t,V_A,P_A,f_o,f_c,p_o,p_c,z
2.17,2.700184528552236,757.7522972088864,0.18722680413609918,0.016282533481876797,132.92713702000032,11.359040206442176,0.006484917293518196
2.18,2.7011568000382336,757.7519296020922,0.18734622817186786,0.016197122271546842,133.0129419477403,11.324340769887709,0.00648695600073219
2.19,2.7020929872505906,757.7515323792558,0.1874650036808207,0.016112177487756358,133.0982683545058,11.289760207110247,0.006488875479749121
2.2,2.702993047654436,757.7511053773611,0.18758313748019903,0.016027694218183706,133.18312120031018,11.25529707467292,0.006490676722663322
2.21,2.7038569427701358,757.7506484472025,0.18770063627712735,0.015943667629986977,133.267505359238,11.220949951715482,0.006492360708567694
2.22,2.7046846380444256,757.7501614528155,0.18781750667308353,0.015860092966575156,133.3514256244088,11.186717439288515,0.00649392840409286
2.23,2.7054761013677284,757.7496442639823,0.18793375522226835,0.015776965505434556,133.43488678171602,11.152598152238859,0.006495380770523023
2.24,2.7062313045199624,757.7490967633884,0.18804938837581334,0.015694280598438252,133.517893540552,11.118590727132068,0.00649671875700392
2.25,2.706950222353523,757.7485188441613,0.18816441250158655,0.015612033657556548,133.60045054556778,11.084693817674342,0.006497943302851981
2.2600000000000002,2.707632833967698,757.7479104128502,0.18827883385977678,0.015530220172457209,133.6825624357897,11.050906101606833,0.006499055334774966
2.27,2.7082791209296055,757.7472713777838,0.1883926586910799,0.015448835646715422,133.76423456059769,11.01722627308755,0.0065000557779417
2.2800000000000002,2.708889068291628,757.746601658087,0.18850589314422952,0.01536787565033994,133.84547067596526,10.983653034407894,0.006500945547094464
2.29,2.7094626649500833,757.7459011839159,0.18861854327991015,0.015287335816835624,133.9262748515479,10.950185109842858,0.006501725546758342
2.3000000000000003,2.709999903399787,757.7451698942352,0.18873061508548944,0.01520721183251035,134.00665204275745,10.916821243072961,0.006502396673234051
2.31,2.710500779892317,757.7444077373596,0.18884211446994043,0.01512749944023307,134.08660638862892,10.883560194381259,0.006502959814066362
2.32,2.7109652943388873,757.7436146704429,0.18895304726790213,0.01504819443645377,134.16614204308348,10.850400741429226,0.006503415848530342
2.33,2.7113934515198927,757.7427906570407,0.18906341990660805,0.014969292190704832,134.24526389938228,10.817341539737683,0.006503765749097831
2.34,2.711785255691712,757.7419356794921,0.1891732360809605,0.014890790041027694,134.32397466701426,10.784381816977401,0.00650401007602329
2.35,2.712140722451556,757.7410497134467,0.18928250374566846,0.014812682256562336,134.40228011958538,10.751519913536237,0.006504150040431427
2.36,2.7124598647910902,757.740132755011,0.18939122722755705,0.014734965720117744,134.4801834615772,10.718754928471633,0.006504186304643579
2.37,2.7127427035562826,757.7391848058637,0.1894994123156359,0.014657636261092176,134.55768895391458,10.686085657095731,0.006504119757679402
2.38,2.712989260461976,757.7382058806828,0.18960706313192768,0.014580690909823203,134.6347996205963,10.653511244866417,0.0065039510382408
2.39,2.7131995644854814,757.7371959929415,0.18971418608430815,0.014504125049845567,134.711520168202,10.621030361012327,0.006503681135243381
2.4,2.7133736447022594,757.7361551590184,0.18982078716499332,0.014427934364151858,134.78785500476272,10.588641761493736,0.006503310974869801
2.41,2.7135115397324827,757.7350834228703,0.18992687096847785,0.014352115542699703,134.8638075447939,10.556344497126531,0.006502841279480235
2.42,2.7136132864145868,757.73398082271,0.19003244243128112,0.014276665029037613,134.93938144422947,10.524137547078707,0.0065022728217487445
2.43,2.7136789310335443,757.732847413321,0.19013750656572045,0.014201579212049294,135.0145803823634,10.492019883590732,0.006501606393286014
2.44,2.713708520274612,757.7316832502232,0.19024206838235183,0.01412685448188517,135.08940803606973,10.459990479607058,0.0065008427857527265
2.45,2.7137021068826583,757.730488400211,0.19034613276737256,0.014052487318246695,135.16386798391878,10.428048333153445,0.0064999827767076674
2.46,2.7136597484574265,757.7292629390863,0.19044970452728824,0.01397847425821627,135.23796373831027,10.396192459405947,0.006499027135444605
2.47,2.713581504599705,757.7280069460021,0.19055278843826695,0.013904811860707895,135.3116988121908,10.364421881719075,0.006497976628179803
2.48,2.7134674414566144,757.7267205118136,0.19065538917209646,0.01383149675977786,135.38507666339038,10.332735647933205,0.006496832010388437
2.49,2.7133176268944785,757.7254037302903,0.19075751137430752,0.013758525608379696,135.45810073365737,10.301132812237174,0.006495594034884609
2.5,2.7131321356876597,757.7240567066781,0.19085915958664007,0.013685895134158176,135.530774397738,10.26961245420732,0.00649426344402678
2.5100000000000002,2.712911046324967,757.7226795529201,0.19096033829118775,0.013613602107698578,135.60310099968893,10.238173667343279,0.006492840974020745
2.52,2.712654442979019,757.7212723909635,0.19106105188055164,0.013541643364006057,135.6750838342707,10.206815566309738,0.006491327351904314
2.5300000000000002,2.712362412349259,757.7198353456928,0.19116130471796283,0.013470015759179487,135.7467261711746,10.175537273277326,0.006489723302158442
2.54,2.71203504537275,757.7183685486049,0.1912611011057805,0.013398716193108647,135.81803124140163,10.144337925144418,0.006488029543280818
2.5500000000000003,2.7116724394799303,757.7168721426516,0.1913604452439557,0.01332774163940124,135.8890022193029,10.113216683059303,0.006486246783267999
2.56,2.7112746966080277,757.7153462779514,0.19145934126610467,0.013257089119400666,135.95964204381048,10.082172723378513,0.006484375723573229
2.57,2.7108419199838907,757.7137911046808,0.1915577932979574,0.013186755660091077,136.02995296545856,10.05120522158865,0.0064824170656050464
2.58,2.7103742194267473,757.7122067842678,0.19165580536828458,0.013116738358147488,136.09993900090498,10.02031338084279,0.006480371500774881
2.59,2.709871708952319,757.7105934842373,0.1917533814466956,0.01304703435285343,136.16960292245378,9.989496416734108,0.0064782397148792715
2.6,2.7093345072555133,757.7089513790434,0.19185052543837697,0.012977640829827783,136.23894742232773,9.95875356057607,0.006476022387491152
2.61,2.708762737422956,757.7072806495247,0.19194724118839715,0.012908555017898874,136.30797559490748,9.928084058216514,0.0064737201924309155
2.62,2.708156527027687,757.7055814829628,0.19204353248105474,0.012839774189612517,136.37669014366358,9.897487170103691,0.006471333797725695
2.63,2.7075160081772442,757.7038540730686,0.19213940303977528,0.012771295661279717,136.44509382598852,9.86696217140121,0.006468863865631971
2.64,2.7068413237790825,757.7020986290647,0.1922348566923385,0.012703116673880889,136.51318953642155,9.836508320222071,0.006466311082378366
2.65,2.7061326088456665,757.7003153482424,0.19232989687418678,0.012635234751081042,136.58097982710171,9.806124953606195,0.006463676068972603
2.66,2.705390002555768,757.6985044334853,0.19242452693822054,0.012567647475917796,136.64846720350752,9.775811427336782,0.006460959437035406
2.67,2.704613647474976,757.6966660918613,0.19251875007091304,0.012500352551221243,136.71565404921742,9.745567133632994,0.00645816177555757
2.68,2.7038037161019965,757.6948005743684,0.19261257027368997,0.012433347092424822,136.78254335901667,9.715391306415471,0.006455283819269201
2.69,2.7029603753650577,757.6929081231663,0.19270599123013651,0.012366628443946948,136.84913789593887,9.685283243675991,0.006452326250726742
2.7,2.7020837828157545,757.6909889645648,0.19279901583086095,0.01230019452141946,136.91543984664713,9.655242405112853,0.0064492896257422085
2.71,2.7011741007221675,757.6890433328464,0.1928916473653423,0.012234042953151465,136.98145168772126,9.6252681690853,0.006446174563880595
2.72,2.700231499222956,757.6870714725005,0.19298388906424038,0.012168171409661406,137.0471758496466,9.595359931016626,0.006442981681779158
2.73,2.699256162826793,757.6850736463448,0.19307574397862767,0.012102577690522894,137.1126146259411,9.565517132713182,0.006439711579835507
2.74,2.6982482675897765,757.6830501064159,0.1931672152652116,0.012037259519398083,137.1777703906882,9.53573918869837,0.006436364867999561
2.75,2.6972080016815236,757.6810011196936,0.19325830593257257,0.011972214726381453,137.24264540011418,9.50602554846057,0.006432942143015365
2.7600000000000002,2.6961355533957776,757.6789269533112,0.19334901898777232,0.011907441142658669,137.30724190923826,9.4763756618475,0.006429444001491516
2.77,2.6950311198775916,757.6768278853299,0.1934393573295766,0.011842936677228591,137.37156208700634,9.446789004331935,0.006425871030378216
2.7800000000000002,2.693894896360339,757.6747041908895,0.19352932388170957,0.011778699221137381,137.43560813178266,9.417265046499766,0.006422223819036981
2.79,2.692727089397767,757.6725561586649,0.19361892143062603,0.011714726764047065,137.49938214037635,9.387803292219996,0.006418502944732951
2.8000000000000003,2.691527906527837,757.6703840787719,0.19370815275010578,0.011651017304734801,137.56288619565618,9.358403247949687,0.006414708983526032
2.81,2.690297561737247,757.6681882491619,0.19379702053538303,0.011587568898410153,137.62612232023037,9.32906443896183,0.006410842504512965
2.82,2.689036275120891,757.6659689751199,0.19388552740778991,0.011524379653374798,137.68909249942084,9.299786408736201,0.006406904070266299
2.83,2.6877442667224205,757.6637265602131,0.19397367599860904,0.01146144767070306,137.7517990867292,9.27056870775357,0.006402894244764905
2.84,2.6864217601056906,757.661461311812,0.19406146889424017,0.011398771083712945,137.8142441003204,9.241410891248874,0.006398813588360624
2.85,2.685068985701804,757.6591735459492,0.19414890859327202,0.011336348088848883,137.87642900063037,9.212312527705658,0.006394662653632577
2.86,2.683686177556023,757.6568635821797,0.19423599755926735,0.011274176907671869,137.9383556168338,9.183273204168241,0.006390441990165711
2.87,2.6822735739874224,757.6545317447079,0.1943227382041613,0.011212255798792172,138.00002618653892,9.154292518792948,0.006386152143239114
2.88,2.6808314176081094,757.6521783623022,0.19440913289060568,0.01115058305623201,138.06144243238273,9.125370080935834,0.006381793654024496
2.89,2.6793599551538727,757.6498037680599,0.19449518393376,0.011089157008119252,138.12260589905387,9.096505512492788,0.006377367059739154
2.9,2.6778594605832087,757.6474083302603,0.19458089379965735,0.011027975873367308,138.18351862910677,9.067698415818933,0.006372872941205361
2.91,2.6763301212326573,757.6449923000258,0.1946662641284067,0.010967038467302475,138.24418192443397,9.038948528716547,0.006368311688683669
2.92,2.6747722789832697,757.6425561337701,0.19475129779767636,0.010906342711056477,138.30459794435617,9.010255397481165,0.006363683997349059
2.93,2.6731861557223615,757.6401001261933,0.19483599658387243,0.010845887321087171,138.36476808064836,8.981618746899159,0.00635899030469774
2.94,2.671572010441556,757.6376246200713,0.19492036249177916,0.010785670848653083,138.42469388976522,8.953038269998187,0.006354231110891271
2.95,2.6699300889262947,757.6351299384835,0.19500439730033942,0.010725692007866118,138.48437675194995,8.924513701473215,0.0063494068717700625
2.96,2.6682607072757216,757.6326164983811,0.1950881033777054,0.01066594908717742,138.54381850332712,8.896044683228197,0.006344518185827574
2.97,2.666564168515801,757.6300846984489,0.19517148294201442,0.010606440483300316,138.60302086718383,8.86763088304568,0.006339565619179453
2.98,2.6648407364957962,757.6275348797109,0.19525453760951883,0.010547165027016348,138.66198511854165,8.839272078546598,0.006334549618348734
2.99,2.6630906903213756,757.624967405646,0.1953372692308604,0.01048812138006985,138.72071270698822,8.810968004578026,0.006329470676430861
3.0,2.661314315775169,757.6223826478426,0.19541967967606322,0.010429308190102866,138.77920509711666,8.78271839530998,0.0063243292945740865
3.0100000000000002,2.6595119147959805,757.6197809928228,0.19550177063483618,0.010370724234158479,138.8374636221633,8.754523032549612,0.006319125959739702
3.02,2.657683783061308,757.6171628213214,0.19558354386676913,0.010312368239130572,138.8954896662717,8.726381679642365,0.006313861164387139
3.0300000000000002,2.655830223386037,757.6145285204173,0.19566500105342724,0.010254238987902722,138.95328455372373,8.698294119113237,0.006308535394911929
3.04,2.653951532896252,757.6118784720982,0.1957461439387873,0.010196335218572017,139.01084965626407,8.670260117946093,0.006303149142570532
3.0500000000000003,2.652048033252047,757.6092130803092,0.19582697399766422,0.010138655862385647,139.068186140946,8.642279510148837,0.006297702877655767
3.06,2.6501200286102717,757.6065327331796,0.19590749289619455,0.010081199713296062,139.12529532238298,8.61435208224995,0.006292197085397635
3.0700000000000003,2.6481678382245133,757.6038378315569,0.19598770213117603,0.010023965686759251,139.18217839726958,8.586477663795163,0.006286632238027169
3.08,2.6461917816861775,757.6011287768315,0.19606760319682853,0.009966952700085215,139.2388365570399,8.558656084713746,0.006281008807516898
3.09,2.644192182792675,757.5984059741284,0.19614719754108748,0.009910159703797055,139.29527095834064,8.530887186492428,0.006275327262241685
3.1,2.6421693706112057,757.595669833184,0.19622648655358413,0.009853585690255032,139.3514827149111,8.503170825248333,0.006269588066060419
3.11,2.640123677475562,757.5929207661874,0.196305471587322,0.009797229678095407,139.40747291129006,8.475506867025054,0.006263791680097039
3.12,2.638055432445293,757.5901591807268,0.19638415402945475,0.009741090661420258,139.46324264757135,8.447895172433407,0.006257938568555901
3.13,2.6359649727867747,757.5873854921692,0.19646253517705042,0.00968516769898415,139.51879296084476,8.420335623611379,0.006252029188514114
3.14,2.633852640527604,757.5846001199452,0.19654061627437605,0.009629459887428164,139.5741248487725,8.392828116133128,0.006246063992984973
3.15,2.631718781815625,757.5818034868573,0.19661839851983356,0.009573966356300718,139.6292392739751,8.36537255750384,0.006240043431487853
3.16,2.629563745640437,757.5789960177178,0.1966958830786778,0.009518686258922876,139.68413725329384,8.33796886457027,0.006233967951105191
3.17,2.6273878769909973,757.5761781320439,0.1967730711514373,0.00946361872324751,139.73882029937195,8.310616948961306,0.006227838002170098
3.18,2.6251915278715874,757.5733502556212,0.19684996386955383,0.009408762926856183,139.7932891177176,8.283316729144227,0.006221654029608732
3.19,2.622975055224688,757.5705128182993,0.19692656231116895,0.00935411808559307,139.84754403696647,8.256068138079899,0.006215416474218746
3.2,2.6207388174858743,757.56766625035,0.19700286753207144,0.00929968343129545,139.90158589227585,8.228871123360756,0.006209125775230255
3.21,2.618483176329478,757.5648109842824,0.1970788805528081,0.009245458221049139,139.9554161864804,8.201725638847886,0.006202782369281578
3.22,2.6162084963234444,757.5619474544282,0.19715460236063181,0.009191441735859535,140.00903569365752,8.174631646217499,0.006196386690589758
3.23,2.613915144789457,757.5590760968121,0.19723003391111657,0.009137633279478646,140.0624447278769,8.14758911614724,0.006189939171048721
3.24,2.6116034917577617,757.5561973490774,0.19730517612848586,0.00908403217810912,140.11564431180074,8.12059802766966,0.006183440240270173
3.25,2.6092739112027994,757.5533116518794,0.1973800299080799,0.009030637778644513,140.16863531092292,8.093658367967139,0.0061768903269416265
3.2600000000000002,2.606926799474188,757.5504194704612,0.19745459615802022,0.008977449418245912,140.22141841381955,8.06677013272017,0.006170289879981617
3.27,2.604562506380235,757.5475212138683,0.19752887564505325,0.008924466536896379,140.27399430598751,8.039933325730614,0.00616363929057391
3.2800000000000002,2.60218140869062,757.5446173210439,0.19760286916017805,0.00887168855649249,140.32636368402814,8.013147958579168,0.006156938974771126
3.29,2.5997838455866056,757.5417081848836,0.19767657736851185,0.008819114990409131,140.37852713161487,7.986414051673003,0.006150189299876492
3.3000000000000003,2.5973702760205803,757.5387943382963,0.19775000119642303,0.008766745161193037,140.4304854588188,7.959731627059523,0.006143390767020196
3.31,2.594941095528774,757.5358762369807,0.19782314136979348,0.008714578537126373,140.4822393107916,7.933100720416812,0.006136543798592036
3.3200000000000003,2.5924966675286574,757.5329542971642,0.1978959985054802,0.008662614665685596,140.53378924361638,7.906521376012881,0.006129648776074377
3.33,2.590037381999343,757.5300289665571,0.19796857328842887,0.00861085304473326,140.58513587084005,7.879993635981766,0.006122706111707766
3.34,2.5875636358155982,757.5271006957748,0.19804086632097198,0.00855929323139585,140.63627974734834,7.853517564483777,0.006115716211762191
3.35,2.5850758263524067,757.5241699355132,0.19811287819950787,0.008507934787059726,140.68722142376743,7.8270932272419165,0.006108679482053911
3.36,2.5825743453998413,757.5212371343586,0.1981846095872353,0.008456777225185475,140.73796149824204,7.800720672205263,0.00610159633327334
3.37,2.580059601488786,757.5183027471483,0.1982560609471503,0.008405820202870168,140.7885004264774,7.774400000581161,0.006094467161489289
3.38,2.577531993530691,757.5153672248738,0.19832723285516402,0.008355063296201152,140.83883874487762,7.748131283535228,0.006087292371010073
3.39,2.5749919268040826,757.5124310200272,0.19839812580371327,0.008304506141160913,140.88897693170836,7.721914614425658,0.006080072360022918
3.4,2.5724398071643004,757.5094945856482,0.19846874028111594,0.008254148376684856,140.93891546183013,7.695750087711474,0.006072807526423562
3.41,2.569876042980261,757.5065583756432,0.19853907674502766,0.008203989663707667,140.98865478839102,7.66963780600742,0.006065498265866329
3.42,2.5673010453766048,757.5036228448247,0.1986091356191231,0.008154029687544657,141.03819534053736,7.643577880966022,0.006058144971520342
3.43,2.5647152265091395,757.5006884475282,0.19867891730971607,0.008104268145975847,141.0875375390369,7.617570429274759,0.0060507480352176785
3.44,2.5621189967950744,757.49775563539,0.1987484222324522,0.008054704730108202,141.13668182137036,7.591615566227234,0.006043307849297407
3.45,2.5595127713192176,757.4948248624866,0.1988176507505711,0.00800533916863945,141.18562858369688,7.565713420592433,0.006035824802340517
3.46,2.5568969674237896,757.4918965834008,0.19888660319813384,0.007956171211204836,141.23437820268845,7.539864129020499,0.006028299280774562
3.47,2.5542720045365144,757.4889712530845,0.1989552798816797,0.007907200627189305,141.282931037087,7.5140678356437265,0.006020731668988099
3.48,2.551638302738732,757.4860493258223,0.19902368109410584,0.00785842719578683,141.33128723562538,7.488324688036656,0.006013122350300412
3.49,2.5489962786245752,757.4831312522124,0.19909180715506494,0.007809850677061438,141.37944631886737,7.462634825336017,0.006005471709771663
3.5,2.5463463537269595,757.4802174850519,0.19915965833123667,0.007761470868999747,141.42740937736642,7.4369984005658365,0.00599778012853583
3.5100000000000002,2.5436889509890706,757.4773084768334,0.19922723486705243,0.007713287585556743,141.47517755786458,7.411415574092633,0.0059900479859992025
3.52,2.5410244938152315,757.4744046790581,0.19929453699376037,0.007665300650219222,141.52275087744425,7.385886510620689,0.005982275660473596
3.5300000000000002,2.538353406800044,757.4715065427212,0.19936156492379792,0.0076175099000292115,141.57012850901626,7.360411379340284,0.005974463528755433
3.54,2.5356761154945078,757.4686145180934,0.19942831885203108,0.007569915184573766,141.6173111056418,7.3349903542820725,0.005966611966213779
3.5500000000000003,2.532993046319557,757.4657290546696,0.19949479895680744,0.007522516365288244,141.66429969695503,7.309623614074865,0.005958721346849492
3.56,2.530304637403966,757.4628506124659,0.19956100540398325,0.007475313312396096,141.71109388624225,7.284311346522605,0.005950792052733588
3.5700000000000003,2.5276112964825663,757.4599796179526,0.199626938332566,0.007428305916135461,141.7576938903577,7.259053730215124,0.005942824437590755
3.58,2.524913486570174,757.4571165536156,0.19969259788349106,0.007381494064027483,141.80410004667254,7.23385097232573,0.005934818901402942
3.59,2.5222116094514995,757.4542618363064,0.1997579841639117,0.0073348776693892975,141.8503124879338,7.2087032563495415,0.005926775789048809
3.6,2.5195060432678122,757.4514158563544,0.19982309725929917,0.007288456661722027,141.89633137499072,7.183610758609034,0.005918695422785948
3.61,2.516797247312653,757.4485790866038,0.1998879372640784,0.007242230962168498,141.94215690102845,7.15857369538423,0.005910578192532074
3.62,2.5140857173624935,757.4457520381887,0.19995250428543818,0.0071962004818067245,141.98778927834414,7.133592299119127,0.005902424520213044
3.63,2.511371862680337,757.4429351272923,0.2000167983667727,0.007150365179686329,142.03322864421176,7.108666774214172,0.005894234749609266
3.64,2.508656097360744,757.4401287754022,0.20008081955504833,0.007104725012171132,142.0784751401029,7.083797326633501,0.005886009228866431
3.65,2.5059388526412816,757.4373334208951,0.2001445678968366,0.007059279935512892,142.12352890938502,7.058984171079574,0.005877748320074144
3.66,2.5032205605531304,757.4345494976599,0.20020804340298634,0.007014029931686708,142.1683900600039,7.03422753137483,0.005869452381747371
3.67,2.5005016527681145,757.4317774415897,0.20027124610038596,0.00696897497111812,142.21305871583053,7.009527627259294,0.0058611217740024875
3.68,2.4977825613130733,757.4290176843672,0.20033417598914965,0.00692411504353553,142.25753497583509,6.9848846862988205,0.005852756853989534
3.69,2.495063718335118,757.4262706563055,0.20039683306059866,0.00687945014500625,142.30181893078475,6.960298938614151,0.0058443579778887965
3.7,2.4923455557112364,757.4235367876674,0.20045921730839616,0.006834980269916494,142.34591067368518,6.935770613470592,0.0058359255020604345
3.71,2.4896285046289526,757.4208165001651,0.20052132868528758,0.006790705442188326,142.38981025965182,6.911299951104635,0.005827459777940479
3.72,2.4869129966237797,757.4181102198265,0.20058316716467053,0.006746625670836278,142.43351776292434,6.886887186215319,0.005818961159450296
3.73,2.484199463309865,757.4154183736548,0.2006447327246093,0.0067027409615064,142.47703326206366,6.862532552250455,0.005810430001072844
3.74,2.48148833618023,757.4127413877588,0.2007060253396764,0.006659051322366882,142.5203568609854,6.838236283876999,0.005801866656828197
3.75,2.4787800450090356,757.4100796756618,0.2007670449354427,0.006615556796983663,142.56348898638433,6.813998632566374,0.005793271474230986
3.7600000000000002,2.4760750193197536,757.4074336508913,0.20082779144003202,0.0065722574271300715,142.60642948728162,6.789819843810611,0.005784644800960902
3.77,2.4733737172777577,757.4048037552535,0.20088826478269958,0.006529153253107077,142.64917809884062,6.765700178133142,0.0057759870085856806
3.7800000000000002,2.4706764854636436,757.4021903212628,0.2009484649041017,0.006486244309599212,142.69173492039602,6.741639836108388,0.0057672983776444085
3.79,2.46798385337894,757.3995938548564,0.2010083917067613,0.0064435306545165315,142.7341001967292,6.7176391261725765,0.0057585793364968735
3.8000000000000003,2.465296197729105,757.3970147137637,0.20106804511566845,0.006401012333181485,142.77627388145484,6.693698269648893,0.005749830189324356
3.81,2.462613899393058,757.3944532578959,0.20112742505191278,0.00635868939366486,142.8182559909669,6.66981749142859,0.005741051243071918
3.8200000000000003,2.459937407716145,757.3919099103567,0.20118653141988282,0.006316561894523125,142.8600465615779,6.645997057601677,0.005732242859355865
3.83,2.457267208840905,757.3893851293403,0.2012453641164799,0.006274629898844919,142.9016456295436,6.62223725618466,0.005723405429788141
3.84,2.4546036994038545,757.3868792828466,0.20130392304512926,0.006232893467150237,142.94305322052534,6.598538328007104,0.0057145392739483
3.85,2.45194729071722,757.3843927536715,0.20136220810820077,0.006191352660369804,142.9842693619209,6.57490052162927,0.005705644723227135
3.86,2.4492984038105097,757.3819259310518,0.20142021920321476,0.006150007542759084,143.0252940781957,6.551324092148247,0.005696722116734444
3.87,2.446657457823437,757.379479199257,0.20147795622403902,0.006108858181306791,143.06612738986624,6.527809294959841,0.00568777179196636
3.88,2.444024872514155,757.377052944283,0.20153541906647815,0.006067904641574212,143.10676931694,6.504356385485827,0.005678794087002563
3.89,2.4414010638929606,757.3746475428878,0.2015926076235973,0.006027146991305931,143.1472198606518,6.480965620491899,0.00566978933705942
3.9,2.438786448954219,757.3722633742602,0.20164952178919512,0.005986585297662885,143.1874790272108,6.457637256382676,0.005660757878107877
3.91,2.436181441476169,757.3699008105938,0.20170616145724352,0.00594621962784305,143.22754681476027,6.43437154925597,0.005651700044151597
3.92,2.4335864536719325,757.3675602206349,0.20176252652168036,0.0059060500491485155,143.2674232171414,6.411168755128717,0.005642616168213922
3.93,2.431001898721203,757.3652419753207,0.20181861687684371,0.005866076628543985,143.30710823275763,6.388029129936539,0.0056335065839592125
3.94,2.428428184055526,757.3629464335486,0.20187443242075076,0.005826299430636673,143.34660186332812,6.3649529280011246,0.005624371621808628
3.95,2.4258657181670658,757.3606739564375,0.20192997305073987,0.005786718520468781,143.38590410996025,6.341940403941948,0.005615211612781746
3.96,2.423314908255098,757.3584249026383,0.2019852386661931,0.005747333961675055,143.42501498199493,6.318991811748575,0.005606026887291836
3.97,2.4207761559511725,757.3561996197627,0.2020402291732184,0.005708145813325994,143.46393451145286,6.296107403153327,0.0055968177729309836
3.98,2.4182498655666866,757.3539984607379,0.20209494447469611,0.005669154136681926,143.5026627194324,6.273287430972212,0.005587584598650169
3.99,2.415736436501185,757.3518217692209,0.20214938448170194,0.0056303589873456,143.5411996456114,6.250532145387791,0.005578327691145166
4.0,2.4132362657105837,757.3496698842479,0.20220354910934674,0.005591760418135375,143.57954533893746,6.227841795284396,0.005569047375985464
4.01,2.4107497518330114,757.3475431480822,0.20225743827017345,0.005553358483635144,143.61769983844772,6.205216630378432,0.005559743979538424
4.0200000000000005,2.408277286656387,757.3454418905458,0.20231105189036355,0.005515153228946558,143.65566317004442,6.182656896063728,0.005550417825263846
4.03,2.4058192624823076,757.3433664423991,0.20236438989510175,0.005477144699863636,143.69343535983955,6.160162838047812,0.005541069236841902
4.04,2.4033760678475686,757.3413171278902,0.20241745221861776,0.005439332935855266,143.73101638052233,6.137734699040232,0.005531698536494323
4.05,2.400948089733655,757.33929426855,0.20247023879874806,0.005401717973870692,143.76840618658593,6.115372720564191,0.005522306045828632
4.0600000000000005,2.398535713249243,757.3372981827872,0.20252274957825647,0.005364299847400618,143.8056047503781,6.09307714264401,0.005512892085780151
4.07,2.3961393190258478,757.3353291813908,0.20257498451107833,0.00532707858210932,143.84261204556827,6.070848201793947,0.0055034569756071345
4.08,2.393759527265133,757.3333877695774,0.20262694352695892,0.005290054216395288,143.8794281271599,6.048686282829878,0.00549400123635533
4.09,2.391396006679966,757.3314736771266,0.20267862666449812,0.005253226728986891,143.91605297329252,6.026591180107309,0.005484524589905358
4.1,2.389049827626113,757.3295877693712,0.20273003382252175,0.005216596171912343,143.95248687257248,6.004563556043815,0.005475027939332502
4.11,2.386721158421283,757.3277301770402,0.20278116500223883,0.0051801625411851985,143.98873023949776,5.982603513308255,0.005465511430280638
4.12,2.384410340562454,757.3259011693222,0.2028320201951558,0.005143925836546706,144.02478273150444,5.960711260668966,0.005455975355263286
4.13,2.382117698310179,757.3241010001186,0.20288259940047837,0.005107886052574309,144.0606442499313,5.938886995450826,0.005446419992949468
4.14,2.379843619652432,757.3223299713703,0.20293290262511499,0.005072043177189732,144.0963148358715,5.917130952501498,0.005436845677734386
4.15,2.3775885185292145,757.320588404854,0.20298292987732566,0.005036397196872485,144.13179450780248,5.895443382772648,0.005427252767043183
4.16,2.375352719287165,757.3188765465654,0.20303268118721096,0.005000948084219978,144.1670834915404,5.87382448109345,0.005417641545956501
4.17,2.373136573816334,757.3171946651715,0.2030821565809309,0.004965695814124531,144.20218195741057,5.852274458985885,0.005408012322258658
4.18,2.370940430604008,757.3155430212208,0.20313135610860852,0.004930640344497828,144.23709015785332,5.830793521230746,0.005398365404859804
4.19,2.368765031561215,757.3139221659648,0.20318027989389684,0.004895781573693348,144.27180837713223,5.809382103284732,0.005388701454139688
4.2,2.366609583483473,757.312331514047,0.20322892778564888,0.0048611196238531745,144.3063364830718,5.788039741095824,0.0053790197609498635
4.21,2.3644754817696563,757.3107720929723,0.2032773000602719,0.0048266542726335656,144.34067462534964,5.766767250024012,0.005369321574559515
4.22,2.362362814475669,757.3092439637119,0.2033253967534192,0.004792385493083873,144.37482204520657,5.745564679366406,0.005359606977275511
4.23,2.3602718541731593,757.3077473197535,0.20337321795399535,0.004758313216905046,144.4087791467524,5.724432183336804,0.005349876219380169
4.24,2.3582029097866513,757.3062823801844,0.2034207637649146,0.004724437365146496,144.442546569789,5.703369936389552,0.005340129584506859
4.25,2.356156312128275,757.304849377125,0.2034680343098757,0.004690757843689429,144.47612446683374,5.682378123331363,0.0053303673782074765
4.26,2.354132428972298,757.3034485673252,0.20351502973283525,0.004657274543311607,144.5095130126272,5.661456949097837,0.005320589941784846
4.2700000000000005,2.352131556454064,757.3020801530197,0.2035617501729653,0.004623987359516899,144.54271207912927,5.640606575930752,0.005310797554613525
4.28,2.3501540107376595,757.3007443487049,0.20360819578732015,0.0045908961747027875,144.57572167108498,5.619827174768115,0.005300990516083669
4.29,2.3482002757052416,757.2994414768949,0.20365436684851254,0.00455800078590386,144.60854201637545,5.599119002309857,0.00529116928975515
4.3,2.3462701535831827,757.2981714072174,0.2037002632368345,0.004525301281985617,144.64117288920207,5.57848195441384,0.005281333684790466
4.3100000000000005,2.3443644546651456,757.2969346725687,0.2037458854498143,0.004492797293812795,144.67361531698126,5.5579164568094335,0.005271484484322486
4.32,2.3424833260425695,757.2957313647007,0.20379123360623125,0.004460488734086753,144.7058696502796,5.5374225824469,0.005261621835740048
4.33,2.3406270481988596,757.2945616609786,0.20383630791977503,0.004428375445520006,144.73793559383387,5.517000472292722,0.005251746017227679
