t,ATP_cyt,ADP_cyt,PCr_cyt,Cr_cyt,Pi_cyt,ATP_ims,ADP_ims,PCr_ims,Cr_ims,Pi_ims
2.5300000000000002,5885.287036455679,89.55988662125861,5873.038196530121,9626.961803470012,64.19049811271248,5927.695960361522,47.15096271541551,5874.294590066806,9625.705409933329,59.8306763901638
2.54,5872.98323847633,101.86368460060838,5853.202926288992,9646.797073711146,95.1126841818338,5932.310177717526,42.53674535941141,5854.952089316252,9645.047910683887,89.161545601005
2.5500000000000003,5868.319155384524,106.52776769241441,5828.450272779381,9671.549727220767,123.74666264704217,5938.108697192138,36.73822588479994,5830.571964150394,9669.42803584974,117.13624892673721
2.56,5874.305520944033,100.54140213290634,5805.44667634889,9694.553323651253,140.73303131802027,5944.261368807641,30.58555426929732,5807.709845525928,9692.29015447418,134.21604233570764
2.57,5884.9980739616,89.8488491153427,5788.35388082087,9711.646119179273,147.5332815694595,5949.244328758434,25.60259431850647,5790.594043085824,9709.405956914321,141.54879193322378
2.58,5897.57705734372,77.26986573322131,5778.9207509100825,9721.079249090055,145.0246395988555,5952.888134560555,21.958788516387457,5781.025055587069,9718.974944413067,139.8274356211476
2.59,5909.888846104507,64.9580769724366,5777.7573380813155,9722.242661918825,134.59367064791908,5955.286560373776,19.56036270316393,5779.663213793836,9720.336786206308,130.18196782820843
2.6,5916.21074761517,58.63617546177515,5782.713651665134,9717.286348335005,123.73336672930796,5955.921594556741,18.925328520205696,5784.483848642604,9715.516151357539,119.71136468600055
2.61,5918.882864798596,55.964058278346705,5790.341710681181,9709.658289318959,113.66208844309372,5955.468061291965,19.378861784976294,5792.019754316317,9707.980245683837,109.88221731794084
2.62,5919.953433141415,54.893489935529,5798.953320017065,9701.046679983077,104.13161374517642,5954.456788509777,20.390134567167046,5800.555313519115,9699.444686481056,100.53749512791043
2.63,5920.31588523744,54.5310378395041,5807.7912900379315,9692.20870996221,95.05484915917664,5953.115121181568,21.731801895375842,5809.320670473046,9690.679329527076,91.62991513145164
2.64,5920.35535761405,54.491565462893405,5816.5095945912835,9683.490405408855,86.41355598319342,5951.545601461624,23.301321615322344,5817.9645023088415,9682.035497691282,83.15779796786337
2.65,5920.237511148422,54.609411928522455,5824.94152079336,9675.058479206778,78.21725289277718,5949.7994530274045,25.047470049538784,5826.318195519695,9673.68180448043,75.1369334388507
2.66,5920.03429985752,54.81262321942282,5832.999165000689,9667.00083499945,70.48485686300856,5947.908783161331,26.938139915611846,5834.293542432021,9665.706457568116,67.58781375268607
2.67,5919.778209687194,55.068713389748915,5840.630785810359,9659.369214189775,63.23603031609386,5945.901014613073,28.94590846386887,5841.8393222077175,9658.16067779242,60.52935341607266
2.68,5919.485558746627,55.36136433031624,5847.803240235345,9652.19675976479,56.48671652637747,5943.804937957865,31.041985119077868,5848.923387472949,9651.076612527186,53.97548846962343
2.69,5919.16641792531,55.680505151632964,5854.495133195983,9645.504866804155,50.24667202111747,5941.652431656106,33.1944914208369,5855.5256173237385,9644.474382676395,47.93327331186854
2.7,5918.828686257829,56.01823681911418,5860.694365576883,9639.305634423255,44.51818852470814,5939.477812350833,35.3691107261097,5861.635317057244,9638.364682942893,42.40198627952087
2.71,5918.479595843138,56.36732723380557,5866.397267275649,9633.602732724488,39.2956996018943,5937.315981814898,37.53094126204476,5867.250220905885,9632.749779094254,37.373044631680344
2.72,5918.126081977764,56.72084109917831,5871.608090453634,9628.391909546517,34.56610726722739,5935.20018957914,39.64673349780315,5872.375873934622,9627.624126065371,32.83058010335256
2.73,5917.774677364249,57.07224571269384,5876.338369949864,9623.66163005026,30.30966851845642,5933.159995218807,41.686927858136194,5877.024908894629,9622.975091105665,28.752505896352762
2.74,5917.431266200956,57.415656875987864,5880.606006439006,9619.393993561129,26.501248428974534,5931.219795248193,43.62712782875078,5881.216079802923,9618.783920197202,25.111872122250016
2.75,5917.100850561667,57.74607251527572,5884.434113550169,9615.565886449967,23.111747190402255,5929.398044288987,45.44887878795653,5884.973092064762,9615.026907935373,21.878328019962375
2.7600000000000002,5916.787400995743,58.05952208120076,5887.849734283801,9612.150265716338,20.109531518299463,5927.707142787976,47.13978028896686,5888.323329882726,9611.676670117395,19.01952575576527
2.77,5916.2150742734,58.63184880354505,5890.8676085964225,9609.132391403715,17.740589388516504,5926.1382426729715,48.70868040397328,5891.286634692302,9608.713365307834,16.705855535213345
2.7800000000000002,5910.189885878126,64.65703719881829,5891.789728826072,9608.210271174066,22.534231169597874,5924.6134131394665,50.23350993747815,5892.295315472329,9607.704684527804,20.9351209032035
2.79,5900.220843923717,74.62607915322346,5887.286277293662,9612.713722706474,36.29218420829555,5924.704368006689,50.142555070253245,5888.047330579637,9611.952669420496,33.66663630612262
2.8000000000000003,5888.677610951063,86.16931212587534,5876.141526171089,9623.858473829048,57.97827109725206,5927.156355727663,47.69056734927631,5877.292584487714,9622.707415512425,53.99216115231076
2.81,5876.4720284914,98.37489458554151,5858.233282582677,9641.76671741746,86.91314248590999,5931.354634952731,43.492288124208976,5859.858864156129,9640.141135844011,81.37505817188516
2.82,5868.239157125914,106.60776595102446,5834.356514898027,9665.6434851021,118.02617944412346,5936.653039035943,38.19388404099623,5836.413798187475,9663.586201812652,111.48094516030912
2.83,5872.080330235681,102.76659284125496,5810.37816539156,9689.621834608584,137.971157642005,5942.864712041105,31.9822110358311,5812.629111042455,9687.370888957563,131.36033768597198
2.84,5881.845533954757,93.00138912217956,5791.484348154712,9708.515651845371,147.4083390668403,5948.165832122497,26.68109095443897,5793.749635644227,9706.250364356447,141.23587811803108
2.85,5894.073120389768,80.77380268717197,5779.903580554908,9720.096419445224,147.34926177260505,5952.130404468487,22.71651860845112,5782.058452059898,9717.941547940232,141.9095908648086
2.86,5907.0392230538255,67.80770002310832,5776.534287684544,9723.465712315596,138.48586598961134,5954.8894700745905,19.95745300234628,5778.495342276572,9721.504657723568,133.91266691356364
2.87,5914.990528058356,59.85639501857772,5780.267943815102,9719.732056185037,127.3052928495353,5955.983027943857,18.863895133077808,5782.073181742515,9717.926818257622,123.18861363821034
2.88,5918.380728234498,56.46619484243908,5787.4177571463715,9712.582242853765,117.03047198693552,5955.756340187255,19.090582889681105,5789.12270067775,9710.87729932252,113.18347072189302
2.89,5919.767289829601,55.07963324733756,5795.886495424906,9704.113504575238,107.34081987662351,5954.872908452644,19.974014624294977,5797.51299860834,9702.487001391803,103.68883136599057
2.9,5920.2717737955545,54.575149281385784,5804.733495972693,9695.26650402745,98.11726963413703,5953.616081589002,21.230841487939344,5806.287534419025,9693.712465581119,94.63591116391511
2.91,5920.3785733085415,54.46834976839985,5813.532480034111,9686.467519966029,89.32820709494953,5952.1113539870075,22.73556908993332,5815.013203137203,9684.986796862931,86.0143176251254
2.92,5920.29590169605,54.5510213808908,5822.081754106,9677.918245894143,80.97806024564183,5950.418858831815,24.428064245125963,5823.485698365585,9676.51430163455,77.83685023084001
2.93,5920.113722101547,54.73320097539504,5830.277805680899,9669.722194319247,73.08447910413422,5948.573323981444,26.27359909549865,5831.600847217253,9668.399152782898,70.12374616289327
2.94,5919.871974959158,54.97494811778327,5838.061338489501,9661.93866151064,65.66778655111086,5946.602007418997,28.244915657943295,5839.299671497493,9660.700328502679,62.89512108680039
2.95,5919.589911085576,55.257011991364855,5845.394840597687,9654.60515940246,58.745664877389366,5944.532506616286,30.314416460654776,5846.545529244005,9653.45447075614,56.16696541242106
2.96,5919.278630013109,55.56829306383158,5852.253694354433,9647.746305645715,52.33023214825515,5942.395449065497,32.45147401144405,5853.3150034914825,9646.68499650865,49.948869253982465
2.97,5918.946319118336,55.900603958605814,5858.622924398693,9641.377075601471,46.42644513002054,5940.2244015026445,34.62252157429696,5859.594495599765,9640.405504400174,44.24283913355577
2.98,5918.600274988288,56.24664808865347,5864.496102827973,9635.503897172177,41.03143657686951,5938.054273430656,36.792649646285795,5865.378996152645,9634.621003847475,39.04295769969187
2.99,5918.247492627763,56.59943044917616,5869.874857472069,9630.12514252808,36.13462081676875,5935.919112851122,38.927810225817545,5870.671475328261,9629.328524671884,34.33576082193692
3.0,5917.894651225015,56.95227185192467,5874.76832784073,9625.231672159418,31.718409652236794,5933.84993695067,40.99698612627,5875.482244937862,9624.517755062287,30.101153496242812
3.0100000000000002,5917.54787957823,57.299043498710276,5879.192357544961,9620.807642455187,27.75936178335695,5931.873032627588,42.973890449352155,5879.828089259954,9620.171910740193,26.313691234448214
3.02,5917.212500639349,57.63442243759145,5883.168414902714,9616.831585097434,24.229574425781596,5930.008935298795,44.837987778145106,5883.731158166231,9616.26884183392,22.944026921402994
3.0300000000000002,5916.892847651782,57.954075425156816,5886.722344232149,9613.277655768,21.098127621909466,5928.272098122608,46.57482495433174,5887.217720555195,9612.782279444955,19.960347252631706
3.04,5916.5921813914165,58.2547416855223,5889.883057734902,9610.11694226525,18.332451552101,5926.671143422752,48.17577965418614,5890.316880545094,9609.683119455058,17.329687891644664
3.0500000000000003,5912.398110272761,62.44881280417659,5891.7939713230735,9608.206028677088,20.446401765099544,5925.042786398832,49.80413667810617,5892.261761818482,9607.738238181524,19.0436514520015
3.06,5903.176538263192,71.67038481374566,5888.988842661307,9611.011157338846,31.857226103324084,5924.526439278463,50.32048379847514,5889.668200701473,9610.33179929868,29.54407568671983
3.0700000000000003,5891.9278228685625,82.91910020837355,5879.712234536856,9620.287765463296,51.44893976813879,5926.3396046789185,48.50731839801778,5880.748757705996,9619.251242294156,47.85367153292683
3.08,5879.857054093376,94.9898689835601,5863.6500947584045,9636.349905241745,78.44162981529225,5930.14750917785,44.699413899085066,5865.14291612051,9634.85708387964,73.33423069727958
3.09,5869.04492484706,105.80199822987394,5841.089089432278,9658.91091056786,110.66794996680991,5935.067770713847,39.7791523630883,5843.055618079323,9656.944381920814,104.26304025349778
3.1,5870.238026230002,104.60889684692965,5816.450817646558,9683.54918235358,133.73013658897224,5941.237928073911,33.60899500302204,5818.670219477292,9681.329780522852,127.0740868628513
3.11,5878.841514085015,96.00540899191554,5795.87153282597,9704.12846717415,145.90491311114275,5946.871160353522,27.975762723409233,5798.148122997735,9701.851877002631,139.57519638365383
3.12,5890.61091192296,84.23601115397088,5782.1746750790335,9717.825324921107,148.36027836602463,5951.190927512048,23.65599556488103,5784.370022354995,9715.629977645147,142.6986657172267
3.13,5903.550611018163,71.2963120587713,5776.524421358448,9723.475578641692,141.77681768708922,5954.261737916727,20.585185160205768,5778.544601750166,9721.455398249978,136.9814595692503
3.14,5913.438211595089,61.40871148185116,5778.689812308716,9721.310187691422,130.33003289508278,5955.869653659028,18.9772694179099,5780.530479055909,9719.469520944243,126.11318569900006
3.15,5917.728085890294,57.118837186643034,5785.191708592432,9714.808291407708,119.84994445703023,5955.912864900307,18.9340581766319,5786.92133454051,9713.078665459634,115.9389332826689
3.16,5919.509110438495,55.3378126384404,5793.42977172303,9706.570228277107,110.0152321039365,5955.170784685878,19.676138391056668,5795.0771571823725,9704.922842817758,106.31268694671598
3.17,5920.18845831536,54.658464761578855,5802.2332693961625,9697.76673060397,100.66692256796766,5954.000012601243,20.846910475694386,5803.807542887617,9696.192457112522,97.13864115777972
3.18,5920.37561419586,54.47130888107751,5811.074774142575,9688.925225857556,91.75645592238585,5952.556264654141,22.290658422795673,5812.576388222974,9687.423611777156,88.3952159935406
3.19,5920.332670811302,54.5142522656334,5819.708548913679,9680.29145108645,83.2814876944704,5950.9120274771685,23.93489559976875,5821.1344953191,9678.86550468103,80.0909881707964
3.2,5920.172551424669,54.67437165226844,5828.011692749758,9671.988307250365,75.25746099069418,5949.106475895068,25.740447181871282,5829.357899952793,9670.64210004733,72.24516217117112
3.21,5919.9448315473055,54.90209152963402,5835.915941461902,9664.084058538225,67.70467502177817,5947.16775646184,27.679166615098758,5837.17844299527,9662.82155700484,64.87842417158849
3.22,5919.672677941122,55.174245135816115,5843.37906894107,9656.620931059055,60.64194091495927,5945.122881709366,29.724041367572156,5844.554642216381,9655.445357783747,58.00822250894509
3.23,5919.36867560584,55.47824747109638,5850.373371643596,9649.626628356527,54.08315679771465,5943.001519606112,31.845403470824916,5851.459919488515,9648.540080511615,51.64611234002741
3.24,5919.041504896982,55.80541817995294,5856.881350690758,9643.118649309368,48.03539989960343,5940.836513883245,34.01040919369081,5857.878117524643,9642.121882475481,45.79630274445386
3.25,5918.698597938899,56.14832513803589,5862.8942442947655,9637.10575570536,42.49802500178473,5938.662601540611,36.184321536323324,5863.80189415725,9636.198105842876,40.45509747719773
3.2600000000000002,5918.347014971789,56.499908105147036,5868.411465077015,9631.58853492311,37.462568426363234,5936.514299963356,38.3326231135798,5869.2320364234865,9630.767963576642,35.61108191160735
3.27,5917.993540246491,56.853382830446314,5873.440111165792,9626.559888834334,32.91331072743194,5934.4236757961935,40.423247280744384,5874.176870344071,9625.823129656052,31.245908183637624
3.2800000000000002,5917.644483359106,57.20243971783029,5877.9942393639285,9622.005760636199,28.828324055167492,5932.418480220583,42.428442856352085,5878.651462772412,9621.348537227715,27.335495669070887
3.29,5917.3054161846685,57.5415068922666,5882.093857271061,9617.906142729065,25.18081394200501,5930.520928392142,44.32599468479318,5882.676576680252,9617.323423319875,23.85144615527167
3.3000000000000003,5916.980963327813,57.86595974912059,5885.763711038854,9614.236288961274,21.940564435596894,5928.747181465752,46.09974161118299,5886.277453454752,9613.722546545378,20.762499452794366
3.31,5916.674689195123,58.172233881809206,5889.03198112728,9610.968018872847,19.075340626666744,5927.107448182235,47.739474894699995,5889.482527494738,9610.51747250539,18.035892934624094
3.3200000000000003,5914.23684660956,60.61007646737775,5891.583613469248,9608.416386530867,18.91502396144556,5925.4821434953965,49.3647795815418,5892.023553361442,9607.976446638673,17.67849466057658
3.33,5905.9768018367995,68.8701212401369,5890.339239266403,9609.660760733717,27.910113771791938,5924.463912399098,50.38301067783807,5890.945314685844,9609.054685314275,25.88691441558794
3.34,5895.1093160486635,79.73760702827536,5882.897428521112,9617.102571479007,45.36151923310587,5925.621883157704,49.225039919233204,5883.824821819508,9616.17517818061,42.14412938870434
3.35,5883.201329820427,91.64559325651044,5868.681951203053,9631.31804879706,70.39040739824182,5928.972254405272,45.874668671666385,5870.043837502632,9629.956162497487,65.70964703188811
3.36,5871.008119544503,103.83880353243717,5847.776504133004,9652.22349586711,102.27387737670382,5933.601520905278,41.24540217165998,5849.630012229695,9650.369987770418,96.07645421498377
3.37,5868.916990030261,105.92993304667782,5822.937587550766,9677.062412449342,128.59728048175245,5939.537592701168,35.30933037577175,5825.110142086717,9674.889857913395,121.93996845918988
3.38,5876.057585667111,98.7893374098294,5800.866320835483,9699.133679164644,143.59851066002844,5945.459997065945,29.386926010994674,5803.143399952008,9696.856600047895,137.13759703104003
3.39,5887.227775951167,87.61914712577163,5785.131000294978,9714.868999705132,148.6205329437393,5950.146502859032,24.70042021790577,5787.359454535428,9712.640545464696,142.75233232735295
3.4,5899.970537625927,74.87638545100883,5777.22327828238,9722.776721717726,144.45331701236674,5953.538461134355,21.308461942583808,5779.298755783642,9720.701244216463,139.4071880343116
3.41,5911.481437309991,63.365485766943365,5777.495026676743,9722.504973323363,133.35528434875835,5955.6310382189295,19.21588485800446,5779.375619376325,9720.624380623782,129.02236237920633
3.42,5916.897227595008,57.949695481924934,5783.161536486933,9716.838463513128,122.64344801279488,5956.003434526229,18.843488550704315,5784.917427032695,9715.082572967976,118.66259330459506
3.43,5919.1720482444425,55.674874832490744,5791.08353912595,9708.916460874156,112.6552606008495,5955.42700497208,19.41991810485418,5792.751948944633,9707.248051055478,108.90087042871748
3.44,5920.069067892053,54.777855184881716,5799.803556038849,9700.196443961258,103.18177684905517,5954.352367233234,20.494555843700443,5801.397556269949,9698.602443730164,99.60726713769898
3.45,5920.354843009303,54.49208006763216,5808.667307532875,9691.332692467231,94.15295863916427,5952.973753280782,21.873169796152297,5810.189022912071,9689.810977088036,90.74591363141795
3.46,5920.359365374039,54.48755770289563,5817.3737727339585,9682.626227266148,85.55767908702997,5951.379596762561,23.467326314374027,5818.82082150921,9681.179178490895,82.31977538826344
3.47,5920.224581480594,54.62234159634033,5825.77585889113,9674.224141108976,77.4082405926184,5949.6151665595835,25.231756517350984,5827.144309444949,9672.855690555156,74.34635242371156
3.48,5920.01231890105,54.83460417588497,5833.794339179271,9666.205660820833,69.72443320171601,5947.710263896099,27.136659180835732,5835.080117284995,9664.919882715114,66.84652343482163
3.49,5919.750787853885,55.096135223048925,5841.381498097009,9658.618501903098,62.52590399896176,5945.691637218388,29.15528585854678,5842.581131120028,9657.418868880077,59.838952263677704
3.5,5919.454540322976,55.39238275395827,5848.506288255791,9651.493711744317,55.8281374964243,5943.58806851446,31.25885456247369,5849.617343152578,9650.382656847525,53.33699543102623
3.5100000000000002,5919.132944053158,55.71397902377507,5855.148638079596,9644.851361920513,49.640205837065714,5941.431602141369,33.415320935565035,5856.169978628601,9643.83002137152,47.34696359255889
3.52,5918.793633084916,56.053289992017206,5861.2974688065115,9638.702531193598,43.96361893270764,5939.2566449589995,35.590278117934794,5862.229369959444,9637.770630040668,41.86733519231665
3.5300000000000002,5918.443736901303,56.40318617563075,5866.949999513353,9633.050000486757,38.792022804818686,5937.098002300156,37.748920776777965,5867.794134259438,9632.205865740665,36.88875280710966
3.54,5918.0901279489735,56.756795127960444,5872.111284301017,9627.888715699091,34.111597522305935,5934.988618787265,39.858304289669285,5872.870602089627,9627.129397910503,32.39466185595054
3.5500000000000003,5917.739272112049,57.1076509648846,5876.793564056487,9623.206435943628,29.90199026108955,5932.9575780218365,41.88934505509667,5877.472089144136,9622.527910855912,28.36241567891496
3.56,5917.396967482423,57.449955594509206,5881.015331682916,9618.984668317195,26.137596006111114,5931.0286912541715,43.81823182276226,5881.617915155696,9618.38208484439,24.76465153310888
3.5700000000000003,5917.068113472689,57.77880960424375,5884.800163522546,9615.199836477565,22.788992592001048,5929.21979048506,45.627132591872325,5885.33222194606,9614.667778054,21.570752522431203
3.58,5916.756569821409,58.09035325552436,5888.175429579738,9611.824570420371,19.824366198736513,5927.5426742961945,47.304248780738895,5888.6426965724595,9611.357303427649,18.74824193313926
3.59,5915.623131144801,59.223791932131526,5891.090351528482,9608.909648471628,18.08384790558519,5925.950662004028,48.89626107290343,5891.515627149677,9608.484372850435,16.975743900285693
3.6,5908.593108779201,66.25381429773059,5891.236114584975,9608.763885415126,24.575107611469548,5924.565722144356,50.28120093257707,5891.780253119621,9608.21974688048,22.81205302863027
3.61,5898.217331351446,76.62959172548778,5885.590825568518,9614.409174431585,39.82217933947958,5925.065467064821,49.7814560121112,5886.417310501547,9613.582689498546,36.96318732070329
3.62,5886.509776418504,88.33714665843014,5873.229031070562,9626.770968929543,62.850515318477186,5927.886661437906,46.96026163902813,5874.464215572394,9625.535784427708,58.58724929958437
3.63,5874.218781693533,100.62814138340109,5854.124059472621,9645.875940527483,93.04747296916814,5932.2703086193615,42.576614457571914,5855.842632962434,9644.15736703767,87.21328879474544
3.64,5868.251185361632,106.5957377152999,5829.666684359878,9670.333315640222,122.61613913528294,5937.819030273877,37.02789280305774,5831.776565025619,9668.22343497448,116.0062984193606
3.65,5873.558243162357,101.28867991457479,5806.354059244906,9693.645940755196,140.5427881323946,5943.948972202789,30.897950874142218,5808.620215318168,9691.379784681934,133.97972600351517
3.66,5883.954215481906,90.89270759502291,5788.684608765128,9711.315391234975,148.1892562995286,5949.003361703562,25.84356137336564,5790.938450953155,9709.061549046948,142.13122078490326
3.67,5896.419450232615,78.4274728443162,5778.559223623948,9721.440776376156,146.47203786317593,5952.731565071051,22.11535800587873,5780.68464175163,9719.315358248476,141.18525254083704
3.68,5909.021142666686,65.82578041024657,5776.69752333724,9723.302476662862,136.4601992683245,5955.249074524938,19.597848551992424,5778.624130455998,9721.375869544101,131.99041175239793
3.69,5915.844361397759,59.00256167917737,5781.298838050288,9718.701161949768,125.48014913881708,5956.025499682062,18.821423394870987,5783.083577429872,9716.9164225708,121.42073984611044
3.7,5918.737627371353,56.10929570558531,5788.8012889523925,9711.198711047724,115.32419850297642,5955.646192665207,19.20073041172753,5790.491565333862,9709.508434666091,111.51486408069516
3.71,5919.906351087697,54.94057198924006,5797.391223673484,9702.60877632662,105.72109576427735,5954.681264135895,20.165658941042686,5799.005012834853,9700.99498716525,102.09967672421354
3.72,5920.31396210929,54.532960967649,5806.2555401041955,9693.744459895914,96.57365300067521,5953.373918112416,21.473004964522534,5807.797097741725,9692.20290225838,93.12112157643263
3.73,5920.375918163531,54.47100491340521,5815.023841961091,9684.97615803902,87.859456135169,5951.832943500119,23.013979576819175,5816.491622249117,9683.50837775093,84.57483913373484
3.74,5920.270798668467,54.57612440846936,5823.518780221206,9676.4812197789,79.5865382200967,5950.111671819564,24.735251257373392,5824.909091861234,9675.090908138875,76.47583100244604
3.75,5920.075960757961,54.77096231897448,5831.647611199357,9668.352388800748,71.77363310419035,5948.242448711746,26.604474365191457,5832.95632646883,9667.043673531276,68.84476408178496
3.7600000000000002,5919.826069293353,55.020853783584045,5839.356089246285,9660.64391075382,64.44093016374265,5946.252128251398,28.59479482553774,5840.579518430879,9659.420481569226,61.7012888776461
3.77,5919.538236162115,55.30868691482103,5846.609438621472,9653.390561378636,57.60532918216191,5944.168691063561,30.678232013374842,5847.744832966995,9652.255167033116,55.060428380937374
3.7800000000000002,5919.222759033108,55.62416404382965,5853.38488574343,9646.615114256678,51.27780669583292,5942.02331357867,32.823609498266414,5854.430738168391,9645.569261831717,48.93053058499136
3.79,5918.887562096457,55.959360980479616,5859.668993444879,9640.33100655523,45.461998151473374,5939.84992424887,34.99699882806814,5860.6251900478765,9639.374809952233,43.31224139004446
3.8000000000000003,5918.539860434846,56.30706264208993,5865.456761328613,9634.543238671497,40.15368264447331,5937.68344323281,37.16347984412841,5866.324601570062,9633.675398430049,38.19830230242886
3.81,5918.18660105965,56.660322017286454,5870.7511586667,9629.24884133341,35.341004403840024,5935.557540080823,39.28938299611433,5871.533260948638,9628.466739051477,33.57402940876332
3.8200000000000003,5917.834385931353,57.01253714558176,5875.5625461340205,9624.437453866092,31.005276744213525,5933.502520520039,41.34440255689716,5876.262664718663,9623.737335281441,29.41830904671795
3.83,5917.4892207290395,57.35770234789512,5879.907819079962,9620.092180920152,27.1221885265329,5931.543733580123,43.303189496811996,5880.530605341138,9619.46939465897,25.70492105280553
3.84,5917.156268439514,57.69065463742052,5883.80929159403,9616.190708406088,23.663214906557677,5929.700674329417,45.146248747518406,5884.360033410846,9615.639966589271,22.403992978997422
3.85,5916.839680693897,58.007242383037095,5887.293428031606,9612.706571968512,20.59705937450175,5927.986761313743,46.860161763191584,5887.777795656423,9612.222204343696,19.483425830266466
3.86,5916.436547912498,58.410375164435585,5890.386075146924,9609.61392485319,17.99555463815648,5926.404747609594,48.44217546733805,5890.811500818258,9609.188499181857,16.97561920166333
3.87,5910.974918172205,63.87200490472943,5891.691807184859,9608.308192815246,21.887707442570736,5924.818721903189,50.02820117374575,5892.186220976181,9607.813779023923,20.35186352547906
3.88,5901.232806076838,73.61411700009813,5887.782002300725,9612.217997699381,34.85778517629683,5924.687569461028,50.15935361590873,5888.51703442544,9611.482965574669,32.33427346766662
3.89,5889.777743216767,85.06917986017231,5877.2753181392245,9622.724681860884,55.84027915703902,5926.918277706375,47.92864537056544,5878.389330685817,9621.61066931429,51.98230545193041
3.9,5877.612679162285,97.2342439146563,5859.992393007648,9640.007606992456,84.1221447697351,5930.983113190936,43.863809886003466,5861.574841115644,9638.425158884464,78.7254424178746
3.91,5868.399935596551,106.4469874803877,5836.513459627993,9663.486540372109,115.75956479601535,5936.1386256607275,38.708297416210456,5838.543633826281,9661.45636617382,109.25222026670446
3.92,5871.4194837897685,103.4274392871703,5812.276499433492,9687.72350056661,136.72473622089865,5942.349116929429,32.497806147510666,5814.519213153001,9685.480786847096,130.09303658812493
3.93,5880.825859409487,94.02106366745278,5792.806630241375,9707.193369758732,147.06244051836333,5947.759613552861,27.087309524079497,5795.077316523087,9704.922683477018,140.8339078938429
3.94,5892.91364800101,81.93327507592966,5780.516501472547,9719.483498527565,147.83383645344335,5951.838349672745,23.0085734041961,5782.68604168389,9717.313958316221,142.31777751986903
3.95,5905.933559408179,68.91336366875937,5776.38917646638,9723.610823533736,139.66901559918915,5954.70206141606,20.144861660880114,5778.369981276125,9721.63001872399,135.0369396233639
3.96,5914.513668508138,60.333254568803106,5779.641374310803,9720.358625689356,128.3749886340121,5955.965588571728,18.881334505210173,5781.458330075462,9718.541669924136,124.22570391790963
3.97,5918.181496994782,56.6654260821593,5786.595717921,9713.404282079122,118.03227361270129,5955.823349893956,19.023573182982787,5788.309103180953,9711.690896819171,114.16368458387832
3.98,5919.689883475918,55.15703960102114,5794.998025100057,9705.001974900062,108.29289220250647,5954.985223593525,19.861699483414252,5796.63186988671,9703.368130113411,104.62329717855732
3.99,5920.248592749222,54.59833032771689,5803.8366291250095,9696.163370875118,99.02543460869998,5953.756814614274,21.090108462664467,5805.397886812994,9694.602113187135,95.52742077812371
4.0,5920.380550413063,54.466372663876236,5812.654101679023,9687.345898321091,90.19306919284917,5952.272792356731,22.5741307202078,5814.1423213637845,9685.857678636345,86.86223086080689
4.01,5920.310538155364,54.5363849215756,5821.235189459547,9678.764810540579,81.79816478245552,5950.596988203725,24.24993487321491,5822.647041430067,9677.352958569989,78.63926159838276
4.0200000000000005,5920.135569758575,54.711353318364914,5829.470384030695,9670.529615969424,73.85774309905007,5948.765394759166,26.081528317774872,5830.801749754962,9669.198250245157,70.87849282659788
4.03,5919.898529213654,54.948393863284814,5837.297583000254,9662.702416999864,66.39219351945145,5946.805440227535,28.04148284940455,5838.544592406164,9661.455407593956,63.60029856655402
4.04,5919.619849016165,55.22707406077432,5844.677758058109,9655.32224194201,59.419639841412184,5944.74444923847,30.10247383846851,5845.837368936303,9654.162631063818,56.82121883755241
4.05,5919.31107154689,55.53585153004837,5851.585250801543,9648.414749198575,52.95285684737616,5942.612691833711,32.23423124322698,5852.655596501362,9647.344403498759,50.55156131576308
4.0600000000000005,5918.980522579735,55.8664004972031,5858.004209495381,9641.99579050474,46.997568275135734,5940.443481697731,34.4034413792082,5858.9847888599825,9641.015211140135,44.7941252398231
4.07,5918.635532379511,56.21139069742815,5863.9273828591395,9636.07261714098,41.5517026932793,5938.2716833536115,36.5752397233276,5864.819114803365,9635.180885196754,39.54378666041039
4.08,5918.283115754039,56.563807322900175,5869.35561390024,9630.64438609988,36.6054278724002,5936.131531516822,38.71539156011787,5870.160772081582,9629.839227918541,34.78780608199667
4.09,5917.929990238051,56.91693283888882,5874.297319924655,9625.702680075465,32.141814218015995,5934.054433910623,40.79248916631695,5875.019370766215,9624.980629233904,30.506702755054178
4.1,5917.58235085103,57.264572225908886,5878.767715064094,9621.232284936024,28.137949964445273,5932.0672114089175,42.779711668021925,5879.411090777063,9620.588909223054,26.675507259742783
4.11,5917.245611318865,57.60131175807514,5882.787757190274,9617.212242809845,24.566314816033056,5930.191004001581,44.65591907535868,5883.3575979638945,9616.642402036223,23.2651981330294
4.12,5916.924209777757,57.92271329918381,5886.382909085507,9613.617090914613,21.39622882242341,5928.44087438503,46.40604869191052,5886.88480477716,9613.115195222954,20.244148610142844
4.13,5916.621515409758,58.2254076671813,5889.581833169986,9610.418166830135,18.59523064972857,5926.826005968691,48.02091710824975,5890.021587448903,9609.97841255122,17.57945582929555
4.14,5913.05648408435,61.79043899258817,5891.74382604523,9608.256173954882,19.873689491646235,5925.191034872932,49.655888204002835,5892.201227457634,9607.798772542477,18.52974221520148
4.15,5904.129134815943,70.71778826099506,5889.476529712211,9610.523470287902,30.48705871844364,5924.4936765794555,50.353246497482466,5890.130511155922,9609.86948884419,28.273133305959963
