t,TnCa,CB_on,CumCB_on,CumCB_off,FTI
2.61,1.2300804362163944e-11,-4.2071192212880877e-10,0.4792273386694562,0.4792273390901675,0.04792273390901675
2.62,1.2090015825318165e-11,-4.2216574252190375e-10,0.4792273386695616,0.4792273390917267,0.04792273390917267
2.63,1.1863420670868904e-11,-4.2269102599939024e-10,0.4792273386696749,0.4792273390923653,0.04792273390923653
2.64,1.1621018898816142e-11,-4.222877725612684e-10,0.4792273386697961,0.47922733909208326,0.04792273390920832
2.65,1.13628105091599e-11,-4.2095598220753815e-10,0.4792273386699252,0.47922733909088056,0.04792273390908806
2.66,1.1088795501900153e-11,-4.1869565493819947e-10,0.4792273386700622,0.47922733908875725,0.04792273390887573
2.67,1.079897387703693e-11,-4.1550679075325255e-10,0.4792273386702071,0.4792273390857133,0.04792273390857133
2.68,1.04933456345702e-11,-4.1138938965269704e-10,0.47922733867035994,0.4792273390817487,0.04792273390817487
2.69,1.0171910774499993e-11,-4.0634345163653334e-10,0.47922733867052064,0.4792273390768635,0.04792273390768635
2.7,9.834669296826281e-12,-4.00368976704761e-10,0.4792273386706893,0.47922733907105763,0.04792273390710576
2.71,9.48162120154909e-12,-3.934659648573805e-10,0.4792273386708658,0.4792273390643311,0.04792273390643311
2.72,9.112766488668397e-12,-3.856344160943914e-10,0.4792273386710502,0.479227339056684,0.0479227339056684
2.73,8.728105158184225e-12,-3.7687433041579424e-10,0.47922733867124256,0.47922733904811626,0.047922733904811624
2.74,8.327637210096547e-12,-3.6718570782158824e-10,0.4792273386714428,0.47922733903862785,0.047922733903862785
2.75,7.911362644405394e-12,-3.565685483117743e-10,0.4792273386716509,0.47922733902821885,0.04792273390282189
2.7600000000000002,7.47928146111073e-12,-3.450228518863515e-10,0.47922733867186695,0.4792273390168892,0.04792273390168892
2.77,7.031393660212595e-12,-3.3254861854532086e-10,0.4792273386720909,0.4792273390046389,0.04792273390046389
2.7800000000000002,6.567699241710949e-12,-3.191458482886812e-10,0.47922733867232276,0.47922733899146797,0.0479227338991468
2.79,6.0881982056058325e-12,-3.048145411164338e-10,0.4792273386725625,0.4792273389773764,0.04792273389773764
2.8000000000000003,5.592890551897203e-12,-2.8955469702857735e-10,0.47922733867281014,0.47922733896236425,0.04792273389623643
2.81,5.081776280585104e-12,-2.7336631602511323e-10,0.4792273386730657,0.4792273389464314,0.04792273389464314
2.82,4.554855391669514e-12,-2.562493981060407e-10,0.4792273386733292,0.4792273389295779,0.04792273389295779
2.83,4.01212788515041e-12,-2.3820394327135905e-10,0.4792273386736005,0.47922733891180386,0.04792273389118039
2.84,3.4535937610278376e-12,-2.192299515210698e-10,0.4792273386738798,0.47922733889310914,0.04792273388931091
2.85,-8.731917878952161e-13,-1.952923020849797e-10,0.47922733867604317,0.4792273388713349,0.04792273388713349
2.86,-8.502198186970406e-13,-1.9075447203972425e-10,0.47922733867603173,0.4792273388667856,0.04792273388667856
2.87,-8.272478494988641e-13,-1.8621664199446856e-10,0.47922733867602024,0.47922733886223623,0.047922733886223624
2.88,-8.042758803006885e-13,-1.816788119492131e-10,0.47922733867600875,0.4792273388576869,0.0479227338857687
2.89,-7.81303911102512e-13,-1.771409819039574e-10,0.47922733867599726,0.4792273388531376,0.04792273388531376
2.9,-7.583319419043366e-13,-1.7260315185870195e-10,0.47922733867598577,0.4792273388485883,0.047922733884858834
2.91,-7.3535997270616e-13,-1.680653218134463e-10,0.4792273386759743,0.479227338844039,0.0479227338844039
2.92,-7.123880035079844e-13,-1.635274917681908e-10,0.4792273386759628,0.4792273388394897,0.04792273388394897
2.93,-6.89416034309808e-13,-1.5898966172293514e-10,0.4792273386759513,0.47922733883494034,0.04792273388349404
2.94,-6.664440651116325e-13,-1.5445183167767968e-10,0.4792273386759398,0.47922733883039104,0.0479227338830391
2.95,-6.434720959134559e-13,-1.4991400163242402e-10,0.4792273386759283,0.47922733882584173,0.047922733882584174
2.96,-6.205001267152804e-13,-1.4537617158716854e-10,0.4792273386759168,0.4792273388212924,0.04792273388212924
2.97,-5.975281575171039e-13,-1.4083834154191287e-10,0.47922733867590533,0.4792273388167431,0.04792273388167431
2.98,-5.745561883189284e-13,-1.3630051149665741e-10,0.4792273386758939,0.47922733881219376,0.04792273388121938
2.99,-5.515842191207519e-13,-1.3176268145140172e-10,0.4792273386758824,0.47922733880764445,0.04792273388076445
3.0,-5.286122499225764e-13,-1.2722485140614627e-10,0.4792273386758709,0.47922733880309515,0.047922733880309515
3.0100000000000002,-5.056402807243998e-13,-1.2268702136089058e-10,0.4792273386758594,0.47922733879854584,0.04792273387985459
3.02,-4.826683115262244e-13,-1.1814919131563512e-10,0.47922733867584794,0.47922733879399654,0.04792273387939965
3.0300000000000002,-4.596963423280478e-13,-1.1361136127037945e-10,0.47922733867583645,0.4792273387894472,0.04792273387894472
3.04,-4.3672437312987235e-13,-1.0907353122512397e-10,0.47922733867582495,0.47922733878489787,0.04792273387848979
3.0500000000000003,-4.137524039316958e-13,-1.045357011798683e-10,0.47922733867581346,0.47922733878034857,0.047922733878034855
3.06,-3.907804347335203e-13,-9.999787113461285e-11,0.479227338675802,0.47922733877579926,0.04792273387757993
3.0700000000000003,-3.6780846553534375e-13,-9.546004108935716e-11,0.4792273386757905,0.47922733877124996,0.04792273387712499
3.08,-3.448364963371683e-13,-9.09222110441017e-11,0.479227338675779,0.4792273387667006,0.047922733876670065
3.09,-3.218645271389928e-13,-8.638438099884623e-11,0.47922733867576756,0.4792273387621513,0.04792273387621513
3.1,-2.9889255794081626e-13,-8.184655095359055e-11,0.47922733867575606,0.479227338757602,0.0479227338757602
3.11,-2.7592058874264074e-13,-7.73087209083351e-11,0.4792273386757446,0.4792273387530527,0.04792273387530527
3.12,-2.529486195444642e-13,-7.277089086307942e-11,0.4792273386757331,0.4792273387485034,0.04792273387485034
3.13,-2.299766503462887e-13,-6.823306081782395e-11,0.4792273386757216,0.479227338743954,0.047922733874395405
3.14,-2.070046811481122e-13,-6.369523077256828e-11,0.4792273386757101,0.4792273387394047,0.04792273387394047
3.15,-1.8403271194993668e-13,-5.915740072731281e-11,0.4792273386756986,0.4792273387348554,0.04792273387348554
3.16,-1.6106074275176016e-13,-5.4619570682057136e-11,0.4792273386756871,0.4792273387303061,0.04792273387303061
3.17,-1.3808877355358465e-13,-5.0081740636801666e-11,0.47922733867567563,0.4792273387257568,0.04792273387257568
3.18,-1.1511680435540813e-13,-4.5543910591545995e-11,0.47922733867566414,0.4792273387212075,0.047922733872120746
3.19,-1.1452147304160127e-13,-4.5361092030017734e-11,0.4792273386756638,0.4792273387210243,0.047922733872102434
3.2,-1.1417921610532544e-13,-4.522752759800093e-11,0.47922733867566364,0.47922733872089057,0.04792273387208906
3.21,-1.138369591690496e-13,-4.509396316598412e-11,0.4792273386756635,0.47922733872075685,0.04792273387207569
3.22,-1.1349470223277376e-13,-4.4960398733967306e-11,0.4792273386756633,0.47922733872062306,0.04792273387206231
3.23,-1.1315244529649794e-13,-4.48268343019505e-11,0.47922733867566314,0.47922733872048934,0.04792273387204894
3.24,-1.1281018836022209e-13,-4.469326986993369e-11,0.479227338675663,0.4792273387203556,0.04792273387203557
3.25,-1.1246793142394628e-13,-4.4559705437916884e-11,0.4792273386756628,0.4792273387202219,0.0479227338720222
3.2600000000000002,-1.1212567448767044e-13,-4.442614100590007e-11,0.47922733867566264,0.47922733872008816,0.04792273387200882
3.27,-1.117834175513946e-13,-4.429257657388326e-11,0.4792273386756624,0.47922733871995443,0.04792273387199545
3.2800000000000002,-1.1144116061511877e-13,-4.4159012141866455e-11,0.47922733867566225,0.4792273387198207,0.04792273387198208
3.29,-1.1109890367884293e-13,-4.402544770984965e-11,0.4792273386756621,0.4792273387196869,0.0479227338719687
3.3000000000000003,-1.1075664674256709e-13,-4.3891883277832834e-11,0.4792273386756619,0.4792273387195532,0.04792273387195533
3.31,-1.1041438980629127e-13,-4.375831884581603e-11,0.47922733867566175,0.47922733871941947,0.04792273387194196
3.3200000000000003,-1.1007213287001542e-13,-4.362475441379922e-11,0.4792273386756616,0.47922733871928574,0.04792273387192858
3.33,-1.097298759337396e-13,-4.349118998178241e-11,0.4792273386756614,0.479227338719152,0.04792273387191521
3.34,-1.0938761899746378e-13,-4.335762554976561e-11,0.47922733867566125,0.4792273387190183,0.04792273387190184
3.35,-1.0904536206118793e-13,-4.32240611177488e-11,0.4792273386756611,0.47922733871888457,0.04792273387188846
3.36,-1.0870310512491211e-13,-4.309049668573199e-11,0.4792273386756609,0.4792273387187508,0.04792273387187509
3.37,-1.0836084818863626e-13,-4.295693225371518e-11,0.47922733867566075,0.47922733871861706,0.04792273387186172
3.38,-1.0801859125236043e-13,-4.2823367821698375e-11,0.4792273386756606,0.47922733871848333,0.04792273387184834
3.39,-1.0767633431608458e-13,-4.268980338968156e-11,0.47922733867566036,0.4792273387183496,0.04792273387183497
3.4,-1.0733407737980877e-13,-4.2556238957664754e-11,0.4792273386756602,0.4792273387182159,0.047922733871821596
3.41,-1.0699182044353292e-13,-4.2422674525647947e-11,0.47922733867566003,0.47922733871808215,0.04792273387180822
3.42,-1.066495635072571e-13,-4.228911009363114e-11,0.47922733867565986,0.47922733871794837,0.04792273387179485
3.43,-1.0630730657098126e-13,-4.2155545661614325e-11,0.4792273386756597,0.47922733871781464,0.047922733871781475
3.44,-1.0596504963470542e-13,-4.202198122959752e-11,0.47922733867565953,0.4792273387176809,0.0479227338717681
3.45,-1.0562279269842959e-13,-4.188841679758071e-11,0.47922733867565936,0.4792273387175472,0.047922733871754726
3.46,-1.0528053576215375e-13,-4.1754852365563903e-11,0.4792273386756592,0.47922733871741346,0.047922733871741355
3.47,-1.0493827882587792e-13,-4.162128793354709e-11,0.47922733867565903,0.47922733871727974,0.04792273387172798
3.48,-1.045960218896021e-13,-4.148772350153029e-11,0.47922733867565886,0.479227338717146,0.047922733871714605
3.49,-1.0425376495332625e-13,-4.1354159069513475e-11,0.4792273386756587,0.47922733871701223,0.047922733871701234
3.5,-1.0391150801705042e-13,-4.122059463749667e-11,0.47922733867565853,0.4792273387168785,0.047922733871687856
3.5100000000000002,-1.0356925108077458e-13,-4.108703020547986e-11,0.4792273386756583,0.4792273387167448,0.047922733871674485
3.52,-1.0322699414449875e-13,-4.095346577346305e-11,0.47922733867565814,0.47922733871661105,0.04792273387166111
3.5300000000000002,-1.028847372082229e-13,-4.081990134144624e-11,0.479227338675658,0.4792273387164773,0.047922733871647735
3.54,-1.0254248027194708e-13,-4.068633690942944e-11,0.4792273386756578,0.4792273387163436,0.047922733871634364
3.5500000000000003,-1.0220022333567125e-13,-4.0552772477412624e-11,0.47922733867565764,0.47922733871620987,0.04792273387162099
3.56,-1.0185796639939541e-13,-4.041920804539582e-11,0.4792273386756575,0.4792273387160761,0.047922733871607615
3.5700000000000003,-1.0151570946311958e-13,-4.028564361337901e-11,0.4792273386756573,0.47922733871594236,0.04792273387159424
3.58,-1.0117345252684374e-13,-4.01520791813622e-11,0.47922733867565714,0.47922733871580864,0.04792273387158087
3.59,-1.0083119559056792e-13,-4.0018514749345395e-11,0.479227338675657,0.4792273387156749,0.047922733871567494
3.6,-1.0048893865429208e-13,-3.988495031732858e-11,0.4792273386756568,0.4792273387155412,0.04792273387155412
3.61,-1.0014668171801624e-13,-3.9751385885311774e-11,0.47922733867565664,0.47922733871540746,0.04792273387154075
3.62,-9.980442478174041e-14,-3.9617821453294966e-11,0.4792273386756565,0.4792273387152737,0.04792273387152737
3.63,-9.946216784546459e-14,-3.948425702127816e-11,0.47922733867565626,0.47922733871513995,0.047922733871514
3.64,-9.911991090918874e-14,-3.9350692589261345e-11,0.4792273386756561,0.4792273387150062,0.04792273387150063
3.65,-9.877765397291292e-14,-3.9217128157244544e-11,0.4792273386756559,0.4792273387148725,0.04792273387148725
3.66,-9.843539703663707e-14,-3.908356372522773e-11,0.47922733867565576,0.47922733871473877,0.04792273387147388
3.67,-9.809314010036124e-14,-3.894999929321092e-11,0.4792273386756556,0.47922733871460504,0.04792273387146051
3.68,-9.77508831640854e-14,-3.8816434861194116e-11,0.4792273386756554,0.4792273387144713,0.04792273387144713
3.69,-9.740862622780958e-14,-3.868287042917731e-11,0.47922733867565526,0.47922733871433754,0.04792273387143376
3.7,-9.706636929153373e-14,-3.8549305997160495e-11,0.4792273386756551,0.4792273387142038,0.04792273387142039
3.71,-9.672411235525791e-14,-3.8415741565143694e-11,0.4792273386756549,0.4792273387140701,0.04792273387140701
3.72,-9.638185541898207e-14,-3.828217713312688e-11,0.47922733867565476,0.47922733871393636,0.04792273387139364
3.73,-9.603959848270623e-14,-3.814861270111007e-11,0.4792273386756546,0.47922733871380263,0.04792273387138027
3.74,-9.56973415464304e-14,-3.8015048269093265e-11,0.4792273386756544,0.4792273387136689,0.04792273387136689
3.75,-9.535508461015456e-14,-3.788148383707646e-11,0.4792273386756542,0.4792273387135352,0.04792273387135352
3.7600000000000002,-9.501282767387872e-14,-3.7747919405059644e-11,0.47922733867565404,0.4792273387134014,0.04792273387134015
3.77,-9.467057073760291e-14,-3.7614354973042837e-11,0.47922733867565387,0.47922733871326767,0.04792273387132677
3.7800000000000002,-9.432831380132706e-14,-3.748079054102603e-11,0.4792273386756537,0.47922733871313394,0.0479227338713134
3.79,-9.398605686505123e-14,-3.734722610900922e-11,0.47922733867565354,0.4792273387130002,0.04792273387130003
3.8000000000000003,-9.364379992877539e-14,-3.721366167699241e-11,0.47922733867565337,0.4792273387128665,0.04792273387128665
3.81,-9.330154299249956e-14,-3.70800972449756e-11,0.4792273386756532,0.47922733871273276,0.04792273387127328
3.8200000000000003,-9.295928605622371e-14,-3.6946532812958793e-11,0.47922733867565304,0.479227338712599,0.04792273387125991
3.83,-9.261702911994789e-14,-3.6812968380941986e-11,0.47922733867565287,0.47922733871246526,0.04792273387124653
3.84,-9.227477218367207e-14,-3.667940394892518e-11,0.4792273386756527,0.47922733871233153,0.04792273387123316
3.85,-9.193251524739622e-14,-3.6545839516908365e-11,0.47922733867565254,0.4792273387121978,0.047922733871219786
3.86,-9.15902583111204e-14,-3.6412275084891564e-11,0.47922733867565237,0.4792273387120641,0.04792273387120641
3.87,-9.124800137484455e-14,-3.627871065287475e-11,0.47922733867565215,0.47922733871193035,0.047922733871193036
3.88,-9.090574443856873e-14,-3.614514622085795e-11,0.479227338675652,0.4792273387117966,0.047922733871179665
3.89,-9.056348750229289e-14,-3.6011581788841135e-11,0.4792273386756518,0.47922733871166284,0.04792273387116629
3.9,-9.022123056601705e-14,-3.587801735682433e-11,0.47922733867565165,0.4792273387115291,0.047922733871152916
3.91,-8.987897362974122e-14,-3.574445292480752e-11,0.4792273386756515,0.4792273387113954,0.047922733871139545
3.92,-8.95367166934654e-14,-3.5610888492790713e-11,0.4792273386756513,0.47922733871126166,0.047922733871126166
3.93,-8.919445975718955e-14,-3.54773240607739e-11,0.47922733867565115,0.47922733871112794,0.047922733871112795
3.94,-8.885220282091373e-14,-3.53437596287571e-11,0.479227338675651,0.4792273387109942,0.047922733871099424
3.95,-8.850994588463788e-14,-3.5210195196740285e-11,0.4792273386756508,0.4792273387108605,0.047922733871086046
3.96,-8.816768894836205e-14,-3.507663076472348e-11,0.47922733867565065,0.4792273387107267,0.047922733871072674
3.97,-8.782543201208621e-14,-3.494306633270667e-11,0.4792273386756505,0.479227338710593,0.0479227338710593
3.98,-8.748317507581038e-14,-3.4809501900689856e-11,0.4792273386756503,0.47922733871045925,0.047922733871045925
3.99,-8.714091813953454e-14,-3.467593746867305e-11,0.4792273386756501,0.4792273387103255,0.047922733871032554
4.0,-8.679866120325872e-14,-3.454237303665624e-11,0.4792273386756499,0.4792273387101918,0.04792273387101918
4.01,-8.645640426698289e-14,-3.4408808604639434e-11,0.47922733867564976,0.47922733871005807,0.047922733871005804
4.0200000000000005,-8.611414733070703e-14,-3.427524417262262e-11,0.4792273386756496,0.4792273387099243,0.04792273387099243
4.03,-8.577189039443121e-14,-3.414167974060581e-11,0.47922733867564943,0.47922733870979056,0.04792273387097906
4.04,-8.542963345815537e-14,-3.4008115308589006e-11,0.47922733867564926,0.47922733870965684,0.047922733870965684
4.05,-8.508737652187955e-14,-3.3874550876572205e-11,0.4792273386756491,0.4792273387095231,0.04792273387095231
4.0600000000000005,-8.47451195856037e-14,-3.3740986444555384e-11,0.47922733867564893,0.4792273387093894,0.04792273387093894
4.07,-8.440286264932787e-14,-3.360742201253858e-11,0.47922733867564876,0.47922733870925566,0.04792273387092556
4.08,-8.406060571305205e-14,-3.3473857580521776e-11,0.4792273386756486,0.47922733870912193,0.04792273387091219
4.09,-8.371834877677622e-14,-3.334029314850497e-11,0.47922733867564843,0.47922733870898815,0.04792273387089882
4.1,-8.337609184050038e-14,-3.320672871648816e-11,0.47922733867564826,0.4792273387088544,0.04792273387088544
4.11,-8.303383490422452e-14,-3.307316428447134e-11,0.47922733867564804,0.4792273387087207,0.04792273387087207
4.12,-8.26915779679487e-14,-3.293959985245454e-11,0.4792273386756479,0.47922733870858697,0.0479227338708587
4.13,-8.234932103167287e-14,-3.280603542043773e-11,0.4792273386756477,0.47922733870845324,0.04792273387084532
4.14,-8.200706409539706e-14,-3.2672470988420926e-11,0.47922733867564754,0.4792273387083195,0.04792273387083195
4.15,-8.16648071591212e-14,-3.253890655640411e-11,0.4792273386756474,0.4792273387081858,0.04792273387081858
4.16,-8.132255022284536e-14,-3.2405342124387304e-11,0.4792273386756472,0.479227338708052,0.0479227338708052
4.17,-8.098029328656954e-14,-3.22717776923705e-11,0.47922733867564704,0.4792273387079183,0.04792273387079183
4.18,-8.063803635029371e-14,-3.213821326035369e-11,0.4792273386756469,0.47922733870778456,0.04792273387077846
4.19,-8.029577941401785e-14,-3.2004648828336876e-11,0.4792273386756467,0.47922733870765083,0.04792273387076508
4.2,-7.995352247774203e-14,-3.187108439632007e-11,0.47922733867564654,0.4792273387075171,0.04792273387075171
4.21,-7.96112655414662e-14,-3.173751996430326e-11,0.4792273386756464,0.4792273387073834,0.04792273387073834
4.22,-7.926900860519038e-14,-3.160395553228646e-11,0.4792273386756462,0.4792273387072496,0.04792273387072496
4.23,-7.892675166891452e-14,-3.147039110026964e-11,0.479227338675646,0.47922733870711587,0.04792273387071159
4.24,-7.858449473263869e-14,-3.133682666825283e-11,0.4792273386756458,0.47922733870698214,0.04792273387069822
4.25,-7.824223779636286e-14,-3.1203262236236025e-11,0.47922733867564565,0.4792273387068484,0.04792273387068484
4.26,-7.789998086008704e-14,-3.1069697804219224e-11,0.4792273386756455,0.4792273387067147,0.04792273387067147
4.2700000000000005,-7.755772392381118e-14,-3.0936133372202404e-11,0.4792273386756453,0.47922733870658096,0.047922733870658096
4.28,-7.721546698753535e-14,-3.08025689401856e-11,0.47922733867564515,0.47922733870644724,0.04792273387064472
4.29,-7.687321005125953e-14,-3.0669004508168796e-11,0.479227338675645,0.47922733870631345,0.04792273387063135
4.3,-7.65309531149837e-14,-3.053544007615199e-11,0.4792273386756448,0.47922733870617973,0.047922733870617976
4.3100000000000005,-7.618869617870784e-14,-3.040187564413517e-11,0.47922733867564465,0.479227338706046,0.0479227338706046
4.32,-7.584643924243202e-14,-3.026831121211837e-11,0.4792273386756445,0.4792273387059123,0.047922733870591226
4.33,-7.550418230615618e-14,-3.0134746780101554e-11,0.4792273386756443,0.47922733870577855,0.047922733870577855
4.34,-7.516192536988036e-14,-3.000118234808476e-11,0.47922733867564415,0.4792273387056448,0.04792273387056448
4.3500000000000005,-7.48196684336045e-14,-2.986761791606794e-11,0.479227338675644,0.4792273387055111,0.047922733870551106
4.36,-7.447741149732868e-14,-2.973405348405113e-11,0.47922733867564377,0.4792273387053773,0.047922733870537734
4.37,-7.413515456105286e-14,-2.9600489052034324e-11,0.4792273386756436,0.4792273387052436,0.047922733870524356
4.38,-7.379289762477703e-14,-2.946692462001752e-11,0.47922733867564343,0.47922733870510986,0.047922733870510985
4.39,-7.34506406885012e-14,-2.9333360188000716e-11,0.47922733867564327,0.47922733870497614,0.047922733870497614
4.4,-7.310838375222534e-14,-2.91997957559839e-11,0.4792273386756431,0.4792273387048424,0.047922733870484235
4.41,-7.276612681594951e-14,-2.9066231323967088e-11,0.47922733867564293,0.4792273387047087,0.047922733870470864
4.42,-7.242386987967368e-14,-2.893266689195028e-11,0.47922733867564277,0.4792273387045749,0.04792273387045749
4.43,-7.208161294339787e-14,-2.879910245993348e-11,0.4792273386756426,0.4792273387044412,0.047922733870444115
4.44,-7.173935600712201e-14,-2.866553802791666e-11,0.47922733867564243,0.47922733870430745,0.04792273387043074
4.45,-7.139709907084617e-14,-2.8531973595899852e-11,0.47922733867564227,0.4792273387041737,0.04792273387041737
4.46,-7.105484213457035e-14,-2.839840916388305e-11,0.4792273386756421,0.47922733870404,0.047922733870403994
4.47,-7.071258519829452e-14,-2.826484473186624e-11,0.47922733867564193,0.47922733870390627,0.04792273387039062
4.48,-7.037032826201866e-14,-2.8131280299849424e-11,0.4792273386756417,0.47922733870377254,0.04792273387037725
4.49,-7.002807132574284e-14,-2.7997715867832623e-11,0.47922733867564155,0.47922733870363876,0.04792273387036387
4.5,-6.968581438946702e-14,-2.7864151435815812e-11,0.4792273386756414,0.47922733870350503,0.0479227338703505
4.51,-6.93435574531912e-14,-2.773058700379901e-11,0.4792273386756412,0.4792273387033713,0.04792273387033713
4.5200000000000005,-6.900130051691533e-14,-2.7597022571782194e-11,0.47922733867564105,0.4792273387032376,0.04792273387032375
4.53,-6.86590435806395e-14,-2.7463458139765384e-11,0.4792273386756409,0.47922733870310386,0.04792273387031038
4.54,-6.831678664436368e-14,-2.7329893707748583e-11,0.4792273386756407,0.47922733870297013,0.04792273387029701
4.55,-6.797452970808785e-14,-2.7196329275731776e-11,0.47922733867564055,0.4792273387028364,0.04792273387028363
4.5600000000000005,-6.763227277181199e-14,-2.7062764843714955e-11,0.4792273386756404,0.4792273387027026,0.04792273387027026
4.57,-6.729001583553615e-14,-2.6929200411698148e-11,0.4792273386756402,0.4792273387025689,0.04792273387025689
4.58,-6.694775889926034e-14,-2.6795635979681347e-11,0.47922733867564005,0.47922733870243517,0.04792273387024351
4.59,-6.660550196298451e-14,-2.6662071547664537e-11,0.4792273386756399,0.47922733870230144,0.04792273387023014
4.6000000000000005,-6.626324502670865e-14,-2.652850711564772e-11,0.47922733867563966,0.4792273387021677,0.04792273387021677
4.61,-6.592098809043283e-14,-2.639494268363092e-11,0.4792273386756395,0.479227338702034,0.04792273387020339
4.62,-6.557873115415699e-14,-2.6261378251614108e-11,0.4792273386756393,0.47922733870190026,0.04792273387019002
4.63,-6.523647421788117e-14,-2.6127813819597307e-11,0.47922733867563916,0.4792273387017665,0.04792273387017665
4.64,-6.489421728160534e-14,-2.59942493875805e-11,0.479227338675639,0.47922733870163275,0.04792273387016327
4.65,-6.455196034532949e-14,-2.586068495556368e-11,0.4792273386756388,0.47922733870149903,0.0479227338701499
4.66,-6.420970340905367e-14,-2.572712052354688e-11,0.47922733867563866,0.4792273387013653,0.04792273387013653
4.67,-6.386744647277784e-14,-2.559355609153007e-11,0.4792273386756385,0.4792273387012316,0.04792273387012315
4.68,-6.352518953650201e-14,-2.5459991659513267e-11,0.4792273386756383,0.47922733870109785,0.04792273387010978
4.69,-6.318293260022615e-14,-2.532642722749645e-11,0.47922733867563816,0.47922733870096407,0.04792273387009641
4.7,-6.284067566395032e-14,-2.519286279547964e-11,0.479227338675638,0.47922733870083034,0.04792273387008303
4.71,-6.24984187276745e-14,-2.505929836346284e-11,0.4792273386756378,0.4792273387006966,0.04792273387006966
4.72,-6.215616179139868e-14,-2.492573393144603e-11,0.4792273386756376,0.4792273387005629,0.047922733870056286
4.73,-6.181390485512282e-14,-2.479216949942921e-11,0.47922733867563744,0.47922733870042916,0.04792273387004291
4.74,-6.147164791884698e-14,-2.4658605067412404e-11,0.47922733867563727,0.47922733870029544,0.04792273387002954
4.75,-6.112939098257116e-14,-2.4525040635395603e-11,0.4792273386756371,0.4792273387001617,0.047922733870016165
4.76,-6.078713404629533e-14,-2.4391476203378792e-11,0.47922733867563694,0.4792273387000279,0.04792273387000279
4.7700000000000005,-6.044487711001947e-14,-2.4257911771361975e-11,0.47922733867563677,0.4792273386998942,0.047922733869989416
4.78,-6.010262017374365e-14,-2.4124347339345174e-11,0.4792273386756366,0.4792273386997605,0.047922733869976045
4.79,-5.976036323746781e-14,-2.3990782907328364e-11,0.47922733867563644,0.47922733869962675,0.047922733869962666
4.8,-5.9418106301192e-14,-2.3857218475311563e-11,0.47922733867563627,0.479227338699493,0.047922733869949295
4.8100000000000005,-5.907584936491615e-14,-2.3723654043294746e-11,0.4792273386756361,0.4792273386993593,0.047922733869935924
4.82,-5.873359242864031e-14,-2.3590089611277935e-11,0.47922733867563594,0.47922733869922557,0.047922733869922546
4.83,-5.839133549236449e-14,-2.3456525179261134e-11,0.4792273386756358,0.4792273386990918,0.047922733869909175
4.84,-5.804907855608866e-14,-2.3322960747244327e-11,0.47922733867563555,0.47922733869895806,0.0479227338698958
4.8500000000000005,-5.770682161981281e-14,-2.3189396315227507e-11,0.4792273386756354,0.47922733869882433,0.047922733869882425
4.86,-5.736456468353697e-14,-2.3055831883210702e-11,0.4792273386756352,0.4792273386986906,0.047922733869869054
4.87,-5.702230774726114e-14,-2.2922267451193898e-11,0.47922733867563505,0.4792273386985569,0.04792273386985568
4.88,-5.668005081098532e-14,-2.278870301917709e-11,0.4792273386756349,0.47922733869842316,0.047922733869842304
4.89,-5.63377938747095e-14,-2.2655138587160287e-11,0.4792273386756347,0.4792273386982894,0.04792273386982893
4.9,-5.599553693843364e-14,-2.252157415514347e-11,0.47922733867563455,0.47922733869815565,0.04792273386981556
4.91,-5.565328000215781e-14,-2.2388009723126662e-11,0.4792273386756344,0.4792273386980219,0.047922733869802184
4.92,-5.531102306588198e-14,-2.2254445291109858e-11,0.4792273386756342,0.4792273386978882,0.04792273386978881
4.93,-5.496876612960616e-14,-2.212088085909305e-11,0.47922733867563405,0.47922733869775447,0.04792273386977544
4.94,-5.46265091933303e-14,-2.1987316427076234e-11,0.4792273386756339,0.47922733869762074,0.04792273386976206
4.95,-5.4284252257054474e-14,-2.185375199505943e-11,0.4792273386756337,0.479227338697487,0.04792273386974869
4.96,-5.3941995320778646e-14,-2.1720187563042622e-11,0.4792273386756335,0.47922733869735323,0.04792273386973532
4.97,-5.359973838450282e-14,-2.1586623131025815e-11,0.47922733867563333,0.4792273386972195,0.04792273386972194
4.98,-5.325748144822696e-14,-2.1453058699008998e-11,0.47922733867563316,0.4792273386970858,0.04792273386970857
4.99,-5.291522451195113e-14,-2.1319494266992194e-11,0.479227338675633,0.47922733869695205,0.0479227338696952
5.0,-5.257296757567531e-14,-2.1185929834975386e-11,0.47922733867563283,0.47922733869681833,0.04792273386968182
5.01,-5.223071063939948e-14,-2.1052365402958582e-11,0.47922733867563266,0.4792273386966846,0.04792273386966845
5.0200000000000005,-5.188845370312362e-14,-2.0918800970941762e-11,0.4792273386756325,0.4792273386965509,0.04792273386965508
5.03,-5.15461967668478e-14,-2.0785236538924958e-11,0.47922733867563233,0.4792273386964171,0.0479227338696417
5.04,-5.120393983057197e-14,-2.0651672106908154e-11,0.47922733867563216,0.47922733869628337,0.04792273386962833
5.05,-5.0861682894296145e-14,-2.0518107674891346e-11,0.479227338675632,0.47922733869614964,0.04792273386961496
5.0600000000000005,-5.0519425958020285e-14,-2.038454324287453e-11,0.47922733867563183,0.4792273386960159,0.04792273386960158
5.07,-5.0177169021744464e-14,-2.0250978810857725e-11,0.47922733867563166,0.4792273386958822,0.04792273386958821
5.08,-4.9834912085468636e-14,-2.0117414378840918e-11,0.47922733867563144,0.47922733869574846,0.04792273386957484
