t,h1,h2,c1,c2
3.47,0.5300420881488961,0.765787330467025,0.4171329873522377,0.2681769575575202
3.48,0.5313013209413605,0.7649874501734486,0.41357902260844687,0.2725571484247041
3.49,0.5325626185783275,0.7641664418375207,0.41004834738981094,0.27709571321248355
3.5,0.5338259313262093,0.7633237641104865,0.40654094430849097,0.28179902298181725
3.5100000000000002,0.5350912097442166,0.7624588632852801,0.4030567975801936,0.2866735805465217
3.52,0.5363584046696055,0.7615711736813108,0.399595893201437,0.29172601987444474
3.5300000000000002,0.537627467196894,0.760660118398407,0.39615821908540316,0.29696308405109445
3.54,0.5388983486579668,0.7597251103620279,0.3927437651935456,0.30239160076749644
3.5500000000000003,0.5401710006035703,0.7587655537810638,0.38935252365793205,0.3080184537391907
3.56,0.5414453747772995,0.7577808448564058,0.38598448892580733,0.31385055565924685
3.5700000000000003,0.5427214230937258,0.7567703733588759,0.38263965787953613,0.31989481310638235
3.58,0.5439990976142343,0.755733523931491,0.37931802994704406,0.32615809055499734
3.59,0.545278350521868,0.7546696775918794,0.37601960720771604,0.33264716986069215
3.6,0.5465591340956756,0.7535782139633646,0.37274439450798585,0.3393687008911486
3.61,0.5478414006836578,0.7524585131326763,0.36949239955297025,0.34632915208928894
3.62,0.5491251026773002,0.7513099578914835,0.36626363297223036,0.3535347666157221
3.63,0.55041019248288,0.7501319361280607,0.3630581083976784,0.36099150287106874
3.64,0.55169662249117,0.7489238434052382,0.35987584253800103,0.36870496696857474
3.65,0.5529843450483214,0.7476850857351315,0.35671685522378543,0.37668035144463063
3.66,0.5542733124268541,0.7464150816844758,0.3535811694432428,0.3849223959733716
3.67,0.5555634767943926,0.7451132655151361,0.3504688113680348,0.3934353158077707
3.68,0.556854790182124,0.7437790902778296,0.3473798103648668,0.40222273499920297
3.69,0.5581472044531088,0.7424120309779423,0.3443141989997162,0.4112876235058325
3.7,0.5594406712700069,0.741011587696645,0.3412720130187702,0.4206322360921087
3.71,0.5607351420624138,0.7395772888195323,0.33825329131606086,0.4302580521905655
3.72,0.5620305679951892,0.7381086936650434,0.3352580758921301,0.44016574297760896
3.73,0.563326899935048,0.7366053959083102,0.3322864117910062,0.4503551135831059
3.74,0.5646240884173256,0.735067026793773,0.3293383470229927,0.46082505689754377
3.75,0.5659220836131149,0.7334932576782781,0.32641393249421474,0.471573523249278
3.7600000000000002,0.5672208352961958,0.7318838029917849,0.32351322189652215,0.48259749278166025
3.77,0.5685202928101026,0.7302384229638661,0.3206362715882233,0.4938929565857455
3.7800000000000002,0.5698204050363346,0.7285569261760831,0.31778314047379624,0.5054549037336895
3.79,0.5711211203617907,0.7268391718474061,0.31495388985863704,0.517277322630539
3.8000000000000003,0.5724223866468264,0.725085071914894,0.312148583293272,0.5293532114372412
3.81,0.5737241511935968,0.7232945926415166,0.30936728642951894,0.5416745862018975
3.8200000000000003,0.5750263607153288,0.7214677562004637,0.30661006683873,0.5542325146957715
3.83,0.5763289613060965,0.7196046418920194,0.3038769938262488,0.5670171568895888
3.84,0.5776318984115532,0.7177053874101048,0.30116813824829336,0.5800177890770908
3.85,0.5789351168000578,0.715770189271357,0.29848357231094835,0.5932228671304927
3.86,0.5802385605347647,0.7137993030443296,0.29582336936351367,0.6066200909746885
3.87,0.5815421729463867,0.7117930437129153,0.293187603693563,0.6201964476737547
3.88,0.5828458966073446,0.7097517852004261,0.2905763503074367,0.6339382919923595
3.89,0.5841496733068635,0.7076759596842606,0.28798968470783226,0.6478314248402004
3.9,0.5854534440268331,0.7055660572314014,0.2854276826678058,0.6618611500219758
3.91,0.5867571489192538,0.7034226243306685,0.28289042000207293,0.6760123634998926
3.92,0.588060727284815,0.7012462623637958,0.2803779723350214,0.6902696355888155
3.93,0.5893641175526659,0.6990376261910394,0.2778904148633273,0.7046172843667108
3.94,0.5906672572615258,0.6967974226926927,0.27542782211407657,0.7190394455992695
3.95,0.5919700830423777,0.6945264082967387,0.27299026771090845,0.73352015184704
3.96,0.5932725306024857,0.6922253870178148,0.2705778241315533,0.7480433964960508
3.97,0.5945745347110386,0.6898952077880766,0.26819056245952005,0.7625932298721366
3.98,0.5958760291862794,0.6875367620571522,0.2658285521411344,0.7771538193443164
3.99,0.5971769468842911,0.6851509812250604,0.26349186074153236,0.7917095095103055
4.0,0.5984772196898097,0.6827388338730341,0.2611805537077891,0.8062448691699143
4.01,0.5997767785084295,0.6803013229763345,0.2588946941235118,0.8207447493990255
4.0200000000000005,0.6010755532608001,0.6778394830782357,0.2566343424670249,0.8351943302798222
4.03,0.602373472878887,0.6753543773531604,0.25439955635765044,0.8495791897834608
4.04,0.6036704653040459,0.6728470948400983,0.2521903903209567,0.8638853280553592
4.05,0.6049664574869692,0.6703187475355543,0.2500068955500268,0.8780992058764747
4.0600000000000005,0.6062613753887598,0.6677704671299701,0.2478491196897989,0.89220776410064
4.07,0.6075551439853206,0.6652034023516628,0.2457171065943891,0.9061984607226401
4.08,0.6088476872735323,0.6626187161244256,0.24361089610216946,0.9200592903029181
4.09,0.610138928280982,0.660017583165796,0.2415305237977441,0.9337788039147097
4.1,0.6114287890756481,0.6574011870671093,0.23947602080644206,0.9473461202043014
4.11,0.6127171907783984,0.6547707176729458,0.23744741358341137,0.9607509355241248
4.12,0.6140040535763304,0.6521273682476918,0.23544472372198233,0.9739835290094407
4.13,0.6152892967410766,0.649472333314684,0.23346796774668677,0.9870347678832976
4.14,0.6165728386483319,0.6468068063289196,0.23151715692353647,0.9998961058848811
4.15,0.6178545968001943,0.6441319775669043,0.22959229707463422,1.012559579774422
4.16,0.6191344878482108,0.6414490318583252,0.2276933884146967,1.025017805747818
4.17,0.6204124276188444,0.6387591465338346,0.2258204253926553,1.0372639706172215
4.18,0.6216883311414308,0.6360634894969993,0.22397339654386764,1.0492918222750236
4.19,0.6229621126789702,0.6333632174858643,0.22215228435060758,1.0610956591587881
4.2,0.6242336857607792,0.6306594744454567,0.22035706511295414,1.0726703163053006
4.21,0.625502963216869,0.6279533899486027,0.21858770883697987,1.0840111514090858
4.22,0.6267698572142492,0.6252460777189409,0.21684417913656392,1.0951140297777096
4.23,0.6280342792945954,0.6225386342459899,0.2151264331478652,1.1059753063970021
4.24,0.629296140415642,0.6198321376341114,0.2134344214548685,1.1165918106545492
4.25,0.6305553509935747,0.617127646494951,0.2117680880313135,1.1269608292077011
4.26,0.6318118209471627,0.6144261989388258,0.21012737019779626,1.1370800885305927
4.2700000000000005,0.6330654597422484,0.6117288116195181,0.20851219859220596,1.1469477343915078
4.28,0.6343161764348736,0.6090364787585196,0.20692249715267866,1.156562304992322
4.29,0.6355638797259526,0.6063501716620149,0.20535818312684842,1.1659227257287113
4.3,0.6368084780097152,0.6036708380229695,0.20381916708957581,1.1750282878900007
4.3100000000000005,0.6380498794251923,0.6009994013769145,0.2023053529791881,1.1838786314781118
4.32,0.6392879919039313,0.5983367606173458,0.20081663811383582,1.1924737157474659
4.33,0.6405227232223781,0.595683789618583,0.19935291324877105,1.20081379936414
4.34,0.6417539810623522,0.5930413369869505,0.19791406269923897,1.208899439261522
4.3500000000000005,0.6429816730634572,0.5904102258282858,0.19649996441741763,1.2167314674940792
4.36,0.6442057068787296,0.5877912535990673,0.1951104901009919,1.224310975307031
4.37,0.6454259902221733,0.5851851918292729,0.19374550521933875,1.2316392783184116
4.38,0.6466424309311978,0.582592786232803,0.19240486921641314,1.238717915180208
4.39,0.6478549370246296,0.5800147567702295,0.19108843567495012,1.2455486363750425
4.4,0.6490634167576015,0.5774517976920318,0.18979605245778078,1.2521333864385171
4.41,0.6502677786769054,0.5749045776421826,0.18852756185907374,1.2584742876646398
4.42,0.6514679316709203,0.5723737396896632,0.187282800677118,1.2645736112295476
4.43,0.6526637850327118,0.5698599016997171,0.186061600528767,1.2704337832393442
4.44,0.6538552485134804,0.5673636565369453,0.18486378801675196,1.2760573682358125
4.45,0.6550422323767081,0.5648855723289471,0.18368918492884534,1.281447056766676
4.46,0.6562246474509501,0.5624261927898946,0.18253760840482672,1.2866056485366286
4.47,0.6574024051817674,0.5599860375705744,0.18140887111042867,1.2915360362024249
4.48,0.6585754176858333,0.5575656025779878,0.18030278155372564,1.2962412075883323
4.49,0.6597435978008193,0.55516536036603,0.1792191442738448,1.3007242311718334
4.5,0.6609068591349698,0.5527857605297013,0.1781577600719205,1.3049882471051453
4.51,0.662065116117756,0.5504272302669944,0.177118426192102,1.309036451497674
4.5200000000000005,0.663218284045801,0.5480901747399679,0.1761009365811869,1.312872091653143
4.53,0.6643662791274251,0.5457749774553351,0.17510508214670648,1.3164984613965613
4.54,0.6655090185271985,0.543482000758252,0.1741306509782828,1.3199188917813922
4.55,0.6666464204089928,0.5412115863159421,0.1731774285823847,1.3231367438206623
4.5600000000000005,0.6677784039835046,0.53896405580457,0.17224519809901828,1.3261553972566578
4.57,0.6689048895405881,0.536739711170527,0.17133374055519682,1.3289782494031503
4.58,0.6700257984875011,0.5345388351423107,0.17044283509413935,1.3316087088271773
4.59,0.6711410533849929,0.5323616917352274,0.1695722592020916,1.334050189582625
4.6000000000000005,0.6722505779842967,0.5302085268165755,0.16872178894081943,1.33630610544695
4.61,0.6733542972656344,0.5280795687518821,0.16789119918272583,1.3383798636156734
4.62,0.674452137457809,0.525975028643506,0.16708026381076296,1.340274863220229
4.63,0.6755440260700266,0.5238951009060557,0.16628875593938772,1.3419944904011838
4.64,0.6766298919180466,0.521839963750082,0.16551644812341806,1.34354211464223
4.65,0.677709665156573,0.5198097798205803,0.16476311259590898,1.3449210847181774
4.66,0.67878327730061,0.5178046966530857,0.1640285214630925,1.3461347257166887
4.67,0.6798506612396581,0.5158248470224867,0.16331244687194707,1.347186336772749
4.68,0.680911751259714,0.5138703494762817,0.16261466121157872,1.3480791881811758
4.69,0.6819664830605339,0.5119413088043927,0.16193493729767963,1.3488165190459105
4.7,0.6830147937811014,0.5100378166729301,0.16127304860672395,1.349401535163943
4.71,0.6840566220040609,0.5081599519256675,0.16062876939727666,1.3498374070910304
4.72,0.6850919077669075,0.5063077810234611,0.160001874872377,1.3501272684081405
4.73,0.6861205925731327,0.5044813585056004,0.15939214134492352,1.3502742141640187
4.74,0.6871426194023035,0.5026807274511144,0.15879934640297483,1.3502812996285791
4.75,0.688157932724259,0.5009059200220037,0.15822326910719747,1.3501515395456976
4.76,0.6891664784931466,0.4991569577116829,0.15766369005935993,1.3498879064716427
4.7700000000000005,0.6901682041534654,0.49743385179598776,0.15712039155465768,1.349493330037983
4.78,0.6911630586416366,0.49573660373080713,0.15659315770843046,1.3489706961746313
4.79,0.6921509923901897,0.4940652056028087,0.15608177460857595,1.3483228469134205
4.8,0.6931319573277983,0.4924196405314496,0.155586030441708,1.3475525800330306
4.8100000000000005,0.6941059068698838,0.49079988294229265,0.1551057155526948,1.3466626479801467
4.82,0.6950727959168793,0.4892058989669901,0.15464062256686456,1.3456557578311292
4.83,0.6960325808483604,0.48763764679255783,0.15419054648542163,1.3445345710637169
4.84,0.6969852195207671,0.4860950770777715,0.1537552848177147,1.3433017041884463
4.8500000000000005,0.6979306712558259,0.4845781332353027,0.15333463763818472,1.3419597281952487
4.86,0.6988688968297052,0.4830867517349737,0.15292840765475083,1.3405111683781057
4.87,0.6997998584633291,0.48162086243386565,0.15253640029195145,1.3389585045875547
4.88,0.7007235198110994,0.480180388892224,0.15215842376639296,1.3373041715433722
4.89,0.7016398459515274,0.4787652487355659,0.1517942891892189,1.3355505599654784
4.9,0.7025488033682787,0.47737535384929336,0.15144381057196857,1.333700015570115
4.91,0.7034503599363648,0.4760106106776954,0.15110680489340206,1.331754839671625
4.92,0.704344484906492,0.47467092049702847,0.1507830921519493,1.3297172895860014
4.93,0.7052311488881194,0.4733561796719896,0.1504724954092994,1.3275895789568057
4.94,0.7061103238320594,0.47206627991238653,0.1501748408345273,1.3253738782517155
4.95,0.7069819830169985,0.4708011086338505,0.14988995780427353,1.3230723171080323
4.96,0.7078461010256939,0.4695605490792992,0.149617678876011,1.3206869829414796
4.97,0.7087026537256806,0.4683444805560819,0.1493578398238364,1.3182199215749006
4.98,0.7095516182502823,0.46715277868630684,0.14911027968225177,1.3156731382122648
4.99,0.7103929729783327,0.4659853156308945,0.14887484077702642,1.3130485981071072
5.0,0.7112266975133138,0.4648419603062132,0.14865136875321658,1.3103482272505533
5.01,0.7120527726482011,0.46372257842987086,0.1484397125074939,1.3075739118260958
5.0200000000000005,0.7128711803517113,0.4626270328203632,0.14823972426645152,1.3047274996773652
5.03,0.713681903751203,0.4615551836557565,0.14805125964330196,1.301810801531616
5.04,0.714484927105026,0.46050688860539324,0.14787417762415175,1.2988255913192468
5.05,0.7152802357791952,0.459482003011634,0.14770834058463508,1.2957736069418828
5.0600000000000005,0.7160678162239434,0.4584803800685014,0.14755361430678846,1.2926565510814427
5.07,0.7168476559411373,0.4575018708661185,0.14740986790929042,1.2894760905882525
5.08,0.717619743458929,0.4565463245382378,0.14727697384837574,1.2862338570843128
5.09,0.7183840683182676,0.45561358857966594,0.14715480803371836,1.2829314495215047
5.1000000000000005,0.7191406210420771,0.4547035089096877,0.14704324977832603,1.279570433976512
5.11,0.7198893931100426,0.4538159300141601,0.14694218180295282,1.2761523443798406
5.12,0.7206303769333672,0.4529506950842208,0.1468514902406423,1.2726786832633887
5.13,0.721363565825091,0.45210764609441,0.14677106461016548,1.2691509219337975
5.14,0.7220889539678365,0.45128662384418,0.14670079777151496,1.2655705003169353
5.15,0.7228065364003157,0.4504874682390722,0.1466405860145994,1.2619388293233826
5.16,0.7235163089860043,0.44971001833747754,0.14659032902190236,1.25825729083949
5.17,0.7242182683864333,0.44895411245368616,0.14654992986413448,1.2545272383431305
5.18,0.724912412034678,0.44821958825995184,0.14651929499759123,1.25074999755147
5.19,0.7255987381083725,0.44750628287767347,0.14649833425859132,1.2469268669729765
5.2,0.7262772455012596,0.4468140329422811,0.146486960848284,1.2430591181490092
5.21,0.7269479337989307,0.4461426747294392,0.14648509134634002,1.2391479967926342
5.22,0.7276108032513805,0.4454920442282477,0.14649264570338993,1.2351947232449756
5.23,0.7282658547460596,0.4448619772185018,0.14650954723730664,1.2312004930353242
5.24,0.7289130897810869,0.44425230934679005,0.1465357226310852,1.2271664774716353
5.25,0.7295525104385565,0.44366287619860206,0.1465711019308876,1.2230938241900382
5.26,0.7301841193587375,0.443093513362239,0.14661561854040947,1.2189836573311388
5.2700000000000005,0.7308079197124452,0.44254405649969564,0.146669209225286,1.2148370784938582
5.28,0.7314239151744916,0.442014341408639,0.14673181411311484,1.2106551672422965
5.29,0.7320321098972714,0.4415042040808409,0.14680337669391552,1.206438981565889
5.3,0.7326325084842396,0.44101348075855373,0.14688384382233752,1.2021895583975752
5.3100000000000005,0.7332251159634458,0.4405420079879189,0.14697316572103403,1.1979079141204776
5.32,0.733809937761485,0.4400896226626238,0.14707129598956267,1.193595044886107
5.33,0.734386979676906,0.4396561620763623,0.14717819160743562,1.189251927218855
5.34,0.7349562478538014,0.4392414639702392,0.14729381294006605,1.18487951854805
5.3500000000000005,0.7355177487556805,0.43884536657319695,0.1474181237489385,1.1804787576160416
5.36,0.7360714891392802,0.4384677086421699,0.14755109120196966,1.1760505649327058
5.37,0.7366174760284162,0.4381083294999541,0.14769268588543125,1.1715958432228302
5.38,0.7371557166884364,0.4377670690690475,0.14784288182244013,1.1671154777398516
5.39,0.7376862186001688,0.4374437679051101,0.1480016564885006,1.1626103366929637
5.4,0.7382089894333391,0.4371382672301858,0.14816899082400575,1.158081271792193
5.41,0.7387240370209448,0.4368504089609233,0.14834486925679288,1.153529118576757
5.42,0.7392313693333324,0.4365800357358984,0.1485292797239835,1.1489546968059272
5.43,0.7397309944522842,0.4363269909410879,0.14872221369592495,1.1443588108420781
5.44,0.7402229205458201,0.4360911187338255,0.14892366620880004,1.1397422499596563
5.45,0.7407071558430043,0.43587226406504803,0.14913363589962556,1.1351057886456404
5.46,0.7411837086061323,0.4356702726989386,0.1493521250201049,1.130450187134141
5.47,0.741652587105705,0.43548499123201095,0.14957913947842297,1.125776191672598
5.48,0.7421137995945414,0.4353162671103589,0.1498146888761705,1.1210845348574554
5.49,0.7425673542818086,0.4351639486454169,0.1500587865476645,1.1163759359659429
5.5,0.7430132593069868,0.4350278850282909,0.1503114496020079,1.1116511012816364
5.51,0.7434515227137487,0.4349079263427075,0.15057269896796197,1.1069107244142502
5.5200000000000005,0.7438821524240811,0.434803923577217,0.1508425594448599,1.1021554865861465
5.53,0.7443051562170881,0.4347157286444589,0.15112105980103804,1.0973860565190623
5.54,0.74472054169726,0.4346431943810559,0.15140823277880044,1.0926030911716942
5.55,0.7451283162682123,0.43458617455608034,0.1517041151547235,1.0878072360103739
5.5600000000000005,0.7455284871074818,0.43454452388046644,0.15200874781457124,1.0829991251748998
5.57,0.7459210611400164,0.4345180980133215,0.15232217582120133,1.0781793817322285
5.58,0.7463060450115249,0.4345067535672211,0.15264444848652967,1.073348617921
5.59,0.7466834450616693,0.4345103481125224,0.15297561944770685,1.0685074353865927
5.6000000000000005,0.7470532672970874,0.4345287401807232,0.15331574674766763,1.0636564254063174
5.61,0.7474155173627358,0.4345617892731269,0.15366489292694152,1.0587961692417023
5.62,0.7477702005132322,0.43460935586776867,0.1540231251192741,1.0539272384614362
5.63,0.7481173215888415,0.43467130140521654,0.1543905151303035,1.04905019480636
5.64,0.7484568849857441,0.4347474882963847,0.15476713954599622,1.0441655905466607
5.65,0.7487888946276601,0.43483777992282896,0.15515307983916582,1.0392739686788806
5.66,0.7491133539372173,0.4349420406361987,0.15554842248146664,1.034375863108729
5.67,0.7494302658069961,0.43506013575706864,0.15595325906130625,1.0294717988233553
5.68,0.7497396325702321,0.43519193157317765,0.1563676864079211,1.024562292052398
5.69,0.750041455970878,0.43533729533727133,0.1567918067219096,1.019647850469201
5.7,0.7503357371298323,0.43549609526653194,0.1572257277129254,1.0147289740268097
5.71,0.7506224765184406,0.43566820053674765,0.15766956274327754,1.0098061543399497
5.72,0.7509016739272126,0.435853481278674,0.15812343097938292,1.0048798748706762
5.73,0.7511733284334012,0.4360518085743399,0.15858745755086928,0.9999506112281275
5.74,0.7514374383688749,0.43626305445242164,0.15906177371744157,0.9950188313091831
5.75,0.7516940012874513,0.4364870918831997,0.15954651704395162,0.9900849954306034
5.76,0.751943013931668,0.43672379477311407,0.1600418315840106,0.9851495564521773
5.7700000000000005,0.7521844721989611,0.4369730379589359,0.1605478680724997,0.9802129598903346
5.78,0.7524183711031553,0.4372346972059812,0.1610647841323094,0.9752756443494572
5.79,0.7526447047364654,0.4375086492047147,0.16159274448932018,0.9703380418493596
5.8,0.7528634662426894,0.43779477155415003,0.162131921182979,0.9654005771866669
5.8100000000000005,0.7530746477757887,0.43809294275999294,0.16268249380428743,0.9604636684036836
5.82,0.7532782404619004,0.4384030422279494,0.16324464973961178,0.9555277269094549
5.83,0.7534742343605747,0.43872495025673464,0.1638185844258518,0.9505931575884075
5.84,0.7536626184251048,0.43905854803090305,0.1644045016175551,0.9456603589040087
5.8500000000000005,0.7538433804619076,0.43940371761351693,0.16500261366647068,0.9407297229973739
5.86,0.754016507088645,0.4397603419388866,0.1656131418179438,0.935801635794939
5.87,0.7541819836883842,0.44012830480752657,0.16623631656337115,0.9308764772662611
5.88,0.754339794369365,0.4405074908756576,0.16687237790945916,0.9259546213217058
5.89,0.7544899219196717,0.44089778564779386,0.16752157571983714,0.9210364359153851
5.9,0.7546323477603041,0.44129907546960073,0.16818417007813294,0.9161222831653423
5.91,0.7547670518976394,0.44171124752020935,0.1688604316580091,0.9112125194356738
5.92,0.7548940128745815,0.44213418980452807,0.16955064211030718,0.9063074954151044
5.93,0.7550132077203455,0.4425677911455696,0.1702550944680189,0.9014075561920586
5.94,0.75512461189882,0.44301194117681575,0.17097409356983104,0.8965130413262447
5.95,0.7552281992533998,0.4434665303302521,0.17170795654002707,0.8916242849564671
5.96,0.7553239419511547,0.44393144982634286,0.17245701327282228,0.8867416158881254
5.97,0.7554118104307176,0.4444065916754765,0.17322160684173626,0.8818653575743596
5.98,0.7554917733420139,0.44489184866562154,0.17400209404814385,0.8769958282195975
5.99,0.755563797486259,0.4453871143543774,0.1747988459566513,0.8721333408411368
6.0,0.7556278477541526,0.44589228306114426,0.17561224845448917,0.8672782033276422
6.01,0.7556838870621632,0.4464072498593491,0.17644270283656324,0.8624307184952866
6.0200000000000005,0.7557318762868319,0.4469319105687397,0.17729062641724855,0.8575911841416112
6.03,0.7557717741970652,0.44746616174776377,0.17815645317719228,0.852759893096381
6.04,0.7558035373847398,0.44800990068610985,0.17904063450829055,0.8479371332625539
6.05,0.7558271201920522,0.44856302539716897,0.17994363982667985,0.8431231876734014
6.0600000000000005,0.7558424746372202,0.4491254346107107,0.18086595731749064,0.8383183345363956
6.07,0.7558495503378531,0.4496970277656816,0.18180809471891268,0.8335228472744545
6.08,0.7558482944317743,0.45027770500311365,0.18277058012672595,0.8287369945668736
6.09,0.755838651495306,0.4508673671591669,0.18375396283539658,0.8239610403883659
6.1000000000000005,0.755820563458926,0.45146591575831657,0.18475881421726426,0.8191952440462595
6.11,0.7557939695202087,0.4520732530066927,0.18578572864139456,0.8144398602159075
6.12,0.7557588060578961,0.4526892817835295,0.18683532444018686,0.8096951389876517
6.13,0.7557150065408704,0.45331390563393,0.1879082449153537,0.8049613259046883
6.140000000000001,0.7556625014251164,0.45394702876651194,0.18900515937382434,0.8002386619688577
6.15,0.7556012180591442,0.4545885560452164,0.19012676422910707,0.7955273836838572
6.16,0.7555310805826022,0.4552383929832016,0.19127378414506668,0.7908277230846843
6.17,0.7554520098216458,0.4558964457369159,0.1924469732300404,0.786139907765755
6.18,0.7553639231810129,0.456562621100333,0.19364711628334078,0.7814641609079057
6.19,0.755266734532709,0.45723682649935365,0.19487503009618237,0.7768007013043514
6.2,0.7551603541045465,0.4579189699865194,0.19613156477878954,0.7721497433835355
6.21,0.7550446883932578,0.45860896023701303,0.19741760488505491,0.7675114972127547
6.22,0.7549196400059904,0.45930670654215305,0.19873407122782508,0.7628861685451431
6.23,0.7547851075413242,0.4600121188047336,0.20008192235303962,0.7582739588375775
6.24,0.7546409854679764,0.46072510753467844,0.20146215606869025,0.7536750652670794
6.25,0.7544871639941201,0.46144558384464834,0.20287581109022873,0.7490896807500271
6.26,0.7543235289330783,0.4621734594458606,0.20432396875202424,0.7445179939605248
6.2700000000000005,0.7541499615653328,0.46290864664412773,0.2058077547869643,0.7399601893479575
6.28,0.7539663384967893,0.4636510583361207,0.20732834117633075,0.7354164471537821
6.29,0.7537725315380123,0.46440060800412425,0.2088869477081822,0.7308869434333295
6.3,0.7535684075801744,0.46515720971098856,0.21048484360203082,0.7263718500770487
6.3100000000000005,0.753353828412025,0.4659207780991895,0.21212335001981963,0.7218713348182964
6.32,0.7531286505932808,0.4666912283859001,0.21380384176883413,0.7173855612545175
6.33,0.7528927253096137,0.46746847635939703,0.21552774929658408,0.7129146888642173
6.34,0.7526458981629874,0.4682524383831961,0.21729656160343291,0.708458872996842
6.3500000000000005,0.7523880090405128,0.46904303139074016,0.21911182809673974,0.7040182648964847
6.36,0.7521188919779774,0.46984017288074625,0.22097516054600655,0.6995930117236482
6.37,0.7518383749773224,0.47064378091813536,0.222888235703039,0.6951832565576413
6.38,0.7515462798510698,0.471453774131966,0.22485279753138193,0.6907891384101392
6.390000000000001,0.7512424221700116,0.4722700717023154,0.2268706576683747,0.686410792278942
6.4,0.7509266110073631,0.4730925933694508,0.22894369942566672,0.6820483491223088
6.41,0.7505986487985983,0.4739212594306774,0.23107387980946512,0.6777019358781361
6.42,0.7502583312075789,0.4747559907367765,0.2332632314528599,0.6733716754852577
6.43,0.7499054469823742,0.4755967086932413,0.23551386484497583,0.6690576868881644
6.44,0.7495397778134273,0.4764433352669521,0.23782797069566966,0.6647600850228474
6.45,0.7491610982065857,0.47729579297488856,0.2402078215848661,0.6604789808681182
6.46,0.748769175355801,0.47815400488769216,0.24265577405516367,0.6562144814442055
6.47,0.7483637690253097,0.4790178946303639,0.24517427049835044,0.6519666898224954
6.48,0.7479446314340636,0.4798873863791355,0.24776584005064653,0.6477357051507201
6.49,0.7475115071544625,0.4807624048611294,0.25043309989405294,0.6435216226684796
6.5,0.7470641330296375,0.48164287535857736,0.25317875733372786,0.6393245337063875
6.51,0.7466022380925462,0.4825287237073882,0.2560056103479924,0.6351445257077837
6.5200000000000005,0.7461255435087322,0.48341987629773325,0.2589165481959989,0.6309816822439224
6.53,0.7456337626841716,0.484316260076541,0.2619145500972686,0.626836083025094
6.54,0.7451266011673046,0.4852178025474205,0.2650026859745956,0.6227078039195594
6.55,0.7446037566470102,0.48612443177159964,0.26818411597766534,0.6185969169708804
6.5600000000000005,0.7440649190360477,0.48703607636972,0.2714620888798339,0.6145034904141082
6.57,0.7435097705452278,0.4879526655233477,0.2748399400616538,0.6104275886942294
6.58,0.7429379857375566,0.48887412897615234,0.27832108817450407,0.6063692724881877
6.59,0.7423492317394146,0.4898003970363603,0.2819090326053821,0.6023285987216453
6.6000000000000005,0.7417431684101973,0.49073140057861425,0.285607349149142,0.5983056205908686
6.61,0.7411194485612438,0.49166707104604496,0.2894196849192757,0.594300387585328
6.62,0.7404777182630863,0.49260734045261767,0.2933497519894098,0.590312945512473
6.63,0.7398176172214225,0.4935521413856541,0.29740131980097334,0.5863433365244958
6.640000000000001,0.7391387790768488,0.49450140700814565,0.3015782077036699,0.5823915991427097
6.65,0.7384408318813134,0.4954550710614868,0.30588427510801647,0.5784577682871535
6.66,0.7377233986060331,0.4964130678682405,0.3103234106243118,0.5745418753070793
6.67,0.7369860976422277,0.4973753323345991,0.31489952146235334,0.5706439480160486
6.68,0.736228543449079,0.498341799953365,0.3196165195885527,0.5667640107263185
6.69,0.7354503472984297,0.4993124068071386,0.3244783057927217,0.5629020842846858
6.7,0.734651118027769,0.5002870895711877,0.3294887536818132,0.5590581861133354
6.71,0.7338304628792912,0.5012657855164951,0.3346516919903819,0.5552323302525488
6.72,0.7329879882287857,0.5022484325128287,0.339970891282092,0.5514245274065914
6.73,0.7321233007334045,0.5032349690318513,0.3454500382378205,0.5476347849921652
6.74,0.7312360084001971,0.5042253341502301,0.3510927134339499,0.5438631071903787
6.75,0.7303257217084183,0.5052194675527394,0.35690236841907474,0.5401094950022276
6.76,0.7293920547538094,0.5062173095352284,0.36288230343570715,0.536373946307046
6.7700000000000005,0.7284346262501136,0.5072188010072577,0.3690356515143295,0.5326564559231691
6.78,0.7274530612252903,0.5082238834954604,0.3753653397060722,0.5289570156770345
6.79,0.7264469923340369,0.5092324991462274,0.3818740652235125,0.5252756144731605
6.8,0.7254160613284304,0.5102445907283913,0.38856426759727003,0.5216122383691152
6.8100000000000005,0.7243599203874976,0.5112601016357701,0.3954381064791739,0.5179668706504146
6.82,0.7232782334802654,0.5122789758895506,0.402497439787167,0.514339491909432
6.83,0.7221706782068286,0.513301158140558,0.40974378843861026,0.5107300801378151
6.84,0.7210369472334786,0.5143265936712613,0.41717831520730697,0.5071386108142502
6.8500000000000005,0.71987674999754,0.515355228397603,0.42480179533540335,0.5035650569988981
6.86,0.7186898143396776,0.5163870088705577,0.43261459171092476,0.5000093894320548
6.87,0.717475888009396,0.5174218822773858,0.44061663677478996,0.4964715766370304
6.88,0.7162347403276419,0.5184597964426277,0.44880740943943265,0.49295158502720965
6.890000000000001,0.7149661635979799,0.519500699828915,0.4571859211784983,0.4894493790092809
6.9,0.7136699746522663,0.5205445415372917,0.46575070010878206,0.48596492109762296
6.91,0.712346016380121,0.521591271307134,0.47449977725664527,0.4824981720337785
6.92,0.7109941590580017,0.5226408395158045,0.4834306797125256,0.4790490909031654
6.93,0.709614301735753,0.5236931971782125,0.49254041422938794,0.47561763525228623
