t,C_1,C_2,T_1,C_3,T_2,T_3
2.46,3.8664634344416635,2.257329441961789,3.0843292795426547,0.6923848355871218,1.8067941091838933,1.689813247007413
2.47,3.8727159697599998,2.258428236835218,3.082551898957571,0.6949103068632709,1.8034140211680534,1.6899154339846798
2.48,3.8789449339976025,2.2595081304959193,3.080801786685304,0.6974306856718189,1.8000642116110401,1.6900205254578131
2.49,3.885150580499458,2.2605693335647965,3.0790786978319233,0.6999459965534484,1.7967444047103287,1.6901285809578062
2.5,3.891333159834263,2.26161205409128,3.077382390460356,0.7024562642187242,1.7934543273525594,1.690239658518877
2.5100000000000002,3.8974929200939967,2.2626364977423807,3.0757126254009473,0.704961513520414,1.790193708983284,1.6903538146801065
2.52,3.903630106950034,2.263642867847629,3.074069166201118,0.7074617694452427,1.7869622815728192,1.6904711045089396
2.5300000000000002,3.9097449636060886,2.2646313653828436,3.0724517791341097,0.7099570571139335,1.783759779622859,1.6905915816337258
2.54,3.915837730830324,2.2656021890005875,3.0708602331628114,0.7124474017750414,1.7805859401419262,1.6907152982686158
2.5500000000000003,3.92190864698707,2.2665555350602338,3.069294299904043,0.7149328287989029,1.7774405026210398,1.6908423052381034
2.56,3.927957948068153,2.2674915976576693,3.0677537535932857,0.7174133636716961,1.774323209009604,1.6909726520012172
2.57,3.933985867723864,2.26841056865464,3.0662383710498498,0.71988903198961,1.7712338036915047,1.691106386675366
2.58,3.9399926372935603,2.2693126377077455,3.064747931642466,0.7223598594531181,1.7681720334614204,1.6912435560598456
2.59,3.9459784858359304,2.270197992297089,3.063282217255293,0.7248258718613544,1.7651376475013325,1.6913842056590072
2.6,3.9519436401589223,2.271066817754601,3.061841012254324,0.7272870951065892,1.762130397357239,1.691528379705098
2.61,3.9578883248493573,2.271919297292041,3.0604241034541912,0.7297435551687994,1.7591500369160626,1.6916761211807751
2.62,3.963812762289296,2.272755612021552,3.0590312800952284,0.7321952781123416,1.756196322387046,1.6918274718398048
2.63,3.9697171725598284,2.27357594091408,3.057662333906685,0.7346422901001455,1.7532690123206223,1.6919824722144805
2.64,3.975601773658102,2.274380460930163,3.056317058930794,0.7370846173593224,1.750367867523359,1.692141161658934
2.65,3.9814667814921223,2.275169347028197,3.054995251516745,0.7395222861813157,1.747492651046787,1.6923035783665084
2.66,3.9873124098774544,2.275942772173601,3.0536967103133534,0.741955322921796,1.7446431281756876,1.6924697593870832
2.67,3.9931388705635555,2.2767009073641815,3.0524212362392267,0.7443837539959965,1.7418190664066298,1.69263974064755
2.68,3.9989463732597756,2.2774439216551676,3.051168632453332,0.7468076058741396,1.7390202354267088,1.6928135569719873
2.69,4.004735125661035,2.2781719821839497,3.0499387043259443,0.749226905076949,1.7362464070924835,1.6929912421015367
2.7,4.010505333473187,2.2788852541945124,3.0487312594099722,0.751641678171249,1.7334973554091038,1.6931728287139867
2.71,4.016257200438088,2.279583901061579,3.047546107412649,0.7540519517656444,1.730772856509633,1.6933583484430672
2.72,4.02199092835836,2.280268084314466,3.046383060167583,0.756457752506281,1.7280726886345545,1.693547831897462
2.73,4.027706717121881,2.2809379636606693,3.0452419316071584,0.7588591070726823,1.725396632111465,1.6937413086795388
2.74,4.033404764726004,2.2815936970091717,3.044122537735275,0.7612560421736616,1.7227444693349463,1.6939388074038078
2.75,4.039085267288532,2.282235440484228,3.0430246966071426,0.7636485845462802,1.7201159847495084,1.6941403557145351
2.7600000000000002,4.044748419014989,2.282863348407853,3.041948228331909,0.7660367609648459,1.7175109648423927,1.6943459803011707
2.77,4.050394412327457,2.2834775733976427,3.040892954991777,0.7684205982128559,1.7149291981004784,1.6945557069206687
2.7800000000000002,4.056023437853829,2.284078266364821,3.0398587006336166,0.770800123086972,1.7123704749984177,1.6947695604133917
2.79,4.061635684440975,2.2846655765292914,3.0388452912483714,0.7731753623955195,1.7098345879815575,1.6949875647198307
2.8000000000000003,4.0672313391766775,2.2852396514408873,3.0378525547460975,0.7755463429549848,1.707321331447017,1.6952097428974755
2.81,4.072810587411319,2.2858006370003676,3.036880320931309,0.7779130915865768,1.7048305017249377,1.6954361171374401
2.82,4.07837361277932,2.2863486774801633,3.035928421478619,0.7802756351128589,1.7023618970598962,1.6956667087808512
2.83,4.083920597220326,2.2868839155448857,3.034996689908674,0.78263400035444,1.699915317592486,1.6959015383349976
2.84,4.089451721000181,2.287406492271596,3.03408496156437,0.7849882141267283,1.6974905653410561,1.6961406254892524
2.85,4.094967162731664,2.287916547169852,3.03319307358734,0.7873383032367449,1.6950874441836108,1.6963839891307675
2.86,4.100467099395019,2.288414218201526,3.032320864894714,0.7896842944799918,1.6927057598398625,1.696631647359948
2.87,4.105951706358275,2.2888996418004157,3.031468176156131,0.7920262146373747,1.690345319853438,1.696883617505708
2.88,4.111421157371142,2.2893729528749494,3.030634849792672,0.7943640904780026,1.688005933582004,1.6971399161331726
2.89,4.116875624535854,2.289834284796139,3.0298207299949342,0.7966979487671175,1.6856874121943144,1.697400559044766
2.9,4.122315278451955,2.2902837694961513,3.029025662597462,0.7990278162353931,1.6833895686158118,1.6976655613298597
2.91,4.127740288182731,2.2907215374532974,3.0282494951006265,0.8013537195878563,1.6811122175271576,1.6979349373643258
2.92,4.133150821268411,2.291147717706702,3.0274920766539517,0.8036756855024272,1.6788551753490006,1.6982087008230364
2.93,4.138547043744382,2.291562437874093,3.026753258035369,0.8059937406273496,1.6766182602253417,1.6984868646936262
2.94,4.14392912015921,2.291965824169385,3.026032891630723,0.8083079115786714,1.6744012920070501,1.6987694412900518
2.95,4.149297213592441,2.2923580014200566,3.02533083141353,0.8106182249377777,1.6722040922355292,1.699056442265953
2.96,4.154651485672215,2.2927390930843243,3.0246469329249766,0.8129247072489698,1.6700264841265264,1.6993478786278204
2.97,4.159992096592675,2.293109221268125,3.023981053254155,0.8152273850170939,1.6678682925540878,1.6996437607479693
2.98,4.165319205131207,2.29346850674191,3.023333051018526,0.8175262847052115,1.6657293440346548,1.699944098377332
2.99,4.170632968665489,2.293817068957252,3.022702786344608,0.8198214327323142,1.663609466711298,1.7002489006580639
3.0,4.175933543190365,2.294155026063275,3.022090120848878,0.8221128554710788,1.6615084903380897,1.7005581761359727
3.0100000000000002,4.181221083294042,2.294482494894722,3.0214949176528725,0.8244005792560527,1.6594262462757117,1.7008719327585458
3.02,4.186495742159749,2.2947995909776857,3.020917041376989,0.8266846303853007,1.6573625674801724,1.701190177881806
3.0300000000000002,4.191757671693198,2.2951064286227854,3.0203563580288657,0.8289650350898008,1.655317288457147,1.7015129183212232
3.04,4.197007022479008,2.295403120899314,3.0198127350352655,0.831241819546683,1.6532902452632645,1.7018401603424642
3.0500000000000003,4.202243943794654,2.2956897796493507,3.019286041225776,0.8335150098777161,1.651281275491719,1.7021719096722308
3.06,4.207468583625891,2.2959665155028404,3.0187761468153425,0.8357846321474113,1.6492902182575635,1.702508171509509
3.0700000000000003,4.212681088682029,2.2962334378925164,3.018282923386997,0.8380507123611615,1.6473169141831314,1.702848950536659
3.08,4.217881604411047,2.296490655068664,3.0178062438747735,0.8403132764634125,1.6453612053835827,1.7031942509303484
3.09,4.223070275014578,2.296738274113733,3.017345982546806,0.8425723503358667,1.6434229354525742,1.7035440763723335
3.1,4.228247243462749,2.2969764009568054,3.0169020149886028,0.8448279597957162,1.6415019494480512,1.703898430060094
3.11,4.233412651508889,2.2972051403879217,3.0164742180864934,0.8470801305939029,1.6395980938781554,1.7042573147173206
3.12,4.238566639704118,2.2974245960722692,3.016062470011239,0.8493288884134059,1.637711216687252,1.7046207326042653
3.13,4.2437093474118095,2.29763487056424,3.0156666502017986,0.8515742588675529,1.6358411672420712,1.7049886855279532
3.14,4.248840912821949,2.2978360653213623,3.015286639349252,0.8538162674983544,1.6339877963179579,1.7053611748522612
3.15,4.253961472965377,2.2980282807181096,3.0149223193808674,0.856054939774858,1.6321509560852374,1.7057382015078704
3.16,4.259071163727935,2.298211616059592,3.014573573444308,0.8582903010915238,1.6303305000956827,1.70611976600209
3.17,4.264170119731605,2.2983861694987384,3.0142402860060087,0.860522376802562,1.6285262833066896,1.706505868375478
3.18,4.269258474422405,2.298552038103392,3.0139223427722133,0.8627511922003459,1.6267381620470391,1.7068965082409573
3.19,4.274336360245826,2.2987093179868663,3.0136196305349556,0.8649767724701339,1.6249659939579764,1.7072916848578201
3.2,4.27940390854472,2.2988581042371488,3.013332037256216,0.8671991427198552,1.6232096380128773,1.7076913970947942
3.21,4.284461249571797,2.2989984909291885,3.0130594520538,0.8694183279788851,1.6214689545045717,1.7080956434388124
3.22,4.289508512502018,2.2991305711370678,3.0128017651873553,0.8716343531968438,1.619743805032773,1.7085044220036585
3.23,4.29454582544485,2.299254436946041,3.0125588680445494,0.873847243242418,1.6180340524916206,1.7089177305384913
3.24,4.299573315456413,2.2993701794644488,3.0123306531273903,0.8760570229022079,1.6163395610573263,1.7093355664362475
3.25,4.304591108551502,2.299477888835512,3.012117014038698,0.8782637168795933,1.6146601961759346,1.709757926741926
3.2600000000000002,4.30959932971551,2.2995776542490014,3.011917845468714,0.8804673497936234,1.6129958245511808,1.7101848081607594
3.27,4.314598102916225,2.2996695639528024,3.011733043181845,0.8826679461779237,1.611346314132459,1.710616207066273
3.2800000000000002,4.319587551115544,2.29975370526436,3.0115625040035408,0.8848655304796218,1.6097115341028863,1.7110521195082384
3.29,4.324567796281076,2.299830164582023,3.0114061258072944,0.8870601270582896,1.6080913548674705,1.7114925412205204
3.3000000000000003,4.329538959397658,2.299899027396283,3.0112638075017677,0.8892517601849013,1.606485648041374,1.7119374676288233
3.31,4.334501160478781,2.2999603783009137,3.011135449018031,0.8914404540408034,1.6048942864382747,1.7123868938583402
3.3200000000000003,4.339454518576062,2.3000143010025815,3.0110209512986605,0.8936262327172616,1.6033171440593408,1.712840814740325
3.33,4.344399151680546,2.3000608782471,3.010920216388102,0.8958091202475276,1.601754096112498,1.713299224761649
3.34,4.349335176854291,2.300100191923037,3.010833147307559,0.897989140569632,1.6002050189674324,1.7137621181355798
3.35,4.354262710278448,2.300132323100968,3.0107596480080603,0.9001663175142799,1.5986697901339901,1.714229488828535
3.36,4.359181867209936,2.300157352002301,3.0106996234090917,0.9023406748202234,1.5971482882661812,1.7147013305386627
3.37,4.3640927619916345,2.300175358009293,3.0106529793871837,0.9045122361335296,1.595640393151301,1.7151776367025495
3.38,4.368995508062468,2.300186419674955,3.0106196227646205,0.9066810250068632,1.5941459856991484,1.7156584005018345
3.39,4.373890217967397,2.300190614732858,3.010599461298272,0.9088470648987873,1.592664947931338,1.716143614869728
3.4,4.378777003367318,2.300188020106845,3.0105924036685363,0.9110103791730783,1.5911971629707018,1.7166332724974376
3.41,4.383655975048874,2.300178711920641,3.010598359468397,0.9131709910980543,1.5897425150307862,1.7171273658405073
3.42,4.388527242934176,2.3001627655073764,3.0106172391925865,0.9153289238459178,1.588300889405434,1.7176258871250698
3.43,4.393390916090447,2.3001402554190182,3.0106489542268524,0.9174842004921092,1.586872172458455,1.718128828354015
3.44,4.398247102739585,2.3001112554357173,3.010693416837325,0.9196368440146715,1.5854562516133852,1.7186361813130782
3.45,4.40309591026765,2.300075838575071,3.0107505401599814,0.9217868772936247,1.5840530153433272,1.7191479375768512
3.46,4.407937445234281,2.3000340771013077,3.0108202381902007,0.9239343231103495,1.582662353160876,1.7196640885147179
3.47,4.412771813382044,2.299986042534394,3.010902425772408,0.9260792041469783,1.5812841556081243,1.720184625296717
3.48,4.417599119638606,2.2999318056533813,3.0109970185967314,0.9282215429879626,1.5799183142489481,1.7207095388951148
3.49,4.422419468024179,2.2998714364239357,3.0111039332880223,0.9303613621505594,1.5785647216906438,1.7212388200296909
3.5,4.427232961808606,2.2998050041255858,3.011223087251554,0.9324986840390652,1.5772232715284282,1.721772459261244
3.5100000000000002,4.432039703505326,2.2997325773484327,3.011354398677747,0.9346335309488542,1.5758938583404418,1.7223104469881985
3.52,4.436839794848747,2.299654223976573,3.0114977865630816,0.9367659250754665,1.5745763776879358,1.722852773433333
3.5300000000000002,4.4416333368025604,2.2995700111962507,3.011653170700875,0.9388958885142389,1.5732707261059522,1.7233994286488514
3.54,4.446420429567972,2.299480005503922,3.0118204716721575,0.9410234432599437,1.5719768010940862,1.7239504025213803
3.5500000000000003,4.4512011725918565,2.299384272714245,3.0119996108366394,0.9431486112064421,1.5706945011073299,1.7245056847768931
3.56,4.455975664574836,2.299282877967982,3.0121905103237734,0.9452714141463442,1.5694237255469936,1.7250652649855645
3.5700000000000003,4.460744003479285,2.299175885739832,3.0123930930239045,0.9473918737706808,1.5681643747517082,1.725629132566557
3.58,4.465506286537272,2.299063359846183,3.0126072825795025,0.9495100116685816,1.5669163499885022,1.726197276792741
3.59,4.470262610258425,2.2989453634527948,3.0128330033764823,0.9516258493269625,1.565679553443956,1.7267696867953524
3.6,4.47501307043774,2.2988219590824124,3.013070180535596,0.9537394081302191,1.5644538882154315,1.7273463515685887
3.61,4.479757762163321,2.2986932086223084,3.0133187399039123,0.955850709359926,1.5632392583023718,1.727927259974146
3.62,4.484496779824068,2.2985591733317654,3.0135786080463576,0.957959774194542,1.5620355685976763,1.7285124007456987
3.63,4.489230217117301,2.2984199138494907,3.013849712237337,0.9600666237091193,1.5608427248791459,1.7291017624933251
3.64,4.493958167043979,2.298275490191057,3.014131980465605,0.9621712788789548,1.559660633804854,1.7296953336992298
3.65,4.498680721847274,2.2981259617008796,3.014425341499562,0.9642737606012707,1.5584892029262551,1.7302931026737973
3.66,4.5033979731464235,2.297971387160864,3.0147297247442513,0.9663740896546705,1.5573283406403788,1.7308950576483446
3.67,4.508110011907353,2.297811824768066,3.015045060272488,0.9684722867105832,1.5561779561930338,1.731501186753586
3.68,4.51281692843592,2.297647332130486,3.0153712788318723,0.9705683723374885,1.5550379596750037,1.7321114780139195
3.69,4.5175188123847345,2.2974779662737372,3.015708311837325,0.972662367000804,1.5539082620140527,1.7327259193512068
3.7,4.522215752759914,2.2973037836476493,3.016056091363705,0.9747542910627794,1.5527887749670022,1.733344498588494
3.71,4.526907837927771,2.2971248401328075,3.0164145501385033,0.9768441647823979,1.551679411111877,1.7339672034536782
3.72,4.531595155621447,2.296941191047024,3.0167836215346084,0.9789320083152844,1.5505800838401202,1.734594021583117
3.73,4.5362777929474785,2.2967528911517507,3.0171632395631445,0.9810178417136189,1.5494907073488744,1.7352249405251898
3.74,4.540955836392316,2.29655999465843,3.0175533388663816,0.9831016849260564,1.548411196633329,1.7358599477438044
3.75,4.545629371828773,2.2963625552347886,3.017953854710709,0.9851835577976498,1.5473414674791337,1.7364990306218577
3.7600000000000002,4.5502984845224415,2.2961606260110727,3.0183647229796775,0.9872634800697787,1.5462814364548756,1.7371421764646486
3.77,4.5549632591380345,2.295954259586232,3.0187858801671,0.9893414713800808,1.5452310209046183,1.7377893725032443
3.7800000000000002,4.559623779745699,2.2957435080340494,3.019217263370217,0.9914175512623861,1.5441901389405042,1.7384406058978066
3.79,4.564280129827266,2.2955284229092197,3.0196588102829165,0.9934917391466541,1.5431587094354169,1.7390958637408729
3.8000000000000003,4.568932392267399,2.2953090552392097,3.0201104592046453,0.9955640543639283,1.5421366520213424,1.7397551330487933
3.81,4.573580649325984,2.295085455498485,3.0205721490687814,0.9976345161575171,1.5411238870947896,1.7404184007384662
3.8200000000000003,4.578224982728731,2.2948576736938797,3.02104381934837,0.9997031436548185,1.5401203357780167,1.7410856536967065
3.83,4.5828654736384,2.2946257593377117,3.021525410085727,1.001769955878864,1.5391259199249725,1.7417568787560593
3.84,4.5875022026561085,2.2943897614491773,3.022016861890831,1.0038349717498365,1.5381405621160225,1.7424320626941872
3.85,4.592135249826998,2.294149728559835,3.022518115935212,1.0058982100851281,1.5371641856510845,1.7431111922366656
3.86,4.596764694645843,2.2939057087190373,3.0230291139458982,1.0079596895993985,1.5361967145428272,1.7437942540597358
3.87,4.60139061606261,2.2936577494993027,3.023549798199422,1.0100194289046416,1.5352380735099256,1.7444812347930148
3.88,4.606013092487976,2.2934058980016436,3.024080111515882,1.0120774465102524,1.5342881879703767,1.7451721210221656
3.89,4.610632201798792,2.29315020086084,3.0246199972530614,1.0141337608230987,1.5333469840348717,1.7458668992915296
3.9,4.615248021343501,2.292890704250667,3.0251693993006,1.016188390147594,1.5324143885002242,1.7465655561067204
3.91,4.619860627947526,2.2926274538890703,3.025728262074216,1.0182413526857743,1.5314903288428559,1.7472680779371825
3.92,4.624470097918595,2.292360495043305,3.026296530509979,1.0202926665373742,1.5305747332123352,1.7479744512187163
3.93,4.6290765070520425,2.292089872535022,3.026874150058628,1.0223423496999073,1.5296675304249696,1.7486846623559689
3.94,4.633679930636067,2.2918156307453152,3.027461066679939,1.0243904200687441,1.528768649957454,1.749398697724895
3.95,4.638280443456947,2.291537813619731,3.0280572268371335,1.0264368954371934,1.5278780219405652,1.7501165436751869
3.96,4.642878119782252,2.291256464654866,3.0286625775166036,1.0284817935035595,1.526995577161045,1.7508381865145421
3.97,4.647473033353748,2.2909716268930636,3.029277066236492,1.0305251318751125,1.5261212470599272,1.7515636125009326
3.98,4.652065257459385,2.290683342983193,3.029900640964303,1.032566928046927,1.5252549637016466,1.7522928079001396
3.99,4.656654864903607,2.290391655156441,3.0305332501514735,1.0346071994130048,1.5243966597808025,1.7530257589593803
4.0,4.661241928010862,2.2900966052298424,3.0311748427297536,1.036645963266842,1.5235462686166772,1.753762451908331
4.01,4.665826518630304,2.2897982346107986,3.0318253681062126,1.0386832368016041,1.5227037241473447,1.7545028729611438
4.0200000000000005,4.67040870814046,2.2894965843015567,3.032484776158296,1.0407190371103052,1.521868960923836,1.7552470083184268
4.03,4.674988567453847,2.2891916949036397,3.0331530172289316,1.0427533811859868,1.5210419141043514,1.7559948441691928
4.04,4.679566167021558,2.2888836066222398,3.0338300421216795,1.044786285921902,1.5202225194485246,1.7567463666927796
4.05,4.6841415768378,2.2885723592705673,3.0345158020959304,1.046817768111698,1.5194107133117367,1.7575015620607366
4.0600000000000005,4.688714866444399,2.2882579922741617,3.0352102488621493,1.0488478444496019,1.5186064326394784,1.7582604164386864
4.07,4.693286104935267,2.287940544675163,3.035913334577158,1.0508765315306063,1.5178096149617601,1.7590229159881554
4.08,4.697855360960835,2.287620055136547,3.0366250118394613,1.0529038458506563,1.51702019838757,1.7597890468683826
4.09,4.70242270273245,2.2872965619463224,3.0373452336846154,1.0549298038068367,1.516238121599377,1.7605587952380979
4.1,4.706988198026736,2.2869701030216962,3.03807395358063,1.0569544216975575,1.5154633238476807,1.761332147257281
4.11,4.711551914189933,2.286640715913201,3.038811125423411,1.0589777157227422,1.5146957449456067,1.762109089088895
4.12,4.71611391815075,2.2863084378182186,3.039556703520391,1.0609997019833666,1.5139353252516938,1.762889606910674
4.13,4.720674276301955,2.2859733054630142,3.040310642734631,1.0630203965120784,1.5131820057526966,1.7636736867954868
4.14,4.725233054754849,2.2856353553534916,3.041072898180829,1.0650398152077887,1.5124357278921627,1.7644613149566326
4.15,4.729790319158048,2.285294623596285,3.041843425443003,1.0670579738843209,1.5116964336888596,1.765252477568811
4.16,4.734346134748853,2.2849511459495124,3.0426221805132,1.0690748882586476,1.5109640656986214,1.7660471608161499
4.17,4.738900566357125,2.2846049578264473,3.0434091197874666,1.0710905739511578,1.510238567009339,1.7668453508935589
4.18,4.743453678409133,2.284256094299169,3.0442042000618432,1.0731050464859226,1.5095198812359887,1.7676470340080688
4.19,4.748005534931388,2.283904590102181,3.045007378528386,1.0751183212909567,1.5088079525156957,1.7684521963801565
4.2,4.752556199554441,2.2835504796360144,3.045818612771217,1.0771304136984803,1.5081027255028343,1.7692608242450552
4.21,4.757105735516668,2.2831937969707945,3.0466378607625946,1.0791413389451783,1.5074041453641656,1.7700729038540532
4.22,4.76165420566803,2.2828345758497925,3.0474650808590185,1.0811511121724575,1.5067121577740095,1.7708884214757767
4.23,4.7662016724738,2.2824728496929456,3.0483002317973535,1.083159748426703,1.5060267089094563,1.7717073633974598
4.24,4.770748198018279,2.2821086516003564,3.049143272690984,1.085167262659531,1.5053477454456123,1.7725297159262006
4.25,4.775293844008483,2.2817420143557623,3.0499941630259935,1.0871736697280407,1.504675214550882,1.7733554653902035
4.26,4.779838671777802,2.281372970429986,3.050852862657369,1.0891789843950657,1.5040090638822883,1.7741845981400066
4.2700000000000005,4.784382742289277,2.281001551984,3.051719331805667,1.0911832213295374,1.503349241581009,1.7750171005493431
4.28,4.788926116108963,2.280627790843098,3.052593531088802,1.093186395116372,1.5026956962826463,1.7758529589871175
4.29,4.793468853442655,2.280251718532276,3.053475421479417,1.0951885202461573,1.5020483770963617,1.7766921598505985
4.3,4.79801101415206,2.2798733662917585,3.0543649642863873,1.09718961111138,1.5014072335941424,1.7775346895787683
4.3100000000000005,4.802552657741706,2.2794927650642443,3.055262121170704,1.0991896820119669,1.500772215814485,1.7783805346374075
4.32,4.807093843362371,2.279109945498114,3.0561668541419436,1.1011887471555553,1.5001432742579817,1.7792296815201518
4.33,4.8116346298144865,2.278724937950608,3.0570791255547736,1.1031868206577593,1.49952035988294,1.7800821167495298
4.34,4.81617507555151,2.278337772490978,3.0579988981054815,1.105183916542438,1.4989034241010444,1.7809378268779859
4.3500000000000005,4.820715238683283,2.2779484789036126,3.0589261348285377,1.1071800487419599,1.4982924187730517,1.7817967984888874
4.36,4.825255176979347,2.2775570866911328,3.059860799093184,1.1091752310974676,1.4976872962045276,1.7826590181975133
4.37,4.829794947872252,2.2771636250774616,3.060802854600054,1.111169477359143,1.4970880091416185,1.7835244726520294
4.38,4.834334608460824,2.2767681230108656,3.0617522653778204,1.1131628011864674,1.496494510766863,1.7843931485344457
4.39,4.83887421551341,2.2763706091669698,3.062708995779873,1.1151552161484852,1.4959067546950386,1.785265032561558
4.4,4.843413825471106,2.2759711119517436,3.063673010481026,1.1171467357240625,1.4953246949690489,1.7861401114858724
4.41,4.84795349445094,2.2755696595044617,3.0646442744742526,1.119137373302148,1.494748286055846,1.7870183720965154
4.42,4.852493278249057,2.2751662797006342,3.065622753067452,1.12112714218203,1.4941774828423933,1.7878998012201262
4.43,4.857033232343848,2.2747610001549137,3.066608411880241,1.123116055573595,1.4936122406316625,1.7887843857217334
4.44,4.861573411899073,2.2743538482239685,3.067601216840782,1.125104126597583,1.493052515138672,1.7896721125056159
4.45,4.866113871745662,2.273944850989803,3.068601134208001,1.1270913682927903,1.49249826249565,1.7905629684957354
4.46,4.870654666344843,2.2735340352259286,3.0696081306160674,1.1290777936293581,1.4919494392652002,1.7914569405982768
4.47,4.875195849903968,2.273121427503654,3.070622172936894,1.131063415472217,1.4914060023882927,1.7923540158105908
4.48,4.879737476330342,2.272707054149721,3.071643228335687,1.1330482465973892,1.4908679092014518,1.7932541811748375
4.49,4.884279599228659,2.272290941243952,3.0726712642745317,1.1350322996940514,1.4903351174353516,1.794157423773445
4.5,4.888822271903777,2.2718731146217883,3.0737062485096174,1.1370155873648466,1.4898075852111587,1.7950637307296886
4.51,4.893365547363451,2.271453599876793,3.0747481490885002,1.1389981221261982,1.4892852710369193,1.7959730892082488
4.5200000000000005,4.897909478321043,2.271032422363122,3.0757969343474025,1.1409799164086225,1.4887681338039813,1.7968854864157497
4.53,4.902454117198194,2.270609607197969,3.076852572908542,1.1429609825570435,1.4882561327834605,1.7978009096012733
4.54,4.906999516127476,2.2701851792639687,3.077915033677502,1.1449413328311075,1.4877492276227429,1.7987193460568567
4.55,4.9115457269550005,2.2697591632115746,3.078984285840635,1.1469209794054993,1.4872473783420301,1.7996407831179646
4.5600000000000005,4.9160928012430025,2.2693315834614043,3.0800602988624974,1.148899934370257,1.4867505453309227,1.800565208163944
4.57,4.920640790272396,2.26890246420655,3.081143042483326,1.1508782097310897,1.4862586893450436,1.8014926086184544
4.58,4.92518974504529,2.2684718294148585,3.082232486716547,1.1528558174096937,1.4857717715027017,1.80242297194988
4.59,4.929739716287483,2.2680397028311803,3.0833286018463153,1.1548327692440714,1.4852897532815954,1.80335628567172
4.6000000000000005,4.93429075445092,2.267606107979583,3.084431358425099,1.1568090769888488,1.4848125965155563,1.8042925373429561
4.61,4.938842909716119,2.2671710681655375,3.085540727271289,1.1587847523155952,1.4843402633913307,1.8052317145684014
4.62,4.943396231994569,2.266734606478142,3.0866566794668095,1.1607598068132874,1.4838727164448937,1.806173804999021
4.63,4.947950770931073,2.2662967457950653,3.087779186353181,1.1627342519941581,1.4834099185389278,1.8071187963320197
4.64,4.95250657590611,2.2658575087811017,3.088908219531267,1.1647080992871015,1.4829518328839755,1.8080666763113993
4.65,4.957063696038145,2.265416917889719,3.0900437508593184,1.166681360036998,1.4824984230388747,1.8090174327282627
4.66,4.96162218018589,2.26497499536636,3.091185752450031,1.1686540455075407,1.482049652898961,1.8099710534209565
4.67,4.966182076950551,2.264531763250443,3.092334196668367,1.170626166881573,1.481605486693033,1.8109275262752935
4.68,4.970743434678027,2.2640872433773267,3.093489056129409,1.1725977352614299,1.4811658889803552,1.8118868392247505
4.69,4.975306301461103,2.263641457380248,3.0946503036962523,1.1745687616692781,1.4807308246477004,1.8128489802506487
4.7,4.979870725141588,2.2631944266922277,3.095817912477928,1.1765392570474575,1.4803002589064291,1.813813937382311
4.71,4.984436753312438,2.262746172547938,3.0969918558273677,1.1785092322588253,1.4798741572896084,1.814781698697198
4.72,4.989004433319844,2.262296715985547,3.0981721073393946,1.1804786980870987,1.4794524856491682,1.8157522523210257
4.73,4.993573812265282,2.261846077848525,3.0993586408487577,1.1824476652372011,1.4790352101530966,1.8167255864278566
4.74,4.998144937007542,2.2613942787874226,3.100551430428196,1.1844161443356067,1.478622297282673,1.8177016892401772
4.75,5.002717854164717,2.260941339261613,3.1017504503865405,1.1863841459306887,1.4782137138297404,1.8186805490289468
4.76,5.007292610116174,2.2604872795410067,3.1029556752668483,1.1883516804930672,1.4778094268940147,1.819662154113632
4.7700000000000005,5.011869251004474,2.2600321197077324,3.1041670798445775,1.1903187584159576,1.4774094038804328,1.8206464928622146
4.78,5.016447822737281,2.2595758796577865,3.1053846391257878,1.1922853900155215,1.4770136124965407,1.821633553691182
4.79,5.021028370989229,2.2591185791026485,3.106608328345387,1.194251585531217,1.4766220207499177,1.822623325065496
4.8,5.025610941229365,2.2586602375972293,3.1078381229340253,1.196217355122174,1.4762345969194064,1.8236157955229597
4.8100000000000005,5.030195578752783,2.258200874572125,3.1090739984798685,1.1981827088629131,1.4758513095220678,1.8246109537025872
4.82,5.034782328575156,2.2577405092247407,3.110315930858345,1.2001476567603604,1.475472127420574,1.8256087882422325
4.83,5.039371235485713,2.2572791605735167,3.1115638961677594,1.202112208746244,1.475097019768312,1.8266092878273295
4.84,5.043962344052699,2.2568168474632495,3.1128178707231107,1.2040763746768681,1.474725956003155,1.827612441194333
4.8500000000000005,5.048555698625256,2.256353588566712,3.11407783105431,1.2060401643334404,1.4743589058449227,1.828618237130744
4.86,5.053151343335267,2.2558894023862543,3.115343753904425,1.2080035874223993,1.4739958392928738,1.829626664475115
4.87,5.057749322099179,2.2554243072553692,3.1166156162279566,1.2099666535757427,1.4736367266232313,1.8306377121170436
4.88,5.062349678619801,2.254958321340236,3.1178933951891445,1.2119293723513558,1.4732815383867408,1.8316513689971476
4.89,5.066952456388072,2.2544914626412385,3.1191770681602975,1.2138917532333406,1.4729302454062643,1.8326676241070228
4.9,5.0715576986848045,2.2540237489944515,3.1204666127201572,1.2158538056323436,1.4725828187744032,1.833686466489186
4.91,5.076165448582406,2.253555198073106,3.121762006652289,1.2178155388858851,1.4722392298511597,1.8347078852370022
4.92,5.080775748946568,2.2530858273890226,3.1230632279434998,1.2197769622586898,1.4718994502616258,1.835731869494593
4.93,5.085388642437932,2.252615654294024,3.124370254782291,1.2217380849430148,1.4715634518937095,1.836758408456732
