t,Q_Ca_p,Q_P_p,Q_P_c,Q_PTH_p,Q_Ca_b,Q_P_b,Q_E_k,Q_D_p,Q_TCa_i,Q_C_PT,Q_TP_k
2.5500000000000003,-1144.9015653351858,2387.3430128746613,309.1979016678231,-980.7504676773301,1241.746951417062,530.7705854575167,3.274425099149814,5.7483881139508775,0.9515147758344378,0.9751393352662133,0.0797950431127685
2.56,-1157.3644497011924,2384.02315911001,306.73983352493565,-984.6004694648097,1254.1935503557231,536.5458073650556,3.2827857962517824,5.775412276431552,0.9513342060404705,0.9750443169013133,0.0790228159536139
2.57,-1169.9524244437657,2380.6208051866056,304.30622358094433,-988.450471251932,1266.765239725111,542.3790712324515,3.291142314050113,5.802492972547494,0.9511537084599769,0.974949317538186,0.07825829073771101
2.58,-1182.6667467384493,2377.1356111395858,301.89682847126846,-992.300473038697,1279.4632767007479,548.2709603891469,3.2994946546339348,5.829630104031624,0.9509732830640778,0.9748543371730316,0.07750139064795555
2.59,-1195.5086863929403,2373.5672287222733,299.5114072518248,-996.1504748251045,1292.2889310903086,554.2220640259031,3.307842820091333,5.856823572735951,0.950792929823905,0.9747593758020506,0.0767520396330655
2.6,-1208.47952597352,2369.9153013717996,297.149721374737,-1000.0004766111549,1305.2434854600533,560.2329772534647,3.31618681250935,5.884073280631452,0.9506126487106018,0.9746644334214447,0.07601016239987694
2.61,-1221.5805609326924,2366.179464173952,294.8115346642661,-1003.8504783968481,1318.3282352624642,566.3043011617834,3.3245266339739827,5.911379129807939,0.9504324396953234,0.9745695100274162,0.07527568440571043
2.62,-1234.8130997380533,2362.359343827233,292.49661329295486,-1007.7004801821842,1331.5444889651155,572.4366428798136,3.3328622865701876,5.938741022473927,0.9502523027492363,0.9744746056161682,0.07454853185080512
2.63,-1248.1784640023807,2358.4545586061404,290.2047257579864,-1011.5504819671631,1344.8935681807636,578.6306156358743,3.3411937723818768,5.966158860956509,0.9500722378435186,0.9743797201839045,0.07382863167082106
2.64,-1261.6779886149766,2354.46471832366,287.9356428577499,-1015.4004837517854,1358.376807798689,584.8868388185917,3.3495210934919224,5.993632547701227,0.94989224494936,0.9742848537268296,0.07311591152940713
2.65,-1275.3130218866204,2350.389424282853,285.68913767299154,-1019.2504855360505,1371.9955561296492,591.2059380441573,3.3578442519821543,6.021161985271939,0.9497123240379615,0.974190006241149,0.07241029981223476
2.66,-1289.0849258003204,2346.228269142167,283.4649855851574,-1023.100487319959,1385.7511751566312,597.5885452726769,3.366163249933363,6.048747076350695,0.9495324750805357,0.9740951777230686,0.07171172563292134
2.67,-1302.9950759627195,2341.98083702582,281.2629641885582,-1026.9504891035106,1399.6450404862562,604.0352987856229,3.3744780894252973,6.076387723737606,0.949352698048307,0.9740003681687955,0.07102011880500773
2.68,-1317.044861775541,2337.646703454476,279.08285328014057,-1030.8004908867056,1413.6785415202255,610.5468432653847,3.382788772536668,6.104083830350717,0.9491729929125109,0.9739055775745371,0.07033540983874656
2.69,-1331.2356866032408,2333.2254352792834,276.9244348476578,-1034.6504926695438,1427.8530816229743,617.1238298730601,3.391095301345145,6.131835299225876,0.9489933596443946,0.9738108059365019,0.0696575299373783
2.7,-1345.5689679129928,2328.71659063882,274.7874930477739,-1038.5004944520258,1442.1700782616547,623.7669163134078,3.3993976779273605,6.159642033516611,0.9488137982152168,0.973716053250899,0.06898641099018873
2.71,-1360.046137416021,2324.119718915202,272.671814184374,-1042.350496234151,1456.6309631474685,630.4767669004254,3.407695904358909,6.187503936493994,0.9486343085962478,0.9736213195139384,0.06832198556563168
2.72,-1374.6686412103095,2319.434360689361,270.57718668707304,-1046.2004980159202,1471.2371823783787,637.2540526235679,3.415989982714348,6.215420911546524,0.948454890758769,0.9735266047218305,0.06766418690451509
2.73,-1389.437939924682,2314.6600476954773,268.5034010899252,-1050.0504997973328,1485.9901965831878,644.0994512145992,3.424279915067195,6.243392862179988,0.9482755446740737,0.9734319088707869,0.06701294891325063
2.74,-1404.3555088642804,2309.79630277458,266.4502500103261,-1053.9005015783891,1500.8914810670158,651.0136472150954,3.4325657034899355,6.271419692017342,0.9480962703134664,0.9733372319570197,0.06636820615716457
2.75,-1419.4228381574317,2304.8426398273027,264.4175281281087,-1057.7505033590894,1515.942525958168,657.99733204459,3.440847350054015,6.299501304798578,0.9479170676482636,0.9732425739767419,0.06572989385387032
2.7600000000000002,-1434.641432903934,2299.7985637657953,262.40503216482654,-1061.6005051394336,1531.1448363564216,665.0512040693797,3.449124856829846,6.3276376043806,0.9477379366497923,0.973147934926167,0.0650979478667003
2.77,-1450.0128133247522,2294.663570464795,260.4125608632246,-1065.4505069194215,1546.4999324827195,672.175968671982,3.457398225886805,6.355828494737095,0.9475588772893919,0.9730533148015097,0.06447230469819745
2.7800000000000002,-1465.5385149131546,2289.437146711847,258.43991496689114,-1069.3005086990538,1562.0093498303086,679.3723383212632,3.4656674592932344,6.384073879958407,0.9473798895384129,0.9729587135989849,0.06385290148366436
2.79,-1481.2200885872758,2284.1187701566814,256.48689720009156,-1073.15051047833,1577.6746393173023,686.6410326432283,3.473932559116442,6.41237366425141,0.9472009733682171,0.9728641313148089,0.06323967598476987
2.8000000000000003,-1497.0591008855818,2278.707909230039,254.55331225824705,-1077.0005122572506,1593.4973674821445,693.9827785117152,3.482193527422704,6.44072775193938,0.947022128750178,0.9727695679451981,0.06263256658655679
2.81,-1513.0571342150934,2273.204023024875,252.6389668115549,-1080.8505140358152,1609.4791167318353,701.3983101635718,3.490450366277261,6.469136047461869,0.9468433556556805,0.97267502348637,0.062031512298647826
2.82,-1529.2157867804467,2267.606561406505,250.74366942775737,-1084.7005158140241,1625.621485270989,708.888369165739,3.498703077744324,6.497598455374581,0.9466646540561209,0.972580497934543,0.06143645273061876
2.83,-1545.5366728358774,2261.9149648915254,248.86723057630346,-1088.5505175918775,1641.9260873538199,716.4537045321724,3.506951663887071,6.5261148803492395,0.9464860239229067,0.972485991285936,0.06084732809337683
2.84,-1562.0214228579107,2256.1286645837695,247.00946261226218,-1092.4005193693754,1658.3945534568315,724.0950728039699,3.5151961267676475,6.554685227173468,0.9463074652274575,0.9723915035367687,0.06026407919406922
2.85,-1578.6716837079857,2250.2470821177,245.1701797574726,-1096.2505211465177,1675.028530441442,731.8132381248291,3.52343646844717,6.58330940075066,0.9461289779412035,0.9722970346832616,0.05968664743010823
2.86,-1595.4891187966468,2244.2696296008985,243.34919808187018,-1100.1005229233047,1691.8296817181738,739.6089723172328,3.5316726909857237,6.611987306099851,0.945950562035587,0.972202584721636,0.0591149747832527
2.87,-1612.4754082493341,2238.1957095556418,241.5463354849847,-1103.9505246997364,1708.7996874124458,747.483054959375,3.539904796442365,6.6407188483556014,0.9457722174820615,0.9721081536481138,0.058549003813743644
2.88,-1629.6322490737632,2232.024714859566,239.76141167760937,-1107.8005264758128,1725.9402445319527,755.4362734628261,3.5481327868751187,6.669503932767858,0.9455939442520916,0.9720137414589177,0.05798867765449443
2.89,-1646.9613553289312,2225.7560286854145,237.9942481636363,-1111.650528251534,1743.2530671356694,763.4694231509507,3.556356664340984,6.69834246470184,0.9454157423171538,0.9719193481502715,0.057433940005333715
2.9,-1664.4644582957324,2219.38902443987,236.2446682220579,-1115.5005300269002,1760.7398865044693,771.5833073380738,3.56457643089593,6.7272343496379055,0.9452376116487357,0.9718249737183992,0.05688473512730104
2.91,-1682.1433066492239,2212.92306570146,234.51249688912927,-1119.3505318019113,1778.4024513133877,779.778737409412,3.5727920885948974,6.756179493171433,0.9450595522183364,0.9717306181595259,0.05634100783699364
2.92,-1699.9996666325264,2206.357506157546,232.79756094069157,-1123.2005335765675,1796.2425278055248,788.0565329017636,3.5810036394918017,6.785177801012686,0.9448815639974665,0.9716362814698775,0.05580270350096423
2.93,-1718.0353222323984,2199.691689540376,231.09968887465098,-1127.0505353508688,1814.261899967617,796.4175215849743,3.5892110856395307,6.814229178986704,0.9447036469576476,0.9715419636456802,0.055269768030168295
2.94,-1736.2520753564672,2192.924949562215,229.41871089361328,-1130.9005371248152,1832.4623697072705,804.8625395441735,3.597414429089945,6.8433335330331575,0.9445258010704133,0.9714476646831617,0.054742147874460724
2.95,-1754.6517461090764,2186.056609786059,227.75445890617567,-1134.7505388984068,1850.8457571288072,813.3924313077666,3.6056136718938814,6.872490769206241,0.9443480263073081,0.9713533845785498,0.05421979002305124
2.96,-1773.236172964323,2179.0859835638603,226.10676650841623,-1138.6005406716438,1869.4139007063036,822.0080499277249,3.6138088161011503,6.901700793674537,0.944170322639888,0.9712591233280733,0.053702641998634705
2.97,-1792.007212758401,2172.0123740932736,224.47546893069594,-1142.4505424445263,1888.1686572759313,830.7102569760322,3.6219998637605384,6.930963512720897,0.9439926900397205,0.9711648809279618,0.053190651840442006
2.98,-1810.9667409868339,2164.8350742749,222.86040304249994,-1146.300544217054,1907.111902333193,839.4999226826017,3.6301868169198066,6.960278832742315,0.9438151284783843,0.9710706573744456,0.05268376810582827
2.99,-1830.1166519926394,2157.5533666411593,221.26140733625837,-1150.1505459892273,1926.2455302210853,848.3779260225838,3.638369677625694,6.989646660249804,0.9436376379274698,0.9709764526637559,0.052181939865146916
3.0,-1849.4588591552424,2150.16652328486,219.67832191112007,-1154.0005477610462,1945.5714543190115,857.3451548040215,3.6465484479239154,7.0190669018682685,0.9434602183585782,0.9708822667921243,0.05168511669660838
3.0100000000000002,-1868.9952950812308,2142.6738057867638,218.11098845687567,-1157.850549532511,1965.0916072335385,866.402505756362,3.654723129859164,7.048539464336388,0.9432828697433224,0.9707880997557834,0.051193248681186215
3.02,-1888.727911796945,2135.0744651421537,216.55925023803036,-1161.7005513036213,1984.8079409909853,875.5508846198172,3.6628937254751093,7.078064254506483,0.9431055920533268,0.9706939515509665,0.050706286397570736
3.0300000000000002,-1908.6586809429368,2127.3677416863866,215.02295207802158,-1165.5505530743776,2004.7224272318824,884.7912062355936,3.6710602368144016,7.107641179344402,0.9429283852602268,0.9705998221739078,0.050224180917168654
3.04,-1928.7895939702896,2119.5528650194365,213.50194034358162,-1169.4005548447794,2024.8370574072917,894.1243946369834,3.6792226659186675,7.137270145929385,0.9427512493356695,0.970505711620842,0.04974688379914878
3.0500000000000003,-1949.1226623388345,2111.6290539294214,211.9960629292411,-1173.2505566148277,2045.1538429770235,903.551383141339,3.6873810148285155,7.166951061453957,0.9425741842513129,0.9704116198880047,0.049274347085532286
3.06,-1969.6599177172566,2103.595516315109,210.50516924197262,-1177.1005583845215,2065.674815609741,913.07311444292,3.6955352855835315,7.196683833223785,0.9423971899788268,0.9703175469716324,0.04880652329632762
3.0700000000000003,-1990.4034121851237,2095.4514491073946,209.02911018597052,-1180.9505601538617,2086.4020273849915,922.6905407066362,3.7036854802222847,7.2264683686575735,0.9422202664898921,0.970223492867962,0.04834336542470853
3.08,-2011.3552184368323,2087.196038189757,207.56773814756667,-1184.8005619228481,2107.3375509971497,932.4046236626776,3.711831600782322,7.256304575286923,0.9420434137562009,0.9701294575732312,0.04788482693223527
3.09,-2032.5174299908008,2078.8284583156715,206.1209069807492,-1188.6505636914806,2128.4834799646137,942.2163347035806,3.7199736493001754,7.286192360756225,0.9418666317494568,0.970035441083679,0.047430861744268075
3.1,-2053.8921615722898,2070.347872920787,204.68847201735832,-1192.5005654597594,2149.841929012621,952.1266550618564,3.7281116278113564,7.316131632822527,0.9416899204413748,0.9699414433955444,0.04698142425326084
3.11,-2075.4815491324052,2061.7534341560818,203.2702900251117,-1196.3505672276847,2171.4150340922583,962.1365758188078,3.736245538350359,7.346122299355413,0.941513279803681,0.9698474645050676,0.04653646930539429
3.12,-2097.2877500054988,2053.0442828371783,201.86621918525822,-1200.2005689952564,2193.204952537855,972.2470979775649,3.7443753829506625,7.37616426833688,0.9413367098081129,0.9697535044084895,0.04609595219347701
3.13,-2119.312943206075,2044.2195483091357,200.47611909001836,-1204.0505707624745,2215.213863363895,982.4592326008473,3.7525011636447263,7.406257447861218,0.9411602104264194,0.9696595631020516,0.04565982865616498
3.14,-2141.5593296461598,2035.2783483596913,199.09985072848437,-1207.9005725293393,2237.4439674823834,992.7740009118257,3.7606228824639967,7.436401746134888,0.9409837816303603,0.9695656405819962,0.04522805487349558
3.15,-2164.029132354769,2026.2197891313951,197.7372764726528,-1211.7505742958508,2259.8974879223138,1003.1924343959535,3.768740541438903,7.466597071476393,0.9408074233917074,0.9694717368445666,0.044800587462463515
3.16,-2186.7245966995138,2017.042965032624,196.3882600635855,-1215.600576062009,2282.5766700512763,1013.7155749037921,3.7768541425988604,7.496843332316167,0.9406311356822431,0.9693778518860064,0.04437738347263765
3.17,-2209.647990610334,2007.7469586474776,195.05266659769956,-1219.450577827814,2305.48378179919,1024.3444747548242,3.7849636879722683,7.527140437196438,0.9404549184737615,0.9692839857025605,0.04395840038181863
3.18,-2232.801604805407,1998.3308406445458,193.73036251318166,-1223.3005795932659,2328.6211138842114,1035.0801968422738,3.7930691795865146,7.557488294771126,0.9402787717380677,0.9691901382904741,0.04354359609173604
3.19,-2256.1877530192096,1988.793669684545,192.42121557652735,-1227.1505813583647,2351.9909800407954,1045.923814738929,3.8011706194679706,7.587886813805699,0.9401026954469784,0.9690963096459931,0.043132928923785244
3.2,-2279.8087722327905,1979.134492326814,191.12509486920106,-1231.0005831231106,2375.59571724997,1056.876412803986,3.8092680096419977,7.618335903177072,0.9399266895723213,0.9690024997653647,0.04272635761480244
3.21,-2303.6670229062292,1969.352342934672,189.841870774417,-1234.8505848875034,2399.437685971794,1067.9390862909124,3.817361352132943,7.648835471873468,0.9397507540859354,0.9689087086448364,0.04232384131287813
3.22,-2327.7648892133316,1959.4462435796202,188.57141496403707,-1238.7005866515435,2423.519270380052,1079.112941456344,3.8254506489641416,7.679385428994312,0.9395748889596712,0.9688149362806563,0.041925339573207696
3.23,-2352.1047792785503,1949.4152039443989,187.3136003855855,-1242.5505884152308,2447.842878599175,1090.399095670017,3.833535902157918,7.709985683750095,0.9393990941653901,0.9687211826690739,0.04153081235397901
3.24,-2376.689125443041,1939.2582212095913,186.0683012521919,-1246.4005901785654,2472.4109429702976,1101.798677538218,3.8416171137355866,7.740636145462265,0.9392233696749651,0.9686274478063388,0.04114022001319445
3.25,-2401.520384712412,1928.9742798370166,184.83539305144512,-1250.2505919415473,2497.2259204990078,1113.3128271115397,3.8496942857174483,7.7713367235631,0.9390477154602801,0.9685337316887017,0.04075352331152792
3.2600000000000002,-2426.6010386591543,1918.5623516634064,183.61475249698742,-1254.1005937041768,2522.2902927577748,1124.9426958396075,3.8577674201227983,7.80208732759559,0.9388721314932306,0.9684400343124139,0.04037068339690749
3.27,-2451.933593747819,1908.0213957537721,182.40625752426553,-1257.9505954664537,2547.6065662111287,1136.6894467219636,3.865836518969919,7.83288786721331,0.9386966177457229,0.9683463556737275,0.03999166180319036
3.2800000000000002,-2477.52058163156,1897.3503582711962,181.20978728314316,-1261.8005972283781,2573.1772725122023,1148.5542544456619,3.8739015842760853,7.86373825218031,0.9385211741896751,0.9682526957688955,0.03961642044783591
3.29,-2503.3645594046434,1886.5481723718065,180.02522212576292,-1265.6505989899504,2599.004968755241,1160.538305502432,3.8819626180575635,7.894638392370983,0.938345800797016,0.9681590545941713,0.03924492162806236
3.3000000000000003,-2529.468109857425,1875.6137580984916,178.85244359452062,-1269.5006007511702,2625.0922377305797,1172.642798306989,3.8900196223296124,7.9255881977699545,0.9381704975396861,0.9680654321458094,0.03887712801703917
3.31,-2555.833841733779,1864.5460222733686,177.69133441015143,-1273.3506025120378,2651.441688182071,1184.8689433164811,3.898072599106483,7.956587578471953,0.9379952643896367,0.9679718284200648,0.03851300266011494
3.3200000000000003,-2582.4643899910297,1853.3438583889792,176.5417784599253,-1277.2006042725534,2678.055955067019,1197.217963151097,3.9061215504014197,7.9876364446817,0.9378201013188305,0.9678782434131934,0.03815250897107977
3.33,-2609.362416062372,1842.0061464982218,175.4036607859507,-1281.0506060327168,2704.9376998185967,1209.691092715829,3.91416647822666,8.01873470671378,0.9376450082992415,0.9677846771214519,0.03779561072846227
3.34,-2636.530608121832,1830.5317531030016,174.27686757358418,-1284.9006077925283,2732.0896106108094,1222.2895793234156,3.922207384593436,8.049882274992529,0.9374699853028546,0.9676911295410975,0.03744227207185993
3.35,-2663.9716813517575,1818.9195310415998,173.16128613994488,-1288.7506095519877,2759.514402625984,1235.0146828184565,3.9302442715119748,8.081079060051911,0.9372950323016664,0.9675976006683883,0.03709245749830284
3.36,-2691.6883782128707,1807.1683193747522,172.05680492253197,-1292.6006113110955,2787.2148183248214,1247.8676757027172,3.938277140991497,8.112324972535395,0.9371201492676844,0.9675040904995832,0.036746131858650034
3.37,-2719.6834687169085,1795.2769432704245,170.9633134679429,-1296.4506130698514,2815.1936277190384,1260.8498432616339,3.9463059950402215,8.143619923195844,0.9369453361729271,0.9674105990309417,0.03640326035401788
3.38,-2747.9597507018466,1783.2442138872923,169.88070242069188,-1300.3006148282554,2843.4536286465886,1273.9624836920173,3.9543308356653606,8.174963822895386,0.9367705929894246,0.9673171262587243,0.03606380853224012
3.39,-2776.5200501934546,1771.0689282114236,168.8088635187629,-1304.1506165863082,2871.997647133222,1287.2069082698151,3.962351664873126,8.206356582605299,0.9365959196892178,0.9672236721791921,0.035727742286476905
3.4,-2805.36722183385,1758.7498688566768,167.74768959436477,-1308.000618344009,2900.828537821034,1300.5844415489598,3.970368484668723,8.2377981134059,0.9364213162443591,0.9671302367886068,0.03539502785548354
3.41,-2834.504148761601,1746.2858041631873,166.69707453107694,-1311.8506201013586,2929.9491838485715,1314.0964213057373,3.9783812970563583,8.26928832648641,0.936246782626912,0.967036820083231,0.035065631809963
3.42,-2863.93374307258,1733.6754879804469,165.6569132669316,-1315.7006218583565,2959.362497311687,1327.744198752623,3.986390104039234,8.300827133144846,0.936072318808951,0.966943422059328,0.03473952105357686
3.43,-2893.658946127464,1720.917659533831,164.6271017852097,-1319.5506236150031,2989.071419571036,1341.5291386809608,3.994394907619553,8.332414444787904,0.935897924762562,0.9668500427131621,0.03441666282003558
3.44,-2923.6827288450754,1708.0110432989336,163.60753710399268,-1323.4006253712985,3019.0789215454206,1355.4526195970755,4.002395709798515,8.364050172930826,0.9357236004598418,0.9667566820409979,0.03409702466979133
3.45,-2954.008091998603,1694.9543488744753,162.59811726581032,-1327.2506271272425,3049.3880040080085,1369.516033859716,4.010392512576321,8.395734229197302,0.9355493458728986,0.966663340039101,0.03378057448676148
3.46,-2984.638066514656,1681.7462708537964,161.59874132738534,-1331.1006288828355,3080.0016978853873,1383.7207878188199,4.0183853179521725,8.427466525319335,0.9353751609738518,0.9665700167037378,0.03346728047508266
3.47,-3015.575713775235,1668.385488694905,160.60930934947146,-1334.9506306380774,3110.923064559536,1398.068301955625,4.02637412792427,8.459246973137132,0.9352010457348315,0.9664767120311754,0.033157111155894495
3.48,-3046.8241259225824,1654.8706665890936,159.62972238678478,-1338.8006323929683,3142.155196172679,1412.5600110241232,4.034358944489816,8.491075484598978,0.9350270001279796,0.9663834260176813,0.03285003536415295
3.49,-3078.3864261669937,1641.2004533280942,158.65988247802622,-1342.6506341475083,3173.7012159350884,1427.1973641938812,4.042339769645015,8.522951971761131,0.9348530241254486,0.9662901586595245,0.032546022245472504
3.5,-3110.2657690975498,1627.3734821697844,157.69969263599438,-1346.5006359016973,3205.5642784358247,1441.981825194223,4.050316605385073,8.554876346787687,0.9346791176994024,0.9661969099529741,0.03224504125299702
3.5100000000000002,-3142.465340995848,1613.3883707024156,156.74905683778616,-1350.3506376555356,3237.7475699564648,1456.9148724597999,4.0582894537042,8.586848521950477,0.9345052808220159,0.9661036798943001,0.031947062144298446
3.52,-3174.9883601527044,1599.2437207073754,155.80788001508506,-1354.200639409023,3270.254308787804,1471.997999277541,4.066258316595607,8.61886840962894,0.9343315134654753,0.9660104684797735,0.031652054978303305
3.5300000000000002,-3207.8380771878938,1584.9381180204543,154.87606804453478,-1358.05064116216,3303.0877455495956,1487.2327139350125,4.07422319605151,8.650935922310014,0.9341578156019777,0.9659172757056655,0.03135999011224618
3.54,-3241.0177755631275,1570.4701322922424,153.95352774932076,-1361.900642914946,3336.2511637035304,1502.6205399584383,4.08218409406313,8.683050972588006,0.9339841872037317,0.9658241015682487,0.031070838202198012
3.5500000000000003,-3274.530771854833,1555.838316874122,153.04016688660815,-1365.750644667382,3369.747879826016,1518.1630162392714,4.09014101262069,8.71521347316449,0.9338106282429565,0.9657309460637961,0.030784570199082876
3.56,-3308.3804157727764,1541.0412088371481,152.13589412001988,-1369.6006464194672,3403.5812436267956,1533.8616970428334,4.098093953713421,8.747423336848174,0.9336371386918827,0.9656378091885812,0.030501157339923115
3.5700000000000003,-3342.570090689072,1526.077328724368,151.24061902185784,-1373.4506481712021,3437.7546384779644,1549.7181522537755,4.106042919329556,8.7796804765548,0.933463718522752,0.9655446909388788,0.03022057114857104
3.58,-3377.103213976455,1510.945180402896,150.35425206406754,-1377.3006499225867,3472.2714817522365,1565.7339675330377,4.113987911456339,8.81198480530701,0.9332903677078173,0.9654515913109643,0.029942783432850215
3.59,-3411.9832373490967,1495.643250914773,149.476704609243,-1381.150651673621,3507.135225163762,1581.9107444759854,4.121928932080017,8.844336236234245,0.9331170862193422,0.9653585103011133,0.029667766281709303
3.6,-3447.2136472067064,1480.1700103262117,148.60788890171543,-1385.0006534243053,3542.3493551122287,1598.2501007720743,4.129865983185845,8.876734682572614,0.932943874029602,0.9652654479056029,0.02939549206240252
3.61,-3482.7979649819613,1464.5239115752204,147.747718058724,-1388.8506551746393,3577.917393030295,1614.7536703660571,4.137799066758086,8.909180057664788,0.9327707311108824,0.9651724041207104,0.029125933417696162
3.62,-3518.739747491307,1448.7033903175798,146.8961060616676,-1392.7006569246234,3613.8428957343835,1631.423103620754,4.145728184780013,8.94167227495988,0.9325976574354808,0.9650793789427141,0.028859063263100698
3.63,-3555.0425872891037,1432.7068647711847,146.05296774743667,-1396.5506586742574,3650.129455778836,1648.26006748138,4.153653339233902,8.974211248013324,0.9324246529757053,0.9649863723678931,0.02859485478412833
3.64,-3591.710113025212,1416.5327355587187,145.21821879982298,-1400.4006604235417,3686.7807018134904,1665.2662456414596,4.161574532101043,9.00679689048677,0.9322517177038752,0.9648933843925269,0.028333281433575247
3.65,-3628.7459898059656,1400.1793855486717,144.39177574100742,-1404.250662172476,3723.80029894466,1682.4433387103225,4.169491765361735,9.039429116147955,0.9320788515923208,0.9648004150128964,0.028074316928828558
3.66,-3666.153919558631,1383.6451796946678,143.57355592312305,-1408.1006639210607,3761.191949099591,1699.7930643822106,4.177405040995286,9.0721078388706,0.9319060546133836,0.9647074642252823,0.02781793524919713
3.67,-3703.937641399313,1366.928464873121,142.7634775198936,-1411.9506656692956,3798.959391394368,1717.317157606987,4.185314360980014,9.104832972634279,0.9317333267394161,0.964614532025967,0.027564110633266286
3.68,-3742.100932013397,1350.0275697146028,141.96145951873802,-1415.8006674171809,3837.106402514354,1735.0173707666609,4.193219727293251,9.137604431524318,0.9315606679427818,0.964521618411233,0.02731281757640103
3.69,-3780.647606354051,1332.9408042738316,141.16742172667787,-1419.6506691647166,3875.636797412698,1752.8954739994922,4.2011211419113375,9.170422129731673,0.9313880781958553,0.9644287233773639,0.02706403083265004
3.7,-3819.581517640109,1315.6664600554122,140.38128474557868,-1423.500670911903,3914.554429308212,1770.953255199011,4.209018606809626,9.203285981552813,0.9312155574710222,0.9643358469206436,0.02681772540687177
3.71,-3858.906557677676,1298.2028098753258,139.6029699614362,-1427.3506726587398,3953.8631900069813,1789.1925201632398,4.216912123962485,9.236195901389605,0.9310431057406792,0.9642429890373573,0.02657387655133863
3.72,-3898.626657383581,1280.548107620041,138.83239954238277,-1431.2006744052276,3993.567010425814,1807.615092837578,4.2248016953432925,9.269151803749203,0.930870722977234,0.9641501497237907,0.026332459765121368
3.73,-3938.7457871774786,1262.7005880723946,138.06949643087134,-1435.0506761513657,4033.6698609843434,1826.2228154967356,4.232687322924441,9.30215360324393,0.9306984091531055,0.9640573289762301,0.02609345079161684
3.74,-3979.267957377788,1244.6584667356203,137.31418433593169,-1438.900677897155,4074.1757520009687,1845.0175489284497,4.2405690086773395,9.335201214591162,0.9305261642407233,0.9639645267909627,0.025856825616098728
3.75,-4020.1972186014336,1226.419939655539,136.56638772549908,-1442.7506796425948,4115.088734092593,1864.0011726189637,4.248446754572408,9.368294552613213,0.9303539882125283,0.9638717431642765,0.02562256046329118
3.7600000000000002,-4061.5376621674827,1207.983183240874,135.82603181881305,-1446.6006813876859,4156.412898578264,1883.1755849403146,4.256320562579082,9.401433532237224,0.9301818810409724,0.9637789780924599,0.025390631794964678
3.77,-4103.29342050464,1189.3463540817027,135.09304257888638,-1450.450683132428,4198.152377886665,1902.5427033394128,4.264190434665815,9.434618068495043,0.9300098426985184,0.9636862315718027,0.02516101630755413
3.7800000000000002,-4145.468667562703,1170.5075887660064,134.36734670504202,-1454.300684876821,4240.311345967571,1922.1044645289533,4.272056372800074,9.46784807652312,0.9298378731576401,0.9635935035985947,0.024933690929798535
3.79,-4188.06761922792,1151.4650036943365,133.64887162551815,-1458.1506866208651,4282.894018707213,1941.8628246801472,4.279918378948346,9.501123471562376,0.9296659723908224,0.963500794169127,0.024708632820402185
3.8000000000000003,-4231.094533742376,1132.216694892551,132.93754549013894,-1462.0006883645606,4325.904654347654,1961.8197596173118,4.28777645507613,9.53444416895811,0.9294941403705612,0.9634081032796911,0.024485819365716737
3.81,-4274.553712127341,1112.7607378226435,132.2332971630513,-1465.8506901079072,4369.347553910143,1981.9772650143068,4.295630603147946,9.567810084159863,0.9293223770693634,0.9633154309265793,0.024265228177444125
3.8200000000000003,-4318.449498610688,1093.0951871916207,131.53605621552524,-1469.7006918509055,4413.227061622533,2002.337356592856,4.30348082512733,9.601221132721323,0.9291506824597469,0.963222777106085,0.02404683709035969
3.83,-4362.786281115872,1073.218076729877,130.84575292069272,-1473.550693593555,4457.547565408258,2022.9020703494318,4.311327122976841,9.634677230300197,0.9289790565142404,0.9631301418145017,0.023830624160653055
3.84,-4407.568492058787,1053.1274188167517,130.16231825824863,-1477.400695335856,4502.3134976831925,2043.673462925001,4.319169498658049,9.668178292658105,0.928807499205384,0.9630375250481242,0.023616567667444445
3.85,-4452.800608157412,1032.8212045964026,129.4856838869033,-1481.2506970778086,4547.529335165293,2064.6536115166955,4.327007954131551,9.70172423566047,0.9286360105057282,0.9629449268032477,0.02340464610402128
3.86,-4498.487151044672,1012.2974036948796,128.815782142939,-1485.1006988194129,4593.199599487463,2085.844614162183,4.334842491356959,9.735314975276385,0.9284645903878351,0.9628523470761684,0.02319483817739558
3.87,-4544.632687793399,991.5539639809305,128.15254603582272,-1488.950700560669,4639.3288577225185,2107.2485899832486,4.342673112292908,9.76895042757853,0.9282932388242774,0.962759785863183,0.02298712280692299
3.88,-4591.2418313718545,970.5888113613686,127.49590924147793,-1492.8007023015766,4685.921722838696,2128.867679397155,4.350499818897054,9.802630508743029,0.9281219557876388,0.962667243160589,0.022781479122175353
3.89,-4638.319241103695,949.399849574313,126.84580609561854,-1496.6507040421363,4732.9828541596335,2150.7040443300702,4.358322613126074,9.836355135049356,0.927950741250514,0.9625747189646849,0.022577886460833044
3.9,-4685.869623132366,927.9849599803141,126.20217158714502,-1500.5007057823477,4780.516957828755,2172.7598684325426,4.366141496935665,9.870124222880213,0.9277795951855088,0.9624822132717696,0.022376324366596975
3.91,-4733.897730890006,906.3420013513249,125.56494135160078,-1504.3507075222115,4828.528787278181,2195.0373572970757,4.373956472280549,9.903937688721424,0.9276085175652397,0.962389726078143,0.0221767725871197
3.92,-4782.408365570849,884.4688096575281,124.93405166468897,-1508.2007092617268,4877.023143702121,2217.5387386777843,4.38176754111447,9.937795449161813,0.9274375083623343,0.9622972573801054,0.021979211071955662
