t,Y,P,X,Z,IL6
3.13,62.35524874499069,11.044683279940754,477.50173272612176,198.51767486199108,4.773975901485515
3.14,62.44041634031439,11.04527844819139,477.5157590245198,198.51320950925071,4.774081764881347
3.15,62.52524619736665,11.045868283974523,477.53011321962174,198.50874528390958,4.774191060578818
3.16,62.609739604171004,11.046452835038126,477.54479384161505,198.50428219319429,4.7743037733459825
3.17,62.69389784420022,11.047032148711319,477.5597994263,198.49982024429679,4.774419887985907
3.18,62.77772219665849,11.04760627197724,477.57512851467993,198.49535944437847,4.7745393892483
3.19,62.861213935960464,11.04817525133851,477.5907796537177,198.49089980056266,4.774662261992645
3.2,62.94437433190008,11.048739132860808,477.60675139609043,198.48644131993703,4.7747884911353475
3.21,63.02720464968366,11.049297962181384,477.6230423001418,198.481984009554,4.77491806164422
3.22,63.109706150301776,11.049851784602984,477.6396509293443,198.47752787643284,4.775050958565783
3.23,63.19188009020295,11.05040064501142,477.6565758527714,198.4730729275579,4.775187167001308
3.24,63.273727721194184,11.050944587850442,477.6738156452405,198.46861916987785,4.775326672099504
3.25,63.35525029054925,11.051483657149092,477.69136888715684,198.46416661030645,4.775469459064479
3.2600000000000002,63.43644907451672,11.052017899535349,477.7092341232787,198.4597152559818,4.775615512703929
3.27,63.5173252210769,11.05254735024407,477.7274100560222,198.45526511304698,4.775764819672208
3.2800000000000002,63.59788003784935,11.053072058716271,477.74589519155177,198.45081618888295,4.775917364347136
3.29,63.67811474477465,11.053592066571628,477.7646881438441,198.44636849019113,4.776073132341431
3.3000000000000003,63.75803056127322,11.054107415390463,477.78378752750655,198.441922023669,4.776232109270711
3.31,63.83762869979158,11.054618146225506,477.80319196559606,198.43747679596152,4.776394280789475
3.3200000000000003,63.91691037516287,11.05512430031004,477.8229000782779,198.43303281373156,4.776559632538917
3.33,63.995876803908104,11.055625919005038,477.84291048367226,198.42859008365474,4.776728150150819
3.34,64.07452920254829,11.05612304367148,477.86322179989935,198.42414861240675,4.776899819256965
3.35,64.15286878473772,11.056615715430361,477.8838326485836,198.4197084066411,4.777074625523915
3.36,64.23089672748739,11.057103972335224,477.90474169614134,198.41526947272916,4.77725255506278
3.37,64.30861422076063,11.057587853523867,477.9259475931561,198.41083181714205,4.777433593827535
3.38,64.38602246315334,11.05806739885673,477.9474489796593,198.40639544641735,4.777617727667428
3.39,64.46312265326135,11.05854264819425,477.9692444956825,198.4019603670926,4.777804942431705
3.4,64.53991598610479,11.059013641102489,477.99133278562147,198.39752658567787,4.777995224015819
3.41,64.61640361308437,11.0594804135565,478.01371254711114,198.39309410834656,4.77818855887886
3.42,64.69258670150155,11.059943002840381,478.03638245837897,198.3886629413948,4.778384933274452
3.43,64.76846642865947,11.060401447061626,478.05934118544513,198.38423309119594,4.778584333326984
3.44,64.84404397186118,11.060855784327723,478.0825873943298,198.37980456412322,4.778786745160841
3.45,64.91932042472779,11.061306046059865,478.1061198529192,198.37537736590542,4.7789921559617605
3.46,64.99429712766985,11.06175228339804,478.1299370286825,198.37095150417213,4.779200549785415
3.47,65.06897506972994,11.062194519407479,478.15403781680976,198.36652698384665,4.779411915143926
3.48,65.1433554203765,11.062632791569671,478.1784208928582,198.36210381124195,4.779626238261048
3.49,65.21743934488114,11.063067137030783,478.2030849374938,198.35768199263865,4.779843505413764
3.5,65.29122800030224,11.063497592302783,478.2280286413514,198.35326153425424,4.780063702982384
3.5100000000000002,65.36472249751822,11.063924190438394,478.2532507509728,198.34884244195152,4.780286817924104
3.52,65.43792396544455,11.06434696580941,478.2787499911065,198.34442472173174,4.780512836972022
3.5300000000000002,65.51083353815676,11.064765953148518,478.304525080288,198.3400083796356,4.780741746795761
3.54,65.58345234457687,11.065181186781897,478.3305747433192,198.33559342166416,4.780973534130101
3.5500000000000003,65.65578150847347,11.065592700629212,478.35689771126835,198.33117985377876,4.781208185774986
3.56,65.72782214846167,11.066000528203611,478.38349272146996,198.32676768190117,4.781445688595519
3.5700000000000003,65.79957537800315,11.066404702611733,478.41035851752486,198.3223569119134,4.781686029521966
3.58,65.87104230540614,11.066805256553698,478.4374938493002,198.31794754965784,4.781929195549752
3.59,65.94222403382535,11.067202222323118,478.4648974729294,198.3135396009372,4.782175173739465
3.6,66.0131216612621,11.067595631807087,478.4925681508122,198.3091330715145,4.7824239512168525
3.61,66.08373628056422,11.067985516486187,478.52050465161466,198.30472796711314,4.782675515172823
3.62,66.15406897942609,11.068371907434491,478.5487057502691,198.30032429341682,4.782929852863448
3.63,66.22412084096554,11.068754835385004,478.5771702272463,198.29592205607412,4.783186951602425
3.64,66.29389296543405,11.069134333192927,478.60589684115854,198.29152126086814,4.783446798477604
3.65,66.36338644253688,11.069510432695074,478.6348843636899,198.28712191350027,4.783709380712412
3.66,66.43260234753134,11.069883164267193,478.6641315845195,198.28272401955945,4.783974685716796
3.67,66.50154175107102,11.070252557940893,478.6936372988991,198.27832758459934,4.784242700958688
3.68,66.57020571920566,11.070618643403636,478.7234003076532,198.27393261413815,4.784513413964003
3.69,66.63859531338133,11.070981449998737,478.75341941717886,198.26953911365874,4.784786812316639
3.7,66.70671159044028,11.071341006725364,478.7836934394458,198.26514708860861,4.785062883658478
3.71,66.77455560262098,11.071697342238542,478.8142211919964,198.2607565443999,4.785341615689386
3.72,66.84212839755816,11.072050484849148,478.8450014979457,198.2563674864094,4.785622996167213
3.73,66.90943101828276,11.072400462523916,478.87603318598127,198.25197991997848,4.785907012907789
3.74,66.97646450322198,11.07274730288543,478.90731509036345,198.24759385041315,4.7861936537849346
3.75,67.04322988619921,11.073091033212132,478.9388460509252,198.24320928298408,4.786482906730446
3.7600000000000002,67.10972819643426,11.073431680438334,478.9706249130719,198.23882622292655,4.786774759734106
3.77,67.17596048247377,11.073769273747535,479.0026504977271,198.2344446756299,4.787069200525721
3.7800000000000002,67.24192779511425,11.07410384272182,479.0349216227795,198.2300646465023,4.787366216802016
3.79,67.307631160963,11.074435414476666,479.06743713628794,198.22568614076164,4.787665796577928
3.8000000000000003,67.37307160278594,11.074764015866023,479.10019589092616,198.22130916359632,4.787967927916246
3.81,67.43825013950764,11.07508967348232,479.1331967439832,198.2169337201655,4.788272598927615
3.8200000000000003,67.5031677862113,11.075412413656464,479.1664385573633,198.21255981559904,4.788579797770534
3.83,67.56782555413879,11.075732262457832,479.19992019758564,198.20818745499736,4.788889512651353
3.84,67.63222445069056,11.076049245694277,479.23364053578473,198.20381664343162,4.789201731824277
3.85,67.69636547942574,11.07636338891213,479.26759844771004,198.19944738594364,4.789516443591365
3.86,67.76024964006209,11.076674717396198,479.3017928137264,198.1950796875459,4.7898336363025305
3.87,67.82387792847598,11.076983256169761,479.33622251881354,198.1907135532215,4.790153298355538
3.88,67.88725133670248,11.077289029994576,479.3708864525664,198.18634898792428,4.790475418196007
3.89,67.95037085293522,11.077592063370876,479.40578350919526,198.18198599657867,4.790799984317414
3.9,68.01323746483062,11.077892381106793,479.44091258309396,198.17762458410718,4.791126985213368
3.91,68.07585216057086,11.078190008501586,479.4762725674147,198.17326475543896,4.79145640936227
3.92,68.13821591931551,11.07848496970004,479.5118623668736,198.1689065154311,4.7917882453651925
3.93,68.20032971638854,11.078777288586405,479.5476808907941,198.1645498689114,4.792122481870985
3.94,68.26219452343344,11.079066988811144,479.5837270528991,198.16019482067952,4.792459107574023
3.95,68.32381130841344,11.079354093790947,479.6199997713106,198.1558413755073,4.792798111214211
3.96,68.38518103561131,11.079638626708718,479.6564979685498,198.15148953813846,4.793139481576982
3.97,68.44630466562948,11.079920610513588,479.69322057153727,198.14713931328876,4.793483207493298
3.98,68.50718315539002,11.0802000679209,479.7301665115926,198.14279070564595,4.793829277839653
3.99,68.5678174581346,11.080477021412225,479.7673347244348,198.13844371986974,4.794177681538065
4.0,68.62820852342449,11.080751493235349,479.8047241501821,198.13409836059188,4.794528407556083
4.01,68.68835729714063,11.081023505404277,479.8423337333518,198.1297546324161,4.7948814449067845
4.0200000000000005,68.74826472148358,11.081293079699236,479.88016242286056,198.12541253991816,4.795236782648777
4.03,68.80793170605679,11.081560232805609,479.91820921070797,198.12107208739985,4.7955944102178245
4.04,68.86735926566512,11.081824999478659,479.9564729476349,198.1167332800609,4.795954315846518
4.05,68.92654828998883,11.082087393824384,479.99495265124494,198.11239612204034,4.79631648920575
4.0600000000000005,68.98549970962375,11.082347437211837,480.0336472838821,198.10806061782836,4.796680919500499
4.07,69.04421445151647,11.082605150781532,480.072555812248,198.10372677188744,4.797047595980914
4.08,69.10269343897617,11.082860555447427,480.1116772073861,198.09939458865244,4.797416507942179
4.09,69.16093759168652,11.083113671898914,480.15101044466553,198.09506407253065,4.79778764472438
4.1,69.21894782571744,11.083364520602816,480.1905545037656,198.09073522790194,4.798160995712367
4.11,69.27672505353699,11.083613121805369,480.23030836865985,198.08640805911884,4.798536550335616
4.12,69.33427018402324,11.08385949553422,480.27027102760013,198.08208257050666,4.798914298068097
4.13,69.39158412247603,11.084103661600418,480.31044147310087,198.07775876636356,4.799294228428139
4.14,69.44866777062887,11.084345639600393,480.35081870192306,198.07343665096067,4.79967633097829
4.15,69.50552202666077,11.084585448917963,480.3914017150587,198.06911622854219,4.800060595325183
4.16,69.56214778637609,11.084823108905162,480.43218951617445,198.06479750333557,4.800447011103148
4.17,69.61854595040865,11.085058639985544,480.4731811021121,198.0604804796139,4.8008355678739845
4.18,69.67471741006123,11.085292061486042,480.5143754815607,198.05616516157332,4.801226255324054
4.19,69.7306630515244,11.08552339228317,480.5557716694933,198.05185155336954,4.801619063205594
4.2,69.78638375763421,11.08575265107232,480.5973686848489,198.04753965913315,4.802013981312289
4.21,69.84188040788779,11.085979856370349,480.6391655505118,198.04322948296954,4.802410999479084
4.22,69.89715387845904,11.086205026518146,480.68116129329053,198.03892102895924,4.802810107581991
4.23,69.95220504221432,11.08642817968321,480.723354943897,198.03461430115792,4.803211295537907
4.24,70.00703476872798,11.08664933386222,480.76574553692575,198.0303093035966,4.803614553304419
4.25,70.06164392429815,11.08686850688361,480.8083321108331,198.02600604028174,4.804019870879615
4.26,70.11603337196232,11.087085716410149,480.85111370791606,198.0217045151954,4.804427238301902
4.2700000000000005,70.17020397151295,11.087300979941505,480.8940893742918,198.0174047322954,4.804836645649812
4.28,70.22415657951322,11.087514314816826,480.9372581598764,198.01310669551532,4.80524808304181
4.29,70.2778920493126,11.087725738217308,480.9806191183645,198.00881040876484,4.8056615406361125
4.3,70.33141123106255,11.08793526716878,481.02417130720767,198.00451587592968,4.806077008630496
4.3100000000000005,70.38471497173214,11.08814291854426,481.0679137875945,198.0002231008719,4.806494477262105
4.32,70.4378041151237,11.08834870906655,481.11184562442884,197.99593208742985,4.806913936807268
4.33,70.4906795018885,11.088552655310789,481.1559658863096,197.99164283941852,4.807335377581306
4.34,70.54334196954235,11.088754773707045,481.2002736455095,197.98735536062944,4.807758789938341
4.3500000000000005,70.59579235248137,11.088955080542878,481.24476797795444,197.98306965483104,4.808184164271116
4.36,70.64803148199742,11.089153591965916,481.28944796320235,197.9787857257686,4.808611491010794
4.37,70.700060186294,11.08935032398643,481.3343126844226,197.9745035771645,4.809040760626781
4.38,70.75187929050172,11.089545292479908,481.37936122837516,197.97022321271837,4.809471963626529
4.39,70.80348961694085,11.089738513220299,481.4245926850715,197.96594463610975,4.809905090535147
4.4,70.85489198714194,11.089930002131721,481.4700061451722,197.96166785102093,4.810340131731074
4.41,70.90608721935409,11.090119774979478,481.51560070319454,197.95739286110893,4.810777077651152
4.42,70.95707612898511,11.090307847425375,481.5613754569456,197.95311967001032,4.811215918755691
4.43,71.00785952899236,11.09049423507692,481.60732950701765,197.94884828134562,4.811656645497557
4.44,71.0584382299476,11.090678953495997,481.65346195670435,197.94457869872,4.812099248317967
4.45,71.10881303841313,11.090862017933706,481.69977191417775,197.9403109257039,4.81254371781505
4.46,71.15898475307338,11.091043442701116,481.7462584976722,197.93604496578723,4.812990045142104
4.47,71.2089541720589,11.091223242355273,481.7929208256779,197.93178082246592,4.813438221260603
4.48,71.2587220903133,11.091401431270336,481.83975802046996,197.9275184992107,4.813888237212028
4.49,71.30828929924529,11.091578023579304,481.886769208577,197.92325799946283,4.814340084155901
4.5,71.35765658666327,11.09175303316159,481.93395352087157,197.9189993266334,4.814793753378893
4.51,71.40682473917181,11.091926474152396,481.98131008918654,197.91474248413667,4.815249235916834
4.5200000000000005,71.4557945425663,11.09209836102781,482.0288380457565,197.9104874753955,4.815706522491483
4.53,71.50456677774282,11.092268707739263,482.07653652898654,197.90623430378471,4.816165604152481
4.54,71.55314222275491,11.092437528150922,482.1244046805479,197.90198297265954,4.81662647195278
4.55,71.60152165285481,11.092604836049851,482.1724416453182,197.89773348535633,4.817089116940981
4.5600000000000005,71.649705840509,11.092770645147402,482.22064657136195,197.8934858451928,4.817553530157823
4.57,71.69769555469011,11.092934968779586,482.2690186111478,197.88924005545485,4.818019702751258
4.58,71.74549156147609,11.093097820151163,482.3175569205324,197.88499611940753,4.818487625877319
4.59,71.79309462433702,11.09325921244991,482.3662606582778,197.88075404030022,4.818957290652135
4.6000000000000005,71.84050550389269,11.093419158740627,482.4151289864731,197.87651382136204,4.819428688190717
4.61,71.8877249579252,11.093577671965305,482.4641610705206,197.87227546580212,4.819901809603923
4.62,71.93475374137819,11.093734764947776,482.51335607912944,197.8680389768085,4.820376646045414
4.63,71.98159260625795,11.093890450431086,482.56271318436967,197.86380435753964,4.820853189124911
4.64,72.02824230178459,11.094044741031446,482.6122315615736,197.85957161113546,4.821331430388149
4.65,72.07470357438213,11.094197649245963,482.66191038933516,197.85534074071558,4.821811361398436
4.66,72.1209771676699,11.09434918745985,482.7117488495091,197.85111174937794,4.8222929738124884
4.67,72.16706382247256,11.094499367947519,482.761746127198,197.8468846401986,4.82277625938759
4.68,72.21296427708825,11.094648202903235,482.81190141041225,197.84265941623966,4.823261209727848
4.69,72.25867926605261,11.094795704303046,482.8622138916334,197.83843608053428,4.823747816487723
4.7,72.30420952239568,11.094941884156787,482.9126827649593,197.83421463611313,4.824236071033568
4.71,72.34955577577777,11.095086754298883,482.96330722846403,197.82999508597572,4.824725965038443
4.72,72.39471875313804,11.095230326461474,483.014086483376,197.8257774331027,4.825217490170865
4.73,72.43969917869454,11.095372612274431,483.06501973407813,197.82156168045572,4.825710638094808
4.74,72.48449777395277,11.095513623263262,483.11610618810147,197.81734783097716,4.826205400492764
4.75,72.52911525770742,11.09565337084868,483.16734505612334,197.81313588758977,4.826701769070555
4.76,72.57355234602748,11.095791866350254,483.2187355519793,197.80892585319774,4.82719973551699
4.7700000000000005,72.61780975226318,11.0959291209847,483.27027689265753,197.80471773068618,4.827699291522704
4.78,72.66188818706007,11.09606514586722,483.3219682982814,197.80051152292043,4.828200428820433
4.79,72.70578835847712,11.096199952022817,483.37380899196245,197.79630723273976,4.828703139522062
4.8,72.74951097183752,11.096333550371996,483.42579819998633,197.79210486296523,4.82920741569278
4.8100000000000005,72.79305672974677,11.096465951732503,483.47793515178984,197.78790441639893,4.829713249402515
4.82,72.83642633211184,11.09659716682116,483.5302190799374,197.78370589582275,4.830220632780901
4.83,72.87962047628388,11.096727206267479,483.58264921994373,197.77950930400223,4.830729557895155
4.84,72.92263985708514,11.096856080616233,483.63522481024006,197.7753146436874,4.831240016726906
4.8500000000000005,72.96548516656335,11.096983800304015,483.6879450924798,197.77112191760614,4.831752001382682
4.86,73.00815709410683,11.097110375670228,483.74080931139525,197.76693112846715,4.832265503995194
4.87,73.05065632647401,11.097235816959868,483.79381671476085,197.76274227896047,4.832780516721098
4.88,73.09298354803173,11.097360134345953,483.84696655309784,197.75855537175957,4.833297031726532
4.89,73.13513944045266,11.097483337901044,483.9002580800492,197.75437040951851,4.833815041205474
4.9,73.17712468275317,11.0976054376008,483.9536905523333,197.7501873948724,4.8343345373774635
4.91,73.21893995133169,11.09772644332759,484.00726322969564,197.7460063304376,4.834855512485257
4.92,73.2605859373706,11.09784636548362,484.0609753547956,197.7418272189367,4.8353779585961085
4.93,73.30206326519753,11.097965212154998,484.1148262475089,197.73765006260808,4.835901868791927
4.94,73.34337264215678,11.098082994306392,484.16881513182426,197.73347486429117,4.836427234910986
4.95,73.3845147291449,11.09819972128815,484.22294128538454,197.72930162648942,4.836954049463348
4.96,73.42549018648502,11.098315402433519,484.277203986491,197.72513035170255,4.8374823049593685
4.97,73.46629966991927,11.098430046939066,484.33160251870333,197.720961042399,4.838011993911775
4.98,73.50694383741825,11.098543664067854,484.38613616302354,197.71679370106241,4.838543108832143
4.99,73.54742334777346,11.098656263107427,484.440804199511,197.712628330182,4.839075642231619
5.0,73.58773885977641,11.098767853345336,484.49560590822495,197.70846493224698,4.839609586621356
5.01,73.62789103207788,11.098878444064534,484.550540569387,197.70430350974559,4.840144934513981
5.0200000000000005,73.6678805037229,11.098988043908172,484.6056074858057,197.70014406502702,4.840681678628169
5.03,73.70770791180902,11.099096661455848,484.660805962533,197.69598660042672,4.841219811703063
5.04,73.74737390409368,11.09920430563503,484.7161352923402,197.69183111835562,4.841759326365774
5.05,73.78687912833426,11.099310985373183,484.77159476799864,197.68767762122474,4.842300215243415
5.0600000000000005,73.8262242322882,11.099416709597774,484.8271836822796,197.68352611144508,4.8428424709631
5.07,73.86540985282448,11.099521486887117,484.88290134048935,197.67937659135012,4.843386086286329
5.08,73.90443660478104,11.099625325113054,484.9387470732968,197.67522906311672,4.843931054246526
5.09,73.94330512180956,11.099728232750731,484.994720189712,197.67108352905552,4.844477367644905
5.1000000000000005,73.98201603858217,11.099830218308014,485.0508199975704,197.6669399914844,4.845025019270082
5.11,74.020569989771,11.099931290292767,485.10704580470724,197.66279845272132,4.845574001910675
5.12,74.05896754780898,11.100031455277055,485.1633969905203,197.65865891464344,4.8461243091068775
5.13,74.09720946997065,11.100130725581995,485.2198727218772,197.6545213804368,4.846675932166812
5.14,74.13529625937382,11.100229105623772,485.276472457874,197.6503858514878,4.847228865467691
5.15,74.17322854609559,11.10032660376733,485.3331955116292,197.64625233008184,4.847783101853619
5.16,74.2110069578099,11.100423228302876,485.3900411990248,197.64212081848726,4.848338634197722
5.17,74.24863211969313,11.10051898744316,485.44700883881393,197.6379913189547,4.84889545540325
5.18,74.28610463107974,11.100613888653928,485.50409777937836,197.63386383355382,4.849453558676918
5.19,74.32342508879728,11.100707939323208,485.56130737198197,197.62973836433645,4.850012937255674
5.2,74.36059410264942,11.100801147205384,485.61863695302407,197.62561491344505,4.850573584225414
5.21,74.39761227955479,11.100893519966272,485.6760858622194,197.62149348300176,4.851135492706688
5.22,74.43448022354697,11.100985065183123,485.7336534425982,197.61737407510827,4.851698655854715
5.23,74.47119853577448,11.101075790344623,485.7913390405063,197.6132566918459,4.852263066859373
5.24,74.5077678145008,11.101165702850892,485.8491420056048,197.6091413352756,4.852828718945201
5.25,74.54418865510436,11.101254810013483,485.90706169087053,197.6050280074379,4.853395605371403
5.26,74.58046165007856,11.101343119055382,485.9650974525956,197.60091671035298,4.8539637194318415
5.2700000000000005,74.61658738903171,11.101430637111013,486.02324865038776,197.5968074460206,4.854533054455045
5.28,74.65256645868709,11.101517371226228,486.08151464717014,197.5927002164201,4.855103603804201
5.29,74.68839944288294,11.101603328358319,486.1398948091814,197.58859502351052,4.855675360877161
5.3,74.72408692257244,11.101688515376006,486.1983885059757,197.58449186923042,4.856248319106435
5.3100000000000005,74.75962947582373,11.10177293905945,486.25699511042257,197.58039075549806,4.856822471959201
5.32,74.79502767781987,11.10185660610024,486.3157139987072,197.57629168421124,4.857397812937292
5.33,74.83028210391932,11.101939523242544,486.3745445467428,197.57219465727061,4.857974335537317
5.34,74.8653933435614,11.102021697924416,486.43348611387086,197.56809967668502,4.8585520330693805
5.3500000000000005,74.90036197095078,11.102103136925788,486.4925380772243,197.56400674434934,4.85913089903924
5.36,74.93518855485979,11.102183846820553,486.55169982023756,197.55991586211871,4.859710927020514
5.37,74.9698736614676,11.102263834107498,486.6109707293183,197.55582703183012,4.860292110617681
5.38,75.00441785436034,11.102343105210313,486.67035019384747,197.5517402553024,4.860874443466073
5.39,75.03882169453101,11.102421666477582,486.7298376061792,197.54765553433614,4.861457919231879
5.4,75.07308574037953,11.102499524182788,486.7894323616411,197.54357287071383,4.862042531612147
5.41,75.1072105477127,11.102576684524314,486.8491338585338,197.53949226619972,4.862628274334778
5.42,75.14119666974423,11.102653153625441,486.90894149813124,197.53541372253991,4.863215141158531
5.43,75.17504465709474,11.10272893753435,486.96885468468076,197.53133724146235,4.863803125873022
5.44,75.20875505779176,11.102804042224117,487.0288728254029,197.5272628246768,4.864392222298721
5.45,75.24232841726969,11.10287847359272,487.08899533049134,197.52319047387482,4.864982424286956
5.46,75.27576527836985,11.10295223746303,487.1492216131132,197.51912019072984,4.865573725719911
5.47,75.30906618134046,11.103025339582826,487.2095510894087,197.515051976897,4.866166120510627
5.48,75.34223166383666,11.103097785624776,487.26998317849154,197.51098583401347,4.866759602603
5.49,75.37526227747897,11.103169581893795,487.330517283118,197.5069217638219,4.867354165765396
5.5,75.40815858061823,11.10324073501797,487.39115279813365,197.5028597681167,4.867949803680833
5.51,75.44092111075285,11.103311250770288,487.4518891426731,197.4987998485374,4.868546510290769
5.5200000000000005,75.4735504031523,11.103381134864192,487.5127257384194,197.49474200670807,4.8691442795629785
5.53,75.50604699093657,11.10345039295697,487.5736620095107,197.490686244238,4.869743105490563
5.54,75.53841140507627,11.10351903064977,487.63469738254065,197.48663256272152,4.87034298209195
5.55,75.57064417439256,11.103587053487582,487.69583128655796,197.4825809637382,4.870943903410896
5.5600000000000005,75.6027458255572,11.103654466959254,487.75706315306695,197.47853144885272,4.87154586351648
5.57,75.63471688309248,11.103721276497481,487.81839241602705,197.47448401961486,4.8721488565031095
5.58,75.66655786937132,11.103787487478812,487.8798185118531,197.47043867755963,4.8727528764905195
5.59,75.69826930461717,11.103853105223648,487.94134087941524,197.46639542420712,4.873357917623768
5.6000000000000005,75.7298517069041,11.103918134996235,488.002958960039,197.4623542610626,4.873963974073242
5.61,75.7613055921567,11.103982582004676,488.06467219750505,197.4583151896164,4.874571040034655
5.62,75.79263147415018,11.104046451400926,488.1264800380495,197.4542782113441,4.875179109729045
5.63,75.8238298645103,11.104109748280788,488.18838193036385,197.4502433277064,4.875788177402778
5.64,75.85490127334357,11.104172477722193,488.2503773248415,197.4462105401543,4.876398237321584
5.65,75.88584621546293,11.104234645163373,488.3124656661349,197.44217985018068,4.877009283711663
5.66,75.91666519971048,11.104296255754287,488.37464640592054,197.43815125923192,4.877621310860694
5.67,75.94735873110712,11.104357314487194,488.43691900032866,197.43412476872578,4.878234313097494
5.68,75.9779273126387,11.104417826305149,488.49928290780815,197.43010038006602,4.878848284775125
5.69,76.00837144525592,11.104477796102005,488.56173758912655,197.42607809464258,4.879463220270897
5.7,76.03869162787436,11.10453722872241,488.6242825073701,197.42205791383148,4.880079113986364
5.71,76.06888835737453,11.104596128961804,488.6869171279437,197.41803983899476,4.880695960347322
5.72,76.0989621286018,11.104654501566422,488.7496409185708,197.4140238714806,4.8813137538038145
5.73,76.12891343436642,11.104712351233298,488.81245334929366,197.4100100126233,4.881932488830132
5.74,76.15874276544356,11.104769682610257,488.87535389247313,197.40599826374316,4.8825521599248045
5.75,76.18845061057327,11.10482650029592,488.9383420227887,197.40198862614665,4.883172761610612
5.76,76.21803745646045,11.104882808839704,489.00141721723844,197.39798110112628,4.883794288434577
5.7700000000000005,76.24750378777495,11.104938612741822,489.06457895513927,197.39397568996068,4.884416734967966
5.78,76.27685008715144,11.10499391645328,489.1278267181267,197.38997239391455,4.8850400958062945
5.79,76.30607683518957,11.105048724375877,489.19115999015474,197.38597121423868,4.885664365569319
5.8,76.33518447128833,11.105103038614565,489.2545783041536,197.38197215184738,4.886289539268997
5.8100000000000005,76.36417357611539,11.105156869449074,489.318081024656,197.37797520882134,4.88691561059521
5.82,76.393044568432,11.105210217935156,489.3816677089662,197.37398038591058,4.887542574764054
5.83,76.42179792333482,11.105263088429155,489.4453378471708,197.369987684332,4.88817042646749
5.84,76.45043411390549,11.105315485239363,489.5090909316514,197.36599710528867,4.888799160421532
5.8500000000000005,76.47895361121792,11.105367412626439,489.5729264570753,197.36200864997008,4.889428771366181
5.86,76.50735688434543,11.105418874803819,489.6368439203877,197.35802231955202,4.8900592540653625
5.87,76.53564440036797,11.105469875938123,489.7008428208025,197.35403811519677,4.890690603306852
5.88,76.56381662437933,11.105520420149587,489.76492265979397,197.35005603805303,4.8913228139022085
5.89,76.59187401949433,11.105570511512449,489.82908294108825,197.3460760892561,4.891955880686713
5.9,76.61981704685597,11.105620154055389,489.8933231706546,197.3420982699279,4.892589798519293
5.91,76.64764616564275,11.105669351761923,489.95764285669696,197.33812258117698,4.89322456228246
5.92,76.67536183307577,11.105718108570827,490.02204150964525,197.33414902409862,4.893860166882238
5.93,76.70296450442592,11.105766428376546,490.0865186421469,197.33017759977497,4.894496607248101
5.94,76.73045463302118,11.105814315029605,490.15107376905826,197.3262083092749,4.895133878332899
5.95,76.7578326703144,11.1058617723407,490.21570640736337,197.32224115365474,4.895771975114583
5.96,76.78509906871031,11.10590880425166,490.28041607279164,197.31827613397948,4.896410892679111
5.97,76.81225428269589,11.105955414902,490.3452022784681,197.31431325133173,4.897050626232238
5.98,76.8392987603386,11.106001608086453,490.4100645451279,197.31035250675396,4.897691170517186
5.99,76.86623294420983,11.106047387317961,490.4750024000008,197.3063939012536,4.8983325199365435
6.0,76.89305659281071,11.10609273999296,490.5400158356269,197.30243744927614,4.898974674735247
6.01,76.91832643090574,11.00658638997453,490.6060660048474,197.29848312512496,4.899617933098936
6.0200000000000005,76.940597768162,10.907971544900915,490.674112195631,197.29453094529939,4.900263798738154
6.03,76.9598722344078,10.810240251485085,490.74414882824664,197.29058091636193,4.900913919929282
6.04,76.97615174253163,10.713384593473771,490.81617006559054,197.28663304817562,4.901569781795779
6.05,76.98943849015473,10.617396725468108,490.89016981210125,197.2826873534968,4.902232725219144
6.0600000000000005,76.99973496067717,10.522268872397728,490.9661417131466,197.27874384777923,4.9029039558735965
6.07,77.00704392471644,10.42799332885471,491.04407915412486,197.27480254885182,4.903584559148003
6.08,77.01136844124875,10.334562458472316,491.12397525984204,197.2708634767124,4.904275509627696
6.09,77.01271185888906,10.241968693297794,491.2058228937454,197.2669266532584,4.904977683534345
6.1000000000000005,77.01107781684588,10.150204533188946,491.28961465748176,197.2629921021314,4.905691865795415
6.11,77.00647024610137,10.059262545195152,491.3753428902302,197.2590598484847,4.90641876075713
6.12,76.998893370202,9.969135362968926,491.46299966841883,197.25512991887385,4.907158997074926
6.13,76.98835170613638,9.879815686169142,491.5525768053559,197.25120234109116,4.907913135260071
6.140000000000001,76.97485006509542,9.79129627987411,491.6440658509763,197.2472771440441,4.908681673149994
6.15,76.95839355393412,9.703569973940185,491.7374580908993,197.24335435747753,4.909465058754382
6.16,76.93898757560902,9.616629662438948,491.83274454649126,197.23943401191352,4.910263692826543
6.17,76.91663782789806,9.530468303223707,491.929915976608,197.23551613893522,4.911077915161364
6.18,76.89135030631121,9.44507891717971,492.0289628752361,197.23160077062363,4.911908030942855
6.19,76.86313130454462,9.360454587659627,492.12987547153847,197.22768793948993,4.91275431366428
6.2,76.83198741288486,9.27658846006419,492.2326437318955,197.2237776786996,4.913616994253405
6.21,76.79792551914102,9.193473741242386,492.33725735948354,197.21987002191835,4.914496268086636
6.22,76.7609528105883,9.111103698819855,492.44370579286795,197.2159650030106,4.915392308955033
6.23,76.72107677298378,9.029471660731575,492.551978207444,197.21206265612005,4.916305264983484
6.24,76.67830518861527,8.948571014815723,492.66206351780966,197.20816301580078,4.917235252183986
6.25,76.63264613949637,8.868395208065213,492.773950375155,197.2042661166787,4.9181823701532545
