t,x,v,y,w,z
2.98,4.962995405350516,11.603518235474613,0.04854607838417143,1248.7634105253735,0.6199459790290014
2.99,4.980211263963772,11.397715677952633,0.04826754468206748,1236.2134444875235,0.6100520392850454
3.0,4.997458146902413,11.195851889292756,0.04799497686239057,1223.717649755706,0.6003165852301887
3.0100000000000002,5.014735537245836,10.99785178754352,0.04772820118437346,1211.2780672372173,0.590737140204222
3.02,5.032042925952813,10.803641692203147,0.04746705183745335,1198.8966487184944,0.5813112614908461
3.0300000000000002,5.049379811738137,10.613149300532259,0.04721137045094457,1186.5752593028055,0.572036540237883
3.04,5.06674570094892,10.426303665484944,0.046961005376667544,1174.315679812675,0.5629106016659812
3.0500000000000003,5.084140107444324,10.24303517310583,0.04671581115120448,1162.1196091325203,0.5539311050655812
3.06,5.1015625524841655,10.063275516126035,0.046475648748440734,1149.9886664628013,0.5450957428308814
3.0700000000000003,5.119012564612591,9.886957672052409,0.04624038507218833,1137.9243935583272,0.5364022404379154
3.08,5.136489679541047,9.714015881650115,0.04600989238754708,1125.9282569715745,0.5278483565015589
3.09,5.153993440038322,9.544385626271334,0.04578404811560685,1114.0016501737593,0.5194318824004686
3.1,5.171523395824913,9.3780036048084,0.04556273480818278,1102.145895592293,0.5111506416922942
3.11,5.1890791034644375,9.214807712302889,0.04534583982173583,1090.3622466674205,0.5030024899022486
3.12,5.206660126252602,9.054737019497633,0.045133254809019335,1078.6518899377681,0.49498531453862404
3.13,5.224266034116811,8.897731751069282,0.04492487568606266,1067.0159469289058,0.4870970345443004
3.14,5.241896403515973,8.743733264470213,0.04472060253137116,1055.4554760214994,0.47933559983824925
3.15,5.259550817338871,8.592684029664781,0.04452033933366357,1043.971474329124,0.47169899104767604
3.16,5.27722886480074,8.444527609654447,0.04432399358488128,1032.5648796134583,0.46418521943348107
3.17,5.294930141350441,8.299208640021403,0.0441314763173878,1021.2365719607087,0.456792326291635
3.18,5.312654248575376,8.156672809376817,0.04394270195966644,1009.987375499414,0.4495183825803322
3.19,5.330400794106266,8.01686684020584,0.043757588142857344,998.8180601138821,0.4423614886123034
3.2,5.348169391518676,7.879738469820475,0.04357605541867305,987.7293432213708,0.43531977385200754
3.21,5.3659596602486825,7.7452364318487295,0.043398027288893956,976.7218912315143,0.42839139636840373
3.22,5.383771225502508,7.613310437891142,0.043223430062273735,965.7963211310557,0.42157454248964477
3.23,5.4016037181669,7.483911159484482,0.04305219269670027,954.9532020500336,0.41486742648208647
3.24,5.4194567747186255,7.356990210356702,0.04288424658001447,944.1930568526423,0.4082682903066922
3.25,5.437330037144597,7.232500129066516,0.04271952557375128,933.51636345143,0.4017754030829709
3.2600000000000002,5.4552231528568065,7.110394361892808,0.042557965877958126,922.9235562552145,0.3953870607642324
3.27,5.473135774607564,6.990627245849016,0.04239950589442841,912.4150276094774,0.38910158581852683
3.2800000000000002,5.491067560405541,6.873153991936344,0.042244086086789936,901.9911292156669,0.3829173269192375
3.29,5.5090181734414045,6.757930669313763,0.04209164899982295,891.652173296292,0.376832658472276
3.3000000000000003,5.5269872820075125,6.644914189208727,0.041942139148421195,881.3984339172639,0.370845980289148
3.31,5.544974559418302,6.534062289001151,0.04179550290780893,871.2301482945519,0.36495571726340814
3.3200000000000003,5.5629796839302035,6.425333516409715,0.04165168838090481,861.1475181156546,0.3591603190767553
3.33,5.581002338673344,6.318687215030318,0.0415106454355899,851.1507105376965,0.35345825973773953
3.34,5.5990422115756235,6.214083509251134,0.0413723256066523,841.2398593972068,0.3478480372651434
3.35,5.617098995288443,6.111483289424905,0.041236682013328745,831.415066379946,0.3423281733596877
3.36,5.635172387111652,6.010848197040317,0.04110366925496929,821.676402218553,0.3368972131020424
3.37,5.653262088928611,5.912140611369619,0.04097324342712682,812.0239075938832,0.33155372454350557
3.38,5.671367807135262,5.815323635414791,0.04084536204744358,802.457594218644,0.3262962983873398
3.39,5.689489252570447,5.720361082094711,0.040719983990310085,792.9774458888616,0.32112354766610735
3.4,5.707626140444806,5.627217460292571,0.040597069398573056,783.5834195821159,0.3160341074437731
3.41,5.725778190280114,5.535857962610838,0.0404765796951186,774.2754462487704,0.31102663443867445
3.42,5.743945125842556,5.446248452266392,0.04035847752297906,765.053431788464,0.30609980671249964
3.43,5.76212667507742,5.358355450257407,0.04024272669315769,755.9172579914253,0.3012523233569762
3.44,5.780322570042265,5.272146122311313,0.04012929211192118,746.8667835344908,0.2964829042007139
3.45,5.798532546849465,5.187588267566725,0.04001813978593325,737.9018446874287,0.29179028946345503
3.46,5.816756345603687,5.1046503064039666,0.03990923677445999,729.0222561859955,0.2871732394546696
3.47,5.834993710340554,5.023301268525486,0.03980255114734958,720.227812073997,0.28263053427166474
3.48,5.853244388963551,4.943510780722696,0.03969805192598983,711.5182866075924,0.2781609735116158
3.49,5.871508133189923,4.8652490564517334,0.03959570908301887,702.8934348817706,0.27376337595516437
3.5,5.889784698491933,4.788486884532917,0.03949549350430742,694.3529936099012,0.2694365792758925
3.5100000000000002,5.908073844039247,4.713195618092654,0.03939737695446291,685.8966818757283,0.2651794397517888
3.52,5.926375332639551,4.6393471631549925,0.03930133202740054,677.5242019500259,0.2609908319873093
3.5300000000000002,5.944688930687327,4.566913968980183,0.039207332144025275,669.2352398490714,0.25686964861947986
3.54,5.963014408108733,4.4958690176013025,0.039115351521288276,661.0294660276277,0.25281480004070667
3.5500000000000003,5.981351538306853,4.426185813439556,0.03902536514065608,652.9065360682398,0.24882521412469097
3.56,5.999700098103875,4.357838372210442,0.038937348697480056,644.8660914816645,0.24489983595948533
3.5700000000000003,6.018059867697178,4.290801213039905,0.038851278620280844,636.9077600514671,0.24103762757141972
3.58,6.036430630606463,4.225049348523438,0.038767132039829254,629.0311564853959,0.23723756766237125
3.59,6.054812173623231,4.160558275327635,0.03868488676730736,621.2358829971456,0.2334986513492833
3.6,6.073204286761744,4.097303965140815,0.03860452127713876,613.5215298465256,0.22981988990676316
3.61,6.091606763209583,4.035262855536698,0.03852601468522951,605.8876759005734,0.22620031051387174
3.62,6.110019399258531,3.9744118363308005,0.03844934663189948,598.3338898470829,0.22263895601298467
3.63,6.128441994279331,3.914728246004949,0.038374497368640355,590.8597299783754,0.21913488465474212
3.64,6.1468743506764,3.8561898635394494,0.038301447747819004,583.4647446396283,0.21568716985522057
3.65,6.1653162738371226,3.7987748990102537,0.038230179184228226,576.1484728621728,0.21229489995934625
3.66,6.183767572086987,3.742461985530701,0.03816067364142871,568.9104448132234,0.208957178005946
3.67,6.202228056645492,3.687230171373227,0.03809291361904743,561.7501822283213,0.20567312149642678
3.68,6.220697541566058,3.633058908060903,0.03802688207480308,554.667199393704,0.20244186214830312
3.69,6.239175843699938,3.579928044476268,0.037962562439316117,547.6610033249171,0.19926254567838791
3.7,6.257662782667162,3.527817822728146,0.0378999386567006,540.7310937155033,0.19613433159664578
3.71,6.276158180806326,3.476708868686571,0.03783899513940416,533.8769636110273,0.1930563929790928
3.72,6.294661863133478,3.4265821847934177,0.03777971675697415,527.0980997834289,0.19002791625366788
3.73,6.313173657301752,3.377419143047624,0.037722088825695596,520.39398308881,0.18704810098970936
3.74,6.331693393552925,3.3292014759014164,0.037666097071179676,513.7640891004894,0.1841161596709987
3.75,6.350220904669458,3.2819112672626063,0.03761172759097883,507.20788873432343,0.1812313174718026
3.7600000000000002,6.3687560259587785,3.2355309517602797,0.037558966917853355,500.72484781453795,0.1783928121081067
3.77,6.387298595205058,3.190043305648212,0.03750780197860415,494.31442772367006,0.17559989361689815
3.7800000000000002,6.405848452631187,3.145431440308251,0.03745822008369618,487.97608572321883,0.17285182416051567
3.79,6.424405440861733,3.101678795993043,0.037410208918552665,481.7092752493804,0.17014787783517726
3.8000000000000003,6.442969404882934,3.058769134757538,0.03736375652649906,475.5134463148045,0.16748734047099734
3.81,6.4615401919917685,3.016686530478211,0.03731885126381884,469.38804627751193,0.16486950939754402
3.8200000000000003,6.480117651782804,2.9754153688559133,0.03727548184683941,463.3325193742305,0.1622936933342221
3.83,6.4987016361067775,2.9349403399115483,0.037233637328402326,457.34630719195195,0.15975921218944075
3.84,6.517291999034468,2.8952464318573545,0.03719330708631838,451.42884897372943,0.15726539687828214
3.85,6.535888596822708,2.8563189255169186,0.03715448081611825,445.5795818614909,0.1548115891484597
3.86,6.554491287879998,2.818143388607575,0.037117148522219784,439.79794115934004,0.15239714140523372
3.87,6.573099932718895,2.7807056663675134,0.037081300481189,434.0833610313482,0.150021416481001
3.88,6.591714393938708,2.74399188046789,0.03704692726644454,428.43527422854754,0.14768378753381664
3.89,6.6103345361934185,2.707988423842215,0.03701401974185738,422.85311230071886,0.14538363788399325
3.9,6.6289602261567495,2.672681954710596,0.036982569048771945,417.33630590723845,0.14312036083935797
3.91,6.647591332490996,2.638059391604987,0.036952566599964265,411.88428501439506,0.1408933595370367
3.92,6.666227725816866,2.6041079086465615,0.036924004074765565,406.4964790677793,0.13870204679042553
3.93,6.6848692786699555,2.5708149271123792,0.036896873390897145,401.1723175922118,0.13654584487353602
3.94,6.703515865480653,2.538168113427629,0.03687116671556636,395.91123006185273,0.1344241854161678
3.95,6.722167362548424,2.506155375579803,0.03684687646643429,390.71264595434144,0.1323365092729486
3.96,6.740823648009065,2.4747648575718877,0.036823995300091845,385.57599503270484,0.1302822663596911
3.97,6.7594846018060615,2.4439849349737064,0.03680251610692224,380.5007075057238,0.12826091550941213
3.98,6.778150105662464,2.413804210590935,0.036782432006299076,375.4862141787229,0.12627192433123904
3.99,6.79682004304752,2.384211508659285,0.036763736334067286,370.5319467693641,0.12431476904219206
4.0,6.815494299144701,2.355195869397165,0.03674642263157223,365.6373381874857,0.12238893430639927
4.01,6.834172760838514,2.326746548700127,0.036730484660415744,360.8018222545974,0.1204939131718921
4.0200000000000005,6.85285531668144,2.2988530123386863,0.03671591638915615,356.0248340293219,0.11862920690449547
4.03,6.871541856867336,2.271504931904116,0.036702711988573576,351.30580994457694,0.11679432485534721
4.04,6.89023227320538,2.244692180876056,0.0366908658272774,346.6441879347744,0.11498878433140311
4.05,6.908926459094385,2.218404830765288,0.03668037246741754,342.03940755817234,0.11321211046805416
4.0600000000000005,6.927624309495314,2.1926331467683884,0.03667122665936359,337.4909101697477,0.11146383609088194
4.07,6.946325720903235,2.1673675832570325,0.03666342333598241,332.9981391129405,0.10974350157401551
4.08,6.965030591329213,2.1425987818098595,0.036656957611899015,328.56053966433484,0.1080506547575581
4.09,6.983738820272909,2.1183175668215593,0.03665182477782988,324.1775592190419,0.10638485080959009
4.1,7.002450308698052,2.094514941833641,0.03664802029624394,319.8486474079721,0.10474565210528483
4.11,7.021164959008329,2.0711820859459933,0.03664553979706058,315.57325620999734,0.10313262810837504
4.12,7.039882675023499,2.0483103502679896,0.03664437907328959,311.35084006310456,0.10154535525403796
4.13,7.058603361960463,2.0258912556374926,0.036644534083541486,307.18085582989823,0.09998341685381529
4.14,7.07732692641987,2.0039164917675962,0.036646000962311215,303.06276259861255,0.09844640302524744
4.15,7.096053276344825,1.9823779090652807,0.03664877598866036,298.99602235039225,0.09693391049919808
4.16,7.114782321005619,1.9612675172393477,0.03665285559291084,294.98009983082954,0.09544554254190267
4.17,7.133513970978511,1.9405774823200916,0.03665823635410853,291.0144626119806,0.0939809088510687
4.18,7.152248138124108,1.9203001235561852,0.03666491499652255,287.0985811723183,0.09253962545062934
4.19,7.170984735566027,1.9004279103539015,0.03667288838611286,283.23192897514366,0.09112131458691457
4.2,7.189723677671681,1.8809534599051851,0.03668215353247486,279.4139824697939,0.08972560463618072
4.21,7.208464880037229,1.8618695361839919,0.036692707602050074,275.6442209361167,0.08835213003394252
4.22,7.227208259457738,1.8431690438538115,0.03670454788768018,271.92212692769067,0.08700053112672597
4.23,7.245953733910337,1.8248450265655234,0.0367176718151537,268.24718620467235,0.08567045409211281
4.24,7.264701222534998,1.806890664405115,0.03673207694217265,264.61888776939844,0.08436155084641779
4.25,7.283450645615107,1.7892992712231155,0.03674776095597432,261.0367239190785,0.0830734789512497
4.26,7.30220192455828,1.7720642920085516,0.0367647216710016,257.5001902965145,0.08180590152145363
4.2700000000000005,7.32095498187827,1.7551793005139487,0.03678295702776627,254.00878591326514,0.08055848713788082
4.28,7.339709741179878,1.7386379976008612,0.0368024650955008,250.5620130871744,0.07933090977283498
4.29,7.358466127135342,1.722434207468505,0.03682324406293906,247.1593776450528,0.07812284868070572
4.3,7.377224065467833,1.7065618756176195,0.03684529223849526,243.80038891418778,0.07693398831824223
4.3100000000000005,7.3959834829341045,1.691015066585045,0.03686860804900023,240.48455974554076,0.07576401826158466
4.32,7.414744307307005,1.6757879616275961,0.036893190037984844,237.21140654651904,0.07461263312303444
4.33,7.43350646735824,1.6608748564472742,0.0369190368640229,233.98044931189565,0.07347953246909428
4.34,7.452269892841789,1.6462701590493984,0.036946147298626046,230.79121164234473,0.07236442074186336
4.3500000000000005,7.47103451447973,1.631968388096429,0.036974520221707975,227.6432207088967,0.07126700719204407
4.36,7.4898002639423105,1.61796417003548,0.03700415462397513,224.536007361046,0.07018700578436088
4.37,7.508567073832578,1.6042522371766557,0.03703504960439223,221.46910612845727,0.06912413512494962
4.38,7.527334877670786,1.5908274257183945,0.03706720436817336,218.44205523153053,0.06807811838786738
4.39,7.546103609878711,1.5776846737393762,0.03710061822518278,215.45439659854597,0.06704868324116615
4.4,7.564873205764193,1.5648190192279006,0.037135290588350404,212.50567588122078,0.06603556177414438
4.41,7.583643601505746,1.5522255981592723,0.03717122097303136,209.59544246697965,0.06503849042555902
4.42,7.602414734136331,1.539899642692879,0.0372084090031941,206.72324947673826,0.06405720991154917
4.43,7.6211865415300055,1.5278364791947319,0.03724685440068623,203.8886537938055,0.0630914651581866
4.44,7.639958962387057,1.5160315264304116,0.03728655698558974,201.09121607029638,0.06214100523280346
4.45,7.658731936219339,1.5044802937888384,0.03732751667643864,198.33050073265747,0.061205583276408314
4.46,7.67750540333603,1.4931783795227982,0.037369733489239075,195.60607598841267,0.06028495643738476
4.47,7.6962793048295675,1.4821214690207125,0.03741320753654038,192.91751383182404,0.05937888580619084
4.48,7.715053582561944,1.4713053331442072,0.037457939026377986,190.26439004464578,0.058487136351890845
4.49,7.733828179153038,1.4607258269842966,0.03750392825931485,187.64628415324052,0.057609476869031645
4.5,7.752603037964955,1.4503788877672092,0.03755117562993357,185.06277948126797,0.05674567990424644
4.51,7.771378103088957,1.4402605332948986,0.03759968162583379,182.51346314595483,0.05589552169600181
4.5200000000000005,7.790153319332836,1.4303668604712214,0.03764944682637901,179.99792604718644,0.05505878211665331
4.53,7.808928632208074,1.4206940437730593,0.03770047190189199,177.51576286484283,0.054235244613414405
4.54,7.8277039879172,1.4112383337493406,0.03775275761287738,175.06657205524687,0.053424696150238454
4.55,7.846479333341363,1.401996055565507,0.03780630480933596,172.6499558448179,0.05262692715096169
4.5600000000000005,7.865254616029088,1.3929636078747543,0.037861114431189336,170.26552019054884,0.051841731449330866
4.57,7.884029784183012,1.384137461056177,0.037917187506344444,167.91287481085595,0.05106890622670777
4.58,7.902804786647915,1.3755141558192014,0.037974525150013747,165.59163317894564,0.05030825195744049
4.59,7.92157957289924,1.3670903019264704,0.03803312856439575,163.30141250542135,0.0495595723569398
4.6000000000000005,7.940354093031492,1.3588625768592175,0.038092999038080756,161.04183372909165,0.04882267432893512
4.61,7.959128297746799,1.3508277245064273,0.03815413794547682,158.81252150718922,0.04809736791353324
4.62,7.97790213834365,1.3429825538770273,0.038216546746254645,156.6131042050562,0.04738346623605955
4.63,7.996675566705765,1.3353239378389807,0.038280226984837434,154.44321388484025,0.04668078545675779
4.64,8.015448535292258,1.3278488123501895,0.03834518029275519,152.30248624077714,0.045989144730804794
4.65,8.03422099712607,1.3205541749230192,0.038411408386244746,150.19056062283303,0.045308366153031736
4.66,8.0529929057827,1.3134370831734448,0.03847891306425336,148.10708005277647,0.04463827470466654
4.67,8.071764215380233,1.3064946538754247,0.03854769620939702,146.0516911852475,0.04397869821065253
4.68,8.090534880568999,1.2997240618220371,0.03861775978764503,144.02404429252132,0.04332946729332609
4.69,8.109304856521382,1.2931225387069751,0.03868910584802809,142.02379324886522,0.042690415326795655
4.7,8.128074098921742,1.286687372025774,0.0387617365223687,140.05059551453695,0.04206137839200579
4.71,8.146842563956513,1.280415903996127,0.038835654025033264,138.10411211946843,0.04144219523246874
4.72,8.165610208305573,1.2743055308007678,0.03891086065258052,136.1840076177151,0.04083270721775469
4.73,8.184376989132723,1.2683537015792616,0.03898735878353982,134.28995006730187,0.040232758301331585
4.74,8.203142864074236,1.2625579169119536,0.039065150878422855,132.42161105991053,0.039642194966752635
4.75,8.221907791230567,1.2569157280976735,0.03914423947943592,130.57866567640167,0.03906086619260764
4.76,8.240671729157144,1.2514247361845703,0.03922462721031675,128.76079246729068,0.038488623411917215
4.7700000000000005,8.259434636855286,1.2460825910172284,0.03930631677618728,126.96767343309361,0.03792532047211726
4.78,8.278196473763236,1.2408869903007835,0.039389310963420895,125.19899400446187,0.037370813595648984
4.79,8.29695719974734,1.2358356786814921,0.03947361263952338,123.45444302214132,0.036824961341139065
4.8,8.315716775093728,1.230926446988764,0.03955922475376686,121.73371270187886,0.0362876245683807
4.8100000000000005,8.334475160500322,1.2261571315646413,0.039646150338202374,120.03649859184216,0.03575866640547262
4.82,8.353232317066922,1.2215256128907734,0.03973439250503326,118.36249960350052,0.035237952200613036
4.83,8.371988206287472,1.2170298149553402,0.03982395444769063,116.7114179681054,0.03472534949050173
4.84,8.390742790041857,1.2126677044386818,0.039914839440925394,115.08295921317675,0.0342207279649391
4.8500000000000005,8.40949603058779,1.2084372899005609,0.040007050840849344,113.47683214022574,0.03372395943167142
4.86,8.428247890552798,1.2043366209819006,0.04010059208499248,111.89274880238183,0.033234917781764683
4.87,8.446998332926308,1.2003637876205249,0.04019546669237616,110.330424481952,0.03275347895549339
4.88,8.465747321052152,1.1965169193596215,0.04029167826359719,108.78957766065054,0.03227952091067672
4.89,8.484494818622121,1.1927941849164003,0.040389230480913973,107.26992996705778,0.03181292359757284
4.9,8.503240789666357,1.1891937909213992,0.0404881271083899,105.77120620165923,0.03135356891357252
4.91,8.52198519854649,1.1857139813556685,0.040588371992015045,104.2931342987712,0.030901340675197213
4.92,8.54072800994844,1.182353036884647,0.04068996905984691,102.83544529913897,0.03045612458772335
4.93,8.559469188875145,1.1791092741668112,0.04079292232216535,101.3978733260054,0.030017808214349937
4.94,8.578208700639392,1.1759810451748112,0.040897235871639445,99.98015556115986,0.029586280945833446
4.95,8.596946510856744,1.1729667365287115,0.04100291388350553,98.582032220992,0.02916143397057946
4.96,8.615682585438655,1.1700647688681118,0.04110996061583787,97.20324653028273,0.028743160245816614
4.97,8.634416890586639,1.1672735964945302,0.04121838041060783,95.84354467424181,0.028331354475277522
4.98,8.653149392784162,1.1645917063903293,0.041328177692845657,94.50267580403671,0.027925913072426
4.99,8.67188005879008,1.1620176176471777,0.041439356971010775,93.18039200881962,0.027526734133453346
5.0,8.690608855632279,1.159549880924574,0.041551922837430755,91.87644828619446,0.0271337174111423
5.01,8.709335750601136,1.1571870778616167,0.0416658799685783,90.5906025175849,0.026746764287796036
5.0200000000000005,8.728060711243105,1.1549278204994653,0.04178123312535976,89.3226154436544,0.026365777748576825
5.03,8.746783705354334,1.1527707507141518,0.041897987153414765,88.07225063979809,0.025990662355244838
5.04,8.765504700974438,1.1507145396655667,0.04201614698343933,86.83927449117581,0.025621324220444944
5.05,8.78422366638109,1.1487578874823443,0.04213571763198381,85.623456147765,0.025257670988183
5.0600000000000005,8.802940570083209,1.1468995225225094,0.04225670420137046,84.42456751804252,0.024899611803538963
5.07,8.82165538081468,1.145138200787635,0.04237911187991727,83.24238324997906,0.02454705728645154
5.08,8.840368067528706,1.1434727054936331,0.04250294594247505,82.0766806990553,0.024199919509652626
5.09,8.859078599391935,1.1419018465705422,0.0426282117508104,80.9272399035055,0.0238581119749059
5.1000000000000005,8.877786945778645,1.1404244601714475,0.04275491475399946,79.79384355965887,0.023521549589605582
5.11,8.896493076265006,1.1390394081902442,0.042883060488832184,78.67627699739425,0.023190148643727048
5.12,8.915196960623426,1.1377455777880001,0.04301265458022704,77.57432815571686,0.022863826787121413
5.13,8.933898568817765,1.136541881101734,0.043143702741698285,76.48778754544993,0.022542503011487556
5.14,8.952597870997543,1.1354272547330038,0.04327621077577704,75.41644822914812,0.022226097626980197
5.15,8.971294837491625,1.1344006591224185,0.043410184574411766,74.3601058102885,0.021914532236098995
5.16,8.989989438803363,1.1334610782293617,0.04354563011945106,73.31855840036746,0.0216077297153127
5.17,9.00868164560532,1.1326075191079366,0.04368255348310825,72.29160659448834,0.021305614194218035
5.18,9.027371428733993,1.1318390114908103,0.04382096082843463,71.27905344708077,0.021008111035017138
5.19,9.046058759184652,1.1311546073807133,0.04396085840980149,70.28070444776058,0.020715146812305674
5.2,9.064743608106184,1.1305533806493484,0.04410225257339025,69.2963674973423,0.020426649293164463
5.21,9.083425946796314,1.1300344267165223,0.044245149757947674,68.32585287846068,0.020142547419460623
5.22,9.102105746696807,1.1295968622258712,0.04438955649551226,67.36897322715176,0.019862771290166788
5.23,9.120782979387853,1.129239824485357,0.044535479411298276,66.42554352300412,0.01958725213762326
5.24,9.13945761658347,1.1289624711846298,0.04468292522453719,65.4953810589512,0.019315922311158695
5.25,9.158129630126718,1.1287639800389278,0.04483190074904637,64.57830541732199,0.019048715258889678
5.26,9.176798991984898,1.1286435484375557,0.044982412893799444,63.67413844621353,0.018785565509742967
5.2700000000000005,9.195465674244844,1.1286003930990853,0.0451344686635069,62.782704236012165,0.018526408655755295
5.28,9.214129649108264,1.1286337497373422,0.04528807515919887,61.90382909580316,0.018271181334759988
5.29,9.232790888887488,1.1287428727929822,0.045443239578713615,61.037341526203925,0.018019821214943065
5.3,9.251449366000507,1.1289270350410296,0.04559996921742466,60.18307220058324,0.0177722669761338
5.3100000000000005,9.270105052966455,1.1291855272744173,0.04575827146885429,59.340853942036745,0.01752845829324503
5.32,9.288757922401226,1.1295176580080002,0.04591815382527044,58.51052169961842,0.017288335820358776
5.33,9.307407947013054,1.1299227531739742,0.04607962387831797,57.69191252565574,0.0170518411746691
5.34,9.326055099598141,1.1304001558230465,0.04624268931965835,56.88486555323972,0.016818916920669932
5.3500000000000005,9.344699353036308,1.1309492258311744,0.04640735794161785,56.08922197389478,0.016589506554581752
5.36,9.36334068028697,1.1315693396630495,0.046573637637905126,55.30482501202649,0.016363554490366694
5.37,9.381979054385132,1.1322598901385124,0.04674153640433443,54.531519899712734,0.01614100604591061
5.38,9.400614448436498,1.133020286022644,0.04691106233934001,53.7691538637304,0.01592180742464202
5.39,9.41924683561363,1.133849951819207,0.047082223644735466,53.01757609961176,0.015705905702604148
5.4,9.43787618915185,1.1347483275111925,0.047255028626412,52.27663774973196,0.015493248814218197
5.41,9.456502482345172,1.1357148683045983,0.047429485695042746,51.546191881697325,0.015283785538217649
5.42,9.475125688542267,1.136749044377253,0.04760560336679536,50.826093466906876,0.015077465483800276
5.43,9.493745781142483,1.137850340635626,0.04778339026406994,50.11619935911989,0.014874239077083875
5.44,9.512362733592031,1.1390182565229627,0.04796285511650432,49.41636827060087,0.01467405754913813
5.45,9.530976519379907,1.1402523057313654,0.04814400676142684,48.72646075407865,0.01447687292126245
5.46,9.549587112033997,1.1415520159707462,0.04832685414460895,48.046339181963994,0.014282637992001662
5.47,9.568194485117266,1.142916928755303,0.04851140632109893,47.37586772502253,0.01409130632474312
5.48,9.586798612223934,1.1443465991826984,0.04869767245599959,46.71491233188567,0.013902832235165308
5.49,9.605399466975676,1.1458405957175806,0.048885661825255174,46.063340708745066,0.013717170778879401
5.5,9.623997023017884,1.1473984999793088,0.04907538381644779,45.42102229923287,0.01353427773925898
5.51,9.642591254016104,1.1490199065648008,0.04926684792961179,44.78782826278175,0.013354109616298926
5.5200000000000005,9.661182133652527,1.1507044228770675,0.04946006377805795,44.16363145308092,0.013176623615701178
5.53,9.679769635621822,1.1524516688408908,0.0496550410891738,43.548306403155706,0.013001777634958873
5.54,9.69835373362771,1.154261276747354,0.04985178970526881,42.9417293037492,0.012829530253018764
5.55,9.716934401379383,1.1561328910661939,0.05005031958441854,42.343777983874126,0.012659840719137044
5.5600000000000005,9.735511612587926,1.1580661682606097,0.05025064080131772,41.75433189162237,0.01249266894187025
5.57,9.75408534096275,1.1600607766058053,0.05045276354814265,41.173272075157435,0.012327975478235605
5.58,9.772655560208094,1.1621163960144538,0.050656698135422076,40.600481163712345,0.012165721523132143
5.59,9.79122224401983,1.1642327179196876,0.050862454992902734,40.0358433458376,0.012005868900493745
5.6000000000000005,9.809785366081663,1.1664094450466171,0.05107004467045502,39.47924435408399,0.011848380051259929
5.61,9.828344900061662,1.1686462912448405,0.05127947783897234,38.930571446738874,0.011693218023177784
5.62,9.846900819608923,1.170942981341387,0.05149076529127522,38.38971338881634,0.011540346461254819
5.63,9.865453098350159,1.173299250982996,0.05170391794302813,37.856560433988946,0.011389729597958543
5.64,9.884001709886316,1.1757148464817242,0.0519189468336655,37.3310043066955,0.011241332243568498
5.65,9.902546627789215,1.1781895246637872,0.052135863127326744,36.81293818442614,0.01109511977667737
5.66,9.921087825598258,1.1807230527375419,0.05235467811391913,36.30225667958393,0.010951058135319562
5.67,9.939625276817203,1.1833152081670941,0.05257540321020887,35.79885582142855,0.010809113808319388
5.68,9.958158954910642,1.185965778484916,0.05279804996044675,35.302633040605414,0.010669253824854072
5.69,9.97668883330081,1.1886745611746155,0.05302263003750215,34.813487151324864,0.010531445746177297
5.7,9.995214885364312,1.191441363537574,0.05324915524386583,34.3313183344347,0.010395657656906192
5.71,10.013737084428874,1.194266002561636,0.05347763751265725,33.85602812069874,0.010261858156418177
5.72,10.032255403770098,1.197148304792606,0.0537080889086425,33.38751937425147,0.010130016350380168
5.73,10.050769816608115,1.2000881061967819,0.05394052162926431,32.925696276112554,0.010000101841930112
5.74,10.069280296105346,1.203085252151319,0.05417494800555599,32.47046430580881,0.009872084727393782
5.75,10.087786815361797,1.2061395971585291,0.054411380503339206,32.02173022750396,0.00974593558225326
5.76,10.106289347412867,1.2092510048256284,0.054649831724243904,31.579402074217516,0.009621625456971936
5.7700000000000005,10.124787865225919,1.2124193477297927,0.05489031440676584,31.143389131482223,0.009499125868250226
5.78,10.14328234169713,1.215644507308573,0.05513284142734366,30.713601921725544,0.009378408791401342
5.79,10.161772749648376,1.2189263737525453,0.055377425801446764,30.28995218881656,0.009259446652834782
5.8,10.180259061824094,1.2222648459001881,0.055624080684673685,29.872352882779012,0.009142212322647779
5.8100000000000005,10.19874125088823,1.2256598311488465,0.055872819373926075,29.4607181442141,0.009026679107762581
5.82,10.217219289421216,1.2291112453710156,0.05612365530860771,29.054963288787555,0.008912820745269416
5.83,10.235693149916667,1.2326190127739975,0.05637660207155864,28.65500479381923,0.008800611394015397
5.84,10.254162804778378,1.2361830658228974,0.056631673390286054,28.260760283027768,0.00869002562823427
5.8500000000000005,10.272628226317252,1.239803345148801,0.056888883138126,27.872148512001964,0.008581038430744552
5.86,10.291089386748219,1.2434797994584077,0.057148245335412046,27.489089353863662,0.00847362518623106
5.87,10.309546258187185,1.2472123854459778,0.05740977415065515,27.111503785093458,0.008367761674636678
5.88,10.327998812648012,1.251001067720399,0.057673483901802255,26.739313870918252,0.008263424065026847
5.89,10.346447022039529,1.2548458187430538,0.05793938905755092,26.372442750463318,0.00816058890980433
5.9,10.364890858162369,1.2587466187009075,0.0582075042383196,26.010814625217886,0.008059233137137217
5.91,10.383330292705988,1.2627034554473764,0.05847784421757562,25.654354744589885,0.007959334045348546
5.92,10.40176529724566,1.2667163244284763,0.05875042392308423,25.30298939242313,0.007860869296934614
