t,x,z,y,u,v
2.84,3.7977396412648625,0.9998580965779448,0.006830411151652754,0.98993492938774,0.1415232675825897
2.85,3.7941952599600506,0.9998575969940952,0.00687148871619841,0.989864044014237,0.14201821734155726
2.86,3.790655192201901,0.9998570974108826,0.006912672218080717,0.9897929111747368,0.14251313159586357
2.87,3.787119432975575,0.9998565978283083,0.006953961526813426,0.9897215308870249,0.14300801022176507
2.88,3.783587977272056,0.9998560982463731,0.006995356512060647,0.9896499031689491,0.14350285309552685
2.89,3.7800608200881385,0.9998555986650781,0.00703685704363658,0.9895780280384189,0.14399766009342288
2.9,3.7765379564264174,0.9998550990844243,0.0070784629915052275,0.9895059055134056,0.144492431091736
2.91,3.7730193812952786,0.9998545995044127,0.007120174225780128,0.9894335356119427,0.1449871659667581
2.92,3.7695050897088853,0.9998540999250443,0.0071619906167240625,0.9893609183521256,0.14548186459478984
2.93,3.76599507668717,0.9998536003463199,0.007203912034748792,0.9892880537521113,0.14597652685214108
2.94,3.762489337255822,0.9998531007682407,0.0072459383504147636,0.9892149418301189,0.14647115261513066
2.95,3.7589878664462772,0.9998526011908078,0.007288069434430847,0.9891415826044297,0.1469657417600866
2.96,3.755490659295708,0.9998521016140219,0.007330305157654042,0.9890679760933865,0.1474602941633459
2.97,3.7519977108470095,0.9998516020378843,0.0073726453910892146,0.9889941223153941,0.147954809701255
2.98,3.7485090161487937,0.9998511024623957,0.0074150900058888025,0.9889200212889192,0.14844928825016937
2.99,3.745024570255374,0.9998506028875572,0.007457638873352552,0.9888456730324905,0.14894372968645392
3.0,3.7415443682267564,0.9998501033133699,0.007500291864927225,0.9887710775646985,0.14943813388648278
3.0100000000000002,3.7380684051286295,0.9998496037398347,0.0075430488522063395,0.9886962349041954,0.1499325007266395
3.02,3.7345966760323517,0.9998491041669525,0.007585909706929866,0.9886211450696959,0.150426830083317
3.0300000000000002,3.7311291760149423,0.9998486045947244,0.0076288743009839755,0.9885458080799757,0.15092112183291778
3.04,3.7276659001590686,0.9998481050231514,0.007671942506400738,0.988470223953873,0.15141537585185366
3.0500000000000003,3.7242068435530378,0.9998476054522344,0.007715114195357865,0.9883943927102877,0.15190959201654622
3.06,3.720752001282817,0.9998471058819743,0.007758389239973579,0.9883183143681505,0.15240377020350765
3.0700000000000003,3.717301368438848,0.9998466063123723,0.007801767512481804,0.9882419889464497,0.15289791028927177
3.08,3.713854940125271,0.9998461067434293,0.007845248885469345,0.9881654164642664,0.1533920121502992
3.09,3.7104127114517973,0.9998456071751464,0.00788883323166689,0.9880885969407442,0.15388607566306076
3.1,3.7069746775336956,0.9998451076075242,0.007932520423948668,0.988011530395088,0.15438010070403713
3.11,3.70354083349178,0.9998446080405641,0.007976310335332153,0.9879342168465646,0.15487408714971918
3.12,3.7001111744523993,0.9998441084742667,0.008020202838977798,0.9878566563145024,0.1553680348766079
3.13,3.696685695547427,0.9998436089086334,0.008064197808188726,0.9877788488182916,0.15586194376121448
3.14,3.693264391914249,0.9998431093436648,0.008108295116410473,0.987700794377384,0.15635581368006032
3.15,3.6898472586957527,0.9998426097793621,0.008152494637230669,0.9876224930112936,0.1568496445096771
3.16,3.686434291040316,0.9998421102157261,0.00819679624437878,0.9875439447395953,0.15734343612660687
3.17,3.683025484101796,0.999841610652758,0.008241199811725806,0.9874651495819264,0.15783718840740193
3.18,3.6796208330395195,0.9998411110904585,0.008285705213284,0.9873861075579856,0.1583309012286252
3.19,3.6762203330182683,0.9998406115288287,0.008330312323206586,0.9873068186875333,0.15882457446684983
3.2,3.672823979208272,0.9998401119678697,0.008375021015787465,0.9872272829903918,0.1593182079986597
3.21,3.6694317667851952,0.9998396124075823,0.008419831165460932,0.9871475004864447,0.15981180170064907
3.22,3.6660436909301253,0.9998391128479674,0.008464742646801401,0.9870674711956376,0.16030535544942298
3.23,3.6626597468295636,0.9998386132890262,0.008509755334523096,0.9869871951379777,0.16079886912159697
3.24,3.659279929675413,0.9998381137307596,0.008554869103479792,0.9869066723335338,0.16129234259379735
3.25,3.6559042346649666,0.9998376141731683,0.008600083828664505,0.9868259028024364,0.16178577574266118
3.2600000000000002,3.6525326570008967,0.9998371146162536,0.008645399385209227,0.9867448865648777,0.1622791684448363
3.27,3.649165191891245,0.9998366150600163,0.008690815648384621,0.9866636236411115,0.16277252057698138
3.2800000000000002,3.6458018345494096,0.9998361155044574,0.00873633249359975,0.9865821140514534,0.16326583201576605
3.29,3.6424425801941362,0.9998356159495778,0.008781949796401782,0.9865003578162802,0.16375910263787077
3.3000000000000003,3.639087424049504,0.9998351163953786,0.008827667432475712,0.9864183549560309,0.16425233231998707
3.31,3.6357363613449163,0.9998346168418606,0.008873485277644068,0.986336105491206,0.1647455209388174
3.3200000000000003,3.632389387315091,0.9998341172890247,0.008919403207866631,0.9862536094423672,0.16523866837107543
3.33,3.6290464972000462,0.9998336177368722,0.008965421099240142,0.9861708668301383,0.1657317744934858
3.34,3.625707686245091,0.9998331181854037,0.009011538827998027,0.9860878776752047,0.1662248391827845
3.35,3.622372949700815,0.9998326186346204,0.009057756270510106,0.9860046419983131,0.16671786231571853
3.36,3.6190422828230746,0.999832119084523,0.009104073303282298,0.985921159820272,0.1672108437690463
3.37,3.615715680872985,0.9998316195351127,0.009150489802956352,0.9858374311619514,0.16770378341953748
3.38,3.6123931391169077,0.9998311199863902,0.009197005646309549,0.9857534560442832,0.1681966811439731
3.39,3.609074652826439,0.9998306204383567,0.00924362071025442,0.9856692344882606,0.1686895368191456
3.4,3.6057602172783985,0.9998301208910131,0.009290334871838458,0.9855847665149384,0.16918235032185885
3.41,3.6024498277548207,0.9998296213443602,0.00933714800824384,0.9855000521454331,0.16967512152892825
3.42,3.5991434795429402,0.9998291217983991,0.009384059996787125,0.9854150914009226,0.1701678503171807
3.43,3.5958411679351827,0.9998286222531306,0.009431070714918988,0.9853298843026468,0.17066053656345473
3.44,3.5925428882291555,0.9998281227085558,0.009478180040223919,0.9852444308719065,0.1711531801446005
3.45,3.589248635727631,0.9998276231646755,0.009525387850419946,0.9851587311300647,0.17164578093747984
3.46,3.5859584057385425,0.9998271236214908,0.00957269402335834,0.9850727850985456,0.1721383388189663
3.47,3.5826721935749677,0.9998266240790026,0.009620098437023342,0.9849865927988349,0.17263085366594527
3.48,3.5793899945551204,0.9998261245372118,0.00966760096953186,0.9849001542524802,0.17312332535531388
3.49,3.5761118040023376,0.9998256249961193,0.009715201499133205,0.9848134694810903,0.17361575376398122
3.5,3.572837617245071,0.999825125455726,0.009762899904208783,0.9847265385063357,0.17410813876886821
3.5100000000000002,3.5695674296168725,0.999824625916033,0.009810696063271826,0.9846393613499484,0.1746004802469078
3.52,3.5663012364563866,0.9998241263770412,0.009858589854967093,0.984551938033722,0.17509277807504492
3.5300000000000002,3.563039033107336,0.9998236268387515,0.009906581158070598,0.9844642685795113,0.1755850321302366
3.54,3.5597808149185126,0.9998231273011648,0.009954669851489309,0.9843763530092331,0.1760772422894519
3.5500000000000003,3.5565265772437664,0.9998226277642821,0.010002855814260877,0.9842881913448653,0.17656940842967214
3.56,3.553276315441994,0.9998221282281043,0.010051138925553335,0.9841997836084477,0.17706153042789075
3.5700000000000003,3.550030024877126,0.9998216286926324,0.010099519064664827,0.9841111298220812,0.17755360816111343
3.58,3.546787700918119,0.9998211291578671,0.01014799611102331,0.9840222300079283,0.17804564150635815
3.59,3.543549338938941,0.9998206296238097,0.010196569944186277,0.9839330841882133,0.17853763034065534
3.6,3.5403149343185634,0.9998201300904608,0.010245240443840467,0.9838436923852216,0.17902957454104768
3.61,3.537084482440948,0.9998196305578215,0.010294007489801575,0.9837540546213003,0.17952147398459029
3.62,3.533857978695037,0.9998191310258927,0.010342870962013978,0.9836641709188577,0.1800133285483509
3.63,3.5306354184747404,0.9998186314946753,0.010391830740550431,0.9835740413003641,0.1805051381094096
3.64,3.5274167971789265,0.9998181319641704,0.010440886705611807,0.9834836657883507,0.1809969025448592
3.65,3.52420211021141,0.9998176324343786,0.01049003873752678,0.9833930444054104,0.18148862173180505
3.66,3.520991352999224,0.999817132905301,0.010539286717222434,0.9833021771741987,0.1819802955473009
3.67,3.517784521134836,0.9998166333769386,0.010588630529887223,0.9832110641174403,0.18247192386784886
3.68,3.5145816100937806,0.9998161338492921,0.010638070057698245,0.9831197052579157,0.1829635065703922
3.69,3.5113826153144325,0.9998156343223626,0.010687605181875984,0.9830281006184641,0.18345504353203493
3.7,3.5081875322404517,0.9998151347961509,0.010737235783777417,0.9829362502219867,0.18394653462989252
3.71,3.504996356320773,0.9998146352706581,0.010786961744895837,0.9828441540914455,0.18443797974109188
3.72,3.501809083009602,0.9998141357458848,0.010836782946860671,0.9827518122498646,0.1849293787427716
3.73,3.498625707766406,0.9998136362218322,0.010886699271437305,0.9826592247203291,0.18542073151208172
3.74,3.4954462260559085,0.9998131366985011,0.010936710600526912,0.9825663915259856,0.18591203792618394
3.75,3.4922706333480824,0.9998126371758924,0.010986816816166261,0.9824733126900423,0.18640329786225157
3.7600000000000002,3.4890989251181415,0.9998121376540071,0.011037017800527557,0.9823799882357689,0.18689451119746964
3.77,3.485931096846535,0.999811638132846,0.011087313435918246,0.9822864181864961,0.18738567780903478
3.7800000000000002,3.482767144018941,0.9998111386124101,0.011137703604780851,0.9821926025656165,0.1878767975741555
3.79,3.4796070621262585,0.9998106390927003,0.011188188189692784,0.9820985413965836,0.18836787037005198
3.8000000000000003,3.4764508466646005,0.9998101395737174,0.011238767073366181,0.9820042347029128,0.18885889607395617
3.81,3.4732984931352884,0.9998096400554625,0.011289440138647706,0.9819096825081806,0.18934987456311192
3.8200000000000003,3.4701499970448424,0.9998091405379363,0.011340207268518398,0.981814884836025,0.18984080571477494
3.83,3.467005353904979,0.99980864102114,0.011391068346093465,0.9817198417101454,0.19033168940621273
3.84,3.463864559232599,0.9998081415050741,0.011442023254622135,0.9816245531543024,0.19082252551470485
3.85,3.460727608549785,0.9998076419897398,0.011493071877487456,0.9815290191923185,0.19131331391754278
3.86,3.4575944973837918,0.9998071424751379,0.01154421409820613,0.9814332398480768,0.19180405449202992
3.87,3.4544652212670397,0.9998066429612694,0.011595449800428332,0.9813372151455225,0.19229474711548175
3.88,3.45133977573711,0.9998061434481351,0.011646778867937533,0.9812409451086618,0.19278539166522582
3.89,3.4482181563367345,0.999805643935736,0.011698201184650325,0.9811444297615621,0.19327598801860174
3.9,3.445100358613791,0.9998051444240729,0.011749716634616235,0.9810476691283526,0.1937665360529612
3.91,3.441986378121297,0.9998046449131466,0.011801325102017562,0.9809506632332237,0.19425703564566815
3.92,3.4388762104174,0.9998041454029583,0.011853026471169183,0.9808534121004268,0.19474748667409858
3.93,3.435769851065373,0.9998036458935086,0.011904820626518388,0.9807559157542749,0.19523788901564085
3.94,3.4326672956336064,0.9998031463847986,0.011956707452644691,0.9806581742191426,0.19572824254769539
3.95,3.4295685396956026,0.9998026468768291,0.012008686834259673,0.9805601875194655,0.19621854714767506
3.96,3.426473578829967,0.999802147369601,0.012060758656206776,0.9804619556797406,0.19670880269300492
3.97,3.423382408620403,0.9998016478631153,0.01211292280346115,0.9803634787245261,0.1971990090611225
3.98,3.4202950246557036,0.9998011483573728,0.012165179161129457,0.9802647566784418,0.1976891661294776
3.99,3.417211422529745,0.9998006488523743,0.012217527614449712,0.9801657895661687,0.19817927377553243
4.0,3.4141315978414806,0.9998001493481208,0.012269968048791085,0.980066577412449,0.19866933187676167
4.01,3.411055546194933,0.9997996498446132,0.01232250034965374,0.9799671202420861,0.1991593403106525
4.0200000000000005,3.407983263199187,0.9997991503418523,0.01237512440266866,0.9798674180799452,0.19964929895470457
4.03,3.404914744468385,0.9997986508398392,0.012427840093597436,0.9797674709509522,0.20013920768642998
4.04,3.401849985621716,0.9997981513385745,0.012480647308332139,0.9796672788800946,0.20062906638335357
4.05,3.3987889822834125,0.9997976518380594,0.012533545932895105,0.9795668418924213,0.20111887492301267
4.0600000000000005,3.395731730082741,0.9997971523382944,0.012586535853438779,0.9794661600130421,0.20160863318295727
4.07,3.3926782246539977,0.9997966528392808,0.012639616956245514,0.9793652332671284,0.20209834104074997
4.08,3.3896284616364984,0.9997961533410191,0.012692789127727422,0.9792640616799128,0.20258799837396615
4.09,3.3865824366745745,0.9997956538435104,0.012746052254426175,0.979162645276689,0.20307760506019384
4.1,3.3835401454175646,0.9997951543467556,0.01279940622301284,0.9790609840828121,0.20356716097703392
4.11,3.3805015835198073,0.9997946548507556,0.0128528509202877,0.9789590781236984,0.2040566660021
4.12,3.377466746640636,0.9997941553555111,0.012906386233180052,0.9788569274248256,0.20454612001301847
4.13,3.374435630444371,0.9997936558610231,0.012960012048748075,0.9787545320117323,0.20503552288742868
4.14,3.3714082306003106,0.9997931563672925,0.013013728254178614,0.9786518919100189,0.2055248745029828
4.15,3.3683845427827284,0.9997926568743202,0.013067534736787028,0.9785490071453464,0.20601417473734596
4.16,3.365364562670863,0.9997921573821069,0.01312143138401698,0.9784458777434375,0.20650342346819614
4.17,3.3623482859489124,0.9997916578906536,0.0131754180834403,0.9783425037300759,0.20699262057322446
4.18,3.3593357083060273,0.9997911583999612,0.013229494722756778,0.9782388851311065,0.20748176593013495
4.19,3.356326825436303,0.9997906589100306,0.013283661189794002,0.9781350219724355,0.20797085941664475
4.2,3.353321633038774,0.9997901594208626,0.013337917372507165,0.9780309142800303,0.20845990091048397
4.21,3.350320126817407,0.999789659932458,0.013392263158978904,0.9779265620799196,0.20894889028939598
4.22,3.3473223024810927,0.9997891604448179,0.013446698437419117,0.9778219653981931,0.20943782743113717
4.23,3.344328155743639,0.9997886609579429,0.01350122309616478,0.9777171242610018,0.20992671221347725
4.24,3.341337682323766,0.9997881614718341,0.01355583702367977,0.9776120386945578,0.21041554451419894
4.25,3.338350877945098,0.9997876619864923,0.013610540108554696,0.9775067087251347,0.21090432421109834
4.26,3.3353677383361555,0.9997871625019181,0.013665332239506715,0.9774011343790667,0.21139305118198484
4.2700000000000005,3.3323882592429257,0.9997866630181128,0.013720213305703338,0.9772953156827364,0.21188172530465657
4.28,3.3294124364306823,0.999786163535077,0.013775183196809284,0.9771892526625715,0.21237034645689712
4.29,3.3264402656457475,0.9997856640528117,0.013830241802001467,0.9770829453450868,0.21285891451654967
4.3,3.323471742638632,0.9997851645713176,0.013885389010565113,0.9769763937568589,0.21334742936147222
4.3100000000000005,3.320506863164775,0.9997846650905957,0.013940624711912781,0.9768695979245252,0.21383589086953603
4.32,3.3175456229845373,0.9997841656106469,0.013995948795584185,0.9767625578747847,0.2143242989186256
4.33,3.314588017863193,0.9997836661314717,0.01405136115124606,0.9766552736343972,0.21481265338663896
4.34,3.3116340435709257,0.9997831666530715,0.014106861668691987,0.9765477452301834,0.2153009541514875
4.3500000000000005,3.3086836958828223,0.9997826671754468,0.014162450237842242,0.9764399726890254,0.215789201091096
4.36,3.3057369705788653,0.9997821676985986,0.014218126748743613,0.9763319560378662,0.21627739408340269
4.37,3.3027938634439282,0.9997816682225277,0.014273891091569277,0.9762236953037097,0.21676553300635928
4.38,3.299854370267767,0.9997811687472349,0.01432974315661861,0.9761151905136211,0.21725361773793112
4.39,3.2969184868450165,0.9997806692727211,0.014385682834317041,0.9760064416947266,0.21774164815609695
4.4,3.2939862089751832,0.9997801697989872,0.014441710015215898,0.9758974488742133,0.2182296241388493
4.41,3.2910575324626388,0.9997796703260341,0.014497824589992218,0.9757882120793294,0.21871754556419404
4.42,3.288132453116614,0.9997791708538626,0.014554026449448629,0.9756787313373843,0.21920541231015092
4.43,3.2852109667511917,0.9997786713824734,0.014610315484513164,0.9755690066757479,0.21969322425475327
4.44,3.282293069185303,0.9997781719118676,0.014666691586239112,0.9754590381218518,0.22018098127604818
4.45,3.2793787562427186,0.999777672442046,0.014723154645804839,0.975348825703188,0.22066868325209632
4.46,3.276468023752044,0.9997771729730092,0.014779704554513655,0.9752383694473101,0.22115633006097235
4.47,3.273560867546712,0.9997766735047583,0.014836341203793641,0.9751276693818322,0.22164392158076457
4.48,3.2706572834649776,0.9997761740372941,0.014893064485197494,0.9750167255344293,0.2221314576895752
4.49,3.267757267349913,0.9997756745706174,0.014949874290402348,0.9749055379328381,0.22261893826552023
4.5,3.264860815049398,0.9997751751047291,0.015006770511209647,0.9747941066048554,0.22310636318672963
4.51,3.2619679224161158,0.9997746756396301,0.01506375303954496,0.9746824315783398,0.22359373233134724
4.5200000000000005,3.259078585307548,0.999774176175321,0.015120821767457838,0.9745705128812101,0.22408104557753095
4.53,3.256192799585966,0.999773676711803,0.015177976587121627,0.9744583505414466,0.2245683028034524
4.54,3.2533105611184263,0.9997731772490767,0.015235217390833344,0.9743459445870905,0.2250555038872975
4.55,3.250431865776764,0.9997726777871428,0.015292544071013492,0.9742332950462435,0.22554264870726606
4.5600000000000005,3.2475567094375855,0.9997721783260025,0.015349956520205918,0.9741204019470688,0.22602973714157207
4.57,3.244685087982265,0.9997716788656564,0.015407454631077627,0.9740072653177904,0.22651676906844348
4.58,3.2418169972969353,0.9997711794061055,0.01546503829641865,0.973893885186693,0.22700374436612247
4.59,3.238952433272483,0.9997706799473505,0.015522707409141873,0.9737802615821224,0.2274906629128654
4.6000000000000005,3.2360913918045418,0.9997701804893923,0.015580461862282883,0.9736663945324853,0.22797752458694287
4.61,3.233233868793488,0.9997696810322316,0.01563830154899978,0.9735522840662494,0.22846432926663954
4.62,3.230379860144432,0.9997691815758695,0.01569622636257306,0.9734379302119431,0.22895107683025445
4.63,3.2275293617672127,0.9997686821203067,0.01575423619640543,0.973323332998156,0.22943776715610095
4.64,3.2246823695763918,0.9997681826655439,0.015812330944021655,0.9732084924535382,0.22992440012250667
4.65,3.221838879491248,0.9997676832115822,0.0158705104990684,0.9730934086068012,0.23041097560781365
4.66,3.2189988874357702,0.9997671837584222,0.015928774755314047,0.9729780814867169,0.23089749349037814
4.67,3.2161623893386504,0.9997666843060647,0.015987123606648578,0.9728625111221184,0.231383953648571
4.68,3.213329381133279,0.9997661848545109,0.016045556947083376,0.9727466975418997,0.23187035596077746
4.69,3.2104998587577382,0.9997656854037612,0.016104074670751103,0.9726306407750153,0.23235670030539723
4.7,3.2076738181547957,0.9997651859538167,0.016162676671905487,0.9725143408504809,0.23284298656084448
4.71,3.2048512552718975,0.9997646865046781,0.01622136284492122,0.9723977977973732,0.23332921460554798
4.72,3.2020321660611635,0.9997641870563463,0.01628013308429376,0.9722810116448293,0.23381538431795104
4.73,3.19921654647938,0.9997636876088221,0.016338987284639193,0.9721639824220474,0.23430149557651161
4.74,3.1964043924879935,0.9997631881621063,0.016397925340694054,0.9720467101582865,0.23478754825970216
4.75,3.1935957000531054,0.9997626887161997,0.016456947147315173,0.9719291948828666,0.2352735422460099
4.76,3.1907904651454655,0.9997621892711032,0.016516052599479535,0.9718114366251683,0.23575947741393677
4.7700000000000005,3.187988683740465,0.9997616898268175,0.016575241592284098,0.9716934354146332,0.2362453536419994
4.78,3.185190351818131,0.9997611903833435,0.016634514020945627,0.9715751912807636,0.23673117080872905
4.79,3.18239546536312,0.9997606909406822,0.01669386978080056,0.9714567042531226,0.23721692879267192
4.8,3.1796040203647125,0.9997601914988341,0.016753308767304836,0.9713379743613343,0.237702627472389
4.8100000000000005,3.1768160128168046,0.9997596920578002,0.016812830876033736,0.9712190016350833,0.23818826672645604
4.82,3.174031438717906,0.9997591926175813,0.016872436002681703,0.9710997861041154,0.23867384643346373
4.83,3.171250294071128,0.9997586931781782,0.01693212404306222,0.9709803277982368,0.23915936647201766
4.84,3.168472574884183,0.9997581937395917,0.016991894893107626,0.9708606267473147,0.23964482672073834
4.8500000000000005,3.1656982771693736,0.9997576943018226,0.017051748448868965,0.970740682981277,0.2401302270582613
4.86,3.1629273969435903,0.9997571948648718,0.017111684606515805,0.9706204965301125,0.24061556736323692
4.87,3.160159930228846,0.99975669542874,0.01717170326235012,0.9705000674238693,0.24110084751433053
4.88,3.157395873067716,0.9997561959934282,0.017231804313204258,0.9703793956926208,0.24158606739021504
4.89,3.154635221499686,0.999755696558937,0.01729198765583123,0.9702584813665178,0.242071226869582
4.9,3.1518779715614564,0.9997551971252673,0.01735225318691262,0.9701373244757888,0.2425563258311415
4.91,3.1491241192943256,0.99975469769242,0.01741260080324877,0.9700159250507229,0.24304136415361874
4.92,3.14637366074418,0.9997541982603957,0.01747303040175869,0.9698942831216694,0.24352634171575405
4.93,3.1436265919614903,0.9997536988291953,0.01753354187947986,0.9697723987190389,0.244011258396303
4.94,3.1408829090013053,0.9997531993988197,0.017594135133568112,0.969650271873302,0.24449611407403643
4.95,3.1381426079232466,0.9997526999692696,0.01765481006129745,0.9695279026149906,0.24498090862774033
4.96,3.1354056847915026,0.9997522005405459,0.01771556656005993,0.9694052909746965,0.245465641936216
4.97,3.1326721356748224,0.9997517011126494,0.01777640452736551,0.9692824369830728,0.24595031387828012
4.98,3.1299419566465088,0.9997512016855807,0.017837323860841886,0.9691593406708328,0.24643492433276468
4.99,3.1272151437844165,0.9997507022593409,0.01789832445823434,0.9690360020687505,0.246919473178517
5.0,3.124491693170942,0.9997502028339307,0.017959406217405608,0.9689124212076604,0.24740396029439987
5.01,3.1217716008930196,0.9997497034093508,0.018020569036335737,0.9687885981184577,0.24788838555929152
5.0200000000000005,3.1190548630421167,0.999749203985602,0.018081812813121913,0.9686645328320984,0.24837274885208563
5.03,3.1163414757142265,0.9997487045626852,0.018143137445978324,0.9685402253795986,0.2488570500516913
5.04,3.1136314350098617,0.9997482051406011,0.01820454283323601,0.9684156757920354,0.24934128903703326
5.05,3.110924737034051,0.9997477057193508,0.01826602887334272,0.9682908841005461,0.24982546568705183
5.0600000000000005,3.108221377896331,0.9997472062989347,0.018327595464862772,0.9681658503363288,0.25030957988070285
5.07,3.105521353710743,0.9997467068793537,0.01838924250647686,0.9680405745306423,0.2507936314969577
5.08,3.102824660595824,0.9997462074606088,0.018450969896981965,0.9679150567148056,0.2512776204148036
5.09,3.1001312946746036,0.9997457080427006,0.018512777535291163,0.9677892969201982,0.2517615465132433
5.1000000000000005,3.097441252074596,0.9997452086256299,0.01857466532043351,0.9676632951782606,0.2522454096712954
5.11,3.0947545289277985,0.9997447092093976,0.01863663315155385,0.9675370515204934,0.25272920976799407
5.12,3.0920711213706786,0.9997442097940044,0.01869868092791271,0.9674105659784579,0.25321294668238936
5.13,3.0893910255441757,0.9997437103794512,0.018760808548886128,0.9672838385837758,0.25369662029354717
5.14,3.0867142375936902,0.9997432109657386,0.018823015913965513,0.9671568693681293,0.2541802304805491
5.15,3.08404075366908,0.9997427115528676,0.018885302922757495,0.9670296583632613,0.25466377712249283
5.16,3.081370569924654,0.9997422121408389,0.01894766947498376,0.9669022056009751,0.2551472600984916
5.17,3.078703682519167,0.9997417127296533,0.01901011547048093,0.9667745111131343,0.25563067928767486
5.18,3.076040087615813,0.9997412133193114,0.019072640809200396,0.9666465749316633,0.2561140345691879
5.19,3.073379781382221,0.9997407139098143,0.01913524539120818,0.9665183970885466,0.25659732582219213
5.2,3.0707227599904456,0.9997402145011627,0.01919792911668477,0.9663899776158295,0.2570805529258648
5.21,3.068069019616967,0.9997397150933574,0.019260691885924983,0.9662613165456175,0.2575637157593992
5.22,3.06541855644268,0.9997392156863989,0.019323533599337826,0.9661324139100769,0.25804681420200487
5.23,3.0627713666528904,0.9997387162802883,0.01938645415744633,0.9660032697414339,0.2585298481329074
5.24,3.0601274464373094,0.9997382168750264,0.019449453460887403,0.9658738840719756,0.25901281743134846
5.25,3.0574867919900477,0.9997377174706138,0.019512531410411694,0.9657442569340495,0.2594957219765858
5.26,3.054849399509609,0.9997372180670513,0.01957568790688343,0.9656143883600633,0.2599785616478937
5.2700000000000005,3.0522152651988845,0.9997367186643398,0.01963892285128029,0.9654842783824852,0.2604613363245623
5.28,3.0495843852651485,0.9997362192624799,0.019702236144693214,0.9653539270338439,0.2609440458858982
5.29,3.0469567559200508,0.9997357198614726,0.019765627688326307,0.9652233343467285,0.2614266902112243
5.3,3.044332373379612,0.9997352204613186,0.019829097383496648,0.9650925003537884,0.2619092691798797
5.3100000000000005,3.041711233864216,0.9997347210620185,0.019892645131634176,0.9649614250877333,0.2623917826712201
5.32,3.0390933335986072,0.9997342216635734,0.019956270834281496,0.9648301085813337,0.26287423056461723
5.33,3.0364786688118826,0.9997337222659839,0.020019974393093783,0.96469855086742,0.26335661273945943
5.34,3.0338672357374863,0.9997332228692507,0.0200837557098386,0.9645667519788831,0.2638389290751516
5.3500000000000005,3.031259030613204,0.9997327234733746,0.02014761468639576,0.9644347119486746,0.26432117945111494
5.36,3.028654049681158,0.9997322240783565,0.020211551224757162,0.9643024308098062,0.26480336374678715
5.37,3.026052289187799,0.9997317246841971,0.020275565227026674,0.9641699085953497,0.2652854818416226
5.38,3.023453745383904,0.9997312252908972,0.020339656595419954,0.9640371453384377,0.2657675336150921
5.39,3.0208584145245663,0.9997307258984575,0.020403825232264323,0.9639041410722627,0.26624951894668314
5.4,3.0182662928691935,0.9997302265068788,0.020468071039998606,0.9637708958300782,0.26673143771589986
5.41,3.0156773766815004,0.9997297271161619,0.02053239392117297,0.9636374096451973,0.2672132898022629
5.42,3.013091662229501,0.9997292277263076,0.020596793778448804,0.9635036825509938,0.2676950750853097
5.43,3.010509145785507,0.9997287283373165,0.020661270514598554,0.9633697145809017,0.2681767934445945
5.44,3.007929823626118,0.9997282289491896,0.020725824032505582,0.9632355057684153,0.26865844475968814
5.45,3.0053536920322186,0.9997277295619275,0.020790454235163992,0.9631010561470894,0.26914002891017835
5.46,3.0027807472889707,0.999727230175531,0.020855161025678522,0.9629663657505388,0.2696215457756696
5.47,3.000210985685809,0.999726730790001,0.02091994430726437,0.9628314346124388,0.2701029952357833
5.48,2.9976444039571937,0.9997262314053379,0.020984803994609523,0.9626962627655388,0.27058437716994305
5.49,2.9950809975041266,0.9997257320215429,0.021049739968026622,0.9625608502456412,0.27106569145824055
5.5,2.9925207631134683,0.9997252326386166,0.021114752143555186,0.9624251970855179,0.271546937980112
5.51,2.989963697092918,0.9997247332565596,0.021179840424882534,0.9622893033190822,0.27202811661524573
5.5200000000000005,2.9874097957544654,0.9997242338753729,0.021245004715807005,0.9621531689803081,0.27250922724334725
5.53,2.98485905541439,0.9997237344950571,0.021310244920237767,0.9620167941032294,0.27299026974413887
5.54,2.9823114723932513,0.9997232351156131,0.021375560942194713,0.9618801787219398,0.27347124399736006
5.55,2.979767043015885,0.9997227357370416,0.021440952685808288,0.9617433228705936,0.2739521498827672
5.5600000000000005,2.9772257636113966,0.9997222363593432,0.02150642005531935,0.9616062265834049,0.274432987280134
5.57,2.9746876305131575,0.9997217369825189,0.02157196295507901,0.961468889894648,0.27491375606925106
5.58,2.9721526400587956,0.9997212376065693,0.021637581289548496,0.9613313128386572,0.27539445612992625
5.59,2.9696207885901935,0.9997207382314951,0.021703274963299022,0.9611934954498274,0.27587508734198457
5.6000000000000005,2.9670920724534793,0.9997202388572973,0.02176904388101161,0.9610554377626126,0.27635564958526837
5.61,2.9645664879990252,0.9997197394839764,0.02183488794747695,0.9609171398115279,0.276836142739637
5.62,2.962044031581437,0.9997192401115333,0.021900807067595267,0.960778601631148,0.2773165666849674
5.63,2.9595246995595517,0.9997187407399687,0.021966801146376183,0.9606398232561075,0.27779692130115347
5.64,2.957008488296431,0.9997182413692834,0.022032870088938537,0.9605008047211014,0.2782772064681067
5.65,2.9544953941593537,0.9997177419994782,0.022099013800510273,0.9603615460608848,0.278757422065756
5.66,2.9519854135198145,0.9997172426305536,0.02216523218642826,0.9602220473102723,0.2792375679740473
5.67,2.949478542753514,0.9997167432625106,0.022231525152138186,0.9600823085041392,0.2797176440729443
5.68,2.9469747782403553,0.9997162438953497,0.022297892603194383,0.9599423296774205,0.2801976502424281
