t,mass,Cln2,Clb5,C5P,C5,F5P,F5,Sic1,Cdc6,Clb2,C2P,C2,F2P,F2,Swi5,Cdc14,Sic1P,Cdc6P,Pds1,Esp1,ORI,BUD,SPN,Swi5_T,APC_P,Cdc20_T,Cdc20_A,Cdh1_T,Cdh1,Tem1,Cdc15,Cdc14_T,RENT,Net1,Net1_T,PPX
3.0700000000000003,1.234855844671736,0.07454047032588904,0.0004887912112225033,0.002239069575977638,0.10561692979696045,1.9742102576364495e-06,9.689857396357265e-05,0.42899186627711533,0.6696434659285585,0.0010043550864718206,0.0025385632795427568,0.12489938685439637,0.0009385193905426371,0.04041845693335682,0.7813432811673305,0.33024393226334653,0.008440668360804511,0.01260513343503207,0.010043437334031556,0.5035024475248484,0.09631009765693972,0.022880691890414855,0.05349724906563581,0.7833465852041707,0.003220499254134802,0.79909314855429,0.2686442734596578,1.0,0.9994492708190683,0.5815497608836906,0.5690605128798979,2.0,1.2951198574528775,0.029094311288534958,2.8,0.11331002147057431
3.08,1.2349509569316186,0.07468534137520437,0.0004871271967861424,0.0022366103926309885,0.10558139744904693,1.971555318244466e-06,9.685219239567837e-05,0.43036897567754007,0.6709660401266446,0.0009956021103333691,0.0025283605456020296,0.1244731196510092,0.0009310499521638544,0.04013316675015368,0.7807817077446411,0.3300052859373027,0.00846306363781569,0.01262220032863869,0.010025312194043158,0.5039708032081112,0.09627010677478379,0.02291206392996356,0.05347225031635874,0.7827706261219809,0.003174929118076037,0.7967630242276197,0.2680805198792554,1.0,0.9994486543528016,0.5806506879693952,0.5687262418464233,2.0,1.2955423086517217,0.0291229769060697,2.8,0.11335923496671989
3.09,1.2350460765173297,0.07483121801118223,0.00048547995061759785,0.0022341733960136215,0.10554598481172824,1.9689226220790515e-06,9.680588790871254e-05,0.43174400864799756,0.672285709781496,0.0009869437963794688,0.002518211310948437,0.12404796387484229,0.0009236495197844803,0.03984995125759057,0.7802204787622667,0.3297659727716754,0.00848545714643294,0.012639283017588767,0.010007274917973097,0.5044379879080162,0.09623003174611172,0.022943486937135753,0.053447205264772785,0.7821951233520335,0.0031299887610051736,0.7944398478035714,0.2675175719680482,1.0,0.9994480304558473,0.579752336230229,0.5683917191905989,2.0,1.2959658015452562,0.029151769215304758,2.8,0.11340878168291818
3.1,1.2351412034294333,0.07497811012383483,0.00048384931179644555,0.002231758458095178,0.1055106922485622,1.966311998760039e-06,9.675966071416335e-05,0.4331169643601528,0.6736024899193749,0.0009783789516435964,0.00250811519482525,0.12362392006665414,0.0009163173709825962,0.03956879578616638,0.7796595947896807,0.3295259880463334,0.008507849007462804,0.012656381685018968,0.00998932521849073,0.5049040027473188,0.09618987374944493,0.0229749614149583,0.05342211458340123,0.7816200765752538,0.003085670031461411,0.7921235988254678,0.2669554312800463,1.0,0.9994473991032036,0.5788547049695516,0.5680569447319341,2.0,1.2963903433915982,0.029180689074386826,2.8,0.11345865989164253
3.11,1.235236337668494,0.07512602778341686,0.00048223512422576424,0.0022293654538084766,0.10547552012189107,1.963723281875682e-06,9.671351101779871e-05,0.43448784202436,0.6749163954619801,0.0009699064083878212,0.0024980718243613484,0.12320098871705819,0.0009090527954870043,0.03928968576049379,0.7790990563877445,0.32928532715332914,0.008530239350582678,0.012673496525448706,0.009971462815116077,0.5053688488190641,0.09614963394499544,0.023006487869691155,0.05339697893405197,0.7810454854720621,0.0030419648769345066,0.7898142568948954,0.26639409933072616,1.0,0.9994467602686832,0.5779577935026846,0.5677219182885932,2.0,1.2968159412772464,0.029209737335956897,2.8,0.11350886787612774
3.12,1.235331479235076,0.07527498196226574,0.0004806372208764272,0.0022269942547525562,0.10544046884049278,1.9611562982825186e-06,9.666743904831146e-05,0.43585664075314284,0.676227441296592,0.0009615249263820468,0.00248808080664407,0.12277917037483313,0.0009018550601487992,0.03901260667058183,0.7785388641228378,0.3290439853775918,0.008552628295618241,0.012690627714861125,0.00995368744134778,0.5058325270738211,0.09610931352685684,0.023038066827369807,0.05337179899585161,0.7804713497244951,0.0029988652517710587,0.7875118016533097,0.2658335776768835,1.0,0.9994461139245289,0.5770616011416353,0.5673866396870234,2.0,1.2972426024522181,0.029238914861428815,2.8,0.11355940393275328
3.13,1.2354266281297437,0.07542498493586577,0.0004790554150330186,0.0022246447256940023,0.10540553888605664,1.9586108621602387e-06,9.662144507323517e-05,0.4372233594853406,0.6775356423150436,0.0009532331386090412,0.002478141713202511,0.12235846570710181,0.0008947233894791032,0.0387375440558802,0.7779790185747107,0.32880195777507626,0.008575015942140957,0.012707775394079664,0.009935998848623496,0.5062950382570276,0.0960689137520023,0.023069698842996495,0.05334657548082157,0.7798976690173841,0.002956363066006019,0.7852162127718175,0.26527386796100016,1.0,0.9994454600411987,0.576166127186609,0.5670511087673041,2.0,1.2976703345162555,0.02926822252892264,2.8,0.11361026637236722
3.14,1.2355217843530613,0.07557604657805425,0.00047748958115889184,0.002222316756885636,0.10537073056861644,1.9560868299293508e-06,9.657552925192427e-05,0.43858799768679146,0.6788410130537145,0.0009450300528093177,0.0024682542233416447,0.1219388749434353,0.0008876571454299894,0.03846448365266904,0.7774195202639591,0.328559240298345,0.0085974024655603,0.01272493982232541,0.009918396769736146,0.5067563834877559,0.09602843567241796,0.02310138441563721,0.05332130898999502,0.7793244430274684,0.002914450658027096,0.782927470045578,0.2647149715014058,1.0,0.9994447985893425,0.575271371004413,0.5667153253337329,2.0,1.2980991436987597,0.029297661159980965,2.8,0.11366145350805525
3.15,1.2356169479055934,0.07572817812280296,0.00047593957278723386,0.0022200102312506945,0.10533604427487933,1.9535840444887642e-06,9.652969178483536e-05,0.43995055463887156,0.680143568059075,0.0009369145422214242,0.0024584179786034167,0.12152039844029972,0.0008806556448481448,0.03819341124440201,0.776860369725664,0.3283158286536724,0.00861978801955341,0.012742121221297715,0.009900880955980408,0.5072165636710445,0.09598788040708997,0.023133124074630685,0.0532960001595132,0.7787516714344492,0.0028731203146397663,0.7806455532979487,0.2641568897084208,1.0,0.9994441295377956,0.5743773319488468,0.5663792892049997,2.0,1.2985290366053148,0.02932723159397986,2.8,0.11371296366755985
3.16,1.2357121187879048,0.07588139102622514,0.00047440524736020004,0.002217725034310089,0.10530148039310276,1.95110235208472e-06,9.648393286836745e-05,0.4413110296537226,0.6814433217771044,0.0009288854996403336,0.0024486326267943604,0.12110303651030277,0.0008737182146977628,0.03792431270697959,0.776301567487115,0.32807171864678747,0.008642172765581548,0.012759319822342047,0.00988345116591536,0.5076755796756767,0.09594724905972439,0.02316491835350893,0.05327064961642916,0.7781793539176464,0.0028323644162545026,0.7783704424094827,0.26359962395846653,1.0,0.9994434528541852,0.5734840093847847,0.5660430001990082,2.0,1.2989600196893396,0.02935693466561849,2.8,0.11376479518952334
3.17,1.2358072970005598,0.0760356969665755,0.0004728864662289144,0.002215461054182403,0.10526703931309445,1.948641602310795e-06,9.643825269486198e-05,0.44266942207425103,0.6827402885532898,0.0009209418374174476,0.0024388978219855952,0.12068678942219399,0.0008668441920605464,0.037657174008749156,0.7757431140678103,0.3278269061828735,0.00866455687289007,0.012776535866449995,0.009866107165364483,0.5081334323341797,0.09590654271874732,0.023196767789997238,0.0532452579787078,0.7776074901559974,0.0027921754368867937,0.776102117317929,0.263043175594066,1.0,0.9994427685049311,0.5725914026881767,0.5657064581328761,2.0,1.2993920992520873,0.029386771204919105,2.8,0.11381694642348784
3.18,1.235902482544123,0.07619110884843054,0.000471383081986595,0.0022132181759979912,0.10523272147956574,1.9462016384266445e-06,9.639265148117491e-05,0.44402573112766136,0.684034482722307,0.0009130824000738103,0.002429213199598969,0.12027165750761092,0.0008600328916324651,0.03739198116214643,0.7751850099933352,0.32758138705026685,0.008686940503716285,0.012793769580417204,0.00984884874468526,0.5085901222958027,0.09586576250502783,0.023228672945719626,0.05321982588078366,0.7770360798299482,0.002752545823714208,0.77384055799384,0.2624875460009199,1.0,0.9994420764539089,0.571699511231122,0.5653696628320644,2.0,1.299825281774345,0.029416742055069372,2.8,0.11386941573246685
3.19,1.235997675419159,0.07634763987901722,0.00046989495011987676,0.0022109962870370367,0.10519852734305583,1.9437823062630765e-06,9.634712944239542e-05,0.44537995606018044,0.6853259185255299,0.0009053060446807634,0.0024195783993234765,0.11985764106289114,0.0008532836356210891,0.037128720268176936,0.7746272557825964,0.3273351571194167,0.008709323826895661,0.012811021198773925,0.009831675702884145,0.5090456501617513,0.09582490952798113,0.023260634388073253,0.05319435395005222,0.776465122619714,0.002713468107862959,0.7715857444630086,0.26193273653701,1.0,0.9994413766636795,0.5708083343955984,0.5650326141219795,2.0,1.3002595736113285,0.029446848056010527,2.8,0.1139222014905799
3.2,1.2360928756262328,0.076505301963783,0.00046842194924731905,0.0022087952856544375,0.10516445727468643,1.9413834696902787e-06,9.630168674619463e-05,0.44673209637107586,0.6866146099677455,0.0008976117804822347,0.0024099931049213963,0.11944474017851803,0.0008465958056776608,0.036867377593680785,0.7740698519256463,0.3270882126884803,0.008731707041496018,0.012828291001878702,0.009814587820024059,0.5095000167200948,0.09578398480931904,0.023292652658744032,0.053168842766034737,0.7758946182022607,0.0026749350968456507,0.7693376568454396,0.2613787484094497,1.0,0.9994406690976237,0.5699178715973097,0.5646953118133877,2.0,1.3006949804627075,0.02947709001592982,2.8,0.11397530207894374
3.21,1.236188083165909,0.07666410806002699,0.00046696395143036703,0.0022066150681873766,0.10513051169121304,1.9390049879265765e-06,9.625632357979407e-05,0.4480821514693606,0.687900571027347,0.0008899985640747155,0.0024004569858343643,0.11903295498931664,0.0008399687667149299,0.03660793945798847,0.7735127989162134,0.32684054997634926,0.00875409034214716,0.012845579260036542,0.009797584897701436,0.509953222601168,0.09574298939490482,0.023324728319892886,0.05314329292028164,0.7753245662557331,0.002636939592263197,0.7670962752981798,0.2608255828551388,1.0,0.9994399537168108,0.5690281222507027,0.5643577557238124,2.0,1.3011315081500556,0.02950746875307992,2.8,0.11402871589169973
3.22,1.236283298038752,0.0768240713835735,0.0004655208321804849,0.002204455533368321,0.10509669101287455,1.9366467231868567e-06,9.621104012739283e-05,0.4494301207895064,0.6891838155854862,0.0008824653684449023,0.0023909697168659184,0.11862228559012127,0.0008334018925854876,0.03635039227112519,0.7729560972407375,0.3265921652935324,0.008776473930727054,0.012862886252334721,0.00978066674540283,0.5104052683937235,0.09570192431705081,0.023356861938588016,0.05311770499618121,0.774754966457963,0.002599474484957595,0.7648615800345874,0.26027324107987104,1.0,0.9994392304810539,0.5681390857807581,0.5640199456703212,2.0,1.3015691623547991,0.02953798508168305,2.8,0.11408244133398224
3.23,1.236378520245327,0.07698520540877195,0.0004640924704591563,0.0022023165823250213,0.10506299566339332,1.934308540682566e-06,9.616583657016774e-05,0.45077600379144295,0.690464357426072,0.0008750111829697006,0.002381530978181498,0.1182127320357757,0.0008268945660817687,0.03609472253381091,0.7723997473783698,0.32634305504215577,0.008798858016361811,0.012880212266642783,0.009763833180504916,0.5108561546449308,0.09566079059451846,0.023389054086804847,0.05309207956895956,0.774185818486469,0.002562532755011937,0.762633551324333,0.2597217242583343,1.0,0.9994384993489095,0.5672507616229915,0.5636818814695269,2.0,1.3020079486182166,0.029568639811931,2.8,0.11413647682191859
3.24,1.2364737497861988,0.07714752548677832,0.0004626787544030801,0.002200198115596481,0.10502942612327293,1.9319903022412854e-06,9.612071311099745e-05,0.45211979987271667,0.6917422103693518,0.0008676350349544937,0.0023721404394676723,0.11780429437283581,0.0008204461556663954,0.03584091674111804,0.7718437498135499,0.32609321552359394,0.008821242809310903,0.012897557589369738,0.009747084063537732,0.5113058816326529,0.09561958927091208,0.023421305371500115,0.05306641722571108,0.773617122019945,0.002526107334682579,0.7604121694695443,0.25917103360576044,1.0,0.9994377602737543,0.5663631492096664,0.5633435629455656,2.0,1.3024478726403916,0.029599433782107457,2.8,0.1141908207883092
3.25,1.2365689866619323,0.07731104618758315,0.00046127957192073103,0.002198100038034126,0.10499598284225835,1.9296918767863605e-06,9.607566993385383e-05,0.4534615085127676,0.6930173880525096,0.0008603359542572679,0.0023627977859500687,0.11739697258749889,0.0008140560536917924,0.03558896154071038,0.7712881050153481,0.32584264325442924,0.008843628531010499,0.012914922522287514,0.00973041924026601,0.5117544497394751,0.09557832135161838,0.023453616385216255,0.053040718532499136,0.773048876735815,0.0024901913335283704,0.7581974148439867,0.2586211702602426,1.0,0.9994370132102296,0.5654762479924378,0.563004989916992,2.0,1.3028889397891934,0.02963036780582817,2.8,0.1142454716732982
3.2600000000000002,1.2366642308730926,0.07747578151926396,0.0004598948114680362,0.0021960222583975128,0.10496266624655687,1.9274131394724554e-06,9.603070720715166e-05,0.45480112926102856,0.6942899039477649,0.0008531129762067173,0.0023535027162471874,0.11699076660989886,0.0008077236732475028,0.03533884371979011,0.7707328134391697,0.3255913349403888,0.008866015413245014,0.01293230738114322,0.009713838546466794,0.5122018594218526,0.09553698780900825,0.023485987710155986,0.053014984037069876,0.7724810823104347,0.0024547780198400496,0.7559892678898311,0.2580721352924427,1.0,0.9994362581137102,0.5645900574404845,0.5626661621978603,2.0,1.3033311551407818,0.029661442676393014,2.8,0.11430042792514303
3.27,1.2367594824202444,0.07764174644313847,0.00045852436740872235,0.002193964686560462,0.10492947678873958,1.925153965711729e-06,9.59858251068973e-05,0.4561386616546806,0.6955597714874395,0.0008459651617679501,0.002344254927539117,0.1165856763437889,0.0008014484263734392,0.03509055011489522,0.7701778755385306,0.3253392872962344,0.008888403692421982,0.012949712486069076,0.009697341840945478,0.5126481109968972,0.09549558961838381,0.023518419946339818,0.05298921428760621,0.7719137384204857,0.0024198606923073454,0.7537877090953201,0.2575239297726756,1.0,0.9994354949366303,0.5637045770276017,0.5623270796051945,2.0,1.3037745237595062,0.029692659196861284,2.8,0.11435568800553256
3.2800000000000002,1.236854741303953,0.07780895622060681,0.00045716813770355736,0.0021919272347154487,0.10489641492622963,1.922914233749052e-06,9.594102380670968e-05,0.45747410525410753,0.6968270040100438,0.0008388915888493799,0.0023350541219610585,0.11618170165374551,0.0007952297334517944,0.03484406765078438,0.7696232917599807,0.32508649712340554,0.008910793612040063,0.012967138165716537,0.009680928991303126,0.5130932047342908,0.09545412774248221,0.023550913699467817,0.052963409824643246,0.7713468447423744,0.0023854327353411875,0.7515927190043952,0.2569765547419898,1.0,0.9994347236300669,0.5628198062377645,0.5619877419557684,2.0,1.3042190505772462,0.02972401816708674,2.8,0.11441125038729448
3.29,1.2369500075247832,0.07797742641315149,0.00045582602391035075,0.0021899098173736014,0.10486348112130225,1.920693824662006e-06,9.589630347782028e-05,0.45880745964289565,0.6980916147602757,0.0008318913523027282,0.002325900006603326,0.11577884236516883,0.0007890670232070437,0.03459938334043693,0.7690690625431046,0.3248329613100187,0.008933185422689038,0.012984584757256295,0.009664599873936485,0.5135371408562843,0.09541260313147568,0.02358346958091959,0.05293757118106833,0.7707804009522319,0.0023514876190737226,0.7494042782166975,0.2564300112121682,1.0,0.9994339441437402,0.5619357445651287,0.5616481490661054,2.0,1.3046647403934108,0.029755520383717596,2.8,0.11446711355439534
3.3000000000000003,1.2370452810833004,0.07814717563010744,0.0004544979341355975,0.002187912348599276,0.10483067593574821,1.918492615022953e-06,9.585166432707884e-05,0.46013872422368596,0.6993536170458522,0.0008249635178227805,0.0023167922741013287,0.11537709836040516,0.0007829597032377306,0.03435648418083573,0.7685151883365294,0.3245786765659123,0.00895557938006264,0.013002052601006562,0.009648354430309312,0.5139799191474869,0.09537101677365196,0.02361608825608964,0.052911698908095564,0.7702144067278595,0.0023180187156802375,0.7472223673606329,0.2558843002569891,1.0,0.9994331564185843,0.5610523914968771,0.5613083007630609,2.0,1.3051115982780195,0.029787166668464298,2.8,0.11452327601451487
3.31,1.2371405619800697,0.07831821983382918,0.0004531837769171101,0.0021859347477414825,0.1047979998346811,1.916310492107111e-06,9.580710651818548e-05,0.4614678986412766,0.7006130239124726,0.0008181072174914713,0.002307730642863395,0.11497646937952992,0.0007769072210901903,0.034115357368960236,0.767961669564747,0.3243236399717745,0.00897797574907703,0.013019542051566106,0.009632192550328404,0.5144215397635903,0.09532936959037755,0.023648770344210958,0.05288579352143282,0.769648861744697,0.0022850196800572615,0.7450469671491943,0.2553394228230841,1.0,0.9994323604021443,0.5601697465487702,0.56096819686189,2.0,1.3055596287363058,0.02981895780951374,2.8,0.1145797362729853
3.3200000000000003,1.2372358502156562,0.07849057555042672,0.00045188346467297895,0.0021839769362025194,0.1047654532971504,1.9141473453182694e-06,9.576263021609988e-05,0.46279498254407847,0.7018698483270742,0.00081132159591031,0.002298714834390399,0.1145769551326658,0.0007709090298252995,0.03387599018001,0.7674085066468195,0.32406784866954585,0.009000374801548817,0.01303705347153746,0.009616114138095965,0.5148620027754116,0.09528766249531721,0.02368151647483431,0.052859855531632687,0.769083765678096,0.002252484235196974,0.7428780583484896,0.254795379836576,1.0,0.9994315560398958,0.5592878092451028,0.5606278371786126,2.0,1.3060088361797122,0.029850894594559828,2.8,0.1146364928474844
3.33,1.2373311457906253,0.07866426013432702,0.00045059691398576353,0.0021820388371717107,0.10473303682525582,1.912003065482278e-06,9.571823559070052e-05,0.46411997556445944,0.7031241031929313,0.0008046058057617486,0.002289744571406927,0.11417855530923782,0.0007649645851812134,0.03363836995737044,0.7668556999979209,0.32381129983690904,0.009022776816003707,0.01305458723100973,0.009600119117327551,0.5153013081313227,0.09524589639931363,0.023714327292482042,0.05283388544659336,0.7685191182035065,0.0022204061545022806,0.7407156217751483,0.2542521722118661,1.0,0.9994307432745287,0.5584065791170526,0.5602872215310327,2.0,1.3064592249646996,0.02988297781352514,2.8,0.11469354426924602
3.34,1.2374264487055422,0.07883929129360834,0.00044932404509260816,0.00218012037610312,0.10470075092779478,1.9098775461146415e-06,9.567392281021942e-05,0.46544287735401,0.7043758013225638,0.0007979590157728016,0.002280819581214268,0.11378126956136839,0.0007590733506638729,0.033402484130615875,0.7663032500265716,0.32355399073305846,0.0090451820780198,0.013072143708486531,0.009584207421631422,0.5157394557246574,0.09520407220163261,0.02374720344829837,0.052807883767071614,0.7679549189961413,0.002188779293516412,0.7385596383009736,0.25370980083586847,1.0,0.9994299220472317,0.5575260557056434,0.5599463497369102,2.0,1.3069107993231168,0.029915208253677827,2.8,0.11475088908088808
3.35,1.2375217589609724,0.0790156870900002,0.0004480647818852417,0.002178221480715553,0.10466859612026218,1.9077706834205203e-06,9.562969204124209e-05,0.46676368758354336,0.7056249554377374,0.0007913804107150473,0.0022719395956904195,0.11338509750387735,0.0007532347975470052,0.03316832021550954,0.7657511571346381,0.3232959186987005,0.009067590880227573,0.013089723290885993,0.009568378994508544,0.5161764453937123,0.09516219078996298,0.02378014560004937,0.052781850986682866,0.7673911677309763,0.0021575975899229276,0.7364100888529431,0.2531682665680106,1.0,0.9994290922976914,0.5566462385617444,0.5596052216139608,2.0,1.3073635633622005,0.029947586699631566,2.8,0.11480852583641246
3.36,1.237617076557481,0.07919346937197122,0.00044681904465567,0.0021763420781450915,0.10463657305307245,1.905682368284834e-06,9.558554349762741e-05,0.46808240561714387,0.7068715782978283,0.0007848690235517011,0.002263104328101662,0.11299003889452788,0.0007474483704504581,0.03293586574926472,0.7651994217344554,0.32303708084707194,0.009090003523870977,0.013107326371989959,0.00955263386852792,0.5166122764435694,0.09512025310087537,0.023813154467117032,0.05275578762291477,0.7668278640850541,0.0021268548656253354,0.7342669543855803,0.25262757033569977,1.0,0.999428253954611,0.5557671272282265,0.5592638369914374,2.0,1.3078175215221939,0.029980113936988503,2.8,0.11486645311787555
3.37,1.2377124014956336,0.07937265608668426,0.00044558676634144786,0.002174482101321697,0.10460468222441983,1.9036125042095959e-06,9.554147733095667e-05,0.46939903124210164,0.7081156824123629,0.0007784241113268734,0.0022543135250306335,0.11259609323038453,0.0007417135644239586,0.03270510843552074,0.7646480442104837,0.322777474755872,0.009112420315311544,0.013124953355916832,0.009536971988021637,0.5170469487169232,0.09507825998443116,0.023846230707345786,0.05272969414767537,0.7662650077323244,0.0020965452699693026,0.7321302159428255,0.2520877129205353,1.0,0.9994274069569438,0.5548887212799228,0.5589221956841954,2.0,1.3082726775515574,0.030012790744181325,2.8,0.11492466949805638
3.38,1.2378077337759958,0.07955326705955906,0.00044436788031313736,0.002172641484175536,0.10457292419613845,1.9015609938293477e-06,9.549749371288954e-05,0.470713564120177,0.7093572802571191,0.0007720448725871556,0.002245566927338896,0.11220326005125497,0.0007360298669986462,0.0324760360353559,0.7640970249481335,0.3225170979470957,0.009134841568656456,0.013142604654510831,0.009521393342375591,0.517480461789076,0.09503621230596408,0.02387937500962432,0.05270357103950424,0.7657025983475229,0.002066662946546039,0.7299998546115234,0.25154869511902567,1.0,0.9994265512379302,0.5540110202935883,0.5585802975121886,2.0,1.3087290352773637,0.03004561789860605,2.8,0.11498317356852117
3.39,1.237903073399133,0.07973532261679997,0.00044316232328498443,0.0021708201627794817,0.10454129954225522,1.8995277421250035e-06,9.54535928155358e-05,0.4720260039183836,0.710596384222622,0.0007657305147299597,0.002236864279470918,0.11181153886736915,0.0007303967719982225,0.03224863639326281,0.7635463643268954,0.32225594801100793,0.009157267605132186,0.013160280687964227,0.009505897934261636,0.5179128151597993,0.09499411092182197,0.023912588071820104,0.05267741877112869,0.7651406356052468,0.0020372021126047247,0.727875851532509,0.25101051770428395,1.0,0.9994256867289028,0.5531340238550586,0.5582381422958235,2.0,1.309186598421686,0.030078596175160375,2.8,0.11504196393293463
3.4,1.2379984203656107,0.07991884379343991,0.00044197003565695934,0.0021690180754037106,0.1045098088557295,1.8975126562505706e-06,9.540977481377345e-05,0.47333635029826204,0.7118330066232547,0.0007594802549300344,0.00222820532880673,0.1114209291615221,0.0007248137783393039,0.03202289743099642,0.7629960627210439,0.3219940225957303,0.009179698753686334,0.013177981885597734,0.00949048578320817,0.5183440082232718,0.09495195668163696,0.02394587060423071,0.05265123781050515,0.7645791191800313,0.0020081570503344584,0.7257581878990252,0.25047318142987174,1.0,0.9994248133587209,0.5522577315584866,0.5578957298563961,2.0,1.3096453706182782,0.0301117263490134,2.8,0.11510103920829069
3.41,1.2380937746759946,0.08010385460414939,0.00044079096333621406,0.002167235162556007,0.1044784528245361,1.8955156428783654e-06,9.536603991213243e-05,0.474644602776724,0.7130671597934505,0.0007532933031056923,0.0022195898167422963,0.11103143043393786,0.0007192803747693206,0.031798807085875465,0.7624461205081356,0.3217313192732546,0.00920213535631608,0.013195708692239894,0.009475156967575487,0.5187740399426135,0.0949097504565124,0.023979223366965074,0.05262502863423507,0.7640180487473384,0.001979522003693548,0.7236468449392269,0.24993668707650457,1.0,0.9994239310475829,0.5513821429972261,0.5575530600215158,2.0,1.3101053556216755,0.0301450092196026,2.8,0.11516039803780705
3.42,1.2381891363308504,0.08029037595007395,0.00043962505284964466,0.002165471366873613,0.1044472320275148,1.8935366153224836e-06,9.532238827265875e-05,0.475950761099443,0.7142988558295855,0.0007471689076247864,0.002211017502623147,0.11064304208188787,0.0007137960808186432,0.03157635347633528,0.7618965380462064,0.3214678358989635,0.009224577753770606,0.013213461551109574,0.009459911511925144,0.5192029097231963,0.09486749306338997,0.024012647069640052,0.05259879169156648,0.7634574239809035,0.0019512914552429685,0.7215418039631267,0.24940103532672947,1.0,0.9994230397236307,0.5505072577882931,0.5572101326105533,2.0,1.3105665567461244,0.030178445546243833,2.8,0.1152200390563258
3.43,1.2382845053307436,0.08047843060020378,0.0004384722553395393,0.0021637266332116454,0.10441614710127037,1.8915754877151175e-06,9.527882007388802e-05,0.4772548249355949,0.7155281068009908,0.0007411063179385045,0.0022024881441778145,0.110255763498107,0.0007083604133208125,0.03135552476658267,0.7613473156924135,0.32120357031770985,0.009247026297239854,0.013231240917810113,0.009444749479099375,0.5196306166986818,0.09482518532688224,0.024046142453381932,0.05257252743382397,0.7628972445549049,0.0019234598998255008,0.7194430463242151,0.24886622686738033,1.0,0.999422139309375,0.5496330755523674,0.5568669474465368,2.0,1.3110289773242771,0.030212036100772364,2.8,0.11527996091859966
3.44,1.2383798816762401,0.08066804184058818,0.0004373325254800886,0.0021620009086191203,0.10438519869491474,1.8896321765857507e-06,9.523533549485375e-05,0.47855679396063394,0.7167549246927316,0.0007351047947138709,0.0021940015028236483,0.10986959404410655,0.0007029728954911663,0.03113630920329718,0.7607984537979805,0.32093852044351867,0.009269481345184915,0.01324904725653456,0.009429670945252142,0.5200571599246255,0.0947828280625056,0.02407971026859027,0.05254623630642823,0.7623375101433753,0.0018960219059366004,0.717350553429868,0.2483322623617954,1.0,0.9994212297253762,0.5487595959192157,0.5565235043529267,2.0,1.3114926205828077,0.030245781653268328,2.8,0.11534016229162158
3.45,1.2384752653679056,0.08085923418780125,0.00043620582416617747,0.002160294142533153,0.10435438749157733,1.8877066004219077e-06,9.519193472208682e-05,0.47985666782103664,0.7179793214325931,0.0007291636104825492,0.0021855573418301214,0.1094845330578626,0.0006976330536138698,0.03091869509883107,0.7602499527101126,0.3206726842291672,0.009291943265958088,0.013266881043226838,0.009414676018845894,0.5204825382822051,0.0947404220827836,0.02411335128526824,0.0525199187516503,0.7617782204204017,0.0018689720902822088,0.7152643067368425,0.24779914246010684,1.0,0.9994203108883232,0.5478868185256726,0.5561798031548223,2.0,1.3119574896899349,0.03027968297807585,2.8,0.115400641858519
3.46,1.2385706564063061,0.08105203469462094,0.0004350921234340145,0.002158606287134353,0.10432371424777005,1.8857986788653065e-06,9.51486179624247e-05,0.4811544460697796,0.7192013089404613,0.0007232820508281903,0.0021771554229575874,0.1091005798678871,0.0006923404109790143,0.030702670800464616,0.7597018127755029,0.3204060596105155,0.009314412442597727,0.013284742771366808,0.009399764875416619,0.5209067503020409,0.09469796820841647,0.024147066311927666,0.0524935752136519,0.7612193750604928,0.001842305071218261,0.7131842877430342,0.2472668678180717,1.0,0.9994193827075181,0.547014743011944,0.55583584368117,2.0,1.3124235878423898,0.03031374086481831,2.8,0.11546139832568016
3.47,1.2386660547920072,0.0812464675214928,0.00043399138600295546,0.0021569372958692183,0.10429317962972197,1.8839083360539656e-06,9.510538538975512e-05,0.482450128434597,0.7204208989230101,0.0007174594094498794,0.002168795520432105,0.10871773373472662,0.0006870945130899491,0.03048822481823155,0.7591540343257562,0.32013864473796,0.009336889252893027,0.013302632927918044,0.00938493761303348,0.5213297948966887,0.09465546722184269,0.02418085611698878,0.052467206117529426,0.7606609737370544,0.0018160156623322234,0.7111104780217475,0.24673543901878034,1.0,0.9994184450994926,0.546143369036973,0.5554916257555812,2.0,1.3128909179038353,0.030347956072600844,2.8,0.11552243039312499
3.48,1.238761460525575,0.08144255881332974,0.00043290358365438605,0.002155287124777564,0.1042627843604103,1.8820354976197762e-06,9.506223719285961e-05,0.48374371457698817,0.7216381030581475,0.0007116949925969563,0.002160477408390963,0.10833599390351768,0.0006818949050179302,0.030275345710085333,0.7586066176904841,0.31987043776850416,0.009359374087293088,0.013320552014935481,0.009370194382148622,0.521751670702595,0.09461291990895754,0.02421472149939183,0.05244081188814009,0.7601030161237591,0.0017900986985364717,0.7090428591909086,0.2462048566429908,1.0,0.9994174979748772,0.5452726962646368,0.5551471492045812,2.0,1.3133594827296966,0.030382329371153153,2.8,0.11558373678112292
