t,GSH,SDLGSH
6.2700000000000005,1.0083434224122094,0.8912325503368099
6.28,1.0083562517595814,0.8910829147404592
6.29,1.0083690796874165,0.8909333498231028
6.3,1.008381906196198,0.8907838555598047
6.3100000000000005,1.0083947312864094,0.8906344319256293
6.32,1.0084075549585338,0.8904850788956408
6.33,1.0084203772130547,0.8903357964449033
6.34,1.008433198050455,0.8901865845484813
6.3500000000000005,1.0084460174712182,0.890037443181439
6.36,1.0084588354758277,0.8898883723188403
6.37,1.0084716520647667,0.8897393719357498
6.38,1.0084844672385183,0.8895904420072315
6.390000000000001,1.0084972809975659,0.8894415825083497
6.4,1.008510093342393,0.8892927934141688
6.41,1.0085229042734825,0.8891440746997528
6.42,1.0085357137913178,0.888995426340166
6.43,1.0085485218963823,0.8888468483104727
6.44,1.0085613285891595,0.888698340585737
6.45,1.008574133870132,0.8885499031410233
6.46,1.0085869377397838,0.8884015359513957
6.47,1.0085997401985975,0.8882532389919185
6.48,1.008612541247057,0.888105012237656
6.49,1.0086253408856454,0.8879568556636723
6.5,1.0086381391148458,0.8878087692450317
6.51,1.0086509359351414,0.8876607529567985
6.5200000000000005,1.008663731347016,0.8875128067740367
6.53,1.0086765253509524,0.8873649306718108
6.54,1.0086893179474339,0.8872171246251848
6.55,1.0087021091369441,0.8870693886092231
6.5600000000000005,1.008714898919966,0.8869217225989899
6.57,1.0087276872969828,0.8867741265695495
6.58,1.0087404742684782,0.8866266004959659
6.59,1.0087532598349351,0.8864791443533035
6.6000000000000005,1.008766043996837,0.8863317581166266
6.61,1.008778826754667,0.8861844417609993
6.62,1.0087916081089086,0.8860371952614858
6.63,1.0088043880600448,0.8858900185931506
6.640000000000001,1.008817166608559,0.8857429117310577
6.65,1.0088299437549346,0.8855958746502712
6.66,1.0088427194996548,0.8854489073258557
6.67,1.0088554938432028,0.8853020097328752
6.68,1.008868266786062,0.885155181846394
6.69,1.0088810383287157,0.8850084236414764
6.7,1.008893808471647,0.8848617350931863
6.71,1.0089065772153394,0.8847151161765884
6.72,1.008919344560276,0.8845685668667466
6.73,1.0089321105069402,0.8844220871387253
6.74,1.0089448750558152,0.8842756769675886
6.75,1.0089576382073844,0.8841293363284008
6.76,1.008970399962131,0.8839830651962263
6.7700000000000005,1.0089831603205381,0.8838368635461291
6.78,1.0089959192830893,0.8836907313531734
6.79,1.0090086768502677,0.8835446685924238
6.8,1.0090214330225566,0.8833986752389441
6.8100000000000005,1.0090341878004392,0.8832527512677987
6.82,1.009046941184399,0.8831068966540518
6.83,1.0090596931749192,0.8829611113727678
6.84,1.009072443772483,0.8828153953990108
6.8500000000000005,1.0090851929775737,0.882669748707845
6.86,1.0090979407906746,0.8825241712743346
6.87,1.009110687212269,0.882378663073544
6.88,1.0091234322428402,0.8822332240805373
6.890000000000001,1.0091361758828714,0.8820878542703788
6.9,1.009148918132846,0.8819425536181327
6.91,1.0091616589932468,0.8817973220988633
6.92,1.009174398464558,0.8816521596876347
6.93,1.009187136547262,0.8815070663595111
6.94,1.0091998732418428,0.881362042089557
6.95,1.009212608548783,0.8812170868528365
6.96,1.0092253424685664,0.8810722006244137
6.97,1.009238075001676,0.880927383379353
6.98,1.0092508061485952,0.8807826350927185
6.99,1.0092635359098072,0.8806379557395746
7.0,1.0092762642857953,0.8804933452949854
7.01,1.0092889912770429,0.8803488037340151
7.0200000000000005,1.0093017168840333,0.880204331031728
7.03,1.0093144411072494,0.8800599271631884
7.04,1.0093271639471748,0.8799155921034605
7.05,1.0093398854042928,0.8797713258276084
7.0600000000000005,1.0093526054790867,0.8796271283106966
7.07,1.0093653241720395,0.879482999527789
7.08,1.0093780414836349,0.87933893945395
7.09,1.0093907574143557,0.8791949480642439
7.1000000000000005,1.0094034719646856,0.8790510253337349
7.11,1.0094161851351078,0.8789071712374872
7.12,1.0094288969261052,0.878763385750565
7.13,1.0094416073381616,0.8786196688480326
7.140000000000001,1.00945431637176,0.8784760205049541
7.15,1.0094670240273838,0.8783324406963939
7.16,1.009479730305516,0.8781889293974162
7.17,1.0094924352066401,0.8780454865830851
7.18,1.0095051387312397,0.877902112228465
7.19,1.0095178408797976,0.87775880630862
7.2,1.009530541652797,0.8776155687986146
7.21,1.0095432410507217,0.8774723996735126
7.22,1.0095559390740545,0.8773292989083785
7.23,1.0095686357232792,0.8771862664782766
7.24,1.0095813309988784,0.877043302358271
7.25,1.009594024901336,0.8769004065234259
7.26,1.0096067174311347,0.8767575789488056
7.2700000000000005,1.0096194085887584,0.8766148196094744
7.28,1.00963209837469,0.8764721284804964
7.29,1.0096447867894127,0.8763295055369359
7.3,1.00965747383341,0.8761869507538571
7.3100000000000005,1.0096701595071653,0.8760444641063243
7.32,1.0096828438111616,0.8759020455694018
7.33,1.0096955267458825,0.8757596951181535
7.34,1.0097082083118107,0.875617412727644
7.3500000000000005,1.00972088850943,0.8754751983729374
7.36,1.0097335673392236,0.8753330520290978
7.37,1.0097462448016745,0.8751909736711897
7.38,1.0097589208972664,0.8750489632742772
7.390000000000001,1.009771595626482,0.8749070208134244
7.4,1.0097842689898053,0.8747651462636957
7.41,1.0097969409877192,0.8746233396001554
7.42,1.009809611620707,0.8744816007978675
7.43,1.0098222808892519,0.8743399298318965
7.44,1.0098349487938374,0.8741983266773063
7.45,1.0098476153349465,0.8740567913091614
7.46,1.0098602805130628,0.873915323702526
7.47,1.0098729443286691,0.8737739238324642
7.48,1.0098856067822493,0.8736325916740404
7.49,1.009898267874286,0.8734913272023187
7.5,1.0099109276052634,0.8733501303923634
7.51,1.0099235859756637,0.8732090012192388
7.5200000000000005,1.009936242985971,0.873067939658009
7.53,1.0099488986366683,0.8729269456837383
7.54,1.0099615529282386,0.8727860192714908
7.55,1.0099742058611658,0.872645160396331
7.5600000000000005,1.0099868574359327,0.872504369033323
7.57,1.0099995076530226,0.8723636451575308
7.58,1.010012156512919,0.872222988744019
7.59,1.010024804016105,0.8720823997678517
7.6000000000000005,1.010037450163064,0.8719418782040932
7.61,1.0100500949542794,0.8718014240278076
7.62,1.010062738390234,0.8716610372140591
7.63,1.0100753804714118,0.8715207177379121
7.640000000000001,1.0100880211982954,0.8713804655744306
7.65,1.0101006605713683,0.8712402806986792
7.66,1.0101132985911139,0.8711001630857218
7.67,1.0101259352580156,0.8709601127106227
7.68,1.0101385705725563,0.8708201295484462
7.69,1.0101512045352194,0.8706802135742566
7.7,1.0101638371464885,0.870540364763118
7.71,1.0101764684068466,0.8704005830900947
7.72,1.010189098316777,0.8702608685302509
7.73,1.010201726876763,0.8701212210586509
7.74,1.0102143540872877,0.8699816406503588
7.75,1.0102269799488346,0.8698421272804389
7.76,1.010239604461887,0.8697026809239555
7.7700000000000005,1.0102522276269283,0.8695633015559727
7.78,1.0102648494444415,0.8694239891515549
7.79,1.0102774699149097,0.8692847436857662
7.8,1.010290089038817,0.8691455651336709
7.8100000000000005,1.0103027068166286,0.8690064534713083
7.82,1.0103153232485989,0.8688674086867688
7.83,1.010327938335135,0.8687284307594318
7.84,1.0103405520767146,0.8685895196646694
7.8500000000000005,1.0103531644738157,0.8684506753778536
7.86,1.0103657755269164,0.8683118978743566
7.87,1.0103783852364943,0.8681731871295505
7.88,1.010390993603027,0.8680345431188075
7.890000000000001,1.010403600626993,0.8678959658174994
7.9,1.0104162063088697,0.8677574552009986
7.91,1.0104288106491353,0.8676190112446771
7.92,1.0104414136482671,0.867480633923907
7.930000000000001,1.0104540153067434,0.8673423232140602
7.94,1.0104666156250421,0.8672040790905091
7.95,1.0104792146036408,0.8670659015286257
7.96,1.0104918122430175,0.866927790503782
7.97,1.01050440854365,0.8667897459913503
7.98,1.0105170035060163,0.8666517679667024
7.99,1.0105295971305939,0.8665138564052106
8.0,1.010542189417861,0.8663760112822471
8.01,1.0105547803682955,0.8662382325731838
8.02,1.010567369982375,0.8661005202533928
8.03,1.0105799582605774,0.8659628742982463
8.040000000000001,1.0105925452033808,0.8658252946831163
8.05,1.010605130811263,0.865687781383375
8.06,1.0106177150847013,0.8655503343743944
8.07,1.0106302980241744,0.8654129536315468
8.08,1.0106428796301596,0.8652756391302041
8.09,1.010655459903135,0.8651383908457384
8.1,1.0106680388435785,0.8650012087535219
8.11,1.0106806164519675,0.8648640928289266
8.120000000000001,1.0106931927287806,0.8647270430473246
8.13,1.010705767674495,0.8645900593840882
8.14,1.0107183412895888,0.8644531418145892
8.15,1.0107309135745401,0.8643162903141999
8.16,1.0107434845298264,0.8641795048582923
8.17,1.0107560541559257,0.8640427854222386
8.18,1.010768622453316,0.8639061319814108
8.19,1.0107811894224747,0.863769544511181
8.2,1.0107937550638801,0.8636330229869214
8.21,1.01080631937801,0.8634965673840039
8.22,1.0108188823653421,0.8633601776778008
8.23,1.0108314440263544,0.8632238538436842
8.24,1.0108440043615246,0.8630875958570261
8.25,1.0108565633713307,0.8629514036931986
8.26,1.0108691210562506,0.8628152773275738
8.27,1.010881677416762,0.8626792167355238
8.28,1.0108942324533428,0.8625432218924207
8.290000000000001,1.0109067861664711,0.8624072927736367
8.3,1.0109193385566244,0.8622714293545438
8.31,1.0109318896242807,0.8621356316105141
8.32,1.0109444393699178,0.8619998995169197
8.33,1.0109569877940137,0.8618642330491327
8.34,1.0109695348970462,0.8617286321825252
8.35,1.0109820806794931,0.8615930968924693
8.36,1.0109946251418325,0.8614576271543372
8.370000000000001,1.0110071682845418,0.8613222229435007
8.38,1.011019710108099,0.8611868842353323
8.39,1.0110322506129825,0.8610516110052038
8.4,1.0110447897996695,0.8609164032284874
8.41,1.011057327668638,0.8607812608805553
8.42,1.0110698642203662,0.8606461839367794
8.43,1.0110823994553315,0.8605111723725318
8.44,1.011094933374012,0.8603762261631849
8.45,1.0111074659768855,0.8602413452841104
8.46,1.01111999726443,0.8601065297106807
8.47,1.0111325272371232,0.8599717794182677
8.48,1.011145055895443,0.8598370943822436
8.49,1.0111575832398672,0.8597024745779805
8.5,1.0111701092708736,0.8595679199808505
8.51,1.0111826339889405,0.8594334305662257
8.52,1.0111951573945452,0.8592990063094781
8.53,1.0112076794881657,0.85916464718598
8.540000000000001,1.0112202002702801,0.8590303531711032
8.55,1.0112327197413662,0.8588961242402201
8.56,1.0112452379019017,0.8587619603687026
8.57,1.0112577547523645,0.8586278615319229
8.58,1.0112702702932324,0.8584938277052531
8.59,1.0112827845249834,0.8583598588640652
8.6,1.0112952974480953,0.8582259549837313
8.61,1.0113078090630458,0.8580921160396238
8.620000000000001,1.0113203193703133,0.8579583420071143
8.63,1.011332828370375,0.8578246328615753
8.64,1.011345336063709,0.8576909885783787
8.65,1.0113578424507934,0.8575574091328967
8.66,1.0113703475321056,0.8574238945005013
8.67,1.0113828513081238,0.8572904446565647
8.68,1.0113953537793259,0.8571570595764588
8.69,1.0114078549461896,0.8570237392355561
8.700000000000001,1.0114203548091925,0.8568904836092283
8.71,1.011432853368813,0.8567572926728476
8.72,1.0114453506255285,0.8566241664017862
8.73,1.0114578465798172,0.8564911047714161
8.74,1.0114703412321568,0.8563581077571095
8.75,1.0114828345830253,0.8562251753342384
8.76,1.0114953266329003,0.8560923074781749
8.77,1.0115078173822598,0.8559595041642912
8.78,1.0115203068315817,0.8558267653679593
8.790000000000001,1.0115327949813435,0.8556940910645513
8.8,1.0115452818320236,0.8555614812294394
8.81,1.0115577673840996,0.8554289358379956
8.82,1.0115702516380496,0.855296454865592
8.83,1.0115827345943509,0.8551640382876007
8.84,1.011595216253482,0.8550316860793938
8.85,1.0116076966159202,0.8548993982163435
8.86,1.0116201756821437,0.8547671746738218
8.870000000000001,1.0116326534526303,0.8546350154272008
8.88,1.0116451299278577,0.8545029204518526
8.89,1.0116576051083042,0.8543708897231493
8.9,1.011670078994447,0.8542389232164631
8.91,1.0116825515867645,0.854107020907166
8.92,1.0116950228857342,0.85397518277063
8.93,1.0117074928918344,0.8538434087822273
8.94,1.0117199616055423,0.8537116989173301
8.950000000000001,1.0117324290273364,0.8535800531513104
8.96,1.0117448951576944,0.8534484714595402
8.97,1.011757359997094,0.8533169538173918
8.98,1.011769823545862,0.8531855002085366
8.99,1.0117822858043222,0.8530541106168597
9.0,1.011794746772947,0.8529227850180173
9.01,1.0118072064522088,0.8527915233876657
9.02,1.0118196648425806,0.8526603257014613
9.03,1.0118321219445352,0.8525291919350603
9.040000000000001,1.011844577758545,0.8523981220641188
9.05,1.011857032285083,0.8522671160642932
9.06,1.0118694855246217,0.8521361739112397
9.07,1.0118819374776338,0.8520052955806147
9.08,1.011894388144592,0.8518744810480743
9.09,1.0119068375259692,0.8517437302892747
9.1,1.0119192856222379,0.8516130432798725
9.11,1.0119317324338708,0.8514824199955237
9.120000000000001,1.0119441779613405,0.8513518604118845
9.13,1.0119566222051197,0.8512213645046113
9.14,1.0119690651656814,0.8510909322493604
9.15,1.011981506843498,0.850960563621788
9.16,1.0119939472390425,0.8508302585975502
9.17,1.0120063863527873,0.8507000171523036
9.18,1.012018824185205,0.8505698392617042
9.19,1.0120312607367687,0.8504397249014083
9.200000000000001,1.0120436960079509,0.8503096740470723
9.21,1.0120561299992241,0.8501796866743523
9.22,1.012068562711061,0.8500497627589046
9.23,1.0120809941439348,0.8499199022763856
9.24,1.0120934242983177,0.8497901052024514
9.25,1.0121058531746825,0.8496603715127583
9.26,1.012118280773502,0.8495307011829626
9.27,1.012130707095249,0.8494010941887205
9.28,1.0121431321403958,0.8492715505056884
9.290000000000001,1.0121555559094153,0.8491420701095224
9.3,1.0121679784027804,0.8490126529758787
9.31,1.0121803996209635,0.8488832990804138
9.32,1.0121928195644374,0.8487540083987839
9.33,1.0122052382336748,0.8486247809066452
9.34,1.0122176556291487,0.8484956165796539
9.35,1.012230071751331,0.8483665153934664
9.36,1.0122424866006952,0.8482374773237389
9.370000000000001,1.0122549001777137,0.8481085023461276
9.38,1.012267312482859,0.8479795904362889
9.39,1.0122797235166041,0.8478507415698789
9.4,1.0122921332794215,0.847721955722554
9.41,1.012304541771784,0.8475932328699703
9.42,1.0123169489941644,0.8474645729877843
9.43,1.0123293549470351,0.8473359760516522
9.44,1.012341759630869,0.8472074420372301
9.450000000000001,1.0123541630461386,0.8470789709201743
9.46,1.012366565193317,0.8469505626761412
9.47,1.0123789660728764,0.846822217280787
9.48,1.0123913656852899,0.8466939347097678
9.49,1.0124037640310297,0.8465657149387401
9.5,1.012416161110569,0.8464375579433602
9.51,1.0124285569243805,0.8463094636992841
9.52,1.0124409514729367,0.8461814321821681
9.53,1.0124533447567101,0.8460534633676686
9.540000000000001,1.0124657367761736,0.8459255572314419
9.55,1.0124781275318,0.8457977137491441
9.56,1.012490517024062,0.8456699328964317
9.57,1.0125029052534318,0.8455422146489606
9.58,1.0125152922203828,0.8454145589823874
9.59,1.0125276779253873,0.8452869658723682
9.6,1.012540062368918,0.8451594352945592
9.61,1.0125524455514476,0.8450319672246168
9.620000000000001,1.0125648274734491,0.8449045616381973
9.63,1.0125772081353948,0.8447772185109568
9.64,1.0125895875377575,0.8446499378185516
9.65,1.0126019656810101,0.844522719536638
9.66,1.012614342565625,0.8443955636408723
9.67,1.0126267181920752,0.8442684701069108
9.68,1.012639092560833,0.8441414389104095
9.69,1.0126514656723713,0.844014470027025
9.700000000000001,1.012663837527163,0.8438875634324133
9.71,1.0126762081256806,0.8437607191022308
9.72,1.0126885774683967,0.8436339370121338
9.73,1.012700945555784,0.8435072171377785
9.74,1.0127133123883156,0.8433805594548212
9.75,1.0127256779664637,0.8432539639389179
9.76,1.0127380422907013,0.8431274305657253
9.77,1.0127504053615008,0.8430009593108994
9.78,1.012762767179335,0.8428745501500964
9.790000000000001,1.012775127744677,0.8427482030589728
9.8,1.012787487057999,0.8426219180131846
9.81,1.012799845119774,0.8424956949883883
9.82,1.0128122019304744,0.84236953396024
9.83,1.012824557490573,0.842243434904396
9.84,1.0128369118005425,0.8421173977965126
9.85,1.0128492648608558,0.8419914226122461
9.86,1.0128616166719853,0.8418655093272527
9.870000000000001,1.012873967234404,0.8417396579171885
9.88,1.0128863165485842,0.8416138683577101
9.89,1.0128986646149991,0.8414881406244735
9.9,1.0129110114341209,0.8413624746931351
9.91,1.0129233570064224,0.8412368705393511
9.92,1.0129357013323768,0.8411113281387778
9.93,1.0129480444124561,0.8409858474670714
9.94,1.0129603862471332,0.8408604284998882
9.950000000000001,1.012972726836881,0.8407350712128845
9.96,1.0129850661821722,0.8406097755817165
9.97,1.0129974042834793,0.8404845415820404
9.98,1.013009741141275,0.8403593691895127
9.99,1.0130220767560323,0.8402342583797895
