t,Gs_alpha_GTP,Gs_beta_gamma,Gs_alpha_GDP,Gi_alpha_GTP,Gi_beta_gamma,Gi_alpha_GDP,Gs_alpha_GTP_1,Gs_beta_gamma_1,Gs_alpha_GDP_1,Gi_alpha_GTP_1,Gi_beta_gamma_1,Gi_alpha_GDP_1,cAMP_cav,cAMP_ecav,cAMP_cyt
2.5500000000000003,2.922575406771574,2.923236414289713,0.0006610075181382514,0.015405106353073414,0.016040063161503547,0.0006349568084301384,2.927488488867056,2.9281494986348426,0.0006610077677860436,0.001240935183793349,0.0017171572356113726,0.0004762220518180237,2.1832824631946846,1.2589120596282637,1.00854650916498
2.56,2.9257644261770355,2.926425433858109,0.0006610076810726691,0.015408391398794016,0.016043353592829733,0.0006349621940357244,2.930635954713595,2.9312969646416422,0.000661007928046841,0.0012411993531789664,0.0017174539967772572,0.00047625464359829094,2.183786188721349,1.2595985724810412,1.0086265924645477
2.57,2.928926473844326,2.9295874816866054,0.0006610078422785344,0.015411650256430275,0.016046617790849312,0.0006349675344190435,2.9337567984241493,2.9344178085110215,0.0006610080868721719,0.0012414614147189425,0.0017177483772818647,0.0004762869625629224,2.1842829620729622,1.2602846863586878,1.0087066881697289
2.58,2.9320617767457993,2.932722784747577,0.000661008001777448,0.015414883134799285,0.016049855964777926,0.0006349728299786483,2.9368512440582255,2.937512254302673,0.000661008244446927,0.0012417213852360886,0.0017180403962323509,0.00047631901099626255,2.184772897401917,1.2609703996687325,1.0087867960068935
2.59,2.9351705600250457,2.9358315681846374,0.000661008159590723,0.015418090241106365,0.016053068322215838,0.0006349780811094794,2.9399195138696497,2.940580524270653,0.0006610084010028395,0.0012419792814232537,0.001718330072588327,0.0004763507911650733,2.185256107014279,1.2616557108418756,1.0088669157064258
2.6,2.9382530463778163,2.9389140546935564,0.0006610083157391691,0.015421271780416449,0.016056255068617277,0.0006349832882008356,2.9429618276948584,2.9436228382496554,0.0006610085547969568,0.001242235119800639,0.0017186174251232638,0.000476382305322625,2.185732698761327,1.2623406183521795,1.0089470470078747
2.61,2.9413094574164136,2.9419704658866577,0.0006610084702435878,0.01542442795681943,0.01605941640846024,0.0006349884516408194,2.9459784043010315,2.946639415007338,0.0006610087063061495,0.0012424889168098966,0.001718902472510127,0.0004764135557002306,2.186202781700112,1.2630251206731224,1.0090271896487712
2.62,2.944340012716172,2.945001021339297,0.0006610086231244373,0.01542755897261592,0.016062552544429128,0.0006349935718132161,2.948969460443926,2.9496304712990837,0.0006610088551574647,0.0012427406887483793,0.0017191852332618333,0.0004764445445134542,2.186666462090717,1.263709216308605,1.0091073433725333
2.63,2.947344930074125,2.9480059388485276,0.0006610087744019312,0.015430665028538244,0.016065663677636566,0.0006349986490983293,2.951935211123456,2.9525962221243134,0.0006610090008573856,0.0012429904517869878,0.001719465725747633,0.0004764752739606454,2.187123844447088,1.2643929037847574,1.0091875079263881
2.64,2.9503244252050562,2.9509854341291524,0.0006610089240954366,0.015433746323489608,0.01606875000736155,0.0006350036838719464,2.954875869283401,2.9555368804282756,0.0006610091448742122,0.001243238221949111,0.0017197439681730757,0.00047650574622396495,2.187575030428443,1.265076181658754,1.0092676830635712
2.65,2.9532787117567896,2.953939720829014,0.0006610090722234747,0.015436803054557207,0.016071811731062577,0.0006350086765053782,2.9577916458265086,2.958452657117184,0.0006610092906753215,0.0012434840151116851,0.0017200199785811206,0.0004765359634694357,2.188020118879689,1.2657590485184638,1.0093478685432444
2.66,2.9562080022888484,2.9568690115076546,0.0006610092188055128,0.015439835417852094,0.016074849045220833,0.0006350136273687467,2.9606827505813755,2.961343762019126,0.000661009437750252,0.0012437278470729953,0.001720293774916992,0.00047656592784399687,2.1884592093486392,1.2664415029543938,1.0094280641235176
2.67,2.9591125073165103,2.959773516680371,0.0006610093638601589,0.015442843607688822,0.016077862144516567,0.0006350185368277521,2.9635493913580038,2.9642104029457155,0.0006610095877112247,0.001243969733486449,0.0017205653749650248,0.00047659564147857595,2.188892398621259,1.2671235435872745,1.00950826956832
2.68,2.961992435609987,2.962653445117394,0.000661009507405689,0.015445827816842197,0.01608085122208686,0.0006350234052446708,2.966391774243377,2.9670527859859357,0.000661009742558132,0.0012442096898813016,0.0017208347963685578,0.00047662510648725613,2.189319781786636,1.2678051690595464,1.0095884846452876
2.69,2.9648479939167873,2.9655090035662512,0.0006610096494626106,0.015448788236308386,0.016083816469285785,0.0006350282329774068,2.969210103327152,2.969871115214395,0.0006610098872422607,0.0012444477316433723,0.001721102056612122,0.00047665432496874996,2.1897414511305224,1.2684863780438516,1.0096687091279368
2.7,2.96767938751436,2.9683403973044102,0.0006610097900489636,0.015451725055780349,0.016086758076161688,0.0006350330203813472,2.972004581247667,2.972665593269415,0.0006610100217475331,0.001244683874053424,0.0017213671730572646,0.0004766832990038407,2.1901574982795835,1.2691671692264688,1.0097489427914457
2.71,2.9704868199250734,2.9711478298542575,0.0006610099291829491,0.015454638463402599,0.016089676231210978,0.0006350377678083882,2.9747754089103404,2.9754364210535544,0.0006610101432137788,0.0012449181322673661,0.0017216301629242577,0.00047671203065689164,2.190568013066028,1.2698475413160266,1.009829185414885
2.72,2.9732704929273592,2.9739315029942435,0.0006610100668829647,0.015457528645780764,0.01609257112138772,0.0006350424756069626,2.977522785498675,2.978183797744399,0.0006610102457231923,0.0012451505213170253,0.0017218910432929423,0.000476740521975917,2.1909730835517816,1.2705274930432815,1.0099094367811692
2.73,2.9760306066384397,2.976691616841606,0.0006610102031647065,0.01546039578805256,0.01609544293217483,0.0006350471441222749,2.980246908555981,2.980907920894243,0.0006610103382610445,0.001245381056115875,0.0017221498311086039,0.0004767687749927289,2.191372796260638,1.2712070231591348,1.0099896966765898
2.74,2.9787673595881334,2.9794283699261714,0.0006610103380370894,0.01546324007395101,0.01609829184764749,0.0006350517736964893,2.9829479740582716,2.9836089865279867,0.0006610104697141204,0.0012456097514641372,0.0017224065431874949,0.00047679679172335786,2.1917672363361325,1.2718861304331377,1.010069964890492
2.75,2.981480948491459,2.9821419589629787,0.0006610104715183727,0.015466061685609782,0.016101118050277922,0.0006350563646681494,2.985626176189668,2.9862871888198326,0.0006610106301638994,0.0012458366220330713,0.0017226611961997877,0.0004768245741667162,2.192156487069831,1.2725648136580348,1.010150241216246
2.7600000000000002,2.9841715684724135,2.984832579076037,0.0006610106036220209,0.015468860803754803,0.016103921721127543,0.0006350609173727478,2.9882817075634223,2.988942720400902,0.0006610108374787729,0.0012460616823804394,0.0017229138066863334,0.000476852124305894,2.192540630372675,1.2732430716452627,1.0102305254502781
2.77,2.986839413019997,2.987500423754359,0.000661010734360525,0.015471637607666634,0.01610670303980924,0.0006350654321426145,2.9909147591784864,2.991575772292428,0.0006610111139406565,0.0012462849469474693,0.0017231643910553616,0.0004768794441078922,2.1929197466866723,1.2739209032258174,1.0103108173922533
2.7800000000000002,2.9894846741815115,2.9901456850452885,0.0006610108637757484,0.015474392275346293,0.016109462184653926,0.0006350699093076406,2.9935255206104103,2.9941865339145357,0.0006610113041248583,0.0012465064300722281,0.0017234129655974253,0.00047690653552519714,2.1932939153150506,1.2745983072470448,1.0103911168444155
2.79,2.992107542225861,2.9927685532177417,0.0006610109918793912,0.015477124983226417,0.016112199332420377,0.0006350743491939655,2.99611417967883,2.996775193111126,0.0006610114322955817,0.0012467261459663305,0.001723659546459244,0.00047693340049291354,2.1936632138735943,1.2752752825780425,1.0104714236126808
2.8000000000000003,2.994708205811126,2.9953692169298063,0.0006610111186789736,0.015479835906315022,0.016114914658439616,0.000635078752124603,2.9986809226129623,2.9993419361594342,0.000661011546471413,0.001246944108726531,0.001723904149656654,0.000476960040930123,2.194027718578146,1.2759518281068685,1.0105517375060629
2.81,2.9972868520705687,2.99794786331476,0.0006610112441899871,0.015482525218269275,0.016117608336689022,0.0006350831184197532,3.0012259341365444,3.0018869477820656,0.0006610116455205748,0.0012471603323406767,0.0017241467910812363,0.00047698645874055974,2.1943875043968606,1.276627942739077,1.0106320583363684
2.82,2.9998436665783,3.000504677946729,0.0006610113684276353,0.015485193091366051,0.016120280539762697,0.0006350874483966513,3.003749397433928,3.0044104111626915,0.0006610117287627215,0.0012473748306853316,0.0017243874864976082,0.0004770126558122767,2.194742645002907,1.2773036253982073,1.0107123859182898
2.83,3.0023788333635935,3.0030398448550017,0.0006610114914068275,0.015487839696514212,0.01612293143888381,0.0006350917423696052,3.0062514941642196,3.0069125079602648,0.000661011796044112,0.0012475876175267677,0.0017246262515444883,0.0004770386340177207,2.1950932128078438,1.2779788750254824,1.0107927200693374
2.84,3.004892534925202,3.005553546538345,0.0006610116131421712,0.015490465203266886,0.01612556120391691,0.0006350960006500308,3.008732404475422,3.0093934183232354,0.0006610118478127812,0.0012477987065219575,0.0017248631017357638,0.0004770643952138063,2.195439278994998,1.2786536905795094,1.0108730606097727
2.85,3.007384952171021,3.008045963904669,0.0006610117336466179,0.015493069779769534,0.016128170003315852,0.0006351002235463227,3.011192306944744,3.011853320838358,0.0006610118936132509,0.001248008111214372,0.0017250980524583632,0.0004770899412439913,2.1957809129601835,1.2793280710401977,1.0109534073637123
2.86,3.0098562644657796,3.010517276318713,0.0006610118529320582,0.015495653592800937,0.016130758004164896,0.0006351044113639642,3.013631378625748,3.0142923925741463,0.0006610119483978624,0.0012482158450372934,0.00172533111897475,0.00047711527393745666,2.1961181826100185,1.2800020154065725,1.0110337601585369
2.87,3.012306649855592,3.0129676618266066,0.0006610119710131059,0.015498216807966342,0.01613332537237237,0.0006351085644060348,3.016049795270413,3.016710809279304,0.0006610120088904343,0.0012484219213294288,0.0017255623164329755,0.00047714039510354686,2.196451156064365,1.2806755226845876,1.0111141188215191
2.88,3.014736284824539,3.015397296912443,0.0006610120879024428,0.015500759589488024,0.01613587227246069,0.0006351126829726699,3.018447731088376,3.0191087451711067,0.0006610120827300716,0.0012486263533179748,0.001725791659856726,0.00047716530653875135,2.196779899643552,1.2813485919013958,1.0111944831838064
2.89,3.0171453443928384,3.0178063565964526,0.0006610122036123231,0.015503282100289699,0.016138398867650977,0.0006351167673612849,3.020825358844008,3.021486373023097,0.0006610121790887049,0.0012488291541254426,0.0017260191641499743,0.0004771900100245319,2.1971044785674767,1.2820212221003076,1.0112748530790356
2.9,3.019534002130873,3.0201950144490293,0.0006610123181545611,0.01550578450200857,0.016140905319875175,0.0006351208178666108,3.0231828498702664,3.0238438641790455,0.0006610123087787814,0.0012490303367706276,0.0017262448440980322,0.00047721450732740475,2.197424956986694,1.2826934123405056,1.0113552283432685
2.91,3.0219024301732196,3.022563442604761,0.0006610124315405189,0.01550826695500735,0.016143391789788075,0.0006351248347807304,3.025520374082553,3.0261813885669144,0.0006610124843609562,0.0012492299141695818,0.0017264687143686043,0.00047723880019902277,2.197741398013504,1.2833651616967614,1.0114356088149308
2.92,3.0242507991945327,3.0249118117383165,0.0006610125437823502,0.015510729618353612,0.016145858436746558,0.000635128818392953,3.0278380999548737,3.0284991146670475,0.0006610127121729328,0.0012494278991339435,0.0017266907895105604,0.0004772628903766169,2.1980538635612468,1.284036469260563,1.0115159943351224
2.93,3.0265792777740734,3.0272402904289892,0.0006610126549143785,0.01551317264927511,0.016148305418262208,0.0006351327689871066,3.0301361938918028,3.030797208746672,0.0006610128548685477,0.0012496243043269458,0.0017269110839161414,0.00047728677958919577,2.1983624111095192,1.2847073341638855,1.0115963847539475
2.94,3.0288880341381867,3.0295490469031243,0.0006610127649361587,0.015515596204653323,0.016150732891502192,0.0006351366868488746,3.0324148219505385,3.033075836948162,0.0006610129976228834,0.0012498191423840443,0.0017271296119253923,0.0004773104695413483,2.198667102426396,1.2853777555148902,1.0116767799134396
2.95,3.0311772346973562,3.0318382475712187,0.0006610128738611081,0.01551800043976954,0.016153141012029127,0.0006351405722595928,3.0346741483950908,3.035335163530499,0.0006610131354071451,0.0012500124258116407,0.0017273463877388775,0.0004773339619272369,2.1989679961728807,1.2860477324523427,1.0117571796620353
2.96,3.0334470444792845,3.0341080574609887,0.0006610129817026932,0.015520385508676062,0.01615552993417411,0.0006351444254980558,3.0369143361242794,3.0375753513861348,0.0006610132618545301,0.0012502041670170644,0.001727561425443797,0.0004773572584267328,2.199265150041111,1.286717264129808,1.0118375838503861
2.97,3.0356976271419,3.0363586402303757,0.0006610130884744498,0.015522751564207371,0.016157899811047913,0.0006351482468405483,3.0391355466845797,3.039796562053732,0.0006610133691513412,0.0012503943783094729,0.0017277747390149804,0.0004773803607055078,2.1995586207803024,1.2873863497154037,1.0119179923313053
2.98,3.03792914498636,3.038590158180551,0.000661013194190005,0.015525098757991282,0.01616025079455215,0.0006351520365608764,3.0413379402829674,3.041998955730896,0.0006610134479281021,0.0012505830719007512,0.0017279863423158772,0.0004774032704151262,2.199848464222694,1.2880549883915535,1.0119984049597155
2.99,3.040141758970057,3.0408027722689215,0.0006610132988630982,0.015527427240460105,0.016162583035390497,0.0006351557949303994,3.043521675799764,3.0441826912869154,0.0006610134871506713,0.0012507702599064139,0.00172819624909955,0.0004774259891931365,2.2001347353094953,1.28872317935474,1.0120788215925944
3.0,3.042335628175017,3.042996641577512,0.0006610134024938547,0.015529737160395797,0.016164896682611705,0.0006351595222159157,3.0456869102633015,3.0463479258211623,0.0006610135578600974,0.0012509559543088698,0.001728404472975168,0.0004774485186662983,2.2004174856415277,1.289390921833709,1.0121592420937644
3.0100000000000002,3.0445109108731385,3.0451719243782356,0.0006610135050953678,0.015532028665841488,0.01616719188452532,0.0006351632186838399,3.0478337999025844,3.048494815553645,0.0006610136510597235,0.0012511401670310365,0.0017286110274756534,0.0004774708604446169,2.200696768287701,1.2900582150535744,1.0122396663244846
3.02,3.0466677641038076,3.0473287777104914,0.0006610136066827304,0.01553430190374008,0.016169468788338588,0.0006351668845985182,3.0499624997298818,3.050623515474523,0.0006610137446403571,0.0012513229099071538,0.0017288159260310954,0.0004774930161239418,2.2009726358320454,1.2907250582503225,1.0123200941472676
3.0300000000000002,3.04880634344228,3.049467357149548,0.0006610137072668806,0.015536557019736098,0.016171727539957385,0.0006351705202212971,3.052073163311838,3.052734179152772,0.000661013840933155,0.0012515041946667786,0.0017290191819542447,0.00047751498728746615,2.2012451392878374,1.2913914506788517,1.012400525428002
3.04,3.050926803166645,3.0515878169735053,0.0006610138068585094,0.015538794158318582,0.016173968284129734,0.0006351741258111614,3.0541659429344583,3.054826958877357,0.0006610139428975884,0.001251684032946326,0.0017292208084512587,0.00047753677550493265,2.2015143288232903,1.2920573916075109,1.0124809600345306
3.0500000000000003,3.0530292962697723,3.0536903101752415,0.0006610139054680546,0.015541013462831337,0.016176191164456087,0.0006351777016247608,3.0562409896149068,3.056902005669083,0.0006610140541756283,0.0012518624362898953,0.0017294208186226267,0.00047755838233273144,2.201780253782687,1.2927228803178883,1.0125613978366057
3.06,3.055113974471253,3.0557749884743597,0.0006610140031056961,0.015543215075483185,0.016178396323399614,0.0006351812479164383,3.058298453113304,3.058959469292451,0.0006610141791459336,0.0012520394161500976,0.0017296192254640955,0.0004775798093139978,2.2020429627075107,1.2933879161046007,1.0126418387058465
3.0700000000000003,3.0571809880547955,3.0578420021545805,0.0006610140997843444,0.015545399137209284,0.016180583902147067,0.0006351847649377936,3.060338481772031,3.0609994980759927,0.0006610143039613301,0.0012522149838768584,0.0017298160418558902,0.000477601057979032,2.2023025026356993,1.2940524982806179,1.0127222825171207
3.08,3.059230485944267,3.0598915001397864,0.0006610141955185357,0.015547565787736061,0.016182754040673934,0.0006351882529378802,3.062361222590868,3.063022238994455,0.0006610144035862401,0.0012523891507226596,0.001730011280567938,0.0004776221298452785,2.202558919387863,1.2947166261750196,1.0128027291479778
3.09,3.0612626162411414,3.0619236305314574,0.0006610142903154104,0.015549715166039852,0.016184906878204473,0.0006351917121646285,3.064366821758095,3.0650278382571963,0.0006610144991002984,0.0012525619278795693,0.001730204954296026,0.00047764302641645673,2.2028122597616133,1.2953802991161203,1.012883178474311
3.1,3.063277525605635,3.063938539989821,0.0006610143841855297,0.01555184740981891,0.0161870425526821,0.0006351951428631981,3.066355424038922,3.0670164406279525,0.0006610145890302052,0.0012527333264366121,0.0017303970756204325,0.0004776637491838205,2.2030625689439844,1.2960435164512616,1.0129636303754688
3.11,3.065275359472604,3.065936373949744,0.0006610144771393718,0.015553962655677689,0.016189161200954226,0.0006351985452765468,3.0683271729888326,3.0689881896604567,0.0006610146716232873,0.0012529033573946463,0.0017305876570205265,0.00047768429962588023,2.2033098913760156,1.2967062775401348,1.0130440847325428
3.12,3.067256262062803,3.067917276631991,0.000661014569187337,0.015556061039136496,0.016191262958781944,0.0006352019196454559,3.070282210964704,3.070943227709531,0.0006610147448262603,0.0012530720316671446,0.0017307767108756468,0.0004777046792085022,2.2035542707710207,1.2973685817545908,1.0131245414283319
3.13,3.069220376394134,3.0698813910544747,0.0006610146603397553,0.015558142694641161,0.01619334796084971,0.0006352052662085559,3.072220679135916,3.0728816959421805,0.0006610148062639896,0.0012532393600809728,0.0017309642494659806,0.0004777248893850078,2.2037957501328567,1.298030428478453,1.0132050003473023
3.14,3.07116784427742,3.0718288590280274,0.000661014750606602,0.01556020775555955,0.016195416340761857,0.0006352085852023136,3.0741427174801657,3.07480373433506,0.0006610148548935456,0.0012534053533761072,0.001731150284972348,0.00047774493159624063,2.2040343717167414,1.2986918171077848,1.0132854613756663
3.15,3.073098806007441,3.0737598208474335,0.0006610148399915146,0.01556225635391945,0.016197468230779707,0.0006352118768602671,3.076048464478136,3.076709481403763,0.0006610149256264246,0.0012535700221844516,0.0017313348294544565,0.00047776480727000485,2.2042701758595076,1.299352747060186,1.0133659244037256
3.16,3.0750134012133694,3.075674416141878,0.0006610149285074965,0.015564288621130469,0.016199503762545586,0.0006352151414151234,3.0779380579539133,3.0785990749524315,0.0006610149985176935,0.0012537333770881746,0.0017315178949110712,0.00047778451782289663,2.204503204111287,1.3000132177497508,1.01344638931959
3.17,3.0769117681563314,3.0775727831724957,0.0006610150161635734,0.015566304687387967,0.01620152306648498,0.0006352183790970214,3.079811634380808,3.080472651456767,0.0006610150759580794,0.0012538954285715382,0.0017316994932304681,0.0004778040646589299,2.20473349660593,1.300673228608014,1.0135268560144488
3.18,3.078794043942684,3.0794550590456535,0.0006610151029685781,0.015568304681854179,0.016203526271988226,0.0006352215901340566,3.081669329092118,3.082330346252915,0.0006610151607960137,0.001254056187035534,0.0017318796362055867,0.0004778234491700529,2.2049610928288,1.301332779077781,1.0136073243810304
3.19,3.0806603645347814,3.0813213797237133,0.0006610151889311483,0.015570288732667456,0.016205513507419753,0.0006352247747523052,3.0835112762917576,3.0841722935481277,0.0006610152563693472,0.0012542156627986284,0.0017320583355348745,0.00047784267273624613,2.205186031633225,1.3019918686129524,1.0136877943135676
3.2,3.0825108647617374,3.0831718800357977,0.0006610152740597231,0.015572256966951522,0.016207484900127363,0.0006352279331758485,3.085337609064888,3.0859986264314254,0.000661015366537066,0.0012543738660975101,0.0017322356028231305,0.0004778617367256205,2.205408351256949,1.3026504966783492,1.0137682657077627
3.21,3.0843456783301906,3.085006693688554,0.0006610153583625405,0.015574209510824706,0.016209440576451493,0.0006352310656267968,3.0871484593885485,3.08780947688426,0.0006610154957110068,0.0012545308070878345,0.0017324114495823504,0.00047788064249451584,2.2056280893385893,1.3033086627495396,1.013848738460754
3.22,3.086164937460077,3.086825952901934,0.0006610154418563142,0.015576146489091254,0.016211380661415146,0.0006352341723239015,3.0889439577717432,3.089604975366849,0.0006610155951051512,0.0012546864958193013,0.0017325858872060912,0.0004778993913867901,2.205845281580328,1.3039663663234098,1.0139292124737702
3.23,3.087968773648501,3.088629789173051,0.000661015524548799,0.015578068025889109,0.016213305279374517,0.0006352372534854162,3.090724234010247,3.091385251681028,0.0006610156707803211,0.0012548409422879524,0.0017327589270234936,0.00047791798473554155,2.206059964483161,1.3046236068964085,1.0140096876466949
3.24,3.0897573173536257,3.090418332960073,0.000661015606446354,0.015579974244422002,0.01621521455374988,0.0006352403093278903,3.092489416874237,3.0931504346110317,0.0006610157367940182,0.0012549941564145423,0.0017329305802770444,0.00047793642386250243,2.206272174183287,1.30528038397374,1.0140901638803757
3.25,3.091530697830134,3.0921917135176926,0.0006610156875579976,0.015581865266820072,0.016217108606885595,0.0006352433400655316,3.094239633945701,3.0949006517357915,0.0006610157900903953,0.001255146148033285,0.0017331008581110436,0.00047795471007775874,2.206481945835718,1.3059366970742121,1.0141706410778486
3.2600000000000002,3.0932890432558446,3.0939500590237388,0.0006610157678927223,0.015583741214247339,0.016218987560157997,0.0006352463459106684,3.095975011743546,3.0966360295706936,0.0006610158271475087,0.0012552969269005293,0.0017332697715806277,0.00047797284468009855,2.2066893140489596,1.306592545726744,1.0142511191434713
3.27,3.0950324807420646,3.0956934965895253,0.0006610158474595025,0.01558560220691059,0.01622085153398435,0.0006352493270737713,3.0976956757338185,3.098356693577769,0.0006610158439495466,0.0012554465026954767,0.0017334373316525856,0.000477990828957109,2.20689431289997,1.307247929470201,1.0143315979828926
3.2800000000000002,3.0967611363439347,3.097422152270203,0.0006610159262673002,0.015587448364068286,0.016222700647831753,0.0006352522837634764,3.099401750339927,3.1000627681758868,0.0006610158359590582,0.0012555948850208993,0.001733603549206173,0.00047800866418527376,2.2070969759491135,1.3079028478532353,1.0144120775030203
3.29,3.09847513507078,3.0991361510751063,0.0006610160043250726,0.01558927980403944,0.016224535020226038,0.0006352552161866075,3.1010933589528595,3.1017543767509492,0.0006610157980891828,0.001255742083403857,0.0017337684350339272,0.00047802635163007043,2.2072973362551145,1.3085573004341204,1.0144925576119908
3.3000000000000003,3.1001746007617093,3.1008356168433484,0.0006610160816381776,0.015591096644098239,0.016226354768645986,0.0006352581245477544,3.1027706238082593,3.103431641554441,0.000661015746180986,0.001255888107287185,0.001733931999832904,0.0004780438925457189,2.2074954259284914,1.309211286784294,1.0145730382200528
3.31,3.1018596556483122,3.1025206718065097,0.0006610161581964205,0.01559289900010327,0.016228160009151078,0.0006352610090478153,3.1044336655543265,3.1050946833427435,0.000661015788415594,0.0012560329659995516,0.0017340942541736728,0.00047806128817412123,2.207691274613328,1.309864806500495,1.0146535192425838
3.3200000000000003,3.1035304220522533,3.104191438286273,0.0006610162340191422,0.015594686987937395,0.016229950857826983,0.0006352638698895962,3.1060826049291883,3.1067436227852103,0.0006610158560209381,0.00125617666887174,0.0017342552086210628,0.00047807853974932276,2.207884915280977,1.3105178591582374,1.0147340005885768
3.33,3.105187020795819,3.1058480371049324,0.0006610163091124801,0.015596460722159828,0.016231727429432366,0.0006352667072725462,3.1077175611903693,3.108378579148925,0.0006610159585547426,0.0012563192251277896,0.0017344148736212611,0.0004780956484934716,2.208076378765752,1.3111704443556098,1.0148144821714944
3.34,3.1068295716941385,3.1074905880776216,0.0006610163834822508,0.015598220316423713,0.016233489837818076,0.0006352695213943731,3.1093386526011457,3.1099996707081226,0.0006610161069756862,0.0012564606439187192,0.0017345732595368815,0.00047811261561816223,2.2082656954302684,1.3118225616998704,1.0148949639059595
3.35,3.108458193564852,3.1091192100219867,0.0006610164571339381,0.015599965883484434,0.01623523819593549,0.0006352723124510636,3.110945996440093,3.1116070147538184,0.0006610163137241281,0.0012566009343231979,0.0017347303766477287,0.00047812944232453105,2.2084528951780706,1.3124742108073042,1.0149754457077274
3.36,3.1100730042377807,3.110734020767854,0.0006610165300726816,0.015601697535207935,0.01623697261584483,0.0006352750806369035,3.112539709010636,3.1132007276034397,0.0006610165928028339,0.0012567401053482155,0.0017348862351515674,0.00047814612980335197,2.20863800746626,1.3131253913030785,1.01505592749366
3.37,3.1116741205645972,3.1123351371669012,0.0006610166023032658,0.015603415382579046,0.016238693208723537,0.0006352778261444991,3.114119905650595,3.114780924610454,0.0006610169598577011,0.0012568781659297546,0.0017350408451648864,0.00047816267923513176,2.2088210613181207,1.313776102821099,1.015136409181698
3.38,3.113261658428495,3.1139226751023257,0.000661016673830108,0.015605119535709786,0.016240400084874575,0.0006352805491647969,3.1156867007417395,3.116347720173999,0.0006610174322584848,0.0012570151249334607,0.0017351942167236666,0.0004781790917902058,2.209002085335746,1.3144263450038673,1.0152168906908345
3.39,3.114835732159056,3.115496748903758,0.0006610167447006847,0.015606810103343912,0.01624209335322915,0.0006352832498852454,3.1172402071316556,3.117901226895783,0.0006610177641266553,0.0012571509911146479,0.001735346359740947,0.00047819536862629886,2.209181105831509,1.3150761175177006,1.0152973719448308
3.4,3.1163964556086223,3.117057472423551,0.0006610168149276209,0.015608487193768698,0.016243773122261843,0.0006352859284931494,3.118780537197223,3.119441557118978,0.0006610179217547905,0.0012572857731918982,0.0017354972840850646,0.0004782115108931662,2.2093581502143076,1.3157254200250337,1.015377852865477
3.41,3.1179439419650037,3.1186049588495077,0.0006610168845030615,0.015610150914656427,0.016245439499831496,0.000635288585175075,3.1203078026595596,3.120968822655479,0.0006610179959184782,0.0012574194798342677,0.0017356469995661176,0.00047822751973184975,2.2095332463792685,1.3163742521893622,1.0154583333738068
3.42,3.119478303209105,3.120139320162545,0.000661016953438976,0.015611801372605148,0.016247092592720284,0.0006352912201151441,3.121822114048143,3.122483134004101,0.0006610179559578545,0.0012575521196242139,0.0017357955158966351,0.00047824339627242134,2.209706420974449,1.3170226136893606,1.0155388133935415
3.43,3.120999650386895,3.121660667408644,0.000661017021747991,0.015613438673369152,0.01624873250686502,0.0006352938334958757,3.1233235809695112,3.1239846007362546,0.0006610177667425657,0.0012576837010762,0.001735942842711396,0.00047825914163519584,2.209877700243021,1.3176705042119612,1.0156192928494139
3.44,3.1225080936183223,3.123169110707767,0.0006610170894434336,0.01561506292186666,0.016250359347364858,0.0006352964254982034,3.1248123121160756,3.125473331504494,0.000661017388417864,0.001257814232637316,0.0017360889895681395,0.00047827475693082346,2.2100471100335293,1.318317923452231,1.0156997716671465
3.45,3.1240037421062383,3.1246647592627785,0.0006610171565393756,0.015616674222187488,0.016251973218488976,0.0006352989963014937,3.126288415274922,3.1269494340510735,0.0006610167761507051,0.001257943722687896,0.0017362339659482784,0.00047829024326038235,2.2102146758101373,1.318964871113247,1.0157802497734287
3.46,3.125486704145312,3.1261477213683633,0.0006610172230506759,0.015618272677600745,0.016253574223684304,0.0006353015460835641,3.127751997336623,3.1284130152164993,0.0006610158798758441,0.0012580721795421395,0.0017363777812576101,0.0004783056017154706,2.210380422662884,1.3196113469059703,1.0158607270958955
3.47,3.126957087061246,3.1276181043502223,0.000661017288974896,0.015619858390503642,0.016255162465524168,0.000635304075020532,3.1292031642351734,3.1298641809888466,0.0006610147536725607,0.0012581996114439725,0.0017365204448217847,0.0004783208333778123,2.2105443751308957,1.3202573505507371,1.0159412035634814
3.48,3.1284149966093,3.129076013963435,0.0006610173541335922,0.015621431461913743,0.016256738045199087,0.0006353065832853501,3.1306420203537217,3.1313030368692676,0.0006610145155450423,0.0012583260265259988,0.0017366619658410894,0.00047833593931509075,2.2107065555747534,1.3209028817912563,1.0160216791097
3.49,3.1298605388075402,3.1305215562261886,0.0006610174186468288,0.015622991993017168,0.01625830106406942,0.000635309071052256,3.1320686703358334,3.132729686813687,0.0006610144778533371,0.0012584514329346558,0.0017368023535284263,0.0004783509205937706,2.2108669890819965,1.321547940352273,1.0161021536627561
3.5,3.1312938183081136,3.1319548357906224,0.0006610174825073046,0.01562454008379339,0.016259851622286197,0.0006353115384928121,3.1334832174762886,3.1341442341990424,0.0006610147227527536,0.0012585758387190424,0.001736941616986805,0.00047836577826776275,2.2110256990830632,1.3221925259773377,1.0161826271543792
3.5100000000000002,3.1327149388874376,3.1333759564331443,0.0006610175457055652,0.015626075833429322,0.016261389819206412,0.0006353139857770934,3.1348857642053924,3.1355467815503886,0.0006610153449953242,0.001258699251864392,0.0017370797652462675,0.0004783805133818754,2.2111827086529425,1.3228366384175447,1.016263099517199
