t,x,y,w,z
3.23,0.9823426681564651,4.401278609723296e-05,0.002965084279775804,0.055672016329556075
3.24,0.9822863061097978,4.411422146055228e-05,0.002961685181126723,0.055728545999212176
3.25,0.9822299336175506,4.4215699663511226e-05,0.0029583116007847344,0.05578476649117974
3.2600000000000002,0.9821735506806704,4.43172209169574e-05,0.002954963249520226,0.05584067967186997
3.27,0.9821171573001038,4.441878543173839e-05,0.0029516398381035855,0.05589628740769402
3.2800000000000002,0.9820607534767979,4.45203934187018e-05,0.0029483410773052,0.05595159156506311
3.29,0.9820043392116995,4.46220450886952e-05,0.002945066677895458,0.05600659401038839
3.3000000000000003,0.9819479145057339,4.472374061395818e-05,0.002941816393459613,0.056061296488805056
3.31,0.9818914793597489,4.482548002604322e-05,0.0029385901335996145,0.05611570030352038
3.3200000000000003,0.9818350337746581,4.4927263476168467e-05,0.002935387675212697,0.05616980713363677
3.33,0.9817785777513846,4.5029091132115796e-05,0.0029322087768275146,0.05622361871028688
3.34,0.9817221112908513,4.51309631616671e-05,0.002929053196972721,0.05627713676460336
3.35,0.9816656343939814,4.523287973260425e-05,0.00292592069417697,0.05633036302771886
3.36,0.9816091470616978,4.533484101270913e-05,0.0029228110269689154,0.05638329923076605
3.37,0.9815526492949234,4.543684716976364e-05,0.0029197239538772102,0.056435947104877565
3.38,0.9814961410945812,4.553889837154963e-05,0.0029166592334305087,0.05648830838118607
3.39,0.9814396224615942,4.5640994785849016e-05,0.002913616624157465,0.05654038479082422
3.4,0.9813830933968866,4.574313623518163e-05,0.0029105959610885813,0.056592177819760225
3.41,0.9813265539013825,4.584532228337942e-05,0.0029075971365734514,0.056643688770272614
3.42,0.9812700039760055,4.59475529283236e-05,0.0029046199467866723,0.056694919252850605
3.43,0.981213443621679,4.604982817194424e-05,0.0029016641870057143,0.05674587088085841
3.44,0.9811568728393264,4.61521480161714e-05,0.0028987296525080485,0.05679654526766025
3.45,0.9811002916298712,4.6254512462935146e-05,0.0028958161385711444,0.05684694402662037
3.46,0.9810436999942369,4.6356921514165534e-05,0.002892923440472473,0.056897068771102975
3.47,0.9809870979333467,4.645937517179264e-05,0.002890051353489505,0.05694692111447229
3.48,0.9809304854481241,4.656187343774653e-05,0.00288719967289971,0.05699650267009254
3.49,0.9808738625394912,4.6664416311755576e-05,0.002884368195405633,0.057045815042311626
3.5,0.9808172292083266,4.6767003719498133e-05,0.0028815567656398137,0.05709485953222838
3.5100000000000002,0.9807605854555224,4.68696356092687e-05,0.002878765213596162,0.057143637533559014
3.52,0.9807039312819888,4.69723119611678e-05,0.0028759933486816355,0.057192150570271674
3.5300000000000002,0.9806472666886367,4.707503275529599e-05,0.0028732409803031906,0.057240400166334506
3.54,0.9805905916763765,4.7177797971753825e-05,0.002870507917867784,0.05728838784571565
3.5500000000000003,0.9805339062461189,4.728060759064184e-05,0.002867793970782373,0.057336115132383264
3.56,0.9804772103987744,4.738346159206058e-05,0.0028650989484539143,0.057383583550305484
3.5700000000000003,0.9804205041352537,4.748635995611059e-05,0.0028624226602893647,0.05743079462345046
3.58,0.9803637874564672,4.758930266289241e-05,0.0028597649156956815,0.05747774987578633
3.59,0.9803070603632992,4.7692289801193185e-05,0.0028571255336219104,0.057524450773025135
3.6,0.9802503228564896,4.779532204724357e-05,0.0028545043845914324,0.057570898466008706
3.61,0.9801935749368873,4.78983996346308e-05,0.002851901300265955,0.05761709434283609
3.62,0.9801368166053647,4.8001522699566494e-05,0.002849316103758132,0.05766303984379977
3.63,0.980080047862794,4.810469137826222e-05,0.002846748618180618,0.05770873640919225
3.64,0.9800232687100477,4.8207905806929586e-05,0.0028441986666460674,0.05775418547930603
3.65,0.9799664791479983,4.831116612178015e-05,0.002841666072267135,0.0577993884944336
3.66,0.9799096791775181,4.841447245902553e-05,0.002839150658156475,0.057844346894867456
3.67,0.9798528687994796,4.8517824954877294e-05,0.0028366522474267417,0.05788906212090008
3.68,0.9797960480147551,4.862122374554704e-05,0.0028341706631905893,0.05793353561282397
3.69,0.979739216824217,4.8724668967246354e-05,0.002831705728560673,0.05797776881093164
3.7,0.9796823752286621,4.882816091090301e-05,0.002829257341497463,0.05802176289019697
3.71,0.9796255232288554,4.893169993254302e-05,0.002826825431454325,0.05806551891395867
3.72,0.9795686608256398,4.9035286228777165e-05,0.0028244098507635342,0.0581090382189323
3.73,0.979511788019858,4.913891999595252e-05,0.0028220104516297824,0.058152322142285634
3.74,0.9794549048123535,4.924260143041614e-05,0.002819627086257761,0.058195372021186485
3.75,0.979398011203969,4.934633072851508e-05,0.0028172596068521617,0.058238189192802645
3.7600000000000002,0.9793411071955475,4.945010808659643e-05,0.002814907865617677,0.05828077499430191
3.77,0.9792841927879321,4.955393370100724e-05,0.0028125717147589983,0.05832313076285208
3.7800000000000002,0.9792272679819657,4.9657807768094576e-05,0.0028102510064808178,0.05836525783562096
3.79,0.9791703327784914,4.97617304842055e-05,0.002807945592987827,0.05840715754977632
3.8000000000000003,0.9791133871783588,4.9865701945009284e-05,0.002805655338151572,0.0584488311994515
3.81,0.9790564311824725,4.996972139564087e-05,0.0028033802044061524,0.05849027971522085
3.8200000000000003,0.9789994647917023,5.007378862208662e-05,0.00280112009151013,0.058531504258844444
3.83,0.9789424880069053,5.017790360198462e-05,0.0027988748770128684,0.05857250607400344
3.84,0.9788855008289388,5.028206631297299e-05,0.002796644438463732,0.05861328640437899
3.85,0.9788285032586599,5.0386276732689825e-05,0.0027944286534120847,0.058653846493652254
3.86,0.978771495296926,5.0490534838773204e-05,0.002792227399407291,0.05869418758550438
3.87,0.978714476944594,5.059484060886126e-05,0.0027900405539987147,0.058734310923616535
3.88,0.9786574482025214,5.0699194020592056e-05,0.0027878679947357203,0.05877421775166987
3.89,0.9786004090715653,5.0803595051603716e-05,0.0027857095991676716,0.058813909313345535
3.9,0.9785433595525829,5.090804367953433e-05,0.0027835652448439333,0.0588533868523247
3.91,0.9784862996464689,5.101253945994391e-05,0.0027814348218660762,0.05889265146810089
3.92,0.978429229354153,5.1117081559143945e-05,0.0027793182319115583,0.058931704127195096
3.93,0.9783721486765112,5.122166974278325e-05,0.0027772153588341065,0.05897054600087005
3.94,0.9783150576144188,5.132630378603989e-05,0.0027751260862040566,0.05900917826364381
3.95,0.9782579561687511,5.143098346409195e-05,0.002773050297591744,0.05904760209003444
3.96,0.9782008443403832,5.1535708552117485e-05,0.002770987876567505,0.05908581865456
3.97,0.9781437221301904,5.164047882529458e-05,0.0027689387067016753,0.05912382913173855
3.98,0.9780865895390479,5.17452940588013e-05,0.0027669026715645903,0.05916163469608816
3.99,0.9780294465678311,5.185015402781573e-05,0.0027648796547265863,0.05919923652212688
4.0,0.9779722932174151,5.195505850751593e-05,0.002762869539757998,0.05923663578437277
4.01,0.9779151294886642,5.206000732673967e-05,0.0027608722110565587,0.05927383363882898
4.0200000000000005,0.9778579553822884,5.216500106791852e-05,0.0027588875646399015,0.05931083098147622
4.03,0.9778007708990794,5.2270039914269365e-05,0.0027569154903700445,0.0593476288460415
4.04,0.9777435760398759,5.2375123818519e-05,0.0027549558745550025,0.059384228345780894
4.05,0.977686370805517,5.248025273339422e-05,0.0027530086035027924,0.059420630593950495
4.0600000000000005,0.9776291551968416,5.2585426611621814e-05,0.0027510735635214293,0.059456836703806366
4.07,0.9775719292146884,5.269064540592855e-05,0.00274915064091893,0.059492847788604586
4.08,0.9775146928598965,5.2795909069041213e-05,0.0027472397220033103,0.05952866496160124
4.09,0.9774574461333045,5.290121755368661e-05,0.002745340693082586,0.059564289336052394
4.1,0.9774001890357517,5.30065708125915e-05,0.002743453440464773,0.05959972202521414
4.11,0.9773429215680767,5.31119687984827e-05,0.002741577850457888,0.05963496414234254
4.12,0.9772856437311185,5.321741146408697e-05,0.002739713809369946,0.059670016800693684
4.13,0.9772283555256288,5.332289921202665e-05,0.0027378612265353225,0.05970488100620152
4.14,0.9771710569521295,5.34284336301048e-05,0.002736020071947798,0.05973955748207632
4.15,0.9771137480113725,5.353401511863075e-05,0.002734190254823363,0.059774047234803805
4.16,0.9770564287041316,5.363964396840017e-05,0.0027323716787729297,0.059808351296994064
4.17,0.9769990990311799,5.374532047020874e-05,0.0027305642474074097,0.059842470701257165
4.18,0.9769417589932907,5.3851044914852155e-05,0.0027287678643377147,0.059876406480203204
4.19,0.9768844085912375,5.395681759312611e-05,0.0027269824331747567,0.05991015966644226
4.2,0.9768270478257937,5.406263879582627e-05,0.002725207857529447,0.05994373129258441
4.21,0.9767696766977324,5.416850881374833e-05,0.0027234440410126982,0.059977122391239736
4.22,0.9767122952078273,5.4274427937687974e-05,0.0027216908872354215,0.06001033399501833
4.23,0.9766549033568515,5.43803964584409e-05,0.0027199482998085285,0.06004336713653027
4.24,0.9765975011455785,5.448641466679838e-05,0.0027182161823467903,0.060076222848372225
4.25,0.9765400885747395,5.459248276998288e-05,0.0027164945121158977,0.06010890190716436
4.26,0.9764826656450579,5.469860095972692e-05,0.0027147832800330798,0.0601414050420804
4.2700000000000005,0.9764252323572937,5.4804769500106395e-05,0.0027130824132579365,0.06017373320388609
4.28,0.9763677887122069,5.4910988655197193e-05,0.0027113918389500683,0.06020588734334718
4.29,0.9763103347105571,5.50172586890752e-05,0.002709711484269075,0.06023786841122939
4.3,0.9762528703531044,5.512357986581631e-05,0.002708041276374558,0.06026967735829848
4.3100000000000005,0.9761953956406086,5.522995244949641e-05,0.002706381142426116,0.060301315135320194
4.32,0.9761379105738297,5.5336376704191387e-05,0.0027047310095833508,0.060332782693060256
4.33,0.9760804151535276,5.5442852893977125e-05,0.0027030908050058615,0.06036408098228442
4.34,0.9760229093804622,5.554938128292952e-05,0.0027014604558532494,0.06039521095375842
4.3500000000000005,0.9759653932553933,5.565596213512447e-05,0.0026998398892851137,0.060426173558247996
4.36,0.9759078667791066,5.576259550616576e-05,0.0026982290349651795,0.06045696972440218
4.37,0.9758503299526848,5.586927903310343e-05,0.002696627851608339,0.060487600124286875
4.38,0.9757927827770402,5.5976011744115704e-05,0.0026950362812195408,0.06051806557755204
4.39,0.975735225253002,5.608279333619886e-05,0.0026934542577700285,0.06054836697480221
4.4,0.9756776573814002,5.618962350634919e-05,0.0026918817152310447,0.06057850520664195
4.41,0.9756200791630643,5.629650195156297e-05,0.002690318587573834,0.0606084811636758
4.42,0.9755624905988238,5.640342836883648e-05,0.0026887648087696395,0.06063829573650831
4.43,0.9755048916895086,5.6510402455165994e-05,0.0026872203127897044,0.06066794981574402
4.44,0.9754472824359482,5.661742390754783e-05,0.0026856850336052732,0.06069744429198749
4.45,0.9753896628389723,5.672449242297823e-05,0.0026841589051875884,0.06072678005584326
4.46,0.9753320328994105,5.683160769845349e-05,0.0026826418615078945,0.06075595799791589
4.47,0.9752743926180923,5.69387694309699e-05,0.002681133836537434,0.06078497900880991
4.48,0.9752167419959603,5.704597646907897e-05,0.002679634748153566,0.06081384392997088
4.49,0.9751590810342166,5.715322570100146e-05,0.002678144477048749,0.060842553489262534
4.5,0.975101409733798,5.7260516015000536e-05,0.002676662941853618,0.060871108530431324
4.51,0.9750437280956216,5.736784645131696e-05,0.0026751900640816268,0.060899509906029305
4.5200000000000005,0.9749860361206039,5.747521605019149e-05,0.0026737257652462276,0.06092775846860853
4.53,0.9749283338096619,5.7582623851864894e-05,0.002672269966860874,0.060955855070721036
4.54,0.9748706211637124,5.769006889657793e-05,0.002670822590439018,0.06098380056491888
4.55,0.974812898183672,5.7797550224571365e-05,0.0026693835574941134,0.061011595803754114
4.5600000000000005,0.9747551648704577,5.790506687608598e-05,0.002667952789539613,0.061039241639778787
4.57,0.974697421224986,5.801261789136251e-05,0.0026665302080889687,0.06106673892554494
4.58,0.974639667248067,5.812020301183687e-05,0.0026651157381275175,0.06109408848443664
4.59,0.974581902939879,5.8227826116025675e-05,0.002663709325124855,0.06112129096774554
4.6000000000000005,0.9745241283010568,5.833548809067971e-05,0.0026623108997372064,0.0611483471512134
4.61,0.9744663433323465,5.844318909654308e-05,0.002660920389026063,0.06117525784078209
4.62,0.9744085480344936,5.8550929294359895e-05,0.0026595377200529144,0.06120202384239346
4.63,0.9743507424082442,5.865870884487427e-05,0.0026581628198792525,0.06122864596198938
4.64,0.9742929264543436,5.876652790883031e-05,0.0026567956155665678,0.06125512500551172
4.65,0.9742351001735381,5.887438664697214e-05,0.0026554360341763503,0.06128146177890232
4.66,0.9741772635665732,5.8982285220043844e-05,0.002654084002770091,0.06130765708810306
4.67,0.9741194166341947,5.909022378878955e-05,0.0026527394484092814,0.0613337117390558
4.68,0.974061559377109,5.919820276681697e-05,0.0026514023037673856,0.06135962652373036
4.69,0.974003691795298,5.9306227207190844e-05,0.002650072604484486,0.06138540197774216
4.7,0.9739458138890661,5.941430009809015e-05,0.002648750340373256,0.061411038750802435
4.71,0.9738879256589639,5.952242284923923e-05,0.002647435466214652,0.06143653757984033
4.72,0.9738300271055423,5.963059687036246e-05,0.0026461279367896314,0.06146189920178498
4.73,0.9737721182293521,5.9738823571184194e-05,0.0026448277068791505,0.061487124353565514
4.74,0.973714199030944,5.9847104361428765e-05,0.0026435347312641676,0.06151221377211108
4.75,0.9736562695108689,5.9955440650820545e-05,0.002642248964725639,0.061537168194350816
4.76,0.9735983296696775,6.006383384908389e-05,0.0026409703620445227,0.06156198835721386
4.7700000000000005,0.9735403795079206,6.017228536594315e-05,0.0026396988780017744,0.06158667499762936
4.78,0.9734824191448509,6.028086605148913e-05,0.0026384283833469856,0.061611348739686746
4.79,0.9734244483122537,6.0389416694081184e-05,0.002637172661375098,0.061635738307460664
4.8,0.9733664671678098,6.049802730419638e-05,0.002635923665079467,0.061660002585344584
4.8100000000000005,0.9733084757115193,6.0606697881834735e-05,0.002634681394460092,0.061684141573338507
4.82,0.9732504739433823,6.071542842699621e-05,0.0026334458495169736,0.06170815527144244
4.83,0.9731924618633985,6.082421893968083e-05,0.002632217030250112,0.06173204367965638
4.84,0.973134439471568,6.093306941988859e-05,0.0026309949366595062,0.06175580679798032
4.8500000000000005,0.973076406767891,6.104197986761949e-05,0.002629779568745157,0.06177944462641427
4.86,0.9730183637523672,6.115095028287353e-05,0.0026285709265070644,0.06180295716495822
4.87,0.9729603104249968,6.12599806656507e-05,0.002627369009945228,0.06182634441361218
4.88,0.9729022467857797,6.136907101595102e-05,0.002626173819059648,0.06184960637237614
4.89,0.9728441728374765,6.147820614515499e-05,0.0026249852670277344,0.061872743615857484
4.9,0.9727860885846794,6.158736078440675e-05,0.0026238032094053174,0.06189575710001343
4.91,0.9727279940274588,6.169653454704581e-05,0.0026226276439821334,0.061918646839471916
4.92,0.9726698891658148,6.180572743307217e-05,0.002621458570758182,0.06194141283423294
4.93,0.9726117739997951,6.191494041260576e-05,0.00262029597225399,0.06196405525320506
4.94,0.9725536485300269,6.202418614367166e-05,0.002619139620399174,0.06198657630028984
4.95,0.9724955127567031,6.213346852999995e-05,0.0026179894448569154,0.0620089766551697
4.96,0.9724373666798238,6.224278757159064e-05,0.002616845445627215,0.062031256317844626
4.97,0.9723792102993892,6.235214326844377e-05,0.002615707622710072,0.062053415288314616
4.98,0.9723210436126731,6.246151809763415e-05,0.002614576260270409,0.06207544905627213
4.99,0.9722628666293687,6.257097436658619e-05,0.002613450347884209,0.06209737365931616
5.0,0.9722046793431945,6.268047169906669e-05,0.002612330540322812,0.062119178704819464
5.01,0.9721464817545311,6.279001254012051e-05,0.0026112167979355327,0.06214086482212354
5.0200000000000005,0.9720882738638155,6.289959915465297e-05,0.002610109079871088,0.06216243266487143
5.03,0.9720300556725665,6.300923036011895e-05,0.002609007322301528,0.06218388335178079
5.04,0.9719718271818358,6.311890646331969e-05,0.0026079114713251418,0.06220521780065057
5.05,0.9719135883923011,6.322862896250973e-05,0.0026068214809810497,0.06222643676854802
5.0600000000000005,0.97185533930464,6.333839935594356e-05,0.0026057373053083722,0.06224754101254039
5.07,0.9717970799195299,6.34482191418757e-05,0.0026046588983462296,0.06226853128969492
5.08,0.9717388102376486,6.355808981856065e-05,0.002603586214133742,0.062289408357078864
5.09,0.9716805302596735,6.366801288425291e-05,0.0026025192067100304,0.062310172971759455
5.1000000000000005,0.9716222399862823,6.377798983720703e-05,0.0026014578301142145,0.06233082589080395
5.11,0.9715639394181524,6.388802217567747e-05,0.0026004020383854146,0.06235136787127959
5.12,0.9715056285559804,6.399811104800844e-05,0.002599351787016754,0.06237179964083992
5.13,0.9714473074008602,6.410825021172077e-05,0.002598307062212875,0.062392121305860804
5.14,0.9713889759537224,6.421843645533485e-05,0.0025972678375835306,0.062412333227506014
5.15,0.9713306342153546,6.432866923436497e-05,0.002596234075656158,0.06243243599112865
5.16,0.9712722821865443,6.443894800432543e-05,0.002595205738958196,0.06245243018208183
5.17,0.9712139198680787,6.454927222073053e-05,0.0025941827900170817,0.06247231638571865
5.18,0.9711555472607454,6.465964133909459e-05,0.0025931651913602533,0.06249209518739221
5.19,0.9710971643653318,6.477005481493191e-05,0.002592152905515148,0.06251176717245562
5.2,0.9710387711826253,6.488051210375678e-05,0.002591145895009204,0.06253133292626198
5.21,0.9709803677134133,6.49910126610835e-05,0.002590144122369859,0.0625507930341644
5.22,0.9709219539585043,6.510155578271007e-05,0.0025891475506926694,0.06257014807675967
5.23,0.9708635299191961,6.521213702285073e-05,0.0025881561563821827,0.06258939852322115
5.24,0.9708050955965966,6.532275338550795e-05,0.00258716991068598,0.06260854488589648
5.25,0.9707466509916296,6.543340328459467e-05,0.0025861887798365253,0.06262758771912018
5.26,0.970688196105219,6.554408513402383e-05,0.0025852127300662817,0.06264652757722669
5.2700000000000005,0.9706297309382882,6.565479734770837e-05,0.002584241727607712,0.0626653650145505
5.28,0.970571255491761,6.576553833956122e-05,0.0025832757386932805,0.06268410058542606
5.29,0.9705127697665612,6.587630652349531e-05,0.00258231472955545,0.06270273484418785
5.3,0.9704542737636124,6.598710031342359e-05,0.002581358666426684,0.06272126834517036
5.3100000000000005,0.9703957674838383,6.609791812325899e-05,0.002580407515539445,0.06273970164270805
5.32,0.9703372509180138,6.62088286571818e-05,0.0025794613331200536,0.06275803411834471
5.33,0.970278724089849,6.631967251149417e-05,0.002578519883344331,0.06277626895959618
5.34,0.9702201869849499,6.643055418996822e-05,0.0025775832682734382,0.06279440495069129
5.3500000000000005,0.9701616396041943,6.654147242439352e-05,0.0025766514545468226,0.06281244264066078
5.36,0.9701030819484334,6.665242613013034e-05,0.0025757244090389587,0.06283038257547248
5.37,0.9700445140184921,6.676341440610963e-05,0.0025748020988593506,0.06284822529803136
5.38,0.9699859358151686,6.687443653483307e-05,0.0025738844913525305,0.06286597134817952
5.39,0.9699273473392348,6.698549198237302e-05,0.00257297155409806,0.0628836212626962
5.4,0.9698687485914358,6.709658039837257e-05,0.002572063254910529,0.06290117557529773
5.41,0.9698101395724905,6.720770161604548e-05,0.002571159561839557,0.0629186348166376
5.42,0.9697515202830846,6.731885569378301e-05,0.002570260443243954,0.06293599951195046
5.43,0.9696928907236888,6.743004409100004e-05,0.002569365869887621,0.06295327011446955
5.44,0.9696342508948111,6.754126803786974e-05,0.002568475812033665,0.06297044709774084
5.45,0.9695756007970078,6.765252846511823e-05,0.002567590239319264,0.0629875309595984
5.46,0.9695169404308057,6.77638265077245e-05,0.002566709121653487,0.06300452219364228
5.47,0.9694582697967018,6.787516350492025e-05,0.0025658324292172985,0.06302142128923854
5.48,0.9693995888951634,6.798654100019002e-05,0.002564960132463557,0.06303822873151929
5.49,0.969340897726628,6.80979607412711e-05,0.002564092202117013,0.06305494500138256
5.5,0.9692821962915036,6.820942468015356e-05,0.0025632286091743124,0.06307157057549245
5.51,0.9692234845901683,6.83209349730803e-05,0.0025623693249039944,0.06308810592627902
5.5200000000000005,0.9691647626229705,6.8432493980547e-05,0.0025615143208464917,0.06310455152193836
5.53,0.969106030390229,6.854410426730208e-05,0.002560663568814131,0.06312090782643255
5.54,0.9690472878922328,6.865576860234677e-05,0.0025598170408911336,0.06313717529948966
5.55,0.9689885351292411,6.87674899589351e-05,0.002558974709433613,0.0631533543966038
5.5600000000000005,0.9689297721014837,6.887927151457392e-05,0.002558136547069577,0.06316944556903506
5.57,0.9688709988091604,6.899111665102275e-05,0.002557302526698928,0.0631854492638095
5.58,0.968812215252491,6.910302861856881e-05,0.0025564726211784075,0.0632013659297948
5.59,0.9687534214321816,6.921500737794448e-05,0.002555646800357957,0.0632171960748515
5.6000000000000005,0.9686946173486137,6.932705509172976e-05,0.0025548250362340146,0.06323294016645596
5.61,0.9686358030020159,6.943917496066329e-05,0.0025540073018574753,0.06324859865275952
5.62,0.9685769783925953,6.955137033340714e-05,0.0025531935704982654,0.06326417197869888
5.63,0.9685181435205376,6.966364470654673e-05,0.0025523838156453443,0.06327966058599616
5.64,0.9684592983860069,6.977600172459081e-05,0.0025515780110067035,0.06329506491315881
5.65,0.9684004429891464,6.988844517997149e-05,0.0025507761305093675,0.06331038539547973
5.66,0.9683415773300775,7.000097901304421e-05,0.0025499781482993937,0.06332562246503717
5.67,0.9682827014089006,7.011360731208781e-05,0.0025491840387418707,0.06334077655069478
5.68,0.9682238152256942,7.022633431330443e-05,0.0025483937764209214,0.0633558480781016
5.69,0.9681649187805157,7.033916440081962e-05,0.0025476073361396998,0.06337083746969205
5.7,0.9681060120734013,7.045210210668222e-05,0.002546824692920394,0.06338574514468592
5.71,0.9680470951043654,7.056515211086446e-05,0.0025460458220042223,0.06340057151908843
5.72,0.9679881678734013,7.06783192412619e-05,0.0025452706988514386,0.06341531700569014
5.73,0.9679292303804807,7.07916084736935e-05,0.002544499299141327,0.06342998201406704
5.74,0.9678702826286295,7.090500269415126e-05,0.0025437316007295347,0.06344456697294487
5.75,0.9678113246407409,7.101834111932275e-05,0.0025429675943492913,0.06345907245247089
5.76,0.967752356437107,7.1131481766409e-05,0.0025422072693110902,0.063473499000819
5.7700000000000005,0.967693378039796,7.124426980450697e-05,0.0025414506162883444,0.0634878471760185
5.78,0.9676343894648518,7.135659396072209e-05,0.0025406976231908806,0.06350211749509997
5.79,0.9675753906782123,7.146870528759036e-05,0.0025399482509145172,0.06351631014018574
5.8,0.967516381658049,7.158076636925651e-05,0.0025392024676354707,0.06353042537413024
5.8100000000000005,0.9674573623805667,7.169295400388181e-05,0.002538460240998733,0.06354446344584495
5.82,0.9673983328244966,7.1805426743026e-05,0.002537721538688532,0.06355842461914235
5.83,0.967339293004623,7.191808255475574e-05,0.002536986339707036,0.06357230939208457
5.84,0.9672802429214917,7.203092233741257e-05,0.0025362546174559084,0.06358611816795279
5.8500000000000005,0.9672211825743432,7.214395644357467e-05,0.0025355263440868143,0.06359985133985607
5.86,0.9671621119658531,7.225717030215796e-05,0.0025348014953457524,0.06361350931787507
5.87,0.967103031107771,7.237048335003301e-05,0.0025340800625940833,0.06362709255385414
5.88,0.9670439400119129,7.248381464333736e-05,0.0025333620336036003,0.06364060150179314
5.89,0.9669848386927162,7.259706424818561e-05,0.0025326473980036074,0.06365403662908156
5.9,0.9669257271708481,7.27100871130387e-05,0.0025319361486936622,0.06366739844815096
5.91,0.9668666054020764,7.282320838988126e-05,0.0025312282361008042,0.06368068705084255
5.92,0.9668074734065835,7.293628657207661e-05,0.002530523650966146,0.06369390295711366
5.93,0.9667483311744391,7.304939828450168e-05,0.0025298223664001612,0.06370704647974498
5.94,0.9666891786992915,7.316259424952502e-05,0.0025291243567828834,0.06372011795318663
5.95,0.9666300159839918,7.327585857022992e-05,0.002528429599759548,0.06373311776762096
5.96,0.9665708430254725,7.338921819490587e-05,0.002527738070875423,0.06374604627738696
5.97,0.9665116598202194,7.350270330264269e-05,0.0025270497455174264,0.06375890383412085
5.98,0.9664524663711593,7.361629730063945e-05,0.002526364605710901,0.06377169081961927
5.99,0.9663932626874427,7.372993840447591e-05,0.0025256826398953242,0.06378440764482031
6.0,0.9663340487723614,7.38436073700206e-05,0.0025250038304723476,0.06379705469323033
6.01,0.9662748246291339,7.395728548559053e-05,0.002524328159788437,0.06380963234783532
6.0200000000000005,0.9662155902577342,7.407097756256647e-05,0.0025236556084697686,0.06382214096240099
6.03,0.9661563456576908,7.418469163668257e-05,0.002522986156906714,0.0638345808866877
6.04,0.9660970908299353,7.429842557621676e-05,0.002522319786233212,0.06384695248308583
6.05,0.966037825773833,7.441222039856788e-05,0.0025216563415164117,0.06385925850860215
6.0600000000000005,0.9659785504920987,7.452597708239506e-05,0.002520996161360059,0.06387149297293405
6.07,0.9659192649812427,7.463978911227567e-05,0.0025203389538539242,0.06388366100993625
6.08,0.965859969241265,7.475365648820973e-05,0.002519684718998006,0.06389576261960876
6.09,0.9658006632726518,7.486757702212686e-05,0.002519033451966606,0.06390779790358377
6.1000000000000005,0.9657413470778361,7.498153976155435e-05,0.002518385128604498,0.06391976737058522
6.11,0.9656820206571525,7.509554320128648e-05,0.002517739745592013,0.06393167109052741
6.12,0.9656226840106008,7.52095873413233e-05,0.0025170973029291508,0.06394350906341034
6.13,0.9655633371387474,7.532367118281253e-05,0.0025164577885727576,0.06395528152081115
6.140000000000001,0.9655039800440409,7.543779040617889e-05,0.0025158211504417486,0.06396698946419418
6.15,0.9654446127267639,7.555194451301033e-05,0.0025151873825267727,0.06397863300911294
6.16,0.9653852351869162,7.566613350330687e-05,0.002514556484827831,0.06399021215556738
6.17,0.9653258474212241,7.5780356474791e-05,0.002513928552761075,0.06400172510611446
6.18,0.9652664494413918,7.58946166531119e-05,0.0025133032452130106,0.06401317828662728
6.19,0.965207041239973,7.60089119860732e-05,0.002512680779204099,0.06402456760888894
6.2,0.9651476228175729,7.612324264050677e-05,0.002512061137091813,0.06403589340524823
6.21,0.9650881941749464,7.623760870948776e-05,0.0025114442985387222,0.06404715606937639
6.22,0.965028755313228,7.635201009841022e-05,0.0025108302363499586,0.06405835615098575
6.23,0.9649693062331479,7.646644691242416e-05,0.00251021893062928,0.06406949403370835
6.24,0.9649098469354003,7.658091927460345e-05,0.0025096103621353415,0.06408057008627403
6.25,0.9648503774206788,7.669542730802193e-05,0.002509004511626797,0.0640915846774127
6.26,0.9647908976896777,7.68099711357535e-05,0.0025084013598623005,0.06410253817585418
6.2700000000000005,0.9647314077430909,7.692455088087199e-05,0.002507800887600507,0.06411343095032836
6.28,0.9646719075816121,7.703916666645128e-05,0.002507203075600071,0.06412426336956509
6.29,0.9646123972059356,7.715381861556521e-05,0.002506607904619646,0.06413503580229425
6.3,0.964552876616755,7.726850685128767e-05,0.0025060153554178873,0.06414574861724569
6.3100000000000005,0.9644933458147646,7.738323149669253e-05,0.002505425408753449,0.06415640218314927
6.32,0.9644338048006582,7.749799267485363e-05,0.002504838045384985,0.06416699686873488
6.33,0.9643742535751297,7.761279050884484e-05,0.0025042532460711506,0.06417753304273235
6.34,0.9643146921388731,7.772762512174003e-05,0.0025036709915705994,0.06418801107387158
6.3500000000000005,0.9642551204925824,7.784249663661305e-05,0.0025030912626419865,0.06419843133088242
6.36,0.9641955386366813,7.795740519706229e-05,0.0025025140486696056,0.06420879399294968
6.37,0.9641359465713468,7.807235096539423e-05,0.0025019393469000333,0.06421909906648766
6.38,0.9640763442971696,7.818733407255101e-05,0.00250136714139864,0.06422934684756242
6.390000000000001,0.9640167318147471,7.830235464890953e-05,0.0025007974159932597,0.06423953763745983
6.4,0.9639571091246774,7.841741282484667e-05,0.002500230154511725,0.06424967173746576
6.41,0.963897476227558,7.853250873073936e-05,0.0024996653407818696,0.06425974944886609
6.42,0.9638378331239867,7.864764249696451e-05,0.0024991029586315266,0.06426977107294667
6.43,0.9637781798145616,7.876281425389898e-05,0.0024985429918885286,0.06427973691099338
6.44,0.9637185162998801,7.887802413191973e-05,0.0024979854243807093,0.0642896472642921
6.45,0.9636588425805402,7.899327226140363e-05,0.002497430239935902,0.06429950243412867
