t,S1,S2,S3,S4,S4_ex,A3,N2
2.11,5.814420438734691,0.9347167533738081,0.1800103061190708,0.22754901748516138,0.1106976920446447,2.3403376948435053,0.14152981199999326
2.12,5.811334944340584,0.9367935997143827,0.1803549414160819,0.22795015038602773,0.11077925257709956,2.339919900138121,0.14159095308256223
2.13,5.808253854417266,0.9387212783407622,0.1806990902711369,0.22834197919528348,0.11086380871007026,2.3397158372612203,0.1416426845886321
2.14,5.805186211860015,0.9404926881163167,0.18104184571150764,0.22872326425836872,0.11095115619272072,2.3397279653706042,0.14168483382973948
2.15,5.802141083243564,0.9421011609600727,0.18138229823423946,0.22909278403126113,0.11104108030324016,2.339958093516911,0.14171725387985945
2.16,5.799127544224195,0.9435404790075067,0.18171953680221078,0.229449337026728,0.1111333560489005,2.340407368241566,0.1417398237050569
2.17,5.796154599787618,0.9448049632933282,0.1820526550319925,0.22979175526431006,0.11122774929357088,2.3410762129834506,0.1417524522874195
2.18,5.79323118969733,0.9458894680779126,0.182380750345502,0.2301189030379799,0.11132401667911403,2.341964332151781,0.14175507748192331
2.19,5.790366117959214,0.946789443032506,0.18270292736138538,0.23042968631204205,0.11142190703307295,2.3430706835333464,0.14174766395905616
2.2,5.787567995776548,0.9475010032710375,0.1830183021641132,0.23072306246968072,0.11152116202788197,2.344393425530621,0.14173020625554303
2.21,5.7848452450715895,0.9480208976887229,0.1833260032239866,0.23099803648089687,0.1116215168111739,2.3459299581550885,0.14170272582115104
2.22,5.782206045947893,0.9483465619323551,0.18362517470749729,0.23125366860127725,0.11172270089354086,2.34767689185862,0.1416652713736167
2.23,5.779658288242635,0.9484761543456002,0.18391498089242803,0.23148908485845382,0.11182443918463085,2.3496300374966435,0.14161792362261588
2.24,5.777209542490617,0.9484085667356124,0.18419460920225839,0.23170348199978935,0.11192645287985802,2.3517844152655907,0.14156079685438852
2.25,5.774867022265028,0.9481434488214018,0.1844632713405506,0.2318961328754848,0.11202846038824474,2.354134254243286,0.1414940365829367
2.2600000000000002,5.772637556293851,0.947681202351472,0.1847202042082243,0.23206639335846918,0.1121301784825975,2.356673028908906,0.14141781941771212
2.27,5.770527550168907,0.9470230093380596,0.18496467448739115,0.23221370364165148,0.11223132329397519,2.359393447598169,0.14133235178686768
2.2800000000000002,5.768542977589202,0.9461707984400052,0.18519598038486976,0.2323375788058561,0.11233161167564533,2.362287506189788,0.1412378593790421
2.29,5.766689326976902,0.9451272777495664,0.1854134553212621,0.23243762170710416,0.11243076244661572,2.365346489102383,0.14113459160451353
2.3000000000000003,5.764971611455028,0.9438958838730955,0.18561647232549558,0.23251351732666067,0.1125284972786226,2.368561029158844,0.14102282254206447
2.31,5.763394335043136,0.9424807867169323,0.18580444511851132,0.23256506044774297,0.11262454132636242,2.3719211402669065,0.1409028687459351
2.32,5.761961482167594,0.9408868693438845,0.18597682864279383,0.23259215252879797,0.1127186242053472,2.3754162563368415,0.1407750832324922
2.33,5.760676505691046,0.939119688244921,0.18613312054466108,0.2325947713657162,0.11281048217003355,2.379035291301364,0.14063982462669555
2.34,5.759542320619653,0.9371854434925946,0.1862728630611785,0.2325729796370071,0.11289985884394615,2.3827666907809038,0.14049746443652522
2.35,5.7585613009911665,0.9350909448778636,0.1863956472425126,0.23252694037410526,0.11298650573049435,2.38659848572943,0.14034840433089776
2.36,5.757735279097295,0.9328435730968389,0.18650111461246557,0.2324569163543047,0.11307018313266252,2.390518349693176,0.1401930757348922
2.37,5.757065548143797,0.9304512308617999,0.1865889566668766,0.23236325511749834,0.11315066150513686,2.3945136663984736,0.14003192386801935
2.38,5.75655286869199,0.9279222952610042,0.18665891445597063,0.2322463819497329,0.1132277224113406,2.3985715942839274,0.13986540028211075
2.39,5.756197477411197,0.9252655719677066,0.1867107820762538,0.23210680730469138,0.1133011589882284,2.4026791252564035,0.1396939745907081
2.4,5.755999098935493,0.9224902422388298,0.1867444079135403,0.23194512425424696,0.11337077667900024,2.4068231512678517,0.1395181346149255
2.41,5.755956956982915,0.9196058204533074,0.1867596944911812,0.23176200194206986,0.11343639385774144,2.410990516198546,0.13933838131609672
2.42,5.756069795606788,0.9166220822320615,0.1867565976420011,0.23155817402852547,0.113497842785148,2.415168101963346,0.13915521972225284
2.43,5.756335889332924,0.9135490367636285,0.18673512708610687,0.23133443822331973,0.11355496979234485,2.4193428597801643,0.13896916087680608
2.44,5.756753070875968,0.9103968499804875,0.18669534712894928,0.2310916513872598,0.11360763589683699,2.423501897483011,0.13878072260002172
2.45,5.757318748536991,0.9071758070153414,0.18663737666413122,0.2308307263773869,0.11365571694287091,2.4276325185415013,0.13859042988322817
2.46,5.758029922770557,0.9038962720799867,0.18656138869918462,0.23055262676760047,0.11369910389082154,2.4317222658284985,0.13839881232994874
2.47,5.758883219936528,0.9005686153626699,0.18646760838280646,0.2302583539249457,0.11373770325817158,2.435758998247961,0.13820639609898358
2.48,5.759874904058024,0.8972031951008965,0.18635631286998477,0.22994894673117874,0.1137714369916434,2.439730906406012,0.1380137061450635
2.49,5.761000908747735,0.8938102919718899,0.18622783009168828,0.229625472719539,0.11380024271838647,2.4436265798285524,0.13782126273180678
2.5,5.76225685457919,0.890400088902517,0.1860825387950873,0.22928902737857026,0.11382407341611682,2.447435019901857,0.13762958516633986
2.5100000000000002,5.763638086811861,0.8869825977957931,0.18592086697353413,0.22894072437015162,0.1138428975913575,2.45114571308748,0.13743918841088107
2.52,5.765139680042016,0.8835676715109625,0.18574328892559366,0.22858169559181019,0.11385669875888263,2.4547486115067696,0.13725058145413122
2.5300000000000002,5.7667564704519565,0.8801649466453706,0.1855503239530487,0.22821308312537478,0.1138654754573958,2.458234187161795,0.1370642650902614
2.54,5.768483077711816,0.8767838205653271,0.1853425339447795,0.22783602985687817,0.11386924096882871,2.461593444812678,0.1368807258578488
2.5500000000000003,5.770313927571884,0.8734334198232483,0.18512052205474488,0.22745167640039674,0.1138680230630156,2.4648179481137698,0.136700436805001
2.56,5.772243272343666,0.8701225866737956,0.18488493251374513,0.2270611609144123,0.1138618633449772,2.4678998189782324,0.13652386294076696
2.57,5.774265212738443,0.8668598512643082,0.18463644741856813,0.2266656140041363,0.11385081698011497,2.4708317604683754,0.13635145759453965
2.58,5.776373714959232,0.8636534244546835,0.18437578314942382,0.22626616153943707,0.11383495194968074,2.4736070552829155,0.13618366522109507
2.59,5.778562633482101,0.8605111735115806,0.18410368763994042,0.22586391340226153,0.11381434881805343,2.4762195796242654,0.13602091352754353
2.6,5.78082572467298,0.8574406205548726,0.1838209363663354,0.22545995273610978,0.11378910038094113,2.4786637929248005,0.1358636029056388
2.61,5.783156666458658,0.8544489275970711,0.18352833482040248,0.22505534431013088,0.1137593108795051,2.4809347392185535,0.13571212276452982
2.62,5.785549074014753,0.8515428932379223,0.18322671241722138,0.22465113584049978,0.11372509525757565,2.483028043850674,0.1355668493499605
2.63,5.787996514955189,0.8487289469665255,0.1829169193986036,0.22424834726949452,0.11368657884613204,2.4849399067834197,0.1354281367458234
2.64,5.790492523767193,0.8460131471514057,0.182599825033501,0.22384797144940255,0.11364389670346475,2.486667092551284,0.13529631973526762
2.65,5.793030615312843,0.8434011807580308,0.18227631477841352,0.22345097501646716,0.11359719294906313,2.4882069199443153,0.13517171521173335
2.66,5.795604297549454,0.8408983640508734,0.18194728701915072,0.22305829503408178,0.11354662022678345,2.489557250268633,0.13505461912533567
2.67,5.7982070834199035,0.8385096449014938,0.18161365033461874,0.22267083804882926,0.11349233911196513,2.4907164739672765,0.13494530611112893
2.68,5.800832502339191,0.8362396065192639,0.18127632075181682,0.22228948026517734,0.11343451747850426,2.4916834957523246,0.13484403005963638
2.69,5.803474110552923,0.83409247196349,0.18093621888361563,0.22191506654703194,0.1133733299353618,2.4924577195390087,0.13475102317642212
2.7,5.8061255010524215,0.8320721095792423,0.18059426709354442,0.22154840993216832,0.11330895725362095,2.493039032508998,0.13466649545741302
2.71,5.808780312964841,0.8301820392363631,0.18025138679098182,0.2211902916792494,0.1132415857901849,2.493427788450038,0.13459063468602545
2.72,5.811432242845476,0.8284254413728476,0.17990849501367387,0.2208414609964515,0.11317140677604916,2.4936247853874325,0.13452360601388955
2.73,5.814075048129395,0.826805160119166,0.17956650340278918,0.22050263501263181,0.1130986160909192,2.4936312581613556,0.1344655519245993
2.74,5.816702551379506,0.8253237074036793,0.1792263166230131,0.22017449901621275,0.1130234139782289,2.4934488694117554,0.1344165920441975
2.75,5.8193086666435585,0.8239832869476651,0.1788888237991813,0.21985770677262786,0.11294600331688599,2.4930796538867375,0.13437682241875226
2.7600000000000002,5.821887379203528,0.8227857768198993,0.17855490502125032,0.21955288047721103,0.11286659092890856,2.492526059835775,0.13434631617736753
2.77,5.824432782043264,0.8217327674690083,0.17822541886347765,0.21926061235912206,0.112785385087231,2.4917908655806804,0.13432512291133344
2.7800000000000002,5.826939053723152,0.820825538124469,0.17790121021220107,0.2189814634351659,0.11270259704660188,2.490877230537958,0.13431326910731117
2.79,5.829400491111363,0.8200650938003111,0.17758310045788187,0.21871596425463585,0.11261843881781594,2.489788613832262,0.13431075874195178
2.8000000000000003,5.831811491954027,0.8194521453665378,0.17727189253429265,0.21846461461523725,0.11253312434926736,2.4885288182600647,0.1343175728342537
2.81,5.834166584920697,0.818987144265572,0.17696836155060364,0.21822788454987221,0.11244686750984802,2.4871019154113827,0.13433366946860403
2.82,5.83646041104646,0.8186702610190786,0.1766732606156825,0.21800621370316367,0.1123598833339465,2.4855122919223382,0.13435898383023628
2.83,5.838687747465883,0.8185014111477555,0.1763873138012375,0.21780001296306806,0.11227238646091715,2.4837645928089103,0.13439342900551662
2.84,5.8408435102451195,0.8184802582239393,0.1761112153116153,0.2176096646788278,0.11218459094976682,2.481863714772472,0.13443689609817613
2.85,5.842922754131229,0.8186062133836195,0.17584562965564784,0.21743552247861717,0.11209671030377555,2.4798148069647574,0.13448925420202829
2.86,5.844920682487809,0.8188784406085523,0.17559119039897417,0.217277912786254,0.11200895696916935,2.4776232549897306,0.1345503525371332
2.87,5.846832659828703,0.8192958735919698,0.1753484955113955,0.21713713500810397,0.11192154142662078,2.475294646439191,0.1346200197556752
2.88,5.848654213857192,0.819857213127252,0.1751181092685756,0.21701345947626524,0.1118346722480877,2.4728347702232036,0.13469806447885044
2.89,5.850381030442691,0.820560912695393,0.17490056842863563,0.21690712293471495,0.11174855678267473,2.470249636188393,0.13478427595645578
2.9,5.85200897478478,0.821405207255387,0.17469637257748988,0.2168183334081244,0.11166339952018732,2.467545420551616,0.1348784244220113
2.91,5.853534093720369,0.8223881023755345,0.17450598486386668,0.2167472679881815,0.11157940232727782,2.4647284807215386,0.13498025881042286
2.92,5.854952622097616,0.8235073785202194,0.17432983124464813,0.21669407229980198,0.11149676412601547,2.4618053428220286,0.1350895071365046
2.93,5.8562609894110205,0.8247605971705319,0.17416829995057548,0.21665886240822227,0.11141568045114514,2.4587826863317823,0.13520587952482852
2.94,5.85745582771916,0.8261450978378102,0.17402174020179598,0.2166417407122008,0.11133634276490292,2.4556673488963776,0.13532908082792877
2.95,5.858533977510717,0.8276580036308425,0.17389046119341528,0.21664278671918408,0.11125893837345259,2.4524663095695645,0.13545880351310008
2.96,5.859492496515569,0.829296217048051,0.17377473460502876,0.21666203280410648,0.1111836508544878,2.449186676557577,0.13559471119411512
2.97,5.860328670672867,0.831056413737175,0.17367480362747073,0.2166994557739901,0.11111066002111344,2.4458356723147894,0.13573644458382975
2.98,5.861040016359154,0.832935058134698,0.17359086825265446,0.2167550398245467,0.11104013971864074,2.4424206456093405,0.13588365827115623
2.99,5.861624291111867,0.8349283921265823,0.17352308976434036,0.21682871721067634,0.11097225930189514,2.4389490558957516,0.1360359760430454
3.0,5.862079501185391,0.8370324385835562,0.17347159179857236,0.21692039410878536,0.11090718255548346,2.4354284671304915,0.1361930163543391
3.0100000000000002,5.862403909812742,0.8392429989593857,0.17343645932350488,0.21702993670609005,0.11084506780128543,2.4318665414660137,0.13635437997595498
3.02,5.86259604534405,0.84155565442895,0.17341774111758515,0.2171571854519251,0.11078606717201755,2.4282710311045057,0.1365196671252049
3.0300000000000002,5.862654708323974,0.8439657645041074,0.17341544754323837,0.21730194048701185,0.11073032675974236,2.424649773376615,0.13668846249118652
3.04,5.862578988577061,0.8464684603177585,0.1734295508825252,0.21746396598592455,0.11067798593746773,2.421010685275742,0.13686034296400074
3.0500000000000003,5.86236826072041,0.8490586545152113,0.17345998752890848,0.21764299200439288,0.11062917732864641,2.417361752597587,0.13703488005583528
3.06,5.862022192691001,0.8517310397351979,0.17350665760752068,0.217838711457404,0.11058402658188621,2.4137110245859574,0.13721163794829908
3.0700000000000003,5.861540760909323,0.8544800833514803,0.17356942469196196,0.21805077964710992,0.11054265187415867,2.410066608055376,0.13739017553336977
3.08,5.860924247540729,0.8573000354635509,0.1736481174064136,0.21827881490881515,0.11050516387087056,2.4064366579208247,0.13757004753735058
3.09,5.860173258669006,0.860184923053359,0.17374252864420314,0.218522396361818,0.11047166516505094,2.402829369747896,0.13775080486111652
3.1,5.859288743501368,0.8631285388537814,0.17385241390258088,0.21878106189030327,0.11044224975318884,2.399252978939668,0.13793199500096925
3.11,5.858271974721979,0.8661244703707309,0.17397749658019948,0.21905431179126916,0.11041700322546089,2.3957157350450293,0.13811316556208997
3.12,5.857124583857554,0.8691660755533244,0.17411746329091837,0.21934160358739,0.11039600190518907,2.3922259068838745,0.13829386218698378
3.13,5.855848521262743,0.87224652249116,0.17427197000621047,0.21964235704254553,0.11037931363131438,2.388791760036774,0.13847363006111899
3.14,5.854446100322352,0.8753587669167926,0.17444063848461555,0.21995595034359666,0.11036699646507603,2.3854215505618948,0.13865201583584544
3.15,5.852919987604757,0.8784955635424156,0.17462305789156798,0.22028172136570529,0.11035909885151592,2.3821235171432193,0.13882856815655445
3.16,5.851273209933053,0.8816494797488386,0.17481878631215722,0.2206189681116048,0.11035565906509412,2.378905854701235,0.1390028405377942
3.17,5.849509151966372,0.8848128989380701,0.1750273502910119,0.2209669482325358,0.11035670525116922,2.3757767122540034,0.13917438986954828
3.18,5.8476315606501394,0.8879780359535802,0.1752482457662163,0.22132487894834407,0.1103622549535945,2.3727441669469376,0.13934277760800753
3.19,5.845644544225879,0.8911369381289744,0.1754809384851153,0.2216919374738794,0.11037231512209691,2.369816222924449,0.1395075705397409
3.2,5.843552565723955,0.8942815188271315,0.17572486600378887,0.2220672618139707,0.1103868816928966,2.3670007679377125,0.13966834208549814
3.21,5.841360452660075,0.8974035606176866,0.1759794382225881,0.22244995071932108,0.11040593914898875,2.3643055605661707,0.13982467412588925
3.22,5.8390733757360005,0.9004947369506596,0.17624403711367032,0.2228390683474209,0.11042946081640277,2.3617382190915945,0.13997615744298084
3.23,5.836696850425384,0.9035466279605107,0.17651801788338395,0.2232336446228396,0.11045740848511573,2.3593061970606,0.14012239322158113
3.24,5.8342367314007255,0.9065507447869451,0.17680071051593085,0.22363267644511606,0.11048973212047684,2.357016752457204,0.14026299454759597
3.25,5.831699192841448,0.9094985612995546,0.1770914209046853,0.22403513127354968,0.11052636992272019,2.3548769191074737,0.14039758744628497
3.2600000000000002,5.829090731030879,0.9123815240766219,0.17738943162372156,0.2244399468197216,0.11056724804423378,2.352893489874537,0.14052581164323683
3.27,5.826418132310023,0.9151910995612818,0.177694005347096,0.2248460294282669,0.1106122809835666,2.3510729720510533,0.14064731760055846
3.2800000000000002,5.823688467247712,0.9179187986386149,0.17800438531622667,0.22525225864122275,0.11066137121290719,2.349421558906682,0.14076176966459875
3.29,5.820909092318691,0.9205561618524523,0.17831979332934136,0.22565748949904102,0.11071440933791114,2.3479451521990358,0.14086884613685988
3.3000000000000003,5.818087569514931,0.9230949090405136,0.17863943506871,0.22606056630952498,0.11077127399518404,2.346649217170508,0.14096824255500603
3.31,5.81523171355108,0.9255268522250364,0.17896249853227617,0.22646031932228955,0.11083183177648709,2.3455388659797336,0.14105967610608655
3.3200000000000003,5.812349519079082,0.9278440073862503,0.17928815992243444,0.22685559212985246,0.11089593721644707,2.3446187623757906,0.1411429040013922
3.33,5.809449157145991,0.93003859901939,0.17961558530779706,0.2272451856875984,0.11096343432432035,2.3438930992745854,0.1412176739298152
3.34,5.806538939047071,0.9321031126786972,0.17994392723155447,0.2276279068266423,0.11103415570146687,2.343365574877765,0.1412837564227503
3.35,5.803627286677308,0.9340303355425055,0.18027233189620143,0.22800257975928212,0.11110792265038553,2.343039354544582,0.14134095907443406
3.36,5.800722700995453,0.9358133938116622,0.18059993981074332,0.22836803066715225,0.11118454610414137,2.342917039531036,0.14138910695163504
3.37,5.797833728313526,0.9374457937613042,0.18092588658344969,0.22872309454299872,0.11126382698886218,2.3430006390795914,0.14142804296439448
3.38,5.794968925695998,0.9389214631512475,0.1812493070237254,0.22906662983386392,0.11134555642851245,2.3432915407396595,0.14145763963530303
3.39,5.79213682532374,0.940234790091003,0.1815693376755662,0.2293975205873492,0.11142951636554338,2.3437904836014853,0.14147779705531383
3.4,5.789345891807067,0.9413806666441491,0.18188511844092645,0.22971467874207802,0.11151548036706879,2.344497532388556,0.14148843810905457
3.41,5.786604507044816,0.9423545036760145,0.18219579402939579,0.23001704878301624,0.11160321382884375,2.345412069206814,0.141489511431782
3.42,5.783920902399531,0.9431522958897126,0.18250051906437303,0.2303036201885104,0.11169247513640249,2.3465327580449964,0.14148099511341133
3.43,5.781303151916773,0.9437706248418339,0.18279845842862694,0.23057342721403662,0.11178301589304016,2.3478575461647333,0.14146289533613596
3.44,5.778759108813991,0.9442067116422069,0.18308879171925743,0.23082555747136754,0.11187458226136261,2.3493836425067007,0.14143524617734912
3.45,5.7762963877703575,0.9444584244540518,0.18337071455899048,0.23105915360241822,0.11196691551480034,2.3511075221163447,0.14139810860609947
3.46,5.77392233161,0.9445243024000672,0.18364344107898728,0.23127341810736005,0.11205975281661952,2.353024920334755,0.14135157067913978
3.47,5.771643959733925,0.9444035817743808,0.18390620836918836,0.23146762292806178,0.11215282861450535,2.355130839869355,0.1412957500382617
3.48,5.769467968656791,0.944096190631634,0.18415827651372124,0.23164110832209847,0.11224587476706448,2.357419558036273,0.1412307927768558
3.49,5.7674006683309935,0.9436027752240222,0.1843989340333891,0.23179329221012296,0.11233862246108611,2.359884643730081,0.1411568738479025
3.5,5.765447983137273,0.942924689106036,0.18462749770054784,0.2319236689577853,0.11243080244213653,2.3625189728000633,0.14107419538715302
3.5100000000000002,5.763615407283574,0.9420639962987093,0.1848433162741395,0.23203181434534018,0.11252214673936271,2.3653147627381226,0.14098298463927317
3.52,5.761907989016966,0.9410234664153763,0.18504577303963737,0.23211738743726726,0.11261238941218753,2.3682635924701025,0.14088349467345138
3.5300000000000002,5.760330331240516,0.9398065461454868,0.1852342869686842,0.23218012831939727,0.11270126722209205,2.3713564426180764,0.14077600255264533
3.54,5.75888655386926,0.9384173584803355,0.18540831617174267,0.23221986559268443,0.11278852108590134,2.3745837307881623,0.1406608108807427
3.5500000000000003,5.7575802904004,0.9368606733624851,0.1855673594481091,0.23223651706960516,0.11287389686791116,2.3779353575148594,0.14053824812817403
3.56,5.756414677072164,0.9351418827576808,0.1857109574402045,0.23223008880434634,0.11295714642343802,2.3814007526475454,0.14040866519062956
3.5700000000000003,5.755392346251445,0.9332669655553341,0.18583869412160273,0.23220067504607636,0.11303802867051138,2.3849689329669834,0.14027243385847823
3.58,5.7545154277578305,0.9312424702564946,0.18595019813253708,0.2321484535189486,0.11311631004523104,2.388628523921417,0.14012994391487235
3.59,5.753785540920059,0.9290754413322344,0.18604514612261247,0.23207367976566212,0.11319176663723235,2.3923678727662967,0.13998159684137246
3.6,5.753203805750536,0.9267734129491358,0.18612326250461403,0.23197669329233145,0.11326418368908672,2.396175049639632,0.13982781388168275
3.61,5.752770845208058,0.9243443501806343,0.18618432138595228,0.2318579153810449,0.11333335686512427,2.40003793133127,0.13966903450207988
3.62,5.752486793217099,0.921796609760911,0.18622814651265665,0.23171785026477035,0.11339909273828239,2.4039442535565736,0.13950571771411044
3.63,5.75235130620995,0.919138886063702,0.1862546118188455,0.23155706842927443,0.11346120991704667,2.4078816758215997,0.13933832838656707
3.64,5.75236357395122,0.9163801731335357,0.1862636417929772,0.23137620535428066,0.11351953944750517,2.4118378277103094,0.13916733786778446
3.65,5.7525223363679,0.9135297073850164,0.18625521217594732,0.23117595926945492,0.11357392540681763,2.4158003779376815,0.13899322497489425
3.66,5.752825900455556,0.9105969220440296,0.18622935086437986,0.23095709272314802,0.11362422513001055,2.4197570863299194,0.138816481302266
3.67,5.7532721530969395,0.9075914121393547,0.18618613734157138,0.2307204247149684,0.1136703096185875,2.4236958427915134,0.1386376053518687
3.68,5.75385858942867,0.9045228620036168,0.18612570133604528,0.23046681835012742,0.11371206420288082,2.42760474766679,0.1384570942965551
3.69,5.754582324439123,0.9014010244174694,0.1860482223358427,0.23019718077537205,0.11374938848521791,2.431472132642965,0.13827544571158432
3.7,5.755440117473593,0.8982356668174074,0.1859539306819816,0.22991246082048714,0.11378219650286703,2.435286616130301,0.1380931614832936
3.71,5.756428392930876,0.895036531260214,0.1858431055990213,0.22961364016662122,0.11381041690552095,2.439037143562341,0.13791074137519643
3.72,5.757543263821497,0.8918132920242723,0.1857160738063818,0.22930172788241823,0.11383399296714349,2.442713028626625,0.13772868118505932
3.73,5.758780549799667,0.8885755250992392,0.18557320897527876,0.22897775749689273,0.1138528825202603,2.446303981497041,0.13754747328635888
3.74,5.760135793397146,0.8853326823903279,0.18541493069393727,0.2286427825117087,0.113867057900343,2.4498001317936664,0.13736760482636262
3.75,5.761604300912392,0.8820940286114175,0.18524170268594112,0.22829786789947043,0.11387650569524872,2.453192083291091,0.13718955693340135
3.7600000000000002,5.7631811546546,0.878868622908477,0.1850540308829931,0.22794408645027747,0.11388122668224546,2.456470931027524,0.1370138016355131
3.77,5.764861221223482,0.8756653251163863,0.18485246160551627,0.22758251862305906,0.11388123528293824,2.459628245241695,0.13684080236810686
3.7800000000000002,5.76663918751719,0.8724927340927171,0.18463757944821801,0.22721424373721621,0.11387655951326274,2.462656129236974,0.1366710109830407
3.79,5.7685095731986795,0.869359186880825,0.18441000482476366,0.22684033884981986,0.11386724041882595,2.465547210272395,0.13650486747235044
3.8000000000000003,5.770466753171076,0.8662727291428858,0.18417039290472517,0.22646187326500977,0.11385333184354159,2.468294661469063,0.13634279902942084
3.81,5.7725049741530166,0.8632411090807972,0.18391943249560092,0.2260799054021381,0.11383489985929246,2.4708921939521273,0.13618522080568382
3.8200000000000003,5.774618374092089,0.8602717557307468,0.1836578424303542,0.22569547977386392,0.1138120224098597,2.473334073889031,0.13603253328371329
3.83,5.77680099625355,0.8573717768594603,0.18338636803133618,0.2253096256559294,0.11378478870751678,2.4756151148125687,0.13588512087303867
3.84,5.779046809697144,0.8545479405223371,0.18310577899567387,0.2249233536685993,0.11375329876930641,2.4777306862208848,0.13574335147092434
3.85,5.781349719340996,0.8518066806756132,0.18281686635594602,0.2245376556574453,0.11371766279914675,2.4796766976833964,0.1356075759865085
3.86,5.783703584067796,0.8491540828298678,0.18252044384189117,0.22415349737793216,0.1136780008740237,2.4814495975841866,0.13547812880336968
3.87,5.786102229361028,0.8465958854849559,0.18221734056145164,0.22377182172948837,0.11363444218785318,2.48304636790314,0.13535532500853628
3.88,5.788539460417817,0.8441374783744414,0.18190839994497365,0.22339354651275278,0.11358712453504549,2.4844645132655083,0.1352394612437624
3.89,5.791009074612371,0.841783902661307,0.18159447749526023,0.2230195617989642,0.11353619378735055,2.4857020491219877,0.13513081454278894
3.9,5.793504872472814,0.8395398526672445,0.18127643767313478,0.22265072989999773,0.11348180333113263,2.486757491092011,0.13502964188211308
3.91,5.796020669052561,0.8374096786544915,0.1809551512170933,0.22228788476162292,0.11342411348529488,2.4876298414131255,0.13493618003802926
3.92,5.798550304153663,0.835397390474965,0.1806314925903267,0.2219318310303161,0.11336329096574262,2.4883185750023675,0.13485064500267374
3.93,5.801087651947533,0.8335066620852221,0.18030633736685797,0.2215833435561173,0.11329950834973414,2.4888236250165034,0.13477323155927248
3.94,5.803626630139227,0.831740836747601,0.17998055962293796,0.22124316728171103,0.11323294353917743,2.489145367933408,0.13470411309766683
3.95,5.806161210857299,0.8301029345118661,0.17965502885584125,0.22091201706359137,0.11316377910183294,2.489284603713995,0.13464344145356513
3.96,5.808685426887148,0.8285956571543295,0.1793306082451581,0.2205905774085851,0.11309220188725387,2.489242543320104,0.1345913467358098
3.97,5.811193368331801,0.8272213859686721,0.17900815537122314,0.22027950280228986,0.11301840322234114,2.4890208150685975,0.1345479373333347
3.98,5.813679218563701,0.8259822100033029,0.17868851111164574,0.21997941760374864,0.11294257667304809,2.4886213949967546,0.1345132987875366
3.99,5.816137228153673,0.8248799059089957,0.17837250774150992,0.21969091615545902,0.11286491966148395,2.4880466567951274,0.13448749470545812
4.0,5.818561751175561,0.8239159716657176,0.17806095734672356,0.21941456395463318,0.11278563109657773,2.487299294247453,0.13447056639382846
4.01,5.820947228258755,0.8230916102966507,0.17775465729943155,0.21915089695035703,0.11270491249291292,2.4863823581484183,0.134462532962007
4.0200000000000005,5.823288209978363,0.8224077533474702,0.17745438416691126,0.21890042154638648,0.1126229664700519,2.4852992016391404,0.13446339210205935
4.03,5.825579351760984,0.821865055601995,0.1771608949713088,0.21866361464643008,0.11253999707451316,2.484053492431621,0.13447311991372685
4.04,5.827815433599346,0.8214639152452857,0.17687492109690575,0.2184409241873781,0.11245620852775215,2.482649168060247,0.13449167044967086
4.05,5.8299913482997585,0.8212044618711818,0.1765971718758045,0.21823276884669357,0.11237180597342657,2.481090462611248,0.13451897592930048
4.0600000000000005,5.83210211607929,0.8210865706271587,0.17632833051163757,0.21803953873048854,0.11228699455899586,2.4793818743671108,0.13455494711469118
4.07,5.834142901213249,0.8211098775340024,0.17606904969360954,0.21786159667517965,0.11220197840443788,2.477528130194895,0.13459947428270275
4.08,5.836109002772397,0.8212737711399053,0.17581995399216419,0.21769927735484304,0.11211696117351153,2.4755342050386564,0.13465242654235549
4.09,5.837995865353248,0.821577398841404,0.1755816386954893,0.21755288820163354,0.11203214551852865,2.4734053030358165,0.13471365394563686
4.1,5.839799090076381,0.8220196776718979,0.17535466669811983,0.21742270983095688,0.11194773238595675,2.4711468329236954,0.13478298767902466
4.11,5.841514442626294,0.8225993012370261,0.17513956679837206,0.21730899520371455,0.11186392056063363,2.4687643905200485,0.1348602397970783
4.12,5.84313784470461,0.8233147219955895,0.1749368410040748,0.2172119643086515,0.1117809075935935,2.466263785787879,0.1349452033028377
4.13,5.84466539373091,0.8241641744171702,0.17474695682767238,0.2171318080135217,0.11169888837873904,2.463650996095091,0.13503765309278495
4.14,5.846093366842624,0.8251456707233976,0.17457034656784343,0.21706868771444787,0.11161805511389655,2.460932170825703,0.1351373446558533
4.15,5.847418226641142,0.8262570013083962,0.17440740625642456,0.21702273508365974,0.11153859708156849,2.45811362670876,0.135244013552633
4.16,5.848636627988237,0.827495741534539,0.1742584957963601,0.21699405223194623,0.11146070023180708,2.455201829563952,0.13535737805016865
4.17,5.849745425664511,0.8288592494314577,0.1741239394621614,0.21698272437845226,0.1113845465891314,2.452203394764769,0.1354771514205055
4.18,5.850741680364895,0.8303446701122381,0.1740040240216305,0.21698881427845104,0.1113103140795686,2.449125074735769,0.13560303658927272
4.19,5.851622666736498,0.8319489330240022,0.17389899957048569,0.2170123406665809,0.11123817687579228,2.4459737482101653,0.13573470974107793
4.2,5.852385883178852,0.8336687472534284,0.17380908610803567,0.21705327010619033,0.11116830535938296,2.442756407530303,0.13587182312491908
4.21,5.853029055480034,0.835500613903731,0.1737344646472912,0.21711156878856175,0.11110086425986083,2.4394801631437013,0.13601403999510062
