t,cAMP,V,W,CHOC,Kmtr,CHOM,Kfor,CHON,CHOL,PREG,PRO,HYPR,CORT
2.43,0.9497284020397597,11.340737276093131,10.000136866414548,530.9436282010261,0.4731292652251845,139.16868007653426,0.3735233768779203,3.0721805002504925,3000.976486204158,6.664020658884308,0.6484594191738171,0.6484882322969815,13.040771383728572
2.44,0.9497280596875332,11.34089466881603,10.00013753982067,530.9412715404253,0.47312860550602676,139.16782394891425,0.37352285379116673,3.072156833992028,3000.980499800361,6.6639687369805785,0.6484546221188264,0.6484835012127071,13.052664774098405
2.45,0.9497277201787407,11.341051988662697,10.000138213885151,530.938916973625,0.4731279512627926,139.16696896380049,0.3735223350494539,3.0721332282694176,3000.9845132977503,6.66391678538771,0.6484498188334297,0.6484787597421073,13.064471593906337
2.46,0.94972738349,11.341209235719502,10.000138888607475,530.9365644866804,0.47312730246211965,139.166115129677,0.373521820617053,3.0721096830276924,3000.9885266964707,6.663864807480618,0.6484450097036967,0.6484740083575833,13.076192464030942
2.47,0.9497270495978114,11.341366410073107,10.000139563987023,530.9342140573593,0.4731266590556297,139.16526246379382,0.3735213104580442,3.0720861984336807,3000.9925399966296,6.663812808629042,0.6484401953315677,0.6484692477795778,13.087828003619098
2.48,0.949726718478879,11.341523511809644,10.00014024002319,530.9318656642434,0.47312602099587686,139.16441098257985,0.373520804536818,3.0720627746356373,3000.996553198336,6.663760794006859,0.6484353762976243,0.6484644787036327,13.09937882739311
2.49,0.9497263901101646,11.341680541014588,10.000140916715395,530.9295192883309,0.4731253882391889,139.16356069995302,0.3735203028181626,3.072039411720868,3001.0005663017096,6.663708768206039,0.6484305531192852,0.648459701752297,13.1108455451963
2.5,0.9497260644688192,11.341837497772929,10.000141594063063,530.9271749111215,0.47312476074235543,139.16271162933802,0.3735198052671559,3.072016109766303,3001.0045793068703,6.663656735697768,0.6484257263007445,0.6484549175325937,13.122228762589387
2.5100000000000002,0.949725741532182,11.341994382169169,10.000142272065622,530.9248325145958,0.47312413846262896,139.16186378368752,0.373519311849163,3.07199286883902,3001.008592213939,6.663604700837427,0.6484208963335102,0.6484501266366484,13.133529080881093
2.52,0.9497254212777778,11.34215119428733,10.000142950722507,530.9224920811951,0.47312352135772656,139.16101717550367,0.3735188225298331,3.071969688996771,3001.012605023039,6.663552667869551,0.6484160636969452,0.6484453296423186,13.14474709715871
2.5300000000000002,0.9497251036833152,11.342307934210968,10.000143630033156,530.9201535938007,0.47312290938583096,139.16017181685925,0.37351833727509687,3.071946570288506,3001.0166177342935,6.663500640932802,0.6484112288588052,0.6484405271138223,13.155883404318686
2.54,0.9497247887266851,11.34246460202316,10.000144309997006,530.9178170357137,0.4731223025055917,139.15932771941925,0.3735178560511636,3.0719235127548963,3001.020630347826,6.663448624064936,0.6484063922757796,0.6484357196023672,13.16693859109722
2.5500000000000003,0.9497244763859588,11.342621197806523,10.000144990613508,530.9154823906341,0.4731217006761267,139.15848489446208,0.37351737882451813,3.0719005164288617,3001.0246428637615,6.663396621207768,0.6484015543940301,0.64843090764678,13.177913242100827
2.56,0.9497241666396288,11.342777721642603,10.000145671882182,530.913149648717,0.4731211038281335,139.15764334649467,0.3735169055622701,3.0718775811719907,3001.0286552822536,6.6633446347010965,0.648396715485831,0.6484260915824271,13.188807935525565
2.57,0.9497238594660744,11.342934173613218,10.000146353802464,530.910818793225,0.47312051192725235,139.1568030873243,0.37351643623137937,3.071854707034979,3001.032667603422,6.663292668601725,0.6483918760095758,0.6484212719623011,13.199623248256957
2.58,0.9497235548438615,11.343090553799705,10.000147036373798,530.908489808057,0.47311992493817817,139.15596412812135,0.3735159707990905,3.0718318940542924,3001.03667982739,6.663240726811276,0.6483870364067074,0.6484164493194936,13.210359753029188
2.59,0.9497232527517945,11.343246862282793,10.000147719595649,530.9061626790685,0.4731193428182835,139.15512647802646,0.3735155092330073,3.0718091422164613,3001.0406919542875,6.663188812747564,0.6483821970660721,0.6484116241255002,13.221018017945397
2.6,0.9497229531688517,11.34340309914276,10.000148403467488,530.9038373924898,0.4731187655250447,139.15429014581832,0.3735150515009996,3.0717864515007793,3001.044703984245,6.663136929737908,0.648377358366583,0.6484067968401201,13.231598607102304
2.61,0.9497226560741839,11.343559264459437,10.000149087988785,530.9015139349088,0.4731181930160273,139.1534551399313,0.3735145975712009,3.0717638218797387,3001.0487159173945,6.6630850810232465,0.648372520677666,0.6484019679119764,13.242102080619482
2.62,0.9497223614471131,11.343715358312217,10.000149773159015,530.8991922932543,0.47311762524887035,139.15262146847337,0.37351414741200534,3.07174125331946,3001.052727753868,6.663033269762257,0.6483676843597082,0.6483971377790367,13.25252899466864
2.63,0.9497220692671297,11.343871380780053,10.000150458977657,530.8968724547782,0.473117062181272,139.15178913924373,0.3735137009920653,3.0717187457801236,3001.0567394937975,6.662981499035467,0.6483628497645035,0.6483923068691353,13.262879901502906
2.64,0.9497217795138915,11.344027331941472,10.00015114544419,530.8945544070395,0.47311650377097414,139.1509581597505,0.3735132582802889,3.0716962992164056,3001.0607511373164,6.662929771849375,0.6483580172357013,0.6483874756004927,13.273155349486098
2.65,0.9497214921672222,11.344183211874569,10.000151832558098,530.8922381378865,0.4731159499757477,139.15012853722868,0.37351281924583707,3.071673913577906,3001.064762684557,6.662878091140557,0.6483531871092522,0.648382644382237,13.283355883122017
2.66,0.9497212072074445,11.344339020656172,10.000152520318972,530.8899236443891,0.4731154008227576,139.14930026924608,0.37351238385867946,3.071651588580758,3001.068774135693,6.6628264576435,0.6483483594819336,0.6483778133472542,13.293482039913057
2.67,0.9497209246146174,11.344494758363757,10.000153208726267,530.8876109125143,0.47311485625110944,139.1484733650781,0.3735119520883247,3.071629324227312,3001.0727854908455,6.662774874742412,0.6483435347380772,0.6483729829601108,13.303534357584383
2.68,0.9497206443689896,11.344650425074322,10.000153897779455,530.8852999292327,0.4731143162058276,139.1476478329749,0.3735115239045743,3.071607120496566,3001.0767967501424,6.662723345581189,0.6483387132358178,0.6483681536549466,13.313513369817757
2.69,0.9497203664510596,11.344806020864219,10.000154587478034,530.8829906841788,0.47311378065084136,139.14682367841579,0.3735110992776246,3.0715849773017183,3001.08080791372,6.6626718726672145,0.6483338952640825,0.6483633257858369,13.323419605686665
2.7,0.9497200908414856,11.344961545809387,10.000155277821506,530.8806831672617,0.4731132495505787,139.1460009066215,0.373510678177916,3.0715628945512576,3001.084818981716,6.6626204584417525,0.648329081104513,0.6483584996982668,13.333253590526063
2.71,0.9497198175210839,11.345116999985356,10.000155968809372,530.8783773686507,0.47311272286997214,139.14517952256935,0.37351026057613074,3.0715408721493245,3001.0888299542676,6.6625691052834295,0.6483242710318451,0.6483536757295721,13.343015845960716
2.72,0.9497195464708272,11.345272383467252,10.000156660441137,530.8760732787608,0.47311220057446446,139.144359531008,0.37350984644319024,3.0715189099960774,3001.092840831512,6.662517815511711,0.6483194653142852,0.6483488542093812,13.352706889933529
2.73,0.9497192776718432,11.345427696329804,10.00015735271631,530.8737708882384,0.47311168263001413,139.14354093647248,0.3735094357502528,3.071497007988054,3001.096851613588,6.662466591390383,0.6483146642138895,0.6483440354600549,13.362327236733886
2.74,0.9497190111054123,11.345582938647334,10.000158045634397,530.8714701879468,0.4731111690031012,139.1427237432991,0.3735090284687109,3.0714751660185398,3001.1008623006323,6.66241543513103,0.6483098679869413,0.6483392197971287,13.371877397025983
2.75,0.9497187467529671,11.345738110493786,10.000158739194909,530.8691711689521,0.47311065966073285,139.14190795564045,0.37350862457018913,3.0714533839779268,3001.1048728927835,6.662364348896511,0.6483050768843289,0.6483344075297532,13.381357877877162
2.7600000000000002,0.9497184845960898,11.345893211942704,10.000159433397355,530.8668738225086,0.4731101545704493,139.14109357748026,0.37350822402654116,3.0714316617540804,3001.108883390178,6.662313334804443,0.6483002911519239,0.6483295989611356,13.390769182786247
2.77,0.9497182246165108,11.346048243067251,10.000160128241248,530.8645781400445,0.4731096537003292,139.14028061264838,0.37350782680984784,3.0714099992327033,3001.1128937929543,6.662262394930677,0.6482955110309586,0.6483247943889806,13.400111811711879
2.7800000000000002,0.9497179667967597,11.346203203938572,10.000160823726297,530.8622841289616,0.4731091569370227,139.13946904816532,0.3735074328933697,3.0713883958689934,3001.116904101322,6.662211527324401,0.6482907363253217,0.6483199935997295,13.409386254683138
2.79,0.9497177111184654,11.346358094630059,10.000161519851897,530.8599917714535,0.47310866429914883,139.13865889765364,0.37350704224905756,3.071366851804015,3001.1209143153737,6.662160736394175,0.6482859675293386,0.6483151971867482,13.418593008534488
2.8000000000000003,0.9497174575638155,11.346512915213697,10.000162216617566,530.8577010599033,0.47310817575374164,139.13785016402312,0.3735066548496898,3.0713453669050743,3001.124924435249,6.662110023980333,0.6482812048583573,0.6483104054172424,13.427732562563083
2.81,0.9497172061151631,11.34666766576104,10.000162914022834,530.855411987384,0.47310769126542557,139.1370428494854,0.37350627066829617,3.0713239410232314,3001.128934461089,6.662059391750808,0.6482764485089029,0.6483056185363338,13.43680540240664
2.82,0.9497169567550051,11.346822346343265,10.000163612067226,530.8531245471652,0.4731072107988983,139.13623695607237,0.373505889678127,3.0713025740066224,3001.1329443930344,6.662008841325151,0.6482716986721428,0.6483008367827992,13.44581201026572
2.83,0.9497167094659815,11.34697695703118,10.000164310750275,530.8508387327033,0.473106734318918,139.13543248564764,0.3735055118526506,3.071281265700725,3001.1369542312273,6.661958374277097,0.6482669555341679,0.6482960603893962,13.454752864930619
2.84,0.9497164642308735,11.34713149789523,10.00016501007151,530.8485545376303,0.4731062617902903,139.1346294399175,0.3735051371655511,3.0712600159486265,3001.140963975808,6.661907992137142,0.6482622192762705,0.6482912895831908,13.463628441808224
2.85,0.9497162210326022,11.347285969005494,10.000165710030466,530.846271955743,0.47310579317785567,139.13382782044212,0.37350476559072654,3.071238824591288,3001.144973626918,6.661857696395118,0.6482574900752252,0.6482865245858823,13.472439212948913
2.86,0.949715979854227,11.347440370431691,10.00016641062667,530.8439909809917,0.47310532844647596,139.13302762864674,0.37350439710228595,3.071217691467813,3001.148983184697,6.661807488502769,0.6482527681035685,0.6482817656141304,13.481185647073431
2.87,0.9497157406789438,11.347594702243187,10.00016711185966,530.8417116074706,0.473104867561022,139.13222886583281,0.37350403167454777,3.071196616415716,3001.1529926492867,6.661757369876322,0.6482480535298782,0.6482770128798814,13.489868209599761
2.88,0.9497155034900846,11.347748964508996,10.00016781372897,530.8394338294061,0.47310441048636037,139.13143153318916,0.3735036692820372,3.0711755992711836,3001.157002020827,6.6617073418990636,0.6482433465190535,0.6482722665906946,13.498487362670012
2.89,0.9497152682712184,11.34790315729752,10.000168516234158,530.8371576432722,0.47310395719807075,139.13063562957015,0.3735033098996476,3.071154639814803,3001.1610112994667,6.6616574054183975,0.6482386471777639,0.6482675268859772,13.507043563966281
2.9,0.9497150350064771,11.348057280675738,10.00016921937489,530.8348830544785,0.4731035077162292,139.1298411444741,0.37350295350315255,3.071133737600022,3001.1650204853936,6.661607559156199,0.6482339553820317,0.6482627936354446,13.515537262923237
2.91,0.9497148036792076,11.348211334712593,10.000169923150608,530.8326100497397,0.4731030619660328,139.1290480870554,0.37350260006708175,3.071112892661857,3001.1690295787125,6.661557806277072,0.6482292714896494,0.6482580672718643,13.523968916483671
2.92,0.9497145742733119,11.348365319475615,10.000170627560857,530.8303386245948,0.4731026199166971,139.12825645722853,0.3735022495668339,3.0710921048110196,3001.1730385795663,6.661508147846535,0.6482245956306312,0.648253347961664,13.532338973447718
2.93,0.949714346772824,11.348519235031999,10.000171332605186,530.8280687747413,0.4731021815377762,139.12746625476657,0.3735019019780096,3.0710713738561584,3001.1770474880977,6.661458584890858,0.6482199279306305,0.6482486358660844,13.54064787942808
2.94,0.9497141211619089,11.34867308144859,10.00017203828314,530.8258004960287,0.4731017467991656,139.12667747930882,0.37350155727640916,3.071050699604051,3001.1810563044487,6.66140911839889,0.6482152685111395,0.6482439311414105,13.548896076875128
2.95,0.9497138974248608,11.348826858791906,10.000172744594268,530.82353378445,0.4731013156711049,139.12589013036876,0.3735012154380308,3.071030081859787,3001.1850650287615,6.661359749323893,0.6482106174896873,0.6482392339392042,13.557084005101995
2.96,0.949713675546102,11.348980567128127,10.00017345153812,530.8212686361344,0.473100888124181,139.1251042073419,0.37350087643906854,3.0710095204269536,3001.189073661178,6.661310478585366,0.6482059749800398,0.6482345444065357,13.565212100309676
2.97,0.9497134555101816,11.3491342065231,10.000174159114247,530.8190050473394,0.4731004641293307,139.12431970951368,0.37350054025591034,3.0709890151078243,3001.1930822018408,6.661261307070881,0.6482013410923978,0.6482298626862155,13.573280795612117
2.98,0.949713237301774,11.34928777704235,10.000174867322196,530.8167430144437,0.4731000436578438,139.1235366360674,0.3735002068651357,3.0709685657035446,3001.1970906508905,6.661212235637907,0.6481967159335966,0.6482251889170265,13.581290521061314
2.99,0.949713020905678,11.349441278751081,10.000175576161517,530.8144825339386,0.47309962668136607,139.12275498609188,0.37349987624351416,3.0709481720143175,3001.2010990084686,6.661163265115646,0.6481920996073045,0.6482205232339558,13.589241703672412
3.0,0.9497128063068151,11.34959471171417,10.000176285631765,530.8122236024213,0.47309921317190173,139.12197475858957,0.373499548368003,3.0709278338395913,3001.2051072747163,6.661114396306857,0.6481874922142223,0.6482158657684269,13.597134767448798
3.0100000000000002,0.949712593490425,11.349748075995684,10.000176995732525,530.8099662194294,0.47309880309562774,139.12119594950582,0.37349922321604634,3.0709075509035624,3001.2091154497866,6.661065629308677,0.6481828937785199,0.6482112165629654,13.604970130678923
3.02,0.9497123824419341,11.349901371659213,10.000177706463393,530.8077103855444,0.4730983964170088,139.12041855371578,0.3734989007653734,3.0708873229049845,3001.2131235338356,6.661016963966941,0.6481783042970456,0.648206575628285,13.61274820777417
3.0300000000000002,0.9497121731463837,11.350054598769301,10.000178417823879,530.8054560941591,0.47309799311670775,139.11964257365025,0.3734985809931245,3.0708671497334428,3001.217131526989,6.660968401848478,0.6481737239529506,0.6482019431910966,13.620469417188028
3.04,0.9497119655892103,11.350207757389489,10.00017912981354,530.8032033427464,0.4730975931670376,139.1188680074885,0.37349826387704427,3.070847031173287,3001.221139429387,6.660919943541467,0.6481691528232859,0.6481973193549159,13.628134170618551
3.0500000000000003,0.9497117597559701,11.350360847583007,10.000179842431937,530.800952128894,0.4730971965405809,139.11809485331273,0.37349794939506004,3.070826967007795,3001.2251472411726,6.6608715896053985,0.6481645909818947,0.648192704219422,13.635742876831854
3.06,0.9497115556323373,11.350513869412772,10.000180555678627,530.7987024502984,0.4730968032101888,139.11732310911424,0.3734976375252802,3.070806957019308,3001.229154962486,6.660823340572464,0.6481600384995643,0.6481880978806347,13.643295941685443
3.0700000000000003,0.9497113532041036,11.350666822941399,10.00018126955317,530.7964543047592,0.47309641314897993,139.11655277279914,0.37349732824599224,3.070787000989371,3001.2331625934685,6.66077519694895,0.6481554954441773,0.6481835004310907,13.65079376815156
3.08,0.9497111524571764,11.350819708231198,10.000181984055127,530.7942076901733,0.4730960263303391,139.11578384219447,0.3734970215356611,3.07076709869887,3001.23717013426,6.6607271592166235,0.648150961880863,0.648178911960021,13.658236756340518
3.09,0.9497109533775784,11.350972525344181,10.000182699184055,530.7919626045289,0.4730956427279165,139.11501631505408,0.3734967173729272,3.0707472499281723,3001.241177585001,6.660679227834129,0.648146437872149,0.6481743325535272,13.665625303524035
3.1,0.9497107559514454,11.351125274342062,10.000183414939517,530.7897190458998,0.4730952623156264,139.11425018906456,0.37349641573660475,3.070727454457261,3001.2451849458316,6.660631403238376,0.6481419234781125,0.6481697622947583,13.672959804158578
3.11,0.949710560165026,11.35127795528626,10.000184131321074,530.7874770124396,0.473094885067646,139.11348546185127,0.37349611660567983,3.0707077120658774,3001.2491922168915,6.660583685845928,0.6481374187565319,0.6481652012640879,13.680240649908692
3.12,0.94971036600468,11.351430568237905,10.000184848328283,530.7852365023757,0.47309451095841487,139.11272213098417,0.3734958199593086,3.070688022533657,3001.253199398319,6.6605360760544,0.6481329237630378,0.6481606495392904,13.687468229670342
3.13,0.9497101734571348,11.35158311325719,10.00018556596074,530.7829975168021,0.4730941399529743,139.11196019106396,0.37349552577720235,3.0706683855673615,3001.257206490265,6.660488573576342,0.6481284384789269,0.6481561071121393,13.694642925641626
3.14,0.9497099825090248,11.351735590404529,10.000186284218014,530.7807600546797,0.47309377202420133,139.11119963893807,0.3734952340389357,3.0706488009311084,3001.261213492871,6.660441178631676,0.6481239629403883,0.6481515740377163,13.7017651203989
3.15,0.9497097931469082,11.351887999740521,10.000187003099645,530.7785241130305,0.4730934071521215,139.1104404734994,0.3734949447239716,3.0706292684413294,3001.2652204062674,6.660393891901708,0.6481194972335202,0.6481470504286555,13.708835196639583
3.16,0.9497096053576083,11.352040341325084,10.0001877226052,530.776289690651,0.4730930453110652,139.10968269180978,0.37349465781217456,3.070609787869971,3001.2692272305944,6.660346713642964,0.6481150413982963,0.6481425363441887,13.715853531949804
3.17,0.949709419128057,11.352192615217852,10.000188442734242,530.7740567864123,0.4730926864755177,139.10892629087462,0.3734943732835741,3.0705903589888,3001.2732339659897,6.660299644092944,0.648110595472538,0.6481380318409525,13.72282050122217
3.18,0.9497092344452924,11.352344821478184,10.000189163486336,530.7718253992548,0.47309233062011397,139.1081712676478,0.3734940911183632,3.0705709815695093,3001.277240612591,6.660252683471243,0.648106159492037,0.6481335369731313,13.729736476677525
3.19,0.9497090512964592,11.352496960165153,10.000189884861047,530.7695955281838,0.47309197771963385,139.10741761903645,0.37349381129689657,3.0705516553838272,3001.281247170536,6.660205831980675,0.6481017334906775,0.6481290517926005,13.736601827886687
3.2,0.9497088696688065,11.352649031337567,10.000190606857938,530.7673671722648,0.47309162774899705,139.10666534190568,0.37349353379968936,3.0705323802036277,3001.2852536399623,6.660159089808392,0.6480973175005584,0.64812457634907,13.743416921792203
3.21,0.9497086895496872,11.352801035053952,10.000191329476573,530.7651403306186,0.47309128068325806,139.1059144330833,0.37349325860741484,3.0705131558010392,3001.289260021006,6.660112457127009,0.6480929115521159,0.6481201106902268,13.750182122730084
3.22,0.9497085109265568,11.352952971372575,10.000192052716518,530.7629150024167,0.47309093649760137,139.10516488936483,0.37349298570090333,3.070493981948552,3001.293266313804,6.660065934095726,0.6480885156742455,0.6481156548618787,13.75689779245157
3.23,0.9497083337869726,11.35310484035143,10.000192776577334,530.7606911868764,0.4730905951673362,139.1044167075179,0.3734927150611403,3.070474858419129,3001.2972725184914,6.660019520861449,0.6480841298944245,0.6481112089080969,13.763564290144858
3.24,0.9497081581185919,11.353256642048246,10.000193501058586,530.7584688832568,0.47309025666789195,139.10366988428737,0.3734924466692647,3.0704557849863137,3001.301278635204,6.659973217559914,0.6480797542388346,0.6481067728713594,13.770181972456859
3.25,0.9497079839095068,11.353408376519656,10.000194226159884,530.7562480945727,0.47308992098799363,139.10292441252346,0.3734921805070853,3.0704367613308325,3001.305284664092,6.659927023438784,0.6480753886371334,0.64810234668136,13.776751188326026
3.2600000000000002,0.9497078111474655,11.353560043823137,10.000194951880772,530.7540288189596,0.47308958809907226,139.1021802901815,0.3734919165558774,3.0704177872576777,3001.3092906052843,6.659880938896141,0.648071033143828,0.6480979304134913,13.783272291044478
3.27,0.9497076398203698,11.353711644015776,10.00019567822081,530.751811055212,0.4730892579749032,139.10143751454967,0.3734916547971524,3.07039886255686,3001.313296458913,6.659834964173081,0.6480666877962957,0.6480935241230661,13.789745630546662
3.2800000000000002,0.9497074699162972,11.353863177154205,10.000196405179562,530.7495948030274,0.4730889305924814,139.10069608199484,0.3734913952126915,3.070379986997278,3001.3173022251126,6.659789099296225,0.6480623526085416,0.6480891278380279,13.796171553084692
3.29,0.9497073014234229,11.354014643294798,10.000197132756595,530.7473800621492,0.4730886059289966,139.09995598885553,0.37349113778442494,3.070361160348248,3001.321307904017,6.659743344279982,0.648058027593164,0.648084741584599,13.80255040243883
3.3000000000000003,0.9497071343300184,11.354166042493674,10.000197860951475,530.7451668323627,0.47308828396183217,139.09921723144555,0.3734908824944307,3.070342382379585,3001.3253134957595,6.659697699127424,0.64805371276145,0.6480803653873926,13.808882519937749
3.31,0.9497069686244511,11.354317374806705,10.000198589763768,530.7429551134924,0.4730879646685639,139.09847980605758,0.3734906293249328,3.0703236528616853,3001.3293190004742,6.659652163831154,0.64804940812347,0.6480759992695233,13.815168244478786
3.3200000000000003,0.9497068042951832,11.354468640289511,10.000199319193037,530.7407449053973,0.4730876480269589,139.09774370896696,0.37349037825829995,3.0703049715656094,3001.333324418293,6.65960673837418,0.648045113688173,0.648071643252719,13.821407912548198
3.33,0.9497066413307701,11.354619838997463,10.000200049238849,530.7385362079683,0.47308733401497427,139.09700893643523,0.3734901292770439,3.070286338263163,3001.337329749349,6.659561422730779,0.6480408294634811,0.6480672973574314,13.827601858241428
3.34,0.94970647971986,11.354770970985694,10.00020077990077,530.7363290211235,0.473087022610756,139.09627548471389,0.3734898823638182,3.0702677527269806,3001.3413349937737,6.659516216867375,0.648036555456385,0.6480629616029474,13.833750413283347
3.35,0.949706319451193,11.354922036309091,10.00020151117836,530.7341233448058,0.47308671379263784,139.09554335004802,0.3734896375014163,3.0702492147306044,3001.345340151698,6.659471120743399,0.6480322916730384,0.6480586360075002,13.839853907048527
3.36,0.9497061605135997,11.355073035022302,10.000202243071188,530.7319191789776,0.4730864075391397,139.09481252867988,0.37348939467277037,3.070230724048571,3001.349345223253,6.659426134312171,0.6480280381188533,0.6480543205883811,13.845912666581484
3.37,0.9497060028964287,11.355223967178661,10.000202975578869,530.7297165282753,0.47308610383010075,139.09408301199818,0.37348915386161,3.0702122803375476,3001.3533502085884,6.659381256400363,0.6480237946768267,0.6480500152194445,13.851927009935338
3.38,0.9497058465884171,11.355374832833034,10.000203708700933,530.7275153897336,0.4730858026436902,139.09335479933455,0.3734889150507205,3.070193883449858,3001.357355107821,6.6593364876640395,0.6480195614285252,0.6480457200070203,13.857897263799783
3.39,0.9497056915786846,11.355525632039306,10.000204442436946,530.7253157636052,0.47308550395904136,139.09262788668448,0.3734886782234762,3.0701755331571228,3001.3613599210817,6.65929182798321,0.6480153383711703,0.6480414349585862,13.863823747992166
3.4,0.9497055378564435,11.355676364851123,10.000205176786473,530.7231176502112,0.4730852077554843,139.09190226998965,0.37348844336339293,3.070157229230675,3001.3653646485,6.6592472772200875,0.6480111254999752,0.6480371600791944,13.869706779990484
3.41,0.9497053854109947,11.355827031321898,10.00020591174908,530.7209210499024,0.4730849140125363,139.09117794517903,0.3734882104541214,3.0701389714425544,3001.3693692902057,6.659202835228563,0.648006922809174,0.6480328953726769,13.8755466750049
3.42,0.9497052342317258,11.355977631504809,10.000206647324331,530.7187259630563,0.4730846227099008,139.0904549081712,0.3734879794794459,3.070120759565564,3001.373373846327,6.6591585018548285,0.6480027302920903,0.6480286408417252,13.881343745996542
3.43,0.9497050843081115,11.356128165452812,10.000207383511793,530.716532390075,0.4730843338274665,139.08973315487728,0.37348775042328286,3.0701025933733255,3001.377378316993,6.659114276938002,0.6479985479412046,0.6480243964879698,13.88709830369628
3.44,0.9497049356297117,11.356278633218633,10.00020812031103,530.7143403313819,0.4730840473453064,139.0890126812032,0.3734875232696797,3.0700844726403353,3001.381382702332,6.659070160310749,0.6479943757482228,0.6480201623120607,13.89281065662352
3.45,0.9497047881861712,11.356429034854772,10.000208857721605,530.7121497874198,0.47308376324367674,139.08829348305244,0.3734872980028131,3.0700663971420203,3001.385387002471,6.6590261517999085,0.6479902137041446,0.6480159383137466,13.898481111104985
3.46,0.9497046419672187,11.35657937041351,10.000209595743081,530.7099607586475,0.47308348150301616,139.08757555632866,0.373487074606988,3.0700483666547944,3001.3893912175367,6.658982251227114,0.6479860617993313,0.648011724491955,13.904109971293504
3.47,0.9497044969626655,11.35672963994691,10.000210334375026,530.7077732455381,0.4730832021039447,139.08685889693825,0.3734868530666359,3.0700303809561134,3001.393395347656,6.658938458409419,0.6479819200235741,0.6480075208448717,13.909697539186809
3.48,0.9497043531624734,11.356879843506642,10.00021107361701,530.7055872491753,0.47308292502634053,139.08614350016995,0.3734866333664177,3.070012439809272,3001.397399392958,6.65889477301629,0.6479777883505806,0.6480033273518925,13.915244113518924
3.49,0.9497042105569066,11.357029981143608,10.00021181346862,530.7034027725932,0.47308265024727497,139.08542935930376,0.37348641549145434,3.0699945429293223,3001.401403353578,6.658851194248932,0.6479736667031873,0.6479991439331494,13.920749987257057
3.5,0.9497040691358081,11.357180052909754,10.000212553929401,530.701219814432,0.4730823777507652,139.0847164722002,0.3734861994262277,3.0699766901444683,3001.4054072296335,6.6588077223594455,0.6479695551181648,0.6479949706412553,13.926215459539597
3.5100000000000002,0.9497039288893372,11.357330058856226,10.000213294998915,530.6990383754114,0.47308210751781254,139.08400483457615,0.3734859851557004,3.0699588812313507,3001.4094110212495,6.658764357100618,0.6479654535780448,0.6479908074656429,13.931640823522166
3.52,0.9497037898077334,11.35747999903395,10.000214036676729,530.696858456272,0.4730818395295645,139.0832944421438,0.3734857726649585,3.0699411159674326,3001.4134147285517,6.658721098219054,0.6479613620646177,0.6479866543948058,13.937026370262169
3.5300000000000002,0.9497036518813164,11.357629873493646,10.000214778962404,530.6946800577728,0.473081573767313,139.0825852906123,0.3734855619392101,3.069923394131033,3001.417418351664,6.658677945455616,0.6479572805589808,0.647982511416357,13.942372388736139
3.54,0.9497035151004851,11.35777968228582,10.000215521855504,530.6925031806894,0.47308131021249206,139.0818773756896,0.37348535296378416,3.0699057155013647,3001.42142189071,6.658634898545862,0.6479532090415866,0.6479783785170838,13.947679165857089
3.5500000000000003,0.9497033794557163,11.357929425460771,10.000216265355592,530.6903278258127,0.4730810488466756,139.08117069308437,0.3734851457241292,3.069888079858571,3001.4254253458143,6.658591957220492,0.6479491474922908,0.6479742556830059,13.952946986491865
3.56,0.9497032449375645,11.358079103068594,10.000217009462233,530.6881539939465,0.4730807896515757,139.08046523850766,0.37348494020581235,3.0698704869837607,3001.429428717099,6.65854912120578,0.6479450958904012,0.6479701428994314,13.958176133478496
3.5700000000000003,0.9497031115366609,11.358228715159175,10.000217754174987,530.6859816859055,0.4730805326090398,139.07976100767468,0.3734847363945178,3.069852936659047,3001.4334320046873,6.658506390224023,0.6479410542147255,0.6479660401510137,13.96336688764354
3.58,0.9497029792437126,11.358378261782207,10.000218499493416,530.6838109025144,0.4730802777010495,139.07905799630672,0.37348453427604567,3.0698354286675804,3001.4374352087016,6.658463763993976,0.6479370224436197,0.6479619474218078,13.968519527819439
3.59,0.9497028480495017,11.358527742987176,10.000219245417084,530.6816416446051,0.4730800249097174,139.07835620013293,0.37348433383631086,3.0698179627935893,3001.4414383292624,6.658421242231293,0.6479330005550367,0.6479578646953279,13.973634330861866
3.6,0.949702717945011,11.358677158823053,10.000219991945558,530.6794739137878,0.47307977421842945,139.07765561409758,0.3734841350615351,3.0698005388037015,3001.445441366495,6.658378824470463,0.6479289885072009,0.6479537919322028,13.97871156942383
3.61,0.9497025889213137,11.358826509338574,10.000220739078411,530.6773077117798,0.4730795256108509,139.0769562330505,0.37348393793807805,3.0697831564632,3001.449444320522,6.658336510219982,0.6479249862554501,0.6479497290896499,13.98375151391747
3.62,0.9497024609692741,11.358975794582989,10.000221486815192,530.675143038581,0.4730792790682285,139.07625805362218,0.37348374245198035,3.0697658155801824,3001.4534471914617,6.658294299383671,0.6479209937979604,0.6479456761743471,13.988754437820573
3.63,0.9497023340799889,11.359125014604949,10.000222235155464,530.6729798951699,0.47307903457337924,139.07556107145254,0.37348354858963717,3.0697485159402826,3001.4574499794335,6.658252191638067,0.6479170111081765,0.6479416331643043,13.993720609864127
