t,V,h,Ca_i,d,Ca_lum,n
2.4,-54.859150645032464,0.7258555689462272,0.5464779680403745,0.00012704182369868954,99.82700124004354,0.0671590871871182
2.41,-54.86942940499499,0.7261937642854488,0.546273196899032,0.0001267760778867619,99.79238725741624,0.06710920103692332
2.42,-54.87930134551911,0.7265190648321325,0.5460692374419561,0.0001265213026210529,99.75778077634864,0.06706125902004365
2.43,-54.888775712543726,0.7268317870100054,0.5458660697438431,0.00012627719627370537,99.72318202523805,0.06701521373594443
2.44,-54.89786152168001,0.7271322356554434,0.5456636752690841,0.0001260434706713699,99.68859122108334,0.06697101959466449
2.45,-54.90656763289673,0.7274207118930911,0.5454620352480377,0.00012581984283692086,99.65400858051959,0.0669286314765788
2.46,-54.9149027162494,0.7276975092517778,0.5452611315091161,0.00012560603882983746,99.61943431426569,0.0668880053996514
2.47,-54.922875242226056,0.7279629126482909,0.5450609466812766,0.00012540179453118038,99.58486862570845,0.06684909868795733
2.48,-54.93049346510781,0.7282171966956437,0.5448614645261725,0.0001252068570845554,99.55031170856795,0.06681187025211405
2.49,-54.93776550802601,0.728460633714,0.5446626684293406,0.0001250209769879082,99.51576375769648,0.0667762792686833
2.5,-54.94469930013661,0.728693487589942,0.5444645425834885,0.00012484391384529262,99.48122496070086,0.06674228619681613
2.5100000000000002,-54.951302581054655,0.7289160142229382,0.5442670718801258,0.00012467543610493066,99.44669549790483,0.06670985267471884
2.52,-54.95758292651099,0.7291284636453091,0.5440702415742553,0.0001245153183648769,99.41217554596865,0.06667894121620581
2.5300000000000002,-54.96354774495796,0.7293310796315382,0.5438740373577651,0.00012436334171800069,99.37766527705911,0.06664951526425557
2.54,-54.9692042778513,0.7295240995987063,0.5436784453779193,0.00012421929433757283,99.34316485834482,0.06662153920193128
2.5500000000000003,-54.97455961362657,0.7297077556165859,0.5434834520543494,0.00012408297236729158,99.30867445292763,0.0665949782020691
2.56,-54.97962066997301,0.7298822730199571,0.5432890443829915,0.0001239541760829901,99.27419421898043,0.06656979843386701
2.57,-54.984394212766624,0.7300478717609354,0.5430952096730353,0.00012383271228999892,99.23972431066676,0.06654596685989342
2.58,-54.98888686235518,0.7302047662483454,0.542901935665471,0.00012371839514585845,99.20526487829922,0.06652345132425737
2.59,-54.993105087294815,0.7303531655827078,0.5427092104087836,0.00012361104349355384,99.17081606823206,0.06650222042892397
2.6,-54.99705520753132,0.7304932737345472,0.5425170222384418,0.00012351048057616137,99.13637802301596,0.06648224350583731
2.61,-55.000743403211374,0.7306252896889135,0.5423253598182555,0.00012341653517106073,99.1019508817093,0.06646349064615449
2.62,-55.00417571480337,0.730749407449805,0.5421342121391316,0.00012332904095138878,99.06753477981599,0.06644593268282757
2.63,-55.00735803158036,0.7308658135705952,0.5419435690898893,0.00012324783845031595,99.03312984715338,0.06642954160431001
2.64,-55.010296128946614,0.7309746934050325,0.541753420084657,0.00012317276972057965,98.99873621326589,0.06641428951780233
2.65,-55.01299564541727,0.7310762265838622,0.5415637550913887,0.00012310368201911951,98.96435400351587,0.06640014940456031
2.66,-55.015462092627956,0.7311705883886415,0.541374564346163,0.00012304042655196014,98.92998334027703,0.06638709489434494
2.67,-55.01770084454225,0.7312579486809593,0.5411858384653887,0.00012298286350343032,98.89562434150591,0.06637510042680103
2.68,-55.01971714761898,0.7313384726693167,0.540997568368847,0.00012293085916988285,98.86127712166376,0.06636414113669795
2.69,-55.02151614905173,0.7314123232604836,0.5408097450396349,0.00012288427628570845,98.82694179466525,0.06635419250107717
2.7,-55.02310287005015,0.731479658592396,0.5406223597801014,0.00012284298505185767,98.79261847066371,0.06634523071045093
2.71,-55.02448221784218,0.7315406329619082,0.5404354041183319,0.0001228068595783716,98.75830725717898,0.0663372325298693
2.72,-55.02565895901031,0.7315953945402378,0.5402488703814616,0.00012277576453222018,98.72400825660694,0.06633017564684879
2.73,-55.02663777927575,0.731644090148415,0.5400627505599862,0.00012274958039975513,98.68972157132553,0.06632403794626426
2.74,-55.02742325076486,0.7316868624770125,0.539877037001073,0.00012272818742324403,98.6554473006711,0.06631879793362032
2.75,-55.02801983843339,0.7317238505038131,0.539691722327753,0.00012271146702847832,98.62118554135547,0.06631443467227427
2.7600000000000002,-55.02843190013702,0.7317551895847862,0.5395067991938846,0.00012269931611789614,98.58693638749743,0.06631092774381124
2.77,-55.02866368300016,0.7317810113087078,0.5393222600128476,0.0001226916650985808,98.55269993038806,0.06630825723524988
2.7800000000000002,-55.02871935265953,0.7318014446898405,0.5391380980671284,0.00012268840056394055,98.51847625993561,0.06630640370856217
2.79,-55.028602972264935,0.7318166153156428,0.5389543065074767,0.00012268943369395075,98.48426546354358,0.0663053481972228
2.8000000000000003,-55.02831851153635,0.7318266457178219,0.5387708786145651,0.00012269468148348332,98.45006762652427,0.06630507218658892
2.81,-55.02786982916036,0.7318316545355775,0.5385878092807681,0.00012270396682075098,98.41588283133343,0.06630555784129369
2.82,-55.02726070507713,0.7318317580135817,0.5384050927869266,0.00012271716671186482,98.38171115889986,0.06630678762902685
2.83,-55.02649483761663,0.7318270698550006,0.5382227231895085,0.00012273418567214226,98.34755268847897,0.06630874436959551
2.84,-55.02557583416613,0.7318177007718003,0.5380406951881553,0.00012275489694318852,98.31340749723472,0.0663114113622483
2.85,-55.02450721862649,0.7318037587148105,0.537859003244501,0.00012277920609469356,98.27927566048606,0.06631477230595453
2.86,-55.02329243441036,0.7317853480991717,0.5376776372595835,0.0001228073846667757,98.2451572514616,0.06631881124414737
2.87,-55.021934845015814,0.7317625720092051,0.5374965930895825,0.0001228392563302156,98.21105234213564,0.06632351265332234
2.88,-55.02043773767145,0.7317355306289508,0.5373158642643694,0.00012287483667682678,98.1769610026944,0.06632886134939993
2.89,-55.01880432528012,0.731704321763366,0.5371354441181119,0.000122914167821452,98.14288330176102,0.06633484249503162
2.9,-55.01703771730614,0.7316690403885445,0.5369553310207871,0.00012295693105909947,98.10881930543025,0.06634144178857304
2.91,-55.01514093178547,0.7316297789029612,0.5367755267103926,0.00012300256968477403,98.07476907765452,0.06634864538769027
2.92,-55.013116946948635,0.7315866280539974,0.5365960279792285,0.00012305090324052907,98.04073268193179,0.06635643957734433
2.93,-55.010968648950914,0.7315396760934001,0.5364168357905251,0.00012310145289126304,98.00671017957917,0.06636481110819722
2.94,-55.00869894567113,0.731489008607089,0.5362379307993816,0.0001231552058794384,97.97270163275103,0.06637374700272039
2.95,-55.00631065058607,0.7314347091525881,0.5360592994570699,0.00012321280112526523,97.93870710116437,0.06638323442591171
2.96,-55.00380640727762,0.731376859784955,0.5358809517127139,0.00012327319213169263,97.90472664059533,0.0663932609514469
2.97,-55.001188863058054,0.7313155401428697,0.5357028818674502,0.00012333642285138402,97.87076030748695,0.06640381455567711
2.98,-54.99846060314155,0.7312508279352619,0.535525084497274,0.0001234025294210223,97.83680815693715,0.06641488349359889
2.99,-54.99562414671894,0.7311827991671268,0.5353475565918245,0.00012347139311448204,97.80287024253725,0.06642645625839606
3.0,-54.99268195294184,0.7311115279230715,0.5351702949983057,0.00012354291406032768,97.76894661661929,0.06643852163088063
3.0100000000000002,-54.98963634420488,0.7310370838673383,0.534993295823034,0.0001236170643150792,97.73503732869567,0.06645106906191586
3.02,-54.986489756219655,0.7309595403365446,0.5348165558445164,0.0001236937523374526,97.70114243061299,0.06646408744546312
3.0300000000000002,-54.983244432692096,0.7308789645675479,0.5346400714161929,0.0001237729440574388,97.66726197024347,0.06647756659810475
3.04,-54.979902619637045,0.7307954238671884,0.5344638388770914,0.0001238546060896847,97.63339599550761,0.06649149632590227
3.0500000000000003,-54.97646656586885,0.7307089856994918,0.5342878549293016,0.00012393867920556753,97.59954455437801,0.06650586640968169
3.06,-54.97293829011094,0.7306197103535886,0.5341121164798481,0.0001240251229572444,97.56570769005185,0.06652066771266298
3.0700000000000003,-54.96931998660606,0.7305276635863069,0.5339366202086264,0.00012411388744015182,97.53188544937807,0.06653589027376575
3.08,-54.96561363268551,0.7304329044462162,0.5337613632037402,0.0001242049252234145,97.49807787471444,0.06655152514347094
3.09,-54.96182126259099,0.7303354937375602,0.5335863424348386,0.0001242981890475348,97.46428500959509,0.06656756310749415
3.1,-54.95794469739706,0.730235485723979,0.5334115551913333,0.00012439363857784966,97.4305068932005,0.06658399593987926
3.11,-54.95398591631955,0.7301329395213075,0.5332369985255933,0.00012449122833151668,97.39674356794092,0.06660081468146874
3.12,-54.949946810844374,0.7300279115432831,0.5330626696574188,0.00012459091348791828,97.36299507441954,0.06661801078083722
3.13,-54.945829187414155,0.7299204556151822,0.5328885659154123,0.00012469265298022925,97.32926145152096,0.06663557607808467
3.14,-54.94163480496406,0.7298106241473535,0.5327146846398949,0.0001247964106649701,97.2955427372018,0.06665350262821908
3.15,-54.93736531216659,0.7296984660828597,0.532541023502772,0.00012490214419673618,97.2618389670718,0.0666717830073076
3.16,-54.933022302222675,0.7295840286893774,0.5323675802282606,0.00012500981474159692,97.22815017563275,0.06669041004517803
3.17,-54.92860756554978,0.7294673654482245,0.5321943519264882,0.00012511939624167522,97.19447640159245,0.06670937563928173
3.18,-54.92412260321978,0.729348520823828,0.5320213364427572,0.00012523085379831465,97.16081767758985,0.06672867304360768
3.19,-54.91956890024753,0.7292275388182959,0.5318485315996994,0.00012534415581366264,97.12717403596616,0.06674829558306217
3.2,-54.914947982799546,0.7291044647475893,0.5316759351774938,0.0001254592675606652,97.09354550995663,0.06676823638675915
3.21,-54.91026142163168,0.7289793453448857,0.5315035449447156,0.00012557614872675733,97.05993213375838,0.06678848837255054
3.22,-54.905510587619574,0.7288522211557914,0.5313313588825594,0.00012569477186617949,97.02633393742121,0.06680904538918511
3.23,-54.900696874370155,0.7287231334631842,0.5311593749806636,0.00012581510559748495,96.99275095150003,0.06682990117627019
3.24,-54.89582172329368,0.7285921251132793,0.5309875912015433,0.00012593711249595,96.95918320760543,0.0668510492391221
3.25,-54.89088646102903,0.7284592353711795,0.530816005653456,0.000126060761771144,96.92563073495569,0.06687248362345502
3.2600000000000002,-54.885892399817834,0.7283245030970752,0.5306446164836736,0.00012618602143975687,96.89209356250556,0.06689419843708551
3.27,-54.88084082909319,0.7281879664673064,0.5304734217759398,0.00012631286640658946,96.85857171877205,0.06691618789002611
3.2800000000000002,-54.87573301023213,0.728049662811545,0.5303024195842538,0.0001264412769953628,96.82506523172208,0.06693844631948695
3.29,-54.87057016129806,0.7279096281615123,0.5301316082242319,0.00012657122181408692,96.79157412843861,0.06696096826254955
3.3000000000000003,-54.86535347307828,0.7277678977253296,0.5299609859668515,0.0001267026757655686,96.75809843547167,0.06698374837977816
3.31,-54.86008411487695,0.727624506074787,0.5297905511098229,0.0001268356153736018,96.72463817895759,0.06700678142855016
3.3200000000000003,-54.854763231891354,0.7274794870637568,0.5296203019821811,0.00012697001863204056,96.69119338456358,0.06703006227532243
3.33,-54.84939191925265,0.7273328730209777,0.5294502369897295,0.00012710586351153126,96.65776407693778,0.06705358601699474
3.34,-54.8439712492916,0.7271846955978968,0.5292803545673088,0.00012724312952793487,96.62435028028686,0.06707734785343827
3.35,-54.838502286331966,0.7270349862501186,0.5291106532478782,0.0001273817899412016,96.59095201868277,0.06710134301581398
3.36,-54.83298608106032,0.7268837760570321,0.5289411316488971,0.00012752181356984324,96.55756931594519,0.06712556679351743
3.37,-54.827423614020944,0.7267310939115741,0.5287717883356626,0.00012766318300109025,96.52420219446073,0.0671500148046002
3.38,-54.821815854920374,0.7265769684201503,0.5286026219647433,0.0001278058754785489,96.49085067642221,0.06717468271195107
3.39,-54.81616377208126,0.7264214281739503,0.5284336311578234,0.0001279498692886741,96.45751478402211,0.06719956618173213
3.4,-54.81046832589165,0.7262645015467895,0.528264814522254,0.00012809514356809136,96.42419453931674,0.06722466091383053
3.41,-54.80473040210649,0.7261062146367818,0.5280961708602967,0.00012824167634179073,96.3908899628425,0.06724996295191091
3.42,-54.798950881798326,0.725946593425031,0.5279276989496768,0.00012838944658059002,96.35760107506704,0.0672754683582448
3.43,-54.793130640927394,0.725785663744441,0.5277593975153748,0.0001285384383449237,96.32432789637784,0.06730117321798611
3.44,-54.78727055957765,0.7256234515564862,0.5275912651870366,0.00012868864297096007,96.29107044727272,0.06732707359728572
3.45,-54.78137143636943,0.7254599803864696,0.527423300893635,0.00012884003881249631,96.25782874659487,0.06735316593143086
3.46,-54.775434074063746,0.7252952738887719,0.5272555034687305,0.00012899261150307469,96.22460281329818,0.06737944663662883
3.47,-54.76945927220954,0.7251293556386434,0.5270878718356743,0.00012914634223213612,96.19139266629239,0.0674059121415107
3.48,-54.76344781925254,0.7249622488906383,0.5269204049804235,0.0001293012100721112,96.15819832428177,0.06743255892369154
3.49,-54.75740044713272,0.7247939751906135,0.5267531018183423,0.00012945720383576725,96.1250198048359,0.06745938371983923
3.5,-54.75131788578873,0.7246245560411246,0.5265859613433588,0.000129614308550809,96.09185712550536,0.06748638327362336
3.5100000000000002,-54.74520084741237,0.7244540124198113,0.5264189825785807,0.00012977250978247532,96.05871030349955,0.06751355440860596
3.52,-54.73905002836265,0.7242823648385797,0.5262521645653967,0.00012993179247293004,96.02557935572678,0.06754089401898035
3.5300000000000002,-54.73286611487531,0.7241096335228021,0.5260855063204858,0.00013009213508242016,95.99246429891504,0.06756839904100548
3.54,-54.726649770090084,0.7239358379997451,0.5259190069507844,0.00013025352685682148,95.95936514933557,0.06759606651946427
3.5500000000000003,-54.72040164661582,0.7237609974945596,0.5257526655525329,0.00013041595348234204,95.92628192306934,0.06762389354422796
3.56,-54.71412238426882,0.7235851308574158,0.525586481235681,0.00013057940109401247,95.89321463595847,0.06765187726223428
3.5700000000000003,-54.707812611009295,0.7234082565917691,0.5254204531212541,0.00013074385632533449,95.86016330362541,0.0676800148731992
3.58,-54.70147289185357,0.7232303912834885,0.5252545804955322,0.00013090930804172065,95.82712794034661,0.06770830387072749
3.59,-54.69510383579724,0.7230515528869771,0.5250888624879475,0.0001310757439598257,95.79410856140585,0.06773674153808368
3.6,-54.6887060277145,0.7228717586313509,0.5249232982765444,0.00013124315293161875,95.76110518159318,0.06776532526955287
3.61,-54.68228003687443,0.7226910252816986,0.5247578870624979,0.00013141152474870446,95.72811781539119,0.06779405253039796
3.62,-54.67582642176931,0.7225093692869761,0.5245926280557492,0.00013158085006600919,95.69514647707993,0.06782292083421335
3.63,-54.669345693647124,0.7223268056799276,0.5244275206656352,0.00013175111192728,95.6621911800358,0.06785192790845701
3.64,-54.662838365399466,0.7221433495515257,0.524262564249167,0.00013192229690283763,95.62925193767278,0.06788107147256309
3.65,-54.6563049639752,0.7219590164252642,0.5240977580483344,0.000132094397846593,95.59632876368175,0.06791034918160722
3.66,-54.64974598895039,0.7217738210073942,0.523933101406455,0.0001322674042812711,95.56342167123395,0.06793975881436344
3.67,-54.64316192843368,0.7215877776665356,0.5237685936873829,0.0001324413059577266,95.53053067328743,0.06796929820112083
3.68,-54.63655325309529,0.7214009002480004,0.5236042342279752,0.00013261609396400404,95.49765578245972,0.06799896525122673
3.69,-54.62992041256224,0.7212132019615185,0.523440022308227,0.00013279176141555704,95.46479701095087,0.06802875796972892
3.7,-54.623263864799945,0.7210246962922674,0.5232759573677308,0.00013296829830639892,95.43195437116898,0.06805867432204724
3.71,-54.616584048316255,0.7208353961381431,0.523112038795167,0.00013314569648148909,95.399127875138,0.06808871236206561
3.72,-54.60988139060838,0.7206453140713532,0.5229482659884335,0.000133323948193628,95.36631753467736,0.0681188701932513
3.73,-54.603156308629714,0.7204544623556827,0.5227846383700506,0.00013350304565503188,95.3335233614093,0.06814914596600041
3.74,-54.59640921311436,0.7202628531428177,0.5226211557049358,0.00013368297221457305,95.3007453668021,0.06817953784730953
3.75,-54.5896404991718,0.7200704980313692,0.522457817341988,0.00013386372334069777,95.26798356208499,0.06821004408894345
3.7600000000000002,-54.582850554222766,0.7198774084308308,0.522294622814941,0.00013404528995866676,95.2352379583252,0.06824066297119871
3.77,-54.57603975622785,0.7196835954749466,0.5221315716823193,0.0001342276628612573,95.20250856641432,0.0682713928163066
3.7800000000000002,-54.569208473965716,0.7194890700302194,0.5219686635280535,0.00013441083266990642,95.16979539707374,0.0683022319871322
3.79,-54.56235707141704,0.7192938427206582,0.5218058974807701,0.00013459480479034489,95.1370984610361,0.0683331788888103
3.8000000000000003,-54.555485899578805,0.7190979239028081,0.521643273206657,0.000134779568462726,95.1044177686879,0.0683642319613899
3.81,-54.54859530135121,0.7189013236924882,0.5214807903697928,0.00013496511355400772,95.07175333027256,0.0683953896818299
3.8200000000000003,-54.54168561253678,0.7187040519761498,0.5213184485482463,0.00013515143315197137,95.03910515592676,0.06842665056321386
3.83,-54.53475716127809,0.7185061184160607,0.5211562473332297,0.00013533852045668343,95.00647325564991,0.06845801315284765
3.84,-54.52781026834352,0.7183075324588423,0.5209941863288287,0.00013552636876924725,94.9738576393099,0.06848947603096395
3.85,-54.52084524741307,0.7181083033440079,0.5208322651517304,0.00013571497148055496,94.94125831664887,0.06852103780942657
3.86,-54.5138623934473,0.7179084397050733,0.52067048340221,0.00013590432476083487,94.90867529706505,0.06855269719369549
3.87,-54.506861997448226,0.717707950072988,0.5205088406987741,0.00013609442426780336,94.8761085898905,0.06858445290468992
3.88,-54.499844357892705,0.7175068432658016,0.5203473367047797,0.00013628526260895307,94.84355820460672,0.0686163036183156
3.89,-54.49280975858372,0.7173051276301822,0.5201859710740492,0.00013647683441479872,94.81102415042842,0.06864824808326286
3.9,-54.48575847706172,0.7171028113277617,0.5200247434702,0.00013666913448607586,94.77850643646225,0.06868028507657657
3.91,-54.47869078485503,0.7168999023424636,0.519863653566288,0.00013686215779050965,94.7460050717118,0.06871241340254826
3.92,-54.471606947730244,0.7166964084878319,0.5197027010444519,0.0001370558994595837,94.7135200650828,0.06874463189160829
3.93,-54.464507216906874,0.7164923371494792,0.5195418856018417,0.0001372503546227656,94.68105142521281,0.06877693943773096
3.94,-54.457391817334674,0.7162876949414309,0.5193812069585909,0.00013744551818889374,94.64859916024395,0.06880933504835902
3.95,-54.45026101210242,0.7160824895942264,0.5192206648128359,0.0001376413859970818,94.61616327907332,0.06884181756983605
3.96,-54.44311503951392,0.7158767281103189,0.5190602588843001,0.00013783795367705207,94.583743790132,0.0688743859555646
3.97,-54.43595413239166,0.7156704173299413,0.5188999889006856,0.00013803521698865087,94.55134070175986,0.06890703918368832
3.98,-54.42877851826933,0.7154635639367376,0.5187398545973579,0.00013823317181757577,94.51895402220963,0.06893977625623095
3.99,-54.42158841958438,0.7152561744633951,0.5185798557170301,0.00013843181417110331,94.48658375965087,0.06897259619823513
4.0,-54.414384053870506,0.715048255297275,0.518419992009447,0.00013863114017381644,94.45422992217404,0.06900549805690144
4.01,-54.40716560279632,0.7148398117986292,0.5182602633043679,0.00013883114601620942,94.4218925171608,0.06903848103714394
4.0200000000000005,-54.39993328785796,0.7146308504568463,0.5181006693336159,0.0001390318280646149,94.38957155282354,0.06907154417012883
4.03,-54.39268730815701,0.7144213771182074,0.5179412098776092,0.00013923318276252454,94.35726703694004,0.06910468658571488
4.04,-54.385427857913484,0.7142113974848899,0.5177818847242955,0.00013943520665251526,94.32497897720968,0.06913790743574935
4.05,-54.378155126658726,0.7140009171206103,0.5176226936688345,0.0001396378963719771,94.29270738125747,0.06917120589320527
4.0600000000000005,-54.370869299385284,0.7137899414550398,0.5174636365133829,0.00013984124864877627,94.26045225663718,0.06920458115150706
4.07,-54.36357055669677,0.7135784757882219,0.5173047130668791,0.00014004526029691813,94.22821361083446,0.06923803242385632
4.08,-54.35625906513768,0.7133665250013188,0.51714592317047,0.00014024992924138166,94.19599145107367,0.06927155899044872
4.09,-54.34893499646577,0.713154094132889,0.5169872666473626,0.00014045525250967996,94.16378578470328,0.06930516010454137
4.1,-54.34159851950609,0.7129411881352142,0.5168287433242716,0.00014066122709695806,94.13159661903313,0.06933883503223645
4.11,-54.33424979631326,0.7127278117594698,0.5166703530416159,0.00014086785037955993,94.09942396125793,0.06937258307125373
4.12,-54.32688898496468,0.7125139696391881,0.5165120956464008,0.0001410751198336659,94.06726781851309,0.06940640353736513
4.13,-54.31951623969083,0.7122996662940911,0.5163539709920543,0.00014128303303300553,94.0351281978776,0.06944029576381588
4.14,-54.31213171100554,0.7120849061339205,0.5161959789382626,0.00014149158764657042,94.00300510637668,0.0694742591007456
4.15,-54.30473554181509,0.71186969333535,0.5160381193544823,0.00014170078147063842,93.97089855091899,0.06950829293322011
4.16,-54.29732787136716,0.7116540319663436,0.5158803921162849,0.00014191061239390336,93.93880853836161,0.06954239666297933
4.17,-54.28990884173131,0.711437926190413,0.5157227970993872,0.00014212107834100555,93.90673507561637,0.06957656967846906
4.18,-54.28247858821303,0.7112213799637803,0.5155653341883699,0.00014233217735314853,93.87467816949408,0.06961081139923017
4.19,-54.275037242825434,0.7110043971446729,0.5154080032734588,0.00014254390755730125,93.84263782676182,0.06964512125985509
4.2,-54.267584934406194,0.7107869814967328,0.5152508042503724,0.00014275626716402494,93.81061405414543,0.06967949870947089
4.21,-54.260121788734494,0.7105691366924262,0.5150937370201698,0.00014296925446530024,93.77860685833204,0.06971394321122225
4.22,-54.25264792442654,0.7103508661914324,0.5149368014889362,0.000143182867772765,93.74661624589478,0.06974845426005152
4.23,-54.245163444477264,0.710132172990091,0.5147799975672974,0.00014339710529449393,93.71464222313722,0.06978303141935002
4.24,-54.23766847700353,0.7099130608279917,0.5146233251718423,0.00014361196570630253,93.68268479684475,0.06981767414435164
4.25,-54.230163134608595,0.7096935329844655,0.5144667842233915,0.0001438274475743157,93.65074397353595,0.0698523819582521
4.26,-54.22264752719512,0.7094735926579997,0.5143103746473383,0.0001440435495320113,93.61881975969906,0.06988715439666253
4.2700000000000005,-54.21512176207171,0.7092532429693386,0.5141540963734953,0.0001442602702779003,93.58691216179443,0.06992199100713743
4.28,-54.20758594405942,0.7090324869645852,0.5139979493359423,0.00014447760857320673,93.55502118625671,0.06995689134870284
4.29,-54.2000401755983,0.7088113276183027,0.5138419334728743,0.00014469556323954796,93.52314683949726,0.06999185499138429
4.3,-54.19248455685394,0.7085897678366155,0.5136860487264483,0.00014491413315661467,93.4912891279065,0.07002688151573495
4.3100000000000005,-54.184919185823965,0.7083678104603115,0.5135302950426313,0.00014513331725985097,93.45944805785615,0.07006197051236371
4.32,-54.17734414059757,0.7081454577624674,0.5133746723922408,0.00014535311491959972,93.42762363534963,0.07009712165771698
4.33,-54.16975949469053,0.7079227118828618,0.5132191807527089,0.000145573525613287,93.3958158663247,0.07013233464854117
4.34,-54.16216535636141,0.7076995759415988,0.5130638200613695,0.0001457945480850263,93.36402475742918,0.07016760903388178
4.3500000000000005,-54.154561811588444,0.7074760524241452,0.5129085902831462,0.0001460161815643994,93.33225031489648,0.07020294445870598
4.36,-54.14694894424626,0.7072521437528749,0.5127534913865659,0.0001462384253351509,93.30049254494378,0.07023834057767775
4.37,-54.13932683619118,0.7070278522895678,0.512598523343633,0.00014646127873332323,93.26875145377387,0.07027379705477683
4.38,-54.131695567346476,0.706803180337908,0.5124436861297011,0.00014668474114539157,93.23702704757719,0.07030931356291775
4.39,-54.124055215787585,0.7065781301459831,0.512288979723347,0.0001469088120063988,93.20531933253359,0.07034488978356879
4.4,-54.11640585782736,0.7063527039087824,0.5121344041062423,0.00014713349079809043,93.17362831481437,0.07038052540637099
4.41,-54.10874756810137,0.7061269037706955,0.5119799592630273,0.00014735877704704958,93.1419540005841,0.07041622012875712
4.42,-54.10108039058235,0.705900730982564,0.511825645235494,0.00014758467107384005,93.11029639542663,0.0704519737869672
4.43,-54.09340439186235,0.7056741874512736,0.5116714620230752,0.00014781117261686297,93.07865550540092,0.07048778611522351
4.44,-54.085719651986714,0.7054472754732036,0.5115174096000016,0.00014803828106948767,93.04703133685963,0.07052365678716441
4.45,-54.07802623502617,0.7052199968784115,0.5113634879703106,0.00014826599624062365,93.0154238958664,0.0705595855488594
4.46,-54.07032420330672,0.7049923534444923,0.511209697141295,0.00014849431798744575,92.9838331884779,0.07059557215449591
4.47,-54.06261361747267,0.7047643468984305,0.5110560371234167,0.00014872324621410303,92.95225922074535,0.07063161636609878
4.48,-54.05489453654966,0.7045359789184527,0.510902507930221,0.00014895278087042804,92.92070199871596,0.0706677179532497
4.49,-54.04716701800766,0.7043072511358796,0.5107491095782513,0.00014918292195064588,92.88916152843443,0.07070387669280667
4.5,-54.039431117824044,0.7040781651369785,0.5105958420869635,0.00014941366949208337,92.8576378159444,0.0707400923686234
4.51,-54.03168689054654,0.7038487224648159,0.5104427054786403,0.00014964502357387813,92.8261308672899,0.07077636477126883
4.5200000000000005,-54.02393436272045,0.7036189238251271,0.5102896998210733,0.0001498769848134985,92.79464068801298,0.07081269381902758
4.53,-54.01617359480273,0.7033887709365166,0.5101368251281665,0.00015010955320948768,92.76316728432519,0.07084907927599302
4.54,-54.0084046389711,0.7031582652696012,0.5099840814276952,0.00015034272892987678,92.73171066230978,0.07088552094418142
4.55,-54.00062754151103,0.7029274081183108,0.5098314687574897,0.00015057651226746052,92.70027082796707,0.07092201865266969
4.5600000000000005,-53.99284234726458,0.7026962007328065,0.5096789871583068,0.00015081090355653718,92.66884778729892,0.07095857223734481
4.57,-53.98504909967877,0.7024646443208948,0.5095266366737682,0.00015104590317189194,92.63744154630992,0.07099518154069007
4.58,-53.97724784085395,0.7022327400494411,0.5093744173502981,0.0001512815115277803,92.60605211100854,0.07103184641157134
4.59,-53.9694386115921,0.7020004890457836,0.5092223292370615,0.0001515177290769113,92.57467948740839,0.07106856670502337
4.6000000000000005,-53.96162145144525,0.7017678923991468,0.5090703723859018,0.0001517545563094309,92.54332368152934,0.07110534228203598
4.61,-53.95379639817253,0.7015349511438856,0.5089185468518724,0.0001519919937688066,92.51198469938872,0.07114217301208127
4.62,-53.945963470732345,0.701301665736702,0.5087668527102879,0.00015223004253838666,92.48066254671147,0.07117905885197295
4.63,-53.93812271583586,0.7010680374873222,0.5086152900100004,0.00015246870291096886,92.44935722972463,0.07121599963005376
4.64,-53.93027416683075,0.7008340672947805,0.5084638588146405,0.0001527079755645317,92.41806875445639,0.07125299523682165
4.65,-53.92241785587327,0.7005997560214376,0.5083125591903913,0.00015294786121464342,92.38679712694407,0.07129004556851012
4.66,-53.914553813968176,0.7003651044941345,0.5081613912059341,0.00015318836061368763,92.35554235323518,0.07132715052691377
4.67,-53.90668207100859,0.700130113505345,0.5080103549323951,0.00015342947455008874,92.32430443938841,0.0713643100192138
4.68,-53.89880265581586,0.6998947838143301,0.5078594504432921,0.0001536712038475374,92.29308339147472,0.07140152395780355
4.69,-53.89091559617947,0.699659116148291,0.5077086778144805,0.00015391354936421603,92.26187921557842,0.07143879226011407
4.7,-53.88302091889692,0.6994231112035233,0.5075580371241002,0.00015415651199202424,92.23069191779813,0.07147611484843949
4.71,-53.87511864652695,0.6991867695627321,0.5074075284557509,0.00015440009267092615,92.1995215041871,0.07151349166176195
4.72,-53.86720879336754,0.6989500915925716,0.5072571519024298,0.00015464429240686476,92.16836798067911,0.0715509226704067
4.73,-53.85929139039511,0.6987130780799482,0.5071069075420133,0.00015488911215642552,92.13723135355008,0.07158840778496235
4.74,-53.85136645942358,0.698475729572989,0.5069567954626321,0.00015513455294513935,92.10611162894037,0.07162594695059492
4.75,-53.8434340213227,0.6982380465908145,0.5068068157545828,0.0001553806158290795,92.07500881300716,0.07166354011701478
4.76,-53.83549409605093,0.6980000296245158,0.5066569685102803,0.00015562730189411879,92.0439229119253,0.07170118723832758
4.7700000000000005,-53.827546702688394,0.6977616791381305,0.5065072538242117,0.00015587461225518716,92.0128539318883,0.07173888827288508
4.78,-53.819591859469824,0.6975229955696193,0.5063576717928895,0.00015612254805552904,91.98180187910917,0.07177664318313604
