t,Cdc25_P,Wee1_P,UbE,cyclin,cyclin_Cdc2,MPF_active,Tyr15P_dimer,MPF_pre,IE_P
2.34,0.0007877243655493463,0.0014519554068114034,1.1499019999363625e-06,1.0004351910678697,0.7856263328119064,0.16262640496113398,0.9395791429421133,0.3766481946096184,0.00011578198522184658
2.35,0.0007927369338542399,0.0014637852613118283,1.1553041845866007e-06,1.0005074229743243,0.7864675292375357,0.16328298146677145,0.9440720790548713,0.3800947660167719,0.0001162898289069075
2.36,0.0007977474641600408,0.001475643063697817,1.1606960145124409e-06,1.0005798810984015,0.7873027905593929,0.16393839841172908,0.9485576224591992,0.3835541719770111,0.00011679675666018512
2.37,0.0008027558831455593,0.0014875286066789455,1.1660775740056856e-06,1.0006525631778518,0.7881321869813357,0.16459266684913085,0.9530357433590616,0.38702636350495534,0.00011730277603134015
2.38,0.0008077621193694306,0.0014994416848186159,1.171448953739839e-06,1.0007254669733827,0.7889557877846876,0.16524579783927368,0.9575064127421208,0.39051129172390003,0.00011780789459897501
2.39,0.0008127661032471541,0.0015113820945340394,1.1768102508808239e-06,1.0007985902683727,0.7897736613445692,0.16589780244604643,0.9619696023641182,0.39400890786897297,0.00011831211996679578
2.4,0.0008177677671809035,0.001523349633763668,1.1821615259602622e-06,1.0008719308724443,0.7905858748766289,0.1665486918226868,0.9664252849963508,0.39751916320358294,0.00011881545993059696
2.41,0.0008227670454865166,0.0015353441020740958,1.187502817274497e-06,1.000945486619931,0.7913924945403816,0.16719847717940137,0.9708734343251492,0.40104200905052484,0.00011931792241888788
2.42,0.0008277638741068551,0.0015473653012298583,1.1928342158692925e-06,1.0010192553629562,0.7921935859181705,0.16784716962654744,0.9753140244847962,0.4045773969438514,0.00011981951519509844
2.43,0.0008327581907583894,0.0015594130348218524,1.1981558178203306e-06,1.0010932349754567,0.7929892137306692,0.16849478027077908,0.9797470303354829,0.40812527853523917,0.00012032024604384548
2.44,0.0008377499349089327,0.0015714871082614433,1.2034677244113107e-06,1.00116742335295,0.7937794418491558,0.16914132021288006,0.9841724274516537,0.41168560559576517,0.00012082012276879158
2.45,0.0008427390477543547,0.00158358732877593,1.2087700426549235e-06,1.0012418184122847,0.7945643333090214,0.16978680054520218,0.9885901921091483,0.41525833001807,0.00012131915318954523
2.46,0.0008477254721951371,0.0015957135054034711,1.2140628859111337e-06,1.0013164180913945,0.7953439503229892,0.17043123234921312,0.9930003012726274,0.4188434038184097,0.00012181734513856976
2.47,0.0008527091528127747,0.0016078654489874865,1.2193463746027813e-06,1.001391220349056,0.7961183542940422,0.17107462669315515,0.9974027325832838,0.4224407791386023,0.00012231470645810138
2.48,0.000857690035846019,0.0016200429721705202,1.2246206370284903e-06,1.0014662231646505,0.796887605828061,0.1717169946298137,1.0017974643468364,0.42605040824786444,0.00012281124499707603
2.49,0.0008626680691669667,0.0016322458893875803,1.2298858102728963e-06,1.0015414245379288,0.7976517647461697,0.17235834719439672,1.006184475521811,0.4296722435445423,0.00012330696860806547
2.5,0.0008676432022569904,0.0016444740168589389,1.2351420412141852e-06,1.0016168224887805,0.7984108900967926,0.17299869540252352,1.0105637457081031,0.4333062375577318,0.00012380188514422196
2.5100000000000002,0.0008726153861825157,0.0016567271725824075,1.240389487628945e-06,1.0016924150570072,0.7991650401674195,0.17363805024832485,1.0149352551358273,0.4369523429487943,0.00012429600245623235
2.52,0.000877584573570639,0.0016690051763250755,1.245628319394332e-06,1.0017682003020987,0.7999142724960802,0.17427642270265237,1.0192989846544493,0.44061051251276095,0.00012478932838928076
2.5300000000000002,0.0008825507185845917,0.0016813078496145226,1.2508587197875524e-06,1.0018441763030137,0.8006586438825289,0.17491382371139905,1.0236549157222052,0.44428069917963237,0.00012528187078002045
2.54,0.0008875137768990465,0.0016936350157294939,1.2560808868826516e-06,1.0019203411579638,0.801398210399138,0.17555026419392938,1.0280030303958014,0.4479628560155675,0.0001257736374535546
2.5500000000000003,0.0008924737056752694,0.00170598649969005,1.2612950350446249e-06,1.001996692984202,0.8021330274015003,0.1761857550416204,1.0323433113204028,0.45165693622396724,0.00012626463622042612
2.56,0.0008974304635361122,0.0017183621282471793,1.266501396520835e-06,1.0020732299178132,0.8028631495387416,0.17682030711651223,1.0366757417199024,0.45536289314644784,0.00012675487487361626
2.57,0.000902384011041507,0.0017307617295702182,1.2716999620258596e-06,1.002149950119448,0.8035886303736188,0.1774539313647022,1.0410003057670296,0.459080680153429,0.00012724436157745872
2.58,0.0009073343107322108,0.0017431851331937912,1.2768904465093153e-06,1.0022268517749384,0.8043095223384615,0.17808663883102957,1.0453169886265476,0.46281025062967973,0.00012773310491871807
2.59,0.0009122813258512259,0.001755632170760877,1.2820729445654513e-06,1.002303933080245,0.8050258777205678,0.1787184403711389,1.049625775496384,0.4665515582509906,0.0001282211129226993
2.6,0.0009172250210307475,0.001768102675580945,1.2872475607874527e-06,1.0023811922497117,0.8057377481163791,0.17934934681372794,1.0539266521392523,0.4703045568277586,0.00012870839360807845
2.61,0.0009221653622839086,0.0017805964826063457,1.2924144027010191e-06,1.0024586275160843,0.8064451844266832,0.1799793689637643,1.0582196048876376,0.47406920030155875,0.00012919495499767156
2.62,0.0009271023169817035,0.0017931134284170144,1.297573581446305e-06,1.0025362371303594,0.8071482368629529,0.18060851760245397,1.0625046206379463,0.4778454427448413,0.0001296808051177287
2.63,0.0009320358538298268,0.001805653351204592,1.3027252125173525e-06,1.002614019361637,0.8078469549533337,0.18123680348733714,1.0667816868449957,0.48163323836050276,0.00013016595199729668
2.64,0.0009369659428454364,0.0018182160907559762,1.3078694165590267e-06,1.0026919724969783,0.8085413875482824,0.1818642373525122,1.0710507915168497,0.4854325414813339,0.0001306504036676508
2.65,0.000941892555333833,0.0018308014884362849,1.3130063202214437e-06,1.0027700948412677,0.8092315828258548,0.182490829908987,1.0753119232099932,0.48924330656934084,0.00013113416816179472
2.66,0.0009468156638650639,0.0018434093871712528,1.3181360570718978e-06,1.0028483847170806,0.8099175882966441,0.1831165918451583,1.079565071024851,0.49306548821494395,0.00013161725351402986
2.67,0.0009517352422504422,0.0018560396314290413,1.3232587685642858e-06,1.002926840464555,0.8105994508083681,0.18374153382741887,1.0838102246016486,0.49689904113604944,0.0001320996677595927
2.68,0.0009566512655189915,0.0018686920672014798,1.328374605066029e-06,1.0030054604412673,0.8112772165501078,0.18436566650089217,1.0880473741166152,0.5007439201769989,0.0001325814189343616
2.69,0.000961563709893805,0.0018813665419847197,1.3334837269424896e-06,1.003084243022114,0.8119509310561939,0.1849890004902949,1.092276510278529,0.5046000803073912,0.0001330625150746317
2.7,0.0009664725527683305,0.0018940629047593217,1.3385863056988888e-06,1.003163186599198,0.8126206392097456,0.18561154640092753,1.0964976243256062,0.5084674766207834,0.00013354296421695902
2.71,0.00097137777268257,0.0019067810059697553,1.3436825251797175e-06,1.0032422895817175,0.8132863852458573,0.18623331481979205,1.1007107080227294,0.5123460643332624,0.00013402277439807304
2.72,0.0009762793492992049,0.0019195206975033297,1.3487725828256477e-06,1.0033215503958623,0.8139482127544362,0.18685431631683805,1.1049157536590217,0.5162357987818965,0.0001345019536548581
2.73,0.0009811772633796366,0.0019322818326685403,1.3538566909879382e-06,1.003400967484714,0.8146061646826895,0.18747456144633623,1.109112754045761,0.5201366354230584,0.00013498051002440347
2.74,0.0009860714973789857,0.0019450642674083717,1.3589347158390108e-06,1.0034805393014263,0.8152602838909283,0.18809406052007666,1.1133017019713742,0.5240485300551165,0.00013545845152868155
2.75,0.0009909620359563522,0.0019578678613440467,1.3640058659098387e-06,1.0035602643033312,0.8159106136323024,0.18871282341191675,1.117482589731067,0.5279714390102974,0.00013593578616140586
2.7600000000000002,0.000995848863826053,0.0019706924735112476,1.3690699375655879e-06,1.0036401409749274,0.8165571956540223,0.18933086034308827,1.1216554109902817,0.5319053183821765,0.0001364125219412818
2.77,0.001000731966769982,0.0019835379644051634,1.3741267095718621e-06,1.003720167816539,0.8172000711256154,0.18994818150176496,1.1258201598742303,0.5358501243994322,0.00013688866688647402
2.7800000000000002,0.001005611331672726,0.0019964041960746593,1.3791759098743638e-06,1.0038003433435938,0.8178392806928559,0.19056479702314175,1.1299768309153304,0.5398058134451168,0.00013736422901351714
2.79,0.0010104869465069489,0.0020092910321167575,1.384217211507403e-06,1.0038806660864448,0.8184748644869347,0.19118071698795233,1.134125419044553,0.5437723420577922,0.00013783921633753302
2.8000000000000003,0.0010153588003190342,0.002022198337671222,1.3892502283637507e-06,1.0039611345901918,0.819106862133581,0.19179595142099143,1.1382659195828233,0.5477496669326669,0.00013831363687250885
2.81,0.0010202268832149779,0.0020351259794152247,1.3942745108258324e-06,1.004041747414505,0.8197353127621322,0.19241051028964082,1.1423983282324643,0.5517377449227266,0.00013878749863163533
2.82,0.001025091186346542,0.0020480738255581107,1.3992895412582614e-06,1.0041225031334493,0.8203602550145546,0.19302440350239994,1.146522641068694,0.5557365330398636,0.00013926080962770547
2.83,0.001029951701897659,0.00206104174583625,1.4042947293617143e-06,1.00420340033531,0.820981727054412,0.19363764090742056,1.1506388545311677,0.5597459884560015,0.00013973357787357366
2.84,0.001034808423071093,0.0020740296115079786,1.4092894073881463e-06,1.0042844376224191,0.8215997665757849,0.19425023229104535,1.154746965415569,0.5637660685042178,0.0001402058113826749
2.85,0.0010396613440753573,0.0020870372953486387,1.4142728252173494e-06,1.0043656136109826,0.8222144108121395,0.19486218737635133,1.1588469708652527,0.567796730679863,0.00014067751816960496
2.86,0.001044510460111884,0.0021000646716457004,1.4192441452948484e-06,1.0044469269309093,0.8228256965451451,0.19547351582169684,1.1629388683629285,0.5718379326416755,0.00014114870625076014
2.87,0.0010493557670134004,0.002113111615601397,1.4242033347699336e-06,1.004528376228695,0.8234336598628124,0.19608422732519315,1.1670226559685997,0.5758896321086939,0.00014161938318472738
2.88,0.0010541972608543782,0.0021261780026876056,1.4291521299333076e-06,1.0046099601705536,0.8240383358973467,0.19669433173773038,1.1710983325774171,0.5799517867487525,0.0001420895555755747
2.89,0.001059034939252795,0.002139263710871729,1.4340906531860464e-06,1.004691677430753,0.8246397597771797,0.19730383866285842,1.1751658969848364,0.5840243545717981,0.00014255923080626817
2.9,0.0010638688007380188,0.0021523686195590863,1.4390190020954655e-06,1.0047735266968747,0.825237966190187,0.1979127576435825,1.1792253483160184,0.5881072937458148,0.0001430284162215285
2.91,0.001068698844696867,0.002165492609516538,1.4439373526152786e-06,1.0048555066700187,0.825832989361816,0.19852109817379496,1.18327668604766,0.59220056258527,0.00014349711907287176
2.92,0.0010735250713563929,0.0021786355628581125,1.4488459683940938e-06,1.0049376160646903,0.8264248630593558,0.19912886969864205,1.1873199100041423,0.5963041195504443,0.00014396534651181327
2.93,0.001078347481766731,0.002191797363030395,1.453745210464225e-06,1.00501985360869,0.8270136205960106,0.1997360816149565,1.1913550203538732,0.6004179232467003,0.00014443310558286574
2.94,0.0010831660777839895,0.0022049778947976525,1.4586355473108107e-06,1.0051022180430051,0.8275992948347778,0.20034274327175522,1.1953820176058167,0.6045419324236857,0.00014490040321633144
2.95,0.0010879808620532017,0.0022181770442267204,1.4635175653212505e-06,1.005184708121704,0.8281819181921317,0.20094886397080286,1.1994009026062158,0.6086761059744752,0.00014536724622088895
2.96,0.001092791837991326,0.002231394698671624,1.4683919796149466e-06,1.0052673226118356,0.8287615226415104,0.20155445296724042,1.2034116765355052,0.612820402934646,0.00014583364127597335
2.97,0.0010975990097703023,0.0022446307467579602,1.473259645253364e-06,1.0053500602933283,0.8293381397166079,0.2021595194702797,1.2074143409054148,0.6169747824812932,0.00014629959492395132
2.98,0.0011024023823001609,0.0022578850783670176,1.4781215688303963e-06,1.0054329199588943,0.829911800514471,0.20276407264396296,1.2114088975562636,0.6211392039319784,0.00014676511356208986
2.99,0.0011072019612121842,0.0022711575846196567,1.482978920443049e-06,1.005515900413936,0.8304825356984007,0.20336812160798806,1.2153953486544455,0.625313626743618,0.00014723020343431959
3.0,0.0011119977529394126,0.0022844481582439537,1.4878324846874213e-06,1.0055990004739714,0.8310503756923012,0.2039716753630779,1.2193736965021114,0.6294980105854758,0.000147694871283652
3.0100000000000002,0.001116789764828065,0.002297756694064408,1.4926819339960867e-06,1.0056822189612769,0.8316153509356161,0.2045747426924628,1.2233439432874187,0.6336923154356192,0.00014815912521398968
3.02,0.0011215780047199554,0.0023110830874026175,1.4975281548733775e-06,1.005765554715031,0.8321774910959548,0.20517733247409595,1.2273060918572354,0.6378965012739848,0.00014862297195812518
3.0300000000000002,0.001126362481118928,0.002324427234782713,1.5023722051846969e-06,1.0058490065865617,0.8327368254317946,0.20577945353964538,1.231260145361674,0.6421105282205668,0.00014908641811210542
3.04,0.0011311432031890797,0.0023377890339723716,1.5072152426565926e-06,1.0059325734388884,0.83329338282355,0.20638111466416081,1.2352061072239402,0.6463343565452654,0.0001495494702264705
3.0500000000000003,0.0011359201807400077,0.002351168383972152,1.5120585289527401e-06,1.0060162541465996,0.8338471917787762,0.20698232456592275,1.2391439811355551,0.6505679466677382,0.00015001213480876228
3.06,0.0011406934242121664,0.0023645651850047983,1.516903433782547e-06,1.0061000475957336,0.834398280437295,0.20758309190630986,1.24307377105165,0.654811259157232,0.00015047441832623644
3.0700000000000003,0.0011454629446623424,0.002377979338504546,1.5217514390423897e-06,1.0061839526836576,0.834946676576245,0.20818342528968534,1.246995481186337,0.6590642547323998,0.00015093632720877785
3.08,0.0011502287537492378,0.002391410747106403,1.5266041429894714e-06,1.0062679683189504,0.8354924076150536,0.20878333326330187,1.250909116008154,0.6633268942610966,0.00015139786785201947
3.09,0.0011549908637191733,0.0024048593146354224,1.5314632644483091e-06,1.0063520934212855,0.8360355006203343,0.20938282431722513,1.2548146802355837,0.6675991387601612,0.0001518590466206649
3.1,0.0011597492873918983,0.0024183249460959636,1.5363306470498467e-06,1.0064363269213152,0.836575982310705,0.2099819068842763,1.2587121788326463,0.6718809493951788,0.00015231986985201427
3.11,0.0011645040381465194,0.0024318075476609307,1.5412082635031913e-06,1.0065206677605565,0.8371138790615316,0.2105805893399928,1.2626016170045664,0.6761722874802255,0.0001527803438596934
3.12,0.0011692551299075412,0.0024453070266610096,1.546098219899981e-06,1.006605114891278,0.8376492169095938,0.21117888000260826,1.2664830001935172,0.6804731144775967,0.00015324047493758686
3.13,0.0011740025773824157,0.0024588232917082883,1.5510006817287493e-06,1.0066896672762833,0.8381820215683794,0.21177678711936393,1.2703563340629869,0.6847833920111647,0.0001537002699822548
3.14,0.0011787463964437605,0.0024723562528971596,1.555910604914113e-06,1.0067743238886353,0.8387123184494579,0.2123743188449696,1.2742216244756435,0.6891030818875682,0.00015415973747105665
3.15,0.0011834866029832346,0.002485905821188014,1.5608271027000124e-06,1.006859083712019,0.8392401326186909,0.21297148330329532,1.2780788775408631,0.6934321460344031,0.00015461888468144778
3.16,0.001188223213397687,0.002499471908663559,1.5657493194303173e-06,1.006943945740426,0.839765488821868,0.2135682885602239,1.281928099588021,0.697770546527007,0.00015507771892455554
3.17,0.0011929562446232574,0.0025130544285433707,1.5706760423759488e-06,1.007028908978027,0.8402884114910116,0.21416474262113794,1.2857692971604398,0.7021182455906769,0.00015553624766693618
3.18,0.001197685714126986,0.002526653295175658,1.5756056658277662e-06,1.0071139724390654,0.8408089247487911,0.214760853430746,1.2896024770113579,0.7064752056005575,0.00015599447854774924
3.19,0.0012024116398987044,0.0025402684240290988,1.580536153840411e-06,1.0071991351477496,0.8413270524128668,0.21535662887291743,1.2934276460999587,0.7108413890815198,0.00015645241939654656
3.2,0.0012071340404432053,0.0025538997316847546,1.5854650016271088e-06,1.0072843961381492,0.8418428180001646,0.2159520767705276,1.2972448115874715,0.715216758708033,0.00015691007825167582
3.21,0.0012118529347726946,0.0025675471358280583,1.590389195605432e-06,1.0073697544540912,0.8423562447310816,0.21654720488531212,1.301053980833335,0.7196012773040253,0.00015736746337929834
3.22,0.001216568342399524,0.0025812105552408815,1.5953051720940197e-06,1.0074552091490558,0.8428673555336211,0.21714202091773122,1.3048551613914314,0.72399490784274,0.00015782458329302183
3.23,0.0012212802833292023,0.0025948899097936705,1.6002087746602565e-06,1.0075407592860772,0.8433761730474586,0.21773653250684297,1.308648361006384,0.7283976134465786,0.00015828144677414716
3.24,0.0012259887780536908,0.0026085851204376673,1.605095210118911e-06,1.007626403937641,0.8438827196279383,0.21833074723018694,1.3124335876099225,0.7328093573869399,0.00015873806289253006
3.25,0.0012306938475449764,0.002622296109197198,1.6099590031817316e-06,1.007712142185587,0.8443870173499993,0.21892467260367673,1.3162108493173168,0.7372301030840465,0.000159194441028057
3.2600000000000002,0.0012353955128985418,0.002636022798972249,1.6147976133854403e-06,1.0077979731213564,0.8448890879916557,0.21951831610179928,1.3199801544451573,0.7416598140866818,0.00015965058839250435
3.27,0.0012400937946768123,0.0026497651131784455,1.6196181906673913e-06,1.007883895846538,0.8453889529999405,0.22011168519521906,1.3237415115474434,0.7460984540346998,0.0001601065054091307
3.2800000000000002,0.001244788714627432,0.002663522976673344,1.6244195012434243e-06,1.0079699094710697,0.8458866335948805,0.22070478725084197,1.3274949293075096,0.7505459867576473,0.00016056219803691515
3.29,0.0012494802949440604,0.0026772963153514893,1.6291995505472172e-06,1.0080560131138707,0.8463821507304623,0.22129762957425905,1.3312404165793006,0.7550023762324877,0.00016101767255760768
3.3000000000000003,0.0012541685581796804,0.0026910850560928493,1.633956385071655e-06,1.0081422059028273,0.846875525093461,0.22189021941441817,1.3349779823890993,0.7594675865787066,0.000161472935017511
3.31,0.0012588535272345315,0.0027048891267515904,1.6386881154992838e-06,1.0082284869747093,0.8473667771065239,0.2224825639639984,1.3387076359328023,0.7639415820576688,0.00016192799120038506
3.3200000000000003,0.001263535225344078,0.002718708456144802,1.6433929411042714e-06,1.008314855475087,0.8478559269311688,0.22307467035980905,1.3424293865732815,0.7684243270719542,0.00016238284659917808
3.33,0.0012682136760669995,0.002732542974041148,1.6480691754258651e-06,1.0084013105582483,0.8483429944706996,0.2236665456832121,1.3461432438378234,0.7729157861646689,0.00016283750638658312
3.34,0.0012728889032732201,0.0027463926111494733,1.6527152732133586e-06,1.0084878513871196,0.8488279993730364,0.22425819696056937,1.3498492174156536,0.7774159240187363,0.0001632919753844213
3.35,0.0012775609311319609,0.002760257299107338,1.6573298586425555e-06,1.0085744771331864,0.8493109610334624,0.22484963116371348,1.353547317155542,0.7819247054561621,0.00016374625803185086
3.36,0.0012822297840998245,0.002774136970469497,1.6619117548037369e-06,1.0086611869764164,0.8497918985972857,0.22544085521044274,1.3572375530634895,0.7864420954372786,0.0001642003583524024
3.37,0.0012868954869089124,0.0027880315586963182,1.6664600144611347e-06,1.0087479801051829,0.8502708309624183,0.22603187596504076,1.360919935300497,0.7909680590599661,0.00016465427991984032
3.38,0.001291558064554968,0.0028019409981421433,1.6709739520839013e-06,1.0088348557161906,0.8507477767818692,0.2266227002388193,1.3645944741804168,0.7955025615588497,0.00016510802582285028
3.39,0.0012962175425026204,0.0028158652242201263,1.6754554238666135e-06,1.0089218130142814,0.8512227545127659,0.22721333476552869,1.3682611801224083,0.8000455683297721,0.00016556159979186618
3.4,0.0013008739471439248,0.002829804173772997,1.6799137304862958e-06,1.009008851212098,0.8516957825196771,0.22780378614743735,1.3719200635504119,0.8045970449837558,0.00016601500868207396
3.41,0.001305527304621022,0.0028437577841132736,1.6843535887501615e-06,1.0090959695306678,0.8521668788265659,0.22839406099103665,1.3755711351354467,0.8091569572103022,0.00016646825618793674
3.42,0.001310177641292398,0.002857725993400136,1.6887801161782243e-06,1.0091831671990672,0.852636061221589,0.22898416585228104,1.3792144056936437,0.8137252708322009,0.00016692134536490215
3.43,0.0013148249837832485,0.002871708740677964,1.6931995118050762e-06,1.0092704434543178,0.8531033472724974,0.22957410723005883,1.3828498861715024,0.8183019518118478,0.00016737427892085148
3.44,0.0013194693589786944,0.0028857059658683125,1.6976191464549035e-06,1.0093577975413195,0.8535687543296757,0.23016389156631312,1.3864775876432096,0.8228869662508752,0.00016782705919995142
3.45,0.001324110794017194,0.002899717609761964,1.702047656021587e-06,1.0094452287127822,0.8540322995291331,0.23075352524616796,1.3900975213080051,0.8274802803897802,0.00016827968816622997
3.46,0.0013287493162841546,0.002913743614011054,1.7064950377538784e-06,1.0095327362291606,0.8544939997954452,0.2313430145980587,1.3937096984875914,0.8320818606075474,0.00016873216738687554
3.47,0.001333384953405741,0.002927783921121279,1.7109727495456556e-06,1.0096203193585898,0.8549538718446492,0.23193236589386748,1.3973141306235948,0.8366916734212727,0.0001691844980152603
3.48,0.0013380177332428798,0.0029418384744441706,1.7154938122312588e-06,1.0097079773768212,0.8554119321870899,0.23252158534906298,1.400910829275069,0.8413096854857777,0.0001696366807736869
3.49,0.001342647683885465,0.002955907218169459,1.7200729148859036e-06,1.009795709567162,0.8558681971302171,0.23311067912284533,1.4044998061160492,0.8459358635932269,0.00017008871593585928
3.5,0.001347274833646757,0.0029699900973174987,1.7247265231311732e-06,1.009883515220414,0.8563226827813365,0.23369965331829531,1.4080810729331497,0.8505701746727367,0.00017054060330907672
3.5100000000000002,0.0013518992110579824,0.0029840870577317823,1.7294729904455914e-06,1.0099713936348151,0.85677540505031,0.2342885139825285,1.4116546416232112,0.8552125857899844,0.00017099234221615233
3.52,0.0013565208441610602,0.002998198045853846,1.7343566223874477e-06,1.0100593441138934,0.8572263799084108,0.2348772670684265,1.4152205239500566,0.8598630641824211,0.0001714439180003696
3.5300000000000002,0.0013611397629557246,0.0030123230093145183,1.7392584636793242e-06,1.0101473659653832,0.8576756222370857,0.23546591863537375,1.4187787326109078,0.8645215770617893,0.0001718953932001428
3.54,0.001365755995460776,0.003026461896015787,1.7442324728247725e-06,1.0102354585053626,0.8581231477608096,0.23605447450735748,1.422329279450244,0.8691880919521332,0.0001723467477380773
3.5500000000000003,0.0013703695708610585,0.0030406146549175803,1.7492784127256685e-06,1.0103236210581468,0.85856897160609,0.23664294052081536,1.4258721767965359,0.8738625764471724,0.00017279798938425213
3.56,0.0013749805185004982,0.0030547812357488878,1.7543951766941676e-06,1.0104118529547506,0.8590131087163442,0.23723132245800896,1.4294074370752312,0.8785449982738128,0.0001732491265596256
3.5700000000000003,0.0013795888678768485,0.0030689615889997876,1.7595805505691124e-06,1.010500153532802,0.8594555738537034,0.23781962604740217,1.432935072807192,0.8832353252915128,0.0001737001684644649
3.58,0.0013841946486364317,0.003083155665913472,1.7648309748324372e-06,1.0105885221364574,0.8598963816008187,0.23840785696403907,1.4364550966071294,0.8879335254916442,0.00017415112520677523
3.59,0.0013887978905688836,0.0030973634184782764,1.7701413067255757e-06,1.010676958116315,0.8603355463626658,0.23899602082992238,1.4399675211820397,0.8926395669968575,0.00017460200793072917
3.6,0.001393398623601896,0.0031115847994197046,1.775504582365867e-06,1.0107654608293295,0.8607730823683496,0.23958412321439135,1.443472359329641,0.8973534180604451,0.00017505282894509605
3.61,0.0013979968777959597,0.0031258197621924534,1.780911778862961e-06,1.0108540296387263,0.8612090036729099,0.2401721696345,1.4469696239368066,0.9020750470657036,0.00017550360185167115
3.62,0.0014025926833391093,0.003140068260972445,1.7863515764352253e-06,1.0109426639139159,0.8616433241591256,0.24076016555539534,1.4504593279780036,0.9068044225252997,0.00017595434167370515
3.63,0.001407186070541664,0.0031543302506488466,1.7918101205261508e-06,1.0110313630304077,0.8620760575393204,0.2413481163906953,1.4539414845137262,0.9115415130806309,0.0001764050649843333
3.64,0.001411777069830974,0.003168605686816104,1.797270783920759e-06,1.0111201263697254,0.8625072173571677,0.24193602750286722,1.4574161066889328,0.9162862875011917,0.00017685579003500493
3.65,0.0014163657117208512,0.003182894525766742,1.8027005013430843e-06,1.0112089533176782,0.8629368169930389,0.24252390420215006,1.4608832077247458,0.9210387146836457,0.00017730653546322743
3.66,0.0014209520266906983,0.003197196724486957,1.8079881920316613e-06,1.0112978432567779,0.8633648696819958,0.24311175174028338,1.4643428008861137,0.9257987636498698,0.00017775731393102688
3.67,0.0014255360453001315,0.0032115122406449472,1.8130081235501087e-06,1.0113867955739269,0.8637913884988117,0.24369957531778008,1.4677948995121552,0.9305664035476859,0.00017820813898269106
3.68,0.0014301177981463368,0.0032258410325840944,1.8175998386453036e-06,1.0114758096579088,0.8642163863650102,0.24428738008215428,1.4712395170046442,0.9353416036497989,0.000178659023074549
3.69,0.0014346973160028907,0.0032401830593266003,1.8217366713556416e-06,1.0115648849192407,0.8646398760486554,0.24487517113496232,1.474676666868419,0.940124333366819,0.00017910996059382654
3.7,0.001439274629927105,0.00325453828057417,1.8256549552519916e-06,1.011654020805387,0.8650618701641011,0.24546295353743108,1.4781063627425304,0.9449145622569854,0.00017956091528181103
3.71,0.001443849771000217,0.003268906656683508,1.8295785929046681e-06,1.0117432167680855,0.8654823811818719,0.2460507322986607,1.4815286183254157,0.9497122600043808,0.0001800118443245108
3.72,0.0014484227704329546,0.0032832881486665167,1.83383808417633e-06,1.0118324722773802,0.8659014214273977,0.24663851238109571,1.484943447404665,0.9545173964276455,0.00018046268833143907
3.73,0.0014529936593314777,0.0032976827181575674,1.8383954359419933e-06,1.0119217867659596,0.8663190030606215,0.24722629868793308,1.4883508637655765,0.9593299414366203,0.00018091345884233462
3.74,0.0014575624688286139,0.0033120903274208957,1.843115504230209e-06,1.012011159660867,0.866735138090103,0.24781409607090865,1.491750881241412,0.9641498650561969,0.00018136418985372513
3.75,0.001462129230138354,0.0033265109393495656,1.8478806772647224e-06,1.0121005903968745,0.8671498383798935,0.2484019093338039,1.4951435137339002,0.9689771374360628,0.0001818149178696618
3.7600000000000002,0.0014666939745111027,0.003340944517454886,1.852527255901037e-06,1.0121900784089526,0.8675631156496723,0.24898974323072043,1.4985287751982883,0.9738117288446023,0.00018226568931603538
3.77,0.001471256733318108,0.0033553910258751945,1.8571406879660577e-06,1.0122796231666213,0.8679749814972602,0.24957760247274396,1.5019066796903209,0.9786536096958973,0.0001827164826717331
3.7800000000000002,0.0014758175379419708,0.003369850429350211,1.8617143692550169e-06,1.012369224134119,0.8683854473770535,0.2501654917207971,1.5052772413080888,0.9835027505174198,0.00018316729691418874
3.79,0.0014803764197939319,0.0033843226932178975,1.8662245315394481e-06,1.0124588807790682,0.868794524607275,0.25075341558752157,1.5086404742026076,0.9883591219564978,0.00018361813123200793
3.8000000000000003,0.001484933410311603,0.0033988077834073015,1.8706701211794652e-06,1.0125485925770954,0.8692022243742935,0.25134137863875017,1.5119963925834494,0.9932226947836276,0.00018406898531674303
3.81,0.0014894885409502375,0.0034133056664303126,1.8750875551586236e-06,1.0126383590135162,0.8696085577352706,0.25192938539438653,1.5153450107201094,0.9980934398934278,0.00018451986467509385
3.8200000000000003,0.0014940418431871483,0.0034278163093771547,1.87953579638799e-06,1.0127281795814824,0.8700135356200205,0.25251744032776896,1.5186863429363957,1.0029713283025659,0.00018497076519549717
3.83,0.00149859334849634,0.003442339679882227,1.8840817457730049e-06,1.0128180537800353,0.8704171688381369,0.25310554786693457,1.5220204036013563,1.0078563311458517,0.00018542168268778137
3.84,0.001503143088433457,0.0034568757462500235,1.8887749222305381e-06,1.0129079811121606,0.8708194680433933,0.2536937123887951,1.5253472071536605,1.0127484196831256,0.0001858726135751663
3.85,0.0015076910944718206,0.003471424477206007,1.8935026694852796e-06,1.012997961065905,0.871220443787956,0.25428193822611456,1.5286667680230146,1.0176475652662538,0.00018632357976474566
3.86,0.0015122373981366992,0.0034859858421045155,1.8982310680559875e-06,1.0130879931441403,0.8716201064871275,0.25487022966448886,1.5319791007144516,1.022553739378612,0.00018677459180726193
3.87,0.0015167820309452192,0.0035005598108344433,1.9029154645022946e-06,1.0131780768533734,0.872018466436728,0.2554585909442547,1.5352842197734555,1.0274669136190355,0.00018722566151996062
