t,P,G6P,F6P,F16P,NADH,NAD,BPG,P3G,P2G,PEP,PYR,ACE,GA3P,DHAP,D6PGluconoLactone,D6PGluconate,NADP,NADPH,Ribulose5P,Ribose5P,Xyl5P,Seduhept7P,Erythrose4P,GLCi
2.94,7.449011418356441,3.2274566761201937,0.4630146545289905,1.6701390377418701,0.04155650905921612,1.5484434909407845,0.0019191920374000706,0.8726483309953699,0.12023185935619286,0.28225991384441573,13.341889472451998,0.19054908696289233,0.054631594489111056,1.3602864401281891,0.6037779074276011,0.8385524649622537,0.3713818959152754,1.6286181040847216,0.2670052439486011,0.26665276583515257,0.2650750426255437,0.5674908802458954,0.044210013413704466,0.0763494650936901
2.95,7.449353840252131,3.2292463828898836,0.46331187953536906,1.6713394083628754,0.041550790686146956,1.5484492093138538,0.0019213753620675993,0.8732682501156084,0.12032398016473696,0.2825275393763923,13.346187574161652,0.1905802291756268,0.05465357307910939,1.3607833285827928,0.6038280474484712,0.8397912165363748,0.37073974134186427,1.6292602586581326,0.2673847612151602,0.26703210023274865,0.2654521334569274,0.568598162992591,0.04427378438309292,0.07634636915495872
2.96,7.449694016936404,3.231026729858757,0.4636075566409599,1.672534522197521,0.041545112117858385,1.5484548878821423,0.0019235486584240533,0.8738851928732533,0.12041565977607369,0.28279389126464904,13.35045996508484,0.19061116438757494,0.0546754481400537,1.3612778462345634,0.6038774008095346,0.8410229853169994,0.37010256808806136,1.6298974319119355,0.26776244270672356,0.2674096002234209,0.26582740140018263,0.5697007399831372,0.044337256252352374,0.07634329867481476
2.97,7.450031968742527,3.2327977795624547,0.46390169611975146,1.6737244053132458,0.04153947294856531,1.5484605270514353,0.001925711980495371,0.8744991767055547,0.12050690076276219,0.28305897684478626,13.35470685225958,0.19064189458050584,0.05469722025297772,1.3617700067620677,0.6039259879447701,0.8422478163243536,0.3694703278089961,1.6305296721910008,0.2681382978252003,0.26778527519572126,0.2662008557770476,0.5707986286044018,0.04440043046935218,0.07634025337237865
2.98,7.450367714561986,3.2345595916608807,0.4641943077749064,1.6749090830040756,0.04153387281301967,1.5484661271869808,0.0019278653804004095,0.8751102183034603,0.12059770558843597,0.283322803153979,13.35892843026855,0.19067242155755543,0.05471888997891213,1.362259823339877,0.6039738262860641,0.8434657546100425,0.36884297395755616,1.6311570260424406,0.26851233591704343,0.268159134483449,0.2665725058553948,0.5718918466624884,0.044463308479067355,0.07633723299052728
2.99,7.450701273523621,3.2363122261677084,0.46448540146801187,1.6760885806362686,0.041528311337281965,1.5484716886627186,0.0019300089104847273,0.8757183344645499,0.12068807673216994,0.28358537726983224,13.363124895559793,0.1907027471584229,0.05474045788082114,1.3627473091948958,0.604020933869451,0.8446768448668677,0.3682204599725558,1.6317795400274409,0.26888456628928703,0.26853118738091064,0.26694236086381895,0.572980411779982,0.04452589171889137,0.07633423726792317
3.0,7.451032664502238,3.2380557425052907,0.4647749869641978,1.6772629234008436,0.041522788153127606,1.548477211846873,0.0019321426226961477,0.8763235418434305,0.12077801665208529,0.2838467062112169,13.367296442255851,0.19073287319639481,0.05476192451718284,1.3632324774435562,0.6040673282797715,0.8458811315430123,0.36760273980895586,1.6323972601910408,0.2692549982048532,0.2689014431384538,0.26731042998736765,0.5740643415723412,0.04458818162000779,0.07633126594720004
3.0100000000000002,7.451361906118608,3.239790199504656,0.4650630739321373,1.67843213631358,0.041517302898046955,1.5484826971019536,0.0019342665685847585,0.8769258569517354,0.12086752778534939,0.28410679693827023,13.371443262153779,0.19076280145834537,0.0547832904419893,1.3637153410918172,0.6041130266506727,0.8470786588420401,0.3669897679378638,1.633010232062133,0.26962364088255203,0.26926991096246783,0.26767672236754175,0.5751436536478977,0.044650179607390345,0.0763283187749627
3.02,7.451689017698448,3.2415156571989274,0.4653496722334283,1.6795962446344297,0.041511855191280304,1.5484881448087204,0.0019363808002878808,0.8775252965704391,0.12095661260745229,0.2843656565054981,13.375565552458433,0.19079253380975766,0.054804556216318,1.3641959133340276,0.6041580476135774,0.8482694705829135,0.36638149826045724,1.6336185017395397,0.2699905035102887,0.2696366000281217,0.26804124711455385,0.5762183653029714,0.044711887095653,0.07632539548569434
3.0300000000000002,7.4520140172654665,3.243232173070057,0.4656347913169746,1.6807552729897706,0.04150644468397187,1.5484935553160288,0.0019384853684687245,0.8781218768869647,0.1210452735081529,0.28462329174136186,13.37966349959821,0.19082207197493456,0.054825722384115,1.3646742069274662,0.6042024072188772,0.849453610492949,0.3657778863809268,1.63422211361907,0.27035559521742364,0.27000151945270534,0.2684040132816734,0.5772884941599349,0.04477330549773484,0.07632249583543552
3.04,7.4523369227005585,3.2449398042166733,0.46591844056878534,1.6819092458793834,0.04150107103020136,1.5484989289697992,0.0019405803235070008,0.8787156139935829,0.12113351286313129,0.28487970943334573,13.383737288572926,0.19085141766394675,0.054846789486182275,1.365150234553602,0.6042461212918114,0.8506311220386094,0.36517888829364703,1.6348211117063498,0.27071892509073675,0.2703646783110275,0.2687650298800445,0.5783540577986735,0.04483443621988374,0.07631961958233147
3.0500000000000003,7.452657751845612,3.2466386075482045,0.466200629343298,1.6830581877218511,0.04149573388438996,1.5485042661156108,0.0019426657156055354,0.8793065239320396,0.12122133304040465,0.285134916344529,13.387787103790856,0.19088057258400037,0.05486775806143036,1.3656240088504414,0.604289205643424,0.8518020484103512,0.36458446026561864,1.6354155397343781,0.27108050217585744,0.27072608563679457,0.26912430588001324,0.5794150737235847,0.04489528066120727,0.07631676648489023
3.06,7.45297652229999,3.248328639404287,0.46648136690196734,1.684202122765552,0.04149043290638606,1.5485095670936146,0.0019447415945812439,0.8798946226060582,0.1213087363877482,0.2853889191810951,13.391813127427637,0.19090953841714997,0.054888628644422614,1.3660955423491072,0.6043316756569658,0.8529664325523316,0.3639945590669491,1.6360054409330478,0.2714403354744616,0.2710857504199073,0.26948185020852583,0.5804715594282784,0.044955840214553254,0.0763139363053978
3.0700000000000003,7.453293251898658,3.2500099565221032,0.46676066257057736,1.6853410753227798,0.04148516774960979,1.5485148322503908,0.0019468080104321837,0.8804799259784714,0.12139572526183863,0.28564172467855065,13.395815543563407,0.19093831687296473,0.05490940177171561,1.3665648476364738,0.6043735473322025,0.8541243171242588,0.36340914132861496,1.6365908586713818,0.27179843395559333,0.27144368161753096,0.2698376717599128,0.5815235322414416,0.04501611626614538,0.07631112880196689
3.08,7.453607958071673,3.251682614739094,0.46703852552824976,1.6864750694556263,0.04147993807693308,1.5485200619230675,0.0019488650125764448,0.8810624498073008,0.12148230198922062,0.28589333948603296,13.399794532635115,0.1909669096179695,0.05493007797335435,1.3670319371370319,0.6044148358850256,0.8552757445518846,0.36282816440477234,1.6371718355952243,0.27215480654040625,0.27179988813917405,0.27019177938135186,0.5825710095333636,0.04507611019603837,0.07630834373918716
3.09,7.453920657630982,3.2533466685607,0.46731496473713446,1.6876041288712769,0.04147474356596556,1.548525256434035,0.0019509126495983642,0.8816422095579481,0.12156846885331514,0.2861437701277424,13.403750269588198,0.1909953182521546,0.05495065777003797,1.3674968230401965,0.6044555552808711,0.856420757043638,0.36225158666037066,1.637748413339626,0.272509462097058,0.27215437884169497,0.27054418186800294,0.5836140087846992,0.045135823378260116,0.07630558089167017
3.1,7.454231367441717,3.25500217251881,0.4675899891633295,1.6887282772508123,0.04146958389240895,1.5485304161075915,0.0019529509700449564,0.8822192206799526,0.12165422813533755,0.2863930231240321,13.407682929686345,0.19102354438292374,0.05497114168202391,1.367959517528706,0.6044957197012426,0.8575593965371673,0.3616793665690701,1.6383206334309266,0.27286240945662243,0.27250716254486107,0.2708948879781651,0.584652547370044,0.04519525718030565,0.07630284003288569
3.11,7.4545401041756945,3.2566491806720954,0.4678636076956096,1.689847538128187,0.04146445873616842,1.5485355412638322,0.001954980022132597,0.8827934985054582,0.12173958209927682,0.28664110494683087,13.41159268637491,0.19105158959793622,0.05499153022585173,1.3684200326945974,0.6045353430043696,0.8586917047186118,0.3611114630456354,1.6388885369543613,0.27321365740719283,0.2728582480255819,0.2712439064276578,0.5856866426374314,0.04525441296330365,0.07630012093926025
3.12,7.454846884317228,3.258287746617189,0.46813582914723456,1.6909619348928737,0.04145936778120755,1.548540632218793,0.0019569998537533025,0.883365058251683,0.12182453299225361,0.28688802202061187,13.415479711328967,0.19107945546574556,0.055011823914415656,1.3688783805410742,0.6045744387373234,0.8598177230218789,0.3605478354389426,1.639452164561054,0.27356321469398087,0.2732076440180052,0.27159124588991407,0.5867163119064741,0.04531329208199809,0.07629742339007978
3.13,7.45515172418161,3.259917923513729,0.46840666226019567,1.6920714907946293,0.04145431071527707,1.5485456892847236,0.0019590105124723768,0.8839339150252615,0.12190908304509054,0.2871337807232427,13.419344174565573,0.19110714353683506,0.055032023257122926,1.3693345729870565,0.6046130201634892,0.8609374926304177,0.3599884435090309,1.6400115564909659,0.27391109002012964,0.2735553592143174,0.2719369149967583,0.5877415724651365,0.04537189588499463,0.07629474716716958
3.14,7.4554546402039374,3.261539764405741,0.4686761157615565,1.6931762289935748,0.041449287226948704,1.548550712773052,0.0019610120453416287,0.884500083866644,0.12199323447741803,0.2873783873843146,13.423186245927864,0.1911346553531379,0.05505212876188708,1.3697886219290214,0.604651100618038,0.8620510545323451,0.3594332470632998,1.6405667529366972,0.2742572920627719,0.27390140228059257,0.2722809223538096,0.5887624415372716,0.04543022572066453,0.0762920920498177
3.15,7.4557556482301495,3.2631533214493444,0.46894419822753125,1.694276172443037,0.0414442970125953,1.5485557029874053,0.001963004499393256,0.8850635796466643,0.12207698948604144,0.2876218482927772,13.42700609150619,0.19116199242624407,0.055072140930349296,1.3702405390914023,0.6046886926528502,0.8631584493786694,0.3588822068506885,1.6411177931493084,0.2746018294328213,0.27424578181710313,0.2726232765019059,0.5897789363580592,0.04548828292216886,0.07628945782725338
3.16,7.456054764116162,3.26475864657426,0.46921091819961736,1.695371343991638,0.04143933977033137,1.5485606602296693,0.001964987921241383,0.8856244171569124,0.12216035025525235,0.28786416969237383,13.430803876696746,0.19118915625665867,0.05509206026197766,1.370690336154186,0.6047258087684589,0.86425971759965,0.35833528380665164,1.6416647161933453,0.27494471070852977,0.2745885063914405,0.272963985949295,0.5907910741079858,0.04554606881985574,0.07628684428811089
3.17,7.456352003569455,3.2663557913149597,0.4694762841547573,1.6964617663584125,0.041434415201505245,1.5485655847984954,0.0019669623572003765,0.8861826110878699,0.1222433189544315,0.28810535778414115,13.434579765416252,0.19121614832928605,0.055111887253025,1.371138024719977,0.6047624612269104,0.865354899371665,0.357792439253231,1.6422075607467659,0.2752859444263248,0.2749295845294694,0.2733030591628423,0.5917988719287464,0.04560358473780515,0.07628425122322181
3.18,7.456647382155544,3.2679448068225714,0.4697403045072736,1.6975474621355626,0.04142952301054742,1.5485704769894533,0.001968927853290677,0.8867381760314756,0.12232589773841783,0.28834541872737196,13.438333920153353,0.19124297011408922,0.05513162239660588,1.371583616316005,0.6047986620646798,0.866444034616617,0.357253634891231,1.642746365108766,0.27562553908094567,0.27526902471546105,0.27364050456815975,0.5928023469213151,0.04566083199382437,0.07628167842550598
3.19,7.456940915304467,3.269525743876771,0.4700029876108039,1.6986284537912144,0.04142466290481892,1.5485753370951818,0.0019708844552446263,0.8872911264836927,0.12240808874787772,0.2885843586405773,13.442066502020019,0.19126962306674894,0.05515126618277354,1.3720271223961336,0.6048344231055889,0.8675271630013409,0.35671883279239497,1.643281167207602,0.2759635031255798,0.2756068353922257,0.27397633054973425,0.5938015161440146,0.045717811899443406,0.07627912568986259
3.2,7.4572326175660315,3.271098652110288,0.470264341625446,1.699704763586925,0.04141983460438333,1.5485801653956173,0.001972832208942191,0.8878414767531483,0.12248989409966465,0.28882218361593615,13.44577766728729,0.19129610859694657,0.0551708190942858,1.372468554204145,0.6048697551334214,0.8686043240658339,0.35618799580656035,1.6438120041934363,0.27629984496815624,0.2759430249579388,0.27431054544852856,0.5947963967554499,0.04577452575863977,0.07627659282652482
3.21,7.457522503463238,3.2726635809085227,0.47052437467165736,1.700776413676547,0.0414150378306671,1.5485849621693335,0.001974771159932124,0.8883892410695932,0.12257131589847307,0.28905889970505194,13.44946757140027,0.19132242810552483,0.05519028161154243,1.372907922932145,0.6049046688522072,0.8696755570774248,0.3556610870859809,1.644338912914016,0.27663457297581395,0.276277601770002,0.2746431575649601,0.5957870058492575,0.04583097486926643,0.07627407964577182
3.22,7.457810588254333,3.2742205802133935,0.4707830949677598,1.701843426194726,0.04141027229632689,1.5485897277036735,0.0019767013530054243,0.8889344336809355,0.12265235624727486,0.2892945129063496,13.453136372565499,0.19134858301771082,0.05520965421699812,1.3733452398620958,0.6049391757442976,0.8707409009006144,0.35513806966012257,1.6448619303398742,0.2769676954789036,0.27661057414850193,0.2749741751615724,0.5967733603064743,0.045887160524325246,0.07627158594427809
3.23,7.458096886547487,3.275769699076431,0.47104051058214963,1.7029058231017158,0.04140553772348342,1.548594462276517,0.001978622832997615,0.8894770686817929,0.12273301722914402,0.28952902919102574,13.456784225288931,0.19137457472379146,0.05522893738725232,1.3737805161108132,0.6049732865264625,0.8718003942351503,0.35461890719667083,1.645381092803326,0.27729922076400393,0.27694195037021657,0.27530360645848,0.597755477061995,0.04594308400960823,0.07626911152994864
3.24,7.458381412795728,3.2773109861826364,0.47129662952287277,1.7039636262415634,0.041400833837117526,1.548599166162883,0.0019805356445150657,0.8900171600771274,0.12281330091413396,0.2897624544952417,13.460411282713189,0.19140040460082378,0.055248131595929284,1.3742137627221713,0.6050070117091672,0.8728540755316757,0.3541035637238878,1.645896436276109,0.2776291570765567,0.2772717386708981,0.2756314596351411,0.5987333730084532,0.04599874660451922,0.07626665621305606
3.25,7.45866418130007,3.2788444898588778,0.4715514597389601,1.7050168573444842,0.04139616036496269,1.548603839635038,0.0019824398319427334,0.8905547217843943,0.12289320935960203,0.28999479472114564,13.464017696653318,0.19142607401315,0.05526723731373586,1.374644990668493,0.6050403616057493,0.8739019829917078,0.353592003624635,1.6464079963753617,0.27795751262098584,0.277599947245391,0.2759577428304746,0.5997070649949354,0.04605414958206355,0.07626421980619132
3.2600000000000002,7.458945206212826,3.280370258081729,0.4718050091216805,1.706065538029052,0.041391517037407746,1.5486084829625928,0.0019843354394502143,0.8910897676354972,0.12297274461049952,0.2902260557377252,13.467603617630559,0.19145158431285136,0.05528625500851584,1.3750742108518916,0.605073346341015,0.8749441545676814,0.3530841916306901,1.6469158083693065,0.27828429556081596,0.27792658424774935,0.2762824641429764,0.6006765698257882,0.046109294208843264,0.07626180212421109
3.27,7.459224502131951,3.281888336627925,0.472057285228483,1.7071096891781998,0.041386903621556184,1.5486130963784444,0.0019862225053340794,0.8916223107305122,0.12305190858342155,0.29045624281194804,13.471169188221676,0.19147693663392623,0.05530518513378488,1.3755014339427587,0.6051059739028046,0.8759806281713061,0.35258009380690886,1.6474199061930879,0.27860951401692635,0.27825165778820643,0.27660563162528773,0.6016419045694354,0.046164181762948904,0.07625940297182998
3.2800000000000002,7.459502082707608,3.28339877347169,0.47230829593960594,1.7081493324212549,0.04138231984040791,1.5486176801595926,0.0019881010754087677,0.8921523649715793,0.12313070334160227,0.29068536195599115,13.47471455888976,0.1915021323802261,0.05532402815600829,1.3759266707659734,0.605138254775553,0.8770114411813041,0.35207967520628275,1.647920324793714,0.2789331760720762,0.27857517594073034,0.2769272532974205,0.6026030858245509,0.04621881349165995,0.07625702217276581
3.29,7.459777961778954,3.2849016152304706,0.47255804892750247,1.7091844889352201,0.04137776543826771,1.5486222345617329,0.0019899711921507256,0.8926799438216776,0.12320913087227914,0.2909134188354968,13.478239875198552,0.19152717283031312,0.055342784532563326,1.3763499319899217,0.6051701981956854,0.878036630842962,0.35158290176258544,1.6484170982374113,0.27925528976744707,0.27889714673710475,0.2772473371362347,0.6035601303134043,0.04627319064576243,0.0762546595459924
3.3000000000000003,7.460052153066941,3.2863969081485984,0.4728065518037847,1.7102151797759466,0.041373240162703,1.5486267598372976,0.0019918328976800243,0.8932050606471432,0.12328719314805218,0.2911404190697361,13.481745281358041,0.19155205924628535,0.055361454717845614,1.3767712282133968,0.6052018131883806,0.8790562341587292,0.35108973976465263,1.648910260235344,0.27957586310374144,0.27921757816869996,0.2775658910784686,0.6045130547177971,0.04632731447014157,0.07625231491217781
3.31,7.4603246701786565,3.2878846981019,0.47305381211999414,1.7112414258792337,0.04136874376450592,1.5486312562354947,0.001993686233756563,0.8937277287184962,0.12336489212697171,0.29136636823147044,13.485230920246586,0.19157679287387155,0.05538003916330338,1.3771905699666591,0.6052331085727628,0.8800702878886227,0.3506001558524211,1.6493998441475755,0.2798949040412976,0.27953647818658445,0.2778829230208446,0.6054618756784096,0.046381186203808024,0.07624998809360999
3.3200000000000003,7.460595526611672,3.289365030602308,0.47329983736837206,1.7122632480619289,0.04136427599765545,1.5486357240023452,0.001995531241776273,0.8942479612112687,0.12344222975262621,0.2915912718468134,13.488696933433063,0.19160137494252616,0.05539853831747186,1.3776079677124935,0.6052640929670925,0.8810788285506318,0.3501141170129668,1.64988588298703,0.28021242050020534,0.2798538547016366,0.278198440820176,0.606406609794146,0.04643480707992409,0.07624767891412267
3.33,7.46086473462387,3.2908379507126515,0.4735446349829636,1.7132806669631304,0.04135983660588752,1.5486401633941131,0.0019973679669876582,0.8947657712941786,0.1235192079891466,0.2918151357493096,13.492143459373295,0.19162580676872404,0.055416952623953186,1.3780234316759248,0.6052947745250763,0.8820818924617584,0.34963159070000055,1.650368409299996,0.2805284203594813,0.28016971558514336,0.2785124522959409,0.6073472736723865,0.04648817832156753,0.07624538721817149
3.34,7.461132306197326,3.2923035031272354,0.4737882123401063,1.714293703095947,0.04135542533398368,1.548644574666017,0.00199919645491856,0.8952811720560824,0.12359582879176266,0.29203796578020985,13.495570634976323,0.19165008966877203,0.05543528252318828,1.3784369719901948,0.6053251611684706,0.8830795157040531,0.3491525447254905,1.650847455274506,0.2808429114579792,0.2804840686685003,0.2788249652283011,0.6082838838852797,0.04654130114536282,0.07624311285456296
3.35,7.461398254939336,3.2937617323266135,0.47403057675864335,1.7153023769487414,0.0413510419501223,1.5486489580498783,0.002001016744316682,0.8957941763607744,0.12367209404851633,0.2922597671961416,13.498978598678814,0.19167422478637144,0.05545352845592576,1.3788485989842787,0.6053552610417988,0.8840717340570814,0.3486769470493013,1.6513230529506953,0.2811559015960767,0.28079692174250886,0.2791359873540814,0.6092164568839814,0.04659417676863345,0.07624085564436368
3.36,7.461662593370868,3.29521268236718,0.4742717355014921,1.7163067088428363,0.04134668621378151,1.548653313786219,0.0020028288772488815,0.8963047970569136,0.12374800566393633,0.2924805455169341,13.502367486096636,0.19169821333976364,0.055471690858338266,1.3792583227737631,0.6053850818738639,0.8850585830956086,0.3482047660707774,1.651795233929219,0.28146739853354036,0.2811082825586542,0.2794455263727849,0.6101450091198656,0.046646806399224285,0.07623861542667068
3.37,7.461925333836814,3.296656396957502,0.4745116957761483,1.717306718981446,0.04134235788639498,1.5486576421136058,0.0020046328957273843,0.8968130469091038,0.12382356553124488,0.292700306242633,13.505737431504835,0.1917220565394187,0.05548977016369721,1.3796661533987238,0.6054146311976446,0.8860400981575558,0.3477359705261995,1.652264029473797,0.281777409990392,0.2814181588288279,0.2797535899447282,0.611069557003221,0.04669919123893142,0.07623639204324531
3.38,7.462186488504653,3.2980929194624813,0.4747504647354585,1.718302427450476,0.04133805673124694,1.5486619432687538,0.0020064288417271365,0.8973189385991592,0.12389877553262024,0.292919054855137,13.509088567850634,0.19174575558864743,0.055507766802396837,1.3800721008239263,0.6054439163541409,0.8870163143446076,0.34727052948544196,1.6527294705145545,0.28208594364701906,0.2817265582254419,0.28006018569115965,0.6119901169028524,0.04675133248350701,0.07623418533853486
3.39,7.4624460693631,3.2995222929075134,0.4749880494783921,1.7192938542193237,0.04133378251336714,1.5486662174866335,0.002008216757203154,0.89782248472737,0.12397363753945961,0.2931367968198345,13.512421026766424,0.1917693116842135,0.055525681201978254,1.3804761749390269,0.6054729444962174,0.8879872665228203,0.34680841234862975,1.6531915876513668,0.2823930071442851,0.28203348838154313,0.2803653211943781,0.6129067051456826,0.04680323132266419,0.07623199515969437
3.4,7.462704092109441,3.3009445596187725,0.47522445677416664,1.7202810194440754,0.041329535092693624,1.5486704649073069,0.0020099966626517434,0.8983236973832937,0.12404815323758324,0.2933535357989435,13.515734942635147,0.19179272543142292,0.05554351378810032,1.3808783861688203,0.6055017227867164,0.888952989353573,0.34634958868754473,1.6536504113124517,0.2826986080972598,0.2823389568982894,0.2806690039972481,0.6138193379774329,0.046854888956152876,0.07622982129843835
3.41,7.462960567256315,3.3023597620594183,0.4754596936956035,1.721263942776844,0.04132531421070087,1.5486746857892997,0.0020117686061896286,0.8988225891313449,0.1241223245277876,0.29356927774228286,13.51903044333705,0.191815998183597,0.055561264982398564,1.3812787440784993,0.6055302579580857,0.8899135172247932,0.345894028597281,1.6541059714027155,0.28300275406418784,0.28264297132822963,0.2809712416046981,0.6147280316512185,0.04690630655701666,0.07622766362407431
3.42,7.4632155068941985,3.3037679422008375,0.47569376713870865,1.722242643892548,0.04132111965252184,1.5486788803474787,0.0020135326262511704,0.8993191722633084,0.12419615322161673,0.2937840277784006,13.522307657311282,0.19183913102424446,0.05557893520415618,1.3816772584349524,0.6055585566541276,0.8908688843043421,0.3454417024228634,1.6545582975771331,0.2833054525702886,0.28294553918822285,0.28127204148278934,0.6156328023594538,0.04695748529955099,0.07622552198234561
3.43,7.463468923211073,3.305169141665203,0.47592668392866416,1.7232171423747005,0.0413169512113698,1.5486830487886307,0.0020152887597662725,0.8998134589633294,0.12426964110820618,0.2939977908963661,13.52556671202762,0.19186212499036953,0.05559652486996793,1.3820739389749424,0.6055866253599559,0.8918191245290829,0.3449925808149519,1.6550074191850446,0.28360671110268637,0.28324666795675296,0.281571411059064,0.6165336662482573,0.04700842635319568,0.07622339621757723
3.44,7.463720828344866,3.3065634017433125,0.4761584508310015,1.7241874577048388,0.04131280868492677,1.5486871913150737,0.0020170370429844235,0.9003054613253636,0.12434278996112744,0.29421057201464096,13.52880773384709,0.19188498109509766,0.05561403439372858,1.3824687953823684,0.6056144703985358,0.8927642716043473,0.34454663473233643,1.6554533652676602,0.2839065371100093,0.28354636507376557,0.28186935772268645,0.6174306394185145,0.04705913088193558,0.07622128617488458
3.45,7.463971234390575,3.307950763397962,0.47638907455177143,1.7251536092639839,0.04130869187544146,1.548691308124559,0.002018777511445345,0.900795191353505,0.12441560153826968,0.2944223759788234,13.532030848043789,0.1919077003270134,0.05563146418665897,1.382861837289796,0.6056420979349513,0.8937043590046102,0.34410383543825557,1.655896164561741,0.2842049380025297,0.28384463794079867,0.2821658888245604,0.6183237379253954,0.04710960004434037,0.07621919170006852
3.46,7.464220151068235,3.3093312676413933,0.47661856204103714,1.7261156160651763,0.041304600512386304,1.5486953994876143,0.00202051021656175,0.9012826611964373,0.12448807770360713,0.2946332089092146,13.535236176876994,0.1919302840913793,0.05564881465948306,1.3832530738723794,0.6056695140055931,0.8946394199872558,0.34366415446829973,1.656335845531697,0.28450192114929956,0.2841414939227437,0.2824610116843387,0.6192129777830094,0.047159834986491504,0.07621711266863605
3.47,7.464467586889691,3.31070495535321,0.47684692034266923,1.7270734968882553,0.0413005342909475,1.5486994657090531,0.0020222352173544012,0.9017678830316932,0.124560220366655,0.29484307752937655,13.538423840579563,0.19195273399040708,0.05566608622138765,1.3836425140514637,0.6056967245100714,0.8955694875867617,0.34322756364081775,1.656772436359179,0.28479749387978054,0.28443694034716754,0.28275473358712355,0.6200983749613742,0.04720983684554832,0.07621504897125608
3.48,7.464713555012017,3.312071866348794,0.4770741558364151,1.7280272709534403,0.041296493065672894,1.5487035069343278,0.002023952538903783,0.9022508684808371,0.12463203117771977,0.2950519857902403,13.541593962252644,0.19197505071819215,0.05568327927467269,1.3840301675148456,0.6057237351531958,0.8964945945826496,0.3427940351242579,1.657205964875739,0.28509166349149345,0.2847309845003647,0.28304706176635686,0.6209799453730885,0.047259606767565555,0.07621300044086071
3.49,7.464958066072434,3.3134320405296678,0.4773002751681034,1.7289769570982323,0.0412924766131239,1.5487075233868768,0.002025662223256027,0.9027316293276475,0.12470351190150124,0.29525993900661046,13.544746661909434,0.19199723541492744,0.05570039422137239,1.384416043468526,0.6057505515256554,0.897414773540304,0.3423635413463581,1.6576364586536387,0.28538443724094636,0.2850236336324899,0.2833380034250714,0.6218577048886055,0.047309145885723686,0.0762109669418435
3.5,7.465201130494102,3.314785517519255,0.4775252849517394,1.7299225740431416,0.04128848470807469,1.548711515291926,0.002027364313068881,0.9032101772883745,0.12477466429719736,0.2954669425284431,13.547882058412947,0.19201928923200523,0.05571743146116761,1.384800151038788,0.6057771790837959,0.8983300567987799,0.34193605501838986,1.6580639449816068,0.28567582234672717,0.2853148949560852,0.2836275657292344,0.6227316693306986,0.04735845532735869,0.07620894834133297
3.5100000000000002,7.46544275847989,3.3161323366683857,0.47774919177140723,1.7308641403916105,0.041284517123167865,1.5487154828768328,0.0020290588516772316,0.903686524013405,0.1248454901190821,0.2956730017462983,13.551000269486693,0.19204121333387836,0.055734391391424234,1.3851824992713977,0.6058036231540286,0.8992404764715519,0.3415115491313152,1.6584884508686815,0.28596582598962683,0.28560477564621933,0.28391575580790446,0.6236018544740076,0.04740753621396129,0.07620694450925417
3.52,7.465682960006132,3.3174725370607994,0.4779720021831725,1.7318016746299363,0.04128057362857022,1.5487194263714303,0.002030745883158627,0.9041606810889281,0.12491599111708326,0.29587812209679376,13.554101411725352,0.1920630088999214,0.05575127440723158,1.3855630971308046,0.6058298889372397,0.9001460644472631,0.34108999695194375,1.658910003048053,0.28625445531276245,0.28589328284062726,0.2842025807533877,0.6244682760445848,0.04745638966117616,0.07620495531838997
3.5300000000000002,7.465921756138378,3.318806156615786,0.4781937197110206,1.7327351971341998,0.04127665454868213,1.5487233454513185,0.0020324252986415017,0.9046326615075568,0.12498616850968475,0.2960822990568793,13.557185611353686,0.19208467442523489,0.055768080817535065,1.3859419558784536,0.6058559814558016,0.9010468524052164,0.3406713720460196,1.6593286279539772,0.28654171746004564,0.28618042363691715,0.2844880475864767,0.6253309497351844,0.04750501677771528,0.07620298061458179
3.54,7.4661591593161,3.320133232514143,0.47841435122531917,1.7336647266775214,0.04127275968062606,1.5487272403193746,0.002034097208660224,0.9051024737878235,0.12505602372345972,0.2962855387055448,13.560252985088958,0.19210621065235153,0.055784811121833824,1.3863190850462677,0.6058819055660346,0.9019428718101449,0.3402556482711648,1.6597443517288322,0.28682761949255214,0.28646620510543863,0.2847721633288355,0.6261898911676433,0.04755341869317216,0.0762010201584207
3.5500000000000003,7.466395166245525,3.3214538030371656,0.47863390755786817,1.7345902791682157,0.04126888808225524,1.5487311119177454,0.00203576185236005,0.9055701254781475,0.12512555897606606,0.2964878599962263,13.563303633331813,0.19212762214353823,0.05580146582276535,1.386694490609961,0.6059076660098922,0.9028341538991274,0.33984279975218956,1.6601572002478073,0.2871121683924733,0.2867506342774885,0.28505493501029117,0.6270451159096239,0.047601596529345196,0.07619907379923033
3.56,7.466629789768901,3.3227679076723997,0.4788523923453508,1.7355118731905905,0.04126503987382503,1.5487349601261757,0.002037418998946361,0.9060356347115011,0.12519477619199046,0.2966892595994169,13.566337671291647,0.1921489090185142,0.05581804498430601,1.3870681815015813,0.6059332674198599,0.903720729687467,0.3394328008771063,1.6605671991228905,0.2873953712024383,0.2870337181259609,0.2853363695461368,0.6278966395510052,0.04764955133610244,0.0761971416199667
