t,S1,sul,aps,pap,hyd,cys,eth,aco,oxy,A3_c,A3_m,N2,oah
2.15,1.7823718542484173,0.007256863492826466,0.03177859583790338,0.054846452153324544,0.0815333192520085,0.7336998587269369,5.470529299813843,0.8015251022653845,6.158516080166463,1.5709994993221914,1.8338206356858016,1.8979398789687147,4.6743584923651715
2.16,1.781623218397624,0.007239616540397597,0.03170164244905067,0.05473820463562338,0.08134461880936394,0.7332001061659641,5.454726911294568,0.7998383795933128,6.158674941462797,1.5709978674399414,1.8338046409191764,1.8977538113384311,4.667303861785957
2.17,1.7808722450510963,0.007222438789870408,0.03162487655173857,0.054630146390941756,0.08115697773812135,0.7326995012135639,5.438984274167473,0.7981530536099003,6.158834071849879,1.5709962263775832,1.833788617121601,1.8975676652961444,4.660236990162161
2.18,1.7801189367348047,0.00720533010136707,0.03154829777472248,0.05452227721775728,0.0809703900264066,0.7321980514786743,5.423301321159431,0.7964691564726155,6.158993466912897,1.570994576220545,1.833772564707317,1.8973814428800775,4.653158063089616
2.19,1.779363296099355,0.007188290335691144,0.03147190574747902,0.054414596914095274,0.08078484969164013,0.7316957645323421,5.407677983813081,0.7947867202698697,6.159153122268819,1.5709929170537453,1.833756484087946,1.8971951461333167,4.646067265959827
2.2,1.7786053259209045,0.007171319354327001,0.03139570010020603,0.05430710527753382,0.08060035078049212,0.7311926479078058,5.392114192489178,0.7931057770193576,6.159313033565503,1.570991248961607,1.8337403756725599,1.8970087771036892,4.638964783960293
2.21,1.7778450291020784,0.007154417019439252,0.031319680463822594,0.054199802105208944,0.08041688736883786,0.7306887091005793,5.376609876368943,0.7914263586664,6.159473196480824,1.570989572028075,1.8337242398677562,1.896822337843642,4.631850802074823
2.22,1.7770824086728874,0.00713758319387217,0.03124384646996903,0.05409268719381964,0.08023445356171298,0.7301839555685344,5.361164963456413,0.7897484970822851,6.159633606721788,1.5709878863366304,1.8337080770777268,1.8966358304101203,4.6247255050838465
2.23,1.7763174677456968,0.0071208177411764976,0.031168197750978954,0.05398576033960643,0.0800530434765601,0.7296783947477148,5.3457793812814876,0.7880722238304574,6.15979426017849,1.5709861919662804,1.8336918876908366,1.8964492568438749,4.61758907667186
2.24,1.7755502095397717,0.0071041205255947875,0.031092733939893636,0.05387902133837009,0.07987265125177662,0.7291720340443288,5.330453056541933,0.7863975702842456,6.159955152843605,1.5709844889936435,1.8336756720866352,1.896262619179919,4.610441699886904
2.25,1.7747806375264674,0.0070874914119748765,0.031017454670550004,0.05377246998556037,0.07969327109913629,0.7286648807854422,5.315185912905528,0.7847245683541797,6.1601162803253136,1.5709827775056107,1.8336594306783065,1.896075919512001,4.603283559944587
2.2600000000000002,1.7740087552430273,0.007070930265880791,0.030942359577466577,0.05366610607617272,0.07951489723569738,0.7281569422831202,5.299977873866015,0.7830532495408739,6.160277638476999,1.5709810575829601,1.8336431638577797,1.8958891599087062,4.596114840592084
2.27,1.7732345663575022,0.007054436953554048,0.030867448295882515,0.053559929404790416,0.07933752390703315,0.7276482258125998,5.284828861769397,0.781383645256759,6.160439223180681,1.5709793293059848,1.8336268720145987,1.895702342441991,4.588935725352241
2.2800000000000002,1.7724580746696168,0.007038011341913103,0.030792720461757586,0.05345393976558967,0.07916114538716888,0.7271387386123901,5.269738797817043,0.7797157868241698,6.160601030346304,1.5709775927545007,1.833610555535982,1.8955154691870382,4.581746397522912
2.29,1.7716792841116367,0.0070216532985528145,0.03071817571177217,0.053348136952344714,0.07898575597851892,0.7266284878843727,5.254707602068811,0.7780497054734334,6.160763055911019,1.5709758480078606,1.833594214806879,1.8953285422221136,4.574547040176307
2.3000000000000003,1.7708981987492332,0.00700536269174389,0.03064381368332723,0.05324252075843286,0.07881135001182364,0.726117480793902,5.23973519344616,0.7763854323409571,6.160925295838482,1.5709740951449636,1.8335778502100264,1.895141563628421,4.567337836158323
2.31,1.7701148227823509,0.006989139390432352,0.030569634014544312,0.05313709097683958,0.07863792184608656,0.7256057244699061,5.2248214897352705,0.7747229984673162,6.161087746118136,1.570972334244267,1.8335614621260081,1.8949545354899593,4.5601189680878935
2.32,1.769329160546074,0.006972983264238989,0.03049563634426551,0.053031847400163576,0.0784654658685112,0.7250932260049867,5.209966407590157,0.773062434795342,6.161250402764497,1.5709705653837982,1.8335450509333104,1.8947674598933775,4.5528906183563205
2.33,1.7685412165076813,0.006956894183459831,0.03042182031205262,0.052926789820620206,0.07829397649395774,0.7245799924559669,5.1951698625622065,0.7714037721604545,6.161413261821992,1.5709687886410786,1.833528617007953,1.894580338926731,4.545652969098334
2.34,1.7677509949261114,0.006940872019157127,0.030348185558109645,0.052821918029899016,0.07812344812181803,0.7240660308840515,5.1804317714711985,0.7697470405937553,6.161576319861012,1.570967004085419,1.8335121606852418,1.8943931745808045,4.538406199656362
2.35,1.7669585007566297,0.006924916642916525,0.030274731723487828,0.052717231819559444,0.07795387524995107,0.723551348248876,5.1657520461398425,0.7680922711599864,6.161739572662093,1.5709652117983588,1.8334956823612303,1.894205969009817,4.531150493290989
2.36,1.7661637388555693,0.006909027927059941,0.030201458449905034,0.0526127309806918,0.07778525237420292,0.7230359515020244,5.151130598918658,0.7664394943349421,6.16190301637364,1.5709634118556828,1.8334791824034535,1.8940187243015054,4.5238860312687175
2.37,1.7653667142158476,0.006893205744582105,0.03012836537979896,0.05250841530402375,0.07761757401794084,0.7225198475595946,5.136567341061592,0.7647887404812387,6.1620666471697705,1.5709616043327366,1.8334626611773135,1.8938314425447034,4.516612994603698
2.38,1.7645674319677067,0.006877449969150065,0.030055452156327107,0.05240428457992536,0.07745083473197438,0.7220030433023154,5.1220621827300175,0.7631400398461442,6.162230461249792,1.5709597893044338,1.8334461190461213,1.8936441258291614,4.509331564056131
2.39,1.7637658973794534,0.006861760475102664,0.029982718423366715,0.052300338598414084,0.07728502909447627,0.7214855455756598,5.107615032996732,0.7614934225594071,6.162394454837672,1.5709579668452662,1.8334295563711418,1.8934567762453651,4.502041920130658
2.4,1.7629621158581974,0.006846137137450041,0.029910163825514747,0.052196577149159824,0.0771201517109035,0.7209673611899624,5.093225799849951,0.7598489186310867,6.162558624181512,1.5709561370293104,1.833412973511635,1.8932693958843552,4.494744243074765
2.41,1.7621560929505906,0.006830579831873114,0.029837788008087816,0.05209300002148991,0.07695619721391828,0.7204484969205333,5.078894390197306,0.758206557949382,6.162722965553017,1.5709542999302373,1.8333963708249008,1.8930819868375468,4.487438712877178
2.42,1.7613478343435676,0.0068150884347230704,0.029765590617122174,0.05198960700439416,0.0767931602633091,0.7199289595077738,5.064620709869842,0.7565663702784614,6.162887475246976,1.5709524556213195,1.8333797486663215,1.8928945511965485,4.48012550926626
2.43,1.760537345865084,0.006799662823020861,0.029693571299373642,0.05188639788652985,0.07663103554591162,0.7194087556572921,5.050404663626015,0.7549283852562924,6.16305214958073,1.5709506041754409,1.8333631073894043,1.892707091052981,4.4728048117084125
2.44,1.7597246331899803,0.006784302874521683,0.02962172970227498,0.05178337245610026,0.0764698177529296,0.7188878920605593,5.036246156630648,0.753292632205352,6.163216985101218,1.5709487456631088,1.8333464473313146,1.8925196085862157,4.465476797819093
2.45,1.758909702418102,0.006769008467587208,0.02955006547401926,0.051680530501107394,0.07630950162410803,0.7183663753548044,5.022145091570888,0.7516591404968437,6.163381978178012,1.5709468801563697,1.8333297688413317,1.892332105891045,4.458141646469369
2.46,1.7580925598947688,0.006753779481224802,0.029478578263533783,0.05157787180927973,0.07615008193383785,0.7178442121356878,5.008101369561901,0.7500279394341332,6.1635471251296865,1.5709450077275975,1.8333130722720217,1.8921445850312506,4.450799536813888
2.47,1.7572732119791468,0.006738615795138239,0.02940726772044644,0.05147539616797744,0.07599155347326744,0.7173214089736026,4.994114891313171,0.7483990581031252,6.163712422386866,1.5709431284479296,1.833296357967844,1.8919570481087036,4.443450647038399
2.48,1.7564516651711126,0.006723517289699388,0.02933613349510393,0.05137310336425156,0.07583391105989032,0.7167979724050045,4.980185556501623,0.7467725254501284,6.163877866402913,1.5709412423881286,1.8332796262714033,1.8917694972255785,4.4360951550370995
2.49,1.7556279261118213,0.006708483845947739,0.029265175238571656,0.05127099318484899,0.07567714953745293,0.7162739089325388,4.966313263776475,0.7451483702795743,6.164043453653521,1.5709393496185904,1.8332628775234827,1.8915819344842244,4.428733238410111
2.5,1.754802001584274,0.006693515345589937,0.02919439260263369,0.05116906541621736,0.07552126377586252,0.715749225025168,4.952497910764094,0.74352662125174,6.164209180636309,1.5709374502093503,1.8332461120630787,1.8913943619870348,4.421365074460955
2.5100000000000002,1.7539738985138855,0.0066786116709993005,0.02912378523979267,0.05106731984451001,0.07536624867109504,0.7152239271182992,4.938739394072851,0.7419073068804669,6.164375043870414,1.57093554423009,1.8332293302274367,1.8912067818363185,4.41399084019403
2.52,1.753143623969053,0.006663772705215361,0.029053352803269778,0.05096575625559097,0.07521209914510295,0.7146980216139107,4.925037609297978,0.7402904555308832,6.1645410398960845,1.5709336317501468,1.833212532352085,1.89101919613417,4.4066107123120775
2.5300000000000002,1.752311185161723,0.006648998331943381,0.028983094947004615,0.05086437443503986,0.07505881014572306,0.7141715148806799,4.911392451026416,0.738676095417123,6.164707165274278,1.570931712838518,1.8331957187708696,1.8908316069823394,4.3992248672136665
2.54,1.7514765893765942,0.006634288435583694,0.028913011325640205,0.050763174168091264,0.07490637664019931,0.7136444132595288,4.89780381336489,0.7370642546632699,6.164873416615612,1.57092978756339,1.8331788898152437,1.8906440165279295,4.39183348035398
2.5500000000000003,1.750639843954508,0.006619642901238396,0.028843101594519263,0.05066215523962387,0.07475479361355347,0.7131167230650547,4.884271590070701,0.7354549613162961,6.165039790587039,1.570927855992029,1.8331620458141227,1.8904564269742978,4.384436726089028
2.56,1.7498009566570696,0.006605061614558847,0.028773365409760648,0.05056131743450007,0.074604056101066,0.712588450558019,4.8707956718875165,0.733848243021267,6.165206283761621,1.5709259181932385,1.8331451870977225,1.8902688403471508,4.377034780921049
2.57,1.7489599352540541,0.006590544461917737,0.02870380242817246,0.050460660537191136,0.07445415915121704,0.7120596019768415,4.857375949579334,0.7322441273850835,6.165372892788147,1.5709239742345857,1.8331283139932772,1.890081258759725,4.369627819809932
2.58,1.7481167876593862,0.006576091330352067,0.028634412307280453,0.050360184331906595,0.07430509783771017,0.7115301835274475,4.844012312942542,0.7306426418542387,6.165539614334999,1.5709220241833208,1.8331114268264903,1.8898936843257026,4.362216017378798
2.59,1.7472715219316128,0.006561702107562715,0.028565194705327944,0.05025988860259917,0.07415686725937157,0.7110002013834023,4.830704650811498,0.7290438137126254,6.165706445089787,1.5709200681063822,1.8330945259215656,1.8897061191591422,4.354799547910601
2.6,1.746424146274373,0.006547376681914006,0.028496149281275696,0.05015977313296952,0.07400946254004918,0.7104696616860453,4.817452851064083,0.7274476700793424,6.165873381758986,1.5709181060704047,1.8330776116012435,1.8895185653744146,4.34737858534474
2.61,1.7455746690368683,0.00653311494243328,0.02842727569480187,0.05005983770647123,0.07386287882851184,0.7099385705446258,4.804256800627277,0.7258542379065016,6.166040421067561,1.5709161381417243,1.833060684186833,1.8893310250861333,4.3399533032736635
2.62,1.7447230987143332,0.006518916778810459,0.02835857360630191,0.04996008210631555,0.07371711129834845,0.7094069340364366,4.791116385482725,0.7242635439770346,6.166207559758612,1.5709141643863862,1.8330437439982468,1.889143500409088,4.332523874939475
2.63,1.743869443948507,0.006504782081397619,0.028290042676888463,0.04986050611547634,0.07357215514786712,0.7088747582069493,4.778031490672304,0.7226756149024999,6.166374794592998,1.5709121848701508,1.8330267913540335,1.8889559934581786,4.325090473230543
2.64,1.7430137135281025,0.006490710741208555,0.02822168256839129,0.04976110951669488,0.07342800559999436,0.7083420490699487,4.765002000303691,0.7210904771208889,6.166542122348974,1.5709101996585,1.8330098265714128,1.888768506348346,4.3176532706781074
2.65,1.7421559160932327,0.00647670265003028,0.028153492943312857,0.04966189209217416,0.07328465789022202,0.7078088126160186,4.752027799737136,0.7195081568534466,6.166709539987734,1.5709082088126332,1.832992849936408,1.8885810408870423,4.310212437439374
2.66,1.7412960608833423,0.006462757700139994,0.02808547346494015,0.049562853624367895,0.07314210729668358,0.7072750547915913,4.739108770083878,0.7179286802059626,6.166877044234156,1.5709062123996007,1.8329758617793728,1.888393599350455,4.302768146377873
2.67,1.7404341571204938,0.006448875784537997,0.02801762379725219,0.049463993895337906,0.07300034911513581,0.7067407815164928,4.726244792759013,0.7163520730811305,6.167044631922316,1.5709042104839483,1.8329588624126896,1.8882061838424495,4.295320568862376
2.68,1.7395702141586376,0.0064350567968909965,0.027949943604942226,0.04936531268691507,0.07285937866486543,0.7062059986798795,4.713435748390722,0.7147783611969551,6.167212299911726,1.5709022031297397,1.8329418521458332,1.8880187964490416,4.2878698757755425
2.69,1.7387042414983707,0.0064213006315262805,0.027882432553419777,0.049266809780719185,0.07271919128916506,0.7056707121399702,4.700681516720586,0.7132075700865378,6.1673800450789695,1.5709001904007573,1.8329248312868454,1.8878314392531685,4.280416237607701
2.7,1.7378362487872927,0.006407607183431323,0.027815090308810523,0.04916848495816367,0.07257978235522779,0.7051349277241836,4.687981976609979,0.7116397250958668,6.167547864317391,1.570898172360506,1.8329078001423595,1.887644114334504,4.272959824452682
2.71,1.7369662458203645,0.006393976348253399,0.027747916537956222,0.04907033800046036,0.0724411472540418,0.7045986512292766,4.6753370060464805,0.7100748513816093,6.167715754536799,1.5708961490722195,1.8328907590176207,1.8874568237692733,4.265500806003657
2.72,1.736094242540264,0.0063804080222991935,0.027680910908414576,0.0489723686886242,0.0723032814002849,0.7040618884214815,4.662746482150269,0.708512973908902,6.167883712663158,1.570894120598865,1.8328737082165099,1.8872695696300683,4.258039351548968
2.73,1.7352202490377442,0.0063669021025344165,0.027614073088459153,0.048874576803478,0.07216618023221912,0.7035246450366449,4.6502102811805335,0.7069541174491424,6.168051735638289,1.5708920870031469,1.8328566480415642,1.887082353985663,4.250575629967971
2.74,1.7343442755519904,0.0063534584865834074,0.027547402747079255,0.04877696212565717,0.07202983921158529,0.7029869267803645,4.637728278541867,0.7053983065777799,6.1682198204195675,1.5708900483475141,1.8328395787940013,1.8868951789008273,4.243109809726867
2.75,1.7334663319162502,0.006340077072797324,0.02748089955395884,0.048679524435392016,0.07189425382042156,0.7024487393291293,4.625300350469176,0.7038455654836608,6.168387964197292,1.5708880046893992,1.8328225007424213,1.8867080462850703,4.235642057810112
2.7600000000000002,1.7325864285236816,0.006326757760134404,0.027414563179512935,0.04858226351289963,0.07175941956631181,0.7019100883287139,4.6129263711126836,0.7022959182948061,6.1685561640155235,1.5708859560895152,1.8328054141773396,1.8865209581553948,4.2281725415688625
2.77,1.7317045763022376,0.0063135004481627306,0.027348393294886614,0.04848517913837846,0.07162533198213898,0.7013709793943621,4.60060621262142,0.7007493890675489,6.1687244167817825,1.5708839026116437,1.83278831940977,1.8863339166291757,4.220701428667949
2.7800000000000002,1.7308207860032196,0.006300305037147826,0.027282389571927912,0.04838827109172753,0.07149198662203259,0.7008314181122105,4.588339747303397,0.6992060015425193,6.168892719546051,1.570881844316525,1.8327712167310612,1.8861469237301232,4.2132288857158615
2.79,1.7299350685196377,0.0062871714280129535,0.02721655168319976,0.0482915391526788,0.07135937906302663,0.7002914100388521,4.576126846669799,0.6976657792504641,6.169061069375691,1.5708797812645943,1.8327541064308719,1.8859599814747021,4.20575507887079
2.8000000000000003,1.729047434886202,0.006274099522338777,0.02715087930197987,0.04819498310080167,0.07122750490495217,0.6997509607014741,4.56396738144249,0.6961287455099137,6.169229463355282,1.5708777135159846,1.832736988797173,1.8857730918718485,4.198280173835755
2.81,1.7281578962793154,0.006261089222363017,0.02708537210226063,0.048098602715507616,0.07109635977032995,0.6992100755979979,4.551861221561523,0.6945949234248491,6.169397898586461,1.570875641130528,1.832719864116249,1.8855862569226838,4.1908043358537475
2.82,1.727266464017066,0.006248140430980104,0.027020029758748964,0.048002397776054785,0.07096593930426286,0.6986687601972157,4.539808236192644,0.6930643358823694,6.1695663721877665,1.570873564167757,1.8327027326726997,1.8853994786202317,4.183327729702858
2.83,1.7263731495592178,0.00623525305174084,0.026954851946866223,0.04790636806155256,0.07083623917432853,0.6981270199389309,4.527808293734804,0.6915370055503585,6.169734881294475,1.5708714826869072,1.8326855947494418,1.8852127589491336,4.175850519691419
2.84,1.7254779645072043,0.006222426988852051,0.02688983834274807,0.047810513350966186,0.07070725507047192,0.6975848602340953,4.5158612618276655,0.6900129548751521,6.169903423058443,1.5708693967469194,1.8326684506277107,1.8850260998853643,4.168372869653134
2.85,1.7245809204047204,0.006209662147202786,0.026824988623238177,0.04771483342304534,0.07057898270458422,0.6970422864645075,4.5039670077079474,0.6884922063118661,6.17007199467429,1.570867306405931,1.8326513005933702,1.8848395035708112,4.160894942624683
2.86,1.7236820284497654,0.006196958432402298,0.026760302465879217,0.047619328056218956,0.07045141780994275,0.6964993039823145,4.492125398720695,0.6869747826580497,6.17024059341728,1.5708652117205435,1.832634144946024,1.8846529725655128,4.153416900382321
2.87,1.7227813011351367,0.006184315750561349,0.02669577954896349,0.04752399702922514,0.07032455614368305,0.6959559181137772,4.480336299456792,0.6854607051371859,6.170409216426436,1.5708631127500141,1.8326169839471176,1.884466508408717,4.145938906049403
2.88,1.7218787505483961,0.006171734008518146,0.02663141955148022,0.04742884012046778,0.07019839348401828,0.6954121341556502,4.468599574734596,0.6839499953799789,6.1705778609289705,1.5708610095519155,1.8325998178737233,1.884280113109454,4.13846112138434
2.89,1.7209743889105351,0.006159213113766291,0.026567222153132074,0.047333857108226414,0.07007292563097876,0.6948679573765117,4.45691508866506,0.6824426747934857,6.170746524168958,1.5708589021835138,1.8325826470014988,1.8840937886738545,4.130983707633537
2.9,1.72006822857561,0.0061467529744544894,0.02650318703433507,0.04723904777066075,0.06994814840630398,0.6943233930169012,4.445282704659862,0.6809387645592017,6.1709152034072305,1.5708567907017685,1.8325654716047017,1.883907537105181,4.123506825525954
2.91,1.719160282030376,0.0061343534993862575,0.026439313876218406,0.047144411885815064,0.06982405765333458,0.6937784462894563,4.433702285439541,0.6794382856311434,6.1710838959212575,1.5708546751633357,1.8325482919562015,1.8837213604038545,4.116030635267679
2.92,1.718250561893923,0.006122014598019622,0.02637560236062436,0.0470499492316227,0.0697006492369044,0.6932331223790521,4.422173693041629,0.677941258733934,6.171252599005038,1.5708525556245658,1.8325311083274924,1.8835352605674853,4.108555296536489
2.93,1.7173390809173092,0.006109736180466824,0.02631205217010816,0.046955659585910504,0.06957791904323239,0.6926874264429372,4.410696788828785,0.6764477043608856,6.171421309968988,1.570850432141508,1.8325139209887074,1.8833492395909013,4.10108096847642
2.94,1.7164258519831963,0.006097518157494027,0.026248662987937828,0.046861542726403284,0.0694558629798147,0.692141363610873,4.399271433496927,0.6749576427720847,6.171590026139825,1.5708483047699084,1.8324967302086295,1.8831632994661767,4.09360780969233
2.95,1.715510888105484,0.006085360440521016,0.02618543449809408,0.046767598430728266,0.06933447697531654,0.69159493898527,4.387897487083364,0.6734710939924753,6.171758744860458,1.5708461735652126,1.8324795362547062,1.8829774421826617,4.086135978244467
2.96,1.7145942028832593,0.006073262941740511,0.026122366385249913,0.04667382647610744,0.06921375698140464,0.6910481576361991,4.376574808464689,0.6719880797593539,6.171927463140496,1.5708440385932712,1.8324623394705075,1.8827916702897864,4.078665631055067
2.97,1.7136758093997357,0.006061225573828094,0.026059458334819575,0.04658022664011818,0.06909369896793821,0.6905010246139514,4.365303256601106,0.6705086187974967,6.172096178502598,1.570841899904405,1.8324451400881065,1.88260598553362,4.071196925327423
2.98,1.712755721048454,0.006049248250159522,0.025996710032921585,0.04648679870012988,0.06897429892639119,0.6899535449398475,4.3540826896162415,0.6690327303639457,6.172264888346713,1.5708397575528823,1.8324279383689952,1.8824203898807963,4.063730017470726
2.99,1.7118339514102077,0.006037330884778118,0.02593412116638404,0.04639354243339267,0.06885555286922002,0.6894057236077601,4.342912964943097,0.667560433719555,6.172433590044326,1.570837611594029,1.8324107345831777,1.882234885366538,4.056265063253435
3.0,1.7109105141996845,0.006025473392380539,0.025871691422746885,0.04630045761707833,0.06873745682952945,0.6888575655848498,4.331793939391696,0.6660917478996973,6.172602280979109,1.5708354620829805,1.8323935290001527,1.8820494740290428,4.048802217866427
3.0100000000000002,1.7099854232652938,0.006013675688316511,0.025809420490261747,0.04620754402828454,0.06862000686096528,0.6883090758117002,4.320725469157,0.6646266917131638,6.172770958546653,1.570833309074687,1.8323763218889564,1.8818641579097484,4.041341635917314
3.02,1.7090586925889897,0.0060019376885886025,0.025747308057891823,0.04611480144403928,0.06850319903760721,0.6877602592024544,4.309707409826834,0.6631652837410645,6.172939620154214,1.5708311526239191,1.8323591135182091,1.881678939053597,4.033883471424768
3.0300000000000002,1.7081303362860965,0.005990259309851964,0.025685353815311708,0.046022229641305125,0.06838702945386156,0.6872111206449498,4.298739616389798,0.6617075423357267,6.173108263220454,1.5708289927852734,1.8323419041561602,1.8814938195093003,4.026427877812832
3.04,1.707200368605133,0.0059786404694140895,0.0256235574529073,0.04592982839698357,0.06827149422435418,0.6866616650008541,4.2878219432431965,0.660253485619596,6.1732768851751825,1.570826829613178,1.8323246940707334,1.8813088013296033,4.0189750079052535
3.0500000000000003,1.7062688039276377,0.0059670810852345685,0.025561918661775613,0.045837597487919345,0.06815658948382315,0.6861118971058009,4.276954244200948,0.6588031314841348,6.173445483459094,1.5708246631618974,1.8323074835295727,1.8811238865715492,4.01152501391979
3.06,1.7053356568416167,0.0059555810759942185,0.02550043713371694,0.04574553669061227,0.06804231139015976,0.6855618217647615,4.266136373438608,0.6573564971467375,6.173614055603997,1.5708224934852095,1.8322902727422201,1.8809390763135663,4.004078047405668
3.0700000000000003,1.7044009420334798,0.005944140360993171,0.025439112561246032,0.045653645781650196,0.06792865611968797,0.6850114437591611,4.255368184128062,0.6559135997973169,6.173782599114611,1.5708203206368934,1.8322730619449596,1.8807543720964848,3.996634259321232
3.08,1.7034646742386235,0.0059327588601042255,0.02537794463759715,0.04556192453790894,0.06781561986495183,0.6844607678502006,4.244649527818644,0.6544744568928369,6.173951111414488,1.570818144670954,1.8322558514395688,1.880569776581422,3.989193800066325
3.09,1.702526868381803,0.005921436493905041,0.02531693305670915,0.04547037273599828,0.06770319884061779,0.6839097987698984,4.233980256234018,0.65303908531244,6.174119589999382,1.570815965641,1.8322386414828924,1.8803852916731143,3.9817568193680173
3.1,1.7015875395212097,0.005910173183625367,0.025256077513231192,0.04537899015248772,0.06759138928098396,0.6833585412248331,4.223360220570519,0.6516075016910244,6.174288032376058,1.5708137836004985,1.832221432330706,1.8802009192646572,3.9743234663179985
3.11,1.7006467028483523,0.005898968851146838,0.02519537770252261,0.0452877765639106,0.0674801874398752,0.6828069998962754,4.2127892715057795,0.6501797224178104,6.174456436062093,1.5708115986027802,1.8322042242377174,1.8800166612370255,3.966893889366856
3.12,1.6997043736879356,0.005887823419002791,0.02513483332065276,0.04519673174676823,0.0673695895905383,0.6822551794403197,4.202267259207355,0.648755763634905,6.1746247985856755,1.5708094107010444,1.8321870174575687,1.8798325194585959,3.9594682363183478
3.13,1.6987605674977424,0.005876736810378066,0.02507444406440089,0.04510585547753395,0.0672595920255372,0.6817030844880169,4.191794033341355,0.6473356412358683,6.174793117485411,1.570807219948364,1.8321698122428374,1.8796484957846684,3.9520466543236843
3.14,1.697815299868513,0.005865708949108814,0.025014209631255963,0.04501514753265727,0.06715019105664818,0.6811507196455057,4.181369443081066,0.6459193708642793,6.174961390310121,1.5708050263976912,1.8321526088450375,1.8794645920569875,3.944629289875801
3.15,1.6968685865238264,0.005854739759682302,0.024954129719416563,0.044924607688567965,0.067041383014755,0.680598089494145,4.170993337115587,0.6445069679123012,6.175129614618649,1.5708028301018624,1.8321354075146226,1.8792808101032628,3.9372162888036395
3.16,1.6959204427859962,0.005843829167257709,0.024894204027788955,0.04483423572156473,0.06693316425113395,0.6800451985888283,4.1606655645709445,0.6430984471271265,6.1752977881633315,1.5708006311084466,1.8321182084667063,1.8790971515288382,3.92980779615558
3.17,1.6949708816188847,0.005832977097742846,0.024834432255980605,0.04474403140739633,0.0668255311424426,0.6794920514514563,4.150385978363052,0.6416938211724115,6.175465909562961,1.5707984294408495,1.8321010117554264,1.8789136169544203,3.9224039557874857
3.18,1.694019921101499,0.005822183477500237,0.024774814104324375,0.04465399452288105,0.06671848007116327,0.6789386525965018,4.140154422434906,0.6402931061150129,6.1756339757319,1.5707962251704979,1.832083817753736,1.878730208924757,3.915004911908326
3.19,1.693067577178824,0.005811448233631821,0.024715349273854756,0.04456412484434405,0.06661200744436516,0.6783850065064726,4.129970744152719,0.6388963161003623,6.175801984373295,1.5707940183468352,1.8320666266880392,1.8785469290864552,3.9076108075697404
3.2,1.6921138658965034,0.005800771293890926,0.02465603746631501,0.04447442214810438,0.06650610968778312,0.6778311176396495,4.119834790495619,0.6375034649921135,6.175969933210183,1.5707918090189108,1.8320494387816593,1.878363779057402,3.9002217851242045
3.21,1.6911588033993403,0.0057901525866821376,0.024596878384157018,0.0443848862104789,0.06640078324571644,0.677276990430213,4.109746408066636,0.6361145663696935,6.176137819985778,1.5707895972353705,1.8320322542547518,1.8781807604257483,3.892837986219017
3.22,1.6902024059297973,0.00577959204106115,0.024537871730541127,0.044295516807786,0.06629602458092754,0.6767226292883706,4.099705443103682,0.6347296335258549,6.1763056424637375,1.5707873830444496,1.8320150733242182,1.8779978747488941,3.8854595517902935
3.23,1.6892446898264948,0.005769089586734635,0.024479017209336016,0.044206313716349484,0.06619183017454085,0.676168038600484,4.08971174149055,0.6333486794642279,6.17647339842845,1.5707851664939643,1.8319978962036183,1.877815123552472,3.878086622056954
3.24,1.6882856715227124,0.005758645154060096,0.024420314525118534,0.044117276712502304,0.0660881965259415,0.6756132227291968,4.0797651487678905,0.6319717168968718,6.176641085685302,1.570782947631303,1.8319807231030831,1.8776325083293308,3.8707193365147163
3.25,1.6873253675448883,0.005748258674045737,0.024361763383173553,0.04402840557259043,0.06598512015267415,0.6750581860135616,4.069865510144205,0.6305987582418271,6.1768087020609626,1.5707807265034197,1.8319635542292283,1.8774500305385198,3.8633578339300847
3.2600000000000002,1.6863637945111187,0.005737930078350313,0.02430336348949383,0.0439397000729766,0.06588259759034173,0.6745029327691671,4.060012670506827,0.6292298156206673,6.176976245403657,1.5707785031568238,1.8319463897850674,1.8772676916042736,3.8560022523343402
3.27,1.685400966791669,0.005727659299301959,0.024245114550769695,0.04385115998987828,0.06578062539375791,0.6739474672867316,4.050206475851372,0.6278649017913152,6.177143713861334,1.57077627762986,1.8319292299126948,1.8770854918576194,3.8486527288572785
3.2800000000000002,1.6844368979303028,0.005717446269891715,0.02418701627439538,0.04376278509955257,0.06567920013636583,0.6733917938326727,4.040446771767759,0.6265040302519281,6.177311105696363,1.570774049956241,1.8319120747574367,1.8769034327643104,3.8413093998020527
3.29,1.6834716070437636,0.0057072909237470965,0.024129068368498062,0.04367457517914897,0.06557831840809195,0.6728359166510248,4.03073339631414,0.6251472159995581,6.1774784184440925,1.5707718201804983,1.8318949247690581,1.8767215276152234,3.8339724009956937
3.3000000000000003,1.682505112035925,0.005697193195148927,0.02407127054190278,0.043586530005106004,0.06547797681729443,0.6722798399627788,4.021066192121815,0.6237944707351879,6.17764564958692,1.5707695883523862,1.831877780342043,1.8765397776436834,3.8266418675276284
3.31,1.6815374320927068,0.005687153019023811,0.024013622504145574,0.043498649353785834,0.06537817198984879,0.671723567966332,4.011445001758667,0.6224458047332704,6.177812796354734,1.5707673545300782,1.8318606419132546,1.8763581814935193,3.8193179338454026
