t,V,n,Ca_i,Ca_ret
3.45,-75.0611136798811,0.03733694665095022,0.26106107638785125,0.9581912621180334
3.46,-75.05913283061189,0.037231260599306475,0.26054255599334963,0.9587086796866079
3.47,-75.05715315662913,0.03712587752107275,0.2600250815879687,0.9592250550513862
3.48,-75.05517464764237,0.037020796534989686,0.2595086510587559,0.959740390314739
3.49,-75.05319729344582,0.0369160167624317,0.25899326229706154,0.960254687574789
3.5,-75.05122108391767,0.03681153732739909,0.2584789131985297,0.960767948925419
3.5100000000000002,-75.04924600901967,0.03670735735651029,0.25796560166308996,0.9612801764562805
3.52,-75.04727205879657,0.03660347597899399,0.2574533255949478,0.9617913722528023
3.5300000000000002,-75.04529922337562,0.036499892326681486,0.25694208290257664,0.9623015383961993
3.54,-75.04332749296606,0.03639660553399896,0.25643187149870844,0.9628106769634799
3.5500000000000003,-75.04135685785864,0.03629361473795983,0.2559226893003252,0.963318790027456
3.56,-75.03938730842518,0.03619091907815716,0.2554145342286504,0.96382587965675
3.5700000000000003,-75.0374188350718,0.03608851769664803,0.2549074042090928,0.9643319479158267
3.58,-75.03545142798433,0.03598640973735171,0.25440129717097737,0.9648369968651239
3.59,-75.03348507764795,0.03588459434725807,0.2538962110480694,0.9653410285608098
3.6,-75.03151977468153,0.035783070676033604,0.2533921437783969,0.9658440450548704
3.61,-75.02955550977761,0.03568183787587495,0.25288909330418086,0.966346048395147
3.62,-75.02759227370183,0.035580895101500996,0.2523870575718263,0.9668470406253453
3.63,-75.02563005729239,0.03548024151014518,0.25188603453191394,0.9673470237850426
3.64,-75.02366885145942,0.03537987626154771,0.2513860221391913,0.9678459999096969
3.65,-75.02170864718447,0.03527979851794793,0.25088701835256405,0.9683439710306553
3.66,-75.01974943551994,0.03518000744407656,0.25038902113508743,0.9688409391751618
3.67,-75.01779120758857,0.03508050220714818,0.2498920284539577,0.9693369063663662
3.68,-75.01583395458289,0.03498128197685359,0.24939603828050336,0.9698318746233316
3.69,-75.0138776677647,0.03488234592535225,0.24890104859017687,0.9703258459610438
3.7,-75.01192233846461,0.0347836932272648,0.2484070573625459,0.9708188223904181
3.71,-75.00996795808152,0.03468532305966559,0.24791406258128496,0.9713108059183088
3.72,-75.00801451808212,0.034587234602075176,0.24742206223416685,0.9718017985475165
3.73,-75.00606201000043,0.034489427036453024,0.24693105431305432,0.9722918022767969
3.74,-75.00411042543736,0.03439189954719004,0.24644103681389146,0.9727808191008686
3.75,-75.00215975606022,0.034294651321101315,0.24595200773669545,0.9732688510104213
3.7600000000000002,-75.00020999360235,0.0341976815474188,0.24546396508554819,0.9737558999921239
3.77,-74.99826112986257,0.034100989417784056,0.24497690686858786,0.9742419680286328
3.7800000000000002,-74.99631315670487,0.03400457412624105,0.2444908310980006,0.9747270570985997
3.79,-74.99436606605798,0.033908434869228954,0.24400573579001236,0.9752111691766798
3.8000000000000003,-74.99241984991491,0.033812570845575006,0.24352161896488042,0.9756943062335398
3.81,-74.99047450033262,0.033716981256487435,0.24303847864688535,0.976176470235866
3.8200000000000003,-74.98853000943164,0.033621665305548325,0.24255631286432258,0.9766576631463719
3.83,-74.98658636939568,0.03352662219870665,0.24207511964949446,0.9771378869238072
3.84,-74.98464357247127,0.033431851144271225,0.24159489703870177,0.9776171435229642
3.85,-74.9827016109172,0.03333735135281391,0.24111564307218541,0.9780954348947106
3.86,-74.98076047684253,0.03324312203687353,0.2406373557939559,0.9785727629860701
3.87,-74.97882016259892,0.033149162411651376,0.24016003325217944,0.9790491297400508
3.88,-74.97688066062614,0.03305547169472854,0.2396836734990152,0.9795245370957237
3.89,-74.97494196342119,0.03296204910600453,0.23920827459057648,0.9799989869882446
3.9,-74.97300406353797,0.032868893867690215,0.23873383458692263,0.980472481348862
3.91,-74.97106695358671,0.03277600520430078,0.2382603515520509,0.9809450221049246
3.92,-74.96913062623364,0.03268338234264878,0.23778782355388822,0.9814166111798901
3.93,-74.9671950742005,0.03259102451183715,0.2373162486642833,0.9818872504933321
3.94,-74.96526029026417,0.032498930943252326,0.23684562495899836,0.9823569419609487
3.95,-74.9633262672562,0.03240710087055731,0.23637595051770105,0.9828256874945693
3.96,-74.96139299806254,0.03231553352968484,0.2359072234239567,0.9832934890021638
3.97,-74.95946047562295,0.03222422815883055,0.23543944176521997,0.9837603483878494
3.98,-74.95752869293081,0.03213318399844619,0.23497260363282704,0.9842262675518982
3.99,-74.9555976430326,0.03204240029123286,0.23450670712198768,0.9846912483907458
4.0,-74.95366731902766,0.0319518762821343,0.23404175033177718,0.9851552927969985
4.01,-74.95173771406768,0.03186161121833014,0.23357773136512852,0.985618402659441
4.0200000000000005,-74.94980882135648,0.03177160434922927,0.23311464832882442,0.986080579863044
4.03,-74.9478806341496,0.031681854926463256,0.23265249933348964,0.9865418262889722
4.04,-74.94595314575398,0.03159236220387963,0.23219128249358278,0.9870021438145921
4.05,-74.9440263495276,0.03150312543753542,0.23173099592738886,0.9874615343134785
4.0600000000000005,-74.94210023887923,0.03141414388569055,0.23127163775701115,0.9879199996554238
4.07,-74.94017480726802,0.031325416808801396,0.23081320610836376,0.9883775417064441
4.08,-74.9382500482033,0.03123694346951426,0.2303556991111635,0.9888341623287877
4.09,-74.93632595524419,0.031148723132658953,0.22989911489892242,0.9892898633809425
4.1,-74.93440252199935,0.03106075506524239,0.22944345160894003,0.9897446467176431
4.11,-74.9324797421267,0.030973038536442198,0.22898870738229546,0.9901985141898786
4.12,-74.93055760933318,0.03088557281760041,0.22853488036384012,0.9906514676449003
4.13,-74.92863611727486,0.03079835718198632,0.22808196870207106,0.9911035089262932
4.14,-74.92671525939215,0.030711390904408428,0.22762997054892747,0.9915546398740891
4.15,-74.92479502946128,0.03062467326248783,0.22717888406044046,0.9920048623244191
4.16,-74.92287542133197,0.030538203536044094,0.22672870739641326,0.9924541781096897
4.17,-74.92095642889923,0.030451981007024256,0.22627943872038028,0.9929025890586084
4.18,-74.91903804610308,0.030366004959496578,0.2258310761995995,0.9933500969961908
4.19,-74.91712026692826,0.030280274679644264,0.2253836180050448,0.9937967037437683
4.2,-74.91520308540397,0.030194789455759232,0.22493706231139882,0.9942424111189951
4.21,-74.91328649560359,0.03010954857823589,0.22449140729704484,0.9946872209358563
4.22,-74.91137049164439,0.030024551339564966,0.22404665114405958,0.9951311350046743
4.23,-74.90945506768735,0.02993979703432736,0.2236027920382057,0.9955741551321172
4.24,-74.90754021793681,0.029855284959188058,0.2231598281689244,0.996016283121205
4.25,-74.90562593664035,0.029771014412889995,0.22271775772932767,0.9964575207713181
4.26,-74.90371221808843,0.029686984696248038,0.22227657891619113,0.9968978698782033
4.2700000000000005,-74.90179905661428,0.029603195112142947,0.22183628992994653,0.9973373322339824
4.28,-74.8998864465936,0.029519644965515398,0.22139688897467447,0.9977759096271582
4.29,-74.89797438244436,0.02943633356336,0.22095837425809686,0.9982136038426228
4.3,-74.89606285862665,0.029353260214719366,0.22052074399156968,0.9986504166616641
4.3100000000000005,-74.8941518696424,0.02927042423067821,0.2200839963900756,0.9990863498619734
4.32,-74.89224141003527,0.02918782492435751,0.21964812967221692,0.9995214052176522
4.33,-74.89033147439042,0.0291054616109086,0.21921314206020792,0.9999555844992197
4.34,-74.88842205733432,0.02902333360750742,0.21877903177986788,1.00038888947362
4.3500000000000005,-74.88651315353464,0.028941440233348693,0.21834579706061372,1.0008213219042286
4.36,-74.88460475770002,0.028859780809640214,0.21791343613545297,1.0012528835508605
4.37,-74.88269686457997,0.028778354659597098,0.21748194724097636,1.0016835761697764
4.38,-74.8807894689647,0.028697161108436103,0.21705132861735071,1.0021134015136903
4.39,-74.87888256568496,0.028616199483369967,0.21662157850831193,1.0025423613317763
4.4,-74.87697614961195,0.028535469113601785,0.21619269516115772,1.0029704573696756
4.41,-74.87507021565716,0.02845496933031943,0.21576467682674066,1.003397691369504
4.42,-74.87316475877228,0.02837469946668994,0.21533752175946094,1.0038240650698578
4.43,-74.87125977394903,0.028294658857854017,0.21491122821725944,1.0042495802058222
4.44,-74.86935525621915,0.028214846840920505,0.21448579446161056,1.0046742385089777
4.45,-74.86745120065419,0.028135262754960935,0.21406121875751552,1.005098041707406
4.46,-74.86554760236552,0.02805590594100405,0.21363749937349494,1.0055209915256988
4.47,-74.8636444565042,0.027976775742030405,0.21321463458158219,1.0059430896849633
4.48,-74.86174175826089,0.027897871502966978,0.2127926226573163,1.0063643379028293
4.49,-74.85983950286582,0.027819192570681838,0.21237146187973518,1.006784737893457
4.5,-74.8579376855887,0.027740738293978783,0.21195115053136862,1.0072042913675425
4.51,-74.85603630173864,0.027662508023592075,0.2115316868982313,1.0076230000323259
4.5200000000000005,-74.85413534666422,0.02758450111218115,0.21111306926981613,1.008040865591597
4.53,-74.85223481575328,0.027506716914325446,0.21069529593908745,1.0084578897457028
4.54,-74.85033470443302,0.027429154786519114,0.21027836520247395,1.0088740741915543
4.55,-74.84843500800824,0.027351814086778316,0.2098622753596581,1.009289420622748
4.5600000000000005,-74.84653572084505,0.027274694172679175,0.20944702471253912,1.0097039307301545
4.57,-74.84463683814461,0.027197794405604905,0.2090326115674649,1.0101176062006614
4.58,-74.84273835533573,0.02712111414928467,0.20861903423445827,1.0105304487176128
4.59,-74.84084026787896,0.027044652769318854,0.20820629102696364,1.0109424599609558
4.6000000000000005,-74.83894257126647,0.02696840963317356,0.2077943802618397,1.0113536416072473
4.61,-74.83704526102176,0.026892384110175152,0.20738330025935267,1.01176399532966
4.62,-74.83514833269952,0.026816575571504787,0.20697304934316935,1.0121735227979904
4.63,-74.83325178188551,0.026740983390193016,0.20656362584035018,1.0125822256786647
4.64,-74.8313556041963,0.026665606941114396,0.2061550280813426,1.0129901056347457
4.65,-74.82945979527922,0.0265904456009821,0.205747254399974,1.0133971643259398
4.66,-74.82756435081207,0.026515498748342626,0.20534030313344506,1.0138034034086036
4.67,-74.82566926650308,0.026440765763570417,0.20493417262232286,1.0142088245357506
4.68,-74.82377453809073,0.02636624602886261,0.20452886121053418,1.0146134293570572
4.69,-74.82188016134353,0.02629193892823375,0.20412436724535857,1.015017219518871
4.7,-74.81998613206,0.02621784384751058,0.203720689077422,1.0154201966642153
4.71,-74.81809244606846,0.02614396017432678,0.20331782506068968,1.0158223624327982
4.72,-74.81619909922695,0.026070287298117802,0.20291577355245966,1.016223718461017
4.73,-74.81430608742303,0.025996824610115696,0.202514532913356,1.0166242663819658
4.74,-74.81241340657377,0.025923571503343987,0.20211410150732237,1.017024007825442
4.75,-74.81052105262553,0.02585052737261253,0.201714477701615,1.0174229444179532
4.76,-74.8086290215539,0.02577769161451243,0.20131565986679642,1.0178210777827232
4.7700000000000005,-74.80673730936363,0.025705063627410978,0.20091764637672863,1.0182184095396984
4.78,-74.80484591208844,0.025632642811446622,0.2005204356085667,1.0186149413055552
4.79,-74.80295482579103,0.025560428568523925,0.20012402594275205,1.0190106746937055
4.8,-74.80106404656291,0.025488420302308593,0.199728415763006,1.0194056113143042
4.8100000000000005,-74.79917357052435,0.025416617418222494,0.1993336034563232,1.0197997527742544
4.82,-74.7972833938243,0.02534501932343874,0.1989395874129652,1.0201931006772151
4.83,-74.79539351264032,0.025273625426876754,0.19854636602645379,1.020585656623607
4.84,-74.79350392317845,0.025202435139197364,0.19815393769356476,1.0209774222106185
4.8500000000000005,-74.79161462167328,0.02513144787279797,0.19776230081432128,1.0213683990322138
4.86,-74.78972560438771,0.025060663041807697,0.1973714537919876,1.0217585886791367
4.87,-74.78783686761307,0.024990080062082552,0.1969813950330625,1.0221479927389194
4.88,-74.78594840766893,0.024919698351200652,0.19659212294727302,1.0225366127958875
4.89,-74.78406022090314,0.024849517328457475,0.19620363594756804,1.0229244504311665
4.9,-74.78217230369178,0.02477953641486107,0.19581593245011183,1.0233115072226886
4.91,-74.78028465243908,0.02470975503312741,0.19542901087427808,1.0236977847451985
4.92,-74.7783972635774,0.024640172607675644,0.19504286964264303,1.0240832845702599
4.93,-74.77651013356729,0.024570788564623445,0.19465750718097966,1.0244680082662616
4.94,-74.7746232588973,0.024501602331782384,0.19427292191825113,1.0248519573984245
4.95,-74.77273663608412,0.024432613338653313,0.19388911228660471,1.0252351335288066
4.96,-74.77085026167254,0.024363821016421757,0.19350607672136538,1.0256175382163097
4.97,-74.76896413218908,0.024295224797836166,0.19312381366096296,1.025999173016728
4.98,-74.76707824344626,0.024226824115440696,0.1927423215459207,1.026380039483371
4.99,-74.76519259170523,0.02415861840451592,0.1923615988205287,1.0267601391660373
5.0,-74.76330717350848,0.024090607102650617,0.19198164393259565,1.027139473611168
5.01,-74.76142198542108,0.024022789649081593,0.19160245533306927,1.0275180443620857
5.0200000000000005,-74.75953702403045,0.0239551654846889,0.19122403147602973,1.0278958529589972
5.03,-74.75765228594635,0.02388773405199104,0.1908463708186835,1.0282729009390026
5.04,-74.75576776780068,0.023820494795140167,0.19046947182135693,1.0286491898361
5.05,-74.75388346624734,0.02375344715991737,0.19009333294749,1.0290247211811931
5.0600000000000005,-74.75199937796224,0.02368659059372793,0.1897179526636301,1.0293994965020952
5.07,-74.75011549964302,0.023619924545596624,0.18934332943942578,1.0297735173235374
5.08,-74.7482318280091,0.02355344846616303,0.1889694617476204,1.030146785167174
5.09,-74.74634835980143,0.02348716180767686,0.18859634806404607,1.0305193015515883
5.1000000000000005,-74.74446509178253,0.023421064023993313,0.18822398686761738,1.0308910679923
5.11,-74.74258202073624,0.023355154570568488,0.18785237664032522,1.0312620860017692
5.12,-74.74069914346778,0.02328943290445472,0.18748151586723064,1.0316323570894046
5.13,-74.73881645680352,0.023223898484296047,0.1871114030364586,1.0320018827615685
5.14,-74.73693395759096,0.02315855077032362,0.186742036639192,1.0323706645215829
5.15,-74.73505164269868,0.02309338922435118,0.18637341516966544,1.032738703869736
5.16,-74.73316950901615,0.023028413309770537,0.18600553712515927,1.033106002303288
5.17,-74.73128755345374,0.02296362249154706,0.18563840100599324,1.033472561316477
5.18,-74.7294057729426,0.0228990162362152,0.18527200531552074,1.033838382400525
5.19,-74.72752416443461,0.022834594011874043,0.18490634856012253,1.0342034670436444
5.2,-74.72564272490231,0.02277035528818288,0.18454142924920092,1.0345678167310433
5.21,-74.7237614513388,0.02270629953635676,0.18417724589517345,1.034931432944932
5.22,-74.72188034075769,0.022642426229162124,0.1838137970134672,1.0352943171645286
5.23,-74.7199993901931,0.022578734840912412,0.18345108112251265,1.0356564708660652
5.24,-74.71811859669947,0.022515224847463745,0.1830890967437378,1.0360178955227937
5.25,-74.71623795735165,0.02245189572621054,0.1827278424015621,1.0363785926049913
5.26,-74.71435746924477,0.02238874695608123,0.18236731662339062,1.0367385635799675
5.2700000000000005,-74.7124771294942,0.022325778017533965,0.18200751793960812,1.0370978099120691
5.28,-74.71059693523549,0.022262988392552367,0.18164844488357315,1.0374563330626858
5.29,-74.70871688362439,0.02220037756464123,0.18129009599161217,1.037814134490257
5.3,-74.70683697183675,0.022137945018822328,0.18093246980301367,1.0381712156502767
5.3100000000000005,-74.70495719706851,0.0220756902416302,0.18057556486002227,1.0385275779953005
5.32,-74.70307755653566,0.022013612721107967,0.18021937970783314,1.0388832229749496
5.33,-74.70119804747422,0.021951711946803152,0.1798639128945858,1.0392381520359186
5.34,-74.69931866714023,0.021889987409763542,0.1795091629713587,1.0395923666219797
5.3500000000000005,-74.69743941280969,0.021828438602533064,0.17915512849216308,1.0399458681739895
5.36,-74.69556028177855,0.021767065019147692,0.17880180801393764,1.0402986581298939
5.37,-74.69368127136272,0.021705866155131336,0.17844920009654236,1.0406507379247347
5.38,-74.69180237889806,0.021644841507491804,0.178097303302753,1.0410021089906547
5.39,-74.68992360173559,0.02158399057470267,0.1777461161982471,1.0413527727569092
5.4,-74.68804493681033,0.02152331285541292,0.17739563735083638,1.0417027306503928
5.41,-74.68616638117838,0.02146280785004512,0.1770458653314101,1.042051984094996
5.42,-74.6842879321799,0.021402475061277643,0.17669679871421687,1.042400534511414
5.43,-74.68240958717126,0.02134231399324181,0.17634843607638634,1.0427483833174764
5.44,-74.68053134352508,0.02128232415151766,0.17600077599792308,1.043095531928152
5.45,-74.67865319862992,0.02122250504312977,0.17565381706170116,1.0434419817555554
5.46,-74.67677514989045,0.021162856176543014,0.175307557853458,1.0437877342089517
5.47,-74.67489719472715,0.021103377061658424,0.17496199696178882,1.0441327906947637
5.48,-74.6730193305764,0.021044067209809014,0.1746171329781409,1.0444771526165761
5.49,-74.67114155489024,0.020984926133755674,0.17427296449680788,1.044820821375142
5.5,-74.66926386513643,0.020925953347682998,0.1739294901149238,1.0451637983683884
5.51,-74.66738625879832,0.020867148367195224,0.17358670843245785,1.0455060849914215
5.5200000000000005,-74.66550873337471,0.02080851070931212,0.17324461805220817,1.045847682636533
5.53,-74.66363128637991,0.020750039892464926,0.17290321757979668,1.0461885926932053
5.54,-74.6617539153436,0.020691735436492307,0.1725625056236631,1.046528816548117
5.55,-74.65987661781071,0.020633596862636307,0.1722224807950594,1.0468683555851488
5.5600000000000005,-74.65799939134149,0.02057562369353833,0.17188314170804417,1.0472072111853887
5.57,-74.6561222335113,0.020517815453235163,0.17154448697947713,1.0475453847271383
5.58,-74.65424514191065,0.020460171667154966,0.1712065152290134,1.047882877585917
5.59,-74.6523681141451,0.02040269186211333,0.1708692250790979,1.0482196911344692
5.6000000000000005,-74.65049114783525,0.020345375566309304,0.17053261515495993,1.0485558267427686
5.61,-74.64861424061661,0.020288222309321507,0.17019668408460753,1.048891285778024
5.62,-74.64673739013959,0.02023123162210417,0.169861430498822,1.0492260696046853
5.63,-74.64486059406944,0.020174403036983264,0.16952685303115225,1.0495601795844485
5.64,-74.64298385008624,0.020117736087652625,0.16919295031790946,1.049893617076261
5.65,-74.6411071558848,0.020061230309170088,0.16885972099816152,1.0502263834363275
5.66,-74.63923050917462,0.020004885237953653,0.16852716371372756,1.0505584800181151
5.67,-74.63735390767992,0.01994870041177765,0.16819527710917254,1.0508899081723593
5.68,-74.6354773491395,0.019892675369768926,0.16786405983180164,1.0512206692470685
5.69,-74.63360083130678,0.019836809652403073,0.16753351053165502,1.0515507645875304
5.7,-74.63172435194969,0.019781102801500652,0.16720362786150242,1.0518801955363162
5.71,-74.6298479088507,0.019725554360223427,0.16687441047683751,1.0522089634332874
5.72,-74.62797149980682,0.01967016387307063,0.16654585703587285,1.0525370696156002
5.73,-74.62609512262945,0.019614930885875247,0.16621796619953413,1.0528645154177108
5.74,-74.62421877514446,0.01955985494580033,0.1658907366314553,1.053191302171381
5.75,-74.6223424551921,0.019504935601335264,0.16556416699797272,1.0535174312056843
5.76,-74.62046616062702,0.01945017240229216,0.16523825596812017,1.0538429038470092
5.7700000000000005,-74.61858988931826,0.01939556489980215,0.16491300221362343,1.054167721419067
5.78,-74.61671363914915,0.019341112646311803,0.16458840440889505,1.0544918852428946
5.79,-74.61483740801741,0.019286815195579475,0.16426446123102895,1.0548153966368619
5.8,-74.61296119383502,0.01923267210267172,0.16394117135979525,1.0551382569166758
5.8100000000000005,-74.61108499452828,0.019178682923959713,0.16361853347763491,1.0554604673953856
5.82,-74.60920880783333,0.019124847216361325,0.16329654626919668,1.0557820293837314
5.83,-74.60733263141603,0.01907116453777996,0.16297520842160015,1.056102944189949
5.84,-74.60545646319679,0.01901763444829952,0.1626545186251586,1.0564232131192282
5.8500000000000005,-74.60358030110885,0.01896425650928903,0.162334475572832,1.0567428374741252
5.86,-74.60170414309731,0.018911030283395646,0.16201507796022002,1.0570618185545686
5.87,-74.59982798711908,0.01885795533454093,0.16169632448555632,1.0573801576578647
5.88,-74.59795183114284,0.018805031227917175,0.1613782138497036,1.057697856078703
5.89,-74.59607567314892,0.018752257529983732,0.16106074475614815,1.058014915109161
5.9,-74.59419951112929,0.018699633808463335,0.16074391591099466,1.0583313360387103
5.91,-74.59232334308753,0.018647159632338463,0.16042772602296096,1.058647120154221
5.92,-74.59044716703868,0.018594834571847706,0.16011217380337275,1.058962268739967
5.93,-74.58857098100928,0.018542658198482144,0.15979725796615837,1.0592767830776313
5.94,-74.58669478303727,0.018490630084981734,0.15948297722784366,1.0595906644463118
5.95,-74.58481857117197,0.018438749805331764,0.1591693303075467,1.059903914122525
5.96,-74.58294234347395,0.01838701693475922,0.1588563159269727,1.0602165333802125
5.97,-74.58106609801509,0.01833543104972928,0.15854393281040863,1.0605285234907458
5.98,-74.57918983287847,0.01828399172794173,0.1582321796847183,1.060839885722931
5.99,-74.57731354615834,0.01823269854832748,0.15792105527933722,1.0611506213430144
6.0,-74.57543723596007,0.018181551091045002,0.15761055832626722,1.061460731614687
6.01,-74.57356090040011,0.018130548937476867,0.1573006875600715,1.0617702177990902
6.0200000000000005,-74.57168453760595,0.018079691670226234,0.15699144171786958,1.062079081154821
6.03,-74.56980814571607,0.01802897887311342,0.1566828195393321,1.0623873229379364
6.04,-74.5679317228799,0.017978410131172403,0.15637481976667583,1.0626949444019584
6.05,-74.56605526725784,0.017927985030647398,0.15606744114465845,1.0630019467978802
6.0600000000000005,-74.56417877702111,0.01787770315898944,0.15576068242057367,1.0633083313741698
6.07,-74.56230225035182,0.01782756410485298,0.15545454234424613,1.063614099376776
6.08,-74.56042568544288,0.017777567458092464,0.15514901966802638,1.0639192520491325
6.09,-74.55854908049801,0.01772771280975897,0.1548441131467858,1.0642237906321643
6.1000000000000005,-74.55667243373165,0.017677999752096846,0.1545398215379117,1.0645277163642912
6.11,-74.55479574336898,0.017628427878540354,0.15423614360130233,1.0648310304814335
6.12,-74.55291900764591,0.017578996783710332,0.1539330780993618,1.0651337342170166
6.13,-74.55104222480897,0.017529706063410876,0.15363062379699519,1.0654358288019765
6.140000000000001,-74.54916539311536,0.01748055531462603,0.15332877946160361,1.0657373154647642
6.15,-74.5472885108329,0.017431544135516508,0.15302754386307935,1.066038195431351
6.16,-74.54541157624001,0.017382672125416408,0.1527269157738008,1.0663384699252327
6.17,-74.5435345876257,0.01733393888482994,0.1524268939686276,1.0666381401674359
6.18,-74.54165754328952,0.017285344015428195,0.15212747722489578,1.0669372073765206
6.19,-74.53978044154158,0.017236887120045914,0.15182866432241285,1.0672356727685879
6.2,-74.53790328070251,0.017188567802678262,0.151530454043453,1.067533537557282
6.21,-74.53602605910343,0.01714038566847764,0.15123284517275215,1.0678308029537977
6.22,-74.534148775086,0.01709234032375046,0.15093583649750314,1.068127470166883
6.23,-74.53227142700231,0.017044431375954027,0.1506394268073509,1.0684235404028455
6.24,-74.53039401312785,0.01699665843331349,0.1503436148941416,1.0687190148657526
6.25,-74.52851653161353,0.016949021104610277,0.15004839955178254,1.0690138947575467
6.26,-74.5266389808034,0.01690151900056316,0.14975377957713454,1.0693081812773302
6.2700000000000005,-74.52476135905886,0.01685415173305965,0.149459753769511,1.0696018756217673
6.28,-74.5228836647502,0.01680691891511569,0.1491663209306493,1.0698949789851089
6.29,-74.52100589625657,0.016759820160872362,0.14887347986470542,1.0701874925591974
6.3,-74.5191280519659,0.01671285508559267,0.14858122937824955,1.0704794175334706
6.3100000000000005,-74.51725013027485,0.01666602330565828,0.14828956828026105,1.0707707550949679
6.32,-74.5153721295888,0.016619324438566323,0.14799849538212365,1.0710615064283333
6.33,-74.5134940483218,0.016572758102926157,0.1477080094976206,1.0713516727158223
6.34,-74.51161588489654,0.016526323918456185,0.14741810944293,1.0716412551373047
6.3500000000000005,-74.50973763774424,0.016480021505980668,0.14712879403661977,1.071930254870271
6.36,-74.50785930530469,0.01643385048742656,0.14684006209964312,1.0722186730898355
6.37,-74.50598088602622,0.016387810485820328,0.14655191245533367,1.072506510968743
6.38,-74.5041023783656,0.01634190112528483,0.14626434392940063,1.0727937696773717
6.390000000000001,-74.50222378078803,0.01629612203103616,0.14597735534992415,1.0730804503837388
6.4,-74.50034509176712,0.016250472829380556,0.14569094554735063,1.0733665542535056
6.41,-74.49846630978483,0.01620495314771126,0.1454051133544878,1.073652082449981
6.42,-74.4965874333315,0.01615956261450544,0.14511985760650023,1.0739370361341272
6.43,-74.49470846090573,0.016114300859321105,0.14483517714090452,1.074221416464564
6.44,-74.49282939101438,0.01606916751279404,0.14455107079756463,1.0745052245975737
6.45,-74.49095022217259,0.016024162206634742,0.14426753741868725,1.0747884616871053
6.46,-74.48907095290366,0.01597928457362538,0.14398457584881705,1.0750711288847796
6.47,-74.48719158173911,0.01593453424761676,0.1437021849348321,1.0753532273398934
6.48,-74.48531210721862,0.015889910863525317,0.14342036352593926,1.0756347581994243
6.49,-74.48343252788995,0.015845414057330098,0.14313911047366948,1.0759157226080358
6.5,-74.48155284230899,0.015801043466069774,0.1428584246318732,1.076196121708081
6.51,-74.47967304903972,0.01575679872783966,0.1425783048567158,1.0764759566396078
6.5200000000000005,-74.47779314665416,0.015712679481788745,0.1422987500066729,1.076755228540363
6.53,-74.47591313373235,0.015668685368116754,0.142019758942526,1.0770339385457977
6.54,-74.47403300886234,0.01562481602807118,0.14174133052735766,1.0773120877890707
6.55,-74.47215277064016,0.015581071103944374,0.14146346362654708,1.077589677401054
6.5600000000000005,-74.47027241766985,0.015537450239070619,0.1411861571077655,1.077866708510337
6.57,-74.46839194856332,0.015493953077823244,0.14090940984097183,1.0781431822432306
6.58,-74.46651136194049,0.015450579265611712,0.1406332206984079,1.0784190997237724
6.59,-74.46463065642912,0.015407328448878757,0.14035758855459407,1.0786944620737304
6.6000000000000005,-74.46274983066492,0.015364200275097505,0.1400825122863247,1.078969270412609
6.61,-74.46086888329145,0.015321194392768652,0.13980799077266381,1.0792435258576512
6.62,-74.45898781296013,0.01527831045141759,0.13953402289494038,1.0795172295238447
6.63,-74.45710661833024,0.015235548101591598,0.13926060753674402,1.0797903825239261
6.640000000000001,-74.45522529806891,0.015192906994857024,0.13898774358392052,1.080062985968385
6.65,-74.45334385085106,0.015150386783796502,0.13871542992456745,1.0803350409654686
6.66,-74.45146227532628,0.015107987121818276,0.13844366544890627,1.0806065486212904
6.67,-74.4495805700307,0.015065707662654852,0.13817244904895068,1.0808775100401133
6.68,-74.44769873362586,0.01502354806171241,0.13790177961938999,1.0811479263235995
6.69,-74.44581676479679,0.014981507975491432,0.13763165605720604,1.081417798571137
6.7,-74.44393466223526,0.014939587061489104,0.1373620772616067,1.0816871278798965
6.71,-74.44205242463985,0.014897784978196441,0.1370930421340213,1.0819559153448357
6.72,-74.44017005071578,0.014856101385095417,0.1368245495780962,1.082224162058704
6.73,-74.43828753917492,0.014814535942656124,0.13655659849969032,1.0824918691120469
6.74,-74.43640488873582,0.014773088312333926,0.13628918780687083,1.0827590375932101
6.75,-74.4345220981236,0.014731758156566624,0.13602231640990858,1.0830256685883444
6.76,-74.43263916606996,0.01469054513877164,0.1357559832212738,1.0832917631814092
6.7700000000000005,-74.43075609131317,0.014649448923343208,0.13549018715563158,1.0835573224541781
6.78,-74.42887287259798,0.014608469175649586,0.13522492712983764,1.0838223474862423
6.79,-74.42698950867565,0.014567605562030251,0.13496020206293383,1.0840868393550152
6.8,-74.42510599830386,0.014526857749793141,0.13469601087614383,1.084350799135737
6.8100000000000005,-74.4232223402468,0.014486225407211879,0.13443235249286872,1.0846142279014792
6.82,-74.42133853327499,0.014445708203523033,0.13416922583868277,1.0848771267231474
6.83,-74.41945457616536,0.01440530580892336,0.13390662984132892,1.0851394966694883
6.84,-74.41757046770121,0.014365017894567088,0.13364456343071468,1.0854013388070916
6.8500000000000005,-74.41568620667215,0.014324844132563182,0.13338302553890752,1.085662654200395
6.86,-74.41380179187409,0.014284784195972657,0.13312201510013097,1.0859234439116896
6.87,-74.41191722210925,0.014244837758805855,0.1328615310507599,1.0861837090011224
6.88,-74.41003249618609,0.014205004496019776,0.13260157232931657,1.0864434505267018
6.890000000000001,-74.40814761291934,0.014165284083515396,0.13234213787646615,1.0867026695443012
6.9,-74.40626257112989,0.014125676198135009,0.13208322663501262,1.086961367107664
