t,A_dopa_c,C_dopa_c,C_OMD_c,C_Ro_central,A_bens,C_bens_central,C_bens_peripheral,A_Ro,C_Ro_peripheral
2.65,3.3089156565261386,55.0038116442424,115.42607468417803,0.01180785698574621,1.6159566986273646,0.01972711640748033,0.044793907801880126,0.001962060866812317,0.049165221329563046
2.66,3.266504758785433,54.687674581595694,115.69791194464311,0.011750765575146808,1.6008378723907268,0.019552898725424043,0.044651705309710535,0.0019141913411894744,0.049041585160835635
2.67,3.224637452672419,54.37239999050791,115.96753001613062,0.011694362213455281,1.5858604978709592,0.019380254701532488,0.044509326279791074,0.001867489756003336,0.04891817019611234
2.68,3.1833067836851603,54.058000615440676,116.23493604905372,0.011638632825423571,1.5710232532862127,0.019209169936816692,0.04436678054674772,0.0018219277447227326,0.048794977946990045
2.69,3.1425058539000146,53.74448900073294,116.50013723092634,0.011583563501661889,1.5563248251313426,0.019039630121422693,0.04422407785611111,0.0017774772941686193,0.048672009899083754
2.7,3.1022278751313466,53.43187729198354,116.76314085149113,0.011529140751064705,1.541763914784658,0.018871621105554442,0.044081227787107165,0.0017341113113492157,0.048549267470553846
2.71,3.062466148806815,53.12017731160865,117.02395427672603,0.011475351407839812,1.5273392360569578,0.018705128873174916,0.04393823978162205,0.0016918033998796526,0.04842675202843552
2.72,3.02321405249283,52.80940061131058,117.28258492458176,0.011422182582540373,1.5130495138076399,0.018540139527219952,0.04379512316224079,0.0016505276641727627,0.048304464902797356
2.73,2.984465054557915,52.49955841482273,117.53904029195814,0.011369621714243466,1.4988934854291993,0.018376639305453153,0.043651887112730416,0.0016102589263767852,0.04818240737106407
2.74,2.946212426481152,52.19066264960694,117.79332772542426,0.011317655478644523,1.4848698603553816,0.018214614144696384,0.04350854112201525,0.001570970595347786,0.04806058081485668
2.75,2.9084505973443435,51.88272109937396,118.04545547282365,0.011266274996313724,1.470977511748826,0.01805405174397559,0.04336509288832612,0.0015326445086212273,0.04793898599487895
2.7600000000000002,2.8711725925199163,51.57574657732599,118.29543067707739,0.011215466049371778,1.4572151146826695,0.017894937670386815,0.04322155227893605,0.0014952522028480481,0.04781762443025289
2.77,2.834372338457026,51.26974866711106,118.54326119289307,0.011165217836111562,1.443581471295323,0.01773725885854083,0.04307792776924523,0.0014587718438077606,0.04769649715210755
2.7800000000000002,2.7980437633535438,50.96473691345673,118.78895486979926,0.011115523151610173,1.4300753842223528,0.017581002248453187,0.042934227830658346,0.0014231815663880098,0.04757560517833108
2.79,2.7621808175956275,50.660720771079255,119.03251956421836,0.011066376479473344,1.41669565962122,0.01742615481812851,0.04279046089828558,0.0013884596007949735,0.04745494951275067
2.8000000000000003,2.726777532803882,50.35770954858092,119.27396319320025,0.011017758400841765,1.4034411151894632,0.017272703669788957,0.04264663528135502,0.0013545847628838761,0.04733453117706888
2.81,2.69182801795962,50.055712267706404,119.51329372706604,0.010969651215864401,1.3903105798213813,0.017120636026222786,0.042502759168136006,0.0013215363887865699,0.04721435114845889
2.82,2.657326457381489,49.75473759180165,119.75051918779968,0.010922046689699578,1.3773028933464537,0.016969939227974882,0.04235884062895768,0.0012892943170608065,0.04709441032758775
2.83,2.623267101679568,49.45479388069378,119.98564764204365,0.010874943768900186,1.3644169052414072,0.01682060071948319,0.042214887630251496,0.0012578388246804915,0.04697470955299199
2.84,2.5896442906420636,49.155889282900844,120.218687213514,0.010828331816128788,1.351651478009248,0.01667260808547892,0.042070907998448454,0.001227150770949163,0.04685524966278073
2.85,2.556452427987621,48.85803175791425,120.4496460658261,0.01078219712494489,1.3390054835381766,0.016525949011782556,0.041926909459393265,0.0011972114256185056,0.04673603147894054
2.86,2.523685990708033,48.56122894623117,120.67853240848494,0.010736532533374577,1.3264778044973458,0.016380611300343226,0.041782899623533584,0.0011680025254203212,0.04661705576203035
2.87,2.4913395256986193,48.265488272384154,120.90535449296279,0.010691328543992818,1.3140673338787836,0.016236582864313048,0.04163888599105089,0.0011395062470900019,0.04649832325123237
2.88,2.459407651494845,47.97081690737191,121.13012061291718,0.010646576498756756,1.3017729752919043,0.01609385173122836,0.0414948759489465,0.001111705212876777,0.04637983465033258
2.89,2.4278850687677425,47.677221740271115,121.35283910880696,0.010602267965907247,1.2895936445707545,0.01595240606033688,0.04135087675422475,0.0010845825485426563,0.046261590626219325
2.9,2.396766507225856,47.384709561611274,121.5735183371385,0.01055839451712114,1.2775282618880677,0.015812234057636394,0.04120689561785641,0.001058121555544225,0.04614359183323219
2.91,2.366046805534035,47.09328679126922,121.79216671432101,0.010514947834591927,1.2655757637074383,0.015673324104663832,0.041062939578034,0.0010323061931319228,0.04602583887831101
2.92,2.3357208359950783,46.802959734779016,122.00879267393256,0.010471919733413902,1.2537350915674776,0.01553566463765157,0.0409190156194071,0.0010071206175107045,0.04590833235378078
2.93,2.3057835766477863,46.5137343382452,122.22340470431442,0.010429302383271888,1.2420052029318926,0.015399244264456704,0.04077513055844313,0.000982549607719112,0.0457910728060281
2.94,2.2762299994904325,46.22561656839909,122.43601128994952,0.01038708798301298,1.2303850543795212,0.015264051583405875,0.040631291221109,0.0009585779039310928,0.04567406078408957
2.95,2.2470552208336976,45.93861190226545,122.64662098672552,0.010345269398598958,1.2188736243380234,0.01513007542831684,0.04048750420333665,0.000935191081479469,0.04555729677459679
2.96,2.2182543677242013,45.652725785145236,122.8552423525388,0.010303839342369205,1.207469892971308,0.014997304651747005,0.04034377608347374,0.0009123747637414517,0.04544078126143402
2.97,2.18982265519348,45.36796336482672,123.06188398809032,0.01026279088713363,1.196172853788628,0.014865728250098407,0.040200113299515366,0.0008901150801679319,0.04532451469086251
2.98,2.1617553607329794,45.08432958164027,123.266554521313,0.010222117256106418,1.1849815098788512,0.014735335323053399,0.0400565221893807,0.000868398506398701,0.04520849748383893
2.99,2.1340478008518518,44.8018292530303,123.46926259155602,0.010181811571193033,1.1738948705027856,0.014606115036879686,0.039913009027690766,0.000847211711117633,0.0450927300480395
3.0,2.1066953810174547,44.5204668970268,123.67001688040364,0.010141867269298152,1.1629119584490744,0.014478056703664872,0.039769579947016104,0.0008265418703612939,0.04497721275362782
3.0100000000000002,2.0796935461429107,44.24024691185498,123.86882607932294,0.010102277418371027,1.1520318027984697,0.014351149703390608,0.0396262410157248,0.0008063763491200233,0.04486194595893895
3.02,2.053037797496438,43.96117351379247,124.06569890102689,0.010063034998402935,1.1412534413849709,0.014225383510435521,0.03948299821143621,0.0007867028112625674,0.04474693000141775
3.0300000000000002,2.026723700382598,43.68325070947335,124.26064408334148,0.010024133081073527,1.1305759219567393,0.01410074770608788,0.0393398574087996,0.0007675092648216888,0.044632165193621114
3.04,2.000746874234176,43.40648233379717,124.45367037870558,0.009985564827122047,1.119998300861396,0.013977231964421459,0.039196824394567696,0.0007487839837961561,0.04451765182884611
3.0500000000000003,1.9751029974106233,43.13087203017683,124.64478656198081,0.009947323405239282,1.1095196435924553,0.013854826058140085,0.03905390486063787,0.0007305155557912187,0.044403390178039494
3.06,1.9497878028974684,42.85642321322412,124.83400142388126,0.009909407452311902,1.0991390242995691,0.013733519853339276,0.03891110441028811,0.0007126928391599748,0.04428938046944938
3.0700000000000003,1.9247970769709042,42.58313917790845,125.02132376797775,0.009871811017107776,1.088855525634523,0.0136133033078588,0.03876842856013141,0.0006953049503748302,0.04417562293271143
3.08,1.9001266609734135,42.311023054191644,125.20676241392627,0.0098345272167547,1.0786682389527895,0.01349416647343835,0.03862588273754627,0.0006783412818113625,0.04406211778186802
3.09,1.875772449881838,42.04007778783128,125.39032619474759,0.009797550769243884,1.06857626416956,0.013376099494184314,0.03848347228268747,0.0006617914856343474,0.043948865205662935
3.1,1.8517303908165148,41.77030616722583,125.57202395553911,0.00976087590301528,1.058578709545748,0.013259092604266562,0.038341202450827415,0.0006456454642122472,0.04383586537720342
3.11,1.8279964823133108,41.50171081259938,125.75186455254735,0.009724497709156154,1.0486746915996716,0.013143136126972422,0.03819907841344229,0.0006298933637947301,0.043723118448612514
3.12,1.804566774979792,41.23429418789863,125.92985685229326,0.009688410868502757,1.038863335241647,0.013028220476166525,0.03805710525704147,0.0006145255747370576,0.04361062455648754
3.13,1.7814373698082897,40.96805859852239,126.10600973039922,0.009652610462856792,1.029143773531277,0.012914336153678497,0.0379152879858208,0.000599532720753158,0.0434983838191887
3.14,1.758604417747452,40.70300619714664,126.28033207057395,0.00961709161926706,1.0195151476372162,0.012801473748875967,0.037773631522264976,0.0005849056541498986,0.043386396338713884
3.15,1.7360641236076235,40.439138972967946,126.45283276342056,0.009581849569121153,1.0099766075294092,0.012689623946152175,0.03763214070056857,0.0005706354682427943,0.0432746621995886
3.16,1.713812731515925,40.17645879528791,126.62352070494852,0.0095468796397755,1.000527309590532,0.012578777499134212,0.037490820290516494,0.000556713433371388,0.04316318147341708
3.17,1.6918465350110243,39.914967382180926,126.79240479852864,0.0095121772795178,0.9911664182444488,0.012468925248259773,0.03734967498100536,0.0005431310440272505,0.043051954215438
3.18,1.670161877440558,39.65466630309004,126.95949395098971,0.009477738053982948,0.9818931061467886,0.012360058122866932,0.037208709378991706,0.0005298800092085253,0.04294098046527064
3.19,1.6487551474796271,39.39555699540371,127.1247970689642,0.009443557632711238,0.9727065535505214,0.012252167134369437,0.03706792801652673,0.0005169522234770833,0.04283026024905571
3.2,1.6276227905849268,39.13764072208802,127.28832306822827,0.009409631823503796,0.9636059499274687,0.012145243393699795,0.0369273353327766,0.0005043398409325108,0.042719793573983776
3.21,1.606761300290364,38.880918602921774,127.45008086767386,0.009375956546534503,0.9545904927017388,0.012039278097674477,0.03678693568779959,0.0004920352222273764,0.04260958043221119
3.22,1.5861671952673888,38.625391694285575,127.61007937623566,0.00934252776670198,0.9456593838215528,0.011934262492063565,0.03664673339915356,0.0004800308034238063,0.04249962081054371
3.23,1.565837047092888,38.37106089259775,127.76832750869495,0.009309341575511563,0.9368118339096271,0.01183018791630137,0.03650673269758132,0.00046831925467673123,0.0423899146787194
3.24,1.545767475072283,38.11792695247386,127.92483418257753,0.009276394175044536,0.9280470614942472,0.01172704579520448,0.036366937735259064,0.0004568934502655921,0.04228046199162575
3.25,1.525955137723292,37.865990522005276,128.07960830767462,0.009243681825188354,0.9193642919117235,0.011624827627200341,0.03622735259890703,0.0004457464060377577,0.042171262694072446
3.2600000000000002,1.5063967367293294,37.61525212550184,128.23265879178302,0.009211200872432561,0.9107627577886335,0.01152352498949003,0.03608798130377788,0.00043487131060756016,0.042062316718392445
3.27,1.4870890193231068,37.365712153087216,128.38399454416577,0.009178947767230506,0.902241699332581,0.011423129541161084,0.03594882779003238,0.0004242615441668502,0.041953623982995646
3.2800000000000002,1.4680287742040197,37.11737090613672,128.53362446944334,0.00914691630596889,0.8938003638320589,0.011323633017832764,0.03580989592896456,0.00041391064666644487,0.04184518440653126
3.29,1.4492128267081337,36.870228591179675,128.68155746096065,0.00911510027200488,0.8854380050609373,0.011225027225279691,0.0356711895303996,0.00040381228109323644,0.04173699789923286
3.3000000000000003,1.4306380461572359,36.62428516350608,128.82780241239163,0.0090835057756593,0.8771538841793696,0.011127304049077476,0.03553271233148325,0.00039396029068144745,0.041629064305766295
3.31,1.4123013413733057,36.379540620193836,128.97236820900795,0.009052124196028409,0.8689472691837569,0.011030455448713486,0.03539446800352004,0.00038434866366300163,0.04152138352396423
3.3200000000000003,1.39419966121262,36.135994793511166,129.1152637296989,0.00902095242513394,0.860817434985828,0.010934473458439143,0.035256460151139646,0.0003749715369359789,0.04141395541765565
3.33,1.3763299932842243,35.89364739294903,129.25649784593568,0.00898998915308798,0.8527636632202132,0.010839350185197242,0.035118692314358636,0.0003658231891050943,0.04130677983311435
3.34,1.3586893636976536,35.652498063356774,129.396079420606,0.00895922923620727,0.8447852422233783,0.010745077808400375,0.03498116796894879,0.00035689803796978316,0.04119985662342505
3.35,1.3412748365756315,35.41254632030761,129.5340173079286,0.008928670319266111,0.836881466971468,0.010651648579265023,0.03484389052719898,0.00034819063718697545,0.04109318562029842
3.36,1.3240835142156495,35.17379158623421,129.67032035233132,0.008898309278375243,0.8290516391324487,0.010559054821382011,0.034706863337592535,0.00033969567520980885,0.04098676664943053
3.37,1.307112535553872,34.93623318592993,129.8049973881693,0.00886814314593633,0.8212950668195961,0.010467288928056668,0.034570089687325584,0.0003314079683301519,0.040880599527027
3.38,1.2903590779291505,34.69987034290095,129.93805723812073,0.008838169123616542,0.8136110649356668,0.010376343366040906,0.03443357279928612,0.00032332246459905304,0.04077468405949884
3.39,1.2738203513762811,34.46470219597953,130.06950871466884,0.008808384425280832,0.8059989541712745,0.01028621066469997,0.03429731584159522,0.00031543422376695913,0.040669020045522086
3.4,1.2574936022704961,34.23072778950603,130.19936061916783,0.008778786296302734,0.798458061643954,0.010196883422924215,0.03416132192151574,0.00030773843014743834,0.040563607275066235
3.41,1.2413761118417719,33.99794608118594,130.32762173852643,0.008749371982072873,0.7909877207488677,0.010108354307545874,0.03402559408771671,0.00030023038025323603,0.04045844553045619
3.42,1.2254652017062384,33.766355924606344,130.45430084645204,0.008720138755349088,0.7835872720486782,0.010020616062940742,0.03389013532118393,0.0002929055074144683,0.040353534584501596
3.43,1.209758228063538,33.535956086100335,130.57940670312755,0.008691083941574224,0.7762560623104181,0.00993366150062707,0.03375494854481745,0.00028575935791694295,0.04024887420207282
3.44,1.19425257270784,33.30674527108831,130.7029480545674,0.008662204950191325,0.768993443017825,0.009847483483201136,0.03362003663829027,0.0002787875537500846,0.04014446414259885
3.45,1.1789456560404425,33.07872208625527,130.824933633267,0.008633499225763314,0.7617987725334123,0.00976207494768676,0.03348540241652228,0.00027198584599565583,0.04004030415650924
3.46,1.1638349303341453,32.851885060319816,130.94537215483558,0.008604964454806926,0.7546714150697182,0.009677428894453347,0.033351048640676326,0.00026535008194358416,0.03993639398672141
3.47,1.1489178808324463,32.6262326402845,131.06427231946248,0.008576598477134175,0.7476107408298497,0.009593538388720612,0.03321697801640793,0.00025887621204594445,0.039832733368505076
3.48,1.1341920070675655,32.40176323722328,131.18164282167467,0.00854839914936512,0.7406161225825774,0.009510396523473984,0.033083193225369324,0.00025256023328204676,0.03972932203388233
3.49,1.1196549130631641,32.17847501034398,131.29749229956727,0.008520364855139538,0.7336869523058508,0.009427996599710504,0.03294969677295266,0.0002463984568082129,0.0396261596914992
3.5,1.105304126805523,31.95636630332907,131.4118294309362,0.00849249361069195,0.726822608039722,0.009346331767508539,0.032816491292749154,0.0002403869628311572,0.039523246067131854
3.5100000000000002,1.0911372773680588,31.735435224939348,131.5246628398101,0.00846478295686061,0.720022486380411,0.009265395377879342,0.032683579247883066,0.00023452213716693417,0.03942058086803851
3.52,1.077152007053845,31.51567986625858,131.63600113930383,0.008437229415335392,0.713285986464502,0.009185180809374558,0.032550963079008996,0.00022880039943085133,0.03931816380366952
3.5300000000000002,1.0633459880007772,31.297098239274582,131.74585292529713,0.008409830505142234,0.7066125129477995,0.0091056815003227,0.032418645176420076,0.00022321825725769048,0.03921599457330761
3.54,1.0497169227315601,31.079688274038375,131.85422677433502,0.008382585095248925,0.700001476160296,0.00902689095052278,0.032286627879041865,0.00021777230491729137,0.03911407286469096
3.5500000000000003,1.0362625421945129,30.863447841906957,131.96113124416928,0.008355491532341419,0.693452291756547,0.00894880271746159,0.032154913477728135,0.0002124592169387932,0.03901239836248834
3.56,1.0229806084881494,30.648374752455485,132.0665748712194,0.008328547397007939,0.6869643812470025,0.008871410422076526,0.03202350421063061,0.00020727575474449413,0.038910970748925626
3.5700000000000003,1.0098689113695423,30.434466748270673,132.1705661723579,0.008301750910781192,0.6805371713622432,0.008794707741873013,0.03189240226908525,0.00020221875588239576,0.03880978969847412
3.58,0.9969252695151192,30.221721509604414,132.273113643165,0.00827510025087934,0.6741700943138976,0.008718688413758871,0.03176160979545746,0.00019728513638852575,0.038708854880658616
3.59,0.9841475280395285,30.010136661101907,132.37422575933573,0.008248593452187447,0.6678625873362608,0.008643346229080025,0.03163112888733265,0.00019247188347847955,0.038608165960967646
3.6,0.9715335594722098,29.79970977082451,132.4739109761114,0.008222228273426686,0.6616140928667056,0.008568675035574397,0.03150096159586759,0.00018777605843335927,0.03850772260123479
3.61,0.9590812635303939,29.590438348062573,132.57217772563067,0.008196002757695137,0.6554240585848297,0.008494668737821101,0.031371109926107824,0.0001831947921045426,0.0384075244576044
3.62,0.9467885713817561,29.382319836360622,132.6690344159713,0.008169914777557607,0.6492919381567104,0.008421321305287194,0.031241575829821053,0.00017872529948376198,0.03830757118147053
3.63,0.9346534384788284,29.175351624086222,132.76448943382084,0.008143962827300727,0.6432171899532142,0.008348626758460376,0.03111236121757412,0.00017436485670871017,0.03820786241765357
3.64,0.9226738432094732,28.969531046487027,132.85855114491605,0.008118146170755527,0.6371992768104354,0.008276579166257621,0.030983467961005623,0.00017011079664292416,0.0381083978040702
3.65,0.9108477925155202,28.764855378249646,132.9512278913624,0.008092464194285658,0.6312376670512436,0.008205172657083393,0.030854897883348414,0.00016596052618970356,0.03800917697333707
3.66,0.8991733178385007,28.5613218428485,133.04252799083582,0.008066916751245429,0.625331833825186,0.008134401411709487,0.03072665276623289,0.0001619115104824757,0.037910199552431106
3.67,0.8876484768554237,28.358927607518947,133.1324597382572,0.008041503976222577,0.6194812553533093,0.008064259665901909,0.030598734346791747,0.0001579612812812962,0.03781146516285602
3.68,0.8762713517528603,28.15766985021233,133.22103140364095,0.008016219896973488,0.6136854146836286,0.007994741707796913,0.030471144320546307,0.00015410742874026481,0.03771297344868628
3.69,0.8650400489668336,27.957545681659532,133.30825123252447,0.007991060768604086,0.6079437996534536,0.007925841877496625,0.030343884341847708,0.00015034760027866868,0.037614724040873154
3.7,0.8539526995085179,27.758552129834886,133.39412744636897,0.007966026605447799,0.6022559029363258,0.00785755456757304,0.030216956023332426,0.00014667950208644985,0.03751671655055541
3.71,0.8430074585884524,27.560686187578263,133.478668241337,0.007941116341828643,0.5966212220022158,0.0077898742226468745,0.03009036093655095,0.00014310089682484383,0.03741895059001628
3.72,0.8322025044917494,27.36394480455614,133.56188178902838,0.007916328958671339,0.591039258909204,0.007722795337131602,0.029964100613876395,0.00013960960042810867,0.037321425768061245
3.73,0.821536039619731,27.168324889793126,133.6437762347244,0.007891663070135193,0.5855095205277016,0.007656312457672287,0.029838176546735616,0.0001362034838453166,0.03722414169170545
3.74,0.811006293449289,26.973823302257816,133.72435969338093,0.007867117433724107,0.5800315191537699,0.0075904201898096295,0.029712590180585207,0.00013288047891889878,0.03712709796365094
3.75,0.800611505898734,26.780436882703665,133.8036402679495,0.007842690776899577,0.5746047691841949,0.007525113161890464,0.029587342943155022,0.00012963854066188227,0.037030294185331776
3.7600000000000002,0.7903499522517524,26.588162410182345,133.88162602059177,0.007818381739774508,0.5692287921345942,0.00746038607954714,0.02946243620213479,0.00012647570243594226,0.036933729953837716
3.77,0.7802199210604032,26.396996640988743,133.9583249973031,0.007794188975610395,0.5639031122153164,0.007396233677675032,0.02933787130269351,0.00012339002612188536,0.03683740486451342
3.7800000000000002,0.770219731373023,26.20693627885342,134.03374520731555,0.007770111156033935,0.5586272598194222,0.007332650758306288,0.02921364953823623,0.0001203796395534743,0.036741318508705774
3.79,0.7603477101839317,26.017978013880295,134.10789464957398,0.0077461470240116435,0.5534007669705218,0.007269632141185205,0.02908977218868651,0.00011744268704471496,0.036645470476500686
3.8000000000000003,0.7506022199029433,25.83011847570654,134.18078127874728,0.007722295446676109,0.5482231729158854,0.007207172724510493,0.02896624047386884,0.00011457738794725647,0.036549860353047026
3.81,0.7409816366001305,25.64335427322827,134.2524130304445,0.007698555265216468,0.5430940197430533,0.007145267437346032,0.02884305559045075,0.00011178198868390968,0.036454487722085566
3.8200000000000003,0.7314843593543131,25.45768197588025,134.32279781164624,0.007674925406489045,0.5380128542289077,0.0070839112596842845,0.028720218696052922,0.00010905478455717299,0.036359352164115726
3.83,0.7221088116395699,25.27309811277295,134.39194349758648,0.007651404868187931,0.5329792281600989,0.007023099225938834,0.028597730906917165,0.00010639412141482821,0.036264453256409986
3.84,0.712853427681224,25.08959920082884,134.45985794410308,0.007627992632954602,0.5279926956778437,0.006962826396149391,0.028475593321134054,0.00010379836245003523,0.03616979057549574
3.85,0.7037166708807941,24.907181707732775,134.52654897007665,0.007604687773202209,0.5230528168874995,0.006903087895135064,0.028353806987289572,0.00010126593222526133,0.03607536369393008
3.86,0.6946970267613924,24.72584206665745,134.59202436398547,0.007581489368363398,0.5181591564809854,0.006843878897553295,0.028232372916474444,9.879529967869339e-05,0.03598117218173159
3.87,0.6857929890953336,24.545576706236954,134.6562918964769,0.007558396261854884,0.5133112810362822,0.006785194598613624,0.02811129210590835,9.638494444829122e-05,0.035887215609566994
3.88,0.6770030757162493,24.366382016202447,134.71935930610064,0.007535407353862093,0.5085087620938807,0.006727030247440393,0.02799056551201072,9.403339530740732e-05,0.03579349354504612
3.89,0.6683258246621387,24.18825437598293,134.78123430205775,0.007512519325336505,0.5037511754214979,0.006669381139104453,0.027870194056985143,9.173922033280521e-05,0.035700005563136746
3.9,0.659759791206365,24.011190186891792,134.84192456335265,0.007489724041587649,0.4990381005251219,0.00661224260935349,0.027750178633977444,8.950101709428742e-05,0.0356067512580396
3.91,0.6513035499214427,23.835185619616105,134.90143774222764,0.0074670360357834845,0.49436912096309527,0.006555610037986529,0.027630520103481018,8.731742040573749e-05,0.03551373012460464
3.92,0.6429556935624884,23.660237028509663,134.95978145995107,0.007444446547953115,0.48974382417816154,0.006499478847049748,0.027511219295267515,8.518709790377554e-05,0.035420941755983676
3.93,0.6347148331058653,23.486340655305177,135.01696330899463,0.007421956750815982,0.4851618015109069,0.006443844500985117,0.027392277008345577,8.310875012785884e-05,0.03532838570099155
3.94,0.6265795971396865,23.313492739656557,135.07299085254718,0.007399565482746359,0.48062264808444066,0.006388702505381188,0.027273694012007344,8.108110896931541e-05,0.03523606151687285
3.95,0.6185486316629769,23.141689508911345,135.127871624463,0.007377270475450586,0.4761259627737298,0.0063340484066438585,0.027155471046185455,7.910293697137809e-05,0.035143968764086216
3.96,0.6106206003232512,22.970927149547222,135.18161312859291,0.0073550716075030205,0.47167134827014484,0.0062798777927032205,0.0270376088210723,7.717302738225455e-05,0.03505210699235496
3.97,0.6027941837622166,22.801201837072465,135.23422283916022,0.007332967661978996,0.46725841095317144,0.006226186291622345,0.026920108018243155,7.529020266129049e-05,0.03496047575468167
3.98,0.5950680798236687,22.632509723268107,135.28570819999106,0.007310957802039934,0.4628867609489966,0.006172969572239522,0.02680296929032813,7.345331447975643e-05,0.03486907460103513
3.99,0.5874410082653745,22.464846934631318,135.3360766152992,0.007289041203128172,0.45855601317902706,0.006120223355587097,0.026686193253121635,7.166125114253001e-05,0.03477790307960931
4.0,0.5799116920380406,22.298209594188247,135.38533548343707,0.007267217027580743,0.4542657832656433,0.006067943370328048,0.026569780517055153,6.99129062334208e-05,0.03468696073841012
4.01,0.5724788823895974,22.132593793876623,135.43349215039458,0.007245484407093024,0.4500156930544848,0.006016125412874186,0.0264537316450528,6.820721985271976e-05,0.03459624712344019
4.0200000000000005,0.5651413381863444,21.96799561729123,135.4805539480259,0.007223842466005188,0.4458053660676449,0.005964765297888213,0.02633804718725035,6.654314459970869e-05,0.03450576178016179
4.03,0.5578978421444621,21.804411123045146,135.52652816226205,0.0072022903539691405,0.4416344311186708,0.005913858897654215,0.026222727653832337,6.491967113114787e-05,0.034415504252259956
4.04,0.5507471920902716,21.64183635399643,135.57142204973522,0.007180827251137809,0.4375025203787828,0.005863402121021639,0.02610777352968339,6.333581409071643e-05,0.034325474082246274
4.05,0.5436881813352251,21.48026735787172,135.6152428755319,0.007159452342742994,0.4334092650236791,0.005813390866001374,0.02599318530726346,6.179058076674604e-05,0.03423567081294372
4.0600000000000005,0.5367196514124567,21.319700132964417,135.65799780970767,0.007138164980540799,0.4293543069839562,0.005763821147740203,0.02587896339837232,6.0283054041760506e-05,0.03414609398324373
4.07,0.5298404332545068,21.160130690639246,135.69969404130768,0.007116964432417759,0.4253372858743925,0.0057146889561800265,0.025765108232649492,5.88122990537176e-05,0.034056743133238476
4.08,0.5230493840872663,21.001555016421772,135.74033870659898,0.007095850033156127,0.4213578471984771,0.005665990345407956,0.025651620195808408,5.737742158924551e-05,0.03396761780104657
4.09,0.5163453782889702,20.843969078512146,135.7799389078103,0.0070748211726425194,0.417415640291193,0.005617721411243629,0.02553849964488561,5.597755418565619e-05,0.033878717523422364
4.1,0.5097272982378455,20.68736884139955,135.81850172681405,0.007053877246130352,0.4135103163881395,0.005569878270250034,0.025425746923813285,5.4611839297671316e-05,0.033790041836880974
4.11,0.5031940407361382,20.531750257635608,135.85603421419577,0.007033017679243912,0.4096415300144759,0.005522457074844829,0.02531336235256841,5.327944035057216e-05,0.03370159027704307
4.12,0.49674452387393775,20.377109259077052,135.89254337755975,0.007012241952604598,0.4058089404693566,0.005475454029450746,0.025201346215580175,5.197955354142309e-05,0.03361336237794502
4.13,0.49037767376527946,20.22344177591254,135.9280362030907,0.006991549418239705,0.40201220898338846,0.005428865359579393,0.02508969878420107,5.071138447221036e-05,0.0335253576740262
4.14,0.48409242825674953,20.070743731100205,135.96251964964483,0.006970939366595182,0.3982509995104088,0.005382687320441643,0.024978420310415972,4.9474154748016634e-05,0.03343757569949794
4.15,0.47788774193901146,19.91901103331586,135.99600064074676,0.006950411062276457,0.3945249797977797,0.005336916208586961,0.024867511018342104,4.826711088644202e-05,0.033350015987726946
4.16,0.47176258234350027,19.768239640901893,136.02848606817298,0.006929956836711705,0.3908338206241147,0.00529154835363423,0.024756971110830275,4.7089516572728836e-05,0.03326267810137132
4.17,0.46571592978095677,19.618425397473146,136.0599827933352,0.0069095820610531175,0.3871771957701352,0.00524658011795765,0.02464680076977222,4.594065236354521e-05,0.033175561546659314
4.18,0.45974677800827335,19.469564150776364,136.09049764660577,0.006889290510371244,0.3835547821273001,0.0052020078978536055,0.024537000154850597,4.481981743206516e-05,0.033088665836077544
4.19,0.45385413396258034,19.321651823008967,136.12003742548978,0.006869076014309055,0.37996625968268394,0.005157828123393312,0.024427569404116622,4.372632828187035e-05,0.033001990524348754
4.2,0.44803701688745595,19.174684254830556,136.14860889789642,0.006848941526507637,0.3764113113175648,0.00511403725622697,0.02431850863544218,4.265951755390664e-05,0.032915535126604084
4.21,0.4422944586665574,19.028657328106455,136.17621879987283,0.006828884167885769,0.37288962289643696,0.005070631790559027,0.024209817946006882,4.1618734263771706e-05,0.03282929918260972
4.22,0.4366255037281935,18.883566896981556,136.20287383598756,0.006808903720281055,0.3694008832550313,0.005027608253021508,0.024101497412490073,4.060334348478313e-05,0.032743282220333084
4.23,0.431029208597912,18.739408812012304,136.22858067984853,0.006788999741477467,0.3659447841044934,0.004984963201632166,0.02399354709183705,3.9612725591549477e-05,0.0326574837683677
4.24,0.4255046420604487,18.596178921226983,136.25334597326471,0.006769171472068239,0.362521020080053,0.004942693226329678,0.02388596702103097,3.864627628370698e-05,0.03257190335635465
4.25,0.4200508863303375,18.453873065377255,136.27717632267763,0.00674941842829739,0.35912928903416563,0.00490079495217918,0.02377875721523719,3.7703407805726675e-05,0.03248654051244289
4.26,0.4146670360231421,18.312487081394742,136.30007830141116,0.006729740071466735,0.3557692918006973,0.004859265036801739,0.023671917669513827,3.678354749553435e-05,0.032401394764759194
4.2700000000000005,0.40935218814902186,18.172016805583926,136.3220584762004,0.006710135862109319,0.35244072979388924,0.004818100144157775,0.023565448375054553,3.588612552790941e-05,0.032316465641395654
4.28,0.4041054649097214,18.032458066907928,136.34312334555693,0.006690605211494451,0.3491433105073432,0.004777297004601221,0.02345934928229575,3.501060235734879e-05,0.03223175267018956
