t,AdoHcy,AdoMet
6.6000000000000005,2.7621429192174487,130.02975780316413
6.61,2.762637508802757,130.21511905926442
6.62,2.7631287499137835,130.3995717981819
6.63,2.7636166812546707,130.58312386565453
6.640000000000001,2.7641013346921945,130.76578291345095
6.65,2.7645827442070763,130.94755666296325
6.66,2.765060947756763,131.12845282193783
6.67,2.7655359870829583,131.30847859610938
6.68,2.7660078978428593,131.48764173616865
6.69,2.766476713453343,131.6659493167716
6.7,2.7669424689463016,131.84340861340908
6.71,2.7674051987921944,132.02002685216578
6.72,2.767864935070337,132.19581097760727
6.73,2.7683217111156093,132.37076807794773
6.74,2.768775558288237,132.54490483554997
6.75,2.769226508848129,132.71822813909472
6.76,2.7696745945305494,132.89074483391678
6.7700000000000005,2.7701198458275904,133.0624615561875
6.78,2.7705622941097254,133.23338488668958
6.79,2.771001967529379,133.4035211886699
6.8,2.7714388941424404,133.57287673139712
6.8100000000000005,2.771873104839475,133.7414579315051
6.82,2.772304630299558,133.9092711299816
6.83,2.772733496955292,134.07632229676517
6.84,2.7731597324570387,134.24261743078426
6.8500000000000005,2.773583364676928,134.4081628436511
6.86,2.7740044203390855,134.57296435230435
6.87,2.7744229259396733,134.73702782128962
6.88,2.7748389075955577,134.90035909080592
6.890000000000001,2.7752523910586566,135.0629639987884
6.9,2.7756634015563004,135.224848211249
6.91,2.7760719639304887,135.38601737027608
6.92,2.7764781038210677,135.54647705844246
6.93,2.7768818455226447,135.70623279100033
6.94,2.7772832127615046,135.86529001871085
6.95,2.7776822291544065,136.02365412951497
6.96,2.778078918117181,136.18133045425122
6.97,2.778473303368114,136.33832428634287
6.98,2.7788654072434005,136.49464081591648
6.99,2.7792552521321388,136.6502851859234
7.0,2.7796428600821987,136.80526247672566
7.01,2.780028253159115,136.9595777786535
7.0200000000000005,2.7804114528960504,137.11323608080377
7.03,2.780792480342669,137.26624228092052
7.04,2.781171356337865,137.41860124053287
7.05,2.7815481014816275,137.57031777738436
7.0600000000000005,2.781922736692125,137.7213967657157
7.07,2.782295281683959,137.87184286232926
7.08,2.7826657562038557,138.02166072903114
7.09,2.783034179698725,138.17085497287644
7.1000000000000005,2.783400571736536,138.31943020842863
7.11,2.7837649516383554,138.46739100332795
7.12,2.7841273378472753,138.61474178493867
7.13,2.7844877488620465,138.76148697845875
7.140000000000001,2.7848462029408902,138.90763096317437
7.15,2.785202718872404,139.05317818768646
7.16,2.785557314015859,139.19813287696422
7.17,2.785910005945934,139.34249927819204
7.18,2.786260812004088,139.4862815936992
7.19,2.7866097493062236,139.62948398209673
7.2,2.786956834750353,139.7721105594141
7.21,2.787302085220429,139.9141654191446
7.22,2.7876455173243397,140.05565260738848
7.23,2.7879871473206546,140.1965761161901
7.24,2.788326991394132,140.3369399104921
7.25,2.7886650655623133,140.47674791952966
7.26,2.789001385683976,140.61600403804363
7.2700000000000005,2.789335967352793,140.75471211593728
7.28,2.789668824798327,140.89287584800786
7.29,2.7899999739250396,141.03049908022777
7.3,2.790329429745392,141.1675855517112
7.3100000000000005,2.790657207108798,141.30413896845582
7.32,2.7909833207069927,141.4401630042448
7.33,2.7913077850793995,141.57566130154882
7.34,2.791630613979691,141.7106373722213
7.3500000000000005,2.791951821348909,141.84509475020798
7.36,2.792271421372711,141.97903700058725
7.37,2.792589427786338,142.11246761060326
7.38,2.7929058541620773,142.24539003481937
7.390000000000001,2.7932207139122265,142.37780769564293
7.4,2.79353402028318,142.50972397623727
7.41,2.7938457863043937,142.64114217471212
7.42,2.7941560249511035,142.77206564172624
7.43,2.794464749008604,142.9024976620169
7.44,2.7947719711143946,143.03244148854625
7.45,2.795077703760969,143.16190034287743
7.46,2.7953819592986027,143.29087741555102
7.47,2.795684749875942,143.4193758759557
7.48,2.7959860875447697,143.54739885713843
7.49,2.796285984249546,143.67494945820377
7.5,2.7965844517768574,143.80203075283103
7.51,2.796881501781605,143.92864578607927
7.5200000000000005,2.7971771457895755,144.05479757479688
7.53,2.7974713951580807,144.1804891102273
7.54,2.7977642609442634,144.30572336545092
7.55,2.798055754436583,144.4305032680924
7.5600000000000005,2.7983458866443947,144.55483172759872
7.57,2.798634668458003,144.67871162740013
7.58,2.798922110651109,144.80214582532665
7.59,2.7992082238832485,144.92513715402433
7.6000000000000005,2.799493018702235,145.04768842137173
7.61,2.7997765055465997,145.16980241089624
7.62,2.800058694748036,145.2914818821905
7.63,2.8003395962219626,145.41272953869114
7.640000000000001,2.8006192198237625,145.5335480651195
7.65,2.800897575808004,145.65394017570054
7.66,2.8011746740329433,145.77390853107445
7.67,2.801450524254688,145.89345576924197
7.68,2.8017251361292947,146.0125845059448
7.69,2.801998519214868,146.13129733504604
7.7,2.80227068297366,146.24959682891068
7.71,2.8025416367741647,146.36748553878593
7.72,2.8028113898932197,146.4849659951818
7.73,2.8030799509297455,146.60204060378777
7.74,2.803347329075246,146.71871187105992
7.75,2.803613533431777,146.8349822831328
7.76,2.803878572850794,146.95085427721529
7.7700000000000005,2.804142456094225,147.06633027019657
7.78,2.8044051918361923,147.18141265895972
7.79,2.8046667886647296,147.29610382069518
7.8,2.8049272550835074,147.4104061132142
7.8100000000000005,2.8051865995135508,147.52432187526247
7.82,2.8054448302763757,147.63785342319886
7.83,2.8057019550323536,147.75100294115788
7.84,2.805957982312126,147.86377278046047
7.8500000000000005,2.8062129201670114,147.976165195708
7.86,2.806466776568128,148.0881824227989
7.87,2.8067195594078282,148.19982667918595
7.88,2.806971276501132,148.31110016413373
7.890000000000001,2.8072219355871626,148.42200505897603
7.9,2.807471544330577,148.53254352737298
7.91,2.8077201103230043,148.64271771556866
7.92,2.8079676409614134,148.7525297335305
7.930000000000001,2.808214143447069,148.86198165482173
7.94,2.8084596253325635,148.97107560161677
7.95,2.808704093891289,149.07981364678383
7.96,2.808947556326428,149.1881978463862
7.97,2.8091900197721875,149.2962302399083
7.98,2.809431491295034,149.4039128504823
7.99,2.809671977894926,149.51124768511417
8.0,2.80991148650655,149.61823673491008
8.01,2.8101500240005524,149.72488197530268
8.02,2.810387596946808,149.83118534168577
8.03,2.8106242120385287,149.93714877334082
8.040000000000001,2.810859876048712,150.04277420903492
8.05,2.81109459556397,150.1480635596133
8.06,2.8113283771087922,150.25301872093976
8.07,2.8115612271465906,150.3576415741031
8.08,2.811793152080737,150.46193398562332
8.09,2.8120241582556056,150.56589780765805
8.1,2.8122542519576146,150.66953487820896
8.11,2.8124834394162668,150.77284702132803
8.120000000000001,2.8127117264677564,150.87583598693635
8.13,2.812939119397902,150.9785036016965
8.14,2.8131656242796748,151.0808516504756
8.15,2.8133912470982554,151.18288189874593
8.16,2.813615993784676,151.28459609862537
8.17,2.8138398702167637,151.38599598906669
8.18,2.8140628822200897,151.48708329604685
8.19,2.814285035568913,151.58785973275656
8.2,2.8145063359871294,151.6883269997895
8.21,2.814726789149214,151.7884867853318
8.22,2.81494640068117,151.88834076535127
8.23,2.81516517594989,151.98789055451894
8.24,2.8153831203602384,152.08713777535476
8.25,2.815600239550782,152.1860841037724
8.26,2.8158165389311285,152.28473116131659
8.27,2.816032023864202,152.383080557576
8.28,2.816246699667076,152.48113389034583
8.290000000000001,2.8164605716118025,152.57889274579
8.3,2.8166736449262424,152.6763586986034
8.31,2.816885924794894,152.7735333121743
8.32,2.8170974163597253,152.87041813874666
8.33,2.817308124721002,152.96701471958244
8.34,2.8175180548696104,153.06332457690664
8.35,2.817727211032457,153.15934913545445
8.36,2.8179355987156782,153.25508996760598
8.370000000000001,2.8181432228017873,153.35054856521202
8.38,2.818350088130184,153.44572640928567
8.39,2.8185561994977615,153.54062497013808
8.4,2.8187615616595108,153.6352457075138
8.41,2.818966179329131,153.72959007072646
8.42,2.819170057179633,153.82365949879417
8.43,2.819373199843948,153.91745542057507
8.44,2.8195756119155324,154.01097925490285
8.45,2.819777297948975,154.1042324107223
8.46,2.819978262562082,154.1972162375163
8.47,2.8201785102250185,154.2899321290268
8.48,2.8203780453504765,154.3823814795177
8.49,2.8205768723544744,154.47456565442644
8.5,2.820774995618183,154.56648600949592
8.51,2.8209724194885704,154.65814389089087
8.52,2.821169148279046,154.74954063531462
8.53,2.821365186270109,154.84067757012556
8.540000000000001,2.8215605377099897,154.93155601345373
8.55,2.8217552068152987,155.02217727431727
8.56,2.821949197771668,155.11254265273922
8.57,2.822142514345024,155.20265342687662
8.58,2.8223351597225186,155.29251084781035
8.59,2.8225271387283106,155.3821162135446
8.6,2.822718455325956,155.4714707857974
8.61,2.8229091134415363,155.56057581754993
8.620000000000001,2.8230991169639164,155.64943255315026
8.63,2.8232884697450014,155.73804222841684
8.64,2.8234771755999954,155.82640607074237
8.65,2.8236652383076595,155.91452529919718
8.66,2.823852661610567,156.00240112463302
8.67,2.824039449215363,156.09003474978672
8.68,2.824225604793024,156.17742736938362
8.69,2.8244111342093805,156.26458012959858
8.700000000000001,2.824596040020325,156.35149422847974
8.71,2.824780325700871,156.4381708389893
8.72,2.824963994964639,156.52461112151323
8.73,2.82514705150735,156.610816228644
8.74,2.825329499007725,156.69678730527238
8.75,2.8255113411283856,156.78252548867945
8.76,2.825692581516752,156.86803190862858
8.77,2.825873223805944,156.95330768745725
8.78,2.8260532716156797,157.03835394016912
8.790000000000001,2.826232728553174,157.1231717745259
8.8,2.8264115954422615,157.20776227031155
8.81,2.826589873956427,157.29212650671684
8.82,2.826767569823015,157.37626558650166
8.83,2.826944686173387,157.4601805861119
8.84,2.8271212260908785,157.54387257491044
8.85,2.8272971926101147,157.62734261525722
8.86,2.827472588716326,157.71059176258933
8.870000000000001,2.827647417344667,157.79362106550096
8.88,2.827821681379529,157.8764315658235
8.89,2.8279953836538603,157.95902429870566
8.9,2.8281685269484806,158.04140029269337
8.91,2.8283411145540374,158.12356056816589
8.92,2.828513157995097,158.2055061148452
8.93,2.828684655123898,158.28723795588112
8.94,2.8288556095572455,158.3687570911373
8.950000000000001,2.829026024981767,158.45006451390861
8.96,2.8291959051595894,158.53116121098256
8.97,2.8293652539340113,158.61204816270075
8.98,2.829534075235176,158.69272634302044
8.99,2.8297023730857473,158.77319671957594
9.0,2.8298701503545534,158.85346025360252
9.01,2.8300373979860094,158.93351789881294
9.02,2.830204117238218,159.01337060327432
9.03,2.8303703127011746,159.09301930898724
9.040000000000001,2.8305359929494953,159.17246495236873
9.05,2.8307011619340696,159.2517084639714
9.06,2.8308658230480854,159.33075076846197
9.07,2.831029978601688,159.409592782497
9.08,2.8311936305284022,159.4882354172613
9.09,2.8313567783059432,159.5666795846031
9.1,2.8315194289674017,159.64492617096917
9.11,2.8316815825812145,159.72297608796828
9.120000000000001,2.831843242462996,159.8008302201669
9.13,2.832004412292165,159.87848944629235
9.14,2.8321650943851386,159.95595466387303
9.15,2.8323252911860433,160.03322671838188
9.16,2.8324850055349207,160.11030650153373
9.17,2.832644239412992,160.18719481242405
9.18,2.832802995268465,160.26389249985982
9.19,2.832961276084934,160.34040046964077
9.200000000000001,2.83311908447764,160.41671958835482
9.21,2.833276423061823,160.49285072258982
9.22,2.8334332941137186,160.56879468190908
9.23,2.8335896990548477,160.64455213210366
9.24,2.833745641143113,160.72012404786423
9.25,2.8339011228589963,160.79551127311092
9.26,2.834056146682981,160.87071465176376
9.27,2.8342107150955482,160.94573502774278
9.28,2.8343648295750716,161.02057295476865
9.290000000000001,2.834518492920963,161.09522936911947
9.3,2.8346717076187367,161.169705116173
9.31,2.8348244760552825,161.24400101274554
9.32,2.834976800617488,161.31811787565334
9.33,2.8351286828381936,161.39205624726816
9.34,2.835280125700844,161.46581713610684
9.35,2.835431131147138,161.53940121592618
9.36,2.8355817015318343,161.61280929321765
9.370000000000001,2.8357318391938406,161.68604216937933
9.38,2.835881546287642,161.75910059027208
9.39,2.8360308241854217,161.83198506731316
9.4,2.836179675760951,161.90469656090025
9.41,2.8363281031973746,161.9772358244193
9.42,2.8364761086555395,162.0496036042339
9.43,2.836623694273997,162.12180063968532
9.44,2.8367708621690015,162.19382766309226
9.450000000000001,2.8369176144345123,162.2656853997512
9.46,2.8370639531421893,162.33737456793605
9.47,2.8372098802625367,162.4088959076569
9.48,2.8373553978313035,162.48025011997746
9.49,2.837500507868535,162.55143789653457
9.5,2.837645212347495,162.62245993087166
9.51,2.8377895132185325,162.69331690973527
9.52,2.8379334124090816,162.7640095130752
9.53,2.8380769118236597,162.83453841404443
9.540000000000001,2.838220013343871,162.90490427899925
9.55,2.8383627190886966,162.97510784154505
9.56,2.8385050315425175,163.04514993895458
9.57,2.838646952076934,163.1150310916688
9.58,2.8387884825637717,163.18475196215067
9.59,2.8389296248576104,163.2543132076786
9.6,2.839070380795782,163.32371548034652
9.61,2.83921075219837,163.39295942706386
9.620000000000001,2.839350740868211,163.4620456895556
9.63,2.839490348590894,163.53097490436215
9.64,2.839629577944406,163.59974789273872
9.65,2.8397684303958095,163.66836521423832
9.66,2.8399069076351076,163.73682747956494
9.67,2.840045011458814,163.8051353232645
9.68,2.840182743651517,163.87328937594742
9.69,2.840320105985884,163.94129026428854
9.700000000000001,2.8404571002226593,164.00913861102717
9.71,2.8405937281106652,164.07683503496708
9.72,2.84072999149497,164.1443801821702
9.73,2.8408658922336456,164.2117747019507
9.74,2.8410014319350347,164.27901917110952
9.75,2.841136612323898,164.34611419952245
9.76,2.841271435114695,164.41306039359736
9.77,2.841405902011585,164.47985835627438
9.78,2.8415400147084275,164.54650868702592
9.790000000000001,2.84167377488878,164.61301198185657
9.8,2.8418071842258996,164.67936883330316
9.81,2.841940243721983,164.74557984351287
9.82,2.84207295541984,164.81164559036486
9.83,2.8422053209412903,164.87756665639913
9.84,2.84233734187628,164.94334362111485
9.85,2.8424690198019955,165.0089770605921
9.86,2.8426003562828654,165.07446754749185
9.870000000000001,2.842731352870558,165.139815651056
9.88,2.842862011103983,165.20502193710723
9.89,2.8429923325092905,165.27008696804924
9.9,2.843122318649508,165.3350113069312
9.91,2.8432519712441393,165.3997955272422
9.92,2.8433812916254473,165.46444016838544
9.93,2.843510281285989,165.52894578051652
9.94,2.8436389417066277,165.59331291045922
9.950000000000001,2.843767274356536,165.65754210170564
9.96,2.8438952806931925,165.721633894416
9.97,2.8440229621623843,165.78558882541884
9.98,2.844150320198205,165.84940742821095
9.99,2.8442773562230568,165.91309023295727
