t,PRL,OT,DA
5.08,52.673316359557084,31.537461840891485,6718.261111001169
5.09,52.66801491709193,31.438270281321557,6744.798043001524
5.1000000000000005,52.661414976521606,31.340065694194145,6771.28195417638
5.11,52.653536909991516,31.242838258974743,6797.712950461414
5.12,52.64440079894485,31.146578252864625,6824.091137580646
5.13,52.63402643857174,31.051276049836652,6850.416621046861
5.14,52.622433342114896,30.95692211968216,6876.689506162025
5.15,52.60964075314571,30.863507026830906,6902.909898017719
5.16,52.59566764786116,30.771021429470704,6929.077901495542
5.17,52.58053272806285,30.67945607894741,6955.193621267548
5.18,52.56425443162505,30.588801818658617,6981.2571617966505
5.19,52.54685093635495,30.49904958314814,7007.2686273370455
5.2,52.52834016371803,30.410190397211398,7033.228121934626
5.21,52.508739782433594,30.322215375011467,7059.135749427404
5.22,52.48806721194052,30.235115719205865,7084.991613445921
5.23,52.466339628503796,30.148882719994624,7110.795817413665
5.24,52.44357399293337,30.06350775347735,7136.548464547491
5.25,52.419787019878235,29.97898228190247,7162.249657858027
5.26,52.39499518679685,29.89529785264249,7187.89950015008
5.2700000000000005,52.36921474220981,29.812446097198865,7213.498094023056
5.28,52.342461708962205,29.730418730374534,7239.04554187136
5.29,52.314751887384695,29.64920754945615,7264.541945884817
5.3,52.286100858353684,29.5688044334062,7289.987408049075
5.3100000000000005,52.25652398625019,29.489201342064828,7315.382030146015
5.32,52.226036430337025,29.41039031502244,7340.725913754154
5.33,52.1946531522696,29.33236347065183,7366.019160249073
5.34,52.16238889776033,29.255113006174994,7391.261870803791
5.3500000000000005,52.12925820974155,29.178631196481856,7416.454146389186
5.36,52.09527543143878,29.102910393356414,7441.596087774388
5.37,52.06045470911932,29.027943024721523,7466.6877955272
5.38,52.02480999475921,28.95372159389274,7491.729370014482
5.39,51.988355048628286,28.88023867884116,7516.720911402562
5.4,51.95110344251112,28.807486931431853,7541.662519657637
5.41,51.913068575981555,28.73545907605949,7566.5542945461775
5.42,51.87426366305023,28.664147909669165,7591.396335635321
5.43,51.83470173400055,28.593546301074966,7616.188742293265
5.44,51.79439564185418,28.52364719006813,7640.931613689672
5.45,51.7533580647868,28.454443586719037,7665.625048796056
5.46,51.71160150847811,28.385928570687447,7690.269146386189
5.47,51.66913830839631,28.31809529054102,7714.864005036494
5.48,51.62598063201697,28.250936963082115,7739.409723126435
5.49,51.582140484734836,28.184446872472236,7763.906398838912
5.5,51.5376297183257,28.11861836921821,7788.354130160671
5.51,51.49246001786866,28.053444870369784,7812.753014882673
5.5200000000000005,51.446642910102426,27.988919858520894,7837.10315060049
5.53,51.40018976604991,27.925036881136673,7861.404634714693
5.54,51.35311180308997,27.861789549915983,7885.657564431252
5.55,51.30542008697561,27.799171540161584,7909.862036761915
5.5600000000000005,51.25712553379867,27.73717659015786,7934.018148524605
5.57,51.20823891202303,27.67579850054818,7958.125996343791
5.58,51.158770851883745,27.615031133235643,7982.185676650904
5.59,51.10873184075962,27.554868411203298,8006.197285684703
5.6000000000000005,51.058132221915265,27.49530431811857,8030.160919491659
5.61,51.006982199568554,27.436332897529017,8054.076673926334
5.62,50.955291840722154,27.377948252273264,8077.9446446517795
5.63,50.903071076951235,27.32014454389899,8101.764927139908
5.64,50.850329706147015,27.262915992087855,8125.537616671879
5.65,50.7970773942164,27.206256874087355,8149.2628083384825
5.66,50.74332367827676,27.15016152403249,8172.940597040507
5.67,50.68907797367824,27.094624331979432,8196.571077489154
5.68,50.63434956585787,27.039639744098164,8220.154344206374
5.69,50.57914761516639,26.985202261880637,8243.690491525273
5.7,50.52348115913385,26.931306441547655,8267.17961359046
5.71,50.46735911405722,26.877946893510924,8290.621804358463
5.72,50.41079027655165,26.825118281841586,8314.01715759807
5.73,50.35378332506515,26.772815323745096,8337.365766890724
5.74,50.29634682135949,26.72103278904229,8360.667725630889
5.75,50.23848921740891,26.669765499177128,8383.923127026435
5.76,50.180218853641065,26.619008326989047,8407.132064099012
5.7700000000000005,50.121543954931255,26.568756196686113,8430.294629684402
5.78,50.062472635855734,26.519004083007044,8453.410916432891
5.79,50.00301290206868,26.469747010727307,8476.481016809663
5.8,49.94317265164613,26.42098005417134,8499.505023095144
5.8100000000000005,49.88295967639671,26.372698336730856,8522.483027385393
5.82,49.82238166313935,26.324897030389252,8545.415121592445
5.83,49.761446194947794,26.277571355252103,8568.301397444704
5.84,49.70016075236201,26.23071657908377,8591.141946487294
5.8500000000000005,49.63853271503868,26.184328016804905,8613.936860082435
5.86,49.576569376943795,26.13840102869716,8636.686229409825
5.87,49.51427793150176,26.092931021485445,8659.390145466989
5.88,49.451665470537804,26.047913448103387,8682.048699069624
5.89,49.38873899067057,26.00334380674881,8704.661980851974
5.9,49.325505394493504,25.95921764044077,8727.230081267197
5.91,49.261971491730044,25.91553053658208,8749.753090587721
5.92,49.1981440003626,25.872278126527164,8772.23109890561
5.93,49.13402954773541,25.82945608515547,8794.664196132924
5.94,49.069634671631135,25.787060130450218,8817.052472002077
5.95,49.004965821321356,25.745086023082646,8839.39601606619
5.96,48.94002935975235,25.70352956586901,8861.694917699464
5.97,48.87483157393708,25.66238660229306,8883.949266097557
5.98,48.80937866146577,25.62165301775781,8906.159150277905
5.99,48.74367673445828,25.581324738848192,8928.32465908007
6.0,48.67773182259005,25.541397732701924,8950.445881166119
6.01,48.61154987409947,25.50186800661331,8972.52290502097
6.0200000000000005,48.54513675677381,25.462731607641953,8994.555818952744
6.03,48.47849825891353,25.423984622226374,9016.544711093122
6.04,48.4116400902751,25.3856231758025,9038.489669397699
6.05,48.34456788299221,25.34764343242711,9060.390781646329
6.0600000000000005,48.27728719247557,25.31004159440613,9082.248135443482
6.07,48.20980350047181,25.27281390164507,9104.061818218599
6.08,48.14212222209905,25.235956630485838,9125.831917226462
6.09,48.07424869363868,25.199466095041274,9147.558519547505
6.1000000000000005,48.00618817821726,25.163338646211773,9169.241712088167
6.11,47.93794586745405,25.12757067122716,9190.881581581243
6.12,47.8695268823288,25.092158593291824,9212.478214586243
6.13,47.80093627403198,25.057098871234228,9234.031697489723
6.140000000000001,47.7321790247974,25.022387999160824,9255.542116505643
6.15,47.66326004871719,24.988022506114376,9277.009557675698
6.16,47.59418419253926,24.95399895573662,9298.434106869676
6.17,47.52495623644705,24.92031394593538,9319.815849785793
6.18,47.455580897789325,24.8869641081086,9341.154871951054
6.19,47.38606283375545,24.853946106529072,9362.451258721596
6.2,47.31640663349864,24.821256639322073,9383.705095283
6.21,47.24661682314159,24.788892437502167,9404.916466650637
6.22,47.17669786668411,24.756850264629758,9426.085457670022
6.23,47.10665416675193,24.725126916493288,9447.21215301715
6.24,47.036490065331066,24.693719220795348,9468.296637198822
6.25,46.96620984448745,24.66262403684276,9489.338994553003
6.26,46.89581772707207,24.631838255240584,9510.339309249144
6.2700000000000005,46.825317877411436,24.60135879759007,9531.297665288526
6.28,46.754714401983605,24.571182616190544,9552.214146504588
6.29,46.68401135380482,24.54130669311813,9573.088836563293
6.3,46.613212731192135,24.511728040252663,9593.92181896345
6.3100000000000005,46.54232247428385,24.48244369968357,9614.71317703702
6.32,46.47134446852115,24.45345074294537,9635.462993949457
6.33,46.400282545308386,24.42474627072962,9656.17135270006
6.34,46.32914048266099,24.39632741260041,9676.838336122286
6.3500000000000005,46.25792200584131,24.368191326713394,9697.464026884101
6.36,46.18663078798216,24.340335199538355,9718.048507488287
6.37,46.11527045069809,24.31275624558532,9738.591860272787
6.38,46.04384456468454,24.285451707134207,9759.094167411033
6.390000000000001,45.97235664988354,24.258418854047694,9779.555510912269
6.4,45.90081018231343,24.23165498232468,9799.975972621922
6.41,45.82920858628036,24.205157415420295,9820.35563422187
6.42,45.75755523736113,24.178923503529557,9840.694577230792
6.43,45.685853463496166,24.15295062322971,9860.992883004486
6.44,45.61410654556794,24.127236177221192,9881.250632736203
6.45,45.54231771796778,24.101777594071972,9901.467907456963
6.46,45.470490169151105,24.07657232796533,9921.644788035892
6.47,45.39862704218153,24.05161785845098,9941.781355180536
6.48,45.32673143526365,24.02691169019954,9961.877689437184
6.49,45.25480640226509,24.002451352760286,9981.93387119119
6.5,45.18285495363848,23.9782344002364,10001.9499806673
6.51,45.11088006050701,23.954258410300948,10021.926097930009
6.5200000000000005,45.038884649549544,23.930520985134287,10041.862302883823
6.53,44.966871604616294,23.907019750957655,10061.758675273584
6.54,44.89484376806802,23.883752357625433,10081.615294684812
6.55,44.82280394127741,23.86071647839337,10101.43224054401
6.5600000000000005,44.75075488512306,23.837909809689375,10121.20959211899
6.57,44.67869932047663,23.81533007088679,10140.947428519174
6.58,44.60663992868316,23.79297500408012,10160.645828695935
6.59,44.534579352034974,23.77084237386315,10180.304871442895
6.6000000000000005,44.46252019423937,23.74892996710943,10199.924635396243
6.61,44.390465020880285,23.727235592755058,10219.50519903505
6.62,44.318416359874234,23.70575708158373,10239.046640681587
6.63,44.246376701920745,23.684492286013985,10258.549038501633
6.640000000000001,44.174348502907606,23.663439079408143,10278.012470504813
6.65,44.10233418383992,23.642595355989165,10297.437014544901
6.66,44.030336128160535,23.621959031397797,10316.822748320103
6.67,43.95835668414479,23.601528042006812,10336.169749373372
6.68,43.88639816536597,23.581300344709078,10355.478095092743
6.69,43.814462851152165,23.56127391670867,10374.747862711627
6.7,43.742552987041506,23.541446755313373,10393.979129309113
6.71,43.67067078523579,23.52181687772847,10413.171971810301
6.72,43.598818425053054,23.502382320851805,10432.32646698659
6.73,43.526998053379295,23.483141141070064,10451.442691455988
6.74,43.455211785119594,23.464091414056153,10470.520721683426
6.75,43.38346170364904,23.445231234567668,10489.560633981058
6.76,43.31174986126363,23.426558716246383,10508.562504508573
6.7700000000000005,43.24007827855341,23.40807199161398,10527.526409273483
6.78,43.168448938988824,23.389769212935896,10546.4524241314
6.79,43.09686379976435,23.371648550141256,10565.340624786399
6.8,43.02532478925007,23.35370819116969,10584.191086791308
6.8100000000000005,42.95383380630307,23.335946341982247,10603.003885548003
6.82,42.882392720652305,23.31836122637884,10621.7790963077
6.83,42.811003373281274,23.30095108581705,10640.516794171268
6.84,42.73966757680858,23.283714179232284,10659.217054089526
6.8500000000000005,42.668387115866736,23.26664878285922,10677.879950863542
6.86,42.597163747479236,23.249753190054534,10696.505559144929
6.87,42.5259992014361,23.233025711120792,10715.09395343615
6.88,42.45489518066818,23.216464673131593,10733.645208090815
6.890000000000001,42.38385336162029,23.200068419757784,10752.159397313973
6.9,42.312875394620626,23.18383531109532,10770.636595162414
6.91,42.241962900532315,23.167763724147473,10789.076875544944
6.92,42.17111747357739,23.1518520522231,10807.480312222695
6.93,42.10034068518537,23.136098704155668,10825.846978809433
6.94,42.029634081669336,23.120502104608168,10844.176948771856
6.95,41.95899918454469,23.105060693914375,10862.47029542986
6.96,41.888437490845,23.089772927921548,10880.727091956858
6.97,41.81795047343492,23.074637277834483,10898.947411380064
6.98,41.74753958132028,23.05965223006097,10917.131326580778
6.99,41.677206239955595,23.044816286058545,10935.278910294688
7.0,41.606951851548764,23.030127962182593,10953.390235112152
7.01,41.536777795363456,23.01558578953572,10971.465373478495
7.0200000000000005,41.46668542801898,23.001188313818382,10989.504397694302
7.03,41.396676083787874,22.986934095180775,11007.507379915689
7.04,41.32675107447927,22.97282170815033,11025.474392154612
7.05,41.2569116883244,22.958849741740273,11043.40550627914
7.0600000000000005,41.18715919314762,22.94501679878491,11061.300794013752
7.07,41.1174948356264,22.931321495982136,11079.16032693962
7.08,41.04791984135566,22.917762463791423,11096.984176494901
7.09,40.97843541511361,22.904338346296218,11114.772413975017
7.1000000000000005,40.90904274112476,22.891047801067614,11132.525110532943
7.11,40.839742983320114,22.877889499029273,11150.242337179485
7.12,40.770537285594685,22.864862124323608,11167.924164783575
7.13,40.70142677206238,22.851964374179186,11185.57066407255
7.140000000000001,40.63241254730831,22.839194958779345,11203.181905632428
7.15,40.56349569663857,22.826552601131976,11220.7579599082
7.16,40.49467728632757,22.814036036940504,11238.298897204106
7.17,40.425958363856445,22.801644014477645,11255.80478768392
7.18,40.3573399575123,22.78937529462118,11273.275701371227
7.19,40.28882307723322,22.77722865057558,11290.711708149704
7.2,40.22040871516247,22.76520286766766,11308.1128777634
7.21,40.152097845539195,22.75329674331033,11325.479279817018
7.22,40.0838914249245,22.741509086882175,11342.810983776188
7.23,40.01579039242519,22.729838719608185,11360.108058967751
7.24,39.94779566991493,22.718284474441628,11377.370574580029
7.25,39.87990816225318,22.706845195947032,11394.598599663108
7.26,39.812128757501675,22.695519740184317,11411.792203129111
7.2700000000000005,39.74445832713873,22.68430697459398,11428.951453752477
7.28,39.67689772627131,22.6732057778834,11446.07642017023
7.29,39.609447793844865,22.662215039914162,11463.167170882258
7.3,39.54210935285116,22.651333661590474,11480.223774251588
7.3100000000000005,39.47488321040411,22.640560554766004,11497.246298504659
7.32,39.40777015767539,22.62989464217033,11514.234811731585
7.33,39.34077097076005,22.619334857211268,11531.189381886443
7.34,39.27388641059997,22.60888014390441,11548.110076787536
7.3500000000000005,39.20711722314659,22.59852945677126,11564.996964117669
7.36,39.140464139552364,22.588281760734233,11581.850111424408
7.37,39.073927876360116,22.57813603101261,11598.669586120368
7.38,39.007509135690526,22.56809125301948,11615.455455483472
7.390000000000001,38.94120860542753,22.558146422259632,11632.207786657218
7.4,38.87502695940196,22.548300544228354,11648.926646650954
7.41,38.80896485757313,22.538552634311177,11665.612102340141
7.42,38.74302294620881,22.5289017176845,11682.264220466624
7.43,38.67720185806328,22.519346829217156,11698.883067638903
7.44,38.61150221254121,22.50988701337617,11715.468710332385
7.45,38.54592461544635,22.50052132424648,11732.02121488966
7.46,38.48046965964561,22.491248825300847,11748.540647520773
7.47,38.415137925317005,22.482068589283887,11765.02707430347
7.48,38.34992997994408,22.472979698165812,11781.480561183489
7.49,38.284846378479344,22.463981243050295,11797.901173974791
7.5,38.21988766350603,22.455072324083257,11814.288978359853
7.51,38.15505436539807,22.44625205036248,11830.644039889912
7.5200000000000005,38.09034700247843,22.437519539848065,11846.96642398524
7.53,38.02576608117574,22.42887391927374,11863.256195935393
7.54,37.96131209617932,22.42031432405897,11879.51342089948
7.55,37.896985530592616,22.41183989822188,11895.738163906424
7.5600000000000005,37.83278685608512,22.403449794292968,11911.93048985522
7.57,37.76871653304272,22.395143173229616,11928.09046351519
7.58,37.704775010468076,22.386919204396236,11944.218149526252
7.59,37.64096272590212,22.37877706553929,11960.31361239917
7.6000000000000005,37.57728010651038,22.370715942458578,11976.376916515816
7.61,37.51372756875969,22.362735029046924,11992.408126129425
7.62,37.45030551853291,22.354833527215874,12008.407305364859
7.63,37.38701435126872,22.3470106468152,12024.374518218854
7.640000000000001,37.32385445210007,22.339265605553155,12040.309828560286
7.65,37.260826195991314,22.331597628917418,12056.213300130416
7.66,37.197929947873945,22.32400595009674,12072.08499654315
7.67,37.135166062781245,22.316489809903274,12087.924981285298
7.68,37.072534885981554,22.309048456695585,12103.733317716817
7.69,37.010036753110455,22.301681146302304,12119.510069071079
7.7,36.947671990301764,22.294387141946455,12135.255298455106
7.71,36.88544091431738,22.287165714170406,12150.969068849841
7.72,36.82334383267604,22.28001614076143,12166.651443110386
7.73,36.761381043781114,22.272937706677915,12182.302483966263
7.74,36.699552837047264,22.265929703976155,12197.922254021656
7.75,36.637859493026156,22.258991431737712,12213.510815755668
7.76,36.57630128353125,22.2521221959974,12229.06823152257
7.7700000000000005,36.51487847159513,22.2453213097165,12244.59456355205
7.78,36.45359130939499,22.238588093301768,12260.089873949442
7.79,36.39244004177222,22.231921873622984,12275.554224696009
7.8,36.331424905898366,22.225321984065335,12290.987677649171
7.8100000000000005,36.27054613070641,22.218787764645135,12306.390294542762
7.82,36.209803937002306,22.2123185619432,12321.762136987269
7.83,36.14919853757547,22.205913729038816,12337.103266470082
7.84,36.08873013730822,22.199572625444286,12352.41374435574
7.8500000000000005,36.02839893328419,22.19329461704007,12367.693631886175
7.86,35.96820511489582,22.18707907601044,12382.942990180956
7.87,35.90814886395077,22.180925380779726,12398.16188023754
7.88,35.84823035477756,22.174832915949064,12413.350362931506
7.890000000000001,35.78844975433013,22.168801072233716,12428.508499016807
7.9,35.7288072222917,22.16282924640086,12443.636349126007
7.91,35.66930291117762,22.15691684120793,12458.73397377053
7.92,35.609936966437495,22.151063265341428,12473.801433340892
7.930000000000001,35.55070952655651,22.145267933356237,12488.83878810696
7.94,35.49162072315596,22.139530265615402,12503.846098218168
7.95,35.432670681093,22.133849688230402,12518.823423703785
7.96,35.37385951855978,22.128225633001843,12533.770824473131
7.97,35.31518734600247,22.122657537704697,12548.688360315828
7.98,35.25665426642415,22.11714484597002,12563.576090902032
7.99,35.198260377832675,22.11168700654123,12578.434075782678
8.0,35.14000577188079,22.106283473641387,12593.26237438973
8.01,35.08189053394078,22.100933706922262,12608.061046036399
8.02,35.02391474319256,22.09563717140973,12622.830149917392
8.03,34.966078472710805,22.090393337449633,12637.569745109146
8.040000000000001,34.90838178955133,22.085201680654134,12652.27989057006
8.05,34.85082475483669,22.080061681848523,12666.960645140734
8.06,34.79340742384094,22.074972827018467,12681.612067544209
8.07,34.73612984607374,22.069934607257714,12696.234216386192
8.08,34.678992065363644,22.064946518716248,12710.8271501553
8.09,34.62199411994074,22.06000806254883,12725.39092722329
8.1,34.56513604251856,22.05511874486402,12739.925605845288
8.11,34.50841786037539,22.050278076673557,12754.43124416003
8.120000000000001,34.45183959543482,22.045485573842154,12768.907900190095
8.13,34.39540126434583,22.040740757037717,12783.35563184212
8.14,34.339102878562116,22.036043151681927,12797.774496907059
8.15,34.28294444442093,22.03139228790118,12812.164553060391
8.16,34.22692596296898,22.026787700556547,12826.525857862365
8.17,34.17104742865785,22.02222892962592,12840.858468758204
8.18,34.11530883207589,22.017715519329347,12855.162443078372
8.19,34.059710159221986,22.013247018331455,12869.43783803878
8.2,34.00425139128669,22.008822979786117,12883.684710741032
8.21,33.94893250472216,22.004442961291282,12897.903118172637
8.22,33.89375347131161,22.000106524844238,12912.093117207238
8.23,33.83871425823796,21.995813236797225,12926.254764604853
8.24,33.78381482815185,21.991562667813472,12940.388117012091
8.25,33.729055139239115,21.987354392823562,12954.493230962384
8.26,33.67443514528758,21.983187990982213,12968.5701628762
8.27,33.61995479575328,21.9790630456254,12982.618969061292
8.28,33.565614035826066,21.974979144227813,12996.639705712902
8.290000000000001,33.51141280649472,21.9709358783607,13010.632428913998
8.3,33.45735104461147,21.966932843650028,13024.597194635488
8.31,33.403428682955976,21.962969639734983,13038.534058736459
8.32,33.34964565029883,21.959045870226795,13052.443076964386
8.33,33.29600187146455,21.955161142667897,13066.324304955364
8.34,33.24249726739407,21.951315068491382,13080.177798234326
8.35,33.189131755204876,21.947507262981457,13094.003612215265
8.36,33.13590524726855,21.943737345580633,13107.801802201451
8.370000000000001,33.08281765212566,21.940004939548935,13121.572423385656
8.38,33.029868875324965,21.936309671649983,13135.315530850377
8.39,32.977058818779525,21.932651172360295,13149.031179568066
8.4,32.92438738082246,21.929029075832037,13162.719424401335
8.41,32.87185445626198,21.925443019856054,13176.38032010318
8.42,32.81945993643599,21.921892645825285,13190.013921317206
8.43,32.7672037092661,21.91837759869844,13203.620282577833
8.44,32.7150856593112,21.914897526964047,13217.199458310526
8.45,32.66310566782044,21.91145208260476,13230.751502832005
8.46,32.61126361278579,21.908040921062,13244.276470350469
8.47,32.55955936899416,21.904663701200885,13257.774414965801
8.48,32.50799280807892,21.901320085275458,13271.245390669805
8.49,32.45656379857111,21.89800973889419,13284.689451346398
8.5,32.40527220595019,21.894732330985775,13298.106650771844
8.51,32.354117892694305,21.891487533765197,13311.49704261496
8.52,32.30310071833018,21.888275022700057,13324.860680437334
8.53,32.252220539482664,21.885094476477192,13338.197617693537
8.540000000000001,32.20147720992378,21.88194557696952,13351.50790773134
8.55,32.150870580371524,21.878828009290046,13364.791603791915
8.56,32.10040049795844,21.875741461960658,13378.04875901006
8.57,32.05006680777423,21.872685626360422,13391.279426414407
8.58,31.999869352291462,21.869660196909532,13404.483658927646
8.59,31.949807971325797,21.86666487106769,13417.661509366724
8.6,31.899882502079787,21.86369934930353,13430.813030443058
8.61,31.85009277918631,21.860763335064306,13443.938274762753
8.620000000000001,31.800438634751504,21.85785653474586,13457.037294826803
8.63,31.750919898397406,21.854978657662823,13470.110143031305
8.64,31.70153639730403,21.852129416019096,13483.156871667668
8.65,31.652287956251204,21.849308524878566,13496.177532922826
8.66,31.60317439765994,21.846515702136056,13509.17217887944
8.67,31.554195541633476,21.84375066848855,13522.140861516116
8.68,31.50535120599791,21.841013147406606,13535.0836327076
8.69,31.456641206342553,21.83830286510604,13548.000544224995
8.700000000000001,31.408065356059858,21.835619550519805,13560.891647735969
8.71,31.359623466385127,21.832962935270125,13573.75699480495
8.72,31.311315346435762,21.8303327536408,13586.596636893348
8.73,31.26314080325034,21.827728742549773,13599.41062535975
8.74,31.215099641806972,21.825150641529792,13612.19901146013
8.75,31.16719166436705,21.82259819297219,13624.961846348042
8.76,31.119416671400966,21.820071141754024,13637.699181074837
8.77,31.071774461724143,21.817569235173128,13650.411066589872
8.78,31.024264832228464,21.81509222304103,13663.097553740701
8.790000000000001,30.976887577916987,21.8126398576577,13675.758693273297
8.8,30.929642491938377,21.8102118937865,13688.394535832229
8.81,30.882529365620908,21.80780808862939,13701.005131960883
8.82,30.8355479885062,21.805428201802304,13713.590532101665
8.83,30.78869814838261,21.803071995310766,13726.150786596188
8.84,30.74197963131828,21.80073923352573,13738.685945685493
8.85,30.695392221693922,21.798429683159558,13751.196059510226
8.86,30.64893570223524,21.796143113242294,13763.681178110866
8.870000000000001,30.60260985404511,21.793879295098048,13776.141351427905
8.88,30.55641445663547,21.791638002321616,13788.576629302048
8.89,30.51034928795887,21.789419010755278,13800.987061474429
8.9,30.464414124439834,21.787222098465794,13813.372697586792
8.91,30.418608741005908,21.78504704572156,13825.733587181701
8.92,30.37293291111847,21.78289363496994,13838.069779702735
8.93,30.327386406803285,21.78076165081482,13850.381324494681
8.94,30.281968998435875,21.7786508800936,13862.668270803732
8.950000000000001,30.23668045460801,21.776561111921428,13874.930667777684
8.96,30.191520542988886,21.77449213733204,13887.168564466136
8.97,30.14648902992495,21.772443749430273,13899.382009820692
8.98,30.101585680448256,21.770415743378933,13911.571052695152
8.99,30.05681025830364,21.768407916378127,13923.7357418457
9.0,30.012162525975633,21.76642006764475,13935.87612593111
9.01,29.967642244715126,21.764451998392143,13947.992253512937
9.02,29.923249174565733,21.76250351180997,13960.084173055706
9.03,29.87898307438993,21.760574413044218,13972.151932927109
9.040000000000001,29.834843701894897,21.758664509177382,13984.195581398208
9.05,29.7908308136582,21.756773609208842,13996.215166643606
9.06,29.746944165153117,21.754901524035365,14008.210736741665
9.07,29.70318351077383,21.753048066431788,14020.18233967468
9.08,29.659548603860333,21.75121305103186,14032.130023329084
9.09,29.616039196723154,21.749396294309225,14044.053835495624
9.1,29.57265504066784,21.747597614558565,14055.953823869571
9.11,29.529395886019245,21.74581683187689,14067.830036050893
9.120000000000001,29.486261482145608,21.744053768144973,14079.682519544458
9.13,29.4432515774288,21.742308247031126,14091.511321760217
9.14,29.400365918706317,21.74058009421359,14103.31649001338
9.15,29.35760425226799,21.738869136959728,14115.098071524631
9.16,29.314966323696996,21.73717520418342,14126.856113420312
9.17,29.272451877718268,21.73549812649949,14138.590662732604
9.18,29.230060658220346,21.73383773620644,14150.30176639972
9.19,29.187792408277026,21.732193867269277,14161.98947126609
9.200000000000001,29.145646870168825,21.730566355302518,14173.653824082552
9.21,29.10362378540427,21.7289550375533,14185.294871506527
9.22,29.061722894740967,21.727359752884638,14196.912660102222
9.23,29.019943938206552,21.72578034175881,14208.507236340809
9.24,28.97828665511943,21.724216646220857,14220.078646600608
9.25,28.93675078410936,21.722668509882197,14231.626937167277
9.26,28.895336063137922,21.721135777904394,14243.152154233996
9.27,28.854042229518754,21.719618296983,14254.654343901648
9.28,28.812869019937732,21.71811591533154,14266.13355217901
9.290000000000001,28.77181617047293,21.716628482665598,14277.589824982933
9.3,28.73088341661453,21.715155850186996,14289.023208138527
9.31,28.690070493284516,21.713697870568108,14300.433747379344
9.32,28.64937713485629,21.712254397936245,14311.82148834756
9.33,28.608803075174198,21.71082528785816,14323.18647659416
9.34,28.56834804757288,21.709410397324646,14334.528757579115
9.35,28.528011784896574,21.7080095847352,14345.848376671573
9.36,28.487794019518287,21.706622709882836,14357.145379150033
9.370000000000001,28.447694483253578,21.705249633984998,14368.41981020253
9.38,28.40771290599304,21.703890220275568,14379.67171492676
9.39,28.36784901794355,21.70254433301693,14390.90113833035
9.4,28.328102549322505,21.701211837627213,14402.108125331008
9.41,28.288473229925273,21.69989260086306,14413.292720756692
9.42,28.248960789141112,21.698586490806086,14424.454969345803
9.43,28.209564955968993,21.697293376849444,14435.594915747348
9.44,28.17028545903325,21.69601312968452,14446.712604521128
9.450000000000001,28.131122026599073,21.69474562128769,14457.808080137913
9.46,28.09207438658791,21.693490724907246,14468.881386979618
9.47,28.053142266592637,21.69224831505036,14479.932569339486
9.48,28.014325393892676,21.691018267470206,14490.961671422263
9.49,27.975623495468955,21.689800459153133,14501.96873734437
9.5,27.93703629801873,21.688594768305972,14512.95381113409
9.51,27.89856352797029,21.687401074343416,14523.916936731732
9.52,27.860204911497576,21.68621925787549,14534.858157989816
9.53,27.821960174534627,21.68504920069514,14545.777518673242
9.540000000000001,27.783829042789964,21.683890785765858,14556.675062459472
9.55,27.74581124176087,21.682743897209452,14567.550832938696
9.56,27.707906496747512,21.681608420293852,14578.404873614014
9.57,27.67011453286705,21.680484241421016,14589.237227901609
9.58,27.63243507506758,21.67937124811492,14600.047939130918
9.59,27.594867848142034,21.678269329009613,14610.837050544804
9.6,27.55741257674199,21.67717837383736,14621.604605299734
9.61,27.5200689853383,21.67609827344098,14632.350646465948
9.620000000000001,27.482836797374276,21.675028920153647,14643.075217027595
9.63,27.44571573659964,21.67397020718646,14653.77835988296
9.64,27.408705526953103,21.672922028676442,14664.460117844625
9.65,27.371805892271865,21.671884279813273,14675.120533639638
9.66,27.33501655630334,21.670856856828618,14685.759649909676
9.67,27.298337242716716,21.669839656985495,14696.37750921122
9.68,27.261767675114413,21.66883257856777,14706.974154015717
9.69,27.225307577043463,21.667835520869698,14717.549626709762
9.700000000000001,27.188956672006753,21.666848384185567,14728.103969595262
9.71,27.152714683474194,21.66587106979941,14738.6372248896
9.72,27.116581334893763,21.664903479974797,14749.149434725812
9.73,27.080556349702473,21.6639455179447,14759.640641152753
9.74,27.044639451337247,21.66299708790145,14770.110886135264
9.75,27.008830363245696,21.66205809498672,14780.560211554339
9.76,26.97312880889684,21.66112844528163,14790.988659207296
9.77,26.93753451179169,21.660208045796892,14801.396270807943
9.78,26.90204719547383,21.659296804463022,14811.783087986742
9.790000000000001,26.866666583539843,21.658394630120615,14822.14915229098
9.8,26.831392399649758,21.657501432510703,14832.49450518493
9.81,26.796224367537317,21.65661712226514,14842.819188050022
9.82,26.761162211020274,21.655741610897078,14853.123242185005
9.83,26.726205654010588,21.654874810791487,14863.406708806118
9.84,26.691354420524565,21.654016635195717,14873.669629047246
9.85,26.656608234655078,21.65316699822803,14883.912043960092
9.86,26.621966819812517,21.652325815231833,14894.133994514297
9.870000000000001,26.587429899862933,21.651493002233124,14904.335521597666
9.88,26.55299719908705,21.650668475955353,14914.51666601632
9.89,26.51866844189484,21.64985215394983,14924.677468494849
9.9,26.484443352833893,21.64904395458732,14934.817969676475
9.91,26.450321656597666,21.648243797049684,14944.938210123217
9.92,26.416303078033653,21.647451601321606,14955.03823031605
9.93,26.382387342151485,21.646667288182375,14965.118070655068
9.94,26.34857417413093,21.645890779197735,14975.177771459645
9.950000000000001,26.31486329932982,21.645121996711794,14985.217372968602
9.96,26.281254443291925,21.644360863838994,14995.236915340352
