t,V,Na_c,m,h1,h2,d_L,f_L,d_T,f_T,P_a,P_i,y,Na_i,K_c,Ca_i,Ca_c,K_i,Ca_Calmod,Ca_Trop,Ca_Mg_Trop,Mg_Mg_Trop,Ca_up,Ca_rel,Ca_Calse,F1,F2,F3
2.41,-43.58041441932881,140.0076883086052,0.46542833890521274,0.0005902979787521456,0.0007425350383107872,0.006912264868487896,0.9598290369129391,0.052519164337887454,0.08112818638219135,0.012730314533292363,0.339627372172963,0.07451592953078182,9.712173824036139,5.3875896945624175,0.00029538688272736106,2.001226185621679,140.75115750476783,0.1121056264128737,0.057101929553067726,0.707816145159034,0.25747221328761094,16.497447647161408,16.40420016135827,0.9517010557580793,0.13812189390271506,0.0008316526735288526,0.8610462748237554
2.42,-41.60623496648123,140.0097478870237,0.5436395410809803,0.0004484899559201755,0.0005476122276060272,0.009523841663047278,0.9443641437971544,0.0714104162485245,0.05763804135648815,0.011475656578232234,0.32760720935198495,0.06755120827358103,9.709015034973392,5.387197077309181,0.0002827393663840966,2.000356341003243,140.75496052614687,0.10729371650791864,0.05442004451391122,0.6913632624048518,0.2720133880582765,16.618256423158535,16.526987411168175,0.952042789562205,0.14588259752093488,0.0009453681353752065,0.8531718557436893
2.43,-39.283544827309825,140.0115919699243,0.6314988282936653,0.0003269939874606046,0.0003975498018058581,0.013751557153215844,0.9223591413725405,0.1013423627138958,0.039276474281605474,0.010910389999935585,0.3140269958616597,0.060439495837760274,9.705351280279002,5.3868401293023425,0.00027674167098682356,1.9994556683193512,140.7588622505406,0.1046049317998565,0.05288305543511916,0.6758276522111123,0.2857494930438582,16.737180537314558,16.64690906316308,0.9523718955082395,0.15345408648468992,0.0011168039120641356,0.8454289310032455
2.44,-35.96082764991157,140.01337552014942,0.7406291809225175,0.00021110392216437224,0.0002665620817800119,0.02275337301694031,0.8874256796158413,0.16235204084617993,0.02462153113772136,0.011109677625635913,0.29576516171613737,0.053225904584462795,9.701179745040996,5.386492164978203,0.0002805685050521811,1.9982677835870355,140.76286353997483,0.104786329518825,0.05283998090042444,0.6614725500172839,0.29845260454990924,16.855625441041514,16.764884211316875,0.952691261377851,0.16077418771180166,0.0013809846520237883,0.8378446490361743
2.45,-28.93273191256447,140.01545298361773,0.8903245780084835,8.869969941113716e-05,0.00013309741930512165,0.060871597956403845,0.8171066662282495,0.37136304191025793,0.011951825645355199,0.012888669562459683,0.2617486467279202,0.04575033277314935,9.696372023885926,5.3860864659040955,0.0003135616567391379,1.9956731108097163,140.76698914321372,0.11188795622432562,0.05626260990335825,0.6490221446375432,0.30950687113665687,16.976562352343233,16.88202995079128,0.9530041498756612,0.16761464085179636,0.0019068300590968964,0.8304783504891065
2.46,20.232395506300783,140.02143195349495,0.9998286179628477,9.176492277362998e-07,6.968618202554658e-06,0.9942568582533978,0.6364825595389816,0.9994596515352151,1.896283714547444e-05,0.08938483639294229,0.10325549843390379,0.037849033694438074,9.689517714180012,5.385570898672452,0.0006517833429933543,1.9737817237743986,140.77129917911816,0.18811111406699982,0.09439591638704663,0.6457402035597147,0.3128401421125698,17.115279433886478,16.953230495156763,0.9532014156929821,0.16131110217915895,0.014550861996282562,0.8241378572245573
2.47,34.82196930126345,140.03277252959847,0.9999729664160978,2.729630281367689e-07,2.926125778413127e-07,0.9997134864015133,0.4715189404605188,0.9999624350678028,3.260613420261394e-08,0.5026765311871407,0.054884897380017124,0.030970139304477208,9.677989541580354,5.389514990152603,0.0012656159924764987,1.976447568101004,140.77392221735644,0.3149526331882122,0.17082065122723045,0.6650516175961844,0.2964404559119954,16.968208370108634,11.86319988797648,0.9347350297135141,0.048462233073892275,0.10811767122350853,0.8434199171025974
2.48,31.18634451165177,140.0328759670981,0.9999576022116532,3.642233914660513e-07,3.4506697184148353e-07,0.9994819101729496,0.34931052759948067,0.9999317031353651,6.175731447524013e-08,0.7358917854426591,0.05958253518227944,0.025342315637242707,9.668164612857202,5.396335333522361,0.0019542583207382428,1.9822989208675574,140.77400895374967,0.4347963855371585,0.26006309451599413,0.7102381969130751,0.25700222551350016,16.16553855486645,9.385570765354887,0.9185589921424154,0.01627343276180233,0.10273730545501701,0.880989083183179
2.49,26.092048899235127,140.02814817224188,0.9999199754670003,5.47787347787876e-07,5.138351191773227e-07,0.9987961281218697,0.2587774679393013,0.9998409460258865,1.5220597077063357e-07,0.8414002011283838,0.0678307627949804,0.020736494846497405,9.660566219692198,5.402646617636354,0.0024983927681389855,1.9854136909752549,140.77228490364166,0.503956069503157,0.32094020790941574,0.7639769217042676,0.2095899384337877,15.399910649997434,9.88924402381098,0.9222742967218501,0.01146461088430692,0.0767110367033355,0.9118241738123559
2.5,20.39759976179512,140.02221660126307,0.9998364021681042,8.666938448657299e-07,8.066539773930196e-07,0.9969175516115717,0.19171276903392961,0.9995910731779621,4.156216898187934e-07,0.8898030053984277,0.07833404530005733,0.016967981152330548,9.65492658416217,5.407884789309771,0.0028732416474332293,1.9874236148161069,140.76918985173765,0.542822104173397,0.3583524698012273,0.8124110550318883,0.16661629267277106,14.873035482781857,10.948722714090678,0.9292667584253017,0.012221544430017701,0.05465908938390732,0.9331191875860734
2.5100000000000002,14.07386997608948,140.0161621063204,0.9996354926679523,1.4495364940673422e-06,1.3366940645829741e-06,0.9913025277099297,0.14204399495387765,0.9988349160427027,1.258710819874149e-06,0.9081233607459681,0.09171679268925857,0.0138869217524501,9.651085416833526,5.4123883160914525,0.0030914631045798955,1.9890507018206431,140.76489476023704,0.5630962607202823,0.3790254390595045,0.8496245689507197,0.13348317208514254,14.577398883000665,11.97587579246342,0.9349575096418966,0.014902188896834524,0.03879570112087915,0.9463019313822847
2.52,7.109020685245518,140.0100813421596,0.9991102623308945,2.5783830727772016e-06,2.3514527377105656e-06,0.9732194955298893,0.10530593766415206,0.996319696221686,4.2104747606649426e-06,0.903944318523544,0.1088082962842189,0.011373823670130772,9.649023681826725,5.416439158050817,0.0031868542944397354,1.9906214938405795,140.75948437570693,0.5718667372703772,0.3884891580099948,0.8754608464739054,0.11042637476238863,14.45861127041638,12.795303753683147,0.9388837088264164,0.018672984989394226,0.0279619232321643,0.9533649131784399
2.5300000000000002,-0.5931530833211811,140.0037799797014,0.9975788136747601,4.967382710925771e-06,4.448800512211794e-06,0.9122009882299691,0.07835945417521732,0.9869948320445673,1.5572399484790238e-05,0.8752132305254009,0.1308110603969863,0.009339410113641256,9.648830871156337,5.41998415456187,0.0031806616215394913,1.9924935678541322,140.75310539737134,0.5724767310570643,0.389866803560896,0.8920724113720716,0.09556988141474974,14.458597075227775,13.394293560690564,0.9414667861662082,0.023214871354425026,0.020707930749288693,0.9560770192962842
2.54,-10.37761272937932,139.99677104645258,0.9911598240806376,1.1973885585445498e-05,1.0048486194503551e-05,0.6909372652022026,0.06012669437723799,0.9389530459492189,7.332549279615616e-05,0.8175296307184782,0.16289260112472065,0.0077422887743432,9.650769591172851,5.4227025923078775,0.003042352884346995,1.9957067755249627,140.74604414956383,0.5634885375958114,0.3823028534174573,0.9016045906056025,0.0870018867983064,14.531643326786504,13.826052974452228,0.9431965586308446,0.02841832225953454,0.015823358835280518,0.9557581403051827
2.5500000000000003,-28.942599473662515,139.98642859791335,0.8931196269665654,8.297181904523305e-05,4.992430883412592e-05,0.143934434407024,0.08204808245037838,0.4359644377096356,0.0008792423756582514,0.731626981415695,0.2369403818914138,0.00690835643590731,9.656099390973276,5.424455000865269,0.0026159048218304206,2.003975137468021,140.73861157022213,0.531221572212213,0.35481760678130414,0.9046061260269105,0.08418402793469566,14.647238015853603,14.155793361084017,0.9444491101593392,0.03457930784984004,0.0122239436180518,0.953196569932106
2.56,-49.193859665795,139.97029706842682,0.2613317032445028,0.0011782745428130892,0.0004558969846632051,0.006042475943581688,0.40242753600301606,0.023744785016901707,0.015923152436733073,0.598617041113269,0.35719281112023815,0.011492412335453705,9.667096312400059,5.423462576520135,0.0020378225170138912,2.0139769737047253,140.73176357653966,0.47273606173262944,0.3052281683146014,0.9005848436471889,0.08757438297704463,14.787088402075977,14.432553269063167,0.9454578197223601,0.04187227161442658,0.009298172130622383,0.9488293776549489
2.57,-58.71627491256084,139.9590594947966,0.06454878018842988,0.005003893423898493,0.0018696496758635458,0.0006908711394097056,0.777870680498948,0.004591931890468636,0.08628342290972033,0.4144766443924912,0.4309153881604168,0.027027537845825653,9.68096801512245,5.416652241197725,0.0015437036814534507,2.0194192956728334,140.7277782605851,0.4063312778331596,0.25169595914433396,0.8909438199196114,0.09596971356081106,14.940372328712327,14.67599565672449,0.9463150517673296,0.04990795184560688,0.006935603992868419,0.943156265561523
2.58,-60.713513978740245,139.9586251149821,0.046144129702575386,0.00723522671918573,0.0036931909549718844,0.00042719740726140086,0.9317241421179592,0.0032208231753180065,0.17981070020568704,0.2597966728913513,0.4501115975421855,0.04457534145869678,9.693367068860418,5.408177785352865,0.0011866056524591094,2.019892112172229,140.7266449402634,0.34504941850630877,0.2053912854484535,0.8775505432817963,0.10771854058557939,15.099986728451142,14.894473029792936,0.9470616393692373,0.058353638397202326,0.005067786788701106,0.9365783962140946
2.59,-59.90440238571776,139.96491328151862,0.05284858138598858,0.006580034964324376,0.004894556423641322,0.00046986783196672946,0.9781486931862103,0.0036582696207684623,0.2505416020986326,0.16171607167680796,0.44640648583793907,0.060584865740484536,9.70280476675954,5.401423053497982,0.000935344983530533,2.017692443307137,140.7272710129962,0.29315564071578204,0.16865363658555205,0.8618198726005707,0.12155770931374538,15.261107741149171,15.093009182603561,0.9477222176189667,0.06697589351420376,0.003652258709279094,0.9293716691765151
2.6,-58.22844581567084,139.97314838693276,0.06969827197015577,0.005131060563037623,0.005193217387086933,0.0006135659599841433,0.9910879132721558,0.0048196276843184525,0.28767685743630084,0.10375511231800719,0.4355105990995451,0.07402005061303231,9.709462318943228,5.396787839749916,0.0007555121144462932,2.0147005714119346,140.72893486226332,0.25047528457634566,0.14012489842744455,0.8446371041155316,0.136695397548868,15.420467525073873,15.275782704850021,0.9483158653101597,0.07564306356339565,0.00262057747156189,0.9217361803650409
2.61,-56.30575741038731,139.98094210360154,0.09477801568213762,0.0038336888003884834,0.0047876925246600165,0.0008413543666642282,0.9940825931823213,0.006621147547553993,0.2942204386054534,0.06920488171588043,0.4226155047164912,0.08413372870208889,9.713871776333091,5.393761938676497,0.0006240712815604088,2.011794223734544,140.73123382536951,0.21578564105031692,0.11801188583600955,0.82656402270058,0.15263002561022748,15.575987930497387,15.446237266314606,0.9488574190607192,0.08428479597624779,0.001893246229637134,0.9138217791941139
2.62,-54.31805846446127,139.98754696571248,0.1284603384668792,0.0028382917474583714,0.004002725129075401,0.001168696050972373,0.9936933128902594,0.00919166363343793,0.27760547559116033,0.04799852336585151,0.40927812985177087,0.09051776301848831,9.71651703033302,5.391795877261123,0.0005264886687504304,2.0092606253546785,140.73394099880795,0.18781809215041184,0.1008501591263125,0.8079892606246805,0.1690155331390189,15.726495010716597,15.606841138732673,0.9493573539906998,0.09286215113415976,0.0013974090773246025,0.9057402611885143
2.63,-52.315641678888994,139.99293879086088,0.17160582768079566,0.0021017642815996007,0.0031187565204149835,0.0016281246182355846,0.9916254654515693,0.012779855781934198,0.24602901974601998,0.03457532951834782,0.3959423078614455,0.09319422267368188,9.717766327066455,5.390482803974114,0.0004533756801882509,2.007137674468193,140.73692865793137,0.1654608207318495,0.08753769689019343,0.7892076804033031,0.18558996731208097,15.871478237305112,15.759218993060943,0.9498227050370803,0.10135158243803238,0.0010741290292451099,0.8975741099327212
2.64,-50.31981621097876,139.99732481798586,0.22456745800000402,0.0015625260115715264,0.00231532204683511,0.0022661484532079967,0.9881459770182688,0.017726568189524127,0.2069020799238323,0.025851072219795334,0.38278146052808787,0.0925765194822935,9.717885787665152,5.3895564323878125,0.00039840884710168144,2.0053802199945494,140.7401256621362,0.1477670952894335,0.07724625781978108,0.7704589932408836,0.20214068781117714,16.01090580294201,15.904463089856934,0.9502583614815789,0.10973684028866508,0.0008791009072388801,0.8893838802040946
2.65,-48.35239327725464,140.00093724234966,0.2863776033273531,0.0011703603859463448,0.0016731797497107276,0.0031402491061272215,0.98303484094125,0.024431094196407262,0.16621950855419362,0.020069180283434927,0.3699499461392017,0.08933955611734913,9.717067082412836,5.388855383276673,0.000357145113239061,2.0039258423587833,140.7434918200311,0.13392916132942062,0.06934093202916096,0.7519455165652081,0.21848834131975828,16.145084447956954,16.04341012502271,0.9506680942913717,0.1180049668922589,0.0007805693121840181,0.8812142851955556
2.66,-46.431785736705045,140.00396254356642,0.35469199142954133,0.0008858160085656964,0.0012016524461194514,0.004318065967667032,0.9758743339366149,0.03333587723496664,0.12828367731476442,0.016200778487340195,0.35758318748145934,0.08425280841359212,9.715453243337706,5.388288918657892,0.00032637438078350574,2.0027149565367277,140.74700239407693,0.12326051050844565,0.06332731944501231,0.7338400950976935,0.23447972424912655,16.27454676189483,16.176810793979815,0.9510551568297859,0.12614435439602553,0.0007565392339533826,0.8730989277700195
2.67,-44.550290598857316,140.00653163480456,0.4270202636873813,0.0006769254636727985,0.0008712590739600648,0.005893715560281687,0.966114755927042,0.045048266351004264,0.09560807947978307,0.013630784690158297,0.34566885447027706,0.07802623345755691,9.713157355688482,5.3878095068783995,0.00030381119684241137,2.0016907863288584,140.75063964714593,0.11520177031183818,0.05882631751574528,0.7162915878646605,0.2499829542678288,16.39996386987973,16.30540429862778,0.9514225510888594,0.13414350683527668,0.0007924660438062383,0.8650638485209156
2.68,-42.64308837797104,140.0087398740484,0.5027127459030503,0.0005177566017106694,0.0006403626771113686,0.008054259674593648,0.9529352893499222,0.060824628025704514,0.06904630058492452,0.011992369903259836,0.33387200684918866,0.0712079391044977,9.710270512497333,5.38739210845194,0.0002880112128858971,2.000789930651098,140.75438944826772,0.10935602560858072,0.05557385759320962,0.6994342383472716,0.2648793662044006,16.52209867933757,16.42994080536116,0.9517731204414274,0.14198912427191673,0.0008803564664678424,0.8571303406616138
2.69,-40.543716757740626,140.01067796741523,0.584688527058172,0.0003877489460964202,0.0004707618381135771,0.011282860030082208,0.9347308528503072,0.08395889355934893,0.04817364559841172,0.011086156867925011,0.32131589277310674,0.06414422420812091,9.706858732426983,5.387019535234427,0.0002785169507692559,1.9999247847146304,140.75824125232901,0.10556507255679286,0.05344769622432615,0.6834079611662864,0.27904598255629126,16.641826209615047,16.551197431072687,0.9521096132844684,0.14966148875578394,0.0010204977911056868,0.8493178348531084
2.7,-37.862191147248964,140.01246569137638,0.681013360954572,0.00027060365822520694,0.00033270710755645453,0.017111288518758573,0.9076711006746485,0.12457741607121951,0.03179104255704198,0.010869898979618204,0.30604573473860314,0.056980433006353415,9.702949690257526,5.386671605523823,0.0002766029334459546,1.9989353915340717,140.76219059826118,0.10411410739296378,0.052561947094725094,0.6684056366094339,0.29231482303769474,16.760275811920508,16.670023046484896,0.9524348173089395,0.15712167141245878,0.0012296578056681272,0.8416484921818711
2.71,-33.41403137108522,140.01431912097658,0.8073981114759228,0.00015274714669346803,0.00020308758535985362,0.03289798964518116,0.8606816532699314,0.22590516934719396,0.018327560583287605,0.011620815371454917,0.2827166740565797,0.04966532367707885,9.698496596802583,5.386309527414019,0.00028937996446023166,1.9973539181438444,140.7662464863327,0.10663518934421042,0.05370630750452953,0.65482441965767,0.30434436643659796,16.87933793118365,16.787433640444764,0.9527518168525223,0.16426200492503248,0.0015786233517409204,0.8341591931232246
2.72,-18.13863407752033,140.01698205942287,0.973865991249875,2.73975522981201e-05,6.110896738568795e-05,0.21887797934405112,0.7407446748431671,0.7452276542107368,0.005673871539891262,0.016708233074465582,0.2208883119233171,0.04193289010314039,9.69318463685717,5.38579404270085,0.0004003919966957525,1.9910534610559132,140.77046864771006,0.12696705344843998,0.06353224140087477,0.6444402707154048,0.3136630398955551,17.004948538484566,16.904250532681825,0.9530630721563412,0.17038328771306321,0.0026462874613693128,0.8269702462255653
2.73,33.41633040113625,140.02848285942045,0.999967693682742,3.076008684216892e-07,7.074462378878752e-07,0.9996228855247676,0.5498078918624713,0.9999513928867204,4.3081714625049504e-08,0.29886657596802874,0.059702675593827706,0.03434277982028701,9.683440788183498,5.386808245069808,0.0008757660008305737,1.9725790232974707,140.774315789102,0.23790733642844863,0.1237359442498904,0.6512037478616248,0.3082617355101971,17.1148612617617,15.37712428627098,0.9488038937830184,0.1013971224382523,0.07039084218695021,0.8282118567747949
2.74,33.425551537387335,140.03382940442393,0.9999678864763226,3.0466614327569586e-07,2.9406571245036995e-07,0.9996418287571146,0.4073082295055242,0.9999528564978314,4.1563012983311254e-08,0.63960601763883,0.05637634605544152,0.028102323544658213,9.672460732553674,5.392782952462719,0.0016154775049326655,1.9797630369121035,140.77562212039967,0.3811366588765525,0.21750497051089449,0.6846403523658308,0.2794283267449369,16.571804546538086,9.93420263555728,0.9228789325101384,0.025867377941978027,0.11224457773748527,0.8618878657205346
2.75,28.778364608278096,140.03087690662363,0.999942782843529,4.4161142684519984e-07,4.1589702586140336e-07,0.9992282237669723,0.3017424610049909,0.9998981577436926,9.461171477504363e-08,0.7975167823366084,0.06334412195534904,0.022995236030183677,9.663749571058537,5.39955677510338,0.002236076901324873,1.9840282747780889,140.77474479278322,0.47288542832419095,0.2927777728761034,0.7361564943114548,0.23417766363522055,15.734345009714682,9.467333839206583,0.9191215568505798,0.012695673783315684,0.09009380606685555,0.8972103415498268
2.7600000000000002,23.383926461305332,140.02532232733526,0.9998876395348644,6.810807721100237e-07,6.365222289067707e-07,0.9981164521182313,0.22353948783350874,0.9997507457918752,2.455789171811889e-07,0.8698358394377661,0.07265330728439504,0.018815901646087683,9.657129220226455,5.405323345501033,0.0026973255906810926,1.9864609676619056,140.77231735623582,0.5253642209393063,0.3412631027514211,0.7885070524110259,0.1878467473323204,15.081241786819273,10.365777355514393,0.9255779267808636,0.011493677771488213,0.06519482479850848,0.9233113188300013
2.77,17.385998791014416,140.01928520089075,0.999760644878606,1.1063709408038463e-06,1.0252491417384878e-06,0.9949422551011811,0.1656124153298482,0.9993265618048173,7.052926463825831e-07,0.9017111342596381,0.08446858344945453,0.015397270129771427,9.652369762701738,5.410153648041112,0.002991295901190398,1.9882286430702774,140.76862347756452,0.5540110547965201,0.3696762924896371,0.8317589235889893,0.14939897248286108,14.673432561421956,11.444704597533057,0.9321332195887758,0.0133705721654532,0.04622743360920664,0.940401815625338
2.7800000000000002,10.745599061518194,140.01323492160523,0.9994424391189943,1.9058240979993817e-06,1.7484897232456963e-06,0.9850632566681738,0.12272647938643583,0.997980294772803,2.2459184441486945e-06,0.9088385924276045,0.09956000111833421,0.012604571629034507,9.649383354907686,5.414419964798493,0.003145162813404372,1.9897925397217355,140.76377158000088,0.5680316583789117,0.3843103164626904,0.863245182019022,0.1213313504705015,14.472132366866502,12.377806960076356,0.9369446423803024,0.016642866558085456,0.03300285384436941,0.950354100997543
2.79,3.4555220167470386,140.00707957405393,0.9985723199121692,3.5083264674773606e-06,3.176756087770405e-06,0.9524303087957008,0.0910759313170929,0.9932882550493753,7.869402023423302e-06,0.8932489539487549,0.11883639415071692,0.01033257311152936,9.64820776584923,5.418253896111468,0.003190317815367323,1.9914481421512542,140.75786035130255,0.5726478793960509,0.38963408702897256,0.8843027768463534,0.10252107838021055,14.41815814317327,13.08453614125356,0.9401593160160303,0.020823633900617124,0.024076526797817518,0.9550996607015632
2.8000000000000003,-4.89804590893683,140.00054205959003,0.9957332125301391,7.2578365652690056e-06,6.375061470968202e-06,0.8392986331973998,0.06825337459231681,0.9739863768952518,3.150819627872287e-05,0.8506985298637275,0.14444946124764063,0.0085101419473441,9.648990283826723,5.421437415656238,0.0031297909896679664,1.9937434789323143,140.751104565212,0.5692292601850077,0.38715829235269583,0.8972812563771477,0.0908951173767951,14.458608629672625,13.593458579283773,0.9422780923230347,0.02569131643461896,0.01810921229280053,0.9561992926725785
2.81,-17.877442195292574,139.99252501801521,0.9757695923926519,2.482531219238775e-05,1.8652416096198052e-05,0.4290864781980848,0.0576673975070172,0.8224002914168536,0.0002078593979397975,0.778792045567068,0.18992566281179346,0.007166196301262196,9.652278137739577,5.423681492150578,0.0028725754469326684,1.99884484555063,140.74382675463445,0.5515504153712997,0.37207262070777514,0.9037396702468847,0.08504006271751655,14.555425647825725,13.967599834814092,0.9437414698472675,0.031304168933334736,0.01397402755349453,0.9547216249131686
2.82,-39.998576636338825,139.9788301705794,0.6104717596900195,0.0003311702385674261,0.0001561966034949963,0.033407913830917506,0.1881881783004785,0.10698289190745369,0.004011836687157686,0.6752880243139353,0.2968980593076799,0.007795129381071659,9.660293971128358,5.424643412233893,0.002327506558384939,2.009240371701895,140.73642241802628,0.5041467558121406,0.3316480214449729,0.9032563576536649,0.08529296422359796,14.684592854624993,14.267541553364516,0.9448610316382409,0.038065318564662956,0.010716697727690542,0.9512178051076444
2.83,-55.21214885096349,139.96352335169902,0.11291052213902111,0.002867104705967278,0.001023263961410311,0.001547103494180778,0.6155329924434909,0.008441150492403996,0.043196245636806595,0.5097748047205457,0.40209268959457034,0.018304067166203763,9.673332036975154,5.420693080163368,0.0017753312168509857,2.0173321040179126,140.73078707753567,0.4397535990721003,0.27822206418998363,0.8962577780657461,0.09133188163717519,14.832113515090033,14.526637640996285,0.9457924636853084,0.04577267233605641,0.00807635778301613,0.9461507912809253
2.84,-60.284403029264446,139.9576864565219,0.04965250537446859,0.00657853894201706,0.0027974035019261113,0.00048237252960209537,0.8748454935703954,0.0034875429160262455,0.13345785492326756,0.33118764288166924,0.44503877821803495,0.03576369210101021,9.686841384796079,5.412388511010893,0.0013507076791001557,2.0201262741302592,140.72834117265904,0.37484153410017085,0.22751372007478246,0.8845683144492656,0.10155719845699351,14.989233881585408,14.757106803292402,0.9465947678428001,0.05404866736905037,0.0059585277940244616,0.9399926262369235
2.85,-60.515260874419,139.96126306112652,0.047698590905876914,0.007148932145828087,0.004402802225879374,0.00043051655809771505,0.9616494946652758,0.0033139855427761875,0.21885962178809987,0.20520014094158182,0.4499204078962546,0.05272754238836099,9.697812055722531,5.404575059606539,0.00105093674903556,2.018987220307804,140.7281918393827,0.318060133129413,0.1860020919153442,0.8698924741321356,0.11445302478633028,15.150086250058061,14.965216767364291,0.9472990096493202,0.06260428031537635,0.004318673041797882,0.9330768680428243
2.86,-59.15077854171355,139.9689474026523,0.059906339701653835,0.0058935245138587115,0.005157925148889847,0.0005286148004800775,0.9865994721863017,0.004139664727402837,0.27334035095190473,0.12931458339670968,0.4416065303123189,0.0675903541725358,9.705814720970977,5.398901817588744,0.0008386217742854084,2.016235188703249,140.72939544317165,0.2708447974730709,0.15355648601644342,0.8533642597863144,0.1290053113572225,15.310665101266085,15.155491342925862,0.947926756117626,0.07126097367919339,0.00310112319653434,0.9256377245242706
2.87,-57.31389688611605,139.9771304854046,0.08078961691904543,0.004467441442212439,0.005073013793526323,0.0007126018278085987,0.9932245184078696,0.0056053578334520245,0.29474139600111826,0.08451341673000838,0.4293923479910822,0.07948207674660253,9.711294030263645,5.395132433249684,0.0006850216840412881,2.0132245635161947,140.73140962940698,0.2322786722257448,0.1284104683726876,0.8356870650258276,0.14458533130920123,15.46832489006624,15.331808850285604,0.9484951827920488,0.07992228200936334,0.0022287510167219174,0.9178487883739131
2.88,-55.34780808979201,139.9843677234862,0.10994475302391048,0.0033158489187480014,0.0044402883370724625,0.000985606673747001,0.9941713488893958,0.007755747826457634,0.288911009110394,0.0574547012482451,0.41618006874789515,0.08780206359416791,9.714777844411078,5.392688993981014,0.0005717991804635993,2.0104881349843624,140.73393093837245,0.20106367660350163,0.1089076512019713,0.8173247903428493,0.16077943394385483,15.621466348991742,15.497144025639242,0.9490169939803189,0.08853616231563899,0.001623579933814749,0.9098400791505447
2.89,-53.348862016431454,139.9903538590427,0.14812528591896,0.00245334920732172,0.0035758550142004825,0.0013720589592679648,0.992873397079989,0.010782740926682525,0.2639455937451416,0.04059313677962978,0.4028089759584743,0.09234806135123085,9.71669382104398,5.391086336128547,0.0004873005686345865,2.0081604259915156,140.73678809397916,0.17600104301512592,0.09377148292076662,0.7986137484744452,0.17728851318431493,15.769269586192717,15.65351615287478,0.9495008489088458,0.09707271324882609,0.0012190934422933774,0.9017080147088787
2.9,-51.34622457925367,139.99521772487014,0.196071689640392,0.0018191875093664183,0.0027135802014923134,0.0019116752824136414,0.9901254531281887,0.014983924384238484,0.2277781059416508,0.02977574308561066,0.389533537503737,0.09334390308501121,9.717356666198011,5.389990272737392,0.0004238471160055009,2.0062257167120467,140.73988527118516,0.15606274232260245,0.08204659350597276,0.7798188759111299,0.19387740007752083,15.911480622263758,15.80224743431082,0.949952595361063,0.10551271666966991,0.0009636473317585332,0.8935234573985696
2.91,-49.36016146386157,139.9991936825958,0.2535760701424075,0.0013565181244535164,0.001982509945341774,0.002656843394715773,0.9858954045492567,0.020734216303552273,0.1871801135150872,0.022672045736825575,0.37650516091093056,0.09134978283336422,9.716992250890382,5.389190582031087,0.0003761540252543994,2.004625855823071,140.74316909147507,0.1403736988029345,0.07300865027606028,0.7611603737936169,0.21035084080016936,16.048250941660825,15.944275763499805,0.9503764875223948,0.11384190175755515,0.000819427296948937,0.8853384923454942
2.92,-47.41273443883152,140.00249558622863,0.31893599023876873,0.001020779012945983,0.0014245087935455532,0.0036697592988901608,0.9798461737543372,0.028452828702180556,0.14734780655402013,0.017936217665560313,0.3638789318355409,0.08710805414773766,9.715765258076482,5.388564410140481,0.00034044572446885094,2.0032989267935766,140.74660849042934,0.12818685441039118,0.06609702148080641,0.7428256052327097,0.22654275430745563,16.180012349485715,16.080381286722222,0.9507760057527802,0.12204815110707837,0.0007598189228796003,0.8771918513700404
2.93,-45.513206146440304,140.0052815563204,0.3895083003448416,0.0007764186246955964,0.0010260555302354457,0.0050271473910994706,0.9714963748919716,0.03863365451205131,0.11171569391405567,0.014770990949671058,0.3517391421324324,0.08137649682312124,9.713802061634595,5.388045248132123,0.0003139924289602317,2.0021875047334334,140.750182946353,0.11887574138999056,0.06087575451712233,0.7249750103477305,0.24231094726311536,16.30737573543468,16.211304775761274,0.9511542754669956,0.13012006991122504,0.0007667214252680318,0.8691130300635055
2.94,-43.63027444719478,140.00766139604178,0.4634449520105278,0.0005944602735784286,0.0007489726932982923,0.006855369355294005,0.9601964245553662,0.0521072079850127,0.08195851037978426,0.012698161908335337,0.3399392467934681,0.07479567466357025,9.711204496046083,5.387598849631572,0.0002949211888951453,2.001233205549829,140.75387672992227,0.11195435574238992,0.05702096084934069,0.7077487173806918,0.2575313671352785,16.431060824089233,16.337790249284016,0.9515142275208356,0.13804561229146572,0.0008288077337641483,0.8611254013747687
2.95,-41.65708281597891,140.009724005345,0.5416473130940007,0.00045165054053799463,0.0005519834957043162,0.009445379264976964,0.9448398756081756,0.07085293920445289,0.05824793583903001,0.011439458840745613,0.32791499058661816,0.06781764267227978,9.708052221814025,5.387205608364453,0.0002822347644544867,2.0003638780970885,140.757677349132,0.1071292480584756,0.05433257168070378,0.6912801916197919,0.2720863061595128,16.551878253844496,16.460598845779707,0.951858660753226,0.1458091898995672,0.00094169848321679,0.8532489330172146
2.96,-39.34382998748586,140.0115693539096,0.6293154213642795,0.00032965685528163203,0.00040082789276725626,0.013621841484882725,0.923016254673235,0.10044242455803196,0.03971877521075677,0.010868663426072735,0.3143743140679396,0.06068982947533067,9.704394834352076,5.386848243581087,0.0002761542491273232,1.9994668340309925,140.76157677035405,0.10441689303936771,0.052783848075696936,0.6757263552113063,0.28583840823231527,16.670798483099418,16.58053510462014,0.952190330563769,0.15338424392409367,0.0011119775070043143,0.845503599968901
