t,VV7,VV6
6.03,0.0033561024427369982,0.010187099984531926
6.04,0.0033558384917786355,0.010187093021435424
6.05,0.0033555750683011165,0.010187086058345883
6.0600000000000005,0.003355312171260056,0.010187079095263308
6.07,0.0033550497996130747,0.010187072132187693
6.08,0.00335478795231979,0.010187065169119042
6.09,0.0033545266283418057,0.010187058206057356
6.1000000000000005,0.003354265826642704,0.010187051243002631
6.11,0.003354005546188033,0.01018704427995487
6.12,0.0033537457859452993,0.01018703731691407
6.13,0.0033534865448839567,0.010187030353880236
6.140000000000001,0.0033532278219753973,0.010187023390853363
6.15,0.0033529696161929408,0.010187016427833453
6.16,0.003352711926511825,0.010187009464820507
6.17,0.0033524547519091976,0.010187002501814525
6.18,0.0033521980913641036,0.010186995538815503
6.19,0.003351941943857477,0.010186988575823445
6.2,0.003351686308372132,0.010186981612838352
6.21,0.0033514311838927506,0.010186974649860221
6.22,0.003351176569405875,0.010186967686889052
6.23,0.0033509224638998978,0.010186960723924847
6.24,0.00335066886636505,0.010186953760967603
6.25,0.0033504157757933938,0.010186946798017325
6.26,0.0033501631911788112,0.010186939835074009
6.2700000000000005,0.003349911111516995,0.010186932872137655
6.28,0.003349659535805438,0.010186925909208264
6.29,0.003349408463043425,0.010186918946285836
6.3,0.0033491578922320206,0.010186911983370371
6.3100000000000005,0.003348907822374062,0.01018690502046187
6.32,0.003348658252474146,0.01018689805756033
6.33,0.0033484091815386237,0.010186891094665754
6.34,0.0033481606085755855,0.01018688413177814
6.3500000000000005,0.003347912532594855,0.01018687716889749
6.36,0.0033476649526079784,0.010186870206023803
6.37,0.0033474178676282137,0.010186863243157079
6.38,0.003347171276670522,0.010186856280297318
6.390000000000001,0.0033469251787515563,0.010186849317444518
6.4,0.003346679572889654,0.010186842354598682
6.41,0.003346434458104825,0.010186835391759809
6.42,0.003346189833418743,0.010186828428927899
6.43,0.003345945697854735,0.010186821466102952
6.44,0.003345702050437772,0.010186814503284966
6.45,0.0033454588901944585,0.010186807540473944
6.46,0.0033452162161530237,0.010186800577669885
6.47,0.003344974027343312,0.01018679361487279
6.48,0.0033447323227967715,0.010186786652082655
6.49,0.0033444911015464446,0.010186779689299486
6.5,0.00334425036262696,0.010186772726523277
6.51,0.0033440101050745213,0.010186765763754033
6.5200000000000005,0.003343770327926897,0.01018675880099175
6.53,0.0033435310302234113,0.01018675183823643
6.54,0.0033432922110049343,0.010186744875488074
6.55,0.003343053869313873,0.010186737912746678
6.5600000000000005,0.0033428160041941587,0.010186730950012247
6.57,0.003342578614691241,0.010186723987284778
6.58,0.0033423416998520756,0.010186717024564272
6.59,0.0033421052587251144,0.01018671006185073
6.6000000000000005,0.0033418692903602965,0.01018670309914415
6.61,0.0033416337938090386,0.010186696136444531
6.62,0.0033413987681242246,0.010186689173751876
6.63,0.003341164212360196,0.010186682211066184
6.640000000000001,0.0033409301255727416,0.010186675248387454
6.65,0.0033406965068190895,0.010186668285715687
6.66,0.003340463355157894,0.010186661323050883
6.67,0.00334023066964923,0.010186654360393042
6.68,0.00333999844935458,0.010186647397742162
6.69,0.003339766693336824,0.010186640435098246
6.7,0.003339535400660233,0.010186633472461291
6.71,0.0033393045703904566,0.010186626509831301
6.72,0.0033390742015945133,0.010186619547208273
6.73,0.003338844293340781,0.010186612584592206
6.74,0.0033386148446989884,0.010186605621983104
6.75,0.0033383858547402032,0.010186598659380963
6.76,0.003338157322536824,0.010186591696785784
6.7700000000000005,0.0033379292471828513,0.01018658473419757
6.78,0.0033377016282574888,0.010186577771616316
6.79,0.0033374744650694526,0.010186570809042025
6.8,0.003337247756715938,0.010186563846474697
6.8100000000000005,0.0033370215022956464,0.010186556883914332
6.82,0.0033367957009087794,0.01018654992136093
6.83,0.003336570351657028,0.01018654295881449
6.84,0.003336345453643564,0.010186535996275012
6.8500000000000005,0.003336121005973033,0.010186529033742496
6.86,0.0033358970077515438,0.010186522071216945
6.87,0.003335673458086661,0.010186515108698354
6.88,0.003335450356087395,0.010186508146186728
6.890000000000001,0.0033352277008641944,0.010186501183682061
6.9,0.0033350054915289363,0.01018649422118436
6.91,0.0033347837271949184,0.01018648725869362
6.92,0.00333456240697685,0.010186480296209843
6.93,0.0033343415299908427,0.010186473333733027
6.94,0.0033341210953544025,0.010186466371263175
6.95,0.0033339011021864206,0.010186459408800285
6.96,0.0033336815496071647,0.010186452446344358
6.97,0.0033334624367382707,0.010186445483895393
6.98,0.003333243762702733,0.01018643852145339
6.99,0.0033330255266248968,0.01018643155901835
7.0,0.0033328077276304486,0.010186424596590271
7.01,0.003332590364846408,0.010186417634169156
7.0200000000000005,0.003332373437401119,0.010186410671755004
7.03,0.00333215694442424,0.010186403709347813
7.04,0.0033319408850467375,0.010186396746947584
7.05,0.003331725258400875,0.01018638978455432
7.0600000000000005,0.0033315100636202052,0.010186382822168015
7.07,0.0033312952998395613,0.010186375859788675
7.08,0.003331080966195049,0.010186368897416295
7.09,0.0033308670618240363,0.01018636193505088
7.1000000000000005,0.0033306535858651453,0.010186354972692426
7.11,0.0033304405374582438,0.010186348010340934
7.12,0.0033302279157444367,0.010186341047996405
7.13,0.003330015719866057,0.010186334085658838
7.140000000000001,0.0033298039489666562,0.010186327123328233
7.15,0.003329592602190997,0.010186320161004592
7.16,0.003329381678685044,0.010186313198687912
7.17,0.003329171177595955,0.010186306236378194
7.18,0.0033289610980720714,0.010186299274075439
7.19,0.0033287514392629112,0.010186292311779647
7.2,0.0033285422003191587,0.010186285349490816
7.21,0.0033283333803926568,0.010186278387208947
7.22,0.0033281249786363968,0.010186271424934041
7.23,0.0033279169942045123,0.010186264462666097
7.24,0.0033277094262522677,0.010186257500405116
7.25,0.003327502273936051,0.010186250538151096
7.26,0.0033272955364133643,0.010186243575904039
7.2700000000000005,0.003327089212842816,0.010186236613663944
7.28,0.0033268833023841113,0.010186229651430812
7.29,0.0033266778041980438,0.010186222689204641
7.3,0.003326472717446486,0.010186215726985434
7.3100000000000005,0.003326268041292382,0.010186208764773188
7.32,0.0033260637748997375,0.010186201802567903
7.33,0.0033258599174336117,0.010186194840369582
7.34,0.0033256564680601087,0.010186187878178224
7.3500000000000005,0.003325453425946368,0.010186180915993825
7.36,0.003325250790260556,0.010186173953816392
7.37,0.003325048560171858,0.010186166991645918
7.38,0.003324846734850469,0.010186160029482407
7.390000000000001,0.0033246453134675846,0.01018615306732586
7.4,0.0033244442951953926,0.010186146105176274
7.41,0.003324243679207065,0.01018613914303365
7.42,0.003324043464676747,0.010186132180897988
7.43,0.0033238436507795504,0.010186125218769288
7.44,0.003323644236691545,0.01018611825664755
7.45,0.003323445221589749,0.010186111294532774
7.46,0.0033232466046521194,0.01018610433242496
7.47,0.0033230483850575443,0.01018609737032411
7.48,0.0033228505619858355,0.01018609040823022
7.49,0.0033226531346177168,0.010186083446143293
7.5,0.003322456102134817,0.010186076484063328
7.51,0.0033222594637196626,0.010186069521990325
7.5200000000000005,0.003322063218555665,0.010186062559924283
7.53,0.0033218673658271165,0.010186055597865205
7.54,0.003321671904719177,0.010186048635813088
7.55,0.00332147683441787,0.010186041673767934
7.5600000000000005,0.00332128215411007,0.010186034711729741
7.57,0.0033210878629834945,0.01018602774969851
7.58,0.0033208939602266973,0.01018602078767424
7.59,0.003320700445029058,0.010186013825656934
7.6000000000000005,0.003320507316580773,0.01018600686364659
7.61,0.003320314574072849,0.010185999901643207
7.62,0.003320122216697091,0.010185992939646787
7.63,0.0033199302436460955,0.010185985977657328
7.640000000000001,0.0033197386541132423,0.01018597901567483
7.65,0.0033195474472926846,0.010185972053699296
7.66,0.003319356622379341,0.010185965091730724
7.67,0.0033191661785688855,0.010185958129769112
7.68,0.00331897611505774,0.010185951167814464
7.69,0.0033187864310430665,0.010185944205866777
7.7,0.003318597125722755,0.010185937243926052
7.71,0.0033184081982954184,0.01018593028199229
7.72,0.003318219647960382,0.01018592332006549
7.73,0.003318031473917674,0.01018591635814565
7.74,0.0033178436753680193,0.010185909396232772
7.75,0.003317656251512828,0.010185902434326858
7.76,0.0033174692015541882,0.010185895472427904
7.7700000000000005,0.0033172825246948574,0.010185888510535913
7.78,0.0033170962201382525,0.010185881548650882
7.79,0.003316910287088443,0.010185874586772815
7.8,0.0033167247247501397,0.01018586762490171
7.8100000000000005,0.003316539532328689,0.010185860663037566
7.82,0.0033163547090300613,0.010185853701180383
7.83,0.0033161702540608438,0.010185846739330163
7.84,0.003315986166628232,0.010185839777486905
7.8500000000000005,0.0033158024459400202,0.010185832815650608
7.86,0.003315619091204593,0.010185825853821273
7.87,0.003315436101630916,0.0101858188919989
7.88,0.003315253476428529,0.010185811930183489
7.890000000000001,0.0033150712148075348,0.01018580496837504
7.9,0.003314889315978592,0.010185798006573552
7.91,0.0033147077791529055,0.010185791044779027
7.92,0.0033145266035422187,0.010185784082991462
7.930000000000001,0.0033143457883588034,0.01018577712121086
7.94,0.0033141653328154527,0.01018577015943722
7.95,0.003313985236125471,0.010185763197670542
7.96,0.0033138054975026658,0.010185756235910825
7.97,0.003313626116161338,0.01018574927415807
7.98,0.003313447091316275,0.010185742312412276
7.99,0.003313268422182741,0.010185735350673445
8.0,0.003313090107976467,0.010185728388941575
8.01,0.003312912147913645,0.010185721427216667
8.02,0.0033127345412109167,0.010185714465498721
8.03,0.003312557287085365,0.010185707503787736
8.040000000000001,0.0033123803847545067,0.010185700542083714
8.05,0.0033122038334362828,0.010185693580386651
8.06,0.00331202763234905,0.010185686618696552
8.07,0.003311851780711571,0.010185679657013414
8.08,0.0033116762777430087,0.010185672695337239
8.09,0.0033115011226629125,0.010185665733668024
8.1,0.0033113263146912148,0.01018565877200577
8.11,0.0033111518530482193,0.01018565181035048
8.120000000000001,0.003310977736954592,0.01018564484870215
8.13,0.003310803965631355,0.010185637887060782
8.14,0.003310630538299874,0.010185630925426375
8.15,0.003310457454181854,0.01018562396379893
8.16,0.0033102847124993266,0.01018561700217845
8.17,0.0033101123125068082,0.010185610040564928
8.18,0.003309940255587772,0.010185603078958367
8.19,0.0033097685423384825,0.01018559611735877
8.2,0.003309597172074559,0.010185589155766133
8.21,0.003309426144112974,0.010185582194180458
8.22,0.003309255457772049,0.010185575232601746
8.23,0.003309085112371454,0.010185568271029993
8.24,0.0033089151072321996,0.010185561309465203
8.25,0.0033087454416766363,0.010185554347907374
8.26,0.0033085761150284504,0.010185547386356507
8.27,0.0033084071266126593,0.010185540424812602
8.28,0.003308238475755608,0.010185533463275658
8.290000000000001,0.003308070161784966,0.010185526501745675
8.3,0.003307902184029723,0.010185519540222654
8.31,0.0033077345418201865,0.010185512578706594
8.32,0.003307567234487976,0.010185505617197497
8.33,0.0033074002613660207,0.01018549865569536
8.34,0.0033072336217885557,0.010185491694200185
8.35,0.003307067315091118,0.01018548473271197
8.36,0.0033069013406105434,0.01018547777123072
8.370000000000001,0.003306735697684961,0.010185470809756429
8.38,0.003306570385653792,0.010185463848289101
8.39,0.0033064054038577442,0.010185456886828733
8.4,0.0033062407516388096,0.010185449925375326
8.41,0.003306076428340259,0.010185442963928882
8.42,0.0033059124333066404,0.010185436002489398
8.43,0.003305748765883773,0.010185429041056876
8.44,0.003305585425418746,0.010185422079631317
8.45,0.0033054224112599125,0.010185415118212717
8.46,0.0033052597227568874,0.01018540815680108
8.47,0.0033050973592605435,0.010185401195396404
8.48,0.0033049353201230073,0.010185394233998689
8.49,0.0033047736046976552,0.010185387272607935
8.5,0.00330461221233911,0.010185380311224145
8.51,0.0033044511424032384,0.010185373349847314
8.52,0.003304290394247145,0.010185366388477444
8.53,0.0033041299672291703,0.010185359427114536
8.540000000000001,0.0033039698607088865,0.01018535246575859
8.55,0.0033038100740470943,0.010185345504409605
8.56,0.0033036506066058176,0.01018533854306758
8.57,0.003303491457748302,0.010185331581732519
8.58,0.0033033326268390095,0.010185324620404418
8.59,0.0033031741132436153,0.010185317659083279
8.6,0.0033030159163290043,0.010185310697769099
8.61,0.0033028580354632674,0.010185303736461883
8.620000000000001,0.003302700470015697,0.010185296775161628
8.63,0.0033025432193567843,0.010185289813868332
8.64,0.0033023862828582156,0.010185282852581998
8.65,0.0033022296598928676,0.010185275891302628
8.66,0.0033020733498348048,0.010185268930030217
8.67,0.0033019173520592747,0.010185261968764767
8.68,0.0033017616659427058,0.01018525500750628
8.69,0.003301606290862702,0.010185248046254753
8.700000000000001,0.0033014512261980394,0.010185241085010186
8.71,0.003301296471328664,0.010185234123772582
8.72,0.0033011420256356862,0.010185227162541938
8.73,0.003300987888501378,0.010185220201318257
8.74,0.003300834059309169,0.010185213240101536
8.75,0.0033006805374436433,0.010185206278891776
8.76,0.003300527322290535,0.010185199317688978
8.77,0.003300374413236725,0.010185192356493141
8.78,0.0033002218096702357,0.010185185395304266
8.790000000000001,0.0033000695109802317,0.01018517843412235
8.8,0.003299917516557011,0.010185171472947396
8.81,0.0032997658257920034,0.010185164511779405
8.82,0.003299614438077768,0.010185157550618374
8.83,0.0032994633528079867,0.010185150589464304
8.84,0.0032993125693774644,0.010185143628317194
8.85,0.003299162087182121,0.010185136667177047
8.86,0.0032990119056189905,0.01018512970604386
8.870000000000001,0.003298862024086217,0.010185122744917634
8.88,0.00329871244198305,0.01018511578379837
8.89,0.0032985631587098413,0.010185108822686067
8.9,0.003298414173668041,0.010185101861580725
8.91,0.0032982654862601947,0.010185094900482344
8.92,0.0032981170958899385,0.010185087939390923
8.93,0.003297969001961997,0.010185080978306464
8.94,0.003297821203882177,0.010185074017228967
8.950000000000001,0.0032976737010573663,0.010185067056158431
8.96,0.003297526492895529,0.010185060095094855
8.97,0.0032973795788057017,0.01018505313403824
8.98,0.0032972329581979903,0.010185046172988587
8.99,0.0032970866304835654,0.010185039211945895
9.0,0.0032969405950746596,0.010185032250910163
9.01,0.0032967948513845627,0.010185025289881394
9.02,0.00329664939882762,0.010185018328859584
9.03,0.0032965042368192257,0.010185011367844735
9.040000000000001,0.0032963593647758215,0.010185004406836848
9.05,0.003296214782114892,0.010184997445835921
9.06,0.003296070488254962,0.010184990484841956
9.07,0.0032959264826155905,0.010184983523854952
9.08,0.003295782764617369,0.010184976562874908
9.09,0.003295639333681919,0.010184969601901826
9.1,0.003295496189231883,0.010184962640935704
9.11,0.0032953533306909273,0.010184955679976545
9.120000000000001,0.0032952107574837344,0.010184948719024344
9.13,0.0032950684690360005,0.010184941758079106
9.14,0.0032949264647744313,0.010184934797140829
9.15,0.0032947847441267383,0.010184927836209511
9.16,0.003294643306521636,0.010184920875285155
9.17,0.0032945021513888376,0.01018491391436776
9.18,0.00329436127815905,0.010184906953457327
9.19,0.003294220686263973,0.010184899992553854
9.200000000000001,0.0032940803751362936,0.010184893031657342
9.21,0.0032939403442096816,0.010184886070767792
9.22,0.0032938005929187882,0.0101848791098852
9.23,0.0032936611206992408,0.010184872149009571
9.24,0.0032935219269876383,0.010184865188140903
9.25,0.003293383011221551,0.010184858227279195
9.26,0.003293244372839513,0.010184851266424448
9.27,0.00329310601128102,0.010184844305576661
9.28,0.003292967925986526,0.010184837344735838
9.290000000000001,0.0032928301163974404,0.010184830383901973
9.3,0.003292692581956121,0.010184823423075069
9.31,0.0032925553221058745,0.010184816462255126
9.32,0.003292418336290949,0.010184809501442144
9.33,0.0032922816239565338,0.010184802540636124
9.34,0.0032921451845487524,0.010184795579837064
9.35,0.003292009017514662,0.010184788619044963
9.36,0.0032918731223022467,0.010184781658259826
9.370000000000001,0.003291737498360416,0.010184774697481648
9.38,0.003291602145139001,0.01018476773671043
9.39,0.0032914670620887484,0.010184760775946175
9.4,0.00329133224866132,0.010184753815188878
9.41,0.0032911977043092867,0.010184746854438544
9.42,0.0032910634284861262,0.01018473989369517
9.43,0.003290929420646218,0.010184732932958756
9.44,0.003290795680244841,0.010184725972229304
9.450000000000001,0.003290662206738169,0.010184719011506811
9.46,0.0032905289995832664,0.010184712050791281
9.47,0.0032903960582380868,0.010184705090082711
9.48,0.003290263382161467,0.0101846981293811
9.49,0.0032901309708131235,0.010184691168686451
9.5,0.00328999882365365,0.010184684207998763
9.51,0.003289866940144514,0.010184677247318035
9.52,0.0032897353197480507,0.010184670286644269
9.53,0.003289603961927461,0.010184663325977462
9.540000000000001,0.0032894728661468087,0.010184656365317617
9.55,0.0032893420318710143,0.010184649404664731
9.56,0.003289211458565854,0.010184642444018807
9.57,0.00328908114569834,0.010184635483379844
9.58,0.003288951093034209,0.010184628522747841
9.59,0.003288821300309604,0.010184621562122798
9.6,0.0032886917670083733,0.010184614601504716
9.61,0.00328856249261537,0.010184607640893595
9.620000000000001,0.0032884334766164515,0.010184600680289434
9.63,0.0032883047184984744,0.010184593719692235
9.64,0.003288176217749294,0.010184586759101995
9.65,0.003288047973857759,0.010184579798518716
9.66,0.00328791998631371,0.010184572837942399
9.67,0.0032877922546079774,0.01018456587737304
9.68,0.0032876647782323753,0.010184558916810643
9.69,0.0032875375566797024,0.010184551956255207
9.700000000000001,0.0032874105894437366,0.01018454499570673
9.71,0.003287283876019234,0.010184538035165216
9.72,0.0032871574159019233,0.010184531074630661
9.73,0.003287031208588506,0.010184524114103066
9.74,0.003286905253576651,0.010184517153582432
9.75,0.0032867795503649933,0.01018451019306876
9.76,0.0032866540984531306,0.010184503232562045
9.77,0.0032865288973416198,0.010184496272062294
9.78,0.0032864039465319754,0.010184489311569503
9.790000000000001,0.003286279245526665,0.01018448235108367
9.8,0.003286154793829108,0.0101844753906048
9.81,0.0032860305909436713,0.01018446843013289
9.82,0.0032859066363756678,0.010184461469667939
9.83,0.003285782929631352,0.01018445450920995
9.84,0.0032856594702179187,0.010184447548758921
9.85,0.0032855362576434985,0.010184440588314853
9.86,0.0032854132914171556,0.010184433627877744
9.870000000000001,0.003285290571048886,0.010184426667447597
9.88,0.003285168096049612,0.01018441970702441
9.89,0.0032850458659311826,0.010184412746608184
9.9,0.003284923880206368,0.010184405786198916
9.91,0.0032848021383888567,0.01018439882579661
9.92,0.0032846806399932558,0.010184391865401266
9.93,0.0032845593845350833,0.01018438490501288
9.94,0.0032844383715307695,0.010184377944631454
9.950000000000001,0.003284317600497651,0.01018437098425699
9.96,0.00328419707095397,0.010184364023889485
9.97,0.0032840767824188705,0.010184357063528942
9.98,0.003283956734412395,0.010184350103175359
9.99,0.003283836926455481,0.010184343142828737
