t,y,v
7.930000000000001,0.0,0.018968036074225814
7.94,0.0,0.01887343262494872
7.95,0.0,0.018779301012621166
7.96,0.0,0.018685638883667772
7.97,0.0,0.018592443896218832
7.98,0.0,0.018499713720049916
7.99,0.0,0.01840744603652178
8.0,0.0,0.01831563853852038
8.01,0.0,0.018224288930397223
8.02,0.0,0.018133394927909878
8.03,0.0,0.018042954258162734
8.040000000000001,0.0,0.017952964659547946
8.05,0.0,0.01786342388168667
8.06,0.0,0.017774329685397845
8.07,0.0,0.017685679846440663
8.08,0.0,0.017597472151086382
8.09,0.0,0.017509704394165344
8.1,0.0,0.01742237438150398
8.11,0.0,0.01733547992986958
8.120000000000001,0.0,0.017249018866915294
8.13,0.0,0.01716298903112546
8.14,0.0,0.017077388271761012
8.15,0.0,0.016992214448805318
8.16,0.0,0.016907465432910142
8.17,0.0,0.016823139105341917
8.18,0.0,0.01673923335792819
8.19,0.0,0.016655746093004374
8.2,0.0,0.016572675223360686
8.21,0.0,0.016490018672189313
8.22,0.0,0.016407774373031914
8.23,0.0,0.016325940269727158
8.24,0.0,0.016244514316358673
8.25,0.0,0.016163494477203125
8.26,0.0,0.01608287872667855
8.27,0.0,0.01600266504929289
8.28,0.0,0.015922851439592767
8.290000000000001,0.0,0.01584343590211246
8.3,0.0,0.01576441645132314
8.31,0.0,0.015685791111582213
8.32,0.0,0.015607557917082994
8.33,0.0,0.01552971491180453
8.34,0.0,0.015452260149461633
8.35,0.0,0.015375191693455137
8.36,0.0,0.015298507616822332
8.370000000000001,0.0,0.015222206002187617
8.38,0.0,0.015146284941713389
8.39,0.0,0.015070742537051023
8.4,0.0,0.01499557689929216
8.41,0.0,0.014920786148920128
8.42,0.0,0.014846368415761577
8.43,0.0,0.014772321839918869
8.44,0.0,0.014698644573319434
8.45,0.0,0.01462533477433935
8.46,0.0,0.01455239061027801
8.47,0.0,0.01447981025757368
8.48,0.0,0.014407591901757432
8.49,0.0,0.014335733737407402
8.5,0.0,0.014264233968103182
8.51,0.0,0.014193090806380431
8.52,0.0,0.014122302473685684
8.53,0.0,0.01405186720033136
8.540000000000001,0.0,0.013981783225450947
8.55,0.0,0.01391204879695445
8.56,0.0,0.013842662171483907
8.57,0.0,0.013773621614369215
8.58,0.0,0.013704925399584084
8.59,0.0,0.01363657180970219
8.6,0.0,0.013568559135853525
8.61,0.0,0.013500885677680903
8.620000000000001,0.0,0.01343354974329667
8.63,0.0,0.013366549649239627
8.64,0.0,0.013299883720432022
8.65,0.0,0.013233550290136844
8.66,0.0,0.013167547699915218
8.67,0.0,0.013101874299584
8.68,0.0,0.013036528447173528
8.69,0.0,0.012971508508885564
8.700000000000001,0.0,0.012906812859051363
8.71,0.0,0.012842439880089995
8.72,0.0,0.012778387962466694
8.73,0.0,0.0127146555046515
8.74,0.0,0.012651240913077995
8.75,0.0,0.012588142602102215
8.76,0.0,0.012525358993961719
8.77,0.0,0.012462888518734802
8.78,0.0,0.012400729614299884
8.790000000000001,0.0,0.012338880726295024
8.8,0.0,0.012277340308077641
8.81,0.0,0.012216106820684277
8.82,0.0,0.012155178732790617
8.83,0.0,0.012094554521819088
8.84,0.0,0.012034232675768348
8.85,0.0,0.011974211686938106
8.86,0.0,0.011914490054841288
8.870000000000001,0.0,0.01185506628647243
8.88,0.0,0.011795938896270036
8.89,0.0,0.011737106406078973
8.9,0.0,0.011678567345113154
8.91,0.0,0.011620320249918333
8.92,0.0,0.011562363664335051
8.93,0.0,0.011504696139461779
8.94,0.0,0.011447316233618178
8.950000000000001,0.0,0.011390222512308543
8.96,0.0,0.011333413548185435
8.97,0.0,0.011276887921013369
8.98,0.0,0.01122064421763276
8.99,0.0,0.011164681031923966
9.0,0.0,0.011108996964771507
9.01,0.0,0.011053590624028402
9.02,0.0,0.010998460624480693
9.03,0.0,0.010943605587812075
9.040000000000001,0.0,0.010889024142568704
9.05,0.0,0.010834714924124154
9.06,0.0,0.010780676574644455
9.07,0.0,0.01072690774305334
9.08,0.0,0.010673407084997609
9.09,0.0,0.01062017326281262
9.1,0.0,0.010567204945487923
9.11,0.0,0.010514500808633032
9.120000000000001,0.0,0.010462059534443319
9.13,0.0,0.010409879811666085
9.14,0.0,0.010357960335566673
9.15,0.0,0.010306299807894792
9.16,0.0,0.010254896936850942
9.17,0.0,0.010203750437052952
9.18,0.0,0.010152859029502657
9.19,0.0,0.010102221441552699
9.200000000000001,0.0,0.01005183640687343
9.21,0.0,0.010001702665419995
9.22,0.0,0.009951818963399427
9.23,0.0,0.009902184054276343
9.24,0.0,0.009852796700431807
9.25,0.0,0.00980365566748819
9.26,0.0,0.009754759726947731
9.27,0.0,0.009706107656438754
9.28,0.0,0.009657698239684834
9.290000000000001,0.0,0.009609530266474119
9.3,0.0,0.009561602532628832
9.31,0.0,0.009513913839974802
9.32,0.0,0.009466462996311237
9.33,0.0,0.009419248815380568
9.34,0.0,0.009372270116838458
9.35,0.0,0.009325525726223914
9.36,0.0,0.009279014474929546
9.370000000000001,0.0,0.009232735200171942
9.38,0.0,0.009186686744962216
9.39,0.0,0.009140867958076587
9.4,0.0,0.009095277694027178
9.41,0.0,0.009049914813032894
9.42,0.0,0.009004778180990424
9.43,0.0,0.00895986666944538
9.44,0.0,0.008915179155563537
9.450000000000001,0.0,0.0088707145221022
9.46,0.0,0.008826471657381724
9.47,0.0,0.008782449455257062
9.48,0.0,0.008738646815089526
9.49,0.0,0.008695062641718605
9.5,0.0,0.008651695845433916
9.51,0.0,0.008608545341947268
9.52,0.0,0.008565610052364819
9.53,0.0,0.008522888903159373
9.540000000000001,0.0,0.008480380826142752
9.55,0.0,0.008438084758438323
9.56,0.0,0.00839599964245356
9.57,0.0,0.00835412442585278
9.58,0.0,0.008312458061529946
9.59,0.0,0.008270999507581589
9.6,0.0,0.00822974772727982
9.61,0.0,0.008188701689045447
9.620000000000001,0.0,0.00814786036642119
9.63,0.0,0.00810722273877244
9.64,0.0,0.008066787792445589
9.65,0.0,0.008026554516788666
9.66,0.0,0.007986521905996033
9.67,0.0,0.00794668895927717
9.68,0.0,0.007907054680831391
9.69,0.0,0.007867618079822702
9.700000000000001,0.0,0.00782837817035473
9.71,0.0,0.007789333971445828
9.72,0.0,0.007750484507004189
9.73,0.0,0.0077118288058031625
9.74,0.0,0.007673365901456627
9.75,0.0,0.007635094832394482
9.76,0.0,0.0075970146418382406
9.77,0.0,0.00755912437777673
9.78,0.0,0.0075214230929418905
9.790000000000001,0.0,0.007483909844784677
9.8,0.0,0.00744658369545108
9.81,0.0,0.0074094437117582
9.82,0.0,0.0073724889651704695
9.83,0.0,0.007335718531775948
9.84,0.0,0.0072991314922627205
9.85,0.0,0.007262726931895393
9.86,0.0,0.007226503940491675
9.870000000000001,0.0,0.007190461612399063
9.88,0.0,0.007154599046471634
9.89,0.0,0.0071189153460468795
9.9,0.0,0.007083409618922691
9.91,0.0,0.007048080977334397
9.92,0.0,0.007012928537931908
9.93,0.0,0.006977951421756938
9.94,0.0,0.00694314875422032
9.950000000000001,0.0,0.006908519665079402
9.96,0.0,0.006874063288415552
9.97,0.0,0.006839778762611699
9.98,0.0,0.0068056652303300005
9.99,0.0,0.006771721838489582
