t,Fe3,Fe3_Arg,Fe3_NO,Fe2_NO,Fe2,Fe2_Arg,Fe3_O2_Arg,Fe3_NOHA,Fe2_NOHA,NOHA,Fe3_O2_NOHA,NO,citrulline,NO3
2.6,0.0007997032502319822,0.01945200405845403,0.006094157910320007,0.17268490917775586,3.6274913276619605e-05,0.00110575094561923,0.0024042142951718306,0.020560487554248875,0.00479760024098297,0.3626456831098496,0.00941921454406374,1.3826748827557462,2.1095619620023927,0.5481080121585726
2.61,0.0007975766819025781,0.019400266852379743,0.006077940572742621,0.17222625168497024,3.617844421219381e-05,0.0011028098596874013,0.002397819475599536,0.02050578137864383,0.00478483415444893,0.36327638735904416,0.00939415353634356,1.3851032146617115,2.1132399739052183,0.5498325669857962
2.62,0.0007954558670271717,0.019348670002627823,0.006061767710662585,0.17176880619622462,3.608223675044831e-05,0.0010998767511900451,0.00239144201923121,0.020451224462106943,0.00477210231247865,0.36390541058094245,0.009369161860732896,1.3875250848362042,2.1169082000303994,0.5515525412873099
2.63,0.0007933407854334073,0.019297213037063617,0.0060456391747547005,0.17131256978184256,3.598628971797546e-05,0.0010969515967230435,0.002385081863428333,0.020396816271959564,0.004759405163000476,0.3645327573625515,0.009344238673499651,1.3899405109074314,2.1205666670464587,0.553267947182432
2.64,0.0007912314169919326,0.019245895493831912,0.006029554824835944,0.17085753949294016,3.589060188845066e-05,0.0010940343742767936,0.0023787389459780754,0.020342556288931217,0.0047467432876731235,0.3651584322675963,0.009319383005030872,1.392349510416434,2.1242154014984562,0.5549787967642481
2.65,0.0007891277427542149,0.019194716863723142,0.006013514460369461,0.17040371253138986,3.579517257593934e-05,0.0010911250520768254,0.0023724132063419716,0.02028844393201051,0.004734116110182585,0.3657824399101714,0.00929459501837886,1.3947521010704222,2.1278544301238917,0.5566851020617121
2.66,0.0007870297433230763,0.01914367666933013,0.005997517916777454,0.16995108601645242,3.57000008053868e-05,0.0010882236040766155,0.0023661045837586685,0.020234478661596954,0.0047215236973077186,0.36640478485343125,0.009269874253115127,1.3971483003952945,2.1314837794203934,0.558386875091871
2.67,0.0007849373993701482,0.019092774438079635,0.005981565033115757,0.16949965706432307,3.560508558696195e-05,0.0010853300047730205,0.002359813017787357,0.020180659944322867,0.004708966160545495,0.36702547164401933,0.009245220208051155,1.3995381258542825,2.1351034757938887,0.5600841278421695
2.68,0.0007828506916151512,0.01904200970186654,0.005965655651994536,0.1690494227892383,3.551042591369481e-05,0.001082444229204967,0.0023535384482393867,0.02012698725255085,0.004696443659210804,0.3676445048124719,0.009220632337668705,1.4019215948497545,2.138713545561268,0.5617768722702825
2.69,0.0007807696008051757,0.018991381996688143,0.005949789619499005,0.1686003803045831,3.541602075911405e-05,0.0010795662529521429,0.0023472808151098834,0.02007346006387125,0.0046839564035362664,0.3682618888736206,0.00919611004855018,1.404298724725015,2.1423140149530404,0.5634651203039456
2.7,0.000778694115908436,0.018940890906167865,0.005933966719153353,0.16815252658068403,3.53218705782175e-05,0.001076696037971066,0.002341040082516249,0.020020077922491195,0.00467150194603966,0.3688776283032502,0.00917165551521463,1.4066695325532097,2.145904909726164,0.565148883873119
2.71,0.0007766242160118033,0.018890535964579673,0.005918186817025873,0.16770585876137936,3.522797399596461e-05,0.0010738335637686181,0.0023348161857856924,0.019966840302495983,0.0046590811537042765,0.36949172759077126,0.009147267470456435,1.4090340356077542,2.1494862560248094,0.5668281748386524
2.72,0.0007745598828818333,0.018840316723705907,0.005902449760626592,0.16726037394561863,3.513433010750259e-05,0.0010709788057084732,0.0023286090681571264,0.019913746702143117,0.004646694057638191,0.370104191203253,0.009122945520134623,1.4113922510380525,2.1530580797859318,0.5685030050416363
2.73,0.0007725010992358065,0.01879023274334453,0.005886755392544008,0.16681606921837253,3.5040938163178745e-05,0.0010681317379549746,0.002322418675720441,0.019860796630489154,0.004634340420091717,0.3707150235907643,0.00909868955329439,1.4137441959155694,2.156620406822994,0.5701733862965104
2.74,0.000770447848016148,0.018740283587177275,0.005871103556025362,0.1663729416640371,3.494779743718117e-05,0.0010652923346870789,0.0023162449552881544,0.019807989601576394,0.004622019970243379,0.37132422918881486,0.009074499496672113,1.4160898872539012,2.1601732628620827,0.5718393303881214
2.75,0.000768400112388498,0.018690468822504327,0.005855494094746468,0.16593098836721312,3.4854907228615104e-05,0.0010624605700646514,0.0023100878543819464,0.01975532513407195,0.004609732401096731,0.37193181241870377,0.00905037531757498,1.418429342010087,2.1637166735436733,0.5735008490716288
2.7600000000000002,0.0007663578749643532,0.0186407880282997,0.005839926870824912,0.16549020638874096,3.476226667269888e-05,0.0010596364213205068,0.002303947319335213,0.019702802762505828,0.004597477806688571,0.37253777767453494,0.009026316586087433,1.4207625770487804,2.1672506643861347,0.5751579540777907
2.77,0.0007643211173948511,0.018591240799284148,0.0058244017741015,0.16505059275357922,3.466987464284173e-05,0.0010568198703563877,0.0022978232942973444,0.01965042204295748,0.004585256908552585,0.3731421293166134,0.009002322248195364,1.4230896091241927,2.170775260767545,0.5768106571156737
2.7800000000000002,0.0007622898241841484,0.018541826704719294,0.005808918632147929,0.16461214457333068,3.4577730685981214e-05,0.0010540108883297583,0.002291715730489911,0.01959818249562426,0.004573068886168237,0.37374487173740134,0.008978392796893634,1.425410455064178,2.1742904881157443,0.5784589698460899
2.79,0.0007602639787771591,0.01849254533010242,0.005793477302034396,0.16417485892224232,3.4485834066129794e-05,0.0010512094513826394,0.00228562457669267,0.019546083662952414,0.0045609135942629225,0.3743460092946261,0.008954528052836057,1.4277251315842243,2.17779637171713,0.5801029039086311
2.8000000000000003,0.0007582435647416443,0.018443396264195853,0.0057780776422431705,0.16373873287576665,3.43941840553841e-05,0.0010484155358351217,0.0022795497821067874,0.019494125091565197,0.004548790887386373,0.3749455463319893,0.008930727840089806,1.4300336553454898,2.1812929367768574,0.5817424709133604
2.81,0.0007562285657604181,0.01839437909882457,0.005762719512576443,0.16330376351115386,3.4302779933565e-05,0.001045629118175304,0.0022734912963271164,0.019442306331989647,0.004536700620138213,0.3755434871794146,0.008906991985681581,1.4323360429558325,2.1847802084203187,0.5833776824407584
2.82,0.0007542189656235509,0.01834549342867374,0.005747402774064147,0.16286994790804368,3.4211620987857505e-05,0.0010428501750492328,0.00226744906931448,0.019390626938383355,0.004524642647395507,0.37613983615329605,0.00888332031914374,1.434632310970846,2.1882582116946216,0.5850085500416701
2.83,0.0007522147476071111,0.018296738865442596,0.0057321273111150105,0.16243728310551092,3.4120706230700783e-05,0.0010400786869502006,0.0022614230501018214,0.019339086487580724,0.004512617282931464,0.37673459753644967,0.008859712220055157,1.4369224758292252,2.191726971492415,0.5866350852465658
2.84,0.0007502158956324216,0.018248115010330676,0.00571689298910898,0.1620057661855002,3.403003493542852e-05,0.001037314631171035,0.0022554131891751638,0.019287684542066474,0.004500624427601077,0.3773277756169731,0.00883616747748088,1.439206553978721,2.195186512701096,0.5882572995477674
2.85,0.0007482223937539503,0.018199621465637323,0.005701699672590648,0.16157539423761935,3.3939606404289035e-05,0.001034557984835191,0.002249419437405036,0.019236420665584453,0.004488663946400902,0.3779193746718087,0.008812685917935676,1.441484561823194,2.198636860140455,0.5898752044070528
2.86,0.00074623422592426,0.01815125783987751,0.00568654723341702,0.16114616434359985,3.384941986371199e-05,0.0010318087262571052,0.0022434417455497228,0.019185294430021264,0.004476735838506036,0.37850939895947266,0.008789267237486397,1.4437565156993184,2.2020780385353853,0.5914888112590518
2.87,0.0007442513761363902,0.01810302374406493,0.005671435545220115,0.16071807358854912,3.375947453292177e-05,0.0010290668340265175,0.0022374800645374947,0.019134305410403563,0.004464840125281785,0.379097852725272,0.008765911111950719,1.4460224318936923,2.2055100725363737,0.593098131508914
2.88,0.0007422738284143136,0.018054918791550533,0.005656364483378241,0.16029111906141838,3.366976962277413e-05,0.0010263322870089596,0.002231534345435281,0.019083453184679952,0.004452976851818372,0.37968474020149445,0.008742617195154356,1.4482823266436824,2.2089329867207574,0.5947031765322802
2.89,0.0007403015674127138,0.01800694260032681,0.005641333919370128,0.15986529784745057,3.358030444443927e-05,0.0010236050631885697,0.002225604541170149,0.01903273733677653,0.004441145875815017,0.380270065606864,0.008719385337156662,1.4505362161262543,2.212346805570085,0.5963039576770123
2.9,0.0007383345808675044,0.017959094802821703,0.005626343698067786,0.15944060699626952,3.3491078851730045e-05,0.0010208851349946264,0.0022196906135747312,0.018982157469596063,0.004429346010565151,0.3808538331437649,0.008696216470601925,1.4527841164103015,2.2157515533748895,0.5979004862702529
2.91,0.000736372851518134,0.017911375013086966,0.005611393712085041,0.15901704362853886,3.3402091785440674e-05,0.0010181724846309785,0.0022137925101466064,0.01893171316145187,0.004417577842234075,0.38143604700816003,0.008673109696337672,1.4550260436166051,2.219147254552382,0.5994927735951545
2.92,0.0007344163642926823,0.017863782855751905,0.005596483835424096,0.15859460484173563,3.3313342569207774e-05,0.001015467090407202,0.0022079101847134706,0.01888140400450453,0.004405841220501263,0.38201671138110604,0.008650064878969644,1.4572620137767938,2.2225339333655314,0.6010808309115798
2.93,0.000732465104237771,0.0178163179575233,0.005581613942442165,0.15817328773773845,3.32248305368794e-05,0.0010127689306539812,0.002202043591474332,0.018831229593473022,0.004394135979214014,0.38259583043142814,0.008627081901253579,1.4594920428748237,2.2259116140051414,0.602664669450139
2.94,0.0007305190565178543,0.017768979947059657,0.0055667839077413106,0.15775308942317923,3.31365550329441e-05,0.0010100779837068138,0.0021961926849935957,0.018781189525464065,0.004382461934839317,0.3831734083158995,0.008604160665541349,1.461716146847652,2.229280320590758,0.6042443004121877
2.95,0.0007285782064145061,0.01772176845484548,0.005551993606058274,0.1573340070097944,3.304851541295988e-05,0.0010073942278897156,0.0021903574201951404,0.018731283399801426,0.004370818884915717,0.3837494491794209,0.008581301095227093,1.4639343415859076,2.232640077171584,0.605819734969826
2.96,0.000726642538769357,0.017674683123396807,0.005537242929006348,0.15691603758555098,3.2960710958535665e-05,0.0010047176442779038,0.002184537751166163,0.01868151083135751,0.004359206987570753,0.3843239571407677,0.008558502757153518,1.4661466428905143,2.23599090767723,0.6073909842721602
2.97,0.0007247120387961942,0.01762772359204184,0.005522531760344993,0.1564991782576957,3.287314100259607e-05,0.0010020482126215182,0.002178733632890153,0.0186318714306564,0.004347626203250041,0.38489693631385485,0.008535765416821281,1.4683530665377158,2.2393328359919056,0.6089580594361507
2.98,0.0007227866922054288,0.017580889494470696,0.005507859972077976,0.15608342615968265,3.278580494903612e-05,0.000999385910704058,0.0021729450215087777,0.018582364800665253,0.004336076207429631,0.3854683908111632,0.00851308912511886,1.470553628289657,2.2426658859666166,0.6105209715452008
2.99,0.0007208664845228564,0.017534180471246826,0.005493227444956548,0.15566877841577564,3.269870216863105e-05,0.000996730717725321,0.0021671718728600653,0.018532990553139443,0.004324556855185897,0.38603832472626576,0.008490473756128518,1.4727483438411768,2.245990081358724,0.6120797316568173
3.0,0.0007189514013554457,0.017487596164732486,0.005478634060296947,0.15525523215539944,3.2611832040395787e-05,0.0009940826129539461,0.0021614141430426267,0.018483748301984203,0.004313067997112181,0.3866067421409205,0.008467919190137318,1.4749372288415783,2.2493054458568813,0.6136343507996083
3.0100000000000002,0.0007170414283885705,0.017441136219001174,0.005464079699932519,0.15484278451338318,3.2525193951698056e-05,0.0009914415757213903,0.0021556717884053354,0.018434637663133843,0.004301609479179503,0.38717364712519636,0.008445425313681896,1.477120298895139,2.252612003081758,0.6151848399733053
3.02,0.0007151365513362089,0.017394800280036073,0.005449564247042197,0.15443143262936773,3.243878728488465e-05,0.000988807585575575,0.002149944765418634,0.01838565825483945,0.0042901811655211425,0.3877390437370617,0.008422991996491932,1.4792975695603443,2.255909776585709,0.6167312101489565
3.0300000000000002,0.0007132367539450785,0.01734858800776132,0.0054350876232387045,0.15402117361261203,3.235261084586242e-05,0.000986180629041031,0.0021442330256479366,0.01833680971485524,0.0042787839097358235,0.38830293599971943,0.008400618112573052,1.4814690562964097,2.2591987898085013,0.6182734722762425
3.04,0.0007113420228806697,0.01730249904622863,0.005420649697430833,0.15361200462915903,3.2266664266103514e-05,0.0009835606830163753,0.0021385365280475735,0.01828809165786573,0.00426741717192931,0.38886532795763645,0.008378303941514809,1.4836347745962117,2.262479066188407,0.6198116372656074
3.0500000000000003,0.0007094523437017758,0.01725653304798934,0.005406250360727969,0.15320392283055595,3.218094684922536e-05,0.0009809477284245572,0.002132855228826028,0.018239503710296267,0.004256080979254295,0.38942622363067037,0.00835604919267975,1.4857947398778346,2.265750629072118,0.6213457160030014
3.06,0.0007075677019672198,0.017210689667260737,0.005391889505719731,0.15279692537382453,3.209545788925801e-05,0.0009783417464403258,0.002127189084228025,0.018191045500557945,0.0042447753849992305,0.38998562702688266,0.00833385355020589,1.4879489675151312,2.269013501740516,0.6228757193458423
3.0700000000000003,0.000705688083228834,0.01716496855986433,0.005377567026507338,0.15239100942162884,3.201019666953768e-05,0.0009757427184986444,0.0021215380505135066,0.01814271665896378,0.004233500470521844,0.3905435421426163,0.008311716670962642,1.4900974728381167,2.272267707409304,0.6244016581230529
3.08,0.0007038134730244389,0.01711936938316421,0.005363282818734984,0.15198617214244323,3.192516246160041e-05,0.0009731506263031089,0.0021159020839366096,0.018094516817644905,0.0042222563471826435,0.3910999729625731,0.008289638182506756,1.492240271133362,2.2755132692296365,0.6259235431350982
3.09,0.0007019438588317907,0.01707389179745773,0.0053490367557139885,0.15158241070265518,3.1840354866307285e-05,0.0009705654472351495,0.0021102811461412366,0.018046445613371466,0.004211042379894891,0.3916549234647996,0.008267618479008277,1.4943773776320657,2.278750210246097,0.6274413851556642
3.1,0.0007000792286092287,0.01702853546483816,0.005334828706160328,0.1511797222727063,3.1755773559274494e-05,0.0009679871577687163,0.002104675200128397,0.017998502685317528,0.004199857765544323,0.3922083976171292,0.008245658128214125,1.4965088075195732,2.281978553428917,0.6289551949304791
3.11,0.0006982195670000923,0.016983300046326966,0.005320658580414437,0.15077810404284167,3.167141762858048e-05,0.0009654157423643096,0.002099084199770399,0.017950687669365303,0.004188703038748437,0.392760399367778,0.008223756327737457,1.4986345759595752,2.285198321757009,0.6304649831741794
3.12,0.0006963648604484244,0.01693818520560632,0.00530652626801866,0.15037755320220922,3.158728646768634e-05,0.0009628511814626666,0.002093508103939841,0.017903000205609525,0.0041775780403840975,0.3933109326582431,0.008201912987586149,1.5007546980623132,2.2884095381071745,0.6319707605746353
3.13,0.0006945150955050016,0.016893190607707963,0.005292431658315149,0.14997806694596555,3.150337947992006e-05,0.0009602934554497144,0.0020879468718288862,0.017855439935774806,0.004166482589136028,0.39386000141915845,0.008180128041654203,1.5028691888955725,2.291612225291427,0.6334725377915755
3.14,0.0006926702588303014,0.016848315918958887,0.005278374640355452,0.1495796424754028,3.1419696079113456e-05,0.0009577425446415576,0.002082400462955832,0.01780800650314659,0.004155416479465324,0.3944076095703974,0.008158401449742454,1.5049780634850132,2.294806406057403,0.6349703254566336
3.15,0.0006908303371974716,0.0168035608069271,0.00526435510281011,0.14918227699807549,3.133623569023902e-05,0.0009551984292694677,0.0020768688371716787,0.01776069955250215,0.0041443794795779565,0.3949537610211748,0.008136733199579289,1.5070813368145,2.2979921030887764,0.6364641341733926
3.16,0.0006889953153330495,0.01675892494656935,0.005250372969461315,0.1487859677144686,3.125299753532706e-05,0.0009526610955771648,0.002071351948712259,0.017713518736036063,0.004133372346532324,0.3954984596548658,0.008115122274884465,1.509179023805207,2.30116933900896,0.6379539745198243
3.17,0.0006871651806438723,0.016714408006627,0.005236428121372883,0.148390711847528,3.1169981103208704e-05,0.0009501305224520575,0.0020658497592136857,0.01766646370019476,0.004122394602027192,0.39604170936250016,0.008093568916312934,1.5112711393623237,2.3043381363743296,0.6394398570431065
3.18,0.0006853399199928417,0.016670009658828457,0.00522252044990836,0.14799650662269986,3.108718582967878e-05,0.0009476066905329633,0.002060362228831788,0.01761953409455445,0.004111446048472644,0.3965835140200526,0.008072073080272104,1.5133576983437038,2.307498517679551,0.6409217922632404
3.19,0.0006835195200825361,0.01662572957674304,0.005208649850376562,0.14760334927042693,3.10046111359321e-05,0.0009450895811190883,0.002054889317296902,0.017572729570696822,0.004100526587901044,0.3971238774912362,0.008050634622960719,1.5154387155639322,2.310650505357409,0.6423997906726749
3.2,0.0006817039676626924,0.01658156743514012,0.0051948162185755644,0.14721123702754796,3.092225644950941e-05,0.0009425791755768873,0.002049430984483635,0.01752604978157302,0.004089636123730221,0.3976628036290506,0.00802925340018559,1.5175142057966637,2.3137941217789115,0.6438738627361258
3.21,0.0006798932495281618,0.01653752290994917,0.005181019450784796,0.14682016713739368,3.0840121204436546e-05,0.0009400754553392243,0.002043987190403629,0.017479494381448548,0.004078774561090033,0.3982002962758488,0.008007929266985268,1.5195841837749051,2.316929389253709,0.6453440188906265
3.22,0.0006780873523863752,0.016493595679693142,0.005167259446080355,0.14643013684619705,3.075820473968358e-05,0.0009375784024646864,0.0020385578949693108,0.01743306302765505,0.004067941864166094,0.39873635926141887,0.007986662020205173,1.5216486641855376,2.320056330024076,0.646810269546263
3.23,0.0006762862627704749,0.016449785426406238,0.005153536107837305,0.14604114340079344,3.067650623320796e-05,0.0009350880000008665,0.002033143057837782,0.017386755381709793,0.0040571380935897705,0.39927099640175945,0.007965451361037464,1.5237076616658523,2.323174966261149,0.6482726250866678
3.24,0.0006744899677190596,0.01640609182789642,0.005139849331583177,0.14565318406797045,3.0595025233355527e-05,0.0009326042290567945,0.002027742639600164,0.017340571099819544,0.004046363108858822,0.3998042115095236,0.007944297192714425,1.5257611908339264,2.3262853200989824,0.6497310958655043
3.25,0.0006726984540837861,0.016362514565499784,0.0051261990172811215,0.1452662561150675,3.0513761121064043e-05,0.0009301270717655896,0.0020223566005627518,0.01729450984238503,0.004035616870312169,0.400336008383579,0.00792319931831806,1.5278092662584322,2.3293874136009087,0.6511856922101296
3.2600000000000002,0.0006709117087354347,0.016319053321691,0.005112585065616779,0.14488035681594846,3.0432713272166014e-05,0.0009276565103902562,0.002016984901105025,0.017248571271064016,0.004024899348522865,0.4008663908122426,0.007902157531387347,1.529851902468106,2.332481268770227,0.6526364244205574
3.27,0.0006691297185608457,0.016275707780054955,0.005099007378008528,0.14449548345106863,3.035188105673301e-05,0.0009251925273272231,0.0020116275016706215,0.017202755048730322,0.0040142105250703785,0.40139536257333186,0.007881171615095944,1.531889113951984,2.3355669075505734,0.6540833027695139
3.2800000000000002,0.0006673524704598541,0.016232477625258323,0.005085465856617735,0.14411163330754148,3.0271263838419864e-05,0.0009227351051098802,0.0020062843627583113,0.0171570608394328,0.004003550393312867,0.40192292743421665,0.00786024134142989,1.5339209151596376,2.33864435182629,0.6555263375024946
3.29,0.0006655799526132267,0.016189362543442692,0.005071960388781512,0.14372880367306898,3.0190861302622516e-05,0.0009202842232294115,0.0020009554484234147,0.017111488310753264,0.003992918462152092,0.4024490891564475,0.00783936697976156,1.5359473204991814,2.3417136234038245,0.6569655388427944
3.3000000000000003,0.0006638121520099248,0.01614636222499791,0.005058490880904059,0.14334699184105454,3.011067279877422e-05,0.0009178398648697251,0.0019956407195219385,0.017066037133761935,0.003982314778897293,0.4029738514786328,0.007818548252527497,1.5379683443112762,2.344774744006076,0.6584009169728432
3.31,0.0006620490556392133,0.016103476355113,0.005045057234023784,0.14296619512354672,3.0030697698051465e-05,0.000915402012434783,0.0019903401368011726,0.017020706972603487,0.003971739309868681,0.4034972181432472,0.00779778495900043,1.5399840009501427,2.347827735371206,0.6598324820634944
3.3200000000000003,0.0006602906508041963,0.016060704623262097,0.005031659349331486,0.14258641083190457,2.9950935427500744e-05,0.00091297064818112,0.0019850536619581225,0.016975497497157894,0.003961191963834202,0.4040191928763027,0.007777076961812711,1.541994304703811,2.350872619136831,0.6612602442517858
3.33,0.000658536924864778,0.016018046719849556,0.005018297128058324,0.14220763628424943,2.9871385419916366e-05,0.0009105457543674408,0.0019797812568625064,0.01693040837834915,0.003950672641625328,0.4045397793939013,0.007756424132428986,1.5439992698221718,2.353909416882588,0.6626842136481101
3.34,0.0006567878652376622,0.015975502336209934,0.00500497047147582,0.14182986880546483,2.97920471138404e-05,0.0009081273132546176,0.0019745228835567536,0.016885439288145274,0.003940181236137052,0.4050589814022348,0.007735826351146181,1.545998910516978,2.3569381501301345,0.6641044003362174
3.35,0.0006550434592614755,0.0159330711652451,0.0049916792835696866,0.14145310572512268,2.9712919925663985e-05,0.0009057153075630405,0.0019692785038548225,0.016840589900399473,0.0039297177010702445,0.405576802596211,0.0077152834377536205,1.5479932409589112,2.3599588403413594,0.6655208143737577
3.36,0.0006533036936952131,0.01589075290379332,0.004978423480982774,0.1410773443697721,2.9634003145882536e-05,0.0009033097221733266,0.0019640480778503563,0.016795859893978176,0.003919282306558507,0.40609324665434315,0.007694794893684133,1.549982275266672,2.362971508911732,0.6669334657943069
3.37,0.0006515685565891511,0.015848547243791995,0.004965202955925643,0.1407025820917044,2.9555296326087007e-05,0.0009009105377822947,0.0019588315694815985,0.016751248941092835,0.003908874685622883,0.40660831725781216,0.007674360863848022,1.551966027547672,2.3659761771951136,0.6683423645998132
3.38,0.0006498380355057678,0.015806453880681165,0.004952017611445465,0.14032881624159999,2.9476798910968092e-05,0.000898517736935595,0.0019536289412396316,0.016706756718395388,0.003898494740912398,0.4071220180723401,0.007653981222010693,1.5539445118593396,2.3689728664801626,0.6697475207677794
3.39,0.0006481121180584548,0.01576447251085887,0.004938867350746458,0.13995604417681096,2.9398510349746725e-05,0.0008961313022010042,0.0019484401557707412,0.016662382903618492,0.0038881423701395976,0.4076343527536792,0.007633655847743764,1.5559177422208372,2.371961597997481,0.6711489442490884
3.4,0.0006463907919115173,0.015722602831681174,0.004925752077189895,0.13958426326136114,2.93204300961741e-05,0.0008937512161684279,0.0019432651758764163,0.016618127175575547,0.0038778174660805457,0.4081453249476115,0.007613384626425072,1.5578857326130604,2.3749423929196127,0.672546644968003
3.41,0.0006446740447801747,0.015680844541462152,0.004912671694294097,0.13921347086594596,2.9242557608531654e-05,0.0008913774614498989,0.00193810396451335,0.016573989214160686,0.0038675199165748232,0.40865493828994914,0.007593167449238669,1.5598484969786388,2.377915272361043,0.6739406328221659
3.42,0.0006429618644305595,0.015639197339473908,0.004899626105734439,0.13884366436793263,2.916489234963109e-05,0.0008890100206795776,0.0019329564847934393,0.016529968700348775,0.0038572496045255317,0.4091631964065342,0.007573004213174823,1.5618060492219357,2.3808802573782004,0.6753309176825997
3.43,0.0006412542386114336,0.015597660926102623,0.004886615216456897,0.13847484115064018,2.9087433770577337e-05,0.0008866488767157474,0.0019278226997881342,0.016486065316305608,0.00384700643878149,0.40967010291314393,0.007552894789660958,1.5637584032097698,2.3838373689716676,0.676717509394803
3.44,0.0006395511537287369,0.01555623500587815,0.0048736389542928,0.13810699858936637,2.9010180995597848e-05,0.0008842940165616551,0.0019227025687307481,0.016442278747526882,0.0038367909535802418,0.41017566141364803,0.007532838415668484,1.5657055727854239,2.386786628129108,0.6781004178000268
3.45,0.0006378525985348491,0.015514919279041499,0.004860697209796301,0.1377401340902804,2.893313369928928e-05,0.0008819454204522349,0.0019175960575869557,0.01639860867688457,0.0038266026400574247,0.41067987550513724,0.007512835388507043,1.567647571729653,2.389728055705782,0.6794796526760543
3.46,0.0006361585608699641,0.015473713448993046,0.004847789889384329,0.1373742450560701,2.8856291331769028e-05,0.0008796030714935121,0.001912503129718156,0.016355054789885616,0.003816441419979788,0.4111827487733934,0.007492885568858217,1.569584413795124,2.392661672530084,0.6808552237895077
3.47,0.0006344690286157448,0.015432617220112766,0.004834916899784878,0.13700932889599532,2.877965334543896e-05,0.000877266952841579,0.0019074237486138904,0.01631161677313292,0.003806307214448993,0.41168428479421537,0.007472988818871066,1.5715161126963384,2.395587499372658,0.6822271408805414
3.48,0.0006327839896953231,0.01539163029776024,0.004822078148037015,0.1366453830258882,2.8703219194985414e-05,0.0008749370477025935,0.0019023578778918431,0.01626829431432537,0.003796199943901614,0.41218448713341876,0.007453145002162136,1.5734426821096303,2.398505556946394,0.6835954136628407
3.49,0.0006311034320733001,0.015350752388274654,0.004809273541490875,0.13628240486815285,2.8626988337379196e-05,0.0008726133393327798,0.0018973054812978414,0.016225087102257816,0.003786119528109137,0.41268335934683603,0.007433353983815455,1.5753641356731678,2.401415865906433,0.6849600518236232
3.5,0.0006294273437557459,0.015309983198974798,0.0047965029878076606,0.13592039185176566,2.8550960231875583e-05,0.0008702958110384284,0.0018922665227058557,0.0161819948268211,0.0037760658861779616,0.4131809049803165,0.007413615630382534,1.5772804869869521,2.404318446850161,0.6863210650236372
3.5100000000000002,0.0006277557127901994,0.015269322438159061,0.004783766394959646,0.13555934141227505,2.8475134340014323e-05,0.0008679844461758955,0.0018872409661179986,0.016139017179002024,0.0037660389365494003,0.4136771275697265,0.007393929809882365,1.5791917496128183,2.407213320317214,0.6876784628971634
3.52,0.0006260885267692722,0.015228769811017862,0.004771063673858538,0.13519925098479407,2.839951004251974e-05,0.0008656792287816929,0.0018822287741946777,0.01609615384440505,0.003756038733405312,0.41417203066490343,0.007374296247805776,1.581097937171188,2.410100506939297,0.6890322551094585
3.5300000000000002,0.0006244257740621918,0.015188325029774788,0.0047583947318345955,0.13484011802138585,2.8324086845468807e-05,0.0008633801420092571,0.0018772299119012396,0.016053404519324792,0.0037460651282502544,0.414665617770226,0.007354714884363848,1.582999063101028,2.4129800270684836,0.690382451214237
3.54,0.0006227674428218402,0.015147987805510061,0.004745759477894244,0.13448193997704613,2.8248864214063164e-05,0.0008610871693893426,0.001872244343567776,0.01601076889778718,0.003736118042769054,0.41515789239253087,0.0073351855864477525,1.5848951408533891,2.4158519010769073,0.6917290607685795
3.5500000000000003,0.000621113521214578,0.015107757850053017,0.004733157821503182,0.1341247143129476,2.8173841611103216e-05,0.0008588002945382978,0.0018672720335696405,0.015968246674548818,0.003726197405672866,0.41564885803002255,0.007315708214296743,1.5867861838466122,2.418716149287399,0.6930720933063382
3.56,0.0006194639974450146,0.01506763487618608,0.004720589672455237,0.13376843849678965,2.8099018501134652e-05,0.0008565195011266257,0.001862312946400794,0.01592583754542027,0.0037163031458928154,0.41613851817107755,0.007296282628683264,1.5886722054614981,2.42157279196601,0.6944115583352688
3.5700000000000003,0.0006178188597560071,0.01502761859764475,0.004708054940872353,0.13341311000279835,2.8024394350448446e-05,0.0008542447728789837,0.001857367046673802,0.015883541207266025,0.003706435192579991,0.41662687629424483,0.0072769086909129305,1.5905532190413099,2.42442184932201,0.6957474653370317
3.58,0.0006161780964286614,0.014987708729117612,0.004695553537204601,0.13305872631172644,2.794996862708086e-05,0.0008519760935741838,0.0018524342991198372,0.015841357358004522,0.0036965934751054526,0.4171139358682456,0.007257586262824549,1.5924292378917715,2.4272633415078917,0.6970798237671912
3.59,0.000614541695782331,0.014947904986246334,0.0046830853722301755,0.1327052849108533,2.7875740800813443e-05,0.0008497134470451922,0.0018475146685886774,0.015799285696608135,0.0036867779230602233,0.4175997003519733,0.007238315206790104,1.594300275281068,2.430097288619366,0.6984086430552164
3.6,0.0006129096458641702,0.014908207077517553,0.004670650353266584,0.1323527832923976,2.780171033216653e-05,0.0008474568167206861,0.0018426081190231838,0.01575732591301208,0.003676988465179118,0.4180841732280862,0.007219095378579269,1.596166344569278,2.432923710888481,0.6997339326735411
3.61,0.0006112819351635245,0.014868614722920956,0.004658248392889311,0.13200121895717018,2.772787669772698e-05,0.0008452061866800063,0.0018377146158191945,0.015715477711335676,0.0036672250318171983,0.41856735792570554,0.007199926643779328,1.5980274589105292,2.4357426282392307,0.7010557019786439
