t,V,m,h,j,Cai,d,f,X
1.77,-84.3813819470594,0.0017130187043648219,0.9826655012289608,0.989111429688332,0.00017947959229612916,0.0030209270669589437,0.9999683531622281,0.04148063713603173
1.78,-84.38138910232003,0.0017130166665760694,0.9826655292420352,0.9891114477924792,0.00017947954404778525,0.0030209251760891648,0.9999683554778783,0.04147906319351894
1.79,-84.38139625727997,0.0017130146288753543,0.9826655572538876,0.9891114658958321,0.00017947949580145243,0.0030209232852999477,0.9999683577930926,0.04147748932006337
1.8,-84.38140341193923,0.0017130125912626728,0.9826655852645181,0.989111483998391,0.00017947944755713062,0.003020921394591289,0.9999683601078708,0.04147591551566222
1.81,-84.38141056629782,0.0017130105537380216,0.9826656132739267,0.9891115021001557,0.00017947939931481973,0.003020919503963187,0.9999683624222134,0.04147434178031271
1.82,-84.38141772035574,0.0017130085163013973,0.9826656412821133,0.9891115202011265,0.00017947935107451968,0.0030209176134156374,0.9999683647361202,0.041472768114012015
1.83,-84.38142487411301,0.001713006478952796,0.9826656692890782,0.9891115383013032,0.00017947930283623045,0.0030209157229486375,0.9999683670495912,0.04147119451675737
1.84,-84.38143202756964,0.0017130044416922149,0.9826656972948213,0.9891115564006857,0.00017947925459995193,0.0030209138325621846,0.9999683693626267,0.041469620988545966
1.85,-84.38143918072566,0.0017130024045196497,0.9826657252993427,0.9891115744992744,0.00017947920636568403,0.003020911942256275,0.9999683716752267,0.04146804752937501
1.86,-84.38144633358105,0.0017130003674350972,0.9826657533026425,0.9891115925970692,0.00017947915813342673,0.003020910052030906,0.9999683739873912,0.041466474139241705
1.87,-84.38145348613584,0.0017129983304385542,0.9826657813047207,0.9891116106940699,0.00017947910990317995,0.0030209081618860745,0.9999683762991204,0.04146490081814326
1.8800000000000001,-84.38146063839004,0.0017129962935300165,0.9826658093055773,0.9891116287902768,0.0001794790616749436,0.003020906271821777,0.9999683786104142,0.04146332756607688
1.8900000000000001,-84.38146779034365,0.0017129942567094814,0.9826658373052124,0.9891116468856899,0.0001794790134487176,0.0030209043818380113,0.9999683809212728,0.04146175438303977
1.9000000000000001,-84.38147494199669,0.0017129922199769446,0.982665865303626,0.9891116649803091,0.00017947896522450195,0.003020902491934774,0.9999683832316963,0.04146018126902913
1.9100000000000001,-84.38148209334916,0.0017129901833324033,0.9826658933008182,0.9891116830741347,0.00017947891700229648,0.0030209006021120616,0.9999683855416848,0.04145860822404217
1.92,-84.3814892444011,0.0017129881467758533,0.9826659212967891,0.9891117011671663,0.0001794788687821012,0.0030208987123698716,0.9999683878512382,0.0414570352480761
1.93,-84.38149639515248,0.0017129861103072916,0.9826659492915386,0.9891117192594043,0.000179478820563916,0.0030208968227082005,0.9999683901603568,0.04145546234112811
1.94,-84.38150354560335,0.0017129840739267147,0.982665977285067,0.9891117373508486,0.00017947877234774084,0.0030208949331270453,0.9999683924690405,0.04145388950319542
1.95,-84.38151069575369,0.0017129820376341185,0.982666005277374,0.9891117554414992,0.00017947872413357562,0.003020893043626403,0.9999683947772894,0.04145231673427523
1.96,-84.38151784560354,0.0017129800014295002,0.9826660332684599,0.9891117735313563,0.0001794786759214203,0.003020891154206271,0.9999683970851037,0.04145074403436474
1.97,-84.38152499515289,0.0017129779653128558,0.9826660612583247,0.9891117916204196,0.00017947862771127478,0.0030208892648666452,0.9999683993924833,0.04144917140346116
1.98,-84.38153214440176,0.001712975929284182,0.9826660892469684,0.9891118097086895,0.000179478579503139,0.0030208873756075237,0.9999684016994285,0.041447598841561704
1.99,-84.38153929335014,0.0017129738933434754,0.982666117234391,0.9891118277961658,0.0001794785312970129,0.0030208854864289024,0.9999684040059391,0.04144602634866356
2.0,-84.38154644199808,0.001712971857490732,0.9826661452205927,0.9891118458828486,0.00017947848309289642,0.003020883597330779,0.9999684063120153,0.041444453924763945
2.0100000000000002,-84.38155359034558,0.001712969821725949,0.9826661732055736,0.9891118639687381,0.00017947843489078946,0.00302088170831315,0.9999684086176573,0.041442881569860056
2.02,-84.38156073839262,0.0017129677860491222,0.9826662011893335,0.9891118820538339,0.00017947838669069198,0.0030208798193760125,0.999968410922865,0.04144130928394911
2.0300000000000002,-84.38156788613924,0.0017129657504602485,0.9826662291718725,0.9891119001381364,0.00017947833849260388,0.0030208779305193633,0.9999684132276386,0.0414397370670283
2.04,-84.38157503358543,0.0017129637149593242,0.9826662571531908,0.9891119182216457,0.00017947829029652513,0.0030208760417431996,0.9999684155319781,0.041438164919094835
2.05,-84.38158218073124,0.0017129616795463459,0.9826662851332884,0.9891119363043614,0.00017947824210245563,0.0030208741530475185,0.9999684178358835,0.04143659284014592
2.06,-84.38158932757665,0.0017129596442213102,0.9826663131121652,0.989111954386284,0.00017947819391039531,0.003020872264432316,0.9999684201393552,0.04143502083017876
2.07,-84.38159647412166,0.0017129576089842133,0.9826663410898215,0.9891119724674132,0.0001794781457203441,0.00302087037589759,0.9999684224423928,0.041433448889190566
2.08,-84.38160362036632,0.001712955573835052,0.9826663690662573,0.9891119905477492,0.00017947809753230196,0.003020868487443337,0.9999684247449968,0.041431877017178535
2.09,-84.3816107663106,0.0017129535387738221,0.9826663970414724,0.989112008627292,0.0001794780493462688,0.0030208665990695536,0.9999684270471669,0.04143030521413988
2.1,-84.38161791195455,0.0017129515038005211,0.982666425015467,0.9891120267060416,0.00017947800116224454,0.0030208647107762376,0.9999684293489036,0.0414287334800718
2.11,-84.38162505729815,0.0017129494689151448,0.9826664529882413,0.9891120447839981,0.00017947795298022914,0.0030208628225633855,0.9999684316502067,0.0414271618149715
2.12,-84.38163220234144,0.0017129474341176897,0.982666480959795,0.9891120628611615,0.0001794779048002225,0.003020860934430994,0.9999684339510763,0.041425590218836184
2.13,-84.38163934708439,0.0017129453994081528,0.9826665089301285,0.9891120809375318,0.00017947785662222456,0.00302085904637906,0.9999684362515124,0.04142401869166306
2.14,-84.38164649152705,0.00171294336478653,0.9826665368992418,0.9891120990131089,0.00017947780844623524,0.0030208571584075814,0.9999684385515153,0.04142244723344934
2.15,-84.38165363566941,0.001712941330252818,0.9826665648671348,0.9891121170878932,0.0001794777602722545,0.003020855270516554,0.9999684408510848,0.04142087584419222
2.16,-84.38166077951149,0.0017129392958070136,0.9826665928338075,0.9891121351618845,0.00017947771210028224,0.003020853382705975,0.9999684431502213,0.0414193045238889
2.17,-84.3816679230533,0.0017129372614491127,0.9826666207992601,0.9891121532350827,0.00017947766393031843,0.0030208514949758413,0.9999684454489246,0.0414177332725366
2.18,-84.38167506629485,0.0017129352271791122,0.9826666487634926,0.9891121713074881,0.00017947761576236294,0.0030208496073261507,0.999968447747195,0.04141616209013251
2.19,-84.38168220923615,0.0017129331929970084,0.9826666767265052,0.9891121893791005,0.00017947756759641577,0.0030208477197568987,0.9999684500450323,0.041414590976673854
2.2,-84.3816893518772,0.0017129311589027978,0.9826667046882976,0.9891122074499201,0.00017947751943247678,0.0030208458322680833,0.9999684523424369,0.04141301993215782
2.21,-84.38169649421803,0.001712929124896477,0.9826667326488702,0.9891122255199469,0.00017947747127054596,0.003020843944859701,0.9999684546394086,0.041411448956581616
2.22,-84.38170363625865,0.0017129270909780425,0.9826667606082229,0.9891122435891809,0.00017947742311062321,0.003020842057531749,0.9999684569359476,0.04140987804994245
2.23,-84.38171077799907,0.0017129250571474906,0.9826667885663557,0.9891122616576221,0.00017947737495270847,0.003020840170284224,0.999968459232054,0.04140830721223753
2.24,-84.3817179194393,0.001712923023404818,0.9826668165232686,0.9891122797252706,0.00017947732679680166,0.003020838283117123,0.9999684615277278,0.04140673644346406
2.25,-84.38172506057933,0.001712920989750021,0.9826668444789619,0.9891122977921264,0.00017947727864290274,0.003020836396030443,0.9999684638229691,0.04140516574361924
2.2600000000000002,-84.3817322014192,0.0017129189561830964,0.9826668724334354,0.9891123158581896,0.0001794772304910116,0.003020834509024181,0.999968466117778,0.04140359511270028
2.27,-84.3817393419589,0.0017129169227040402,0.9826669003866892,0.9891123339234601,0.0001794771823411282,0.003020832622098333,0.9999684684121546,0.04140202455070439
2.2800000000000002,-84.38174648219845,0.0017129148893128491,0.9826669283387236,0.989112351987938,0.00017947713419325245,0.0030208307352528976,0.9999684707060988,0.04140045405762876
2.29,-84.38175362213788,0.0017129128560095198,0.9826669562895383,0.9891123700516233,0.00017947708604738427,0.003020828848487871,0.999968472999611,0.04139888363347061
2.3000000000000003,-84.38176076177717,0.0017129108227940486,0.9826669842391335,0.9891123881145162,0.00017947703790352363,0.0030208269618032494,0.9999684752926911,0.04139731327822713
2.31,-84.38176790111635,0.001712908789666432,0.9826670121875092,0.9891124061766164,0.00017947698976167044,0.0030208250751990306,0.999968477585339,0.04139574299189554
2.32,-84.38177504015542,0.0017129067566266664,0.9826670401346655,0.9891124242379243,0.00017947694162182462,0.003020823188675211,0.999968479877555,0.04139417277447304
2.33,-84.3817821788944,0.0017129047236747485,0.9826670680806026,0.9891124422984398,0.00017947689348398613,0.003020821302231788,0.9999684821693392,0.04139260262595683
2.34,-84.38178931733329,0.0017129026908106746,0.9826670960253202,0.9891124603581627,0.0001794768453481549,0.0030208194158687584,0.9999684844606915,0.041391032546344124
2.35,-84.38179645547211,0.0017129006580344412,0.9826671239688186,0.9891124784170934,0.0001794767972143308,0.0030208175295861187,0.9999684867516121,0.041389462535632124
2.36,-84.38180359331088,0.001712898625346045,0.9826671519110978,0.9891124964752316,0.00017947674908251382,0.0030208156433838666,0.999968489042101,0.04138789259381803
2.37,-84.3818107308496,0.001712896592745482,0.9826671798521578,0.9891125145325775,0.00017947670095270387,0.0030208137572619986,0.9999684913321585,0.04138632272089905
2.38,-84.38181786808828,0.0017128945602327493,0.9826672077919987,0.9891125325891312,0.00017947665282490088,0.0030208118712205115,0.9999684936217843,0.041384752916872394
2.39,-84.38182500502693,0.001712892527807843,0.9826672357306205,0.9891125506448927,0.0001794766046991048,0.0030208099852594024,0.9999684959109787,0.04138318318173526
2.4,-84.38183214166557,0.0017128904954707596,0.9826672636680233,0.989112568699862,0.00017947655657531554,0.0030208080993786687,0.9999684981997419,0.04138161351548486
2.41,-84.3818392780042,0.0017128884632214958,0.9826672916042072,0.989112586754039,0.00017947650845353305,0.0030208062135783065,0.9999685004880736,0.04138004391811839
2.42,-84.38184641404284,0.0017128864310600477,0.9826673195391721,0.9891126048074238,0.00017947646033375722,0.003020804327858313,0.9999685027759743,0.04137847438963307
2.43,-84.38185354978947,0.0017128843989839735,0.9826673474729533,0.9891126228600398,0.00017947641221593765,0.0030208024422164743,0.9999685050634962,0.04137690492801467
2.44,-84.3818606852638,0.0017128823669872583,0.9826673754056378,0.9891126409119436,0.00017947636409995011,0.003020800556647338,0.9999685073507686,0.04137533552830242
2.45,-84.38186782043864,0.0017128803350782062,0.9826674033371054,0.9891126589630567,0.00017947631598596613,0.003020798671158432,0.999968509637613,0.04137376619734555
2.46,-84.38187495531399,0.001712878303256813,0.9826674312673566,0.9891126770133791,0.00017947626787398558,0.0030207967857497535,0.9999685119240296,0.04137219693514076
2.47,-84.38188208988988,0.0017128762715230748,0.9826674591963911,0.989112695062911,0.00017947621976400842,0.003020794900421298,0.9999685142100184,0.04137062774168475
2.48,-84.38188922416631,0.001712874239876987,0.9826674871242089,0.9891127131116523,0.00017947617165603458,0.0030207930151730624,0.9999685164955797,0.0413690586169742
2.49,-84.38189635814331,0.001712872208318546,0.9826675150508104,0.9891127311596029,0.0001794761235500639,0.003020791130005043,0.9999685187807134,0.04136748956100581
2.5,-84.38190349182086,0.0017128701768477474,0.9826675429761954,0.9891127492067631,0.00017947607544609637,0.0030207892449172357,0.9999685210654196,0.041365920573776284
2.5100000000000002,-84.38191062519901,0.0017128681454645872,0.982667570900364,0.9891127672531328,0.00017947602734413187,0.0030207873599096373,0.9999685233496983,0.0413643516552823
2.52,-84.38191775827775,0.001712866114169061,0.9826675988233163,0.9891127852987119,0.00017947597924417036,0.0030207854749822443,0.9999685256335499,0.041362782805520575
2.5300000000000002,-84.38192489105711,0.001712864082961165,0.9826676267450524,0.9891128033435008,0.00017947593114621172,0.0030207835901350528,0.9999685279169741,0.04136121402448778
2.54,-84.38193202353709,0.0017128620518408947,0.9826676546655723,0.9891128213874993,0.00017947588305025587,0.0030207817053680593,0.9999685301999713,0.04135964531218062
2.5500000000000003,-84.38193915571772,0.0017128600208082465,0.982667682584876,0.9891128394307075,0.00017947583495630273,0.00302077982068126,0.9999685324825416,0.04135807666859579
2.56,-84.38194628759898,0.0017128579898632156,0.9826677105029636,0.9891128574731253,0.00017947578686435223,0.003020777936074651,0.9999685347646847,0.04135650809372998
2.57,-84.38195341918092,0.0017128559590057983,0.9826677384198352,0.9891128755147529,0.00017947573877440427,0.0030207760515482294,0.9999685370464012,0.041354939587579895
2.58,-84.38196055046352,0.0017128539282359905,0.9826677663354908,0.9891128935555903,0.0001794756906864588,0.0030207741671019915,0.9999685393276908,0.04135337115014222
2.59,-84.38196768144682,0.0017128518975537878,0.9826677942499306,0.9891129115956375,0.0001794756426005157,0.003020772282735933,0.9999685416085538,0.04135180278141364
2.6,-84.38197481213082,0.0017128498669591863,0.9826678221631544,0.9891129296348946,0.0001794755945165749,0.0030207703984500506,0.9999685438889901,0.04135023448139087
2.61,-84.38198194251554,0.0017128478364521818,0.9826678500751624,0.9891129476733616,0.00017947554643463632,0.003020768514244341,0.999968546169,0.0413486662500706
2.62,-84.38198907260099,0.00171284580603277,0.9826678779859548,0.9891129657110385,0.0001794754983546999,0.0030207666301188003,0.9999685484485835,0.04134709808744951
2.63,-84.38199620238717,0.001712843775700947,0.9826679058955314,0.9891129837479253,0.00017947545027676554,0.003020764746073425,0.9999685507277407,0.04134552999352431
2.64,-84.38200333187412,0.0017128417454567086,0.9826679338038924,0.9891130017840223,0.00017947540220083312,0.003020762862108211,0.9999685530064717,0.04134396196829169
2.65,-84.38201046106184,0.0017128397153000506,0.9826679617110379,0.9891130198193292,0.00017947535412690262,0.003020760978223155,0.9999685552847766,0.04134239401174834
2.66,-84.38201758995034,0.0017128376852309688,0.9826679896169678,0.9891130378538463,0.0001794753060549739,0.003020759094418254,0.9999685575626553,0.04134082612389096
2.67,-84.38202471853963,0.0017128356552494593,0.9826680175216823,0.9891130558875735,0.00017947525798504697,0.0030207572106935037,0.9999685598401081,0.04133925830471624
2.68,-84.38203184682973,0.001712833625355518,0.9826680454251814,0.9891130739205108,0.00017947520991712162,0.0030207553270489,0.9999685621171351,0.041337690554220874
2.69,-84.38203897482065,0.0017128315955491403,0.9826680733274651,0.9891130919526584,0.00017947516185119788,0.0030207534434844403,0.9999685643937363,0.041336122872401564
2.7,-84.3820461025124,0.0017128295658303226,0.9826681012285337,0.9891131099840161,0.0001794751137872756,0.00302075156000012,0.9999685666699117,0.041334555259254994
2.71,-84.38205322990501,0.0017128275361990605,0.9826681291283869,0.9891131280145843,0.0001794750657253547,0.0030207496765959365,0.9999685689456617,0.041332987714777863
2.72,-84.38206035699847,0.00171282550665535,0.9826681570270249,0.9891131460443626,0.00017947501766543513,0.003020747793271885,0.999968571220986,0.04133142023896687
2.73,-84.38206748379281,0.0017128234771991867,0.982668184924448,0.9891131640733514,0.0001794749696075168,0.003020745910027963,0.999968573495885,0.041329852831818704
2.74,-84.38207461028804,0.0017128214478305665,0.982668212820656,0.9891131821015505,0.00017947492155159962,0.0030207440268641664,0.9999685757703587,0.04132828549333006
2.75,-84.38208173648417,0.0017128194185494856,0.9826682407156488,0.9891132001289601,0.00017947487349768352,0.0030207421437804913,0.9999685780444071,0.04132671822349763
2.7600000000000002,-84.38208886238121,0.0017128173893559398,0.9826682686094269,0.9891132181555802,0.00017947482544576837,0.0030207402607769344,0.9999685803180303,0.04132515102231812
2.77,-84.38209598797917,0.0017128153602499246,0.9826682965019901,0.9891132361814107,0.00017947477739585418,0.003020738377853492,0.9999685825912284,0.041323583889788205
2.7800000000000002,-84.38210311327808,0.0017128133312314365,0.9826683243933384,0.9891132542064518,0.00017947472934794076,0.0030207364950101605,0.9999685848640016,0.0413220168259046
2.79,-84.38211023827793,0.0017128113023004707,0.9826683522834719,0.9891132722307034,0.0001794746813020281,0.003020734612246936,0.99996858713635,0.041320449830663984
2.8000000000000003,-84.38211736297876,0.0017128092734570233,0.9826683801723909,0.9891132902541657,0.0001794746332581161,0.0030207327295638155,0.9999685894082735,0.04131888290406306
2.81,-84.38212448738057,0.0017128072447010903,0.9826684080600951,0.9891133082768387,0.00017947458521620468,0.0030207308469607946,0.9999685916797723,0.04131731604609852
2.82,-84.38213161148336,0.0017128052160326674,0.9826684359465848,0.9891133262987224,0.00017947453717629373,0.0030207289644378706,0.9999685939508465,0.04131574925676706
2.83,-84.38213873528716,0.0017128031874517507,0.9826684638318599,0.9891133443198168,0.00017947448913838322,0.0030207270819950388,0.9999685962214961,0.04131418253606537
2.84,-84.38214585879199,0.001712801158958336,0.9826684917159205,0.9891133623401219,0.00017947444110247304,0.003020725199632296,0.9999685984917214,0.04131261588399015
2.85,-84.38215298199783,0.0017127991305524188,0.9826685195987668,0.9891133803596379,0.00017947439306856307,0.003020723317349639,0.9999686007615222,0.04131104930053808
2.86,-84.38216010490474,0.0017127971022339954,0.9826685474803987,0.9891133983783648,0.0001794743450366533,0.003020721435147064,0.9999686030308987,0.041309482785705884
2.87,-84.3821672275127,0.0017127950740030615,0.9826685753608163,0.9891134163963025,0.00017947429700674358,0.003020719553024567,0.9999686052998512,0.04130791633949023
2.88,-84.38217434982172,0.001712793045859613,0.9826686032400197,0.9891134344134511,0.00017947424897883388,0.0030207176709821444,0.9999686075683796,0.04130634996188782
2.89,-84.38218147183183,0.0017127910178036457,0.9826686311180088,0.9891134524298106,0.0001794742009529241,0.0030207157890197933,0.999968609836484,0.04130478365289535
2.9,-84.38218859354303,0.0017127889898351555,0.982668658994784,0.9891134704453812,0.00017947415292901415,0.003020713907137509,0.9999686121041643,0.04130321741250951
2.91,-84.38219571495536,0.0017127869619541383,0.9826686868703449,0.9891134884601629,0.00017947410490710394,0.0030207120253352886,0.9999686143714209,0.041301651240726996
2.92,-84.3822028360688,0.00171278493416059,0.9826687147446919,0.9891135064741556,0.0001794740568871934,0.003020710143613128,0.9999686166382539,0.04130008513754451
2.93,-84.38220995688339,0.0017127829064545064,0.9826687426178249,0.9891135244873595,0.00017947400886928247,0.0030207082619710243,0.9999686189046632,0.041298519102958745
2.94,-84.38221707739912,0.0017127808788358835,0.9826687704897441,0.9891135424997745,0.00017947396085337102,0.003020706380408973,0.9999686211706488,0.04129695313696638
2.95,-84.38222419761601,0.001712778851304717,0.9826687983604494,0.9891135605114006,0.000179473912839459,0.0030207044989269713,0.9999686234362111,0.04129538723956413
2.96,-84.38223131753408,0.0017127768238610027,0.9826688262299409,0.989113578522238,0.00017947386482754634,0.0030207026175250147,0.9999686257013499,0.04129382141074868
2.97,-84.38223843715333,0.0017127747965047368,0.9826688540982187,0.9891135965322867,0.0001794738168176329,0.0030207007362031005,0.9999686279660656,0.04129225565051672
2.98,-84.3822455564738,0.0017127727692359148,0.9826688819652829,0.9891136145415467,0.00017947376880971867,0.0030206988549612243,0.9999686302303579,0.04129068995886495
2.99,-84.38225267549548,0.0017127707420545326,0.9826689098311334,0.9891136325500179,0.00017947372080380353,0.003020696973799383,0.9999686324942272,0.041289124335790066
3.0,-84.38225979421838,0.0017127687149605863,0.9826689376957705,0.9891136505577006,0.0001794736727998874,0.0030206950927175722,0.9999686347576735,0.04128755878128876
3.0100000000000002,-84.38226691264254,0.0017127666879540716,0.982668965559194,0.9891136685645948,0.00017947362479797018,0.0030206932117157895,0.9999686370206968,0.04128599329535772
3.02,-84.38227403076795,0.0017127646610349846,0.9826689934214041,0.9891136865707003,0.00017947357679805182,0.00302069133079403,0.9999686392832974,0.04128442787799365
3.0300000000000002,-84.38228114859461,0.0017127626342033208,0.9826690212824009,0.9891137045760174,0.00017947352880013224,0.003020689449952291,0.999968641545475,0.04128286252919324
3.04,-84.38228826612257,0.0017127606074590763,0.9826690491421842,0.989113722580546,0.0001794734808042113,0.0030206875691905686,0.9999686438072302,0.041281297248953186
3.0500000000000003,-84.38229538335183,0.001712758580802247,0.9826690770007543,0.9891137405842861,0.000179473432810289,0.0030206856885088593,0.9999686460685627,0.041279732037270186
3.06,-84.38230250028238,0.0017127565542328286,0.9826691048581113,0.9891137585872379,0.0001794733848183652,0.003020683807907159,0.9999686483294727,0.041278166894140926
3.0700000000000003,-84.38230961691427,0.0017127545277508171,0.9826691327142552,0.9891137765894014,0.00017947333682843985,0.0030206819273854643,0.9999686505899604,0.04127660181956211
3.08,-84.38231673324748,0.0017127525013562084,0.9826691605691859,0.9891137945907764,0.00017947328884051282,0.0030206800469437713,0.9999686528500258,0.041275036813530425
3.09,-84.38232384928205,0.0017127504750489983,0.9826691884229036,0.9891138125913632,0.0001794732408545841,0.0030206781665820773,0.9999686551096689,0.041273471876042564
3.1,-84.38233096501796,0.0017127484488291824,0.9826692162754083,0.9891138305911619,0.00017947319287065354,0.003020676286300378,0.99996865736889,0.04127190700709523
3.11,-84.38233808045526,0.0017127464226967572,0.9826692441267002,0.9891138485901723,0.0001794731448887211,0.0030206744060986696,0.999968659627689,0.04127034220668511
3.12,-84.38234519559394,0.001712744396651718,0.9826692719767791,0.9891138665883944,0.00017947309690878667,0.0030206725259769485,0.999968661886066,0.0412687774748089
3.13,-84.38235231043402,0.0017127423706940607,0.9826692998256453,0.9891138845858285,0.0001794730489308502,0.0030206706459352116,0.9999686641440212,0.0412672128114633
3.14,-84.38235942497552,0.0017127403448237814,0.9826693276732987,0.9891139025824746,0.00017947300095491159,0.003020668765973455,0.9999686664015546,0.041265648216644996
3.15,-84.38236653921844,0.001712738319040876,0.9826693555197396,0.9891139205783325,0.00017947295298097074,0.003020666886091675,0.9999686686586663,0.041264083690350686
3.16,-84.3823736531628,0.0017127362933453403,0.9826693833649677,0.9891139385734024,0.0001794729050090276,0.003020665006289868,0.9999686709153565,0.04126251923257706
3.17,-84.38238076680861,0.00171273426773717,0.9826694112089832,0.9891139565676843,0.00017947285703908206,0.00302066312656803,0.9999686731716251,0.041260954843320825
3.18,-84.38238788015589,0.0017127322422163611,0.9826694390517864,0.9891139745611783,0.00017947280907113403,0.0030206612469261583,0.9999686754274724,0.04125939052257866
3.19,-84.38239499320466,0.0017127302167829095,0.982669466893377,0.9891139925538845,0.00017947276110518348,0.003020659367364248,0.9999686776828982,0.04125782627034728
3.2,-84.3824021059549,0.0017127281914368112,0.9826694947337552,0.9891140105458027,0.00017947271314123028,0.003020657487882297,0.999968679937903,0.041256262086623356
3.21,-84.38240921840666,0.0017127261661780617,0.9826695225729212,0.9891140285369332,0.00017947266517927437,0.0030206556084803006,0.9999686821924865,0.04125469797140359
3.22,-84.38241633055993,0.001712724141006657,0.9826695504108748,0.9891140465272759,0.00017947261721931566,0.0030206537291582554,0.9999686844466489,0.04125313392468469
3.23,-84.38242344241473,0.0017127221159225932,0.9826695782476161,0.9891140645168308,0.00017947256926135406,0.0030206518499161575,0.9999686867003904,0.04125156994646333
3.24,-84.38243055397109,0.0017127200909258658,0.9826696060831455,0.989114082505598,0.0001794725213053895,0.003020649970754004,0.999968688953711,0.04125000603673622
3.25,-84.38243766522899,0.0017127180660164712,0.9826696339174626,0.9891141004935775,0.0001794724733514219,0.0030206480916717903,0.9999686912066109,0.04124844219550004
3.2600000000000002,-84.38244477618848,0.0017127160411944046,0.9826696617505677,0.9891141184807694,0.00017947242539945117,0.003020646212669514,0.99996869345909,0.0412468784227515
3.27,-84.38245188684954,0.0017127140164596624,0.9826696895824608,0.9891141364671737,0.0001794723774494772,0.0030206443337471704,0.9999686957111485,0.04124531471848729
3.2800000000000002,-84.3824589972122,0.00171271199181224,0.982669717413142,0.9891141544527904,0.00017947232950149997,0.0030206424549047563,0.9999686979627865,0.041243751082704096
3.29,-84.38246610727647,0.0017127099672521338,0.9826697452426114,0.9891141724376197,0.00017947228155551937,0.003020640576142268,0.9999687002140042,0.04124218751539862
3.3000000000000003,-84.38247321704236,0.0017127079427793391,0.9826697730708689,0.9891141904216614,0.0001794722336115353,0.003020638697459702,0.9999687024648014,0.041240624016567556
3.31,-84.38248032650989,0.0017127059183938524,0.9826698008979147,0.9891142084049157,0.00017947218566954768,0.0030206368188570544,0.9999687047151784,0.0412390605862076
3.3200000000000003,-84.38248743567907,0.0017127038940956691,0.9826698287237488,0.9891142263873826,0.00017947213772955643,0.003020634940334322,0.9999687069651352,0.04123749722431543
3.33,-84.38249454454991,0.0017127018698847851,0.9826698565483712,0.989114244369062,0.0001794720897915615,0.0030206330618915006,0.999968709214672,0.041235933930887765
3.34,-84.38250165312243,0.0017126998457611966,0.982669884371782,0.9891142623499543,0.00017947204185556276,0.003020631183528587,0.9999687114637887,0.04123437070592129
3.35,-84.38250876139665,0.001712697821724899,0.9826699121939814,0.9891142803300591,0.00017947199392156018,0.003020629305245578,0.9999687137124855,0.04123280754941269
3.36,-84.38251586937255,0.0017126957977758885,0.9826699400149692,0.9891142983093768,0.00017947194598955362,0.0030206274270424688,0.9999687159607626,0.041231244461358674
3.37,-84.38252297705019,0.0017126937739141608,0.9826699678347457,0.9891143162879072,0.00017947189805954305,0.0030206255489192567,0.9999687182086199,0.04122968144175593
3.38,-84.38253008442953,0.001712691750139712,0.9826699956533108,0.9891143342656504,0.00017947185013152833,0.0030206236708759378,0.9999687204560577,0.041228118490601144
3.39,-84.38253719151064,0.0017126897264525375,0.9826700234706646,0.9891143522426066,0.00017947180220550943,0.003020621792912508,0.9999687227030758,0.04122655560789103
3.4,-84.38254429829348,0.0017126877028526338,0.9826700512868072,0.9891143702187756,0.00017947175428148626,0.0030206199150289645,0.9999687249496745,0.04122499279362226
3.41,-84.38255140477811,0.0017126856793399962,0.9826700791017385,0.9891143881941575,0.00017947170635945872,0.0030206180372253032,0.9999687271958538,0.04122343004779155
3.42,-84.38255851096451,0.001712683655914621,0.9826701069154589,0.9891144061687525,0.00017947165843942674,0.0030206161595015208,0.999968729441614,0.04122186737039557
3.43,-84.3825656168527,0.0017126816325765037,0.982670134727968,0.9891144241425603,0.0001794716105213902,0.0030206142818576132,0.9999687316869548,0.041220304761431036
3.44,-84.3825727224427,0.0017126796093256404,0.9826701625392663,0.9891144421155813,0.00017947156260534908,0.003020612404293577,0.9999687339318766,0.04121874222089463
3.45,-84.38257982773453,0.0017126775861620268,0.9826701903493535,0.9891144600878153,0.00017947151469130325,0.0030206105268094086,0.9999687361763794,0.041217179748783056
3.46,-84.38258693272819,0.0017126755630856591,0.98267021815823,0.9891144780592626,0.00017947146677925265,0.0030206086494051045,0.9999687384204633,0.041215617345093006
3.47,-84.3825940374237,0.0017126735400965329,0.9826702459658955,0.989114496029923,0.0001794714188691972,0.003020606772080661,0.9999687406641283,0.041214055009821164
3.48,-84.38260114182107,0.001712671517194644,0.9826702737723503,0.9891145139997964,0.0001794713709611368,0.0030206048948360742,0.9999687429073746,0.04121249274296424
3.49,-84.3826082459203,0.0017126694943799883,0.9826703015775944,0.9891145319688833,0.0001794713230550714,0.0030206030176713407,0.9999687451502023,0.041210930544518916
3.5,-84.38261534972143,0.0017126674716525618,0.9826703293816278,0.9891145499371833,0.0001794712751510009,0.003020601140586457,0.9999687473926113,0.04120936841448189
3.5100000000000002,-84.38262245322446,0.0017126654490123602,0.9826703571844506,0.9891145679046968,0.00017947122724892517,0.003020599263581419,0.9999687496346019,0.04120780635284986
3.52,-84.38262955642939,0.0017126634264593796,0.9826703849860629,0.9891145858714234,0.0001794711793488442,0.0030205973866562234,0.9999687518761742,0.04120624435961952
3.5300000000000002,-84.38263665933626,0.0017126614039936158,0.9826704127864646,0.9891146038373636,0.00017947113145075786,0.0030205955098108668,0.9999687541173281,0.04120468243478756
