t,V,n,h
4.44,7.221844828630865,0.7768414974193734,0.916991609655173
4.45,7.142120278913199,0.7868810595669035,0.9169225187732832
4.46,7.04807456163374,0.796367360620591,0.916853931716784
4.47,6.940307510113404,0.8053199530358375,0.9167859242864078
4.48,6.819431295831486,0.8137597841273024,0.9167185668810769
4.49,6.68606502568234,0.8217087913692529,0.9166519243595426
4.5,6.540829763813337,0.829189534906637,0.9165860559673663
4.51,6.3843439732925065,0.8362248725333716,0.9165210153365151
4.5200000000000005,6.2172195572626165,0.8428376847507956,0.9164568505504669
4.53,6.0400582787715305,0.8490506325878023,0.9163936042564709
4.54,5.853448883388754,0.8548859680022032,0.9163313138312815
4.55,5.657964557141206,0.86036537006134,0.9162700115773829
4.5600000000000005,5.454161005643222,0.8655098247668741,0.9162097249535979
4.57,5.242574886372617,0.8703395291189728,0.9161504768244606
4.58,5.023722683692391,0.8748738247405493,0.9160922857279947
4.59,4.798099944127776,0.879131153518815,0.9160351661499296
4.6000000000000005,4.56618079406898,0.8831290324347434,0.9159791288072626
4.61,4.328417774887015,0.886884045217585,0.9159241809267985
4.62,4.085241865737991,0.8904118463747798,0.9158703265240268
4.63,3.837062720152388,0.8937271762147224,0.915817566673932
4.64,3.5842690482884305,0.8968438838395839,0.9157658997736896
4.65,3.3272291311588793,0.8997749567614106,0.915715321794973
4.66,3.066291421562621,0.9025325544741646,0.9156658265239312
4.67,2.8017852306708044,0.9051280459496408,0.9156174057890721
4.68,2.5340214510020886,0.9075720481159439,0.9155700496750111
4.69,2.2632933245361624,0.9098744660198852,0.9155237467233723
4.7,1.9898772315672901,0.9120445332405354,0.9154784841198471
4.71,1.7140334810104014,0.9140908515944868,0.9154342478676368
4.72,1.4360071001501615,0.9160214301217134,0.9153910229480461
4.73,1.1560286183566406,0.9178437230643006,0.9153487934679628
4.74,0.8743148271777594,0.9195646660790692,0.9153075427958395
4.75,0.5910695260141438,0.9211907110989112,0.9152672536850844
4.76,0.3064842570298485,0.9227278600738961,0.9152279083855872
4.7700000000000005,0.020738954296455954,0.9241816944570583,0.9151894887484259
4.78,-0.2659973184931987,0.9255574086435076,0.915151976329032
4.79,-0.5535658411341274,0.926859831615569,0.915115352445488
4.8,-0.8418175608044819,0.9280934570214102,0.9150795982730328
4.8100000000000005,-1.1306125156919944,0.929262467621023,0.9150446949125735
4.82,-1.4198193357194104,0.9303707557237411,0.9150106234415417
4.83,-1.7093147063534544,0.9314219454181911,0.9149773649732929
4.84,-1.9989828836692587,0.9324194121648733,0.9149449007049296
4.8500000000000005,-2.2887152505620305,0.9333663003232566,0.9149132119570678
4.86,-2.578409881695087,0.9342655402903788,0.9148822802122725
4.87,-2.867971140209976,0.9351198640422009,0.9148520871472907
4.88,-3.157309298038722,0.9359318195474297,0.9148226146612124
4.89,-3.4463401779073792,0.9367037842515558,0.9147938449003957
4.9,-3.734984827178698,0.9374379769953348,0.9147657602775264
4.91,-4.023169206314215,0.938136469336116,0.9147383434892796
4.92,-4.3108238755244,0.9388011969389993,0.91471157753388
4.93,-4.597883751052605,0.939433967920568,0.9146854457186775
4.94,-4.884287812112164,0.9400364733731993,0.9146599316750541
4.95,-5.169978893165598,0.9406102941891259,0.9146350193613663
4.96,-5.454903428776532,0.9411569099766421,0.9146106930728571
4.97,-5.7390112621859455,0.9416777052582452,0.9145869374430486
4.98,-6.022255441937024,0.9421739762504178,0.9145637374473667
4.99,-6.304592021680787,0.9426469374597504,0.9145410784059189
5.0,-6.58597988275697,0.943097727454354,0.9145189459843254
5.01,-6.866380612500068,0.943527412435613,0.9144973261885098
5.0200000000000005,-7.145758347612759,0.9439369910275727,0.914476205362306
5.03,-7.4240795590893915,0.9443274016852368,0.9144555701947087
5.04,-7.7013129865202,0.9446995239001614,0.9144354077074273
5.05,-7.977429490185446,0.9450541830797117,0.9144157052545892
5.0600000000000005,-8.252401930292924,0.9453921542185885,0.914396450518883
5.07,-8.526205069289707,0.945714164537758,0.914377631504764
5.08,-8.798815452876957,0.946020897145246,0.9143592365354124
5.09,-9.07021132642995,0.9463129933256634,0.9143412542455014
5.1000000000000005,-9.340372533257518,0.9465910555654763,0.9143236735770535
5.11,-9.609280435121534,0.9468556497187536,0.9143064837726296
5.12,-9.876917830170928,0.9471073073491468,0.9142896743694818
5.13,-10.143268875964344,0.9473465279057756,0.9142732351935973
5.14,-10.40831902337183,0.9475737804653525,0.9142571563527793
5.15,-10.672054943472933,0.9477895058132756,0.9142414282311035
5.16,-10.934464471910976,0.947994117875077,0.9142260414817193
5.17,-11.195536545403508,0.9481880054756959,0.9142109870209644
5.18,-11.455261149073632,0.9483715337173421,0.9141962560217043
5.19,-11.713629265137213,0.9485450453304503,0.914181839906882
5.2,-11.970632821511176,0.9487088620527577,0.9141677303434406
5.21,-12.226264650052041,0.9488632856760253,0.9141539192356541
5.22,-12.480518438440223,0.9490085993423586,0.9141403987193352
5.23,-12.733388696082988,0.949145068360547,0.9141271611551679
5.24,-12.984870715807567,0.9492729411867025,0.914114199122666
5.25,-13.23496052759336,0.9493924506883779,0.914101505414985
5.26,-13.483654876074423,0.9495038146142001,0.9140890730322385
5.2700000000000005,-13.730951187569076,0.9496072364318664,0.914076895175831
5.28,-13.976847532511472,0.9497029063315693,0.9140649652432669
5.29,-14.221342605524764,0.9497910016510965,0.9140532768221501
5.3,-14.464435697841559,0.9498716875635816,0.9140418236848237
5.3100000000000005,-14.706126665149199,0.9499451179064853,0.9140305997833781
5.32,-14.946415911480802,0.9500114355281525,0.914019599244166
5.33,-15.1853043657492,0.9500707728605954,0.914008816362793
5.34,-15.422793454951545,0.950123252592125,0.9139982455993468
5.3500000000000005,-15.658885090204866,0.9501689879667693,0.9139878815734339
5.36,-15.893581646779282,0.950208083260319,0.9139777190595169
5.37,-16.126885941338355,0.9502406343322245,0.9139677529824057
5.38,-16.358801219981782,0.9502667288804529,0.9139579784127662
5.39,-16.58933114078888,0.9502864468456385,0.9139483905627741
5.4,-16.81847975538365,0.9502998608340112,0.9139389847820424
5.41,-17.0462514962702,0.950307036397707,0.9139297565532718
5.42,-17.272651163455148,0.9503080323188839,0.9139207014885451
5.43,-17.497683905612114,0.9503029010310136,0.9139118153252994
5.44,-17.72135521447817,0.9502916887195292,0.913903093922648
5.45,-17.943670911234477,0.9502744356117669,0.9138945332576214
5.46,-18.16463713034872,0.9502511762963071,0.9138861294219007
5.47,-18.384260303198,0.9502219400434178,0.9138778786186185
5.48,-18.60254715374834,0.9501867509354363,0.9138697771576759
5.49,-18.819504682954133,0.9501456281739297,0.9138618214524674
5.5,-19.035140164643593,0.9500985859863195,0.9138540080194029
5.51,-19.249461132190305,0.9500456339184751,0.9138463334739453
5.5200000000000005,-19.462475360249517,0.9499867773331532,0.9138387945247992
5.53,-19.674190856854196,0.9499220174729355,0.913831387971994
5.54,-19.884615864002715,0.9498513511044834,0.9138241107083945
5.55,-20.09375883812514,0.949774771112648,0.9138169597132506
5.5600000000000005,-20.301628437077305,0.9496922667864298,0.9138099320483298
5.57,-20.50823351256128,0.9496038238173118,0.9138030248565419
5.58,-20.71358310518353,0.9495094240019167,0.9137962353634823
5.59,-20.917686427912717,0.9494090458894692,0.913789560870033
5.6000000000000005,-21.12055285656781,0.9493026648566626,0.9137829987503837
5.61,-21.322191897303558,0.9491902533502373,0.9137765464459063
5.62,-21.522613287088443,0.9490717794318677,0.9137702014911789
5.63,-21.72182677084915,0.9489472098191771,0.9137639614582318
5.64,-21.91984228813848,0.9488165075629263,0.913757824000882
5.65,-22.116669875105206,0.9486796329876602,0.9137517868348444
5.66,-22.3123196620057,0.9485365435964426,0.9137458477387529
5.67,-22.506801877683262,0.9483871943090465,0.9137400045514802
5.68,-22.700126807686516,0.9482315375651412,0.9137342551678378
5.69,-22.892304815348886,0.9480695232246436,0.9137285975413411
5.7,-23.08334633817217,0.9479010986008615,0.9137230296835294
5.71,-23.273261803720295,0.9477262089369236,0.9137175496519191
5.72,-23.462061709482846,0.947544796945801,0.9137121555615405
5.73,-23.649756566296674,0.9473568031106628,0.9137068455772903
5.74,-23.836356850983602,0.9471621659330419,0.9137016179075982
5.75,-24.0218730952077,0.9469608214786379,0.9136964708160814
5.76,-24.20631573023017,0.9467527040839178,0.9136914026028731
5.7700000000000005,-24.389695212233843,0.9465377458031595,0.913686411619356
5.78,-24.57202194718436,0.9463158767258167,0.9136814962596348
5.79,-24.753306207613335,0.946087025267504,0.9136766549523965
5.8,-24.93355825251787,0.9458511177371846,0.9136718861729307
5.8100000000000005,-25.11278828113865,0.9456080785167316,0.9136671884382214
5.82,-25.29100640479534,0.9453578301739238,0.9136625603038789
5.83,-25.468222611163377,0.9451002935371479,0.9136580003618506
5.84,-25.644446700623444,0.9448353877753679,0.9136535072375709
5.8500000000000005,-25.819688344994294,0.9445630304550148,0.9136490795895648
5.86,-25.993957042949905,0.9442831376163595,0.9136447161069807
5.87,-26.16726209805963,0.9439956238456205,0.9136404155075764
5.88,-26.33961266837161,0.9437004019780498,0.9136361765460028
5.89,-26.511017810086198,0.9433973828327129,0.9136319980212079
5.9,-26.68148630281163,0.9430864761185238,0.9136278787512864
5.91,-26.851026702124212,0.9427675901213688,0.9136238175822083
5.92,-27.019647327406812,0.9424406317383028,0.9136198133869003
5.93,-27.187356268427184,0.9421055064432179,0.9136158650679916
5.94,-27.35416137049786,0.9417621183336651,0.9136119715564488
5.95,-27.520070198900147,0.9414103702562424,0.9136081318062318
5.96,-27.68509003791529,0.9410501638008592,0.9136043447955915
5.97,-27.849227878857487,0.9406813993400046,0.9136006095261813
5.98,-28.012490444517553,0.9403039761092888,0.9135969250251339
5.99,-28.1748841545884,0.9399177922210844,0.9135932903423328
6.0,-28.33641509809468,0.9395227446861069,0.9135897045482527
6.01,-28.497089034654124,0.9391187294676775,0.9135861667341486
6.0200000000000005,-28.656911387526666,0.9387056415301501,0.9135826760114288
6.03,-28.815887297116838,0.9382833750067805,0.9135792315137804
6.04,-28.974021550847482,0.937851823123331,0.913575832393664
6.05,-29.131318570418866,0.9374108782350572,0.9135724778214228
6.0600000000000005,-29.287782416479054,0.9369604318980952,0.9135691669851839
6.07,-29.443416792870597,0.9365003749427869,0.9135658990905364
6.08,-29.59822512487848,0.9360305977091948,0.9135626733624019
6.09,-29.75221044833635,0.93555098986807,0.9135594890413006
6.1000000000000005,-29.905375422154254,0.9350614405123261,0.9135563453832748
6.11,-30.057722334133345,0.9345618382338016,0.9135532416596134
6.12,-30.20925312374203,0.9340520712407832,0.9135501771568646
6.13,-30.35996946588494,0.9335320276170278,0.9135471511781913
6.140000000000001,-30.50987263378679,0.9330015950683536,0.9135441630398665
6.15,-30.65896353808255,0.9324606610780112,0.9135412120716462
6.16,-30.807242732198024,0.9319091129838524,0.9135382976163995
6.17,-30.95471046477301,0.9313468381691781,0.9135354190305752
6.18,-31.10136671631621,0.930773724215669,0.9135325756843805
6.19,-31.247211115003893,0.9301896587656932,0.9135297669597486
6.2,-31.39224294801533,0.9295945296143521,0.9135269922500536
6.21,-31.53646118489472,0.928988224830444,0.9135242509600457
6.22,-31.679864549201653,0.9283706330017323,0.9135215425065778
6.23,-31.822451532200386,0.9277416433339432,0.9135188663183488
6.24,-31.964220300929217,0.9271011454833052,0.9135162218338558
6.25,-32.10516875951035,0.9264490297754271,0.9135136085019491
6.26,-32.24529456154235,0.925785187300711,0.9135110257815562
6.2700000000000005,-32.38459512379146,0.9251095100129442,0.9135084731414314
6.28,-32.523067655559686,0.9244218908907079,0.9135059500602307
6.29,-32.660709173170964,0.923722224034556,0.9135034560262687
6.3,-32.79751650370182,0.9230104047171165,0.9135009905370418
6.3100000000000005,-32.93348631362446,0.9222863295344094,0.9134985530992747
6.32,-33.06861513064616,0.921549896526518,0.9134961432288189
6.33,-33.20289936650135,0.920801005300791,0.9134937604505683
6.34,-33.33633521737549,0.9200395568681834,0.9134914042965616
6.3500000000000005,-33.468918712005156,0.9192654538264383,0.9134890743062839
6.36,-33.60064582103888,0.9184786006873245,0.9134867700278851
6.37,-33.73151241760239,0.9176789038549941,0.9134844910171896
6.38,-33.86151429112308,0.9168662717298705,0.913482236837506
6.390000000000001,-33.990647183701746,0.9160406148845761,0.9134800070600021
6.4,-34.11890679506418,0.9152018461399954,0.9134778012633019
6.41,-34.24628878685991,0.9143498806394753,0.9134756190330671
6.42,-34.37278880689243,0.9134846359867366,0.9134734599620812
6.43,-34.498402504314015,0.91260603235538,0.9134713236501358
6.44,-34.62312548541506,0.9117139924151283,0.913469209703287
6.45,-34.74695336476591,0.9108084415528799,0.9134671177341427
6.46,-34.869881797253875,0.9098893080349935,0.913465047361954
6.47,-34.991906472762906,0.9089565230544192,0.9134629982123138
6.48,-35.113023126959156,0.9080100208275751,0.9134609699170395
6.49,-35.23322754297187,0.9070497386578632,0.9134589621140355
6.5,-35.3525155684182,0.9060756170565026,0.9134569744472067
6.51,-35.47088312659928,0.9050875998421539,0.9134550065663617
6.5200000000000005,-35.588326223658214,0.9040856342259734,0.9134530581271094
6.53,-35.704840956402975,0.9030696708965609,0.9134511287907584
6.54,-35.82042350547528,0.902039664010518,0.9134492182240846
6.55,-35.935070155842006,0.9009955713629015,0.9134473260993671
6.5600000000000005,-36.04877730397615,0.8999373544720666,0.9134454520943054
6.57,-36.161541461035974,0.8988649786397287,0.913443595891909
6.58,-36.27335925807024,0.897778413020751,0.9134417571804028
6.59,-36.384227448156274,0.8966776306298099,0.9134399356530238
6.6000000000000005,-36.49414291355003,0.8955626084760896,0.9134381310080626
6.61,-36.60310266931361,0.8944333276240782,0.913436342948774
6.62,-36.71110386620182,0.8932897732462749,0.913434571183281
6.63,-36.81814379394779,0.8921319346748163,0.9134328154244881
6.640000000000001,-36.924219887011475,0.8909598053955932,0.9134310753899283
6.65,-37.029329722956895,0.8897733831682936,0.9134293508017749
6.66,-37.13347102465572,0.8885726700635047,0.913427641386755
6.67,-37.23664166187615,0.8873576724997098,0.9134259468760678
6.68,-37.33883965521296,0.8861284012671901,0.9134242670052922
6.69,-37.44006319047862,0.884884871488446,0.9134226015142228
6.7,-37.540310595756175,0.8836271027802829,0.913420950146961
6.71,-37.639580347687016,0.8823551192482773,0.9134193126518038
6.72,-37.73787107256763,0.8810689495045857,0.9134176887811682
6.73,-37.83518154520854,0.8797686266927152,0.9134160782915288
6.74,-37.93151068735204,0.8784541885092881,0.9134144809433583
6.75,-38.02685756564875,0.8771256772228025,0.9134128965010693
6.76,-38.12122141316578,0.8757831395875718,0.9134113247328335
6.7700000000000005,-38.214601670343846,0.8744266266701843,0.9134097654102975
6.78,-38.306997885451665,0.8730561942678159,0.9134082183090358
6.79,-38.39840975090729,0.8716719027446197,0.9134066832082909
6.8,-38.488837104278616,0.8702738170132511,0.9134051598908974
6.8100000000000005,-38.5782799256966,0.8688620065267473,0.9134036481432269
6.82,-38.66673833493762,0.8674365452669351,0.9134021477551321
6.83,-38.754212588175065,0.8659975117293643,0.9134006585198927
6.84,-38.840703117555485,0.8645449887997636,0.9133991802340429
6.8500000000000005,-38.926210545556366,0.8630790636875783,0.9133977126972672
6.86,-39.01073558803241,0.8615998281260692,0.913396255712615
6.87,-39.094279097983765,0.8601073782257316,0.9133948090863142
6.88,-39.17684206369623,0.8586018144344589,0.9133933726277181
6.890000000000001,-39.25842560594774,0.8570832414956978,0.9133919461492528
6.9,-39.3390309750121,0.8555517684028193,0.913390529466366
6.91,-39.418659547514174,0.8540075083496964,0.9133891223974786
6.92,-39.49731287028412,0.852450578670936,0.9133877247638511
6.93,-39.57499263592928,0.8508811007877898,0.9133863363895739
6.94,-39.65170063606676,0.8492992001533543,0.9133849571015971
6.95,-39.72743878761642,0.8477050061838051,0.9133835867296309
6.96,-39.80220913036571,0.846098652189809,0.9133822251060993
6.97,-39.876013824429286,0.8444802753041394,0.913380872066093
6.98,-39.94885514760349,0.842850016405491,0.9133795274473241
6.99,-40.02073549348452,0.8412080200431176,0.9133781910900801
7.0,-40.09165740116553,0.8395544345260961,0.9133768628371304
7.01,-40.161623522651006,0.8378894116782678,0.9133755425337285
7.0200000000000005,-40.230636611505695,0.8362131067028165,0.9133742300275841
7.03,-40.298699532138855,0.8345256781533054,0.9133729251688022
7.04,-40.36581525754049,0.8328272878400834,0.9133716278098419
7.05,-40.43198686696739,0.8311181007331877,0.9133703378054758
7.0600000000000005,-40.49721754357918,0.8293982848617395,0.9133690550127499
7.07,-40.56151057332999,0.8276680112400855,0.9133677792909414
7.08,-40.624869357776944,0.825927454114017,0.9133665105014824
7.09,-40.68729739279517,0.8241767904147669,0.9133652485079701
7.1000000000000005,-40.74879826804864,0.8224161996915292,0.9133639931761236
7.11,-40.80937566815895,0.8206458640809755,0.9133627443737403
7.12,-40.86903337049675,0.818865968196172,0.9133615019706592
7.13,-40.92777524294752,0.8170766990125636,0.9133602658387258
7.140000000000001,-40.98560524165202,0.8152782457510201,0.9133590358517575
7.15,-41.04252740968278,0.8134707998493298,0.9133578118855027
7.16,-41.09854587951576,0.8116545552938014,0.9133565938175713
7.17,-41.15366486328419,0.8098297077893569,0.9133553815274591
7.18,-41.207888652544284,0.8079964548329731,0.9133541748965006
7.19,-41.26122161669109,0.8061549956583407,0.9133529738078316
7.2,-41.31366820070309,0.804305531116224,0.9133517781463588
7.21,-41.36523292286973,0.8024482635526792,0.9133505877987291
7.22,-41.415920372501866,0.8005833966851377,0.9133494026533003
7.23,-41.465735208574145,0.7987111357109073,0.9133482226000934
7.24,-41.51468215926041,0.7968316876384951,0.9133470475307299
7.25,-41.56276601533907,0.7949452601058717,0.9133458773384846
7.26,-41.60999162957981,0.7930520616792011,0.9133447119182262
7.2700000000000005,-41.65636391458897,0.7911523017726909,0.9133435511663865
7.28,-41.701887840473674,0.7892461905257296,0.9133423949809343
7.29,-41.74656843249153,0.7873339386785304,0.9133412432613494
7.3,-41.79041076868582,0.7854157574462886,0.9133400959085975
7.3100000000000005,-41.83341997750627,0.7834918583918479,0.913338952825106
7.32,-41.875601236875035,0.7815624536055739,0.9133378139147157
7.33,-41.91695977695263,0.7796277566692644,0.913336679082573
7.34,-41.95750086821259,0.7776879805146965,0.9133355482352634
7.3500000000000005,-41.99722982223432,0.7757433379733875,0.9133344212807367
7.36,-42.03615199001142,0.7737940418025295,0.9133332981282732
7.37,-42.074272759607815,0.7718403045745186,0.913332178688461
7.38,-42.11159755380497,0.7698823385662072,0.9133310628731743
7.390000000000001,-42.148131827740514,0.7679203556478796,0.9133299505955523
7.4,-42.18388106653807,0.7659545671719483,0.9133288417699773
7.41,-42.21885078447978,0.7639851840269641,0.9133277363120417
7.42,-42.25304653211662,0.7620124175395332,0.9133266341384427
7.43,-42.28647387905967,0.7600364777811554,0.913325535167096
7.44,-42.31913841533314,0.7580575738569354,0.9133244393170831
7.45,-42.351045750753926,0.7560759139843073,0.9133233465086175
7.46,-42.382201512704995,0.7540917054009708,0.9133222566630254
7.47,-42.41261134390926,0.7521051542735393,0.9133211697027271
7.48,-42.44228090020401,0.7501164656068949,0.9133200855512188
7.49,-42.47121584831581,0.7481258431542548,0.9133190041330542
7.5,-42.49942186475818,0.7461334894099676,0.9133179253738202
7.51,-42.526904645794026,0.7441396064117182,0.913316849200033
7.5200000000000005,-42.55366988884809,0.742144394456658,0.9133157755392379
7.53,-42.57972329248478,0.740148052175162,0.9133147043199782
7.54,-42.60507055718974,0.7381507766640097,0.9133136354717579
7.55,-42.62971738338484,0.7361527634180245,0.9133125689250255
7.5600000000000005,-42.65366946945496,0.7341542062632399,0.9133115046111581
7.57,-42.67693250978642,0.7321552972915991,0.9133104424624446
7.58,-42.699512192817295,0.7301562267971827,0.9133093824120718
7.59,-42.721414199662455,0.7281571832388128,0.9133083243941049
7.6000000000000005,-42.74264421429648,0.726158353713674,0.9133072683434037
7.61,-42.763207907873,0.7241599232906824,0.9133062141956879
7.62,-42.78311093608512,0.7221620749203221,0.9133051618875274
7.63,-42.80235894123121,0.720164989553122,0.9133041113563058
7.640000000000001,-42.820957550571556,0.7181688460954726,0.9133030625402067
7.65,-42.838912374707974,0.7161738213674717,0.9133020153781989
7.66,-42.856229005986464,0.7141800900627948,0.9133009698100235
7.67,-42.872913016922894,0.7121878247105935,0.9132999257761806
7.68,-42.888969958800644,0.7101971956429463,0.9132988832179143
7.69,-42.904405368638955,0.7082083711618606,0.9132978420771436
7.7,-42.919224760006564,0.7062215173255014,0.9132968022965016
7.71,-42.933433618381656,0.7042367978434734,0.913295763819345
7.72,-42.94703740346013,0.7022543741380038,0.9132947265897168
7.73,-42.960041547895074,0.7002744053221598,0.9132936905523342
7.74,-42.97245145606765,0.6982970481802918,0.9132926556525758
7.75,-42.98427250288941,0.696322457150702,0.9132916218364702
7.76,-42.99551003263606,0.6943507843105396,0.9132905890506839
7.7700000000000005,-43.00616935782138,0.6923821793627911,0.9132895572425102
7.78,-43.01625576215103,0.690416789564954,0.9132885263598179
7.79,-43.02577449704812,0.6884547597565364,0.9132874963510648
7.8,-43.03473077725691,0.6864962324030379,0.9132864671653187
7.8100000000000005,-43.04312978237588,0.6845413475539582,0.9132854387522237
7.82,-43.05097665597547,0.6825902428396198,0.9132844110619883
7.83,-43.05827650475198,0.6806430534701458,0.9132833840453752
7.84,-43.06503439771738,0.6786999122365963,0.9132823576536905
7.8500000000000005,-43.07125536542526,0.6767609495142622,0.9132813318387736
7.86,-43.07694439923267,0.6748262932681155,0.9132803065529871
7.87,-43.082106451095356,0.6728960688074336,0.9132792817491706
7.88,-43.08674643277857,0.6709703988582069,0.9132782573806397
7.890000000000001,-43.09086921444862,0.6690494039711197,0.9132772334012347
7.9,-43.09447962456181,0.667133202289929,0.913276209765276
7.91,-43.09758244931523,0.665221909563237,0.9132751864275542
7.92,-43.10018243213253,0.6633156391589914,0.9132741633433211
7.930000000000001,-43.10228427318586,0.6614145020809946,0.9132731404682809
7.94,-43.10389262895429,0.6595186069874226,0.9132721177585813
7.95,-43.10501211181847,0.6576280602113513,0.9132710951708048
7.96,-43.105647289691554,0.6557429657832936,0.9132700726619609
7.97,-43.105802685686584,0.6538634254557443,0.9132690501894777
7.98,-43.10548277686788,0.6519895385181995,0.9132680277111715
7.99,-43.10469198966429,0.6501214008644405,0.9132670051851397
8.0,-43.103434707591,0.6482591067883919,0.9132659825699369
8.01,-43.10171526858954,0.6464027484673701,0.9132649598245104
8.02,-43.09953796412702,0.6445524158301196,0.9132639369081762
8.03,-43.09690703903164,0.6427081965823797,0.9132629137806104
8.040000000000001,-43.093826691362594,0.6408701762340319,0.9132618904018421
8.05,-43.09030107231443,0.6390384381278322,0.913260866732245
8.06,-43.086334286155754,0.6372130634697231,0.9132598427325306
8.07,-43.08193039020232,0.6353941313607296,0.9132588183637402
8.08,-43.07709339482457,0.6335817188304389,0.9132577935872386
8.09,-43.07182726338855,0.631775900863977,0.9132567683647058
8.1,-43.06613589890298,0.629976749363907,0.9132557426580582
8.11,-43.060023155724735,0.6281843341163906,0.9132547164295044
8.120000000000001,-43.05349284746836,0.6263987234523851,0.9132536896415806
8.13,-43.04654873970222,0.6246199836901423,0.913252662257104
8.14,-43.039194550011345,0.6228481791660923,0.9132516342391657
8.15,-43.031433948088754,0.6210833722668377,0.9132506055511238
8.16,-43.02327055585521,0.6193256234622541,0.9132495761565974
8.17,-43.014707947607434,0.6175749913396966,0.913248546019459
8.18,-43.0057496501948,0.6158315326393169,0.9132475151038291
8.19,-42.99639914322449,0.614095302290485,0.9132464833740689
8.2,-42.98665985929506,0.61236635344932,0.9132454507947754
8.21,-42.97653517797309,0.6106447371541985,0.9132444173307497
8.22,-42.96602841404402,0.6089305016316312,0.9132433829469454
8.23,-42.95514284808761,0.6072236941813821,0.9132423476085799
8.24,-42.94388171417739,0.6055243604474769,0.9132413112810795
8.25,-42.93224819878849,0.6038325443717847,0.913240273930069
8.26,-42.92024544100814,0.6021482882263762,0.9132392355213645
8.27,-42.90787653276718,0.6004716326465349,0.9132381960209686
8.28,-42.89514451909258,0.5988026166644217,0.9132371553950637
8.290000000000001,-42.882052398380964,0.5971412777433927,0.9132361136100065
8.3,-42.868603122693145,0.5954876518129718,0.9132350706323223
8.31,-42.85479959806968,0.593841773304474,0.9132340264287002
8.32,-42.8406446839987,0.5922036751468377,0.9132329809659832
8.33,-42.826141174004725,0.590573387883186,0.9132319342110992
8.34,-42.811291820348764,0.588950940840744,0.9132308861311353
8.35,-42.79609933549154,0.5873363622185991,0.9132298366933363
8.36,-42.78056638556959,0.5857296788032774,0.9132287858650768
8.370000000000001,-42.76469559063786,0.5841309159990216,0.9132277336138555
8.38,-42.74848952492544,0.582540097858361,0.9132266799072898
8.39,-42.73195071710469,0.5809572471129714,0.9132256247131106
8.4,-42.71508165057342,0.5793823852048268,0.9132245679991569
8.41,-42.69788476375044,0.577815532317644,0.9132235097333701
8.42,-42.680362450384294,0.5762567074086171,0.9132224498837898
8.43,-42.662517059875235,0.574705928240443,0.9132213884185476
8.44,-42.64435088836204,0.5731632110772529,0.9132203253058326
8.45,-42.625866174689605,0.5716285705578796,0.9132192605138713
8.46,-42.60706512569308,0.5701020206352472,0.9132181940110052
8.47,-42.5879499036828,0.5685835741407235,0.9132171257656441
8.48,-42.568522626301856,0.5670732427983052,0.9132160557462587
8.49,-42.54878536674016,0.5655710372515772,0.9132149839213761
8.5,-42.5287401539545,0.5640769670907028,0.9132139102595743
8.51,-42.50838897289467,0.5625910408794438,0.9132128347294775
8.52,-42.48773376473571,0.5611132661822129,0.9132117572997505
8.53,-42.46677642711623,0.559643649591156,0.913210677939094
8.540000000000001,-42.44551881438276,0.5581821967532661,0.9132095966162402
8.55,-42.42396273597544,0.5567289123494688,0.91320851329994
8.56,-42.40210994075883,0.555283799711363,0.9132074279588986
8.57,-42.37996214188885,0.5538468614825273,0.913206340561864
8.58,-42.35752101216403,0.5524180995190243,0.9132052510776025
8.59,-42.33478818058472,0.5509975148209162,0.9132041594748814
8.6,-42.31176523247044,0.5495851075553476,0.9132030657224631
8.61,-42.28845370957684,0.5481808770794978,0.9132019697891
8.620000000000001,-42.26485511021237,0.5467848219633984,0.9132008716435293
8.63,-42.24097088935477,0.5453969400126203,0.9131997712544684
8.64,-42.21680245876717,0.5440172282908253,0.9131986685906092
8.65,-42.192351187114014,0.5426456831421878,0.9131975636206137
8.66,-42.167618400076634,0.5412823002136814,0.9131964563131084
8.67,-42.14260536993279,0.5399270743166784,0.9131953466366324
8.68,-42.11731332011175,0.5385799995166332,0.9131942345596519
8.69,-42.091743438846954,0.5372410693612784,0.9131931200506169
8.700000000000001,-42.065896870277534,0.535910276765031,0.9131920030779154
8.71,-42.03977471441466,0.5345876140283639,0.913190883609868
8.72,-42.013378027105205,0.5332730728570055,0.9131897616147225
8.73,-41.9867078199894,0.5319666443809227,0.9131886370606483
8.74,-41.95976506045256,0.5306683191730811,0.9131875099157312
8.75,-41.93255067157078,0.5293780872679887,0.9131863801479673
8.76,-41.90506553205064,0.5280959381800171,0.9131852477252583
8.77,-41.87731047616298,0.5268218609215042,0.9131841126154061
8.78,-41.849286290495726,0.5255558440030793,0.9131829747860895
8.790000000000001,-41.82099370190619,0.5242978753851323,0.9131818342047948
8.8,-41.79243340074242,0.5230479426241424,0.913180690838936
8.81,-41.76360603287022,0.5218060328463089,0.913179544655807
8.82,-41.734512197674114,0.5205721327540307,0.9131783956225655
8.83,-41.705152447810164,0.5193462286418904,0.9131772437062273
8.84,-41.675527288947244,0.5181283064123852,0.9131760888736602
8.85,-41.64563717949674,0.5169183515914083,0.9131749310915771
8.86,-41.61548253033066,0.5157163493434802,0.9131737703265305
8.870000000000001,-41.58506370448814,0.514522284486728,0.9131726065449058
8.88,-41.55438101687044,0.5133361415076154,0.9131714397129154
8.89,-41.523434733726674,0.5121579045756279,0.9131702697965907
