t,Ca,Trop,CaTrop,Ca2Trop
3.2600000000000002,2.770212336162915e-15,359.9416363680958,0.07672726380799377,0.001636368096425608
3.27,2.7702123360456293e-15,359.9416363680975,0.07672726380473675,0.001636368098062357
3.2800000000000002,2.7702123359513703e-15,359.9416363680988,0.0767272638021192,0.0016363680993790382
3.29,2.770212335880855e-15,359.94163636809975,0.07672726380016098,0.0016363681003656865
3.3000000000000003,2.7702123358348007e-15,359.9416363681004,0.07672726379888205,0.0016363681010123363
3.31,2.770212335813924e-15,359.94163636810066,0.07672726379830228,0.0016363681013090228
3.3200000000000003,2.770212335818941e-15,359.9416363681006,0.0767272637984416,0.0016363681012457804
3.33,2.7702123358505696e-15,359.94163636810015,0.07672726379931988,0.0016363681008126443
3.34,2.770212335909526e-15,359.94163636809935,0.07672726380095705,0.0016363680999996488
3.35,2.7702123359965266e-15,359.94163636809816,0.07672726380337301,0.001636368098796829
3.36,2.770212336112289e-15,359.9416363680965,0.07672726380658768,0.0016363680971942195
3.37,2.770212336257529e-15,359.9416363680945,0.07672726381062094,0.001636368095181855
3.38,2.7702123364329643e-15,359.9416363680921,0.0767272638154927,0.0016363680927497708
3.39,2.7702123366393114e-15,359.94163636808923,0.07672726382122287,0.001636368089888001
3.4,2.770212336877287e-15,359.94163636808594,0.07672726382783136,0.0016363680865865806
3.41,2.770212337147608e-15,359.94163636808213,0.07672726383533808,0.0016363680828355447
3.42,2.770212337450991e-15,359.9416363680779,0.07672726384376291,0.0016363680786249276
3.43,2.770212337788153e-15,359.94163636807326,0.07672726385312578,0.0016363680739447642
3.44,2.7702123381598104e-15,359.9416363680681,0.07672726386344658,0.0016363680687850894
3.45,2.7702123385666804e-15,359.94163636806246,0.07672726387474521,0.0016363680631359381
3.46,2.77021233900948e-15,359.9416363680563,0.0767272638870416,0.0016363680569873448
3.47,2.770212339488925e-15,359.94163636804967,0.07672726390035563,0.0016363680503293442
3.48,2.7702123400057335e-15,359.94163636804245,0.07672726391470722,0.0016363680431519712
3.49,2.770212340560621e-15,359.9416363680348,0.07672726393011627,0.0016363680354452607
3.5,2.7702123411543055e-15,359.94163636802654,0.07672726394660268,0.0016363680271992474
3.5100000000000002,2.770212341787503e-15,359.9416363680177,0.07672726396418636,0.001636368018403966
3.52,2.77021234246093e-15,359.9416363680084,0.07672726398288722,0.0016363680090494513
3.5300000000000002,2.770212343175304e-15,359.94163636799846,0.07672726400272516,0.0016363679991257382
3.54,2.7702123439313416e-15,359.94163636798794,0.07672726402372007,0.0016363679886228612
3.5500000000000003,2.7702123447297596e-15,359.94163636797686,0.07672726404589188,0.0016363679775308552
3.56,2.7702123455712746e-15,359.9416363679652,0.07672726406926048,0.001636367965839755
3.5700000000000003,2.7702123464566037e-15,359.9416363679529,0.07672726409384578,0.0016363679535395955
3.58,2.7702123473864633e-15,359.94163636793996,0.07672726411966768,0.0016363679406204113
3.59,2.7702123483615703e-15,359.94163636792644,0.0767272641467461,0.0016363679270722372
3.6,2.770212349382642e-15,359.9416363679123,0.07672726417510092,0.001636367912885108
3.61,2.7702123504503943e-15,359.94163636789744,0.07672726420475207,0.0016363678980490584
3.62,2.7702123515655442e-15,359.941636367882,0.07672726423571943,0.0016363678825541232
3.63,2.7702123526082054e-15,359.9416363678675,0.07672726426467381,0.001636367868066561
3.64,2.7702123530230306e-15,359.94163636786175,0.07672726427619338,0.0016363678623049361
3.65,2.770212353434519e-15,359.941636367856,0.07672726428762026,0.001636367856589563
3.66,2.7702123538422264e-15,359.9416363678504,0.07672726429894215,0.0016363678509266058
3.67,2.7702123542457094e-15,359.94163636784475,0.07672726431014674,0.0016363678453222275
3.68,2.770212354644524e-15,359.94163636783924,0.07672726432122169,0.0016363678397825919
3.69,2.770212355038227e-15,359.9416363678337,0.0767272643321547,0.0016363678343138623
3.7,2.7702123554263747e-15,359.9416363678284,0.07672726434293342,0.0016363678289222023
3.71,2.7702123558085233e-15,359.94163636782304,0.07672726435354556,0.0016363678236137754
3.72,2.770212356184229e-15,359.9416363678178,0.07672726436397878,0.0016363678183947449
3.73,2.7702123565530483e-15,359.9416363678127,0.07672726437422077,0.0016363678132712747
3.74,2.7702123569145375e-15,359.9416363678077,0.0767272643842592,0.001636367808249528
3.75,2.7702123572682525e-15,359.9416363678028,0.07672726439408176,0.0016363678033356683
3.7600000000000002,2.7702123576137507e-15,359.94163636779797,0.07672726440367612,0.001636367798535859
3.77,2.770212357950587e-15,359.9416363677933,0.07672726441302996,0.001636367793856264
3.7800000000000002,2.770212358278319e-15,359.94163636778876,0.07672726442213097,0.0016363677893030466
3.79,2.7702123585965025e-15,359.9416363677843,0.07672726443096682,0.0016363677848823702
3.8000000000000003,2.770212358904694e-15,359.94163636778006,0.07672726443952518,0.0016363677806003982
3.81,2.7702123592024495e-15,359.9416363677759,0.07672726444779376,0.0016363677764632944
3.8200000000000003,2.770212359489326e-15,359.94163636777193,0.07672726445576021,0.001636367772477222
3.83,2.7702123597648785e-15,359.9416363677681,0.07672726446341223,0.0016363677686483447
3.84,2.770212360028665e-15,359.94163636776443,0.07672726447073748,0.0016363677649828261
3.85,2.7702123602802405e-15,359.94163636776096,0.07672726447772366,0.0016363677614868292
3.86,2.770212360519162e-15,359.94163636775767,0.07672726448435843,0.001636367758166518
3.87,2.7702123607449857e-15,359.9416363677545,0.07672726449062947,0.0016363677550280558
3.88,2.770212360957268e-15,359.9416363677516,0.07672726449652448,0.0016363677520776063
3.89,2.7702123611555653e-15,359.9416363677488,0.07672726450203113,0.0016363677493213325
3.9,2.7702123613394334e-15,359.94163636774624,0.07672726450713709,0.0016363677467653983
3.91,2.7702123615084295e-15,359.9416363677439,0.07672726451183004,0.0016363677444159671
3.92,2.770212361662109e-15,359.94163636774175,0.07672726451609768,0.0016363677422792024
3.93,2.770212361800029e-15,359.9416363677399,0.07672726451992766,0.0016363677403612679
3.94,2.7702123619217453e-15,359.94163636773817,0.07672726452330769,0.0016363677386683267
3.95,2.770212362026815e-15,359.9416363677367,0.07672726452622543,0.0016363677372065425
3.96,2.7702123621147934e-15,359.9416363677355,0.07672726452866856,0.0016363677359820788
3.97,2.770212362185237e-15,359.94163636773453,0.07672726453062476,0.001636367735001099
3.98,2.770212362237703e-15,359.9416363677338,0.07672726453208172,0.0016363677342697669
3.99,2.770212362271747e-15,359.9416363677333,0.0767272645330271,0.0016363677337942455
4.0,2.7702123622869256e-15,359.9416363677331,0.0767272645334486,0.0016363677335806987
4.01,2.7702123622827947e-15,359.94163636773317,0.07672726453333388,0.00163636773363529
4.0200000000000005,2.7702123622589116e-15,359.9416363677335,0.07672726453267065,0.0016363677339641825
4.03,2.7702123622148316e-15,359.9416363677341,0.07672726453144656,0.0016363677345735401
4.04,2.7702123621501115e-15,359.941636367735,0.0767272645296493,0.0016363677354695261
4.05,2.7702123620643075e-15,359.9416363677362,0.07672726452726654,0.0016363677366583041
4.0600000000000005,2.770212361956976e-15,359.94163636773766,0.07672726452428598,0.0016363677381460377
4.07,2.7702123618276732e-15,359.9416363677395,0.07672726452069528,0.00163636773993889
4.08,2.7702123612807883e-15,359.94163636774704,0.07672726450550846,0.0016363677475654537
4.09,2.770212361432159e-15,359.94163636774493,0.07672726450971197,0.0016363677454584447
4.1,2.7702123615768956e-15,359.94163636774294,0.07672726451373126,0.0016363677434436863
4.11,2.7702123617149987e-15,359.941636367741,0.07672726451756634,0.0016363677415211788
4.12,2.770212361846468e-15,359.9416363677392,0.07672726452121721,0.001636367739690922
4.13,2.7702123619713035e-15,359.94163636773743,0.07672726452468386,0.0016363677379529157
4.14,2.7702123620895056e-15,359.9416363677358,0.07672726452796629,0.0016363677363071603
4.15,2.770212362201074e-15,359.94163636773425,0.0767272645310645,0.0016363677347536556
4.16,2.7702123623060085e-15,359.94163636773277,0.0767272645339785,0.0016363677332924015
4.17,2.7702123624043097e-15,359.9416363677314,0.07672726453670829,0.0016363677319233983
4.18,2.770212362495977e-15,359.94163636773015,0.07672726453925387,0.0016363677306466457
4.19,2.77021236258101e-15,359.94163636772896,0.07672726454161523,0.0016363677294621438
4.2,2.77021236265941e-15,359.9416363677279,0.07672726454379236,0.0016363677283698927
4.21,2.770212362731176e-15,359.9416363677269,0.07672726454578528,0.0016363677273698923
4.22,2.7702123627963085e-15,359.941636367726,0.076727264547594,0.0016363677264621425
4.23,2.7702123628548072e-15,359.94163636772515,0.0767272645492185,0.0016363677256466436
4.24,2.7702123629066725e-15,359.94163636772447,0.07672726455065877,0.001636367724923395
4.25,2.7702123629519038e-15,359.94163636772385,0.07672726455191484,0.0016363677242923977
4.26,2.770212362990501e-15,359.9416363677233,0.07672726455298669,0.0016363677237536507
4.2700000000000005,2.7702123630224654e-15,359.9416363677228,0.07672726455387431,0.0016363677233071545
4.28,2.7702123630477953e-15,359.9416363677225,0.07672726455457773,0.001636367722952909
4.29,2.770212363066492e-15,359.94163636772225,0.07672726455509693,0.0016363677226909144
4.3,2.770212363078555e-15,359.9416363677221,0.07672726455543191,0.0016363677225211702
4.3100000000000005,2.770212363083984e-15,359.94163636772197,0.0767272645555827,0.0016363677224436768
4.32,2.7702123630827793e-15,359.941636367722,0.07672726455554925,0.0016363677224584343
4.33,2.7702123630749412e-15,359.94163636772214,0.07672726455533159,0.0016363677225654425
4.34,2.770212363060469e-15,359.9416363677223,0.0767272645549297,0.0016363677227647013
4.3500000000000005,2.7702123630393636e-15,359.9416363677226,0.07672726455434362,0.0016363677230562107
4.36,2.770212363011624e-15,359.941636367723,0.07672726455357332,0.001636367723439971
4.37,2.770212362977251e-15,359.94163636772345,0.07672726455261879,0.001636367723915982
4.38,2.7702123629362445e-15,359.941636367724,0.07672726455148005,0.0016363677244842435
4.39,2.770212362888604e-15,359.9416363677247,0.0767272645501571,0.001636367725144756
4.4,2.77021236283433e-15,359.94163636772544,0.07672726454864993,0.001636367725897519
4.41,2.770212362773422e-15,359.9416363677263,0.07672726454695855,0.0016363677267425328
4.42,2.7702123627058805e-15,359.94163636772726,0.07672726454508295,0.0016363677276797974
4.43,2.7702123626317055e-15,359.9416363677283,0.07672726454302313,0.0016363677287093126
4.44,2.7702123625508966e-15,359.9416363677294,0.0767272645407791,0.0016363677298310785
4.45,2.7702123624634537e-15,359.9416363677306,0.07672726453835085,0.001636367731045095
4.46,2.7702123623693773e-15,359.9416363677319,0.0767272645357384,0.0016363677323513624
4.47,2.7702123622686674e-15,359.94163636773334,0.07672726453294172,0.0016363677337498806
4.48,2.770212362161324e-15,359.9416363677348,0.07672726452996083,0.0016363677352406493
4.49,2.7702123620473466e-15,359.9416363677364,0.07672726452679572,0.0016363677368236688
4.5,2.7702123619267352e-15,359.94163636773806,0.0767272645234464,0.001636367738498939
4.51,2.7702123617994904e-15,359.9416363677398,0.07672726451991287,0.00163636774026646
4.5200000000000005,2.7702123618313304e-15,359.94163636773936,0.07672726452079706,0.0016363677398210652
4.53,2.7702123622020935e-15,359.94163636773425,0.07672726453109303,0.0016363677346611873
4.54,2.7702123625700726e-15,359.94163636772913,0.07672726454131171,0.0016363677295400112
4.55,2.7702123629352675e-15,359.9416363677241,0.07672726455145305,0.0016363677244575375
4.5600000000000005,2.770212363297678e-15,359.941636367719,0.07672726456151709,0.001636367719413766
4.57,2.7702123636573048e-15,359.941636367714,0.07672726457150382,0.0016363677144086968
4.58,2.7702123640141476e-15,359.94163636770907,0.07672726458141323,0.0016363677094423297
4.59,2.770212364368206e-15,359.9416363677042,0.07672726459124532,0.0016363677045146646
4.6000000000000005,2.7702123647194803e-15,359.9416363676993,0.07672726460100011,0.0016363676996257019
4.61,2.7702123650679707e-15,359.94163636769446,0.07672726461067758,0.0016363676947754413
4.62,2.770212365413677e-15,359.9416363676896,0.07672726462027774,0.001636367689963883
4.63,2.770212365756599e-15,359.9416363676849,0.07672726462980059,0.0016363676851910269
4.64,2.7702123660967372e-15,359.9416363676802,0.07672726463924612,0.0016363676804568728
4.65,2.7702123664340912e-15,359.94163636767547,0.07672726464861433,0.0016363676757614211
4.66,2.770212366768661e-15,359.9416363676708,0.07672726465790525,0.0016363676711046715
4.67,2.7702123671004468e-15,359.9416363676662,0.07672726466711884,0.001636367666486624
4.68,2.7702123674294487e-15,359.94163636766166,0.07672726467625512,0.0016363676619072787
4.69,2.7702123677556663e-15,359.9416363676571,0.07672726468531409,0.0016363676573666356
4.7,2.7702123680790997e-15,359.9416363676526,0.07672726469429574,0.001636367652864695
4.71,2.770212368399749e-15,359.9416363676482,0.07672726470320008,0.0016363676484014561
4.72,2.7702123687176144e-15,359.94163636764375,0.07672726471202711,0.0016363676439769196
4.73,2.7702123690326957e-15,359.9416363676394,0.07672726472077683,0.0016363676395910855
4.74,2.770212369344993e-15,359.94163636763506,0.07672726472944923,0.0016363676352439533
4.75,2.7702123696545062e-15,359.9416363676308,0.07672726473804432,0.0016363676309355233
4.76,2.770212369961235e-15,359.94163636762653,0.0767272647465621,0.0016363676266657958
4.7700000000000005,2.77021237026518e-15,359.94163636762227,0.07672726475500256,0.0016363676224347703
4.78,2.7702123705663407e-15,359.9416363676181,0.07672726476336571,0.001636367618242447
4.79,2.7702123708647174e-15,359.94163636761397,0.07672726477165154,0.0016363676140888257
4.8,2.77021237116031e-15,359.9416363676099,0.07672726477986007,0.0016363676099739068
4.8100000000000005,2.7702123714531185e-15,359.9416363676058,0.07672726478799127,0.00163636760589769
4.82,2.7702123717431433e-15,359.94163636760175,0.07672726479604518,0.0016363676018601753
4.83,2.7702123720303837e-15,359.94163636759777,0.07672726480402176,0.001636367597861363
4.84,2.77021237231484e-15,359.94163636759384,0.07672726481192103,0.0016363675939012527
4.8500000000000005,2.770212372596512e-15,359.9416363675899,0.07672726481974299,0.0016363675899798448
4.86,2.7702123728754e-15,359.94163636758606,0.07672726482748764,0.001636367586097139
4.87,2.770212373151504e-15,359.9416363675822,0.07672726483515496,0.0016363675822531354
4.88,2.770212373424824e-15,359.94163636757844,0.07672726484274499,0.0016363675784478338
4.89,2.77021237369536e-15,359.9416363675747,0.07672726485025769,0.0016363675746812346
4.9,2.770212373963112e-15,359.94163636757094,0.07672726485769309,0.0016363675709533375
4.91,2.770212374228079e-15,359.94163636756724,0.07672726486505117,0.0016363675672641427
4.92,2.770212374490263e-15,359.9416363675636,0.07672726487233193,0.00163636756361365
4.93,2.7702123747496626e-15,359.94163636756,0.07672726487953539,0.0016363675600018595
4.94,2.770212375006278e-15,359.94163636755644,0.07672726488666153,0.0016363675564287712
4.95,2.7702123752601092e-15,359.9416363675529,0.07672726489371036,0.0016363675528943851
4.96,2.7702123755111563e-15,359.94163636754945,0.07672726490068187,0.0016363675493987011
4.97,2.7702123757594195e-15,359.941636367546,0.07672726490757607,0.0016363675459417195
4.98,2.7702123760048984e-15,359.94163636754257,0.07672726491439295,0.00163636754252344
4.99,2.7702123762475935e-15,359.9416363675392,0.07672726492113253,0.0016363675391438625
5.0,2.770212376487504e-15,359.9416363675359,0.0767272649277948,0.0016363675358029874
5.01,2.770212376724631e-15,359.9416363675326,0.07672726493437974,0.0016363675325008144
5.0200000000000005,2.770212376958974e-15,359.9416363675293,0.07672726494088739,0.0016363675292373435
5.03,2.7702123771905323e-15,359.94163636752614,0.0767272649473177,0.001636367526012575
5.04,2.770212377419307e-15,359.94163636752296,0.07672726495367072,0.0016363675228265085
5.05,2.7702123776452976e-15,359.94163636751983,0.07672726495994642,0.0016363675196791442
5.0600000000000005,2.770212377868504e-15,359.9416363675167,0.07672726496614479,0.0016363675165704823
5.07,2.770212378088926e-15,359.94163636751364,0.07672726497226587,0.0016363675135005224
5.08,2.770212378306564e-15,359.9416363675106,0.07672726497830963,0.0016363675104692648
5.09,2.7702123785214184e-15,359.94163636750767,0.07672726498427607,0.0016363675074767092
5.1000000000000005,2.7702123787334882e-15,359.9416363675047,0.0767272649901652,0.0016363675045228561
5.11,2.7702123789427742e-15,359.9416363675018,0.07672726499597703,0.001636367501607705
5.12,2.770212379149276e-15,359.9416363674989,0.07672726500171152,0.001636367498731256
5.13,2.7702123793529937e-15,359.94163636749613,0.07672726500736872,0.0016363674958935093
5.14,2.7702123795539272e-15,359.9416363674933,0.0767272650129486,0.001636367493094465
5.15,2.770212379752077e-15,359.94163636749056,0.07672726501845116,0.0016363674903341224
5.16,2.7702123799474422e-15,359.94163636748783,0.07672726502387642,0.0016363674876124824
5.17,2.7702123801400237e-15,359.94163636748516,0.07672726502922436,0.0016363674849295443
5.18,2.770212380329821e-15,359.94163636748254,0.07672726503449498,0.0016363674822853086
5.19,2.770212380516834e-15,359.94163636747993,0.0767272650396883,0.001636367479679775
5.2,2.770212380701063e-15,359.9416363674774,0.0767272650448043,0.0016363674771129437
5.21,2.7702123808825082e-15,359.94163636747487,0.076727265049843,0.0016363674745848145
5.22,2.770212381061169e-15,359.94163636747237,0.07672726505480436,0.0016363674720953874
5.23,2.770212381237046e-15,359.9416363674699,0.07672726505968842,0.0016363674696446627
5.24,2.7702123814101386e-15,359.94163636746754,0.07672726506449518,0.00163636746723264
5.25,2.7702123815804474e-15,359.94163636746515,0.0767272650692246,0.0016363674648593196
5.26,2.770212381747972e-15,359.9416363674629,0.07672726507387673,0.0016363674625247014
5.2700000000000005,2.7702123819127125e-15,359.94163636746055,0.07672726507845154,0.0016363674602287853
5.28,2.7702123820746688e-15,359.94163636745833,0.07672726508294904,0.0016363674579715714
5.29,2.770212382233841e-15,359.9416363674561,0.07672726508736921,0.0016363674557530598
5.3,2.7702123823902293e-15,359.94163636745395,0.07672726509171209,0.0016363674535732503
5.3100000000000005,2.7702123825438335e-15,359.9416363674518,0.07672726509597765,0.0016363674514321429
5.32,2.7702123826946535e-15,359.9416363674497,0.07672726510016589,0.0016363674493297378
5.33,2.7702123828426895e-15,359.94163636744764,0.07672726510427683,0.0016363674472660349
5.34,2.7702123829879413e-15,359.94163636744565,0.07672726510831043,0.0016363674452410343
5.3500000000000005,2.770212383130409e-15,359.94163636744366,0.07672726511226674,0.0016363674432547356
5.36,2.7702123832700928e-15,359.94163636744173,0.07672726511614573,0.0016363674413071394
5.37,2.770212383406992e-15,359.9416363674398,0.07672726511994742,0.0016363674393982451
5.38,2.770212383541108e-15,359.941636367438,0.07672726512367178,0.0016363674375280532
5.39,2.770212383672439e-15,359.9416363674361,0.07672726512731884,0.0016363674356965634
5.4,2.7702123838009867e-15,359.94163636743434,0.07672726513088857,0.0016363674339037757
5.41,2.7702123839267497e-15,359.9416363674326,0.076727265134381,0.0016363674321496903
5.42,2.7702123840497288e-15,359.9416363674309,0.07672726513779611,0.0016363674304343072
5.43,2.770212384169924e-15,359.9416363674292,0.07672726514113391,0.001636367428757626
5.44,2.770212384287335e-15,359.9416363674276,0.0767272651443944,0.0016363674271196473
5.45,2.770212384401962e-15,359.941636367426,0.07672726514757758,0.0016363674255203706
5.46,2.7702123845138046e-15,359.94163636742445,0.07672726515068343,0.0016363674239597962
5.47,2.7702123846228634e-15,359.9416363674229,0.07672726515371198,0.001636367422437924
5.48,2.770212384729138e-15,359.94163636742144,0.07672726515666321,0.0016363674209547538
5.49,2.7702123848326286e-15,359.94163636742,0.07672726515953714,0.001636367419510286
5.5,2.770212384933335e-15,359.9416363674186,0.07672726516233375,0.0016363674181045203
5.51,2.770212385031257e-15,359.9416363674173,0.07672726516505304,0.0016363674167374567
5.5200000000000005,2.7702123851263953e-15,359.9416363674159,0.07672726516769503,0.0016363674154090955
5.53,2.7702123852187496e-15,359.9416363674147,0.0767272651702597,0.0016363674141194363
5.54,2.7702123853083196e-15,359.9416363674134,0.07672726517274706,0.0016363674128684793
5.55,2.7702123853951058e-15,359.94163636741223,0.0767272651751571,0.0016363674116562246
5.5600000000000005,2.7702123854791076e-15,359.94163636741104,0.07672726517748983,0.001636367410482672
5.57,2.7702123855603256e-15,359.9416363674099,0.07672726517974524,0.0016363674093478216
5.58,2.7702123856387593e-15,359.9416363674088,0.07672726518192334,0.0016363674082516735
5.59,2.7702123857144087e-15,359.9416363674078,0.07672726518402413,0.0016363674071942275
5.6000000000000005,2.7702123857872746e-15,359.9416363674068,0.07672726518604761,0.0016363674061754836
5.61,2.7702123858573558e-15,359.9416363674058,0.07672726518799378,0.001636367405195442
5.62,2.770212385924653e-15,359.94163636740484,0.07672726518986263,0.0016363674042541025
5.63,2.7702123859891666e-15,359.941636367404,0.07672726519165417,0.0016363674033514654
5.64,2.7702123860508957e-15,359.9416363674031,0.0767272651933684,0.0016363674024875302
5.65,2.770212386109841e-15,359.9416363674023,0.0767272651950053,0.0016363674016622975
5.66,2.770212386166002e-15,359.9416363674015,0.0767272651965649,0.0016363674008757667
5.67,2.7702123862193787e-15,359.94163636740075,0.07672726519804719,0.0016363674001279383
5.68,2.7702123862699715e-15,359.94163636740006,0.07672726519945217,0.001636367399418812
5.69,2.7702123863177804e-15,359.9416363673994,0.07672726520077983,0.001636367398748388
5.7,2.770212386362805e-15,359.94163636739876,0.07672726520203017,0.001636367398116666
5.71,2.7702123864050457e-15,359.9416363673982,0.07672726520320321,0.0016363673975236463
5.72,2.7702123864445022e-15,359.9416363673976,0.07672726520429893,0.0016363673969693286
5.73,2.7702123864811744e-15,359.9416363673971,0.07672726520531734,0.0016363673964537133
5.74,2.7702123865150627e-15,359.94163636739665,0.07672726520625843,0.0016363673959768003
5.75,2.770212386546167e-15,359.94163636739626,0.07672726520712221,0.0016363673955385892
5.76,2.770212386574487e-15,359.94163636739586,0.07672726520790868,0.0016363673951390804
5.7700000000000005,2.7702123866000234e-15,359.94163636739546,0.07672726520861785,0.0016363673947782738
5.78,2.7702123866227753e-15,359.9416363673952,0.07672726520924969,0.0016363673944561695
5.79,2.770212386642743e-15,359.9416363673949,0.07672726520980422,0.0016363673941727672
5.8,2.7702123866599267e-15,359.94163636739466,0.07672726521028143,0.0016363673939280671
5.8100000000000005,2.7702123866743266e-15,359.94163636739444,0.07672726521068134,0.0016363673937220694
5.82,2.770212386685942e-15,359.94163636739427,0.07672726521100393,0.0016363673935547737
5.83,2.7702123866947735e-15,359.94163636739415,0.0767272652112492,0.0016363673934261804
5.84,2.770212386700821e-15,359.9416363673941,0.07672726521141716,0.001636367393336289
5.8500000000000005,2.7702123867040844e-15,359.94163636739404,0.07672726521150781,0.0016363673932851
5.86,2.7702123867045636e-15,359.94163636739404,0.07672726521152115,0.0016363673932726132
5.87,2.7702123867022586e-15,359.94163636739404,0.07672726521145717,0.0016363673932988285
5.88,2.7702123866971696e-15,359.94163636739415,0.0767272652113159,0.001636367393363746
5.89,2.7702123866892968e-15,359.94163636739427,0.0767272652110973,0.0016363673934673656
5.9,2.7702123866786397e-15,359.9416363673944,0.07672726521080138,0.0016363673936096875
5.91,2.7702123866651987e-15,359.94163636739455,0.07672726521042815,0.0016363673937907115
5.92,2.7702123866489734e-15,359.9416363673948,0.07672726520997761,0.0016363673940104379
5.93,2.7702123866299638e-15,359.94163636739506,0.07672726520944975,0.0016363673942688662
5.94,2.7702123866081703e-15,359.94163636739535,0.07672726520884458,0.001636367394565997
5.95,2.770212386583593e-15,359.9416363673957,0.07672726520816212,0.0016363673949018297
5.96,2.7702123865562313e-15,359.9416363673961,0.07672726520740232,0.0016363673952763647
5.97,2.7702123865260854e-15,359.9416363673965,0.07672726520656521,0.0016363673956896019
5.98,2.7702123864931556e-15,359.94163636739694,0.07672726520565079,0.0016363673961415413
5.99,2.770212386457442e-15,359.94163636739745,0.07672726520465906,0.001636367396632183
6.0,2.770212386418944e-15,359.941636367398,0.07672726520359002,0.0016363673971615267
6.01,2.7702123863776616e-15,359.9416363673986,0.07672726520244366,0.0016363673977295727
6.0200000000000005,2.7702123863335955e-15,359.94163636739916,0.07672726520121999,0.0016363673983363206
6.03,2.770212386286745e-15,359.94163636739984,0.076727265199919,0.0016363673989817711
6.04,2.7702123862371107e-15,359.9416363674005,0.0767272651985407,0.0016363673996659235
6.05,2.7702123861846924e-15,359.94163636740126,0.0767272651970851,0.0016363674003887782
6.0600000000000005,2.77021238612949e-15,359.941636367402,0.07672726519555217,0.0016363674011503353
6.07,2.770212386071503e-15,359.9416363674028,0.07672726519394193,0.0016363674019505942
6.08,2.7702123860107324e-15,359.94163636740365,0.07672726519225438,0.0016363674027895555
6.09,2.770212385947178e-15,359.94163636740456,0.07672726519048953,0.0016363674036672191
6.1000000000000005,2.770212385880839e-15,359.94163636740547,0.07672726518864735,0.0016363674045835848
6.11,2.770212385811716e-15,359.94163636740643,0.07672726518672786,0.0016363674055386527
6.12,2.770212385739809e-15,359.9416363674074,0.07672726518473105,0.0016363674065324226
6.13,2.770212385665118e-15,359.9416363674085,0.07672726518265695,0.001636367407564895
6.140000000000001,2.7702123855876423e-15,359.94163636740956,0.07672726518050552,0.0016363674086360693
6.15,2.770212385507383e-15,359.94163636741064,0.07672726517827677,0.0016363674097459458
6.16,2.7702123854243398e-15,359.94163636741183,0.07672726517597073,0.0016363674108945247
6.17,2.770212385338512e-15,359.94163636741297,0.07672726517358736,0.0016363674120818056
6.18,2.7702123852499006e-15,359.9416363674142,0.07672726517112667,0.001636367413307789
6.19,2.770212385158505e-15,359.94163636741547,0.07672726516858867,0.0016363674145724743
6.2,2.7702123850643254e-15,359.9416363674168,0.07672726516597338,0.0016363674158758619
6.21,2.7702123849673613e-15,359.94163636741814,0.07672726516328075,0.0016363674172179515
6.22,2.7702123848676134e-15,359.94163636741956,0.07672726516051082,0.0016363674185987435
6.23,2.7702123847650812e-15,359.941636367421,0.07672726515766358,0.0016363674200182375
6.24,2.770212384659765e-15,359.9416363674224,0.07672726515473902,0.001636367421476434
6.25,2.770212384551665e-15,359.94163636742394,0.07672726515173714,0.0016363674229733325
6.26,2.770212384440781e-15,359.9416363674255,0.07672726514865796,0.0016363674245089331
6.2700000000000005,2.7702123843271124e-15,359.94163636742707,0.07672726514550146,0.001636367426083236
6.28,2.77021238421066e-15,359.94163636742866,0.07672726514226766,0.0016363674276962412
6.29,2.7702123840914232e-15,359.9416363674303,0.07672726513895653,0.0016363674293479484
6.3,2.7702123839694026e-15,359.941636367432,0.07672726513556809,0.0016363674310383577
6.3100000000000005,2.7702123838445977e-15,359.9416363674337,0.07672726513210235,0.0016363674327674693
6.32,2.770212383717009e-15,359.94163636743554,0.07672726512855928,0.0016363674345352833
6.33,2.7702123835866362e-15,359.9416363674373,0.07672726512493891,0.0016363674363417992
6.34,2.7702123834534793e-15,359.9416363674392,0.07672726512124121,0.0016363674381870174
6.3500000000000005,2.770212383317538e-15,359.94163636744105,0.0767272651174662,0.001636367440070938
6.36,2.770212383178813e-15,359.941636367443,0.0767272651136139,0.0016363674419935606
6.37,2.7702123830373035e-15,359.94163636744497,0.07672726510968426,0.0016363674439548853
6.38,2.77021238289301e-15,359.94163636744696,0.07672726510567733,0.0016363674459549122
6.390000000000001,2.7702123827459326e-15,359.941636367449,0.07672726510159307,0.0016363674479936414
6.4,2.770212382596071e-15,359.94163636745105,0.0767272650974315,0.0016363674500710728
6.41,2.7702123824434257e-15,359.9416363674532,0.07672726509319262,0.0016363674521872062
6.42,2.7702123822879957e-15,359.9416363674554,0.07672726508887642,0.001636367454342042
6.43,2.770212382129782e-15,359.94163636745753,0.07672726508448292,0.0016363674565355799
6.44,2.7702123819687843e-15,359.9416363674598,0.0767272650800121,0.00163636745876782
6.45,2.770212381805002e-15,359.9416363674621,0.07672726507546397,0.0016363674610387622
6.46,2.770212381638436e-15,359.94163636746435,0.07672726507083852,0.0016363674633484069
6.47,2.770212381469086e-15,359.94163636746674,0.07672726506613577,0.0016363674656967534
6.48,2.7702123812969517e-15,359.94163636746913,0.07672726506135569,0.0016363674680838023
6.49,2.7702123811220332e-15,359.9416363674715,0.07672726505649831,0.0016363674705095533
6.5,2.770212380944331e-15,359.941636367474,0.0767272650515636,0.0016363674729740066
