t,A,C,DA,DAp,DR,DRP,MA,MR,R
1.7,1424.0902291566492,374.012243296192,0.03392169251655244,0.9660783074834547,0.13123475098545026,1.8687652490145434,48.446061511535326,93.41092560214591,0.2952041192863895
1.71,1425.6221596960133,378.6917208794005,0.03388634059846453,0.9661136594015426,0.13110248266168836,1.8688975173383051,48.4487525787599,93.8771336246469,0.2973449102841623
1.72,1427.0703743334002,383.39443085710815,0.033852982338052236,0.9661470176619549,0.13097766592641633,1.8690223340735768,48.45133459024488,94.34108052015159,0.2995028458313095
1.73,1428.4355339930264,388.1202601669646,0.033821591041430385,0.9661784089585768,0.13086020233382362,1.869139797666169,48.4538094404056,94.80277387824975,0.3016780871051367
1.74,1429.7182946981002,392.8690961274803,0.03379214072222321,0.9662078592777842,0.13074999601922868,1.8692500039807636,48.45617896890222,95.26222129118989,0.30387079802256406
1.75,1430.9193078079577,397.6408264167211,0.03376460711158081,0.9662353928884267,0.1306469572839822,1.8693530427160094,48.45844491071563,95.71943037927687,0.3060811448716192
1.76,1432.039219527969,402.4353391144871,0.03373896586938645,0.9662610341306216,0.13055099624886338,1.869449003751127,48.46060899292426,96.17440874187133,0.3083092968644192
1.77,1433.0786712483966,407.25252267590986,0.03371519372659616,0.9662848062734127,0.1304620269060808,1.8695379730939081,48.46267287687916,96.62716398584544,0.3105554258213864
1.78,1434.038299682015,412.0922659155814,0.03369326858397237,0.9663067314160375,0.1303799674622059,1.8696200325377812,48.46463812063642,97.07770374479203,0.3128197062438674
1.79,1434.9187366225665,416.9544580361681,0.03367316898203617,0.9663268310179748,0.13030473846484222,1.8696952615351432,48.466506249142,97.52603564231423,0.31510231540354905
1.8,1435.7206089730234,421.83898862699726,0.033654874106726664,0.9663451258932854,0.1302362628213143,1.8697637371786695,48.4682787523352,97.97216729256522,0.3174034333727293
1.81,1436.4445389196133,426.7457476465144,0.033638364013962536,0.9663616359860503,0.13017446659005596,1.8698255334099263,48.4699570470403,98.4161063197924,0.31972324309842715
1.82,1437.0911439393874,431.67462542322494,0.033623619554916266,0.9663763804450973,0.13011927871515752,1.8698807212848232,48.471542482120284,98.85786035539589,0.32206193047942644
1.83,1437.6610366294683,436.6255126761539,0.03361062219147225,0.9663893778085418,0.13007063037453015,1.8699293696254495,48.4730363818113,99.29743701424825,0.3244196842199103
1.84,1438.1548248869042,441.59830049711206,0.033599354116732,0.9664006458832819,0.13002845540324887,1.8699715445967298,48.4744400122951,99.73484391238807,0.3267966960386964
1.85,1438.5731119463615,446.59288035135745,0.033589798292348996,0.9664102017076648,0.12999269042583744,1.8700073095741407,48.4757545951311,100.17008866053762,0.3291931608101211
1.86,1438.9164962718555,451.60914408522206,0.033581938234424784,0.966418061765589,0.12996327409591518,1.8700367259040627,48.47698130431718,100.60317886312488,0.33160927632396503
1.87,1439.18557166137,456.646983920636,0.03357575812513217,0.9664242418748817,0.12994014749114788,1.87005985250883,48.47812127130623,101.03412211676545,0.3340452435242743
1.8800000000000001,1439.3809273499983,461.70629245081585,0.03357124291209021,0.9664287570879235,0.12992325446237196,1.870076745537606,48.47917559042497,101.46292600641091,0.33650126669310615
1.8900000000000001,1439.5031478385733,466.7869626498777,0.03356837801537516,0.966431621984638,0.12991254059766372,1.8700874594023147,48.480145312767824,101.88959810866338,0.3389775531600153
1.9000000000000001,1439.55281300137,471.8888878680787,0.0335671494354156,0.9664328505645968,0.12990795360205087,1.8700920463979283,48.48103145171553,102.31414598827311,0.34147431350404844
1.9100000000000001,1439.5304981216245,477.0119618307765,0.03356754375719661,0.9664324562428155,0.1299094433110607,1.8700905566889188,48.481834985446966,102.73657719639951,0.34399176162834927
1.92,1439.4367739155014,482.1560786372961,0.03356954814017657,0.9664304518598357,0.12991696165381622,1.8700830383461635,48.482556856146076,103.15689927049777,0.34653011482567325
1.93,1439.2722068706814,487.32113273406577,0.033573150792175245,0.9664268492078366,0.12993046432520305,1.8700695356747774,48.4831979431135,103.57511974517391,0.3490895945559788
1.94,1439.0373585224786,492.5070189763614,0.03357833980314312,0.9664216601968686,0.129949906666205,1.870050093333776,48.48375913104528,103.99124612264832,0.3516704247911669
1.95,1438.7327860503774,497.71363257992897,0.03358510401724204,0.9664148959827698,0.12997524674222735,1.870024753257754,48.48424126003963,104.40528589341707,0.3542728333833259
1.96,1438.3590421478634,502.94086913321433,0.03359343278311834,0.9664065672168937,0.13000644445992687,1.8699935555400549,48.48464514069596,104.8172465292864,0.3568970517689569
1.97,1437.9166751660193,508.1886245839955,0.033603316060123636,0.9663966839398888,0.13004346194263697,1.8699565380573449,48.48497153863216,105.22713549030134,0.3595433152896138
1.98,1437.4062292247224,513.4567952294482,0.033614744492118424,0.9663852555078943,0.1300862637908883,1.8699137362090932,48.48522116350402,105.63496022952219,0.36221186344111145
1.99,1436.828243682714,518.7452777741225,0.033627708839841106,0.9663722911601721,0.13013481506933947,1.8698651849306411,48.485394747109446,106.04072815521317,0.36490293870933077
2.0,1436.1832536750105,524.0539692748605,0.033642200481132166,0.9663577995188812,0.13018908307876256,1.8698109169212165,48.48549297318509,106.4444466639308,0.3676167877590467
2.0100000000000002,1435.4717899906807,529.3827671555869,0.033658211251205085,0.9663417887488084,0.13024903678879823,1.8697509632111786,48.48551649885966,106.84612312979498,0.37035366116854673
2.02,1434.694379248049,534.7315691842819,0.03367573363713818,0.9663242663628753,0.1303146475282497,1.8696853524717245,48.485465930330086,107.24576491771343,0.37311381406923255
2.0300000000000002,1433.8515437435835,540.1002734981322,0.03369476052372323,0.9663052394762904,0.13038588808085394,1.8696141119191174,48.485341853474914,107.6433793658807,0.3758975055282327
2.04,1432.9438014060129,545.4887786131437,0.03371528508399165,0.9662847149160222,0.1304627322952512,1.869537267704717,48.48514484675165,108.03897377818508,0.3787049983363653
2.05,1431.9716659959406,550.8969833975128,0.03373730100726453,0.9662626989927496,0.13054515589454832,1.8694548441054166,48.48487545276367,108.43255543973154,0.38153655974176254
2.06,1430.9356470703206,556.3247870797107,0.03376080240392176,0.9662391975960927,0.13063313613690927,1.8693668638630527,48.484534189413424,108.82413161022421,0.38439246127773996
2.07,1429.8362500846174,561.7720892236895,0.03378578407313804,0.9662142159268767,0.1307266527673422,1.8692733472326166,48.48412153411126,109.21370953566567,0.3872729799304062
2.08,1428.673976272537,567.2387897734808,0.03381224095902654,0.9661877590409885,0.13082568608158132,1.869174313918374,48.48363795639586,109.6012964235242,0.39017839609231336
2.09,1427.4493227599983,572.7247890247156,0.03384016846147447,0.966159831538541,0.13093021803123614,1.869069781968716,48.48308389957207,109.98689945637298,0.3931089949007438
2.1,1426.162782585918,578.2299876252197,0.03386956240696181,0.9661304375930541,0.13104023211905183,1.8689597678808978,48.48245978263087,110.37052579022439,0.3960650662295094
2.11,1424.8148447249546,583.7542865736106,0.03390041904583773,0.9660995809541786,0.13115571338826554,1.8688442866116814,48.48176600120509,110.75218255357412,0.39904690480836336
2.12,1423.4059941341263,589.2975872027689,0.033932735244022544,0.9660672647559942,0.13127664910351858,1.868723350896426,48.481002920340494,111.13187685252447,0.4020548112393196
2.13,1421.9367117272263,594.8597912181755,0.033966507959437925,0.9660334920405793,0.13140302688775013,1.8685969731121923,48.480170895564605,111.50961575496348,0.4050890896459132
2.14,1420.407474442987,600.4408006650071,0.03400173464717575,0.965998265352842,0.13153483616235026,1.8684651638375902,48.47927025721254,111.88540630193866,0.40815004969438917
2.15,1418.8187552605732,606.0405179352565,0.034038413142866424,0.9659615868571516,0.1316720677314171,1.8683279322685213,48.478301315396486,112.25925550375173,0.41123800615857525
2.16,1417.1710232450764,611.6588457565642,0.03407654175988407,0.9659234582401343,0.13181471412664905,1.8681852858732875,48.47726435286787,112.631170342935,0.41435327966566604
2.17,1415.4647435712468,617.2956871924004,0.034116119266867716,0.965883880733151,0.13196276952646518,1.8680372304734698,48.47615962681008,113.00115777300958,0.41749619667811444
2.18,1413.7003774958043,622.9509456690747,0.03415714458244285,0.9658428554175763,0.13211622866907383,1.8678837713308596,48.47498739173294,113.36922470727833,0.42066708767054306
2.19,1411.8783824430284,628.6245249436482,0.034199617092935265,0.9658003829070843,0.13227508798181808,1.8677249120181139,48.473747875881074,113.73537802957257,0.42386628928293324
2.2,1409.999212013724,634.3163291118208,0.03424353654869195,0.9657564634513278,0.1324393452114285,1.867560654788502,48.47244128908563,114.09962459014922,0.4270941437842544
2.21,1408.0633160154252,640.0262626029302,0.034288903080905736,0.9657110969191143,0.13260899948264693,1.8673910005172816,48.47106782035254,114.46197120643225,0.43035099936249316
2.22,1406.0711405165316,645.7542301496688,0.03433571737642478,0.9656642826235954,0.13278405191663298,1.8672159480832942,48.46962761465547,114.82242467355678,0.43363721182873477
2.23,1404.023127801841,651.5001368619659,0.03438398020171125,0.965616019798309,0.13296450394323361,1.867035496056692,48.468120835399525,115.18099173452966,0.4369531404957735
2.24,1401.919716457711,657.2638881639282,0.03443369278243779,0.9655663072175826,0.13315035864500396,1.86684964135492,48.46654761425826,115.53767910347996,0.44029915171514905
2.25,1399.7613413832485,663.0453898089266,0.03448485669480627,0.9655151433052142,0.13334162037113068,1.8666583796287919,48.46490806528225,115.89249345861315,0.44367561804382977
2.2600000000000002,1397.5484338172969,668.8445478779931,0.034537473861161704,0.9654625261388586,0.13353829472090106,1.86646170527902,48.4632022852793,116.24544144163666,0.4470829183443962
2.27,1395.2814213306833,674.6612687447139,0.034591547033401046,0.9654084529666191,0.133740390261025,1.8662596097388948,48.46143033242677,116.59652966789504,0.4505214417928844
2.2800000000000002,1392.9607279196705,680.4954591377148,0.03464707885541637,0.9653529211446036,0.13394791519217494,1.8660520848077435,48.459592268294756,116.94576470530728,0.45399158050345906
2.29,1390.5867739965493,686.3470261039594,0.03470407236972703,0.9652959276302927,0.13416087914885486,1.8658391208510627,48.457688135422,117.29315308501177,0.4574937337222964
2.3000000000000003,1388.1599764140728,692.2158770046833,0.03476253104895825,0.9652374689510611,0.13437929331034887,1.8656207066895683,48.45571795609573,117.63870130157937,0.461028308215075
2.31,1385.6807484970586,698.1019195182361,0.034822458726684755,0.9651775412733341,0.13460317015396628,1.8653968298459507,48.45368173562227,117.98241581101666,0.4645957178482908
2.32,1383.1495000115128,704.0050616222231,0.034883859635424654,0.9651161403645936,0.1348325235832795,1.8651674764166375,48.45157945374729,118.32430303381419,0.468196385282208
2.33,1380.5666372467622,709.9252116071299,0.03494673836695265,0.9650532616330652,0.13506736879174966,1.8649326312081673,48.449411073394415,118.66436935101342,0.4718307405856494
2.34,1377.9325631041154,715.8622780917661,0.035011099828124066,0.9649889001718933,0.13530772211106032,1.8646922778888568,48.44717655040456,119.00262109987041,0.4754992196728997
2.35,1375.2476770242313,721.8161699937735,0.03507694930757232,0.9649230506924448,0.1355536012371315,1.8644463987627857,48.444875818556994,119.3390645794835,0.47920226713405795
2.36,1372.5123750465282,727.7867965369185,0.03514429245164177,0.9648557075483752,0.1358050251469525,1.864194974852965,48.442508794825585,119.6737060482641,0.48294033546876924
2.37,1369.7270497977293,733.7740672438825,0.035213135301951706,0.9647868646980653,0.1360620142279437,1.8639379857719736,48.44007537788035,120.00655172396681,0.4867138856522267
2.38,1366.8920904349297,739.7778919226972,0.03528348437981752,0.9647165156201996,0.1363245905700569,1.8636754094298602,48.43757544457176,120.33760778433556,0.4905233882185883
2.39,1364.0078829767613,745.798180707386,0.03535534637084379,0.9646446536291734,0.1365927768692447,1.8634072231306724,48.43500886362722,120.66688036249451,0.4943693199293289
2.4,1361.0748100592668,751.8348440182552,0.03542872840219262,0.9645712715978249,0.1368665973893323,1.8631334026105844,48.43237548383353,120.99437555012875,0.49825216698615493
2.41,1358.0932510371636,757.8877925704272,0.035503637964025475,0.9644963620359923,0.13714607768807932,1.8628539223118368,48.4296751375374,121.32009939598831,0.5021724243147374
2.42,1355.0635820092036,763.9569373717686,0.03558008290914209,0.9644199170908762,0.13743124461482525,1.8625687553850896,48.42690764077949,121.64405790541983,0.5061305957119284
2.43,1351.9861757256535,770.0421896967373,0.03565807178045231,0.9643419282195664,0.1377221274638825,1.8622778725360312,48.42407278375409,121.9662570405299,0.5101272003194668
2.44,1348.8614018416615,776.1434611308968,0.03573761317651608,0.9642623868235033,0.13801875573671932,1.8619812442631927,48.42117034965574,122.2867027184951,0.5141627605344126
2.45,1345.689626787256,782.260663537105,0.03581871618324908,0.9641812838167709,0.1383211606628203,1.8616788393370898,48.4182001020629,122.60540081192632,0.5182378104943466
2.46,1342.4712138213881,788.3937090593029,0.03590139029380055,0.96409860970622,0.13862937491614102,1.8613706250837672,48.41516178742584,122.9223571482465,0.5223528946853648
2.47,1339.206523024547,794.5425101129331,0.035985645529640266,0.9640143544703808,0.13894343302759082,1.861056566972315,48.41205513071096,123.23757750895113,0.5265085698445175
2.48,1335.8959113744297,800.7069793943652,0.036071492255312636,0.9639285077447088,0.13926337075059386,1.8607366292493097,48.40887984233167,123.55106762953174,0.5307054024101285
2.49,1332.5397327563999,806.8870298754632,0.03615894123139001,0.9638410587686318,0.13958922524148276,1.8604107747584187,48.40563561635497,123.86283319891292,0.5349439694677727
2.5,1329.1383379721794,813.0825747977419,0.03624800367390736,0.9637519963261145,0.13992103526206373,1.8600789647378362,48.402322128470686,124.1728798588756,0.5392248597913671
2.5100000000000002,1325.6920747374318,819.293527672295,0.03633869099425809,0.9636613090057636,0.14025884025591967,1.859741159743979,48.39893903592528,124.48121320307611,0.5435486698475794
2.52,1322.2012877285529,825.5198022767979,0.03643101497287274,0.9635689850271487,0.14060268096513515,1.859397319034763,48.395485978160885,124.7878387769805,0.5479160067579454
2.5300000000000002,1318.6663186453109,831.7613126521474,0.0365249880479808,0.9634750119520403,0.1409526004566386,1.8590473995432601,48.391962577917596,125.09276207807225,0.5523274931167323
2.54,1315.0875061815518,838.0179731012495,0.036620622936872585,0.963379377063148,0.14130864277270147,1.8586913572271988,48.3883684396483,125.39598855447647,0.5567837610452019
2.5500000000000003,1311.4651860417252,844.2896981817203,0.036717932802753456,0.9632820671972665,0.14167085353213063,1.8583291464677723,48.384703149583515,125.69752360448182,0.5612854561235058
2.56,1307.7996909423903,850.5764026992063,0.03681693130097701,0.9631830686990424,0.14203928010165726,1.857960719898248,48.38096627534037,125.99737257579777,0.5658332393188984
2.57,1304.0913507368634,856.8780017252268,0.03691763235682909,0.9630823676431899,0.14241397076400816,1.857586029235899,48.377157367435295,126.29554076634025,0.5704277786889759
2.58,1300.3404923467592,863.1944105765657,0.03702005036428316,0.9629799496357357,0.14279497545933956,1.8572050245405687,48.37327595781127,126.59203342262059,0.5750697571193123
2.59,1296.5474398130477,869.5255448129301,0.037124200301340095,0.962875799698679,0.1431823461863171,1.8568176538135905,48.36932156004234,126.88685573952795,0.5797598750505658
2.6,1292.7125147787392,875.8713200550234,0.03723010066258501,0.9627698993374342,0.14357614728681375,1.8564238527130936,48.3652936639116,127.1800128650334,0.5844989116938649
2.61,1288.8360436727132,882.231650237335,0.03733776461286143,0.9626622353871578,0.14397642412123868,1.8560235758786685,48.361191726946615,127.4715100193019,0.5892875189678641
2.62,1284.9183349148682,888.6064534567921,0.03744720899357368,0.962552791006445,0.1443832353064316,1.8556167646934756,48.357015216673446,127.76135212533774,0.5941264536007522
2.63,1280.9596853852881,894.9956503854654,0.037558451986027856,0.9624415480139905,0.14479664415541577,1.8552033558444914,48.3527635929196,128.04954391057746,0.5990165097700185
2.64,1276.960420320873,901.3991537467151,0.0376715099802896,0.9623284900197289,0.14521670733404907,1.8547832926658583,48.348436239845476,128.33609054720446,0.6039584175871204
2.65,1272.920847329277,907.8168803320806,0.03778640163398328,0.9622135983660356,0.14564348978892874,1.854356510210979,48.34403254991069,128.62099691390785,0.6089530059821561
2.66,1268.841269270964,914.248747740281,0.037903145458239695,0.9620968545417794,0.14607705572315405,1.8539229442767537,48.33955189893638,128.90426780280532,0.6140010667451434
2.67,1264.7219873274332,920.694673484464,0.038021760268415514,0.9619782397316037,0.14651747045346677,1.853482529546441,48.33499363806999,129.1859079654291,0.6191034157362357
2.68,1260.5633003796056,927.1545751708388,0.03814226616396215,0.9618577338360571,0.14696480384287233,1.8530351961570353,48.33035709697302,129.46592210245012,0.624260916022948
2.69,1256.3655046773026,933.6283706451059,0.03826468311517061,0.9617353168848487,0.14741912516246475,1.8525808748374426,48.32564158424455,129.74431485881638,0.6294744108775416
2.7,1252.1288934970507,940.115977969138,0.038389032056500884,0.9616109679435189,0.14788050710621667,1.8521194928936906,48.320846384178914,130.0210908141508,0.6347447862812157
2.71,1247.8537571914922,946.6173154420089,0.038515334387970446,0.9614846656120497,0.14834902395159674,1.8516509760483104,48.31597075672847,130.29625448314968,0.6400729386755007
2.72,1243.540384044944,953.1323015154484,0.038643612108666674,0.9613563878913538,0.14882475204298548,1.8511752479569217,48.311013943703294,130.56981033302688,0.6454597852701767
2.73,1239.1890601337873,959.6608548091607,0.0387738877295897,0.9612261122704308,0.14930776948819688,1.8506922305117104,48.30597516751561,130.84176278022738,0.6509062598973167
2.74,1234.8000681117048,966.2028942008309,0.03890618456844952,0.9610938154315712,0.14979815717069864,1.8502018428292084,48.30085361984848,131.11211616137217,0.6564133225855994
2.75,1230.3736885257724,972.7583387242398,0.039040526421665486,0.9609594735783554,0.15029599762215362,1.8497040023777533,48.295648472637694,131.38087476224302,0.6619819492526585
2.7600000000000002,1225.910200487122,979.3271075071891,0.03917693779214954,0.9608230622078713,0.15080137578988315,1.849198624210024,48.2903588838134,131.6480428336249,0.6676131406819615
2.77,1221.4098775762902,985.9091201021537,0.03931544395377065,0.9606845560462504,0.15131437928276262,1.8486856207171447,48.28498395819077,131.91362449159922,0.6733079202631072
2.7800000000000002,1216.8729921905506,992.5042961308044,0.03945607075042432,0.9605439292495963,0.15183509766549472,1.8481649023344129,48.27952278873184,132.17762381977963,0.6790673327325784
2.79,1212.2998144060252,999.1125553745542,0.0395988447353681,0.9604011552646526,0.15236362291706837,1.8476363770828392,48.273974444326214,132.44004484140297,0.6848924456460365
2.8000000000000003,1207.6906118264926,1005.7338177835944,0.039743793146495676,0.9602562068535253,0.1529000493730969,1.8470999506268106,48.26833796789377,132.70089151488204,0.6907843512631697
2.81,1203.0456488474413,1012.3680035246141,0.03989094412678495,0.9601090558732359,0.1534444744523582,1.8465555255475492,48.2626123674784,132.9601677120637,0.6967441713290198
2.82,1198.365188959994,1019.015032824785,0.04004032610813675,0.959959673891884,0.15399699655707863,1.8460030034428285,48.256796641324776,133.21787728057205,0.7027730370005171
2.83,1193.6494922207912,1025.6748261219657,0.04019196879381314,0.9598080312062067,0.15455771842981733,1.84544228157009,48.25088974726906,133.4740239707288,0.7088721255737609
2.84,1188.8988158069865,1032.3473040530503,0.040345902641235505,0.9596540973587838,0.15512674537566376,1.8448732546242432,48.244890612315125,133.72861145602883,0.7150426371822445
2.85,1184.1134149085797,1039.0323873719378,0.04050215855501697,0.9594978414450017,0.15570418422420587,1.844295815775701,48.23879813634333,133.98164334698185,0.7212857887890827
2.86,1179.2935415437855,1045.7299970349795,0.04066076859132951,0.9593392314086888,0.15629014572418698,1.8437098542757198,48.2326111837684,134.23312316693892,0.7276028363123079
2.87,1174.439446114688,1052.44005407442,0.04082176546359185,0.9591782345364264,0.1568847428527872,1.8431152571471194,48.226328594650184,134.48305438341242,0.7339950603574635
2.88,1169.551376152688,1059.162479700291,0.04098518283087954,0.9590148171691388,0.15748809179590606,1.8425119082040005,48.21994917429696,134.73144038080207,0.7404637732259138
2.89,1164.629577147551,1065.8971952230509,0.0411510552502301,0.9588489447497884,0.15810031177401912,1.8418996882258871,48.21347169844796,134.9782844756043,0.7470103189830808
2.9,1159.6742920200834,1072.6441220907059,0.04131941824713959,0.9586805817528793,0.15872152528035696,1.8412784747195494,48.206894906680546,135.223589901913,0.7536360756405946
2.91,1154.685761386467,1079.4031818775582,0.04149030823698856,0.9585096917630307,0.15935185782150513,1.8406481421784011,48.20021750755813,135.4673598214575,0.7603424523008291
2.92,1149.6642234525937,1086.1742962789272,0.04166376254202535,0.9583362374579942,0.1599914379714583,1.8400085620284479,48.19343817384263,135.7095973152557,0.767130890322517
2.93,1144.609913989991,1092.95738710337,0.04183981946101461,0.9581601805390052,0.16064039759871593,1.8393596024011905,48.18655553993144,135.95030537947576,0.7740028658764383
2.94,1139.523066455036,1099.752376279677,0.04201851832951412,0.9579814816705057,0.16129887206863208,1.8387011279312742,48.17956820846099,136.18948693665408,0.7809598914646443
2.95,1134.4039119396361,1106.5591858035712,0.042199899935391735,0.9578001000646279,0.16196700160139685,1.8380329983985095,48.17247473736563,136.42714481498535,0.7880035321924334
2.96,1129.2526791342405,1113.3777378192824,0.04238400569483373,0.9576159943051853,0.1626449285674187,1.837355071432488,48.165273654094776,136.66328177060606,0.7951353746502473
2.97,1124.0695944792985,1120.2079545253446,0.04257087799126507,0.9574291220087535,0.16333279854318386,1.836667201456723,48.15796343630771,136.89790046015466,0.8023570403338187
2.98,1118.8548819764017,1127.0497582547443,0.042760560355208053,0.9572394396448102,0.16403076099168562,1.835969239008221,48.15054253125027,137.1310034668304,0.8096701913234547
2.99,1113.6087634209118,1133.903071362119,0.04295309816451085,0.9570469018355073,0.16473897158314793,1.8352610284167588,48.14300933847879,137.36259327614448,0.817076558257518
3.0,1108.33145827159,1140.7678162940579,0.043148537877974555,0.9568514621220435,0.16545758960278664,1.83454241039712,48.135362217080505,137.59267228697328,0.8245779104613913
3.0100000000000002,1103.0231836973455,1147.6439155623143,0.04334692703255754,0.9566530729674606,0.16618677783239175,1.8338132221675147,48.12759947783629,137.82124280246927,0.8321760558561124
3.02,1097.6841545488078,1154.5312917583121,0.04354831423464832,0.9564516857653698,0.16692670267509166,1.8330732973248152,48.119719389048086,138.04830703521316,0.8398728398819377
3.0300000000000002,1092.3145833565757,1161.4298675530154,0.043752748779993224,0.9562472512200247,0.16767753281098713,1.8323224671889198,48.1117201715101,138.27386710142656,0.8476701303276674
3.04,1086.914680402097,1168.3395656315588,0.04396028213982929,0.9560397178601884,0.1684394443088114,1.8315605556910957,48.10359999858546,138.49792501989393,0.8555698784271756
3.0500000000000003,1081.4846536681557,1175.260308740256,0.04417096697055185,0.9558290330294653,0.16921261718051714,1.83078738281939,48.09535699672578,138.7204827138222,0.8635740781470248
3.06,1076.0247089198106,1182.192019604574,0.044384858535519954,0.9556151414644964,0.1699972400357621,1.830002759964145,48.086989238487384,138.94154200227504,0.8716848253168491
3.0700000000000003,1070.5350496272506,1189.1346210005952,0.044602013176841634,0.9553979868231741,0.17079350489522696,1.8292064951046803,48.07849474418567,139.16110460232545,0.8799042519169363
3.08,1065.0158768993824,1196.088035812723,0.044822487072780554,0.9551775129272352,0.17160160292919063,1.8283983970707165,48.06987148013241,139.3791721269591,0.8882344631286178
3.09,1059.4673896393726,1203.0521868731685,0.045046338799291485,0.9549536612007239,0.1724217344318657,1.8275782655680415,48.061117358482605,139.59574608130356,0.8966776853396524
3.1,1053.8897844258586,1210.0269970161326,0.04527362936852022,0.9547263706314948,0.17325410667744034,1.826745893322467,48.052230231757555,139.81082785811378,0.9052362135553658
3.11,1048.2832555165953,1217.0123890864118,0.045504421089904205,0.9544955789101107,0.17409893159742731,1.8259010684024803,48.043207892747816,140.02441873708412,0.9139123965215051
3.12,1042.6479951226079,1224.0082859172937,0.0457387778999847,0.9542612221000304,0.17495642644446938,1.8250435735554384,48.03404807918178,140.23651989492677,0.9227086453260422
3.13,1036.9841931897345,1231.014610324146,0.04597676564103649,0.9540232343589787,0.1758268147591197,1.8241731852407885,48.02474846605431,140.4471323923813,0.931627440386807
3.14,1031.2920373737813,1238.0312850978414,0.04621845204746022,0.9537815479525548,0.17671032629968356,1.823289673700225,48.01530666275538,140.65625717040368,0.9406713320326408
3.15,1025.5717133491698,1245.0582329996014,0.04646390657494314,0.9535360934250712,0.17760719648262338,1.8223928035172852,48.00572022029229,140.86389506432215,0.9498429350268506
3.16,1019.8234040621606,1252.0953767370409,0.04671320123905287,0.9532867987609611,0.1785176691376721,1.8214823308622363,47.995986607340555,141.07004676157155,0.959144960484317
3.17,1014.0472901598666,1259.1426389832448,0.04696640969125296,0.9530335903087606,0.17944199343312905,1.8205580065667795,47.98610322127335,141.27471282249084,0.9685801793428189
3.18,1008.2435499257518,1266.199942351923,0.04722360776960426,0.952776392230409,0.18038042570969842,1.8196195742902102,47.976067384320224,141.4778936741451,0.9781514442723585
3.19,1002.4123596035367,1273.2672093890615,0.047484873292055974,0.9525151267079575,0.18133322878447589,1.818666771215433,47.96587635033322,141.67958962388178,0.9878616826889143
3.2,996.5538932478361,1280.3443625460743,0.04775028660061264,0.9522497133994007,0.18230067372312958,1.817699326276779,47.95552729751323,141.8798008476138,0.9977139189902241
3.21,990.6683226016846,1287.431324160472,0.048019931023480095,0.9519800689765333,0.18328304130907083,1.8167169586908378,47.94501732086804,142.07852738005428,1.0077112912820678
3.22,984.7558171203891,1294.528016500337,0.04829389167998884,0.951706108320025,0.1842806181517731,1.8157193818481356,47.93434343402804,142.27576911751365,1.0178570011884318
3.23,978.8165438962932,1301.6343617359955,0.048572255997802856,0.9514277440022115,0.18529369835667772,1.8147063016432312,47.92350256290179,142.47152580932536,1.0281543350621938
3.24,972.8506677186213,1308.7502818902929,0.04885511440692156,0.9511448855930931,0.18632258581934508,1.813677414180564,47.91249154262642,142.66579705402637,1.038606699019018
3.25,966.8583510724798,1315.8756988539749,0.04914256014376525,0.950857439856249,0.18736759351833182,1.8126324064815769,47.90130711797076,142.8585823007234,1.0492176058868106
3.2600000000000002,960.8397541275181,1323.010534357589,0.04943468954668497,0.9505653104533289,0.18842904447356623,1.8115709555263422,47.889945937923706,143.0498808423252,1.0599906888991213
3.27,954.7950346970929,1330.154709990338,0.04973160152817194,0.9502683984718417,0.18950726996995199,1.810492730029956,47.87840455085556,143.2396918105841,1.0709296710678329
3.2800000000000002,948.7243482495114,1337.3081471708927,0.05003339802856048,0.9499666019714531,0.19060261112224489,1.8093973888776627,47.86667940421908,143.42801417495454,1.0820383936409599
3.29,942.6278478981682,1344.470767151337,0.05034018388308335,0.9496598161169303,0.19171541839823555,1.808284581601672,47.85476684234876,143.61484674037757,1.0933208063291304
3.3000000000000003,936.5056843938589,1351.642490948074,0.05065206777824565,0.949347932221768,0.19284605465204602,1.8071539453478613,47.842663097300914,143.80018813610056,1.1047810149069757
3.31,930.3580061142281,1358.8232393746243,0.05096916177385906,0.9490308382261547,0.19399489357439686,1.8060051064255105,47.830364290581564,143.9840368186072,1.1164232544475816
3.3200000000000003,924.1849590293344,1366.012932995612,0.05129158184906095,0.9487084181509533,0.19516232136459252,1.8048376786353146,47.81786642182061,144.166391059058,1.1282519111282432
3.33,917.9866866355095,1373.2114921779187,0.051619446894979944,0.9483805531050349,0.19634873355085597,1.8036512664490514,47.80516536839636,144.34724894231485,1.1402714688813345
3.34,911.7633299971809,1380.4188370339193,0.051952879582601134,0.9480471204174142,0.19755453783070978,1.8024454621691979,47.792256883537135,144.5266083643646,1.1524865608810746
3.35,905.5150277105362,1387.6348874078672,0.05229200638298419,0.9477079936170313,0.1987801541257332,1.8012198458741742,47.77913659012441,144.70446702516747,1.1649019692817206
3.36,899.241915952868,1394.8595627827046,0.05263695905895337,0.947363040941062,0.20002601921180718,1.7999739807880997,47.76579997378086,144.88082242143284,1.17752270531995
3.37,892.9441284383824,1402.0927822910803,0.052987874587133915,0.9470121254128816,0.20129258622764537,1.7987074137722612,47.75224237735407,145.05567184163198,1.1903539898971829
3.38,886.6217961622056,1409.334464924863,0.053344891863764454,0.946655108136251,0.2025803141854387,1.797419685814468,47.73845899603258,145.22901236132802,1.2034010360288114
3.39,880.2750476273014,1416.5845292267427,0.0537081549824824,0.9462918450175328,0.20388967945999031,1.796110320539916,47.724444872554606,145.40084083315713,1.216669337114793
