t,Z,Y,X
4.36,0.002591125323694748,0.5831535248549832,0.02019323488394923
4.37,0.0025918339155970535,0.5834218494070179,0.02016828691718219
4.38,0.0025925438950521493,0.5836898083747554,0.02014369602389541
4.39,0.0025932562607373943,0.5839574044409097,0.020119458495147957
4.4,0.002593970772547922,0.5842246419355419,0.020095570232960682
4.41,0.0025946877503166387,0.5844915244050121,0.020072027356035357
4.42,0.0025954075740126452,0.5847580552903547,0.020048826028654487
4.43,0.002596130687585668,0.5850242379243252,0.020025962459795724
4.44,0.0025968576028104896,0.5852900755284466,0.020003432902246304
4.45,0.0025975885578361445,0.5855555715228097,0.019981233681894355
4.46,0.00259832001501264,0.5858207327037468,0.019959361498449537
4.47,0.0025990501838967844,0.5860855643503263,0.019937812838672943
4.48,0.0025997800365403453,0.5863500691441983,0.01991658404186972
4.49,0.0026005111848103517,0.5866142491179444,0.019895671460055827
4.5,0.0026012444486100527,0.5868781069610252,0.019875071573980392
4.51,0.0026019797797129586,0.5871416461210733,0.019854780968896108
4.5200000000000005,0.0026027167092402517,0.5874048703833921,0.01983479631010604
4.53,0.002603454732125259,0.587667783516877,0.019815114315034514
4.54,0.0026041949380829475,0.5879303878011162,0.019795731606978673
4.55,0.0026049347978086327,0.5881926888029937,0.01977664511749436
4.5600000000000005,0.0026056769880497756,0.5884546872518203,0.019757851443243674
4.57,0.002606419397361144,0.5887163882708848,0.019739347545392215
4.58,0.0026071635206567976,0.5889777935976396,0.01972113018675326
4.59,0.0026079091860399424,0.5892389064891635,0.01970319626772976
4.6000000000000005,0.0026086564205795647,0.5894997299660184,0.019685542726894704
4.61,0.002609405316176627,0.5897602669502763,0.01966816653689113
4.62,0.0026101558593727278,0.5900205204292917,0.019651064710096765
4.63,0.0026109077472063406,0.5902804936238205,0.019634234313368214
4.64,0.0026116609946317507,0.5905401894225546,0.01961767242967796
4.65,0.002612416049506586,0.5907996102875296,0.01960137613904253
4.66,0.0026131721599209072,0.5910587597444721,0.019585342649500657
4.67,0.0026139287723861235,0.591317641106256,0.019569569185122055
4.68,0.002614686540751076,0.591576256539921,0.019554052916399226
4.69,0.0026154458544261116,0.5918346084245875,0.019538791064648838
4.7,0.002616206309200913,0.5920926998401448,0.01952378093911144
4.71,0.002616967969481105,0.5923505334039548,0.019509019846142873
4.72,0.002617730793718742,0.5926081117863847,0.019494505143772066
4.73,0.0026184949227231738,0.5928654374717498,0.019480234195692003
4.74,0.002619260519119938,0.5931225128912282,0.019466204397027294
4.75,0.002620027688704862,0.5933793404971464,0.019452413178264003
4.76,0.0026207959000642987,0.5936359232967447,0.019438858048072806
4.7700000000000005,0.0026215653532743934,0.593892263596486,0.01942553648931814
4.78,0.0026223359477974004,0.5941483639496595,0.01941244603675006
4.79,0.0026231076683828707,0.5944042268036364,0.01939958424650457
4.8,0.0026238806149620013,0.5946598544731186,0.019386948693183637
4.8100000000000005,0.002624654619115889,0.5949152494897265,0.019374537000943118
4.82,0.002625429593542621,0.5951704142843455,0.019362346814285135
4.83,0.002626205663188258,0.5954253510620264,0.01935037579263269
4.84,0.0026269828649862054,0.5956800620805577,0.019338621630268883
4.8500000000000005,0.002627761218608373,0.5959345495929628,0.01932708204350479
4.86,0.0026285407984853715,0.5961888157720715,0.01931575477450286
4.87,0.00262932112675359,0.5964428632756358,0.019304637629333345
4.88,0.0026301025258008855,0.5966966939963774,0.019293728384051256
4.89,0.0026308850971540785,0.596950310005647,0.01928302485560412
4.9,0.0026316689524989133,0.5972037133399274,0.0192725248857896
4.91,0.0026324542318828083,0.5974569059840117,0.019262226339991438
4.92,0.0026332404814024416,0.597709890458756,0.019252127137816683
4.93,0.0026340274834465147,0.5979626690369435,0.019242225212221808
4.94,0.0026348155753242036,0.5982152434423507,0.019232518493826206
4.95,0.0026356047794571617,0.5984676156712514,0.01922300495373396
4.96,0.0026363951238599142,0.5987197876897341,0.019213682587756166
4.97,0.002637186582385524,0.5989717614991245,0.019204549410371856
4.98,0.0026379788883120047,0.5992235393400818,0.019195603435888033
4.99,0.00263877218929747,0.5994751229755154,0.01918684274463295
5.0,0.002639566466374926,0.5997265143267039,0.019178265424236618
5.01,0.002640361699071724,0.599977715292512,0.01916986958631865
5.0200000000000005,0.002641157865409564,0.6002287277493912,0.019161653366488268
5.03,0.0026419550326848198,0.6004795535316297,0.019153614853644276
5.04,0.002642753172087569,0.6007301944716831,0.019145752234350395
5.05,0.002643552263495646,0.6009806523773753,0.01913806371122128
5.0600000000000005,0.002644352301475271,0.6012309290305939,0.019130547498249228
5.07,0.002645153281258707,0.6014810261903406,0.01912320183172482
5.08,0.00264595520250142,0.6017309456188065,0.019116024940222614
5.09,0.002646758067006489,0.6019806890655786,0.019109015062779833
5.1000000000000005,0.0026475618703711923,0.6022302582096665,0.01910217051562818
5.11,0.002648366612367675,0.6024796547315453,0.019095489609267175
5.12,0.002649172293621455,0.6027288802901045,0.019088970674998134
5.13,0.002649978909053238,0.6029779365414518,0.019082612052595295
5.14,0.0026507863554941255,0.6032268254038071,0.01907641191662976
5.15,0.0026515947068126468,0.6034755482686337,0.019070368793686437
5.16,0.0026524039608277904,0.6037241067263119,0.01906448108658066
5.17,0.0026532141158426897,0.6039725023466949,0.019058747218235438
5.18,0.002654025170644622,0.6042207366791084,0.019053165631681447
5.19,0.0026548371245050106,0.6044688112523511,0.019047734790057044
5.2,0.002655649977179422,0.6047167275746945,0.019042453176608253
5.21,0.0026564637289075675,0.6049644871338826,0.019037319294688767
5.22,0.0026572783804133036,0.6052120913971326,0.019032331667759955
5.23,0.0026580939329046305,0.605459541811134,0.019027488839390854
5.24,0.0026589102649249474,0.6057068403744487,0.01902278892167499
5.25,0.002659727438189015,0.6059539882159749,0.019018230716722744
5.26,0.002660545461878639,0.6062009866905096,0.019013812852339863
5.2700000000000005,0.002661364331117479,0.6064478371999148,0.01900953392311358
5.28,0.002662184041059144,0.6066945411276369,0.019005392542073275
5.29,0.0026630045868871917,0.6069410998387057,0.01900138734069047
5.3,0.0026638259638151283,0.6071875146797354,0.01899751696887884
5.3100000000000005,0.0026646481670864093,0.6074337869789237,0.018993780094994216
5.32,0.0026654711919744394,0.6076799180460525,0.018990175405834565
5.33,0.002666295033782571,0.6079259091724873,0.018986701606640007
5.34,0.002667119690413189,0.6081717620759896,0.018983356972191105
5.3500000000000005,0.0026679451569262456,0.6084174779585794,0.018980140297608368
5.36,0.002668771427969378,0.6086630579272873,0.018977050473732087
5.37,0.0026695984991825586,0.6089085032373549,0.018974086241685156
5.38,0.0026704263662481144,0.6091538151277567,0.018971246358864404
5.39,0.0026712550248907323,0.609398994821199,0.018968529598940582
5.4,0.002672084470877456,0.6096440435241208,0.018965934751858374
5.41,0.002672914700017687,0.6098889624266933,0.018963460623836394
5.42,0.002673745708163184,0.6101337527028202,0.018961106037367174
5.43,0.0026745774912080643,0.6103784155101374,0.01895886983121718
5.44,0.0026754100528506406,0.6106229522763935,0.018956750565184602
5.45,0.0026762433930619762,0.6108673642739862,0.01895474695872862
5.46,0.0026770775024282704,0.6111116524112197,0.018952858106171835
5.47,0.002677912377928219,0.6113558178144243,0.018951082876566345
5.48,0.0026787480166358133,0.6115998615956163,0.0189494201532245
5.49,0.0026795844157203427,0.6118437848524976,0.018947868833718896
5.5,0.002680421572446392,0.6120875886684554,0.01894642782988239
5.51,0.002681259484173844,0.6123312741125627,0.018945096067808097
5.5200000000000005,0.002682098148357877,0.6125748422395783,0.018943872487849376
5.53,0.002682937562548966,0.6128182940899459,0.018942756044619848
5.54,0.0026837777238476706,0.6130616307121523,0.01894174568509153
5.55,0.0026846186155435633,0.6133048537106051,0.01894083981186477
5.5600000000000005,0.002685460246182871,0.6135479636436406,0.018940037852561847
5.57,0.0026863026128565943,0.6137909615289174,0.018939338785066998
5.58,0.002687145712741707,0.6140338483701616,0.018938741601150257
5.59,0.002687989543097143,0.6142766251573318,0.018938245306306105
5.6000000000000005,0.002688834101259778,0.6145192928667841,0.01893784891959212
5.61,0.002689679384640413,0.614761852461436,0.018937551473467654
5.62,0.0026905253907197587,0.6150043048909322,0.018937352013632464
5.63,0.002691372117044419,0.6152466510918082,0.018937249598865384
5.64,0.0026922195606452672,0.6154888920370938,0.01893724325182081
5.65,0.0026930677151806863,0.6157310289806469,0.018937331716652333
5.66,0.0026939165812355716,0.6159730625754715,0.018937514333638893
5.67,0.0026947661562969024,0.6162149937315404,0.01893779018823108
5.68,0.002695616437872695,0.6164568233486619,0.018938158376048383
5.69,0.0026964674234870576,0.6166985523167235,0.018938618002638914
5.7,0.002697319110675241,0.6169401815159367,0.01893916818323915
5.71,0.0026981714969786983,0.6171817118170805,0.018939808042533632
5.72,0.0026990245799401328,0.6174231440817466,0.018940536714414712
5.73,0.0026998783570985558,0.617664479162583,0.018941353341742274
5.74,0.002700732825984339,0.6179057179035389,0.018942257076103454
5.75,0.00270158798411427,0.6181468611401078,0.018943247077572375
5.76,0.0027024438289866047,0.6183879096995731,0.01894432251446986
5.7700000000000005,0.002703300368842502,0.6186288644095419,0.018945482544101597
5.78,0.0027041575958155093,0.6188697260775179,0.018946726359947444
5.79,0.002705015506741652,0.6191104955071735,0.01894805315464605
5.8,0.0027058740997575235,0.6193511734959785,0.01894946212575619
5.8100000000000005,0.0027067333730208406,0.6195917608344628,0.018950952477768228
5.82,0.0027075933247078473,0.6198322583064626,0.01895252342185968
5.83,0.002708453953010722,0.6200726666893664,0.018954174175650793
5.84,0.002709315256134979,0.6203129867543615,0.018955903962960114
5.8500000000000005,0.0027101772322968743,0.6205532192666793,0.018957712013560068
5.86,0.0027110398797208107,0.6207933649858416,0.018959597562932515
5.87,0.002711903196636741,0.6210334246659072,0.018961559852024346
5.88,0.0027127671812775733,0.6212733990557175,0.018963598127003045
5.89,0.0027136318319034643,0.6215132886530955,0.018965711885929767
5.9,0.0027144971467472612,0.6217530941805732,0.01896790040135192
5.91,0.002715363124023752,0.6219928164772478,0.018970162828831322
5.92,0.0027162297619544584,0.6222324562483965,0.01897249845821825
5.93,0.0027170970587511154,0.6224720141931581,0.018974906585520517
5.94,0.0027179650126130848,0.6227114910046999,0.018977386512738666
5.95,0.0027188336217247653,0.6229508873703842,0.018979937547701057
5.96,0.0027197028842530094,0.6231902039719351,0.01898255900389905
5.97,0.002720572798344534,0.6234294414856058,0.018985250200322136
5.98,0.0027214433621233344,0.6236686005823444,0.01898801046129307
5.99,0.0027223145736880974,0.623907681927962,0.01899083911630303
6.0,0.002723186431109615,0.6241466861832982,0.018993735499846745
6.01,0.0027240589388558838,0.624385613859528,0.018996699090316666
6.0200000000000005,0.002724932104076855,0.6246244654020005,0.01899972942951693
6.03,0.0027258059162652113,0.6248632416487321,0.01900282568252802
6.04,0.0027266803745019863,0.6251019432164814,0.019005987227039965
6.05,0.00272755547792675,0.6253405707156301,0.019009213447071738
6.0600000000000005,0.0027284312257387163,0.6255791247502674,0.019012503732886394
6.07,0.002729307617197854,0.6258176059182727,0.019015857480906197
6.08,0.002730184651625997,0.6260560148113996,0.019019274093627754
6.09,0.002731062328407956,0.6262943520153591,0.019022752979537122
6.1000000000000005,0.0027319406469926244,0.626532618109903,0.019026293553024935
6.11,0.0027328196068940923,0.6267708136689076,0.01902989523430154
6.12,0.0027336992076927562,0.6270089392604572,0.01903355744931213
6.13,0.002734579447504517,0.6272469954354433,0.019037279642687407
6.140000000000001,0.0027354603116260534,0.6274849826425208,0.019041061374289764
6.15,0.002736341809941763,0.6277229015086001,0.019044902000828437
6.16,0.0027372239413436432,0.6279607525721993,0.01904880097854836
6.17,0.0027381067047109824,0.628198536365828,0.019052757769724524
6.18,0.0027389900989082962,0.6284362534160465,0.019056771842604098
6.19,0.0027398741227832595,0.6286739042435258,0.01906084267134862
6.2,0.002740758775164639,0.628911489363107,0.019064969735976142
6.21,0.002741644054860229,0.6291490092838613,0.019069152522303373
6.22,0.0027425299606547823,0.629386464509149,0.01907339052188786
6.23,0.0027434164913079447,0.62962385553668,0.019077683231970118
6.24,0.002744303645552189,0.6298611828585725,0.019082030155415822
6.25,0.0027451914220907475,0.6300984469614137,0.01908643080065793
6.26,0.002746079836873486,0.6303356483555953,0.019090884635320795
6.2700000000000005,0.002746968880828958,0.6305727875037561,0.019095391199467123
6.28,0.002747858551094564,0.6308098648737624,0.019099950021813927
6.29,0.002748748847504311,0.6310468809328208,0.01910456062908464
6.3,0.0027496397699599668,0.6312838361430863,0.019109222552993046
6.3100000000000005,0.002750531318432911,0.6315207309617288,0.019113935330174914
6.32,0.0027514234929659964,0.6317575658409994,0.019118698502119655
6.33,0.002752316293675401,0.6319943412282968,0.019123511615101944
6.34,0.0027532097207524863,0.6322310575662332,0.01912837422011338
6.3500000000000005,0.0027541037744656517,0.6324677152927011,0.019133285872794115
6.36,0.0027549984551621916,0.6327043148409391,0.0191382461333645
6.37,0.002755893763270152,0.6329408566395988,0.019143254566556727
6.38,0.002756789678394854,0.6331773411298306,0.019148310744811596
6.390000000000001,0.002757686200942357,0.6334137687314643,0.019153414241709427
6.4,0.0027585833435994603,0.6336501398500125,0.019158564633232705
6.41,0.0027594811061347345,0.6338864548972553,0.019163761501633743
6.42,0.002760379488347268,0.6341227142807652,0.01916900443334419
6.43,0.0027612784900669907,0.6343589184039747,0.019174293018906923
6.44,0.002762178111154999,0.6345950676662444,0.01917962685290792
6.45,0.0027630783515038807,0.6348311624629298,0.01918500553390814
6.46,0.0027639792110380388,0.6350672031854493,0.019190428664375415
6.47,0.002764880689714017,0.6353031902213514,0.019195895850616304
6.48,0.0027657827875208238,0.6355391239543827,0.01920140670270801
6.49,0.0027666855044802554,0.6357750047645552,0.019206960834430225
6.5,0.0027675888406472234,0.6360108330282135,0.019212557863197036
6.51,0.0027684927961100763,0.6362466091181029,0.0192181974099888
6.5200000000000005,0.002769397370990926,0.6364823334034371,0.01922387909928401
6.53,0.0027703025654459723,0.6367180062499647,0.019229602558991192
6.54,0.002771208379665825,0.6369536280200377,0.019235367420380785
6.55,0.0027721148138758313,0.6371891990726789,0.01924117331801701
6.5600000000000005,0.002773021863236893,0.6374247196677291,0.019247019990882675
6.57,0.0027739295251361065,0.6376601901030431,0.019252907137644437
6.58,0.002774837805038505,0.6378956108246209,0.019258834300471088
6.59,0.0027757467029929446,0.6381309821728491,0.0192648011327446
6.6000000000000005,0.0027766562190656113,0.6383663044847645,0.01927080729117777
6.61,0.0027775663533398513,0.6386015780941128,0.019276852435755845
6.62,0.0027784771059160057,0.6388368033314064,0.01928293622967817
6.63,0.002779388476911243,0.6390719805239834,0.01928905833929981
6.640000000000001,0.002780300466459393,0.6393071099960653,0.01929521843407319
6.65,0.002781213074710778,0.6395421920688156,0.01930141618648972
6.66,0.002782126301832049,0.639777227060398,0.019307651272021432
6.67,0.0027830401480060155,0.6400122152860346,0.01931392336906261
6.68,0.0027839546134314796,0.6402471570580645,0.01932023215887142
6.69,0.0027848696983230705,0.6404820526860018,0.019326577325511553
6.7,0.0027857854029110767,0.6407169024765941,0.019332958555793835
6.71,0.0027867017274412777,0.6409517067338806,0.019339375539217895
6.72,0.00278761867217478,0.6411864657592508,0.019345827967913756
6.73,0.0027885362373878475,0.641421179851502,0.019352315536583498
6.74,0.0027894544227267063,0.6416558491989616,0.019358838051347773
6.75,0.002790373227463789,0.6418904739224508,0.01936539538639601
6.76,0.002791292653081913,0.6421250545078012,0.019371987047593915
6.7700000000000005,0.00279221269985866,0.6423595912343799,0.01937861274908105
6.78,0.002793133368082476,0.6425940843786757,0.019385272207861015
6.79,0.0027940546580524192,0.6428285342143414,0.019391965143758207
6.8,0.0027949765700778987,0.6430629410122382,0.019398691279374568
6.8100000000000005,0.002795899104478421,0.6432973050404777,0.019405450340046374
6.82,0.002796822261583332,0.6435316265644665,0.019412242053800963
6.83,0.0027977460417315603,0.6437659058469485,0.01941906615131352
6.84,0.002798670445271363,0.644000143148049,0.01942592236586383
6.8500000000000005,0.002799595472560066,0.6442343387253172,0.019432810433293042
6.86,0.0028005211239638095,0.6444684928337702,0.01943973009196042
6.87,0.002801447399857291,0.644702605725936,0.019446681082700125
6.88,0.0028023743006235077,0.6449366776518968,0.01945366314877795
6.890000000000001,0.0028033018266535033,0.6451707088593323,0.01946067603584811
6.9,0.002804229978346107,0.6454046995935631,0.019467719491909966
6.91,0.0028051587561076802,0.6456386500975939,0.019474793267264826
6.92,0.002806088161215929,0.6458725605674465,0.01948189715847574
6.93,0.002807018197657384,0.6461064310571106,0.019489031101911455
6.94,0.002807948862622925,0.6463402619703752,0.01949619468969809
6.95,0.0028088801566805324,0.6465740535344776,0.01950338768773932
6.96,0.0028098120804125127,0.6468078059741382,0.01951060986443591
6.97,0.0028107446344154525,0.6470415195115926,0.019517860990653182
6.98,0.0028116778193001722,0.6472751943666237,0.019525140839688468
6.99,0.002812611635691678,0.6475088307565947,0.01953244918723857
7.0,0.0028135460842291173,0.6477424288964809,0.01953978581136721
7.01,0.0028144811655657315,0.647975988998903,0.019547150492472513
7.0200000000000005,0.0028154168803688085,0.6482095112741586,0.019554543013254436
7.03,0.0028163532293196385,0.6484429959302551,0.019561963158682236
7.04,0.0028172902131134653,0.6486764431729424,0.019569410715961938
7.05,0.0028182278324594408,0.6489098532057448,0.019576885474503786
7.0600000000000005,0.0028191660880805794,0.6491432262299937,0.019584387225889698
7.07,0.002820104980713709,0.64937656244486,0.019591915763840725
7.08,0.0028210445111094278,0.6496098620473867,0.019599470884184515
7.09,0.002821984680032055,0.6498431252325209,0.019607052384822767
7.1000000000000005,0.0028229254882797634,0.6500763521879491,0.01961466007088799
7.11,0.0028238669370446155,0.6503095430013643,0.019622293847324668
7.12,0.0028248090268119903,0.6505426979440153,0.019629953435801806
7.13,0.002825751758412029,0.6507758171998551,0.01963763864512338
7.140000000000001,0.002826695132689053,0.6510089009507253,0.019645349286182143
7.15,0.0028276391505015343,0.6512419493763844,0.019653085171931713
7.16,0.002828583812722069,0.6514749626545352,0.019660846117358657
7.17,0.0028295291202373465,0.6517079409608528,0.019668631939454596
7.18,0.002830475073948122,0.6519408844690123,0.01967644245718828
7.19,0.0028314216747691895,0.6521737933507168,0.019684277491477678
7.2,0.0028323689236293493,0.6524066677757246,0.019692136865162066
7.21,0.002833316821471385,0.652639507911878,0.019700020402974118
7.22,0.0028342653692520307,0.6528723139251301,0.019707927931511996
7.23,0.0028352145679419443,0.6531050859795733,0.019715859279211437
7.24,0.002836164418525679,0.6533378242374667,0.01972381427631784
7.25,0.002837114922001654,0.653570528859264,0.019731792754858354
7.26,0.002838066079382127,0.6538032000036414,0.019739794548613965
7.2700000000000005,0.002839017891693166,0.6540358378275255,0.019747819493091595
7.28,0.00283997035997462,0.6542684424861205,0.01975586742549618
7.29,0.0028409234828829424,0.6545010140714762,0.019763938248658134
7.3,0.0028418772630873163,0.6547335527765067,0.019772031760357498
7.3100000000000005,0.0028428317017944633,0.65496605875464,0.019780147799372125
7.32,0.0028437868000264674,0.6551985321526091,0.019788286211357
7.33,0.0028447425588147795,0.6554309731154546,0.019796446843639515
7.34,0.0028456989792000824,0.6556633817865496,0.019804629545194446
7.3500000000000005,0.0028466560622321525,0.6558957583076246,0.019812834166618963
7.36,0.002847613808969721,0.6561281028187927,0.01982106056010762
7.37,0.002848572220480339,0.6563604154585748,0.01982930857942736
7.38,0.0028495312978402375,0.656592696363924,0.019837578079892493
7.390000000000001,0.002850491042134192,0.6568249456702511,0.01984586891833971
7.4,0.002851451454455384,0.6570571635114494,0.019854180953103064
7.41,0.0028524125359052637,0.65728935001992,0.019862514043988987
7.42,0.0028533742875934123,0.6575215053265961,0.019870868052251262
7.43,0.002854336710637405,0.657753629560969,0.019879242840566032
7.44,0.002855299806162674,0.6579857228511123,0.019887638273006804
7.45,0.0028562635753023695,0.6582177853237073,0.01989605421501942
7.46,0.002857228019197224,0.6584498171040676,0.019904490533397073
7.47,0.0028581931424669724,0.6586818181766334,0.019912947232608808
7.48,0.0028591589444538204,0.6589137887369391,0.01992142411084684
7.49,0.0028601254255005847,0.6591457289392977,0.01992992100659546
7.5,0.0028610925868470965,0.6593776389009842,0.019938437794542407
7.51,0.0028620604297432623,0.659609518737903,0.019946974350722693
7.5200000000000005,0.00286302895544899,0.6598413685646108,0.019955530552496083
7.53,0.0028639981652341133,0.6600731884943394,0.019964106278524546
7.54,0.002864968060378318,0.6603049786390172,0.019972701408749717
7.55,0.002865938642171066,0.6605367391092924,0.01998131582437035
7.5600000000000005,0.0028669099119115224,0.660768470014556,0.019989949407819785
7.57,0.002867881870908478,0.6610001714629626,0.019998602042743393
7.58,0.002868854520480277,0.6612318435614549,0.020007273613976043
7.59,0.0028698278619547412,0.6614634864157847,0.020015964007519562
7.6000000000000005,0.002870801896669096,0.6616951001305359,0.02002467311052019
7.61,0.002871776625969893,0.6619266848091472,0.020033400811246032
7.62,0.00287275205121294,0.6621582405539342,0.02004214699906453
7.63,0.002873728173763221,0.6623897674661122,0.020050911564419908
7.640000000000001,0.002874704994994826,0.6626212656458185,0.020059694398810637
7.65,0.0028756825162908725,0.6628527351921347,0.020068495394766895
7.66,0.0028766607390434333,0.6630841762031098,0.02007731444582802
7.67,0.0028776396646534607,0.6633155887757821,0.020086151446519963
7.68,0.0028786192945307117,0.6635469730062018,0.020095006292332768
7.69,0.002879599630093674,0.6637783289894538,0.020103878879698008
7.7,0.002880580672769489,0.6640096568196797,0.020112769105966242
7.71,0.0028815624284566368,0.6642409563056054,0.020121677149872407
7.72,0.0028825448961591477,0.6644722276951137,0.020130602757168964
7.73,0.0028835280763660066,0.6647034711410853,0.020139545767260417
7.74,0.0028845119706267736,0.6649346867284699,0.02014850608651294
7.75,0.002885496580503305,0.6651658745411307,0.020157483622351313
7.76,0.0028864819075697574,0.6653970346618623,0.02016647828324134
7.7700000000000005,0.002887467953412592,0.6656281671724068,0.020175489978672287
7.78,0.0028884547196305786,0.6658592721534727,0.020184518619139294
7.79,0.0028894422078348013,0.6660903496847517,0.020193564116125835
7.8,0.0028904304196486607,0.6663213998449359,0.020202626382086104
7.8100000000000005,0.0028914193567078804,0.6665524227117356,0.020211705330427484
7.82,0.0028924090206605096,0.666783418361897,0.02022080087549294
7.83,0.0028933994131669282,0.667014386871219,0.020229912932543472
7.84,0.0028943905358998507,0.6672453283145708,0.020239041417740536
7.8500000000000005,0.002895382390544332,0.66747624276591,0.020248186248128467
7.86,0.0028963749787977683,0.667707130298299,0.020257347341616907
7.87,0.0028973683023699056,0.6679379909839235,0.020266524616963245
7.88,0.002898362362982842,0.6681688248941091,0.020275717993755035
7.890000000000001,0.0028993571623710307,0.6683996320993392,0.020284927392392422
7.9,0.002900352702281286,0.6686304126692721,0.020294152734070574
7.91,0.002901348984472789,0.6688611666727591,0.020303393940762113
7.92,0.002902346010717088,0.6690918941778612,0.020312650935199544
7.930000000000001,0.0029033437827981055,0.6693225952518669,0.020321923640857678
7.94,0.0029043423025121432,0.6695532699613096,0.02033121198193605
7.95,0.0029053415705388216,0.6697839180879883,0.020340516168780205
7.96,0.0029063415893432476,0.6700145398589751,0.020349835964167225
7.97,0.002907342360980644,0.6702451353944235,0.020359171238301506
7.98,0.002908343887274865,0.6704757047524867,0.020368521923668337
7.99,0.002909346170061166,0.6707062479903989,0.020377887953641993
8.0,0.002910349211186189,0.6709367651644883,0.020387269262473137
8.01,0.00291135301250795,0.6711672563301893,0.020396665785276203
8.02,0.002912357575895819,0.6713977215420549,0.020406077458016793
8.03,0.0029133629032305083,0.6716281608537699,0.020415504217499065
8.040000000000001,0.0029143689964040553,0.6718585743181624,0.020424946001353136
8.05,0.0029153758573198076,0.672088961987217,0.020434402748022457
8.06,0.0029163834878924095,0.6723193239120874,0.02044387439675123
8.07,0.0029173918900477834,0.6725496601431079,0.02045336088757178
8.08,0.0029184010657231163,0.6727799707298074,0.02046286216129195
8.09,0.0029194110168668454,0.6730102557209209,0.020472378159482513
8.1,0.002920421745438641,0.6732405151644018,0.02048190882446454
8.11,0.002921433253409391,0.6734707491074353,0.020491454099296796
8.120000000000001,0.002922445542761188,0.6737009575964504,0.020501013927763163
8.13,0.002923458615487312,0.6739311406771323,0.020510588254359988
8.14,0.0029244724735922145,0.6741612983944352,0.02052017702428351
8.15,0.0029254871190915054,0.6743914307925944,0.02052978018341723
8.16,0.002926502554011936,0.6746215379151393,0.020539397678319325
8.17,0.0029275187803913835,0.6748516198049057,0.02054902945621002
8.18,0.002928535800278838,0.6750816765040482,0.020558675464958997
8.19,0.0029295536177648992,0.6753117078708221,0.020568335834199255
8.2,0.0029305722337161447,0.6755417140547576,0.020578010405609568
8.21,0.0029315916498542866,0.6757716951285735,0.020587699096773354
8.22,0.0029326118683114834,0.6760016511283164,0.02059740186149998
8.23,0.0029336328912326886,0.6762315820892558,0.020607118654342352
8.24,0.0029346547207756723,0.6764614880458928,0.02061684943058739
8.25,0.0029356773591110385,0.6766913690319696,0.02062659414624654
8.26,0.0029367008084222454,0.6769212250804791,0.020636352758046227
8.27,0.002937725070905625,0.6771510562236743,0.02064612522341837
8.28,0.0029387501487704018,0.6773808624930773,0.020655911500490846
8.290000000000001,0.0029397760442387124,0.6776106439194889,0.020665711548077996
8.3,0.0029408027595456245,0.6778404005329981,0.020675525325671094
8.31,0.0029418302969391576,0.6780701323629914,0.020685352793428837
8.32,0.002942858658680301,0.6782998394381617,0.020695193912167845
8.33,0.0029438878470430326,0.6785295217865188,0.02070504864335312
8.34,0.0029449178643143415,0.6787591794353974,0.020714916949088565
8.35,0.0029459487127942423,0.6789888124114676,0.020724798792107434
8.36,0.002946980394795799,0.6792184207407436,0.020734694135762854
8.370000000000001,0.002948012912645143,0.6794480044485934,0.020744602944018278
8.38,0.0029490462686814897,0.6796775635597481,0.020754525181437996
8.39,0.002950080465257162,0.6799070980983111,0.020764460813177607
8.4,0.002951115504737608,0.6801366080877678,0.02077440980497451
8.41,0.002952151389501419,0.6803660935509948,0.02078437212313839
8.42,0.002953188121940351,0.680595554510269,0.020794347734541706
8.43,0.002954225706255567,0.6808249908837198,0.020804336707842343
8.44,0.0029552641437599757,0.6810544027561735,0.020814338948720715
8.45,0.0029563034365987758,0.6812837901646636,0.020824354409552794
8.46,0.0029573435872503715,0.6815131531272146,0.02083438306127186
8.47,0.002958384598207957,0.6817424916612101,0.02084442487541267
8.48,0.0029594264719795685,0.681971805783401,0.020854479824103645
8.49,0.0029604692110881316,0.6822010955099121,0.020864547880059044
8.5,0.0029615128180715124,0.6824303608562509,0.02087462901657116
8.51,0.002962557295482566,0.6826596018373139,0.020884723207502495
8.52,0.0029636026458891864,0.6828888184673957,0.02089483042727794
8.53,0.002964648871874355,0.6831180107601956,0.020904950650876972
8.540000000000001,0.002965695976036192,0.6833471787288259,0.020915083853825837
8.55,0.002966743960988004,0.6835763223858184,0.02092523001218971
8.56,0.0029677928293583345,0.683805441743134,0.02093538910256492
8.57,0.002968842583791013,0.684034536812168,0.020945561102071093
8.58,0.002969893226945205,0.6842636076037599,0.020955745988343363
8.59,0.002970944761495461,0.6844926541281996,0.020965943739524543
8.6,0.002971997190131766,0.6847216763952354,0.020976154334257317
8.61,0.0029730505155595886,0.6849506744140821,0.02098637775167642
8.620000000000001,0.0029741047404999318,0.685179648193428,0.020996613971400818
8.63,0.002975159867689381,0.685408597741443,0.021006862973525893
8.64,0.0029762158998801547,0.6856375230657858,0.02101712473861564
8.65,0.0029772728398401523,0.6858664241736121,0.02102739924769483
8.66,0.002978330690353006,0.6860953010715817,0.02103768648224121
8.67,0.002979389453904147,0.6863241536700563,0.021047986519562942
8.68,0.002980449133508716,0.6865529820357252,0.021058299281293026
8.69,0.002981509732042318,0.6867817861873811,0.021068624736707488
8.700000000000001,0.002982571252346198,0.6870105661280052,0.02107896287078225
