t,x,y,z,w
3.41,0.24282989309276404,7.880371251501536,0.004180262281597504,0.003724083899752358
3.42,0.24301924953963197,7.8738550497362985,0.004190728719882435,0.003716178578172826
3.43,0.24320886694752616,7.867350868728016,0.0042011415554905765,0.0037083017744582755
3.44,0.2433987327852204,7.860858701777605,0.00421150102742931,0.003700453365199056
3.45,0.24358883501288167,7.854378541688234,0.004221807373551276,0.0036926332272589992
3.46,0.24377916206986766,7.84791038077803,0.0042320608305596395,0.003684841237782226
3.47,0.24396970285762934,7.841454210897798,0.004242261634012556,0.0036770772742054886
3.48,0.24416044661529857,7.8350100235586035,0.0042524100183098336,0.003669341214391927
3.49,0.24435138302778878,7.828577809821316,0.004262506216718153,0.003661632936501767
3.5,0.24454250222593513,7.822157560296677,0.00427255046137838,0.003653952318985164
3.5100000000000002,0.24473379473887927,7.815749265194262,0.004282542983304965,0.0036462992406290696
3.52,0.2449252514803378,7.8093529143367535,0.0042924840123909624,0.003638673580565771
3.5300000000000002,0.24511686373487104,7.802968497174207,0.004302373777413047,0.003631075218281423
3.54,0.2453086231432466,7.796596002799252,0.0043122125060363475,0.0036235040336256574
3.5500000000000003,0.24550052156207466,7.790235420090817,0.004322000424793705,0.003615959906970137
3.56,0.24569255113735572,7.78388673763918,0.0043317377591084415,0.0036084427191136943
3.5700000000000003,0.2458847043703686,7.777549943678836,0.0043414247333155775,0.0036009523511965416
3.58,0.24607697403925108,7.771225026168911,0.004351061570653684,0.003593488684785443
3.59,0.24626935318329574,7.764911972809441,0.004360648493269506,0.0035860516018845832
3.6,0.24646183508724556,7.758610771057661,0.004370185722222572,0.003578640984946445
3.61,0.2466544132655898,7.752321408144298,0.004379673477489812,0.0035712567168826774
3.62,0.2468470815652505,7.746043870968048,0.004389111977976751,0.003563898680966071
3.63,0.24703983414855632,7.739778146113231,0.004398501441522045,0.003556566760842646
3.64,0.24723266528438895,7.733524220064789,0.004407842084891377,0.0035492608407201886
3.65,0.2474255694398351,7.727282079114131,0.004417134123788032,0.0035419808052803755
3.66,0.24761854126739216,7.721051709372421,0.004426377772857673,0.003534726539686967
3.67,0.2478115755917631,7.714833096784301,0.004435573245693098,0.0035274979295943846
3.68,0.24800466739665136,7.7086262271415995,0.0044447207548389935,0.00352029486115628
3.69,0.2481978119235415,7.702431085981911,0.004453820511804204,0.003513117220927633
3.7,0.24839100478191156,7.69624765847541,0.004462872727074771,0.00350596489575597
3.71,0.24858424157768846,7.690075929807016,0.004471877610094635,0.0034988377731306666
3.72,0.24877751805953255,7.683915885026123,0.004480835369281101,0.0034917357410398663
3.73,0.24897083011663512,7.677767509049005,0.004489746212030325,0.003484658687968599
3.74,0.24916417376903108,7.671630786668908,0.004498610344722306,0.003477606502904004
3.75,0.24935754515791125,7.665505702566162,0.00450742797272588,0.003470579075340562
3.7600000000000002,0.24955094058160907,7.659392241271256,0.004516199300405043,0.0034635762952422984
3.77,0.24974435662281677,7.653290387034024,0.004524924531127942,0.003456598052919049
3.7800000000000002,0.24993778988138599,7.64720012409881,0.004533603867264342,0.003449644239274263
3.79,0.25013123705397694,7.641121436622612,0.004542237510193226,0.0034427147457260832
3.8000000000000003,0.25032469494103043,7.635054308668028,0.004550825660308276,0.0034358094641968743
3.81,0.25051816043940517,7.628998724210971,0.004559368517022923,0.003428928287116267
3.8200000000000003,0.25071163053501533,7.622954667148372,0.004567866278775416,0.0034220711074241937
3.83,0.25090510231693935,7.616922121283759,0.004576319143034145,0.0034152378185549983
3.84,0.2510985731156059,7.610901070184981,0.00458472730630454,0.0034084283143121295
3.85,0.2512920402820143,7.604891497411836,0.004593090964131435,0.0034016424890593693
3.86,0.25148550122697455,7.5988933864757575,0.0046014103111047125,0.003394880237682777
3.87,0.2516789534403358,7.592906720820117,0.004609685540864703,0.00338814145557028
3.88,0.2518723944856532,7.58693148382584,0.004617916846107265,0.0033814260386129265
3.89,0.2520658219948556,7.580967658817022,0.00462610441858887,0.0033747338832061293
3.9,0.2522592336712467,7.575015229057937,0.004634248449131329,0.0033680648862439073
3.91,0.25245262741850866,7.569074177619958,0.00464234912762114,0.003361418945007112
3.92,0.2526460011619938,7.563144487566178,0.004650406643021972,0.0033547959573105423
3.93,0.2528393528495426,7.5572261419506646,0.004658421183379501,0.0033481958214990177
3.94,0.25303268048573185,7.551319123783222,0.004666392935824794,0.0033416184364153316
3.95,0.2532259821274895,7.54542341603402,0.004674322086579351,0.003335063701400696
3.96,0.25341925587970965,7.539539001638231,0.004682208820960157,0.003328531516295199
3.97,0.2536124998908675,7.533665863500672,0.004690053323384715,0.003322021781438254
3.98,0.25380571234863414,7.527803984500435,0.0046978557773761,0.003315534397669052
3.99,0.2539988914856302,7.521953347485045,0.004705616365567194,0.0033090692663188463
4.0,0.2541920357866452,7.516113935056321,0.004713335269689019,0.0033026262890409495
4.01,0.2543851437269274,7.510285729841058,0.004721012670596108,0.00329620536801847
4.0200000000000005,0.25457821375807416,7.504468714505717,0.004728648748272312,0.0032898064059725955
4.03,0.2547712443727283,7.49866287168964,0.004736243681830391,0.0032834293061074007
4.04,0.2549642341016958,7.492868184008133,0.0047437976495169395,0.0032770739721090856
4.05,0.2551571815110632,7.48708463405555,0.004751310828717309,0.0032707403081452162
4.0600000000000005,0.25535008519931557,7.481312204408372,0.004758783395960536,0.003264428218863968
4.07,0.25554294379445386,7.475550877628299,0.004766215526924261,0.0032581376093933686
4.08,0.25573575595528786,7.469800636260987,0.004773607396438804,0.0032518683853375373
4.09,0.25592852048502646,7.4640614627182025,0.004780959178468177,0.0032456204526923457
4.1,0.2561212361957301,7.45833333941865,0.004788271046142243,0.003239393717939862
4.11,0.25631390188845143,7.452616248808688,0.004795543171765122,0.0032331880880597788
4.12,0.25650651639258776,7.446910173321555,0.004802775726811452,0.003227003470498342
4.13,0.25669907856383745,7.441215095379583,0.004809968881931138,0.003220839773166992
4.14,0.2568915872821563,7.435530997396405,0.004817122806954109,0.0032146969044410004
4.15,0.25708404144971414,7.429857861779178,0.0048242376708950655,0.003208574773158113
4.16,0.25727643998885136,7.424195670930783,0.004831313641958234,0.003202473288617187
4.17,0.25746878184215927,7.41854440724983,0.004838350887541444,0.0031963923605754954
4.18,0.2576610660533058,7.412904053046472,0.0048453495742143285,0.0031903318991952953
4.19,0.2578532916773405,7.407274590636001,0.004852309867751158,0.003184291815097544
4.2,0.25804545775743126,7.401656002363177,0.004859231933142391,0.0031782720193738725
4.21,0.258237563356301,7.396048270569544,0.0048661159345887006,0.003172272423564185
4.22,0.25842960755479416,7.390451377594996,0.004872962035505532,0.003166292939654916
4.23,0.2586215894504427,7.384865305779362,0.004879770398527664,0.003160333480077287
4.24,0.25881350815603243,7.37929003746398,0.004886541185513758,0.003154393957705564
4.25,0.2590053627981693,7.3737255549932685,0.004893274557550926,0.003148474285855309
4.26,0.25919715251699604,7.3681718407151084,0.004899970674958838,0.0031425743782810284
4.2700000000000005,0.2593888765319272,7.362628876912192,0.004906629697268537,0.0031366941491386352
4.28,0.2595805340750563,7.357096645871724,0.00491325178325197,0.0031308335130184268
4.29,0.2597721243642067,7.351575129913669,0.004919837090936331,0.003124992384956935
4.3,0.2599636466318484,7.346064311360599,0.004926385777596983,0.0031191706804190116
4.3100000000000005,0.2601551001241729,7.340564172538737,0.004932897999761816,0.0031133683152958125
4.32,0.260346484100169,7.3350746957790065,0.004939373913215616,0.0031075852059027835
4.33,0.26053779783069714,7.32959586341807,0.004945813673004423,0.0031018212689776442
4.34,0.2607290405975653,7.324127657799374,0.004952217433439896,0.0030960764216783733
4.3500000000000005,0.260920211376405,7.318670061639349,0.004958585350054749,0.0030903505806015217
4.36,0.26111131027573675,7.313223056368661,0.004964917570899951,0.0030846436661289773
4.37,0.26130233612715337,7.307786624912236,0.0049712142512509366,0.0030789555950650168
4.38,0.2614932882903434,7.302360749603379,0.004977475542389805,0.0030732862862794244
4.39,0.2616841661306086,7.296945412788588,0.004983701594911448,0.0030676356590366946
4.4,0.26187496901886387,7.29154059682756,0.004989892558723551,0.003062003632996031
4.41,0.2620656963316372,7.286146284093188,0.004996048583046593,0.0030563901282113478
4.42,0.26225634745106974,7.28076245697156,0.005002169816413849,0.0030507950651312687
4.43,0.2624469217649158,7.2753890978619635,0.005008256406671386,0.003045218364599127
4.44,0.2626374186667299,7.270026189176684,0.005014308500978149,0.0030396599478527734
4.45,0.26282783759099726,7.264673713304352,0.005020326245821253,0.003034119736488422
4.46,0.2630181779791371,7.259331652645419,0.005026309787001184,0.003028597652495636
4.47,0.26320843925726106,7.253999989635361,0.005032259269622112,0.0030230936182802206
4.48,0.2633986208582595,7.248678706721631,0.005038174838101508,0.003017607556641489
4.49,0.2635887222218018,7.2433677863636685,0.005044056636170145,0.0030121393907722666
4.5,0.26377874279433616,7.238067211032889,0.0050499048068720995,0.003006689044258888
4.51,0.2639686820290898,7.232776963212688,0.005055719492564748,0.003001256441081197
4.5200000000000005,0.2641585393860687,7.22749702539844,0.005061500834918768,0.0029958415056125483
4.53,0.26434831433205785,7.222227380097505,0.00506724897491814,0.002990444162619807
4.54,0.26453800634062113,7.216968009829216,0.005072964052860147,0.0029850643372633474
4.55,0.26472761489210117,7.211718897124891,0.005078646208355371,0.0029797019550970544
4.5600000000000005,0.264917139473623,7.206480024527826,0.005084295580327875,0.0029743569420682104
4.57,0.2651065795891248,7.201251374591848,0.005089912307564334,0.0029690292241696834
4.58,0.26529593475179775,7.196032929882407,0.005095496528300139,0.002963718727702078
4.59,0.2654852044740892,7.190824672978019,0.005101048379672192,0.002958425379620335
4.6000000000000005,0.2656743882755928,7.1856265864691276,0.005106567998150807,0.002953149107260165
4.61,0.2658634856830486,7.180438652958103,0.005112055519539709,0.0029478898383380556
4.62,0.2660524962303427,7.175260855059242,0.005117511078976034,0.002942647500951264
4.63,0.26624141945850766,7.17009317539877,0.005122934810930329,0.0029374220235778214
4.64,0.2664302549157221,7.164935596614837,0.005128326849206553,0.0029322133350765315
4.65,0.26661900215731105,7.159788101357523,0.005133687326942076,0.002927021364686971
4.66,0.2668076607457457,7.154650672288832,0.005139016376607681,0.0029218460420294898
4.67,0.26699623025064356,7.149523292082698,0.005144314130007561,0.00291668729710521
4.68,0.26718471024876833,7.144405943424979,0.005149580718279319,0.0029115450602960275
4.69,0.26737310026827216,7.139298609087312,0.005154816272854635,0.0029064192618100753
4.7,0.2675613998153298,7.134201271891838,0.005160020925000377,0.0029013098319466157
4.71,0.2677496084566319,7.129113914601933,0.005165194804397308,0.0028962167019164647
4.72,0.2679377257637966,7.124036519995841,0.0051703380400978305,0.0028911398032891436
4.73,0.2681257513132649,7.118969070866809,0.005175450760527788,0.00288607906799184
4.74,0.2683136846863008,7.113911550023091,0.005180533093486461,0.002881034428309412
4.75,0.2685015254689916,7.108863940287942,0.005185585166146569,0.002876005816884382
4.76,0.2686892732522473,7.103826224499621,0.005190607105054271,0.0028709931667169415
4.7700000000000005,0.26887692763180127,7.098798385511394,0.005195599036129163,0.0028659964111649493
4.78,0.26906448820820966,7.093780406191529,0.00520056108466428,0.002861015483943932
4.79,0.2692519545868518,7.0887722694232975,0.005205493375326096,0.0028560503191270834
4.8,0.2694393263779301,7.0837739581049775,0.005210396032154524,0.002851100851145265
4.8100000000000005,0.2696266031637836,7.078785455196482,0.0052152691793801035,0.0028461670143060626
4.82,0.26981378450380306,7.073806743712354,0.005220112941301125,0.002841248742866102
4.83,0.2700008700011807,7.068837806626526,0.005224927440614819,0.002836345972013206
4.84,0.2701878592627831,7.063878626929574,0.005229712799420574,0.002831458637275958
4.8500000000000005,0.27037475189873444,7.058929187629313,0.0052344691392303515,0.0028265866745175784
4.86,0.27056154752241685,7.0539894717507945,0.005239196580968681,0.0028217300199359276
4.87,0.2707482457504703,7.049059462336307,0.005243895244972665,0.0028168886100635006
4.88,0.27093484620279257,7.044139142445376,0.005248565250991973,0.0028120623817674303
4.89,0.2711213485025392,7.039228495154764,0.005253206718188849,0.002807251272249487
4.9,0.2713077522761238,7.034327503558471,0.005257819765138104,0.002802455219046078
4.91,0.27149405715321745,7.029436150767736,0.005262404509827121,0.0027976741600282476
4.92,0.2716802627667494,7.024554419911032,0.00526696106965585,0.002792908033401678
4.93,0.27186636701994477,7.019682281935856,0.00527148992712459,0.0027881565701066407
4.94,0.27205237350373207,7.014819748298833,0.005275990356198602,0.0027834201870696983
4.95,0.2722382794583923,7.009966785205497,0.005280462980598915,0.002778698535075781
4.96,0.27242408454565786,7.005123376050097,0.005284907910540223,0.0027739915563968405
4.97,0.2726097884272612,7.000289504226879,0.005289325256237222,0.0027692991933048307
4.98,0.2727953907649346,6.995465153130092,0.005293715127904605,0.002764621388071704
4.99,0.27298089122041047,6.9906503061539835,0.0052980776357570685,0.0027599580829694146
5.0,0.2731662894554212,6.985844946692802,0.005302412890009306,0.002755309220269915
5.01,0.2733515851316992,6.981049058140792,0.005306721000876012,0.0027506747422451593
5.0200000000000005,0.27353677791097686,6.976262623892205,0.005311002078571884,0.0027460545911670987
5.03,0.27372186745498656,6.971485627341286,0.005315256233311612,0.0027414487093076886
5.04,0.2739068534254606,6.9667180518822835,0.005319483575309894,0.0027368570389388813
5.05,0.2740917354779738,6.96195988105196,0.005323684212559208,0.0027322795235706896
5.0600000000000005,0.2742765132588385,6.957211098601437,0.005327858249709497,0.002727716108575349
5.07,0.27446118642661305,6.952471687998428,0.005332005795829942,0.002723166736863012
5.08,0.2746457546403777,6.947741632698557,0.0053361269601781836,0.0027186313512388336
5.09,0.274830217559213,6.943020916157449,0.005340221852011863,0.0027141098945079683
5.1000000000000005,0.27501457484219927,6.938309521830728,0.005344290580588624,0.002709602309475571
5.11,0.27519882614841695,6.93360743317402,0.005348333255166105,0.002705108538946797
5.12,0.27538297113694643,6.9289146336429495,0.005352349985001949,0.0027006285257268007
5.13,0.2755670094668681,6.924231106693141,0.0053563408793537975,0.002696162212620737
5.14,0.27575094079726237,6.91955683578022,0.005360306047479292,0.0026917095424337616
5.15,0.2759347647872097,6.914891804359811,0.005364245598636075,0.002687270457971028
5.16,0.27611848109579035,6.910235995887539,0.005368159642081785,0.0026828449020376926
5.17,0.2763020893820849,6.905589393819029,0.005372048287074068,0.0026784328174389092
5.18,0.2764855893051736,6.900951981609906,0.005375911642870561,0.002674034146979833
5.19,0.27666898052413696,6.896323742715795,0.005379749818728908,0.0026696488334656187
5.2,0.27685226272205243,6.891704661019444,0.005383562914355764,0.002665276825068637
5.21,0.27703543564870453,6.887094721590917,0.005387351002907991,0.0026609180848810167
5.22,0.27721849898493517,6.8824939082731715,0.005391114184982007,0.0026565725605751235
5.23,0.27740145240464487,6.877902204785614,0.005394852563936967,0.002652240198270789
5.24,0.27758429558173414,6.873319594847653,0.005398566243132024,0.0026479209440878476
5.25,0.2777670281901034,6.868746062178697,0.005402255325926332,0.002643614744146132
5.26,0.2779496499036533,6.864181590498149,0.005405919915679047,0.0026393215445654756
5.2700000000000005,0.2781321603962842,6.85962616352542,0.005409560115749322,0.0026350412914657112
5.28,0.27831455934189664,6.855079764979916,0.005413176029496312,0.002630773930966672
5.29,0.27849684641439115,6.850542378581044,0.005416767760279171,0.0026265194091881915
5.3,0.2786790212876682,6.846013988048211,0.005420335411457053,0.002622277672250102
5.3100000000000005,0.2788610836356283,6.841494577100825,0.005423879086389114,0.0026180486662722375
5.32,0.27904303313217194,6.836984129458293,0.0054273988884345065,0.002613832337374431
5.33,0.27922486945119956,6.832482628840022,0.005430894920952386,0.002609628631676515
5.34,0.27940659226661174,6.82799005896542,0.005434367287301906,0.0026054374952983236
5.3500000000000005,0.2795882012747037,6.82350640388356,0.005437816083788973,0.002601258878306442
5.36,0.27976969628183374,6.81903164926374,0.005441241372054796,0.002597092750164619
5.37,0.27995107700159594,6.814565779409688,0.00544464324295701,0.0025929390639881033
5.38,0.28013234312931035,6.810108778356124,0.005448021793108595,0.0025887977696716536
5.39,0.28031349436029723,6.805660630137772,0.005451377119122532,0.002584668817110028
5.4,0.2804945303898767,6.801221318789352,0.0054547093176118,0.0025805521561979845
5.41,0.28067545091336893,6.796790828345589,0.005458018485189379,0.0025764477368302816
5.42,0.2808562556260941,6.792369142841204,0.00546130471846825,0.0025723555089016774
5.43,0.28103694422337244,6.7879562463109195,0.0054645681140613935,0.0025682754223069304
5.44,0.28121751640052406,6.783552122789457,0.005467808768581788,0.002564207426940798
5.45,0.2813979718528691,6.779156756311539,0.005471026778642414,0.002560151472698039
5.46,0.28157831027572783,6.7747701309118895,0.005474222240856252,0.0025561075094734115
5.47,0.2817585313644203,6.770392230625229,0.005477395251836282,0.002552075487161674
5.48,0.28193863481426684,6.766023039486281,0.005480545908195485,0.0025480553556575833
5.49,0.2821186203205875,6.761662541529766,0.005483674306546839,0.0025440470648558995
5.5,0.28229848758797743,6.757310720985172,0.005486780539768449,0.0025400505667317304
5.51,0.282478236404828,6.75296756384162,0.005489864666994876,0.0025360658320555587
5.5200000000000005,0.282657866502844,6.748633054897869,0.005492926770187575,0.0025320928188831363
5.53,0.2828373775928337,6.7443071785138775,0.005495966939722679,0.0025281314805831877
5.54,0.28301676938560544,6.739989919049602,0.0054989852659763205,0.002524181770524435
5.55,0.28319604159196754,6.735681260865,0.005501981839324633,0.0025202436420756007
5.5600000000000005,0.28337519392272825,6.731381188320028,0.005504956750143748,0.002516317048605408
5.57,0.28355422608869596,6.7270896857746445,0.005507910088809799,0.0025124019434825807
5.58,0.283733137800679,6.722806737588805,0.005510841945698918,0.0025084982800758406
5.59,0.2839119287694856,6.7185323281224685,0.005513752411187239,0.0025046060117539107
5.6000000000000005,0.2840905987059242,6.71426644173559,0.005516641575650894,0.002500725091885514
5.61,0.28426914732080294,6.710009062788129,0.005519509529466015,0.002496855473839374
5.62,0.2844475743249303,6.705760175640041,0.005522356363008736,0.0024929971109842134
5.63,0.2846258794291145,6.701519764651284,0.005525182166655188,0.0024891499566887547
5.64,0.2848040623441639,6.697287814181815,0.005527987030781505,0.002485313964321721
5.65,0.2849821227848139,6.693064308682796,0.005530771044162038,0.00248148908813885
5.66,0.28516006054120074,6.688849234356601,0.0055335342648161045,0.0024776752994270274
5.67,0.28533787536598654,6.684642576535248,0.005536276766048327,0.00247387256100863
5.68,0.2855155669841451,6.680444319907693,0.005538998632456876,0.0024700808294520296
5.69,0.2856931351206505,6.676254449162894,0.005541699948639925,0.0024663000613255968
5.7,0.2858705795004765,6.6720729489898085,0.005544380799195646,0.002462530213197704
5.71,0.2860478998485972,6.667899804077393,0.005547041268722212,0.0024587712416367213
5.72,0.28622509588998646,6.663734999114607,0.005549681441817796,0.0024550231032110206
5.73,0.2864021673496183,6.659578518790405,0.005552301403080569,0.002451285754488973
5.74,0.28657911395246655,6.655430347793746,0.0055549012371087034,0.0024475591520389506
5.75,0.28675593542350525,6.651290470813588,0.0055574810285003735,0.002443843252429324
5.76,0.28693263148770826,6.647158872538886,0.005560040861853751,0.002440138012228465
5.7700000000000005,0.28710920187004957,6.643035537658599,0.005562580821767008,0.002436443388004744
5.78,0.2872856462955031,6.638920450861685,0.005565100992838317,0.0024327593363265335
5.79,0.2874619644890428,6.634813596837099,0.005567601459665851,0.002429085813762204
5.8,0.2876381561768259,6.630714960299717,0.005570082306426202,0.0024254227771121485
5.8100000000000005,0.28781422115841493,6.626624527572106,0.005572543591143862,0.0024217701975698578
5.82,0.28799015921392895,6.622542284550993,0.005574985378770407,0.0024181280425164277
5.83,0.2881659700833787,6.618468216254664,0.005577407748546871,0.0024144962714685893
5.84,0.2883416535067748,6.614402307701405,0.005579810779714288,0.0024108748439430738
5.8500000000000005,0.28851720922412794,6.610344543909502,0.005582194551513696,0.0024072637194566117
5.86,0.28869263697544867,6.606294909897241,0.005584559143186129,0.0024036628575259357
5.87,0.2888679365007478,6.602253390682908,0.005586904633972623,0.0024000722176677762
5.88,0.28904310754003587,6.59821997128479,0.005589231103114212,0.0023964917593988647
5.89,0.28921814983332367,6.594194636721171,0.005591538629851932,0.0023929214422359324
5.9,0.28939306312062174,6.590177372010337,0.0055938272934268184,0.002389361225695711
5.91,0.2895678471419408,6.586168162170576,0.005596097173079908,0.0023858110692949307
5.92,0.2897425016372914,6.5821669922201735,0.005598348348052232,0.002382270932550324
5.93,0.2899170263466844,6.578173847177414,0.005600580897584831,0.002378740774978622
5.94,0.29009142101013036,6.574188712060585,0.005602794900918737,0.002375220556096555
5.95,0.290265687453912,6.5702116192430795,0.005604989724075202,0.0023717106256386207
5.96,0.29043982080513797,6.566242449037536,0.0056071670232769886,0.002368210080321191
5.97,0.2906138235509583,6.562281248817998,0.005609325938619148,0.0023647193934878087
5.98,0.2907876954328432,6.558328003635882,0.005611466548843688,0.002361238524928233
5.99,0.2909614361932245,6.554382698564432,0.005613588932363973,0.0023577674346120336
6.0,0.29113504557549524,6.550445318698706,0.005615693167264719,0.0023543060826885856
6.01,0.2913085233240098,6.546515849155589,0.005617779331302003,0.0023508544294870756
6.0200000000000005,0.291481869184084,6.54259427507378,0.005619847501903255,0.002347412435516496
6.03,0.29165508290199466,6.5386805816138045,0.005621897756167258,0.0023439800614656493
6.04,0.29182816422498037,6.534774753958007,0.005623930170864154,0.0023405572682031464
6.05,0.29200111290124076,6.530876777310551,0.005625944822435438,0.0023371440167774056
6.0600000000000005,0.29217392867993697,6.526986636897422,0.005627941786993963,0.002333740268416655
6.07,0.2923466113111913,6.523104317966428,0.005629921140323934,0.0023303459845289303
6.08,0.2925191605460875,6.519229805787195,0.005631882957880916,0.002326961126702076
6.09,0.29269157613667063,6.515363085651171,0.005633827314791824,0.002323585656703745
6.1000000000000005,0.2928638578359471,6.511504142871625,0.005635754285854932,0.0023202195364813976
6.11,0.293036005426577,6.507652963468108,0.005637663936221532,0.0023168627332120725
6.12,0.2932080187127966,6.503809533973768,0.005639556324019188,0.0023135152178807945
6.13,0.2933798974620765,6.499973840043577,0.005641431519299444,0.0023101769550124903
6.140000000000001,0.29355164144298634,6.4961458673576224,0.005643289591740367,0.0023068479093361913
6.15,0.29372325042558634,6.492325601630439,0.0056451306105194995,0.0023035280458538797
6.16,0.2938947241814275,6.4885130286110035,0.005646954644313868,0.002300217329840488
6.17,0.29406606248355116,6.484708134082742,0.005648761761299979,0.002296915726843899
6.18,0.2942372651064893,6.480910903863521,0.00565055202915382,0.0022936232026849464
6.19,0.2944083318262645,6.477121323805657,0.005652325515050856,0.002290339723457414
6.2,0.29457926242038984,6.473339379795912,0.0056540822856660355,0.0022870652555280362
6.21,0.29475005666786896,6.469565057755491,0.0056558224071737865,0.0022837997655364983
6.22,0.2949207143491961,6.465798343640047,0.005657545945248017,0.0022805432203954357
6.23,0.29509123524635605,6.462039223439674,0.005659252965062116,0.0022772955872904337
6.24,0.29526161914282406,6.458287683178918,0.005660943531288951,0.0022740568336800295
6.25,0.29543186582356606,6.454543708916765,0.005662617708100873,0.00227082692729571
6.26,0.29560197507503855,6.4508072867466515,0.005664275559169711,0.002267605836141912
6.2700000000000005,0.29577194668518847,6.447078402796454,0.005665917147666777,0.002264393528496024
6.28,0.29594178044345343,6.443357043228501,0.005667542536262859,0.002261189972908384
6.29,0.2961114761407615,6.439643194239558,0.00566915178712823,0.002257995138202281
6.3,0.29628103356920416,6.435936842048802,0.005670744962149346,0.0022548089933539994
6.3100000000000005,0.2964504525020423,6.432237972162073,0.005672322136168055,0.002251631500164412
6.32,0.29661973271884706,6.428546570297014,0.005673883380334295,0.0022484626224739002
6.33,0.29678887401137405,6.424862622599228,0.005675428758216262,0.0022453023283155217
6.34,0.29695787617262953,6.421186115239936,0.005676958333040563,0.0022421505859073123
6.3500000000000005,0.2971267389968703,6.417517034415972,0.005678472167692215,0.002239007363652283
6.36,0.29729546227960363,6.413855366349782,0.0056799703247146435,0.002235872630138424
6.37,0.29746404581758745,6.410201097289426,0.005681452866309689,0.0022327463541386996
6.38,0.2976324894088301,6.406554213508578,0.005682919854337597,0.0022296285046110513
6.390000000000001,0.29780079285259053,6.402914701306523,0.0056843713503170286,0.002226519050698398
6.4,0.2979689559493783,6.399282547008163,0.005685807415425052,0.0022234179617286343
6.41,0.2981369785009534,6.395657736964011,0.005687228110497148,0.002220325207214632
6.42,0.2983048603103263,6.392040257550193,0.005688633496027206,0.00221724075685424
6.43,0.29847260118175833,6.388430095168452,0.0056900236321675264,0.002214164580530282
6.44,0.29864020092076105,6.38482723624614,0.005691398578728822,0.0022110966483105594
6.45,0.29880765933409664,6.381231667236224,0.005692758395180213,0.002208036930447851
6.46,0.29897497622977787,6.377643374617286,0.005694103140649233,0.002204985397379911
6.47,0.299142151417068,6.374062344893519,0.005695432873921824,0.0022019420197294704
6.48,0.29930918470648094,6.370488564594732,0.00569674765344234,0.002198906768304237
6.49,0.29947607590978104,6.366922020276344,0.005698047537313543,0.0021958796140968953
6.5,0.29964282483323573,6.363362698479976,0.0056993325841942725,0.002192860527787138
6.51,0.299809431223095,6.359810585414967,0.005700602860552725,0.0021898494757179826
6.5200000000000005,0.2999758948664696,6.35626566754765,0.005701858427245855,0.002186846427340708
6.53,0.3001422155660485,6.352727931453668,0.005703099342882904,0.0021838513533489687
6.54,0.3003083931251209,6.349197363730477,0.0057043256658180575,0.0021808642245733944
6.55,0.3004744273475762,6.345673950997345,0.005705537454150436,0.002177885011981591
6.5600000000000005,0.3006403180379037,6.342157679895359,0.005706734765724099,0.002174913686678141
6.57,0.300806065001193,6.338648537087414,0.005707917658128048,0.0021719502199046034
6.58,0.30097166804313386,6.335146509258224,0.005709086188696216,0.0021689945830395125
6.59,0.3011371269700161,6.331651583114315,0.005710240414507481,0.0021660467475983786
6.6000000000000005,0.30130244158872976,6.328163745384027,0.005711380392385656,0.0021631066852336885
6.61,0.30146761170676495,6.3246829828175155,0.005712506178899495,0.002160174367734906
6.62,0.30163263713221194,6.321209282186748,0.005713617830362688,0.0021572497670284694
6.63,0.3017975176737611,6.317742630285509,0.005714715402833865,0.002154332855177794
6.640000000000001,0.3019622531407031,6.314283013929393,0.005715798952116592,0.0021514236043832717
6.65,0.3021268433429285,6.310830419955814,0.0057168685337593795,0.0021485219869822694
6.66,0.30229128809092826,6.307384835223996,0.005717924203055669,0.0021456279754491314
6.67,0.30245558719579324,6.303946246614977,0.005718966015043846,0.0021427415423951766
6.68,0.30261974046921464,6.300514641031613,0.005719994024507232,0.0021398626605687015
6.69,0.30278374772348365,6.2970900053985694,0.005721008285974089,0.0021369913028549776
6.7,0.30294760878447696,6.293672326641421,0.005722008854337713,0.002134127441905956
6.71,0.30311132351515874,6.290261591648809,0.00572299578597876,0.0021312710494700653
6.72,0.3032748917429632,6.2868577873893585,0.005723969135297468,0.002128422098463019
6.73,0.30343831329270443,6.283460900858698,0.005724928956285229,0.0021255805620293416
6.74,0.3036015879902588,6.2800709190735216,0.005725875302700447,0.0021227464134373508
6.75,0.3037647156625653,6.276687829071597,0.005726808228068544,0.0021199196260791573
6.76,0.3039276961376251,6.273311617911759,0.005727727785681955,0.0021171001734706643
6.7700000000000005,0.30409052924450214,6.269942272673912,0.005728634028600132,0.0021142880292515684
6.78,0.30425321481332246,6.2665797804590335,0.005729527009649538,0.0021114831671853597
6.79,0.3044157526752747,6.263224128389167,0.005730406781423656,0.0021086855611593207
6.8,0.30457814266260996,6.259875303607428,0.00573127339628298,0.0021058951851845266
6.8100000000000005,0.3047403846086418,6.256533293278001,0.005732126906355021,0.002103112013395846
6.82,0.304902478347746,6.25319808458614,0.0057329673635343045,0.002100336020051941
6.83,0.305064423715361,6.24986966473817,0.00573379481948237,0.0020975671795352654
6.84,0.30522622054798765,6.246548020961484,0.005734609325627775,0.002094805466352067
6.8500000000000005,0.30538786868318907,6.243233140504546,0.005735410933166088,0.0020920508551323866
6.86,0.30554936795959103,6.23992501063689,0.005736199693059895,0.0020893033206300575
