t,R,L,T
4.72,0.3762464825410846,13.988962215688938,11.271744107096033
4.73,0.37686992426895505,14.00569053084559,11.2705514754128
4.74,0.37749274286534185,14.022447491192422,11.269360792064509
4.75,0.3781149389530595,14.039233061294645,11.268172059465469
4.76,0.37873651315430124,14.056047205753826,11.266985280025905
4.7700000000000005,0.37935746609063997,14.072889889207849,11.265800456151958
4.78,0.37997779838302853,14.089761076330873,11.264617590245695
4.79,0.3805975106518009,14.106660731833301,11.26343668470511
4.8,0.3812166035166725,14.123588820461736,11.262257741924135
4.8100000000000005,0.3818350775967409,14.140545306998943,11.26108076429263
4.82,0.3824529335104865,14.157530156263812,11.259905754196412
4.83,0.383070171875773,14.17454333311132,11.258732714017233
4.84,0.38368679330984856,14.191584802432493,11.257561646132805
4.8500000000000005,0.38430279842934595,14.208654529154366,11.256392552916795
4.86,0.38491818785028314,14.225752478239944,11.255225436738835
4.87,0.38553296218806454,14.24287861468817,11.254060299964518
4.88,0.386147122057481,14.260032903533881,11.252897144955417
4.89,0.3867606680727108,14.277215309847772,11.251735974069074
4.9,0.38737360084732037,14.29442579873636,11.250576789659018
4.91,0.3879859209942645,14.311664335341938,11.249419594074759
4.92,0.38859762912588747,14.328930884842553,11.2482643896618
4.93,0.3892087258539234,14.346225412451952,11.247111178761644
4.94,0.3898192117894972,14.363547883419555,11.245959963711783
4.95,0.3904290875431245,14.38089826303041,11.244810746845728
4.96,0.3910383537247133,14.398276516605161,11.243663530492986
4.97,0.3916470109435638,14.41568260950001,11.24251831697909
4.98,0.3922550598083694,14.433116507106678,11.241375108625583
4.99,0.3928625009272172,14.450578174852364,11.240233907750039
5.0,0.39346933490758873,14.468067578199713,11.239094716666054
5.01,0.3940755623563606,14.485584682646783,11.23795753768326
5.0200000000000005,0.39468118387980505,14.503129453726995,11.236822373107328
5.03,0.39528620008359056,14.520701857009103,11.235689225239971
5.04,0.3958906115727825,14.53830185809716,11.234558096378946
5.05,0.3964944189518439,14.555929422630475,11.233428988818066
5.0600000000000005,0.397097622824636,14.573584516283585,11.232301904847196
5.07,0.3977002237944187,14.591267104766201,11.231176846752266
5.08,0.3983022224638515,14.608977153823188,11.23005381681527
5.09,0.3989036194349938,14.626714629234524,11.228932817314268
5.1000000000000005,0.3995044153093059,14.644479496815258,11.227813850523404
5.11,0.4001046106876492,14.662271722415474,11.226696918712895
5.12,0.4007042061702871,14.680091271920263,11.22558202414904
5.13,0.4013032023568857,14.697938111249675,11.224469169094233
5.14,0.4019015998465142,14.71581220635869,11.223358355806958
5.15,0.40249939923764555,14.733713523237181,11.222249586541794
5.16,0.4030966011281571,14.751642027909869,11.221142863549428
5.17,0.4036932061153314,14.769597686436299,11.22003818907665
5.18,0.40428921479585656,14.787580464910796,11.218935565366364
5.19,0.404884627765827,14.805590329462436,11.217834994657585
5.2,0.405479445620744,14.823627246254992,11.216736479185453
5.21,0.40607366895551644,14.84169118148692,11.215640021181235
5.22,0.4066672983644612,14.859782101391312,11.214545622872322
5.23,0.40726033444130405,14.877899972235861,11.213453286482242
5.24,0.40785277777917994,14.89604476032282,11.212363014230661
5.25,0.4084446289706339,14.914216431988976,11.21127480833339
5.26,0.4090358886076216,14.932414953605607,11.210188671002385
5.2700000000000005,0.40962655728150976,14.950640291578452,11.209104604445756
5.28,0.4102166355830769,14.968892412347666,11.208022610867767
5.29,0.4108061241025141,14.987171282387791,11.206942692468846
5.3,0.41139502342942524,15.005476868207722,11.205864851445586
5.3100000000000005,0.41198333415282806,15.023809136350668,11.204789089990749
5.32,0.41257105686115425,15.042168053394112,11.203715410293272
5.33,0.4131581921422506,15.060553585949787,11.20264381453827
5.34,0.413744740583379,15.078965700663629,11.201574304907044
5.3500000000000005,0.4143307027712178,15.097404364215748,11.200506883577079
5.36,0.4149160792918616,15.115869543320391,11.199441552722055
5.37,0.41550087073082237,15.13436120472591,11.198378314511848
5.38,0.41608507767303,15.152879315214713,11.197317171112532
5.39,0.41666870070283274,15.171423841603255,11.196258124686395
5.4,0.4172517404039979,15.189994750741976,11.195201177391924
5.41,0.41783419735971233,15.208592009515277,11.194146331383827
5.42,0.41841607215258314,15.22721558484149,11.19309358881303
5.43,0.41899736536463844,15.245865443672837,11.192042951826679
5.44,0.4195780775773275,15.264541552995395,11.190994422568151
5.45,0.4201582093715217,15.283243879829062,11.189948003177053
5.46,0.420737761327515,15.30197239122752,11.188903695789227
5.47,0.4213167340250246,15.320727054278212,11.187861502536757
5.48,0.4218951280431915,15.339507836102289,11.186821425547972
5.49,0.4224729439599073,15.358314703894202,11.18578346694235
5.5,0.423050182350718,15.37714762498621,11.184747628822215
5.51,0.42362684379268023,15.396006566621534,11.183713913301938
5.5200000000000005,0.4242029288624773,15.414891496065186,11.182682322493667
5.53,0.4247784381362153,15.433802380615939,11.181652858505789
5.54,0.4253533721894241,15.452739187606296,11.180625523442936
5.55,0.4259277315970577,15.471701884402458,11.179600319405981
5.5600000000000005,0.4265015169334947,15.490690438404295,11.178577248492056
5.57,0.4270747287725387,15.509704817045304,11.177556312794536
5.58,0.42764736768741934,15.528744987792594,11.176537514403064
5.59,0.4282194342507922,15.547810918146844,11.17552085540354
5.6000000000000005,0.42879092903473986,15.566902575642272,11.17450633787813
5.61,0.4293618526107721,15.586019927846607,11.17349396390527
5.62,0.4299322055498264,15.605162942361058,11.172483735559675
5.63,0.430501988422269,15.624331586820281,11.171475654912328
5.64,0.4310712017978946,15.643525828892349,11.1704697240305
5.65,0.4316398462459276,15.662745636278723,11.169465944977746
5.66,0.43220792233502214,15.681990976714214,11.168464319813912
5.67,0.4327754306332629,15.701261817966964,11.167464850595131
5.68,0.43334237170816564,15.720558127838405,11.166467539373837
5.69,0.4339087461266775,15.739879874163234,11.165472388198767
5.7,0.4344745544551777,15.75922702480938,11.164479399114956
5.71,0.4350397972594779,15.778599547677974,11.163488574163752
5.72,0.435604475104823,15.797997410703319,11.162499915382815
5.73,0.43616858855589125,15.817420581852861,11.161513424806117
5.74,0.4367321381767952,15.836869029127158,11.160529104463953
5.75,0.4372951245310818,15.856342720559844,11.15954695638294
5.76,0.43785754818173334,15.875841624217614,11.15856698258602
5.7700000000000005,0.43841940969116755,15.895365708200174,11.15758918509247
5.78,0.43898070962123836,15.914914940640223,11.156613565917901
5.79,0.4395414485332363,15.934489289703428,11.155640127074255
5.8,0.44010162698788907,15.954088723588383,11.154668870569827
5.8100000000000005,0.4406612455453622,15.973713210526583,11.153699798409248
5.82,0.441220304765259,15.993362718782395,11.152732912593503
5.83,0.44177880520662177,16.01303721665303,11.151768215119931
5.84,0.44233674742793183,16.03273667246851,11.150805707982226
5.8500000000000005,0.44289413198711036,16.052461054591642,11.14984539317044
5.86,0.44345095944151836,16.07221033141799,11.148887272670992
5.87,0.44400723034795775,16.091984471375834,11.147931348466669
5.88,0.4445629452626716,16.111783442926157,11.146977622536626
5.89,0.44511810474134456,16.131607214562607,11.1460260968564
5.9,0.4456727093391035,16.151455754811465,11.145076773397896
5.91,0.446226759610518,16.17132903223163,11.14412965412941
5.92,0.4467802561096006,16.19122701541456,11.14318474101562
5.93,0.4473331993898076,16.21114967298429,11.142242036017596
5.94,0.44788559000403944,16.231096973597356,11.141301541092796
5.95,0.44843742850464113,16.251068885942793,11.14036325819508
5.96,0.44898871544340285,16.271065378742104,11.139427189274704
5.97,0.44953945137156026,16.291086420749217,11.138493336278328
5.98,0.4500896368397953,16.311131980750478,11.137561701149025
5.99,0.4506392723982362,16.3312020275646,11.13663228582627
6.0,0.45118835859645845,16.351296530042656,11.135705092245958
6.01,0.45173689598348493,16.37141545706804,11.134780122340402
6.0200000000000005,0.45228488510778675,16.391558777556426,11.133857378038332
6.03,0.4528323265172832,16.411726460455768,11.13293686126491
6.04,0.45337922075934284,16.431918474746247,11.132018573941716
6.05,0.45392556838078346,16.45213478944026,11.131102517986772
6.0600000000000005,0.45447136992787296,16.47237537358238,11.13018869531453
6.07,0.45501662594632936,16.49264019624933,11.12927710783588
6.08,0.4555613369813219,16.512929226549964,11.128367757458161
6.09,0.4561055035774709,16.533242433625233,11.127460646085149
6.1000000000000005,0.4566491262788487,16.553579786648154,11.126555775617073
6.11,0.4571922056289797,16.57394125482378,11.125653147950615
6.12,0.4577347421708413,16.59432680738919,11.124752764978913
6.13,0.45827673644686395,16.614736413613443,11.123854628591564
6.140000000000001,0.45881818899893195,16.63517004279756,11.122958740674628
6.15,0.45935910036838357,16.65562766427449,11.12206510311063
6.16,0.4598994710960118,16.67610924740909,11.121173717778568
6.17,0.4604393017220648,16.696614761598088,11.120284586553908
6.18,0.4609785927862462,16.71714417627007,11.119397711308594
6.19,0.46151734482771567,16.737697460885443,11.118513093911053
6.2,0.4620555583850892,16.758274584936405,11.117630736226195
6.21,0.46259323399644,16.77887551794693,11.11675064011541
6.22,0.4631303721992983,16.799500229472724,11.115872807436583
6.23,0.46366697353065267,16.82014868910122,11.114997240044092
6.24,0.46420303852694944,16.84082086645153,11.11412393978881
6.25,0.46473856772409405,16.861516731174433,11.113252908518112
6.26,0.46527356165745104,16.882236252952346,11.11238414807587
6.2700000000000005,0.46580802086184464,16.902979401499284,11.111517660302471
6.28,0.4663419458715591,16.923746146560855,11.110653447034807
6.29,0.4668753372203393,16.944536457914218,11.109791510106279
6.3,0.4674081954413911,16.96535030536806,11.108931851346812
6.3100000000000005,0.46794052106738193,16.986187658762574,11.108074472582844
6.32,0.46847231463044087,17.00704848796943,11.10721937563734
6.33,0.4690035766621595,17.027932762891748,11.10636656232979
6.34,0.46953430769359233,17.04884045346407,11.105516034476208
6.3500000000000005,0.4700645082552568,17.069771529652346,11.10466779388915
6.36,0.4705941788771342,17.090725961453884,11.103821842377696
6.37,0.4711233200886698,17.111703718897353,11.102978181747476
6.38,0.47165193241915315,17.132704772020418,11.102136813803531
6.390000000000001,0.4721800163982935,17.153729090835867,11.101297740354703
6.4,0.47270757255434287,17.174776645442034,11.100460963199371
6.41,0.473234601414969,17.195847405971445,11.099626484132093
6.42,0.47376110350733786,17.216941342585972,11.09879430494422
6.43,0.47428707935811576,17.238058425476698,11.097964427423916
6.44,0.4748125294934713,17.259198624863814,11.097136853356172
6.45,0.47533745443907727,17.280361910996486,11.096311584522825
6.46,0.47586185472011294,17.30154825415275,11.095488622702566
6.47,0.476385730861266,17.32275762463937,11.09466796967096
6.48,0.476909083386735,17.343989992791734,11.093849627200466
6.49,0.4774319128202308,17.3652453289737,11.09303359706045
6.5,0.4779542196849797,17.386523603577494,11.09221988101719
6.51,0.4784760045037249,17.407824787023557,11.09140848083392
6.5200000000000005,0.4789972677987293,17.42914884976043,11.090599398270818
6.53,0.4795180100917773,17.45049576226461,11.089792635085042
6.54,0.48003823190417744,17.4718654950404,11.088988193030739
6.55,0.4805579337567648,17.493258018619816,11.088186073859067
6.5600000000000005,0.4810771161699031,17.514673303562393,11.087386279318206
6.57,0.4815957796634874,17.53611132045507,11.086588811153389
6.58,0.48211392475694614,17.55757203991205,11.085793671106904
6.59,0.48263155196924423,17.57905543257465,11.085000860918129
6.6000000000000005,0.48314866181844085,17.60056146913727,11.084210382320167
6.61,0.4836652548187917,17.622090120517846,11.083422237017867
6.62,0.48418133148625936,17.643641357533767,11.08263642672963
6.63,0.48469689233696317,17.665215150993014,11.081852953175645
6.640000000000001,0.48521193788648076,17.686811471735265,11.081071818072594
6.65,0.4857264686498461,17.70843029063199,11.080293023133637
6.66,0.486240485141548,17.73007157858657,11.079516570068394
6.67,0.48675398787552804,17.751735306534385,11.078742460582937
6.68,0.4872669773651788,17.773421445442946,11.07797069637977
6.69,0.4877794541233417,17.795129966312007,11.077201279157821
6.7,0.488291418662305,17.816860840173682,11.076434210612414
6.71,0.48880287149380175,17.83861403809256,11.075669492435265
6.72,0.4893138131290076,17.86038953116587,11.074907126314463
6.73,0.4898242440785386,17.882187290523557,11.074147113934444
6.74,0.4903341648524487,17.90400728732847,11.073389456975987
6.75,0.4908435759602276,17.925849492776457,11.072634157116182
6.76,0.49135247791079845,17.947713878096543,11.071881216028425
6.7700000000000005,0.4918608712125151,17.96960041455106,11.071130635382387
6.78,0.49236875637315947,17.991509073435783,11.070382416844007
6.79,0.4928761338999394,18.013439826080106,11.069636562075457
6.8,0.49338300429948556,18.03539264384719,11.068893072735138
6.8100000000000005,0.49388936807784906,18.057367498134127,11.068151950477645
6.82,0.494395225740553,18.079364360368867,11.06741319695417
6.83,0.49490057779485797,18.10138320187701,11.066676813829684
6.84,0.49540542474795973,18.123423993987796,11.065942802769266
6.8500000000000005,0.49590976710614415,18.14548670808381,11.065211165431688
6.86,0.4964136053755288,18.16757131555735,11.064481903475043
6.87,0.4969169400609162,18.189677787877915,11.063755018548049
6.88,0.4974197716638816,18.21180609670464,11.063030512275528
6.890000000000001,0.49792210068690756,18.233956213643125,11.062308386289788
6.9,0.4984239276318833,18.256128110333698,11.061588642219233
6.91,0.4989252530000606,18.278321758454,11.060871281688032
6.92,0.4994260772931819,18.300537129652657,11.060156306324663
6.93,0.4999264010123423,18.322774195616187,11.059443717753298
6.94,0.5004262246578636,18.34503292807643,11.058733517592836
6.95,0.5009255487295649,18.36731329879461,11.05802570745896
6.96,0.5014243737267694,18.389615279560942,11.05732028896419
6.97,0.5019227001483098,18.411938842194342,11.05661726371791
6.98,0.5024205284925115,18.43428395854338,11.055916633326264
6.99,0.5029178592571996,18.45665060048588,11.05521839939219
7.0,0.5034146929521573,18.479038739225206,11.054522563555444
7.01,0.5039110300837893,18.501448346156618,11.053829127443256
7.0200000000000005,0.5044068711243588,18.523879394604815,11.053138092571684
7.03,0.5049022085880928,18.54633220159765,11.05244949912747
7.04,0.5047482951873271,18.568795532270094,11.051763272186014
7.05,0.5042437991821888,18.59123333000492,11.051079447000733
7.0600000000000005,0.5037398074208919,18.61364255202155,11.050398021169999
7.07,0.5032363193994336,18.636023227804376,11.049718991286168
7.08,0.5027333346143348,18.658375386807005,11.049042353945485
7.09,0.5022308525626197,18.68069905845346,11.048368105747914
7.1000000000000005,0.5017288727417989,18.702994272139165,11.047696243297024
7.11,0.5012273946498927,18.7252610572296,11.047026763200154
7.12,0.5007264177854232,18.747499443060754,11.046359662068365
7.13,0.5002259416474129,18.76970945893918,11.04569493651642
7.140000000000001,0.499725965735384,18.791891134142077,11.045032583162781
7.15,0.4992264895493421,18.814044497918257,11.044372598629485
7.16,0.49872751258980424,18.83616957948644,11.043714979542356
7.17,0.49822903435779214,18.858266408035693,11.043059722530963
7.18,0.4977310543548272,18.880335012725713,11.042406824228566
7.19,0.49723357208292984,18.902375422686866,11.041756281272127
7.2,0.4967365870446194,18.9243876670202,11.041108090302291
7.21,0.4962400987429133,18.946371774797495,11.040462247963402
7.22,0.4957441066813263,18.968327775061276,11.03981875090348
7.23,0.4952486103638704,18.99025569682486,11.039177595774225
7.24,0.4947536092950544,19.01215556907237,11.038538779231018
7.25,0.4942591029798829,19.03402742075878,11.037902297932906
7.26,0.4937650909238561,19.05587128080993,11.037268148542607
7.2700000000000005,0.4932715726329692,19.07768717812258,11.036636327726502
7.28,0.49277854761371204,19.099475141564408,11.036006832154635
7.29,0.4922860153730683,19.121235199974066,11.035379658500705
7.3,0.4917939754185152,19.14296738216121,11.03475480344206
7.3100000000000005,0.4913024272580229,19.16467171690651,11.034132263659702
7.32,0.490811370400054,19.186348232961702,11.033512035838273
7.33,0.49032080435355435,19.207996959050117,11.03289411666599
7.34,0.4898307286279246,19.229617923868364,11.032278502834433
7.3500000000000005,0.4893411427330855,19.251211156082473,11.031665191039036
7.36,0.4888520461794521,19.272776684329422,11.031054177978886
7.37,0.48836343847792824,19.294314537217467,11.030445460356692
7.38,0.48787531913990617,19.315824743326157,11.029839034878774
7.390000000000001,0.48738768767726576,19.337307331206375,11.029234898255066
7.4,0.48690054360237434,19.358762329380365,11.028633047199099
7.41,0.4864138864280858,19.38018976634177,11.028033478428013
7.42,0.4859277156677401,19.40158967055565,11.02743618866254
7.43,0.4854420308351629,19.42296207045855,11.026841174627004
7.44,0.4849568314446647,19.444306994458486,11.02624843304932
7.45,0.48447211701104087,19.465624470935005,11.025657960660988
7.46,0.4839878870495703,19.486914528239215,11.025069754197084
7.47,0.48350414107601547,19.508177194693808,11.024483810396264
7.48,0.48302087860662163,19.529412498593107,11.023900126000752
7.49,0.4825380991581164,19.55062046820308,11.023318697756343
7.5,0.48205580224770905,19.571801131761383,11.022739522412396
7.51,0.48157398739309015,19.5929545174774,11.022162596721824
7.5200000000000005,0.4810926541124535,19.614080653530916,11.021587917441272
7.53,0.48061180192451725,19.635179568070914,11.02101548133127
7.54,0.4801314303484324,19.656251289220936,11.02044528515554
7.55,0.47965153890382756,19.67729584507645,11.019877325681339
7.5600000000000005,0.47917212711081114,19.69831326370472,11.019311599679469
7.57,0.4786931944899712,19.719303573144824,11.018748103924281
7.58,0.47821474056237473,19.740266801407707,11.018186835193669
7.59,0.47773676484956695,19.761202976476174,11.01762779026906
7.6000000000000005,0.47725926687357106,19.782112126304963,11.017070965935424
7.61,0.47678224615688797,19.802994278820734,11.016516358981256
7.62,0.47630570222249524,19.823849461922123,11.01596396619858
7.63,0.4758296345938469,19.844677703479768,11.015413784382941
7.640000000000001,0.4753540427948729,19.865479031336335,11.014865810333406
7.65,0.47487892634997886,19.88625347330654,11.014320040852557
7.66,0.47440428478404495,19.907001057177194,11.013776472746487
7.67,0.4739301176224261,19.92772181070722,11.013235102824797
7.68,0.47345642439095087,19.948415761627693,11.012695927900594
7.69,0.47298320461592147,19.96908293764186,11.012158944790484
7.7,0.472510457824113,19.98972336642517,11.011624150314567
7.71,0.47203818354278687,20.01033707562449,11.011091541296548
7.72,0.4715663812996867,20.03092409285835,11.010561114563695
7.73,0.4710950506230105,20.051484445718568,11.010032866946633
7.74,0.4706241910414278,20.072018161769254,11.009506795279469
7.75,0.4701538020840789,20.092525268546847,11.0089828963998
7.76,0.469683883280575,20.113005793560124,11.008461167148692
7.7700000000000005,0.46921443416099684,20.13345976429024,11.007941604370693
7.78,0.46874545425589537,20.153887208190742,11.007424204913818
7.79,0.46827694309629014,20.174288152687616,11.006908965629552
7.8,0.46780890021366955,20.194662625179305,11.006395883372845
7.8100000000000005,0.46734132513999005,20.21501065303674,11.005884955002102
7.82,0.46687421740767576,20.23533226360336,11.00537617737919
7.83,0.466407576549618,20.255627484195156,11.004869547369431
7.84,0.4659414020991748,20.27589634210069,11.004365061841588
7.8500000000000005,0.46547569359017027,20.296138864581117,11.003862717667877
7.86,0.46501045055689444,20.316355078870227,11.003362511723953
7.87,0.4645456725341024,20.336545012174465,11.00286444088891
7.88,0.4640813590570141,20.35670869167296,11.002368502045277
7.890000000000001,0.4636175096613138,20.376846144517554,11.001874692079017
7.9,0.46315412388315874,20.396957397832292,11.001383007879582
7.91,0.4626912012591693,20.417042478713995,11.000893446339855
7.92,0.4622287413264231,20.43710141423261,11.000406004356098
7.930000000000001,0.46176674362246023,20.457134231430917,10.99992067882798
7.94,0.46130520768528305,20.477140957324508,10.999437466658595
7.95,0.4608441330533556,20.497121618901865,10.998956364754445
7.96,0.46038351926560295,20.51707624312435,10.99847737002544
7.97,0.45992336586141114,20.53700485692625,10.998000479384896
7.98,0.45946367238062624,20.556907487214804,10.997525689749526
7.99,0.4590044383635545,20.576784160870226,10.997052998039443
8.0,0.45854566335096103,20.596634904745734,10.996582401178154
8.01,0.45808734688407016,20.616459745667584,10.996113896092554
8.02,0.4576294885045643,20.636258710435087,10.995647479712925
8.03,0.45717208775458407,20.656031825820644,10.995183148972933
8.040000000000001,0.4567151441767271,20.67577911856978,10.994720900809622
8.05,0.4562586573140485,20.695500615401144,10.994260732163411
8.06,0.4558026267100596,20.715196343006582,10.993802639978094
8.07,0.4553470519087276,20.734866328051123,10.99334662120083
8.08,0.4548919324545029,20.75451059717142,10.992892672782355
8.09,0.45443726789221284,20.77412917698196,10.99244079167617
8.1,0.4539830577672336,20.79372209406498,10.991990974839851
8.11,0.45352930162535476,20.813289374978417,10.991543219234021
8.120000000000001,0.4530759990128198,20.832831046253535,10.991097521822653
8.13,0.45262314947632615,20.85234713439493,10.99065387957307
8.14,0.45217075256302375,20.87183766588058,10.990212289455945
8.15,0.4517188078205154,20.89130266716187,10.989772748445288
8.16,0.4512673147968559,20.910742164663606,10.989335253518451
8.17,0.4508162730405517,20.93015618478406,10.988899801656121
8.18,0.45036568210056055,20.94954475389498,10.988466389842317
8.19,0.4499155415262907,20.96890789834163,10.988035015064384
8.2,0.44946585086760077,20.988245644442813,10.987605674312995
8.21,0.44901660967479895,21.00755801849091,10.98717836458214
8.22,0.448567817498643,21.026845046751877,10.986753082869134
8.23,0.4481194738903394,21.046106755465306,10.986329826174595
8.24,0.44767157840154287,21.065343170844436,10.985908591502463
8.25,0.44722413058435617,21.084554319076187,10.985489375859975
8.26,0.44677712999132946,21.10374022632117,10.985072176257681
8.27,0.4463305761754791,21.122900918712606,10.98465698970957
8.28,0.44588446869042514,21.142036422348234,10.98424381323413
8.290000000000001,0.44543880709010786,21.16114676330697,10.983832643852182
8.3,0.44499359092887303,21.180231967643905,10.983423478587529
8.31,0.4445488197615118,21.199292061387958,10.983016314467264
8.32,0.44410449314326006,21.2183270705419,10.982611148521762
8.33,0.4436606106297983,21.23733702108239,10.982207977784682
8.34,0.44321717177725084,21.256321938959992,10.981806799292956
8.35,0.4427741761421856,21.275281850099198,10.981407610086793
8.36,0.4423316232816135,21.294216780398475,10.98101040720967
8.370000000000001,0.441889512752988,21.313126755730277,10.980615187708333
8.38,0.4414478441142049,21.332011801941057,10.980221948632789
8.39,0.44100661692360144,21.35087194485133,10.979830687036308
8.4,0.44056583073995614,21.36970721025568,10.979441399975414
8.41,0.4401254851224884,21.388517623922773,10.979054084509885
8.42,0.43968557963085786,21.407303211595416,10.978668737702748
8.43,0.43924611382516393,21.42606399899055,10.978285356620274
8.44,0.4388070872659456,21.444800011799302,10.977903938331984
8.45,0.43836849951418067,21.463511275687004,10.977524479910631
8.46,0.43793035013128545,21.482197816293212,10.977146978432204
8.47,0.4374926386791144,21.500859659231736,10.976771430975928
8.48,0.4370553647199596,21.519496830090677,10.976397834624258
8.49,0.43661852781655,21.538109354432443,10.976026186462867
8.5,0.43618212753205154,21.556697257793775,10.97565648358066
8.51,0.4357461634300662,21.57526056568578,10.975288723069754
8.52,0.43531063507463197,21.593799303593954,10.974922902025483
8.53,0.4348755420302219,21.612313496978203,10.974559017546392
8.540000000000001,0.43444088386174406,21.63080317127289,10.974197066734238
8.55,0.4340066601345412,21.64926835188683,10.973837046693978
8.56,0.4335728704143897,21.66770906420333,10.973478954533777
8.57,0.43313951426749964,21.68612533358024,10.973122787364991
8.58,0.43270659126051425,21.704517185349935,10.972768542302177
8.59,0.43227410096050933,21.722884644819377,10.97241621646308
8.6,0.431842042934993,21.741227737270123,10.972065806968635
8.61,0.43141041675190495,21.759546487958357,10.97171731094296
8.620000000000001,0.43097922197961636,21.777840922114912,10.971370725513358
8.63,0.4305484581869293,21.796111064945304,10.971026047810307
8.64,0.43011812494307616,21.814356941629747,10.970683274967458
8.65,0.4296882218177194,21.832578577323194,10.97034240412164
8.66,0.42925874838095085,21.85077599715535,10.970003432412842
8.67,0.4288297042032917,21.868949226230697,10.969666356984222
8.68,0.4284010888556916,21.88709828962854,10.9693311749821
8.69,0.4279729019095286,21.90522321240301,10.968997883555952
8.700000000000001,0.4275451429366082,21.9233240195831,10.968666479858408
8.71,0.4271178115091637,21.941400736172675,10.968336961045251
8.72,0.4266909071998549,21.95945338715054,10.968009324275412
8.73,0.42626442958176824,21.97748199747042,10.967683566710965
8.74,0.4258383782284161,21.99548659206101,10.967359685517128
8.75,0.4254127527137364,22.01346719582599,10.967037677862251
8.76,0.4249875526120924,22.03142383364406,10.966717540917827
8.77,0.42456277749827187,22.049356530368957,10.966399271858473
8.78,0.42413842694748694,22.067265310829498,10.966082867861939
8.790000000000001,0.4237145005353733,22.08515019982958,10.965768326109096
8.8,0.42329099783799057,22.103011222148215,10.965455643783939
8.81,0.4228679184318208,22.120848402539576,10.96514481807358
8.82,0.42244526189376885,22.138661765732987,10.964835846168246
8.83,0.4220230278011616,22.156451336432983,10.964528725261273
8.84,0.4216012157317474,22.17421713931931,10.96422345254911
8.85,0.42117982526369613,22.191959199046966,10.963920025231308
8.86,0.4207588559755982,22.209677540246215,10.963618440510519
8.870000000000001,0.42033830744646444,22.227372187522633,10.963318695592497
8.88,0.4199181792557257,22.245043165457094,10.963020787686084
8.89,0.41949847098323223,22.262690498605842,10.96272471400322
8.9,0.4190791822092532,22.280314211500485,10.962430471758935
8.91,0.41866031251447666,22.297914328648034,10.962138058171336
8.92,0.4182418614800087,22.31549087453092,10.961847470461619
8.93,0.41782382868737306,22.33304387360703,10.961558705854058
8.94,0.4174062137185111,22.350573350309716,10.961271761575999
8.950000000000001,0.41698901615578077,22.368079329047845,10.960986634857862
8.96,0.4165722355819568,22.38556183420579,10.960703322933139
8.97,0.41615587158022965,22.40302089014349,10.960421823038383
8.98,0.41573992373420565,22.42045652119646,10.960142132413212
8.99,0.41532439162790624,22.4378687516758,10.959864248300303
9.0,0.4149092748457675,22.455257605868255,10.95958816794539
9.01,0.4144945729726401,22.47262310803621,10.959313888597254
9.02,0.4140802855937883,22.489965282417728,10.959041407507737
9.03,0.4136664122948901,22.507284153226575,10.958770721931717
9.040000000000001,0.4132529526620364,22.524579744652243,10.958501829127119
9.05,0.41283990628173095,22.541852080859968,10.95823472635491
9.06,0.41242727274088953,22.559101185990773,10.957969410879086
9.07,0.41201505162683966,22.576327084161477,10.957705879966687
9.08,0.41160324252732045,22.59352979946472,10.957444130887778
9.09,0.4111918450304817,22.610709355969,10.957184160915448
9.1,0.4107808587248839,22.627865777718686,10.956925967325816
9.11,0.41037028319949764,22.64499908873405,10.95666954739802
9.120000000000001,0.40996011804370297,22.662109313011285,10.956414898414211
9.13,0.40955036284728963,22.679196474522538,10.95616201765956
9.14,0.40914101720045576,22.696260597215925,10.955910902422248
9.15,0.4087320806938082,22.71330170501557,10.955661549993462
9.16,0.4083235529183616,22.73031982182161,10.955413957667394
9.17,0.40791543346553827,22.747314971510235,10.955168122741242
9.18,0.4075077219271678,22.76428717793371,10.954924042515195
9.19,0.40710041789548634,22.781236464920397,10.954681714292443
9.200000000000001,0.4066935209631364,22.798162856274775,10.954441135379168
9.21,0.4062870307231666,22.815066375777477,10.954202303084537
9.22,0.40588094676903075,22.8319470471853,10.953965214720709
9.23,0.4054752686949952,22.848804894207284,10.953729867605924
9.24,0.40506999609617445,22.8656399405026,10.953496259064785
9.25,0.404665128567315,22.882452209752092,10.953264386418986
9.26,0.40426066570354535,22.899241725614147,10.953034246993026
9.27,0.4038566071003986,22.916008511723383,10.952805838114385
9.28,0.4034529523538121,22.932752591690658,10.952579157113517
9.290000000000001,0.40304970106012716,22.9494739891031,10.952354201323852
9.3,0.4026468528160884,22.96617272752412,10.952130968081791
9.31,0.4022444072188437,22.982848830493456,10.9519094547267
9.32,0.40184236386594335,22.999502321527174,10.951689658600909
9.33,0.40144072235534,23.016133224117706,10.951471577049713
9.34,0.4010394822853882,23.032741561733864,10.951255207421362
9.35,0.400638643254844,23.049327357820875,10.951040547067064
9.36,0.40023820486286443,23.06589063580039,10.95082759334098
9.370000000000001,0.3998381667090072,23.082431419070517,10.950616343600215
9.38,0.3994385283932305,23.09894973100584,10.95040679520483
9.39,0.39903928951589224,23.115445594957443,10.950198945517817
9.4,0.3986404496777499,23.13191903425293,10.94999279190512
9.41,0.39824200847996,23.148370072196464,10.949788331735617
9.42,0.39784396552407786,23.16479873206876,10.949585562381117
9.43,0.39744632041205713,23.18120503712714,10.949384481216365
9.44,0.3970490727462494,23.19758901060553,10.949185085619034
