t,m,x,z,h
3.38,0.056462320028499616,0.0767922350953315,1.3368697116544312,0.05481081070122821
3.39,0.05647968781120227,0.07680125205882239,1.3368408604253976,0.054815547176350975
3.4,0.05649750226396122,0.07680863791231717,1.3368341769686156,0.05482026761855357
3.41,0.056511966536490404,0.07681294987255481,1.3368467589224649,0.0548249852398436
3.42,0.056520254444892934,0.07681348878903321,1.336871989603367,0.05482971017102023
3.43,0.05652102200085923,0.07681038318290455,1.3369011587352269,0.05483444765553681
3.44,0.056514586970926275,0.0768045010597246,1.3369254070570336,0.05483919733807154
3.45,0.05650270726433263,0.07679721555423519,1.3369375987357153,0.05484395376490097
3.46,0.05648814181813193,0.07679008321233366,1.3369336082422993,0.05484870791029121
3.47,0.05647398570414554,0.0767845100122556,1.3369129675329876,0.054853449308427185
3.48,0.05646300031138772,0.07678147369350509,1.3368786805438146,0.054858168331133675
3.49,0.05645710467473143,0.07678135468312695,1.336836313863555,0.054862858110236674
3.5,0.05645700568703374,0.07678390585787216,1.3367926965258365,0.05486751573715053
3.5100000000000002,0.056462170218374526,0.07678834848994485,1.3367543916987472,0.054872142580916036
3.52,0.056471031229594376,0.07679357705965165,1.336726350480653,0.054876743667714514
3.5300000000000002,0.05648137811688379,0.07679841150324257,1.3367110602093781,0.05488132635480403
3.54,0.056490870843429145,0.07680184184684208,1.3367081951042585,0.05488589867639535
3.5500000000000003,0.05649752867748482,0.07680322841577145,1.336714921331893,0.05489046760235036
3.56,0.05650010001776348,0.07680239507090787,1.3367266805486833,0.054895037758548385
3.5700000000000003,0.0564982601958724,0.07679963126612203,1.3367382379256076,0.054899610670867745
3.58,0.05649260892021743,0.07679560045625734,1.336744780566628,0.0549041846906658
3.59,0.056484492464764155,0.07679117961662245,1.3367429005556701,0.054908755529219276
3.6,0.05647565826797301,0.07678726172772044,1.3367311400004174,0.05491331738918688
3.61,0.05646788625074608,0.07678457215577854,1.3367102431340483,0.05491786419793939
3.62,0.0564625926631167,0.07678352385348866,1.336682785753008,0.0549223909845361
3.63,0.056460574183631304,0.07678415978215386,1.336652505340984,0.054926894799059094
3.64,0.056461892570457896,0.07678617494904182,1.3366234189080926,0.054931375169384795
3.65,0.0564659213356857,0.07678900383925125,1.3365990111069415,0.054935834003546895
3.66,0.056471524708703806,0.07679195638781239,1.336581550942861,0.05494027502842032
3.67,0.05647732708218499,0.0767943690925281,1.3365717093170544,0.054944702899388236
3.68,0.05648201695840525,0.07679574037137119,1.3365685406513386,0.05494912217266449
3.69,0.05648461029950672,0.07679582105300736,1.336569796288472,0.05495353638882724
3.7,0.05648463608272335,0.07679464928629773,1.336572503404204,0.05495794739650541
3.71,0.05648218648168695,0.07679251713633013,1.3365736254777558,0.054962355139711434
3.72,0.056477855400068847,0.0767898912544625,1.336570692628228,0.054966757820076914
3.73,0.05647257540912262,0.07678730341948624,1.336562266402805,0.054971152409129254
3.74,0.0564674070569526,0.07678523894190119,1.3365481466692322,0.05497553535612935
3.75,0.05646330806214081,0.0767840382948692,1.3365293293961125,0.05497990337351706
3.7600000000000002,0.056460941073131515,0.07678383807245369,1.3365077122444053,0.05498425410148061
3.77,0.05646056206105441,0.07678455798570266,1.3364856342037286,0.05498858653132797
3.7800000000000002,0.056461998798135335,0.0767859341204244,1.336465349842947,0.05499290112131283
3.79,0.05646471674089962,0.07678758897805416,1.336448577040452,0.054997199584464515
3.8000000000000003,0.05646796128377141,0.0767891166153585,1.3364361880406324,0.05500148444859185
3.81,0.05647092859324587,0.0767901680046273,1.3364280909725792,0.05500575848532158
3.8200000000000003,0.05647293009325038,0.07679051972411415,1.3364233280585365,0.055010024120352274
3.83,0.05647353312150948,0.07679010909606364,1.3364203330669433,0.0550142829732623
3.84,0.05647262455156808,0.07678903502769369,1.3364173022003782,0.05501853559416029
3.85,0.056470407642111836,0.07678752570696239,1.3364125878147781,0.05502278143539418
3.86,0.05646734529077018,0.07678588094695844,1.3364050138815982,0.05502701906015977
3.87,0.05646403587081722,0.07678440620385277,1.3363940917082995,0.05503124650596414
3.88,0.056461080402100926,0.07678334912748667,1.33638006872626,0.05503546173527192
3.89,0.056458966514461535,0.07678284998073855,1.3363638140922376,0.05503966308440902
3.9,0.056457967506353166,0.07678292570961646,1.336346590681655,0.05504384956219709
3.91,0.0564581052709422,0.07678347559409263,1.3363297692606064,0.05504802100626651
3.92,0.05645917735641373,0.0767843091758788,1.3363145332464508,0.05505217806460817
3.93,0.05646080316099453,0.0767851923683119,1.33630166379275,0.055056322006430986
3.94,0.05646251431346505,0.07678589936441843,1.3362914214193464,0.05506045441154808
3.95,0.0564638593184917,0.07678625539262886,1.336283512959844,0.05506457685670407
3.96,0.056464498291716195,0.0767861694015554,1.3362771869317376,0.055068690596046695
3.97,0.0564642577128889,0.07678564804214622,1.3362714288720383,0.05507279632541693
3.98,0.05646315228162346,0.07678478765137434,1.336265190494537,0.055076894083876775
3.99,0.05646137723736898,0.07678374736920077,1.3362576014990146,0.055080983300583454
4.0,0.056459255876691046,0.07678271125948712,1.3362481304224483,0.055085062968866144
4.01,0.05645715768818966,0.07678184985869395,1.336236677675051,0.055089131883109196
4.0200000000000005,0.056455416502151114,0.07678128669215696,1.3362235691454738,0.05509318890280206
4.03,0.05645427120790818,0.07678107528858082,1.3362094526720043,0.05509723319322402
4.04,0.056453827744087186,0.07678119263062995,1.3361951375920518,0.05510126438415212
4.05,0.056454039793529545,0.07678154993128679,1.3361814240309748,0.05510528261595399
4.0600000000000005,0.05645472344122008,0.07678201608407983,1.3361689451091168,0.055109288477643
4.07,0.056455610731057,0.07678244684589973,1.3361580412088065,0.05511328286485042
4.08,0.05645641777551456,0.07678271483810675,1.3361487038519728,0.055117266782700645
4.09,0.05645689820609476,0.07678273517881122,1.3361406082471305,0.05512124113421041
4.1,0.056456884683736754,0.07678248120190898,1.3361332092130112,0.05512520654073909
4.11,0.05645632019201338,0.07678198385740875,1.3361258676815475,0.05512916325124254
4.12,0.056455271110073424,0.07678132148029726,1.3361179761951862,0.0551331111232423
4.13,0.05645390285603965,0.07678060066725416,1.336109083305441,0.05513704968418613
4.14,0.05645242926399408,0.07677993392087246,1.336098980342189,0.05514097825216837
4.15,0.056451067131958924,0.07677941549543418,1.3360877435940224,0.05514489608979054
4.16,0.05645000273073121,0.0767791014043491,1.336075674438224,0.05514880258340026
4.17,0.056449351117248206,0.07677900104639665,1.3360632247697006,0.0551526973649429
4.18,0.05644912615289757,0.07677908014681534,1.3360509062673906,0.05515658036688682
4.19,0.056449251081051206,0.0767792703032211,1.3360391748622795,0.05516045182350231
4.2,0.056449590842637454,0.07677948454061823,1.3360283294761957,0.055164312212461576
4.21,0.05644997715401513,0.07677963737284141,1.3360184705634326,0.05516816213947384
4.22,0.0564502381251877,0.07677966285588597,1.3360095040297557,0.05517200220589976
4.23,0.05645023813672734,0.0767795258403346,1.3360011658087232,0.055175832898877494
4.24,0.05644991143582056,0.07677922642310414,1.3359930798090964,0.05517965450789654
4.25,0.056449266658292474,0.07677879793067886,1.3359848475500786,0.0551834670823156
4.26,0.05644837080132696,0.07677829868436421,1.3359761407943465,0.0551872704390092
4.2700000000000005,0.056447334280241915,0.07677779796933697,1.3359667611113035,0.05519106422358961
4.28,0.05644629547649569,0.0767773599920733,1.3359566613602014,0.05519484800615218
4.29,0.056445388915589985,0.07677703116186078,1.335945946371663,0.05519862137995773
4.3,0.05644470677490208,0.07677683288872893,1.3359348531572974,0.055202384043029136
4.3100000000000005,0.05644428254029808,0.07677675860486259,1.3359236967885197,0.0552061358587693
4.32,0.05644409861548821,0.07677677479123862,1.335912775549349,0.05520987689839484
4.33,0.056444089937379656,0.0767768313007686,1.3359023126896334,0.055213607410134605
4.34,0.05644416108639506,0.07677687700059774,1.3358924262553333,0.05521732772860593
4.3500000000000005,0.05644421145323943,0.07677686847832324,1.3358831155402902,0.055221038213655045
4.36,0.05644415266654196,0.0767767753978902,1.335874275407607,0.055224739197757326
4.37,0.056443925922170984,0.07677658638036283,1.335865722331947,0.055228430922903735
4.38,0.056443509857476606,0.07677630978248276,1.3358572367833024,0.05523211350636678
4.39,0.05644291703271625,0.07677596687704473,1.3358486305742698,0.05523578694273299
4.4,0.056442193659719586,0.07677559496020964,1.335839705821296,0.05523945111855138
4.41,0.05644141369767927,0.07677523420910472,1.335830375512102,0.05524310581589237
4.42,0.0564406579747359,0.07677492079835352,1.3358206302902935,0.0552467507918708
4.43,0.05643999939686936,0.07677467868134577,1.3358105640651567,0.055250385823900135
4.44,0.056439484889720386,0.07677451585810813,1.3358003322178633,0.05525401076849753
4.45,0.05643912801649636,0.07677442350819282,1.3357901215524133,0.055257625588860874
4.46,0.05643890469101482,0.07677437570794633,1.33578011717229,0.05526123038115985
4.47,0.05643878473040921,0.07677435092678837,1.3357704126450134,0.05526482526138056
4.48,0.056438686399279514,0.07677430492928583,1.3357610960343747,0.055268410538904016
4.49,0.05643855607288716,0.0767742180648273,1.3357521259552416,0.05527198641476166
4.5,0.056438344675190155,0.07677407611119148,1.3357434182921946,0.05527555308314948
4.51,0.056438023557265966,0.07677387679168526,1.3357348472023463,0.055279110676200914
4.5200000000000005,0.05643758918377457,0.07677362911669605,1.335726280633108,0.05528265924323071
4.53,0.056437059592485024,0.0767733505152226,1.3357176007050404,0.05528619875980905
4.54,0.056436463320679545,0.076773059312913,1.3357087378803798,0.05528972915699117
4.55,0.05643584871242124,0.07677278224340363,1.3356996288627525,0.05529325030694897
4.5600000000000005,0.05643526038536378,0.07677253715036189,1.3356903005173983,0.055296762081108425
4.57,0.05643473576647041,0.07677233609932303,1.3356808114162337,0.055300264372008
4.58,0.05643430194062976,0.07677218359338665,1.3356712544751097,0.055303757107859244
4.59,0.056433961416187374,0.07677207226105275,1.3356617285473877,0.05530724029477536
4.6000000000000005,0.05643370364013098,0.07677198555766386,1.3356523625946395,0.05531071399878275
4.61,0.056433496289601606,0.07677190462475486,1.3356432074999423,0.055314178348211826
4.62,0.05643330044488446,0.07677181102575428,1.335634286988823,0.05531763349275579
4.63,0.05643308064417352,0.07677169165777172,1.3356255872103977,0.05532107956754973
4.64,0.05643280538767239,0.0767715364844447,1.3356170517740498,0.05532451671354738
4.65,0.05643245926330541,0.07677134553463891,1.3356085884130733,0.055327945020810745
4.66,0.05643204374785094,0.07677112625762178,1.3356001189489708,0.055331364511395704
4.67,0.05643157228111998,0.07677089059012548,1.3355915749265796,0.05533477516792302
4.68,0.056431068793787405,0.07677065298265369,1.3355829108533204,0.05533817693799397
4.69,0.05643056042706196,0.07677042647334294,1.3355741127931746,0.05534156975605275
4.7,0.056430073969030985,0.07677022124450152,1.3355651982057384,0.05534495355697852
4.71,0.05642963016808426,0.0767700428229774,1.3355562089582327,0.05534832829372752
4.72,0.05642923956451207,0.07676989132568594,1.3355471994604675,0.055351693951084975
4.73,0.05642890346966406,0.07676976222787252,1.335538234124397,0.05535505054349814
4.74,0.05642861136147638,0.0767696465386634,1.3355293680589562,0.05535839812542793
4.75,0.0564283429549596,0.07676953222483617,1.3355206382052323,0.05536173678800894
4.76,0.05642807931884853,0.07676941052979903,1.33551204793752,0.05536506661755183
4.7700000000000005,0.056427802443676775,0.07676927437762746,1.3355035849170855,0.05536838769924491
4.78,0.05642749677644249,0.07676911921641141,1.3354952190407774,0.05537170011324845
4.79,0.05642715515991412,0.07676894490097992,1.3354869110737793,0.05537500391114798
4.8,0.05642677506164022,0.07676875438210912,1.3354786136666705,0.0553782991286509
4.8100000000000005,0.056426362495929784,0.07676855407433118,1.3354702861907815,0.05538158576999601
4.82,0.05642593001998334,0.07676835200379523,1.335461901362497,0.05538486381754816
4.83,0.05642549359469465,0.07676815593004421,1.335453449231458,0.05538813324288963
4.84,0.0564250691478164,0.07676797194136102,1.3354449377514193,0.05539139401742616
4.8500000000000005,0.05642466909419037,0.07676780343061107,1.3354363898175046,0.055394646122418276
4.86,0.05642430029686115,0.0767676507213817,1.335427838733967,0.05539788955572666
4.87,0.0564239629940226,0.07676751114274383,1.33541932056155,0.055401124336029284
4.88,0.05642365112404662,0.07676737950791611,1.335410867156981,0.05540435050442492
4.89,0.05642335509050631,0.07676724990559736,1.3354024982072732,0.05540756811432112
4.9,0.05642306315148052,0.07676711649731573,1.3353942199986681,0.055410777228632385
4.91,0.0564227639795777,0.07676697468440759,1.3353860258978443,0.05541397790970617
4.92,0.0564224489059589,0.07676682198708389,1.335377898603808,0.05541717021111005
4.93,0.05642211205752249,0.07676665799334963,1.3353698130154736,0.05542035417704822
4.94,0.05642175274609531,0.07676648481110958,1.3353617419080763,0.055423529833864456
4.95,0.05642137525362153,0.07676630636781881,1.3353536610962065,0.05542669719185683
4.96,0.056420987270934315,0.07676612722603843,1.335345555681792,0.05542985624934538
4.97,0.05642059800804103,0.07676595178647237,1.3353374205330921,0.05543300699919681
4.98,0.056420216035185926,0.07676578340679266,1.335329260168448,0.05543614943480041
4.99,0.056419848462764786,0.07676562413286654,1.3353210881665023,0.055439283554218656
5.0,0.05641949911921363,0.07676547414852633,1.335312923743293,0.05544240936524029
5.01,0.05641916808476819,0.07676533179848807,1.335304787815497,0.05544552688855582
5.0200000000000005,0.05641885221885911,0.07676519422664178,1.3352966977183414,0.05544863615562042
5.03,0.05641854591213459,0.07676505793526897,1.3352886649141458,0.055451737207108234
5.04,0.056418242413107736,0.0767649195531183,1.3352806933981178,0.055454830087701204
5.05,0.056417934968041226,0.07676477641415959,1.335272779255723,0.055457914842665844
5.0600000000000005,0.05641761804728622,0.07676462698591872,1.3352649120458777,0.05546099151316446
5.07,0.05641728867342447,0.0767644712265104,1.3352570767997596,0.055464060132239666
5.08,0.05641694677009058,0.07676431040163512,1.3352492576857355,0.05546712072325361
5.09,0.05641659494115832,0.07676414673954791,1.3352414412656075,0.05547017330058031
5.1000000000000005,0.05641623774489791,0.07676398295895405,1.3352336187165397,0.05547321787199466
5.11,0.056415881022561426,0.07676382185712802,1.3352257874174152,0.05547625444102087
5.12,0.05641552908397275,0.07676366497128528,1.3352179518962008,0.05547928301360056
5.13,0.05641518525293759,0.0767635132001816,1.3352101191516792,0.0554823035982238
5.14,0.05641485178957763,0.07676336669155141,1.3352022996323722,0.05548531620919149
5.15,0.05641452868532692,0.0767632246753245,1.335194503039944,0.05548832086614458
5.16,0.056414214668529666,0.07676308566096617,1.3351867402672306,0.0554913175952325
5.17,0.056413906756278796,0.07676294767164811,1.3351790183770917,0.055494306427793176
5.18,0.05641360093558007,0.07676280869200039,1.3351713398124232,0.05549728739902647
5.19,0.05641329341458201,0.07676266724177674,1.3351637023348073,0.0555002605427186
5.2,0.056412981157086914,0.07676252248856787,1.335156100194606,0.05550322589031321
5.21,0.05641266237136416,0.07676237431827151,1.3351485255726214,0.055506183468944065
5.22,0.05641233680475062,0.07676222336437077,1.3351409694589027,0.05550913330167015
5.23,0.05641200576334741,0.07676207082783648,1.3351334238625239,0.05551207540600561
5.24,0.056411671886886325,0.07676191829037678,1.3351258833855832,0.055515009795517066
5.25,0.056411338090724183,0.07676176719274862,1.3351183461566207,0.0555179364805919
5.26,0.05641100719915193,0.07676161863010773,1.33511081412685,0.0555208554728775
5.2700000000000005,0.05641068134005553,0.07676147318580515,1.3351032917787065,0.055523766786080495
5.28,0.05641036161116935,0.0767613309568871,1.335095784047493,0.05552667043456323
5.29,0.05641004835402028,0.07676119152901816,1.3350882977837824,0.055529566438976496
5.3,0.05640974080581846,0.07676105402433414,1.3350808389794533,0.055532454822334563
5.3100000000000005,0.056409437076428814,0.07676091723809762,1.3350734116699718,0.055535335612137846
5.32,0.05640913499480054,0.07676078009868163,1.3350660171745226,0.05553820883520141
5.33,0.05640883234065938,0.07676064173370337,1.3350586543339962,0.055541074519451776
5.34,0.05640852732525384,0.07676050163043341,1.3350513200021263,0.05554393269119244
5.3500000000000005,0.05640821891551275,0.07676035971989817,1.3350440095801566,0.05554678337462003
5.36,0.05640790692900585,0.07676021633470859,1.3350367177929123,0.055549626591322315
5.37,0.05640759217568036,0.07676007219622691,1.3350294399424714,0.05555246235974379
5.38,0.05640727607106786,0.07675992818591426,1.335022172888738,0.05555529069532503
5.39,0.056406960297440814,0.07675978512639434,1.3350149157477542,0.055558111612591665
5.4,0.056406646461649175,0.0767596436594505,1.3350076694462574,0.05556092512628958
5.41,0.05640633574143311,0.07675950413792589,1.3350004360884726,0.05556373125097756
5.42,0.05640602899113903,0.07675936664497024,1.334993219154314,0.055566530004490335
5.43,0.05640572638382584,0.07675923092174634,1.334986022426995,0.055569321405983425
5.44,0.05640542733135838,0.07675909640741883,1.3349788493369317,0.05557210547772768
5.45,0.056405130820115376,0.07675896247442633,1.3349717020120129,0.05557488224189724
5.46,0.05640483555646664,0.07675882849051725,1.3349645812192683,0.05557765172252375
5.47,0.05640454027163288,0.07675869395065202,1.3349574863424771,0.05558041394343539
5.48,0.05640424397649474,0.0767585585706978,1.334950415543524,0.05558316892755317
5.49,0.056403946036321546,0.07675842228497688,1.3349433660744392,0.05558591669707028
5.5,0.05640364639104327,0.07675828530356003,1.3349363348930585,0.05558865727210615
5.51,0.05640334547844121,0.07675814803803317,1.3349293193004743,0.05559139067096676
5.5200000000000005,0.05640304409088666,0.07675801098023122,1.334922317606632,0.055594116910338
5.53,0.05640274318750634,0.07675787461034529,1.3349153291688634,0.055596836006406115
5.54,0.05640244367517707,0.07675773929705602,1.3349083543768963,0.05559954797482882
5.55,0.05640214635125755,0.07675760527388362,1.3349013945844972,0.055602252832537495
5.5600000000000005,0.05640185167712191,0.07675747256970812,1.3348944517697008,0.05560495059706468
5.57,0.05640155969678619,0.07675734101273265,1.3348875281406936,0.05560764128753085
5.58,0.05640127008141264,0.07675721030127486,1.3348806255479424,0.055610324923599484
5.59,0.056400982220511355,0.0767570800607382,1.3348737452465378,0.055613001526215435
5.6000000000000005,0.05640069537735977,0.07675694992610227,1.3348668876907652,0.055615671116526516
5.61,0.056400408811538676,0.07675681959943997,1.3348600524612915,0.05561833371616769
5.62,0.056400121928098255,0.07675668890511454,1.3348532384044074,0.05562098934611235
5.63,0.05639983439739952,0.07675655782852339,1.3348464438589742,0.055623638026550265
5.64,0.05639954618987438,0.07675642649825289,1.3348396670796807,0.05562627977628509
5.65,0.056399257559992005,0.07675629515041192,1.3348329065569016,0.055628914613232716
5.66,0.05639896899037067,0.07675616408095365,1.3348261612653582,0.055631542554964664
5.67,0.05639868109121027,0.0767560335875645,1.3348194308212307,0.0556341636183651
5.68,0.05639839435430906,0.07675590384511595,1.3348127156802008,0.055636777820319096
5.69,0.056398109126921045,0.07675577494680365,1.3348060165139728,0.05563938517624309
5.7,0.056397825673857455,0.0767556469186887,1.3347993343473266,0.05564198570433192
5.71,0.05639754402002364,0.07675551967900832,1.3347926701909334,0.05564457942238686
5.72,0.05639726403796508,0.07675539307296524,1.3347860252014583,0.055647166349844374
5.73,0.05639698538581741,0.07675526688818417,1.3347794001402142,0.05564974650607452
5.74,0.05639670762033726,0.07675514090503271,1.334772795269341,0.05565231991100315
5.75,0.056396430333673725,0.07675501495976371,1.3347662103158535,0.055654886583963156
5.76,0.05639615320278392,0.07675488895683548,1.3347596446145313,0.05565744654420678
5.7700000000000005,0.05639587603976671,0.07675476287784967,1.3347530972980397,0.05565999980987749
5.78,0.05639559880306588,0.07675463678488226,1.334746567343902,0.05566254639970846
5.79,0.05639532161027297,0.0767545108047082,1.3347400538472256,0.055665086331310995
5.8,0.05639504473635909,0.07675438511080948,1.334733556167925,0.055667619622659134
5.8100000000000005,0.05639476848271356,0.07675425985396024,1.3347270740526007,0.05567014628933692
5.82,0.05639449315966397,0.0767541351542385,1.3347206076465343,0.05567266634863936
5.83,0.056394219004320505,0.07675401107561926,1.3347141573706092,0.055675179817981896
5.84,0.05639394614526299,0.07675388763002697,1.33470772368496,0.055677686712433595
5.8500000000000005,0.056393674631684224,0.07675376477618258,1.334701307272219,0.055680187050976195
5.86,0.05639340437721396,0.0767536424243265,1.3346949087585753,0.05568268085143845
5.87,0.05639313452852201,0.07675352020525182,1.3346885277869214,0.055685168216321336
5.88,0.05639286548910258,0.0767533982797951,1.3346821647164184,0.05568764909628747
5.89,0.05639259732053823,0.07675327667253207,1.3346758196014907,0.055690123483808675
5.9,0.05639233002282897,0.07675315538346268,1.3346694924421383,0.055692591378884965
5.91,0.05639206356388955,0.07675303440369957,1.334663183150921,0.05569505278919176
5.92,0.056391797157157295,0.0767529135153699,1.334656889584277,0.055697507902890644
5.93,0.056391531335589745,0.0767527928660995,1.3346506131946367,0.05569995659248747
5.94,0.05639126609918689,0.07675267245588836,1.334644353982,0.05570239885798225
5.95,0.05639100144794874,0.07675255228473649,1.3346381119463673,0.05570483469937497
5.96,0.05639073739242231,0.07675243237723321,1.334631886747989,0.05570726415226077
5.97,0.05639047398318776,0.07675231285130103,1.3346256767575393,0.05570968738734247
5.98,0.05639021118213703,0.07675219361809489,1.3346194832025833,0.05571210427600931
5.99,0.056389948989270126,0.07675207467761477,1.3346133060831213,0.0557145148182613
6.0,0.05638968740458705,0.07675195602986071,1.3346071453991533,0.055716919014098434
6.01,0.05638942655160914,0.07675183772487798,1.3346010008959306,0.055719316977430114
6.0200000000000005,0.05638916663926511,0.07675171984731512,1.3345948721425622,0.05572170890092705
6.03,0.05638890743666263,0.07675160230362492,1.3345887596152368,0.055724094571664044
6.04,0.05638864894380171,0.07675148509380739,1.3345826633139544,0.0557264739896411
6.05,0.056388391160682345,0.07675136821786253,1.3345765832387149,0.0557288471548582
6.0600000000000005,0.05638813408730454,0.07675125167579035,1.334570519389518,0.05573121406731537
6.07,0.05638787772366828,0.07675113546759083,1.3345644717663645,0.05573357472701259
6.08,0.05638762206977359,0.07675101959326397,1.3345584403692534,0.05573592913394987
6.09,0.05638736711925421,0.0767509039902125,1.3345524246707943,0.05573827774106083
6.1000000000000005,0.0563871128767468,0.07675078870402706,1.3345464250550947,0.05574062021846644
6.11,0.056386859342407475,0.07675067373624272,1.3345404415350879,0.05574295655505927
6.12,0.056386606516236226,0.07675055908685952,1.3345344741107739,0.055745286750839326
6.13,0.05638635439823305,0.07675044475587742,1.3345285227821526,0.055747610805806605
6.140000000000001,0.05638610298839796,0.07675033074329642,1.3345225875492241,0.055749928719961095
6.15,0.056385852286730945,0.07675021704911654,1.3345166684119887,0.05575224049330281
6.16,0.056385602174800695,0.07675010361690582,1.3345107646184422,0.05575454641758822
6.17,0.05638535266247373,0.07674999045136562,1.3345048762312344,0.05575684646851109
6.18,0.05638510381102972,0.0767498775816954,1.334499003639473,0.055759140495108425
6.19,0.05638485562046869,0.07674976500789515,1.3344931468431582,0.05576142849738023
6.2,0.056384608090790614,0.0767496527299649,1.3344873058422897,0.055763710475326494
6.21,0.05638436122199551,0.07674954074790463,1.3344814806368677,0.05576598642894722
6.22,0.05638411501408338,0.07674942906171435,1.3344756712268921,0.055768256358242424
6.23,0.056383869439931414,0.07674931766492633,1.3344698769331869,0.0557705204895918
6.24,0.05638362444766368,0.07674920654517023,1.3344640964567365,0.05577277925597674
6.25,0.05638338009989784,0.07674909571737785,1.3344583313655376,0.05577503213476033
6.26,0.0563831363966339,0.07674898518154924,1.3344525816595902,0.05577727912594257
6.2700000000000005,0.05638289333787186,0.07674887493768437,1.3344468473388944,0.055779520229523455
6.28,0.05638265092361172,0.07674876498578324,1.3344411284034499,0.055781755445502984
6.29,0.05638240915385347,0.07674865532584586,1.3344354248532568,0.05578398477388117
6.3,0.056382168028597135,0.07674854595787223,1.3344297366883153,0.055786208214658004
6.3100000000000005,0.056381927547842686,0.07674843688186234,1.3344240639086253,0.05578842576783348
6.32,0.05638168771159014,0.0767483280978162,1.3344184065141869,0.05579063743340761
6.33,0.0563814485198395,0.0767482196057338,1.3344127645049997,0.05579284321138039
6.34,0.05638120997259075,0.07674811140561516,1.3344071378810642,0.05579504310175181
6.3500000000000005,0.056380972003163714,0.07674800346953853,1.3344015241857996,0.05579723799323681
6.36,0.05638073465887354,0.07674789581731672,1.3343959251623547,0.055799427255218075
6.37,0.05638049794694754,0.0767477884519761,1.3343903410769928,0.05580161079136982
6.38,0.05638026186738572,0.07674768137351667,1.3343847719297135,0.05580378860169204
6.390000000000001,0.05638002642018807,0.07674757458193843,1.3343792177205172,0.05580596068618474
6.4,0.0563797916053546,0.07674746807724137,1.3343736784494036,0.05580812704484793
6.41,0.0563795574228853,0.07674736185942549,1.3343681541163726,0.05581028767768159
6.42,0.056379323872780183,0.0767472559284908,1.3343626447214245,0.05581244258468573
6.43,0.056379090955039235,0.0767471502844373,1.3343571502645593,0.05581459176586035
6.44,0.05637885866966247,0.07674704492726497,1.3343516707457765,0.05581673522120545
6.45,0.056378627016649877,0.07674693985697384,1.3343462061650768,0.05581887295072103
6.46,0.05637839629036061,0.07674683521443398,1.3343407636115743,0.05582100231166741
6.47,0.056378165689843225,0.07674673061633779,1.334335323795784,0.05582313049494097
6.48,0.05637793571923757,0.07674662630394911,1.3343298988590135,0.05582525297440297
6.49,0.056377706376914354,0.07674652227648825,1.3343244887620245,0.05582736976468103
6.5,0.05637747766124429,0.07674641853317547,1.3343190934655786,0.0558294808804028
6.51,0.0563772495705981,0.07674631507323106,1.3343137129304372,0.055831586336195914
6.5200000000000005,0.05637702210334649,0.0767462118958753,1.334308347117362,0.055833686146687996
6.53,0.05637679525786018,0.07674610900032847,1.3343029959871144,0.05583578032650669
6.54,0.05637656903250987,0.07674600638581085,1.3342976595004563,0.05583786889027962
6.55,0.056376343425666296,0.07674590405154272,1.3342923376181488,0.055839951852634434
6.5600000000000005,0.05637611843570016,0.07674580199674436,1.3342870303009537,0.05584202922819876
6.57,0.05637589405070846,0.07674570021619054,1.3342817372852132,0.055844101113402454
6.58,0.05637567019480281,0.0767455986769691,1.3342764569095684,0.05584616811414502
6.59,0.05637544693937981,0.07674549740989917,1.3342711907299631,0.05584822966360129
6.6000000000000005,0.05637522428235188,0.07674539641400267,1.334265938697147,0.05585028578004826
6.61,0.05637500222163137,0.07674529568830157,1.3342607007618696,0.055852336481762924
6.62,0.056374780755130686,0.07674519523181784,1.334255476874881,0.05585438178702226
6.63,0.056374559880762204,0.07674509504357342,1.334250266986931,0.055856421714103266
6.640000000000001,0.056374339596438304,0.0767449951225903,1.3342450710487692,0.05585845628128292
6.65,0.05637411990007138,0.07674489546789039,1.3342398890111453,0.055860485506838226
6.66,0.05637390078957381,0.07674479607849567,1.3342347208248093,0.05586250940904617
6.67,0.05637368226285798,0.0767446969534281,1.3342295664405108,0.05586452800618373
6.68,0.05637346431783627,0.07674459809170964,1.3342244258089997,0.0558665413165279
6.69,0.05637324695242106,0.07674449949236224,1.3342192988810255,0.055868549358355675
6.7,0.056373030164524746,0.07674440115440787,1.3342141856073384,0.05587055214994404
6.71,0.05637281395205971,0.07674430307686847,1.334209085938688,0.05587254970956999
6.72,0.05637259831293833,0.076744205258766,1.3342039998258237,0.0558745420555105
6.73,0.05637238324507299,0.07674410769912243,1.3341989272194956,0.055876529206042566
6.74,0.05637216874637608,0.07674401039695972,1.3341938680704537,0.05587851117944318
6.75,0.05637195481475998,0.0767439133512998,1.3341888223294474,0.05588048799398933
6.76,0.056371741448137065,0.07674381656116466,1.3341837899472266,0.055882459667958004
6.7700000000000005,0.05637152864441974,0.07674372002557624,1.3341787708745412,0.05588442621962619
6.78,0.05637131640152037,0.07674362374355649,1.3341737650621406,0.05588638766727089
6.79,0.05637110471735135,0.07674352771412739,1.334168772460775,0.05588834402916907
6.8,0.05637089358982506,0.07674343193631089,1.3341637930211938,0.05589029532359773
6.8100000000000005,0.05637068302252125,0.0767433364124142,1.3341588268208926,0.05589224152160511
6.82,0.05637047305025536,0.07674324116285121,1.334153874635927,0.055894182333937836
6.83,0.05637026363421954,0.07674314616535793,1.3341489355958298,0.05589611808487965
