t,V,C_1,C_2,C_3,C_4,C_5,C_6_temp
1.68,0.18599999999999994,3.2712422947533548e-12,5.149789166078787e-13,3.8284583796640117e-13,4.884230028111125e-13,3.220013319447134e-13,2.2436746952214557e-15
1.69,0.18799999999999994,3.2612191667643213e-12,5.134010294331568e-13,3.862022670891526e-13,4.932882998967192e-13,3.2526604577518333e-13,2.3582617924556114e-15
1.7,0.18999999999999995,3.251196038775288e-12,5.11823142258435e-13,3.8955869621190383e-13,4.981535969823255e-13,3.285307596056531e-13,2.472848889689761e-15
1.71,0.19199999999999995,3.2411729107862547e-12,5.102452550837132e-13,3.9291512533465506e-13,5.03018894067932e-13,3.3179547343612263e-13,2.5874359869239103e-15
1.72,0.19399999999999984,3.231149782797222e-12,5.086673679089915e-13,3.962715544574063e-13,5.078841911535381e-13,3.350601872665924e-13,2.7020230841580534e-15
1.73,0.19599999999999995,3.2211266548081886e-12,5.070894807342697e-13,3.996279835801577e-13,5.127494882391448e-13,3.3832490109706214e-13,2.816610181392203e-15
1.74,0.19800000000000006,3.211103526819155e-12,5.055115935595478e-13,4.0298441270290915e-13,5.176147853247513e-13,3.415896149275321e-13,2.9311972786263586e-15
1.75,0.19999999999999996,3.2010803988301224e-12,5.039337063848261e-13,4.063408418256602e-13,5.224800824103573e-13,3.4485432875800164e-13,3.0457843758605017e-15
1.76,0.20199999999999996,3.191057270841089e-12,5.023558192101043e-13,4.096972709484116e-13,5.273453794959638e-13,3.481190425884714e-13,3.160371473094651e-15
1.77,0.20399999999999996,3.181034142852056e-12,5.007779320353825e-13,4.1305370007116283e-13,5.322106765815701e-13,3.5138375641894115e-13,3.2749585703288005e-15
1.78,0.20600000000000007,3.1710110148630224e-12,4.992000448606607e-13,4.1641012919391426e-13,5.370759736671768e-13,3.546484702494109e-13,3.3895456675629562e-15
1.79,0.20799999999999996,3.1609878868739897e-12,4.976221576859389e-13,4.197665583166655e-13,5.419412707527829e-13,3.5791318407988045e-13,3.5041327647970994e-15
1.8,0.20999999999999996,3.1509647588849566e-12,4.960442705112172e-13,4.231229874394167e-13,5.468065678383894e-13,3.611778979103502e-13,3.618719862031249e-15
1.81,0.21200000000000008,3.1409416308959227e-12,4.944663833364953e-13,4.2647941656216815e-13,5.516718649239959e-13,3.6444261174082016e-13,3.7333069592654045e-15
1.82,0.21399999999999997,3.1309185029068897e-12,4.928884961617735e-13,4.298358456849194e-13,5.565371620096024e-13,3.677073255712899e-13,3.847894056499548e-15
1.83,0.21599999999999997,3.1208953749178566e-12,4.913106089870517e-13,4.331922748076706e-13,5.614024590952087e-13,3.7097203940175946e-13,3.962481153733697e-15
1.84,0.21799999999999997,3.110872246928824e-12,4.8973272181233e-13,4.3654870393042184e-13,5.662677561808148e-13,3.742367532322292e-13,4.0770682509678465e-15
1.85,0.21999999999999997,3.10084911893979e-12,4.881548346376082e-13,4.3990513305317327e-13,5.711330532664215e-13,3.7750146706269897e-13,4.191655348201996e-15
1.86,0.22199999999999998,3.090825990950757e-12,4.865769474628864e-13,4.432615621759245e-13,5.759983503520278e-13,3.807661808931687e-13,4.306242445436145e-15
1.87,0.22399999999999998,3.080802862961724e-12,4.849990602881646e-13,4.466179912986759e-13,5.808636474376343e-13,3.840308947236385e-13,4.420829542670295e-15
1.8800000000000001,0.22599999999999998,3.070779734972691e-12,4.834211731134428e-13,4.4997442042142715e-13,5.857289445232406e-13,3.8729560855410823e-13,4.535416639904444e-15
1.8900000000000001,0.22799999999999998,3.0607566069836577e-12,4.81843285938721e-13,4.533308495441784e-13,5.905942416088471e-13,3.90560322384578e-13,4.6500037371385936e-15
1.9000000000000001,0.2300000000000001,3.050733478994624e-12,4.802653987639992e-13,4.566872786669298e-13,5.954595386944536e-13,3.9382503621504773e-13,4.764590834372749e-15
1.9100000000000001,0.23199999999999998,3.040710351005591e-12,4.786875115892774e-13,4.60043707789681e-13,6.003248357800598e-13,3.970897500455173e-13,4.8791779316068924e-15
1.92,0.23399999999999999,3.030687223016558e-12,4.771096244145556e-13,4.634001369124323e-13,6.051901328656661e-13,4.0035446387598704e-13,4.993765028841042e-15
1.93,0.23599999999999988,3.0206640950275254e-12,4.755317372398339e-13,4.667565660351833e-13,6.100554299512722e-13,4.036191777064566e-13,5.108352126075185e-15
1.94,0.238,3.010640967038492e-12,4.739538500651121e-13,4.701129951579349e-13,6.149207270368789e-13,4.0688389153692654e-13,5.222939223309341e-15
1.95,0.2400000000000001,3.000617839049458e-12,4.723759628903902e-13,4.734694242806864e-13,6.197860241224854e-13,4.101486053673963e-13,5.33752632054349e-15
1.96,0.242,2.9905947110604254e-12,4.707980757156685e-13,4.768258534034374e-13,6.246513212080917e-13,4.1341331919786605e-13,5.452113417777633e-15
1.97,0.244,2.9805715830713923e-12,4.692201885409467e-13,4.801822825261886e-13,6.29516618293698e-13,4.166780330283356e-13,5.566700515011783e-15
1.98,0.246,2.9705484550823593e-12,4.676423013662249e-13,4.8353871164894e-13,6.343819153793045e-13,4.1994274685880535e-13,5.681287612245932e-15
1.99,0.248,2.9605253270933254e-12,4.660644141915031e-13,4.868951407716915e-13,6.39247212464911e-13,4.232074606892753e-13,5.795874709480088e-15
2.0,0.25,2.9505021991042927e-12,4.644865270167814e-13,4.902515698944425e-13,6.441125095505173e-13,4.2647217451974486e-13,5.910461806714231e-15
2.0100000000000002,0.252,2.9404790711152592e-12,4.629086398420595e-13,4.936079990171939e-13,6.489778066361238e-13,4.297368883502148e-13,6.025048903948387e-15
2.02,0.2539999999999999,2.9304559431262266e-12,4.613307526673378e-13,4.969644281399452e-13,6.538431037217301e-13,4.3300160218068436e-13,6.13963600118253e-15
2.0300000000000002,0.256,2.920432815137193e-12,4.597528654926159e-13,5.003208572626966e-13,6.587084008073366e-13,4.362663160111541e-13,6.2542230984166855e-15
2.04,0.258,2.9104096871481596e-12,4.581749783178941e-13,5.036772863854478e-13,6.635736978929429e-13,4.3953102984162387e-13,6.368810195650835e-15
2.05,0.2599999999999999,2.900386559159127e-12,4.565970911431724e-13,5.07033715508199e-13,6.684389949785492e-13,4.427957436720934e-13,6.483397292884978e-15
2.06,0.262,2.8903634311700934e-12,4.550192039684506e-13,5.103901446309505e-13,6.733042920641557e-13,4.4606045750256337e-13,6.5979843901191274e-15
2.07,0.2639999999999999,2.8803403031810608e-12,4.534413167937289e-13,5.137465737537015e-13,6.781695891497619e-13,4.493251713330329e-13,6.712571487353277e-15
2.08,0.266,2.8703171751920273e-12,4.5186342961900705e-13,5.171030028764529e-13,6.830348862353684e-13,4.525898851635029e-13,6.827158584587426e-15
2.09,0.2679999999999999,2.8602940472029946e-12,4.502855424442853e-13,5.204594319992042e-13,6.879001833209747e-13,4.558545989939724e-13,6.9417456818215694e-15
2.1,0.27,2.8502709192139607e-12,4.4870765526956345e-13,5.238158611219556e-13,6.927654804065812e-13,4.591193128244422e-13,7.056332779055725e-15
2.11,0.272,2.8402477912249277e-12,4.471297680948417e-13,5.271722902447068e-13,6.976307774921877e-13,4.623840266549119e-13,7.170919876289875e-15
2.12,0.274,2.8302246632358946e-12,4.455518809201199e-13,5.30528719367458e-13,7.02496074577794e-13,4.656487404853817e-13,7.285506973524024e-15
2.13,0.276,2.8202015352468615e-12,4.439739937453981e-13,5.338851484902095e-13,7.073613716634003e-13,4.689134543158514e-13,7.400094070758173e-15
2.14,0.278,2.810178407257828e-12,4.423961065706763e-13,5.372415776129607e-13,7.122266687490068e-13,4.721781681463212e-13,7.514681167992323e-15
2.15,0.28,2.800155279268795e-12,4.4081821939595456e-13,5.405980067357119e-13,7.170919658346131e-13,4.754428819767909e-13,7.629268265226472e-15
2.16,0.2819999999999999,2.790132151279762e-12,4.3924033222123277e-13,5.439544358584634e-13,7.219572629202196e-13,4.787075958072606e-13,7.743855362460622e-15
2.17,0.2839999999999999,2.780109023290729e-12,4.3766244504651097e-13,5.473108649812146e-13,7.268225600058259e-13,4.819723096377303e-13,7.858442459694771e-15
2.18,0.28600000000000003,2.7700858953016953e-12,4.360845578717891e-13,5.50667294103966e-13,7.316878570914326e-13,4.852370234682002e-13,7.97302955692892e-15
2.19,0.2879999999999999,2.7600627673126622e-12,4.345066706970674e-13,5.54023723226717e-13,7.365531541770387e-13,4.885017372986698e-13,8.087616654163064e-15
2.2,0.29000000000000004,2.7500396393236288e-12,4.329287835223456e-13,5.573801523494685e-13,7.414184512626454e-13,4.917664511291396e-13,8.20220375139722e-15
2.21,0.2919999999999999,2.740016511334596e-12,4.3135089634762383e-13,5.607365814722197e-13,7.462837483482515e-13,4.950311649596093e-13,8.316790848631362e-15
2.22,0.29400000000000004,2.7299933833455626e-12,4.29773009172902e-13,5.640930105949711e-13,7.511490454338581e-13,4.982958787900791e-13,8.431377945865518e-15
2.23,0.29599999999999993,2.71997025535653e-12,4.281951219981803e-13,5.674494397177224e-13,7.560143425194642e-13,5.015605926205487e-13,8.545965043099661e-15
2.24,0.29800000000000004,2.709947127367496e-12,4.2661723482345844e-13,5.708058688404737e-13,7.608796396050707e-13,5.048253064510185e-13,8.660552140333817e-15
2.25,0.30000000000000004,2.699923999378463e-12,4.2503934764873664e-13,5.74162297963225e-13,7.657449366906772e-13,5.080900202814883e-13,8.775139237567966e-15
2.2600000000000002,0.30200000000000005,2.68990087138943e-12,4.2346146047401484e-13,5.775187270859763e-13,7.706102337762835e-13,5.11354734111958e-13,8.889726334802116e-15
2.27,0.30400000000000005,2.679877743400397e-12,4.2188357329929304e-13,5.808751562087276e-13,7.7547553086189e-13,5.146194479424277e-13,9.004313432036265e-15
2.2800000000000002,0.30600000000000005,2.6698546154113638e-12,4.203056861245713e-13,5.842315853314788e-13,7.803408279474963e-13,5.178841617728974e-13,9.118900529270415e-15
2.29,0.30800000000000005,2.6598314874223303e-12,4.187277989498495e-13,5.875880144542301e-13,7.852061250331028e-13,5.211488756033672e-13,9.233487626504558e-15
2.3000000000000003,0.31000000000000005,2.6498083594332972e-12,4.171499117751277e-13,5.909444435769814e-13,7.900714221187091e-13,5.244135894338369e-13,9.348074723738707e-15
2.31,0.31200000000000006,2.639785231444264e-12,4.155720246004059e-13,5.943008726997327e-13,7.949367192043154e-13,5.276783032643066e-13,9.462661820972857e-15
2.32,0.31399999999999995,2.629762103455231e-12,4.1399413742568415e-13,5.97657301822484e-13,7.998020162899219e-13,5.309430170947763e-13,9.577248918207006e-15
2.33,0.31599999999999995,2.619738975466198e-12,4.1241625025096236e-13,6.010137309452353e-13,8.046673133755282e-13,5.342077309252461e-13,9.691836015441156e-15
2.34,0.31799999999999995,2.6097158474771645e-12,4.1083836307624056e-13,6.043701600679866e-13,8.095326104611347e-13,5.374724447557157e-13,9.806423112675305e-15
2.35,0.31999999999999995,2.5996927194881314e-12,4.092604759015188e-13,6.077265891907378e-13,8.14397907546741e-13,5.407371585861855e-13,9.921010209909454e-15
2.36,0.32199999999999995,2.5896695914990984e-12,4.07682588726797e-13,6.110830183134891e-13,8.192632046323475e-13,5.440018724166552e-13,1.0035597307143604e-14
2.37,0.32399999999999995,2.5796464635100653e-12,4.061047015520752e-13,6.144394474362404e-13,8.241285017179537e-13,5.47266586247125e-13,1.0150184404377753e-14
2.38,0.32599999999999996,2.569623335521032e-12,4.045268143773534e-13,6.177958765589917e-13,8.289937988035602e-13,5.505313000775947e-13,1.0264771501611903e-14
2.39,0.32799999999999996,2.5596002075319987e-12,4.0294892720263167e-13,6.21152305681743e-13,8.338590958891665e-13,5.537960139080644e-13,1.0379358598846052e-14
2.4,0.32999999999999996,2.5495770795429656e-12,4.0137104002790987e-13,6.245087348044943e-13,8.387243929747728e-13,5.570607277385342e-13,1.0493945696080201e-14
2.41,0.3320000000000001,2.539553951553932e-12,3.99793152853188e-13,6.278651639272457e-13,8.435896900603795e-13,5.60325441569004e-13,1.0608532793314351e-14
2.42,0.33399999999999996,2.5295308235648995e-12,3.982152656784663e-13,6.312215930499968e-13,8.484549871459856e-13,5.635901553994736e-13,1.0723119890548494e-14
2.43,0.3360000000000001,2.5195076955758656e-12,3.9663737850374443e-13,6.345780221727482e-13,8.533202842315923e-13,5.668548692299434e-13,1.083770698778265e-14
2.44,0.33799999999999997,2.509484567586833e-12,3.9505949132902273e-13,6.379344512954994e-13,8.581855813171984e-13,5.701195830604131e-13,1.0952294085016793e-14
2.45,0.34,2.4994614395977995e-12,3.934816041543009e-13,6.412908804182509e-13,8.630508784028051e-13,5.733842968908829e-13,1.1066881182250949e-14
2.46,0.3419999999999999,2.4894383116087668e-12,3.9190371697957914e-13,6.44647309541002e-13,8.679161754884112e-13,5.766490107213525e-13,1.1181468279485092e-14
2.47,0.34400000000000003,2.4794151836197333e-12,3.903258298048573e-13,6.480037386637535e-13,8.727814725740179e-13,5.799137245518223e-13,1.1296055376719247e-14
2.48,0.34600000000000003,2.4693920556307e-12,3.8874794263013554e-13,6.513601677865047e-13,8.776467696596242e-13,5.831784383822921e-13,1.1410642473953397e-14
2.49,0.34800000000000003,2.4593689276416668e-12,3.8717005545541374e-13,6.54716596909256e-13,8.825120667452307e-13,5.864431522127618e-13,1.1525229571187543e-14
2.5,0.35000000000000003,2.4493457996526337e-12,3.8559216828069195e-13,6.580730260320072e-13,8.87377363830837e-13,5.897078660432315e-13,1.1639816668421693e-14
2.5100000000000002,0.35200000000000004,2.4393226716636006e-12,3.8401428110597015e-13,6.614294551547586e-13,8.922426609164433e-13,5.929725798737012e-13,1.1754403765655842e-14
2.52,0.354,2.4292995436745675e-12,3.824363939312484e-13,6.647858842775099e-13,8.971079580020498e-13,5.96237293704171e-13,1.1868990862889991e-14
2.5300000000000002,0.356,2.419276415685534e-12,3.808585067565266e-13,6.681423134002611e-13,9.01973255087656e-13,5.995020075346407e-13,1.1983577960124141e-14
2.54,0.358,2.409253287696501e-12,3.792806195818048e-13,6.714987425230125e-13,9.068385521732625e-13,6.027667213651104e-13,1.209816505735829e-14
2.5500000000000003,0.3600000000000001,2.3992301597074675e-12,3.7770273240708296e-13,6.748551716457639e-13,9.11703849258869e-13,6.060314351955802e-13,1.2212752154592443e-14
2.56,0.362,2.389207031718435e-12,3.7612484523236126e-13,6.78211600768515e-13,9.165691463444753e-13,6.092961490260499e-13,1.2327339251826586e-14
2.57,0.364,2.3791839037294017e-12,3.7454695805763946e-13,6.815680298912662e-13,9.214344434300816e-13,6.125608628565195e-13,1.2441926349060735e-14
2.58,0.366,2.3691607757403683e-12,3.7296907088291767e-13,6.849244590140176e-13,9.262997405156881e-13,6.158255766869893e-13,1.2556513446294885e-14
2.59,0.368,2.359137647751335e-12,3.7139118370819587e-13,6.882808881367688e-13,9.311650376012944e-13,6.190902905174591e-13,1.2671100543529034e-14
2.6,0.37,2.349114519762302e-12,3.698132965334741e-13,6.916373172595201e-13,9.360303346869007e-13,6.223550043479288e-13,1.2785687640763184e-14
2.61,0.372,2.339091391773269e-12,3.682354093587523e-13,6.949937463822715e-13,9.408956317725072e-13,6.256197181783985e-13,1.290027473799733e-14
2.62,0.37400000000000005,2.329068263784235e-12,3.6665752218403047e-13,6.983501755050229e-13,9.457609288581137e-13,6.288844320088683e-13,1.3014861835231486e-14
2.63,0.37599999999999995,2.3190451357952025e-12,3.650796350093088e-13,7.01706604627774e-13,9.5062622594372e-13,6.32149145839338e-13,1.3129448932465629e-14
2.64,0.37800000000000006,2.309022007806169e-12,3.635017478345869e-13,7.050630337505255e-13,9.554915230293265e-13,6.354138596698078e-13,1.3244036029699784e-14
2.65,0.37999999999999995,2.2989988798171363e-12,3.619238606598652e-13,7.084194628732766e-13,9.603568201149328e-13,6.386785735002774e-13,1.3358623126933928e-14
2.66,0.38200000000000006,2.288975751828103e-12,3.6034597348514333e-13,7.11775891996028e-13,9.652221172005393e-13,6.419432873307472e-13,1.347321022416808e-14
2.67,0.38399999999999995,2.27895262383907e-12,3.5876808631042164e-13,7.151323211187791e-13,9.700874142861456e-13,6.452080011612169e-13,1.3587797321402226e-14
2.68,0.386,2.2689294958500363e-12,3.5719019913569974e-13,7.184887502415306e-13,9.74952711371752e-13,6.484727149916867e-13,1.3702384418636379e-14
2.69,0.388,2.2589063678610032e-12,3.55612311960978e-13,7.218451793642819e-13,9.798180084573583e-13,6.517374288221564e-13,1.3816971515870528e-14
2.7,0.39,2.24888323987197e-12,3.540344247862562e-13,7.252016084870331e-13,9.846833055429648e-13,6.550021426526261e-13,1.3931558613104678e-14
2.71,0.392,2.238860111882937e-12,3.524565376115344e-13,7.285580376097845e-13,9.895486026285711e-13,6.582668564830959e-13,1.4046145710338827e-14
2.72,0.394,2.2288369838939036e-12,3.5087865043681265e-13,7.319144667325357e-13,9.944138997141776e-13,6.615315703135656e-13,1.4160732807572974e-14
2.73,0.396,2.2188138559048705e-12,3.4930076326209085e-13,7.35270895855287e-13,9.99279196799784e-13,6.647962841440353e-13,1.4275319904807123e-14
2.74,0.398,2.2087907279158374e-12,3.4772287608736905e-13,7.386273249780383e-13,1.0041444938853904e-12,6.68060997974505e-13,1.4389907002041272e-14
2.75,0.4,2.1987675999268044e-12,3.4614498891264725e-13,7.419837541007896e-13,1.0090097909709967e-12,6.713257118049748e-13,1.4504494099275422e-14
2.7600000000000002,0.402,2.1887444719377713e-12,3.445671017379255e-13,7.453401832235409e-13,1.0138750880566032e-12,6.745904256354444e-13,1.461908119650957e-14
2.77,0.40399999999999997,2.178721343948738e-12,3.429892145632037e-13,7.486966123462921e-13,1.0187403851422095e-12,6.778551394659142e-13,1.473366829374372e-14
2.7800000000000002,0.4060000000000001,2.1686982159597043e-12,3.4141132738848186e-13,7.520530414690436e-13,1.0236056822278162e-12,6.811198532963841e-13,1.4848255390977873e-14
2.79,0.408,2.1586750879706717e-12,3.398334402137601e-13,7.554094705917947e-13,1.0284709793134223e-12,6.843845671268537e-13,1.4962842488212016e-14
2.8000000000000003,0.4100000000000001,2.148651959981638e-12,3.3825555303903827e-13,7.587658997145461e-13,1.0333362763990288e-12,6.876492809573236e-13,1.5077429585446172e-14
2.81,0.412,2.1386288319926055e-12,3.3667766586431657e-13,7.621223288372972e-13,1.038201573484635e-12,6.909139947877931e-13,1.5192016682680315e-14
2.82,0.414,2.128605704003572e-12,3.3509977868959477e-13,7.654787579600486e-13,1.0430668705702414e-12,6.941787086182629e-13,1.5306603779914465e-14
2.83,0.416,2.118582576014539e-12,3.3352189151487297e-13,7.688351870827999e-13,1.0479321676558479e-12,6.974434224487326e-13,1.5421190877148614e-14
2.84,0.418,2.108559448025506e-12,3.3194400434015123e-13,7.721916162055511e-13,1.0527974647414541e-12,7.007081362792023e-13,1.5535777974382763e-14
2.85,0.42000000000000004,2.0985363200364724e-12,3.303661171654294e-13,7.755480453283026e-13,1.0576627618270608e-12,7.039728501096721e-13,1.5650365071616916e-14
2.86,0.42199999999999993,2.0885131920474397e-12,3.2878822999070763e-13,7.789044744510537e-13,1.062528058912667e-12,7.072375639401418e-13,1.576495216885106e-14
2.87,0.42400000000000004,2.078490064058406e-12,3.272103428159858e-13,7.822609035738051e-13,1.0673933559982736e-12,7.105022777706116e-13,1.5879539266085215e-14
2.88,0.42599999999999993,2.068466936069373e-12,3.256324556412641e-13,7.856173326965562e-13,1.0722586530838797e-12,7.137669916010812e-13,1.5994126363319358e-14
2.89,0.42800000000000005,2.0584438080803397e-12,3.2405456846654224e-13,7.889737618193078e-13,1.0771239501694862e-12,7.17031705431551e-13,1.610871346055351e-14
2.9,0.42999999999999994,2.048420680091307e-12,3.224766812918205e-13,7.923301909420589e-13,1.0819892472550925e-12,7.202964192620207e-13,1.6223300557787657e-14
2.91,0.43200000000000005,2.0383975521022735e-12,3.2089879411709864e-13,7.956866200648103e-13,1.086854544340699e-12,7.235611330924905e-13,1.633788765502181e-14
2.92,0.434,2.02837442411324e-12,3.1932090694237684e-13,7.990430491875616e-13,1.0917198414263055e-12,7.268258469229602e-13,1.645247475225596e-14
2.93,0.436,2.018351296124207e-12,3.177430197676551e-13,8.023994783103129e-13,1.0965851385119118e-12,7.300905607534299e-13,1.6567061849490108e-14
2.94,0.43799999999999994,2.008328168135174e-12,3.1616513259293335e-13,8.057559074330641e-13,1.101450435597518e-12,7.333552745838996e-13,1.6681648946724254e-14
2.95,0.44000000000000006,1.9983050401461404e-12,3.145872454182115e-13,8.091123365558155e-13,1.1063157326831248e-12,7.366199884143694e-13,1.6796236043958407e-14
2.96,0.442,1.9882819121571078e-12,3.130093582434897e-13,8.124687656785668e-13,1.1111810297687309e-12,7.398847022448391e-13,1.6910823141192553e-14
2.97,0.44400000000000006,1.9782587841680743e-12,3.114314710687679e-13,8.158251948013181e-13,1.1160463268543374e-12,7.43149416075309e-13,1.7025410238426706e-14
2.98,0.446,1.9682356561790412e-12,3.0985358389404616e-13,8.191816239240693e-13,1.1209116239399437e-12,7.464141299057786e-13,1.7139997335660852e-14
2.99,0.44800000000000006,1.9582125281900077e-12,3.0827569671932436e-13,8.225380530468207e-13,1.1257769210255502e-12,7.496788437362484e-13,1.7254584432895005e-14
3.0,0.45,1.948189400200975e-12,3.066978095446026e-13,8.258944821695719e-13,1.1306422181111564e-12,7.52943557566718e-13,1.736917153012915e-14
3.0100000000000002,0.452,1.9381662722119416e-12,3.0511992236988077e-13,8.292509112923232e-13,1.135507515196763e-12,7.562082713971879e-13,1.74837586273633e-14
3.02,0.454,1.9281431442229085e-12,3.0354203519515897e-13,8.326073404150745e-13,1.1403728122823694e-12,7.594729852276575e-13,1.759834572459745e-14
3.0300000000000002,0.45600000000000007,1.918120016233875e-12,3.0196414802043717e-13,8.359637695378259e-13,1.145238109367976e-12,7.627376990581274e-13,1.7712932821831602e-14
3.04,0.458,1.908096888244842e-12,3.003862608457154e-13,8.393201986605771e-13,1.1501034064535822e-12,7.66002412888597e-13,1.782751991906575e-14
3.0500000000000003,0.4600000000000001,1.898073760255809e-12,2.988083736709936e-13,8.426766277833284e-13,1.1549687035391887e-12,7.692671267190668e-13,1.7942107016299898e-14
3.06,0.462,1.888050632266776e-12,2.9723048649627183e-13,8.460330569060797e-13,1.1598340006247948e-12,7.725318405495364e-13,1.8056694113534048e-14
3.0700000000000003,0.4640000000000001,1.8780275042777423e-12,2.9565259932155003e-13,8.49389486028831e-13,1.1646992977104013e-12,7.757965543800063e-13,1.8171281210768197e-14
3.08,0.466,1.8680043762887096e-12,2.940747121468283e-13,8.527459151515822e-13,1.1695645947960076e-12,7.790612682104759e-13,1.8285868308002343e-14
3.09,0.46799999999999997,1.8579812482996766e-12,2.9249682497210654e-13,8.561023442743334e-13,1.1744298918816139e-12,7.823259820409456e-13,1.840045540523649e-14
3.1,0.47000000000000003,1.847958120310643e-12,2.909189377973847e-13,8.594587733970849e-13,1.1792951889672206e-12,7.855906958714154e-13,1.8515042502470645e-14
3.11,0.472,1.83793499232161e-12,2.8934105062266294e-13,8.628152025198361e-13,1.1841604860528269e-12,7.888554097018851e-13,1.862962959970479e-14
3.12,0.47400000000000003,1.8279118643325765e-12,2.877631634479411e-13,8.661716316425874e-13,1.1890257831384332e-12,7.921201235323548e-13,1.874421669693894e-14
3.13,0.476,1.8178887363435437e-12,2.8618527627321934e-13,8.695280607653387e-13,1.1938910802240395e-12,7.953848373628245e-13,1.8858803794173087e-14
3.14,0.47800000000000004,1.8078656083545104e-12,2.8460738909849755e-13,8.7288448988809e-13,1.1987563773096462e-12,7.986495511932943e-13,1.897339089140724e-14
3.15,0.48,1.7978424803654773e-12,2.830295019237758e-13,8.762409190108412e-13,1.2036216743952524e-12,8.01914265023764e-13,1.9087977988641386e-14
3.16,0.48200000000000004,1.787819352376444e-12,2.8145161474905395e-13,8.795973481335926e-13,1.2084869714808587e-12,8.051789788542337e-13,1.920256508587554e-14
3.17,0.484,1.7777962243874108e-12,2.798737275743322e-13,8.829537772563439e-13,1.2133522685664652e-12,8.084436926847035e-13,1.9317152183109688e-14
3.18,0.48600000000000004,1.7677730963983775e-12,2.7829584039961036e-13,8.863102063790952e-13,1.2182175656520717e-12,8.117084065151733e-13,1.9431739280343837e-14
3.19,0.488,1.7577499684093446e-12,2.767179532248886e-13,8.896666355018464e-13,1.223082862737678e-12,8.149731203456429e-13,1.9546326377577984e-14
3.2,0.49000000000000005,1.7477268404203111e-12,2.751400660501668e-13,8.930230646245978e-13,1.2279481598232843e-12,8.182378341761128e-13,1.9660913474812136e-14
3.21,0.492,1.7377037124312783e-12,2.7356217887544506e-13,8.96379493747349e-13,1.2328134569088906e-12,8.215025480065824e-13,1.9775500572046283e-14
3.22,0.49400000000000005,1.7276805844422448e-12,2.719842917007232e-13,8.997359228701004e-13,1.2376787539944973e-12,8.247672618370522e-13,1.9890087669280435e-14
3.23,0.496,1.717657456453212e-12,2.7040640452600147e-13,9.030923519928516e-13,1.2425440510801036e-12,8.280319756675218e-13,2.000467476651458e-14
3.24,0.49800000000000005,1.7076343284641784e-12,2.6882851735127967e-13,9.06448781115603e-13,1.2474093481657099e-12,8.312966894979917e-13,2.011926186374873e-14
3.25,0.5,1.6976112004751453e-12,2.6725063017655787e-13,9.098052102383543e-13,1.2522746452513164e-12,8.345614033284613e-13,2.023384896098288e-14
3.2600000000000002,0.502,1.6875880724861119e-12,2.6567274300183607e-13,9.131616393611057e-13,1.2571399423369229e-12,8.378261171589312e-13,2.0348436058217033e-14
3.27,0.504,1.677564944497079e-12,2.6409485582711433e-13,9.165180684838568e-13,1.2620052394225292e-12,8.410908309894008e-13,2.046302315545118e-14
3.2800000000000002,0.506,1.6675418165080457e-12,2.625169686523925e-13,9.198744976066082e-13,1.2668705365081357e-12,8.443555448198706e-13,2.057761025268533e-14
3.29,0.508,1.6575186885190126e-12,2.6093908147767073e-13,9.232309267293594e-13,1.2717358335937418e-12,8.476202586503402e-13,2.0692197349919478e-14
3.3000000000000003,0.51,1.6474955605299794e-12,2.5936119430294893e-13,9.265873558521107e-13,1.2766011306793485e-12,8.508849724808101e-13,2.0806784447153627e-14
3.31,0.512,1.6374724325409465e-12,2.577833071282272e-13,9.29943784974862e-13,1.2814664277649547e-12,8.541496863112797e-13,2.0921371544387774e-14
3.3200000000000003,0.514,1.6274493045519128e-12,2.5620541995350534e-13,9.333002140976135e-13,1.2863317248505612e-12,8.574144001417496e-13,2.103595864162193e-14
3.33,0.516,1.61742617656288e-12,2.5462753277878354e-13,9.366566432203645e-13,1.2911970219361675e-12,8.606791139722192e-13,2.1150545738856076e-14
3.34,0.518,1.6074030485738469e-12,2.530496456040618e-13,9.400130723431158e-13,1.2960623190217738e-12,8.639438278026889e-13,2.1265132836090222e-14
3.35,0.52,1.5973799205848136e-12,2.5147175842934e-13,9.433695014658672e-13,1.3009276161073803e-12,8.672085416331586e-13,2.137971993332437e-14
3.36,0.522,1.5873567925957807e-12,2.4989387125461825e-13,9.467259305886184e-13,1.3057929131929866e-12,8.704732554636283e-13,2.1494307030558518e-14
3.37,0.524,1.5773336646067472e-12,2.4831598407989645e-13,9.500823597113699e-13,1.3106582102785931e-12,8.737379692940982e-13,2.160889412779267e-14
3.38,0.526,1.5673105366177144e-12,2.4673809690517465e-13,9.534387888341209e-13,1.3155235073641992e-12,8.770026831245678e-13,2.1723481225026816e-14
3.39,0.528,1.5572874086286807e-12,2.451602097304528e-13,9.567952179568723e-13,1.3203888044498059e-12,8.802673969550377e-13,2.1838068322260972e-14
3.4,0.53,1.5472642806396478e-12,2.4358232255573106e-13,9.601516470796237e-13,1.3252541015354122e-12,8.835321107855073e-13,2.195265541949512e-14
3.41,0.532,1.5372411526506143e-12,2.4200443538100926e-13,9.63508076202375e-13,1.3301193986210187e-12,8.867968246159771e-13,2.2067242516729268e-14
3.42,0.534,1.5272180246615814e-12,2.404265482062875e-13,9.668645053251262e-13,1.334984695706625e-12,8.900615384464467e-13,2.2181829613963414e-14
