t,T_1,T_2,V,T
3.0500000000000003,9.521554446291294e-06,5.623769099116584e-08,7.456875691483415e-06,999.9999901584371
3.06,9.521154827725465e-06,5.638818103570219e-08,7.465267206950993e-06,999.9999901576838
3.0700000000000003,9.520757343042056e-06,5.653829840033735e-08,7.473957476810198e-06,999.9999901569288
3.08,9.520362049789324e-06,5.6688044058779254e-08,7.482939375842214e-06,999.999990156172
3.09,9.519969001883045e-06,5.683741898653168e-08,7.4922061457368405e-06,999.9999901554132
3.1,9.519590904251475e-06,5.698642154542549e-08,7.500468394446961e-06,999.99999015464
3.11,9.519200048138512e-06,5.713505837287759e-08,7.510534202897549e-06,999.9999901538798
3.12,9.518812116278991e-06,5.7283327152710795e-08,7.520812354084754e-06,999.9999901531171
3.13,9.51842712480996e-06,5.7431228851290644e-08,7.531299942190078e-06,999.9999901523518
3.14,9.518045089868458e-06,5.7578764434982686e-08,7.5419940613950235e-06,999.9999901515839
3.15,9.517666027591531e-06,5.772593487015246e-08,7.552891805881095e-06,999.9999901508133
3.16,9.51728995411622e-06,5.7872741123165524e-08,7.563990269829796e-06,999.9999901500403
3.17,9.516916885579571e-06,5.801918416038741e-08,7.575286547422629e-06,999.9999901492645
3.18,9.516546838118625e-06,5.816526494818368e-08,7.586777732841099e-06,999.9999901484861
3.19,9.516179827870426e-06,5.831098445291986e-08,7.598460920266708e-06,999.9999901477049
3.2,9.515815870972015e-06,5.845634364096151e-08,7.61033320388096e-06,999.9999901469212
3.21,9.51545498356044e-06,5.860134347867417e-08,7.622391677865359e-06,999.9999901461347
3.22,9.51509718177274e-06,5.874598493242339e-08,7.634633436401408e-06,999.9999901453455
3.23,9.514742481745959e-06,5.8890268968574703e-08,7.647055573670611e-06,999.9999901445534
3.24,9.514390899617141e-06,5.9034196553493673e-08,7.65965518385447e-06,999.9999901437587
3.25,9.51404245152333e-06,5.917776865354583e-08,7.672429361134488e-06,999.9999901429612
3.2600000000000002,9.513697153601568e-06,5.932098623509673e-08,7.685375199692172e-06,999.999990142161
3.27,9.513355021988899e-06,5.9463850264511906e-08,7.698489793709022e-06,999.9999901413579
3.2800000000000002,9.513016072822366e-06,5.960636170815692e-08,7.711770237366544e-06,999.999990140552
3.29,9.512680337312455e-06,5.9748521499039e-08,7.725212136351011e-06,999.9999901397432
3.3000000000000003,9.512347922246514e-06,5.989033040290992e-08,7.738803633171774e-06,999.9999901389315
3.31,9.512018867294047e-06,6.003178933405666e-08,7.752539498191187e-06,999.9999901381167
3.3200000000000003,9.51169319863988e-06,6.017289923660851e-08,7.766415833377438e-06,999.9999901372989
3.33,9.511370942468835e-06,6.031366105469478e-08,7.78042874069871e-06,999.9999901364781
3.34,9.511052124965737e-06,6.045407573244474e-08,7.794574322123191e-06,999.9999901356542
3.35,9.510736772315409e-06,6.05941442139877e-08,7.808848679619067e-06,999.9999901348273
3.36,9.510424910702674e-06,6.073386744345294e-08,7.823247915154524e-06,999.9999901339971
3.37,9.510116566312355e-06,6.087324636496977e-08,7.837768130697748e-06,999.9999901331638
3.38,9.509811765329277e-06,6.101228192266743e-08,7.852405428216924e-06,999.9999901323273
3.39,9.509510533938264e-06,6.115097506067526e-08,7.867155909680241e-06,999.9999901314876
3.4,9.509212898324138e-06,6.128932672312254e-08,7.882015677055882e-06,999.9999901306446
3.41,9.508918884671724e-06,6.142733785413856e-08,7.896980832312036e-06,999.9999901297983
3.42,9.508628519165844e-06,6.156500939785261e-08,7.912047477416887e-06,999.9999901289489
3.43,9.508341827991322e-06,6.170234229839397e-08,7.927211714338622e-06,999.999990128096
3.44,9.508058837332982e-06,6.183933749989193e-08,7.942469645045426e-06,999.9999901272398
3.45,9.507779573375647e-06,6.197599594647581e-08,7.957817371505488e-06,999.9999901263802
3.46,9.507504062304141e-06,6.211231858227488e-08,7.973250995686991e-06,999.9999901255173
3.47,9.507232330303288e-06,6.224830635141842e-08,7.988766619558122e-06,999.9999901246509
3.48,9.506964403557911e-06,6.238396019803575e-08,8.004360345087069e-06,999.999990123781
3.49,9.506700308252835e-06,6.251928106625613e-08,8.020028274242015e-06,999.9999901229077
3.5,9.506440070572881e-06,6.265426990020888e-08,8.035766508991148e-06,999.9999901220308
3.5100000000000002,9.506183716702873e-06,6.278892764402326e-08,8.051571151302656e-06,999.9999901211505
3.52,9.505931240623827e-06,6.292325509800657e-08,8.067441765871484e-06,999.9999901202666
3.5300000000000002,9.50568259799131e-06,6.305725289130485e-08,8.08338203835023e-06,999.9999901193793
3.54,9.505437804487321e-06,6.319092192114182e-08,8.09938920002793e-06,999.9999901184883
3.5500000000000003,9.505196877689739e-06,6.332426309320824e-08,8.115460278337159e-06,999.9999901175939
3.56,9.504959835176449e-06,6.345727731319484e-08,8.131592300710483e-06,999.9999901166959
3.5700000000000003,9.504726694525334e-06,6.358996548679238e-08,8.147782294580472e-06,999.9999901157944
3.58,9.504497473314283e-06,6.372232851969162e-08,8.164027287379696e-06,999.9999901148893
3.59,9.504272189121178e-06,6.385436731758331e-08,8.180324306540723e-06,999.9999901139806
3.6,9.5040508595239e-06,6.398608278615818e-08,8.196670379496124e-06,999.9999901130683
3.61,9.503833502100339e-06,6.411747583110701e-08,8.213062533678469e-06,999.9999901121524
3.62,9.503620134428375e-06,6.424854735812053e-08,8.229497796520325e-06,999.9999901112328
3.63,9.503410774085894e-06,6.437929827288951e-08,8.245973195454262e-06,999.9999901103096
3.64,9.503205438650778e-06,6.450972948110468e-08,8.262485757912852e-06,999.9999901093827
3.65,9.503004145700915e-06,6.46398418884568e-08,8.279032511328661e-06,999.999990108452
3.66,9.502806912814188e-06,6.476963640063662e-08,8.29561048313426e-06,999.9999901075176
3.67,9.50261375756848e-06,6.489911392333491e-08,8.312216700762218e-06,999.9999901065795
3.68,9.502424697541676e-06,6.502827536224238e-08,8.328848191645104e-06,999.9999901056377
3.69,9.502239750311661e-06,6.515712162304982e-08,8.345501983215489e-06,999.9999901046921
3.7,9.502058933456317e-06,6.528565361144797e-08,8.36217510290594e-06,999.9999901037427
3.71,9.501882264553531e-06,6.541387223312757e-08,8.378864578149028e-06,999.9999901027894
3.72,9.501709761181186e-06,6.554177839377938e-08,8.395567436377323e-06,999.9999901018324
3.73,9.501541440917167e-06,6.566937299909414e-08,8.412280705023392e-06,999.9999901008715
3.74,9.501377320587587e-06,6.579665695283853e-08,8.429001490470992e-06,999.9999900999067
3.75,9.50121731650484e-06,6.592363090152372e-08,8.445737455083182e-06,999.9999900989382
3.7600000000000002,9.501061364714856e-06,6.605029554216707e-08,8.46249418880194e-06,999.9999900979659
3.77,9.500909468050881e-06,6.617665174272177e-08,8.479270267545746e-06,999.9999900969899
3.7800000000000002,9.500761629346165e-06,6.630270037114107e-08,8.496064267233069e-06,999.9999900960102
3.79,9.500617851433953e-06,6.642844229537818e-08,8.512874763782382e-06,999.9999900950268
3.8000000000000003,9.500478137147495e-06,6.655387838338636e-08,8.529700333112158e-06,999.9999900940395
3.81,9.500342489320038e-06,6.667900950311883e-08,8.546539551140873e-06,999.9999900930486
3.8200000000000003,9.500210910784833e-06,6.680383652252884e-08,8.563390993786997e-06,999.999990092054
3.83,9.500083404375126e-06,6.692836030956958e-08,8.580253236969005e-06,999.9999900910556
3.84,9.499959972924163e-06,6.70525817321943e-08,8.597124856605368e-06,999.9999900900534
3.85,9.499840619265194e-06,6.717650165835625e-08,8.614004428614563e-06,999.9999900890475
3.86,9.499725346231468e-06,6.730012095600865e-08,8.63089052891506e-06,999.9999900880379
3.87,9.499614156656231e-06,6.742344049310472e-08,8.647781733425333e-06,999.9999900870245
3.88,9.499507053372732e-06,6.754646113759769e-08,8.664676618063854e-06,999.9999900860073
3.89,9.49940403921422e-06,6.766918375744081e-08,8.681573758749098e-06,999.9999900849864
3.9,9.499305117013942e-06,6.779160922058731e-08,8.698471731399537e-06,999.9999900839617
3.91,9.499210289605147e-06,6.791373839499041e-08,8.715369111933645e-06,999.9999900829333
3.92,9.49911955982108e-06,6.803557214860335e-08,8.732264476269893e-06,999.999990081901
3.93,9.499032930494992e-06,6.815711134937936e-08,8.749156400326758e-06,999.999990080865
3.94,9.498950404460131e-06,6.827835686527166e-08,8.766043460022709e-06,999.9999900798252
3.95,9.498871984549743e-06,6.83993095642335e-08,8.782924231276223e-06,999.9999900787817
3.96,9.498797673597078e-06,6.85199703142181e-08,8.799797290005768e-06,999.9999900777343
3.97,9.49872207304796e-06,6.864186270623936e-08,8.815217652095812e-06,999.9999900766876
3.98,9.498656621457119e-06,6.876174604361084e-08,8.832263315166135e-06,999.9999900756321
3.99,9.498595152054676e-06,6.888135696154544e-08,8.849288598610663e-06,999.999990074573
4.0,9.498537664840634e-06,6.900069546004312e-08,8.866293502429393e-06,999.9999900735103
4.01,9.498484159814994e-06,6.91197615391039e-08,8.883278026622327e-06,999.9999900724438
4.0200000000000005,9.498434636977752e-06,6.923855519872779e-08,8.900242171189465e-06,999.9999900713736
4.03,9.49838909632891e-06,6.935707643891477e-08,8.917185936130805e-06,999.9999900702999
4.04,9.49834753786847e-06,6.947532525966485e-08,8.934109321446348e-06,999.9999900692223
4.05,9.49830996159643e-06,6.959330166097802e-08,8.951012327136093e-06,999.9999900681412
4.0600000000000005,9.49827636751279e-06,6.971100564285429e-08,8.967894953200045e-06,999.9999900670564
4.07,9.498246755617547e-06,6.982843720529366e-08,8.984757199638198e-06,999.9999900659678
4.08,9.498221125910708e-06,6.994559634829612e-08,9.001599066450554e-06,999.9999900648758
4.09,9.498199478392268e-06,7.00624830718617e-08,9.018420553637114e-06,999.9999900637798
4.1,9.498181813062226e-06,7.017909737599035e-08,9.035221661197876e-06,999.9999900626804
4.11,9.498168129920587e-06,7.029543926068212e-08,9.052002389132844e-06,999.9999900615771
4.12,9.498158428967348e-06,7.041150872593697e-08,9.068762737442013e-06,999.9999900604703
4.13,9.498152710202507e-06,7.052730577175492e-08,9.085502706125386e-06,999.9999900593598
4.14,9.498150973626067e-06,7.064283039813598e-08,9.102222295182962e-06,999.9999900582455
4.15,9.498153219238027e-06,7.075808260508013e-08,9.118921504614743e-06,999.9999900571277
4.16,9.498159447038388e-06,7.087306239258737e-08,9.135600334420725e-06,999.999990056006
4.17,9.498169657027149e-06,7.098776976065772e-08,9.15225878460091e-06,999.9999900548809
4.18,9.49818384920431e-06,7.110220470929116e-08,9.168896855155299e-06,999.999990053752
4.19,9.498202023569871e-06,7.12163672384877e-08,9.185514546083893e-06,999.9999900526194
4.2,9.498224159433172e-06,7.133025929633148e-08,9.202111412975558e-06,999.9999900514832
4.21,9.498250192358196e-06,7.144388694965541e-08,9.218686071820239e-06,999.9999900503434
4.22,9.498280117721673e-06,7.15572506337537e-08,9.235238423315447e-06,999.9999900491999
4.23,9.4983139355236e-06,7.167035034862638e-08,9.251768467461184e-06,999.999990048053
4.24,9.498351645763978e-06,7.178318609427342e-08,9.268276204257447e-06,999.9999900469023
4.25,9.498393248442808e-06,7.189575787069483e-08,9.284761633704236e-06,999.9999900457482
4.26,9.49843874356009e-06,7.200806567789061e-08,9.301224755801552e-06,999.9999900445904
4.2700000000000005,9.498488131115822e-06,7.212010951586078e-08,9.317665570549396e-06,999.999990043429
4.28,9.498541411110005e-06,7.223188938460532e-08,9.334084077947767e-06,999.999990042264
4.29,9.49859858354264e-06,7.234340528412422e-08,9.350480277996664e-06,999.9999900410954
4.3,9.498659648413725e-06,7.24546572144175e-08,9.366854170696088e-06,999.9999900399233
4.3100000000000005,9.498724605723262e-06,7.256564517548516e-08,9.383205756046039e-06,999.9999900387476
4.32,9.498793455471251e-06,7.267636916732719e-08,9.399535034046518e-06,999.9999900375683
4.33,9.49886619765769e-06,7.278682918994358e-08,9.415842004697521e-06,999.9999900363854
4.34,9.498942832282581e-06,7.289702524333436e-08,9.432126667999054e-06,999.9999900351988
4.3500000000000005,9.499023359345923e-06,7.300695732749951e-08,9.448389023951114e-06,999.9999900340088
4.36,9.499107778847716e-06,7.311662544243903e-08,9.4646290725537e-06,999.999990032815
4.37,9.49919609078796e-06,7.322602958815293e-08,9.480846813806813e-06,999.9999900316178
4.38,9.499288295166655e-06,7.333516976464118e-08,9.497042247710453e-06,999.9999900304169
4.39,9.499384391983802e-06,7.344404597190383e-08,9.51321537426462e-06,999.9999900292124
4.4,9.4994843812394e-06,7.355265820994085e-08,9.529366193469314e-06,999.9999900280044
4.41,9.499588262933449e-06,7.366100647875223e-08,9.545494705324536e-06,999.9999900267928
4.42,9.499696037065949e-06,7.376909077833798e-08,9.561600909830283e-06,999.9999900255775
4.43,9.499807702222015e-06,7.387691126219409e-08,9.577684750061259e-06,999.9999900243587
4.44,9.499923161207853e-06,7.398447847453362e-08,9.59374231560542e-06,999.9999900231364
4.45,9.500042354846036e-06,7.409179883530742e-08,9.60977122556882e-06,999.9999900219107
4.46,9.500165283136567e-06,7.419887234451552e-08,9.62577147995146e-06,999.9999900206814
4.47,9.500291946079444e-06,7.43056990021579e-08,9.641743078753334e-06,999.9999900194488
4.48,9.500422343674667e-06,7.441227880823457e-08,9.65768602197445e-06,999.9999900182127
4.49,9.500556475922236e-06,7.451861176274552e-08,9.673600309614803e-06,999.9999900169731
4.5,9.500694342822153e-06,7.462469786569075e-08,9.689485941674393e-06,999.9999900157302
4.51,9.500835944374415e-06,7.473053711707026e-08,9.70534291815322e-06,999.9999900144837
4.5200000000000005,9.500981280579024e-06,7.483612951688407e-08,9.721171239051288e-06,999.9999900132339
4.53,9.501130351435979e-06,7.494147506513215e-08,9.736970904368592e-06,999.9999900119806
4.54,9.501283156945281e-06,7.504657376181451e-08,9.752741914105134e-06,999.9999900107238
4.55,9.50143969710693e-06,7.515142560693115e-08,9.768484268260916e-06,999.9999900094635
4.5600000000000005,9.501599971920925e-06,7.52560306004821e-08,9.784197966835934e-06,999.9999900081999
4.57,9.501763981387267e-06,7.536038874246731e-08,9.799883009830191e-06,999.9999900069328
4.58,9.501931725505955e-06,7.54645000328868e-08,9.815539397243686e-06,999.9999900056622
4.59,9.50210320427699e-06,7.556836447174059e-08,9.831167129076418e-06,999.9999900043882
4.6000000000000005,9.50227841770037e-06,7.567198205902866e-08,9.84676620532839e-06,999.9999900031108
4.61,9.502457365776098e-06,7.577535279475101e-08,9.862336625999599e-06,999.9999900018299
4.62,9.502640048504172e-06,7.587847667890765e-08,9.877878391090046e-06,999.9999900005456
4.63,9.502826465884592e-06,7.598135371149855e-08,9.89339150059973e-06,999.9999899992579
4.64,9.503016617917358e-06,7.608398389252375e-08,9.908875954528653e-06,999.9999899979666
4.65,9.503210504602472e-06,7.618636722198325e-08,9.924331752876815e-06,999.999989996672
4.66,9.503408125939931e-06,7.628850369987701e-08,9.939758895644215e-06,999.9999899953739
4.67,9.503609450903071e-06,7.639039611133596e-08,9.955156895336347e-06,999.9999899940724
4.68,9.503814346667116e-06,7.64920563794716e-08,9.970523664995162e-06,999.9999899927676
4.69,9.504022798101427e-06,7.659348586249644e-08,9.98585896688637e-06,999.9999899914594
4.7,9.504234805206004e-06,7.669468456041045e-08,1.0001162801009967e-05,999.9999899901482
4.71,9.504450367980848e-06,7.679565247321366e-08,1.0016435167365955e-05,999.9999899888335
4.72,9.504669486425959e-06,7.689638960090604e-08,1.0031676065954334e-05,999.9999899875155
4.73,9.504892160541335e-06,7.699689594348761e-08,1.0046885496775106e-05,999.9999899861944
4.74,9.505118390326979e-06,7.709717150095836e-08,1.0062063459828266e-05,999.9999899848698
4.75,9.505348175782889e-06,7.719721627331829e-08,1.007720995511382e-05,999.999989983542
4.76,9.505581516909067e-06,7.729703026056741e-08,1.0092324982631762e-05,999.999989982211
4.7700000000000005,9.50581841370551e-06,7.739661346270572e-08,1.0107408542382099e-05,999.9999899808768
4.78,9.506058866172221e-06,7.749596587973321e-08,1.0122460634364823e-05,999.9999899795391
4.79,9.506302874309198e-06,7.759508751164988e-08,1.013748125857994e-05,999.9999899781983
4.8,9.506550438116441e-06,7.769397835845573e-08,1.0152470415027446e-05,999.9999899768541
4.8100000000000005,9.50680155759395e-06,7.779263842015079e-08,1.0167428103707346e-05,999.9999899755067
4.82,9.507056232741727e-06,7.789106769673501e-08,1.0182354324619636e-05,999.9999899741559
4.83,9.507314463559771e-06,7.798926618820841e-08,1.0197249077764316e-05,999.999989972802
4.84,9.507576250048081e-06,7.8087233894571e-08,1.0212112363141388e-05,999.9999899714447
4.8500000000000005,9.507841592206657e-06,7.818497081582279e-08,1.022694418075085e-05,999.9999899700842
4.86,9.5081104900355e-06,7.828247695196375e-08,1.0241744530592703e-05,999.9999899687203
4.87,9.508382943534609e-06,7.83797523029939e-08,1.0256513412666949e-05,999.9999899673533
4.88,9.508658952703986e-06,7.847679686891322e-08,1.0271250826973583e-05,999.9999899659829
4.89,9.508938517543628e-06,7.857361064972173e-08,1.028595677351261e-05,999.9999899646093
4.9,9.509221637898149e-06,7.867019365766443e-08,1.0300631252074317e-05,999.9999899632323
4.91,9.509508225631008e-06,7.876655283814517e-08,1.0315274143710264e-05,999.9999899618523
4.92,9.509798206359931e-06,7.886269405269328e-08,1.0329885348034669e-05,999.999989960469
4.93,9.510091580084918e-06,7.895861730130877e-08,1.0344464865047534e-05,999.9999899590827
4.94,9.510388346805968e-06,7.905432258399163e-08,1.0359012694748861e-05,999.9999899576932
4.95,9.510688506523084e-06,7.914980990074186e-08,1.0373528837138645e-05,999.9999899563005
4.96,9.510992059236266e-06,7.924507925155947e-08,1.038801329221689e-05,999.9999899549048
4.97,9.511299004945509e-06,7.934013063644444e-08,1.0402466059983595e-05,999.9999899535059
4.98,9.511609343650818e-06,7.94349640553968e-08,1.041688714043876e-05,999.9999899521039
4.99,9.51192307535219e-06,7.952957950841652e-08,1.0431276533582383e-05,999.9999899506987
5.0,9.512240200049629e-06,7.962397699550361e-08,1.0445634239414467e-05,999.9999899492905
5.01,9.51256071774313e-06,7.971815651665808e-08,1.045996025793501e-05,999.9999899478792
5.0200000000000005,9.512884628432696e-06,7.981211807187992e-08,1.0474254589144015e-05,999.9999899464647
5.03,9.513211932118327e-06,7.990586166116914e-08,1.0488517233041477e-05,999.999989945047
5.04,9.513542628800022e-06,7.999938728452573e-08,1.05027481896274e-05,999.9999899436262
5.05,9.513876718477781e-06,8.009269494194968e-08,1.0516947458901783e-05,999.9999899422024
5.0600000000000005,9.514214201151605e-06,8.018578463344101e-08,1.0531115040864626e-05,999.9999899407754
5.07,9.514535416375318e-06,8.028005564026219e-08,1.0545423200990793e-05,999.9999899393638
5.08,9.514858657126105e-06,8.03742060072093e-08,1.0559711655613613e-05,999.9999899379504
5.09,9.515184958882448e-06,8.04681620367872e-08,1.0573971331836636e-05,999.9999899365342
5.1000000000000005,9.515514321644345e-06,8.05619237289959e-08,1.0588202229659863e-05,999.9999899351152
5.11,9.515846745411798e-06,8.065549108383537e-08,1.0602404349083294e-05,999.9999899336933
5.12,9.516182230184805e-06,8.074886410130563e-08,1.0616577690106926e-05,999.9999899322687
5.13,9.516520775963367e-06,8.084204278140668e-08,1.0630722252730762e-05,999.9999899308413
5.14,9.516862382747485e-06,8.093502712413852e-08,1.0644838036954803e-05,999.999989929411
5.15,9.517207050537157e-06,8.102781712950115e-08,1.0658925042779049e-05,999.9999899279779
5.16,9.517554779332383e-06,8.112041279749456e-08,1.0672983270203494e-05,999.999989926542
5.17,9.517905569133165e-06,8.121281412811876e-08,1.0687012719228145e-05,999.9999899251033
5.18,9.518259419939502e-06,8.130502112137374e-08,1.0701013389853e-05,999.9999899236617
5.19,9.518616331751393e-06,8.139703377725953e-08,1.0714985282078057e-05,999.9999899222174
5.2,9.518976304568839e-06,8.14888520957761e-08,1.0728928395903318e-05,999.9999899207703
5.21,9.51933933839184e-06,8.158047607692344e-08,1.0742842731328782e-05,999.9999899193203
5.22,9.519705433220396e-06,8.167190572070157e-08,1.075672828835445e-05,999.9999899178675
5.23,9.520074589054507e-06,8.176314102711052e-08,1.0770585066980322e-05,999.999989916412
5.24,9.520446805894174e-06,8.185418199615022e-08,1.0784413067206396e-05,999.9999899149536
5.25,9.520822083739394e-06,8.194502862782072e-08,1.0798212289032674e-05,999.9999899134924
5.26,9.52120042259017e-06,8.203568092212202e-08,1.0811982732459156e-05,999.9999899120284
5.2700000000000005,9.5215818224465e-06,8.21261388790541e-08,1.0825724397485841e-05,999.9999899105616
5.28,9.521966283308385e-06,8.221640249861696e-08,1.0839437284112729e-05,999.9999899090919
5.29,9.522353805175827e-06,8.230647178081061e-08,1.085312139233982e-05,999.9999899076195
5.3,9.52274438804882e-06,8.239634672563505e-08,1.0866776722167116e-05,999.9999899061442
5.3100000000000005,9.523138031927371e-06,8.248602733309029e-08,1.0880403273594617e-05,999.9999899046661
5.32,9.523534736811476e-06,8.257551360317631e-08,1.0894001046622317e-05,999.9999899031852
5.33,9.523934502701135e-06,8.26648055358931e-08,1.0907570041250223e-05,999.9999899017015
5.34,9.52433732959635e-06,8.27539031312407e-08,1.0921110257478331e-05,999.999989900215
5.3500000000000005,9.52474321749712e-06,8.284280638921908e-08,1.0934621695306645e-05,999.9999898987257
5.36,9.525152166403445e-06,8.293151530982825e-08,1.094810435473516e-05,999.9999898972336
5.37,9.525564176315325e-06,8.302002989306819e-08,1.096155823576388e-05,999.9999898957386
5.38,9.525979247232758e-06,8.310835013893894e-08,1.09749833383928e-05,999.9999898942409
5.39,9.526397379155748e-06,8.319647604744047e-08,1.0988379662621927e-05,999.9999898927404
5.4,9.526818572084292e-06,8.32844076185728e-08,1.1001747208451258e-05,999.999989891237
5.41,9.527242826018391e-06,8.33721448523359e-08,1.101508597588079e-05,999.9999898897307
5.42,9.527670140958044e-06,8.345968774872978e-08,1.1028395964910527e-05,999.9999898882218
5.43,9.528100516903253e-06,8.354703630775446e-08,1.1041677175540465e-05,999.99998988671
5.44,9.528533953854016e-06,8.363419052940993e-08,1.105492960777061e-05,999.9999898851953
5.45,9.528970451810335e-06,8.37211504136962e-08,1.1068153261600955e-05,999.9999898836779
5.46,9.529410010772209e-06,8.380791596061324e-08,1.1081348137031506e-05,999.9999898821576
5.47,9.529852630739637e-06,8.389448717016106e-08,1.109451423406226e-05,999.9999898806345
5.48,9.53029831171262e-06,8.39808640423397e-08,1.1107651552693216e-05,999.9999898791087
5.49,9.530747053691157e-06,8.406704657714909e-08,1.1120760092924377e-05,999.99998987758
5.5,9.53119885667525e-06,8.415303477458928e-08,1.113383985475574e-05,999.9999898760485
5.51,9.531653720664898e-06,8.423882863466027e-08,1.1146890838187307e-05,999.9999898745142
5.5200000000000005,9.532111645660102e-06,8.432442815736204e-08,1.1159913043219079e-05,999.9999898729772
5.53,9.532572631660859e-06,8.44098333426946e-08,1.1172906469851052e-05,999.9999898714372
5.54,9.533036678667172e-06,8.449504419065794e-08,1.118587111808323e-05,999.9999898698944
5.55,9.533503786679039e-06,8.458006070125208e-08,1.1198806987915609e-05,999.9999898683488
5.5600000000000005,9.533973955696461e-06,8.466488287447699e-08,1.1211714079348195e-05,999.9999898668005
5.57,9.534447185719438e-06,8.47495107103327e-08,1.1224592392380983e-05,999.9999898652494
5.58,9.53492347674797e-06,8.48339442088192e-08,1.1237441927013973e-05,999.9999898636953
5.59,9.535402828782056e-06,8.491818336993647e-08,1.1250262683247168e-05,999.9999898621386
5.6000000000000005,9.535885241821698e-06,8.500222819368455e-08,1.1263054661080567e-05,999.9999898605789
5.61,9.536370715866895e-06,8.508607868006341e-08,1.1275817860514167e-05,999.9999898590165
5.62,9.536859250917647e-06,8.516973482907306e-08,1.1288552281547973e-05,999.9999898574513
5.63,9.537350846973953e-06,8.52531966407135e-08,1.130125792418198e-05,999.9999898558832
5.64,9.537845504035814e-06,8.53364641149847e-08,1.1313934788416192e-05,999.9999898543124
5.65,9.53834322210323e-06,8.541953725188672e-08,1.1326582874250608e-05,999.9999898527387
5.66,9.538844001176201e-06,8.550241605141951e-08,1.1339202181685225e-05,999.9999898511622
5.67,9.539347841254728e-06,8.55851005135831e-08,1.1351792710720047e-05,999.9999898495829
5.68,9.539854742338808e-06,8.566759063837748e-08,1.1364354461355072e-05,999.9999898480008
5.69,9.540364704428445e-06,8.574988642580264e-08,1.1376887433590301e-05,999.9999898464159
5.7,9.540877727523635e-06,8.583198787585858e-08,1.1389391627425734e-05,999.9999898448282
5.71,9.54139381162438e-06,8.591389498854532e-08,1.140186704286137e-05,999.9999898432377
5.72,9.54191295673068e-06,8.599560776386284e-08,1.1414313679897208e-05,999.9999898416443
5.73,9.542435162842536e-06,8.607712620181115e-08,1.1426731538533251e-05,999.9999898400481
5.74,9.542960429959947e-06,8.615845030239025e-08,1.1439120618769496e-05,999.9999898384492
5.75,9.543488758082912e-06,8.623958006560013e-08,1.1451480920605945e-05,999.9999898368474
5.76,9.544020147211431e-06,8.632051549144081e-08,1.1463812444042599e-05,999.9999898352428
5.7700000000000005,9.544554597345506e-06,8.640125657991228e-08,1.1476115189079456e-05,999.9999898336354
5.78,9.545092108485136e-06,8.648180333101453e-08,1.1488389155716514e-05,999.9999898320251
5.79,9.545632680630321e-06,8.656215574474756e-08,1.1500634343953777e-05,999.9999898304121
5.8,9.54617631378106e-06,8.664231382111138e-08,1.1512850753791243e-05,999.9999898287963
5.8100000000000005,9.546723007937353e-06,8.672227756010599e-08,1.1525038385228914e-05,999.9999898271776
5.82,9.547272763099203e-06,8.680204696173139e-08,1.1537197238266787e-05,999.9999898255561
5.83,9.547825579266607e-06,8.688162202598758e-08,1.1549327312904864e-05,999.9999898239319
5.84,9.548381456439566e-06,8.696100275287456e-08,1.1561428609143143e-05,999.9999898223048
5.8500000000000005,9.54894039461808e-06,8.704018914239231e-08,1.1573501126981628e-05,999.9999898206748
5.86,9.549502393802149e-06,8.711918119454087e-08,1.1585544866420315e-05,999.9999898190422
5.87,9.550067453991774e-06,8.71979789093202e-08,1.1597559827459205e-05,999.9999898174066
5.88,9.55063557518695e-06,8.727658228673033e-08,1.1609546010098298e-05,999.9999898157682
5.89,9.551206757387685e-06,8.735499132677124e-08,1.1621503414337595e-05,999.9999898141272
5.9,9.551781000593974e-06,8.743320602944295e-08,1.1633432040177097e-05,999.9999898124831
5.91,9.552358304805816e-06,8.751122639474543e-08,1.1645331887616801e-05,999.9999898108364
5.92,9.552938670023214e-06,8.758905242267871e-08,1.1657202956656708e-05,999.9999898091868
5.93,9.553522096246168e-06,8.766668411324276e-08,1.1669045247296818e-05,999.9999898075345
5.94,9.554108583474676e-06,8.774412146643763e-08,1.1680858759537134e-05,999.9999898058792
5.95,9.554698131708739e-06,8.782136448226326e-08,1.1692643493377652e-05,999.9999898042212
5.96,9.555290740948356e-06,8.789841316071968e-08,1.1704399448818373e-05,999.9999898025603
5.97,9.555886411193528e-06,8.79752675018069e-08,1.1716126625859296e-05,999.9999898008967
5.98,9.556485142444256e-06,8.80519275055249e-08,1.1727825024500426e-05,999.9999897992302
5.99,9.557086934700538e-06,8.81283931718737e-08,1.1739494644741757e-05,999.9999897975609
6.0,9.557691787962376e-06,8.820466450085327e-08,1.1751135486583292e-05,999.999989795889
6.01,9.558299702229767e-06,8.828074149246364e-08,1.1762747550025029e-05,999.999989794214
6.0200000000000005,9.558910677502715e-06,8.83566241467048e-08,1.1774330835066973e-05,999.9999897925363
6.03,9.559524713781217e-06,8.843231246357674e-08,1.1785885341709118e-05,999.9999897908558
6.04,9.560141811065273e-06,8.850780644307947e-08,1.1797411069951465e-05,999.9999897891724
6.05,9.560761969354884e-06,8.858310608521298e-08,1.1808908019794016e-05,999.9999897874864
6.0600000000000005,9.561385188650052e-06,8.865821138997729e-08,1.1820376191236774e-05,999.9999897857974
6.07,9.562011468950773e-06,8.873312235737237e-08,1.1831815584279732e-05,999.9999897841057
6.08,9.562640810257048e-06,8.880783898739825e-08,1.1843226198922894e-05,999.999989782411
