t,A_dopa_b,C_dopa_b,C_OMD_b,C_Ro_central,A_bens,C_bens_central,C_bens_peripheral,A_Ro,C_Ro_peripheral
2.57,0.44593638921604506,12.516987529832933,20.285663284039995,0.012291165282205998,1.7421625012891448,0.021179283871491837,0.04592394420263333,0.0023907257723002075,0.05016207365396754
2.58,0.43662570678563456,12.432938367819718,20.325613214260077,0.012228020111872346,1.7258629019772322,0.020991941617454348,0.045783525571715514,0.002332398188488591,0.05003672911531468
2.59,0.4275094209059501,12.349296160211363,20.36518673398742,0.012165688501410893,1.709715801012378,0.020806293294289246,0.04564284647005766,0.0022754936385566012,0.04991159162268177
2.6,0.41858347407167157,12.26606158095906,20.40438578351238,0.01210415344476925,1.693719771664414,0.02062232337426776,0.045501917901832285,0.0022199774221255274,0.049786663152260956
2.61,0.4098438922505248,12.183235239521588,20.443212304439687,0.012043398326903123,1.6778734005147782,0.020440016472803663,0.04536075072215949,0.0021658156680973567,0.049661945619382836
2.62,0.40128678297301756,12.100817682308968,20.48166823939521,0.011983406913257428,1.662175287327272,0.020259357347073497,0.045219355638823004,0.0021129753120514403,0.0495374408801662
2.63,0.392908337161024,12.018809392475003,20.51975553230511,0.011924163363366111,1.6466240450297982,0.020080330895816685,0.04507774321238227,0.0020614241256895656,0.04941315072941058
2.64,0.3847048252484643,11.937210792232626,20.55747612780075,0.011865652207638848,1.6312182995265623,0.0199029221573333,0.04493592385873484,0.0020111306668380235,0.04928907690422359
2.65,0.3766725933951727,11.856022245136062,20.594831970636257,0.011807858324777194,1.6159566895126138,0.019727116307506787,0.04479390785164498,0.001962064230808675,0.049165221087550254
2.66,0.36880806572023883,11.775244055612376,20.63182500604208,0.011750766957760724,1.6008378664710536,0.019552898659768534,0.04465170532263374,0.0019141948849885349,0.04904158490569294
2.67,0.3611077419267129,11.69487647060581,20.66845717936105,0.011694363700319227,1.5858604945301429,0.019380254663573106,0.04450932626289273,0.0018674934397428465,0.04891816993042993
2.68,0.3535681923221515,11.614919682503517,20.70473043526766,0.011638634466934276,1.5710232502380104,0.019209169901997322,0.04436678052638569,0.0018219313837820686,0.04879497768370074
2.69,0.3461860600450784,11.535373828539326,20.740646718136436,0.0115835655084903,1.5563248225642676,0.01903963009175186,0.0442240778296778,0.0017774809180214268,0.048672009635177274
2.7,0.3389580598037695,11.456238991869474,20.776207971857595,0.011529143405766875,1.5417639127928464,0.018871621082036345,0.04408122775333424,0.0017341149416294803,0.04854926720328798
2.71,0.3318809722911805,11.377515204965583,20.811416138941645,0.011475355035941132,1.5273392342721286,0.018705128851876997,0.04393823974537344,0.0016918069798537141,0.04842675176045005
2.72,0.32495164628385326,11.29920244893185,20.846273160882877,0.011422187587139353,1.513049512417358,0.01854013951014682,0.043795123121087395,0.0016505312155006217,0.04830446463081061
2.73,0.31816699827567,11.221300654073898,20.880780978124175,0.011369628557468685,1.498893484633993,0.018376639294745183,0.04365188706400167,0.001610262486932531,0.048182407090407095
2.74,0.3115240063734246,11.143809703721105,20.91494152906227,0.01131766571856047,1.4848699000456307,0.01821461456969923,0.043508540629645286,0.0015709762095175099,0.04806058037286194
2.75,0.3050197123946298,11.066729433430059,20.948756750421612,0.011266287129899197,1.4709775195002615,0.018054051825225022,0.04336509274531812,0.0015326484066232556,0.04793898566715764
2.7600000000000002,0.29865122223112517,10.990059631106963,20.982228577344134,0.01121548114229464,1.457215115519983,0.017894937677187486,0.04322155221067265,0.0014952557171895521,0.04781762411710416
2.77,0.2924156992969977,10.913800041200451,21.01535894230908,0.011165236358898444,1.4435814720089917,0.01773725886398975,0.04307792770176778,0.0014587753117350892,0.04769649682742895
2.7800000000000002,0.28631036666877335,10.8379503638009,21.048149775521253,0.011115541649629157,1.430075384264493,0.01758100224668386,0.04293422777077105,0.001423184923553805,0.047575604861536086
2.79,0.28033250792893855,10.762510254417471,21.080603005088353,0.011066386157442754,1.416695658946054,0.017426154808639648,0.04279046084626022,0.0013884628623183617,0.04745494924053663
2.8000000000000003,0.27447946049214417,10.687479328383827,21.11272055590622,0.011017759258924292,1.4034411137731002,0.01727270365232233,0.042646635237423895,0.001354587929179973,0.047334530949406296
2.81,0.26874861779102094,10.612857159835157,21.144504350064235,0.010969650578775273,1.3903105775416413,0.017120635999465148,0.04250275913368298,0.0013215394480927622,0.047214350934733994
2.82,0.26313742967986586,10.538643281687415,21.175956306953758,0.010922049993259698,1.3773028900806705,0.01696993919060055,0.04235884060517948,0.0012892972733219903,0.04709441010419205
2.83,0.257643397360736,10.46483718919502,21.207078342414952,0.01087494760082325,1.364416902001573,0.016820600682389743,0.042214887606229344,0.0012578417261766407,0.04697470933113077
2.84,0.25226407407597995,10.39143833977178,21.237872368892923,0.010828333727338048,1.351651474664127,0.01667260804725596,0.04207090797567323,0.0012271536063977145,0.04685524945376834
2.85,0.2469970657017159,10.318446152807077,21.2683402955825,0.010782198930606222,1.3390054801417992,0.016525948973010275,0.041926909437239014,0.0011972142019438475,0.04673603127449548
2.86,0.24184002718830702,10.245860012321549,21.29848402783327,0.010736533980240997,1.326477801024565,0.016380611260749186,0.04178289960222769,0.0011680052456986608,0.04661705556302529
2.87,0.23679066176024613,10.173679267739306,21.328305467045837,0.010691329853914746,1.3140673303295374,0.016236582823898938,0.04163888597065743,0.0011395089074603228,0.0464983230569871
2.88,0.2318467218300878,10.101903233445482,21.35780651087651,0.010646577743679844,1.301772971480685,0.016093851687994834,0.041494875931421246,0.0011117078076418264,0.04637983446094708
2.89,0.2270060065621908,10.03053119070797,21.386989052839876,0.010602269042580818,1.2895936381539952,0.015952405989029132,0.04135087676436626,0.0010845849884907857,0.04626159044850726
2.9,0.22226635998141522,9.959562389218185,21.415854982009094,0.01055839533447981,1.2775282541443584,0.015812233972030083,0.0412068956420628,0.0010581238922355357,0.04614359166390261
2.91,0.21762567210393052,9.888996046448701,21.44440618326271,0.010514948401552131,1.2655757533563752,0.015673323990959206,0.041062939629804965,0.0010323083773137965,0.04602583872083756
2.92,0.21308187739190415,9.818831348949168,21.47264453704718,0.010471920216146022,1.253735079685156,0.015535664507438327,0.040919015687181017,0.0010071227009034634,0.045908332203765424
2.93,0.20863295205777826,9.749067454501319,21.500571918929545,0.01042930292597857,1.2420051868484172,0.015399244088958442,0.040775130670337556,0.0009825514870938344,0.045791072670209154
2.94,0.20427691545274973,9.679703491234557,21.528190199894425,0.010387088863011708,1.2303850383909412,0.01526405140892235,0.04063129133178744,0.0009585797460847554,0.04567406064938152
2.95,0.20001182913117216,9.610738558466558,21.55550124621778,0.010345270538842932,1.2188736075912063,0.015130075245646477,0.04048750432161188,0.0009351928643260968,0.04555729664291261
2.96,0.1958357932485055,9.542171729597428,21.582506918850235,0.010303840624794941,1.2074698772515926,0.014997304480123983,0.0403437761903196,0.0009123765616910279,0.04544078112796954
2.97,0.19174694784222762,9.47400205126478,21.609209073697105,0.010262791960074806,1.196172839700583,0.014865728096043432,0.04020011338868816,0.0008901169091270182,0.045324514555988044
2.98,0.18774347436909172,9.40622854223547,21.635609561950993,0.010222117561203507,1.184981496811201,0.014735335179980297,0.04005652226737747,0.0008684003490361465,0.04520849735120428
2.99,0.18382358926643308,9.338850198590412,21.661710228944457,0.010181810586158448,1.17389485965904,0.01460611491775357,0.03991300908166466,0.0008472136181029597,0.04509272991626967
3.0,0.17998554671397365,9.271865991665033,21.68751291470863,0.010141864350801087,1.1629119485948989,0.014478056595193935,0.039769579990286755,0.0008265437827510437,0.04497721262968846
3.0100000000000002,0.17622763834561989,9.20527486835196,21.713019453967856,0.010102272327900334,1.1520317931819017,0.01435114959747008,0.039626241056210376,0.0008063782371058477,0.04486194584597675
3.02,0.17254819183772793,9.13907575234126,21.738231675923902,0.01006302813986723,1.141253432079397,0.014225383407848614,0.03948299824815634,0.0007867046874146304,0.044746929896805746
3.0300000000000002,0.16894556801002414,9.073267546573302,21.763151403762727,0.010024125543112829,1.1305759128577781,0.01410074760571893,0.03933985744310439,0.0007675111184248984,0.044632165093455634
3.04,0.16541816240256732,9.00784913203787,21.787780454996415,0.009985558437601976,1.1199982920215423,0.013977231866833978,0.039196824425843,0.0007487858140280906,0.044517651725327255
3.0500000000000003,0.1619644061944516,8.942819367047509,21.81212064168554,0.009947320872530611,1.109519635006482,0.013854825963275872,0.039053904888889074,0.0007305173695471752,0.0444033900590591
3.06,0.15858276067114985,8.878177091971496,21.83617376944783,0.00990940701621524,1.0991390158620848,0.013733519760071408,0.038911104436865816,0.0007126946269689295,0.044289380343247364
3.0700000000000003,0.15527171979380908,8.813921127134773,21.85994163798987,0.009871811170988154,1.0888555173275538,0.013613303215996547,0.038768428585305076,0.0006953067070814015,0.04417562280612022
3.08,0.1520298100755441,8.750050272947867,21.88342604113453,0.009834527773005279,1.0786682307807527,0.013494166383028677,0.03862588276125217,0.0006783430091199254,0.04406211765557315
3.09,0.14885558841149213,8.686563311843134,21.9066287664599,0.00979755138093775,1.068576256080379,0.01337609940466235,0.038483472305378276,0.0006617931864890389,0.04394886508094636
3.1,0.14574764088555914,8.623459009359701,21.929551595123115,0.00976087667000337,1.0585787014581034,0.013259092514756854,0.03834120247338661,0.0006456471339783353,0.043835865253965524
3.11,0.14270458356884735,8.560736113484362,21.952196302061516,0.009724498436862327,1.0486746835133973,0.013143136037476785,0.038199078435968196,0.0006298949983618782,0.04372311832798042
3.12,0.13972506280303773,8.49839335442103,21.9745646560968,0.009688411601633707,1.038863327184044,0.013028220386973821,0.03805710527910237,0.0006145271827972485,0.043610624437654066
3.13,0.13680775120673339,8.436429448184047,21.996658419226872,0.009652611186825834,1.029143765488285,0.01291433606463769,0.03791528800757828,0.0005995343015470063,0.04349838370227092
3.14,0.133951349475634,8.374843095022044,22.018479347017806,0.009617092327572544,1.0195151395752717,0.012801473659628852,0.037773631544167324,0.0005849072020668477,0.04338639622413774
3.15,0.1311545867839591,8.313632979063033,22.04002918873025,0.009581850274235219,1.0099765987038114,0.012689623848648022,0.037632140729809145,0.0005706369706617246,0.043274662088180545
3.16,0.1284162177846642,8.252797771057832,22.06130968679996,0.00954688037680841,1.0005273000336494,0.012578777393710033,0.0374908203264372,0.0005567148989950769,0.043163181364395405
3.17,0.12573502275056866,8.192336128271327,22.082322576914738,0.009512178086155123,0.9911664085889481,0.012468925141750799,0.03734967501737908,0.0005431324868059459,0.04305195410765994
3.18,0.12310980794465891,8.13224669415511,22.103069588134947,0.009477738956437439,0.9818930972354909,0.012360058024380408,0.0372087094075642,0.0005298814471960886,0.042940980357357064
3.19,0.12053940543486136,8.072528098523401,22.123552442908476,0.009443558644566806,0.9727065466275712,0.012252167057313508,0.03706792802415871,0.0005169537055048065,0.04283026013746622
3.2,0.11802267009073968,8.01317896034212,22.14377285655061,0.009409632894722575,0.9636059449943652,0.012145243338090788,0.036927335319456925,0.0005043413660682631,0.04271979345899746
3.21,0.11555848097864414,7.954197886445405,22.16373253755911,0.009375957546194786,0.9545904881761605,0.012039278046460497,0.036786935670259785,0.0004920367291461604,0.04260958031876585
3.22,0.11314574207739328,7.895583470846074,22.183433187800336,0.009342528537486496,0.9456593796269097,0.011934262444401544,0.03664673337772997,0.00048003229979572164,0.042499620698751614
3.23,0.11078337865283058,7.8373342981599174,22.202876501870886,0.009309341887764345,0.9368118301569782,0.01183018787338035,0.03650673267089129,0.00046832074804478035,0.04238991456901766
3.24,0.10847033857112942,7.779448942361214,22.222064167397185,0.009276393704123772,0.9280470579698675,0.011727045754737733,0.036366937706003445,0.00045689492456835304,0.04228046188657333
3.25,0.10620559219901064,7.721925966858345,22.24099786506656,0.009243680181422222,0.9193642886165565,0.011624827589198715,0.03622735256709407,0.0004457478603832017,0.042171262595404865
3.2600000000000002,0.10398813175309803,7.66476392510703,22.259679268553846,0.009211197599282165,0.910762754915196,0.01152352495601336,0.03608798126697532,0.0004348727604601235,0.042062316626950744
3.27,0.1018169694014726,7.60796136243201,22.27811004421134,0.00917894231265567,0.9022416967933794,0.011423129511273196,0.03594882774934471,0.0004242629834978073,0.041953623901588744
3.2800000000000002,0.0996911381861035,7.5515168151192675,22.296291851293773,0.00914691075694725,0.8938003613053535,0.011323632988090443,0.03580989588843624,0.00041391205298749493,0.04184518432783529
3.29,0.09760969263591322,7.4954288097959365,22.314226342123515,0.00911509945143128,0.8854380026344671,0.011225027196620182,0.035671189488881656,0.0004038136646052694,0.04173699780181176
3.3000000000000003,0.09557170544365831,7.43969586665332,22.331915161512427,0.009083504982677099,0.877153881838429,0.011127304021343504,0.03553271228916327,0.0003939616506540127,0.041629064209855515
3.31,0.09357626897381413,7.384316497956914,22.349359947096403,0.009052124012546544,0.8689472669087918,0.011030455421697052,0.03539446796067768,0.00038434999729759024,0.04152138342726612
3.3200000000000003,0.0916224951552554,7.32928920812248,22.366562329363948,0.00902095327793525,0.8608174327272704,0.010934473431603933,0.03525646010824177,0.00037497284405428035,0.04141395531834964
3.33,0.08970951436318683,7.27461249479545,22.38352393149524,0.008989989585445234,0.8527636609529484,0.010839350158268533,0.0351186922715618,0.00036582447240537605,0.041306779737261066
3.34,0.08783647444132532,7.2202848497918275,22.40024636922762,0.008959229806764021,0.844785239918919,0.010745077781071796,0.03498116792657079,0.00035689929592130616,0.04119985652873535
3.35,0.08600254135022709,7.166304758430561,22.416731251026324,0.008928670882223912,0.8368814646389707,0.010651648551638578,0.03484389048523201,0.0003481918679558973,0.04109318552753099
3.36,0.08420689959409917,7.112670699073115,22.43298017821262,0.008898309823203734,0.8290516368013773,0.010559054793767697,0.03470686329552386,0.0003396968868515134,0.04098676655805539
3.37,0.08244874901921904,7.059381146296098,22.448994744414527,0.008868143696437555,0.8212950645094382,0.010467288900664484,0.034570089644948926,0.0003314091622981632,0.04088059943683967
3.38,0.08072730654146086,7.006434569133098,22.464776535938178,0.008838169632919331,0.813611062365237,0.010376343335829125,0.03443357275926628,0.0003233236345017061,0.04077468397114002
3.39,0.07904180571351666,6.953829431473327,22.480327131735038,0.00880838482599597,0.8059989514044729,0.010286210632358742,0.03429731580329743,0.0003154353701366283,0.040669019959241305
3.4,0.07739149718578223,6.901564191563576,22.495648103535594,0.00877878653389895,0.7984580590945047,0.01019688339292281,0.0341613218808534,0.00030773956782715017,0.040563607190061496
3.41,0.075775645349594,6.8496373053596535,22.51074101527482,0.008749372063456624,0.7909877190556877,0.010108354286790924,0.03402559403850496,0.0003002315232385765,0.04045844544572242
3.42,0.0741935304077408,6.798047224405275,22.525607423524484,0.008720138780560573,0.7835872711760817,0.010020616051051017,0.033890135263889294,0.0002929066515878388,0.04035353449990346
3.43,0.07264444813756181,6.746792396030182,22.540248877496342,0.008691084109218681,0.7762560615608586,0.00993366149006669,0.033754948486313885,0.000285760485656088,0.04024887411799385
3.44,0.07112770974909978,6.6958712634576445,22.554666919063738,0.008662205531103948,0.7689934424872392,0.009847483474993483,0.033620036577282714,0.00027878867486727684,0.04014446405716704
3.45,0.0696426391500511,6.645282268551008,22.568863082305416,0.008633500572446723,0.7617987721651208,0.009762074941225002,0.0334854023537165,0.0002719869572129688,0.040040304068451604
3.46,0.06818857480464932,6.595023849885069,22.582838893895694,0.00860496681334843,0.7546714148419301,0.009677428889506304,0.033351048576400304,0.00026535117928083886,0.03993639389526535
3.47,0.06676486969538821,6.545094442740303,22.596595873142906,0.008576601887762983,0.7476107407691222,0.009593538385573403,0.033216977950352174,0.0002588772962555771,0.03983273327342061
3.48,0.06537089051571868,6.495492479891505,22.610135531889483,0.008548403479834139,0.740616126105356,0.009510396559118015,0.03308319312606559,0.00025256136411043814,0.03972932193170576
3.49,0.0640060160158644,6.446216393265467,22.623459374258015,0.008520369316166499,0.7336869527527125,0.009427996602038862,0.03294969670167757,0.0002463995230799863,0.03962615959310876
3.5,0.06266963822688078,6.397264612645054,22.636568896920732,0.008492497171916647,0.726822608420464,0.00934633176911754,0.032816491221990776,0.00024038801076491667,0.039523245973858215
3.5100000000000002,0.06136116267597979,6.348635565400692,22.649465589182363,0.00846478487195294,0.7200224866140346,0.009265395377897436,0.03268357917853357,0.00023452316465596737,0.03942058078324202
3.52,0.06008000704628291,6.300327677833841,22.66215093278655,0.008437230284724173,0.7132859864909594,0.009185180807145229,0.03255096301145141,0.00022880140903997547,0.03931816372457984
3.5300000000000002,0.058825600472794656,6.252339375862618,22.67462640183592,0.008409831319126902,0.7066125127703028,0.00910568149588209,0.032418645110661434,0.00022321924833064907,0.03921599449572127
3.54,0.05759738417865758,6.204669084321669,22.686893462951637,0.008382585927689873,0.7000014757547028,0.009026890943615116,0.032286627815455035,0.0002177732739338256,0.03911407278854482
3.5500000000000003,0.05639481200125835,6.15731522637042,22.69895357541009,0.008355492109171499,0.6934522913474759,0.008948802710516216,0.03215491341417195,0.00021246016984867905,0.03901239828854877
3.56,0.05521734850369958,6.110276225411132,22.710808190855783,0.0083285478999395,0.6869643808564414,0.008871410415327876,0.03202350414680519,0.00020727669425013638,0.038910970676218695
3.5700000000000003,0.054064469076029235,6.063550504940025,22.7224587533642,0.008301751374609983,0.6805371709725102,0.008794707735131515,0.031892402205203625,0.00020221968089845636,0.038809789626928624
3.58,0.05293566012646936,6.017136488304942,22.733906699520457,0.00827510064710537,0.6741700937561804,0.008718688405200134,0.03176160973316598,0.00019728604144561468,0.03870885481077609
3.59,0.051830419933326544,5.97103259777336,22.745153458611146,0.008248593874736662,0.6678625866857328,0.008643346219508675,0.03163112882568977,0.00019247277421226692,0.03860816589193725
3.6,0.05074825612210019,5.925237257114996,22.756200452230793,0.008222229246715592,0.6616140923991446,0.008568675027979719,0.03150096153242185,0.00018777693963923958,0.03850772253048983
3.61,0.04968868659851402,5.879748890585906,22.76704909448825,0.008196004988619282,0.6554240587490555,0.008494668737065994,0.03137110985681411,0.00018319566988381016,0.038407524381707844
3.62,0.04865123931071181,5.834565923131692,22.77770079200984,0.008169919361450327,0.6492919387516717,0.008421321309202366,0.031241575756734124,0.00017872616684804274,0.0383075710962129
3.63,0.047635453376893594,5.789686779165933,22.788156944175185,0.00814397066692442,0.6432171906647041,0.00834862676363338,0.031112361143310174,0.00017436571352850096,0.03820786231913732
3.64,0.04664087598817875,5.7451098857565,22.79841894263226,0.008118157233475315,0.6371992776670806,0.008276579172995633,0.030983467885226556,0.00017011164411669122,0.03810839769234663
3.65,0.04566706415465281,5.700833670759034,22.808488171639105,0.008092477424371686,0.6312376679947012,0.008205172664761626,0.030854897806776888,0.00016596136140175843,0.03800917685315389
3.66,0.0447135841083376,5.656856563394767,22.818366008005285,0.008066929635130258,0.6253318348559985,0.008134401420336348,0.03072665268893155,0.00016191233127489971,0.037910199434732235
3.67,0.0437800122067846,5.613176993260953,22.828053821285188,0.00804151229770337,0.6194812564941807,0.008064259675717632,0.03059873426840186,0.00015796209171757282,0.03781146506545126
3.68,0.04286593228051867,5.569793393057517,22.837552973378713,0.008016223868689056,0.6136854158965254,0.007994741718393521,0.030471144241520635,0.0001541082276378641,0.037712973370752426
3.69,0.04197093720143005,5.5267041969027915,22.846864818835435,0.007991062836506593,0.6079438009225244,0.00792584188870528,0.030343884262406973,0.00015034838624565345,0.03761472397201076
3.7,0.04109462844094527,5.483907840749819,22.855990704822737,0.007966027719523636,0.6022559042337499,0.007857554579096433,0.030216955943837692,0.00014668027308490292,0.03751671648683405
3.71,0.040236616708952656,5.441402761672981,22.864931971271204,0.007941117068992117,0.5966212233344796,0.00778987423454282,0.030090360856610286,0.00014310165833932384,0.03741895052859727
3.72,0.03939651941989214,5.39918740047178,22.873689950505646,0.007916329457964423,0.591039260279905,0.007722795349437976,0.029964100533427903,0.0001396103531977385,0.03732142570820849
3.73,0.038573962361204216,5.3572601998811065,22.882265967557373,0.007891663488778433,0.5855095218246184,0.0076563124691733445,0.029838176466794916,0.0001362042258747953,0.03722414163291915
3.74,0.037768579000240686,5.315619605250449,22.890661340093637,0.007867117790107663,0.580031519323682,0.00759042018908018,0.029712590110278273,0.0001328811953471475,0.03712709790679525
3.75,0.036980011786125914,5.274264063139619,22.898877378664174,0.007842691022742501,0.5746047688498127,0.007525113155676196,0.02958734287683496,0.00012963924372484236,0.037030294129797324
3.7600000000000002,0.036207909239017795,5.233192024312544,22.906915386282552,0.007818381866993079,0.569228790849269,0.007460386062992634,0.029462436143397816,0.00012647638940424915,0.03693372989978999
3.77,0.03545192728914798,5.192401942294174,22.914776658678576,0.0077941890286327056,0.5639031102631077,0.00739623365386432,0.029337871249147756,0.0001233906997855776,0.036837404811596065
3.7800000000000002,0.03471172906170512,5.151892273549952,22.922462484305292,0.007770111238060942,0.55862725647825,0.007332650719404721,0.029213649496094878,0.00012038028952150911,0.03674131845713142
3.79,0.03398698539904198,5.111661476896362,22.929974144459788,0.007746147252656576,0.5534007633620139,0.007269632099371222,0.029089772148529886,0.00011744332556883444,0.0366454704250309
3.8000000000000003,0.033277374107715585,5.071708014241362,22.937312913207037,0.007722295853612477,0.5482231691524391,0.007207172680992318,0.028966240434427505,0.00011457802047148238,0.03654986030115471
3.81,0.03258257868205496,5.032030351870833,22.94448005722274,0.0076985558405034075,0.5430940162895994,0.007145267397165408,0.028843055547649044,0.00011178262080828635,0.03645448766945662
3.8200000000000003,0.03190228956565405,4.992626959087865,22.951476836028966,0.007674926036845039,0.5380128515330347,0.007083911227706241,0.028720218646270834,0.0001090554190832998,0.03635935211109835
3.83,0.031236203782302033,4.953496308553786,22.958304501976038,0.007651405288575435,0.5329792258968546,0.007023099198653751,0.028597730853382804,0.00010639475051857082,0.03626445320469292
3.84,0.030584025748835432,4.914636875399395,22.96496430040306,0.007627992467606315,0.5279926947226782,0.006962826383045168,0.028475593256024737,0.00010379900065308573,0.03616979052573811
3.85,0.029945464464673457,4.876047140100635,22.971457469258688,0.007604686459922567,0.5230528173215339,0.0069030878970930505,0.02835380690993882,0.00010126658001939254,0.03607536364852025
3.86,0.02932023548418,4.837725586385177,22.977785239434375,0.007581486174078285,0.5181591571847409,0.006843878902431873,0.028232372836644662,9.879594227812576e-05,0.03598117214475714
3.87,0.028708060205213895,4.799670701927321,22.983948834697845,0.00755839053824759,0.5133112818755128,0.006785194604958741,0.0281112920248224,9.638557796678052e-05,0.035887215584070715
3.88,0.028108666868647138,4.7618809772725035,22.989949471872254,0.007535398504471351,0.5085087631338716,0.006727030255949906,0.027990565428826115,9.403402356548648e-05,0.03579349353330727
3.89,0.027521788340042166,4.724354908084821,22.995788360561658,0.007512509039462907,0.5037511765714184,0.006669381148801219,0.0278701939727076,9.173984196649689e-05,0.03570000555801229
3.9,0.02694716311830026,4.68709099406211,23.001466703331467,0.00748972112889292,0.4990381017774114,0.006612242620157052,0.02775017854871416,8.950163162110058e-05,0.03560675122174457
3.91,0.026384535187472878,4.65008773904566,23.006985695725813,0.007467033776842095,0.49436912227739194,0.006555610049465982,0.02763052001776733,8.73180254059641e-05,0.03551373008616487
3.92,0.02583365432598214,4.613343650660715,23.01234652634544,0.007444446007126247,0.48974382555417756,0.006499478859202028,0.02751121920910745,8.518769346687835e-05,0.0354209417108236
3.93,0.02529427560442543,4.576857240789712,23.017550376817724,0.00742195686129548,0.4851618029586964,0.006443844513910322,0.027392276921412124,8.310933899663513e-05,0.035328385653483146
3.94,0.02476615850233523,4.540627026436887,23.02259842171569,0.007399565395067993,0.4806226495694669,0.006388702518704767,0.027273693924602323,8.108169068670873e-05,0.03523606147069163
3.95,0.02424906774113144,4.504651528830248,23.0274918287068,0.0073772706818141616,0.4761259642833826,0.0063340484202340135,0.02715547095855182,7.910351015982693e-05,0.03514396871722385
3.96,0.023742773032647706,4.468929273638142,23.032231758555664,0.007355071811579119,0.47167134976120484,0.0062798778060970265,0.02703760873374269,7.717358992111389e-05,0.03505210694623894
3.97,0.023247049678567694,4.433458790314482,23.036819365237825,0.007332967893579765,0.46725841249051236,0.006226186305512162,0.026920107930350982,7.52907586876991e-05,0.03496047570887923
3.98,0.022761676499016215,4.3982386141744785,23.041255795709734,0.007310958047831938,0.4628867624752809,0.0061729695860013945,0.02680296920231761,7.345386364189285e-05,0.0348690745556183
3.99,0.022286437275008744,4.363267284878029,23.045542190131027,0.007289041411078341,0.4585560134166833,0.006120223355317181,0.026686193174860564,7.16617830445332e-05,0.03477790303530765
4.0,0.02182112022199623,4.328543346926006,23.0496796818334,0.007267217134703381,0.45426578261864736,0.006067943360431751,0.026569780445662147,6.991342183675167e-05,0.034686960695513004
4.01,0.021365518802229488,4.2940653487931275,23.05366939745566,0.007245484388054506,0.4500156910864018,0.006016125388586323,0.02645373158348532,6.820771871137375e-05,0.0345962470819792
4.0200000000000005,0.020919429949029966,4.259831844691858,23.057512456762733,0.007223842351348431,0.4458053632469486,0.005964765264304634,0.026338047131821495,6.65436310962174e-05,0.03450576173977463
4.03,0.02048265487077533,4.225841393713821,23.06120997277971,0.007202290218958751,0.4416344270463871,0.005913858850429121,0.026222727607523234,6.492014215398328e-05,0.03441550421276165
4.04,0.020054998949186595,4.192092559891898,23.06476305181528,0.007180827199058809,0.43750251391492906,0.005863402047744773,0.0261077735011976,6.333626005245742e-05,0.03432547404365465
4.05,0.019636272001583674,4.158583911898114,23.068172793527125,0.007159452514711543,0.4334092587874817,0.005813390795196235,0.025993185276862413,6.1791020299574e-05,0.034235670773844463
4.0600000000000005,0.019226287885372586,4.125314023400761,23.07144029091108,0.007138165402341301,0.42935430002422104,0.005763821069037231,0.025878963372929633,6.028348253253087e-05,0.03414609394364553
4.07,0.0188248637587205,4.092281473766734,23.07456663025013,0.007116965108835397,0.425337279279139,0.005714688881424576,0.02576510820387939,5.881272440378263e-05,0.03405674309276454
4.08,0.018431820790336045,4.05948484730893,23.07755289123252,0.007095850894421061,0.42135784158787104,0.005665990281353128,0.025651620159023066,5.737784770315989e-05,0.03396761775983613
4.09,0.018046983972268935,4.0269227334355335,23.080400146962933,0.007074822031950379,0.4174156353220283,0.005617721354165693,0.025538499603040624,5.597797686633443e-05,0.033878717482538415
4.1,0.017670182643684588,3.9945937260892994,23.083109464049762,0.007053877808968414,0.41351031225769597,0.00556987822228192,0.025425746875008436,5.461226337007124e-05,0.03379004179725757
4.11,0.01730124859018153,3.962496425600963,23.085681902445163,0.007033017520383109,0.40964152724251907,0.005522457041640725,0.02531336229272398,5.3279870267668e-05,0.033701590240277426
4.12,0.0169400174569495,3.93062943724293,23.08811851562308,0.0070122404739810535,0.4058089384114554,0.005475454004001662,0.025201346149790603,5.197998386954369e-05,0.033613362346884675
4.13,0.016586328251108017,3.8989913716856224,23.090420350562376,0.006991545988536083,0.4020122070861548,0.0054288653358678845,0.02508969871687689,5.071180977145228e-05,0.033525357651675906
4.14,0.01624002356214572,3.867580844741531,23.09258844780059,0.00697093339468631,0.39825099779565337,0.005382687298704667,0.024978420241377756,4.9474574729097925e-05,0.03343757568841505
4.15,0.015900949925230258,3.8363964769682393,23.09462384150105,0.006950402036357931,0.394524978321837,0.0053369161894224705,0.02486751094674975,4.82675296864894e-05,0.03335001598980185
4.16,0.015568955826423847,3.8054368955988047,23.096527559299478,0.006929951263164342,0.3908338193360507,0.005291548336493361,0.024756971037223085,4.708993376171527e-05,0.033262678088708295
4.17,0.01524389332703474,3.77470073290018,23.09830062248902,0.006909580436656089,0.3871771946632056,0.005246580102769221,0.024646800694261586,4.5941067458726525e-05,0.03317556151716203
4.18,0.014925617503800039,3.744186626687339,23.09994404600104,0.006889288928211768,0.38355478116718866,0.005202007884255412,0.024537000078002844,4.482022824106061e-05,0.03308866580668951
4.19,0.014613986827595316,3.713893219915373,23.101458838471675,0.006869076120514514,0.3799662588006706,0.005157828110640311,0.024427569326538542,4.3726733668995444e-05,0.03300199048807564
4.2,0.014308863176715973,3.6838191606288686,23.102846002275825,0.00684894140763494,0.37641131059022415,0.005114037245133896,0.024318508556043825,4.2659921598095316e-05,0.03291553509135023
