t,Vm,Ca_sub,dL,fL,fCa,dT,fT,paS,paF,pi_,n,q,r,y,qa,qi,R,O,I,RI,Ca_jsr,Ca_nsr,Cai,fTMM,fCMi,fCMs,fTC,fTMC,fCQ
2.35,-57.60780071814422,0.00013992288107404852,0.0006196027711722115,0.8664655739837416,0.7116840891334378,0.005349352807842635,0.4139513124752364,0.45043104355549785,0.14078569623137646,0.8467730176135048,0.026237027841798762,0.691757588298995,0.0057083147453522165,0.11525852024039925,0.4403875794192281,0.44785804099270915,0.6904792340237675,1.7813619866427755e-07,7.985289524317805e-08,0.30952050798732267,0.3215543288781752,1.4919793172279228,0.00014936001306754205,0.5030823433434383,0.05922757108635438,0.05502456457548674,0.028998036637182274,0.43039632333832495,0.27632870915981866
2.36,-57.606264676404784,0.0001399308707086551,0.0006197584175808107,0.8664822495948873,0.711684885115913,0.0053507090629928405,0.4139209498649678,0.4504198179206744,0.14076932533734704,0.8467615633964177,0.026236086717858778,0.691746501314999,0.005708868613994389,0.11526532272424632,0.4404594580869266,0.44786043038227735,0.6904895026401715,1.7815738444366452e-07,7.985855506743382e-08,0.3095102393440732,0.3215742613023633,1.4919729657950498,0.0001493573330513885,0.5030909215339422,0.05922650772582226,0.05502740520743655,0.02899749112425187,0.4303866243491673,0.27634166103622626
2.37,-57.60472845996297,0.0001399388628308633,0.0006199141207376352,0.8664989193088508,0.7116856774527601,0.005352065814415411,0.4138905755793816,0.4504085934196921,0.14075295878309335,0.8467501071673812,0.026235145660442993,0.6917354100352783,0.005709422598554901,0.11527212460027042,0.44053134766299623,0.44786281968008584,0.6904997705890459,1.7817857912068653e-07,7.986421833070647e-08,0.3094999713683408,0.32159418975707105,1.4919666146983177,0.00014935465407937276,0.5030994991036595,0.05922544474937882,0.05503024672951838,0.028996945805819258,0.43037692606367783,0.2763546100622572
2.38,-57.6031920688144,0.00013994685744102007,0.0006200698806669941,0.8665155831265458,0.7116864661439848,0.00535342306230565,0.41386018962072924,0.45039737005251984,0.14073659656776322,0.8467386489260265,0.026234204669549403,0.691724314460996,0.0057099766990576966,0.11527892586842352,0.4406032481456384,0.4478652088861263,0.6905100378703165,1.781997826963919e-07,7.986988503302073e-08,0.3094897040601999,0.3216141142409849,1.4919602639377476,0.0001493519761515258,0.5031080760525345,0.05922438215703465,0.055033089141880015,0.028996400681888485,0.43036722848191966,0.276367556237404
2.39,-57.6016555029547,0.00013995485453947233,0.0006202256973931964,0.8665322410488857,0.7116872511895929,0.0053547808068588635,0.4138297919912626,0.45038614781912695,0.14072023869050454,0.8467271886719846,0.026233263745176004,0.6917132145933158,0.005710530915526719,0.11528572652865764,0.4406751595330546,0.4478675980003904,0.6905203044839091,1.7822099517182887e-07,7.98755551744013e-08,0.30947943741972467,0.3216340347527911,1.4919539135133606,0.0001493492992678786,0.5031166523805114,0.05922331994880034,0.05503593244466921,0.028995855752463603,0.430357531603956,0.2763804995611591
2.4,-57.60011876237948,0.00013996285412656704,0.0006203815709405514,0.8665488930767845,0.7116880325895899,0.005356139048270356,0.4137993826932331,0.4503749267194824,0.1407038851504652,0.8467157264048869,0.0262323228873208,0.6917021104334008,0.005711085247985911,0.11529252658092477,0.44074708182344613,0.4478699870228698,0.6905305704297494,1.7824221654804578e-07,7.988122875487292e-08,0.30946917144698943,0.32165395129117613,1.4919475634251778,0.0001493466234284621,0.5031252280875346,0.0592222581246865,0.05503877663803375,0.028995311017548653,0.43034783542984995,0.2763934400330151
2.41,-57.59858184708436,0.00013997085620265113,0.0006205375013333679,0.8665655392111555,0.7116888103439818,0.005357497786735434,0.4137689617288925,0.4503637067535556,0.140687535946793,0.8467042621243647,0.026231382095981776,0.6916910019824144,0.005711639696459217,0.11529932602517692,0.44081901501501447,0.44787237595355617,0.690540835707763,1.7826344682609092e-07,7.988690577446032e-08,0.30945890614206856,0.32167386385482627,1.4919412136732204,0.00014934394863330724,0.5031338031735483,0.0592211966847037,0.055041621722121396,0.028994766477147688,0.43033813995966474,0.2764063776524643
2.42,-57.59704475706497,0.00013997886076807156,0.0006206934885959552,0.8665821794529126,0.7116895844527741,0.005358857022449402,0.41373852910049236,0.45035248792131544,0.1406711910786359,0.8466927958300491,0.02623044137115694,0.6916798892415198,0.00571219426097058,0.1153061248613661,0.44089095910596116,0.4478747647924412,0.6905511003178757,1.7828468600701257e-07,7.989258623318822e-08,0.3094486415050362,0.32169377244242786,1.4919348642575094,0.000149341274882445,0.5031423776384968,0.05922013562886255,0.05504446769707992,0.028994222131264753,0.43032844519346347,0.2764193124189993
2.43,-57.59550749231691,0.00013998686782317523,0.0006208495327526223,0.8665988138029693,0.7116903549159725,0.0053602167556075645,0.4137080848102843,0.4503412702227312,0.14065485054514174,0.8466813275215714,0.02622950071284428,0.6916687722118805,0.005712748941543944,0.1153129230894443,0.44096291409448746,0.4478771535395165,0.6905613642600131,1.7830593409185904e-07,7.989827013108134e-08,0.30943837753596676,0.32171367705266724,1.4919285151780661,0.00014933860217590633,0.5031509514823242,0.05921907495717365,0.0550473145630571,0.028993677979903897,0.4303187511313093,0.27643224433211255
2.44,-57.593970052835814,0.00013999487736830914,0.0006210056338276785,0.8666154422622393,0.711691121733583,0.005361576986405228,0.41367762886052,0.450330053657772,0.14063851434545835,0.8466698571985629,0.0262285601210418,0.6916576508946598,0.005713303738203251,0.11531972070936351,0.4410348799787949,0.4478795421947738,0.6905716275341011,1.783271910816786e-07,7.990395746816442e-08,0.3094281142349345,0.32173357768423083,1.4919221664349112,0.0001493359305137222,0.5031595247049752,0.05921801466964757,0.055050162320200706,0.02899313402306917,0.4303090577732655,0.2764451733912966
2.45,-57.592432438617294,0.00014000288940382017,0.0006211617918454325,0.8666320648316361,0.7116918849056109,0.005362937715037697,0.41364716125345113,0.450318838226407,0.14062218247873362,0.8466583848606547,0.02622761959574749,0.691646525291021,0.0057138586509724466,0.11532651772107574,0.441106856757085,0.4478819307582048,0.6905818901400652,1.7834845697751958e-07,7.990964824446216e-08,0.3094178516020137,0.321753474335805,1.491915818028066,0.00014933325989592355,0.5031680973063936,0.05921695476629492,0.05505301096865851,0.028992590260764617,0.4302993651193951,0.2764580995960438
2.46,-57.59089464965697,0.0001400109039300553,0.0006213180068301938,0.8666486815120735,0.711692644432062,0.005364298941700278,0.41361668199132917,0.45030762392860535,0.14060585494411545,0.8466469105074781,0.02622667913695935,0.6916353954021275,0.0057144136798754725,0.11533331412453302,0.441178844427559,0.44788431922980115,0.6905921520778313,1.7836973178043028e-07,7.991534245999932e-08,0.3094075896372786,0.32177336700607595,1.491909469957552,0.00014933059032254135,0.5031766692865238,0.05921589524712629,0.055055860508578275,0.028992046692994284,0.4302896731697613,0.27647102294584674
2.47,-57.58935668595046,0.00014001892094736148,0.0006214742788062712,0.866665292304465,0.7116934003129421,0.005365660666588274,0.4135861910764059,0.4502964107643362,0.1405895317407517,0.8466354341386644,0.026225738744675375,0.6916242612291426,0.005714968824936274,0.11534010991968732,0.44125084298841843,0.4478867076095545,0.6906024133473249,1.7839101549145892e-07,7.992104011480059e-08,0.30939732834080363,0.32179325569373024,1.4919031222233896,0.00014932792179360652,0.5031852406453102,0.05921483611215227,0.05505871094010778,0.028991503319762222,0.43027998192442735,0.27648394344019783
2.48,-57.587818547493384,0.0001400269404560856,0.0006216306077979738,0.8666818972097243,0.7116941525482571,0.005367022889896991,0.4135556885109328,0.45028519873356865,0.14057321286779023,0.8466239557538446,0.026224798418893566,0.6916131227732295,0.005715524086178793,0.11534690510649065,0.4413228524378647,0.4478890958974565,0.6906126739484719,1.7841230811165387e-07,7.992674120889071e-08,0.30938706771266294,0.32181314039745407,1.4918967748256002,0.00014932525430915008,0.503193811382697,0.05921377736138346,0.055061562263394793,0.02899096014107248,0.4302702913834563,0.2764968610785896
2.49,-57.58628023428136,0.00014003496245657468,0.000621786993829611,0.8666984962287652,0.7116949011380124,0.0053683856118217355,0.41352517429716157,0.4502739878362719,0.14055689832437893,0.8466124753526503,0.026223858159611917,0.6916019800355517,0.005716079463626973,0.11535369968489502,0.4413948727740992,0.4478914840934989,0.6906229338811979,1.7843360964206342e-07,7.99324457422944e-08,0.30937680775293086,0.3218330211159338,1.491890427764205,0.00014932258786920293,0.5032023814986286,0.05921271899483045,0.055064414478587086,0.0289904171569291,0.4302606015469113,0.27650977586051456
2.5,-57.584741746310016,0.0001400429869491756,0.0006219434369254916,0.8667150893625011,0.7116956460822137,0.0053697488325578115,0.4134946484373439,0.45026277807241516,0.14054058810966563,0.8466009929347124,0.02622291796682842,0.6915908330172724,0.005716634957304759,0.11536049365485243,0.44146690399532346,0.44789387219767324,0.6906331931454286,1.7845492008373582e-07,7.99381537150364e-08,0.30936654846168177,0.3218528978478559,1.491884081039225,0.00014931992247379608,0.503210950993049,0.05921166101250383,0.05506726758583243,0.028989874367336136,0.43025091241485564,0.2765226877854651
2.5100000000000002,-57.58320308357495,0.00014005101393423528,0.0006220999371099247,0.8667316766118457,0.7116963873808669,0.005371112552300524,0.4134641109337313,0.4502515694419674,0.14052428222279825,0.8465895084996623,0.02622197784054108,0.6915796817195552,0.005717190567236093,0.11536728701631487,0.44153894609973887,0.4478962602099713,0.6906434517410898,1.784762394377194e-07,7.994386512714141e-08,0.30935628983898983,0.3218727705919066,1.4918777346506813,0.00014931725812296045,0.5032195198659026,0.0592106034144142,0.05507012158527859,0.028989331772297632,0.43024122398735243,0.2765355968529338
2.52,-57.581664246071796,0.00014005904341210073,0.0006222564944072194,0.8667482579777126,0.7116971250339776,0.005372476771245179,0.4134335617885755,0.45024036194489797,0.1405079806629246,0.8465780220471312,0.02622103778074789,0.6915685261435631,0.005717746293444919,0.11537407976923436,0.4416109990855468,0.44789864813038477,0.690653709668107,1.7849756770506245e-07,7.994957997863417e-08,0.30934603188492943,0.32189263934677237,1.491871388598595,0.00014931459481672702,0.5032280881171338,0.059209546200572144,0.05507297647707335,0.02898878937181764,0.43023153626446475,0.276548503062413
2.5300000000000002,-57.580125233796174,0.00014006707538311887,0.0006224131088416851,0.8667648334610155,0.7116978590415516,0.0053738414895870825,0.4134030010041281,0.4502291555811759,0.14049168342919263,0.8465665335767503,0.026220097787446845,0.6915573662904596,0.005718302135955181,0.11538087191356289,0.4416830629509488,0.44790103595890524,0.6906639669264062,1.7851890488681325e-07,7.995529826953941e-08,0.3093357745995748,0.3219125041111395,1.4918650428829874,0.00014931193255512672,0.5032366557466867,0.059208489370988264,0.05507583226136448,0.0289882471659002,0.4302218492462559,0.2765614064133954
2.54,-57.578586046743695,0.0001400751098476366,0.0006225697804376304,0.8667814030626682,0.7116985894035944,0.0053752067075215374,0.41337242858264067,0.45021795035077034,0.14047539052075014,0.8465550430881509,0.026219157860635944,0.691546202161408,0.005718858094790821,0.11538766344925246,0.44175513769414615,0.4479034236955244,0.6906742235159129,1.785402509840201e-07,7.996101999988184e-08,0.30932551798300023,0.32193236488369426,1.4918586975038792,0.0001493092713381905,0.5032452227545057,0.05920743292567315,0.05507868893829974,0.02898770515454937,0.4302121629327889,0.2765743069053733
2.5500000000000003,-57.57704668490999,0.00014008314680600092,0.0006227265092193648,0.866797966783584,0.711699316120112,0.005376572425243851,0.41334184452636485,0.4502067462536505,0.14045910193674505,0.8465435505809642,0.02621821800031318,0.6915350337575717,0.005719414169975784,0.11539445437625508,0.44182722331334034,0.44790581134023394,0.6906844794365529,1.7856160599773134e-07,7.996674516968621e-08,0.3093152620352801,0.3219522216631231,1.4918523524612919,0.00014930661116594938,0.503253789140535,0.059206376864637394,0.0550815465080269,0.028987163337769187,0.43020247732412703,0.27658720453783925
2.56,-57.575507148290654,0.00014009118625855872,0.0006228832952111971,0.8668145246246767,0.7117000391911098,0.005377938642949328,0.4133112488375523,0.45019554328978545,0.14044281767632522,0.8465320560548215,0.026217278206476558,0.691523861080114,0.005719970361534013,0.11540124469452274,0.44189931980673286,0.4479081988930256,0.6906947346882518,1.785829699289952e-07,7.99724737789772e-08,0.3093050067564886,0.3219720744481124,1.4918460077552462,0.00014930395203843424,0.5032623549047188,0.05920532118789159,0.055084404970693744,0.028986621715563706,0.43019279242033337,0.27660009931028573
2.57,-57.57396743688133,0.00014009922820565698,0.0006230401384374367,0.86683107658686,0.7117007586165937,0.005379305360833273,0.4132806415184547,0.45018434145914443,0.14042653773863847,0.8465205595093539,0.026216338479124066,0.6915126841301982,0.005720526669489452,0.11540803440400746,0.4419714271725251,0.4479105863538909,0.6907049892709355,1.7860434277886e-07,7.997820582777959e-08,0.3092947521467,0.32199192323734843,1.4918396633857636,0.00014930129395567608,0.5032709200470015,0.059204265895446334,0.05508726432644804,0.028986080287936974,0.43018310822147116,0.2766129912222052
2.58,-57.57242755067763,0.00014010727264764263,0.0006231970389223924,0.8668476226710474,0.7117014743965693,0.005380672579090991,0.4132500225713236,0.4501731407616965,0.14041026212283275,0.8465090609441928,0.026215398818253702,0.6915015029089876,0.0057210830938660435,0.11541482350466123,0.4420435454089185,0.44791297372282163,0.6907152431845296,1.7862572454837403e-07,7.998394131611806e-08,0.3092844982059887,0.32201176802951764,1.4918333193528648,0.00014929863691770588,0.5032794845673273,0.05920321098731222,0.055090124575437556,0.02898553905489304,0.43017342472760345,0.27662588027309015
2.59,-57.570887489675165,0.0001401153195848626,0.0006233539966903733,0.8668641628781527,0.7117021865310424,0.005382040297917789,0.4132193919984106,0.4501619411974109,0.14039399082805587,0.8464975603589692,0.026214459223863465,0.6914903174176456,0.005721639634687732,0.11542161199643607,0.44211567451411443,0.44791536099980944,0.6907254964289596,1.786471152385856e-07,7.998968024401735e-08,0.30927424493442895,0.3220316088233063,1.4918269756565712,0.00014929598092455455,0.5032880484656406,0.059202156463499835,0.055092985717810065,0.028984998016435944,0.43016374193879353,0.27663876646243307
2.6,-57.569347253869566,0.00014012336901766384,0.0006235110117656888,0.8668806972090894,0.7117028950200187,0.00538340851750897,0.41318874980196746,0.4501507427662567,0.14037772385345573,0.8464860577533145,0.026213519695951353,0.6914791276573354,0.005722196291978459,0.11542839987928395,0.4421878144863144,0.447917748184846,0.6907357490041517,1.78668514850543e-07,7.999542261150219e-08,0.309263992332095,0.3220514456174008,1.4918206322969039,0.00014929332597625307,0.5032966117418854,0.059201102324019775,0.05509584775371333,0.02898445717256974,0.43015405985510446,0.27665164978972645
2.61,-57.56780684325644,0.00014013142094639327,0.0006236680841726477,0.8668972256647712,0.7117035998635038,0.005384777238059841,0.41315809598424563,0.45013954546820306,0.14036146119818022,0.8464745531268599,0.02621258023451536,0.6914679336292207,0.005722753065762171,0.1154351871531569,0.4422599653237198,0.4479201352779229,0.6907460009100311,1.7868992338529451e-07,8.000116841859731e-08,0.3092537403990612,0.32207127841048744,1.491814289273884,0.0001492906720728324,0.5033051743960062,0.05920004856888264,0.05509871068329514,0.02898391652329848,0.4301443784765995,0.2766645302544628
2.62,-57.566266257831415,0.00014013947537139788,0.0006238252139355591,0.8669137482461117,0.7117043010615035,0.005386146459765706,0.4131274305474969,0.4501283493032192,0.14034520286137714,0.8464630464792368,0.026211640839553484,0.6914567353344644,0.005723309956062809,0.1154419738180069,0.44233212702453206,0.44792252227903195,0.6907562521465238,1.7871134084388842e-07,8.000691766532743e-08,0.30924348913540184,0.32209110720125267,1.4918079465875322,0.0001492880192143235,0.5033137364279472,0.059198995198099014,0.05510157450670325,0.028983376068626204,0.43013469780334174,0.27667740785613454
2.63,-57.5647254975901,0.00014014753229302457,0.0006239824010787322,0.8669302649540246,0.7117049986140236,0.0053875161828218715,0.4130967534939728,0.4501171542712742,0.14032894884219443,0.8464515378100762,0.02621070151106372,0.69144553277423,0.005723866962904318,0.11544875987378597,0.4424042995869526,0.44792490918816474,0.6907665027135554,1.7873276722737307e-07,8.001267035171725e-08,0.3092332385411911,0.3221109319883828,1.49180160423787,0.00014928536740075728,0.5033222978376527,0.0591979422116795,0.055104439224085436,0.028982835808556963,0.43012501783539436,0.27669028259423417
2.64,-57.56318456252813,0.00014015559171162028,0.0006241396456264761,0.8669467757894235,0.7117056925210695,0.0053888864074236415,0.41306606482592495,0.4501059603723372,0.14031269913977995,0.8464400271190093,0.026209762249044064,0.6914343259496809,0.005724424086310641,0.1154555453204461,0.4424764830091829,0.44792729600531295,0.6907767526110516,1.7875420253679673e-07,8.001842647779153e-08,0.30922298861650344,0.32213075277056413,1.4917952622249184,0.00014928271663216475,0.503330858625067,0.05919688960963468,0.05510730483558947,0.028982295743094803,0.4301153385728205,0.27670315446825416
2.65,-57.5616434526411,0.000140163653627532,0.0006242969476030998,0.8669632807532219,0.7117063827826473,0.005390257133766322,0.413035364545605,0.4500947676063774,0.14029645375328156,0.8464285144056676,0.02620882305349252,0.6914231148619804,0.00572498132630572,0.11546233015793932,0.4425486772894243,0.44792968273046824,0.6907870018389383,1.7877564677320767e-07,8.002418604357498e-08,0.309212739361413,0.32215056954648313,1.4917889205486985,0.00014928006690857689,0.5033394187901342,0.05919583739197515,0.055110171341363125,0.02898175587224377,0.4301056600156834,0.27671602347768703
2.66,-57.560102167924654,0.00014017171804110658,0.0006244543070329125,0.8669797798463338,0.7117070693987624,0.0053916283620452175,0.41300465265526465,0.4500835759733639,0.14028021268184712,0.8464169996696821,0.026207883924407073,0.6914118995122918,0.005725538682913501,0.1154691143862176,0.4426208824258783,0.44793206936362234,0.6907972503971409,1.787970999376542e-07,8.002994904909232e-08,0.3092024907759942,0.32217038231482603,1.4917825792092314,0.00014927741823002457,0.5033479783327988,0.05919478555871151,0.05511303874155417,0.028981216196007922,0.43009598216404615,0.27672888962202524
2.67,-57.558560708374394,0.00014017978495269105,0.0006246117239402233,0.8669962730696724,0.7117077523694206,0.005393000092455634,0.4129739291571555,0.4500723854732659,0.1402639759246245,0.8464054829106841,0.02620694486178573,0.6914006799017784,0.005726096156157926,0.11547589800523295,0.44269309841674637,0.4479344559047668,0.6908074982855854,1.7881856203118464e-07,8.003571549436828e-08,0.3091922428603212,0.3221901910742792,1.4917762382065383,0.00014927477059653883,0.503356537253005,0.059193734109854346,0.05511590703631037,0.028980676714391296,0.43008630501797196,0.2767417529007613
2.68,-57.55701907398594,0.00014018785436263232,0.0006247691983493411,0.8670127604241517,0.7117084316946276,0.005394372325192876,0.41294319405352903,0.4500611961060525,0.14024774348076158,0.8463939641283049,0.02620600586562648,0.6913894560316037,0.005726653746062939,0.11548268101493737,0.4427653252602299,0.44793684235389347,0.6908177455041973,1.7884003305484726e-07,8.00414853794276e-08,0.3091819956144684,0.3222099958235291,1.49176989754064,0.00014927212400815058,0.503365095550697,0.05919268304541426,0.05511877622577951,0.028980137427397943,0.43007662857752393,0.27675461331338763
2.69,-57.55547726447441,0.000140195926294502,0.00062492673035595,0.8670292419052426,0.7117091073717529,0.005395745065021047,0.4129124473538217,0.45005000787155197,0.14023151535561584,0.846382443330753,0.02620506693592595,0.6913782278904109,0.005727211452736643,0.11548946341522937,0.44283756290841847,0.44793922871099556,0.6908279920523703,1.788615130272467e-07,8.004725871326651e-08,0.309171749039042,0.3222297965760607,1.491763557210923,0.0001492694784662589,0.5033736532257476,0.05919163236585129,0.055121646307637905,0.02897959833527852,0.4300669528428602,0.27676747085710607
2.7,-57.55393527990119,0.0001402040007432012,0.0006250843199676227,0.8670457175151348,0.71170977940142,0.005397118311064138,0.41288168905860034,0.4500388207697664,0.14021529154687906,0.8463709205156482,0.02620412807268245,0.6913669954822993,0.005727769276183245,0.11549624520607348,0.4429098113703261,0.4479416149760642,0.6908382379301552,1.788830019453146e-07,8.005303549380606e-08,0.30916150313399143,0.3222495933270902,1.491757217217557,0.00014926683397057392,0.503382210278118,0.05919058207107064,0.05512451728261284,0.028979059437979245,0.4300572778140216,0.27678032553194626
2.71,-57.552393120448706,0.00014021207769361057,0.0006252419671611369,0.8670621872583666,0.7117104477853906,0.005398492060474897,0.4128509191653321,0.4500276348007589,0.14019907204956392,0.84635939567691,0.026203189275894902,0.6913557588167696,0.005728327216370647,0.11550302638745734,0.44298207067486195,0.4479440011490902,0.6908484831378316,1.789044997984077e-07,8.005881571509645e-08,0.3091512578990369,0.3222693860654489,1.4917508775609865,0.00014926419052021557,0.5033907667078,0.0591895321607836,0.055127389152497944,0.028978520735339942,0.4300476034910082,0.27679317733892606
2.72,-57.55085078611204,0.00014022015714612056,0.0006253996719609353,0.8670786511358413,0.7117111125236654,0.005399866313457194,0.412820137676282,0.4500164499644983,0.1401828568628299,0.8463478688141856,0.026202250545561297,0.6913445178949617,0.005728885273322948,0.11550980695933286,0.4430543408201411,0.44794638723006514,0.6908587276753244,1.789260065876072e-07,8.006459937717924e-08,0.30914101333425364,0.32228917478985103,1.4917445382412307,0.0001492615481152173,0.5033993225147376,0.0591884826350016,0.05513026191743634,0.028977982227365123,0.4300379298738833,0.2768060262775337
2.73,-57.54930827688631,0.0001402282391011217,0.0006255574343914608,0.8670951091484624,0.7117117736162452,0.0054012410702149,0.4127893445937152,0.4500052662609535,0.14016664598583653,0.8463363399271222,0.02620131188167963,0.6913332727180155,0.00572944344706425,0.11551658692165194,0.4431266218042785,0.4479487732189807,0.6908689715425582,1.7894752231399433e-07,8.007038648009594e-08,0.30913076943971696,0.3223089594990106,1.4917381992583099,0.00014925890675561272,0.5034078776988751,0.05918743349373608,0.05513313557757117,0.028977443914059296,0.43002825696271013,0.27681887234725744
2.74,-57.54776559276658,0.0001402363235590044,0.0006257152544771565,0.8671115612971333,0.7117124310631305,0.005402616330951885,0.4127585399198967,0.44999408369009336,0.1401504394177433,0.8463248090153674,0.026200373284247895,0.6913220232870707,0.005730001737618654,0.11552336627436646,0.4431989136253891,0.44795115911582856,0.6908792147394579,1.7896904697865027e-07,8.00761770238881e-08,0.3091205262155022,0.3223287401916417,1.4917318606122436,0.0001492562664414353,0.5034164322601565,0.059186384736998464,0.055136010133045574,0.02897690579542697,0.43001858475755217,0.2768317155475854
2.75,-57.54622273374797,0.0001402444105201592,0.000625873132242465,0.8671280075827575,0.7117130848643225,0.005403992095872018,0.41272772365709165,0.4499829022518868,0.14013423715770976,0.8463132760785683,0.026199434753264084,0.6913107696032674,0.005730560145010261,0.11553014501742837,0.4432712162815879,0.44795354492060047,0.690889457265948,1.7899058058265626e-07,8.00819710085973e-08,0.3091102836616845,0.3223485168664585,1.4917255223030523,0.00014925362717271856,0.503424986198526,0.05918533636480021,0.055138885584002685,0.02897636787147266,0.43000891325847274,0.2768445558780057
2.7600000000000002,-57.54467969982555,0.00014025249998497654,0.0006260310677118294,0.8671444480062385,0.7117137350198216,0.00540536836517917,0.4126968958075652,0.44997172194630275,0.14011803920489538,0.8463017411163724,0.02619849628872619,0.6912995116677454,0.005731118669263172,0.11553692315078952,0.44334352977098995,0.447955930633288,0.6908996991219533,1.7901212312709347e-07,8.008776843426503e-08,0.3091000417783393,0.32236828952217494,1.4917191843307556,0.00014925098894949605,0.5034335395139278,0.059184288377152734,0.05514176193058565,0.02897583014220087,0.4299992424655351,0.2768573933380067
2.77,-57.54313649099443,0.00014026059195384693,0.0006261890609096926,0.8671608825684795,0.7117143815296287,0.005406745139077212,0.41266605637358234,0.44996054277331005,0.1401018455584597,0.8462902041284268,0.026197557890632214,0.6912882494816445,0.005731677310401489,0.11554370067440184,0.44341585409171014,0.4479583162538828,0.6909099403073984,1.790336746130431e-07,8.009356930093286e-08,0.3090898005655418,0.32238805815750526,1.4917128466953733,0.00014924835177180124,0.5034420922063059,0.05918324077406748,0.0551446391729376,0.028975292607616113,0.4299895723788027,0.27687022792707644
2.7800000000000002,-57.54159310724969,0.00014026868642716086,0.0006263471118604974,0.867177311270384,0.7117150243937447,0.005408122417770013,0.4126352053574083,0.4499493647328775,0.1400856562175622,0.8462786651143789,0.026196619558980144,0.6912769830461046,0.005732236068449314,0.11555047758821722,0.4434881892418635,0.4479607017823767,0.6909201808222081,1.7905523504158642e-07,8.009937360864234e-08,0.3090795600233673,0.32240782277116353,1.4917065093969255,0.00014924571563966772,0.5034506442756045,0.05918219355555589,0.055147517311201676,0.028974755267722897,0.42997990299833877,0.2768830596447031
2.79,-57.54004954858643,0.00014027678340530875,0.0006265052205886867,0.8671937341128556,0.7117156636121702,0.005409500201461443,0.41260434276130803,0.44993818782497413,0.14006947118136243,0.846267124073876,0.026195681293767977,0.6912657123622655,0.005732794943430746,0.11555725389218757,0.44356053521956507,0.44796308721876127,0.6909304206663072,1.790768044138046e-07,8.010518135743501e-08,0.3090693201518911,0.32242758336186383,1.491700172435432,0.00014924308055312897,0.5034591957217678,0.059181146721629385,0.05515039634552101,0.028974218122525736,0.4299702343242067,0.276895888490375
2.8000000000000003,-57.538505814999745,0.00014028488288868115,0.0006266633871187035,0.8672101510967976,0.711716299184906,0.0054108784903553735,0.4125734685875467,0.4499270120495687,0.14005329044901987,0.8462555810065655,0.026194743094993707,0.6912544374312671,0.005733353935369888,0.11556402958626479,0.44363289202292977,0.44796547256302816,0.6909406598396203,1.790983827307788e-07,8.011099254735239e-08,0.3090590809511885,0.32244733992832025,1.4916938358109129,0.0001492404465122185,0.5034677465447399,0.05918010027229941,0.05515327627603875,0.02897368117202914,0.42996056635646984,0.27690871446358023
2.81,-57.53696190648472,0.0001402929848776685,0.0006268216114749906,0.8672265622231133,0.7117169311119528,0.005412257284655674,0.4125425828383894,0.4499158374066302,0.14003711401969404,0.8462440359120946,0.026193804962655328,0.6912431582542493,0.005733913044290842,0.11557080467040079,0.44370525965007257,0.4479678578151691,0.690950898342072,1.7911996999359032e-07,8.011680717843606e-08,0.3090488424213348,0.3224670924692469,1.4916874995233877,0.0001492378135169699,0.5034762967444648,0.05917905420757741,0.05515615710289802,0.028973144416237613,0.4299508990951916,0.27692153756380705
2.82,-57.535417823036454,0.00014030108937266127,0.000626979893681991,0.8672429674927066,0.7117175593933114,0.005413636584566215,0.41251168551610123,0.4499046638961275,0.14002094189254446,0.8462324887901107,0.026192866896750832,0.6912318748323519,0.005734472270217707,0.11557757914454744,0.4437776380991085,0.44797024297517574,0.6909611361735873,1.791415662033203e-07,8.012262525072753e-08,0.3090386045624053,0.3224868409833578,1.4916811635728766,0.0001492351815674166,0.5034848463208869,0.059178008527474804,0.05515903882624198,0.02897260785515567,0.42994123254043515,0.27693435779054354
2.83,-57.53387356465004,0.00014030919637404997,0.0006271382337641474,0.8672593669064804,0.7117181840289826,0.005415016390290866,0.4124807766229473,0.4498934915180294,0.14000477406673068,0.846220939640261,0.026191928897278213,0.691220587166715,0.005735031613174586,0.11558435300865669,0.44385002736815254,0.4479726280430398,0.6909713733340908,1.7916317136104998e-07,8.012844676426838e-08,0.3090283673744752,0.32250658546936717,1.4916748279593997,0.00014923255066359218,0.5034933952739501,0.059176963232003034,0.05516192144621374,0.02897207148878782,0.4299315666922639,0.27694717514327793
2.84,-57.532329131320566,0.00014031730588222506,0.0006272966317459028,0.8672757604653384,0.7117188050189672,0.005416396702033498,0.4124498561611927,0.44988232027230485,0.13998861054141212,0.846209388462193,0.026190990964235467,0.6912092952584781,0.005735591073185579,0.11559112626268041,0.4439224274553196,0.4479750130187529,0.690981609823507,1.7918478546786054e-07,8.013427171910012e-08,0.30901813085761987,0.322526325925989,1.4916684926829764,0.00014922992080553015,0.5035019436035988,0.05917591832117354,0.05516480496295647,0.028971535317138572,0.4299219015507413,0.2769599896214985
2.85,-57.53078452304313,0.000140325417897577,0.0006274550876517002,0.8672921481701841,0.7117194223632659,0.005417777519997981,0.4124189241331025,0.4498711501589227,0.13997245131574837,0.8461978352555538,0.026190053097620587,0.6911979991087812,0.005736150650274788,0.1155978989065705,0.44399483835872483,0.44797739790230673,0.6909918456417609,1.792064085248332e-07,8.01401001152643e-08,0.30900789501191456,0.32254606235193745,1.491662157743627,0.00014922729199326405,0.5035104913097768,0.05917487379499775,0.05516768937661328,0.02897099934021244,0.4299122371159306,0.2769728012246933
