t,Z,Y
6.26,0.48008600909309157,1.5580607496308108
6.2700000000000005,0.5340459600923066,1.5074402445832724
6.28,0.6368220503328197,1.4005395462621422
6.29,0.8493500989396252,1.1686120710295511
6.3,1.086743713040855,0.8872201025564305
6.3100000000000005,1.1685703441165802,0.7452486085410506
6.32,1.156856264003989,0.6940514995940167
6.33,1.1134523639050886,0.6776089254980324
6.34,1.061431520137858,0.6746578516921122
6.3500000000000005,1.008353093806709,0.678052099459918
6.36,0.9565362508393184,0.6854387508388301
6.37,0.9065412483187026,0.6960953846339252
6.38,0.8583287922413031,0.7098783476256801
6.390000000000001,0.8116598481803997,0.7268595309366787
6.4,0.7662467349446707,0.7471866034569847
6.41,0.7218267358550517,0.7710102817508677
6.42,0.6782198395014278,0.798421193432335
6.43,0.6353924160448294,0.8293748587711629
6.44,0.5935248335116446,0.8636059960386065
6.45,0.5530565810845589,0.9005593577935146
6.46,0.5146653063813541,0.9393851285006912
6.47,0.479150396502385,0.9790365438405843
6.48,0.4472463313716147,1.0184533972056222
6.49,0.41944744804687734,1.0567530161246046
6.5,0.39592263782264,1.0933447839929973
6.51,0.3765369098336499,1.127940812293869
6.5200000000000005,0.3609401045980096,1.1604935088944612
6.53,0.3486696398671138,1.1911091483621448
6.54,0.3392336584734059,1.2199715691331519
6.55,0.3321647090075123,1.2472885069807078
6.5600000000000005,0.32704738740942274,1.273259920271644
6.57,0.32352857654091904,1.298061948987915
6.58,0.32131702567319226,1.3218410541627106
6.59,0.3201778354869689,1.3447135943793636
6.6000000000000005,0.31992497175702356,1.3667680425798918
6.61,0.32041363878618256,1.388068115853322
6.62,0.32153333080799346,1.408655951837316
6.63,0.3232019743705043,1.428554840934669
6.640000000000001,0.3253612458158013,1.4477713088308144
6.65,0.32797304441710373,1.4662964481351095
6.66,0.3310170869926904,1.4841064528944072
6.67,0.33448955214535553,1.5011622457418046
6.68,0.33840285237802814,1.5174080857042953
6.69,0.3427866532603705,1.5327688901887886
6.7,0.3476903730912157,1.5471459176937135
6.71,0.35318797457302675,1.5604097260764556
6.72,0.35938560656776786,1.5723897975929464
6.73,0.36643461133739996,1.5828576565560992
6.74,0.3745526372878263,1.5915003159882157
6.75,0.3840602471523021,1.5978753487578277
6.76,0.3954463539134059,1.6013322382987234
6.7700000000000005,0.4094932827824722,1.6008649183463257
6.78,0.4275347429591042,1.594813200625351
6.79,0.45204386218230924,1.5801944356760185
6.8,0.4881536788904393,1.5510057020553012
6.8100000000000005,0.5482211854842085,1.4932088931091885
6.82,0.6664257453030474,1.3688096506558325
6.83,0.9007405267022294,1.1108952631021585
6.84,1.1137509793799325,0.8496478365508824
6.8500000000000005,1.1708824127636765,0.7310728535098345
6.86,1.150075983648097,0.6892763725889243
6.87,1.1039950012554405,0.676351866537695
6.88,1.0514376862516734,0.6749192124066699
6.890000000000001,0.9984989072816168,0.6791690326949582
6.9,0.9470084234335782,0.6871990292007054
6.91,0.897360288388211,0.6984440791527814
6.92,0.849458619246964,0.7128184051119997
6.93,0.8030474195927745,0.7304155137979923
6.94,0.7578390703669055,0.7513884157007985
6.95,0.7135819426209478,0.7758815703697435
6.96,0.6701183719401295,0.8039664365022342
6.97,0.627449915803803,0.8355636498354351
6.98,0.5858035308009528,0.8703575131123978
6.99,0.5456676661388444,0.9077351080985303
7.0,0.507754619597913,0.9467989177097226
7.01,0.4728667951830177,0.9864841138436344
7.0200000000000005,0.4417050434598618,1.0257506373414702
7.03,0.4147056712476953,1.0637651078912773
7.04,0.39197609761071855,1.0999957900345556
7.05,0.37333309285525634,1.1342060247947583
7.0600000000000005,0.3583978483707891,1.1663837194257871
7.07,0.3466968205468638,1.1966548999752185
7.08,0.3377395314574666,1.2252112531744648
7.09,0.33106678562284947,1.2522609438759662
7.1000000000000005,0.3262745537665716,1.2780002616276114
7.11,0.32302156244754704,1.302600017415976
7.12,0.3210276495524015,1.3262009455890338
7.13,0.3200676837063399,1.3489139541827175
7.140000000000001,0.319963941074064,1.3708226204357241
7.15,0.32057856198619616,1.3919863779808634
7.16,0.32180679060954887,1.4124436344485252
7.17,0.3235713332236292,1.4322143960491434
7.18,0.32581789603195843,1.4513022121760113
7.19,0.32851187799905396,1.4696953679611382
7.2,0.3316361514928677,1.4873672439906431
7.21,0.3351899288109226,1.5042757728856682
7.22,0.3391887431627488,1.520361835284673
7.23,0.3436657152310537,1.53554630587083
7.24,0.3486744525857571,1.549725269339732
7.25,0.35429421193277294,1.5627625793076951
7.26,0.3606385014062252,1.5744782736535312
7.2700000000000005,0.3678691096673962,1.584630508106805
7.28,0.37621961963852696,1.592886117952877
7.29,0.38603595873523094,1.5987710665261632
7.3,0.3978499788844508,1.601582320926084
7.3100000000000005,0.41252178664849876,1.6002206313776026
7.32,0.43153836203550927,1.5928460939043576
7.33,0.45770902128337615,1.5760903742248866
7.34,0.49701285714132876,1.5430004384895963
7.3500000000000005,0.5642938670726749,1.476796692727
7.36,0.7006807009350405,1.331829909461195
7.37,0.9513675617690351,1.0529800580924615
7.38,1.1346004590762893,0.8177850126656232
7.390000000000001,1.170628149477579,0.7194448814840347
7.4,1.142495047094569,0.6854369483596644
7.41,1.0943403509621137,0.6754715406528822
7.42,1.0414406811612253,0.6753713763337864
7.43,0.9886992127625598,0.6804159251981315
7.44,0.9375466822417051,0.6890714332634774
7.45,0.8882412325174213,0.7009026105785505
7.46,0.8406410052851157,0.7158719004553434
7.47,0.7944772426245988,0.7340905043379813
7.48,0.7494646339003092,0.755714503722771
7.49,0.7053646284617265,0.7808798868922264
7.5,0.6620442352054222,0.8096361803783024
7.51,0.619542645591699,0.841865997472309
7.5200000000000005,0.5781347617755643,0.8772009740679015
7.53,0.5383568256425504,0.9149707838593463
7.54,0.500950914823764,0.9542344666248698
7.55,0.4667153623939531,0.9939162296359558
7.5600000000000005,0.4363114429614115,1.0330028097654866
7.57,0.4101152181586825,1.0707134468794406
7.58,0.3881741193305619,1.1065749380325156
7.59,0.370260188530162,1.1403992185039022
7.6000000000000005,0.3559695757142499,1.1722065823029648
7.61,0.3448205657950706,1.2021401994594276
7.62,0.3363256917104589,1.2303979237030664
7.63,0.3300349086813565,1.25718731297856
7.640000000000001,0.3255557572219889,1.2827005602108483
7.65,0.3225587378167155,1.3071029963043717
7.66,0.32077455496340157,1.330529646840808
7.67,0.3199875720162918,1.3530860620980578
7.68,0.3200281184462082,1.3748510278706656
7.69,0.3207650280383651,1.3958798101130006
7.7,0.32209909262251146,1.4162071805521406
7.71,0.3239576399690577,1.435849929562304
7.72,0.32629029209581256,1.4548086766838197
7.73,0.32906587378839935,1.4730688972335677
7.74,0.3322703351715828,1.490601174536267
7.75,0.3359059623740327,1.507360375464313
7.76,0.339991437339029,1.5232839010423154
7.7700000000000005,0.3445634508323271,1.5382884013523428
7.78,0.34967995471655017,1.552264569146031
7.79,0.3554258594080278,1.5650690554632094
7.8,0.3619224408868672,1.576511935742938
7.8100000000000005,0.3693427641016259,1.5863369499901112
7.82,0.3779377415326319,1.594189055199274
7.83,0.38808118200925357,1.5995595812478705
7.84,0.40035266886779053,1.601687339315218
7.8500000000000005,0.41570003300781266,1.5993684016236063
7.86,0.4357862576076975,1.5905573353697846
7.87,0.4638159404990655,1.5714341750357876
7.88,0.5067921275690753,1.533900387678702
7.890000000000001,0.5826407897981211,1.4577878455913225
7.9,0.7399855802810118,1.2891101441984094
7.91,0.998688766221434,0.9974476227833534
7.92,1.1499550163373795,0.7910783624290311
7.930000000000001,1.1682855391511506,0.7099302558604523
7.94,1.134282821319852,0.6823772387047405
7.95,1.0845436283929177,0.6749158939745206
7.96,1.031457606442719,0.6759971309219817
7.97,0.9789583225142314,0.6817873955548848
7.98,0.9281509744441804,0.6910547723076366
7.99,0.8791825361486812,0.703471373031307
8.0,0.8318740097638821,0.7190398044629517
8.01,0.7859474595402663,0.7378855824290229
8.02,0.7411220248292554,0.7601656568084463
8.03,0.6971742831768294,0.7860052193308718
8.040000000000001,0.6539982691195633,0.815429022507798
8.05,0.6116731154974553,0.848278633859593
8.06,0.5705227489805339,0.8841310531824844
8.07,0.5311292583891806,0.9222596034161151
8.08,0.4942591165975929,0.961684763709708
8.09,0.46069959541584415,1.0013269060269174
8.1,0.43106694975621046,1.0402057730185668
8.11,0.4056754292959835,1.0775959385364726
8.120000000000001,0.3845145138054429,1.1130818085216014
8.13,0.36731515697277206,1.1465210779426207
8.14,0.35365204021402663,1.1779633040316297
8.15,0.3430377464005365,1.2075664560847574
8.16,0.33498941602771104,1.235532899753579
8.17,0.32906676658734396,1.2620687719602437
8.18,0.3248890824334655,1.2873617866193836
8.19,0.3221385522035463,1.311571664843578
8.2,0.32055651897804954,1.3348277481003776
8.21,0.31993655951127775,1.3572303339462408
8.22,0.3201167769738162,1.3788535463367113
8.23,0.32097247536919865,1.3997485802571916
8.24,0.32240980686819065,1.419946661214749
8.25,0.32436057382468747,1.4394614261065137
8.26,0.3267782034595496,1.4582906011788144
8.27,0.32963485820461175,1.4764168777546767
8.28,0.3329196202929169,1.493807953443274
8.290000000000001,0.3366377639230916,1.510415613799816
8.3,0.340811198397097,1.52617365929995
8.31,0.3454802980606502,1.5409943330171127
8.32,0.35070755102967077,1.554762661606905
8.33,0.35658381721868615,1.567327704247002
8.34,0.36323869548985876,1.5784888548476754
8.35,0.37085748202569535,1.5879742549318774
8.36,0.37970988808564143,1.5954051834491592
8.370000000000001,0.39020042429209467,1.6002349673803673
8.38,0.4029618777535084,1.6016378432262695
8.39,0.41904130956534663,1.598291948426138
8.4,0.44030468370289244,1.5879157891444018
8.41,0.47042365493512417,1.5661579226379854
8.42,0.5176477017720099,1.5235306075434285
8.43,0.6037168139291474,1.4356806354107228
8.44,0.7842963241285246,1.2405991355858244
8.45,1.0407597376748672,0.9463240505380645
8.46,1.1605642586984795,0.7688746263968149
8.47,1.1642543307420081,0.7021647415587953
8.48,1.125577165562096,0.6799700577181952
8.49,1.0746495331404895,0.6746426032146009
8.5,1.0215021413238534,0.6767825318423178
8.51,0.9692794799918859,0.6832791808839397
8.52,0.9188209551295221,0.6931482578341526
8.53,0.8701826622157176,0.7061508757054586
8.540000000000001,0.8231557952992641,0.7223230997168374
8.55,0.7774564004840944,0.7418017426508372
8.56,0.7328100941760614,0.764742491733185
8.57,0.6890106721185919,0.7912573573196084
8.58,0.6459816371525314,0.821343339120738
8.59,0.6038442929726792,0.8547979606393528
8.6,0.5629721683760239,0.8911420662498829
8.61,0.5239906609446903,0.9295943351598861
8.620000000000001,0.48768465472167893,0.9691422630754238
8.63,0.4548232639049585,1.0087097602009538
8.64,0.42597299132275124,1.0473552124412537
8.65,0.4013855538962156,1.0844104135066863
8.66,0.38099500758305477,1.119515914780799
8.67,0.3644949488238639,1.1525721779403157
8.68,0.3514419351664802,1.1836550416911102
8.69,0.3413452373987925,1.2129349726309082
8.700000000000001,0.33372785995488546,1.2406174840473099
8.71,0.3281599034049153,1.2669064971050361
8.72,0.3242725019004623,1.291984913731933
8.73,0.3217593716736991,1.3160067849180566
8.74,0.3203722340367946,1.3390958309809622
8.75,0.3199136152896757,1.3613471913711022
8.76,0.32022913511106116,1.382830441492092
8.77,0.32120033902259065,1.4035928169231973
8.78,0.322738555309135,1.4236620791648689
8.790000000000001,0.3247799177096213,1.4430487747379184
8.8,0.32728155812247955,1.4617477639092376
8.81,0.330218920585866,1.4797389475466616
8.82,0.3335841493091029,1.4969871372361836
8.83,0.337385570638387,1.5134409392103052
8.84,0.34164837315986823,1.529030432956001
8.85,0.34641673880786855,1.5436632603591152
8.86,0.35175789821510783,1.5572184912138716
8.870000000000001,0.35776906259525304,1.5695370611991597
8.88,0.3645886919243782,1.5804069964266876
8.89,0.372415299426948,1.5895396137232218
8.9,0.38153913301946146,1.5965304063791594
8.91,0.3923985776297807,1.6007909184685702
8.92,0.40568587427939035,1.6014235051777574
8.93,0.42256069383078404,1.5969730065334293
8.94,0.4451240221327694,1.5848857240250849
8.950000000000001,0.47760227063231164,1.5601814766041193
8.96,0.5297707086164493,1.5116780323727415
8.97,0.6280581605140785,1.4098826916610105
8.98,0.832830561521191,1.186991220578497
8.99,1.0765005002369796,0.9007992975911274
9.0,1.1671658399449205,0.750518106579163
9.01,1.158865045731897,0.6958461889447948
9.02,1.116489672767193,0.6781118788058291
9.03,1.0646938733014426,0.6746172420490477
9.040000000000001,1.0115848506981493,0.6777163033897976
9.05,0.9596647187534703,0.6848879819179758
9.06,0.9095557310416109,0.6953514861450802
9.07,0.8612397556764225,0.7089418235688845
9.08,0.8144843255576469,0.7257228712771929
9.09,0.7690022604239325,0.7458400335436999
9.1,0.7245276451139112,0.7694456026343789
9.11,0.680873648144367,0.7966359090678727
9.120000000000001,0.6379956931553825,0.8273771721734202
9.13,0.596059294476321,0.8614200194216488
9.14,0.5554877275451604,0.8982280660747314
9.15,0.5169463936870843,0.9369678648453937
9.16,0.4812321957712424,0.9766000350988723
9.17,0.4490892305355634,1.0160592910720339
9.18,0.4210302089945475,1.0544476758104824
9.19,0.39724426485516784,1.0911554276686244
9.200000000000001,0.3776129688542493,1.1258773251100362
9.21,0.36179632842163395,1.1585534869965093
9.22,0.34933596172295417,1.1892831592715765
9.23,0.33973997370779796,1.2182472003191003
9.24,0.33253833707878894,1.2456530386189388
9.25,0.32731207541915447,1.27170165683551
9.26,0.32370417841766264,1.2965709069535016
9.27,0.3214197079027582,1.320409136328344
9.28,0.3202205286197897,1.3433344918969508
9.290000000000001,0.3199178320537139,1.3654370700858762
9.3,0.3203644992444221,1.3867820144982084
9.31,0.3214481003344506,1.407412702644048
9.32,0.3230849622999094,1.427353515868937
9.33,0.3252154194397562,1.4466119606413317
9.34,0.3278002130417439,1.465180056833361
9.35,0.3308180111774748,1.4830349112049563
9.36,0.33426399983794186,1.500138412677949
9.370000000000001,0.3381495787132972,1.5164359093781319
9.38,0.3425032887598897,1.5318536246990473
9.39,0.347373261808398,1.5462943850241042
9.4,0.3528317331003732,1.5596309430795599
9.41,0.3589826134052328,1.571695649425594
9.42,0.3659739176090388,1.5822642878958204
9.43,0.3740184147296406,1.5910300618805813
9.44,0.38342885028954593,1.5975603110734045
9.450000000000001,0.3946810256965358,1.6012205881007002
9.46,0.4085337952915257,1.6010330253960652
9.47,0.42627512524701533,1.5953912185497119
9.48,0.45027922471124293,1.5814263107591269
9.49,0.4854351559520821,1.5534100909808104
9.5,0.5433952811015894,1.4980827309655307
9.51,0.6562641756977688,1.379727961903836
9.52,0.8838959945239735,1.1299140912439956
9.53,1.1056279515422118,0.8612793027070709
9.540000000000001,1.1704347599368095,0.7354028522320752
9.55,1.1523896883331235,0.6907257021162513
9.56,1.1071111105304667,0.6767184455693737
9.57,1.0547056853089556,0.6748118467166011
9.58,1.00171421130809,0.678789348747072
9.59,0.9501155315202434,0.6866112479008063
9.6,0.9003543959439487,0.6976642969050032
9.61,0.8523521421629003,0.7118449610708238
9.620000000000001,0.8058578320374012,0.7292401338285703
9.63,0.7605835711084024,0.7500013344948437
9.64,0.7162738705702693,0.7742753276472581
9.65,0.6727635146451181,0.8021401426453575
9.66,0.6300423362445022,0.8335281025967279
9.67,0.5883218641780827,0.8681402708081938
9.68,0.5480746453834381,0.9053825865725204
9.69,0.5100021574563438,0.9443726812939067
9.700000000000001,0.4749065105430136,0.984050956851166
9.71,0.4435002435358761,1.0233700124172536
9.72,0.4162389924747347,1.0614798785460289
9.73,0.3932501226440815,1.0978295867732768
9.74,0.3743657942623284,1.1321660103790618
9.75,0.3592161631071748,1.164465791001174
9.76,0.3473309369745661,1.194848803535853
9.77,0.3382189803240497,1.2235043789937656
9.78,0.33141829968823716,1.2506406634217224
9.790000000000001,0.32652113803206007,1.276455180558437
9.8,0.3231823501167997,1.3011205063542894
9.81,0.3211181771740771,1.3247792437903094
9.82,0.3201003195492286,1.3475440768859681
9.83,0.319948373410411,1.3695001645699156
9.84,0.3205222364408886,1.3907083288965323
9.85,0.32171529427483747,1.4112081874907507
9.86,0.3234487072627184,1.431020813241899
9.870000000000001,0.3256668754420633,1.4501507283432626
9.88,0.32833406671929477,1.4685871297692008
9.89,0.3314321259412306,1.4863043173291515
9.9,0.3349592709380435,1.5032612106805145
9.91,0.33893000831238806,1.5193998080014524
9.92,0.34337631759944887,1.5346423255565076
9.93,0.3483504356739967,1.5488865424710887
9.94,0.3539298420912294,1.5619985648879098
9.950000000000001,0.3602255980281408,1.5738015772541902
9.96,0.3673959666825247,1.5840582381839454
9.97,0.3756692128981521,1.5924421183642556
9.98,0.38538268621637173,1.5984898544073207
9.99,0.3970537194466692,1.6015161510613591
