t,x,v,y
4.44,0.3122178164274351,0.2569745866638435,0.11866808205933849
4.45,0.3125128879014143,0.2568777126424139,0.11888304862220474
4.46,0.3128079710075216,0.2567834664152215,0.11909808122978376
4.47,0.31310307148936173,0.256691835554764,0.11931318399940408
4.48,0.31339819508248135,0.2566028077364113,0.11952836105148613
4.49,0.3136933475145073,0.256516370737905,0.11974361650960369
4.5,0.313988534505286,0.2564325124388605,0.11995895450054819
4.51,0.3142837617670264,0.25635122082027156,0.12017437915439572
4.5200000000000005,0.31457903500444345,0.2562724839640167,0.12038989460457691
4.53,0.31487435991490553,0.2561962900523683,0.12060550498794956
4.54,0.31516974218858307,0.2561226273675039,0.1208212144448741
4.55,0.3154651875085993,0.25605148429101937,0.12103702711929185
4.5600000000000005,0.3157607015511841,0.2559828493034448,0.12125294715880604
4.57,0.31605628998582896,0.2559167109837626,0.12146897871476561
4.58,0.31635195847544506,0.2558530580089278,0.12168512594235198
4.59,0.3166477126740339,0.25579187915475043,0.12190139299842301
4.6000000000000005,0.31694355819163306,0.25573316331465784,0.12211778400984058
4.61,0.3172395006512165,0.2556768994682291,0.12233430312474075
4.62,0.3175355456810959,0.25562307668496576,0.1225509545056276
4.63,0.3178316989030385,0.255571684130407,0.12276774231860368
4.64,0.31812796593240417,0.2555227110656819,0.12298467073344303
4.65,0.31842435237828426,0.25547614684706493,0.12320174392366624
4.66,0.3187208638436419,0.25543198092553304,0.12341896606661773
4.67,0.3190175059254539,0.2553902028463265,0.12363634134354544
4.68,0.31931428421485447,0.25535080224851153,0.12385387393968256
4.69,0.3196112042972802,0.2553137688645458,0.12407156804433157
4.7,0.31990827175261666,0.25527909251984693,0.12428942785095043
4.71,0.32020549215534694,0.25524676313236294,0.12450745755724113
4.72,0.3205028710747014,0.25521677071214594,0.12472566136524038
4.73,0.3208004140748091,0.25518910536092787,0.12494404348141251
4.74,0.3210981267148508,0.2551637572716995,0.1251626081167446
4.75,0.3213960145492138,0.2551407167282913,0.1253813594868439
4.76,0.32169408312764797,0.25511997410495785,0.1256003018120375
4.7700000000000005,0.32199233799542365,0.25510151986596385,0.125819439317474
4.78,0.3222907846934909,0.2550853445651736,0.12603877623322768
4.79,0.3225894287586406,0.25507143884564276,0.12625831679440477
4.8,0.32288827572366713,0.2550597934392125,0.126478065241252
4.8100000000000005,0.32318733111753223,0.25505039916610656,0.12669802581926723
4.82,0.32348660046553085,0.2550432469345312,0.1269182027793125
4.83,0.32378608928945857,0.25503832774027707,0.1271386003777292
4.84,0.3240858031077804,0.25503563266632423,0.12735922287645549
4.8500000000000005,0.3243857474175754,0.25503515288869844,0.1275800745250746
4.86,0.3246859277090037,0.25503687967118016,0.12780115957511032
4.87,0.3249863494851662,0.2550408043581679,0.12802248229967048
4.88,0.3252870182460111,0.25504691837987153,0.12824404697744216
4.89,0.325587939488488,0.2550552132519377,0.12846585789279819
4.9,0.3258891187067042,0.25506568057507834,0.12868791933590523
4.91,0.3261905613920807,0.25507831203470194,0.12891023560283393
4.92,0.3264922730335111,0.2550930994005472,0.12913281099567084
4.93,0.32679425911752025,0.2551100345263199,0.129355649822632
4.94,0.3270965251284249,0.25512910934933236,0.12957875639817856
4.95,0.327399076548495,0.2551503158901454,0.1298021350431339
4.96,0.3277019188581165,0.25517364625221384,0.13002579008480294
4.97,0.3280050575359555,0.25519909262153356,0.1302497258570929
4.98,0.32830849805912266,0.25522664726629263,0.13047394670063622
4.99,0.32861224590334,0.25525630253652415,0.1306984569629149
5.0,0.3289163065431078,0.2552880508637625,0.13092326099838694
5.01,0.3292206854518735,0.25532188476070217,0.1311483631686146
5.0200000000000005,0.32952538810220117,0.25535779682085924,0.13137376784239427
5.03,0.32983041996594237,0.2553957797182356,0.13159947939588817
5.04,0.3301357865144082,0.25543582620698646,0.1318255022127582
5.05,0.33044149321854277,0.25547792912108963,0.1320518406843011
5.0600000000000005,0.33074754554909697,0.2555220813740187,0.1322784992095858
5.07,0.3310539489768044,0.25556827595841813,0.13250548219559236
5.08,0.3313607089725581,0.25561650594578145,0.13273279405735292
5.09,0.3316678310075882,0.2556667644861322,0.13296043921809425
5.1000000000000005,0.33197532054826906,0.25571904480920865,0.1331884221037341
5.11,0.33228318304947263,0.25577334022605763,0.13341674713584936
5.12,0.3325914239796669,0.25582964412176185,0.1336454187580228
5.13,0.33290004880903845,0.25588794995850134,0.13387444142331284
5.14,0.33320906300868935,0.2559482512755241,0.13410381959336745
5.15,0.33351847205080776,0.25601054168884774,0.13433355773856295
5.16,0.3338282814088398,0.2560748148909631,0.1345636603381443
5.17,0.33413849655766203,0.25614106465054215,0.13479413188036699
5.18,0.33444912297375534,0.25620928481214744,0.13502497686264037
5.19,0.334760166135379,0.2562794692959449,0.13525619979167258
5.2,0.33507163152274627,0.25635161209741986,0.13548780518361692
5.21,0.3353835246182004,0.256425707287095,0.13571979756421995
5.22,0.3356958509063923,0.256501749010252,0.13595218146897098
5.23,0.33600861587445796,0.2565797314866556,0.13618496144325307
5.24,0.3363218250121978,0.25665964901028043,0.1364181420424956
5.25,0.3366354838122566,0.25674149594904105,0.1366517278323285
5.26,0.33694959777030414,0.25682526674452455,0.1368857233887379
5.2700000000000005,0.3372641723852169,0.2569109559117259,0.1371201332982232
5.28,0.33757921315926065,0.25699855803878635,0.13735496215795595
5.29,0.33789472559827394,0.25708806778673476,0.13759021457594003
5.3,0.33821071521185275,0.2571794798892314,0.13782589517117352
5.3100000000000005,0.3385271875135354,0.2572727891523148,0.13806200857381207
5.32,0.338844148020989,0.25736799045415154,0.13829855942533362
5.33,0.3391616022561965,0.25746507874478886,0.13853555237870496
5.34,0.339479555745645,0.25756404904590974,0.13877299209854968
5.3500000000000005,0.3397980140199353,0.25766489645064494,0.13901088326068278
5.36,0.34011698260901074,0.2577676161237947,0.13924923054683974
5.37,0.340436467051045,0.25787220330078503,0.13948803865438855
5.38,0.34075647289063477,0.2579786532876203,0.1397273122943111
5.39,0.3410770056776605,0.2580869614607764,0.13996705618991837
5.4,0.3413980709674712,0.25819712326697364,0.1402072750770176
5.41,0.3417196743210689,0.258309134222953,0.1404479737040808
5.42,0.34204182130529526,0.2584229899152552,0.14068915683241473
5.43,0.34236451749301716,0.25853868600000235,0.14093082923633188
5.44,0.3426877684633148,0.2586562182026827,0.14117299570332306
5.45,0.3430115798016687,0.258775582317938,0.14141566103423103
5.46,0.34333595710014886,0.25889677420935414,0.14165883004342575
5.47,0.34366090595760407,0.25901978980925405,0.14190250755898065
5.48,0.3439864319798514,0.2591446251184941,0.1421466984228504
5.49,0.34431254077986745,0.2592712762062628,0.14239140749104987
5.5,0.34463923797797924,0.2593997392098827,0.1426366396338345
5.51,0.34496652920205667,0.2595300103346151,0.1428823997358819
5.5200000000000005,0.34529442008770517,0.2596620858534675,0.14312869269647485
5.53,0.3456229162784591,0.259795962107004,0.14337552342968546
5.54,0.3459520234259759,0.2599316355031585,0.1436228968645608
5.55,0.3462817471902313,0.2600691025170508,0.14387081794530984
5.5600000000000005,0.34661209324142056,0.26020835969040423,0.14411929163343826
5.57,0.3469430672609856,0.26034940363117187,0.14436832290888588
5.58,0.34727467493633923,0.26049223101464897,0.14461791676397256
5.59,0.3476069219640034,0.26063683858260844,0.1448680782069459
5.6000000000000005,0.3479398140499272,0.26078322314310326,0.14511881226231108
5.61,0.34827335690969224,0.260931381570298,0.14537012397103277
5.62,0.3486075562687191,0.26108131080430347,0.14562201839073893
5.63,0.34894241786247443,0.2612330078510142,0.1458745005959255
5.64,0.349277947436679,0.26138646978194846,0.1461275756781631
5.65,0.34961415074751667,0.2615416937340914,0.1463812487463049
5.66,0.34995103356184365,0.26169867690974075,0.14663552492669607
5.67,0.3502886016573996,0.2618574165763557,0.14689040936338463
5.68,0.35062686082301886,0.26201791006640807,0.14714590721833398
5.69,0.3509658168588424,0.26218015477723694,0.14740202367163655
5.7,0.35130547557653136,0.26234414817090557,0.14765876392172922
5.71,0.3516458427994804,0.2625098877740614,0.1479161331856102
5.72,0.3519869243630332,0.262677371177799,0.1481741366990572
5.73,0.35232872611469734,0.2628465960375253,0.14843277971684726
5.74,0.3526712539143612,0.2630175600728284,0.14869206751297787
5.75,0.3530145136345112,0.26319026106734855,0.14895200538088982
5.76,0.3533585111604654,0.26336469686868336,0.14921259863372502
5.7700000000000005,0.353703252391175,0.2635408653894178,0.14947385260581053
5.78,0.3540487432386879,0.26371876460550675,0.14973577265125182
5.79,0.3543949896282784,0.2638983925559767,0.1499983641439645
5.8,0.3547419974989378,0.2640797473433444,0.15026163247848617
5.8100000000000005,0.355089772803598,0.26426282713350757,0.15052558307021038
5.82,0.3554383215093556,0.26444763015563766,0.15079022135562192
5.83,0.3557876495976974,0.264634154702076,0.15105555279253383
5.84,0.35613776306472583,0.26482239912823285,0.15132158286032557
5.8500000000000005,0.35648866792138656,0.2650123618524888,0.15158831706018325
5.86,0.3568403701936955,0.2652040413560996,0.15185576091534075
5.87,0.357192875922968,0.2653974361831037,0.15212391997132305
5.88,0.3575461911660481,0.26559254494023254,0.15239279979619047
5.89,0.35790032199553873,0.26578936629682376,0.15266240598078482
5.9,0.35825527450003325,0.26598789898473735,0.15293274413897703
5.91,0.35861105478434735,0.26618814179827455,0.153203819907916
5.92,0.3589676689697519,0.2663900935940999,0.1534756389482796
5.93,0.35932512319420706,0.26659375329116564,0.1537482069445264
5.94,0.3596834236125967,0.26679911987063964,0.15402152960514967
5.95,0.3600425763969641,0.2670061923758355,0.15429561266293237
5.96,0.36040258773674827,0.26721496991214627,0.15457046187520398
5.97,0.36076346384025904,0.2674254516470881,0.15484608302574374
5.98,0.3611252109383553,0.2676376368105395,0.15512248192961262
5.99,0.36148783527620276,0.26785152469394374,0.15539966442214248
6.0,0.3618513431169075,0.26806711465054994,0.15567763636370885
6.01,0.3622157407423287,0.26828440609541016,0.15595640364075627
6.0200000000000005,0.3625810344533295,0.2685033985053309,0.15623597216607543
6.03,0.36294723057002715,0.26872409141882725,0.15651634787908186
6.04,0.36331433543204605,0.2689464844360798,0.15679753674609684
6.05,0.3636823553987705,0.2691705772188951,0.15707954476062963
6.0600000000000005,0.36405129684959914,0.2693963694906677,0.15736237794366187
6.07,0.3644211661842003,0.2696238610363466,0.1576460423439334
6.08,0.3647919698227685,0.2698530517024035,0.15793054403823015
6.09,0.3651637142062818,0.2700839413968043,0.15821588913167375
6.1000000000000005,0.36553640579676033,0.27031653008898365,0.15850208375801278
6.11,0.365910051077526,0.270550817809822,0.1587891340799158
6.12,0.366284656553463,0.2707868046516261,0.15907704628926647
6.13,0.3666602287512796,0.27102449076811164,0.15936582660746007
6.140000000000001,0.36703677421977104,0.27126387637438953,0.15965548128570206
6.15,0.36741429953008303,0.2715049617469545,0.1599460166053082
6.16,0.36779281127597685,0.2717477472236769,0.16023743887800665
6.17,0.3681723160740953,0.27199223320379734,0.16052975444624182
6.18,0.368552820568691,0.2722384201498796,0.16082296968983542
6.19,0.36893433142887144,0.27248630858648587,0.16111709102198737
6.2,0.36931685534353437,0.2727358990978424,0.16141212488198656
6.21,0.369700399025729,0.27298719232963864,0.1617080777413498
6.22,0.37008496921293815,0.27324018898904107,0.16200495610415008
6.23,0.37047057266736133,0.2734948898447099,0.16230276650734626
6.24,0.3708572161761985,0.2737512957268184,0.16260151552111451
6.25,0.371244906551936,0.27400940752707575,0.1629012097491825
6.26,0.3716336506326331,0.2742692261987523,0.1632018558291651
6.2700000000000005,0.37202345528221015,0.2745307527567084,0.1635034604329025
6.28,0.3724143273907379,0.2747939882774256,0.16380603026680035
6.29,0.37280627387472814,0.2750589338990414,0.16410957207217214
6.3,0.37319930167742593,0.2753255908213867,0.1644140926255836
6.3100000000000005,0.3735934177691025,0.27559396030602623,0.16471959873919917
6.32,0.37398862914734976,0.2758640436763023,0.1650260972611307
6.33,0.3743849428373767,0.2761358423173808,0.16533359507578826
6.34,0.374782365892306,0.27640935767630126,0.16564209910423286
6.3500000000000005,0.3751809053934727,0.2766845912620289,0.16595161630453176
6.36,0.3755805684507237,0.2769615446455101,0.1662621536721152
6.37,0.3759813622027191,0.27724021945973115,0.166573718240136
6.38,0.37638329381811064,0.27752061740025885,0.1668863170811318
6.390000000000001,0.37678637050344826,0.27780274022946394,0.1671999573186792
6.4,0.3771905994901967,0.27808658976931955,0.16751464610802613
6.41,0.3775959880380652,0.27837216790312536,0.1678303906409495
6.42,0.37800254343736656,0.2786594765767033,0.1681471981491713
6.43,0.37841027300933955,0.27894851779848157,0.16846507590475115
6.44,0.37881918410647347,0.2792392936395817,0.1687840312204815
6.45,0.3792292841128338,0.279531806233909,0.1691040714502853
6.46,0.37964058044439,0.2798260577782459,0.16942520398961644
6.47,0.3800530805493444,0.2801220505323486,0.16974743627586258
6.48,0.38046679190846316,0.2804197868190473,0.17007077578875068
6.49,0.3808817220354083,0.2807192690243483,0.17039523005075494
6.5,0.3812978784770721,0.28102049959754116,0.17072080662750772
6.51,0.3817152688139121,0.28132348105130717,0.17104751312821256
6.5200000000000005,0.38213390066028896,0.2816282159618324,0.17137535720606023
6.53,0.38255378166480464,0.2819347069689228,0.17170434655864686
6.54,0.38297491951064305,0.2822429567761235,0.17203448892839526
6.55,0.38339732191591225,0.2825529681508404,0.1723657921029783
6.5600000000000005,0.38382099663398767,0.2828647439244656,0.17269826391574528
6.57,0.38424595145385765,0.2831782869925053,0.1730319122461504
6.58,0.3846721942004701,0.2834936003147115,0.17336674502018437
6.59,0.38509973274002385,0.2838106869181577,0.17370277021832026
6.6000000000000005,0.3855285749828065,0.2841295498988569,0.17403999587973135
6.61,0.38595872886755433,0.28445019241238717,0.17437843007842563
6.62,0.386390202370374,0.2847726176791339,0.17471808093670962
6.63,0.3868230035054518,0.2850968289846483,0.17505895662617138
6.640000000000001,0.38725714032542874,0.2854228296798085,0.1754010653681558
6.65,0.38769262092177786,0.2857506231809848,0.17574441543424307
6.66,0.38812945342518357,0.28608021297020814,0.1760890151467304
6.67,0.38856764600592264,0.28641160259534154,0.17643487287911688
6.68,0.3890072068742479,0.2867447956702556,0.1767819970565917
6.69,0.3894481442807731,0.287079795875007,0.1771303961565254
6.7,0.3898904665168606,0.28741660695602017,0.17748007870896457
6.71,0.39033418191501074,0.28775523272627357,0.17783105329712956
6.72,0.39077929884925294,0.28809567706548755,0.1781833285579156
6.73,0.3912258257355397,0.28843794392031746,0.17853691318239706
6.74,0.39167377103214146,0.2887820373045487,0.17889181591633477
6.75,0.3921231432400446,0.289127961299296,0.179248045560687
6.76,0.3925739509033506,0.28947572005320626,0.1796056109721231
6.7700000000000005,0.39302620260967813,0.28982531778266385,0.1799645210635409
6.78,0.3934799069905659,0.29017675877200044,0.18032478480458689
6.79,0.3939350727223117,0.29053004737402177,0.18068641122286597
6.8,0.3943917085426564,0.29088518802204033,0.18104940943026923
6.8100000000000005,0.3948498232295346,0.2912421852143708,0.18141378858917073
6.82,0.3953094255991173,0.2916010435128333,0.18177955790920605
6.83,0.3957705245139518,0.2919617675485882,0.1821467266600551
6.84,0.3962331288833953,0.2923243620223799,0.18251530417201098
6.8500000000000005,0.39669724766405196,0.292688831704783,0.18288529983655272
6.86,0.3971628898602115,0.2930551814364533,0.18325672310692154
6.87,0.3976300645242908,0.2934234161283818,0.18362958349870154
6.88,0.39809878075727756,0.29379354076215264,0.1840038905904035
6.890000000000001,0.39856904770917667,0.2941655603902047,0.1843796540240529
6.9,0.39904087457945825,0.29453948013609654,0.18475688350578154
6.91,0.39951427061750916,0.2949153051947759,0.18513558880642303
6.92,0.39998924512308587,0.29529304083285157,0.18551577976211214
6.93,0.4004658074467705,0.29567269238887023,0.18589746627488785
6.94,0.4009439669904289,0.2960542652735961,0.1862806583133002
6.95,0.4014237332076708,0.29643776497029445,0.18666536591302094
6.96,0.401905115604313,0.29682319703501925,0.187051599177458
6.97,0.40238812373884486,0.29721056709690385,0.1874393682783739
6.98,0.40287276722289556,0.2975998808584557,0.18782868345650763
6.99,0.4033590557217042,0.29799114409585453,0.18821955502220056
7.0,0.4038469989545927,0.2983843626592546,0.18861199335602613
7.01,0.4043366066954401,0.2987795424730902,0.18900600890942335
7.0200000000000005,0.40482788877316017,0.29917668953638504,0.18940161220533397
7.03,0.4053208550723328,0.29957580992318,0.1897988138390903
7.04,0.4058155155665945,0.2999769098077329,0.19019762453256098
7.05,0.40631188028510445,0.30037999543911653,0.19059805507949396
7.0600000000000005,0.4068099592925715,0.30078507312607283,0.1910001163129076
7.07,0.4073097627120702,0.3011921492542221,0.19140381914204377
7.08,0.4078113007255734,0.30160123028642577,0.191809174553095
7.09,0.4083145835744885,0.30201232276315326,0.1922161936099367
7.1000000000000005,0.4088196215601965,0.30242543330285293,0.19262488745486434
7.11,0.4093264250445946,0.3028405686023276,0.1930352673093358
7.12,0.40983500445064164,0.30325773543711454,0.1934473444747191
7.13,0.41034537026290707,0.303676940661869,0.19386113033304492
7.140000000000001,0.41085753302812306,0.3040981912107531,0.19427663634776446
7.15,0.4113715033557396,0.30452149409782786,0.19469387406451208
7.16,0.4118872919184829,0.30494685641745045,0.1951128551118735
7.17,0.4124049094529174,0.3053742853446753,0.19553359120215894
7.18,0.4129243667600102,0.30580378813565956,0.19595609413218115
7.19,0.4134456747056994,0.3062353721280728,0.19638037578403894
7.2,0.413968844221465,0.306669044741511,0.19680644812590542
7.21,0.41449388630490414,0.3071048134779152,0.1972343232128219
7.22,0.41502081202030777,0.3075426859219937,0.1976640131874962
7.23,0.41554963249924237,0.3079826697416493,0.19809553028110682
7.24,0.41608035894113343,0.30842477268841034,0.19852888681411154
7.25,0.4166130026138531,0.3088690025978663,0.19896409519706165
7.26,0.41714757485431053,0.30931536739010757,0.1994011679314211
7.2700000000000005,0.4176840870690457,0.30976387507016934,0.1998401176103907
7.28,0.41822255076780623,0.3102145337567841,0.20028095697576964
7.29,0.4187629775444966,0.3106673516659695,0.2007236988854036
7.3,0.4193053790314102,0.3111223370716889,0.20116835623524112
7.3100000000000005,0.41984976693394066,0.3115794983355821,0.20161494201812177
7.32,0.4203961530312925,0.3120388439075171,0.2020634693247972
7.33,0.4209445491771462,0.3125003823261049,0.20251395134487427
7.34,0.42149496730032615,0.312964122219218,0.20296640136776425
7.3500000000000005,0.4220474194054744,0.31343007230451553,0.20342083278363937
7.36,0.42260191757372717,0.3138982413899722,0.20387725908439575
7.37,0.4231584739633966,0.3143686383744136,0.20433569386462358
7.38,0.42371710081065633,0.31484127224805564,0.20479615082258382
7.390000000000001,0.42427781043023094,0.31531615209304986,0.20525864376119177
7.4,0.4248406152160901,0.31579328708403326,0.20572318658900732
7.41,0.42540552764214695,0.31627268648868395,0.2061897933212325
7.42,0.42597256026296015,0.3167543596682813,0.2066584780807153
7.43,0.4265417257144406,0.3172383160782719,0.20712925509896046
7.44,0.4271130367145622,0.31772456526883996,0.20760213871714736
7.45,0.4276865060640767,0.3182131168854833,0.20807714338715416
7.46,0.4282621466472332,0.3187039806695946,0.20855428367258938
7.47,0.42883997143250124,0.31919716645904733,0.20903357424982988
7.48,0.4294199934732985,0.31969268418878727,0.20951502990906584
7.49,0.43000222590872256,0.32019054389142876,0.2099986655553523
7.5,0.43058668196428684,0.3206907556978566,0.21048449620966792
7.51,0.43117337495266106,0.3211933298378327,0.2109725370099802
7.5200000000000005,0.43176231830918976,0.3216982766719422,0.21146280327396857
7.53,0.4323535255934216,0.3222056066929137,0.2119553105014871
7.54,0.43294701040286493,0.3227153304478514,0.21245007422141515
7.55,0.43354278642564825,0.3232274585856307,0.2129471100847679
7.5600000000000005,0.4341408674423979,0.32374200185853685,0.2134464338677757
7.57,0.43474126732707336,0.32425897112296576,0.21394806147311446
7.58,0.43534400004780915,0.32477837734013165,0.21445200893114583
7.59,0.43594907966776103,0.32530023157678034,0.21495829240116626
7.6000000000000005,0.4365565203459585,0.3258245450059095,0.21546692817266538
7.61,0.43716633633816226,0.3263513289074951,0.21597793266659351
7.62,0.43777854199772853,0.3268805946692238,0.2164913224366387
7.63,0.43839315177647714,0.3274123537872327,0.21700711417051258
7.640000000000001,0.4390101802255666,0.3279466178668546,0.21752532469124586
7.65,0.43962964199637383,0.3284833986233696,0.21804597095849257
7.66,0.44025155184138043,0.32902270788276394,0.21856907006984402
7.67,0.44087592461506336,0.32956455758249426,0.21909463926215178
7.68,0.4415027752747919,0.33010895977225874,0.21962269591285968
7.69,0.4421321188817305,0.33065592661477466,0.2201532575413455
7.7,0.44276397060174566,0.33120547038656173,0.22068634181027122
7.71,0.44339834570632064,0.33175760347873284,0.22122196652694337
7.72,0.44403525957347373,0.33231233839779006,0.22176014964468183
7.73,0.44467472768868327,0.3328696877664279,0.2223009092641983
7.74,0.4453167656458174,0.3334296643243422,0.22284426363498364
7.75,0.4459613891480704,0.33399228092904626,0.2233902311567049
7.76,0.446608614044031,0.3345575505898976,0.22393883044542093
7.7700000000000005,0.44725845635995215,0.3351254864985349,0.22449008039278737
7.78,0.4479109321608699,0.3356961018975319,0.22504399990949064
7.79,0.4485660576226885,0.3362694101484728,0.22560060805790938
7.8,0.44922384903752377,0.3368454247369402,0.22615992406163868
7.8100000000000005,0.4498843228147672,0.33742415927345853,0.2267219673071171
7.82,0.4505474954821571,0.3380056274944458,0.2272867573452662
7.83,0.4512133836868576,0.33858984326317293,0.22785431389314287
7.84,0.4518820041965443,0.339176820570732,0.2284246568356041
7.8500000000000005,0.4525533739004982,0.33976657353701184,0.2289978062269845
7.86,0.4532275098107064,0.340359116411682,0.22957378229278627
7.87,0.45390442906297057,0.3409544635751852,0.23015260543138205
7.88,0.45458414891802246,0.3415526295397375,0.23073429621573022
7.890000000000001,0.45526668676264737,0.3421536289503363,0.23131887539510287
7.9,0.4559520601108142,0.3427574765857772,0.23190636389682626
7.91,0.4566402866048138,0.34336418735967866,0.23249678282803415
7.92,0.4573313840164044,0.3439737763215143,0.23309015347743373
7.930000000000001,0.45802537024796386,0.34458625865765424,0.23368649731708394
7.94,0.4587222633336503,0.3452016496924134,0.2342858360041864
7.95,0.4594220814405694,0.3458199648891092,0.2348881913828895
7.96,0.4601248428699496,0.34644121985112636,0.23549358548610447
7.97,0.4608305660583242,0.34706543032299014,0.23610204053733438
7.98,0.4615392695787213,0.3476926121914481,0.23671357895251582
7.99,0.462250972141861,0.34832278148655904,0.2373282233418728
8.0,0.46296569263113657,0.34895595441643174,0.2379459965772774
8.01,0.4636834501777179,0.34959214744192485,0.2385669219374061
8.02,0.46440426395635537,0.35023137707317137,0.2391910227113271
8.03,0.46512815327537016,0.3508736599591075,0.2398183223725195
8.040000000000001,0.4658551375897264,0.35151901290039267,0.24044884460374386
8.05,0.4665852365023996,0.3521674528506742,0.24108261329921943
8.06,0.4673184697657568,0.3528189969178641,0.24171965256681968
8.07,0.4680548572829453,0.3534736623654252,0.2423599867302843
8.08,0.46879441910929154,0.35413146661366846,0.24300364033144925
8.09,0.46953717545370993,0.3547924272410604,0.243650638132494
8.1,0.4702831466801218,0.35545656198554176,0.24430100511820638
8.11,0.47103235330888393,0.35612388874585615,0.2449547664982647
8.120000000000001,0.4717848160182273,0.35679442558288993,0.24561194770953762
8.13,0.47254055564570485,0.35746819072102154,0.24627257441840075
8.14,0.47329959318965087,0.3581452025494831,0.24693667252307183
8.15,0.47406194981064836,0.35882547962373124,0.24760426815596243
8.16,0.4748276468330075,0.35950904066682876,0.2482753876860473
8.17,0.47559670574625346,0.36019590457083756,0.24895005772125142
8.18,0.4763691482066247,0.3608860903982212,0.2496283051108543
8.19,0.47714499603858007,0.36157961738325906,0.2503101569479117
8.2,0.47792427123631726,0.3622765049334701,0.25099564057169493
8.21,0.4787069959652999,0.3629767726310479,0.25168478357014756
8.22,0.4794931925637947,0.3636804402343059,0.25237761378235923
8.23,0.4802828835444197,0.3643875276791337,0.25307415930105764
8.24,0.48107609161956094,0.3650980551047506,0.25377444852358233
8.25,0.48187283980775103,0.3658120429618693,0.25447851036730434
8.26,0.4826731512156951,0.3665295117907043,0.25518637382621645
8.27,0.4834770491143856,0.3672504822983314,0.2558980681248759
8.28,0.4842845569615192,0.3679749753813895,0.2566136227632734
8.290000000000001,0.485095698403343,0.36870301212784407,0.2573330675199155
8.3,0.48591049727651575,0.36943461381876586,0.2580564324549361
8.31,0.4867289776099858,0.370169801930128,0.25878374791323683
8.32,0.48755116362688306,0.37090859813461735,0.25951504452765606
8.33,0.4883770797464273,0.37165102430346303,0.2602503532221665
8.34,0.48920675058585145,0.3723971025082811,0.2609897052151019
8.35,0.49004020096234097,0.3731468550229355,0.26173313202241233
8.36,0.49087745589498794,0.3739003043254151,0.2624806654609483
8.370000000000001,0.49171854060676146,0.3746574730997276,0.2632323376517736
8.38,0.4925634805264922,0.3754183842378083,0.2639881810235069
8.39,0.49341230129087427,0.3761830608414473,0.2647482283156923
8.4,0.49426502874648104,0.3769515262242309,0.26551251258219843
8.41,0.4951216889517969,0.37772380391350036,0.26628106719464656
8.42,0.4959823081792648,0.37849991765232693,0.26705392584586707
8.43,0.4968469129173487,0.3792798914015025,0.2678311225533852
8.44,0.49771552988304624,0.3800637493543421,0.2686126916873199
8.45,0.49858818606204086,0.38085151598537764,0.26939866806286994
8.46,0.49946490862613707,0.38164321594856476,0.27018908674600245
8.47,0.5003457249662986,0.38243887411724786,0.2709839831292996
8.48,0.5012306627017783,0.3832385155948029,0.27178339295192155
8.49,0.502119749682365,0.38404216571683863,0.27258735230347897
8.5,0.5030130139906489,0.38484985005341754,0.2733958976279408
8.51,0.5039104839443052,0.38566159441129494,0.2742090657275754
8.52,0.5048121880983937,0.3864774248361777,0.2750268937669255
8.53,0.5057181552476777,0.38729736761500133,0.27584941927681683
8.540000000000001,0.5066284144289599,0.38812144927822645,0.2766766801584008
8.55,0.5075429949234348,0.3889496966021532,0.27750871468723043
8.56,0.5084619262590611,0.38978213661125627,0.2783455615173709
8.57,0.5093852382129491,0.3906187965805369,0.27918725968554325
8.58,0.5103129608137683,0.391459704037895,0.280033848615302
8.59,0.5112451243441697,0.3923048867665199,0.28088536812124665
8.6,0.5121817593432287,0.3931543728072998,0.2817418584132667
8.61,0.5131228966089032,0.3940081904612502,0.28260336010082104
8.620000000000001,0.514068567200511,0.39486636829196153,0.2834699141972506
8.63,0.5150188024412233,0.3957289351280648,0.2843415621241245
8.64,0.515973633956017,0.39659592010260397,0.28521834579481126
8.65,0.5169330937810094,0.39746735276670764,0.28610030785755397
8.66,0.5178972141118283,0.39834326282755433,0.2869874911319515
8.67,0.5188660274051293,0.39922368025390775,0.2878799388345513
8.68,0.5198395663993477,0.4001086352975898,0.28877769462396724
8.69,0.5208178641175768,0.40099815849634907,0.2896808026060497
8.700000000000001,0.5218009538704698,0.4018922806767557,0.2905893073391034
8.71,0.5227888692591646,0.4027910329571204,0.291503253839153
8.72,0.5237816441782349,0.4036944467504406,0.2924226875852585
8.73,0.5247793128186634,0.4046025537673715,0.2933476545248771
8.74,0.5257819096708398,0.4055153860192224,0.294278201079274
8.75,0.5267894695275834,0.4064329758209795,0.2952143741489817
8.76,0.5278020274871885,0.4073553557943535,0.296156221119307
8.77,0.528819618956495,0.40828255887085346,0.2971037898658864
8.78,0.5298422796539827,0.40921461829488576,0.2980571287602899
8.790000000000001,0.5308700456128899,0.4101515676268792,0.2990162866756727
8.8,0.5319029531843547,0.4110934407464347,0.29998131299247494
8.81,0.5329410390405828,0.4120402718555025,0.30095225760417066
8.82,0.5339843401780375,0.4129920954815829,0.3019291709230638
8.83,0.5350328939206545,0.41394894648095376,0.3029121038861331
8.84,0.5360867379654617,0.4149108600922634,0.3039011080637577
8.85,0.5371459104904995,0.41587787206411597,0.3048962359195914
8.86,0.5382104498891278,0.41685001833889146,0.30589754016391474
8.870000000000001,0.5392803948842742,0.4178273351878434,0.3069050740288456
