t,V,Nai,m,h,j,Cai,Ki,d,f,b,g,xr,xs1,xs2,zdv,ydv,Ca_JSR,Ca_NSR,APtrack,APtrack2,APtrack3,Cainfluxtrack,OVRLDtrack,OVRLDtrack2,OVRLDtrack3
2.5,-88.33810169412733,14.177840053054243,0.0008839289943561716,0.9928266214218194,0.9951280215684849,0.0003400291604460376,138.3794711520932,3.531125139969688e-06,0.9954767725054395,0.001028821624892536,0.9358258181120467,0.0007053366638610965,0.04142784918387301,0.08825201023611538,0.01198072239482336,0.975887386838429,0.8271868523191102,2.785950860721016,1.0446638497391552e-87,5.774850891934645e-87,0.01876686080580862,4.62992352021895e-88,1e-323,-1e-323,2.2085888537676066e-282
2.5100000000000002,-88.33815161105194,14.177841024428515,0.0008839215752024217,0.9928267030925821,0.995128074368657,0.00034002098391617424,138.37947107771006,3.5310968223373204e-06,0.9954776219754121,0.001028816555423098,0.9358322985922839,0.0007051644236762811,0.04142498155981057,0.08825038206328639,0.011980686644624752,0.9758909879539512,0.8272139123866705,2.7859456044713773,1.0395440230022204e-87,5.746548739040467e-87,0.018764984207512662,4.607232578788652e-88,1e-323,-1e-323,2.2083680052132142e-282
2.52,-88.33820152472991,14.177841995764393,0.0008839141565922892,0.9928267847569566,0.9951281271646689,0.0003400128079155364,138.37947100333497,3.5310685068082285e-06,0.9954784712756718,0.0010288114863030344,0.9358387783488052,0.0007049922352573636,0.04142211415586154,0.0882487539205949,0.011980650896770818,0.9758945885302512,0.82724097268425,2.7859403481582943,1.034453241332057e-87,5.718407145861063e-87,0.01876310779712216,4.5846703643529996e-88,1e-323,-1e-323,2.2081471787725835e-282
2.5300000000000002,-88.33825143516154,14.177842967061878,0.0008839067385256986,0.9928268664149447,0.9951281799565209,0.0003400046324440682,138.37947092896786,3.5310401933840873e-06,0.9954793204062622,0.00102880641753232,0.9358452573817152,0.0007048200985842445,0.04141924697200481,0.08824712580804038,0.01198061515125728,0.9758981885674323,0.8272680332118227,2.7859350917817842,1.0293912147672027e-87,5.6904245095035935e-87,0.018761231574613124,4.562235591810192e-88,1e-323,-1e-323,2.207926374442892e-282
2.54,-88.33830134234718,14.177843938320974,0.0008838993210025739,0.992826948066548,0.9951282327442138,0.00033999645750171356,138.37947085460874,3.5310118820665707e-06,0.9954801693672268,0.00102880134911093,0.9358517356911178,0.0007046480136368247,0.041416380008219275,0.08824549772562226,0.011980579408079858,0.9759017880655975,0.8272950939693626,2.785929835341865,1.0243576533461965e-87,5.662599227075218e-87,0.018759355539961556,4.539926976058434e-88,1e-323,-1e-323,2.2077055922213146e-282
2.5500000000000003,-88.33835124628715,14.177844909541685,0.0008838919040228394,0.9928270297117688,0.9951282855277479,0.0003399882830884168,138.37947078025763,3.530983572857353e-06,0.9954810181586095,0.0010287962810388391,0.9358582132771172,0.0007044759803950051,0.04141351326448384,0.08824386967334,0.011980543667234276,0.9759053870248502,0.8273221549568437,2.785924578838554,1.0193522671075764e-87,5.634929695683097e-87,0.018757479693143463,4.5177432319959265e-88,1e-323,-1e-323,2.2074848321050285e-282
2.56,-88.33840114698177,14.177845880724012,0.0008838844875864195,0.9928271113506086,0.995128338307124,0.00033998010920412185,138.3794707059145,3.530955265758108e-06,0.9954818667804537,0.0010287912133160227,0.9358646901398175,0.0007043039988386864,0.041410646740777386,0.08824224165119304,0.011980507928716255,0.9759089854452937,0.8273492161742402,2.78591932227187,1.0143747660898815e-87,5.60741431243439e-87,0.018755604034134853,4.495683074520874e-88,1e-323,-1e-323,2.2072640940912097e-282
2.57,-88.33845104443137,14.177846851867958,0.0008838770716932384,0.9928271929830694,0.9951283910823424,0.0003399719358487729,138.3794706315794,3.53092696077051e-06,0.9954827152328032,0.0010287861459424552,0.9358711662793232,0.0007041320689477695,0.04140778043707883,0.08824061365918083,0.011980472192521515,0.9759125833270313,0.827376277621526,2.7859140656418293,1.0094248603316494e-87,5.580051474436258e-87,0.01875372856291173,4.473745218531478e-88,1e-323,-1e-323,2.2070433781770343e-282
2.58,-88.33850093863627,14.177847822973527,0.0008838696563432204,0.9928272746091529,0.9951284438534038,0.000339963763022314,138.3794705572523,3.5308986578962337e-06,0.9954835635157018,0.001028781078918112,0.9358776416957382,0.0007039601907021551,0.04140491435336706,0.08823898569730283,0.01198043645864578,0.9759161806701662,0.8274033392986754,2.78590880894845,1.0045022598714188e-87,5.552839578795856e-87,0.018751853279450097,4.4519283789259403e-88,1e-323,-1e-323,2.2068226843596787e-282
2.59,-88.33855082959681,14.17784879404072,0.0008838622415362895,0.9928273562288611,0.9951284966203087,0.00033995559072468924,138.37947048293316,3.5308703571369524e-06,0.9954844116291929,0.001028776012242968,0.9358841163891668,0.0007037883640817441,0.04140204848962097,0.0882373577655585,0.01198040072708477,0.9759197774748017,0.8274304012056621,2.785903552191751,9.996066747477281e-88,5.525777022620351e-87,0.018749978183725962,4.4302312706024655e-88,1e-323,-5e-324,2.2066020126363193e-282
2.6,-88.33860071731333,14.177849765069542,0.0008838548272723702,0.9928274378421956,0.9951285493830576,0.00033994741895584273,138.379470408622,3.5308420584943407e-06,0.9954852595733202,0.0010287709459169982,0.9358905903597131,0.0007036165890664372,0.04139918284581947,0.08823572986394725,0.011980364997834206,0.9759233737410411,0.8274574633424605,2.785898295371748,9.947378149991157e-88,5.498862203016897e-87,0.018748103275715338,4.4086526084592536e-88,1e-323,-5e-324,2.206381363004132e-282
2.61,-88.33865060178611,14.177850736059991,0.0008838474135513867,0.9928275194491585,0.9951286021416511,0.00033993924771571853,138.37947033431888,3.5308137619700725e-06,0.9954861073481276,0.0010287658799401776,0.9358970636074814,0.0007034448656361354,0.04139631742194144,0.08823410199246856,0.011980329270889812,0.9759269694689876,0.8274845257090444,2.7858930384884597,9.898953906641203e-88,5.4720935170926575e-87,0.01874622855539422,4.38719110739451e-88,1e-323,-5e-324,2.2061607354602933e-282
2.62,-88.33870048301551,14.177851707012074,0.0008838400003732633,0.9928276010497514,0.9951286548960897,0.0003399310770042608,138.37947026002377,3.5307854675658223e-06,0.9954869549536585,0.0010287608143124813,0.9359035361325758,0.0007032731937707393,0.041393452217965795,0.08823247415112187,0.011980293546247307,0.9759305646587445,0.8275115883053881,2.785887781541904,9.850791117812798e-88,5.4454693619547895e-87,0.01874435402273862,4.365845482306435e-88,1e-323,-5e-324,2.2059401300019793e-282
2.63,-88.33875036100186,14.177852677925793,0.0008838325877379242,0.9928276826439764,0.995128707646374,0.0003399229068214136,138.3794701857366,3.5307571752832642e-06,0.9954878023899566,0.0010287557490338839,0.9359100079351006,0.0007031015734501497,0.04139058723387142,0.08823084633990663,0.011980257823902414,0.975934159310415,0.8275386511314655,2.785882524532098,9.802886883891332e-88,5.418988134710456e-87,0.018742479677724546,4.3446144480932335e-88,1e-323,-5e-324,2.2057195466263665e-282
2.64,-88.33880023574545,14.177853648801149,0.0008838251756452935,0.992827764231835,0.9951287603925044,0.000339914737167121,138.37947011145747,3.530728885124072e-06,0.9954886496570657,0.0010287506841043608,0.9359164790151598,0.0007029300046542676,0.04138772246963722,0.08822921855882229,0.011980222103850854,0.9759377534241025,0.8275657141872507,2.78587726745906,9.755238305262183e-88,5.392648232466814e-87,0.018740605520328,4.3234967196531057e-88,1e-323,-5e-324,2.205498985330631e-282
2.65,-88.33885010724666,14.177854619638147,0.0008838177640952957,0.9928278458133294,0.9951288131344816,0.00033990656804132715,138.3794700371863,3.5307005970899205e-06,0.9954894967550293,0.0010287456195238868,0.9359229493728578,0.0007027584873629935,0.04138485792524209,0.08822759080786831,0.011980186386088347,0.9759413469999103,0.8275927774727178,2.7858720103228074,9.70784248231074e-88,5.366448052331026e-87,0.01873873155052499,4.3024910118842564e-88,1e-323,-5e-324,2.205278446111949e-282
2.66,-88.33889997550578,14.177855590436787,0.0008838103530878549,0.9928279273884612,0.9951288658723061,0.00033989839944397604,138.37946996292314,3.530672311182483e-06,0.9954903436838911,0.001028740555292437,0.9359294190082986,0.0007025870215562287,0.04138199360066492,0.08822596308704413,0.01198015067061062,0.9759449400379414,0.8276198409878407,2.7858667531233574,9.660696515422382e-88,5.340385991410249e-87,0.01873685776829152,4.281596039684886e-88,1e-323,-5e-324,2.205057928967497e-282
2.67,-88.33894984052314,14.177856561197073,0.0008838029426228955,0.9928280089572322,0.9951289186059784,0.0003398902313750119,138.37946988866796,3.5306440274034344e-06,0.9954911904436948,0.0010287354914099863,0.9359358879215864,0.0007024156072138734,0.04137912949588462,0.08822433539634919,0.011980114957413386,0.9759485325382994,0.8276469047325936,2.7858614958607286,9.613797504982499e-88,5.314460446811646e-87,0.018734984173603596,4.2608105179531994e-88,1e-323,-5e-324,2.204837433894451e-282
2.68,-88.33899970229908,14.177857531919006,0.0008837955327003416,0.9928280905196444,0.995128971335499,0.0003398820638343787,138.37946981442076,3.5306157457544484e-06,0.9954920370344842,0.0010287304278765097,0.9359423561128255,0.0007022442443158289,0.04137626561088008,0.08822270773578296,0.011980079246492375,0.9759521245010874,0.8276739687069505,2.785856238534938,9.567142551376471e-88,5.288669815642374e-87,0.01873311076643723,4.240133161587397e-88,1e-323,-5e-324,2.204616960889987e-282
2.69,-88.33904956083391,14.177858502602593,0.0008837881233201174,0.9928281720756995,0.9951290240608687,0.0003398738968220206,138.37946974018158,3.5305874662371995e-06,0.9954928834563026,0.001028725364691982,0.9359488235821201,0.0007020729328419958,0.041373401945630196,0.08822108010534488,0.011980043537843304,0.9759557159264086,0.8277010329108856,2.7858509811460035,9.520728754989685e-88,5.263012495009595e-87,0.01873123754676842,4.2195626854856833e-88,1e-323,-5e-324,2.2043965099512817e-282
2.7,-88.33909941612798,14.177859473247832,0.0008837807144821474,0.9928282536253995,0.9951290767820877,0.0003398657303378817,138.37946966595038,3.5305591888533614e-06,0.9954937297091939,0.0010287203018563785,0.9359552903295743,0.0007019016727722748,0.041370538500113865,0.0882194525050344,0.011980007831461895,0.9759593068143664,0.8277280973443728,2.7858457236939427,9.474553216207521e-88,5.237486882020468e-87,0.018729364514573174,4.199097804546259e-88,1e-323,-5e-324,2.204176081075511e-282
2.71,-88.3391492681816,14.177860443854728,0.0008837733061863556,0.9928283351687461,0.9951291294991568,0.00033985756438190606,138.37946959172714,3.5305309136046084e-06,0.9954945757932018,0.0010287152393696742,0.9359617563552922,0.000701730464086567,0.04136767527430999,0.08821782493485095,0.01197997212734387,0.975962897165064,0.8277551620073863,2.7858404661787732,9.428613035415368e-88,5.212091373782152e-87,0.0187274916698275,4.178737233667329e-88,1e-323,-5e-324,2.2039556742598517e-282
2.72,-88.33919911699509,14.177861414423283,0.0008837658984326665,0.9928284167057412,0.9951291822120764,0.0003398493989540378,138.37946951751192,3.530502640492615e-06,0.9954954217083698,0.001028710177231844,0.9359682216593781,0.000701559306764773,0.04136481226819747,0.088216197394794,0.011979936425484951,0.9759664869786048,0.8277822268999,2.7858352086005134,9.382905312998605e-88,5.1868243674018085e-87,0.018725619012507404,4.1584796877470936e-88,1e-323,-5e-324,2.2037352895014794e-282
2.73,-88.33924896256879,14.177862384953501,0.0008837584912210041,0.9928284982363865,0.9951292349208469,0.000339841234054221,138.37946944330469,3.530474369519055e-06,0.9954962674547416,0.0010287051154428627,0.9359746862419362,0.0007013882007867936,0.04136194948175519,0.08821456988486301,0.011979900725880859,0.9759700762550919,0.8278092920218879,2.78582995095918,9.337427149342621e-88,5.161684259986597e-87,0.01872374654258889,4.138323881683757e-88,1e-323,-5e-324,2.203514926797571e-282
2.74,-88.33929880490301,14.177863355445382,0.0008837510845512928,0.9928285797606841,0.9951292876254693,0.0003398330696823997,138.37946936910544,3.5304461006856025e-06,0.9954971130323609,0.0010287000540027055,0.9359811501030707,0.0007012171461325297,0.04135908691496206,0.0882129424050574,0.011979865028527315,0.9759736649946287,0.8278363573733244,2.7858246932547908,9.292175644832796e-88,5.136669448643675e-87,0.018721874260047965,4.118268530375521e-88,1e-323,-5e-324,2.203294586145302e-282
2.75,-88.3393486439981,14.17786432589893,0.0008837436784234569,0.9928286612786356,0.9951293403259437,0.00033982490583851815,138.37946929491417,3.530417833993932e-06,0.9954979584412714,0.0010286949929113472,0.9359876132428856,0.0007010461427818819,0.04135622456779698,0.08821131495537665,0.011979829333420042,0.9759772531973183,0.8278634229541832,2.785819435487364,9.247147899854518e-88,5.111778330480206e-87,0.018720002164860635,4.098312348720589e-88,1e-323,-5e-324,2.2030742675418493e-282
2.7600000000000002,-88.33939847985437,14.17786529631415,0.0008837362728374205,0.9928287427902428,0.9951293930222708,0.0003398167425225203,138.3794692207309,3.5303895694457175e-06,0.9954988036815167,0.0010286899321687631,0.9359940756614854,0.0007008751907147513,0.04135336244023883,0.08820968753582019,0.011979793640554761,0.9759808408632641,0.8278904887644386,2.785814177656917,9.202341014793167e-88,5.087009302603347e-87,0.018718130257002908,4.078454051617162e-88,1e-323,-5e-324,2.202853970984389e-282
2.77,-88.33944831247216,14.17786626669104,0.0008837288677931081,0.9928288242955078,0.9951294457144512,0.0003398085797343503,138.3794691465556,3.530361307042633e-06,0.9954996487531405,0.001028684871774928,0.9360005373589739,0.0007007042899110384,0.04135050053226652,0.08820806014638748,0.011979757949927193,0.9759844279925693,0.8279175548040645,2.785808919763468,9.15775209003413e-88,5.062360762120261e-87,0.018716258536450786,4.058692353963445e-88,1e-323,-5e-324,2.2026336964700973e-282
2.7800000000000002,-88.33949814185178,14.177867237029607,0.0008837214632904435,0.9928289057944323,0.9951294984024853,0.0003398004174739522,138.37946907238828,3.530333046786353e-06,0.9955004936561863,0.0010286798117298168,0.9360069983354556,0.0007005334403506443,0.04134763884385895,0.08820643278707796,0.01197972226153306,0.9759880145853373,0.827944621073035,2.7858036618070336,9.113378225962789e-88,5.037831106138104e-87,0.01871438700318028,4.039025970657638e-88,1e-323,-5e-324,2.20241344399615e-282
2.79,-88.33954796799355,14.177868207329851,0.0008837140593293514,0.9928289872870181,0.9951295510863739,0.0003397922557412701,138.37946899822896,3.5303047886785512e-06,0.9955013383906979,0.0010286747520334046,0.9360134585910347,0.0007003626420134697,0.041344777374995006,0.08820480545789107,0.011979686575368085,0.9759916006416712,0.8279716875713242,2.785798403787632,9.069216522964531e-88,5.013418731764039e-87,0.018712515657167392,4.019453616597946e-88,1e-323,-5e-324,2.2021932135597244e-282
2.8000000000000003,-88.33959779089783,14.177869177591777,0.0008837066559097559,0.9928290687732669,0.9951296037661173,0.00033978409453624817,138.37946892407763,3.530276532720902e-06,0.995502182956719,0.0010286696926856665,0.9360199181258151,0.0007001918948794153,0.0413419161256536,0.08820317815882629,0.011979650891427987,0.9759951861616745,0.8279987542989062,2.7857931457052816,9.025264081424737e-88,4.989122036105224e-87,0.018710644498388128,3.9999740066825694e-88,1e-323,-5e-324,2.2019730051579956e-282
2.81,-88.33964761056492,14.177870147815383,0.0008836992530315812,0.9928291502531809,0.995129656441716,0.00033977593385883044,138.37946884993426,3.5302482789150794e-06,0.9955030273542932,0.0010286646336865773,0.9360263769399012,0.0007000211989283821,0.041339055095813614,0.08820155088988305,0.011979615209708487,0.9759987711454502,0.828025821255755,2.785787887559999,8.981518001728794e-88,4.96493941626882e-87,0.018708773526818497,3.980585855809713e-88,1e-323,-5e-324,2.2017528187881406e-282
2.82,-88.33969742699516,14.177871118000677,0.0008836918506947517,0.9928292317267616,0.9951297091131708,0.00033976777370896104,138.3794687757989,3.5302200272627577e-06,0.9955038715834641,0.001028659575036112,0.9360328350333972,0.0006998505541402707,0.04133619428545395,0.0881999236510608,0.011979579530205309,0.9760023555931017,0.8280528884418445,2.7857826293518024,8.937975384262085e-88,4.940869269361986e-87,0.0187069027424345,3.9612878788775783e-88,1e-323,-5e-324,2.2015326544473354e-282
2.83,-88.33974724018886,14.177872088147659,0.0008836844488991914,0.992829313194011,0.995129761780482,0.000339759614086584,138.3794687016715,3.5301917777656113e-06,0.9955047156442755,0.0010286545167342456,0.936039292406407,0.000699679960494982,0.04133333369455351,0.08819829644235899,0.011979543852914176,0.9760059395047322,0.8280799558571491,2.785777371080709,8.894633329409991e-88,4.916909992491882e-87,0.018705032145212148,3.9420787907843666e-88,1e-323,-5e-324,2.2013125121327564e-282
2.84,-88.33979705014636,14.177873058256333,0.0008836770476448247,0.992829394654931,0.9951298144436502,0.0003397514549916435,138.3794686275521,3.5301635304253136e-06,0.9955055595367709,0.001028649458780953,0.9360457490590353,0.0006995094179724168,0.0413304733230912,0.08819666926377707,0.011979508177830805,0.9760095228804452,0.8281070235016427,2.7857721127467374,8.851488937557901e-88,4.89305998276567e-87,0.018703161735127444,3.922957306428283e-88,1e-323,-5e-324,2.2010923918415796e-282
2.85,-88.33984685686798,14.1778740283267,0.000883669646931576,0.9928294761095232,0.9951298671026761,0.00033974329642408356,138.37946855344063,3.5301352852435396e-06,0.995506403260994,0.0010286444011762097,0.9360522049913858,0.000699338926552476,0.04132761317104589,0.0881950421153145,0.01197947250495092,0.9760131057203436,0.8281340913752991,2.785766854349905,8.808539309091195e-88,4.8693176372905055e-87,0.0187012915121564,3.903922140707528e-88,1e-323,-5e-324,2.2008722935709814e-282
2.86,-88.33989666035406,14.177874998358762,0.0008836622467593694,0.9928295575577897,0.9951299197575602,0.0003397351383838483,138.3794684793372,3.530107042221963e-06,0.9955072468169887,0.0010286393439199902,0.9360586602035629,0.0006991684862150602,0.04132475323839651,0.08819341499697071,0.011979436834270243,0.976016688024531,0.8281611594780929,2.7857615958902286,8.765781544395261e-88,4.845681353173553e-87,0.018699421476275013,3.884972008520306e-88,1e-323,-5e-324,2.200652217318138e-282
2.87,-88.3399464606049,14.177875968352526,0.000883654847128129,0.9928296389997321,0.9951299724083028,0.0003397269808708818,138.3794684052417,3.530078801362258e-06,0.9955080902047982,0.0010286342870122695,0.9360651146956708,0.0006989980969400704,0.04132189352512193,0.08819178790874516,0.011979401165784494,0.9760202697931105,0.8281882278099977,2.785756337367727,8.723212743855479e-88,4.822149527521968e-87,0.018697551627459293,3.8661056247648176e-88,1e-323,-5e-324,2.2004321630802254e-282
2.88,-88.33999625762085,14.177876938307989,0.0008836474480377793,0.9928297204353524,0.9951300250549047,0.0003397188238851282,138.37946833115421,3.530050562666099e-06,0.9955089334244666,0.0010286292304530226,0.9360715684678136,0.0006988277587074073,0.04131903403120107,0.0881901608506373,0.011979365499489397,0.9760238510261854,0.8282152963709877,2.7857510787824173,8.680830007857237e-88,4.798720557442914e-87,0.018695681965685246,3.8473217043392673e-88,1e-323,-5e-324,2.2002121308544208e-282
2.89,-88.34004605140224,14.177877908225158,0.0008836400494882444,0.9928298018646524,0.9951300776973662,0.00033971066742653153,138.3794682570747,3.5300223261351597e-06,0.9955097764760372,0.0010286241742422247,0.9360780215200956,0.0006986574714969718,0.041316174756612804,0.08818853382264659,0.011979329835380671,0.976027431723859,0.8282423651610369,2.7857458201343173,8.638630436785916e-88,4.775392840043549e-87,0.018693812490928878,3.8286189621418566e-88,1e-323,-5e-324,2.199992120637899e-282
2.9,-88.34009584194938,14.177878878104034,0.0008836326514794488,0.9928298832876339,0.9951301303356881,0.0003397025114950359,138.37946818300315,3.5299940917711146e-06,0.995510619359554,0.0010286191183798508,0.9360844738526207,0.0006984872352886646,0.04131331570133605,0.08818690682477245,0.011979294173454039,0.9760310118862345,0.8282694341801196,2.7857405614234447,8.596611131026902e-88,4.752164772431033e-87,0.018691943203166198,3.809996113070789e-88,1e-323,-5e-324,2.199772132427838e-282
2.91,-88.3401456292626,14.177879847944618,0.0008836252540113164,0.9928299647042987,0.9951301829698709,0.00033969435609058543,138.3794681089396,3.5299658595756377e-06,0.9955114620750604,0.0010286140628658757,0.9360909254654936,0.0006983170500623865,0.0413104568653497,0.08818527985701435,0.011979258513705224,0.9760345915134153,0.8282965034282096,2.785735302649817,8.554769190965576e-88,4.729034751712526e-87,0.018690074102373205,3.7914518720242653e-88,1e-323,-5e-324,2.1995521662214123e-282
2.92,-88.34019541334223,14.177880817746916,0.0008836178570837717,0.9928300461146488,0.995130235599915,0.00033968620121312425,138.379468034884,3.529937629550403e-06,0.9955123046226001,0.0010286090077002742,0.936097376358818,0.0006981469157980383,0.041307598248632636,0.08818365291937175,0.011979222856129944,0.9760381706055046,0.828323572905281,2.785730043813452,8.513101716987328e-88,4.706001174995189e-87,0.018688205188525913,3.7729849539004906e-88,1e-323,-5e-324,2.199332222015799e-282
2.93,-88.3402451941886,14.177881787510929,0.0008836104606967388,0.9928301275186858,0.995130288225821,0.0003396780468625964,138.3794679608364,3.5299094016970852e-06,0.9955131470022167,0.0010286039528830217,0.9361038265326982,0.0006979768324755209,0.04130473985116378,0.08818202601184408,0.011979187200723922,0.9760417491626056,0.828350642611308,2.785724784914368,8.471605809477536e-88,4.683062439386181e-87,0.018686336461600322,3.754594073597665e-88,1e-323,-5e-324,2.1991122998081746e-282
2.94,-88.34029497180202,14.17788275723666,0.0008836030648501421,0.9928302089164117,0.9951303408475894,0.0003396698930389459,138.37946788679676,3.5298811760173576e-06,0.9955139892139542,0.001028598898414093,0.9361102759872386,0.0006978068000747351,0.04130188167292201,0.08818039913443079,0.01197915154748288,0.9760453271848215,0.8283777125462645,2.7857195259525813,8.430278568821589e-88,4.660216941992661e-87,0.01868446792157244,3.7362779460139934e-88,1e-323,-5e-324,2.198892399595715e-282
2.95,-88.34034474618284,14.17788372692411,0.0008835956695439058,0.9928302903078284,0.9951303934652209,0.000339661739742117,138.3794678127651,3.5298529525128953e-06,0.9955148312578559,0.0010285938442934632,0.9361167247225431,0.0006976368185755817,0.04129902371388623,0.08817877228713135,0.011979115896402541,0.9760489046722558,0.8284047827101246,2.7857142669281107,8.389117095404867e-88,4.63746307992179e-87,0.018682599568418272,3.7180352860476763e-88,1e-323,-5e-324,2.1986725213755965e-282
2.96,-88.34039451733136,14.177884696573283,0.0008835882747779541,0.9928303716929375,0.9951304460787159,0.0003396535869720537,138.37946773874143,3.529824731185372e-06,0.9955156731339655,0.0010285887905211071,0.9361231727387161,0.0006974668879579615,0.04129616597403535,0.08817714546994518,0.011979080247478622,0.9760524816250117,0.8284318531028625,2.7857090078409734,8.348118489612757e-88,4.614799250280727e-87,0.018680731402113827,3.6998648085969185e-88,1e-323,-5e-324,2.198452665144995e-282
2.97,-88.34044428524793,14.177885666184183,0.0008835808805522114,0.992830453071741,0.995130498688075,0.0003396454347287001,138.37946766472572,3.5297965120364615e-06,0.9955165148423268,0.001028583737097,0.9361296200358618,0.0006972970082017752,0.04129330845334824,0.08817551868287175,0.01197904460070685,0.9760560580431924,0.8284589237244521,2.7857037486911875,8.30727985183064e-88,4.592223850176634e-87,0.018678863422635108,3.68176522855992e-88,1e-323,-5e-324,2.1982328309010877e-282
2.98,-88.34049404993287,14.177886635756812,0.0008835734868666016,0.9928305344442407,0.9951305512932987,0.00033963728301200034,138.37946759071798,3.5297682950678384e-06,0.9955173563829834,0.0010285786840211165,0.9361360666140842,0.0006971271792869237,0.041290451151803825,0.0881738919259105,0.011979008956082945,0.9760596339269012,0.8284859945748674,2.7856984894787704,8.266598282443905e-88,4.569735276716668e-87,0.018676995629958122,3.663735260834886e-88,1e-323,-5e-324,2.19801301864105e-282
2.99,-88.3405438113865,14.17788760529117,0.0008835660937210494,0.9928306158104385,0.9951306038943877,0.00033962913182189843,138.3794675167182,3.529740080281177e-06,0.995518197755979,0.0010285736312934317,0.9361425124734876,0.0006969574011933079,0.041287594069380984,0.08817226519906089,0.011978973313602625,0.9760632092762414,0.8285130656540827,2.7856932302037394,8.22607088183793e-88,4.54733192700799e-87,0.018675128024058876,3.6457736203200175e-88,1e-323,-5e-324,2.197793228362058e-282
3.0,-88.34059356960915,14.177888574787262,0.0008835587011154787,0.9928306971703362,0.9951306564913422,0.00033962098115833855,138.3794674427264,3.529711867678151e-06,0.9955190389613572,0.0010285685789139208,0.9361489576141762,0.0006967876739008284,0.04128473720605862,0.08817063850232236,0.011978937673261617,0.9760667840913161,0.8285401369620718,2.785687970866113,8.185694750398105e-88,4.52501219815776e-87,0.018673260604913377,3.627879021913518e-88,1e-323,-5e-324,2.197573460061289e-282
3.0100000000000002,-88.34064332460116,14.177889544245092,0.0008835513090498141,0.9928307785239355,0.9951307090841631,0.0003396128310212647,138.37946736874258,3.529683657260435e-06,0.9955198799991616,0.0010285635268825585,0.936155402036254,0.0006966179973893861,0.041281880561815636,0.08816901183569437,0.011978902035055637,0.9760703583722289,0.8285672084988089,2.7856827114659084,8.145466988509809e-88,4.502774487273138e-87,0.018671393372497624,3.610050180513589e-88,1e-323,-5e-324,2.1973537137359184e-282
3.02,-88.34069307636283,14.177890513664659,0.0008835439175239795,0.9928308598712384,0.9951307616728507,0.0003396046814106211,138.37946729476673,3.5296554490297024e-06,0.995520720869436,0.0010285584751993202,0.9361618457398255,0.0006964483716388818,0.04127902413663092,0.08816738519917634,0.01197886639898041,0.9760739321190828,0.8285942802642682,2.785677452003143,8.105384696558431e-88,4.480617191461285e-87,0.018669526326787634,3.5922858110184343e-88,1e-323,-5e-324,2.1971339893831225e-282
3.0300000000000002,-88.3407428248945,14.177891483045968,0.0008835365265378993,0.9928309412122467,0.9951308142574058,0.00033959653232635173,138.37946722079883,3.5296272429876285e-06,0.9955215615722239,0.0010285534238641805,0.9361682887249947,0.0006962787966292163,0.04127616793048337,0.08816575859276776,0.011978830765031659,0.9760775053319811,0.8286213522584235,2.7856721924778354,8.06544497492935e-88,4.458538707829357e-87,0.018667659467759404,3.5745846283262555e-88,1e-323,-5e-324,2.1969142870000776e-282
3.04,-88.34079257019651,14.177892452389022,0.0008835291360914979,0.9928310225469622,0.9951308668378286,0.0003395883837684007,138.37946714683892,3.529599039135886e-06,0.995522402107569,0.0010285483728771144,0.9361747309918657,0.0006961092723402905,0.0412733119433519,0.08816413201646806,0.011978795133205102,0.9760810780110272,0.8286484244812489,2.7856669328900026,8.025644924007955e-88,4.436537433484519e-87,0.018665792795388943,3.556945347335256e-88,1e-323,-5e-324,2.1966946065839605e-282
3.0500000000000003,-88.34084231226916,14.177893421693822,0.0008835217461846993,0.9928311038753869,0.9951309194141199,0.00033958023573671224,138.37946707288697,3.5295708374761507e-06,0.9955232424755152,0.0010285433222380971,0.9361811725405429,0.0006959397987520051,0.04127045617521539,0.08816250547027668,0.011978759503496464,0.9760846501563242,0.8286754969327185,2.785661673239662,7.985981644179626e-88,4.414611765533927e-87,0.018663926309652256,3.5393666829436375e-88,1e-323,-5e-324,2.1964749481319468e-282
3.06,-88.3408920511128,14.177894390960374,0.0008835143568174278,0.9928311851975222,0.9951309719862802,0.0003395720882312302,138.37946699894297,3.5295426380100955e-06,0.9955240826761058,0.0010285382719471036,0.9361876133711302,0.000695770375844261,0.04126760062605273,0.08816087895419308,0.011978723875901463,0.9760882217679755,0.8287025696128064,2.785656413526832,7.946452235829749e-88,4.392760101084743e-87,0.018662060010525353,3.521847350049604e-88,1e-323,-5e-324,2.196255311641213e-282
3.0700000000000003,-88.34094178672774,14.177895360188675,0.0008835069679896078,0.9928312665133705,0.9951310245543099,0.00033956394125189893,138.37946692500697,3.529514440739395e-06,0.9955249227093846,0.0010285332220041086,0.9361940534837321,0.0006956010035969588,0.04126474529584284,0.08815925246821672,0.011978688250415821,0.9760917928460843,0.8287296425214867,2.7856511537515294,7.907053799343708e-88,4.370980837244124e-87,0.018660193897984234,3.504386063551356e-88,1e-323,-5e-324,2.196035697108935e-282
3.08,-88.34099151911431,14.177896329378733,0.0008834995797011634,0.9928313478229333,0.9951310771182097,0.00033955579479866233,138.37946685107892,3.5294862456657237e-06,0.9955257625753954,0.0010285281724090873,0.9362004928784526,0.0006954316819899996,0.04126189018456461,0.08815762601234704,0.011978652627035262,0.9760953633907539,0.8287567156587333,2.785645893913773,7.867783435106888e-88,4.349272371119234e-87,0.01865832797200491,3.486981538347099e-88,1e-323,-5e-324,2.19581610453229e-282
