t,Nai,Ki,Cai,CaSS,CaJSR,CaNSR,V,O1_RyR,O2_RyR,LTRPNCa,HTRPNCa,C1_RyR,C2_RyR,C0,C1,C2,C3,C4,CCa0,CCa1,CCa2,CCa3,CCa4,Open,yCa,C0Kv43,C1Kv43,C2Kv43,C3Kv43,OKv43,CI0Kv43,CI1Kv43,CI2Kv43,CI3Kv43,OIKv43,C0Kv14,C1Kv14,C2Kv14,C3Kv14,OKv14,CI0Kv14,CI1Kv14,CI2Kv14,CI3Kv14,OIKv14,na6,na7,OHerg,O1ks,O2ks,na1,na2,na3,na4,na5,na8,na9,na10,na11,na12,na13,C1Herg,C2Herg,C3Herg,IHerg,C0ks,C1ks
2.24,9.855929494765006,125.42703270085973,0.0003610213384348823,0.0005039126652491109,0.422802956573982,0.42440938755398233,-86.77155037154074,0.0011365500201896102,3.0632589263857845e-07,0.27880755063398105,0.9934369935731807,0.13330980197832826,0.8655533425780074,0.46846363051630274,0.008365176189252935,5.601585256291962e-05,1.667144504646614e-07,1.8607254552518984e-10,0.4873538754897209,0.03481041190645552,0.0009324008059784333,1.1099717301695812e-05,4.9550872830442064e-08,1.3967876579526194e-11,0.9958266760010811,0.9106822885573879,0.03431360636633958,0.0004855524877109803,3.088096680100808e-06,7.333253131567498e-09,0.03354049931020376,0.016344287806224475,0.0040749312886736305,0.0005349183651729408,2.0729066107284327e-05,0.15209800688860026,0.06154379280744588,0.009397641112088443,0.0006799043370509015,3.8317877454973114e-05,0.04466546171011823,0.009571418009978397,0.05679293320674946,0.11278133912225397,0.5524312259702105,1.0027393216365162e-07,1.899335929630283e-08,0.001047601380050597,5.583510069652782e-07,0.025134574615763253,0.11197814133159532,0.04818377701932369,0.007775005342650013,0.0005575969439762838,1.4995869304369277e-05,0.3708741378970524,0.3129904066663832,0.09905897325343065,0.013939817030238603,0.0007407349005767702,0.03388629336247301,0.9951554555553537,0.0005923047448282449,0.000211637049993103,0.0002118133682621343,0.9388293057419848,0.036035561122228846
2.25,9.855930369101028,125.42703247884396,0.0003610082614505136,0.0005039007252784096,0.4228068088836263,0.42441320324530385,-86.77175166060516,0.001136548695959397,3.0630372411534243e-07,0.2788001740807699,0.9934368117798781,0.13331533693735487,0.8655478089653796,0.4684760282542717,0.008365267892324118,5.6015598236864037e-05,1.667111088348483e-07,1.8606593068047183e-10,0.48734277006825666,0.0348090790710655,0.0009323506527676265,1.1098948202845994e-05,4.954667139715691e-08,1.3967379178659928e-11,0.995828341645158,0.910693017305901,0.034313482966897256,0.0004855430192016278,3.0879750924927794e-06,7.3328301762650415e-09,0.033534251893217695,0.016340972245099058,0.004074031451516077,0.0005347906892044106,2.0723798793834387e-05,0.1521101551088305,0.06154763698575622,0.009398059952152364,0.000679919756174238,3.831698438359694e-05,0.04466720434214312,0.009571625485855106,0.05679315842856263,0.11277980497320542,0.5524141590248879,1.002657299963661e-07,1.8991765900985128e-08,0.001046955373443073,5.58319842373465e-07,0.025131286227679572,0.11198123169961062,0.04818412254948254,0.0077749022761004795,0.0005575781610325329,1.4995057501473045e-05,0.3708841804790117,0.3129924846448769,0.0990576038486461,0.013939336841460431,0.0007406922512423232,0.03387275181783486,0.9951563179134376,0.000592290274517371,0.00021156805223917789,0.0002116804848505201,0.9388326690842933,0.03603548619916854
2.2600000000000002,9.85593124340206,125.42703225683925,0.0003609951851807628,0.0005038887859810428,0.4228106610718556,0.42441701881550775,-86.77195293752614,0.0011365473717511584,3.062815579157385e-07,0.2787927977709677,0.9934366299826565,0.13332087193264203,0.8655422753164669,0.4684884256995552,0.008365359593139738,5.601534394252214e-05,1.667077675189113e-07,1.8605931652055597e-10,0.48733166485675194,0.034807746316182,0.0009323005039158635,1.1098179187442403e-05,4.954247050105616e-08,1.3966881829292423e-11,0.9958300065529976,0.910703742574995,0.034313359464850146,0.00048553354997715433,3.0878535119198263e-06,7.33240726529124e-09,0.033528006558392325,0.016337657818694683,0.0040731319317303385,0.0005346630597360452,2.0718533458806755e-05,0.15212230323050002,0.061551481037327674,0.009398478765540282,0.0006799351734821923,3.8316091344198505e-05,0.04466894686027783,0.009571832937265202,0.05679338353910102,0.1127782707400613,0.5523970926670514,1.0025752860792781e-07,1.8990172665205498e-08,0.0010463097660006714,5.582886819343754e-07,0.025127998260378606,0.11198432154380725,0.04818446787902701,0.007774799187659179,0.0005575593777354331,1.4994245734436648e-05,0.37089422068138916,0.3129945607866921,0.09905623400061882,0.013938856622371064,0.000740649603466373,0.03385921570809377,0.9951571797432934,0.0005922758083080847,0.00021149909581625432,0.0002115476850693423,0.9388360319970529,0.03603541128487033
2.27,9.855932117668102,125.42703203484564,0.0003609821096255878,0.000503876847356963,0.42281451313866936,0.42442083426459365,-86.77215420230425,0.0011365460475648514,3.062593940394605e-07,0.2787854217045711,0.9934364481815162,0.13332640696418663,0.8655367416312725,0.46850082285215905,0.008365451291700148,5.6015089679893934e-05,1.6670442651682773e-07,1.8605270304536988e-10,0.4873205598552076,0.03480641364179831,0.0009322503594226498,1.1097410255473557e-05,4.9538270142054165e-08,1.3966384531418387e-11,0.9958316707249264,0.9107144643658257,0.03431323586024567,0.00048552408003820066,3.087731938383209e-06,7.331984398642172e-09,0.03352176330504981,0.016334344526619658,0.0040722327292005344,0.0005345354767499708,2.0713270101404807e-05,0.15213445125359354,0.06155532496216891,0.009398897552255791,0.0006799505889751344,3.83151983367834e-05,0.044670689264515014,0.009572040364208808,0.056793608538370954,0.11277673642283392,0.5523800268966922,1.0024932799436587e-07,1.8988579588475442e-08,0.0010456645574766837,5.58257525647365e-07,0.025124710713808434,0.1119874108616142,0.04818481300686383,0.007774696077150925,0.0005575405940724199,1.4993434002919025e-05,0.37090425850681985,0.3129966350941898,0.09905486371012535,0.013938376373080878,0.0007406069572543128,0.03384568503121385,0.995158041045248,0.0005922613461982085,0.00021143018069913832,0.0002114149688658326,0.9388393944803166,0.03603533637933312
2.2800000000000002,9.855932991899154,125.42703181286308,0.0003609690347849464,0.0005038649094061225,0.42281836508406706,0.42442464959256104,-86.77235545494013,0.0011365447234004318,3.0623723248620235e-07,0.2787780458815765,0.9934362663764575,0.1333319420319856,0.8655312079097994,0.46851321971208937,0.0083655429880057,5.6014835448979436e-05,1.667010858285749e-07,1.8604609025484121e-10,0.4873094550636246,0.03480508104790774,0.0009322002192874904,1.1096641406927967e-05,4.953407032006532e-08,1.396588728503253e-11,0.9958333341612708,0.910725182679549,0.03431311215313128,0.0004855146093854078,3.087610371884187e-06,7.3315615763139156e-09,0.033515522132512306,0.016331032368482292,0.0040713338438107816,0.0005344079402283133,2.070800872083192e-05,0.15214659917809575,0.0615591687602886,0.009399316312302486,0.0006799660026534348,3.831430536135721e-05,0.04467243155484733,0.009572247766686045,0.056793833426378816,0.11277520202153557,0.5523629617138016,1.002411281517094e-07,1.898698667030646e-08,0.001045019747624402,5.582263735117896e-07,0.025121423587917146,0.11199049965046046,0.04818515793189973,0.007774592944400532,0.0005575218100309282,1.4992622306579116e-05,0.3709142939579387,0.3129987075697309,0.09905349297794232,0.013937896093700244,0.0007405643126115354,0.033832159785159244,0.995158901819628,0.0005922468881855645,0.0002113613068626359,0.00021128233618722284,0.9388427565341373,0.0360352614825558
2.29,9.855933866095222,125.4270315908916,0.0003609559606587965,0.0005038529721284737,0.4228222169080483,0.4244284647994095,-86.77255669543433,0.0011365433992578562,3.06215073255658e-07,0.2787706703019804,0.9934360845674808,0.13333747713603578,0.8655256741520511,0.46852561627935196,0.00836563468205675,5.6014581249778665e-05,1.666977454541302e-07,1.8603947814889764e-10,0.4872983504820038,0.03480374853450357,0.0009321500835098906,1.1095872641794149e-05,4.9529871035003997e-08,1.3965390090129563e-11,0.9958349968623577,0.9107358975173211,0.0343129883435544,0.00048550513801941676,3.0874888124240215e-06,7.3311387983025485e-09,0.033509283040101964,0.016327721343890895,0.004070435275445195,0.0005342804501531988,2.0702749316291465e-05,0.15215874700399137,0.0615630124316954,0.009399735045683961,0.0006799814145174635,3.831341241792552e-05,0.04467417373126743,0.009572455144697043,0.056794058203130965,0.11277366753617855,0.5523458971183709,1.0023292907598754e-07,1.8985393910210058e-08,0.0010443753361971178,5.581952255270044e-07,0.025118136882652818,0.11199358790777499,0.04818550265304145,0.0077744897892328135,0.0005575030255983935,1.499181064507586e-05,0.37092432703738065,0.31300077821567635,0.09905212180484628,0.013937415784339534,0.0007405216695434338,0.03381863996789407,0.9951597620667604,0.0005922324342679752,0.00021129247428155302,0.00021114978698074473,0.9388461181585682,0.03603518659453727
2.3000000000000003,9.855934740256304,125.4270313689312,0.000360942887247096,0.0005038410355239692,0.42282606861061245,0.4244322798851385,-86.7727579237875,0.001136542075137081,3.061929163475215e-07,0.27876329496577923,0.9934359027545862,0.1333430122763341,0.8655201403580304,0.4685380125539529,0.008365726373853648,5.601432708229163e-05,1.6669440539347095e-07,1.860328667274668e-10,0.48728724611034613,0.034802416101579095,0.0009320999520893558,1.1095103960060617e-05,4.952567228678458e-08,1.3964892946704194e-11,0.9958366588285132,0.9107466088802979,0.034312864431562486,0.0004854956659408685,3.0873672600039723e-06,7.3307160646041484e-09,0.03350304602714094,0.01632441145245377,0.004069537023987895,0.0005341530065067534,2.0697491886986822e-05,0.15217089473126508,0.061566855976397994,0.009400153752403809,0.0006799968245675908,3.831251950649391e-05,0.044675915793767985,0.009572662498241923,0.05679428286863376,0.11277213296677517,0.5523288331103913,1.002247307632294e-07,1.8983801307697737e-08,0.0010437313229481229,5.581640816923651e-07,0.02511485059796354,0.11199667563098675,0.04818584716919571,0.0077743866114725856,0.0005574842407622509,1.499099901806819e-05,0.3709343577477808,0.3130028470343871,0.09905075019161381,0.013936935445109122,0.000740479028055401,0.033805125577382446,0.9951606217869721,0.0005922179844432628,0.00021122368293069568,0.00021101732119363002,0.9388494793536621,0.03603511171527644
2.31,9.855935614382403,125.42703114698186,0.0003609298145498027,0.0005038290995925612,0.4228299201917591,0.42443609484974754,-86.7729591400002,0.0011365407510380624,3.0617076176148665e-07,0.27875591987296966,0.993435720937774,0.1333485474528775,0.8655146065277407,0.4685504085358981,0.00836581806339675,5.601407294651835e-05,1.6669106564657454e-07,1.8602625599047635e-10,0.48727614194865243,0.03480108374912761,0.0009320498250253911,1.1094335361715883e-05,4.952147407532145e-08,1.3964395854751134e-11,0.9958383200600641,0.9107573167696354,0.034312740417202954,0.0004854861931504039,3.0872457146252995e-06,7.330293375214794e-09,0.03349681109295139,0.01632110269377923,0.004068639089322997,0.0005340256092711029,2.0692236432121363e-05,0.15218304235990157,0.06157069939440504,0.009400572432465625,0.0006800122328041871,3.831162662706797e-05,0.044677657742341635,0.009572869827320809,0.05679450742289355,0.1127705983133377,0.5523117696898538,1.002165332094641e-07,1.8982208862280994e-08,0.001043087707630709,5.581329420072275e-07,0.025111564733797394,0.11199976281752475,0.04818619147926925,0.00777428341094466,0.0005574654555099356,1.4990187425215051e-05,0.37094438609177405,0.31300491402822395,0.09904937813902151,0.013936455076119379,0.00074043638815283,0.03379161661158852,0.9951614809805899,0.0005922035387092498,0.00021115493278486993,0.0002108849387731105,0.9388528401194722,0.03603503684477219
2.32,9.85593648847352,125.42703092504358,0.0003609167425668849,0.0005038171643342144,0.4228337716514891,0.42443990969323764,-86.77316034407517,0.0011365394269607768,3.0614860949724583e-07,0.27874854502354673,0.9934355391170443,0.13335408266566243,0.8655090726611853,0.46856280422519614,0.008365909750684474,5.6013818842435684e-05,1.6668772621333642e-07,1.86019645937778e-10,0.4872650379969242,0.034799751477141094,0.0009319997023176438,1.1093566846755695e-05,4.951727640060567e-08,1.3963898814241702e-11,0.9958399805565727,0.9107680211845127,0.03431261630043894,0.000485476719647263,3.087124176282754e-06,7.3298707301148315e-09,0.033490578238054784,0.016317795068078893,0.004067741471556267,0.000533898258465343,2.0686982952552135e-05,0.1521951898898543,0.06157454268574945,0.009400991085881024,0.0006800276392283727,3.831073377967426e-05,0.044679399576970986,0.009573077131931194,0.05679473186590699,0.11276906357592227,0.5522947068567268,1.00208336901749e-07,1.898061660369602e-08,0.0010424444908122242,5.581018064714452e-07,0.025108279290128734,0.11200284961570954,0.0481865356480819,0.007774180198261502,0.0005574466706127852,1.4989375887513102e-05,0.3709544119664028,0.31300697910768244,0.09904800561790321,0.013935974673148905,0.0007403937496071089,0.03377811307204496,0.9951623396468617,0.0005921890970705045,0.00021108622390227406,0.0002107526398410969,0.9388562004560224,0.0360349619830262
2.33,9.855937362529657,125.42703070311639,0.00036090367129829146,0.0005038052297488706,0.4228376229898008,0.42444372441560707,-86.77336153601115,0.0011365381029051634,3.0612645955449436e-07,0.27874117041750823,0.9934353572923976,0.13335961791468615,0.865503538758367,0.46857519962185074,0.00836600143571884,5.601356477006361e-05,1.6668438709380457e-07,1.8601303656936497e-10,0.4872539342551619,0.03479841928561396,0.0009319495839654966,1.1092798415162328e-05,4.951307926248546e-08,1.3963401825190787e-11,0.995841640319025,0.9107787221277913,0.034312492081390616,0.0004854672454332955,3.0870026449832122e-06,7.3294481293139115e-09,0.03348434746073853,0.01631448857444054,0.004066844170380587,0.0005337709540397027,2.068173144605575e-05,0.15220733732113498,0.06157838585041897,0.00940140971264668,0.0006800430438398707,3.830984096430026e-05,0.044681141297657365,0.009573284412075474,0.056794956197688824,0.11276752875450338,0.5522776446110212,1.0020014141246018e-07,1.897902450537683e-08,0.0010418016715436024,5.580706750839441e-07,0.025104994266882983,0.11200593589278271,0.048186879617671395,0.007774076963940476,0.0005574278853818938,1.498856438621136e-05,0.37096443546540603,0.3130090423543838,0.09904663265486971,0.013935494240045473,0.0007403511126255273,0.033764614953636994,0.9951631977870453,0.0005921746595190289,0.00021101755618576425,0.00021062042419411014,0.9388595603633908,0.03603488713003498
2.34,9.855938236550816,125.42703048120025,0.00036089060074398006,0.0005037932958364821,0.4228414742066937,0.4244475390168554,-86.77356271580874,0.0011365367788711781,3.0610431193292626e-07,0.2787337960548505,0.9934351754638342,0.13336515319994555,0.8654980048192893,0.4685875947258678,0.008366093118500234,5.60133107294025e-05,1.6668104828795758e-07,1.8600642788516597e-10,0.48724283072336627,0.03479708717453954,0.0009318994699684524,1.1092030066924185e-05,4.950888266087403e-08,1.3962904887593453e-11,0.9958432993477588,0.9107894196006574,0.034312367760106696,0.00048545777050916354,3.0868811207280326e-06,7.3290255728083495e-09,0.033478118760306624,0.016311183212463345,0.00406594718567672,0.0005336436959757489,2.067648191181055e-05,0.15221948465372873,0.061582228888421915,0.009401828312766067,0.0006800584466390398,3.830894818095124e-05,0.04468288290439359,0.009573491667753812,0.05679518041824556,0.11276599384909265,0.5522605829527287,1.0019194673019573e-07,1.897743256637752e-08,0.0010411592495658158,5.580395478440722e-07,0.02510170966400782,0.1120090216438897,0.048187223385946956,0.0077739737076431385,0.0005574090997928332,1.4987752920645844e-05,0.37097445659301675,0.31301110377207936,0.09904525925115074,0.01393501377698501,0.0007403084772170192,0.03375112225427475,0.9951640554014838,0.000592160226052543,0.00021094892960888436,0.00021048829177673843,0.9388629198416307,0.03603481228579738
2.35,9.855939110537,125.4270302592952,0.00036087753090390873,0.0005037813625970015,0.42284532530216723,0.42445135349698215,-86.77376388346852,0.001136535454858777,3.0608216663223537e-07,0.2787264219355701,0.9934349936313542,0.13337068852143755,0.865492470843955,0.4685999895372533,0.008366184799028998,5.6013056720452276e-05,1.6667770979577245e-07,1.8599981988510836e-10,0.48723172740153836,0.03479575514391111,0.0009318493603260175,1.1091261802029814e-05,4.9504686595686096e-08,1.3962408001444308e-11,0.9958449576430974,0.910800113604258,0.034312243336634254,0.00048544829487550187,3.086759603518447e-06,7.3286030605941536e-09,0.03347189213608655,0.016307878981758294,0.004065050517329766,0.0005335164842557715,2.0671234349027247e-05,0.15223163188762012,0.06158607179976704,0.009402246886242815,0.0006800738476262535,3.8308055429632895e-05,0.04468462439717226,0.009573698898966322,0.0567954045275835,0.1127644588597026,0.5522435218818406,1.00183752853163e-07,1.8975840786343668e-08,0.0010405172246357674,5.580084247511873e-07,0.025098425481451452,0.11201210686712886,0.048187566952107706,0.007773870429242159,0.0005573903138365162,1.4986941490570152e-05,0.3709844753514015,0.3130131633627224,0.09904388540739004,0.013934533284058673,0.0007402658433859396,0.033737634971938164,0.9951649124904993,0.0005921457966688992,0.0002108803441468104,0.0002103562425369884,0.9388662788907953,0.036034737450312326
2.36,9.855939984488208,125.4270300374012,0.00036086446177803526,0.000503769430030381,0.422849176276221,0.4244551678559868,-86.77396503899111,0.0011365341308679168,3.0606002365211564e-07,0.2787190480596636,0.9934348117949581,0.133376223879159,0.8654869368323674,0.46861238405601324,0.008366276477305479,5.601280274321284e-05,1.6667437161722618e-07,1.8599321256911946e-10,0.48722062428967905,0.03479442319372196,0.0009317992550376974,1.1090493620467762e-05,4.950049106683638e-08,1.3961911166737955e-11,0.995846615205364,0.9108108041397406,0.03431211881102034,0.0004854388185329452,3.0866380933556863e-06,7.328180592667332e-09,0.03346566758740577,0.016304575881936373,0.004064154165224824,0.0005333893188620603,2.0665988756916555e-05,0.1522437790227937,0.06158991458446314,0.009402665433080553,0.0006800892468018854,3.8307162710350894e-05,0.044686365775985996,0.009573906105713117,0.056795628525708984,0.11276292378634568,0.5522264613983476,1.0017555977956937e-07,1.8974249164920854e-08,0.0010398755965103602,5.579773058046472e-07,0.025095141719162075,0.11201519156059851,0.04818791031535277,0.007773767128610206,0.0005573715275038553,1.4986130095737877e-05,0.3709944917427269,0.31301522112826635,0.09904251112423137,0.013934052761357618,0.0007402232111366435,0.03372415310460722,0.9951657690544139,0.0005921313713659497,0.00021081179977471828,0.00021022427642286676,0.9388696375109372,0.03603466262357872
2.37,9.855940858404445,125.42702981551827,0.00036085139336631763,0.0005037574981365734,0.4228530271288544,0.424458982093869,-86.77416618237713,0.0011365328068985538,3.0603788299226103e-07,0.27871167442712735,0.9934346299546459,0.1333817592731069,0.8654814027845296,0.4686247782821536,0.00836636815333002,5.601254879768411e-05,1.6667103375229574e-07,1.8598660593712656e-10,0.48720952138778917,0.034793091323965374,0.0009317491541029982,1.1089725522226573e-05,4.94962960742396e-08,1.3961414383469e-11,0.9958482720348817,0.9108214912082523,0.034311994183312024,0.00048542934148212833,3.0865165902409824e-06,7.327758169023893e-09,0.033459445113591765,0.016301273912608567,0.004063258129246996,0.0005332621997769056,2.0660745134689186e-05,0.15225592605923405,0.061593757242518976,0.00940308395328291,0.0006801046441663091,3.830627002311091e-05,0.04468810704082741,0.00957411328799431,0.056795852412628314,0.11276138862903441,0.5522094015022413,1.001673675076222e-07,1.8972657701754664e-08,0.001039234364946497,5.579461910038099e-07,0.02509185837708789,0.11201827572239702,0.04818825347488129,0.007773663805619949,0.0005573527407857635,1.4985318735902612e-05,0.37100450576915955,0.3130172770706647,0.0990411364023185,0.013933572208973002,0.0007401805804734857,0.03371067665026185,0.9951666250935496,0.0005921169501415467,0.00021074329646778391,0.0002100923933823801,0.9388729957021095,0.03603458780559547
2.38,9.855941732285709,125.4270295936464,0.0003608383256687137,0.000503745566915531,0.4228568778600671,0.4244627962106282,-86.77436731362717,0.0011365314829506444,3.0601574465236546e-07,0.27870430103795796,0.993434448110418,0.133387294703278,0.8654758687004447,0.4686371722156803,0.008366459827102964,5.601229488386598e-05,1.6666769620095812e-07,1.85979999989057e-10,0.4871984186958697,0.03479175953463464,0.0009316990575214256,1.1088957507294794e-05,4.949210161781048e-08,1.3960917651632052e-11,0.9958499281319735,0.9108321748109404,0.03431186945355637,0.00048541986372368595,3.086395094175566e-06,7.327335789659843e-09,0.03345322471397202,0.016297973073385857,0.004062362409281383,0.0005331351269825973,2.0655503481555846e-05,0.15226807299692574,0.06159759977394333,0.009403502446853517,0.000680120039719898,3.8305377367918625e-05,0.044689848191689106,0.009574320445810011,0.05679607618834781,0.11275985338778129,0.5521923421935124,1.0015917603552886e-07,1.8971066396490673e-08,0.001038593529701081,5.57915080348033e-07,0.0250885754551771,0.11202135935062271,0.04818859642989237,0.007773560460144057,0.000557333953673153,1.4984507410817952e-05,0.371014517432866,0.31301933119187064,0.09903976124229516,0.013933091626995981,0.0007401379514008211,0.03369720560688204,0.9951674806082285,0.0005921025329935425,0.00021067483420118322,0.0002099605933635351,0.9388763534643648,0.0360345129963615
2.39,9.855942606132006,125.42702937178561,0.0003608252586851814,0.0005037336363672063,0.4228607284698585,0.424466610206264,-86.77456843274184,0.0011365301590241452,3.059936086321228e-07,0.27869692789215184,0.9934342662622748,0.13339283016966932,0.8654703345801159,0.4686495658565993,0.00836655149862466,5.601204100175838e-05,1.6666435896319033e-07,1.8597339472483807e-10,0.48718731621392153,0.03479042782572306,0.0009316489652924856,1.1088189575660972e-05,4.948790769746374e-08,1.3960420971221715e-11,0.9958515834969626,0.910842854948952,0.034311744621800436,0.0004854103852582528,3.086273605160669e-06,7.326913454571192e-09,0.03344700638787399,0.01629467336387923,0.0040614670052130835,0.0005330081004614254,2.0650263796727247e-05,0.1522802198358533,0.06160144217874497,0.009403920913796006,0.0006801354334630259,3.830448474477973e-05,0.0446915892285637,0.009574527579160337,0.056796299852873794,0.1127583180625988,0.5521752834721524,1.001509853614967e-07,1.8969475248774462e-08,0.001037953090531015,5.578839738366742e-07,0.025085292953377903,0.11202444244337395,0.04818893917958516,0.007773457092055199,0.0005573151661569367,1.4983696120237493e-05,0.37102452673601277,0.3130213834938378,0.09903838564480512,0.01393261101551771,0.0007400953239230046,0.033683739972447724,0.9951683355987726,0.0005920881199197893,0.00021060641295009215,0.0002098288763143384,0.9388797107977563,0.03603443819587571
2.4,9.855943479943333,125.42702914993588,0.0003608121924156787,0.0005037217064915518,0.4228645789582281,0.4244704240807759,-86.77476953972175,0.0011365288351190123,3.0597147493122705e-07,0.2786895549897055,0.9934340844102164,0.13339836567227767,0.8654648004235463,0.46866195920491666,0.00836664316789545,5.601178715136121e-05,1.666610220389693e-07,1.859667901443971e-10,0.4871762139419455,0.034789096197223895,0.000931598877415684,1.1087421727313653e-05,4.9483714313114077e-08,1.3959924342232593e-11,0.9958532381301722,0.9108535316234345,0.03431161968809129,0.00048540090608646365,3.086152123197522e-06,7.326491163753946e-09,0.03344079013462516,0.016291374783699675,0.004060571916927199,0.0005328811201956799,2.0645026079414103e-05,0.1522923665760013,0.06160528445693268,0.009404339354114003,0.0006801508253960661,3.830359215369988e-05,0.04469333015144381,0.009574734688045398,0.05679652340621258,0.11275678265349942,0.5521582253381521,1.0014279548373309e-07,1.896788425825161e-08,0.001037313047193202,5.578528714690916e-07,0.025082010871638503,0.11202752499874906,0.048189281723158776,0.007773353701226043,0.0005572963782280273,1.4982884863914827e-05,0.3710345336807665,0.31302343397851945,0.09903700961049211,0.013932130374629348,0.0007400526980443911,0.03367027974493887,0.995169190065504,0.0005920737109181395,0.00021053803268968665,0.00020969724218279667,0.9388830677023368,0.03603436340413702
2.41,9.855944353719696,125.42702892809722,0.0003607991268601634,0.0005037097772885199,0.4228684293251755,0.42447423783416344,-86.77497063456751,0.001136527511235202,3.0594934354937213e-07,0.2786821823306155,0.9934339025542431,0.13340390121110002,0.8654592662307392,0.46867435226063825,0.008366734834915679,5.601153333267439e-05,1.666576854282721e-07,1.859601862476614e-10,0.4871651118799426,0.03478776464913045,0.0009315487938905266,1.1086653962241385e-05,4.947952146467623e-08,1.3959427764659294e-11,0.9958548920319255,0.9108642048355351,0.03431149465247599,0.0004853914262089532,3.086030648287357e-06,7.326068917204116e-09,0.033434575953553015,0.01628807733245817,0.004059677144308829,0.000532754186167651,2.0639790328827122e-05,0.1523045132173543,0.06160912660851523,0.00940475776781114,0.0006801662155193922,3.8302699594684775e-05,0.044695070960322034,0.009574941772465307,0.05679674684837048,0.11275524716049565,0.5521411677915028,1.001346064004454e-07,1.8966293424567708e-08,0.0010366733994445448,5.57821773244643e-07,0.025078729209907096,0.11203060701484639,0.04818962405981234,0.007773250287529258,0.0005572775898773375,1.498207364160355e-05,0.37104453826929373,0.31302548264786906,0.0990356331399999,0.01393164970442205,0.0007400100737693355,0.03365682492233543,0.9951700440087448,0.0005920593059864451,0.0002104696933951426,0.00020956569091691652,0.9388864241781592,0.036034288621144335
2.42,9.855945227461094,125.42702870626961,0.0003607860620185935,0.0005036978487580632,0.4228722795707001,0.4244780514664262,-86.77517171727973,0.001136526187372671,3.0592721448625196e-07,0.2786748099148782,0.9934337206943552,0.13340943678613323,0.8654537320016976,0.46868674502377017,0.008366826499685691,5.601127954569783e-05,1.6665434913107562e-07,1.8595358303455826e-10,0.48715401002791364,0.03478643318143601,0.0009314987147165195,1.108588628043271e-05,4.947532915206492e-08,1.3958931238496423e-11,0.9958565452025454,0.910874874586401,0.034311369515001605,0.0004853819456263563,3.085909180431405e-06,7.325646714917707e-09,0.033428363843985016,0.0162847810097657,0.004058782687243075,0.0005326272983596286,2.0634556544177015e-05,0.1523166597598969,0.0616129686335014,0.009405176154891047,0.0006801816038333778,3.830180706774008e-05,0.044696811655190995,0.009575148832420178,0.056796970179353826,0.1127537115836,0.5521241108321956,1.0012641810984101e-07,1.8964702747368323e-08,0.0010360341470419467,5.57790679162686e-07,0.025075447968131884,0.11203368848976429,0.048189966188744986,0.007773146850837514,0.0005572588010957799,1.4981262453057255e-05,0.371054540503761,0.31302752950383994,0.09903425623397222,0.013931169004986973,0.0007399674511021928,0.033643375502617374,0.9951708974288169,0.0005920449051225585,0.00021040139504163597,0.0002094342224647046,0.9388897802252761,0.03603421384689657
2.43,9.85594610116753,125.42702848445307,0.0003607729978909268,0.000503685920900134,0.42287612969480154,0.4244818649775637,-86.775372787859,0.0011365248635313758,3.059050877415605e-07,0.27866743774249025,0.993433538830553,0.13341497239737418,0.8654481977364247,0.46869913749431824,0.008366918162205833,5.601102579043144e-05,1.6665101314735691e-07,1.8594698050501504e-10,0.4871429083858596,0.034785101794133855,0.0009314486398931684,1.1085118681876177e-05,4.947113737519486e-08,1.3958434763738587e-11,0.9958581976423554,0.9108855408771795,0.03431124427571519,0.0004853724643393076,3.0857877196308974e-06,7.3252245568907295e-09,0.03342215380524865,0.016281485815233254,0.0040578885456150375,0.0005325004567539028,2.0629324724674493e-05,0.1523288062036136,0.061616810531899956,0.009405594515357354,0.0006801969903383965,3.8300914572871485e-05,0.0446985522360433,0.009575355867910123,0.056797193399168916,0.11275217592282494,0.5521070544602216,1.0011823061012725e-07,1.896311222629904e-08,0.0010353952897423102,5.577595892225785e-07,0.025072167146261072,0.1120367694216011,0.04819030810915584,0.0077730433910234795,0.0005572400118742672,1.4980451298029538e-05,0.37106454038633496,0.3130295745483856,0.09903287889305286,0.013930688276415271,0.0007399248300473179,0.03362993148376465,0.9951717503260427,0.0005920305083243319,0.00021033313760434265,0.0002093028367741676,0.9388931358437409,0.03603413908139264
