t,PYR,ACP,ACAL,ACLAC,ACET,ATP,NADH,ACCOA
1.76,0.2284138825371084,0.01607376490400536,0.010007929721560234,6.843902221725064e-05,0.00034982653664574175,3.9919295214894386,0.16968175137014077,0.48051136566191355
1.77,0.22841388253702802,0.016073764903998394,0.010007929721558001,6.843902147507346e-05,0.00034982653661240465,3.991929521489431,0.1696817513702131,0.4805113656617718
1.78,0.22841388253694767,0.016073764903991428,0.010007929721555769,6.843902073289626e-05,0.00034982653657906755,3.991929521489424,0.1696817513702854,0.4805113656616301
1.79,0.2284138825368673,0.016073764903984458,0.010007929721553538,6.843901999071907e-05,0.00034982653654573045,3.9919295214894164,0.1696817513703577,0.4805113656614884
1.8,0.22841388253678696,0.01607376490397749,0.010007929721551305,6.843901924854187e-05,0.00034982653651239334,3.9919295214894093,0.16968175137043,0.48051136566134667
1.81,0.2284138825367066,0.016073764903970524,0.010007929721549073,6.84390185063647e-05,0.00034982653647905624,3.9919295214894017,0.16968175137050234,0.480511365661205
1.82,0.22841388253662623,0.016073764903963558,0.010007929721546842,6.84390177641875e-05,0.00034982653644571914,3.991929521489394,0.16968175137057465,0.4805113656610633
1.83,0.22841388253654588,0.016073764903956587,0.01000792972154461,6.84390170220103e-05,0.00034982653641238204,3.991929521489387,0.16968175137064695,0.48051136566092156
1.84,0.22841388253646552,0.01607376490394962,0.010007929721542377,6.843901627983311e-05,0.0003498265363790449,3.9919295214893795,0.16968175137071928,0.48051136566077984
1.85,0.22841388253638517,0.016073764903942654,0.010007929721540146,6.843901553765593e-05,0.0003498265363457078,3.9919295214893724,0.16968175137079158,0.4805113656606381
1.86,0.22841388253630482,0.016073764903935688,0.010007929721537913,6.843901479547874e-05,0.0003498265363123707,3.991929521489365,0.1696817513708639,0.4805113656604964
1.87,0.22841388253622447,0.01607376490392872,0.010007929721535682,6.843901405330155e-05,0.00034982653627903357,3.9919295214893578,0.1696817513709362,0.4805113656603547
1.8800000000000001,0.22841388253614409,0.01607376490392175,0.01000792972153345,6.843901331112437e-05,0.00034982653624569647,3.99192952148935,0.16968175137100852,0.48051136566021296
1.8900000000000001,0.22841388253606373,0.016073764903914784,0.010007929721531217,6.843901256894717e-05,0.00034982653621235937,3.991929521489343,0.16968175137108082,0.48051136566007124
1.9000000000000001,0.22841388253598338,0.016073764903907817,0.010007929721528986,6.843901182676998e-05,0.00034982653617902226,3.9919295214893356,0.16968175137115313,0.4805113656599295
1.9100000000000001,0.22841388253590303,0.01607376490390085,0.010007929721526754,6.843901108459278e-05,0.00034982653614568516,3.991929521489328,0.16968175137122546,0.4805113656597878
1.92,0.22841388253582268,0.01607376490389388,0.010007929721524521,6.84390103424156e-05,0.000349826536112348,3.991929521489321,0.16968175137129776,0.4805113656596461
1.93,0.2284138825357423,0.016073764903886914,0.01000792972152229,6.843900960023841e-05,0.0003498265360790109,3.9919295214893133,0.16968175137137007,0.48051136565950436
1.94,0.22841388253566194,0.016073764903879947,0.010007929721520058,6.843900885806122e-05,0.0003498265360456738,3.9919295214893062,0.16968175137144237,0.48051136565936264
1.95,0.2284138825355816,0.01607376490387298,0.010007929721517827,6.843900811588404e-05,0.0003498265360123367,3.9919295214892987,0.1696817513715147,0.4805113656592209
1.96,0.22841388253550124,0.01607376490386601,0.010007929721515594,6.843900737370684e-05,0.0003498265359789996,3.9919295214892916,0.169681751371587,0.48051136565907926
1.97,0.2284138825354209,0.016073764903859044,0.010007929721513362,6.843900663152965e-05,0.0003498265359456625,3.991929521489284,0.1696817513716593,0.48051136565893754
1.98,0.2284138825353405,0.016073764903852077,0.01000792972151113,6.843900588935245e-05,0.0003498265359123254,3.991929521489277,0.16968175137173164,0.4805113656587958
1.99,0.22841388253526015,0.01607376490384511,0.010007929721508898,6.843900514717527e-05,0.0003498265358789883,3.9919295214892694,0.16968175137180394,0.4805113656586541
2.0,0.2284138825351798,0.016073764903838144,0.010007929721506666,6.843900440499808e-05,0.00034982653584565113,3.991929521489262,0.16968175137187624,0.4805113656585124
2.0100000000000002,0.22841388253509945,0.016073764903831174,0.010007929721504435,6.843900366282089e-05,0.000349826535812314,3.9919295214892547,0.16968175137194855,0.48051136565837066
2.02,0.2284138825350191,0.016073764903824207,0.010007929721502202,6.843900292064371e-05,0.0003498265357789769,3.991929521489247,0.16968175137202088,0.48051136565822894
2.0300000000000002,0.22841388253493872,0.01607376490381724,0.01000792972149997,6.843900217846651e-05,0.0003498265357456398,3.99192952148924,0.16968175137209318,0.4805113656580872
2.04,0.22841388253485836,0.016073764903810274,0.010007929721497739,6.843900143628932e-05,0.0003498265357123027,3.9919295214892325,0.16968175137216548,0.4805113656579455
2.05,0.228413882534778,0.016073764903803304,0.010007929721495506,6.843900069411213e-05,0.0003498265356789656,3.9919295214892254,0.16968175137223782,0.4805113656578038
2.06,0.22841388253469766,0.016073764903796337,0.010007929721493275,6.843899995193495e-05,0.0003498265356456285,3.991929521489218,0.16968175137231012,0.48051136565766206
2.07,0.2284138825346173,0.01607376490378937,0.010007929721491043,6.843899920975775e-05,0.0003498265356122914,3.9919295214892108,0.16968175137238242,0.48051136565752034
2.08,0.22841388253453693,0.016073764903782404,0.01000792972148881,6.843899846758056e-05,0.00034982653557895425,3.991929521489203,0.16968175137245473,0.4805113656573786
2.09,0.22841388253453018,0.016073764903781818,0.010007929721488621,6.843899840539214e-05,0.00034982653557616086,3.991929521489203,0.1696817513724608,0.48051136565736674
2.1,0.2284138825345283,0.01607376490378165,0.010007929721488567,6.84389983878706e-05,0.00034982653557537384,3.9919295214892028,0.16968175137246252,0.48051136565736335
2.11,0.22841388253452638,0.016073764903781484,0.010007929721488514,6.843899837034906e-05,0.0003498265355745868,3.9919295214892028,0.16968175137246425,0.4805113656573599
2.12,0.2284138825345245,0.016073764903781318,0.010007929721488458,6.843899835282752e-05,0.00034982653557379974,3.9919295214892023,0.16968175137246597,0.4805113656573565
2.13,0.2284138825345226,0.01607376490378115,0.010007929721488404,6.843899833530598e-05,0.0003498265355730127,3.9919295214892023,0.16968175137246766,0.48051136565735314
2.14,0.2284138825345207,0.016073764903780985,0.01000792972148835,6.843899831778444e-05,0.00034982653557222564,3.9919295214892023,0.16968175137246938,0.48051136565734975
2.15,0.2284138825345188,0.016073764903780815,0.010007929721488295,6.843899830026289e-05,0.0003498265355714386,3.991929521489202,0.1696817513724711,0.48051136565734637
2.16,0.2284138825345169,0.01607376490378065,0.010007929721488241,6.843899828274135e-05,0.00034982653557065154,3.991929521489202,0.1696817513724728,0.480511365657343
2.17,0.228413882534515,0.016073764903780482,0.010007929721488187,6.84389982652198e-05,0.0003498265355698645,3.9919295214892014,0.16968175137247452,0.4805113656573396
2.18,0.22841388253451309,0.016073764903780315,0.010007929721488134,6.843899824769827e-05,0.00034982653556907744,3.9919295214892014,0.16968175137247624,0.4805113656573362
2.19,0.2284138825345112,0.01607376490378015,0.010007929721488078,6.843899823017673e-05,0.0003498265355682904,3.9919295214892014,0.16968175137247793,0.48051136565733277
2.2,0.22841388253450928,0.016073764903779982,0.010007929721488024,6.843899821265518e-05,0.00034982653556750334,3.991929521489201,0.16968175137247965,0.4805113656573294
2.21,0.2284138825345074,0.016073764903779816,0.01000792972148797,6.843899819513364e-05,0.0003498265355667163,3.991929521489201,0.16968175137248137,0.480511365657326
2.22,0.22841388253450548,0.01607376490377965,0.010007929721487915,6.84389981776121e-05,0.00034982653556592925,3.9919295214892005,0.1696817513724831,0.4805113656573226
2.23,0.2284138825345036,0.016073764903779483,0.010007929721487861,6.843899816009056e-05,0.0003498265355651422,3.9919295214892005,0.16968175137248478,0.4805113656573192
2.24,0.22841388253450168,0.016073764903779313,0.010007929721487807,6.843899814256902e-05,0.00034982653556435515,3.9919295214892005,0.1696817513724865,0.48051136565731584
2.25,0.2284138825344998,0.016073764903779146,0.010007929721487754,6.843899812504748e-05,0.0003498265355635681,3.9919295214892,0.16968175137248823,0.48051136565731245
2.2600000000000002,0.22841388253449788,0.01607376490377898,0.010007929721487698,6.843899810752593e-05,0.00034982653556278105,3.9919295214892,0.16968175137248992,0.48051136565730906
2.27,0.228413882534496,0.016073764903778813,0.010007929721487644,6.843899809000439e-05,0.000349826535561994,3.9919295214891997,0.16968175137249164,0.4805113656573056
2.2800000000000002,0.22841388253449407,0.016073764903778646,0.01000792972148759,6.843899807248285e-05,0.00034982653556120695,3.9919295214891997,0.16968175137249336,0.48051136565730224
2.29,0.22841388253449219,0.01607376490377848,0.010007929721487535,6.84389980549613e-05,0.0003498265355604199,3.9919295214891997,0.16968175137249508,0.48051136565729885
2.3000000000000003,0.22841388253449027,0.016073764903778313,0.010007929721487481,6.843899803743977e-05,0.00034982653555963285,3.991929521489199,0.16968175137249678,0.48051136565729546
2.31,0.22841388253448838,0.016073764903778147,0.010007929721487428,6.843899801991822e-05,0.00034982653555884583,3.991929521489199,0.1696817513724985,0.4805113656572921
2.32,0.22841388253448647,0.01607376490377798,0.010007929721487374,6.843899800239668e-05,0.00034982653555805875,3.9919295214891988,0.16968175137250022,0.4805113656572887
2.33,0.22841388253448458,0.016073764903777814,0.010007929721487318,6.843899798487514e-05,0.00034982653555727173,3.9919295214891988,0.1696817513725019,0.4805113656572853
2.34,0.22841388253448267,0.016073764903777644,0.010007929721487265,6.84389979673536e-05,0.00034982653555648465,3.9919295214891988,0.16968175137250363,0.48051136565728186
2.35,0.22841388253448078,0.016073764903777477,0.01000792972148721,6.843899794983206e-05,0.00034982653555569763,3.9919295214891983,0.16968175137250535,0.4805113656572785
2.36,0.22841388253447886,0.01607376490377731,0.010007929721487155,6.843899793231052e-05,0.00034982653555491055,3.9919295214891983,0.16968175137250707,0.4805113656572751
2.37,0.22841388253447698,0.016073764903777144,0.010007929721487101,6.843899791478898e-05,0.00034982653555412353,3.991929521489198,0.16968175137250877,0.4805113656572717
2.38,0.22841388253447506,0.016073764903776978,0.010007929721487048,6.843899789726743e-05,0.00034982653555333645,3.991929521489198,0.1696817513725105,0.4805113656572683
2.39,0.22841388253447317,0.01607376490377681,0.010007929721486994,6.843899787974589e-05,0.00034982653555254943,3.991929521489198,0.1696817513725122,0.48051136565726493
2.4,0.22841388253447126,0.016073764903776645,0.010007929721486938,6.843899786222435e-05,0.00034982653555176236,3.9919295214891974,0.1696817513725139,0.48051136565726155
2.41,0.22841388253446937,0.016073764903776478,0.010007929721486885,6.84389978447028e-05,0.00034982653555097533,3.9919295214891974,0.16968175137251562,0.48051136565725816
2.42,0.22841388253446746,0.01607376490377631,0.01000792972148683,6.843899782718127e-05,0.00034982653555018826,3.9919295214891974,0.16968175137251734,0.4805113656572547
2.43,0.22841388253446557,0.01607376490377614,0.010007929721486775,6.843899780965972e-05,0.00034982653554940123,3.991929521489197,0.16968175137251904,0.48051136565725133
2.44,0.22841388253446365,0.016073764903775975,0.010007929721486722,6.843899779213819e-05,0.00034982653554861416,3.991929521489197,0.16968175137252076,0.48051136565724795
2.45,0.22841388253446177,0.01607376490377581,0.010007929721486668,6.843899777461664e-05,0.00034982653554782714,3.9919295214891966,0.16968175137252248,0.48051136565724456
2.46,0.22841388253445985,0.016073764903775642,0.010007929721486614,6.84389977570951e-05,0.00034982653554704006,3.9919295214891966,0.1696817513725242,0.4805113656572412
2.47,0.22841388253445796,0.016073764903775475,0.010007929721486558,6.843899773957356e-05,0.00034982653554625304,3.9919295214891966,0.1696817513725259,0.4805113656572378
2.48,0.22841388253445605,0.01607376490377531,0.010007929721486505,6.843899772205201e-05,0.00034982653554546596,3.991929521489196,0.1696817513725276,0.4805113656572344
2.49,0.22841388253445416,0.016073764903775142,0.010007929721486451,6.843899770453048e-05,0.00034982653554467894,3.991929521489196,0.16968175137252933,0.480511365657231
2.5,0.22841388253445224,0.016073764903774976,0.010007929721486395,6.843899768700893e-05,0.00034982653554389186,3.9919295214891957,0.16968175137253103,0.4805113656572276
2.5100000000000002,0.22841388253445036,0.01607376490377481,0.010007929721486342,6.843899766948739e-05,0.00034982653554310484,3.9919295214891957,0.16968175137253275,0.4805113656572242
2.52,0.22841388253444844,0.016073764903774643,0.010007929721486288,6.843899765196585e-05,0.00034982653554231776,3.9919295214891957,0.16968175137253447,0.4805113656572208
2.5300000000000002,0.22841388253444656,0.016073764903774473,0.010007929721486234,6.84389976344443e-05,0.00034982653554153074,3.991929521489195,0.1696817513725362,0.4805113656572174
2.54,0.22841388253444464,0.016073764903774306,0.010007929721486179,6.843899761692277e-05,0.00034982653554074366,3.991929521489195,0.16968175137253788,0.48051136565721403
2.5500000000000003,0.22841388253444275,0.01607376490377414,0.010007929721486125,6.843899759940122e-05,0.00034982653553995664,3.9919295214891948,0.1696817513725396,0.48051136565721064
2.56,0.22841388253444084,0.016073764903773973,0.010007929721486071,6.843899758187969e-05,0.00034982653553916956,3.9919295214891948,0.16968175137254132,0.48051136565720726
2.57,0.22841388253443895,0.016073764903773807,0.010007929721486016,6.843899756435814e-05,0.00034982653553838254,3.9919295214891948,0.16968175137254302,0.48051136565720387
2.58,0.22841388253443703,0.01607376490377364,0.010007929721485962,6.84389975468366e-05,0.00034982653553759547,3.9919295214891943,0.16968175137254474,0.48051136565720043
2.59,0.22841388253443515,0.016073764903773474,0.010007929721485908,6.843899752931506e-05,0.00034982653553680844,3.9919295214891943,0.16968175137254646,0.48051136565719704
2.6,0.22841388253443323,0.016073764903773307,0.010007929721485854,6.843899751179351e-05,0.00034982653553602137,3.991929521489194,0.16968175137254818,0.48051136565719366
2.61,0.22841388253443135,0.01607376490377314,0.010007929721485799,6.843899749427198e-05,0.00034982653553523434,3.991929521489194,0.16968175137254987,0.48051136565719027
2.62,0.22841388253442943,0.01607376490377297,0.010007929721485745,6.843899747675043e-05,0.00034982653553444727,3.991929521489194,0.1696817513725516,0.4805113656571869
2.63,0.22841388253442754,0.016073764903772804,0.010007929721485691,6.843899745922889e-05,0.00034982653553366024,3.9919295214891934,0.1696817513725533,0.4805113656571835
2.64,0.22841388253442563,0.016073764903772637,0.010007929721485636,6.843899744170735e-05,0.00034982653553287317,3.9919295214891934,0.169681751372555,0.4805113656571801
2.65,0.22841388253442374,0.01607376490377247,0.010007929721485582,6.84389974241858e-05,0.00034982653553208615,3.991929521489193,0.16968175137255673,0.4805113656571767
2.66,0.22841388253442182,0.016073764903772304,0.010007929721485528,6.843899740666427e-05,0.00034982653553129907,3.991929521489193,0.16968175137255845,0.4805113656571733
2.67,0.22841388253441994,0.016073764903772138,0.010007929721485474,6.843899738914272e-05,0.00034982653553051205,3.991929521489193,0.16968175137256017,0.4805113656571699
2.68,0.22841388253441802,0.01607376490377197,0.010007929721485419,6.843899737162119e-05,0.00034982653552972497,3.9919295214891926,0.16968175137256186,0.4805113656571665
2.69,0.22841388253441613,0.016073764903771805,0.010007929721485365,6.843899735409964e-05,0.00034982653552893795,3.9919295214891926,0.16968175137256358,0.4805113656571631
2.7,0.22841388253441422,0.016073764903771638,0.010007929721485311,6.84389973365781e-05,0.00034982653552815087,3.991929521489192,0.1696817513725653,0.48051136565715974
2.71,0.22841388253441233,0.01607376490377147,0.010007929721485256,6.843899731905656e-05,0.00034982653552736385,3.991929521489192,0.169681751372567,0.48051136565715635
2.72,0.22841388253441042,0.0160737649037713,0.010007929721485202,6.843899730153501e-05,0.00034982653552657677,3.991929521489192,0.16968175137256872,0.48051136565715297
2.73,0.22841388253440853,0.016073764903771135,0.010007929721485148,6.843899728401348e-05,0.00034982653552578975,3.9919295214891917,0.16968175137257044,0.4805113656571495
2.74,0.22841388253440661,0.01607376490377097,0.010007929721485093,6.843899726649193e-05,0.0003498265355250027,3.9919295214891917,0.16968175137257213,0.48051136565714614
2.75,0.22841388253440473,0.016073764903770802,0.010007929721485039,6.843899724897038e-05,0.00034982653552421565,3.9919295214891912,0.16968175137257385,0.48051136565714275
2.7600000000000002,0.2284138825344028,0.016073764903770636,0.010007929721484985,6.843899723144885e-05,0.0003498265355234286,3.9919295214891912,0.16968175137257557,0.48051136565713937
2.77,0.22841388253440092,0.01607376490377047,0.010007929721484931,6.84389972139273e-05,0.00034982653552264155,3.9919295214891912,0.1696817513725773,0.480511365657136
2.7800000000000002,0.228413882534399,0.016073764903770302,0.010007929721484876,6.843899719640577e-05,0.0003498265355218545,3.991929521489191,0.169681751372579,0.4805113656571326
2.79,0.22841388253439712,0.016073764903770136,0.010007929721484822,6.843899717888422e-05,0.00034982653552106745,3.991929521489191,0.1696817513725807,0.4805113656571292
2.8000000000000003,0.2284138825343952,0.01607376490376997,0.010007929721484768,6.843899716136269e-05,0.0003498265355202804,3.991929521489191,0.16968175137258243,0.4805113656571258
2.81,0.22841388253439332,0.0160737649037698,0.010007929721484713,6.843899714384114e-05,0.00034982653551949335,3.9919295214891903,0.16968175137258412,0.4805113656571224
2.82,0.2284138825343914,0.016073764903769633,0.010007929721484659,6.84389971263196e-05,0.0003498265355187063,3.9919295214891903,0.16968175137258584,0.480511365657119
2.83,0.22841388253438952,0.016073764903769466,0.010007929721484605,6.843899710879806e-05,0.00034982653551791926,3.99192952148919,0.16968175137258756,0.4805113656571156
2.84,0.2284138825343876,0.0160737649037693,0.010007929721484551,6.843899709127651e-05,0.0003498265355171322,3.99192952148919,0.16968175137258928,0.4805113656571122
2.85,0.22841388253438571,0.016073764903769133,0.010007929721484496,6.843899707375498e-05,0.00034982653551634516,3.99192952148919,0.16968175137259098,0.48051136565710884
2.86,0.2284138825343838,0.016073764903768967,0.010007929721484442,6.843899705623343e-05,0.0003498265355155581,3.9919295214891894,0.1696817513725927,0.48051136565710545
2.87,0.2284138825343819,0.0160737649037688,0.010007929721484388,6.84389970387119e-05,0.00034982653551477106,3.9919295214891894,0.16968175137259442,0.48051136565710206
2.88,0.22841388253438,0.016073764903768634,0.010007929721484333,6.843899702119035e-05,0.000349826535513984,3.991929521489189,0.1696817513725961,0.4805113656570987
2.89,0.2284138825343781,0.016073764903768467,0.010007929721484279,6.84389970036688e-05,0.00034982653551319696,3.991929521489189,0.16968175137259783,0.48051136565709524
2.9,0.2284138825343762,0.0160737649037683,0.010007929721484225,6.843899698614727e-05,0.0003498265355124099,3.991929521489189,0.16968175137259955,0.48051136565709185
2.91,0.2284138825343743,0.01607376490376813,0.010007929721484171,6.843899696862572e-05,0.00034982653551162286,3.9919295214891886,0.16968175137260127,0.48051136565708846
2.92,0.2284138825343724,0.016073764903767964,0.010007929721484116,6.843899695110419e-05,0.0003498265355108358,3.9919295214891886,0.16968175137260297,0.4805113656570851
2.93,0.2284138825343705,0.016073764903767798,0.010007929721484062,6.843899693358264e-05,0.00034982653551004876,3.991929521489188,0.1696817513726047,0.4805113656570817
2.94,0.2284138825343686,0.01607376490376763,0.010007929721484008,6.843899691606109e-05,0.0003498265355092617,3.991929521489188,0.1696817513726064,0.4805113656570783
2.95,0.2284138825343667,0.016073764903767464,0.010007929721483953,6.843899689853956e-05,0.00034982653550847466,3.991929521489188,0.1696817513726081,0.4805113656570749
2.96,0.2284138825343648,0.016073764903767298,0.0100079297214839,6.843899688101801e-05,0.0003498265355076876,3.9919295214891877,0.16968175137260982,0.48051136565707153
2.97,0.2284138825343629,0.01607376490376713,0.010007929721483845,6.843899686349648e-05,0.00034982653550690056,3.9919295214891877,0.16968175137261154,0.4805113656570681
2.98,0.22841388253436098,0.016073764903766965,0.010007929721483792,6.843899684597493e-05,0.0003498265355061135,3.9919295214891872,0.16968175137261324,0.4805113656570647
2.99,0.2284138825343591,0.0160737649037668,0.010007929721483736,6.84389968284534e-05,0.00034982653550532646,3.9919295214891872,0.16968175137261496,0.4805113656570613
3.0,0.22841388253435718,0.01607376490376663,0.010007929721483682,6.843899681093185e-05,0.0003498265355045394,3.9919295214891872,0.16968175137261668,0.48051136565705793
3.0100000000000002,0.2284138825343553,0.016073764903766462,0.010007929721483629,6.84389967934103e-05,0.00034982653550375237,3.991929521489187,0.1696817513726184,0.48051136565705455
3.02,0.2284138825343534,0.016073764903766295,0.010007929721483573,6.843899677588877e-05,0.0003498265355029653,3.991929521489187,0.1696817513726201,0.48051136565705116
3.0300000000000002,0.2284138825343515,0.01607376490376613,0.01000792972148352,6.843899675836722e-05,0.00034982653550217827,3.9919295214891863,0.16968175137262181,0.4805113656570478
3.04,0.2284138825343496,0.016073764903765962,0.010007929721483465,6.843899674084569e-05,0.0003498265355013912,3.9919295214891863,0.16968175137262353,0.48051136565704433
3.0500000000000003,0.2284138825343477,0.016073764903765796,0.010007929721483412,6.843899672332414e-05,0.00034982653550060417,3.9919295214891863,0.16968175137262523,0.48051136565704095
3.06,0.2284138825343458,0.01607376490376563,0.010007929721483356,6.843899670580259e-05,0.0003498265354998171,3.991929521489186,0.16968175137262695,0.48051136565703756
3.0700000000000003,0.2284138825343439,0.016073764903765463,0.010007929721483302,6.843899668828106e-05,0.00034982653549903007,3.991929521489186,0.16968175137262867,0.4805113656570342
3.08,0.228413882534342,0.016073764903765296,0.010007929721483249,6.843899667075951e-05,0.000349826535498243,3.9919295214891855,0.1696817513726304,0.4805113656570308
3.09,0.22841388253434008,0.01607376490376513,0.010007929721483193,6.843899665323798e-05,0.00034982653549745597,3.9919295214891855,0.16968175137263208,0.4805113656570274
3.1,0.2284138825343382,0.01607376490376496,0.01000792972148314,6.843899663571643e-05,0.0003498265354966689,3.9919295214891855,0.1696817513726338,0.480511365657024
3.11,0.22841388253433628,0.016073764903764793,0.010007929721483086,6.84389966181949e-05,0.00034982653549588187,3.991929521489185,0.16968175137263553,0.48051136565702063
3.12,0.2284138825343344,0.016073764903764626,0.010007929721483032,6.843899660067335e-05,0.0003498265354950948,3.991929521489185,0.16968175137263722,0.4805113656570172
3.13,0.22841388253433248,0.01607376490376446,0.010007929721482976,6.84389965831518e-05,0.00034982653549430777,3.991929521489185,0.16968175137263894,0.4805113656570138
3.14,0.2284138825343306,0.016073764903764293,0.010007929721482922,6.843899656563027e-05,0.0003498265354935207,3.9919295214891846,0.16968175137264066,0.4805113656570104
3.15,0.22841388253432868,0.016073764903764127,0.010007929721482869,6.843899654810872e-05,0.0003498265354927337,3.9919295214891846,0.16968175137264238,0.48051136565700703
3.16,0.2284138825343268,0.01607376490376396,0.010007929721482813,6.843899653058719e-05,0.0003498265354919466,3.991929521489184,0.16968175137264407,0.48051136565700364
3.17,0.22841388253432487,0.016073764903763794,0.01000792972148276,6.843899651306564e-05,0.0003498265354911596,3.991929521489184,0.1696817513726458,0.48051136565700026
3.18,0.228413882534323,0.016073764903763627,0.010007929721482706,6.84389964955441e-05,0.0003498265354903725,3.991929521489184,0.16968175137264752,0.48051136565699687
3.19,0.22841388253432107,0.01607376490376346,0.010007929721482652,6.843899647802256e-05,0.0003498265354895855,3.9919295214891837,0.1696817513726492,0.4805113656569935
3.2,0.22841388253431918,0.01607376490376329,0.010007929721482596,6.843899646050101e-05,0.0003498265354887984,3.9919295214891837,0.16968175137265093,0.48051136565699004
3.21,0.22841388253431727,0.016073764903763124,0.010007929721482543,6.843899644297948e-05,0.0003498265354880114,3.9919295214891832,0.16968175137265265,0.48051136565698666
3.22,0.22841388253431538,0.016073764903762958,0.010007929721482489,6.843899642545793e-05,0.00034982653548722435,3.9919295214891832,0.16968175137265434,0.48051136565698327
3.23,0.22841388253431347,0.01607376490376279,0.010007929721482433,6.84389964079364e-05,0.0003498265354864373,3.9919295214891832,0.16968175137265606,0.4805113656569799
3.24,0.22841388253431158,0.016073764903762625,0.01000792972148238,6.843899639041485e-05,0.00034982653548565025,3.991929521489183,0.16968175137265779,0.4805113656569765
3.25,0.22841388253430966,0.016073764903762458,0.010007929721482326,6.84389963728933e-05,0.0003498265354848632,3.991929521489183,0.1696817513726595,0.4805113656569731
3.2600000000000002,0.22841388253430778,0.01607376490376229,0.010007929721482272,6.843899635537177e-05,0.00034982653548407616,3.9919295214891823,0.1696817513726612,0.4805113656569697
3.27,0.22841388253430586,0.016073764903762125,0.010007929721482216,6.843899633785022e-05,0.0003498265354832891,3.9919295214891823,0.16968175137266292,0.48051136565696634
3.2800000000000002,0.22841388253430397,0.01607376490376196,0.010007929721482163,6.843899632032869e-05,0.00034982653548250206,3.9919295214891823,0.16968175137266464,0.4805113656569629
3.29,0.22841388253430206,0.01607376490376179,0.010007929721482109,6.843899630280714e-05,0.000349826535481715,3.991929521489182,0.16968175137266633,0.4805113656569595
3.3000000000000003,0.22841388253430017,0.016073764903761622,0.010007929721482053,6.84389962852856e-05,0.00034982653548092796,3.991929521489182,0.16968175137266805,0.4805113656569561
3.31,0.22841388253429826,0.016073764903761455,0.010007929721482,6.843899626776406e-05,0.0003498265354801409,3.9919295214891815,0.16968175137266978,0.48051136565695274
3.3200000000000003,0.22841388253429637,0.01607376490376129,0.010007929721481946,6.843899625024251e-05,0.00034982653547935386,3.9919295214891815,0.1696817513726715,0.48051136565694935
3.33,0.22841388253429445,0.016073764903761122,0.010007929721481892,6.843899623272098e-05,0.0003498265354785668,3.9919295214891815,0.1696817513726732,0.48051136565694597
3.34,0.22841388253429257,0.016073764903760956,0.010007929721481837,6.843899621519943e-05,0.00034982653547777976,3.991929521489181,0.1696817513726749,0.4805113656569426
3.35,0.22841388253429065,0.01607376490376079,0.010007929721481783,6.84389961976779e-05,0.0003498265354769927,3.991929521489181,0.16968175137267663,0.4805113656569392
3.36,0.22841388253428876,0.016073764903760623,0.010007929721481729,6.843899618015635e-05,0.00034982653547620566,3.9919295214891806,0.16968175137267832,0.48051136565693575
3.37,0.22841388253428685,0.016073764903760456,0.010007929721481673,6.84389961626348e-05,0.0003498265354754186,3.9919295214891806,0.16968175137268005,0.48051136565693237
3.38,0.22841388253428496,0.01607376490376029,0.01000792972148162,6.843899614511327e-05,0.00034982653547463156,3.9919295214891806,0.16968175137268177,0.480511365656929
3.39,0.22841388253428305,0.01607376490376012,0.010007929721481566,6.843899612759172e-05,0.0003498265354738445,3.99192952148918,0.1696817513726835,0.4805113656569256
3.4,0.22841388253428116,0.016073764903759953,0.010007929721481512,6.843899611007019e-05,0.00034982653547305746,3.99192952148918,0.16968175137268518,0.4805113656569222
3.41,0.22841388253427924,0.016073764903759787,0.010007929721481457,6.843899609254864e-05,0.0003498265354722704,3.9919295214891797,0.1696817513726869,0.4805113656569188
3.42,0.22841388253427736,0.01607376490375962,0.010007929721481403,6.84389960750271e-05,0.00034982653547148336,3.9919295214891797,0.16968175137268862,0.48051136565691543
3.43,0.22841388253427544,0.016073764903759453,0.010007929721481349,6.843899605750556e-05,0.0003498265354706963,3.9919295214891797,0.16968175137269031,0.480511365656912
3.44,0.22841388253427355,0.016073764903759287,0.010007929721481294,6.843899603998401e-05,0.00034982653546990927,3.9919295214891792,0.16968175137269204,0.4805113656569086
3.45,0.22841388253427164,0.01607376490375912,0.01000792972148124,6.843899602246248e-05,0.0003498265354691222,3.9919295214891792,0.16968175137269376,0.4805113656569052
3.46,0.22841388253426975,0.016073764903758954,0.010007929721481186,6.843899600494093e-05,0.00034982653546833517,3.9919295214891792,0.16968175137269545,0.48051136565690183
3.47,0.22841388253426784,0.016073764903758787,0.010007929721481132,6.84389959874194e-05,0.0003498265354675481,3.991929521489179,0.16968175137269717,0.48051136565689845
3.48,0.22841388253426595,0.016073764903758617,0.010007929721481077,6.843899596989785e-05,0.00034982653546676107,3.991929521489179,0.1696817513726989,0.48051136565689506
3.49,0.22841388253426403,0.01607376490375845,0.010007929721481023,6.84389959523763e-05,0.000349826535465974,3.9919295214891783,0.1696817513727006,0.4805113656568917
3.5,0.22841388253426215,0.016073764903758284,0.01000792972148097,6.843899593485477e-05,0.00034982653546518697,3.9919295214891783,0.1696817513727023,0.4805113656568883
3.5100000000000002,0.22841388253426023,0.016073764903758118,0.010007929721480914,6.843899591733322e-05,0.0003498265354643999,3.9919295214891783,0.16968175137270403,0.48051136565688485
