t,V,m,h,d,f,s,x1,x2,q,r
2.19,-77.99057623192007,0.025490517048777108,0.7848377617684048,0.0029557648899623612,0.8092080205282098,0.7543453170968777,0.020223577759150558,0.017651700759472037,3.1432564651074813e-06,0.13525257601771176
2.2,-77.99039071760726,0.02549110896583603,0.7848298587566371,0.002955865459100538,0.8092101499175256,0.7543435201364276,0.020223218086912194,0.01765154710300025,3.1433589949287114e-06,0.13525372187320364
2.21,-77.99020519656415,0.02549170091732148,0.7848219555396877,0.0029559659699341092,0.8092122792026614,0.7543417232211529,0.02022285843718919,0.017651393448538343,3.1434615308188823e-06,0.1352548677090346
2.22,-77.99001966879672,0.025492292903215818,0.7848140521174328,0.0029560664228587704,0.8092144083836177,0.7543399263510547,0.020222498809980956,0.01765123979608631,3.143564073118887e-06,0.13525601352520414
2.23,-77.98983413431088,0.025492884923501744,0.7848061484897492,0.0029561668182639454,0.8092165374603952,0.7543381295261343,0.020222139205286895,0.017651086145644146,3.143666622190161e-06,0.1352571593217117
2.24,-77.98964859311238,0.025493476978162278,0.7847982446565138,0.0029562671565327866,0.8092186664329944,0.7543363327463929,0.020221779623106423,0.01765093249721184,3.143769178414685e-06,0.1352583050985568
2.25,-77.98946304520692,0.02549406906718077,0.7847903406176046,0.0029563674380421743,0.8092207953014159,0.7543345360118314,0.02022142006343895,0.01765077885078939,3.143871742194984e-06,0.1352594508557389
2.2600000000000002,-77.98927749060007,0.02549466119054089,0.7847824363728995,0.002956467663162718,0.8092229240656601,0.7543327393224512,0.02022106052628388,0.017650625206376783,3.143974313954127e-06,0.13526059659325748
2.27,-77.9890919292973,0.02549525334822664,0.7847745319222773,0.0029565678322587543,0.8092250527257278,0.7543309426782532,0.020220701011640627,0.017650471563974018,3.144076894135727e-06,0.13526174231111202
2.2800000000000002,-77.988906361304,0.025495845540222353,0.7847666272656172,0.0029566679456883497,0.8092271812816192,0.7543291460792387,0.0202203415195086,0.017650317923581085,3.144179483203942e-06,0.13526288800930203
2.29,-77.98872078662542,0.025496437766512677,0.7847587224027986,0.0029567680038032978,0.8092293097333351,0.7543273495254089,0.020219982049887203,0.017650164285197976,3.144282081643474e-06,0.13526403368782697
2.3000000000000003,-77.98853520526673,0.0254970300270826,0.7847508173337018,0.0029568680069491206,0.809231438080876,0.7543255530167648,0.02021962260277585,0.01765001064882469,3.1443846899595682e-06,0.13526517934668636
2.31,-77.988349617233,0.025497622321917424,0.7847429120582072,0.00295696795546507,0.8092335663242427,0.7543237565533076,0.020219263178173946,0.017649857014461208,3.1444873086780162e-06,0.13526632498587965
2.32,-77.98816402252919,0.02549821465100279,0.7847350065761961,0.0029570678496841246,0.8092356944634355,0.7543219601350385,0.0202189037760809,0.017649703382107532,3.1445899383451524e-06,0.1352674706054064
2.33,-77.98797842116016,0.02549880701432466,0.7847271008875498,0.002957167689932992,0.809237822498455,0.7543201637619585,0.020218544396496126,0.017649549751763655,3.1446925795278557e-06,0.13526861620526603
2.34,-77.98779281313067,0.025499399411869322,0.7847191949921505,0.0029572674765321076,0.809239950429302,0.7543183674340688,0.020218185039419027,0.017649396123429566,3.1447952328135493e-06,0.13526976178545808
2.35,-77.98760719844536,0.025499991843623386,0.7847112888898806,0.0029573672097956364,0.8092420782559768,0.7543165711513704,0.02021782570484901,0.017649242497105255,3.144897898810201e-06,0.13527090734598202
2.36,-77.98742157710882,0.0255005843095738,0.7847033825806231,0.0029574668900314706,0.8092442059784802,0.7543147749138646,0.020217466392785488,0.017649088872790722,3.1450005781463225e-06,0.13527205288683739
2.37,-77.98723594912545,0.025501176809707832,0.7846954760642617,0.0029575665175412317,0.8092463335968128,0.7543129787215523,0.020217107103227865,0.017648935250485952,3.1451032714709697e-06,0.13527319840802368
2.38,-77.98705031449964,0.025501769344013075,0.7846875693406802,0.002957666092620268,0.809248461110975,0.7543111825744347,0.02021674783617555,0.017648781630190943,3.1452059794537434e-06,0.13527434390954038
2.39,-77.98686467323562,0.02550236191247746,0.7846796624097631,0.0029577656155576585,0.8092505885209677,0.754309386472513,0.02021638859162795,0.017648628011905684,3.1453087027847877e-06,0.13527548939138698
2.4,-77.98667902533752,0.025502954515089223,0.7846717552713953,0.0029578650866362083,0.8092527158267913,0.7543075904157881,0.020216029369584474,0.017648474395630172,3.145411442174792e-06,0.13527663485356303
2.41,-77.9864933708094,0.02550354715183695,0.7846638479254622,0.002957964506132452,0.8092548430284465,0.7543057944042612,0.020215670170044525,0.017648320781364392,3.1455141983549892e-06,0.135277780296068
2.42,-77.9863077096552,0.02550413982270954,0.7846559403718498,0.002958063874316653,0.8092569701259339,0.7543039984379334,0.020215310993007517,0.01764816716910834,3.1456169720771572e-06,0.13527892571890143
2.43,-77.98612204187873,0.02550473252769623,0.7846480326104446,0.0029581631914528017,0.809259097119254,0.7543022025168057,0.02021495183847285,0.01764801355886201,3.1457197641136175e-06,0.1352800711220628
2.44,-77.98593636748375,0.025505325266786564,0.7846401246411332,0.0029582624577986177,0.8092612240084077,0.7543004066408792,0.020214592706439934,0.01764785995062539,3.145822575257236e-06,0.1352812165055517
2.45,-77.98575068647386,0.025505918039970436,0.7846322164638031,0.00295836167360555,0.8092633507933955,0.754298610810155,0.020214233596908177,0.017647706344398474,3.1459254063214235e-06,0.13528236186936754
2.46,-77.98556499885264,0.025506510847238047,0.7846243080783423,0.002958460839118773,0.809265477474218,0.7542968150246342,0.020213874509876984,0.017647552740181253,3.1460282581401342e-06,0.1352835072135099
2.47,-77.98537930462346,0.02550710368857994,0.7846163994846389,0.0029585599545771933,0.8092676040508757,0.7542950192843179,0.020213515445345765,0.017647399137973724,3.1461311315678668e-06,0.1352846525379783
2.48,-77.98519360378968,0.02550769656398698,0.7846084906825818,0.0029586590202134427,0.8092697305233695,0.754293223589207,0.02021315640331392,0.01764724553777587,3.146234027479665e-06,0.13528579784277225
2.49,-77.98500789635452,0.02550828947345035,0.7846005816720604,0.0029587580362538824,0.8092718568916999,0.7542914279393026,0.02021279738378086,0.017647091939587693,3.1463369467711157e-06,0.13528694312789127
2.5,-77.98482218232107,0.02550888241696157,0.7845926724529643,0.002958857002918603,0.8092739831558676,0.7542896323346059,0.02021243838674599,0.017646938343409177,3.146439890358351e-06,0.1352880883933349
2.5100000000000002,-77.98463646169238,0.025509475394512485,0.7845847630251839,0.0029589559204214215,0.8092761093158733,0.7542878367751178,0.020212079412208712,0.017646784749240314,3.1465428591780468e-06,0.1352892336391026
2.52,-77.98445073447134,0.02551006840609527,0.7845768533886099,0.0029590547889698855,0.8092782353717177,0.7542860412608394,0.02021172046016844,0.0176466311570811,3.146645854187423e-06,0.13529037886519402
2.5300000000000002,-77.98426500066077,0.025510661451702412,0.7845689435431337,0.002959153608765269,0.8092803613234013,0.7542842457917718,0.020211361530624573,0.017646477566931527,3.1467488763642446e-06,0.1352915240716086
2.54,-77.98407926026339,0.025511254531326744,0.7845610334886468,0.0029592523800025753,0.8092824871709248,0.7542824503679159,0.020211002623576516,0.01764632397879158,3.1468519267068204e-06,0.1352926692583459
2.5500000000000003,-77.98389351328179,0.02551184764496141,0.7845531232250416,0.002959351102870536,0.809284612914289,0.7542806549892728,0.02021064373902368,0.01764617039266126,3.146955006234003e-06,0.13529381442540545
2.56,-77.98370775971848,0.025512440792599896,0.7845452127522106,0.002959449777551611,0.8092867385534944,0.7542788596558435,0.020210284876965467,0.017646016808540547,3.1470581159851905e-06,0.13529495957278678
2.57,-77.98352199957587,0.025513033974236,0.784537302070047,0.002959548404221989,0.8092888640885418,0.7542770643676291,0.02020992603740128,0.017645863226429442,3.147161257020324e-06,0.13529610470048942
2.58,-77.98333623285625,0.025513627189863854,0.7845293911784448,0.0029596469830515857,0.8092909895194319,0.7542752691246305,0.02020956722033053,0.017645709646327935,3.147264430419889e-06,0.13529724980851293
2.59,-77.98315045956183,0.025514220439477917,0.7845214800772977,0.0029597455142040467,0.8092931148461654,0.7542734739268488,0.020209208425752613,0.017645556068236014,3.147367637284917e-06,0.13529839489685686
2.6,-77.98296467994665,0.025514813722260388,0.7845135687651025,0.0029598440134069137,0.8092952400687344,0.7542716787742985,0.02020884965366564,0.01764540249215377,3.1474707276478897e-06,0.135299539965515
2.61,-77.98277889426602,0.02551540703738954,0.7845056572403485,0.0029599424964630292,0.8092973651871314,0.754269883666994,0.0202084909040677,0.017645248918081297,3.147573550770264e-06,0.13530068501448114
2.62,-77.98259310206883,0.025516000386321614,0.7844977455054452,0.002960040935526273,0.8092994902013719,0.7542680886049122,0.02020813217696054,0.017645095346018408,3.1476763794320236e-06,0.13530183004376511
2.63,-77.9824073033585,0.025516593769047195,0.7844898335602793,0.002960139330834617,0.8093016151114568,0.7542662935880542,0.02020777347234356,0.01764494177596509,3.14777921385169e-06,0.13530297505336644
2.64,-77.98222149813834,0.02551718718555711,0.7844819214047388,0.0029602376826210024,0.8093037399173867,0.754264498616421,0.02020741479021615,0.01764478820792134,3.147882054256296e-06,0.13530412004328465
2.65,-77.98203568641156,0.02551778063584247,0.7844740090387113,0.0029603359911133374,0.8093058646191623,0.7542627036900138,0.02020705613057771,0.017644634641887147,3.147984900881383e-06,0.13530526501351925
2.66,-77.98184986818134,0.02551837411989463,0.7844660964620852,0.0029604342565345,0.8093079892167842,0.7542609088088336,0.02020669749342763,0.0176444810778625,3.148087753971005e-06,0.13530640996406973
2.67,-77.98166404345072,0.02551896763770522,0.7844581836747492,0.002960532479102336,0.8093101137102531,0.7542591139728814,0.020206338878765315,0.017644327515847397,3.148190613777724e-06,0.13530755489493562
2.68,-77.9814782122227,0.025519561189266123,0.7844502706765922,0.002960630659029661,0.8093122380995695,0.7542573191821583,0.02020598028659015,0.017644173955841825,3.1482934805626137e-06,0.13530869980611646
2.69,-77.98129237450017,0.02552015477456949,0.7844423574675038,0.0029607287965242564,0.8093143623847344,0.7542555244366655,0.020205621716901535,0.017644020397845774,3.1483963545952582e-06,0.13530984469761173
2.7,-77.98110653028597,0.025520748393607736,0.7844344440473735,0.002960826891788875,0.8093164865657483,0.7542537297364039,0.02020526316969886,0.01764386684185924,3.1484992361537507e-06,0.135310989569421
2.71,-77.98092067958282,0.025521342046373525,0.7844265304160916,0.002960924945021237,0.8093186106426118,0.7542519350813748,0.020204904644981522,0.01764371328788221,3.1486021255246956e-06,0.13531213442154374
2.72,-77.98073482239339,0.025521935732859803,0.7844186165735486,0.00296102295641403,0.8093207346153257,0.7542501404715789,0.020204546142748917,0.01764355973591468,3.148705023003208e-06,0.1353132792539795
2.73,-77.98054895872022,0.02552252945305976,0.7844107025196353,0.0029611209261549113,0.8093228584838906,0.7542483459070175,0.02020418766300043,0.017643406185956636,3.148807928892912e-06,0.1353144240667278
2.74,-77.98036308856584,0.025523123206966855,0.7844027882542431,0.0029612188544265072,0.8093249822483073,0.7542465513876916,0.020203829205735466,0.017643252638008075,3.1489108435059426e-06,0.13531556885978815
2.75,-77.98017721193264,0.025523716994574813,0.7843948737772637,0.002961316741406411,0.8093271059085765,0.7542447569136023,0.02020347077095341,0.017643099092068983,3.1490137671629458e-06,0.1353167136331601
2.7600000000000002,-77.97999132882293,0.025524310815877617,0.7843869590885888,0.0029614145872671857,0.8093292294646988,0.7542429624847504,0.020203112358653654,0.017642945548139357,3.1491167001930766e-06,0.1353178583868432
2.77,-77.979805439239,0.02552490467086951,0.7843790441881111,0.0029615123921763625,0.8093313529166748,0.7542411681011373,0.0202027539688356,0.017642792006219182,3.149219642934002e-06,0.13531900312083692
2.7800000000000002,-77.97961954318296,0.025525498559545,0.7843711290757233,0.0029616101562964406,0.8093334762645054,0.7542393737627637,0.020202395601498627,0.017642638466308452,3.149322595731897e-06,0.13532014783514085
2.79,-77.97943364065692,0.025526092481898858,0.7843632137513183,0.002961707879784888,0.8093355995081912,0.754237579469631,0.020202037256642137,0.01764248492840716,3.149425558941449e-06,0.13532129252975444
2.8000000000000003,-77.97924773166287,0.025526686437926112,0.7843552982147898,0.0029618055627941417,0.8093377226477331,0.7542357852217398,0.02020167893426552,0.017642331392515295,3.149528532925855e-06,0.13532243720467732
2.81,-77.9790618162027,0.02552728042762206,0.7843473824660318,0.0029619032054716064,0.8093398456831316,0.7542339910190915,0.020201320634368164,0.017642177858632847,3.149631518056822e-06,0.13532358185990895
2.82,-77.97887589427829,0.025527874450982254,0.7843394665049381,0.002962000807959656,0.8093419686143875,0.7542321968616869,0.020200962356949466,0.01764202432675981,3.149734514714567e-06,0.1353247264954489
2.83,-77.97868996589135,0.025528468508002517,0.7843315503314038,0.0029620983703956324,0.8093440914415013,0.754230402749527,0.02020060410200881,0.01764187079689617,3.1498375232878177e-06,0.1353258711112967
2.84,-77.97850403104354,0.02552906259867892,0.7843236339453237,0.002962195892911846,0.8093462141644742,0.7542286086826131,0.020200245869545594,0.017641717269041925,3.149940544173813e-06,0.13532701570745193
2.85,-77.97831808973649,0.025529656723007815,0.7843157173465932,0.002962293375635576,0.8093483367833064,0.7542268146609459,0.020199887659559206,0.01764156374319706,3.1500435777783004e-06,0.13532816028391403
2.86,-77.97813214197167,0.025530250880985796,0.784307800535108,0.0029623908186890706,0.8093504592979991,0.7542250206845266,0.020199529472049033,0.017641410219361563,3.150146624515539e-06,0.13532930484068265
2.87,-77.97794618775049,0.025530845072609738,0.7842998835107642,0.002962488222189545,0.8093525817085527,0.7542232267533561,0.02019917130701447,0.017641256697535433,3.150249684808297e-06,0.13533044937775726
2.88,-77.97776022707433,0.02553143929787676,0.7842919662734583,0.002962585586249184,0.8093547040149681,0.7542214328674355,0.020198813164454908,0.017641103177718657,3.1503527590878545e-06,0.13533159389513744
2.89,-77.97757425994439,0.025532033556784257,0.7842840488230872,0.002962682910975141,0.809356826217246,0.7542196390267657,0.02019845504436973,0.017640949659911226,3.150455847794001e-06,0.1353327383928227
2.9,-77.97738828636189,0.025532627849329883,0.7842761311595481,0.002962780196469537,0.8093589483153871,0.7542178452313478,0.02019809694675833,0.01764079614411313,3.1505589513750355e-06,0.1353338828708126
2.91,-77.9772023063279,0.025533222175511548,0.7842682132827387,0.002962877442829463,0.8093610703093923,0.7542160514811828,0.0201977388716201,0.01764064263032436,3.1506620702877684e-06,0.13533502732910674
2.92,-77.97701631984341,0.025533816535327426,0.7842602951925568,0.0029629746501469768,0.8093631921992621,0.7542142577762716,0.02019738081895442,0.017640489118544905,3.1507652049975206e-06,0.13533617176770457
2.93,-77.9768303269094,0.025534410928775963,0.7842523768889009,0.002963071818509106,0.8093653139849976,0.7542124641166151,0.020197022788760687,0.017640335608774756,3.150868355978122e-06,0.13533731618660574
2.94,-77.97664432752666,0.02553500535585585,0.7842444583716697,0.0029631689479978456,0.8093674356665992,0.7542106705022147,0.020196664781038286,0.017640182101013906,3.1509715237119144e-06,0.13533846058580973
2.95,-77.97645832169596,0.025535599816566057,0.7842365396407622,0.00296326603869016,0.8093695572440678,0.7542088769330709,0.020196306795786607,0.017640028595262345,3.1510747086897486e-06,0.13533960496531613
2.96,-77.97627230941801,0.025536194310905806,0.784228620696078,0.0029633630906579817,0.8093716787174042,0.754207083409185,0.020195948833005038,0.017639875091520058,3.151177911410986e-06,0.13534074932512447
2.97,-77.97608629069337,0.025536788838874582,0.784220701537517,0.002963460103968212,0.8093738000866092,0.7542052899305578,0.020195590892692964,0.017639721589787043,3.1512811323834984e-06,0.13534189366523433
2.98,-77.97590026552257,0.02553738340047213,0.7842127821649791,0.0029635570786827204,0.8093759213516835,0.7542034964971903,0.020195232974849778,0.017639568090063285,3.1513843721236686e-06,0.13534303798564526
2.99,-77.97571423390605,0.025537977995698468,0.7842048625783653,0.0029636540148583446,0.8093780425126279,0.7542017031090836,0.02019487507947486,0.017639414592348773,3.1514876311563885e-06,0.13534418228635678
3.0,-77.97552819584415,0.025538572624553862,0.7841969427775763,0.0029637509125468916,0.8093801635694432,0.7541999097662385,0.020194517206567602,0.017639261096643506,3.151590910015061e-06,0.1353453265673685
3.0100000000000002,-77.97534215133714,0.025539167287038853,0.7841890227625136,0.002963847771795137,0.8093822845221301,0.7541981164686562,0.020194159356127388,0.017639107602947464,3.151694209241599e-06,0.13534647082867998
3.02,-77.9751561003852,0.02553976198315423,0.7841811025330787,0.002963944592644823,0.8093844053706895,0.7541963232163374,0.02019380152815361,0.01763895411126064,3.151797529386426e-06,0.13534761507029072
3.0300000000000002,-77.97497004298843,0.025540356712901058,0.784173182089174,0.002964041375132663,0.8093865261151221,0.7541945300092832,0.020193443722645647,0.017638800621583028,3.151900871008476e-06,0.13534875929220036
3.04,-77.97478397914686,0.025540951476280653,0.7841652614307016,0.002964138119290337,0.8093886467554288,0.7541927368474945,0.020193085939602888,0.017638647133914612,3.152004234675192e-06,0.13534990349440842
3.0500000000000003,-77.97459790886043,0.025541546273294597,0.7841573405575646,0.002964234825144494,0.8093907672916103,0.7541909437309723,0.020192728179024722,0.01763849364825539,3.1521076209625284e-06,0.13535104767691447
3.06,-77.97441183212898,0.025542141103944743,0.784149419469666,0.0029643314927167517,0.8093928877236674,0.7541891506597175,0.02019237044091053,0.017638340164605342,3.1522110304549504e-06,0.1353521918397181
3.0700000000000003,-77.97422574895229,0.02554273596823319,0.7841414981669096,0.0029644281220236966,0.8093950080516009,0.7541873576337311,0.020192012725259702,0.017638186682964466,3.152314463745432e-06,0.13535333598281885
3.08,-77.97403965933006,0.025543330866162305,0.7841335766491991,0.0029645247130768823,0.8093971282754117,0.754185564653014,0.02019165503207162,0.017638033203332747,3.152417921435459e-06,0.1353544801062163
3.09,-77.97385356326188,0.025543925797734724,0.7841256549164392,0.0029646212658828333,0.8093992483951005,0.7541837717175672,0.020191297361345666,0.017637879725710178,3.1525214041350264e-06,0.13535562420991
3.1,-77.9736674607473,0.02554452076295334,0.7841177329685342,0.00296471778044304,0.8094013684106682,0.7541819788273917,0.02019093971308123,0.01763772625009675,3.1526249124626395e-06,0.1353567682938996
3.11,-77.97348135178574,0.025545115761821308,0.7841098108053892,0.002964814256753963,0.8094034883221155,0.7541801859824881,0.020190582087277698,0.017637572776492444,3.1527284470453153e-06,0.13535791235818456
3.12,-77.97329523656921,0.025545710793734862,0.7841018884260038,0.002964910706621285,0.8094056081294356,0.7541783931828662,0.020190224483934583,0.017637419304897355,3.15283196788517e-06,0.13535905640276102
3.13,-77.97310911615659,0.02554630585535791,0.7840939658252992,0.002965007195015119,0.8094077278325864,0.7541766004285722,0.020189866903052044,0.017637265835311985,3.1529352521242253e-06,0.13536020042760932
3.14,-77.9729229893954,0.0255469009503244,0.7840860430085993,0.0029651036512859845,0.8094098474316151,0.7541748077195575,0.020189509344628626,0.017637112367735762,3.153038543339527e-06,0.1353613444327499
3.15,-77.97273685628785,0.02554749607862874,0.7840781199757958,0.002965200075600697,0.8094119669265228,0.7541730150558231,0.020189151808663718,0.017636958902168678,3.153141841537001e-06,0.13536248841818238
3.16,-77.97255071683614,0.025548091240265476,0.7840701967267809,0.0029652964681234216,0.8094140863173099,0.7541712224373701,0.02018879429515671,0.01763680543861072,3.1532451467228903e-06,0.1353636323839062
3.17,-77.97236457104236,0.02554868643522931,0.7840622732614471,0.002965392829015676,0.8094162056039772,0.7541694298641995,0.02018843680410698,0.017636651977061883,3.1533484589037534e-06,0.1353647763299209
3.18,-77.97217841890864,0.025549281663515066,0.7840543495796867,0.0029654891584363265,0.8094183247865254,0.7541676373363124,0.020188079335513916,0.017636498517522154,3.1534517780864666e-06,0.13536592025622599
3.19,-77.971992260437,0.025549876925117725,0.7840464256813925,0.002965585456541592,0.8094204438649553,0.75416584485371,0.020187721889376904,0.017636345059991527,3.1535551042782206e-06,0.13536706416282104
3.2,-77.97180609562947,0.025550472220032396,0.7840385015664575,0.0029656817234850422,0.8094225628392675,0.754164052416393,0.02018736446569533,0.017636191604469994,3.1536584374865246e-06,0.13536820804970554
3.21,-77.97161992448798,0.025551067548254328,0.7840305772347748,0.002965777959417597,0.8094246817094627,0.7541622600243626,0.020187007064468573,0.01763603815095754,3.1537617777192033e-06,0.13536935191687902
3.22,-77.97143374701447,0.02555166290977891,0.7840226526862374,0.002965874164487528,0.8094268004755417,0.7541604676776199,0.02018664968569602,0.017635884699454166,3.1538651249843972e-06,0.13537049576434101
3.23,-77.9712475632108,0.02555225830460168,0.7840147279207391,0.0029659703388404566,0.8094289191375053,0.754158675376166,0.020186292329377055,0.017635731249959853,3.1539684792905644e-06,0.13537163959209106
3.24,-77.9710613730788,0.025552853732718296,0.7840068029381735,0.0029660664826193558,0.8094310376953541,0.7541568831200018,0.020185934995511065,0.017635577802474597,3.1540718406464783e-06,0.13537278340012868
3.25,-77.97087517662024,0.02555344919412458,0.7839988777384344,0.0029661625959645495,0.8094331561490887,0.7541550909091285,0.020185577684097428,0.017635424356998386,3.15417520906123e-06,0.13537392718845337
3.2600000000000002,-77.97068897383689,0.025554044688816474,0.7839909523214157,0.0029662586790137123,0.8094352744987101,0.754153298743547,0.02018522039513553,0.017635270913531214,3.1542785845442253e-06,0.1353750709570647
3.27,-77.97050276473043,0.025554640216790072,0.7839830266870119,0.00296635473190187,0.8094373927442188,0.7541515066232584,0.020184863128624754,0.01763511747207307,3.1543819671051872e-06,0.13537621470596214
3.2800000000000002,-77.97031654930251,0.025555235778041595,0.7839751008351173,0.002966450754761399,0.8094395108856157,0.7541497145482636,0.020184505884564483,0.017634964032623945,3.154485356754156e-06,0.1353773584351453
3.29,-77.97013032755477,0.02555583137256742,0.7839671747656266,0.0029665467477220267,0.8094416289229014,0.7541479225185639,0.020184148662954097,0.01763481059518383,3.154588753501487e-06,0.1353785021446137
3.3000000000000003,-77.96994409948874,0.025556427000364045,0.7839592484784345,0.0029666427109108313,0.8094437468560768,0.7541461305341601,0.020183791463792983,0.017634657159752716,3.154692157357853e-06,0.1353796458343668
3.31,-77.96975786510598,0.025557022661428126,0.783951321973436,0.0029667386444522416,0.8094458646851425,0.7541443385950534,0.020183434287080523,0.017634503726330592,3.1547955683342425e-06,0.1353807895044042
3.3200000000000003,-77.96957162440793,0.025557618355756446,0.7839433952505264,0.0029668345484680386,0.8094479824100991,0.7541425467012448,0.020183077132816096,0.017634350294917448,3.15489898644196e-06,0.13538193315472538
3.33,-77.96938537739607,0.02555821408334593,0.7839354683096009,0.0029669304230773522,0.8094501000309476,0.7541407548527352,0.020182720000999084,0.01763419686551328,3.155002411692628e-06,0.1353830767853299
3.34,-77.96919912407176,0.025558809844193647,0.7839275411505553,0.002967026268396665,0.8094522175476887,0.7541389630495258,0.02018236289162887,0.01763404343811807,3.1551058440981835e-06,0.1353842203962173
3.35,-77.96901286443638,0.0255594056382968,0.7839196137732852,0.0029671220845398096,0.809454334960323,0.7541371712916175,0.020182005804704837,0.01763389001273182,3.155209283670881e-06,0.13538536398738713
3.36,-77.9688265984912,0.025560001465652737,0.7839116861776867,0.002967217871617969,0.8094564522688514,0.7541353795790113,0.020181648740226366,0.01763373658935451,3.1553127304232915e-06,0.13538650755883888
3.37,-77.96864032623752,0.02556059732625894,0.7839037583636558,0.0029673136297396784,0.8094585694732745,0.7541335879117085,0.020181291698192834,0.017633583167986133,3.155416184368302e-06,0.13538765111057213
3.38,-77.96845404767653,0.02556119322011304,0.7838958303310888,0.002967409359010823,0.8094606865735933,0.7541317962897097,0.020180934678603622,0.017633429748626684,3.1555196455191157e-06,0.13538879464258638
3.39,-77.96826776280943,0.025561789147212792,0.7838879020798823,0.0029675050595346394,0.8094628035698082,0.7541300047130163,0.020180577681458117,0.01763327633127615,3.155623113889253e-06,0.13538993815488115
3.4,-77.96808147163733,0.025562385107556106,0.7838799736099331,0.0029676007314117145,0.8094649204619202,0.7541282131816291,0.020180220706755694,0.01763312291593452,3.1557265894925496e-06,0.13539108164745606
3.41,-77.96789517416134,0.02556298110114102,0.7838720449211379,0.002967696374739986,0.80946703724993,0.7541264216955492,0.020179863754495733,0.017632969502601792,3.1558300723431586e-06,0.13539222512031054
3.42,-77.9677088703825,0.025563577127965725,0.783864116013394,0.002967791989614744,0.8094691539338382,0.7541246302547776,0.020179506824677618,0.017632816091277946,3.1559335624555493e-06,0.13539336857344422
3.43,-77.9675225603018,0.025564173188028536,0.7838561868865986,0.0029678875761286272,0.8094712705136458,0.7541228388593153,0.020179149917300722,0.01763266268196298,3.1560370598445065e-06,0.1353945120068566
3.44,-77.96733624392022,0.025564769281327917,0.7838482575406491,0.002967983134371627,0.8094733869893534,0.7541210475091634,0.02017879303236443,0.017632509274656878,3.1561405645251324e-06,0.1353956554205472
3.45,-77.96714992123866,0.025565365407862473,0.7838403279754432,0.002968078664431085,0.809475503360962,0.7541192562043229,0.020178436169868124,0.01763235586935964,3.156244076512845e-06,0.13539679881451558
3.46,-77.96696359225798,0.025565961567630944,0.7838323981908789,0.002968174166391694,0.809477619628472,0.7541174649447946,0.020178079329811173,0.017632202466071244,3.15634759582338e-06,0.1353979421887613
3.47,-77.96677725697903,0.025566557760632207,0.7838244681868541,0.002968269640335497,0.8094797357918844,0.7541156737305797,0.020177722512192964,0.01763204906479169,3.1564511224727877e-06,0.13539908554328386
3.48,-77.96659091540259,0.025567153986865286,0.7838165379632671,0.0029683650863418882,0.8094818518511998,0.7541138825616793,0.020177365717012875,0.017631895665520963,3.1565546564774354e-06,0.13540022887808284
3.49,-77.9664045675294,0.025567750246329343,0.7838086075200162,0.002968460504487613,0.8094839678064192,0.7541120914380942,0.020177008944270283,0.017631742268259056,3.156658197854007e-06,0.13540137219315776
3.5,-77.96621821336015,0.025568346539023675,0.7838006768570002,0.002968555894846768,0.8094860836575433,0.7541103003598255,0.020176652193964563,0.01763158887300596,3.1567617466195037e-06,0.13540251548850818
3.5100000000000002,-77.9660318528955,0.025568942864947722,0.7837927459741177,0.0029686512574908005,0.8094881994045727,0.7541085093268742,0.020176295466095097,0.017631435479761662,3.1568653027912414e-06,0.1354036587641336
3.52,-77.96584548613606,0.025569539224101063,0.7837848148712679,0.0029687465924885074,0.8094903150475083,0.7541067183392414,0.020175938760661264,0.017631282088526157,3.156968866386853e-06,0.13540480202003363
3.5300000000000002,-77.96565911308241,0.025570135616483414,0.78377688354835,0.002968841899906038,0.8094924305863509,0.7541049273969279,0.020175582077662436,0.017631128699299427,3.1570724374242886e-06,0.13540594525620775
3.54,-77.96547273373504,0.02557073204209464,0.7837689520052632,0.002968937179806892,0.8094945460211013,0.7541031364999348,0.020175225417097997,0.017630975312081472,3.157176015921814e-06,0.13540708847265556
3.5500000000000003,-77.96528634809447,0.025571328500934732,0.7837610202419072,0.0029690324322519204,0.8094966613517602,0.7541013456482631,0.02017486877896732,0.017630821926872275,3.157279601898011e-06,0.13540823166937657
3.56,-77.96509995616111,0.025571924993003828,0.7837530882581817,0.0029691276572993237,0.8094987765783285,0.7540995548419138,0.02017451216326978,0.017630668543671825,3.1573831953717786e-06,0.13540937484637036
3.5700000000000003,-77.96491355793536,0.02557252151830221,0.7837451560539866,0.0029692228550046553,0.8095008917008067,0.754097764080888,0.02017415557000476,0.01763051516248012,3.157486796362332e-06,0.13541051800363643
3.58,-77.96472715341758,0.02557311807683029,0.7837372236292222,0.002969318025420818,0.809503006719196,0.7540959733651865,0.020173798999171638,0.017630361783297143,3.157590404889203e-06,0.13541166114117437
3.59,-77.96454074260807,0.025573714668588626,0.7837292909837886,0.0029694131685980662,0.8095051216334969,0.7540941826948104,0.02017344245076978,0.017630208406122887,3.157694020972238e-06,0.1354128042589837
3.6,-77.96435432550707,0.025574311293577914,0.7837213581175866,0.002969508284584005,0.8095072364437101,0.7540923920697608,0.020173085924798568,0.017630055030957343,3.1577976446316032e-06,0.13541394735706397
3.61,-77.96416790211484,0.02557490795179899,0.7837134250305168,0.0029696033734235897,0.8095093511498368,0.7540906014900384,0.020172729421257377,0.017629901657800495,3.157901275887778e-06,0.13541509043541475
