t,x,y
5.86,0.9713635078126946,0.00047592480851717196
5.87,0.9713165811923948,0.0004767690200951362
5.88,0.9712696612683699,0.00047761302943973466
5.89,0.9712227480391579,0.000478456836657994
5.9,0.9711758415032973,0.00047930044185694095
5.91,0.9711289416593262,0.000480143845143602
5.92,0.971082048505783,0.00048098704662500393
5.93,0.9710351620412059,0.0004818300464081734
5.94,0.970988282264133,0.00048267284460013724
5.95,0.9709414091731028,0.00048351544130792185
5.96,0.9708945427666534,0.00048435783663855405
5.97,0.9708476830433233,0.00048520003069906046
5.98,0.9708008300016504,0.00048604202359646794
5.99,0.9707539836401732,0.00048688381543780286
6.0,0.9707071439574299,0.00048772540633009213
6.01,0.9706603109519586,0.0004885667963803622
6.0200000000000005,0.9706134846222978,0.0004894079856956401
6.03,0.9705666649669857,0.0004902489743829522
6.04,0.9705198519845605,0.0004910897625493252
6.05,0.9704730456735604,0.0004919303503017859
6.0600000000000005,0.9704262460325238,0.0004927707377473609
6.07,0.970379453059989,0.0004936109249930768
6.08,0.970332666754494,0.0004944509121459604
6.09,0.9702858871145772,0.0004952906993130384
6.1000000000000005,0.970239114138777,0.0004961302866013374
6.11,0.9701923478256314,0.000496969674117884
6.12,0.9701455881736788,0.000497808861969705
6.13,0.9700988351814575,0.000498647850263827
6.140000000000001,0.9700520888475056,0.0004994866391072767
6.15,0.9700053491703615,0.0005003252286070808
6.16,0.9699586161485634,0.0005011636188702658
6.17,0.9699118897806496,0.0005020018100038587
6.18,0.9698651700651583,0.0005028398021148858
6.19,0.9698184570006277,0.0005036775953103741
6.2,0.9697717505855963,0.00050451518969735
6.21,0.9697250508186022,0.0005053525853828404
6.22,0.9696783576981836,0.0005061897824738719
6.23,0.9696316712228787,0.0005070267810774712
6.24,0.969584991391226,0.0005078635813006648
6.25,0.9695383182017636,0.0005087001832504796
6.26,0.9694916516530298,0.0005095365870339422
6.2700000000000005,0.9694449917435628,0.0005103727927580792
6.28,0.9693983384719009,0.0005112088005299173
6.29,0.9693516918365824,0.0005120446104564831
6.3,0.9693050518361456,0.0005128802226448035
6.3100000000000005,0.9692584184691285,0.000513715637201905
6.32,0.9692117917340697,0.0005145508542348144
6.33,0.9691651716295071,0.0005153858738505581
6.34,0.9691185581539793,0.0005162206961561632
6.3500000000000005,0.9690719513060244,0.000517055321258656
6.36,0.9690253510841806,0.0005178897492650633
6.37,0.9689787574869863,0.0005187239802824118
6.38,0.9689321705129795,0.0005195580144177281
6.390000000000001,0.9688855901606989,0.0005203918517780391
6.4,0.9688390164286823,0.0005212254924703711
6.41,0.9687924493154682,0.0005220589366017511
6.42,0.9687458888195948,0.0005228921842792056
6.43,0.9686993349396004,0.0005237252356097613
6.44,0.9686527876757238,0.0005245580893941884
6.45,0.9686062470325821,0.0005253907410699117
6.46,0.9685597130094463,0.0005262231901812459
6.47,0.9685131856050719,0.0005270554366682809
6.48,0.9684666648182145,0.0005278874804711065
6.49,0.9684201506476297,0.0005287193215298122
6.5,0.968373643092073,0.0005295509597844879
6.51,0.9683271421503,0.0005303823951752236
6.5200000000000005,0.9682806478210665,0.0005312136276421091
6.53,0.9682341601031278,0.0005320446571252337
6.54,0.9681876789952395,0.0005328754835646877
6.55,0.9681412044961574,0.0005337061069005607
6.5600000000000005,0.9680947366046369,0.0005345365270729424
6.57,0.9680482753194335,0.0005353667440219226
6.58,0.9680018206393031,0.0005361967576875912
6.59,0.9679553725630009,0.000537026568010038
6.6000000000000005,0.9679089310892828,0.0005378561749293527
6.61,0.9678624962169041,0.000538685578385625
6.62,0.9678160679446207,0.0005395147783189447
6.63,0.9677696462711879,0.0005403437746694019
6.640000000000001,0.9677232311953614,0.000541172567377086
6.65,0.9676768227158968,0.0005420011563820869
6.66,0.9676304208315497,0.0005428295416244944
6.67,0.9675840255410756,0.0005436577230443984
6.68,0.96753763684323,0.0005444857005818884
6.69,0.9674912547367687,0.0005453134741770546
6.7,0.9674448792204472,0.0005461410437699864
6.71,0.9673985102930209,0.0005469684093007737
6.72,0.9673521479532458,0.0005477955707095064
6.73,0.967305792199877,0.0005486225279362741
6.74,0.9672594430316703,0.0005494492809211668
6.75,0.9672131004473814,0.0005502758296042741
6.76,0.9671667644457657,0.0005511021739256858
6.7700000000000005,0.9671204350255788,0.0005519283138254919
6.78,0.9670741121855764,0.0005527542492437819
6.79,0.9670277959245139,0.0005535799801206457
6.8,0.966981486241147,0.000554405506396173
6.8100000000000005,0.9669351831342313,0.0005552308280104538
6.82,0.9668888866025224,0.0005560559449035777
6.83,0.9668425966447757,0.0005568808570156345
6.84,0.966796313259747,0.0005577055642867141
6.8500000000000005,0.9667500364461917,0.0005585300666569061
6.86,0.9667037662028656,0.0005593543640663005
6.87,0.966657502528524,0.0005601784564549869
6.88,0.9666112454219227,0.0005610023437630551
6.890000000000001,0.9665649948818172,0.0005618260259305951
6.9,0.966518750906963,0.0005626495028976964
6.91,0.966472513496116,0.0005634727746044489
6.92,0.9664262826480313,0.0005642958409909424
6.93,0.9663800583614649,0.0005651187019972666
6.94,0.9663338406351721,0.0005659413575635115
6.95,0.9662876294679087,0.0005667638076297666
6.96,0.9662414248584301,0.0005675860521361219
6.97,0.966195226805492,0.0005684080910226671
6.98,0.9661490353078499,0.0005692299242294921
6.99,0.9661028503642595,0.0005700515516966864
7.0,0.9660566719734761,0.00057087297336434
7.01,0.9660105001342557,0.0005716941891725427
7.0200000000000005,0.9659643348453535,0.0005725151990613842
7.03,0.9659181761055253,0.0005733360029709543
7.04,0.9658720239135267,0.0005741566008413429
7.05,0.9658258782681131,0.0005749769926126395
7.0600000000000005,0.9657797391680402,0.0005757971782249342
7.07,0.9657336066120635,0.0005766171576183166
7.08,0.9656874805989387,0.0005774369307328765
7.09,0.9656413611274214,0.0005782564975087036
7.1000000000000005,0.965595248196267,0.0005790758578858881
7.11,0.9655491418042312,0.0005798950118045191
7.12,0.9655030419500696,0.000580713959204687
7.13,0.9654569486325377,0.0005815327000264813
7.140000000000001,0.9654108618503913,0.0005823512342099919
7.15,0.9653647816023856,0.0005831695616953085
7.16,0.9653187078872765,0.0005839876824225207
7.17,0.9652726407038195,0.0005848055963317187
7.18,0.96522658005077,0.0005856233033629919
7.19,0.9651805259245472,0.0005864408055842974
7.2,0.9651344783135796,0.0005872581123400931
7.21,0.9650884372142137,0.0005880752257641966
7.22,0.965042402623832,0.0005888921470471227
7.23,0.9649963745398172,0.0005897088773793863
7.24,0.9649503529595516,0.0005905254179515016
7.25,0.9649043378804176,0.0005913417699539836
7.26,0.9648583292997979,0.0005921579345773468
7.2700000000000005,0.9648123272150747,0.000592973913012106
7.28,0.9647663316236308,0.0005937897064487757
7.29,0.9647203425228483,0.0005946053160778707
7.3,0.9646743599101101,0.0005954207430899056
7.3100000000000005,0.9646283837827984,0.0005962359886753951
7.32,0.9645824141382956,0.0005970510540248537
7.33,0.9645364509739844,0.0005978659403287962
7.34,0.9644904942872473,0.0005986806487777374
7.3500000000000005,0.9644445440754666,0.0005994951805621916
7.36,0.9643986003360249,0.0006003095368726737
7.37,0.9643526630663045,0.0006011237188996984
7.38,0.9643067322704082,0.0006019377218809341
7.390000000000001,0.9642608079591728,0.0006027515350881822
7.4,0.9642148901322379,0.0006035651577127028
7.41,0.9641689787889862,0.0006043785891732136
7.42,0.9641230739288001,0.0006051918288884321
7.43,0.9640771755510623,0.0006060048762770759
7.44,0.9640312836551554,0.0006068177307578626
7.45,0.9639853982404621,0.0006076303917495096
7.46,0.9639395193063649,0.0006084428586707345
7.47,0.9638936468522464,0.0006092551309402549
7.48,0.9638477808774893,0.0006100672079767884
7.49,0.9638019213814761,0.0006108790891990525
7.5,0.9637560683635896,0.0006116907740257646
7.51,0.9637102218232122,0.0006125022618756424
7.5200000000000005,0.9636643817597266,0.0006133135521674036
7.53,0.9636185481725154,0.0006141246443197654
7.54,0.9635727210609611,0.0006149355377514456
7.55,0.9635269004244466,0.0006157462318811616
7.5600000000000005,0.9634810862623393,0.0006165567261409138
7.57,0.9634352785706408,0.0006173670229508993
7.58,0.963389477345731,0.0006181771243955597
7.59,0.9633436825863801,0.0006189870304370398
7.6000000000000005,0.9632978942913589,0.0006197967410374839
7.61,0.9632521124594378,0.0006206062561590361
7.62,0.963206337089387,0.0006214155757638412
7.63,0.9631605681799771,0.0006222246998140433
7.640000000000001,0.9631148057299787,0.0006230336282717871
7.65,0.9630690497381621,0.0006238423610992168
7.66,0.9630233002032978,0.0006246508982584769
7.67,0.9629775571241563,0.0006254592397117117
7.68,0.9629318204995081,0.0006262673854210657
7.69,0.9628860903281236,0.0006270753353486834
7.7,0.9628403666087731,0.0006278830894567092
7.71,0.9627946493402274,0.0006286906477072872
7.72,0.9627489385212568,0.0006294980100625623
7.73,0.9627032341506316,0.0006303051764846785
7.74,0.9626575362271226,0.0006311121469357804
7.75,0.9626118432724635,0.0006319190543039928
7.76,0.962566158465407,0.0006327256135622246
7.7700000000000005,0.9625204800752252,0.0006335319807113887
7.78,0.962474808101918,0.0006343381557514852
7.79,0.9624291425454854,0.0006351441386825141
7.8,0.9623834834059274,0.0006359499295044755
7.8100000000000005,0.9623378306832441,0.0006367555282173693
7.82,0.9622921843774354,0.0006375609348211954
7.83,0.9622465444885012,0.000638366149315954
7.84,0.9622009110164417,0.000639171171701645
7.8500000000000005,0.9621552839612568,0.0006399760019782685
7.86,0.9621096633229466,0.0006407806401458243
7.87,0.9620640491015109,0.0006415850862043126
7.88,0.9620184412969499,0.0006423893401537332
7.890000000000001,0.9619728399092635,0.0006431934019940865
7.9,0.9619272449384517,0.000643997271725372
7.91,0.9618816563845145,0.0006448009493475899
7.92,0.961836074247452,0.0006456044348607402
7.930000000000001,0.9617904985272641,0.0006464077282648231
7.94,0.961744929220923,0.0006472108295680207
7.95,0.96169936631336,0.0006480137388110563
7.96,0.9616538098025174,0.0006488164559994904
7.97,0.9616082596883953,0.0006496189811333232
7.98,0.9615627159709935,0.0006504213142125543
7.99,0.9615171786503123,0.000651223455237184
8.0,0.9614716477263515,0.0006520254042072122
8.01,0.9614261231991111,0.0006528271611226388
8.02,0.9613806050685912,0.000653628725983464
8.03,0.9613350933347918,0.0006544300987896876
8.040000000000001,0.9612895879977129,0.00065523127954131
8.05,0.9612440890573544,0.0006560322682383306
8.06,0.9611985965137163,0.0006568330648807498
8.07,0.9611531103667986,0.0006576336694685674
8.08,0.9611076306166015,0.0006584340820017836
8.09,0.9610621572631248,0.0006592343024803982
8.1,0.9610166903063686,0.0006600343309044114
8.11,0.9609712297463328,0.0006608341672738231
8.120000000000001,0.9609257755830174,0.0006616338115886333
8.13,0.9608803278164225,0.000662433263848842
8.14,0.9608348864465481,0.0006632325240544492
8.15,0.9607894514733941,0.0006640315922054549
8.16,0.9607440228969606,0.000664830468301859
8.17,0.9606986007172476,0.0006656291523436617
8.18,0.960653184934255,0.0006664276443308629
8.19,0.9606077755479828,0.0006672259442634626
8.2,0.9605623725584311,0.0006680240521414608
8.21,0.9605169759655998,0.0006688219679648576
8.22,0.9604715857694891,0.0006696196917336528
8.23,0.9604262019700988,0.0006704172234478465
8.24,0.9603808245674289,0.0006712145631074387
8.25,0.9603354535614794,0.0006720117107124293
8.26,0.9602900889477022,0.0006728086664416194
8.27,0.9602447306946922,0.0006736054315295731
8.28,0.9601993787964639,0.0006744020062115927
8.290000000000001,0.9601540332530174,0.0006751983904876784
8.3,0.9601086940643526,0.00067599458435783
8.31,0.9600633612304695,0.0006767905878220474
8.32,0.9600180347513683,0.0006775864008803308
8.33,0.9599727146270487,0.0006783820235326802
8.34,0.9599274008575108,0.0006791774557790954
8.35,0.9598820934427547,0.0006799726976195766
8.36,0.9598367923827802,0.0006807677490541238
8.370000000000001,0.9597914976775875,0.0006815626100827371
8.38,0.9597462093271766,0.0006823572807054161
8.39,0.9597009273315473,0.0006831517609221611
8.4,0.9596556516906998,0.0006839460507329721
8.41,0.959610382404634,0.000684740150137849
8.42,0.95956511947335,0.0006855340591367918
8.43,0.9595198628968477,0.0006863277777298005
8.44,0.959474612675127,0.0006871213059168752
8.45,0.9594293688081882,0.0006879146436980159
8.46,0.9593841312960311,0.0006887077910732227
8.47,0.9593389001386556,0.0006895007480424951
8.48,0.9592936753360619,0.0006902935146058337
8.49,0.95924845688825,0.0006910860907632381
8.5,0.9592032447952197,0.0006918784765147085
8.51,0.9591580390569713,0.0006926706718602448
8.52,0.9591128396735045,0.000693462676799847
8.53,0.9590676466448194,0.0006942544913335152
8.540000000000001,0.9590224599709161,0.0006950461154612494
8.55,0.9589772796517945,0.0006958375491830496
8.56,0.9589321056874546,0.0006966287924989156
8.57,0.9588869380778965,0.0006974198454088475
8.58,0.9588417837568999,0.0006982103871517019
8.59,0.9587966281838636,0.0006990010903851065
8.6,0.9587514789638014,0.0006997916032961967
8.61,0.9587063360954067,0.0007005819259454207
8.620000000000001,0.9586611995773727,0.0007013720583932274
8.63,0.958616069408393,0.0007021620007000649
8.64,0.9585709455871604,0.0007029517529263817
8.65,0.9585258281123686,0.0007037413151326264
8.66,0.9584807169827109,0.0007045306873792475
8.67,0.9584356121968803,0.0007053198697266934
8.68,0.9583905137535704,0.0007061088622354126
8.69,0.9583454216514745,0.0007068976649658537
8.700000000000001,0.9583003358892858,0.0007076862779784652
8.71,0.9582552564656974,0.0007084747013336954
8.72,0.9582101833794031,0.0007092629350919928
8.73,0.9581651166290958,0.000710050979313806
8.74,0.958120056213469,0.0007108388340595834
8.75,0.9580750021312159,0.0007116264993897735
8.76,0.9580299543810299,0.0007124139753648249
8.77,0.9579849129616043,0.0007132012620451859
8.78,0.9579398778716324,0.000713988359491305
8.790000000000001,0.9578948491098073,0.000714775267763631
8.8,0.9578498266748227,0.000715561986922612
8.81,0.9578048105653715,0.0007163485170286967
8.82,0.9577598007801473,0.0007171348581423334
8.83,0.9577147973178433,0.0007179210103239707
8.84,0.9576698001771528,0.000718706973634057
8.85,0.9576248093567691,0.0007194927481330409
8.86,0.9575798248553855,0.0007202783338813709
8.870000000000001,0.9575348466716954,0.0007210637309394955
8.88,0.957489874804392,0.0007218489393678631
8.89,0.9574449092521686,0.0007226339592269222
8.9,0.9573999500133005,0.0007234187905846407
8.91,0.9573549970798798,0.0007242034336201482
8.92,0.9573100504482168,0.0007249878884367415
8.93,0.957265110116868,0.0007257721550973299
8.94,0.9572201760843896,0.0007265562336648234
8.950000000000001,0.9571752483493382,0.0007273401242021319
8.96,0.9571303269102702,0.0007281238267721645
8.97,0.9570854117657419,0.0007289073414378313
8.98,0.9570405029143099,0.0007296906682620419
8.99,0.9569956003545305,0.0007304738073077061
9.0,0.9569507040849601,0.0007312567586377334
9.01,0.9569058141041551,0.0007320395223150335
9.02,0.956860930410672,0.0007328220984025163
9.03,0.9568160530030672,0.0007336044869630915
9.040000000000001,0.9567711818798971,0.0007343866880596687
9.05,0.9567263170397181,0.0007351687017551574
9.06,0.9566814584810867,0.0007359505281124676
9.07,0.9566366062025591,0.0007367321671945087
9.08,0.956591760202692,0.0007375136190641907
9.09,0.9565469204800416,0.000738294883784423
9.1,0.9565020870331645,0.0007390759614181156
9.11,0.956457259860617,0.000739856852028178
9.120000000000001,0.9564124389609555,0.0007406375556775202
9.13,0.9563676243327365,0.0007414180724290515
9.14,0.9563228159745163,0.0007421984023456816
9.15,0.9562780138848515,0.0007429785454903204
9.16,0.9562332180622983,0.0007437585019258775
9.17,0.9561884285054133,0.0007445382717152626
9.18,0.9561436452127527,0.0007453178549213855
9.19,0.9560988681828733,0.0007460972516071557
9.200000000000001,0.9560540974143311,0.0007468764618354833
9.21,0.9560093329056827,0.0007476554856692775
9.22,0.9559645746554846,0.0007484343231714482
9.23,0.955919822662293,0.0007492129744049051
9.24,0.9558750769246646,0.0007499914394325579
9.25,0.9558303374411555,0.0007507697183173163
9.26,0.9557856042103223,0.00075154781112209
9.27,0.9557408772307215,0.0007523257179097887
9.28,0.9556961565009093,0.0007531034387433219
9.290000000000001,0.9556514420194423,0.0007538809736855998
9.3,0.9556067337848768,0.0007546583227995315
9.31,0.9555620317957694,0.000755435486148027
9.32,0.9555173360506762,0.0007562124637939961
9.33,0.9554726465481539,0.0007569892558003483
9.34,0.9554279632867588,0.0007577658622299932
9.35,0.9553832862650473,0.0007585422831458408
9.36,0.955338615481576,0.0007593185186108005
9.370000000000001,0.955293950934901,0.0007600945686877824
9.38,0.9552492926235788,0.0007608704334396958
9.39,0.9552046405461662,0.0007616461129294505
9.4,0.955159994701219,0.0007624216072199561
9.41,0.9551153550872942,0.0007631969163741225
9.42,0.9550707217029478,0.0007639720404548593
9.43,0.9550260945467364,0.0007647469795250762
9.44,0.9549814736172164,0.000765521733647683
9.450000000000001,0.9549368589129441,0.0007662963028855894
9.46,0.9548922504324762,0.0007670706873017048
9.47,0.9548476481743688,0.0007678448869589392
9.48,0.9548030521371785,0.000768618901920202
9.49,0.9547584623194617,0.0007693927322484032
9.5,0.9547138787197748,0.0007701663780064524
9.51,0.9546693013366742,0.0007709398392572593
9.52,0.9546247301687163,0.0007717131160637335
9.53,0.9545801652144575,0.0007724862084887848
9.540000000000001,0.9545356064724543,0.0007732591165953229
9.55,0.9544910539412631,0.0007740318404462574
9.56,0.9544465076194403,0.000774804380104498
9.57,0.9544019675055423,0.0007755767356329546
9.58,0.9543574335981255,0.0007763489070945366
9.59,0.9543129058957464,0.0007771208945521539
9.6,0.9542683843969613,0.0007778926980687161
9.61,0.9542238691003266,0.0007786643177071329
9.620000000000001,0.954179360004399,0.0007794357535303142
9.63,0.9541348571077345,0.0007802070056011694
9.64,0.9540903604088898,0.0007809780739826083
9.65,0.9540458699064214,0.0007817489587375406
9.66,0.9540013855988854,0.0007825196599288759
9.67,0.9539569074848384,0.0007832901776195242
9.68,0.9539124355628369,0.0007840605118723949
9.69,0.9538679698314371,0.0007848306627503978
9.700000000000001,0.9538235102891955,0.0007856006303164427
9.71,0.9537790569346687,0.0007863704146334391
9.72,0.9537346097664129,0.0007871400157642967
9.73,0.9536901687829845,0.0007879094337719254
9.74,0.9536457339829402,0.0007886786687192347
9.75,0.953601305364836,0.0007894477206691344
9.76,0.9535568829272286,0.0007902165896845341
9.77,0.9535124666686744,0.0007909852758283436
9.78,0.9534680565877298,0.0007917537791634725
9.790000000000001,0.9534236526829512,0.0007925220997528307
9.8,0.9533792549528949,0.0007932902376593276
9.81,0.9533348633961174,0.0007940581929458731
9.82,0.9532904780111753,0.0007948259656753768
9.83,0.9532460987966247,0.0007955935559107485
9.84,0.9532017257510222,0.0007963609637148977
9.85,0.9531573588729243,0.0007971281891507343
9.86,0.9531129981608872,0.0007978952322811679
9.870000000000001,0.9530686436134674,0.0007986620931691083
9.88,0.9530242952292215,0.000799428771877465
9.89,0.9529799530067057,0.0008001952684691478
9.9,0.9529356169444764,0.0008009615830070664
9.91,0.9528912870410902,0.0008017277155541306
9.92,0.9528469632951032,0.0008024936661732499
9.93,0.9528026457050722,0.000803259434927334
9.94,0.9527583342695535,0.0008040250218792929
9.950000000000001,0.9527140289871033,0.000804790427092036
9.96,0.9526697298562783,0.000805555650628473
9.97,0.9526254368756347,0.0008063206925515137
9.98,0.9525811500437291,0.0008070855529240678
9.99,0.9525368693591177,0.0008078502318090449
