t,Vm,CS1,NS1,CER,CS2,CMT,phi3,H
1.8800000000000001,-70.20735740455711,0.12197796833309554,10022.45103755689,203.29311039817037,0.01629192937900827,1.819333151490493,0.029828025450166523,0.2633126313586319
1.8900000000000001,-70.2074756945753,0.12197870583609602,10022.406039998757,203.29452827862212,0.016291955649990832,1.8160465594885993,0.030022068649269738,0.26338474834418113
1.9000000000000001,-70.20758913607665,0.12197940277026104,10022.363590015644,203.295869490045,0.016291979682191156,1.8127635406834894,0.030216073207992043,0.26345823145094477
1.9100000000000001,-70.20769796310377,0.12198006109418491,10022.323564410957,203.29713773658253,0.016292001629008464,1.8094841025915969,0.030410039135391784,0.26353307894874695
1.92,-70.20780239769776,0.12198068266588898,10022.285846305052,203.29833653246882,0.01629202163592733,1.8062082527257248,0.03060396644044371,0.2636092890996932
1.93,-70.2079026470256,0.12198126922191498,10022.250326645593,203.29946916060237,0.016292039838803573,1.8029359985947726,0.030797855132030014,0.26368686015787696
1.94,-70.20799891302818,0.12198182245204925,10022.216899132598,203.3005388170953,0.016292056369879904,1.7996673477036136,0.03099170521897218,0.2637657903705044
1.95,-70.20809138702946,0.12198234395826912,10022.18546305371,203.30154853143844,0.01629207135446874,1.7964023075527988,0.031185516710014544,0.26384607797730736
1.96,-70.20818024728106,0.12198283523319982,10022.155924576955,203.30250112670709,0.01629208490926596,1.793140885638277,0.03137928961381678,0.26392772121026203
1.97,-70.2082656653367,0.12198329771352033,10022.128193395785,203.3033993199916,0.016292097146574928,1.7898830894512594,0.03157302393897585,0.26401071829437633
1.98,-70.20834780794071,0.12198373279578834,10022.10218173506,203.30424575219226,0.016292108175558522,1.7866289264780133,0.03176671969403312,0.26409506744793826
1.99,-70.20842683300135,0.12198414180270792,10022.077806470355,203.3050429246681,0.01629211809957203,1.7833784041995626,0.03196037688746178,0.2641807668820557
2.0,-70.20850289189761,0.12198452600245813,10022.054987913853,203.305793235617,0.016292127017692244,1.7801315300914882,0.03215399552767526,0.2642678148009555
2.0100000000000002,-70.20857611715427,0.12198488650376953,10022.033656302494,203.30649878250665,0.016292135016386263,1.7768883116234457,0.03234757562298295,0.26435620940050053
2.02,-70.20864664633548,0.12198522445911165,10022.013739219887,203.30716174476711,0.01629214218564211,1.7736487562594003,0.03254111718167784,0.26444594887112616
2.0300000000000002,-70.20871461103293,0.12198554097094015,10021.995167393225,203.30778420725875,0.016292148611524396,1.7704128714571687,0.03273462021199709,0.26453703139651824
2.04,-70.20878013568044,0.12198583708153653,10021.977875317387,203.30836814116998,0.016292154375366633,1.7671806646681598,0.032928084722118195,0.2646294551534891
2.05,-70.20884333979818,0.12198611379203678,10021.961800073555,203.3089154398782,0.01629215955528096,1.7639521433371779,0.033121510720167835,0.2647232183122728
2.06,-70.20890431938682,0.12198637190625235,10021.946891122683,203.30942762355235,0.016292164213759702,1.76072731490167,0.033314898214151935,0.26481831903430275
2.07,-70.20896318852577,0.12198661237978958,10021.933088409663,203.3099064994724,0.016292168425387443,1.757506186792627,0.033508247212113665,0.2649147554772512
2.08,-70.20902004862536,0.12198683606196196,10021.920338547923,203.31035367388262,0.016292172256353096,1.7542887664334954,0.03370155772201763,0.26501252579134194
2.09,-70.20907499688533,0.1219870437667649,10021.908590367155,203.31077068623074,0.016292175770082882,1.7510750612401687,0.03389482975178234,0.2651116281203928
2.1,-70.20912812462309,0.12198723625904653,10021.897795793164,203.3111589830282,0.016292179026148358,1.7478650786206638,0.03408806330927471,0.26521206060164065
2.11,-70.20917950918796,0.12198741418753756,10021.887914103152,203.31151979125863,0.016292182074977204,1.744658825974516,0.03428125840228087,0.26531382136480974
2.12,-70.20922923852218,0.12198757828837012,10021.878898999785,203.31185450308985,0.016292184973928002,1.7414563106936152,0.03447441503859705,0.26541690853503436
2.13,-70.20927739149195,0.1219877292221358,10021.870708962539,203.31216436786704,0.01629218777442092,1.7382575401610887,0.03466753322595783,0.2655213202305594
2.14,-70.20932404358075,0.12198786762107997,10021.86330425137,203.31245058132572,0.0162921905256655,1.7350625217513036,0.034860612972057656,0.2656270545634352
2.15,-70.20936926454858,0.12198799406972477,10021.856648138652,203.31271424896082,0.016292193273129647,1.731871262829429,0.03505365428454054,0.26573410963926625
2.16,-70.20941311782896,0.12198810909989427,10021.850707226487,203.31295637662285,0.016292196058146666,1.7286837707511322,0.03524665717099763,0.26584248355716333
2.17,-70.20945567053023,0.12198821327361858,10021.84544618316,203.31317802724817,0.016292198924466816,1.7255000528630884,0.03543962163901297,0.2659521744109395
2.18,-70.20949698417587,0.1219883071064197,10021.84083261634,203.31338017583312,0.016292201912195284,1.7223201165020114,0.03563254769612175,0.266063180288047
2.19,-70.20953711769356,0.12198839109210374,10021.836835499997,203.3135637563044,0.016292205059751545,1.7191439689946262,0.03582543534982423,0.2661754992699511
2.2,-70.20957612447869,0.12198846567798045,10021.833426720126,203.3137296146577,0.016292208401900033,1.7159716176570983,0.03601828460756995,0.26628912943180366
2.21,-70.20961405569147,0.12198853129266045,10021.830579339201,203.31387856152375,0.01629221197195786,1.7128030697951138,0.036211095476775694,0.2664040688428574
2.22,-70.20965096333555,0.12198858837201002,10021.82826597562,203.3140114212509,0.016292215803856112,1.7096383327039313,0.036403867964842296,0.2665203155668548
2.23,-70.20968689571669,0.12198863732083383,10021.82646119422,203.31412895944453,0.016292219929095155,1.7064774136676497,0.036596602079130146,0.26663786766151093
2.24,-70.20972189921402,0.12198867852780254,10021.8251405739,203.31423191119578,0.016292224377929865,1.7033203199591247,0.036789297826968936,0.26675672317874644
2.25,-70.20975601176467,0.12198871231064073,10021.824284137234,203.31432087743684,0.016292229175026336,1.7001670588390243,0.036981955215623384,0.26687688016393835
2.2600000000000002,-70.2097892753681,0.12198873902129835,10021.823869768405,203.31439652381195,0.0162922343477948,1.6970176375568728,0.0371745742523594,0.2669983366574245
2.27,-70.20982173121064,0.12198875900493279,10021.823875779568,203.31445950311598,0.016292239923139287,1.693872063350276,0.037367154944418474,0.26712109069394846
2.2800000000000002,-70.20985341738141,0.1219887725806885,10021.824282113166,203.3145104189505,0.016292245925934402,1.690730343444416,0.037559697299005816,0.26724514030241175
2.29,-70.20988437060588,0.12198878005627072,10021.82506942941,203.31454985328148,0.016292252380179763,1.6875924850519715,0.03775220132329958,0.2673704835061017
2.3000000000000003,-70.20991462641148,0.12198878172933049,10021.826219019098,203.3145783690588,0.016292259309109443,1.6844584953728665,0.03794466702445196,0.26749711832273415
2.31,-70.20994420882081,0.12198877780165227,10021.827718228262,203.3145963479333,0.01629226672841718,1.6813283815927338,0.03813709440954043,0.2676250427632759
2.32,-70.20997315070503,0.1219887685486297,10021.829549745857,203.31460431075803,0.01629227465963658,1.6782021508851575,0.03832948348566467,0.26775425483433823
2.33,-70.21000148379783,0.12198875423612494,10021.831696859506,203.31460276035813,0.016292283123577257,1.6750798104101745,0.03852183425989932,0.2678847525370369
2.34,-70.21002923678395,0.12198873510455772,10021.834144461633,203.31459215144093,0.01629229213906875,1.6719613673137708,0.03871414673928518,0.26801653386679286
2.35,-70.21005643738705,0.12198871138629676,10021.836877950498,203.3145729234855,0.016292301724333668,1.6688468287278695,0.03890642093083936,0.268149596813598
2.36,-70.2100831124952,0.1219886833067103,10021.839883164175,203.3145455027292,0.016292311897070748,1.665736201770081,0.039098656841556084,0.26828393936205336
2.37,-70.21010927754068,0.1219886509950005,10021.84315197066,203.31451013362474,0.016292322667391564,1.662629493541816,0.039290854478348916,0.2684195594901503
2.38,-70.21013495824168,0.12198861466673526,10021.84667082379,203.31446722386866,0.016292334052279256,1.6595267111313206,0.039483013848169504,0.26855645517183513
2.39,-70.21016017822598,0.12198857451993858,10021.85042727774,203.31441714798913,0.016292346067357348,1.656427861611522,0.03967513495794025,0.2686946243755853
2.4,-70.2101849586922,0.12198853073224494,10021.85441016526,203.3143602419675,0.016292358726664145,1.6533329520397078,0.03986721781455252,0.2688340650643929
2.41,-70.21020932005825,0.12198848347473504,10021.858608730072,203.31429682939208,0.016292372043748542,1.6502419894575033,0.04005926242487588,0.2689747751959803
2.42,-70.2102332820479,0.1219884329126605,10021.863012581262,203.31422722282903,0.016292386031727227,1.6471549808906154,0.04025126879575865,0.2691167527228333
2.43,-70.21025685651831,0.12198837914625944,10021.867615467938,203.31415161166424,0.016292400698628647,1.6440719333469604,0.04044323693398194,0.2692599955914093
2.44,-70.21028006270467,0.12198832233657946,10021.872407256427,203.31407030053717,0.016292416057292158,1.6409928538197749,0.04063516684635754,0.26940450174389297
2.45,-70.21030291757666,0.12198826262589976,10021.877379005364,203.313983558537,0.016292432119107563,1.6379177492851937,0.04082705853966618,0.26955026911712376
2.46,-70.2103254366391,0.1219882001443485,10021.882522544323,203.31389163173992,0.016292448894535926,1.634846626702154,0.041018912020662594,0.2696972956427101
2.47,-70.2103476347702,0.12198813501683002,10021.887830032709,203.31379475633406,0.01629246639365477,1.6317794930123004,0.04121072729608108,0.26984557924714786
2.48,-70.21036952628343,0.1219880673635456,10021.893293927145,203.3136931596034,0.01629248462619926,1.6287163551397246,0.04140250437263586,0.26999511785185076
2.49,-70.21039112111025,0.12198799726647874,10021.898908991567,203.31358699733633,0.01629250359889218,1.6256572199892387,0.041594243256988885,0.27014590937272814
2.5,-70.21041243323398,0.1219879248433697,10021.904667856203,203.31347649201624,0.016292523321336287,1.6226020944492656,0.041785943955820894,0.27029795172119203
2.5100000000000002,-70.21043347492325,0.12198785019709851,10021.910564054077,203.31336183828412,0.016292543801981956,1.619550985389381,0.041977606475782726,0.27045124280350724
2.52,-70.21045425767853,0.12198777342396695,10021.9165915226,203.3132432184203,0.016292565048786612,1.616503899660382,0.04216923082350317,0.27060578052092515
2.5300000000000002,-70.21047479255999,0.12198769461655187,10021.922744430996,203.31312080768566,0.016292587069441717,1.6134608440941236,0.042360817005591786,0.27076156276974495
2.54,-70.21049509023678,0.12198761386411636,10021.929017154269,203.31299477510117,0.0162926098714052,1.610421825503252,0.042552365028639134,0.27091858744134245
2.5500000000000003,-70.21051515766911,0.12198753122766594,10021.935406018587,203.31286523359816,0.016292633459905392,1.6073868506795452,0.042743874899195254,0.2710768524218498
2.56,-70.2105350056419,0.12198744679671134,10021.941905338315,203.3127323533219,0.016292657842481892,1.6043559263967337,0.04293534662381879,0.27123635559296055
2.57,-70.21055464325286,0.12198736064780588,10021.948510315466,203.31259627879678,0.016292683025667894,1.6013290594079375,0.04312678020904108,0.2713970948313817
2.58,-70.21057407913139,0.12198727285376253,10021.955216398457,203.3124571472894,0.016292709015727148,1.5983062564458794,0.043318175661374164,0.2715590680089837
2.59,-70.2105933216104,0.12198718348498622,10021.962019191746,203.31231509142773,0.01629273581876012,1.5952875242226698,0.043509532987311875,0.2717222729928424
2.6,-70.21061237876552,0.12198709260980771,10021.9689144352,203.31217023982632,0.01629276344073024,1.5922728694295314,0.0437008521933302,0.27188670764526646
2.61,-70.21063125311073,0.12198700024287931,10021.975900798034,203.312022628044,0.016292791883565215,1.5892622987342977,0.043892133285856255,0.2720523698232036
2.62,-70.21064995474156,0.12198690647287819,10021.982972955984,203.31187241910277,0.01629282115480857,1.58625581878661,0.04408337627134526,0.2722192573797931
2.63,-70.21066849051947,0.12198681135733386,10021.990127288127,203.31171972196435,0.016292851259672836,1.5832534362131154,0.04427458115621728,0.27238736816313036
2.64,-70.21068686705289,0.1219867149515551,10021.997360306794,203.31156464151894,0.016292882203226545,1.5802551576184192,0.04446574794687478,0.2725567000166375
2.65,-70.21070509078555,0.12198661730944295,10022.004668610978,203.31140728003763,0.01629291399045675,1.5772609895848366,0.04465687664970315,0.2727272507790964
2.66,-70.21072316803023,0.12198651848377096,10022.01204886863,203.31124773770506,0.016292946626291202,1.5742709386721145,0.044847967271071015,0.27289901828467605
2.67,-70.21074110500234,0.12198641852646544,10022.019497798941,203.31108611315193,0.016292980115620574,1.5712850114171601,0.04503901981733041,0.27307200036295975
2.68,-70.21075890680284,0.12198631748052538,10022.027012707655,203.310922487461,0.0162930144626348,1.5683032143333713,0.045230034294809165,0.27324619483885615
2.69,-70.21077657052686,0.12198621532520393,10022.03459511406,203.31075681578025,0.016293049666325016,1.5653255539077833,0.045421010709758534,0.27342159953186196
2.7,-70.2107941066392,0.12198611214609405,10022.042239500883,203.31058926352725,0.016293085734436493,1.5623520366087467,0.045611949068515414,0.27359821225844533
2.71,-70.21081151986152,0.1219860079830708,10022.049943373524,203.31041990577955,0.016293122670993136,1.5593826688785182,0.0458028493773573,0.27377603082995894
2.72,-70.2108288147961,0.12198590287504914,10022.057704300207,203.310248815731,0.01629316047996863,1.5564174571350669,0.04599371164254498,0.27395505305328477
2.73,-70.21084599594886,0.12198579686017937,10022.065519899887,203.31007606505634,0.016293199165301663,1.5534564077717985,0.0461845358703227,0.2741352767308596
2.74,-70.2108630677523,0.12198568997604256,10022.073387830136,203.30990172427633,0.0162932387309112,1.550499527157274,0.04637532206691837,0.2743166996607012
2.75,-70.21088003458856,0.12198558225984588,10022.081305775055,203.3097258631225,0.016293279180711724,1.5475468216349324,0.04656607023854365,0.2744993196364345
2.7600000000000002,-70.2108968988034,0.12198547373071336,10022.089272490648,203.30954851895598,0.01629332051728683,1.5445982975219195,0.046756780391377116,0.27468313444709697
2.77,-70.21091365838846,0.12198536436902033,10022.097289024823,203.30936965991168,0.016293362740341294,1.5416539611077686,0.04694745253154439,0.27486814187690806
2.7800000000000002,-70.21093032088724,0.12198525424031777,10022.105351397602,203.30918940602402,0.016293405855987746,1.5387138186602893,0.0471380866652367,0.27505433970681753
2.79,-70.21094688942496,0.12198514337081723,10022.11345795467,203.30900780707964,0.016293449867416956,1.5357778764190733,0.04732868279859173,0.27524172571299693
2.8000000000000003,-70.21096336702341,0.12198503178583577,10022.12160709619,203.30882491122833,0.016293494777779242,1.5328461405971205,0.047519240937730446,0.27543029766733634
2.81,-70.2109797566145,0.12198491950990814,10022.1297972696,203.30864076519933,0.01629354059019349,1.5299186173805583,0.047709761088757116,0.2756200533374692
2.82,-70.21099606105398,0.12198480656689889,10022.138026962453,203.30845541451768,0.016293587307756163,1.526995312928357,0.04790024325775946,0.2758109904867973
2.83,-70.21101228313505,0.12198469298011448,10022.146294695212,203.3082689037205,0.016293634933550304,1.5240762333720475,0.04809068745080874,0.2760031068745158
2.84,-70.21102842398462,0.12198457875990461,10022.154599865471,203.30808125079082,0.01629368346957213,1.5211613848145453,0.048281093673945584,0.2761964002554727
2.85,-70.21104448393024,0.1219844639103744,10022.162942291605,203.30789246097547,0.01629373291731106,1.5182507733303374,0.048471461933187694,0.27639086838028115
2.86,-70.21106046692681,0.121984348463633,10022.171319882566,203.30770259734996,0.016293783280712217,1.5153444049676403,0.04866179223456854,0.27658650899579557
2.87,-70.21107637498746,0.12198423243672131,10022.17973156945,203.3075116920402,0.016293834562449133,1.5124422857450301,0.048852084584088594,0.27678331984456567
2.88,-70.21109221004475,0.12198411584601554,10022.188176325773,203.3073197758905,0.016293886765169248,1.5095444216521816,0.0490423389877315,0.2769812986650506
2.89,-70.21110797395953,0.12198399870730238,10022.196653162797,203.30712687860398,0.016293939891499732,1.5066508186495828,0.04923255545146424,0.27718044319164314
2.9,-70.21112366852985,0.12198388103585449,10022.205161124843,203.30693302888295,0.01629399394405331,1.5037614826682493,0.049422733981237095,0.27738075115469435
2.91,-70.21113929549983,0.12198376284650568,10022.21369928462,203.3067382545695,0.016294048925434096,1.5008764196094377,0.04961287458298379,0.2775822202805379
2.92,-70.21115485570806,0.12198364414602005,10022.222267191422,203.30654256932297,0.01629410483769636,1.497995635344029,0.04980297726260933,0.2777848482914351
2.93,-70.21117035026234,0.12198352494360798,10022.230864252873,203.30634599100057,0.016294161683091533,1.4951191357126923,0.049993042026006546,0.27798863290570724
2.94,-70.211185781137,0.12198340525627151,10022.239489420552,203.3061485510041,0.0162942194644481,1.4922469265258287,0.050183068879064395,0.278193571837814
2.95,-70.21120114969031,0.1219832850955221,10022.248141970294,203.3059502710853,0.016294278184229256,1.4893790135627079,0.05037305782764705,0.27839966279824063
2.96,-70.21121645723778,0.12198316447251148,10022.256821200423,203.30575117231794,0.01629433784489758,1.4865154025714005,0.050563008877601824,0.2786069034935742
2.97,-70.21123170505932,0.12198304339809067,10022.265526428017,203.30555127520998,0.016294398448919716,1.4836560992684926,0.05075292203475929,0.2788152916265281
2.98,-70.21124689440627,0.12198292188286904,10022.274256985196,203.30535059981548,0.016294459998771042,1.4808011093387994,0.050942797304933236,0.2790248248959662
2.99,-70.21126202650848,0.12198279993727326,10022.283012215406,203.3051491658466,0.01629452249694033,1.4779504384350788,0.05113263469392073,0.2792355009969273
3.0,-70.2112771015542,0.12198267756318115,10022.291792010277,203.30494697665029,0.016294585945260304,1.4751040921782521,0.05132243420748725,0.2794473176205427
3.0100000000000002,-70.21129212059331,0.1219825547695334,10022.300595808005,203.30474404910544,0.0162946503461567,1.4722620761561818,0.05151219585139421,0.2796602724542574
3.02,-70.21130708499926,0.12198243156792238,10022.309422876444,203.30454040517398,0.016294715702295303,1.469424395923655,0.05170191963139101,0.2798743631817977
3.0300000000000002,-70.21132199574471,0.12198230796665001,10022.318272694449,203.3043360605199,0.016294782016106416,1.466591057002458,0.051891605553204566,0.2800895874831197
3.04,-70.21133685378535,0.12198218397387871,10022.327144749755,203.30413103054255,0.016294849290036918,1.463762064880904,0.052081253622544725,0.2803059430344726
3.0500000000000003,-70.21135166006549,0.12198205959767666,10022.336038536156,203.3039253304625,0.016294917526553862,1.4609374250135467,0.052270863845104314,0.28052342750842296
3.06,-70.21136641552326,0.12198193484606319,10022.344953550642,203.30371897540712,0.01629498672814802,1.4581171428208972,0.05246043622655909,0.2807420385738788
3.0700000000000003,-70.21138112109617,0.12198180972705405,10022.353889290576,203.30351198049638,0.016295056897337474,1.4553012236891358,0.05264997077256781,0.28096177389611354
3.08,-70.21139577475242,0.12198168422365305,10022.362846816352,203.30330431350336,0.01629512803466432,1.4524896729731978,0.05283946748874159,0.2811826311364607
3.09,-70.21141037847671,0.1219815583527018,10022.371825074093,203.3030960062534,0.016295200143408614,1.4496824959885792,0.05302892638071572,0.28140460795311156
3.1,-70.2114249335447,0.12198143212507055,10022.380823383177,203.30288707926766,0.016295273226399523,1.4468796980164123,0.05321834745410103,0.2816277020006153
3.11,-70.2114394406636,0.1219813055468424,10022.389841362206,203.30267754400452,0.01629534728611011,1.444081284303025,0.053407730714485215,0.2818519109299177
3.12,-70.21145390054072,0.12198117862410304,10022.398878629734,203.30246741192636,0.016295422325040932,1.4412872600590192,0.05359707616743873,0.28207723238844773
3.13,-70.2114683138879,0.12198105136297716,10022.407934801951,203.30225669456843,0.01629549834572294,1.4384976304589852,0.05378638381851469,0.28230366402014184
3.14,-70.21148268142579,0.12198092376966496,10022.41700949042,203.30204540360788,0.016295575350720303,1.4357124006412185,0.05397565367324893,0.2825312034654676
3.15,-70.2114970038882,0.1219807958504787,10022.42610229977,203.30183355093288,0.016295653342633307,1.4329315757074355,0.05416488573715993,0.282759848361448
3.16,-70.21151128202648,0.1219806676118791,10022.435212825418,203.3016211487115,0.016295732324101204,1.4301551607224878,0.054354080015748894,0.2829895963416854
3.17,-70.21152551661383,0.12198053906051189,10022.44434065127,203.3014082094607,0.016295812297805076,1.427383160714081,0.05454323651449963,0.2832204450363853
3.18,-70.21153970844973,0.12198041020324421,10022.453485347438,203.30119474611556,0.01629589326647071,1.4246155806724872,0.05473235523887867,0.28345239207238077
3.19,-70.21155385363178,0.12198028100735078,10022.462648959052,203.30098069669504,0.016295975229710845,1.4218524255604283,0.05492143619427765,0.2836854350725995
3.2,-70.21156795407649,0.12198015148910597,10022.471830468245,203.3007660919317,0.016296058191051548,1.4190937002902015,0.05511047938614113,0.283919571657325
3.21,-70.21158201154734,0.12198002166349643,10022.481028937675,203.30055096012043,0.01629614215394381,1.4163394097362323,0.05529948481989396,0.2841547994435173
3.22,-70.2115960265037,0.1219798915345267,10022.490244116521,203.30033530877515,0.01629622712099462,1.4135895587372722,0.055488452500927266,0.2843911160447015
3.23,-70.21160999940733,0.12197976110622151,10022.499475752711,203.30011914544673,0.016296313094839573,1.410844152093318,0.055677382434614196,0.28462851907114467
3.24,-70.21162393072485,0.1219796303826468,10022.508723591596,203.29990247776277,0.016296400078144483,1.4081031945653306,0.05586627462630998,0.2848670061298797
3.25,-70.21163782093039,0.12197949936793075,10022.517987374631,203.29968531346748,0.016296488073607045,1.4053666908749554,0.056055129081351775,0.2851065748247292
3.2600000000000002,-70.21165167050795,0.12197936806628491,10022.52726683804,203.2994676604614,0.016296577083958468,1.4026346457042413,0.05624394580505879,0.28534722275632907
3.27,-70.21166547995404,0.12197923648202523,10022.536561711504,203.29924952684144,0.016296667111965122,1.399907063695362,0.0564327248027321,0.2855889475221526
3.2800000000000002,-70.21167924978015,0.1219791046195931,10022.54587171683,203.2990309209404,0.01629675816043017,1.3971839494503335,0.05662146607965475,0.285831746716534
3.29,-70.21169298051524,0.12197897248357646,10022.555196566618,203.29881185136708,0.016296850232195223,1.3944653075307356,0.05681016964109161,0.2860756179306923
3.3000000000000003,-70.21170666934758,0.1219788400506012,10022.564537731889,203.2985922738566,0.016296943327925528,1.3917511424755373,0.05699883549223854,0.2863205587523063
3.31,-70.21172031709871,0.1219787073277041,10022.57389477128,203.2983722016459,0.01629703745070939,1.3890414587632567,0.05718746363832786,0.2865665667664693
3.3200000000000003,-70.21173392528576,0.12197857432774423,10022.583266877311,203.29815165897978,0.016297132604120714,1.3863362608275214,0.05737605408458387,0.2868136395553207
3.33,-70.21174749415191,0.12197844105291757,10022.592653913067,203.29793064993956,0.016297228790920056,1.3836355530674134,0.0575646068361929,0.28706177469780575
3.34,-70.2117610239348,0.12197830750537353,10022.60205574457,203.29770917851727,0.016297326013891097,1.3809393398403682,0.057753121898322456,0.287310969769869
3.35,-70.21177451486756,0.12197817368722393,10022.611472240227,203.29748724863265,0.016297424275841355,1.378247625461903,0.057941599276121206,0.2875612223444774
3.36,-70.21178796717987,0.12197803960055204,10022.620903270252,203.29726486415035,0.01629752357960287,1.3755604142053435,0.05813003897471885,0.2878125299916443
3.37,-70.21180138109914,0.1219779052474216,10022.630348706098,203.29704202889698,0.0162976239280329,1.372877710301552,0.058318440999226166,0.28806489027845283
3.38,-70.21181475685148,0.12197777062988588,10022.639808419892,203.29681874667813,0.01629772532401462,1.3701995179386544,0.05850680535473487,0.28831830076907955
3.39,-70.21182809466286,0.12197763574999673,10022.649282283863,203.2965950212955,0.0162978277704578,1.3675258412617675,0.05869513204631762,0.2885727590248181
3.4,-70.21184139476016,0.12197750060981354,10022.65877016978,203.296370856564,0.016297931270299517,1.3648566843727272,0.05888342107902793,0.28882826260410266
3.41,-70.21185465637522,0.12197736520312852,10022.6682724731,203.29614624066275,0.016298035825843434,1.3621920513541228,0.05907167245787734,0.28908480906229717
3.42,-70.21186787963704,0.12197722953118818,10022.677789117126,203.29592117586688,0.016298141440015027,1.359531946222919,0.05925988618787857,0.2893423959521636
3.43,-70.21188106516537,0.1219770935993168,10022.687319766892,203.29569567216234,0.016298248116091978,1.3568763729401179,0.059448062274036255,0.28960102082379025
3.44,-70.21189421307636,0.12197695740865447,10022.696864352498,203.29546973162073,0.01629835585704447,1.3542253354347562,0.05963620072132399,0.2898606812243805
3.45,-70.21190732348067,0.12197682096029637,10022.706422806932,203.2952433562277,0.016298464665865663,1.351578837591513,0.05982430153469574,0.2901213746983938
3.46,-70.21192039648417,0.12197668425529787,10022.71599506574,203.29501654789232,0.016298574545572066,1.3489368832504496,0.060012364719085734,0.2903830987875688
3.47,-70.21193343218846,0.1219765472946796,10022.72558106671,203.2947893084569,0.016298685499203925,1.3462994762067468,0.06020039027940843,0.2906458510309472
3.48,-70.21194643069153,0.12197641007943258,10022.735180749558,203.2945616397065,0.016298797529825593,1.3436666202104464,0.060388378220558404,0.290909628964897
3.49,-70.21195939208832,0.12197627261052325,10022.744794055605,203.2943335433786,0.01629891064052592,1.3410383189661879,0.060576328547410366,0.29117443012313604
3.5,-70.2119723164714,0.12197613488889862,10022.75442092746,203.29410502117273,0.016299024834418623,1.3384145761329491,0.060764241264819,0.29144025203675555
3.5100000000000002,-70.21198520393149,0.12197599691549131,10022.764061308704,203.29387607476,0.01629914011464267,1.3357953953237844,0.060952116377618985,0.2917070922342437
3.52,-70.2119980545249,0.12197585869091072,10022.773715161078,203.29364670519956,0.01629925648434127,1.3331807801337123,0.061139953890609194,0.29197494824131787
3.5300000000000002,-70.2120108683299,0.1219757202159753,10022.783382434765,203.29341691394447,0.01629937394669818,1.3305707340921882,0.061327753808579036,0.29224381758126916
3.54,-70.21202364545269,0.12197558149176854,10022.793063065226,203.29318670294737,0.016299492504941514,1.3279652606582757,0.0615155161363108,0.2925136977750165
3.5500000000000003,-70.21203638597814,0.12197544251917232,10022.802756999195,203.29295607377892,0.016299612162312026,1.325364363262682,0.061703240878556186,0.2927845863408436
3.56,-70.21204908999188,0.12197530329907548,10022.812464183016,203.29272502802164,0.01629973292207733,1.3227680452892585,0.06189092804004629,0.29305648079454577
3.5700000000000003,-70.21206175758093,0.12197516383237869,10022.822184562334,203.29249356727925,0.016299854787532268,1.3201763100747557,0.0620785776254916,0.2933293786494535
3.58,-70.21207438883421,0.12197502411999935,10022.831918081785,203.292261693186,0.01629997776199929,1.3175891609085768,0.062266189639581866,0.293603277416456
3.59,-70.21208698384322,0.12197488416287655,10022.841664684689,203.29202940741595,0.0163001018488288,1.315006601032532,0.0624537640869861,0.29387817460402427
3.6,-70.21209954270257,0.121974743961976,10022.851424312736,203.29179671169229,0.016300227051399538,1.3124286336405924,0.06264130097235243,0.2941540677182347
3.61,-70.21211206551058,0.12197460351829487,10022.861196905686,203.29156360779663,0.01630035337311895,1.309855261878645,0.06282880030030809,0.29443095426279253
3.62,-70.21212455236984,0.1219744628328668,10022.870982401048,203.2913300975783,0.016300480817423548,1.3072864888442455,0.06301626207545931,0.2947088317390549
3.63,-70.21213700313669,0.12197432190464108,10022.880780866022,203.2910961789452,0.016300609387604886,1.304722317616618,0.06320368630237617,0.2949876976458072
3.64,-70.21214941777497,0.12197418073347739,10022.890592311189,203.29086185152508,0.01630073908705523,1.3021627512138694,0.0633910729856138,0.29526754947963424
3.65,-70.21216179657728,0.12197403932201661,10022.90041657412,203.29062712020226,0.01630086991942096,1.299607792566196,0.0635784221297254,0.29554838473516093
3.66,-70.21217413962927,0.12197389767114877,10022.910253601323,203.29039198654996,0.016301001888230766,1.2970574445801901,0.06376573373923013,0.2958302009045475
3.67,-70.21218644702009,0.12197375578179293,10022.920103337501,203.2901564521953,0.01630113499704162,1.2945117101133392,0.06395300781862552,0.2961129954777194
3.68,-70.21219871884276,0.12197361365490078,10022.929965725336,203.28992051882585,0.016301269249439046,1.291970591973798,0.06414024437238751,0.2963967659423909
3.69,-70.2122109551946,0.12197347129146034,10022.939840705249,203.28968418819673,0.016301404649037354,1.289434092920163,0.06432744340497024,0.29668150978408786
3.7,-70.21222315617773,0.1219733286924995,10022.949728215182,203.2894474621373,0.016301541199479932,1.2869022156612433,0.06451460492080606,0.2969672244861714
3.71,-70.21223532189943,0.12197318585908964,10022.959628190363,203.28921034255808,0.01630167890443949,1.284374962855834,0.06470172892430542,0.2972539075298608
3.72,-70.2122474524726,0.12197304279234934,10022.969540563081,203.28897283145758,0.01630181776761833,1.2818523371124888,0.06488881541985679,0.2975415563942569
3.73,-70.21225954801619,0.12197289949344788,10022.979465262455,203.28873493092917,0.0163019577927486,1.2793343409892923,0.06507586441182656,0.2978301685563653
3.74,-70.21227160770395,0.12197275595567483,10022.989402715139,203.28849662816498,0.01630209898295035,1.2768209770745993,0.06526287590453046,0.29811974149042253
