t,V,Nai,m,h,j,Ki,d,f,b,g,xr,xs1,xs2,zdv,ydv,i_rel,CaT,JSR,NSR
2.5300000000000002,-84.8811188929085,10.000160447705488,0.0015762659580427561,0.9850529449641812,0.9906893238990949,144.47319326010452,6.118094358304976e-06,0.9993900674133668,0.0013825139782873764,0.9885971092763249,0.00020732492973764047,0.007107788420171009,0.03936120995763607,0.014743757176008055,0.9999401161770608,0.0005013088284271511,0.01538133380363804,8.287831441367626,1.5171304958963263
2.54,-84.88054799968846,10.000161073912414,0.001576416101811034,0.9850513848239952,0.9906890407373602,144.47319309142068,6.1187478468568175e-06,0.9993900615934481,0.0013825416009497224,0.9885970836676926,0.00020732671765573646,0.007107680273176062,0.039360589450771956,0.014744316620400552,0.9999401188058874,0.0005028435892226883,0.015381094148571754,8.287818775198602,1.5171319477777512
2.5500000000000003,-84.87997930682396,10.000161700070157,0.0015765656774698762,0.9850498236716411,0.9906887570168389,144.4731929226224,6.119398937538887e-06,0.9993900557595553,0.001382569271182904,0.988597057926382,0.00020732850961005034,0.007107572149241095,0.03935996896470615,0.014744873929936814,0.9999401214335983,0.000504375364042021,0.015380854629533851,8.287806094262052,1.5171333994419172
2.56,-84.87941280598002,10.000162326178838,0.0015767146868705282,0.9850482615300893,0.9906884727406817,144.4731927537101,6.120047637155032e-06,0.9993900499117482,0.0013825969886510025,0.988597032052916,0.00020733030558222566,0.007107464048306359,0.039359348499402,0.014745429111891067,0.9999401240601967,0.0005059041582731464,0.01538061524627713,8.287793398588338,1.5171348508888731
2.57,-84.87884848885763,10.000162952238583,0.0015768631318529784,0.9850466984221474,0.990688187912026,144.47319258468423,6.120693952536336e-06,0.9993900440500865,0.0013826247530196423,0.9885970060478154,0.0002073321055539813,0.007107355970312354,0.03935872805482302,0.014745982173496267,0.9999401266856851,0.0005074299772953169,0.015380375998554892,8.287780688207768,1.517136302118668
2.58,-84.87828634719365,10.000163578249515,0.0015770110142459583,0.9850451343704593,0.9906879025339952,144.47319241554527,6.121337890541115e-06,0.9993900381746292,0.0013826525639559896,0.988596979911599,0.0002073339095071114,0.0071072479151998245,0.039358107630932844,0.014746533121944108,0.9999401293100666,0.0005089528264790396,0.015380136886120957,8.287767963150593,1.5171377531313506
2.59,-84.87772637276095,10.000164204211755,0.001577158335866944,0.985043569397505,0.9906876166096993,144.47319224629362,6.1219794580549214e-06,0.9993900322854359,0.0013826804211287526,0.9885969536447834,0.00020733571742348526,0.007107139882909762,0.03935748722769528,0.01474708196438501,0.999940131933344,0.000510472711186076,0.015379897908729652,8.287755223447006,1.5171392039269693
2.6,-84.87716855736828,10.000164830125426,0.0015773050985221544,0.9850420035256017,0.9906873301422348,144.4731920769297,6.12261866199054e-06,0.9993900263825651,0.0013827083242081819,0.9885969272478835,0.0002073375292850476,0.007107031873383401,0.039356866845074306,0.014747628707928121,0.9999401345555199,0.0005119896367694422,0.015379659066135818,8.287742469127148,1.5171406545055728
2.61,-84.87661289286034,10.00016545599065,0.0015774513040065523,0.9850404367769027,0.9906870431346841,144.473191907454,6.123255509287992e-06,0.9993900204660757,0.0013827362728660703,0.9885969007214118,0.00020733934507381833,0.007106923886562226,0.03935624648303401,0.014748173359641324,0.9999401371765974,0.0005135036085734092,0.015379420358094803,8.287729700221101,1.5171421048672098
2.62,-84.87605937111778,10.000166081807548,0.0015775969541038438,0.9850388691733978,0.9906867555901164,144.47319173786693,6.123890006914531e-06,0.999390014536026,0.0013827642667757528,0.988596874065879,0.00020734116477189263,0.0071068159223879645,0.03935562614153867,0.014748715926551232,0.9999401397965791,0.0005150146319335028,0.01537918178436247,8.287716916758894,1.5171435550119283
2.63,-84.87550798405717,10.00016670757624,0.0015777420505864788,0.9850373007369134,0.9906864675115872,144.47319156816894,6.124522161864647e-06,0.9993900085924743,0.0013827923056121065,0.9885968472817939,0.00020734298836144093,0.007106707980802592,0.03935500582055269,0.014749256415643189,0.999940142415468,0.0005165227121765029,0.015378943344695188,8.2877041187705,1.517145004939777
2.64,-84.87495872288916,10.000167333296854,0.0015778866013733467,0.9850357314939244,0.9906861789023852,144.47319139836046,6.125151985030745e-06,0.9993900026354822,0.0013828203890236877,0.9885968203696924,0.00020734481582342112,0.007106600061743774,0.03935438552003776,0.014749794844682293,0.9999401450332669,0.0005180278544618354,0.015378705038849283,8.287691306285623,1.5171464546508044
2.65,-84.8744115761798,10.000167958969556,0.0015780306366216504,0.9850341614881288,0.9906858897666796,144.47319122844212,6.125779501318376e-06,0.9993899966651247,0.0013828485165599182,0.9885967933302163,0.000207346647134213,0.007106492165132961,0.039353765239945264,0.014750331270491926,0.9999401476499794,0.000519530063367077,0.01537846686657957,8.287678479333147,1.5171479041450602
2.66,-84.87386653938967,10.000168584594418,0.0015781741295482871,0.9850325907185745,0.9906856001063394,144.4731910584142,6.126404699875155e-06,0.9993899906814421,0.0013828766880293595,0.9885967661637305,0.00020734848228217795,0.0071063842909339665,0.03935314498025346,0.014750865649811805,0.9999401502656075,0.0005210293449274345,0.015378228827646544,8.287665637943858,1.5171493534225908
2.67,-84.87332360453138,10.000169210171562,0.0015783170822765316,0.9850310192067431,0.9906853099243814,144.4731908882771,6.127027588053338e-06,0.9993899846844915,0.001382904903111266,0.9885967388707374,0.00020735032124970473,0.0071062764390894565,0.0393525247409272,0.014751397990157828,0.9999401528801538,0.0005225257044245103,0.015377990921808582,8.287652782147491,1.5171508024834446
2.68,-84.87278276365225,10.000169835701106,0.001578459496928833,0.9850294469739612,0.990685019223809,144.47319071803122,6.127648173238972e-06,0.9993899786743302,0.0013829331614863877,0.9885967114517374,0.00020735216401925516,0.007106168609542336,0.03935190452193146,0.014751928299022962,0.9999401554936213,0.0005240191471308932,0.015377753148824577,8.287639911973725,1.5171522513276694
2.69,-84.87224400883426,10.000170461183167,0.0015786013756268174,0.9850278740413999,0.9906847280076126,144.473190547677,6.128266462851897e-06,0.9993899726510154,0.0013829614628369687,0.9885966839072291,0.00020735401057336413,0.007106060802235747,0.039351284323231386,0.014752456583877232,0.9999401581060124,0.0005255096783101576,0.015377515508453928,8.287627027452185,1.517153699955313
2.7,-84.87170733219405,10.000171086617865,0.0015787427204912853,0.985026300430075,0.9906844362787693,144.4731903772149,6.128882464345746e-06,0.9993899666146038,0.0013829898068467488,0.988596656237709,0.00020735586089463967,0.007105953017113071,0.03935066414479226,0.014752982852167727,0.9999401607173303,0.000526997303216864,0.015377278000456544,8.287614128612438,1.5171551483664236
2.71,-84.87117272588297,10.000171712005317,0.0015788835336422136,0.9850247261608468,0.9906841440402431,144.4731902066453,6.129496185207939e-06,0.9993899605651517,0.0013830181932009624,0.9885966284436714,0.00020735771496576284,0.007105845254117928,0.03935004398657951,0.014753507111318601,0.9999401633275774,0.0005284820270965591,0.015377040624592846,8.287601215483994,1.5171565965610487
2.72,-84.87064018208703,10.000172337345637,0.0015790238171987543,0.9850231512544206,0.9906838512949843,144.47319003596863,6.130107632959695e-06,0.9993899545027157,0.001383046621586339,0.9885966005256088,0.0002073595727694878,0.007105737513194175,0.03934942384855872,0.014754029368731072,0.9999401659367565,0.0005299638551857753,0.015376803380623765,8.287588288096309,1.5171580445392359
2.73,-84.87010969302695,10.000172962638944,0.0015791635732792355,0.9850215757313461,0.9906835580459306,144.4731898651853,6.1307168151560185e-06,0.9993899484273518,0.0013830750916911032,0.9885965724840119,0.0002073614342886418,0.007105629794285907,0.03934880373069562,0.014754549631783418,0.9999401685448703,0.0005314427927120309,0.01537656626831074,8.287575346478782,1.517159492301033
2.74,-84.86958125095806,10.000173587885353,0.0015793028040011604,0.9850199996120178,0.9906832642960061,144.47318969429574,6.131323739385712e-06,0.9993899423391158,0.0013831036032049741,0.9885965443193693,0.00020736329950612518,0.00710552209733746,0.03934818363295608,0.01475506790783098,0.9999401711519215,0.0005329188448938305,0.015376329287415719,8.287562390660758,1.5171609398464874
2.75,-84.86905484817045,10.000174213084978,0.0015794415114812083,0.9850184229166746,0.9906829700481218,144.47318952330036,6.131928413271364e-06,0.9993899362380633,0.0013831321558191664,0.9885965160321672,0.00020736516840491137,0.007105414422293406,0.03934756355530612,0.014755584204206168,0.9999401737579128,0.0005343920169406642,0.015376092437701166,8.287549420671523,1.5171623871756468
2.7600000000000002,-84.86853047698882,10.000174838237937,0.0015795796978352338,0.9850168456654005,0.9906826753051755,144.47318935219957,6.13253084446936e-06,0.9993899301242496,0.0013831607492263893,0.9885964876228908,0.00020736704096804685,0.007105306769098555,0.03934694349771193,0.014756098528218447,0.9999401763628467,0.0005358623140530085,0.01537585571893005,8.287536436540305,1.5171638342885583
2.77,-84.8680081297726,10.000175463344341,0.0015797173651782672,0.9850152678781239,0.9906823800700518,144.47318918099376,6.133131040669874e-06,0.99938992399773,0.001383189383120847,0.9885964590920221,0.00020736891717865126,0.0071051991376979585,0.03934632346013981,0.014756610887154352,0.999940178966726,0.0005373297414223255,0.01537561913086585,8.287523438296285,1.5171652811852692
2.7800000000000002,-84.86748779891586,10.000176088404308,0.0015798545156245141,0.9850136895746178,0.990682084345622,144.47318900968332,6.133729009596875e-06,0.9993899178585591,0.0013832180571982393,0.9885964304400421,0.00020737079701991723,0.007105091528036903,0.03934570344255624,0.014757121288277476,0.9999401815695533,0.0005387943042310635,0.015375382673272557,8.287510425968575,1.517166727865827
2.79,-84.86696947684737,10.000176713417947,0.0015799911512873565,0.9850121107745,0.9906817881347442,144.47318883826873,6.134324759008121e-06,0.999389911706792,0.0013832467711557598,0.9885964016674293,0.00020737268047511058,0.007104983940060914,0.03934508344492783,0.01475762973882848,0.9999401841713313,0.0005402560076526567,0.015375146345914671,8.287497399586242,1.5171681743302785
2.8000000000000003,-84.86645315603059,10.000177338385372,0.0015801272742793511,0.9850105314972329,0.9906814914402633,144.47318866675033,6.134918296695164e-06,0.999389905542483,0.0013832755246920984,0.9885963727746606,0.00020737456752757013,0.007104876373715757,0.039344463467221334,0.014758136246025086,0.9999401867720626,0.0005417148568515253,0.015374910148557203,8.287484359178292,1.517169620578671
2.81,-84.8659388289636,10.000177963306697,0.0015802628867122308,0.9850089517621238,0.9906811942650111,144.47318849512854,6.135509630483346e-06,0.9993898993656861,0.0013833043175074387,0.9885963437622104,0.0002073764581607078,0.007104768828947432,0.03934384350940367,0.014758640817062074,0.9999401893717499,0.0005431708569830752,0.015374674080965673,8.287471304773675,1.5171710666110516
2.82,-84.86542648817924,10.000178588182033,0.001580397990696904,0.9850073715883242,0.9906808966118059,144.47318832340375,6.136098768231805e-06,0.9993898931764555,0.0013833331493034605,0.9885963146305516,0.00020737835235800866,0.007104661305702183,0.0393432235714419,0.014759143459111298,0.9999401919703955,0.0005446240131936986,0.015374438142906111,8.287458236401285,1.517172512427467
2.83,-84.86491612624496,10.000179213011492,0.0015805325883434544,0.9850057909948305,0.990680598483453,144.47318815157638,6.136685717833466e-06,0.999389886974845,0.0013833620197833375,0.988596285380155,0.00020738025010303082,0.007104553803926488,0.03934260365330322,0.014759644179321666,0.9999401945680023,0.0005460743306207735,0.015374202334145057,8.287445154089962,1.5171739580279644
2.84,-84.86440773576294,10.000179837795185,0.0015806666817611416,0.9850042100004841,0.9906802998827444,144.4731879796468,6.137270487215049e-06,0.9993898807609078,0.001383390928651739,0.9885962560114891,0.00020738215137940542,0.007104446323567064,0.039341983754955,0.014760142984819152,0.9999401971645728,0.0005475218143926639,0.015373966654449562,8.287432057868486,1.5171754034125902
2.85,-84.86390130937,10.000180462533223,0.001580800273058401,0.9850026286239704,0.990680000812459,144.47318780761543,6.1378530843370655e-06,0.9993898745346975,0.0013834198756148292,0.988596226525021,0.0002073840561708368,0.007104338864570868,0.03934136387636472,0.014760639882706794,0.9999401997601095,0.0005489664696287198,0.015373731103587186,8.287418947765586,1.5171768485813912
2.86,-84.86339683973765,10.000181087225714,0.001580933364342843,0.9850010468838201,0.9906797012753623,144.47318763548267,6.138433517193818e-06,0.9993898682962671,0.0013834488603802673,0.9885961969212154,0.0002073859644611023,0.007104231426885093,0.03934074401750005,0.014761134880064695,0.999940202354615,0.0005504083014392771,0.015373495681326,8.28740582380993,1.517178293534414
2.87,-84.86289431957209,10.00018171187277,0.001581065957721254,0.984999464798408,0.9906794012742067,144.47318746324888,6.139011793813403e-06,0.9993898620456693,0.0013834778826572068,0.9885961672005349,0.0002073878762340524,0.007104124010457172,0.03934012417832877,0.014761627983950015,0.9999402049480919,0.0005518473149256575,0.015373260387434584,8.287392686030133,1.5171797382717054
2.88,-84.86239374161418,10.000182336474497,0.0015811980552995965,0.9849978823859541,0.9906791008117315,144.47318729091444,6.139587922257707e-06,0.9993898557829567,0.0013835069421562973,0.9885961373634405,0.0002073897914736106,0.007104016615234777,0.03933950435881883,0.014762119201396985,0.9999402075405427,0.000553283515180169,0.015373025221682027,8.287379534454752,1.5171811827933115
2.89,-84.86189508829769,10.000182961031143,0.0015813296227317833,0.984996299723505,0.9906787998943096,144.47318711848033,6.140161852674586e-06,0.9993898495082412,0.0013835360381775743,0.9885961074108768,0.00020739171014426413,0.007103909241099273,0.03933888455889654,0.01476260855180533,0.9999402101319724,0.000554716908501064,0.015372790183770472,8.287366369117542,1.5171826270992903
2.9,-84.86139836096389,10.000183585542699,0.0015814606921911582,0.9849947167803146,0.9906784985216454,144.47318694594645,6.14073364099533e-06,0.9993898432215257,0.0013835651707746297,0.9885960773429,0.00020739363224617628,0.0071038018880537,0.03933826477856459,0.014763096031944046,0.9999402127223816,0.0005561474989603888,0.015372555273525676,8.287353190042618,1.517184071189679
2.91,-84.86090355257255,10.000184210009275,0.0015815912661860173,0.9849931335734816,0.9906781966963976,144.4731867733132,6.141303296026741e-06,0.9993898369228615,0.0013835943396671737,0.9885960471599595,0.00020739555776370645,0.007103694556047183,0.03933764501779186,0.014763581648640963,0.9999402153117727,0.0005575752916099167,0.01537232049071901,8.287339997258307,1.5171855150645233
2.92,-84.8604106558955,10.00018483443098,0.0015817213464392663,0.984991550121219,0.9906778944212905,144.47318660058093,6.141870825362157e-06,0.999389830612301,0.0013836235445675422,0.9885960168625135,0.0002073974866808673,0.007103587245027653,0.03933702527654644,0.01476406540896763,0.9999402179001482,0.000559000291518557,0.015372085835120904,8.287326790793001,1.5171869587238698
2.93,-84.8599196637365,10.00018545880792,0.0015818509346631894,0.9849899664416001,0.9906775916990362,144.47318642775008,6.142436236613135e-06,0.9993898242898963,0.0013836527851894547,0.9885959864510181,0.0002073994189817393,0.007103479954943261,0.03933640555479657,0.014764547319975986,0.9999402204875105,0.0005604225037465318,0.015371851306502272,8.287313570675034,1.5171884021677644
2.94,-84.85943056893116,10.000186083140203,0.0015819800325594475,0.9849883825525588,0.9906772885323346,144.47318625482097,6.1429995374094445e-06,0.999389817955699,0.001383682061248015,0.9885959559259274,0.00020740135465047074,0.007103372685742378,0.039335785852510616,0.01476502738869836,0.9999402230738623,0.0005618419333453755,0.01537161690463453,8.287300336932681,1.5171898453962533
2.95,-84.85894336434701,10.000186707427938,0.0015821086418190797,0.9849867984718897,0.9906769849238731,144.47318608179404,6.143560735399072e-06,0.9993898116097609,0.0013837113724597112,0.988595925287694,0.0002074032936712778,0.0071032654373735975,0.03933516616965709,0.014765505622147481,0.999940225659206,0.000563258585357935,0.01537138262928958,8.287287089594171,1.517191288409383
2.96,-84.85845804288351,10.000187331671231,0.001582236764122502,0.9849852142172477,0.9906766808763272,144.47318590866962,6.144119838248222e-06,0.9993898052521335,0.0013837407185424157,0.9885958945367685,0.00020740523602844448,0.007103158209785731,0.039334546506204646,0.014765982027316464,0.9999402282435441,0.0005646724648183702,0.015371148480239818,8.287273828687672,1.517192731207199
2.97,-84.85797459747198,10.000187955870187,0.001582364401139508,0.9849836298061483,0.9906763763923598,144.4731857354481,6.144676853641309e-06,0.9993897988828677,0.0013837700992153847,0.9885958636735996,0.00020740718170632262,0.007103051002927813,0.039333926862122066,0.014766456611178824,0.9999402308268791,0.000566083576752153,0.01537091445725813,8.2872605542413,1.5171941737897474
2.98,-84.85749302107564,10.000188580024913,0.0015824915545292694,0.9849820452559676,0.9906760714746219,144.47318556212988,6.145231789280969e-06,0.9993897925020149,0.001383799514199259,0.9885958326986343,0.00020740913068933187,0.007102943816749096,0.03933330723737826,0.014766929380688461,0.9999402334092133,0.0005674919261760681,0.015370680560117896,8.287247266283114,1.5171956161570743
2.99,-84.85701330668962,10.000189204135514,0.001582618225940335,0.984980460583942,0.9906757661257519,144.47318538871534,6.145784652888052e-06,0.9993897861096255,0.0013838289632160633,0.9885958016123174,0.0002074110829619598,0.007102836651199053,0.0393326876319423,0.014767400342779678,0.9999402359905495,0.0005688975180982128,0.015370446788592985,8.28723396484112,1.5171970583092251
3.0,-84.85653544734097,10.000189828202098,0.0015827444170106312,0.9849788758071685,0.9906754603483764,144.47318521520484,6.1463354522016194e-06,0.99938977970575,0.001383858445989207,0.9885957704150923,0.00020741303850876173,0.007102729506227381,0.03933206804578337,0.014767869504367162,0.9999402385708898,0.0005703003575179968,0.015370213142457765,8.287220649943269,1.5171985002462456
3.0100000000000002,-84.85605943608859,10.000190452224764,0.0015828701293674615,0.9849772909426048,0.9906751541451093,144.47318504159873,6.146884194978954e-06,0.9993897732904392,0.001383887962243483,0.9885957391074003,0.0002074149973143609,0.007102622381783992,0.039331448478870795,0.014768336872346,0.9999402411502367,0.0005717004494261423,0.015369979621487085,8.287207321617457,1.5171999419681816
3.02,-84.85558526602331,10.00019107620362,0.0015829953646275075,0.984975706007069,0.9906748475185528,144.47318486789737,6.14743088899555e-06,0.9993897668637428,0.0013839175117050686,0.9885957076896809,0.00020741695936344834,0.007102515277819023,0.039330828931174046,0.014768802453591667,0.9999402437285928,0.0005730977988046842,0.015369746225456296,8.287193979891526,1.5172013834750788
3.0300000000000002,-84.85511293026786,10.00019170013877,0.0015831201243968283,0.9849741210172397,0.9906745404712963,144.4731846941012,6.1479755420451204e-06,0.9993897604257108,0.0013839470941015258,0.9885956761623718,0.00020741892464078292,0.007102408194282829,0.039330209402662734,0.014769266254960035,0.9999402463059605,0.00057449241062697,0.015369512954141233,8.287180624793265,1.5172028247669822
3.04,-84.85464242197685,10.000192324030314,0.00158324441027086,0.9849725359896558,0.9906742330059173,144.4731845202105,6.148518161939592e-06,0.999389753976393,0.0013839767091618003,0.9885956445259086,0.00020742089313119144,0.007102301131125986,0.03932958989330659,0.014769728283287369,0.9999402488823419,0.0005758842898576595,0.01536927980731823,8.287167256350406,1.5172042658439377
3.0500000000000003,-84.85417373433681,10.000192947878357,0.0015833682238344166,0.9849709509407173,0.990673925124981,144.4731843462257,6.149058756509107e-06,0.9993897475158388,0.0013840063566162221,0.9885956127807255,0.0002074228648195684,0.0071021940882992915,0.03932897040307548,0.014770188545390323,0.9999402514577397,0.0005772734414527252,0.015369046784764105,8.287153874590624,1.5172057067059903
3.06,-84.85370686056615,10.000193571683,0.0015834915666616896,0.9849693658866842,0.9906736168310403,144.47318417214714,6.149597333602024e-06,0.9993897410440974,0.0013840360361965054,0.9885955809272545,0.00020742483969087626,0.007102087065753761,0.03932835093193944,0.01477064704806595,0.9999402540321561,0.000578659870359452,0.015368813886256178,8.287140479541545,1.5172071473531856
3.0700000000000003,-84.85324179391519,10.000194195444347,0.0015836144403162482,0.9849677808436771,0.9906733081266358,144.47318399797518,6.150133901084917e-06,0.9993897345612178,0.0013840657476357487,0.9885955489659259,0.00020742681773014526,0.007101980063440633,0.0393277314798686,0.014771103798091692,0.9999402566055937,0.0005800435815164375,0.01536858111157225,8.287127071230735,1.5172085877855686
3.08,-84.85277852766615,10.0001948191625,0.0015837368463510386,0.9849661958276774,0.9906729990142962,144.47318382371017,6.150668466842575e-06,0.9993897280672489,0.0013840954906684346,0.9885955168971682,0.00020742879892247349,0.0071018730813113655,0.03932711204683325,0.014771558802225386,0.9999402591780546,0.0005814245798535917,0.015368348460490622,8.28711364968571,1.5172100280031844
3.09,-84.85231705513313,10.000195442837557,0.0015838587863083848,0.9849646108545266,0.9906726894965375,144.47318364935248,6.151201038778003e-06,0.9993897215622394,0.0013841252650304298,0.9885954847214077,0.00020743078325302693,0.007101766119317636,0.039326492632803814,0.01477201206720526,0.9999402617495414,0.0005828028702921374,0.015368115932790081,8.287100214933927,1.5172114680060782
3.1,-84.85185736966216,10.00019606646962,0.0015839802617199884,0.9849630259399271,0.990672379575864,144.47318347490247,6.1517316248124234e-06,0.9993897150462375,0.0013841550704589854,0.9885954524390692,0.0002074327707070393,0.007101659177411344,0.03932587323775085,0.014772463599749937,0.9999402643200562,0.0005841784577446097,0.015367883528249913,8.28708676700279,1.5172129077942949
3.11,-84.85139946463113,10.00019669005879,0.0015841012741069286,0.9849614410994416,0.990672069254767,144.47318330036046,6.1522602328852715e-06,0.9993897085192915,0.0013841849066927366,0.9885954200505758,0.0002074347612698123,0.007101552255544608,0.03932525386164506,0.014772913406558435,0.9999402668896016,0.0005855513471148562,0.015367651246649888,8.287073305919654,1.5172143473678794
3.12,-84.85094333344986,10.000197313605163,0.0015842218249796616,0.9849598563484934,0.9906717585357264,144.47318312572685,6.1527868709541985e-06,0.9993897019814493,0.0013842147734717028,0.9885953875563481,0.00020743675492671532,0.007101445353669768,0.039324634504457265,0.014773361494310163,0.9999402694581797,0.0005869215432980373,0.015367419087770274,8.287059831711808,1.5172157867268767
3.13,-84.85048895977775,10.000197937108972,0.0015843419285910606,0.9849582717558928,0.9906714474247378,144.47318295100249,6.1533114745279e-06,0.9993896954328174,0.001384244670137404,0.988595354957292,0.00020743875164414347,0.0071013384716752835,0.03932401516611832,0.01477380785425601,0.9999402720257955,0.0005882890530144138,0.01536718705131269,8.287046344413545,1.5172172258713443
3.14,-84.85003634260057,10.00019856057024,0.0015844615792442213,0.9849566873066228,0.9906711359222681,144.47318277618746,6.153834092434449e-06,0.9993896888734101,0.0013842745966579555,0.9885953222535504,0.0002074407514183318,0.007101231609550056,0.03932339584662193,0.014774252501718828,0.9999402745924498,0.0005896538801084632,0.015366955137102975,8.28703284404808,1.5172186648013195
3.15,-84.84958547770592,10.000199183989038,0.0015845807754426122,0.9849551030032012,0.9906708240299368,144.47318260128193,6.154354749591809e-06,0.9993896823032612,0.0013843045528708167,0.9885952894454256,0.0002074427542392957,0.007101124767262038,0.03932277654594871,0.014774695446913906,0.9999402771581444,0.0005910160290214842,0.015366723344941336,8.287019330640895,1.5172201035168442
3.16,-84.84913635850398,10.000199807365462,0.0015846995188200106,0.9849535188611894,0.9906705117502203,144.47318242628631,6.154873453088304e-06,0.9993896757224183,0.0013843345385163449,0.9885952565333374,0.0002074447600924284,0.007101017944763618,0.039322157264069506,0.014775136696241885,0.9999402797228816,0.0005923755046377295,0.015366491674608978,8.287005804219161,1.5172215420179629
3.17,-84.8486889784336,10.000200430699614,0.0015848178110038692,0.9849519348960272,0.9906701990855842,144.47318225120094,6.1553902100060455e-06,0.9993896691309294,0.0013843645533361466,0.9885952235177041,0.00020744676896318457,0.007100911142007384,0.039321538000955295,0.014775576256078607,0.9999402822866635,0.0005937323118333824,0.015366260125887566,8.286992264809996,1.5172229803047204
3.18,-84.84824333096219,10.000201053991592,0.0015849356536153172,0.9849503511230329,0.9906698860384826,144.47318207602612,6.155905027420935e-06,0.9993896625288416,0.0013843945970730778,0.9885951903989423,0.0002074487808370803,0.00710080435894612,0.039320918756577186,0.014776014132775107,0.9999402848494927,0.0005950864554765567,0.015366028698559239,8.286978712440458,1.517224418377161
3.19,-84.84779940958576,10.000201677241494,0.0015850530482691605,0.9849487675574036,0.9906695726113589,144.47318190076226,6.1564179124026615e-06,0.9993896559162025,0.0013844246694712434,0.9885951571774668,0.00020745079569969312,0.007100697595532811,0.0393202995309064,0.014776450332657627,0.9999402874113713,0.0005964379404272972,0.015365797392406594,8.286965147137563,1.5172258562353298
3.2,-84.84735720782895,10.000202300449418,0.001585169996573881,0.9849471842142148,0.9906692588066454,144.47318172540966,6.156928872014702e-06,0.999389649293059,0.0013844547702759984,0.9885951238536909,0.000207452813536662,0.007100590851720641,0.03931968032391429,0.014776884862027606,0.9999402899723016,0.0005977867715375793,0.015365566207212697,8.286951568928266,1.5172272938792708
3.21,-84.84691671924497,10.000202923615461,0.001585286500131637,0.9849456011084206,0.9906689446267632,144.4731815499687,6.157437913314323e-06,0.999389642659458,0.0013844848992339467,0.9885950904280261,0.00020745483433368727,0.007100484127462991,0.03931906113557232,0.014777317727161678,0.9999402925322859,0.0005991329536513087,0.01536533514276108,8.286937977839477,1.5172287313090282
3.22,-84.84647793741564,10.000203546739721,0.0015854025605382632,0.9849440182548537,0.9906686300741224,144.47318137443972,6.157945043352578e-06,0.9993896360154461,0.001384515056092942,0.9885950569008822,0.00020745685807653074,0.007100377422713442,0.03931844196585209,0.014777748934311679,0.9999402950913265,0.0006004764916043223,0.015365104198835735,8.286924373898048,1.517230168524647
3.23,-84.84604085595139,10.000204169822295,0.0015855181793832706,0.9849424356682251,0.9906683151511223,144.47318119882306,6.15845026917431e-06,0.9993896293610698,0.0013845452406020871,0.9885950232726674,0.00020745888475101563,0.007100270737425775,0.039317822814725324,0.014778178489704646,0.9999402976494257,0.0006018173902243875,0.015364873375221126,8.286910757130782,1.5172316055261708
3.24,-84.84560546849124,10.00020479286328,0.0015856333582498464,0.984940853363125,0.9906679998601507,144.47318102311903,6.15895359781815e-06,0.9993896226963754,0.0013845754525117341,0.9885949895437881,0.00020746091434302658,0.007100164071553967,0.03931720368216385,0.014778606399542813,0.9999403002065855,0.0006031556543312021,0.01536464267170218,8.286897127564428,1.5172330423136442
3.25,-84.84517176870283,10.000205415862768,0.001585748098714854,0.9849392713540214,0.9906676842035848,144.47318084732797,6.159455036316515e-06,0.9993896160214092,0.001384605691573485,0.9885949557146491,0.00020746294683850964,0.007100057425052196,0.039316584568139634,0.014779032670003613,0.9999403027628084,0.0006044912887363949,0.015364412088064284,8.286883485225687,1.5172344788871108
3.2600000000000002,-84.84473975028237,10.00020603882086,0.0015858624023488337,0.9849376896552612,0.9906673681837903,144.47318067145028,6.159954591695614e-06,0.9993896093362168,0.0013846359575401905,0.9885949217856534,0.0002074649822234723,0.007099950797874838,0.039315965472624774,0.014779457307239677,0.9999403053180966,0.0006058242982435254,0.015364181624093295,8.286869830141198,1.5172359152466153
3.27,-84.84430940695471,10.000206661737646,0.0015859762707160017,0.98493610828107,0.9906670518031223,144.47318049548622,6.1604522709754436e-06,0.999389602640844,0.0013846662501659516,0.9885948877572027,0.00020746702048398346,0.00709984418997647,0.03931534639559147,0.014779880317378839,0.9999403078724522,0.0006071546876480835,0.015363951279575539,8.286856162337559,1.5172373513922013
3.2800000000000002,-84.84388073247324,10.000207284613225,0.0015860897053742503,0.9849345272455519,0.9906667350639246,144.47318031943618,6.160948081169785e-06,0.9993895959353363,0.001384696569206118,0.9885948536296965,0.00020746906160617343,0.007099737601311862,0.03931472733701206,0.01478030170652413,0.9999403104258775,0.0006084824617374901,0.0153637210542978,8.286842481841308,1.5172387873239126
3.29,-84.84345372062003,10.00020790744769,0.0015862027078751486,0.9849329465626894,0.9906664179685299,144.47318014330045,6.161442029286212e-06,0.999389589219739,0.0013847269144172888,0.9885948194035328,0.00020747110557623401,0.00709963103183599,0.03931410829685899,0.014780721480753777,0.9999403129783746,0.0006098076252910963,0.015363490948047327,8.286828788678935,1.5172402230417932
3.3000000000000003,-84.8430283652057,10.000208530241133,0.0015863152797639416,0.9849313662463435,0.9906661005192602,144.47317996707937,6.161934122326085e-06,0.9993895824940972,0.001384757285557313,0.988594785079108,0.00020747315238041835,0.007099524481504025,0.03931348927510485,0.01478113964612121,0.9999403155299458,0.0006111301830801845,0.015363260960611842,8.286815082876876,1.5172416585458868
