t,NAn,GLCn,G6Pn,F6Pn,GAPn,PEPn,PYRn,LACn,NADHn,ATPn,PCrn,O2n,GLUn,NAg,GLCg,G6Pg,F6Pg,GAPg,PEPg,PYRg,LACg,NADHg,ATPg,PCrg,O2g,GLYg,GLUg,GLCe,LACe,GLUe,O2c,GLCc,LACc,CO2c,Vv,dHb
0.9400000000000001,15.533003850304018,0.26329761347988234,0.7274996546217636,0.10910277176427399,0.04179681347779593,0.0036930419139181766,0.03882152445315699,0.38559553814105296,0.03191456636707514,2.2591776448678846,4.252868577097534,0.09751604351532885,3.0,13.360017292734264,0.16560176647731692,0.7325878176008785,0.11160752310294048,0.0697743298005493,0.025384843085181335,0.17110912386477947,0.46513685003668725,0.044493966949960814,2.2401573731807285,4.681625581317181,0.15892302198728156,2.5000523200289635,0.0,0.3338909039380713,0.3985972237844373,0.0,7.419888733284699,4.640123367614593,0.3251492559758744,2.119739308987717,0.023695022049559745,0.021798198043640735
0.9500000000000001,15.533003890624983,0.26329758553996085,0.7274996619078802,0.10910278974019984,0.04179680693607038,0.0036930179741864436,0.03882162521922069,0.3855955177726174,0.03191464319340711,2.2591776481992256,4.2528682486368234,0.09751612527456076,3.0,13.36001746494522,0.16560177862823305,0.732587731917862,0.11160756912501638,0.06977410336577175,0.025384700619757564,0.1711091961302782,0.4651371859915723,0.04449389675003578,2.2401588416968523,4.681624889014125,0.15892318881062778,2.500052876621268,0.0,0.333890814163952,0.39859720516590497,0.0,7.419889880286913,4.6401233795986565,0.3251492737326401,2.1197400775895714,0.0236949704524657,0.02179817000051433
0.96,15.533003930930008,0.2632975575589366,0.7274996693394314,0.10910280755481117,0.04179680075977517,0.003692994431822424,0.03882172479632398,0.3855954977636727,0.031914719228146385,2.259177651495296,4.252867920313923,0.09751620675923685,3.0,13.36001763692853,0.16560179066638964,0.7325876468947625,0.11160761466620887,0.06977387778953345,0.025384558549305138,0.17110926804189033,0.4651375207476544,0.044493826591195496,2.2401603062854836,4.681624198624348,0.15892335472593463,2.5000534332135076,0.0,0.33389072452149127,0.39859718672934713,0.0,7.419891020552019,4.640123391062296,0.32514929088264083,2.119740833778752,0.023694918883493885,0.021798141747530652
0.97,15.533003971219106,0.2632975295369728,0.7274996769155618,0.1091028252089206,0.04179679494712236,0.0036929712931697244,0.038821823180620656,0.38559547811316436,0.03191479447379036,2.2591776547573312,4.2528675921287595,0.09751628796421989,3.0,13.3600178086846,0.16560180259216725,0.7325875625286301,0.11160765972900538,0.06977365306998105,0.02538441687311355,0.171109339600017,0.46513785430776855,0.04449375647313057,2.240161766954429,4.681623510144223,0.1589235197292263,2.500053989805682,0.0,0.3338906350105049,0.3985971684753481,0.0,7.41989215523857,4.640123401899653,0.32514930715872403,2.119741577615635,0.023694867342632778,0.021798113287143782
0.98,15.53300401149229,0.26329750147435943,0.7274996846345037,0.1091028427041942,0.04179678949386369,0.003692948551571051,0.03882192038752751,0.3855954588173455,0.03191486893909855,2.2591776579857052,4.252867264081214,0.09751636889176328,3.0,13.360017980213977,0.1656018144061981,0.7325874788137923,0.1116077043183527,0.0697734292041047,0.025384275590718618,0.1711094108074156,0.4651381866734465,0.04449368639813422,2.2401632237146365,4.681622823568772,0.15892368382515903,2.5000545463977923,0.0,0.3338905456306376,0.39859715040342564,0.0,7.419893284466195,4.640123412123456,0.32514932257252444,2.1197423093145584,0.023694815829867304,0.02179808462119864
0.99,15.533004051749577,0.26329747337138,0.7274996924945407,0.10910286004224948,0.041796784395888555,0.0036929262010045607,0.03882201643149213,0.38559543987261474,0.03191494263249667,2.259177661180777,4.252866936171171,0.0975164495438649,3.0,13.360018151517208,0.16560182610910135,0.7325873957447284,0.11160774843905849,0.06977320618894588,0.02538413470163511,0.17110948166671286,0.46513851784631893,0.044493616368347984,2.2401646765769394,4.681622138893065,0.15892384701818116,2.500055102989838,0.0,0.33389045638154036,0.39859713251312723,0.0,7.419894408374358,4.640123421741797,0.3251493371257945,2.119743029077839,0.023694764345182463,0.02179805575153094
1.0,15.533004091990984,0.26329744522831117,0.7274997004940094,0.10910287722465543,0.04179677964922404,0.003692904236083862,0.038822111325992816,0.38559542127551627,0.03191501556207666,2.2591776643428925,4.252866608398514,0.09751652992226713,3.0,13.360018322594833,0.16560183770148304,0.7325873133160687,0.11160779209579126,0.06977298402159741,0.025383994205356725,0.171109552180405,0.4651388478281154,0.044493546385761744,2.2401661255520584,4.681621456112216,0.15892400931253317,2.5000556595818195,0.0,0.33389036726287125,0.39859711480403004,0.0,7.4198955271223666,4.640123430758129,0.3251493508104041,2.119743737095771,0.023694712888563327,0.021798026679967178
1.01,15.533004132216524,0.26329741704542314,0.727499708631298,0.1091028942529326,0.041796775250034855,0.003692882652058015,0.03882220508353869,0.38559540302273987,0.03191508773559668,2.259177667472381,4.252866280763134,0.09751661002845678,3.0,13.360018493447388,0.1656018491839362,0.7325872315225952,0.11160783529308038,0.06977276269920343,0.02538385410135609,0.1711096223508576,0.465139176620664,0.04449347645221372,2.2401675706505992,4.681620775221387,0.15892417071224768,2.500056216173738,0.0,0.3338902782742946,0.39859709727574066,0.0,7.419896640889368,4.640123439171269,0.3251493636083405,2.119744433546627,0.02369466145999504,0.021797997408324662
1.02,15.53300417242621,0.26329738882297943,0.7274997169048468,0.10910291112855292,0.04179677119462339,0.0036928614448115313,0.038822297715669606,0.385595385111121,0.03191515916048112,2.25917767056956,4.252865953264919,0.0975166898636652,3.0,13.360018664075403,0.1656018605570407,0.732587150359241,0.11160787803531602,0.06977254221895943,0.025383714389084787,0.17110969218030564,0.46513950422589184,0.04449340656939045,2.2401690118830544,4.681620096215783,0.1589243312211495,2.5000567727655922,0.0,0.33389018941548165,0.3985970799278955,0.0,7.419897749874349,4.640123446975399,0.3251493754917088,2.119745118596659,0.023694610059462818,0.021797967938411475
1.03,15.533004212620071,0.26329736056142833,0.7274997253116922,0.1091029278542979,0.04179676747551746,0.003692840590756559,0.03882238926277573,0.38559536753338924,0.03191522985353227,2.2591776736356026,4.252865625903689,0.09751676943782837,3.0,13.36001883447958,0.16560187182174047,0.7325870698168238,0.11160792033064589,0.06977232257650419,0.02538357506851142,0.1711097616746637,0.4651398306431945,0.04449333674317515,2.24017044926368,4.681619419089055,0.15892449085160637,2.500057329357384,0.0,0.3338901006858842,0.39859706275888745,0.0,7.419898853323651,4.640123454325706,0.3251493867931529,2.1197457927343724,0.023694558686948437,0.021797938271811153
1.04,15.533004252798126,0.26329733226115243,0.7274997338493732,0.10910294443247992,0.041796764086594086,0.0036928200731677855,0.03882247975504333,0.3855953502837361,0.0319152998282111,2.2591776766713987,4.252865298679287,0.09751684875785195,3.0,13.360019004660563,0.1656018829788495,0.7325869898876335,0.11160796218587175,0.06977210376802585,0.0253834361394169,0.17110983083853581,0.4651401558728808,0.044493266977952736,2.240171882805417,4.681618743835399,0.15892464961306832,2.500057885949113,0.0,0.33389001208503083,0.3985970457675333,0.0,7.419899950804618,4.640123461321444,0.3251493977207203,2.1197464563327313,0.023694507342434837,0.021797908410164712
1.05,15.533004292960383,0.2632973039222842,0.7274997425173316,0.10910296086363766,0.04179676102683812,0.0036927999015005444,0.03882256918380638,0.38559533336190027,0.0319153690853069,2.2591776796767142,4.252864971591656,0.09751692781900291,3.0,13.360019174618763,0.16560189402868977,0.7325869105695332,0.11160800360270592,0.06977188579180668,0.02538329760087745,0.17110989967155482,0.4651404799186999,0.044493197272432304,2.2401733125161662,4.681618070451081,0.15892480750366,2.5000584425407797,0.0,0.33388992361274344,0.39859702895429666,0.0,7.419901043139894,4.640123467846793,0.32514940800198844,2.1197471093280096,0.023694456025909492,0.02179787835537755
1.06,15.533004333106856,0.2632972755450999,0.7274997513139183,0.10910297714932689,0.04179675829230212,0.0036927800700670387,0.03882265756282895,0.3855953167644297,0.03191543763289596,2.259177682651986,4.2528646446406775,0.09751700662332376,3.0,13.360019344354725,0.16560190497186603,0.7325868318571885,0.11160804458577923,0.06977166864491847,0.025383159452370494,0.1711099681762129,0.46514080278243575,0.04449312762858341,2.240174738406758,4.681617398931163,0.15892496452816515,2.500058999132384,0.0,0.33388983526867344,0.39859701231867184,0.0,7.4199021304088495,4.640123473911275,0.32514941764532157,2.119747751906765,0.023694404737357188,0.021797848109176874
1.07,15.533004373237562,0.2632972471298721,0.7274997602375144,0.10910299329107519,0.04179675587911777,0.0036927605735138243,0.038822744905352424,0.38559530048795426,0.03191550547886622,2.2591776855976486,4.25286431782624,0.09751708517273563,3.0,13.360019513868997,0.16560191580897562,0.7325867537453526,0.11160808513964171,0.06977145232446032,0.025383021693360434,0.1711100363549286,0.46514112446593175,0.044493058048289055,2.2401761604879664,4.681616729270725,0.15892512069129064,2.5000595557239267,0.0,0.3338897470524754,0.39859699586016367,0.0,7.419903212696137,4.640123479522256,0.3251494266547483,2.11974838424854,0.02369435347676273,0.02179781767327746
1.08,15.533004413352515,0.26329721867686945,0.7274997692865315,0.10910300929038197,0.041796753783495774,0.00369274140682181,0.038822831224095466,0.38559528452918584,0.03191557263091725,2.259177688514136,4.252863991148231,0.0975171634690384,3.0,13.360019683162118,0.16560192654060843,0.7325866762288664,0.1116081252687626,0.0697712368275585,0.025382884323298677,0.171110104210047,0.46514144497109056,0.044492988533345684,2.2401775787705094,4.6816160614648705,0.15892527599766654,2.500060112315408,0.0,0.3338896589638073,0.39859697957828755,0.0,7.419904290091684,4.6401234846849455,0.32514943502996135,2.1197490065258613,0.023694302244110954,0.021797787049381647
1.09,15.53300445345173,0.2632971901863569,0.7274997784594114,0.10910302514871846,0.04179675200172595,0.0036927225653062587,0.03882291653125403,0.38559526888491813,0.03191563909656027,2.259177691401881,4.252863664606537,0.09751724151391046,3.0,13.360019852234627,0.16560193716734692,0.7325865993026579,0.11160816497753029,0.06977102215136657,0.02538274734162362,0.17111017174383955,0.4651417642998744,0.04449291908546319,2.2401789932650495,4.681615395508724,0.15892543045184604,2.5000606689068277,0.0,0.33388957100233013,0.3985969634725695,0.0,7.419905362690698,4.640123489402398,0.3251494427663181,2.1197496189042373,0.023694251039386702,0.02179775623917935
1.1,15.53300449353522,0.2632971616585957,0.7274997877546261,0.10910304086752773,0.041796750530177194,0.0036927040446167857,0.03882300083850137,0.38559525355202695,0.03191570488311813,2.259177694261313,4.25286333820105,0.09751731930890897,3.0,13.360020021087061,0.1656019476897661,0.7325865229617429,0.11160820427025239,0.0697708082930654,0.025382610747760652,0.17111023895850425,0.46514208245430483,0.04449284970626491,2.2401804039821935,4.681614731397431,0.15892558405830554,2.500061225498187,0.0,0.3338894831677084,0.39859694754254604,0.0,7.419906430593662,4.640123493675509,0.3251494498548398,2.1197502215421626,0.023694199862574847,0.021797725244348056
1.11,15.533004533603009,0.2632971330940014,0.7274997971694352,0.10910305644938259,0.041796749361922444,0.003692685822262767,0.03882308418413741,0.3855952385237321,0.031915770006400154,2.259177697091437,4.252863011931608,0.09751739686363523,3.0,13.360020189720077,0.16560195810874045,0.7325864471976276,0.11160824315446098,0.06977059524858445,0.025382474541682448,0.17111030585959353,0.46514239943378477,0.04449278040127599,2.2401818109352436,4.681614069125066,0.15892573682798883,2.5000617820894853,0.0,0.3338893954594287,0.3985969317866938,0.0,7.419907493172083,4.640123497653078,0.32514945661189704,2.1197508148632322,0.023694148713658193,0.021797694066437154
1.12,15.533004573655111,0.26329710449281435,0.7274998067024749,0.10910307189557325,0.04179674849376997,0.0036926678961018812,0.03882316657652781,0.3855952237973847,0.03191583447262967,2.2591776998927995,4.2528626857981084,0.09751747417872329,3.0,13.360020358134195,0.16560196842480462,0.7325863720058026,0.11160828163402664,0.0697703830152656,0.0253823387227417,0.17111037244887262,0.4651427152406777,0.04449271117161434,2.240183214134466,4.681613408686909,0.1589258887646733,2.5000623386807233,0.0,0.3338893078771771,0.39859691620465976,0.0,7.41990855059818,4.640123501319182,0.3251494629923694,2.1197513989892336,0.02369409759262182,0.02179766270710891
1.1300000000000001,15.533004613691537,0.2632970758552594,0.727499816352507,0.10910308720727312,0.04179674792286542,0.003692650265740163,0.038823248021437565,0.38559520937070374,0.0319158982871777,2.2591777026660544,4.252862359800452,0.09751755125406085,3.0,13.360020526329928,0.1656019786384623,0.7325862973821208,0.11160831971248616,0.0697701715905758,0.02538220329023522,0.17111043872777082,0.46514302987761136,0.04449264201800605,2.24018461358986,4.681612750078345,0.15892603987155868,2.5000628952719013,0.0,0.33388922042065644,0.39859690079618304,0.0,7.41990960310565,4.640123504644261,0.32514946892156776,2.119751974014111,0.023694046499450994,0.02179763116802199
1.1400000000000001,15.533004653712304,0.2632970471816043,0.7274998261179555,0.10910310238597025,0.041796747645434215,0.003692632925647815,0.03882332853214769,0.3855951952403835,0.03191596145779548,2.259177705411433,4.252862033938527,0.09751762809183202,3.0,13.360020694307817,0.16560198875030052,0.7325862233214581,0.11160835739427424,0.06976996097163074,0.0253820682436127,0.17111050469865885,0.46514334334648016,0.044492572942271574,2.2401860093121826,4.681612093294454,0.15892619015370554,2.5000634518630194,0.0,0.3338891330895195,0.39859688556069656,0.0,7.4199106507160595,4.640123507641026,0.3251494744180841,2.1197525401053645,0.02369399543413038,0.021797599450788407
1.1500000000000001,15.533004693717425,0.2632970184721145,0.7274998359972624,0.10910311743313592,0.041796747657747754,0.003692615870448224,0.038823408121682716,0.3855951814031636,0.031916023992130914,2.2591777081291506,4.252861708212222,0.09751770469417967,3.0,13.360020862068408,0.16560199876090206,0.7325861498187421,0.11160839468377713,0.06976975115556076,0.02538193358231633,0.1711105703638676,0.46514365564921145,0.04449250394618393,2.240187401312164,4.681611438330333,0.1589263396161618,2.500064008454078,0.0,0.3338890458834204,0.39859687049763337,0.0,7.41991169344905,4.640123510321505,0.3251494794994079,2.1197530974261465,0.02369394439664464,0.021797567557006594
1.16,15.533004733706916,0.26329698972705345,0.7274998459888882,0.10910313235022454,0.04179674795612341,0.003692599094917963,0.03882348680281071,0.38559516785582887,0.03191608589772865,2.2591777108194067,4.252861382621428,0.09751778106320534,3.0,13.36002102961224,0.16560200867084518,0.7325860768689532,0.11160843158533269,0.06976954213951095,0.02538179930578078,0.17111063572568788,0.46514396678776576,0.04449243503146869,2.240188789600504,4.681610785181084,0.15892648826396266,2.5000645650450775,0.0,0.33388895880201475,0.39859685560642644,0.0,7.419912731322345,4.6401235126970395,0.3251494841819258,2.1197536461352606,0.023693893386978436,0.021797535488261424
1.17,15.53300477368079,0.26329696094668226,0.7274998560913108,0.10910314713867372,0.04179674853692456,0.0036925825939867884,0.038823564588043265,0.38559515459520943,0.03191614718203003,2.2591777134823863,4.252861057166033,0.09751785720096934,3.0,13.360021196939853,0.16560201848070372,0.7325860044671234,0.11160846810323043,0.06976933392064112,0.025381665413433216,0.17111070078637075,0.4651442767641368,0.044492366199804,2.2401901741878736,4.681610133841821,0.15892663610213079,2.5000651216360184,0.0,0.33388887184495963,0.3985968408865088,0.0,7.419913764351741,4.640123514778287,0.3251494884809218,2.1197541863871647,0.02369384240511644,0.021797503246124204
1.18,15.533004813639064,0.2632969321312598,0.7274998663030272,0.10910316179990426,0.041796749396560536,0.0036925663627376416,0.03882364148963549,0.3855951416181807,0.03191620785237311,2.2591777161182582,4.252860731845928,0.09751793310949068,3.0,13.360021364051788,0.1656020281910471,0.7325859326083375,0.11160850424171141,0.06976912649612578,0.025381531904693284,0.1711107655481272,0.4651445855803513,0.04449229745282052,2.2401915550849165,4.681609484307672,0.15892678313567604,2.5000656782269,0.0,0.33388878501191366,0.39859682633731364,0.0,7.419914792551115,4.640123516575218,0.32514949241057717,2.1197547183319676,0.023693791451043306,0.021797470832152676
1.19,15.533004853581753,0.2632969032810775,0.727499876622234,0.10910317633561395,0.04179675053057068,0.003692550389907506,0.038823717528400414,0.3855951289205629,0.03191626791830789,2.2591777187297466,4.252860406660981,0.09751800879202825,3.0,13.360021530948579,0.1656020378025022,0.7325858612868663,0.11160854000578661,0.06976891986291907,0.025381398779236133,0.17111083001425584,0.46514489323725294,0.044492228793492,2.240192932302353,4.681608836573783,0.15892692936959815,2.5000662348177234,0.0,0.33388869830250284,0.39859681195803337,0.0,7.419915815941162,4.640123518145743,0.32514949608113974,2.119755242285887,0.02369374052474404,0.021797438248041312
1.2,15.53300489350887,0.2632968743963729,0.7274998870476203,0.10910319074704539,0.04179675193590689,0.0036925346740827873,0.03882379271174417,0.38559511649986344,0.031916327385826934,2.2591777213157256,4.252860081611098,0.09751808424988831,3.0,13.360021697630767,0.1656020473155992,0.7325857904983248,0.11160857539919779,0.06976871401834059,0.025381266036337016,0.17111089418633318,0.4651451997375331,0.04449216022267024,2.2401943058507157,4.681608190635297,0.15892707480888052,2.500066791408489,0.0,0.3338886117164054,0.39859679774821966,0.0,7.419916834527613,4.640123519474544,0.3251494994567853,2.1197557583064843,0.023693689626203142,0.021797405495246794
1.21,15.53300493342043,0.2632968454774004,0.7274998975777166,0.10910320503558739,0.04179675360905866,0.003692519210395847,0.03882386705170872,0.38559510435302413,0.03191638626210453,2.25917772387648,4.25285975669617,0.09751815948504687,3.0,13.360021864098885,0.16560205673089812,0.7325857202378995,0.11160861042609249,0.06976850895959416,0.025381133675409638,0.17111095806652166,0.4651455050832412,0.04449209174193132,2.240195675740567,4.681607546487371,0.15892721945849525,2.5000673479991966,0.0,0.3338885252532821,0.3985967837072906,0.0,7.419917848319127,4.640123520572606,0.32514950255451897,2.119756266541583,0.02369363875540529,0.021797372575295647
1.22,15.533004973316448,0.2632968165244136,0.7274999082110603,0.10910321920262299,0.04179675554652721,0.0036925039938892758,0.038823940560409,0.385595092476991,0.03191644455429824,2.2591777264123754,4.252859431916087,0.0975182344994866,3.0,13.360022030353466,0.165602066048957,0.7325856505007966,0.11160864509060045,0.06976830468388953,0.02538100169587004,0.1711110216569858,0.4651458092764144,0.04449202335285589,2.2401970419824453,4.681606904125175,0.1589273633234019,2.5000679045898466,0.0,0.333888438912794,0.3985967698346554,0.0,7.4199188573227675,4.640123521452045,0.32514950539387566,2.1197567671410296,0.023693587912335185,0.021797339489706465
1.23,15.533005013196938,0.26329678753766433,0.727499918946204,0.10910323324952047,0.041796757744853225,0.0036924890197125976,0.03882401324976624,0.38559508086874733,0.03191650226947881,2.2591777289237807,4.252859107270742,0.09751830929515799,3.0,13.360022196395047,0.16560207527032975,0.7325855812822689,0.11160867939680884,0.0697681011884495,0.025380870097128614,0.17111108495985838,0.46514611231911424,0.04449195505698704,2.24019840458686,4.681606263543889,0.15892750640854733,2.5000684611804393,0.0,0.3338883526946033,0.39859675612972156,0.0,7.419919861543739,4.6401235221246395,0.32514950799397896,2.1197572602515375,0.023693537096977517,0.02179730623998533
1.24,15.533005053061911,0.26329675851740214,0.7274999297817165,0.10910324717763334,0.04179676020061686,0.003692474283122271,0.03882408513150791,0.38559506952531414,0.031916559414630154,2.259177731411067,4.252858782760026,0.09751838387397939,3.0,13.360022362224157,0.16560208439556642,0.7325855125776147,0.11160871334876224,0.06976789847050993,0.025380738878590114,0.17111114797724017,0.46514641421342673,0.044491886855830325,2.2401997635642927,4.6816056247387055,0.1589276487188658,2.5000690177709752,0.0,0.33388826659837356,0.3985967425918948,0.0,7.419920860985383,4.640123522601828,0.32514951037354134,2.1197577460166848,0.023693486309316995,0.021797272827625842
1.25,15.533005092911386,0.2632967294638748,0.7274999407161824,0.10910326098830044,0.04179676291043772,0.003692459779481689,0.03882415621716774,0.38559505844374975,0.031916615996649404,2.2591777338746093,4.252858458383836,0.09751845823783695,3.0,13.360022527841327,0.16560209342521304,0.7325854443821788,0.11160874695046269,0.06976769652731966,0.025380608039653658,0.17111121071120006,0.4651467149614625,0.04449181875085374,2.2402011189251976,4.681604987704826,0.1589277902592789,2.500069574361454,0.0,0.33388818062376935,0.3985967292205794,0.0,7.419921855649183,4.64012352289471,0.325149512550864,2.119758224576914,0.023693435549338317,0.021797239254109094
1.26,15.533005132745373,0.26329670037731895,0.7274999517482558,0.10910327468279539,0.04179676587110561,0.0036924455045382635,0.038824226517569796,0.3855950476212662,0.03191667202210803,2.2591777363142396,4.252858134142068,0.09751853238825217,3.0,13.360022693247068,0.16560210235979222,0.7325853766915278,0.11160878020571648,0.06976749535623186,0.025380477579733992,0.17111127316372232,0.4651470145652682,0.044491750743456356,2.240202470679651,4.681604352437621,0.15892793103373254,2.5000701309518765,0.0,0.3338880947704708,0.3985967160152702,0.0,7.419922845646939,4.6401235230085565,0.32514951452686924,2.1197586960650336,0.023693384817026576,0.021797205520981865
1.27,15.533005172563884,0.26329667125794093,0.7274999628767721,0.10910328826222179,0.0417967690798523,0.0036924314549995644,0.03882429604175578,0.38559503705547066,0.031916727496755316,2.259177738728118,4.25285781003464,0.09751860632569041,3.0,13.360022858441837,0.1656021111997629,0.7325853095018174,0.1116088131178157,0.06976729495489364,0.025380347498305745,0.17111133533659725,0.4651473130266433,0.04449168283490305,2.2402038188366253,4.68160371893297,0.15892807104319445,2.5000706875422423,0.0,0.33388800903820326,0.3985967029757445,0.0,7.4199238314340175,4.640123522931395,0.3251495162498196,2.119759160596858,0.023693334112368104,0.021797171630019124
1.28,15.533005212366934,0.2632966421060148,0.727499974100176,0.1091033017280504,0.041796772532959235,0.003692417625581996,0.03882436480248012,0.385595026743128,0.031916782428062083,2.2591777411185285,4.252857486061428,0.09751868005310282,3.0,13.360023023426223,0.1656021199457269,0.7325852428079149,0.1116088456911696,0.06976709532027438,0.0253802177946768,0.17111139723198193,0.46514761034808005,0.044491615026658785,2.24020516340771,4.681603087185547,0.15892821029591203,2.5000712441325526,0.0,0.3338879234265852,0.3985966901010792,0.0,7.419924812614512,4.640123522692481,0.32514951779604684,2.1197596183191463,0.02369328343534622,0.02179713758239147
1.29,15.533005252154537,0.26329661292177864,0.727499985417125,0.10910331508155195,0.04179677622722759,0.00369240401212698,0.03882443281040789,0.3855950166814676,0.03191683682253484,2.259177743485758,4.252857162222329,0.09751875357218662,3.0,13.36002318820075,0.1656021285982108,0.732585176605381,0.11160887792958216,0.06976689644969167,0.025380088468227577,0.17111145885180806,0.4651479065317708,0.04449154732003568,2.2402065044031834,4.681602457190626,0.15892834879658152,2.500071800722807,0.0,0.3338878379352889,0.3985966773906885,0.0,7.419925789202822,4.640123522300563,0.32514951917912766,2.1197600693589864,0.023693232785945706,0.0217971033795442
1.3,15.533005291926706,0.2632965837054688,0.7274999968262933,0.10910332832398201,0.04179678015949912,0.003692390610585166,0.038824500076006185,0.38559500686775705,0.03191689068659132,2.2591777458300926,4.252856838517238,0.09751882688460405,3.0,13.360023352765936,0.16560213715773708,0.7325851108898241,0.11160890983681344,0.06976669834047694,0.025379959518333023,0.17111152019797496,0.46514820157993175,0.04449147971630803,2.2402078418332914,4.681601828943493,0.1589284865498785,2.5000723573130053,0.0,0.3338877525639879,0.3985966648439859,0.0,7.4199267612124205,4.640123521764,0.3251495204120869,2.1197605138402933,0.02369318216415135,0.021797069022910776
1.31,15.533005331683455,0.2632965544573194,0.7275000083263712,0.10910334145658099,0.041796784326656095,0.003692377417016434,0.03882456660954405,0.3855949972993024,0.03191694402656046,2.259177748151815,4.252856514946056,0.09751889999198249,3.0,13.360023517122302,0.165602145624824,0.7325850456569001,0.11160894141657973,0.06976650098997537,0.025379830944362632,0.17111158127234966,0.4651484954948028,0.04449141221671234,2.2402091757082503,4.681601202439448,0.15892862356045803,2.500072913903149,0.0,0.33388766731235703,0.398596652460384,0.0,7.4199277286558445,4.640123521090771,0.32514952150739784,2.1197609518838116,0.023693131569947946,0.021797034513912808
1.32,15.5330053714248,0.26329652517756275,0.7275000199160653,0.10910335448057415,0.041796788725621356,0.003692364427589891,0.038824632421092534,0.3855949879734482,0.03191699684868239,2.259177750451208,4.252856191508679,0.0975189728959144,3.0,13.360023681270368,0.1656021539999857,0.732584980902312,0.11160897267255343,0.069766304395546,0.02537970274568043,0.1711116420767668,0.46514878827864753,0.04449134482244728,2.2402105060382453,4.681600577673802,0.15892875983295443,2.5000734704932372,0.0,0.3338875821800725,0.39859664023929425,0.0,7.419928691544702,4.640123520288469,0.3251495224769819,2.119761383607113,0.02369308100332029,0.02179699985396005
1.33,15.533005411150748,0.26329649586642884,0.7275000315940987,0.10910336739717161,0.041796793353358265,0.0036923516385838737,0.03882469752052464,0.38559497888757743,0.031917049159108486,2.259177752728552,4.252855868205008,0.0975190455979573,3.0,13.36002384521065,0.1656021622837322,0.7325849166218112,0.11160900360836312,0.0697661085545616,0.02537957492164498,0.17111170261302872,0.4651490799337534,0.044491277534673745,2.24021183283343,4.681599954641875,0.1589288953719815,2.500074027083271,0.0,0.33388749716681176,0.3985966281801275,0.0,7.41992964988967,4.640123519364302,0.32514952333220903,2.1197618091245976,0.02369303046425318,0.021796965044450417
1.34,15.533005450861317,0.2632964665241458,0.7275000433592105,0.10910338020756832,0.04179679820687075,0.0036923390463859456,0.03882476191751538,0.3855949700391113,0.0319171009639013,2.2591777549841257,4.252855545034941,0.09751911809963382,3.0,13.360024008943663,0.16560217047656942,0.7325848528111958,0.11160903422759355,0.06976591346440879,0.025379447471609383,0.1711117628829054,0.46514937046243143,0.0444912103545148,2.240213156103928,4.681599333339005,0.15892903018213234,2.50007458367325,0.0,0.3338874122722539,0.3985966162822935,0.0,7.419930603700491,4.640123518325092,0.3251495240838971,2.1197622285474935,0.023692979952731435,0.021796930086769976
1.35,15.53300549055652,0.2632964371509397,0.7275000552101563,0.1091033929129441,0.041796803283203274,0.0036923266474929006,0.038824825621541735,0.3855949614255097,0.031917152269034604,2.259177757218206,4.25285522199838,0.09751919040243169,3.0,13.360024172469924,0.165602178578999,0.7325847894663117,0.11160906453378563,0.06976571912248794,0.02537932039492127,0.1711118228881344,0.4651496598670166,0.04449114328305571,2.2402144758598297,4.681598713760536,0.15892916426797948,2.5000751402631747,0.0,0.333887327496079,0.3985966045452012,0.0,7.419931552985981,4.64012351717728,0.3251495247423125,2.119762641983857,0.023692929468739864,0.02179689498229294
1.36,15.533005530236364,0.2632964077470346,0.7275000671457079,0.10910340551446361,0.041796808579440854,0.0036923144385107597,0.03882488864188266,0.3855949530442707,0.03191720308039339,2.2591777594310694,4.252854899095224,0.0975192625078037,3.0,13.360024335789944,0.1656021865915186,0.7325847265830523,0.11160909453043644,0.06976552552621328,0.025379193690922817,0.17111188263042107,0.4651499481498675,0.04449107632134393,2.240215792111197,4.68159809590183,0.15892929763407485,2.5000756968530453,0.0,0.3338872428379688,0.3985965929682587,0.0,7.419932497754019,4.640123515926918,0.32514952531717,2.1197630495385718,0.02369287901226328,0.021796859732381674
1.37,15.533005569900869,0.26329637831265257,0.7275000791646535,0.10910341801327635,0.04179681409270903,0.0036923024161547744,0.0388249509876191,0.385594944892931,0.03191725340377385,2.259177761622989,4.252854576325378,0.09751933441716774,3.0,13.360024498904236,0.16560219451462163,0.7325846641573586,0.11160912422099917,0.06976533267301278,0.025379067358950725,0.17111194211143832,0.46515023531336647,0.0444910094703891,2.2402171048680604,4.681597479758256,0.1589294302849497,2.5000762534428618,0.0,0.333887158297606,0.39859658155087313,0.0,7.419933438011555,4.6401235145796775,0.3251495258176324,2.1197634513133505,0.023692828583286515,0.0217968243383867
1.3800000000000001,15.533005609550045,0.26329634884801345,0.7275000912657975,0.10910343041051668,0.04179681982017392,0.0036922905772494223,0.038825012667633975,0.38559493696906555,0.03191730324488337,2.2591777637942374,4.252854253688741,0.0975194061319068,3.0,13.36002466181331,0.1656022023487974,0.7325846021852191,0.11160915360888322,0.06976514056032825,0.025378941398336248,0.17111200133282678,0.4651505213599196,0.044490942731163066,2.240218414140418,4.6815968653252,0.15892956222511478,2.500076810032625,0.0,0.3338870738746751,0.39859657029245077,0.0,7.419934373764609,4.640123513140843,0.32514952625231097,2.1197638474067335,0.023692778181794397,0.02179678880164669
