t,Ca_i,Ca_SR,z_1,z_2,z_3,TRPN
2.35,0.0006462417276849216,0.5734801018220158,0.6949805104398582,0.019245970717263458,0.28441294939268097,0.06191882066646748
2.36,0.0006478238201070655,0.5730785143503742,0.6940017254530901,0.019285268940925564,0.2853420663881342,0.06190603193932789
2.37,0.0006493998699672991,0.5726778125948456,0.6930248016963241,0.019324512458480894,0.2862693434455831,0.061893212550287596
2.38,0.0006509698865864467,0.5722779939031617,0.692049734854191,0.019363701148056935,0.28719478507838375,0.06188036268507987
2.39,0.0006525338793500005,0.5718790556346423,0.691076520623471,0.019402834889468798,0.2881183957861058,0.06186748252903361
2.4,0.0006540918577073908,0.5714809951601285,0.6901051547129881,0.019441913564227226,0.2890401800546307,0.06185457226707024
2.41,0.0006556438311712563,0.5710838098619153,0.6891356328435024,0.019480937055546613,0.28996014235625034,0.06184163208370064
2.42,0.000657189809316714,0.5706874971336847,0.6881679507476055,0.019519905248353023,0.2908782871497652,0.06182866216302205
2.43,0.0006587298017806305,0.5702920543804378,0.6872021041696126,0.019558818029292217,0.29179461888058345,0.06181566268871496
2.44,0.0006602638182608911,0.5698974790184282,0.6862380888654573,0.019597675286737646,0.2927091419808187,0.061802633844040084
2.45,0.0006617918685156713,0.5695037684750944,0.6852759006025849,0.019636476910798492,0.2936218608693892,0.06178957581183518
2.46,0.000663313962376271,0.569110920188797,0.684315535166961,0.019675222790485135,0.29453277994769533,0.061776488774680206
2.47,0.0006648301098337414,0.5687189316074923,0.6833569884087829,0.019713912795412264,0.2954419035712532,0.061763372915976965
2.48,0.0006663403208686956,0.568327800191108,0.6824002561534929,0.019752546811316267,0.29634923610501224,0.06175022841784553
2.49,0.0006678446054994278,0.567937523410771,0.6814453342272915,0.019791124729827244,0.2972547819075364,0.06173705546172665
2.5,0.0006693429738026771,0.5675480987484315,0.6804922184683059,0.019829646443973073,0.2981585453240983,0.06172385422864506
2.5100000000000002,0.0006708354359129487,0.567159523696794,0.6795409047265094,0.0198681118481769,0.29906053068676164,0.061710624899207075
2.52,0.0006723220020218338,0.5667717957592502,0.678591388863642,0.019906520838254622,0.29996074231446296,0.06169736765359806
2.5300000000000002,0.0006738026823773308,0.5663849124498099,0.6776436667531297,0.019944873311412363,0.3008591845130942,0.06168408267158
2.54,0.0006752774872831655,0.5659988712930342,0.6766977342800052,0.019983169166243937,0.3017558615755843,0.06167077013248903
2.5500000000000003,0.0006767464270981121,0.5656136698239665,0.6757535873408281,0.02002140830272835,0.3026507777819817,0.061657430215232976
2.56,0.000678209512235313,0.5652293055880657,0.6748112218436041,0.020059590622227255,0.303543937399536,0.06164406309828886
2.57,0.0006796667531616006,0.5648457761411368,0.6738706337077058,0.020097716027482452,0.30443534468278055,0.061630668959700485
2.58,0.000681118160396817,0.5644630790492642,0.6729318188637926,0.02013578442261334,0.3053250038736143,0.06161724797707591
2.59,0.0006825637445131347,0.5640812118887428,0.6719947732537308,0.02017379571311442,0.3062129192013836,0.06160380032758505
2.6,0.0006840035161343778,0.5637001722460105,0.6710594928305132,0.020211749805852754,0.307099094882965,0.06159032618795714
2.61,0.0006854374859353419,0.5633199577175804,0.6701259735581802,0.020249646609065454,0.30798353512284643,0.06157682573447832
2.62,0.0006868656646411149,0.562940565909972,0.6691942114117384,0.020287486032357156,0.3088662441132103,0.061563299142989164
2.63,0.0006882880630263978,0.5625619944396443,0.668264202377082,0.020325267986697492,0.3097472260340146,0.061549746588882195
2.64,0.0006897046919148254,0.5621842409329268,0.667335942450912,0.020362992384418587,0.3106264850530759,0.06153616824709944
2.65,0.0006911155621782865,0.5618073030259524,0.6664094276406569,0.020400659139212508,0.3115040253261506,0.06152256429212994
2.66,0.0006925206847362449,0.5614311783645887,0.6654846539643923,0.020438268166128766,0.31237985099701787,0.06150893489800731
2.67,0.0006939200705550594,0.5610558646043705,0.6645616174507608,0.02047581938157178,0.31325396619756096,0.061495280238307255
2.68,0.000695313730648586,0.5606813594105827,0.6636403141394379,0.020513312703165407,0.3141263750474305,0.06148160048616334
2.69,0.0006967016761514383,0.5603076604669147,0.6627207401125285,0.020550748042073946,0.31499708162992174,0.0614678958153165
2.7,0.0006980839182258042,0.5599347654644798,0.6618028914551068,0.020588125312603393,0.3158660900223384,0.06145416639879645
2.71,0.000699460468039981,0.5595626720992963,0.6608867642462898,0.020625444434356738,0.3167334043028786,0.06144041240862356
2.72,0.000700831336807235,0.5591913780768828,0.6599723545759871,0.020662705328126665,0.31759902853777433,0.06142663401636887
2.73,0.0007021965357851623,0.5588208811121954,0.6590596585448398,0.020699907915888726,0.31846296678135966,0.061412831393152255
2.74,0.000703556076275052,0.5584511789295644,0.6581486722641577,0.02073705212079455,0.31932522307613953,0.061399004709640485
2.75,0.0007049099696212466,0.5580822692626318,0.6572393918558566,0.02077413786716501,0.3201858014528582,0.06138515413604541
2.7600000000000002,0.0007062582272105052,0.5577141498542871,0.6563318134523964,0.02081116508048344,0.3210447059305681,0.06137127984212203
2.77,0.0007076008604713647,0.5573468184566052,0.6554259331967189,0.020848133687388783,0.32190194051669796,0.06135738199716667
2.7800000000000002,0.0007089378808735023,0.5569802728307828,0.6545217472421847,0.02088504361566882,0.32275750920712176,0.061343460770015054
2.79,0.0007102692999270965,0.5566145107470755,0.6536192517525117,0.020921894794253333,0.32361141598622695,0.06132951632904045
2.8000000000000003,0.0007115951291821902,0.5562495299847344,0.6527184429017121,0.0209586871532073,0.3244636648269834,0.06131554884215178
2.81,0.0007129153802280515,0.5558853283319434,0.6518193168740305,0.02099542062372409,0.3253142596910117,0.06130155847679179
2.82,0.0007142300646925365,0.5555219035857557,0.6509218698638812,0.021032095138118642,0.3261632045286517,0.0612875453999351
2.83,0.0007155391942414508,0.5551592535520311,0.6500260980757862,0.02106871062982066,0.3270105032790314,0.06127350977808636
2.84,0.0007168427805779112,0.5547973760453725,0.6491319977243124,0.02110526703336779,0.3278561598701351,0.0612594517772784
2.85,0.0007181408354417081,0.554436268889063,0.6482395650340098,0.021141764284398838,0.3287001782188723,0.0612453715630703
2.86,0.0007194333706086674,0.5540759299150029,0.6473487962393487,0.02117820231964692,0.329542562231146,0.061231269300545545
2.87,0.0007207203978900118,0.5537163569636463,0.6464596875846573,0.021214581076932672,0.33038331580192154,0.061217145154310156
2.88,0.0007220019291317235,0.5533575478839382,0.6455722353240602,0.021250900495157436,0.3312224428152949,0.06120299928849078
2.89,0.0007232779762139058,0.5529995005332514,0.6446864357214146,0.021287160514296456,0.3320599471445615,0.06118883186673283
2.9,0.0007245485510501445,0.5526422127773234,0.6438022850502493,0.021323361075392042,0.3328958326522846,0.06117464305219862
2.91,0.0007258136656327609,0.5522856824977314,0.6429197796068069,0.021359502119309228,0.33373010317842405,0.06116043300814712
2.92,0.000727073332028654,0.5519299075912518,0.6420389157089769,0.021395583586823832,0.3345627625413201,0.0611462018978875
2.93,0.0007283275622705268,0.551574885952033,0.6411596896653512,0.021431605421531864,0.3353938145658979,0.06113194988340661
2.94,0.0007295763684224005,0.551220615482399,0.6402820977940546,0.021467567568058732,0.33622326306652395,0.061117677126205576
2.95,0.0007308197625801344,0.550867094092977,0.6394061364230124,0.02150346997202117,0.33705111184677333,0.061103383787312636
2.96,0.0007320577568708316,0.5505143197026411,0.6385318018899002,0.02153931258001928,0.337877364699487,0.06108907002728178
2.97,0.0007332903634522422,0.5501622902384563,0.6376590905420945,0.02157509533962859,0.3387020254068295,0.06107473600619141
2.98,0.0007345175945121688,0.5498110036356225,0.6367879987366218,0.021610818199392066,0.3395250977403461,0.06106038188364302
2.99,0.0007357394622678706,0.549460457837418,0.6359185228401087,0.02164648110881217,0.34034658546102087,0.061046007818759844
3.0,0.0007369559789654679,0.549110650795144,0.6350506592287318,0.02168208401834289,0.34116649231933344,0.06103161397018552
3.0100000000000002,0.0007381671568793468,0.5487615804680676,0.6341844042881672,0.021717626879381793,0.341984822055317,0.06101720049608277
3.02,0.0007393730083115637,0.5484132448233667,0.6333197544135405,0.021753109644262046,0.3428015783986156,0.06100276755413204
3.0300000000000002,0.0007405735455912495,0.5480656418360732,0.6324567060093768,0.02178853226624447,0.34361676506854166,0.060988315301530156
3.04,0.0007417687810740146,0.5477187694890172,0.6315952554895501,0.02182389469950957,0.34443038577413343,0.06097384389498903
3.0500000000000003,0.000742958727141353,0.5473726257727708,0.6307353992772334,0.021859196899149596,0.3452424442142126,0.06095935349073426
3.06,0.0007441433962000472,0.5470272086855918,0.6298771338048487,0.021894438821160545,0.34605294407744147,0.06094484424450385
3.0700000000000003,0.0007453228006815725,0.546682516233368,0.6290204555140162,0.021929620422434234,0.3468618890423809,0.06093031631154684
3.08,0.0007464969530415012,0.546338546429561,0.6281653608555048,0.021964741660750325,0.34766928277754733,0.06091576984662198
3.09,0.0007476658657589079,0.5459952972951497,0.6273118462891814,0.02199980249476837,0.34847512894147065,0.06090120500399638
3.1,0.0007488295513357734,0.5456527668585746,0.6264599082839608,0.022034802884019853,0.34927943118275134,0.06088662193744417
3.11,0.0007499880222963892,0.5453109531556812,0.6256095433177561,0.022069742788900212,0.35008219314011824,0.060872020800245216
3.12,0.0007511412911867626,0.544969854229665,0.6247607478774275,0.022104622170660903,0.3508834184424859,0.060857401745183684
3.13,0.0007522893705967912,0.5446294681344478,0.6239135184628799,0.022139440991517836,0.351683110704752,0.0608427649247769
3.14,0.0007534322732262282,0.5442897929446593,0.6230678515991341,0.022174199214983748,0.35248127351540304,0.06082811049194656
3.15,0.0007545700117182167,0.5439508267305685,0.6222237438060692,0.022208896805012163,0.3532779104676025,0.06081343859834125
3.16,0.0007557025987251163,0.5436125675680434,0.621381191610468,0.022243533726329055,0.35407302514682226,0.060798749395006346
3.17,0.0007568300469197627,0.5432750135402832,0.6205401915481275,0.02227810994448549,0.3548666211286821,0.06078404303250245
3.18,0.0007579523689949214,0.5429381627377685,0.6197007401638156,0.022312625425849913,0.35565870197899835,0.06076931966090455
3.19,0.0007590695776627399,0.5426020132582139,0.6188628340112319,0.022347080137600433,0.35644927125383186,0.06075457942980116
3.2,0.0007601816856542007,0.5422665632065178,0.618026469652964,0.022381474047717117,0.35723833249953685,0.06073982248829351
3.21,0.0007612887057185742,0.5419318106947145,0.6171916436604484,0.022415807124974273,0.35802588925280926,0.06072504898499464
3.22,0.0007623906506228716,0.5415977538419251,0.6163583526139271,0.022450079338932734,0.3588119450407351,0.06071025906802858
3.23,0.0007634875331512971,0.5412643907743082,0.6155265931024075,0.022484290659932148,0.3595965033808389,0.06069545288502951
3.24,0.0007645793661047016,0.5409317196250121,0.6146963617236205,0.02251844105908326,0.3603795677811326,0.06068063058314089
3.25,0.0007656661623000347,0.5405997385341248,0.6138676550839792,0.022552530508260206,0.36116114174016317,0.06066579230901461
3.2600000000000002,0.0007667479345697981,0.5402684456486262,0.6130404697985375,0.022586558980092795,0.36194122874706186,0.060650938208810165
3.27,0.000767824695761498,0.5399378391223386,0.6122148024909487,0.02262052644795879,0.36271983228159205,0.06063606842819379
3.2800000000000002,0.0007688964587370981,0.5396079171158781,0.6113906497934243,0.022654432885976208,0.3634969558141983,0.06062118311233757
3.29,0.0007699632363724725,0.5392786777966058,0.6105680083466921,0.022688278268995596,0.36427260280605406,0.06060628240591869
3.3000000000000003,0.0007710250415568584,0.5389501193385788,0.6097468747999554,0.022722062572592315,0.36504677670911095,0.06059136645311848
3.31,0.0007720818871923083,0.538622239922502,0.6089272458108512,0.02275578577305884,0.3658194809661465,0.06057643539762162
3.3200000000000003,0.0007731337861931443,0.5382950377356781,0.6081091180454092,0.022789447847397042,0.3665907190108131,0.06056148938261528
3.33,0.0007741807514854093,0.53796851097196,0.6072924881780098,0.022823048773310456,0.3673604942676859,0.06054652855078829
3.34,0.0007752227960063208,0.5376426578317012,0.6064773528913434,0.022856588529196593,0.368128810152312,0.060531553044330236
3.35,0.000776259932713779,0.5373174765229521,0.605663708877569,0.022890067094287835,0.3688956700699166,0.06051656300500953
3.36,0.0007772921747452436,0.5369929652811503,0.6048515528573075,0.022923484450999735,0.36966107739417947,0.06050155857542275
3.37,0.0007783195351571982,0.5366691223368811,0.6040408815485588,0.022956840581081103,0.37042503550197425,0.06048653989695492
3.38,0.0007793420269572845,0.536345945919876,0.603231691670563,0.022990135466089256,0.3711875477690555,0.06047150711003498
3.39,0.0007803596631631594,0.5360234342663186,0.602423979950851,0.02302336908826021,0.37194861756218145,0.06045646035460078
3.4,0.0007813724568019787,0.5357015856187989,0.601617743125207,0.02305654143050143,0.37270824823915794,0.06044139977009847
3.41,0.0007823804209098838,0.5353803982262696,0.6008129779376312,0.023089652476384604,0.37346644314888255,0.060426325495481895
3.42,0.000783383568531485,0.5350598703440007,0.6000096811403021,0.02312270221013841,0.37422320563138883,0.06041123766921204
3.43,0.0007843819127193482,0.5347400002335345,0.5992078494935386,0.023155690616641262,0.3749785390178904,0.06039613642925638
3.44,0.0007853754665334793,0.5344207861626413,0.5984074797657631,0.0231886176814141,0.3757324466308249,0.06038102191308833
3.45,0.0007863642430408092,0.5341022264052742,0.5976085687334638,0.023221483390613137,0.3764849317838986,0.060365894257686625
3.46,0.000787348255314679,0.5337843192415244,0.5968111131811569,0.023254287731022616,0.3772359977821299,0.06035075359953472
3.47,0.0007883275164343256,0.5334670629575761,0.5960151099013491,0.023287030690047603,0.3779856479218941,0.06033560007462022
3.48,0.000789302039484366,0.5331504558456623,0.5952205556945003,0.023319712255706716,0.37873388549096715,0.06032043381843425
3.49,0.0007902718375542835,0.5328344962040195,0.594427447368986,0.02335233241662491,0.37948071376856995,0.06030525496597087
3.5,0.0007912369237379113,0.5325191823368426,0.5936357817410598,0.023384891162026248,0.3802261360254122,0.0602900636517265
3.5100000000000002,0.000792197311132919,0.532204512554241,0.5928455556348154,0.023417388481726642,0.3809701555237372,0.06027486000969929
3.52,0.0007931530128402973,0.5318904851721927,0.59205676588215,0.023449824366126627,0.3817127755173651,0.060259644173388555
3.5300000000000002,0.0007941040419638426,0.5315770985125005,0.5912694093227254,0.023482198806204137,0.3824539992517378,0.06024441627579415
3.54,0.0007950504116096426,0.5312643509027462,0.5904834828039323,0.023514511793507248,0.3831938299639627,0.060229176449415896
3.5500000000000003,0.0007959921348855617,0.5309522406762462,0.5896989831808508,0.02354676332014697,0.383932270882857,0.06021392482625297
3.56,0.0007969292249007253,0.5306407661720075,0.5889159073162145,0.023578953378789968,0.3846693252289916,0.06019866153780332
3.5700000000000003,0.0007978616947650056,0.530329925734681,0.5881342520803717,0.02361108196265138,0.3854049962147357,0.06018338671506306
3.58,0.0007987895575885062,0.5300197177145185,0.5873540143512491,0.02364314906548753,0.3861392870443003,0.06016810048852587
3.59,0.000799712826481048,0.5297101404673268,0.5865751910143129,0.023675154681588734,0.38687220091378294,0.0601528029881824
3.6,0.0008006315145516533,0.5294011923544234,0.5857977789625323,0.023707098805772032,0.3876037410112116,0.06013749434351971
3.61,0.0008015456349080316,0.5290928717425912,0.5850217750963417,0.023738981433373968,0.38833391051658867,0.06012217468352061
3.62,0.0008024552006560647,0.5287851770040344,0.5842471763236029,0.023770802560243356,0.38906271260193537,0.060106844136663104
3.63,0.0008033602248992912,0.5284781065163326,0.583473979559568,0.023802562182734036,0.3897901504313357,0.060091502830919796
3.64,0.0008042607207383924,0.5281716586623973,0.5827021817268415,0.02383426029769764,0.3905162271609808,0.060076150893757285
3.65,0.0008051567012706771,0.5278658318304258,0.5819317797553427,0.02386589690247636,0.3912409459392127,0.06006078845213555
3.66,0.0008060481796150884,0.5275606244166213,0.581162770584738,0.02389747199529051,0.3919643099037271,0.06004541563268102
3.67,0.0008069351693122525,0.5272560348685298,0.5803951512031557,0.02392898558142768,0.3926863221370149,0.06003003256441124
3.68,0.0008078176836694132,0.5269520616141055,0.5796289185838236,0.02396043766311014,0.39340698573928995,0.060014639374280955
3.69,0.0008086957358436494,0.526648703070735,0.5788640696931316,0.023991828240782873,0.39412630381920954,0.05999923618775124
3.7,0.0008095693389900541,0.5263459576612963,0.5781006015049803,0.024023157315406517,0.3948442794773618,0.05998382312980056
3.71,0.0008104385062613007,0.5260438238141225,0.5773385110007512,0.024054424888451387,0.39556091580630054,0.05996840032492465
3.72,0.0008113032508072095,0.5257422999629658,0.5765777951692765,0.024085630961891483,0.39627621589058093,0.05995296789713656
3.73,0.0008121635857743135,0.5254413845469617,0.5758184510068107,0.02411677553819852,0.3969901828067937,0.05993752596996658
3.74,0.0008130195243054253,0.5251410760105923,0.5750604755169992,0.024147858620335947,0.39770281962360127,0.05992207466646215
3.75,0.0008138710795392026,0.5248413728036515,0.5743038657108505,0.024178880211752955,0.3984141294017719,0.059906614109187885
3.7600000000000002,0.0008147182646097155,0.5245422733812078,0.5735486186067046,0.024209840316378524,0.39912411519421553,0.059891144420225494
3.77,0.0008155610926460122,0.5242437762035687,0.5727947312302051,0.024240738938615402,0.3998327800460183,0.05987566572117375
3.7800000000000002,0.0008163995767716853,0.5239458797362447,0.572042200614268,0.024271576083334166,0.40054012699447816,0.059860178133148416
3.79,0.0008172337301044383,0.5236485824499134,0.5712910237990534,0.024302351755867223,0.4012461590691395,0.05984468177678225
3.8000000000000003,0.0008180635657556516,0.523351882820383,0.5705411978319347,0.024333065962002822,0.4019508792918288,0.05982917677222492
3.81,0.0008188890968299494,0.5230557793285568,0.5697927197674694,0.024363718707979095,0.402654290676689,0.059813663239142986
3.8200000000000003,0.0008197103364247653,0.5227602704603971,0.5690455866673694,0.02439431000047806,0.40335639623021535,0.059798141296719835
3.83,0.0008205272976299091,0.5224653547068884,0.5682997956004714,0.024424839846619646,0.40405719895128994,0.059782611063655657
3.84,0.0008213399935271331,0.5221710305640025,0.5675553436427071,0.02445530825395571,0.40475670183121715,0.05976707265816738
3.85,0.0008221484371896978,0.5218772965326618,0.5668122278770735,0.024485715230464073,0.4054549078537586,0.059751526197988646
3.86,0.0008229526416819392,0.5215841511187035,0.5660704453936032,0.024516060784542514,0.4061518199951682,0.05973597180036975
3.87,0.000823752620058834,0.521291592832843,0.5653299932893349,0.024546344925002808,0.4068474412242274,0.05972040958207762
3.88,0.0008245483853655669,0.520999620190639,0.5645908686682833,0.02457656766106475,0.4075417745022802,0.059704839659395735
3.89,0.0008253399506370962,0.5207082317124563,0.5638530686414104,0.02460672900235015,0.4082348227832682,0.059689262148124124
3.9,0.0008261273288977205,0.5204174259234307,0.5631165903265943,0.02463682895887688,0.40892658901376583,0.0596736771635793
3.91,0.000826910533160645,0.5201272013534319,0.562381430848601,0.02466686754105289,0.4096170761330154,0.059658084820594204
3.92,0.0008276895764275472,0.5198375565370288,0.5616475873390538,0.024696844759670204,0.41030628707296213,0.05964248523351818
3.93,0.0008284644716881444,0.5195484900134524,0.560915056936404,0.024726760625898975,0.41099422475828923,0.059626878516216925
3.94,0.0008292352319197586,0.5192600003265601,0.5601838367859009,0.024756615151281476,0.41168089210645314,0.05961126478207246
3.95,0.0008300018700868839,0.5189720860247999,0.5594539240395626,0.024786408347726135,0.4123662920277187,0.059595644143983044
3.96,0.0008307643991407521,0.5186847456611741,0.558725315856146,0.02481614022750155,0.4130504274251937,0.059580016714363186
3.97,0.0008315228320449815,0.5183979777953767,0.557998009402766,0.02484581080362227,0.4137333011928499,0.05956438260527408
3.98,0.0008322771821803989,0.5181117810275288,0.5572720018804856,0.024875420095929864,0.4144149161842476,0.0595487419304517
3.99,0.0008330274626810581,0.5178261539428467,0.5565472904823375,0.02490496812112028,0.41509527526383616,0.059533094801985986
4.0,0.0008337736865201541,0.5175410951188024,0.5558238723987536,0.024934454894034827,0.41577438130031774,0.05951744133075299
4.01,0.0008345158666594593,0.5172566031375756,0.5551017448270096,0.024963880429905293,0.4164522371551037,0.05950178162716481
4.0200000000000005,0.0008352540160489727,0.5169726765860254,0.5543809049712003,0.024993244744349198,0.4171288456823434,0.05948611580116998
4.03,0.0008359881476265677,0.5166893140556607,0.5536613500422156,0.02502254785336504,0.41780420972895266,0.05947044396225381
4.04,0.000836718274317641,0.5164065141426106,0.5529430772577161,0.02505178977332756,0.418478332134643,0.0594547662194388
4.05,0.0008374444090347612,0.5161242754475965,0.5522260838421077,0.025080970520982994,0.41915121573195,0.05943908268128496
4.0600000000000005,0.0008381665646773165,0.5158425965759014,0.5515103670265181,0.02511009011344432,0.41982286334626223,0.05942339345589022
4.07,0.0008388847541311642,0.5155614761373417,0.5507959240487721,0.025139148568186522,0.4204932777958498,0.05940769865089074
4.08,0.0008395989902682783,0.5152809127462378,0.5500827521533665,0.02516814590304183,0.4211624618918934,0.05939199837346133
4.09,0.0008403092859463982,0.5150009050213846,0.5493708485914466,0.025197082136195002,0.42183041843851293,0.05937629273031582
4.1,0.0008410156540086777,0.5147214515860228,0.5486602106207806,0.025225957286178536,0.42249715023279616,0.059360581827707364
4.11,0.0008417181072833326,0.514442551067809,0.5479508355057362,0.025254771371867962,0.4231626600648277,0.059344865771428876
4.12,0.0008424166585832897,0.5141642020987877,0.5472427205172554,0.025283524412477075,0.42382695071771737,0.059329144666813376
4.13,0.0008431113207058352,0.5138864033153607,0.5465358629328302,0.025312216427553193,0.42449002496762933,0.05931341861873433
4.14,0.0008438021064322629,0.5136091533582591,0.5458302600364783,0.02534084743697242,0.4251518855838108,0.05929768773160605
4.15,0.0008444890285275233,0.5133324508725131,0.5451259091187183,0.025369417460934893,0.42581253532862057,0.05928195210938404
4.16,0.0008451720997398709,0.5130562945074238,0.5444228074765454,0.025397926519960024,0.42647197695755784,0.0592662118555654
4.17,0.0008458513328005141,0.5127806829165334,0.543720952413407,0.025426374634881777,0.4271302132192911,0.05925046707318915
4.18,0.0008465267404232625,0.5125056147575962,0.543020341239178,0.025454761826843912,0.4277872468556869,0.05923471786483659
4.19,0.0008471983353041762,0.512231088692549,0.5423209712701362,0.025483088117295234,0.42844308060183844,0.059218964332631734
4.2,0.0008478661301212134,0.5119571033874827,0.5416228398289387,0.025511353527984844,0.42909771718609413,0.059203206578241595
4.21,0.0008485301375338794,0.5116836575126126,0.540925944244596,0.025539558080957415,0.429751159330087,0.059187444702876624
4.22,0.0008491903701828753,0.5114107497422491,0.5402302818524485,0.02556770179854842,0.43040340974876284,0.05917167880729102
4.23,0.0008498468406897461,0.5111383787547691,0.539535849994142,0.025595784703379403,0.43105447115040924,0.05915590899178313
4.24,0.0008504995616565289,0.5108665432325861,0.5388426460176027,0.025623806818353224,0.4317043462366841,0.05914013535619581
4.25,0.000851148545665402,0.5105952418621214,0.5381506672770131,0.025651768166649314,0.4323530377026447,0.05912435799991679
4.26,0.0008517938052783327,0.5103244733337748,0.5374599111327876,0.025679668771718938,0.43300054823677636,0.059108577021879036
4.2700000000000005,0.0008524353530367265,0.5100542363418958,0.5367703749515473,0.025707508657280442,0.43364688052102096,0.05909279252056112
4.28,0.0008530732014870152,0.5097845295865436,0.5360820561073599,0.025735287847653287,0.43429203722923004,0.0590770045940892
4.29,0.0008537073635793532,0.5095153518009871,0.5353949520011464,0.025763006372965122,0.43493602100295115,0.05906121334180028
4.3,0.000854337852012575,0.5092467017065103,0.5347090600287756,0.025790664260596383,0.43557883449122936,0.05904541886167842
4.3100000000000005,0.0008549646793204741,0.5089785780183601,0.5340243775852589,0.025818261536306987,0.43622048034537336,0.059029621250694386
4.32,0.0008555878580184715,0.5087109794558586,0.5333409020718847,0.025845798226151767,0.4368609612100523,0.05901382060538188
4.33,0.000856207400603346,0.5084439047423803,0.5326586308961976,0.025873274356476773,0.4375002797233199,0.05899801702183815
4.34,0.0008568233195529624,0.5081773526053283,0.5319775614719782,0.025900689953915593,0.43813843851663836,0.05898221059572474
4.3500000000000005,0.0008574356273260018,0.5079113217761103,0.5312976912192227,0.025928045045385657,0.438775440214902,0.058966401422268166
4.36,0.0008580443363616905,0.5076458109901161,0.5306190175641221,0.02595533965808454,0.43941128743646096,0.058950589596260566
4.37,0.0008586494590795296,0.5073808189866924,0.5299415379390416,0.02598257381948629,0.44004598279314544,0.05893477521206041
4.38,0.0008592510078790239,0.5071163445091209,0.5292652497825003,0.026009747557337735,0.4406795288902892,0.058918958363593184
4.39,0.0008598489951394123,0.5068523863045932,0.5285901505391503,0.026036860899654776,0.4413119283267537,0.05890313914435205
4.4,0.0008604434332193958,0.5065889431241881,0.5279162376597565,0.026063913874718726,0.44194318369495156,0.058887317647398574
4.41,0.0008610343344568682,0.5063260137228478,0.527243508601176,0.02609090651107259,0.4425732975808706,0.05887149396536337
4.42,0.0008616217111686445,0.5060635968593542,0.5265719608263375,0.0261178388375174,0.4432022725640978,0.0588556681904468
4.43,0.0008622055756501909,0.5058016912963051,0.5259015918042204,0.026144710883108522,0.4438301112178428,0.058839840414419656
4.44,0.0008627859401753537,0.5055402958000914,0.525232399009835,0.02617152267715195,0.44445681610896237,0.05882401072862385
4.45,0.0008633628169960891,0.5052794091408722,0.5245643799242012,0.026198274249200643,0.44508238979798326,0.05880817922397309
4.46,0.0008639362183421921,0.5050190300925526,0.5238975320343288,0.026224965629050807,0.44570683483912693,0.05879234599095357
4.47,0.0008645061564210264,0.5047591574327588,0.5232318528331957,0.02625159684673823,0.446330153780333,0.05877651111962464
4.48,0.0008650726434172535,0.5044997899428155,0.5225673398197287,0.026278167932534586,0.4469523491632832,0.05876067469961952
4.49,0.000865635691492562,0.504240926407722,0.5219039904987822,0.02630467891694373,0.4475734235234249,0.05874483682014595
4.5,0.000866195312785397,0.5039825656161281,0.5212418023811178,0.026331129830698033,0.4481933793899954,0.058728997569986896
4.51,0.0008667515194106898,0.5037247063603111,0.5205807729833838,0.02635752070475468,0.44881221928604564,0.05871315703750123
4.5200000000000005,0.0008673043234595868,0.5034673474361521,0.5199208998280942,0.02638385157029198,0.44942994572846373,0.0586973153106244
4.53,0.000867853736999179,0.5032104876431122,0.5192621804436094,0.02641012245870568,0.4500465612279991,0.05868147247686914
4.54,0.0008683997720722319,0.5029541257842088,0.5186046123641141,0.026436333401605273,0.4506620682892862,0.05866562862332613
4.55,0.0008689424406969141,0.5026982606659927,0.517948193129598,0.026462484430810312,0.4512764694108685,0.0586497838366647
4.5600000000000005,0.000869481754866527,0.5024428910985231,0.5172929202858342,0.026488575578346725,0.45188976708522227,0.05863393820313349
4.57,0.0008700177265492342,0.502188015895346,0.5166387913843596,0.02651460687644311,0.45250196379878,0.05861809180856117
4.58,0.0008705503676877911,0.5019336338734683,0.515985803982454,0.026540578357527062,0.45311306203195495,0.05860224473835707
4.59,0.000871079690223189,0.501679743854753,0.5153339556440583,0.026566490054493627,0.45372306425797787,0.05858639707758284
4.6000000000000005,0.0008716057064586272,0.5014263446874706,0.5146832439540578,0.026592342004846607,0.45433197292484784,0.05857054891203319
4.61,0.0008721284284604569,0.5011734352108063,0.5140336664947486,0.02661813424388083,0.4549397904850668,0.058554700326461026
4.62,0.0008726478681384491,0.5009210142596064,0.5133852208489778,0.02664386680559497,0.4555465193916674,0.05853885140481688
4.63,0.0008731640373792169,0.5006690806722753,0.5127379046053749,0.026669539724209265,0.45615216209160303,0.058523002230646104
4.64,0.0008736769480460194,0.5004176332907553,0.5120917153583333,0.026695153034162655,0.456756721025768,0.05850715288708976
4.65,0.0008741866119785653,0.5001666709605077,0.5114466507079926,0.026720706770109952,0.45736019862901767,0.05849130345688551
4.66,0.0008746930409928151,0.4999161925304941,0.510802708260221,0.026746200966918977,0.4579625973301887,0.05847545402236852
4.67,0.0008751962468807853,0.4996661968531564,0.5101598856265982,0.02677163565966772,0.4585639195521192,0.05845960466547238
4.68,0.0008756962414103513,0.499416682784398,0.509518180424397,0.026797010883641493,0.45916416771166896,0.05844375546772998
4.69,0.0008761930363250505,0.4991676491835644,0.5088775902765659,0.026822326674330065,0.4597633442197396,0.05842790651027445
4.7,0.000876686643343886,0.4989190949134241,0.5082381128117119,0.026847583067424834,0.4603614514812943,0.05841205787384004
