t,Rs,L,Cs,Ri,Li,Ci,Ld,Y
2.0100000000000002,1464.8100695216926,9.984855662430673,35.96937362475445,299.80287798222497,6.980339579829023,2.3660408101680246,1.1022905171194992,250000000.0
2.02,1464.6410857016458,9.984782270553469,36.13180297230491,299.8007806386054,7.020072909183776,2.3793281044725982,1.1031209549653773,250000000.0
2.0300000000000002,1464.4721602116601,9.984708897389693,36.2941226529365,299.7986737385778,7.060001336898813,2.3926741530678743,1.1039560536487159,250000000.0
2.04,1464.3032930234303,9.984635542930523,36.45633273351981,299.796557290116,7.100124661521399,2.406078890999659,1.104795833722091,250000000.0
2.05,1464.1344841086668,9.984562207167137,36.61843328088541,299.7944313011858,7.140442681377365,2.419542253366559,1.1056403157152528,250000000.0
2.06,1463.9657334390965,9.984488890090724,36.78042436182383,299.792295779745,7.180955194571099,2.4330641753199824,1.1064895201351246,250000000.0
2.07,1463.7970409864615,9.984415591692471,36.94230604308551,299.79015073374353,7.221661998985537,2.446644592064133,1.1073434674658025,250000000.0
2.08,1463.6284067225206,9.984342311963573,37.10407839138089,299.7879961711233,7.262562892285927,2.4602834388559884,1.1082021781685603,250000000.0
2.09,1463.4598306190471,9.984269050895229,37.26574147338212,299.7858320998278,7.303657673411378,2.4739806509938416,1.109065672683223,250000000.0
2.1,1463.2913126478309,9.984195808478644,37.4272953557219,299.783658527795,7.34494614155103,2.4877361638251667,1.109933971427224,250000000.0
2.11,1463.122852780677,9.984122584705025,37.58874010499193,299.78147546295054,7.386428094895827,2.5015499127562,1.110807094794454,250000000.0
2.12,1462.9544509894074,9.984049379565588,37.750075787744024,299.77928291321274,7.428103331551878,2.5154218332449307,1.1116850631561026,250000000.0
2.13,1462.7861072458597,9.983976193051548,37.91130247049013,299.77708088649297,7.469971649540438,2.5293518608010954,1.112567896860659,250000000.0
2.14,1462.617821521887,9.983903025154131,38.07242021970229,299.7748693906954,7.512032846797924,2.5433399309861846,1.1134556162339113,250000000.0
2.15,1462.4495937893585,9.983829875864561,38.23342910181267,299.77264843371717,7.554286721175902,2.5573859794134366,1.1143482415789474,250000000.0
2.16,1462.2814240201587,9.983756745174073,38.394329183214836,299.7704180234527,7.596733071144529,2.5714899417418318,1.1152457931771074,250000000.0
2.17,1462.113312186188,9.983683633073902,38.55512053026395,299.76817816779464,7.639371695951812,2.5856517536747234,1.1161482912881975,250000000.0
2.18,1461.9452582593622,9.98361053955529,38.71580320927402,299.76592887462414,7.682202394023721,2.5998713509735203,1.1170557561483265,250000000.0
2.19,1461.7772622116136,9.983537464609483,38.876377286519315,299.76367015181546,7.725224963783755,2.614148669450675,1.1179682079710132,250000000.0
2.2,1461.6093240148898,9.983464408227732,39.03684282823438,299.76140200723665,7.768439203665939,2.6284836449695774,1.118885666947205,250000000.0
2.21,1461.441443641155,9.983391370401291,39.197199900614024,299.7591244487491,7.811844912114811,2.6428762134445516,1.1198081532452775,250000000.0
2.22,1461.2736210623884,9.983318351121422,39.35744856981339,299.7568374842078,7.855441887585435,2.6573263108408587,1.1207356870110352,250000000.0
2.23,1461.1058562494188,9.983245350379045,39.517588904877556,299.7545411219201,7.899229924367773,2.671833869439566,1.12166829003069,250000000.0
2.24,1460.9381491771578,9.983172368166287,39.67762096459865,299.75223536859517,7.943208832711157,2.686398834584638,1.1226059782713964,250000000.0
2.25,1460.7704998156576,9.983099404473837,39.83754481997168,299.74992023284585,7.987378404110457,2.7010211360712395,1.123548774626193,250000000.0
2.2600000000000002,1460.6029081370389,9.983026459292997,39.99736053679705,299.74759572247325,8.031738437816712,2.715700710314961,1.1244966990397158,250000000.0
2.27,1460.4353741134225,9.98295353261507,40.157068180875164,299.74526184527843,8.076288733080956,2.730437493731388,1.1254497714566016,250000000.0
2.2800000000000002,1460.2678977169296,9.98288062443136,40.316667818006415,299.7429186090626,8.12102908915423,2.7452314227361105,1.1264080118214865,250000000.0
2.29,1460.1004789196804,9.982807734733164,40.4761595139912,299.74056602162676,8.16595930528757,2.7600824337447145,1.127371440079007,250000000.0
2.3000000000000003,1459.9331176938113,9.982734863511793,40.6355433345918,299.73820409076734,8.211079181003441,2.774990463219955,1.1283400761523066,250000000.0
2.31,1459.7658140115404,9.982662010758574,40.794819345362924,299.7358328242554,8.256388517301726,2.7899554478813147,1.1293139398475422,250000000.0
2.32,1459.5985678450268,9.982589176464824,40.95398761201053,299.73345222988047,8.301887114105826,2.804977324261217,1.1302930510561107,250000000.0
2.33,1459.431379166415,9.982516360621851,41.11304820027422,299.73106231543625,8.34757477109963,2.8200560288504675,1.1312774296883736,250000000.0
2.34,1459.26424794785,9.982443563220961,41.27200117589358,299.7286630887163,8.393451287967025,2.835191498139868,1.1322670956546927,250000000.0
2.35,1459.097174161477,9.982370784253469,41.4308466046082,299.7262545575143,8.439516464391906,2.8503836686202244,1.1332620688654298,250000000.0
2.36,1458.9301577794406,9.98229802371068,41.589584552157675,299.723836729624,8.485770100058152,2.86563247678234,1.1342623692309464,250000000.0
2.37,1458.7631987738864,9.982225281583903,41.748215084281604,299.7214096128389,8.532211994649662,2.8809378591170196,1.1352680166616043,250000000.0
2.38,1458.596297116959,9.982152557864449,41.90673826671957,299.7189732149528,8.57884194785032,2.8962997521150666,1.136279031067765,250000000.0
2.39,1458.4294527808054,9.982079852543626,42.065154165206636,299.7165275437586,8.625659759362069,2.9117180922730057,1.1372954323572182,250000000.0
2.4,1458.2626657379265,9.98200716561285,42.22346284458848,299.7140726069237,8.672665232417039,2.927192817205877,1.1383172399347243,250000000.0
2.41,1458.095935960818,9.981934497063536,42.3816643697232,299.7116084121172,8.71985817019833,2.942723864513186,1.139344473212031,250000000.0
2.42,1457.9292634217477,9.981861846887025,42.539758806043075,299.7091349670893,8.767238373609507,2.9583111710721828,1.1403771519257038,250000000.0
2.43,1457.7626480929828,9.981789215074667,42.69774621898047,299.7066522795903,8.814805643554145,2.973954673760121,1.1414152958123078,250000000.0
2.44,1457.5960899467907,9.981716601617803,42.855626673967684,299.70416035737037,8.862559780935808,2.989654309454251,1.1424589246084083,250000000.0
2.45,1457.4295889554387,9.98164400650778,43.013400236437064,299.70165920817976,8.91050058665807,3.005410015031826,1.1435080580505705,250000000.0
2.46,1457.2631450911942,9.981571429735945,43.17106697182092,299.6991488397687,8.9586278616245,3.0212217273700954,1.14456271587536,250000000.0
2.47,1457.0967583263246,9.981498871293642,43.3286269455516,299.6966292598875,9.006941406738667,3.0370893833463133,1.1456229178193418,250000000.0
2.48,1456.930428633097,9.981426331172218,43.48608022306139,299.6941004762863,9.05544102290414,3.05301291983773,1.146688683619081,250000000.0
2.49,1456.764155983932,9.981353809363059,43.64342686939853,299.6915624966609,9.10412651250609,3.068992274204689,1.1477600327941138,250000000.0
2.5,1456.5979403516878,9.98128130585769,43.80066694851128,299.68901532855097,9.152997682172067,3.085027385190808,1.1488369842425359,250000000.0
2.5100000000000002,1456.4317817088192,9.981208820647511,43.95780052536191,299.68645897964024,9.20205433461868,3.1011181902644975,1.149919557435334,250000000.0
2.52,1456.2656800277396,9.981136353723912,44.11482766501539,299.68389345762665,9.25129627216637,3.117264626764997,1.1510077719015244,250000000.0
2.5300000000000002,1456.0996352808625,9.98106390507828,44.27174843253671,299.68131877020846,9.300723297135585,3.133466632031546,1.1521016471701229,250000000.0
2.54,1455.933647440602,9.980991474702002,44.42856289299083,299.67873492508375,9.35033521184677,3.149724143403384,1.1532012027701464,250000000.0
2.5500000000000003,1455.7677164793715,9.98091906258647,44.58527111144275,299.67614192995063,9.400131818620377,3.1660370982197508,1.154306458230611,250000000.0
2.56,1455.6018423695846,9.98084666872307,44.74187315295742,299.6735397925073,9.450112919776846,3.1824054338198846,1.155417433080533,250000000.0
2.57,1455.436025083655,9.980774293103194,44.89836908259982,299.6709285204518,9.500278317636626,3.1988290875430265,1.1565341468489287,250000000.0
2.58,1455.270264598628,9.9807019357196,45.05475895380497,299.6683081198651,9.550627864483223,3.215308011311311,1.157656612505541,250000000.0
2.59,1455.1045608764928,9.980629596560588,45.21104285781371,299.66567860208534,9.60116125018395,3.231842109641882,1.158784864342511,250000000.0
2.6,1454.93891389684,9.980557275619676,45.36722084166931,299.66303997230443,9.651878354481644,3.2484313424715276,1.1599189117246522,250000000.0
2.61,1454.7733236321099,9.98048497288826,45.52329297036995,299.6603922382113,9.70277897998361,3.265075647223213,1.1610587741433218,250000000.0
2.62,1454.6077900547582,9.980412688357738,45.6792593088751,299.6577354074894,9.753862929463596,3.2817749613684857,1.1622044710680255,250000000.0
2.63,1454.4423131372562,9.98034042201952,45.835119922105484,299.6550694878168,9.805130005861791,3.29852922242747,1.1633560219464179,250000000.0
2.64,1454.2768928520902,9.980268173865012,45.990874874943074,299.6523944868661,9.85658001228483,3.3153383679688746,1.164513446204303,250000000.0
2.65,1454.1115291717624,9.980195943885633,46.14652423223109,299.6497104123048,9.908212752005783,3.3322023356099835,1.165676763245634,250000000.0
2.66,1453.94622206879,9.9801237320728,46.30206805877403,299.6470172717946,9.960028028464173,3.3491210630166655,1.1668459924525125,250000000.0
2.67,1453.7809715157057,9.98005153841794,46.45750641933764,299.64431507299213,10.012025645265952,3.366094487903365,1.1680211531851898,250000000.0
2.68,1453.6157774852252,9.979979362912525,46.61283937822921,299.6416038234908,10.064205408084813,3.3831225485581284,1.169202264545951,250000000.0
2.69,1453.4506399503198,9.979907205548116,46.76806699911285,299.6388835307957,10.116567125498747,3.40020518407361,1.1703893452752203,250000000.0
2.7,1453.2855588836917,9.979835066316184,46.9231893463296,299.6361542025047,10.169110603010457,3.417342332695876,1.1715824144941553,250000000.0
2.71,1453.1205342580552,9.979762945208206,47.078206484189714,299.6334158462115,10.221835646252941,3.434533932709593,1.17278149130655,250000000.0
2.72,1452.9555660461467,9.979690842215668,47.23311847694686,299.63066846950204,10.274742061106599,3.4517799224703634,1.173986594784295,250000000.0
2.73,1452.7906542207259,9.97961875733006,47.38792538879806,299.6279120799542,10.327829653699204,3.4690802404047165,1.1751977439673773,250000000.0
2.74,1452.6257987545744,9.97954669054288,47.54262728388374,299.6251466851382,10.381098230405929,3.4864348250101194,1.176414957863881,250000000.0
2.75,1452.460999620497,9.979474641845636,47.697224226287716,299.62237229261626,10.434547597849322,3.5038436148549654,1.1776382554499871,250000000.0
2.7600000000000002,1452.2962567913203,9.979402611229833,47.851716280037195,299.6195889099429,10.48817756289933,3.5213065485785853,1.1788676556699726,250000000.0
2.77,1452.1315702398938,9.979330598686994,48.00610350910275,299.61679654466474,10.541987932673274,3.538823564891237,1.1801031774362123,250000000.0
2.7800000000000002,1451.9669399390898,9.979258604208642,48.16038597739838,299.61399520432053,10.595978514535874,3.556394602574115,1.1813448396291766,250000000.0
2.79,1451.8023658618029,9.979186627786307,48.314563748781424,299.6111848964413,10.650149116099229,3.5740196004793425,1.182592661097433,250000000.0
2.8000000000000003,1451.63784798095,9.97911466941153,48.46863688705266,299.60836562854996,10.70449954522283,3.591698497529977,1.1838466606576468,250000000.0
2.81,1451.4733862694711,9.979042729075852,48.6226054559562,299.6055374081619,10.75902961001355,3.6094312327200053,1.1851068570945782,250000000.0
2.82,1451.3089807003164,9.978970806770823,48.7764695192098,299.60270024278884,10.813739118712551,3.6272177450761895,1.186373269178282,250000000.0
2.83,1451.1446312462285,9.978898902487929,48.93022914105195,299.5998541400174,10.868627877646682,3.6450579729668946,1.1876459159755786,250000000.0
2.84,1450.980337880068,9.978827016218691,49.08388438542652,299.59699910739215,10.923695694281337,3.662951855132083,1.1889248163858905,250000000.0
2.85,1450.8161005747916,9.978755147954658,49.23743531603422,299.59413515242335,10.978942377027689,3.680899330618276,1.190209989170554,250000000.0
2.86,1450.6519193033744,9.978683297687386,49.39088199653039,299.5912622826148,11.034367734502238,3.6989003385287376,1.1915014530653947,250000000.0
2.87,1450.4877940388096,9.978611465408436,49.54422449052498,299.5883805054642,11.089971575526826,3.716954818023479,1.1927992267807292,250000000.0
2.88,1450.3237247541088,9.978539651109372,49.69746286158257,299.58548982846287,11.145753709128627,3.7350627083192522,1.1941033290013647,250000000.0
2.89,1450.159711422301,9.97846785478177,49.85059717322237,299.58259025909604,11.201713944540153,3.753223948689557,1.195413778386598,250000000.0
2.9,1449.9957540164337,9.9783960764172,50.00362748891816,299.5796818048426,11.257852091199247,3.7714384784646353,1.1967305935702162,250000000.0
2.91,1449.8318525095722,9.978324316007248,50.156553872098414,299.57676447317533,11.314167958749097,3.7897062370314756,1.1980537931604975,250000000.0
2.92,1449.6680068748003,9.9782525735435,50.30937638614615,299.57383827156065,11.370661357038216,3.8080271638338083,1.1993833957402098,250000000.0
2.93,1449.5042170852196,9.978180849017551,50.46209509439907,299.5709032074588,11.42733209612046,3.826401198372112,1.2007194198666111,250000000.0
2.94,1449.3404831139496,9.978109142420996,50.61471006014944,299.5679592883238,11.484179986255016,3.844828280203605,1.2020618840714505,250000000.0
2.95,1449.1768049341283,9.97803745374544,50.7672213466442,299.5650065216033,11.541204837906415,3.8633083489422546,1.2034108068609666,250000000.0
2.96,1449.0131825189112,9.97796578298249,50.91962901708485,299.5620449147391,11.59840646174451,3.8818413442587696,1.2047662067158886,250000000.0
2.97,1448.8496158414105,9.977894130123746,51.07193313478384,299.559074475188,11.655784667937638,3.900427205683523,1.2061281021807415,250000000.0
2.98,1448.6861048746441,9.97782249516077,51.22413376328866,299.55609521044,11.713339265590754,3.9190658724498992,1.2074965119348293,250000000.0
2.99,1448.5226495917689,9.977750878085176,51.376230965798236,299.55310712793647,11.771070065385775,3.9377572842304533,1.2088714544586556,250000000.0
3.0,1448.3592499659633,9.97767927888858,51.52822480545773,299.55011023511133,11.828976878247685,3.956501380765004,1.2102529482024467,250000000.0
3.0100000000000002,1448.1959059704207,9.977607697562597,51.68011534537443,299.54710453939356,11.88705951527306,3.9752981018407074,1.2116410115951828,250000000.0
3.02,1448.0326175783496,9.977536134098855,51.831902648617664,299.54409004820667,11.945317787730048,3.9941473872920485,1.2130356630446,250000000.0
3.0300000000000002,1447.8693847629738,9.977464588488983,51.98358677821888,299.54106676896913,12.003751507058384,4.01304917700085,1.2144369209371892,250000000.0
3.04,1447.706207497532,9.977393060724614,52.13516779717156,299.53803470909423,12.062360484869375,4.032003410896262,1.2158448036381957,250000000.0
3.0500000000000003,1447.5430857552776,9.977321550797384,52.28664576843133,299.53499387599,12.121144532945918,4.051010028954775,1.2172593294916205,250000000.0
3.06,1447.3800195094802,9.977250058698939,52.43802075491583,299.5319442770592,12.180103463242482,4.070068971200206,1.2186805168202188,250000000.0
3.0700000000000003,1447.2170087334237,9.977178584420923,52.58929281950485,299.5288859196996,12.239237087885122,4.089180177703708,1.2201083839255014,250000000.0
3.08,1447.054053400407,9.977107127954987,52.740462025040195,299.52581881130357,12.29854521917147,4.108343588583765,1.2215429490877336,250000000.0
3.09,1446.8911534837446,9.977035689292789,52.8915284343258,299.52274295925844,12.358027669570738,4.127559144006199,1.2229842305659362,250000000.0
3.1,1446.7283089567657,9.97696426842599,53.042492110127675,299.5196583709463,12.417684251723728,4.146826784184161,1.2244322465978843,250000000.0
3.11,1446.5655197928147,9.976892865346251,53.19335311517449,299.516565053744,12.477514778440701,4.166146449377253,1.2258870154005528,250000000.0
3.12,1446.4027859652447,9.97682148004524,53.34411151217307,299.5134630150263,12.537519062647892,4.185518079869129,1.2273485551814143,250000000.0
3.13,1446.2401074474258,9.976750112514633,53.49476736378683,299.5103522621615,12.597696917462118,4.204941615998732,1.2288168841226814,250000000.0
3.14,1446.0774842127457,9.976678762746106,53.645320732635284,299.5072328025119,12.658048156192509,4.224416998161015,1.2302920203809482,250000000.0
3.15,1445.9149162346073,9.976607430731342,53.79577168130035,299.5041046434345,12.718572592318656,4.243944166797798,1.2317739820917972,250000000.0
3.16,1445.7524034864282,9.976536116462023,53.946120272326354,299.5009677922813,12.779270039490632,4.2635230623977725,1.2332627873698003,250000000.0
3.17,1445.5899459416412,9.976464819929847,54.09636656822001,299.497822256399,12.840140311528973,4.283153625496498,1.2347584543085168,250000000.0
3.18,1445.4275435736938,9.976393541126503,54.246510631450455,299.4946680431293,12.901183222424702,4.302835796676405,1.2362610009804962,250000000.0
3.19,1445.2651963560488,9.976322280043696,54.39655252444919,299.49150515980864,12.962398586339301,4.322569516566793,1.2377704454372758,250000000.0
3.2,1445.1029042621838,9.976251036673128,54.546492309610166,299.4883336137684,13.023786217604735,4.342354725843831,1.2392868057093813,250000000.0
3.21,1444.9406672655912,9.976179811006507,54.69633004928969,299.48515341233485,13.085345930723438,4.362191365230556,1.2408100998063283,250000000.0
3.22,1444.7784853397789,9.976108603035547,54.846065805806504,299.48196456282903,13.14707754036832,4.382079375496881,1.2423403457166198,250000000.0
3.23,1444.6163584582694,9.976037412751968,54.99569964144172,299.47876707256694,13.208980861382758,4.402018697459578,1.2438775614077484,250000000.0
3.24,1444.4542865945998,9.975966240147487,55.14523161843888,299.4755609488593,13.271055708780612,4.4220092719823,1.245421764826195,250000000.0
3.25,1444.2922697223232,9.975895085213837,55.294661799003904,299.4723461990119,13.333301897746207,4.442051039975559,1.2469729738974287,250000000.0
3.2600000000000002,1444.1303077924817,9.975823947936052,55.443990301839946,299.4691228380121,13.395718983096364,4.462143872043981,1.2485312380343,250000000.0
3.27,1443.9684008295435,9.975752828320987,55.59321706136291,299.4658908557929,13.458307369211346,4.482287868113752,1.2500965039470908,250000000.0
3.2800000000000002,1443.8065487775127,9.97568172635159,55.74234221393995,299.4626502697434,13.521066529482372,4.502482876808755,1.2516688308928507,250000000.0
3.29,1443.6447516101825,9.975610642019662,55.891365821173146,299.4594010870874,13.583996281913205,4.522728839789881,1.2532482364612483,250000000.0
3.3000000000000003,1443.4830093013463,9.975539575316995,56.040287944664605,299.45614331504885,13.647096444507621,4.543025698718022,1.2548347382419525,250000000.0
3.31,1443.3213218247972,9.975468526235394,56.189108646016386,299.4528769608517,13.71036683526938,4.56337339525407,1.2564283538246312,250000000.0
3.3200000000000003,1443.159689154328,9.975397494766652,56.33782798683059,299.44960203171985,13.773807272202253,4.583771871058916,1.2580291007989537,250000000.0
3.33,1442.998111263732,9.97532648090257,56.486446028709295,299.4463185348772,13.837417573310008,4.604221067793452,1.2596369967545877,250000000.0
3.34,1442.8365881268026,9.975255484634944,56.63496283325459,299.44302647754773,13.901197556596411,4.6247209271185685,1.2612520592812022,250000000.0
3.35,1442.6751197173326,9.975184505955573,56.783378462068555,299.43972586695526,13.965147040065235,4.64527139069516,1.2628743059684655,250000000.0
3.36,1442.513706009115,9.975113544856256,56.931692976753276,299.4364167103237,14.02926584172024,4.665872400184115,1.2645037544060462,250000000.0
3.37,1442.3523469759434,9.975042601328791,57.07990643891085,299.43309901487714,14.093553779565202,4.686523897246328,1.266140422183613,250000000.0
3.38,1442.1910425916105,9.974971675364975,57.22801891014334,299.4297727878393,14.158010671603881,4.7072258235426885,1.267784326890834,250000000.0
3.39,1442.0297928299096,9.974900766956607,57.376030452052845,299.4264380364342,14.222636335840052,4.7279781207340905,1.269435486117378,250000000.0
3.4,1441.8685976646345,9.974829876095486,57.52394112623971,299.42309476788546,14.28743059028319,4.748780730483533,1.271093917451999,250000000.0
3.41,1441.7074570696072,9.974759002773416,57.671750994234166,299.4197429894071,14.352393253174146,4.769633594539445,1.2727596384464555,250000000.0
3.42,1441.546371018645,9.974688146982205,57.81946011757722,299.41638270821454,14.41752414271808,4.790536654637077,1.2744326666582086,250000000.0
3.43,1441.385339485554,9.974617308713654,57.96706855783898,299.41301393152736,14.482823077024364,4.811489852476316,1.2761130196600405,250000000.0
3.44,1441.2243624441396,9.974546487959566,58.11457637658949,299.409636666565,14.548289874202364,4.832493129757041,1.2778007150247321,250000000.0
3.45,1441.0634398682082,9.974475684711742,58.261983635398835,299.40625092054694,14.613924352361456,4.853546428179137,1.2794957703250651,250000000.0
3.46,1440.9025717315683,9.974404898961986,58.409290395830695,299.4028567006918,14.679726329637676,4.874649689450437,1.2811982031302729,250000000.0
3.47,1440.741758008184,9.974334130702143,58.556496719057414,299.3994540141641,14.745695625801032,4.895802855765865,1.282908030792273,250000000.0
3.48,1440.580998672008,9.974263379924064,58.70360266628047,299.39604286813244,14.811832060499805,4.917005869284059,1.2846252706791697,250000000.0
3.49,1440.4202936969205,9.97419264661957,58.85060829888458,299.3926232697907,14.878135452617292,4.9382586719356105,1.2863499402608125,250000000.0
3.5,1440.259643056801,9.974121930780486,58.99751367825445,299.38919522633273,14.944605621036779,4.959561205651111,1.2880820570070508,250000000.0
3.5100000000000002,1440.0990467255292,9.974051232398635,59.14431886577481,299.38575874495245,15.011242384641566,4.980913412361154,1.2898216383877341,250000000.0
3.52,1439.9385046769867,9.973980551465843,59.291023922826085,299.3823138328432,15.078045562334914,5.0023152340016095,1.291568701870352,250000000.0
3.5300000000000002,1439.7780168852328,9.973909887973985,59.43762891034251,299.37886049713796,15.145014975113519,5.023766613061804,1.2933232646751303,250000000.0
3.54,1439.6175833243296,9.973839241914941,59.58413388925079,299.37539874496895,15.212150444009175,5.0452674920403435,1.2950853440181471,250000000.0
3.5500000000000003,1439.4572039682453,9.973768613280562,59.730538920714714,299.37192858350016,15.279451788941683,5.066817813141848,1.2968549572468253,250000000.0
3.56,1439.2968787909474,9.973698002062697,59.87684406589803,299.3684500198957,15.346918829830832,5.088417518570936,1.2986321217085874,250000000.0
3.5700000000000003,1439.1366077664038,9.973627408253195,60.023049385964505,299.3649630613197,15.414551386596422,5.110066550532226,1.300416854750857,250000000.0
3.58,1438.9763908693485,9.973556831844137,60.1691549401554,299.3614677146748,15.48234928779568,5.1317648536155644,1.302209172657009,250000000.0
3.59,1438.8162280719894,9.973486272826847,60.315160794051046,299.3579639877255,15.550312333505689,5.153512364546005,1.3040090952188934,250000000.0
3.6,1438.6561193498271,9.973415731193631,60.461067004967944,299.35445188711293,15.618440360931253,5.175309030301422,1.305816637654591,250000000.0
3.61,1438.4960646768527,9.973345206936347,60.60687363401243,299.3509314199933,15.686733190250123,5.197154793157669,1.3076318172797459,250000000.0
3.62,1438.3360640270714,9.973274700046858,60.7525807422544,299.34740259351787,15.755190641803882,5.219049595435839,1.3094546513898218,250000000.0
3.63,1438.1761173745028,9.973204210517027,60.89818839072727,299.3438654148331,15.823812536097913,5.240993379502265,1.3112851572601016,250000000.0
3.64,1438.0162246931816,9.973133738338724,61.0436966404275,299.34031989108024,15.892598693803711,5.262986087769163,1.3131233521454002,250000000.0
3.65,1437.856385957328,9.973063283503876,61.189105551884836,299.33676602933696,15.961548937635527,5.285027663227271,1.3149692530429329,250000000.0
3.66,1437.6966011411932,9.972992846004418,61.33441518555302,299.3332038366707,16.03066309064435,5.307118048961642,1.3168228769078865,250000000.0
3.67,1437.5368702189137,9.972922425832248,61.479625602171986,299.3296333201877,16.09994097463562,5.329257187702564,1.3186842408533472,250000000.0
3.68,1437.377193164644,9.972852022979273,61.62473686243716,299.3260544869885,16.16938241161382,5.351445022235558,1.3205533619677727,250000000.0
3.69,1437.2175699525562,9.972781637437404,61.76974902699943,299.32246734416714,16.238987223782452,5.373681495401374,1.3224302573149909,250000000.0
3.7,1437.0580005568406,9.972711269198557,61.91466215646518,299.31887189881195,16.30875523354404,5.3959665500959915,1.3243149439342001,250000000.0
3.71,1436.8984849517046,9.972640918254653,62.05947631139625,299.3152681580051,16.378686263500132,5.418300129270623,1.3262074388399696,250000000.0
3.72,1436.7390231113739,9.972570584597621,62.204191552309986,299.3116561288227,16.448780136451305,5.440682175931712,1.3281077590222394,250000000.0
3.73,1436.5796150100914,9.972500268219392,62.348807939679176,299.3080358183347,16.519036675397153,5.463112633140928,1.3300159214463203,250000000.0
3.74,1436.4202606221183,9.972429969111902,62.49332553393211,299.3044072336052,16.589455703536306,5.485591444015177,1.331931943052893,250000000.0
3.75,1436.260959921733,9.972359687267094,62.63774439545254,299.30077038169213,16.660037044266403,5.508118551726592,1.33385584075801,250000000.0
3.7600000000000002,1436.1017128832325,9.97228942267692,62.782064584579715,299.2971252696473,16.73078052118412,5.5306938995025385,1.3357876314530934,250000000.0
3.77,1435.9425194809303,9.972219175333327,62.926286161608324,299.2934719045166,16.80168595808515,5.5533174306256115,1.3377273320049365,250000000.0
3.7800000000000002,1435.7833796891587,9.972148945228277,63.07040918678858,299.2898102933397,16.87275317896422,5.575989088433638,1.3396749592557033,250000000.0
3.79,1435.6242934822674,9.972078732353735,63.21443372032613,299.28614044315043,16.94398200801507,5.5987088163196725,1.3416305300229283,250000000.0
3.8000000000000003,1435.4652608346237,9.972008536701667,63.35835982238213,299.28246236097635,17.015372269630472,5.621476557732004,1.3435940610995165,250000000.0
3.81,1435.306281720608,9.971938358264048,63.50218755308434,299.27877605384066,17.086923788353445,5.644292256160109,1.3455655692600876,250000000.0
3.8200000000000003,1435.147356114527,9.971868197032828,63.645916972748076,299.2750815287927,17.158636387911596,5.667155854856614,1.3475450713865886,250000000.0
3.83,1434.9884839907431,9.971798052999976,63.789548141545936,299.27137879286227,17.230509892660784,5.690067297252964,1.3495325842805024,250000000.0
3.84,1434.8296653236694,9.971727926157474,63.93308111952487,299.26766785306165,17.302544127510487,5.713026526937927,1.3515281246725586,250000000.0
3.85,1434.6709000877354,9.971657816497311,64.07651596669078,299.2639487163976,17.37473891755415,5.736033487551166,1.3535317092708177,250000000.0
3.86,1434.5121882573865,9.971587724011476,64.21985274300846,299.2602213898713,17.447094088069147,5.759088122783229,1.3555433547606717,250000000.0
3.87,1434.353529807085,9.97151764869197,64.36309150840165,299.25648588047824,17.519609464516826,5.782190376375562,1.3575630778048435,250000000.0
3.88,1434.1949247113089,9.971447590530794,64.506232322753,299.2527421952086,17.59228487254247,5.805340192120497,1.3595908950433873,250000000.0
3.89,1434.0363729445532,9.971377549519953,64.6492752459041,299.24899034104675,17.665120137975332,5.828537513861261,1.3616268230936885,250000000.0
3.9,1433.8778744813296,9.971307525651463,64.79222033765542,299.2452303249716,17.7381150868286,5.851782285491968,1.3636708785504632,250000000.0
3.91,1433.719429296165,9.971237518917338,64.93506765776645,299.2414621539564,17.81126954529943,5.875074450957627,1.3657230779857594,250000000.0
3.92,1433.5610373636034,9.9711675293096,65.0778172659555,299.2376858349689,17.884583339768923,5.898413954254137,1.3677834379489553,250000000.0
3.93,1433.4026986582053,9.971097556820276,65.22046922189988,299.2339013749712,17.958056296802134,5.9218007394282886,1.3698519749667613,250000000.0
3.94,1433.2444131545474,9.971027601441397,65.36302358523577,299.23010878091986,18.031688243148064,5.945234750577761,1.3719287055432177,250000000.0
3.95,1433.0861808272223,9.970957663165,65.5054804155583,299.2263080597659,18.105479005739685,5.968715931851128,1.3740136461596972,250000000.0
3.96,1432.9280016508399,9.970887741983127,65.64783977242153,299.22249921845474,18.179428411693902,5.992244227447853,1.3761068132749026,250000000.0
3.97,1432.7698756000254,9.970817837887822,65.79010171533844,299.2186822639262,18.253536288311583,6.015819581618293,1.378208223324869,250000000.0
3.98,1432.6118026493975,9.97074795087113,65.9322663038415,299.2148572031227,18.32780246275926,6.0394419385879905,1.3803178927572077,250000000.0
3.99,1432.4537827734466,9.970678080925058,66.07433359778304,299.21102404302906,18.402226760490652,6.06311124218228,1.3824358382009492,250000000.0
4.0,1432.2958159467837,9.970608228041646,66.21630365671273,299.2071827905898,18.47680900851815,6.086827436604328,1.3845620761145379,250000000.0
4.01,1432.1379021440603,9.970538392212948,66.35817654007968,299.20333345273593,18.551549034350558,6.1105904661825114,1.3866966229001307,250000000.0
4.0200000000000005,1431.9800413399416,9.970468573431024,66.49995230729732,299.1994760363935,18.626446665652495,6.134400275289405,1.3888394949402436,250000000.0
4.03,1431.8222335091077,9.970398771687934,66.64163101774332,299.19561054848367,18.70150173024438,6.158256808341778,1.3909907085977502,250000000.0
