t,Ca_t,TnCa_t,CB_on_t,Ca_released,Ca_sequestered,cumCB_on_t,cumCB_off_t
2.08,1.9995071945582825e-06,34.99578740887335,149.99989284432218,35.000001642993745,0.004212234615897593,3269.8849842378277,3119.8850913935084
2.09,1.9995049099791667e-06,34.99576741381314,149.99989284426096,35.000001642993745,0.0042322296783849755,3284.8849735221957,3134.8850806779374
2.1,1.999502625405271e-06,34.99574741877578,149.99989284419974,35.000001642993745,0.0042522247180294456,3299.884962806558,3149.88506996236
2.11,1.999500340836596e-06,34.99572742376127,149.99989284413851,35.000001642993745,0.004272219734831003,3314.8849520909134,3164.885059246777
2.12,1.999498056273141e-06,34.99570742876959,149.99989284407727,35.000001642993745,0.004292214728789649,3329.884941375263,3179.8850485311877
2.13,1.9994957717149056e-06,34.99568743380076,149.99989284401605,35.000001642993745,0.004312209699905381,3344.8849306596067,3194.885037815592
2.14,1.999493487161891e-06,34.995667438854774,149.99989284395483,35.000001642993745,0.004332204648178203,3359.8849199439437,3209.885027099991
2.15,1.9994912026140965e-06,34.995647443931624,149.9998928438936,35.000001642993745,0.004352199573608112,3374.8849092282744,3224.8850163843836
2.16,1.999488918071522e-06,34.995627449031325,149.99989284383238,35.000001642993745,0.004372194476195107,3389.8848985125996,3239.8850056687697
2.17,1.9994866335341675e-06,34.99560745415386,149.99989284377116,35.000001642993745,0.004392189355939192,3404.8848877969185,3254.8849949531495
2.18,1.9994843490020333e-06,34.995587459299244,149.99989284370994,35.000001642993745,0.004412184212840364,3419.884877081232,3269.884984237524
2.19,1.9994820644751197e-06,34.99556746446747,149.99989284364872,35.000001642993745,0.004432179046898623,3434.884866365539,3284.884973521892
2.2,1.999479779953426e-06,34.99554746965854,149.99989284358747,35.000001642993745,0.004452173858113971,3449.8848556498397,3299.8849628062544
2.21,1.999477495436952e-06,34.99552747487245,149.99989284352625,35.000001642993745,0.004472168646486405,3464.884844934133,3314.8849520906097
2.22,1.9994752109256987e-06,34.99550748010921,149.99989284346503,35.000001642993745,0.004492163412015927,3479.884834218422,3329.8849413749595
2.23,1.9994729264196654e-06,34.995487485368805,149.9998928434038,35.000001642993745,0.004512158154702538,3494.8848235027035,3344.884930659302
2.24,1.9994706419188522e-06,34.99546749065125,149.9998928433426,35.000001642993745,0.004532152874546237,3509.8848127869805,3359.88491994364
2.25,1.9994683574232594e-06,34.99544749595653,149.99989284328137,35.000001642993745,0.004552147571547022,3524.8848020712503,3374.8849092279715
2.2600000000000002,1.9994660729328868e-06,34.99542750128466,149.99989284322015,35.000001642993745,0.004572142245704895,3539.8847913555146,3389.884898512296
2.27,1.999463788447734e-06,34.99540750663563,149.99989284315893,35.000001642993745,0.004592136897019855,3554.8847806397716,3404.8848877966147
2.2800000000000002,1.9994615039678015e-06,34.995387512009444,149.99989284309768,35.000001642993745,0.004612131525491905,3569.884769924023,3419.884877080928
2.29,1.9994592194930893e-06,34.995367517406095,149.99989284303646,35.000001642993745,0.004632126131121042,3584.8847592082684,3434.884866365235
2.3000000000000003,1.9994569350235973e-06,34.9953475228256,149.99989284297524,35.000001642993745,0.004652120713907266,3599.884748492508,3449.884855649535
2.31,1.9994546505593256e-06,34.995327528267936,149.99989284291402,35.000001642993745,0.004672115273850578,3614.8847377767415,3464.8848449338293
2.32,1.9994523661002738e-06,34.99530753373312,149.9998928428528,35.000001642993745,0.004692109810950978,3629.8847270609685,3479.8848342181172
2.33,1.999450081646442e-06,34.995287539221145,149.99989284279158,35.000001642993745,0.004712104325208465,3644.88471634519,3494.8848235024006
2.34,1.999447797197831e-06,34.995267544732016,149.99989284273036,35.000001642993745,0.004732098816623041,3659.8847056294044,3509.884812786677
2.35,1.9994455127544398e-06,34.99524755026573,149.99989284266914,35.000001642993745,0.0047520932851947036,3674.8846949136123,3524.8848020709465
2.36,1.9994432283162685e-06,34.99522755582228,149.9998928426079,35.000001642993745,0.004772087730923453,3689.8846841978157,3539.88479135521
2.37,1.9994409438833176e-06,34.995207561401685,149.99989284254667,35.000001642993745,0.004792082153809293,3704.8846734820127,3554.884780639468
2.38,1.999438659455587e-06,34.995187567003924,149.99989284248545,35.000001642993745,0.004812076553852219,3719.8846627662024,3569.8847699237194
2.39,1.9994363750330764e-06,34.99516757262901,149.99989284242423,35.000001642993745,0.004832070931052233,3734.8846520503876,3584.8847592079655
2.4,1.9994340906157862e-06,34.995147578276935,149.999892842363,35.000001642993745,0.004852065285409333,3749.8846413345645,3599.8847484922044
2.41,1.999431806203716e-06,34.995127583947706,149.9998928423018,35.000001642993745,0.004872059616923523,3764.884630618737,3614.8847377764378
2.42,1.999429521796866e-06,34.99510758964132,149.99989284224057,35.000001642993745,0.004892053925594799,3779.884619902903,3629.8847270606648
2.43,1.999427237395236e-06,34.995087595357774,149.99989284217935,35.000001642993745,0.004912048211423165,3794.884609187063,3644.8847163448863
2.44,1.9994249529988265e-06,34.99506760109708,149.9998928421181,35.000001642993745,0.004932042474408616,3809.884598471216,3659.8847056290997
2.45,1.9994226686076372e-06,34.99504760685922,149.99989284205688,35.000001642993745,0.004952036714551157,3824.884587755364,3674.8846949133094
2.46,1.999420384221668e-06,34.9950276126442,149.99989284199566,35.000001642993745,0.004972030931850785,3839.8845770395055,3689.884684197512
2.47,1.9994180998409186e-06,34.99500761845203,149.99989284193444,35.000001642993745,0.004992025126307501,3854.8845663236416,3704.884673481709
2.48,1.9994158154653897e-06,34.9949876242827,149.99989284187322,35.000001642993745,0.0050120192979213034,3869.8845556077695,3719.8846627658995
2.49,1.999413531095081e-06,34.994967630136216,149.999892841812,35.000001642993745,0.005032013446692195,3884.884544891893,3734.884652050083
2.5,1.9994112467299923e-06,34.99494763601257,149.99989284175078,35.000001642993745,0.0050520075726201725,3899.8845341760098,3749.8846413342617
2.5100000000000002,1.9994089623701237e-06,34.994927641911765,149.99989284168956,35.000001642993745,0.00507200167570524,3914.8845234601204,3764.884630618433
2.52,1.9994066780154755e-06,34.99490764783381,149.9998928416283,35.000001642993745,0.005091995755947394,3929.8845127442255,3779.8846199025993
2.5300000000000002,1.9994043936660474e-06,34.9948876537787,149.9998928415671,35.000001642993745,0.005111989813346636,3944.8845020283243,3794.88460918676
2.54,1.9994021093218397e-06,34.994867659746426,149.99989284150587,35.000001642993745,0.0051319838479029645,3959.884491312416,3809.8845984709124
2.5500000000000003,1.999399824982852e-06,34.994847665737,149.99989284144465,35.000001642993745,0.005151977859616384,3974.8844805965027,3824.8845877550602
2.56,1.999397540649084e-06,34.99482767175041,149.99989284138343,35.000001642993745,0.0051719718484868876,3989.8844698805824,3839.8845770392018
2.57,1.9993952563205368e-06,34.99480767778667,149.9998928413222,35.000001642993745,0.00519196581451448,4004.8844591646566,3854.884566323337
2.58,1.9993929719972097e-06,34.994787683845765,149.999892841261,35.000001642993745,0.005211959757699161,4019.8844484487245,3869.8845556074657
2.59,1.9993906876791024e-06,34.994767689927706,149.99989284119977,35.000001642993745,0.005231953678040927,4034.884437732786,3884.884544891588
2.6,1.999388403366216e-06,34.99474769603249,149.99989284113852,35.000001642993745,0.005251947575539785,4049.884427016842,3899.884534175706
2.61,1.999386119058549e-06,34.99472770216012,149.9998928410773,35.000001642993745,0.0052719414501957275,4064.8844163008907,3914.8845234598166
2.62,1.9993838347561026e-06,34.99470770831059,149.99989284101608,35.000001642993745,0.005291935302008759,4079.884405584935,3929.8845127439217
2.63,1.999381550458876e-06,34.99468771448391,149.99989284095486,35.000001642993745,0.005311929130978878,4094.884394868972,3944.8845020280196
2.64,1.99937926616687e-06,34.99466772068006,149.99989284089364,35.000001642993745,0.005331922937106085,4109.884384153003,3959.884491312113
2.65,1.999376981880084e-06,34.99464772689906,149.99989284083242,35.000001642993745,0.005351916720390379,4124.884373437028,3974.884480596198
2.66,1.999374697598518e-06,34.99462773314091,149.9998928407712,35.000001642993745,0.005371910480831762,4139.884362721048,3989.8844698802786
2.67,1.9993724133221724e-06,34.994607739405595,149.99989284070995,35.000001642993745,0.005391904218430231,4154.8843520050605,4004.884459164353
2.68,1.9993701290510467e-06,34.994587745693124,149.99989284064873,35.000001642993745,0.005411897933185789,4169.8843412890665,4019.8844484484207
2.69,1.9993678447851416e-06,34.99456775200349,149.9998928405875,35.000001642993745,0.005431891625098434,4184.884330573067,4034.884437732482
2.7,1.9993655605244564e-06,34.99454775833671,149.9998928405263,35.000001642993745,0.005451885294168167,4199.884319857062,4049.884427016539
2.71,1.9993632762689915e-06,34.99452776469276,149.99989284046507,35.000001642993745,0.005471878940394989,4214.884309141051,4064.8844163005883
2.72,1.9993609920187464e-06,34.99450777107167,149.99989284040385,35.000001642993745,0.005491872563778898,4229.884298425033,4079.8844055846316
2.73,1.999358707773722e-06,34.99448777747341,149.99989284034262,35.000001642993745,0.005511866164319893,4244.884287709008,4094.8843948686686
2.74,1.9993564235339173e-06,34.994467783897996,149.9998928402814,35.000001642993745,0.0055318597420179775,4259.884276992979,4109.8843841527
2.75,1.999354139299333e-06,34.994447790345426,149.99989284022016,35.000001642993745,0.005551853296873149,4274.884266276942,4124.884373436726
2.7600000000000002,1.999351855069969e-06,34.99442779681569,149.99989284015894,35.000001642993745,0.005571846828885408,4289.884255560901,4139.884362720744
2.77,1.999349570845825e-06,34.99440780330881,149.99989284009771,35.000001642993745,0.005591840338054754,4304.884244844852,4154.884352004757
2.7800000000000002,1.9993472866269012e-06,34.994387809824765,149.9998928400365,35.000001642993745,0.005611833824381189,4319.884234128798,4169.884341288764
2.79,1.9993450024131975e-06,34.99436781636357,149.99989283997527,35.000001642993745,0.005631827287864712,4334.884223412737,4184.884330572764
2.8000000000000003,1.999342718204714e-06,34.994347822925214,149.99989283991405,35.000001642993745,0.005651820728505323,4349.88421269667,4199.884319856759
2.81,1.999340434001451e-06,34.9943278295097,149.99989283985283,35.000001642993745,0.00567181414630302,4364.884201980597,4214.884309140747
2.82,1.9993381498034076e-06,34.99430783611703,149.9998928397916,35.000001642993745,0.005691807541257805,4379.8841912645175,4229.8842984247285
2.83,1.999335865610585e-06,34.9942878427472,149.99989283973036,35.000001642993745,0.00571180091336968,4394.8841805484335,4244.884287708705
2.84,1.9993335814229822e-06,34.99426784940022,149.99989283966914,35.000001642993745,0.005731794262638639,4409.884169832341,4259.884276992675
2.85,1.9993312972405997e-06,34.99424785607607,149.99989283960792,35.000001642993745,0.005751787589064689,4424.8841591162445,4274.88426627664
2.86,1.999329013063437e-06,34.99422786277478,149.9998928395467,35.000001642993745,0.005771780892647826,4439.8841484001405,4289.884255560597
2.87,1.999326728891495e-06,34.99420786949632,149.99989283948548,35.000001642993745,0.005791774173388049,4454.884137684032,4304.884244844548
2.88,1.999324444724773e-06,34.99418787624071,149.99989283942426,35.000001642993745,0.005811767431285361,4469.884126967915,4319.8842341284935
2.89,1.999322160563271e-06,34.99416788300793,149.99989283936304,35.000001642993745,0.005831760666339762,4484.884116251794,4334.884223412433
2.9,1.9993198764069893e-06,34.99414788979801,149.99989283930182,35.000001642993745,0.005851753878551249,4499.884105535666,4349.884212696366
2.91,1.9993175922559275e-06,34.99412789661093,149.99989283924057,35.000001642993745,0.0058717470679198235,4514.884094819532,4364.884201980294
2.92,1.9993153081100864e-06,34.99410790344668,149.99989283917935,35.000001642993745,0.005891740234445487,4529.884084103391,4379.884191264215
2.93,1.999313023969465e-06,34.99408791030528,149.99989283911813,35.000001642993745,0.005911733378128237,4544.884073387246,4394.88418054813
2.94,1.999310739834064e-06,34.994067917186726,149.9998928390569,35.000001642993745,0.005931726498968075,4559.884062671092,4409.884169832038
2.95,1.9993084557038835e-06,34.994047924091014,149.9998928389957,35.000001642993745,0.005951719596965001,4574.884051954934,4424.884159115942
2.96,1.9993061715789226e-06,34.994027931018145,149.99989283893447,35.000001642993745,0.005971712672119015,4589.884041238769,4439.884148399837
2.97,1.999303887459182e-06,34.99400793796812,149.99989283887325,35.000001642993745,0.0059917057244301165,4604.884030522599,4454.884137683728
2.98,1.9993016033446616e-06,34.99398794494093,149.99989283881203,35.000001642993745,0.006011698753898305,4619.884019806421,4469.884126967612
2.99,1.9992993192353615e-06,34.9939679519366,149.99989283875078,35.000001642993745,0.006031691760523583,4634.8840090902395,4484.884116251491
3.0,1.9992970351312816e-06,34.9939479589551,149.99989283868956,35.000001642993745,0.0060516847443059475,4649.883998374049,4499.884105535362
3.0100000000000002,1.9992947510324216e-06,34.99392796599644,149.99989283862834,35.000001642993745,0.006071677705245399,4664.883987657853,4514.884094819228
3.02,1.999292466938782e-06,34.99390797306063,149.99989283856712,35.000001642993745,0.006091670643341939,4679.883976941652,4529.884084103088
3.0300000000000002,1.9992901828503625e-06,34.993887980147655,149.9998928385059,35.000001642993745,0.006111663558595568,4694.883966225445,4544.884073386942
3.04,1.9992878987671632e-06,34.99386798725753,149.99989283844468,35.000001642993745,0.006131656451006283,4709.883955509231,4559.88406267079
3.0500000000000003,1.9992856146891843e-06,34.99384799439025,149.99989283838346,35.000001642993745,0.006151649320574086,4724.883944793011,4574.88405195463
3.06,1.9992833306164252e-06,34.99382800154581,149.9998928383222,35.000001642993745,0.0061716421672989765,4739.883934076785,4589.884041238465
3.0700000000000003,1.9992810465488864e-06,34.99380800872421,149.999892838261,35.000001642993745,0.006191634991180956,4754.883923360554,4604.884030522295
3.08,1.999278762486568e-06,34.99378801592545,149.99989283819977,35.000001642993745,0.006211627792220021,4769.8839126443145,4619.884019806118
3.09,1.9992764784294695e-06,34.99376802314954,149.99989283813855,35.000001642993745,0.006231620570416175,4784.88390192807,4634.884009089935
3.1,1.999274194377591e-06,34.993748030396475,149.99989283807733,35.000001642993745,0.006251613325769416,4799.88389121182,4649.883998373745
3.11,1.9992719103309333e-06,34.993728037666244,149.9998928380161,35.000001642993745,0.006271606058279746,4814.883880495563,4664.88398765755
3.12,1.9992696262894953e-06,34.993708044958865,149.9998928379549,35.000001642993745,0.006291598767947163,4829.883869779302,4679.88397694135
3.13,1.9992673422532772e-06,34.99368805227432,149.99989283789367,35.000001642993745,0.006311591454771668,4844.883859063033,4694.883966225141
3.14,1.99926505822228e-06,34.993668059612624,149.99989283783242,35.000001642993745,0.006331584118753262,4859.883848346757,4709.883955508928
3.15,1.9992627741965022e-06,34.99364806697377,149.9998928377712,35.000001642993745,0.0063515767598919404,4874.883837630476,4724.883944792708
3.16,1.9992604901759454e-06,34.99362807435776,149.99989283770998,35.000001642993745,0.00637156937818771,4889.883826914189,4739.883934076483
3.17,1.9992582061606083e-06,34.99360808176459,149.99989283764876,35.000001642993745,0.006391561973640565,4904.883816197896,4754.88392336025
3.18,1.999255922150491e-06,34.99358808919426,149.99989283758754,35.000001642993745,0.006411554546250509,4919.883805481597,4769.8839126440125
3.19,1.9992536381455946e-06,34.99356809664678,149.99989283752632,35.000001642993745,0.0064315470960175395,4934.88379476529,4784.8839019277675
3.2,1.999251354145918e-06,34.99354810412214,149.9998928374651,35.000001642993745,0.006451539622941659,4949.88378404898,4799.883891211517
3.21,1.9992490701514615e-06,34.99352811162034,149.99989283740388,35.000001642993745,0.006471532127022865,4964.883773332661,4814.88388049526
3.22,1.9992467861622254e-06,34.99350811914139,149.99989283734263,35.000001642993745,0.0064915246082611604,4979.883762616338,4829.883869778998
3.23,1.9992445021782095e-06,34.99348812668528,149.9998928372814,35.000001642993745,0.006511517066656543,4994.883751900008,4844.883859062729
3.24,1.9992422181994135e-06,34.99346813425201,149.9998928372202,35.000001642993745,0.006531509502209012,5009.883741183671,4859.883848346454
3.25,1.999239934225838e-06,34.99344814184158,149.99989283715897,35.000001642993745,0.006551501914918569,5024.883730467329,4874.883837630173
3.2600000000000002,1.9992376502574826e-06,34.993428149454,149.99989283709775,35.000001642993745,0.006571494304785214,5039.883719750981,4889.883826913887
3.27,1.999235366294347e-06,34.99340815708926,149.99989283703653,35.000001642993745,0.006591486671808948,5054.883709034626,4904.883816197593
3.2800000000000002,1.999233082336432e-06,34.993388164747365,149.9998928369753,35.000001642993745,0.006611479015989769,5069.883698318266,4919.883805481293
3.29,1.999230798383737e-06,34.99336817242831,149.99989283691409,35.000001642993745,0.006631471337327676,5084.883687601899,4934.883794764987
3.3000000000000003,1.999228514436262e-06,34.9933481801321,149.99989283685284,35.000001642993745,0.006651463635822673,5099.883676885526,4949.883784048676
3.31,1.9992262304940073e-06,34.99332818785873,149.99989283679162,35.000001642993745,0.0066714559114747565,5114.883666169148,4964.883773332358
3.3200000000000003,1.999223946556973e-06,34.99330819560821,149.9998928367304,35.000001642993745,0.0066914481642839285,5129.8836554527625,4979.883762616035
3.33,1.999221662625159e-06,34.99328820338052,149.99989283666918,35.000001642993745,0.006711440394250187,5144.883644736371,4994.883751899704
3.34,1.9992193786985646e-06,34.99326821117568,149.99989283660796,35.000001642993745,0.006731432601373533,5159.883634019972,5009.883741183367
3.35,1.9992170947771907e-06,34.993248218993685,149.99989283654673,35.000001642993745,0.006751424785653969,5174.883623303569,5024.883730467026
3.36,1.999214810861037e-06,34.99322822683453,149.99989283648551,35.000001642993745,0.006771416947091491,5189.88361258716,5039.883719750677
3.37,1.999212526950103e-06,34.99320823469822,149.9998928364243,35.000001642993745,0.006791409085686102,5204.883601870744,5054.883709034323
3.38,1.99921024304439e-06,34.99318824258476,149.99989283636305,35.000001642993745,0.006811401201437798,5219.883591154322,5069.883698317962
3.39,1.9992079591438965e-06,34.99316825049413,149.99989283630183,35.000001642993745,0.006831393294346584,5234.883580437894,5084.883687601596
3.4,1.9992056752486234e-06,34.99314825842635,149.9998928362406,35.000001642993745,0.006851385364412458,5249.88356972146,5099.883676885223
3.41,1.9992033913585706e-06,34.99312826638141,149.99989283617938,35.000001642993745,0.006871377411635419,5264.88355900502,5114.883666168844
3.42,1.9992011074737376e-06,34.993108274359315,149.99989283611816,35.000001642993745,0.006891369436015468,5279.883548288573,5129.883655452459
3.43,1.9991988235941253e-06,34.99308828236006,149.99989283605694,35.000001642993745,0.006911361437552603,5294.883537572121,5144.883644736067
3.44,1.999196539719733e-06,34.99306829038365,149.99989283599572,35.000001642993745,0.006931353416246827,5309.883526855663,5159.88363401967
3.45,1.9991942558505607e-06,34.99304829843008,149.99989283593447,35.000001642993745,0.006951345372098141,5324.883516139198,5174.883623303267
3.46,1.9991919719866084e-06,34.993028306499355,149.99989283587325,35.000001642993745,0.006971337305106539,5339.8835054227275,5189.8836125868565
3.47,1.9991896881278767e-06,34.99300831459148,149.99989283581203,35.000001642993745,0.006991329215272027,5354.8834947062505,5204.883601870441
3.48,1.999187404274365e-06,34.99298832270644,149.9998928357508,35.000001642993745,0.007011321102594602,5369.883483989767,5219.883591154019
3.49,1.9991851204260733e-06,34.99296833084424,149.9998928356896,35.000001642993745,0.007031312967074264,5384.883473273278,5234.883580437591
3.5,1.999182836583002e-06,34.99294833900489,149.99989283562837,35.000001642993745,0.007051304808711014,5399.883462556782,5249.883569721157
3.5100000000000002,1.999180552745151e-06,34.99292834718838,149.99989283556715,35.000001642993745,0.007071296627504853,5414.883451840282,5264.883559004717
3.52,1.99917826891252e-06,34.99290835539471,149.99989283550593,35.000001642993745,0.0070912884234557785,5429.883441123773,5279.883548288271
3.5300000000000002,1.999175985085109e-06,34.99288836362389,149.99989283544468,35.000001642993745,0.007111280196563792,5444.883430407261,5294.883537571819
3.54,1.9991737012629182e-06,34.99286837187591,149.99989283538346,35.000001642993745,0.007131271946828895,5459.883419690739,5309.883526855359
3.5500000000000003,1.999171417445948e-06,34.99284838015077,149.99989283532224,35.000001642993745,0.0071512636742510835,5474.883408974214,5324.883516138895
3.56,1.9991691336341973e-06,34.99282838844847,149.99989283526102,35.000001642993745,0.007171255378830359,5489.883398257682,5339.883505422424
3.5700000000000003,1.9991668498276674e-06,34.99280839676902,149.9998928351998,35.000001642993745,0.007191247060566725,5504.883387541144,5354.883494705948
3.58,1.9991645660263574e-06,34.99278840511241,149.99989283513858,35.000001642993745,0.0072112387194601755,5519.8833768245995,5369.883483989464
3.59,1.9991622822302676e-06,34.99276841347864,149.99989283507736,35.000001642993745,0.007231230355510716,5534.883366108049,5384.883473272975
3.6,1.9991599984393977e-06,34.99274842186772,149.99989283501614,35.000001642993745,0.007251221968718344,5549.883355391493,5399.88346255648
3.61,1.9991577146537485e-06,34.99272843027964,149.9998928349549,35.000001642993745,0.007271213559083059,5564.8833446749295,5414.883451839978
3.62,1.999155430873319e-06,34.9927084387144,149.99989283489367,35.000001642993745,0.007291205126604862,5579.883333958362,5429.883441123471
3.63,1.99915314709811e-06,34.99268844717201,149.99989283483245,35.000001642993745,0.007311196671283752,5594.883323241786,5444.883430406957
3.64,1.999150863328121e-06,34.992668455652456,149.99989283477123,35.000001642993745,0.007331188193119732,5609.883312525206,5459.883419690437
3.65,1.999148579563352e-06,34.99264846415574,149.99989283471,35.000001642993745,0.007351179692112797,5624.883301808618,5474.88340897391
3.66,1.9991462958038037e-06,34.99262847268188,149.9998928346488,35.000001642993745,0.0073711711682629515,5639.883291092025,5489.88339825738
3.67,1.9991440120494752e-06,34.99260848123085,149.99989283458757,35.000001642993745,0.007391162621570193,5654.883280375425,5504.883387540841
3.68,1.999141728300367e-06,34.99258848980267,149.99989283452632,35.000001642993745,0.007411154052034523,5669.88326965882,5519.883376824297
3.69,1.999139444556479e-06,34.99256849839733,149.9998928344651,35.000001642993745,0.007431145459655939,5684.883258942208,5534.883366107746
3.7,1.999137160817811e-06,34.99254850701484,149.99989283440388,35.000001642993745,0.007451136844434445,5699.88324822559,5549.88335539119
3.71,1.999134877084363e-06,34.99252851565519,149.99989283434266,35.000001642993745,0.007471128206370038,5714.883237508966,5564.883344674627
3.72,1.9991325933561354e-06,34.99250852431838,149.99989283428144,35.000001642993745,0.007491119545462718,5729.883226792337,5579.883333958058
3.73,1.999130309633128e-06,34.99248853300441,149.99989283422022,35.000001642993745,0.007511110861712486,5744.8832160757,5594.883323241484
3.74,1.999128025915341e-06,34.99246854171329,149.999892834159,35.000001642993745,0.007531102155119342,5759.883205359058,5609.883312524902
3.75,1.999125742202774e-06,34.99244855044501,149.99989283409778,35.000001642993745,0.007551093425683284,5774.883194642409,5624.883301808315
3.7600000000000002,1.9991234584954273e-06,34.992428559199574,149.99989283403653,35.000001642993745,0.0075710846734043154,5789.8831839257555,5639.883291091722
3.77,1.9991211747933006e-06,34.99240856797698,149.9998928339753,35.000001642993745,0.007591075898282434,5804.883173209095,5654.883280375122
3.7800000000000002,1.9991188910963937e-06,34.99238857677723,149.9998928339141,35.000001642993745,0.0076110671003176405,5819.883162492428,5669.883269658518
3.79,1.9991166074047075e-06,34.99236858560032,149.99989283385287,35.000001642993745,0.007631058279509935,5834.883151775755,5684.883258941905
3.8000000000000003,1.999114323718241e-06,34.992348594446256,149.99989283379165,35.000001642993745,0.007651049435859317,5849.8831410590765,5699.883248225287
3.81,1.999112040036995e-06,34.99232860331503,149.99989283373043,35.000001642993745,0.007671040569365787,5864.88313034239,5714.883237508664
3.8200000000000003,1.9991097563609693e-06,34.99230861220665,149.9998928336692,35.000001642993745,0.0076910316800293445,5879.8831196257,5729.883226792033
3.83,1.9991074726901638e-06,34.99228862112111,149.999892833608,35.000001642993745,0.007711022767849989,5894.883108909002,5744.883216075397
3.84,1.999105189024578e-06,34.99226863005842,149.99989283354674,35.000001642993745,0.007731013832827722,5909.883098192298,5759.883205358754
3.85,1.999102905364213e-06,34.99224863901857,149.99989283348552,35.000001642993745,0.007751004874962543,5924.8830874755895,5774.883194642107
3.86,1.999100621709068e-06,34.99222864800156,149.9998928334243,35.000001642993745,0.00777099589425445,5939.883076758873,5789.883183925452
3.87,1.9990983380591425e-06,34.992208657007396,149.99989283336308,35.000001642993745,0.0077909868907034465,5954.883066042152,5804.883173208791
3.88,1.999096054414438e-06,34.99218866603607,149.99989283330186,35.000001642993745,0.00781097786430953,5969.883055325423,5819.883162492125
3.89,1.999093770774953e-06,34.99216867508759,149.99989283324064,35.000001642993745,0.007830968815072701,5984.8830446086895,5834.883151775452
3.9,1.999091487140689e-06,34.992148684161954,149.99989283317942,35.000001642993745,0.007850959742992962,5999.883033891949,5849.883141058773
3.91,1.9990892035116447e-06,34.99212869325916,149.99989283311817,35.000001642993745,0.007870950648070307,6014.883023175203,5864.883130342088
3.92,1.9990869198878203e-06,34.99210870237921,149.99989283305695,35.000001642993745,0.007890941530304743,6029.88301245845,5879.883119625396
3.93,1.9990846362692165e-06,34.9920887115221,149.99989283299573,35.000001642993745,0.007910932389696266,6044.883001741691,5894.8831089087
3.94,1.9990823526558326e-06,34.99206872068784,149.9998928329345,35.000001642993745,0.007930923226244875,6059.882991024927,5909.8830981919955
3.95,1.999080069047669e-06,34.992048729876416,149.9998928328733,35.000001642993745,0.007950914039950574,6074.882980308156,5924.883087475287
3.96,1.9990777854447256e-06,34.992028739087836,149.99989283281207,35.000001642993745,0.007970904830813358,6089.882969591379,5939.88307675857
3.97,1.9990755018470025e-06,34.9920087483221,149.99989283275085,35.000001642993745,0.00799089559883323,6104.882958874597,5954.883066041848
3.98,1.999073218254499e-06,34.99198875757921,149.99989283268962,35.000001642993745,0.008010886344010192,6119.882948157807,5969.88305532512
3.99,1.999070934667216e-06,34.99196876685916,149.99989283262838,35.000001642993745,0.008030877066344241,6134.8829374410125,5984.883044608387
4.0,1.9990686510851534e-06,34.99194877616195,149.99989283256716,35.000001642993745,0.008050867765835377,6149.88292672421,5999.883033891646
4.01,1.999066367508311e-06,34.99192878548759,149.99989283250594,35.000001642993745,0.0080708584424836,6164.882916007402,6014.8830231749
4.0200000000000005,1.9990640839366887e-06,34.991908794836064,149.99989283244471,35.000001642993745,0.008090849096288915,6179.882905290589,6029.883012458148
4.03,1.9990618003702864e-06,34.991888804207385,149.9998928323835,35.000001642993745,0.008110839727251313,6194.88289457377,6044.883001741389
4.04,1.9990595168091042e-06,34.99186881360155,149.99989283232227,35.000001642993745,0.0081308303353708,6209.882883856943,6059.882991024624
4.05,1.9990572332531424e-06,34.99184882301856,149.99989283226105,35.000001642993745,0.008150820920647374,6224.882873140111,6074.882980307853
4.0600000000000005,1.999054949702401e-06,34.9918288324584,149.99989283219983,35.000001642993745,0.008170811483081037,6239.882862423274,6089.882969591077
4.07,1.9990526661568795e-06,34.9918088419211,149.99989283213858,35.000001642993745,0.008190802022671789,6254.8828517064285,6104.882958874294
4.08,1.999050382616578e-06,34.99178885140663,149.99989283207736,35.000001642993745,0.008210792539419625,6269.882840989578,6119.882948157504
4.09,1.9990480990814968e-06,34.991768860915016,149.99989283201614,35.000001642993745,0.00823078303332455,6284.882830272722,6134.882937440709
4.1,1.999045815551636e-06,34.99174887044624,149.99989283195492,35.000001642993745,0.008250773504386563,6299.882819555858,6149.882926723906
4.11,1.9990435320269947e-06,34.9917288800003,149.9998928318937,35.000001642993745,0.008270763952605667,6314.882808838991,6164.8829160071
4.12,1.9990412485075743e-06,34.991708889577204,149.99989283183248,35.000001642993745,0.008290754377981855,6329.882798122115,6179.882905290286
4.13,1.9990389649933737e-06,34.99168889917696,149.99989283177126,35.000001642993745,0.008310744780515132,6344.882787405234,6194.882894573466
4.14,1.9990366814843934e-06,34.99166890879955,149.99989283171,35.000001642993745,0.008330735160205495,6359.882776688346,6209.88288385664
4.15,1.9990343979806333e-06,34.99164891844499,149.9998928316488,35.000001642993745,0.008350725517052949,6374.882765971454,6224.882873139809
4.16,1.999032114482093e-06,34.991628928113265,149.99989283158757,35.000001642993745,0.00837071585105749,6389.8827552545545,6239.88286242297
4.17,1.9990298309887736e-06,34.991608937804386,149.99989283152635,35.000001642993745,0.008390706162219114,6404.882744537648,6254.882851706126
4.18,1.999027547500674e-06,34.99158894751835,149.99989283146513,35.000001642993745,0.00841069645053783,6419.882733820737,6269.882840989275
4.19,1.9990252640177945e-06,34.99156895725516,149.9998928314039,35.000001642993745,0.008430686716013634,6434.882723103819,6284.88283027242
