t,V,K_i,Na_i,Ca_i,Or4,Cr1,Cr2,Cr3,Ir5,BCr1,BCr2,BCr3,BOr4,BIr5,Xs,s,r,m,h,j,Ca_ss,d,f,f2,fCass,Ca_SR,R_prime
2.42,-86.446965673997,141.01671213494262,7.940158348394315,0.0001091690971351148,0.01379040198017487,0.9787985779004856,0.00314772510957574,0.002886580362477117,0.0013767146472872718,0.0,0.0,0.0,0.0,0.0,0.0030280940060030074,0.9999995763399332,2.0435651235421432e-08,0.0013239096555025236,0.7767864061542233,0.7766054132577731,0.00018889599921270348,5.0658160155151375e-06,0.9999011658308355,0.999501075269108,0.999999833621597,2.765646862327552,0.9865364923298869
2.43,-86.44695524371164,141.0167121849443,7.940158312618416,0.00010916897046849167,0.013789536782560822,0.9787995841831445,0.003147730506612084,0.0028865235210899782,0.0013766250065932622,0.0,0.0,0.0,0.0,0.0,0.003028086285327905,0.9999995748299296,2.0433728780004794e-08,0.00132391260300534,0.7767863096306657,0.7766054301224218,0.00018889433540283796,5.065823697924331e-06,0.9999011705287745,0.9995010795538393,0.9999998329457067,2.765647054068545,0.9865370530412849
2.44,-86.4469448287979,141.01671223494498,7.940158276842315,0.00010916884381030381,0.01378867161593166,0.9788005904212023,0.0031477358999650786,0.002886466666497449,0.0013765353964041813,0.0,0.0,0.0,0.0,0.0,0.003028078565882564,0.9999995733217195,2.0431811660484254e-08,0.0013239155461706737,0.7767862128640133,0.7766054469472176,0.00018889267163897796,5.06583136539916e-06,0.9999011752257484,0.9995010838373157,0.9999998322699111,2.7656472457939456,0.9865376137255777
2.45,-86.44693442923221,141.0167122849446,7.940158241066013,0.00010916871716055057,0.013787806480525282,0.9788015966146469,0.0031477412896373,0.002886409798711372,0.0013764458164797458,0.0,0.0,0.0,0.0,0.0,0.0030280708476664005,0.999999571815301,2.042989986035648e-08,0.001323918485005148,0.7767861158553003,0.7766054637322252,0.00018889100792112155,5.065839018282256e-06,0.9999011799217576,0.9995010881195381,0.9999998315942102,2.765647437503754,0.9865381743827664
2.46,-86.44692404499102,141.01671233494318,7.940158205289509,0.00010916859051923134,0.013786941376579584,0.9788026027634664,0.0031477466756313246,0.0028863529177435895,0.0013763562665796735,0.0,0.0,0.0,0.0,0.0,0.003028063130678833,0.9999995703106714,2.0427993363118138e-08,0.0013239214195153847,0.7767860186055613,0.7766054804775092,0.00018888934424926665,5.065846656916249e-06,0.9999011846168024,0.999501092400507,0.9999998309186039,2.765647629197972,0.9865387350128525
2.47,-86.44691367605078,141.01671238494075,7.940158169512804,0.00010916846388634547,0.01378607630433246,0.9788036088676488,0.0031477520579497285,0.0028862960236059445,0.0013762667464636811,0.0,0.0,0.0,0.0,0.0,0.003028055414919279,0.9999995688078288,2.0426092152265895e-08,0.0013239243497080067,0.7767859211158306,0.7766054971831345,0.00018888768062341133,5.065854281643772e-06,0.9999011893108829,0.9995010966802229,0.9999998302430924,2.7656478208765995,0.9865392956158373
2.48,-86.44690332238795,141.01671243493726,7.940158133735898,0.00010916833726189235,0.013785211264021803,0.978804614927182,0.0031477574365950884,0.002886239116310279,0.0013761772558914865,0.0,0.0,0.0,0.0,0.0,0.003028047700387156,0.9999995673067708,2.0424196211296416e-08,0.001323927275589636,0.7767858233871424,0.7766055138491659,0.00018888601704355353,5.065861892807456e-06,0.9999011940039992,0.9995011009586866,0.9999998295676753,2.7656480125396388,0.9865398561917222
2.49,-86.44689298397896,141.01671248493278,7.940158097958791,0.0001091682106458713,0.01378434625588551,0.9788056209420538,0.0031477628115699793,0.002886182195868437,0.0013760877946228066,0.0,0.0,0.0,0.0,0.0,0.0030280399870818825,0.9999995658074953,2.042230552370637e-08,0.0013239301971668955,0.7767857254205314,0.7766055304756678,0.00018888435350969125,5.065869490749932e-06,0.9999011986961519,0.9995011052358985,0.999999828892353,2.7656482041870905,0.9865404167405084
2.5,-86.44688266080024,141.01671253492725,7.940158062181483,0.00010916808403828174,0.013783481280161474,0.9788066269122525,0.003147768182876978,0.0028861252622922606,0.0013759983624173587,0.0,0.0,0.0,0.0,0.0,0.003028032275002876,0.9999995643099998,2.042042007299242e-08,0.0013239331144464074,0.7767856272170317,0.7766055470627053,0.00018888269002182253,5.065877075813832e-06,0.999901203387341,0.9995011095118594,0.9999998282171253,2.765648395818955,0.9865409772621975
2.5100000000000002,-86.44687235282828,141.0167125849207,7.9401580264039735,0.00010916795743912301,0.013782616337087593,0.9788076328377658,0.0031477735505186606,0.0028860683155935924,0.0013759089590348601,0.0,0.0,0.0,0.0,0.0,0.0030280245641495533,0.9999995628142824,2.0418539842651237e-08,0.0013239360274347942,0.7767855287776778,0.7766055636103429,0.0001888810265799453,5.0658846483417865e-06,0.9999012080775667,0.9995011137865697,0.9999998275419921,2.7656485874352343,0.9865415377567904
2.52,-86.44686206003949,141.01671263491312,7.940157990626264,0.00010916783084839447,0.01378175142690176,0.9788086387185819,0.0031477789144976035,0.002886011355784275,0.0013758195842350283,0.0,0.0,0.0,0.0,0.0,0.003028016854521333,0.9999995613203406,2.0416664816179483e-08,0.001323938936138678,0.7767854301035041,0.7766055801186456,0.00018887936318405762,5.065892208676428e-06,0.9999012127668293,0.9995011180600302,0.9999998268669535,2.7656487790359288,0.986542098224289
2.5300000000000002,-86.44685178241033,141.01671268490452,7.940157954848353,0.00010916770426609552,0.013780886549841869,0.9788096445546886,0.0031477842748163826,0.0028859543828761514,0.0013757302377775803,0.0,0.0,0.0,0.0,0.0,0.003028009146117633,0.9999995598281723,2.0414794977073828e-08,0.0013239418405646818,0.7767853311955448,0.7766055965876778,0.00018887769983415745,5.065899757160388e-06,0.999901217455129,0.9995011223322413,0.9999998261920097,2.76564897062104,0.986542658664694
2.54,-86.44684151991727,141.0167127348949,7.940157919070242,0.00010916757769222548,0.013780021706145817,0.9788106503460738,0.003147789631477574,0.002885897396881064,0.0013756409194222337,0.0,0.0,0.0,0.0,0.0,0.00302800143893787,0.9999995583377753,2.041293030883094e-08,0.0013239447407194277,0.7767852320548345,0.7766056130175044,0.0001888760365302428,5.065907294136297e-06,0.9999012221424661,0.9995011266032037,0.9999998255171603,2.7656491621905688,0.9865432190780072
2.5500000000000003,-86.44683127253671,141.01671278488425,7.94015788329193,0.00010916745112678376,0.013779156896051498,0.9788116560927258,0.003147794984483754,0.002885840397810856,0.0013755516289287054,0.0,0.0,0.0,0.0,0.0,0.003027993732981463,0.9999995568491472,2.041107079494748e-08,0.001323947636609538,0.7767851326824075,0.7766056294081902,0.00018887437327231164,5.065914819946788e-06,0.9999012268288408,0.999501130872918,0.9999998248424053,2.765649353744516,0.9865437794642299
2.56,-86.44682104024514,141.0167128348726,7.940157847513419,0.00010916732456976971,0.013778292119796805,0.9788126617946322,0.0031478003338374985,0.00288578338567737,0.001375462366056713,0.0,0.0,0.0,0.0,0.0,0.0030279860282478284,0.9999995553622859,2.040921641892012e-08,0.0013239505282416355,0.776785033079298,0.7766056457597998,0.00018887271006036197,5.06592233493449e-06,0.9999012315142533,0.9995011351413848,0.999999824167745,2.765649545282883,0.9865443398233632
2.57,-86.44681082301898,141.01671288485994,7.940157811734705,0.00010916719802118268,0.013777427377619637,0.9788136674517811,0.0031478056795413837,0.0028857263604924483,0.0013753731305659737,0.0,0.0,0.0,0.0,0.0,0.003027978324736385,0.9999995538771892,2.0407367164245525e-08,0.0013239534156223424,0.7767849332465405,0.776605662072398,0.0001888710468943918,5.0659298394420356e-06,0.9999012361987037,0.9995011394086049,0.9999998234931793,2.765649736805671,0.9865449001554085
2.58,-86.4468006208347,141.01671293484625,7.940157775955793,0.00010916707148102206,0.013776562669757885,0.9788146730641606,0.0031478110215979863,0.002885669322267934,0.0013752839222162046,0.0,0.0,0.0,0.0,0.0,0.00302797062244655,0.9999995523938546,2.040552301442036e-08,0.0013239562987582814,0.7767848331851696,0.7766056783460497,0.00018886938377439915,5.065937333812057e-06,0.9999012408821926,0.9995011436745784,0.999999822818708,2.7656499283128806,0.9865454604603673
2.59,-86.44679043366871,141.01671298483157,7.94015774017668,0.00010916694494928723,0.013775697996449447,0.9788156786317584,0.003147816360009882,0.00288561227101567,0.0013751947407671234,0.0,0.0,0.0,0.0,0.0,0.003027962921377741,0.9999995509122802,2.0403683952941292e-08,0.0013239591776560745,0.7767847328962192,0.7766056945808193,0.00018886772070038197,5.065944818387185e-06,0.9999012455647198,0.9995011479393064,0.9999998221443313,2.765650119804513,0.9865460207382408
2.6,-86.4467802614975,141.01671303481587,7.940157704397367,0.0001091668184259775,0.013774833357932215,0.9788166841545628,0.003147821694779647,0.0028855552067474986,0.001375105585978447,0.0,0.0,0.0,0.0,0.0,0.003027955221529376,0.9999995494324635,2.040184996330499e-08,0.0013239620523223445,0.776784632380724,0.7766057107767717,0.00018886605767233828,5.065952293510052e-06,0.9999012502462858,0.9995011522027893,0.999999821470049,2.7656503112805693,0.9865465809890304
2.61,-86.44677010429749,141.01671308479914,7.9401576686178545,0.00010916669191109231,0.013773968754444086,0.9788176896325614,0.0031478270259098573,0.0028854981294752628,0.0013750164576098929,0.0,0.0,0.0,0.0,0.0,0.0030279475229008724,0.9999995479544024,2.0400021029008116e-08,0.0013239649227637137,0.7767845316397184,0.7766057269339717,0.00018886439469026608,5.065959759523287e-06,0.9999012549268909,0.9995011564650277,0.9999998207958612,2.7656505027410505,0.9865471412127373
2.62,-86.44675996204514,141.0167131347814,7.940157632838142,0.00010916656540463097,0.013773104186222955,0.9788186950657426,0.0031478323534030895,0.0028854410392108046,0.0013749273554211781,0.0,0.0,0.0,0.0,0.0,0.0030279398254916485,0.9999995464780946,2.0398197133547342e-08,0.0013239677889868044,0.7767844306742365,0.776605743052484,0.00018886273175416335,5.065967216769524e-06,0.9999012596065351,0.9995011607260222,0.9999998201217679,2.765650694185958,0.9865477014093631
2.63,-86.44674983471688,141.0167131847627,7.940157597058229,0.00010916643890659288,0.013772239653506714,0.9788197004540939,0.0031478376772619194,0.002885383935965968,0.0013748382791720203,0.0,0.0,0.0,0.0,0.0,0.0030279321293011216,0.9999995450035379,2.039637826041933e-08,0.0013239706509982393,0.7767843294853131,0.7766057591323732,0.00018886106886402808,5.065974665591393e-06,0.9999012642852186,0.9995011649857735,0.9999998194477691,2.765650885615292,0.9865482615789088
2.64,-86.44673972228918,141.01671323474298,7.940157561278117,0.00010916631241697738,0.013771375156533263,0.9788207057976036,0.0031478429974889236,0.0028853268197525945,0.0013747492286221364,0.0,0.0,0.0,0.0,0.0,0.0030279244343287093,0.9999995435307301,2.039456439312075e-08,0.0013239735088046408,0.7767842280739821,0.7766057751737042,0.00018885940601985827,5.065982106331526e-06,0.999901268962942,0.999501169244282,0.9999998187738647,2.7656510770290548,0.986548821721376
2.65,-86.44672962473847,141.01671328472224,7.940157525497805,0.00010916618593578386,0.013770510695540491,0.9788217110962596,0.0031478483140866776,0.0028852696905825276,0.001374660203531244,0.0,0.0,0.0,0.0,0.0,0.0030279167405738295,0.9999995420596689,2.0392755515148267e-08,0.001323976362412631,0.7767841264412781,0.7766057911765417,0.00018885774322165193,5.065989539332554e-06,0.9999012736397052,0.9995011735015484,0.9999998181000547,2.7656512684272463,0.9865493818367659
2.66,-86.4467195420412,141.0167133347005,7.940157489717294,0.00010916605946301168,0.013769646270766297,0.9788227163500498,0.0031478536270577577,0.0028852125484676093,0.0013745712036590603,0.0,0.0,0.0,0.0,0.0,0.0030279090480359,0.999999540590352,2.0390951609998547e-08,0.001323979211828833,0.7767840245882355,0.7766058071409504,0.00018885608046940707,5.065996964937109e-06,0.9999012783155085,0.9995011777575735,0.9999998174263391,2.765651459809868,0.9865499419250798
2.67,-86.44670947417382,141.0167133846778,7.940157453936584,0.00010916593299866021,0.013768781882448575,0.9788237215589622,0.0031478589364047405,0.0028851553934196835,0.0013744822287653023,0.0,0.0,0.0,0.0,0.0,0.003027901356714338,0.9999995391227774,2.038915266116826e-08,0.0013239820570598686,0.7767839225158887,0.7766058230669951,0.00018885441776312164,5.066004383487821e-06,0.9999012829903521,0.9995011820123576,0.999999816752718,2.7656516511769214,0.9865505019863192
2.68,-86.44669942111278,141.01671343465404,7.940157418155674,0.0001091658065427288,0.01376791753082522,0.9788247267229848,0.003147864242130202,0.0028850982254505914,0.0013743932786096879,0.0,0.0,0.0,0.0,0.0,0.0030278936666085624,0.9999995376569426,2.0387358652154066e-08,0.0013239848981123604,0.7767838202252719,0.7766058389547404,0.00018885275510279365,5.066011795327324e-06,0.9999012876642362,0.9995011862659015,0.9999998160791912,2.7656518425284067,0.9865510620204854
2.69,-86.44668938283452,141.01671348462932,7.940157382374564,0.00010916568009521684,0.013767053216134126,0.9788257318421056,0.003147869544236718,0.002885041044572177,0.0013743043529519335,0.0,0.0,0.0,0.0,0.0,0.0030278859777179896,0.9999995361928454,2.038556956645264e-08,0.0013239877349929309,0.7767837177174196,0.7766058548042513,0.0001888510924884211,5.066019200798247e-06,0.9999012923371613,0.9995011905182056,0.9999998154057588,2.765652033864326,0.9865516220275795
2.7,-86.44667935931548,141.0167135346036,7.9401573465932564,0.00010916555365612369,0.01376618893861319,0.9788267369163125,0.003147874842726865,0.0028849838507962826,0.0013742154515517574,0.0,0.0,0.0,0.0,0.0,0.003027878290042038,0.9999995347304838,2.0383785387560643e-08,0.0013239905677082026,0.7767836149933662,0.7766058706155922,0.00018884942992000202,5.066026600243223e-06,0.9999012970091274,0.9995011947692708,0.9999998147324208,2.765652225184679,0.9865521820076032
2.71,-86.44666935053213,141.0167135845769,7.940157310811749,0.0001091654272254487,0.013765324698500303,0.9788277419455934,0.0031478801376032192,0.0028849266441347506,0.0013741265741688761,0.0,0.0,0.0,0.0,0.0,0.0030278706035801253,0.9999995332698552,2.038200609897474e-08,0.0013239933962647978,0.7767835120541461,0.776605886388828,0.00018884776739753437,5.066033994004883e-06,0.9999013016801348,0.9995011990190975,0.9999998140591772,2.765652416489468,0.9865527419605575
2.72,-86.44665935646091,141.0167136345492,7.940157275030043,0.00010916530080319128,0.013764460496033363,0.9788287469299364,0.003147885428868356,0.0028848694245994237,0.001374037720563007,0.0,0.0,0.0,0.0,0.0,0.003027862918331669,0.9999995318109577,2.0380231684191603e-08,0.0013239962206693392,0.7767834089007934,0.7766059021240235,0.00018884610492101613,5.0660413824258575e-06,0.9999013063501836,0.9995012032676862,0.9999998133860278,2.7656526077786934,0.9865533018864439
2.73,-86.44664937707826,141.0167136845205,7.940157239248138,0.00010916517438935074,0.013763596331450264,0.9788297518693294,0.003147890716524853,0.0028848121922021453,0.001373948890493868,0.0,0.0,0.0,0.0,0.0,0.0030278552342960867,0.9999995303537889,2.0378462126707897e-08,0.0013239990409284487,0.7767833055343428,0.7766059178212432,0.00018884444249044532,5.066048765848779e-06,0.9999013110192742,0.9995012075150378,0.9999998127129729,2.7656527990523565,0.9865538617852637
2.74,-86.44663941236061,141.01671373449082,7.940157203466034,0.00010916504798392649,0.013762732204988902,0.9788307567637604,0.0031478960005752853,0.0028847549469547575,0.0013738600837211756,0.0,0.0,0.0,0.0,0.0,0.0030278475514727964,0.9999995288983465,2.0376697410020285e-08,0.0013240018570487495,0.7767832019558286,0.7766059334805522,0.00018884278010581994,5.066056144616279e-06,0.9999013156874067,0.9995012117611527,0.9999998120400123,2.7656529903104583,0.9865544216570183
2.75,-86.44662946228445,141.01671378446017,7.940157167683733,0.00010916492158691788,0.013761868116887172,0.9788317616132174,0.003147901281022229,0.002884697688869103,0.0013737713000046476,0.0,0.0,0.0,0.0,0.0,0.003027839869861216,0.9999995274446284,2.037493751762544e-08,0.0013240046690368634,0.776783098166285,0.7766059491020149,0.00018884111776713798,5.066063519070988e-06,0.9999013203545815,0.9995012160060315,0.999999811367146,2.7656531815529997,0.986554981501709
2.7600000000000002,-86.44661952682618,141.01671383442851,7.940157131901231,0.00010916479519832426,0.013761004067382966,0.9788327664176883,0.003147906557868261,0.0028846404179570253,0.001373682539104001,0.0,0.0,0.0,0.0,0.0,0.003027832189460763,0.9999995259926323,2.037318243302002e-08,0.001324007476899413,0.7767829941667466,0.7766059646856962,0.0001888394554743974,5.066070889555539e-06,0.9999013250207986,0.9995012202496749,0.9999998106943739,2.765653372779982,0.986555541319337
2.77,-86.44660960596228,141.0167138843959,7.940157096118533,0.00010916466881814503,0.01376014005671418,0.9788337711771611,0.0031479118311159566,0.002884583134230366,0.0013735938007789531,0.0,0.0,0.0,0.0,0.0,0.003027824510270855,0.999999524542356,2.03714321397007e-08,0.0013240102806430208,0.7767828899582475,0.7766059802316608,0.00018883779322759626,5.066078256412561e-06,0.9999013296860585,0.9995012244920835,0.9999998100216962,2.765653563991406,0.9865561011099039
2.7800000000000002,-86.44659969966919,141.0167139343623,7.940157060335635,0.00010916454244637955,0.013759276085118713,0.9788347758916237,0.003147917100767893,0.0028845258377009687,0.0013735050847892216,0.0,0.0,0.0,0.0,0.0,0.0030278168322909094,0.9999995230937971,2.0369686621164143e-08,0.0013240130802743093,0.7767827855418223,0.7766059957399735,0.00018883613102673252,5.066085619984688e-06,0.9999013343503612,0.9995012287332578,0.9999998093491128,2.7656537551872726,0.9865566608734108
2.79,-86.44658980792335,141.0167139843277,7.94015702455254,0.00010916441608302718,0.013758412152834455,0.9788357805610642,0.003147922366826645,0.0028844685283806754,0.0013734163908945233,0.0,0.0,0.0,0.0,0.0,0.0030278091555203447,0.9999995216469536,2.0367945860907013e-08,0.001324015875799901,0.7767826809185054,0.7766060112106988,0.00018883446887180418,5.0660929806145495e-06,0.999901339013707,0.9995012329731984,0.9999998086766236,2.7656539463675838,0.9865572206098591
2.8000000000000003,-86.4465799307012,141.01671403429214,7.940156988769245,0.00010916428972808728,0.013757548260099303,0.9788367851854706,0.00314792762929479,0.0028844112062813296,0.0013733277188545754,0.0,0.0,0.0,0.0,0.0,0.003027801479958578,0.9999995202018231,2.036620984242598e-08,0.001324018667226418,0.776782576089331,0.7766060266439018,0.00018883280676280922,5.066100338644778e-06,0.9999013436760962,0.999501237211906,0.9999998080042286,2.7656541375323394,0.9865577803192501
2.81,-86.44657006797921,141.0167140842556,7.940156952985753,0.00010916416338155922,0.013756684407151151,0.9788377897648306,0.0031479328881749034,0.0028843538714147733,0.0013732390684290958,0.0,0.0,0.0,0.0,0.0,0.0030277938056050275,0.9999995187584035,2.036447854921771e-08,0.0013240214545604829,0.7767824710553336,0.776606042039647,0.00018883114469974566,5.0661076944180055e-06,0.999901348337529,0.9995012414493811,0.999999807331928,2.7656543286815416,0.9865583400015853
2.82,-86.44656021973381,141.01671413421806,7.940156917202064,0.00010916403704344237,0.013755820594227895,0.9788387942991325,0.0031479381434695616,0.0028842965237928495,0.0013731504393778011,0.0,0.0,0.0,0.0,0.0,0.0030277861324591107,0.9999995173166925,2.0362751964778873e-08,0.0013240242378087183,0.7767823658175474,0.7766060573979991,0.00018882948268261147,5.066115048276862e-06,0.9999013529980055,0.9995012456856244,0.9999998066597214,2.7656545198151905,0.9865588996568658
2.83,-86.44655038594145,141.0167141841796,7.940156881418176,0.00010916391071373611,0.013754956821567427,0.978839798788364,0.003147943395181341,0.002884239163427401,0.0013730618314604093,0.0,0.0,0.0,0.0,0.0,0.003027778460520245,0.9999995158766878,2.0361030072606128e-08,0.0013240270169777464,0.776782260377007,0.776606072719023,0.00018882782071140468,5.0661224005639795e-06,0.9999013576575262,0.9995012499206365,0.9999998059876092,2.7656547109332874,0.9865594592850933
2.84,-86.44654056684749,141.01671423414012,7.94015684563409,0.00010916378439244067,0.01375409307833787,0.9788408032322591,0.0031479486436307752,0.002884181790369919,0.001372973255402961,0.0,0.0,0.0,0.0,0.0,0.0030277707897932945,0.9999995144384084,2.0359313199418837e-08,0.001324029791999197,0.7767821547158741,0.7766060880020395,0.00018882615878614128,5.066129718339058e-06,0.9999013623160902,0.9995012541544135,0.9999998053155913,2.765654902035833,0.9865600188862681
2.85,-86.44653076383709,141.01671428409955,7.9401568098498,0.00010916365807956008,0.013753229306785929,0.9788418076294741,0.003147953890486125,0.0028841244048399524,0.0013728847684143955,0.0,0.0,0.0,0.0,0.0,0.0030277631203062083,0.9999995130019631,2.0357603126752507e-08,0.0013240325624868253,0.7767820487363143,0.7766061032432167,0.0001888244969069138,5.066136827585615e-06,0.9999013669736939,0.9995012583869329,0.9999998046436674,2.765655093122825,0.986560578460389
2.86,-86.44652097530603,141.016714334058,7.940156774065311,0.00010916353177508848,0.013752365572218848,0.9788428119814913,0.003147959133880976,0.002884067006616286,0.0013727963057931936,0.0,0.0,0.0,0.0,0.0,0.00302775545202639,0.9999995115672251,2.0355897820603763e-08,0.0013240353288880725,0.7767819425502981,0.7766061184469916,0.00018882283507361413,5.06614392428695e-06,0.9999013716303421,0.9995012626182213,0.9999998039718379,2.7656552841942683,0.9865611380074605
2.87,-86.44651120123235,141.0167143840155,7.940156738280625,0.00010916340547902526,0.01375150187480864,0.9788438162882968,0.003147964373819796,0.002884009595710998,0.0013727078673643415,0.0,0.0,0.0,0.0,0.0,0.00302774778495329,0.9999995101341922,2.0354197266512056e-08,0.001324038091209114,0.7767818361587475,0.7766061336134245,0.00018882117328624046,5.066151008587601e-06,0.999901376286035,0.9995012668482792,0.9999998033001025,2.7656554752501634,0.9865616975274838
2.88,-86.44650144159412,141.016714433972,7.940156702495742,0.00010916327919136978,0.013750638214727313,0.9788448205498772,0.003147969610307054,0.002883952172136168,0.0013726194529528257,0.0,0.0,0.0,0.0,0.0,0.003027740119086359,0.9999995087028625,2.0352501450016842e-08,0.0013240408494561266,0.7767817295625846,0.7766061487425757,0.00018881951154479088,5.066158080632107e-06,0.9999013809407727,0.9995012710771072,0.9999998026284612,2.765655666290512,0.9865622570204604
2.89,-86.44649169636939,141.01671448392756,7.94015666671066,0.00010916315291212141,0.013749774592146878,0.978845824766219,0.0031479748433472184,0.0028838947359038744,0.0013725310623836325,0.0,0.0,0.0,0.0,0.0,0.0030277324544250466,0.9999995072732336,2.0350810356657566e-08,0.001324043603635286,0.7767816227627314,0.7766061638345056,0.00018881784984926348,5.0661651405650075e-06,0.9999013855945557,0.999501275304706,0.9999998019569141,2.7656558573153145,0.9865628164863915
2.9,-86.4464819655362,141.01671453388215,7.940156630925381,0.00010916302664127954,0.013748911007239345,0.9788468289373086,0.003147980072944758,0.002883837287026195,0.0013724426954817486,0.0,0.0,0.0,0.0,0.0,0.0030277247909688033,0.9999995058453035,2.0349123971973684e-08,0.0013240463537527683,0.77678151576011,0.7766061788892744,0.00018881618819965634,5.06617218853084e-06,0.9999013902473839,0.999501279531076,0.9999998012854612,2.7656560483245722,0.9865633759252785
2.91,-86.44647224907257,141.01671458383575,7.9401565951399045,0.00010916290037884351,0.013748047460176726,0.9788478330631324,0.0031479852991041415,0.00288377982551521,0.0013723543520721597,0.0,0.0,0.0,0.0,0.0,0.0030277171287170787,0.9999995044190703,2.0347442281504646e-08,0.0013240490998147499,0.7767814085556423,0.7766061939069425,0.00018881452659596758,5.066179224674144e-06,0.9999013948992578,0.9995012837562179,0.9999998006141023,2.7656562393182864,0.9865639353371227
2.92,-86.44646254695658,141.01671463378838,7.940156559354231,0.00010916277412481274,0.013747183951131028,0.9788488371436769,0.003147990521829837,0.002883722351382997,0.001372266031979853,0.0,0.0,0.0,0.0,0.0,0.0030277094676693234,0.9999995029945316,2.0345765270789902e-08,0.0013240518418274063,0.7767813011502505,0.7766062088875701,0.00018881286503819532,5.066186249139459e-06,0.9999013995501774,0.9995012879801322,0.9999997999428376,2.7656564302964584,0.9865644947219255
2.93,-86.44645285916627,141.01671468374008,7.94015652356836,0.00010916264787918655,0.013746320480274262,0.9788498411789286,0.0031479957411263133,0.0028836648646416345,0.0013721777350298144,0.0,0.0,0.0,0.0,0.0,0.0030277018078249873,0.9999995015716854,2.0344092925368903e-08,0.0013240545797969141,0.7767811935448565,0.7766062238312176,0.00018881120352633765,5.066193262071324e-06,0.9999014042001431,0.9995012922028195,0.9999997992716669,2.7656566212590885,0.9865650540796882
2.94,-86.44644318567968,141.0167147336908,7.940156487782292,0.00010916252164196435,0.013745457047778438,0.9788508451688739,0.003148000956998039,0.002883607365303202,0.0013720894610470304,0.0,0.0,0.0,0.0,0.0,0.0030276941491835206,0.9999995001505295,2.0342425230781102e-08,0.0013240573137294493,0.7767810857403826,0.7766062387379453,0.00018880954206039268,5.0662002636142764e-06,0.999901408849155,0.9995012964242804,0.9999997986005904,2.7656568122061778,0.9865656134104122
2.95,-86.44643352647488,141.01671478364057,7.940156451996026,0.00010916239541314549,0.013744593653815567,0.9788518491134992,0.003148006169449483,0.002883549853379778,0.0013720012098564873,0.0,0.0,0.0,0.0,0.0,0.003027686491744373,0.999999498731062,2.034076217256595e-08,0.0013240600436311878,0.7767809777377506,0.7766062536078134,0.0001888078806403585,5.066207253912856e-06,0.9999014134972134,0.9995013006445155,0.9999997979296079,2.765657003137728,0.9865661727140985
2.96,-86.44642388152988,141.01671483358936,7.940156416209564,0.00010916226919272936,0.013743730298557659,0.9788528530127912,0.003148011378485113,0.002883492328883441,0.0013719129812831718,0.0,0.0,0.0,0.0,0.0,0.0030276788355069954,0.9999994973132806,2.0339103736262896e-08,0.001324062769508306,0.7767808695378826,0.7766062684408823,0.0001888062192662332,5.066214233111602e-06,0.9999014181443185,0.9995013048635253,0.9999997972587195,2.7656571940537398,0.9865667319907488
2.97,-86.44641425082276,141.0167148835372,7.940156380422904,0.00010916214298071532,0.013742866982176723,0.9788538568667361,0.0031480165841093984,0.0028834347918262697,0.00137182477515207,0.0,0.0,0.0,0.0,0.0,0.003027671180470838,0.9999994958971833,2.0337449907411394e-08,0.0013240654913669798,0.7767807611417007,0.7766062832372124,0.00018880455793801493,5.0662212013550525e-06,0.9999014227904707,0.9995013090813103,0.9999997965879251,2.7656573849542143,0.9865672912403644
2.98,-86.44640463433154,141.01671493348408,7.940156344636048,0.00010916201677710273,0.01374200370484477,0.9788548606753205,0.0031480217863268075,0.002883377242220343,0.001371736591288168,0.0,0.0,0.0,0.0,0.0,0.00302766352663535,0.9999994944827678,2.033580067155089e-08,0.0013240682092133852,0.776780652550127,0.7766062979968638,0.00018880289665570174,5.066228158787746e-06,0.9999014274356699,0.9995013132978713,0.9999997959172249,2.7656575758391524,0.9865678504629464
2.99,-86.4463950320343,141.01671498343003,7.940156308848995,0.000109161890581891,0.013741140466733808,0.9788558644385308,0.003148026985141809,0.002883319680077739,0.001371648429516453,0.0,0.0,0.0,0.0,0.0,0.003027655873999982,0.9999994930700323,2.0334156014220845e-08,0.0013240709230536985,0.7767805437640833,0.776606312719897,0.00018880123541929178,5.0662351055542235e-06,0.9999014320799166,0.9995013175132087,0.9999997952466185,2.7656577667085553,0.9865684096584962
3.0,-86.44638544390907,141.016715033375,7.940156273061746,0.00010916176439507948,0.013740277268015851,0.9788568681563534,0.0031480321805588706,0.0028832621054105372,0.001371560289661911,0.0,0.0,0.0,0.0,0.0,0.003027648222564184,0.9999994916589745,2.0332515920960704e-08,0.0013240736328940957,0.776780434784492,0.7766063274063721,0.0001887995742287831,5.0662420417990225e-06,0.9999014367232107,0.9995013217273232,0.9999997945761063,2.765657957562424,0.9865689688270154
3.0100000000000002,-86.44637586993389,141.01671508331904,7.940156237274299,0.00010916163821666754,0.013739414108862907,0.9788578718287748,0.003148037372582462,0.0028832045182308162,0.0013714721715495282,0.0,0.0,0.0,0.0,0.0,0.0030276405723274067,0.9999994902495922,2.0330880377309916e-08,0.0013240763387407527,0.7767803256122748,0.7766063420563496,0.00018879791308417385,5.066248967666681e-06,0.9999014413655528,0.9995013259402152,0.999999793905688,2.7656581484007594,0.9865695279685051
