t,x2,x3,x5,x6,x4,x7,x8,x9,x10,x10a,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
4.59,1.7900836788508366e-14,4.296019483648098e-17,6.732272408478352e-13,1.0279032415683808e-13,2.0196704508903288e-13,9.53530141696891e-16,3.1947157812545542e-15,7.412255614957314e-14,2.794603179619365e-13,6.469643258302346e-13,1.0054719994174509e-13,1.9928000582549517e-15,2.5224529069304964,95.0756262289555,2.4019208641137344,92.61171002893083,7.388289971069228,92.61171002893083,7.388289971069228,69.3173433983329,30.264353903087
4.6000000000000005,1.7902769219356332e-14,4.296366728593573e-17,6.732139697864383e-13,1.0280271143980534e-13,2.0196303428602075e-13,9.54265219052358e-16,3.197106382043478e-15,7.413063924995285e-14,2.793615903203539e-13,6.47055737307444e-13,1.0054796687775148e-13,1.9920331222485557e-15,2.521601022798617,95.0777212552323,2.400677721968812,92.61476026431579,7.385239735684264,92.61476026431579,7.385239735684263,69.30348498424658,30.277411902252524
4.61,1.7904678000104545e-14,4.296734423936958e-17,6.732007170252105e-13,1.0281511141230984e-13,2.0195902936307612e-13,9.549971489781096e-16,3.1994867060840882e-15,7.413862298139841e-14,2.7926388840095507e-13,6.471462144000647e-13,1.005487257824191e-13,1.991274217580934e-15,2.5207580451405964,95.07979423430342,2.399447720555711,92.61777850077567,7.382221499224385,92.61777850077567,7.382221499224385,69.2896853193236,30.290411311976595
4.62,1.7906563390843817e-14,4.297175723285585e-17,6.731874818328195e-13,1.0282752401014167e-13,2.0195503025982062e-13,9.557259464718231e-16,3.2018568026722136e-15,7.414650879336798e-14,2.791672005247574e-13,6.472357674295097e-13,1.0054947674763602e-13,1.9905232523640178e-15,2.5199238730256064,95.08184540934272,2.398230717631395,92.62076509598008,7.379234904019989,92.62076509598008,7.379234904019988,69.27594398541582,30.30335254972758
4.63,1.7908425642751363e-14,4.297608891547026e-17,6.731742648386622e-13,1.0283994917003707e-13,2.0195103691296006e-13,9.564516263112869e-16,3.2042167203650328e-15,7.415429807862387e-14,2.790715155593261e-13,6.473244062230412e-13,1.0055021986099203e-13,1.9897801390080127e-15,2.5190984099741844,95.08387501574478,2.3970265742807615,92.62372039563115,7.376279604368905,92.62372039563115,7.3762796043689045,69.26226057970945,30.316236017655836
4.64,1.791026500862566e-14,4.29804457014635e-17,6.731610657436554e-13,1.0285238682874454e-13,2.0194704926229035e-13,9.571742032709695e-16,3.2065665077141105e-15,7.416199223255125e-14,2.789768222569073e-13,6.474121407215408e-13,1.0055095521100026e-13,1.9890447889997816e-15,2.5182815586190186,95.08588328954714,2.3958351518335714,92.62664474642702,7.373355253573039,92.62664474642702,7.373355253573038,69.24863469644829,30.329062120851624
4.65,1.791208173856475e-14,4.298492546094891e-17,6.731478842593374e-13,1.0286483692340793e-13,2.0194306724823363e-13,9.578936920331762e-16,3.208906212964684e-15,7.41695926288238e-14,2.7888310952594556e-13,6.474989807301849e-13,1.0055168288495513e-13,1.988317115044908e-15,2.517473222895252,95.08787046397525,2.394656313129217,92.62953849074374,7.370461509256324,92.62953849074374,7.370461509256323,69.23506593443143,30.341831259855187
4.66,1.7913876079995995e-14,4.2989623943892966e-17,6.73134720101397e-13,1.0287729939156385e-13,2.0193909081185527e-13,9.586101071886614e-16,3.2112358840577353e-15,7.417710061957143e-14,2.7879036642921315e-13,6.475849359201616e-13,1.005524029689471e-13,1.9875970310529364e-15,2.516673308025389,95.08983676946633,2.393489922508006,92.63240196667198,7.367598033328078,92.63240196667198,7.367598033328077,69.22155389696157,30.354543830708334
4.67,1.791564828410325e-14,4.299385481654035e-17,6.731215737688161e-13,1.0288977417012262e-13,2.019351198892445e-13,9.593234634733999e-16,3.213555569426052e-15,7.41845176159931e-14,2.78698581481724e-13,6.476700164555051e-13,1.0055311555322301e-13,1.9868844467770256e-15,2.5158817149910107,95.09178244306,2.3923358419487144,92.63523552343088,7.364764476569181,92.63523552343088,7.36476447656918,69.20809817279394,30.36720024398609
4.68,1.791739859077548e-14,4.299800991186019e-17,6.731084446853979e-13,1.0290226119776163e-13,2.0193115442481852e-13,9.600337752124788e-16,3.2158653161245547e-15,7.419184489888346e-14,2.7860774429954643e-13,6.477542315211685e-13,1.0055382071959919e-13,1.9861792804008494e-15,2.5150983535144618,95.09370770634062,2.3911939401446425,92.63803948515454,7.361960514845527,92.63803948515454,7.361960514845526,69.19469838087375,30.379800880104877
4.69,1.7919127240139354e-14,4.300215168982293e-17,6.730953326058676e-13,1.0291476041309519e-13,2.019271943612051e-13,9.607410567453353e-16,3.2181651712599995e-15,7.419908376344488e-14,2.7851784433891107e-13,6.478375904487311e-13,1.0055451855108783e-13,1.9854814489122095e-15,2.514323132130761,95.09561278230326,2.3900640855657005,92.6408141785776,7.359185821422454,92.6408141785776,7.359185821422453,69.18135413612268,30.392346123501152
4.7,1.792083447031597e-14,4.300629907127683e-17,6.730822373302667e-13,1.0292727175503305e-13,2.0192323964126207e-13,9.614453223424595e-16,3.220455181710937e-15,7.420623549087229e-14,2.784288711431325e-13,6.479201024960069e-13,1.0055520913001243e-13,1.9847908699876053e-15,2.513555960131395,95.09749789204938,2.388946147818955,92.64355992760832,7.356440072391734,92.64355992760832,7.356440072391733,69.16806505613786,30.404836355939253
4.71,1.792252051703972e-14,4.30104843744135e-17,6.730691586470194e-13,1.0293979516284301e-13,2.0191929020845633e-13,9.621465861908373e-16,3.2227353940787884e-15,7.421330134335363e-14,2.78340814385715e-13,6.480017768086098e-13,1.005558925376792e-13,1.9841074623208405e-15,2.512796747903354,95.09936325420891,2.387839997887454,92.6462770523774,7.35372294762266,92.6462770523774,7.353722947622659,69.15483076236059,30.41727195534384
4.72,1.7924185613695308e-14,4.301475884599524e-17,6.730560963273537e-13,1.0295233057614718e-13,2.019153460068746e-13,9.628448623948308e-16,3.2250058546908145e-15,7.422028256432876e-14,2.782536638676874e-13,6.480826224223809e-13,1.0055656885439784e-13,1.9834311456021953e-15,2.5120454069077844,95.1012090849748,2.3867455081171345,92.64896586929211,7.3510341307079505,92.64896586929211,7.35103413070795,69.1416508800031,30.429653295873077
4.73,1.7925829991354828e-14,4.301919819258235e-17,6.730430501197229e-13,1.0296487793491815e-13,2.0191140698123382e-13,9.635401649770586e-16,3.2272666096030924e-15,7.422718037874855e-14,2.7816740951493694e-13,6.481626482658162e-13,1.0055723815950244e-13,1.982761840497597e-15,2.5113018496586355,95.10303559813735,2.3856625522037365,92.65162669109041,7.348373308909647,92.65162669109041,7.348373308909646,69.12852503797535,30.441980747991774
4.74,1.792745387840812e-14,4.302379020041419e-17,6.730300198629596e-13,1.0297743717944191e-13,2.0190747307647603e-13,9.642325078870144e-16,3.229517704629303e-15,7.42339959985061e-14,2.7808204135445267e-13,6.482418631785513e-13,1.0055790053151086e-13,1.9820994684891816e-15,2.510565989570244,95.10484300541798,2.3845910050115107,92.65425982745266,7.345740172547409,92.65425982745266,7.345740172547409,69.11545286829413,30.45425467906169
4.75,1.7929057495930325e-14,4.302708628598972e-17,6.730170068441184e-13,1.0299000824993212e-13,2.0190354423300462e-13,9.649219050908164e-16,3.231759185640158e-15,7.424073068208959e-14,2.779975492694734e-13,6.483202760981735e-13,1.0055855604973725e-13,1.9814439502627907e-15,2.509837739430969,95.10663151994008,2.383530740628677,92.65686559145861,7.343134408541447,92.65686559145861,7.343134408541447,69.10243400006519,30.466475459353227
4.76,1.7930641070881718e-14,4.303002373670444e-17,6.730040099495754e-13,1.0300259108760308e-13,2.0189962040015316e-13,9.656083703215788e-16,3.2339910977307096e-15,7.424738556741732e-14,2.779139236795162e-13,6.483978955428919e-13,1.0055920478982616e-13,1.980795210173883e-15,2.5091170156243003,95.10840134657656,2.382481637798866,92.65944428159244,7.3405557184076295,92.65944428159244,7.3405557184076295,69.08946807616711,30.4786434453786
4.7700000000000005,1.7932204824623157e-14,4.3032590418257203e-17,6.729910290235675e-13,1.0301518563372337e-13,2.0189570152441576e-13,9.662919172995655e-16,3.236213485954793e-15,7.425396181864538e-14,2.778311549401379e-13,6.484747300689166e-13,1.0055984682770065e-13,1.9801531722993925e-15,2.5084037343940158,95.11015269046335,2.3814435751423493,92.66199619759543,7.338003802404636,92.66199619759543,7.338003802404637,69.0765547385103,30.490758994617753
4.78,1.793374897627767e-14,4.303479430423408e-17,6.729780638918929e-13,1.0302779182988406e-13,2.0189178755285682e-13,9.669725596697985e-16,3.2384263951169328e-15,7.426046058413994e-14,2.7774923351269957e-13,6.485507881416096e-13,1.0056048223844991e-13,1.9795177615501344e-15,2.5076978128943646,95.11188575458726,2.3804164325180897,92.66452163596146,7.335478364038602,92.66452163596146,7.335478364038603,69.06369363219623,30.502822461363444
4.79,1.7935273742761322e-14,4.303666720502003e-17,6.729651143581476e-13,1.0304040961799444e-13,2.018878784331153e-13,9.67650311003058e-16,3.2406298697757122e-15,7.426688299681523e-14,2.776681499613783e-13,6.486260781381578e-13,1.0056111109635219e-13,1.9788889036478537e-15,2.5069991691667104,95.11360073982493,2.3794000910080837,92.66702088999956,7.3329791100004975,92.66702088999956,7.3329791100004975,69.05088440543629,30.5148341968023
4.8,1.7936779338813995e-14,4.3038268496710676e-17,6.729521801999611e-13,1.0305303894027767e-13,2.0188397411340891e-13,9.683251847968786e-16,3.2428239542471413e-15,7.427323017447167e-14,2.7758789495017887e-13,6.487006083502464e-13,1.0056173347489776e-13,1.97826652510228e-15,2.506307722116178,95.11529784498185,2.378394432901698,92.66949424989656,7.330505750103501,92.66949424989656,7.330505750103501,69.03812670947055,30.526794549095904
4.8100000000000005,1.7938265977030245e-14,4.3039688850024025e-17,6.729392611652327e-13,1.0306567973926644e-13,2.018800745425383e-13,9.6899719447655e-16,3.245008692608023e-15,7.427950322013389e-14,2.7750845923994587e-13,6.487743869867313e-13,1.0056234944681187e-13,1.977650553188181e-15,2.505623391488298,95.11697726683141,2.37739934168001,92.67194200277969,7.328057997220375,92.67194200277969,7.328057997220376,69.02542019848671,30.538703863461812
4.82,1.793973386591302e-14,4.3041070706805033e-17,6.729263569527244e-13,1.0307833195797532e-13,2.0187617967076647e-13,9.69666353355206e-16,3.2471841285611442e-15,7.428570321170383e-14,2.77429833823446e-13,6.488474220478664e-13,1.0056295908301706e-13,1.9770409169829854e-15,2.504946098851088,95.11863919876704,2.376414702381585,92.67436443058784,7.32563556941222,92.67436443058784,7.325635569412219,69.01276453333377,30.550562478463746
4.83,1.7941183206993768e-14,4.304263666508641e-17,6.729134671852668e-13,1.0309099554015624e-13,2.0187228945111074e-13,9.703326745745958e-16,3.2493503052352093e-15,7.429183118656819e-14,2.773520101256499e-13,6.489197211388759e-13,1.0056356245109482e-13,1.976437548905231e-15,2.5042757690519104,95.12028382879943,2.3754404021483744,92.67676180690805,7.323238193092009,92.67676180690805,7.323238193092009,69.00015938702771,30.5623707205116
4.84,1.7942614210009588e-14,4.3044564906405693e-17,6.72900591525834e-13,1.0310367042894186e-13,2.0186840383264427e-13,9.709961714194808e-16,3.2515072662467934e-15,7.42978882237929e-14,2.7727497894299997e-13,6.489912924566397e-13,1.0056415962343336e-13,1.9758403765666897e-15,2.5036123224916094,95.1219113502202,2.374476327287901,92.67913441382592,7.320865586174143,92.67913441382592,7.320865586174143,68.98760441559847,30.57412893298422
4.8500000000000005,1.7944027077927402e-14,4.3047120043139665e-17,6.728877295550464e-13,1.0311635656818115e-13,2.0186452276714135e-13,9.716568570081258e-16,3.2536550546548878e-15,7.430387536335962e-14,2.77198731488412e-13,6.490621438174282e-13,1.0056475066920063e-13,1.9752493307994226e-15,2.502955682732637,95.12352195111427,2.373522366152805,92.68148252535522,7.3185174746448425,92.68148252535522,7.3185174746448425,68.97509928681256,30.58583744753657
4.86,1.7945422011545124e-14,4.305061813298667e-17,6.728748808035668e-13,1.0312905390202703e-13,2.01860646207059e-13,9.723147443878634e-16,3.255793713283692e-15,7.430979363120361e-14,2.771232590691174e-13,6.49132282956497e-13,1.0056533565681888e-13,1.9746643431811708e-15,2.502305774151499,95.12511581760478,2.372578408243437,92.68380641256618,7.3161935874338715,92.68380641256618,7.316193587433871,68.96264367131973,30.59749659294399
4.87,1.7946799209512556e-14,4.305543049191661e-17,6.728620447482581e-13,1.0314176237493297e-13,2.0185677410554578e-13,9.729698465358877e-16,3.2579232847252876e-15,7.431564403949821e-14,2.770485530843681e-13,6.492017175301152e-13,1.0056591465398232e-13,1.9740853460177313e-15,2.5016625219204487,95.12669313388515,2.3716443441941113,92.68610634363715,7.313893656362909,92.68610634363715,7.313893656362909,68.95023724259067,30.60910669516424
4.88,1.7948158868352297e-14,4.3061987507120804e-17,6.728492208083411e-13,1.0315448193164953e-13,2.0185290641645006e-13,9.736221763600471e-16,3.2600438113423132e-15,7.43214275869392e-14,2.7697460502314097e-13,6.492704551175938e-13,1.0056648772767472e-13,1.9735122723253328e-15,2.5010258519891737,95.12825408225119,2.370720065759357,92.68838258390613,7.3116174160939265,92.68838258390613,7.3116174160939265,68.93787967685512,30.62066807739954
4.89,1.7949501182480658e-14,4.3070782449962063e-17,6.728364083415516e-13,1.0316721251722097e-13,2.01849043094329e-13,9.742717466996383e-16,3.2621553352706394e-15,7.432714525902936e-14,2.7690140646184236e-13,6.493385032233145e-13,1.0056705494418704e-13,1.9729450558130075e-15,2.5003956910664895,95.12979884313305,2.369805465800174,92.6906353959225,7.3093646040775555,92.6906353959225,7.3093646040775555,68.92557065303957,30.6321810601586
4.9,1.795082634209557e-14,4.30790735949845e-17,6.728236099533463e-13,1.0317995407737129e-13,2.01845184085244e-13,9.7491857023613e-16,3.264257898114166e-15,7.433279800435311e-14,2.7682894935933053e-13,6.494058690031419e-13,1.0056761636682644e-13,1.9723836331736076e-15,2.4997719691428304,95.1313275914429,2.3689004394139936,92.69286503397176,7.3071349660283005,92.69286503397176,7.307134966028301,68.91330986086452,30.643645953167848
4.91,1.7952134534476976e-14,4.3082868552598544e-17,6.728108295057296e-13,1.0319270655826719e-13,2.018413293322959e-13,9.75562659547984e-16,3.266351541132175e-15,7.433838674926325e-14,2.7675722587627436e-13,6.494725594317802e-13,1.005681720573187e-13,1.971827942681343e-15,2.4991546179478403,95.132840498817,2.3680048832348795,92.69507174744241,7.304928252557645,92.69507174744241,7.304928252557646,68.90109699588791,30.655063060322735
4.92,1.79534259494365e-14,4.3085331465014526e-17,6.727980636811295e-13,1.0320546990552342e-13,2.0183747879908168e-13,9.7620402734069e-16,3.26843630602561e-15,7.434391245927414e-14,2.7668622761613347e-13,6.495385820062933e-13,1.0056872208170178e-13,1.9712779182982696e-15,2.498543564465289,95.13433774302558,2.3671186925088414,92.69725579494441,7.302744205055654,92.69725579494441,7.302744205055655,68.8889317386767,30.666432700495015
4.93,1.7954700772311277e-14,4.308590937501004e-17,6.72785312893406e-13,1.0321824406548247e-13,2.0183363243935144e-13,9.76842686150826e-16,3.2705122339254444e-15,7.434937606024621e-14,2.766159466023767e-13,6.496039438401137e-13,1.0056926650273756e-13,1.9707334972624856e-15,2.4979387392854386,95.13581949586623,2.366241764848045,92.69941742615252,7.300582573847545,92.69941742615252,7.300582573847546,68.87681378162506,30.677755180741883
4.94,1.795595918632469e-14,4.30839579414475e-17,6.727725776496504e-13,1.0323102898478389e-13,2.018297902071233e-13,9.774786484456562e-16,3.2725793657330945e-15,7.435477846500853e-14,2.765463749500344e-13,6.496686519674183e-13,1.0056980538246208e-13,1.9701946175379672e-15,2.497340073799519,95.13728592723777,2.365373998962433,92.70155688792086,7.29844311207921,92.70155688792086,7.298443112079211,68.86474281994181,30.68903080530932
4.95,1.7957201372601077e-14,4.307873566776298e-17,6.727598585559606e-13,1.0324382461036193e-13,2.018259520566653e-13,9.781119266236622e-16,3.2746377421221983e-15,7.436012057357365e-14,2.764775048642659e-13,6.49732713344356e-13,1.005703387821964e-13,1.9696612178036455e-15,2.496747500188795,95.13873720516162,2.364515294649302,92.70367442431842,7.296325575681633,92.70367442431844,7.296325575681635,68.85271855161209,30.70025987567046
4.96,1.795842751018046e-14,4.306939813045503e-17,6.727471563232155e-13,1.0325663088944343e-13,2.0182211794247717e-13,9.787425330150752e-16,3.276687403540399e-15,7.436540327335231e-14,2.7640932863892776e-13,6.497961348502767e-13,1.0057086676255757e-13,1.969133237442483e-15,2.496160951413633,95.14017349580321,2.3636655527828716,92.70577027666475,7.29422972333531,92.70577027666475,7.294229723335311,68.84074067735881,30.711442690564006
4.97,1.795963777603323e-14,4.3054992207573483e-17,6.727344717728504e-13,1.0326944776954538e-13,2.0181828781927234e-13,9.793704798824076e-16,3.278728390211124e-15,7.437062743936816e-14,2.763418386551412e-13,6.498589232889593e-13,1.005713893834695e-13,1.968610616530551e-15,2.4955803612025664,95.14159496349329,2.3628246753038606,92.7078446835654,7.292155316434657,92.7078446835654,7.292155316434659,68.82880890060437,30.722579546032552
4.98,1.796083234677482e-14,4.304595369748238e-17,6.727217943082266e-13,1.0328227519869031e-13,2.018144616712681e-13,9.799957793705205e-16,3.280760741974676e-15,7.437579390631766e-14,2.7627502756785833e-13,6.499210852286982e-13,1.00571906702875e-13,1.9680932971250684e-15,2.4950056647912184,95.14300176939362,2.3619925658148695,92.70989787757398,7.290102122426084,92.70989787757398,7.290102122426085,68.81692293219096,30.73367073070708
4.99,1.7962011396135706e-14,4.304688173651681e-17,6.727091191866439e-13,1.0329511312507829e-13,2.018106394682948e-13,9.80618443582697e-16,3.2827844985305577e-15,7.438090351093078e-14,2.762088880230087e-13,6.499826272447508e-13,1.0057241877869104e-13,1.9675812213090185e-15,2.4944367977888837,95.14439407354773,2.361169128663098,92.71193009027779,7.288069909722276,92.71193009027779,7.288069909722279,68.80508248321851,30.744716532961615
5.0,1.7963175094416294e-14,4.305274447881337e-17,6.726964513238794e-13,1.0330796149701288e-13,2.018068211561252e-13,9.812384845977955e-16,3.2847996994921725e-15,7.438595710145839e-14,2.76143412594151e-13,6.500435559736374e-13,1.0057292566924765e-13,1.967074330752417e-15,2.4938736959206382,95.14577203534868,2.360354268730395,92.71394155344453,7.286058446555537,92.71394155344453,7.28605844655554,68.79328726343913,30.755717242517314
5.01,1.796432361093785e-14,4.306535932089331e-17,6.726837887695167e-13,1.0332082026321075e-13,2.0180300669845953e-13,9.818559143984574e-16,3.2868063841583155e-15,7.4390955497537e-14,2.7607859405046974e-13,6.501038778834295e-13,1.0057342743143707e-13,1.9665725685629935e-15,2.4933162960910513,95.14713581161762,2.359547892291049,92.71593249422294,7.284067505777114,92.71593249422294,7.2840675057771165,68.78153698803855,30.766673143667738
5.0200000000000005,1.7965457113087444e-14,4.308682466023837e-17,6.726711292928852e-13,1.033336893726753e-13,2.0179919606018734e-13,9.824707449004278e-16,3.288804591606624e-15,7.439589950646533e-14,2.760144252480932e-13,6.501635993669065e-13,1.0057392412146583e-13,1.9660758785342315e-15,2.492764535945478,95.14848555739849,2.3587499066557553,92.71790313710305,7.282096862897014,92.71790313710305,7.282096862897017,68.76983137488307,30.777584518029304
5.03,1.7966575766336048e-14,4.31195370615958e-17,6.726584703658342e-13,1.0334656877469478e-13,2.0179538920742786e-13,9.830829879529878e-16,3.2907943606950393e-15,7.4400789923363e-14,2.7595089912903583e-13,6.502227267424634e-13,1.0057441579486303e-13,1.9655842051370353e-15,2.4922183538606175,95.1498214259767,2.357960220162399,92.7198537039449,7.28014629605515,92.7198537039449,7.280146296055153,68.75817014449053,30.788451644570145
5.04,1.7967679734256647e-14,4.316620842328333e-17,6.726458091455093e-13,1.033594584188404e-13,2.0179158610757033e-13,9.836926553393854e-16,3.2927757300632653e-15,7.4405627531329e-14,2.758880087201413e-13,6.502812662550175e-13,1.0057490250648867e-13,1.9650974935113958e-15,2.4916776889350762,95.15114356889781,2.3571787421668335,92.72178441400757,7.278215585992484,92.72178441400757,7.278215585992487,68.7465530200014,30.799274799639033
5.05,1.7968769178542326e-14,4.322988314349423e-17,6.726331424571263e-13,1.0337235825496452e-13,2.0178778672931438e-13,9.842997587772659e-16,3.294748738134231e-15,7.441041310160047e-14,2.7582574713202473e-13,6.50339224076916e-13,1.00575384310542e-13,1.9646156894580592e-15,2.4911424809799296,95.15245213598612,2.3564053830336666,92.72369548397789,7.276304516022167,92.72369548397789,7.2763045160221695,68.73497972714985,30.810054256994263
5.0600000000000005,1.7969844258843543e-14,4.326536055158768e-17,6.726205154940007e-13,1.0338526823311179e-13,2.0178399092041297e-13,9.849043099398372e-16,3.2967134231420642e-15,7.441514740722775e-14,2.757641075052874e-13,6.503966063483617e-13,1.005758612608776e-13,1.964138739122464e-15,2.4906126712482775,95.15374727515405,2.355640053597386,92.72558712986786,7.274412870132194,92.72558712986788,7.274412870132196,68.72344999297192,30.820790289094152
5.07,1.797090513314767e-14,4.3276334785542855e-17,6.726079244327435e-13,1.0339818830369116e-13,2.0178019865213925e-13,9.85506320414863e-16,3.298669823080559e-15,7.441983119621842e-14,2.757030831148429e-13,6.504534190993366e-13,1.0057633341039862e-13,1.9636665896014403e-15,2.4900882009488323,95.15502913283916,2.3548826662117164,92.72745956330908,7.272540436690965,92.7274595633091,7.272540436690968,68.7119635483007,30.831483164604478
5.08,1.79719519576324e-14,4.3271160652793664e-17,6.725953607789092e-13,1.0341111841739485e-13,2.0177640990796048e-13,9.861058017239728e-16,3.300617975728783e-15,7.442446520400439e-14,2.7564266732084455e-13,6.505096682864957e-13,1.005768008113454e-13,1.963199188654655e-15,2.4895690119094236,95.1562978538322,2.3541331342580922,92.7293129932831,7.270687006716944,92.72931299328312,7.270687006716947,68.70052012658732,30.842133149576227
5.09,1.7972984886613163e-14,4.3243869315281985e-17,6.725828303991595e-13,1.0342405852516244e-13,2.0177262463575806e-13,9.867027653312022e-16,3.302557918662905e-15,7.442905015888572e-14,2.7558285354701055e-13,6.505653598095271e-13,1.0057726351542411e-13,1.962736484575951e-15,2.48905504685652,95.15755358121386,2.3533913719293333,92.73114762688087,7.268852373119183,92.73114762688088,7.268852373119185,68.68911946337828,30.852740507967773
5.1000000000000005,1.797400407261103e-14,4.318757665954261e-17,6.72570340079072e-13,1.0343700857820299e-13,2.017688427815689e-13,9.872972226377093e-16,3.3044896892503457e-15,7.443358677846453e-14,2.7552363529409646e-13,6.506204995011685e-13,1.0057772157373024e-13,1.962278426269812e-15,2.488546249202149,95.15879645643119,2.3526572943663813,92.73296366881668,7.267036331183369,92.7329636688167,7.267036331183371,68.67776129663443,30.863305501326142
5.11,1.7975009666370574e-14,4.309442802433974e-17,6.725578975785375e-13,1.034499685279931e-13,2.017650642894435e-13,9.878891849822365e-16,3.3064133246512823e-15,7.443807576982369e-14,2.7546500613875944e-13,6.506750931281735e-13,1.0057817503675749e-13,1.9618249632425724e-15,2.4880425630355574,95.16002661931587,2.3519308176482925,92.73476132145987,7.265238678540176,92.73476132145989,7.265238678540178,68.66644536670027,30.873828388817774
5.12,1.7976001816877692e-14,4.295554292830339e-17,6.725455116871559e-13,1.0346293832627486e-13,2.0176128910130403e-13,9.884786636415743e-16,3.308328861820146e-15,7.444251782970563e-14,2.754069597324221e-13,6.507291463922779e-13,1.0057862395440643e-13,1.961376045593625e-15,2.487543933114876,95.16124420810262,2.3512118587822295,92.73654078486642,7.263459215133632,92.73654078486643,7.263459215133634,68.65517141627306,30.88430942725931
5.13,1.7976980671377432e-14,4.2760959797565895e-17,6.725331922796331e-13,1.0347591792505393e-13,2.0175751715680228e-13,9.890656698310218e-16,3.310236337507122e-15,7.444691364469103e-14,2.7534948980013664e-13,6.50782664931165e-13,1.0057906837599343e-13,1.9609316240066283e-15,2.487050304858784,95.16244935944748,2.350500335693453,92.73830225681058,7.261697743189471,92.7383022568106,7.2616977431894725,68.64393919037205,30.89474887114838
5.14,1.79779463838123e-14,4.26773216178976e-17,6.725207721842332e-13,1.0348890727648875e-13,2.017537488306271e-13,9.8965021472923e-16,3.312135788494147e-15,7.445126385337773e-14,2.7529259013815414e-13,6.508356543591157e-13,1.0057950835064846e-13,1.960491649351592e-15,2.4865616215172066,95.16364221150356,2.349796166978951,92.74004593194452,7.259954068055527,92.74004593194454,7.259954068055528,68.63274843494075,30.905146974059626
5.15,1.7978899094501108e-14,4.2618501248895584e-17,6.725083376349142e-13,1.0350190633315133e-13,2.017499838757372e-13,9.902323094197742e-16,3.3140272510300015e-15,7.445556913834528e-14,2.7523625461591566e-13,6.508881201721223e-13,1.0057994392638408e-13,1.9600560736159803e-15,2.4860778309767975,95.16482289655457,2.3490992724683455,92.74177200393628,7.258227996063764,92.74177200393629,7.258227996063765,68.62159890011777,30.915503985377807
5.16,1.797983894570182e-14,4.25736732141049e-17,6.724958993762674e-13,1.035149150478244e-13,2.0174622223079347e-13,9.908119649366257e-16,3.3159107612647102e-15,7.445983015618219e-14,2.7518047717252613e-13,6.509400678221134e-13,1.005803751508225e-13,1.959624849177562e-15,2.485598880544829,95.16599154667735,2.348409572777535,92.74348066389156,7.2565193361084885,92.74348066389157,7.2565193361084885,68.6104903376826,30.925820152848978
5.17,1.7980766078874305e-14,4.254910431236491e-17,6.724834510189595e-13,1.0352793337353511e-13,2.017424638768903e-13,9.913891922566365e-16,3.317786355174323e-15,7.446404755009763e-14,2.7512525181604206e-13,6.509915027049366e-13,1.0058080207107712e-13,1.9591979289229334e-15,2.485124717863832,95.16714829275986,2.3477269893760226,92.74517210067064,7.254827899329398,92.74517210067066,7.254827899329398,68.59942250147199,30.93609572216459
5.18,1.7981680633933625e-14,4.2551959424512e-17,6.724709852745499e-13,1.0354096126356281e-13,2.0173870879769285e-13,9.919640022977869e-16,3.3196540685411184e-15,7.446822195355063e-14,2.7507057262245304e-13,6.510424301577214e-13,1.00581224733726e-13,1.9587752662740576e-15,2.484655291159401,95.16829326424195,2.347051444598368,92.74684650099928,7.2531534990007565,92.7468465009993,7.2531534990007565,68.58839514747328,30.946330936868286
5.19,1.798258274927276e-14,4.25903500318038e-17,6.724584939068352e-13,1.0355399867143711e-13,2.017349569795507e-13,9.925364059196637e-16,3.3215139369552437e-15,7.447235399040662e-14,2.75016433734545e-13,6.510928554598684e-13,1.0058164318482081e-13,1.9583568151792477e-15,2.4841905492302137,95.16942658913545,2.3463828616340425,92.74850404949979,7.251495950500259,92.7485040494998,7.25149595050026,68.57740803379275,30.95652603838749
5.2,1.7983472561785368e-14,4.2673382734343365e-17,6.724459676831956e-13,1.0356704555093579e-13,2.0173120841161119e-13,9.931064139239347e-16,3.32336599581635e-15,7.4476444275094e-14,2.7496282936076345e-13,6.511427838340376e-13,1.005820574698959e-13,1.9579425301041438e-15,2.4837304414380434,95.17054839404439,2.3457211645172817,92.75014492872214,7.249855071277906,92.75014492872215,7.249855071277906,68.5664609206241,30.966681266064974
5.21,1.7984350206888544e-14,4.281120776950337e-17,6.724333963259388e-13,1.0358010185608272e-13,2.017274630859329e-13,9.936740370548262e-16,3.3252102803352298e-15,7.44804934127607e-14,2.7490975377407667e-13,6.511922204471392e-13,1.0058246763397736e-13,1.957532366022697e-15,2.483274917697779,95.171658804185,2.34506627811694,92.75176931917518,7.248230680824865,92.7517693191752,7.248230680824865,68.55555357021673,30.976796857190436
5.22,1.7985215818545543e-14,4.301506753035029e-17,6.724207684636466e-13,1.0359316754114587e-13,2.017237209975992e-13,9.942392859995983e-16,3.327046825535454e-15,7.448450199943073e-14,2.7485720131083904e-13,6.512411704113213e-13,1.005828737215919e-13,1.957126278408149e-15,2.482823928467435,95.17275794340594,2.344418128126343,92.7533773993577,7.246622600642338,92.75337739935772,7.246622600642338,68.54468574684422,30.986873047032088
