t,FBP,G6P_F6P,DHAP_G3P
4.2700000000000005,0.0006882700883226971,3.7893157750902833,0.0028224449057176796
4.28,0.0006883952276251519,3.7894788766688707,0.0028229038205889864
4.29,0.0006885203812384578,3.7896419518146858,0.0028233627703624924
4.3,0.0006886455491643434,3.789805000525797,0.002823821755039657
4.3100000000000005,0.0006887707314045376,3.789968022800273,0.0028242807746219375
4.32,0.000688895927960769,3.790131018636181,0.0028247398291107928
4.33,0.0006890211388347664,3.7902939880315913,0.0028251989185076815
4.34,0.0006891463640282586,3.790456930984571,0.0028256580428140613
4.3500000000000005,0.0006892716035429742,3.7906198474931885,0.002826117202031391
4.36,0.0006893968573806418,3.790782737555513,0.002826576396161129
4.37,0.0006895221255429906,3.7909456011696125,0.0028270356252047338
4.38,0.000689647408031749,3.791108438333555,0.0028274948891636635
4.39,0.0006897727048486458,3.7912712490454097,0.0028279541880393763
4.4,0.0006898980159954097,3.7914340333032444,0.0028284135218333314
4.41,0.0006900233414737696,3.791596791105128,0.002828872890546986
4.42,0.0006901486812854541,3.7917595224491283,0.0028293322941817995
4.43,0.0006902740354321918,3.7919222273333144,0.0028297917327392294
4.44,0.0006903994039157118,3.7920849057557544,0.0028302512062207347
4.45,0.0006905247867377426,3.792247557714517,0.002830710714627774
4.46,0.000690650183900013,3.7924101832076698,0.0028311702579618047
4.47,0.0006907755954042516,3.792572782233282,0.002831629836224286
4.48,0.0006909010212521875,3.792735354789422,0.002832089449416676
4.49,0.000691026461445549,3.792897900874158,0.002832549097540433
4.5,0.0006911519159860651,3.793060420485558,0.0028330087805970156
4.51,0.0006912773848754644,3.793222913621691,0.002833468498587882
4.5200000000000005,0.0006914028681154758,3.7933853802806254,0.0028339282515144905
4.53,0.000691528365707828,3.7935478204604296,0.0028343880393783
4.54,0.0006916538776542496,3.7937102341591715,0.002834847862180768
4.55,0.0006917794039564694,3.7938726213749203,0.002835307719923353
4.5600000000000005,0.0006919049446162163,3.7940349821057437,0.0028357676126075145
4.57,0.0006920304996352188,3.794197316349711,0.0028362275402347096
4.58,0.0006921560690152057,3.7943596241048896,0.0028366875028063973
4.59,0.000692281652757906,3.7945219053693484,0.0028371475003240356
4.6000000000000005,0.000692407250865048,3.7946841601411556,0.0028376075327890835
4.61,0.0006925328633383608,3.7948463884183803,0.0028380676002029985
4.62,0.0006926584901795729,3.79500859019909,0.0028385277025672396
4.63,0.0006927841313904132,3.795170765481354,0.002838987839883265
4.64,0.0006929097869726104,3.7953329142632404,0.0028394480121525334
4.65,0.0006930354569278931,3.795495036542817,0.0028399082193765026
4.66,0.0006931611412579903,3.795657132318153,0.0028403684615566313
4.67,0.0006932868399646305,3.7958192015873164,0.002840828738694378
4.68,0.0006934125530495426,3.795981244348376,0.0028412890507912006
4.69,0.0006935382805144551,3.7961432605993997,0.0028417493978485577
4.7,0.0006936640223610971,3.7963052503384564,0.0028422097798679077
4.71,0.000693789778591197,3.796467213563614,0.002842670196850709
4.72,0.0006939155492064838,3.7966291502729415,0.00284313064879842
4.73,0.0006940413342086862,3.796791060464507,0.0028435911357124993
4.74,0.0006941671335995327,3.796952944136379,0.002844051657594405
4.75,0.0006942929473807522,3.797114801286626,0.0028445122144455954
4.76,0.0006944187755540736,3.797276631913316,0.002844972806267529
4.7700000000000005,0.0006945446181212253,3.797438436014518,0.0028454334330616643
4.78,0.0006946704750839363,3.7976002135883,0.0028458940948294592
4.79,0.0006947963464439352,3.7977619646327305,0.0028463547915723725
4.8,0.0006949222322029508,3.797923689145878,0.0028468155232918625
4.8100000000000005,0.0006950481323627119,3.798085387125811,0.0028472762899893873
4.82,0.0006951740469249471,3.7982470585705976,0.0028477370916664057
4.83,0.0006952999758913853,3.7984087034783065,0.002848197928324376
4.84,0.0006954259192637551,3.798570321847006,0.0028486587999647563
4.8500000000000005,0.0006955518770842392,3.798731913726833,0.0028491197066499866
4.86,0.0006956778494063303,3.7988934791824804,0.002849580648459555
4.87,0.0006958038361453421,3.799055018100793,0.0028500416252646562
4.88,0.0006959298373030877,3.799216530479947,0.0028505026370668754
4.89,0.0006960558528813802,3.7993780163181197,0.0028509636838677985
4.9,0.0006961818828820328,3.7995394756134884,0.002851424765669011
4.91,0.0006963079273068584,3.7997009083642297,0.002851885882472098
4.92,0.0006964339861576704,3.799862314568521,0.0028523470342786458
4.93,0.0006965600594362816,3.8000236942245387,0.002852808221090239
4.94,0.0006966861471445053,3.8001850473304604,0.0028532694429084645
4.95,0.0006968122492841545,3.800346373884463,0.0028537306997349064
4.96,0.0006969383658570425,3.800507673884723,0.002854191991571151
4.97,0.0006970644968649822,3.8006689473294184,0.002854653318418784
4.98,0.0006971906423097867,3.8008301942167253,0.0028551146802793903
4.99,0.0006973168021932692,3.800991414544821,0.002855576077154556
5.0,0.0006974429765172428,3.8011526083118823,0.0028560375090458663
5.01,0.0006975691652835206,3.801313775516087,0.002856498975954907
5.0200000000000005,0.0006976953684939156,3.8014749161556107,0.0028569604778832637
5.03,0.0006978215861502411,3.801636030228632,0.002857422014832522
5.04,0.0006979478182543101,3.8017971177333267,0.0028578835868042674
5.05,0.0006980740648079357,3.8019581786678724,0.002858345193800085
5.0600000000000005,0.0006982003258129309,3.802119213030446,0.0028588068358215606
5.07,0.0006983266012711091,3.8022802208192243,0.00285926851287028
5.08,0.0006984528911842832,3.8024412020323846,0.0028597302249478286
5.09,0.0006985791955542662,3.8026021566681036,0.002860191972055792
5.1000000000000005,0.0006987055143828714,3.802763084724559,0.0028606537541957557
5.11,0.0006988318476719118,3.802923986199927,0.0028611155713693047
5.12,0.0006989581954232006,3.8030848610923846,0.0028615774235780257
5.13,0.0006990845576385508,3.8032457094001093,0.0028620393108235035
5.14,0.0006992109343197756,3.803406531121278,0.0028625012331073237
5.15,0.0006993373254686881,3.803567326254068,0.002862963190431072
5.16,0.0006994637310871012,3.8037280947966554,0.002863425182796334
5.17,0.0006995901511768284,3.8038888367472175,0.0028638872102046947
5.18,0.0006997165857396824,3.804049552103932,0.0028643492726577405
5.19,0.0006998430347774766,3.8042102408649754,0.0028648113701570566
5.2,0.0006999694982920239,3.804370903028525,0.0028652735027042283
5.21,0.0007000959762851376,3.804531538592757,0.002865735670300841
5.22,0.0007002224687586306,3.804692147555849,0.0028661978729484813
5.23,0.000700348975714316,3.8048527299159782,0.0028666601106487337
5.24,0.0007004754971540072,3.8050132856713215,0.002867122383403184
5.25,0.000700602033079517,3.805173814820056,0.002867584691213418
5.26,0.0007007285834926588,3.8053343173603578,0.002868047034081021
5.2700000000000005,0.0007008551483952453,3.805494793290405,0.0028685094120075787
5.28,0.00070098172778909,3.805655242608374,0.0028689718249946764
5.29,0.0007011083216760057,3.805815665312442,0.0028694342730438997
5.3,0.0007012349300578057,3.8059760614007865,0.002869896756156835
5.3100000000000005,0.0007013615529363031,3.8061364308715837,0.0028703592743350662
5.32,0.0007014881903133109,3.8062967737230107,0.0028708218275801806
5.33,0.0007016148421906422,3.806457089953245,0.0028712844158937626
5.34,0.0007017415085701103,3.806617379560463,0.002871747039277398
5.3500000000000005,0.0007018681894535281,3.806777642542843,0.0028722096977326726
5.36,0.0007019948848427087,3.80693787889856,0.0028726723912611716
5.37,0.0007021215947394655,3.807098088625793,0.002873135119864481
5.38,0.0007022483191456111,3.8072582717227172,0.002873597883544186
5.39,0.000702375058062959,3.807418428187511,0.002874060682301872
5.4,0.0007025018114933223,3.8075785580183505,0.0028745235161391253
5.41,0.0007026285794385139,3.8077386612134134,0.0028749863850575305
5.42,0.000702755361900347,3.807898737770876,0.0028754492890586737
5.43,0.0007028821588806348,3.8080587876889163,0.0028759122281441407
5.44,0.0007030089703811903,3.8082188109657107,0.0028763752023155164
5.45,0.0007031357964038265,3.808378807599436,0.0028768382115743865
5.46,0.0007032626369503568,3.8085387775882693,0.002877301255922337
5.47,0.000703389492022594,3.8086987209303875,0.0028777643353609527
5.48,0.0007035163616223514,3.8088586376239686,0.00287822744989182
5.49,0.000703643245751442,3.809018527667188,0.002878690599516524
5.5,0.000703770144411679,3.809178391058224,0.0028791537842366498
5.51,0.0007038970576048754,3.809338227795253,0.002879617004053784
5.5200000000000005,0.0007040239853328444,3.8094980378764527,0.0028800802589695113
5.53,0.0007041509279802185,3.809657821346789,0.0028805435502388625
5.54,0.0007042778852483464,3.8098175781677153,0.0028810068768796286
5.55,0.000704404857070869,3.8099773083290764,0.0028814702386701823
5.5600000000000005,0.0007045318434497437,3.8101370118290667,0.0028819336356125827
5.57,0.0007046588443869285,3.8102966886658813,0.0028823970677088885
5.58,0.000704785859884381,3.8104563388377146,0.0028828605349611592
5.59,0.0007049128899440589,3.8106159623427613,0.002883324037371454
5.6000000000000005,0.00070503993456792,3.810775559179216,0.0028837875749418316
5.61,0.0007051669937579221,3.8109351293452733,0.002884251147674351
5.62,0.0007052940675160228,3.811094672839128,0.002884714755571072
5.63,0.0007054211558441798,3.811254189658975,0.0028851783986340532
5.64,0.0007055482587443511,3.811413679803009,0.002885642076865354
5.65,0.0007056753762184942,3.8115731432694244,0.0028861057902670327
5.66,0.0007058025082685668,3.811732580056416,0.0028865695388411495
5.67,0.0007059296548965269,3.811891990162178,0.002887033322589763
5.68,0.0007060568161043318,3.812051373584906,0.002887497141514932
5.69,0.0007061839918939398,3.812210730322794,0.0028879609956187157
5.7,0.0007063111822673082,3.8123700603740374,0.002888424884903174
5.71,0.0007064383872263948,3.81252936373683,0.002888888809370365
5.72,0.0007065656067731575,3.812688640409367,0.002889352769022348
5.73,0.0007066928409095539,3.812847890389843,0.0028898167638611826
5.74,0.0007068200896375418,3.8130071136764525,0.0028902807938889275
5.75,0.0007069473529590788,3.8131663102673903,0.002890744859107642
5.76,0.0007070746308761229,3.8133254801608514,0.002891208959519385
5.7700000000000005,0.0007072019233906315,3.8134846233550297,0.0028916730951262155
5.78,0.0007073292305045625,3.813643739848121,0.002892137265930193
5.79,0.0007074565522198737,3.813802829638319,0.0028926014719333763
5.8,0.0007075838885385228,3.813961892723819,0.002893065713137825
5.8100000000000005,0.0007077112394624676,3.814120929102815,0.0028935299895455975
5.82,0.0007078386049936656,3.8142799387735025,0.002893994301158753
5.83,0.0007079659851340748,3.8144389217340757,0.002894458647979351
5.84,0.0007080933798856527,3.814597877982729,0.0028949230300094504
5.8500000000000005,0.0007082207892503572,3.814756807517658,0.00289538744725111
5.86,0.0007083482132301459,3.814915710337057,0.0028958518997063893
5.87,0.0007084756518269767,3.81507458643912,0.0028963163873773476
5.88,0.0007086031050428073,3.8152334358220426,0.0028967809102660434
5.89,0.0007087305728795953,3.8153922584840188,0.0028972454683745363
5.9,0.0007088580553392985,3.815551054423244,0.002897710061704885
5.91,0.0007089855524238746,3.815709823637912,0.002898174690259149
5.92,0.0007091130641352815,3.8158685661262184,0.002898639354039387
5.93,0.0007092405904754768,3.816027281886357,0.0028991040530476587
5.94,0.0007093681314464182,3.816185970916523,0.0028995687872860223
5.95,0.0007094956870500635,3.8163446332149116,0.002900033556756538
5.96,0.0007096232572883705,3.8165032687797162,0.0029004983614612633
5.97,0.0007097508421632968,3.816661877609133,0.002900963201402259
5.98,0.0007098784416768002,3.816820459701355,0.0029014280765815837
5.99,0.0007100060558308384,3.816979015054578,0.002901892987001296
6.0,0.0007101336846273692,3.8171375436669965,0.002902357932663455
6.01,0.0007102613280683503,3.8172960455368052,0.0029028229135701204
6.0200000000000005,0.0007103889861557394,3.817454520662199,0.002903287929723351
6.03,0.0007105166588914942,3.8176129690413716,0.0029037529811252057
6.04,0.0007106443462775726,3.817771390672519,0.002904218067777744
6.05,0.0007107720483159321,3.8179297855538348,0.002904683189683025
6.0600000000000005,0.0007108997650085307,3.8180881536835143,0.0029051483468431074
6.07,0.0007110274963573259,3.8182464950597517,0.0029056135392600503
6.08,0.0007111552423642756,3.8184048096807426,0.0029060787669359135
6.09,0.0007112830030313374,3.8185630975446805,0.002906544029872755
6.1000000000000005,0.0007114107783604692,3.818721358649761,0.002907009328072635
6.11,0.0007115385683536285,3.8188795929941786,0.0029074746615376118
6.12,0.0007116663730127734,3.8190378005761274,0.002907940030269745
6.13,0.0007117941923398612,3.819195981393803,0.0029084054342710932
6.140000000000001,0.0007119220263368499,3.8193541354453995,0.002908870873543716
6.15,0.0007120498750056972,3.8195122627291114,0.0029093363480896723
6.16,0.0007121777383483608,3.8196703632431337,0.0029098018579110214
6.17,0.0007123056163667984,3.819828436985661,0.002910267403009822
6.18,0.0007124335090629677,3.8199864839548887,0.0029107329833881336
6.19,0.0007125614164388267,3.82014450414901,0.0029111985990480146
6.2,0.0007126893384963328,3.820302497566221,0.0029116642499915253
6.21,0.000712817275237444,3.8204604642047157,0.0029121299362207236
6.22,0.0007129452266641178,3.8206184040626887,0.002912595657737669
6.23,0.000713073192778312,3.820776317138335,0.002913061414544421
6.24,0.0007132011735819845,3.820934203429849,0.0029135272066430386
6.25,0.0007133291690770929,3.8210920629354255,0.0029139930340355805
6.26,0.0007134571792655949,3.8212498956532595,0.002914458896724106
6.2700000000000005,0.0007135852041494484,3.821407701581545,0.002914924794710674
6.28,0.0007137132437306109,3.8215654807184776,0.002915390727997344
6.29,0.0007138412980110403,3.821723233062251,0.002915856696586175
6.3,0.0007139693669926942,3.8218809586110605,0.002916322700479226
6.3100000000000005,0.0007140974506775306,3.8220386573631004,0.0029167887396785563
6.32,0.0007142255490675069,3.822196329316566,0.0029172548141862243
6.33,0.000714353662164581,3.8223539744696513,0.00291772092400429
6.34,0.0007144817899707107,3.8225115928205518,0.002918187069134812
6.3500000000000005,0.0007146099324878536,3.822669184367461,0.0029186532495798496
6.36,0.0007147380897179676,3.822826749108575,0.0029191194653414615
6.37,0.0007148662616630101,3.822984287042087,0.0029195857164217073
6.38,0.0007149944483249393,3.823141798166193,0.002920052002822646
6.390000000000001,0.0007151226497057125,3.8232992824790863,0.0029205183245463364
6.4,0.0007152508658072878,3.823456739978963,0.002920984681594838
6.41,0.0007153790966316227,3.823614170664017,0.00292145107397021
6.42,0.000715507342180675,3.8237715745324437,0.0029219175016745105
6.43,0.0007156356024564023,3.8239289515824364,0.0029223839647098
6.44,0.0007157638774607626,3.824086301812191,0.0029228504630781364
6.45,0.0007158921671957135,3.824243625219902,0.0029233169967815796
6.46,0.0007160204716632128,3.824400921803764,0.0029237835658221887
6.47,0.000716148790865218,3.824558191561971,0.002924250170202022
6.48,0.0007162771248036871,3.8247154344927186,0.0029247168099231394
6.49,0.0007164054737413955,3.8248726505810913,0.0029251834858645643
6.5,0.0007165338375826355,3.825029839830192,0.0029256501976999694
6.51,0.0007166622161791954,3.8251870022457646,0.002926116944926488
6.5200000000000005,0.0007167906095331654,3.825344137825997,0.0029265837275466266
6.53,0.0007169190176466361,3.825501246569077,0.002927050545562889
6.54,0.000717047440521698,3.8256583284731933,0.002927517398977782
6.55,0.0007171758781604412,3.825815383536533,0.0029279842877938094
6.5600000000000005,0.0007173043305649564,3.825972411757285,0.002928451212013477
6.57,0.0007174327977373338,3.826129413133636,0.0029289181716392904
6.58,0.0007175612796796641,3.8262863876637754,0.0029293851666737543
6.59,0.0007176897763940375,3.82644333534589,0.002929852197119374
6.6000000000000005,0.0007178182878825445,3.826600256178169,0.002930319262978655
6.61,0.0007179468141472754,3.8267571501588,0.0029307863642541025
6.62,0.0007180753551903208,3.8269140172859704,0.0029312535009482217
6.63,0.0007182039110137711,3.8270708575578687,0.0029317206730635178
6.640000000000001,0.0007183324816197166,3.8272276709726833,0.002932187880602496
6.65,0.0007184610670102478,3.8273844575286016,0.0029326551235676615
6.66,0.0007185896671874551,3.827541217223812,0.0029331224019615194
6.67,0.0007187182821534289,3.827697950056502,0.0029335897157865753
6.68,0.0007188469119102596,3.8278546560248605,0.0029340570650453345
6.69,0.0007189755564600377,3.8280113351270746,0.002934524449740302
6.7,0.0007191042158048536,3.828167987361333,0.002934991869873983
6.71,0.0007192328899467978,3.828324612725823,0.0029354593254488823
6.72,0.0007193615788879604,3.828481211218733,0.002935926816467506
6.73,0.0007194902826304322,3.828637782838251,0.002936394342932359
6.74,0.0007196190011763034,3.8287943275825658,0.0029368619048459467
6.75,0.0007197477345276645,3.828950845449864,0.0029373295022107736
6.76,0.0007198764826866058,3.8291073364383346,0.002937797135029346
6.7700000000000005,0.000720005245655218,3.829263800546165,0.0029382648033041683
6.78,0.0007201340234355911,3.8294202377715436,0.002938732507037746
6.79,0.0007202628160298159,3.8295766481126585,0.0029392002462325846
6.8,0.0007203916234399827,3.8297330315676974,0.002939668020891189
6.8100000000000005,0.0007205204456681818,3.8298893881348484,0.0029401358310160645
6.82,0.0007206492827165038,3.8300457178123,0.0029406036766097166
6.83,0.000720778134587039,3.8302020205982394,0.0029410715576746503
6.84,0.0007209070012818779,3.830358296490855,0.002941539474213371
6.8500000000000005,0.0007210358828031109,3.830514545488335,0.0029420074262283833
6.86,0.0007211647791528282,3.8306707675888667,0.002942475413722193
6.87,0.0007212936903331205,3.8308269627906393,0.002942943436697306
6.88,0.0007214226163460782,3.83098313109184,0.002943411495156226
6.890000000000001,0.0007215515571937916,3.8311392724906566,0.0029438795891014594
6.9,0.0007216805128783513,3.8312953869852775,0.002944347718535511
6.91,0.0007218094834018474,3.8314514745738912,0.002944815883460886
6.92,0.0007219384687663705,3.831607535254685,0.00294528408388009
6.93,0.0007220674689740112,3.831763569025847,0.002945752319795628
6.94,0.0007221964840268596,3.8319195758855655,0.0029462205912100053
6.95,0.0007223255139270064,3.832075555832028,0.002946688898125727
6.96,0.0007224545586765419,3.832231508863423,0.0029471572405452983
6.97,0.0007225836182775563,3.8323874349779388,0.0029476256184712245
6.98,0.0007227126927321403,3.8325433341737627,0.0029480940319060113
6.99,0.0007228417820423844,3.832699206449083,0.0029485624808521633
7.0,0.0007229708862103787,3.832855051802088,0.0029490309653121857
7.01,0.0007231000052382139,3.833010870230965,0.002949499485288584
7.0200000000000005,0.0007232291391279802,3.8331666617339026,0.0029499680407838636
7.03,0.0007233582878817682,3.833322426309089,0.0029504366318005297
7.04,0.0007234874515016683,3.8334781639547115,0.0029509052583410874
7.05,0.0007236166299897707,3.8336338746689584,0.0029513739204080416
7.0600000000000005,0.0007237458233481662,3.833789558450018,0.002951842618003898
7.07,0.0007238750315789448,3.8339452152960782,0.0029523113511311623
7.08,0.0007240042546841972,3.834100845205327,0.0029527801197923387
7.09,0.0007241334926660137,3.8342564481759522,0.0029532489239899326
7.1000000000000005,0.0007242627455264849,3.834412024206142,0.00295371776372645
7.11,0.0007243920132677009,3.8345675732940845,0.0029541866390043955
7.12,0.0007245212958917524,3.8347230954379676,0.0029546555498262744
7.13,0.0007246505934007297,3.834878590635979,0.0029551244961945923
7.140000000000001,0.0007247799057967233,3.8350340588863077,0.0029555934781118538
7.15,0.0007249092330818234,3.8351895001871403,0.0029560624955805646
7.16,0.0007250385752581208,3.835344914536666,0.00295653154860323
7.17,0.0007251679323277055,3.835500301933072,0.002957000637182355
7.18,0.0007252973042926682,3.8356556623745472,0.002957469761320445
7.19,0.0007254266911550992,3.835810995859279,0.0029579389210200053
7.2,0.000725556092917089,3.8359663023854553,0.0029584081162835406
7.21,0.000725685509580728,3.8361215819512644,0.002958877347113557
7.22,0.0007258149411481066,3.836276834554894,0.002959346613512559
7.23,0.0007259443876213151,3.8364320601945328,0.002959815915483052
7.24,0.0007260738490024441,3.836587258868368,0.0029602852530275416
7.25,0.0007262033252935841,3.836742430574588,0.0029607546261485327
7.26,0.0007263328164968252,3.836897575311381,0.0029612240348485305
7.2700000000000005,0.000726462322614258,3.837052693076935,0.002961693479130041
7.28,0.000726591843647973,3.8372077838694376,0.002962162958995568
7.29,0.0007267213796000605,3.8373628476870767,0.0029626324744476177
7.3,0.000726850930472611,3.837517884528041,0.0029631020254886954
7.3100000000000005,0.0007269804962677148,3.8376728943905185,0.002963571612121306
7.32,0.0007271100769874624,3.8378278772726966,0.0029640412343479544
7.33,0.0007272396726339442,3.8379828331727635,0.002964510892171147
7.34,0.0007273692832092506,3.8381377620889072,0.002964980585593388
7.3500000000000005,0.0007274989087154722,3.838292664019316,0.0029654503146171827
7.36,0.0007276285491546991,3.838447538962178,0.002965920079245037
7.37,0.000727758204529022,3.8386023869156807,0.0029663898794794557
7.38,0.0007278878748405312,3.8387572078780123,0.0029668597153229437
7.390000000000001,0.000728017560091317,3.838912001847361,0.0029673295867780067
7.4,0.0007281472602834701,3.839066768821915,0.00296779949384715
7.41,0.0007282769754190807,3.8392215087998616,0.002968269436532879
7.42,0.0007284067055002393,3.839376221779389,0.002968739414837698
7.43,0.0007285364505290363,3.839530907758686,0.002969209428764113
7.44,0.0007286662105075622,3.8396855667359397,0.0029696794783146295
7.45,0.0007287959856166537,3.8398401986914807,0.0029701495639635673
7.46,0.0007289257759411024,3.839994803615234,0.0029706196859317297
7.47,0.0007290555812350902,3.8401493815301557,0.0029710898435672457
7.48,0.0007291854015008458,3.84030393243442,0.0029715600368729867
7.49,0.0007293152367405986,3.840458456326201,0.0029720302658518233
7.5,0.0007294450869565775,3.840612953203673,0.0029725005305066277
7.51,0.0007295749521510116,3.84076742306501,0.0029729708308402704
7.5200000000000005,0.0007297048323261301,3.8409218659083866,0.0029734411668556233
7.53,0.000729834727484162,3.8410762817319766,0.002973911538555557
7.54,0.0007299646376273363,3.841230670533954,0.0029743819459429437
7.55,0.0007300945627578823,3.841385032312493,0.002974852389020654
7.5600000000000005,0.0007302245028780291,3.841539367065768,0.002975322867791559
7.57,0.0007303544579900056,3.8416936747919532,0.0029757933822585304
7.58,0.000730484428096041,3.841847955489223,0.0029762639324244396
7.59,0.0007306144131983644,3.8420022091557504,0.0029767345182921574
7.6000000000000005,0.0007307444132992049,3.842156435789711,0.0029772051398645554
7.61,0.0007308744284007916,3.842310635389278,0.002977675797144505
7.62,0.0007310044585053535,3.842464807952626,0.002978146490134877
7.63,0.0007311345036151198,3.842618953477929,0.002978617218838543
7.640000000000001,0.0007312645637323195,3.8427730719633613,0.0029790879832583745
7.65,0.0007313946388591817,3.8429271634070967,0.0029795587833972422
7.66,0.0007315247289979357,3.8430812278073097,0.0029800296192580176
7.67,0.0007316548341508103,3.8432352651621744,0.0029805004908435725
7.68,0.0007317849543200348,3.843389275469865,0.0029809713981567773
7.69,0.0007319150895078381,3.8435432587285554,0.002981442341200504
7.7,0.0007320452397164495,3.84369721493642,0.0029819133199776235
7.71,0.000732175404948098,3.8438511440916328,0.002982384334491007
7.72,0.0007323055852050126,3.8440050461923683,0.002982855384743526
7.73,0.0007324357804894226,3.8441589212368004,0.002983326470738052
7.74,0.000732565990803557,3.8443127692231034,0.002983797592477456
7.75,0.0007326962161496448,3.8444665901494512,0.002984268749964609
7.76,0.0007328264565299151,3.844620384014018,0.0029847399432023827
7.7700000000000005,0.0007329567119465972,3.8447741508149784,0.002985211172193648
7.78,0.0007330869824019199,3.844927890550506,0.0029856824369412765
7.79,0.0007332172678981125,3.845081603218775,0.0029861537374481395
7.8,0.0007333475684374041,3.84523528881796,0.002986625073717108
7.8100000000000005,0.0007334778840220236,3.845388947346235,0.002987096445751054
7.82,0.0007336082146542003,3.8455425788017736,0.0029875678535528473
7.83,0.0007337385603361633,3.845696183182751,0.002988039297125361
7.84,0.0007338689210701415,3.8458497604873405,0.0029885107764714646
7.8500000000000005,0.0007339992968583641,3.8460033107137166,0.002988982291594031
7.86,0.0007341296877030602,3.8461568338600536,0.00298945384249593
7.87,0.000734260093606459,3.846310329924525,0.002989925429180034
7.88,0.0007343905145707893,3.846463798905306,0.0029903970516492137
7.890000000000001,0.0007345209505982805,3.84661724080057,0.002990868709906341
7.9,0.0007346514016911616,3.846770655608491,0.002991340403954286
7.91,0.0007347818678516615,3.8469240433272436,0.0029918121337959213
7.92,0.0007349123490820095,3.847077403955002,0.0029922838994341176
7.930000000000001,0.0007350428453844348,3.8472307374899404,0.0029927557008717458
7.94,0.0007351733567611661,3.8473840439302327,0.0029932275381116774
7.95,0.0007353038832144329,3.847537323274053,0.0029936994111567842
7.96,0.000735434424746464,3.8476905755195756,0.002994171320009937
7.97,0.0007355649813594886,3.847843800664975,0.002994643264674007
7.98,0.0007356955530557359,3.8479969987084246,0.002995115245151866
7.99,0.000735826139837435,3.848150169648099,0.002995587261446384
8.0,0.0007359567417068147,3.8483033134821727,0.0029960593135604343
8.01,0.0007360873586661044,3.848456430208819,0.0029965314014968863
8.02,0.000736217990717533,3.848609519826213,0.0029970035252586125
8.03,0.0007363486378633297,3.848762582332528,0.0029974756848484834
8.040000000000001,0.0007364793001057236,3.848915617725939,0.002997947880269371
8.05,0.0007366099774469437,3.8490686260046196,0.0029984201115241457
8.06,0.0007367406698892192,3.8492216071667444,0.0029988923786156796
8.07,0.0007368713774347792,3.849374561210487,0.0029993646815468433
8.08,0.0007370021000858526,3.849527488134022,0.0029998370203205083
8.09,0.0007371328378446688,3.849680387935523,0.0030003093949395464
8.1,0.0007372635907134566,3.8498332606131647,0.003000781805406828
8.11,0.0007373943586944452,3.849986106165121,0.0030012542517252254
8.120000000000001,0.0007375251417898638,3.8501389245895665,0.003001726733897609
8.13,0.0007376559400019413,3.8502917158846746,0.0030021992519268506
8.14,0.000737786753332907,3.85044448004862,0.003002671805815821
8.15,0.0007379175817849898,3.850597217079577,0.003003144395567392
8.16,0.0007380484253604189,3.8507499269757193,0.003003617021184434
8.17,0.0007381792840614234,3.8509026097352215,0.0030040896826698193
8.18,0.0007383101578902323,3.851055265356257,0.003004562380026419
8.19,0.0007384410468490748,3.851207893837001,0.003005035113257104
8.2,0.0007385719509401799,3.851360495175627,0.0030055078823647456
8.21,0.0007387028701657769,3.8515130693703092,0.003005980687352215
8.22,0.0007388338045280946,3.851665616419222,0.003006453528222384
8.23,0.0007389647540293623,3.8518181363205395,0.0030069264049781236
8.24,0.000739095718671809,3.8519706290724356,0.0030073993176223048
8.25,0.0007392266984576637,3.8521230946730847,0.003007872266157799
8.26,0.0007393576933891558,3.8522755331206606,0.003008345250587478
8.27,0.0007394887034685141,3.8524279444133382,0.0030088182709142124
8.28,0.0007396197286979678,3.852580328549291,0.0030092913271408737
8.290000000000001,0.000739750769079746,3.8527326855266937,0.003009764419270333
8.3,0.0007398818246160777,3.8528850153437197,0.003010237547305462
8.31,0.0007400128953091922,3.853037317998544,0.003010710711249132
8.32,0.0007401439811613184,3.85318959348934,0.003011183911104214
8.33,0.0007402750821746855,3.853341841814282,0.003011657146873579
8.34,0.0007404061983515226,3.853494062971545,0.0030121304185600985
8.35,0.0007405373296940586,3.853646256959302,0.003012603726166644
8.36,0.0007406684762045227,3.853798423775728,0.003013077069696087
8.370000000000001,0.0007407996378851442,3.853950563418997,0.003013550449151298
8.38,0.000740930814738152,3.854102675887283,0.003014023864535149
8.39,0.0007410620067657751,3.85425476117876,0.0030144973158505108
8.4,0.0007411932139702429,3.8544068192916026,0.0030149708031002548
8.41,0.0007413244416639975,3.8545588496580105,0.0030154443404112746
8.42,0.0007414556794620938,3.8547108533832457,0.003015917900158798
8.43,0.0007415869324642019,3.854862829922186,0.0030163914959037896
8.44,0.0007417182006725534,3.855014779273005,0.003016865127649128
8.45,0.0007418494840893814,3.8551667014338764,0.0030173387953976944
8.46,0.0007419807827169205,3.855318596402974,0.0030178124991523756
8.47,0.0007421120965574068,3.8554704641784716,0.0030182862389160603
8.48,0.0007422434256130775,3.855622304758542,0.0030187600146916425
8.49,0.0007423747698861718,3.8557741181413583,0.00301923382648202
8.5,0.0007425061293789302,3.8559259043250935,0.003019707674290094
8.51,0.0007426375040935945,3.8560776633079206,0.00302018155811877
8.52,0.0007427688940324081,3.856229395088012,0.0030206554779709576
8.53,0.0007429002991976159,3.8563810996635404,0.0030211294338495696
8.540000000000001,0.0007430317195914642,3.856532777032678,0.0030216034257575233
