t,Cdk2_CycE,Wee1_a,PCdk2_CycE,Xic,Cdk2_CycErem,Xic_Cdk2_CycE,PCdk2_CycErem,Xic_PCdk2_CycE,Kin_a,Deg_a,Xic_Cdk2_CycErem,Xic_PCdk2_CycErem,Xicrem
2.17,0.05322703797562449,0.32642229536476375,0.49719686185453216,2.551356928041484,6.718737014542049e-05,0.043311085708700854,0.0008718099687064287,0.40457132190932527,0.8462896801779505,0.0,5.404193821267561e-05,0.0007006532747529377,0.0
2.18,0.05332867340661398,0.32159031801237475,0.4956932648648183,2.549956870239301,6.743781615388682e-05,0.04364001627293184,0.0008735390395455627,0.40563655536378,0.8473818123466729,0.0,5.4547253687097416e-05,0.0007059659824695838,0.0
2.19,0.053431997408441435,0.31674805722756705,0.4941923410087216,2.548561159547647,6.768857353057082e-05,0.043971762355334766,0.0008752537875898869,0.40669461166432197,0.8484727129291478,0.0,5.505563838813762e-05,0.0007112895636718354,0.0
2.2,0.05353702340056275,0.311895727763037,0.49269405941306493,2.547169778583983,6.793965545252335e-05,0.04430636226690293,0.0008769542722360929,0.4077454699536786,0.8495623641861606,0.0,5.556711452813907e-05,0.0007166239235742292,0.0
2.21,0.05364376494596079,0.3070335517932464,0.4911983891510337,2.5457827100552746,6.819107517179584e-05,0.04464385478913391,0.0008786405524125049,0.40878910881418346,0.8506507481708437,0.0,5.608170464925226e-05,0.0007219689674548603,0.0
2.22,0.05375223573614844,0.30216176052009025,0.4897052992569518,2.5443999367577703,6.844284601559194e-05,0.044984279166990535,0.0008803126865798906,0.4098255062750361,0.8517378467221591,0.0,5.65994316293036e-05,0.000727324600648553,0.0
2.23,0.053862449581710936,0.2972805952475269,0.48821475873535064,2.5430214415766152,6.869498138679535e-05,0.045327675106169515,0.0008819707327326371,0.4108546398154228,0.8528236414597761,0.0,5.71203186866498e-05,0.0007326907285403011,0.0
2.24,0.053974420404401466,0.29239030820249107,0.48672673656828735,2.5416472074852665,6.89474947645999e-05,0.04567408277001705,0.0008836147484006872,0.4118764863681862,0.8539081137804145,0.0,5.764438938366497e-05,0.0007380672565592163,0.0
2.25,0.054088162187053125,0.28749116657592944,0.4852412017649705,2.540277217545034,6.920039970224824e-05,0.04602354273136423,0.0008852447906538555,0.4128910223684531,0.8549912448519764,0.0,5.8171667629428876e-05,0.0007434540901737834,0.0
2.2600000000000002,0.054203689024490305,0.2825834488539675,0.4837581233100923,2.5389114549043277,6.945370983169307e-05,0.046376096032296615,0.000886860916100445,0.41389822369462054,0.8560730156129722,0.0,5.870217768432739e-05,0.0007488511348839836,0.0
2.27,0.054321015113275424,0.27766744581812186,0.4822774701735043,2.5375499027980792,6.970743886406605e-05,0.046731784178559575,0.0008884631808893158,0.4148980656745287,0.85715340676874,0.0,5.923594416349488e-05,0.0007542582962153125,0.0
2.2800000000000002,0.05444015474013817,0.2727434616460936,0.48079921132121267,2.5361925445471742,6.996160059005665e-05,0.047090649132555666,0.0008900516407120278,0.41589052309303853,0.858232398787597,0.0,5.977299204023191e-05,0.0007596754797128433,0.0
2.29,0.054561122270618,0.26781181509989427,0.47932331572621006,2.5348393635579236,7.02162088802655e-05,0.047452733306694105,0.000891626350804792,0.4168755701992081,0.8593099718967392,0.0,6.0313346649653674e-05,0.0007651025909352712,0.0
2.3000000000000003,0.05468393205520775,0.26287284819860895,0.4778497524626065,2.5334903433223412,7.047127767944623e-05,0.0478180794700004,0.0008931873659530197,0.4178531807994083,0.8603861060708164,0.0,6.085703369337857e-05,0.0007705395354514367,0.0
2.31,0.05480859851645161,0.2579269184742542,0.47637849061704984,2.532145467416666,7.072682101415258e-05,0.04818673084498259,0.0008947347404901728,0.41882332816193857,0.8614607810365742,0.0,6.140407924193587e-05,0.0007759862188314167,0.0
2.32,0.0549351361401572,0.25297439992678156,0.47490949929696163,2.5308047195008125,7.098285299328212e-05,0.04855873110368261,0.0008962685282996342,0.41978598502152703,0.8625339762689818,0.0,6.195450973838225e-05,0.000781442546640498,0.0
2.33,0.055063559451282766,0.2480156853694258,0.47344274765424804,2.529468083317972,7.123938780748476e-05,0.04893412434761473,0.0008977887828170605,0.4207411235997945,0.8636056709859999,0.0,6.250835200211109e-05,0.0007869084244336039,0.0
2.34,0.05519388300124314,0.24305118773778092,0.4719782048974528,2.5281355426940735,7.14964397293494e-05,0.04931295509924743,0.0008992955570325663,0.4216887156143132,0.8646758441446908,0.0,6.306563323220523e-05,0.0007923837577495713,0.0
2.35,0.05532612125272191,0.23808135069177755,0.47051584040687594,2.5268070815377133,7.17540231047367e-05,0.04969526817711092,0.0009007889034996996,0.4226287324035688,0.8657444744343625,0.0,6.362638100625747e-05,0.0007978684521120227,0.0
2.36,0.055460288646301835,0.23310664273258233,0.46905562366703674,2.5254826838392543,7.201215235981814e-05,0.05008110877734629,0.0009022688743323702,0.4235611448463174,0.8668115402749755,0.0,6.419062328723116e-05,0.0008033624130185363,0.0
2.37,0.05559639960394413,0.22812755704527024,0.4675975242625782,2.5241623336702115,7.227084200266002e-05,0.05047052248355122,0.0009037355212059637,0.42448592335235663,0.8678770198137215,0.0,6.47583884275283e-05,0.0008088655459338831,0.0
2.38,0.05573446848970783,0.22314461522259887,0.4661415119171177,2.522846015182824,7.253010662119062e-05,0.05086355522789143,0.00090518889536126,0.4254030379018437,0.8689408909204838,0.0,6.532970517109427e-05,0.0008143777562860331,0.0
2.39,0.055874509526636196,0.218158375034965,0.4646875565759288,2.521533712609624,7.278996087872297e-05,0.05126025319926423,0.000906629047610802,0.42631245813756385,0.8700031311841033,0.0,6.590460265232893e-05,0.0008198989494653549,0.0
2.4,0.05601653683110413,0.21316942742089973,0.4632356283709869,2.520225410262835,7.305041951720853e-05,0.05166066289055361,0.0009080560283383011,0.4272141533182821,0.8710637179083099,0.0,6.648311040245207e-05,0.0008254290308155894,0.0
2.41,0.05616056440416196,0.20817839742403624,0.4617856976290821,2.5189210925338292,7.331149735766055e-05,0.052064831094962724,0.0009094698875005937,0.42810809232295427,0.8721226281077772,0.0,6.706525835313978e-05,0.0008309679056278363,0.0
2.42,0.056306606091268106,0.20318594811102908,0.4603377349115967,2.5176207438926386,7.357320929832632e-05,0.05247280486469403,0.0009108706746316161,0.4289942436925365,0.8731798385043216,0.0,6.765107683805463e-05,0.0008365154791368738,0.0
2.43,0.056454675417350955,0.19819279722696329,0.4588917111792233,2.516324348887738,7.383557030189146e-05,0.052884631318440824,0.0009122584388561642,0.42987257582271404,0.8742353255243538,0.0,6.824059658484497e-05,0.0008420716565281967,0.0
2.44,0.056604785673814544,0.19319970836157432,0.45744759770420906,2.515031892145297,7.409859540431292e-05,0.05330035775372113,0.000913633228884347,0.43074305685231695,0.8752890652939747,0.0,6.883384872609088e-05,0.0008476363429237837,0.0
2.45,0.056756949908782224,0.18820749190490416,0.456005366079565,2.5137433583686373,7.436229971534522e-05,0.05372003164213323,0.0009149950930134557,0.431605654668612,0.8763410336349752,0.0,6.943086480297355e-05,0.0008532094433760337,0.0
2.46,0.05691118086234207,0.18321701159366,0.45456498828338043,2.512458732337791,7.462669841440034e-05,0.05414370055791178,0.0009163440791340323,0.43246033697918634,0.8773912060614916,0.0,7.003167676473008e-05,0.0008587908628663799,0.0
2.47,0.05706749076631431,0.17822920520766025,0.45312643687874116,2.511177998909189,7.489180673569997e-05,0.0545714119399917,0.0009176802347461,0.43330707155019865,0.8784395577802916,0.0,7.063631695661125e-05,0.0008643805063159529,0.0
2.48,0.0572258913956252,0.17324507912498813,0.45168968496175754,2.5099011430150684,7.515763997360059e-05,0.05500321316247909,0.0009190036069564542,0.4341458261365055,0.879486063685052,0.0,7.124481812878484e-05,0.000869978278574058,0.0
2.49,0.05738639404539193,0.1682657106051264,0.4502547061839639,2.5086281496629543,7.542421348200234e-05,0.05543915151404716,0.0009203142424815135,0.4349765685027815,0.8805306983524245,0.0,7.185721343907184e-05,0.0008755840844131818,0.0
2.5,0.057549009368463286,0.1632922649408493,0.4488214749143539,2.5073590039352416,7.569154266412302e-05,0.05587927400569835,0.0009216121876594054,0.43579926661618107,0.881573436041892,0.0,7.24735364447291e-05,0.0008811978285353473,0.0
2.5100000000000002,0.05771374734782143,0.1583259981305468,0.4473899662664852,2.5060936909887,7.595964297112318e-05,0.05632362734457434,0.0009228974884535031,0.43661388867302225,0.8826142506918241,0.0,7.309382110462139e-05,0.0008868194155677829,0.0
2.52,0.05788061726972935,0.15336825947917798,0.4459601561248385,2.5048321960539868,7.622852990076158e-05,0.056772257908659605,0.0009241701904559313,0.4374204031245761,0.8836531159155167,0.0,7.371810178143554e-05,0.0008924487500585439,0.0
2.5300000000000002,0.05804962747874983,0.14842051934114928,0.44453202138941766,2.5035745044352633,7.649821897984226e-05,0.05722521144840737,0.000925430338906792,0.43821877897582223,0.8846900050048602,0.0,7.434641322514834e-05,0.0008980857364913739,0.0
2.54,0.05822078530153795,0.14348437720781612,0.4431055400514841,2.5023206015097275,7.676872575954954e-05,0.05768253300020864,0.0009266779787008994,0.4390089858724524,0.8857248909279408,0.0,7.497879057129598e-05,0.0009037302792853646,0.0
2.5500000000000003,0.0583940970798239,0.13856155696336372,0.4416806911600413,2.5010704727270805,7.704006581931852e-05,0.05814426693723138,0.0009279131543862453,0.4397909940505645,0.886757746322625,0.0,7.561526934898958e-05,0.0009093822827846052,0.0
2.56,0.05856956788774288,0.13365393954380428,0.44025745510411174,2.499824103609138,7.731225474701102e-05,0.058610456623369084,0.000929135910185547,0.4405647746831067,0.8877885435021245,0.0,7.625588546117629e-05,0.0009150416512761953,0.0
2.57,0.05874720129526016,0.1287635901926336,0.4388358138488907,2.498581479749409,7.758530812273822e-05,0.0590811441251906,0.0009303462900142685,0.4413303001683488,0.8888172544588806,0.0,7.690067516903357e-05,0.0009207082890040101,0.0
2.58,0.058926999384284945,0.12389275552928865,0.43741575091913126,2.497342586812596,7.785924152099689e-05,0.059556370241452085,0.0009315443374806832,0.4420875441008719,0.88984385085844,0.0,7.754967509842914e-05,0.000926382100160039,0.0
2.59,0.05910896240106495,0.11904390446140616,0.43599725174633536,2.496107410534187,7.81340704888151e-05,0.06003617407597612,0.0009327300959095422,0.44283648169910306,0.8908683040470415,0.0,7.820292221679545e-05,0.0009320629889056971,0.0
2.6,0.05929308868209642,0.11421973585663875,0.4345803037423837,2.494875936719991,7.84098105403043e-05,0.060520592953595215,0.0009339036083495393,0.4435770898898322,0.8918905850493727,0.0,7.886045383075161e-05,0.0009377508593721882,0.0
2.61,0.059479374299821544,0.10942322194692883,0.4331648966534221,2.4936481512457274,7.868647713288653e-05,0.06100966198043418,0.0009350649175989093,0.4443093477483459,0.8929106645777123,0.0,7.952230756078801e-05,0.0009434456156839921,0.0
2.62,0.05966781273334183,0.10465764839363917,0.4317510228887262,2.492424040056607,7.896408564538737e-05,0.06150341363636733,0.0009362140662291823,0.44503323690639207,0.8939285130399057,0.0,8.018852131823747e-05,0.0009491471619800487,0.0
2.63,0.05985839478319216,0.09992662254533963,0.43033867760546385,2.491203589166867,7.924265137318975e-05,0.06200187767893496,0.0009373510965920638,0.4457487416487271,0.894944100536802,0.0,8.085913330332181e-05,0.0009548554024136752,0.0
2.64,0.06005110789750846,0.09523415731340105,0.4289278593821379,2.4899867846593855,7.952218948437784e-05,0.06250508029667953,0.000938476050864997,0.44645584976016894,0.8959573968847514,0.0,8.15341819541286e-05,0.0009605702412018853,0.0
2.65,0.06024593597888471,0.09058469349553497,0.42751857041128727,2.48877361268524,7.980271500717043e-05,0.06301304387497991,0.0009395889710656682,0.44715455276020544,0.8969683716177216,0.0,8.221370593521112e-05,0.0009662915826348488,0.0
2.66,0.06044285880960634,0.08598316882947994,0.4261108170738388,2.4875640594632964,8.008424279469246e-05,0.06352578627468666,0.0009406898990890504,0.44784484662477303,0.8979769940046294,0.0,8.289774409692274e-05,0.0009720193311147429,0.0
2.67,0.06064185168891999,0.08143506200114521,0.42470461030141343,2.486358111279786,8.036678750117611e-05,0.06404332038124062,0.0009417788767330647,0.4485267322375627,0.898983233058845,0.0,8.358633544978473e-05,0.0009777533911795213,0.0
2.68,0.060842884618525744,0.07694649029698453,0.423299966390434,2.4851557544879044,8.06503635296826e-05,0.06456565306808353,0.0009428559457526092,0.4492002164270091,0.8999870575673647,0.0,8.427951910214161e-05,0.00098349366756351,0.0
2.69,0.06104592186654368,0.07252426141232585,0.42189690743773717,2.4839569755073967,8.093498500451614e-05,0.06509278465199982,0.0009439211478889943,0.4498653125113704,0.9009884361029541,0.0,8.497733422947085e-05,0.000989240065226245,0.0
2.7,0.061250920984208104,0.06817597927968123,0.4204954623234804,2.4827617608241574,8.122066570896865e-05,0.06562470763312957,0.0009449745249339455,0.4505220415591142,0.9019873370606474,0.0,8.567981999848879e-05,0.0009949924894266222,0.0
2.71,0.061457832202065646,0.06391011433163561,0.41909566731453146,2.4815700969898193,8.150741904673231e-05,0.06616140593109367,0.0009460161187699995,0.45117043315320454,0.9029837286775215,0.0,8.638701552228716e-05,0.00100075084576595,0.0
2.72,0.061666597249645516,0.05973610655882264,0.41769756724440454,2.480381970621365,8.179525796554056e-05,0.06670285335119755,0.0009470459714485889,0.45181052692529194,0.9039775790793578,0.0,8.70989597655189e-05,0.0010065150402810395,0.0
2.73,0.06187714854974306,0.05566444973427377,0.4163012163185715,2.479197368400718,8.208419490546604e-05,0.06724901255312656,0.0009480641252435205,0.4524423735874234,0.9049688563097272,0.0,8.781569148225198e-05,0.0010122849795045723,0.0
2.74,0.06208940788949852,0.05170675002165172,0.41490667944299314,2.47801627707436,8.237424170540755e-05,0.0677998332857864,0.0009490706227461966,0.45306603669759127,0.9059575283891702,0.0,8.853724909789319e-05,0.001018060570581471,0.0
2.75,0.062303285379968765,0.047875808802422905,0.4135140332641503,2.4768386834529323,8.266540953413165e-05,0.06835525103324128,0.0009500655069363182,0.4536815940141931,0.9069435633566452,0.0,8.926367062403631e-05,0.0010238417213523038,0.0
2.7600000000000002,0.06251867815628996,0.04418558148004536,0.412123367468493,2.4756645744108496,8.29577087880837e-05,0.06891518523666441,0.0009510488212857733,0.454289139274469,0.9079269293349888,0.0,8.99949935275041e-05,0.0010296283404825455,0.0
2.77,0.0627354689774889,0.04065109486495764,0.4107347861822471,2.47449393688592,8.32511489743595e-05,0.06947953735055301,0.0009520206098773403,0.45488878413866823,0.9089075946070531,0.0,9.073125457921509e-05,0.001035420337612033,0.0
2.7800000000000002,0.06295352543205715,0.037288276116970484,0.40934840876544804,2.4733267578789544,8.354573861842348e-05,0.07004818966386556,0.0009529809174986913,0.455480659369305,0.9098855276740562,0.0,9.147248973517011e-05,0.0010412176234722602,0.0
2.79,0.06317269887092888,0.03411359861578203,0.4079643708785848,2.472163024453391,8.384148513536203e-05,0.0706210036640732,0.0009539297897727939,0.4560649164674841,0.9108606973399446,0.0,9.221873396640179e-05,0.0010470201100547707,0.0
2.8000000000000003,0.06339282400327226,0.031143453404531268,0.4065828248864322,2.4710027237349186,8.41383946978463e-05,0.07119781911908736,0.0009548672732916008,0.45664172859135055,0.9118330727979143,0.0,9.297002108080178e-05,0.0010528277107876801,0.0
2.81,0.0636137191284492,0.02839342488564547,0.4052039396257121,2.469845842911101,8.443647211853488e-05,0.07177845393160612,0.0009557934157353099,0.4572112907021219,0.9128026237061881,0.0,9.37263835621028e-05,0.0010586403406950304,0.0
2.82,0.0638351871788244,0.025877175256956805,0.40382789936191277,2.468692369231006,8.473572072304824e-05,0.07236270484831299,0.0009567082660010168,0.457773818855261,0.9137693202697099,0.0,9.448785238981076e-05,0.0010644579165752304,0.0
2.83,0.06405701797867072,0.023605205165055865,0.40245490153001273,2.4675422900048365,8.503614224517236e-05,0.07295034962061962,0.0009576118743091388,0.4583295480401043,0.9147331333047486,0.0,9.525445688222046e-05,0.0010702803571564147,0.0
2.84,0.06427899177474965,0.021583535712453514,0.4010851532035326,2.4663955926035643,8.533773673846652e-05,0.07354115067585063,0.0009585042922934194,0.4588787285090443,0.91569403429029,0.0,9.602622455435889e-05,0.001076107583236884,0.0
2.85,0.06450088400248878,0.019812553596880195,0.39971886632799225,2.465252264458567,8.56405025244581e-05,0.07413486032132867,0.0009593855730543353,0.45942162057381036,0.9166519953909751,0.0,9.68031810149151e-05,0.0010819395177865776,0.0
2.86,0.06472247111030427,0.018286307573375793,0.3983562518962262,2.4641122930612664,8.594443618132815e-05,0.07473122732227272,0.0009602557711720002,0.45995848802793204,0.9176069894484971,0.0,9.758534990804193e-05,0.0010877760860036794,0.0
2.87,0.06494353680196033,0.01699245754056547,0.39699751370566366,2.4629756659627695,8.624953257920519e-05,0.07533000414189175,0.0009611149426724495,0.46048959090700653,0.9185589899368132,0.0,9.837275290864952e-05,0.0010936172153177487,0.0
2.88,0.0651638780102046,0.015913033137112585,0.3956428423843365,2.461842370773515,8.655578496626347e-05,0.07593095407592264,0.00096196314494311,0.4610151783545167,0.9195079708778486,0.0,9.916540977774324e-05,0.0010994628353328106,0.0
2.89,0.06538330988992944,0.015025843850927114,0.39429241039736246,2.4607123951629175,8.686318509589712e-05,0.07653385742566648,0.0009628004366071803,0.4615354824491507,0.920453906725113,0.0,9.996333846836777e-05,0.0011053128777198603,0.0
2.9,0.06560166931525896,0.014306291874374126,0.3929463685495053,2.459585726859016,8.717172338627284e-05,0.0771385160718885,0.0009636268773656292,0.46205071363125483,0.9213967722216906,0.0,0.00010076655527319086,0.0011111672760677268,0.0
2.91,0.06581881653112548,0.013729198227477216,0.39160484433325404,2.458462353648135,8.74813890982985e-05,0.07774475597708151,0.0009644425278207365,0.4625610582009143,0.9223365422437061,0.0,0.00010157507499938057,0.0011170259657066884,0.0
2.92,0.06603463526978785,0.013270456002539857,0.39026794181194807,2.457342263374523,8.779217052589274e-05,0.07835242794569171,0.0009652474492873861,0.46306667755808395,0.9232731916325423,0.0,0.00010238891116183303,0.0011228888835136785,0.0
2.93,0.06624903117282678,0.012908073406171588,0.3889357431974427,2.456225443940021,8.810405517505106e-05,0.07896140634973914,0.0009660417036154883,0.4635677094773072,0.9242066950354787,0.0,0.00010320807617102488,0.0011287559677229488,0.0
2.94,0.06646192966611947,0.012622826636914471,0.3876083109747926,2.4551118833037173,8.841702992775182e-05,0.0795715871580378,0.0009668253530275737,0.4640642700788375,0.9251370267565984,0.0,0.00010403258150707974,0.0011346271577504993,0.0
2.95,0.06667327327415895,0.012398471370061583,0.38628569058759116,2.4540015694816115,8.873108118670618e-05,0.08018288522875376,0.0009675984599755395,0.4645564565364218,0.9260641606211734,0.0,0.00010486243787619583,0.0011405023940361581,0.0
2.96,0.066883018806269,0.012221636034540349,0.3849679132514185,2.452894490546276,8.904619500073023e-05,0.08079523136429169,0.0009683610870167579,0.46504435002275085,0.9269880698538818,0.0,0.00010569765534805744,0.0011463816179046857,0.0
2.97,0.06709113478244431,0.012081549632607312,0.3836549985276659,2.4517906346265246,8.936235716491696e-05,0.08140856956368855,0.000969113296715373,0.4655280184574011,0.9279087269752085,0.0,0.00010653824346689664,0.0011522647714532477,0.0
2.98,0.06729759907337148,0.011969680048858828,0.38234695668318247,2.450689989907078,8.96795533049355e-05,0.08202285446307418,0.000969855151559461,0.4660075190667063,0.9288261037089973,0.0,0.00010738421134601103,0.0011581517974554349,0.0
2.99,0.06750239694746155,0.01187935350363386,0.3810437906429122,2.4495925446282385,8.99977689408773e-05,0.08263804918918621,0.0009705867138986333,0.46648290053057323,0.9297401709044628,0.0,0.00010823556774036984,0.0011640426392872099,0.0
3.0,0.06770551943259732,0.011805405305471715,0.3797454976278186,2.448498287085562,9.031698953922695e-05,0.08325412354515616,0.0009713080458935045,0.4669542047970234,0.9306508984663204,0.0,0.00010909232110629396,0.0011699372408657868,0.0
3.0100000000000002,0.06790696200577864,0.011743872263206412,0.3784520704649138,2.447407205629532,9.06372005522234e-05,0.08387105254641075,0.0009720192094777603,0.4674214685466174,0.9315582552934736,0.0,0.00010995447964736215,0.001175835546602298,0.0
3.02,0.06810672354146509,0.0116917311559203,0.3771634986385925,2.446319288665241,9.095838744845832e-05,0.08448881523618658,0.0009727202663289773,0.46788472437726386,0.9324622092233482,0.0,0.00011082205135068803,0.0011817375013640952,0.0
3.0300000000000002,0.0683048054983863,0.011646688244044363,0.37587976910350024,2.4452345246520677,9.128053573582718e-05,0.08510739376389499,0.0009734112778470812,0.4683440017261756,0.9333627269809921,0.0,0.00011169504401466742,0.0011876430504455982,0.0
3.04,0.06850121127967101,0.011607008932639388,0.374600866924086,2.444152902103362,9.16036309791205e-05,0.0857267726554115,0.0009740923051381544,0.4687993275998986,0.9342597741312407,0.0,0.00011257346527072948,0.0011935521395451392,0.0
3.0500000000000003,0.06869594575265121,0.011571386955442235,0.373326775754481,2.443074409586128,9.192765881281981e-05,0.08634693826218516,0.0009747634090030296,0.46925072712552013,0.9351533150334055,0.0,0.00011345732259968534,0.0011994647147472292,0.0
3.06,0.06888901487954274,0.011538842022976663,0.372057478207504,2.441999035720711,9.225260495065417e-05,0.08696787833474397,0.0009754246499291116,0.46969822397747685,0.9360433127973383,0.0,0.00011434662334439699,0.0012053807225085073,0.0
3.0700000000000003,0.0690804254268539,0.011508638719607878,0.37079295614494034,2.440926769180488,9.257845519290859e-05,0.0875895816852501,0.0009760760880844403,0.4701418407153124,0.9369297292401302,0.0,0.00011524137471987815,0.0012113001096462715,0.0
3.08,0.06927018475189461,0.01148022612772017,0.36953319089072284,2.4398575986915576,9.290519543151873e-05,0.08821203793795987,0.0009767177833139547,0.4705815990335271,0.9378125248433437,0.0,0.00011614158382085991,0.0012172228233295517,0.0
3.09,0.06945830064745104,0.011453193721294606,0.3682781633859493,2.438791513032435,9.323281165357258e-05,0.08883523734710443,0.000977349795137343,0.4710175199440051,0.9386916587102964,0.0,0.00011704725762749114,0.0012231488110720594,0.0
3.1,0.06964478121537951,0.011427235227215032,0.3670278543149806,2.437728501033743,9.356128994398276e-05,0.08945917064717883,0.0009779721827477214,0.4714496239260335,0.939567088522458,0.0,0.00011795840301009948,0.001229078020726075,0.0
3.11,0.069829634772961,0.011402121752282638,0.3657822441987838,2.4366685515779136,9.38906164872763e-05,0.09008382894155006,0.0009785850050111722,0.47187793103799663,0.9404387704959974,0.0,0.00011887502673289071,0.0012350104004774198,0.0
3.12,0.07001286978641535,0.011377682629836327,0.3645413134611098,2.4356116535988797,9.422077756863016e-05,0.0907092036230101,0.0009791883204670593,0.47230246099713125,0.9413066593364591,0.0,0.00011979713545679286,0.001240945898841262,0.0
3.13,0.07019449483191631,0.01135379408707121,0.3633050424672177,2.434557796081815,9.455175957426793e-05,0.09133528632623067,0.0009797821873287764,0.4727232332273322,0.9421707081991405,0.0,0.000120724735741305,0.0012468844646591223,0.0
3.14,0.07037451853559656,0.011330361901929917,0.36207341158352546,2.4335069680627934,9.488354899221973e-05,0.0919620688549675,0.000980366663484496,0.47314026693229216,0.9430308686362255,0.0,0.00012165783404721174,0.0012528260470946518,0.0
3.15,0.07055294955192827,0.011307314594676076,0.360846401197346,2.4324591586269113,9.521613240897299e-05,0.09258954315177731,0.0009809418065087575,0.47355358112766893,0.9438870906037239,0.0,0.00012259643674097034,0.0012587705956210022,0.0
3.16,0.07072979655170143,0.011284602252478316,0.3596239917366268,2.431414356915974,9.554949652520843e-05,0.09321770130017287,0.0009815076736130052,0.4739631946312116,0.9447393221473889,0.0,0.000123540550080582,0.0012647180600686867,0.0
3.17,0.07090506819656346,0.011262186132297501,0.35840616368514583,2.430372552118274,9.588362813562727e-05,0.09384653547157382,0.0009820643217106388,0.4743691261260745,0.9455875096702222,0.0,0.00012449018023603093,0.0012706683905602566,0.0
3.18,0.07107877313874275,0.011240037622292925,0.3571928975795656,2.429333733465385,9.621851412247012e-05,0.09447603791795157,0.0009826118074375762,0.4747713941713947,0.9464315980374296,0.0,0.00012544533329540087,0.0012766215374901092,0.0
3.19,0.07125091999398074,0.011218135772703275,0.3559841740546307,2.4282978902502097,9.655414149241494e-05,0.09510620097676167,0.0009831501870361144,0.47517001717922996,0.9472715298129204,0.0,0.00012640601523166003,0.0012825774516369386,0.0
3.2,0.07142151735782913,0.011196463493085156,0.35477997379804904,2.4272650117982852,9.689049731827451e-05,0.09573701703011576,0.000983679516539194,0.4755650134842084,0.9481072462875054,0.0,0.00012737223195663963,0.0012885360839838002,0.0
3.21,0.07159057378645099,0.011175011164492118,0.35358027760065763,2.4262350874986165,9.722756880145497e-05,0.09636847854682941,0.0009841998515726165,0.47595640127051364,0.9489386862601109,0.0,0.00012834398926330056,0.0012944973859111628,0.0
3.22,0.07175809779350187,0.011153770685347666,0.35238506634252187,2.4252081067867293,9.756534323769988e-05,0.0970005780417221,0.0009847112474636983,0.4763441986296047,0.9497657865715166,0.0,0.00012932129285815258,0.0013004613090900963,0.0
3.23,0.07192409785873406,0.011132735707095052,0.3511943209767012,2.424184059137071,9.790380800163155e-05,0.09763330807019738,0.000985213759290067,0.47672842357326567,0.9505884824180707,0.0,0.00013030414837532624,0.001306427805434859,0.0
3.24,0.07208858240049536,0.01111190160717571,0.3500080225835649,2.423162934089715,9.824295060075665e-05,0.09826666125049545,0.0009857074417085026,0.47710909398453866,0.9514067061155355,0.0,0.00013129256132724546,0.0013123968272693806,0.0
3.25,0.072251559813696,0.011091264418294644,0.3488261522920382,2.4221447212097433,9.85827585930922e-05,0.09890063022472782,0.0009861923492155214,0.4774862276974758,0.952220388799662,0.0,0.00013228653718006555,0.001318368327073611,0.0
3.2600000000000002,0.07241303843155457,0.01107082201081037,0.34764869135925763,2.4211294101284735,9.892321967054606e-05,0.0995352076987436,0.0009866685358830979,0.47785984241587265,0.9530294585624901,0.0,0.00013328608127728328,0.0013243422577408114,0.0
3.27,0.07257302654629516,0.011050572629718465,0.34647562112467684,2.420116990518369,9.926432160796077e-05,0.10017038641426572,0.000987136055519736,0.4782299557663276,0.9538338414404034,0.0,0.00013429119888654293,0.0013303185724206313,0.0
3.2800000000000002,0.07273153241105583,0.011030515105129226,0.3453069230070095,2.4191074520918954,9.960605226086914e-05,0.100806159148948,0.0009875949616777277,0.4785965852993346,0.9546334615141201,0.0,0.0001353018952016522,0.0013362972245120786,0.0
3.29,0.07288856421455546,0.011010648627401648,0.3441425785535301,2.4181007846253846,9.994839961335945e-05,0.1014425187348475,0.000988045307500585,0.47895974844684236,0.9554282395578642,0.0,0.00013631817529886192,0.0013422781678119418,0.0
3.3000000000000003,0.07304413012260962,0.010990972531486544,0.3429825693572647,2.4170969779179194,0.00010029135169524785,0.1020794580233971,0.0009884871459862757,0.47931946259857605,0.9562180951314608,0.0,0.00013734004421259722,0.0013482613562586533,0.0
3.31,0.07319823822805355,0.010971486577764153,0.3418268771568906,2.416096021840943,0.00010063489668170309,0.10271696992739156,0.0009889205296699421,0.47967574501022747,0.9570029438800756,0.0,0.0001383675068443295,0.0013542467442410708,0.0
3.3200000000000003,0.07335089660186958,0.010952190600144615,0.34067548373448525,2.415097906287352,0.00010097902279082654,0.10335504737736213,0.0009893455109496693,0.4800286128982051,0.9577827001908441,0.0,0.0001394005680562479,0.0013602342862814604,0.0
3.33,0.07350211325060006,0.010933084720498747,0.3395283710003848,2.4141026212135914,0.00010132371836809513,0.10399368335697642,0.0009897621418173766,0.48037808336196197,0.9585572748529876,0.0,0.00014043923259401055,0.0013662239372974085,0.0
3.34,0.07365189614114027,0.010914169127479228,0.33838552094340824,2.4131101566147724,0.0001016689718362136,0.10463287088133681,0.0009901704740181193,0.48072417343068113,0.9593265763037488,0.0,0.00014148350513259965,0.0013722156524468144,0.0
3.35,0.0738002531925996,0.010895444132897999,0.3372469156471248,2.412120502532771,0.00010201477171135397,0.10527260300385728,0.0009905705589983358,0.48106690004826913,0.9600905101803152,0.0,0.00014253339026146144,0.0013782093871782639,0.0
