t,a_CyclinE_Cdk2,i_CyclinE_Cdk2,pRB_E2F,E2F,pRB,CycD_Cdk4,p27,CycE_Cdk2_p27,CycD_Cdk4_p27,p16,pRB_P
2.0,0.0031874078109984483,0.016805743897676792,1.9488633889615896,0.0011244464073966152,0.08031173328131205,0.0008629073522541675,4.938773971754837,0.9907495806272177,0.00039825759654964443,4.450102404461205,0.013113736167103063
2.0100000000000002,0.003187501759403626,0.01685022551273888,1.9488548759411837,0.001132789977697001,0.08046303538477101,0.0008632698555386009,4.938440587650494,0.9907176556103316,0.0004003488954114332,4.447618994251308,0.013132117958217466
2.02,0.003187595710873891,0.016894817656683443,1.9488463389071584,0.0011411562331856578,0.08061433443360783,0.0008636322947692255,4.938107219111423,0.9906857297938263,0.00040244073590061226,4.445138084470598,0.0131505235790144
2.0300000000000002,0.0031876896654144315,0.016939520629847462,1.9488377778551143,0.0011495451746566764,0.08076563042044103,0.0008639946685431759,4.937773866137416,0.9906538031780149,0.0004045331177225898,4.4426596725817,0.013168953033655537
2.04,0.003187783623030435,0.016984334732567916,1.9488291927806523,0.001157956802904145,0.08091692333788916,0.0008643569754575862,4.937440528728267,0.9906218757632106,0.0004066260405827735,4.44018375604724,0.013187406326302551
2.05,0.00318787758372709,0.01702926026518178,1.9488205836793726,0.001166391118722154,0.08106821317857074,0.000864719214109591,4.937107206883772,0.9905899475497265,0.00040871950418657144,4.437710332329845,0.01320588346111712
2.06,0.0031879715475095845,0.017074297528026038,1.948811950546876,0.0011748481229047932,0.08121949993510433,0.0008650813830963246,4.936773900603722,0.9905580185378757,0.0004108135082393916,4.435239398892138,0.013224384442260912
2.07,0.0031880655143831055,0.01711944682143766,1.9488032933787627,0.0011833278162461515,0.08137078360010841,0.0008654434810149213,4.936440609887913,0.9905260887279715,0.0004129080524466418,4.432770953196745,0.013242909273895606
2.08,0.0031881594843528416,0.017164708445753633,1.9487946121706337,0.001191830199540319,0.08152206416620156,0.0008658055064625157,4.936107334736137,0.990494158120327,0.0004150031365137301,4.430304992706294,0.013261457960182873
2.09,0.00318825345742398,0.017210082701310928,1.9487859069180893,0.0012003552735813847,0.08167334162600227,0.000866167458036242,4.93577407514819,0.9904622267152554,0.0004170987601460643,4.427841514883407,0.013280030505284387
2.1,0.0031883474336017095,0.017255569888446527,1.9487771776167302,0.0012089030391634389,0.08182461597212912,0.0008665293343332348,4.935440831123865,0.9904302945130697,0.0004191949230490525,4.425380517190711,0.013298626913361823
2.11,0.0031884414128912175,0.017301170307497407,1.9487684242621568,0.0012174734970805704,0.0819758871972006,0.0008668911339506283,4.9351076026629555,0.9903983615140831,0.00042129162492810245,4.422921997090832,0.013317247188576851
2.12,0.0031885353953414563,0.0173468842273341,1.9487596468549204,0.0012260666431073391,0.08212715529538575,0.0008672528864379153,4.934774389764757,0.9903664277191178,0.00042338886490153106,4.4204659536199165,0.013335891330115545
2.13,0.0031886293809697454,0.01739271193957053,1.9487508453919935,0.0012346824766463322,0.08227842025973295,0.0008676145989727608,4.934441192428927,0.990334493128628,0.000425486642511994,4.418012384676797,0.01335455934076025
2.14,0.003188723369743122,0.017438653771974063,1.9487420198646614,0.0012433210028673374,0.08242968208150908,0.0008679762431700688,4.934108010655692,0.990302557742483,0.0004275849579766871,4.415561286352406,0.013373251229010048
2.15,0.003188817361667826,0.01748471002412591,1.948733170268644,0.001251982222443883,0.08258094075336994,0.0008683378183703931,4.933774844444835,0.9902706215610084,0.0004296838109869172,4.413112656147164,0.013391966998907108
2.16,0.0031889113567500956,0.01753088099560728,1.9487242965996598,0.0012606661360494995,0.08273219626797128,0.0008686993239142874,4.933441693796135,0.9902386845845296,0.0004317832012339916,4.4106664915614875,0.013410706654493598
2.17,0.00318900535499617,0.017577166985999385,1.9487153988534291,0.0012693727443577158,0.08288344861796887,0.0008690607591423054,4.933108558709379,0.9902067468133717,0.00043388312840921716,4.408222790095797,0.013429470199811685
2.18,0.0031890993564122885,0.01762356829488344,1.948706477025671,0.0012781020480420622,0.08303469779601849,0.0008694221233950006,4.932775439184344,0.9901748082478604,0.0004359835922039012,4.40578154925051,0.013448257638903541
2.19,0.0031891933610046896,0.017670085221840652,1.948697531112105,0.0012868540477760676,0.08318594379477591,0.0008697834160129269,4.9324423352208155,0.9901428688883208,0.00043808459230935054,4.403342766526045,0.013467068975811333
2.2,0.003189287368779613,0.017716718066452235,1.9486885611084508,0.001295628744233262,0.08333718660689692,0.0008701446363366378,4.932109246818573,0.9901109287350784,0.0004401861284168725,4.400906439422821,0.013485904214577233
2.21,0.003189381379743297,0.017763467128299397,1.9486795670104275,0.0013044261380871747,0.08348842622503724,0.000870505783706687,4.931776173977401,0.9900789877884586,0.0004422882002177739,4.398472565441256,0.013504763359243405
2.22,0.003189475393901981,0.017810332706963354,1.9486705488137548,0.0013132462300113358,0.08363966264185271,0.0008708668574636284,4.9314431166970785,0.9900470460487868,0.000444390807403362,4.396041142081771,0.01352364641385202
2.23,0.003189569411261904,0.01785731510202531,1.948661506514152,0.001322089020679274,0.08379089584999905,0.0008712278569480154,4.931110074977388,0.9900151035163882,0.0004464939496649438,4.393612166844781,0.01354255338244525
2.24,0.003189663431829305,0.017904414613066487,1.9486524401073386,0.00133095451076452,0.08394212584213205,0.0008715887815004019,4.930777048818114,0.9899831601915883,0.00044859762669382646,4.3911856372307065,0.013561484269065258
2.25,0.0031897574556104236,0.017951631539668087,1.9486433495890343,0.001339842700940602,0.08409335261090749,0.0008719496304613415,4.9304440382190355,0.9899512160747125,0.00045070183818131685,4.388761550739966,0.013580439077754216
2.2600000000000002,0.0031898514826114977,0.017998966181411325,1.9486342349549584,0.0013487535918810507,0.08424457614898112,0.0008723104031713877,4.930111043179935,0.989919271166086,0.0004528065838187223,4.386339904872979,0.013599417812554295
2.27,0.003189945513386985,0.018046418709910115,1.9486250962201204,0.0013576871647245693,0.08439579645537595,0.0008726712147517139,4.929778063699136,0.989887325467722,0.0004549118611038187,4.383920703320326,0.013618420458119087
2.2800000000000002,0.003190039547035061,0.0180939896367095,1.9486159333482878,0.0013666434525019897,0.08454701351220116,0.0008730318727649431,4.929445099778837,0.9898553789771504,0.0004570176733612574,4.381503933329098,0.013637447050605813
2.29,0.003190133584002718,0.018141679158508218,1.9486067463506889,0.0013756224401813356,0.08469822731723158,0.0008733924696363166,4.929112151417647,0.9898234316960534,0.0004591240185188019,4.379089597376447,0.01365649757846872
2.3000000000000003,0.0031902276242965653,0.01818948757480121,1.9485975352230562,0.001384624128422967,0.08484943786312728,0.0008737530047844444,4.928779218615347,0.9897914836247574,0.0004612308962662807,4.376677692966966,0.013675572045736903
2.31,0.0031903216679234386,0.018237415185030293,1.9485882999611301,0.0013936485178791332,0.08500064514255096,0.0008741134776760036,4.928446301371716,0.9897595347635899,0.00046333830629261105,4.374268217607818,0.013694670456431413
2.32,0.003190415714890402,0.018285462288584145,1.9485790405606591,0.0014026956091939742,0.085151849148168,0.0008744738878257373,4.928113399686535,0.9897275851128785,0.0004654462482858001,4.371861168808732,0.01371379281456525
2.33,0.0031905097652047466,0.01833362918479834,1.9485697570173999,0.0014117654030035205,0.08530304987264636,0.0008748342347964552,4.927780513559583,0.989695634672952,0.0004675547219329443,4.369456544082011,0.01373293912414336
2.34,0.0031906038188739914,0.0183819161729553,1.9485604493271167,0.001420857899935691,0.08545424730865671,0.0008751945181990333,4.927447642990638,0.9896636834441397,0.00046966372692022914,4.367054340942525,0.013752109389162648
2.35,0.003190697875905883,0.01843032355228435,1.948551117485582,0.0014299731006102972,0.08560544144887232,0.0008755547376924143,4.927114787979479,0.9896317314267714,0.00047177326293292964,4.364654556907717,0.013771303613611964
2.36,0.003190791936308396,0.01847885162196166,1.9485417614885767,0.0014391110056390381,0.0857566322859691,0.0008759148929836072,4.926781948525882,0.9895997786211781,0.00047388332965541015,4.362257189497597,0.01379052180147211
2.37,0.0031908860000897316,0.018527500681110295,1.9485323813318889,0.0014482716156255049,0.08590781981262564,0.0008762749838276875,4.926449124629625,0.9895678250276911,0.0004759939267711245,4.359862236234745,0.01380976395671584
2.38,0.0031909800672583195,0.01857627102880019,1.9485229770113155,0.0014574549311651773,0.08605900402152313,0.000876635010027797,4.926116316290482,0.9895358706466425,0.00047810505396261556,4.357469694644314,0.013829030083307856
2.39,0.003191074137822817,0.018625162964048148,1.9485135485226606,0.0014666609528454263,0.08621018490534545,0.0008769949714351443,4.925783523508231,0.9895039154783651,0.00048021671091151596,4.355079562254022,0.013848320185204816
2.4,0.0031911682117921076,0.01867417678581785,1.9485040958617372,0.001475889681245512,0.08636136245677906,0.0008773548679490041,4.925450746282645,0.9894719595231926,0.00048232889729854733,4.35269183659416,0.013867634266355323
2.41,0.0031912622891753038,0.01872331279301985,1.9484946190243657,0.0014851411169365858,0.08651253666851313,0.0008777146995167177,4.925117984613499,0.9894400027814588,0.00048444161280352093,4.35030651519759,0.013886972330699935
2.42,0.003191356369981746,0.01877257128451158,1.9484851180063745,0.0014944152604816877,0.08666370753323945,0.0008780744661336927,4.924785238500567,0.9894080452534991,0.0004865548571053371,4.347923595599741,0.013906334382171157
2.43,0.0031914504542702223,0.01882195249311797,1.9484755928099817,0.0015037121059605684,0.08681487504696181,0.0008784341547939954,4.924452507941629,0.98937608694069,0.000488668629645594,4.345543078301815,0.013925720418264629
2.44,0.003191544542026557,0.018871456749721807,1.9484660434279246,0.001513031657073427,0.0869660392007656,0.0008787937719441602,4.924119792937427,0.9893441278428611,0.0004907829302164922,4.343164959401319,0.013945130446027557
2.45,0.003191638633245687,0.018921084373243996,1.9484564698540994,0.0015223739163436358,0.08711719998633624,0.0008791533217234717,4.923787093488345,0.98931216796003,0.0004928977585666553,4.340789235533164,0.013964564471338755
2.46,0.0031917327279384873,0.01897083566149027,1.948446872084448,0.0015317388842194374,0.08726835739641817,0.0008795128041536282,4.923454409594128,0.9892802072925476,0.0004950131143683341,4.338415904280745,0.013984022498016764
2.47,0.003191826826116078,0.019020710912192308,1.9484372501149219,0.0015411265611389108,0.08741951142375955,0.0008798722193002528,4.923121741254521,0.9892482458407662,0.0004971289972927947,4.336044963230973,0.014003504529870038
2.48,0.0031919209277898215,0.019070710423007696,1.9484276039414834,0.0015505369475299687,0.08757066206111219,0.0008802315672728932,4.922789088469267,0.9892162836050385,0.0004992454070103163,4.333676409974268,0.01402301057069694
2.49,0.0031920150329713235,0.01912083449151998,1.9484179335601042,0.0015599700438103602,0.08772180930123165,0.0008805908482250219,4.922456451238109,0.9891843205857188,0.0005013623431901937,4.331310242104558,0.014042540624285746
2.5,0.0031921091416724327,0.01917108341523863,1.948408238966766,0.0015694258503876676,0.08787295313687712,0.0008809500623540362,4.922123829560787,0.9891523567831622,0.0005034798055007352,4.328946457219284,0.014062094694414634
2.5100000000000002,0.003192203253905242,0.019221457491599044,1.9483985201574612,0.0015789043676593102,0.08802409356081156,0.0008813092099012582,4.921791223437042,0.9891203921977245,0.0005055977936092637,4.326585052919394,0.014081672784851704
2.52,0.0031922973696820868,0.019271957017962554,1.9483887771281914,0.00158840559601254,0.08817523056580155,0.0008816682911519344,4.921458632866611,0.9890884268297632,0.0005077163071821162,4.324226026809351,0.014101274899354959
2.5300000000000002,0.0031923914890155452,0.019322582291616437,1.9483790098749685,0.0015979295358244465,0.08832636414461742,0.0008820273064352366,4.921126057849232,0.9890564606796363,0.0005098353458846445,4.321869376497124,0.014120901041672313
2.54,0.003192485611918439,0.019373333609773887,1.948369218393815,0.0016074761874619518,0.08847749429003314,0.000882386256124261,4.920793498384641,0.9890244937477031,0.0005119549093812142,4.319515099594195,0.014140551215541593
2.5500000000000003,0.0031925797384038342,0.019424211269574047,1.9483594026807625,0.0016170455512818148,0.08862862099482643,0.0008827451406360285,4.920460954472572,0.9889925260343237,0.0005140749973352057,4.317163193715555,0.014160225424690533
2.56,0.0031926738684850387,0.01947521556808198,1.9483495627318534,0.0016266376276306274,0.08877974425177866,0.000883103960431485,4.920128426112759,0.9889605575398596,0.0005161956094090133,4.314813656479706,0.014179923672836782
2.57,0.003192768002175604,0.019526346802288694,1.9483396985431398,0.0016362524168448186,0.08893086405367491,0.000883462716015501,4.919795913304935,0.988928588264673,0.0005183167452640458,4.3124664855086605,0.014199645963687894
2.58,0.003192862139489324,0.019577605269111117,1.9483298101106836,0.0016458899192506515,0.08908198039330398,0.0008838214079368718,4.91946341604883,0.9888966182091271,0.0005204384045607265,4.31012167842794,0.014219392300941339
2.59,0.0031929562804402377,0.01962899126539212,1.9483198974305576,0.0016555501351642231,0.08923309326345831,0.0008841800367883173,4.9191309343441745,0.9888646473735865,0.0005225605869584928,4.307779232866579,0.014239162688284492
2.6,0.0031930504250426263,0.01968050508790051,1.9483099604988434,0.0016652330648914673,0.08938420265693407,0.0008845386032064824,4.918798468190696,0.9888326757584164,0.0005246832921157965,4.305439146457119,0.014258957129394642
2.61,0.0031931445733110134,0.019732147033331014,1.9482999993116334,0.0016749387087281512,0.08953530856653112,0.0008848971078719367,4.9184660175881225,0.9888007033639834,0.0005268065196901037,4.303101416835614,0.014278775627938986
2.62,0.003193238725260167,0.019783917398304308,1.9482900138650303,0.0016846670669598785,0.08968641098505302,0.0008852555515091743,4.91813358253618,0.9887687301906548,0.0005289302693378948,4.300766041641628,0.014298618187574637
2.63,0.003193332880905098,0.01983581647936699,1.9482800041551462,0.001694418139862086,0.08983750990530698,0.0008856139348866144,4.917801163034595,0.9887367562387992,0.0005310545407146645,4.298433018518235,0.014318484811948608
2.64,0.0031934270402610605,0.019887844572991593,1.9482699701781034,0.0017041919277000473,0.08998860532010396,0.0008859722588166006,4.9174687590830874,0.9887047815087862,0.0005331793334749222,4.296102345112019,0.014338375504697834
2.65,0.0031935212033435516,0.01994000197557659,1.9482599119300343,0.0017139884307288695,0.09013969722225858,0.0008863305241554017,4.917136370681383,0.9886728060009862,0.000535304647272191,4.293774019073076,0.01435829026944915
2.66,0.0031936153701683117,0.01999228898344638,1.9482498294070816,0.001723807649193496,0.09029078560458918,0.0008866887318032106,4.9168039978292,0.9886408297157707,0.000537430481759009,4.29144803805501,0.014378229109819311
2.67,0.0031937095407513247,0.0200447058928513,1.9482397226053974,0.0017336495833287036,0.09044187045991776,0.0008870468827041458,4.916471640526261,0.9886088526535126,0.0005395568365869278,4.289124399714937,0.014398192029414975
2.68,0.003193803714852243,0.020097252994850233,1.9482295915189523,0.0017435142355911204,0.0905929517814152,0.0008874049218007879,4.916139298771099,0.9885768748148439,0.0005416837120578883,4.286803101647251,0.014418179034026262
2.69,0.0031938978924575504,0.02014993058494726,1.9482194361436624,0.0017534016064560684,0.09074402956195124,0.0008877628435745476,4.915806972563292,0.9885448962001695,0.000543811107897603,4.28448414150835,0.014438190127496036
2.7,0.0031939920737952036,0.020202738963383825,1.9482092564775155,0.0017633116942901467,0.0908951037940748,0.0008881206952452522,4.9154746619035325,0.9885129168096524,0.0005459390232183712,4.282167517020407,0.014458225311594674
2.71,0.0031940862588774833,0.020255678426020725,1.948199052516664,0.0017732444993281478,0.09104617447062895,0.0008884784769113421,4.915142366791513,0.9884809366436738,0.0005480674576796728,4.279853225853374,0.014478284589928447
2.72,0.003194180447716797,0.02030874926864237,1.9481888242572696,0.0017832000217957225,0.09119724158446064,0.0008888361886895547,4.914810087226926,0.9884489557026165,0.0005501964109403,4.27754126568068,0.014498367966094555
2.73,0.003194274640325676,0.02036195178695675,1.9481785716955031,0.0017931782619093747,0.09134830512842067,0.0008891938307149248,4.914477823209461,0.9884169739868642,0.0005523258826583572,4.275231634179235,0.014518475443681095
2.74,0.00319436883671678,0.02041528627659546,1.9481682948275443,0.0018031792198764662,0.09149936509536366,0.0008895514031407844,4.914145574738805,0.9883849914968018,0.0005544558724912612,4.272924329029428,0.014538607026267091
2.75,0.0031944630369028925,0.020468753033113674,1.9481579936495819,0.0018132028958952123,0.09165042147814809,0.0008899089061387619,4.913813341814647,0.9883530082328154,0.0005565863800957407,4.27061934791513,0.014558762717422468
2.7600000000000002,0.003194557240896924,0.020522352351990174,1.9481476681578136,0.0018232492901546855,0.09180147426963631,0.0008902663398987839,4.913481124436668,0.988321024195292,0.0005587174051278365,4.268316688523692,0.014578942520708078
2.77,0.0031946514487119103,0.02057608452862732,1.9481373183484465,0.0018333184028348126,0.09195252346269452,0.0008906237046290735,4.913148922604552,0.9882890393846201,0.0005608489472429018,4.266016348545942,0.014599146439675673
2.7800000000000002,0.003194745660361014,0.020629949858351086,1.9481269442176963,0.0018434102341063773,0.09210356905019275,0.0008909810005561512,4.912816736317981,0.9882570538011892,0.0005629810060956019,4.263718325676191,0.014619374477867928
2.79,0.0031948398758575216,0.020683948636411018,1.9481165457617882,0.0018535247841310173,0.0922546110250049,0.0008913382279248343,4.912484565576632,0.9882250674453901,0.0005651135813399144,4.261422617612229,0.014639626638818426
2.8000000000000003,0.0031949340952148486,0.02073808115798027,1.9481061229769556,0.001863662053061228,0.09240564938000873,0.0008916953869982376,4.912152410380184,0.9881930803176142,0.0005672466726291288,4.259129222055328,0.01465990292605167
2.81,0.0031950283184465334,0.02079234771815558,1.948095675859442,0.0018738220410403578,0.0925566841080858,0.000892052478057773,4.911820270728312,0.9881610924182548,0.0005693802796158468,4.256838136710235,0.014680203343083065
2.82,0.003195122545566242,0.020846748611957282,1.9480852044054993,0.0018840047482026128,0.09270771520212161,0.0008924095014031495,4.911488146620689,0.9881291037477058,0.0005715144019519826,4.254549359285183,0.014700527893418941
2.83,0.0031952167765877653,0.02090128413432931,1.948074708611388,0.0018942101746730541,0.09285874265500542,0.0008927664573523731,4.911156038056989,0.9880971143063626,0.0005736490392887625,4.252262887491882,0.014720876580556538
2.84,0.003195311011525022,0.02095595458013918,1.948064188473379,0.0019044383205675977,0.0930097664596304,0.0008931233462417473,4.91082394503688,0.9880651240946214,0.0005757841912767246,4.2499787190455205,0.014741249407984004
2.85,0.0031954052503920536,0.02101076024417801,1.948053643987751,0.0019146891859930164,0.09316078660889356,0.0008934801684258723,4.91049186756003,0.9880331331128799,0.0005779198575657196,4.247696851664771,0.014761646379180407
2.86,0.0031954994932030306,0.02106570142116051,1.9480430751507918,0.001924962771046937,0.09331180309569573,0.0008938369242776457,4.910159805626108,0.9880011413615367,0.00058005603780491,4.245417283071784,0.014782067497615726
2.87,0.0031955937399722476,0.021120778405724978,1.948032481958799,0.0019352590758178433,0.09346281591294164,0.0008941936141882624,4.909827759234778,0.9879691488409917,0.0005821927316427709,4.243140010992189,0.014802512766750854
2.88,0.003195687990714125,0.021175991492433308,1.948021864408079,0.0019455781003850738,0.09361382505353985,0.000894550238567214,4.909495728385703,0.987937155551646,0.0005843299387270893,4.240865033155097,0.014822982190037595
2.89,0.00319578224544321,0.021231340975770993,1.9480112224949464,0.0019559198448188234,0.09376483051040277,0.0008949067978422897,4.909163713078543,0.9879051614939015,0.0005864676587049644,4.238592347293098,0.01484347577091867
2.9,0.0031958765041741753,0.02128682715014711,1.9480005562157259,0.0019662843091801416,0.09391583227644663,0.0008952632924595757,4.908831713312959,0.9878731666681616,0.0005886058912228075,4.236321951142265,0.014863993512827712
2.91,0.0031959707669218197,0.021342450309894342,1.9479898655667505,0.0019766714935209348,0.0940668303445916,0.0008956197228834552,4.908499729088608,0.9878411710748307,0.0005907446359263424,4.234053842442146,0.014884535419189266
2.92,0.003196065033701067,0.021398210749268946,1.9479791505443627,0.001987081397883963,0.09421782470776159,0.0008959760895966086,4.908167760405147,0.9878091747143145,0.0005928838924606048,4.231788018935773,0.01490510149341879
2.93,0.003196159304378144,0.02145410877597498,1.9479684111422135,0.001997514025066322,0.09436881535823427,0.0008963323706318309,4.907835807262155,0.987777177586877,0.0005950236608529528,4.229524477506016,0.014925691741637435
2.94,0.0031962535787317973,0.021510144705601093,1.9479576473523732,0.0020079693794826784,0.09451980228790839,0.0008966885308143457,4.9075038696591715,0.9877451796926996,0.0005971639413555156,4.2272632145308435,0.014946306171555302
2.95,0.0031963478570873087,0.021566318804005363,1.9479468591768356,0.002018447455392431,0.0946707854910737,0.0008970446174797477,4.907171947595998,0.9877131810324883,0.0005993047328135096,4.225004229562567,0.014966944780906112
2.96,0.003196442139455396,0.02162263136556651,1.947936046611894,0.002028948252889233,0.09482176496064901,0.000897400630472733,4.90684004107228,0.9876811816066488,0.0006014460348813422,4.2227475203308025,0.014987607573154902
2.97,0.003196536425846783,0.02167908268459764,1.947925209653848,0.0020394717720598025,0.09497274068955641,0.0008977565696383517,4.906508150087663,0.9876491814155878,0.0006035878472130396,4.220493084567954,0.0150082945517598
2.98,0.0031966307162722015,0.02173567305534626,1.9479143482990042,0.0020500180129839176,0.09512371267072138,0.0008981124348220082,4.906176274641789,0.9876171804597131,0.000605730169462245,4.218240920009217,0.015029005720172009
2.99,0.0031967250107423897,0.02179240277199426,1.9479034625436766,0.0020605869757344213,0.0952746808970727,0.0008984682258694609,4.905844414734299,0.9875851787394334,0.0006078730012822206,4.215991024392577,0.015049741081835816
3.0,0.003196819309268094,0.02184927212865793,1.9478925523841855,0.0020711786603772172,0.09542564536154248,0.0008988239426268219,4.905512570364834,0.9875531762551586,0.0006100163423258462,4.213743395458811,0.01507050064018859
3.0100000000000002,0.003196913611860066,0.021906281419387965,1.947881617816858,0.0020817930669712725,0.09557660605706621,0.0008991795849405577,4.90518074153303,0.9875211730072996,0.0006121601922456198,4.211498030951483,0.015091284398660783
3.02,0.003197007918529066,0.021963430938169427,1.9478706588380288,0.002092430195568616,0.09572756297658262,0.000899535152657489,4.904848928238522,0.987489168996268,0.000614304550693657,4.209254928616953,0.015112092360675922
3.0300000000000002,0.003197102229285861,0.0220207209789218,1.9478596754440385,0.0021030900462143407,0.09587851611303387,0.0008998906456247899,4.9045171304809445,0.987457164222477,0.0006164494173216923,4.2070140862043655,0.015132924529650623
3.04,0.0031971965441412236,0.022078151835498938,1.9478486676312352,0.0021137726189465996,0.0960294654593654,0.0009002460636899893,4.904185348259929,0.9874251586863404,0.0006185947917810774,4.204775501465659,0.015153780908994578
3.0500000000000003,0.0031972908631059354,0.02213572380168911,1.9478376353959739,0.002124477913796611,0.09618041100852598,0.0009006014067009697,4.903853581575105,0.9873931523882733,0.0006207406737227827,4.202539172155561,0.015174661502110564
3.06,0.0031973851861907846,0.022193437171214962,1.947826578734616,0.002135205930788652,0.09633135275346773,0.0009009566745059676,4.903521830426102,0.9873611453286917,0.0006228870627973961,4.200305096031589,0.015195566312394436
3.0700000000000003,0.003197479513406565,0.022251292237733544,1.9478154976435307,0.002145956669940067,0.0964822906871461,0.0009013118669535739,4.903190094812545,0.9873291375080125,0.0006250339586551241,4.198073270854052,0.015216495343235135
3.08,0.003197573844764079,0.02230928929483629,1.9478043921190928,0.0021567301312612587,0.09663322480251987,0.0009016669838927334,4.902858374734058,0.987297128926654,0.0006271813609457907,4.195843694386049,0.015237448598014677
3.09,0.003197668180274136,0.02236742863604904,1.947793262157685,0.002167526314755694,0.09678415509255114,0.0009020220251727447,4.902526670190266,0.9872651195850353,0.0006293292693188383,4.19361636439347,0.015258426080108167
3.1,0.0031977625199475514,0.022425710554832022,1.9477821077556965,0.0021783452204199036,0.09693508155020537,0.0009023769906432609,4.902194981180787,0.9872331094835763,0.0006314776834233272,4.191391278644992,0.015279427792883788
3.11,0.0031978568637951485,0.02248413534457985,1.9477709289095233,0.0021891868482434777,0.09708600416845133,0.0009027318801542886,4.901863307705241,0.9872010986226987,0.0006336266029079359,4.189168434912086,0.015300453739702801
3.12,0.0031979512118277573,0.02254270329862155,1.9477597256155683,0.0022000511982090713,0.09723692294026112,0.000903086693556189,4.901531649763246,0.9871690870028242,0.0006357760274209608,4.186947830969014,0.015321503923919554
3.13,0.0031980455640562146,0.022601414710220515,1.9477484978702415,0.0022109382702924013,0.09738783785861019,0.0009034414306996771,4.901200007354417,0.9871370746243766,0.0006379259566103164,4.184729464592823,0.015342578348881473
3.14,0.0031981399204913654,0.02266026987257456,1.9477372456699595,0.0022218480644622474,0.0975387489164773,0.0009037960914358219,4.900868380478366,0.9871050614877798,0.0006400763901235353,4.182513333563356,0.015363677017929069
3.15,0.00319823428114406,0.022719269078815874,1.947725969011146,0.0022327805806804505,0.09768965610684456,0.0009041506756160466,4.900536769134706,0.9870730475934593,0.0006422273276077679,4.180299435663244,0.015384799934395928
3.16,0.0031983286460251573,0.022778412622011055,1.9477146678902313,0.0022437358189019156,0.09784055942269743,0.0009045051830921283,4.900205173323045,0.9870410329418413,0.0006443787687097832,4.1780877686779085,0.015405947101608725
3.17,0.003198423015145522,0.02283770079516108,1.9477033423036527,0.0022547137790746093,0.09799145885702464,0.0009048596137161981,4.899873593042994,0.9870090175333536,0.0006465307130759675,4.175878330395561,0.01542711852288721
3.18,0.003198517388508801,0.022897133893893747,1.9476919922474851,0.00226571446152466,0.09814235440268683,0.0009052139668859615,4.899542028294235,0.9869770013683719,0.0006486831603838793,4.173671118423219,0.015448314201917073
3.19,0.003198611766049314,0.022956712239604878,1.9476806177142625,0.0022767378702662567,0.0982932460512863,0.0009055682376358896,4.899210479077195,0.9869449844467707,0.0006508361106134484,4.171466128605388,0.015469534145954578
3.2,0.00319870614784869,0.023016436098739764,1.9476692187040618,0.0022877840014564285,0.0984441337971091,0.0009059224302714851,4.898878945390717,0.9869129667694936,0.0006529895631010063,4.169263360539849,0.015490778354648491
3.21,0.003198800533917,0.02307630576434353,1.9476577952133065,0.0022988528550592405,0.09859501763314236,0.0009062765445945108,4.898547427234409,0.9868809483369659,0.0006551435174950049,4.167062812005024,0.01551204683133334
3.22,0.0031988949242643012,0.02313632152940349,1.9476463472384244,0.002309944431032936,0.09874589755237617,0.0009066305804057702,4.89821592460788,0.9868489291496144,0.0006572979734436051,4.164864480781598,0.015533339579337821
3.23,0.003198989318900636,0.02319648368684912,1.9476348747758503,0.00232105872932993,0.09889677354780355,0.0009069845375051067,4.8978844375107355,0.9868169092078662,0.000659452930594677,4.162668364652512,0.015554656601984783
3.24,0.003199083717836034,0.023256792529552074,1.9476233778220242,0.0023321957498968165,0.09904764561242048,0.0009073384156914043,4.89755296594258,0.9867848885121496,0.0006616083885958001,4.160474461402965,0.015575997902591237
3.25,0.00319917812108051,0.023317248350326173,1.9476118563733922,0.0023433554926743606,0.09919851373922589,0.0009076922147625868,4.897221509903017,0.9867528670628939,0.0006637643470942629,4.158282768820417,0.015597363484468352
3.2600000000000002,0.003199272528644066,0.023377851441927413,1.947600310426406,0.002354537957597505,0.0993493779212217,0.0009080459345156188,4.896890069391647,0.9867208448605288,0.0006659208057370634,4.1560932846945855,0.015618753350921456
3.27,0.0031993669405366897,0.02343860209705396,1.9475887399775231,0.0023657431445953656,0.09950023815141272,0.0009083995747465045,4.896558644408071,0.9866888219054855,0.0006680777641709083,4.153906006817447,0.015640167505250033
3.2800000000000002,0.0031994613567683547,0.023499500608346158,1.947577145023207,0.0023769710535912355,0.09965109442280676,0.0009087531352502887,4.896227234951885,0.9866567981981955,0.000670235222042214,4.151720932983237,0.015661605950747726
3.29,0.003199555777349021,0.02356054726838651,1.9475655255599267,0.00238822168450258,0.09980194672841455,0.0009091066158210565,4.895895841022687,0.9866247737390917,0.0006723931789971057,4.1495380609884505,0.01568306869070234
3.3000000000000003,0.0031996502022886343,0.023621742369699703,1.9475538815841573,0.0023994950372410425,0.09995279506124981,0.000909460016251933,4.895564462620072,0.9865927485286075,0.0006745516346814183,4.14735738863184,0.015704555728395835
3.31,0.0031997446315971275,0.02368308620475259,1.9475422130923798,0.002410791111712439,0.10010363941432916,0.0009098133363350838,4.895233099743634,0.9865607225671774,0.0006767105887406954,4.145178913714418,0.015726067067104332
