t,M,FN,FC
4.51,5.362724944375061,0.7217160783808245,1.7797202855237306
4.5200000000000005,5.370656652749977,0.7262936696018131,1.7889269091899174
4.53,5.378518951609363,0.7308898138058084,1.798149911038971
4.54,5.386311024862278,0.7355044809251053,1.8073890072077412
4.55,5.394032064298972,0.7401376396378887,1.8166439105854166
4.5600000000000005,5.401681270223802,0.7447892573595635,1.825914330858636
4.57,5.4092578582486075,0.7494593003687254,1.8351999763962872
4.58,5.4167610543667495,0.7541477336769989,1.8445005526345881
4.59,5.424190092774251,0.7588545209589089,1.853815761282519
4.6000000000000005,5.431544219230772,0.7635796246028361,1.8631453011816137
4.61,5.438822691669871,0.7683230057018502,1.8724888683443046
4.62,5.4460247808092666,0.7730846240445459,1.8818461559922741
4.63,5.453149770761098,0.7778644381058762,1.8912168545948007
4.64,5.46019695972381,0.7826624050480159,1.900600652001805
4.65,5.467165662415352,0.7874784809351862,1.9099972355971353
4.66,5.474055208621066,0.7923126204710781,1.9194062899441875
4.67,5.480864943642677,0.7971647769698725,1.9288274966371581
4.68,5.487594229495136,0.8020349024191482,1.9382605350199276
4.69,5.4942424455358685,0.8069229474730503,1.9477050822464375
4.7,5.500808989094021,0.8118288614454549,1.957160813341065
4.71,5.507293276099712,0.8167525923031402,1.966627401259005
4.72,5.513694741301295,0.821694086686668,1.9761045171357512
4.73,5.520012834503507,0.8266532901989683,1.9855918323630684
4.74,5.526247027147935,0.8316301469981298,1.9950890159176486
4.75,5.53239681218284,0.8366245998416617,2.0045957347700876
4.76,5.538461703659144,0.8416365901491724,2.014111654419539
4.7700000000000005,5.544441237314294,0.846666057998591,2.023636438974929
4.78,5.550334971156132,0.8517129421223865,2.0331697512361555
4.79,5.556142486046754,0.8567771799037902,2.0427112527753066
4.8,5.561863384514546,0.8618587074305071,2.0522606042877953
4.8100000000000005,5.567497281121196,0.8669574598224455,2.06181746723005
4.82,5.573043819332311,0.8720733706994758,2.0713815014195225
4.83,5.57850266797107,0.8772063723116658,2.080952365745116
4.84,5.583873520023659,0.8823563955932066,2.0905297185193246
4.8500000000000005,5.589156093110639,0.8875233701622834,2.100113217576584
4.86,5.594350129958317,0.892707224320945,2.1097025203716124
4.87,5.599455398870114,0.8979078850549764,2.1192972840777644
4.88,5.604471690062057,0.9031252781322208,2.128897165958174
4.89,5.609398802944222,0.9083593284164262,2.1385018243341096
4.9,5.614236571846374,0.913609959265958,2.148110917017553
4.91,5.618984857825703,0.9188770927398979,2.1577241019809956
4.92,5.623643547428137,0.9241606496386255,2.167341037568585
4.93,5.628212552990259,0.9294605495077201,2.1769613826056458
4.94,5.632691812941245,0.9347767106418654,2.186584796508202
4.95,5.637081292104781,0.9401090500887532,2.1962109393924996
4.96,5.641380976287999,0.9454574837681062,2.2058394723004002
4.97,5.645590862023432,0.9508219266883666,2.2154700575230692
4.98,5.649710979513846,0.9562022924943424,2.225102358251276
4.99,5.653741383935759,0.9615984936524302,2.234736038867411
5.0,5.657682154707052,0.9670104414753631,2.244370765075994
5.01,5.661533395491227,0.9724380461321107,2.2540062040192272
5.0200000000000005,5.6652952338581954,0.9778812166640865,2.2636420243636457
5.03,5.6689678161631285,0.9833398610891086,2.2732778959842137
5.04,5.672551313323152,0.9888138863053697,2.2829134905658166
5.05,5.6760459207162555,0.994303198103271,2.2925484817099493
5.0600000000000005,5.679451856872373,0.9998077011994242,2.302182544939736
5.07,5.682769363384055,1.0053272992482705,2.311815357807607
5.08,5.685998704817128,1.0108618948537016,2.321446600002983
5.09,5.6891401624004105,1.0164113896903304,2.3310759532322614
5.1000000000000005,5.692194033228391,1.0219756845275896,2.3407031013005803
5.11,5.695160640593259,1.0275546790576622,2.350327730600938
5.12,5.698040328309825,1.0331482720055594,2.3599495300174342
5.13,5.700833460415761,1.0387563611444472,2.3695681910252424
5.14,5.70354042089827,1.0443788433105095,2.3791834077915612
5.15,5.706161612139936,1.0500156144420747,2.3887948771289533
5.16,5.708697448624056,1.0556665697085394,2.3984022979023822
5.17,5.711148365968419,1.0613316033489288,2.408005372202729
5.18,5.713514818060959,1.0670106087358397,2.4176038051491435
5.19,5.715797275905493,1.0727034784069918,2.427197304888473
5.2,5.717996227227447,1.0784101040823801,2.436785582682266
5.21,5.720112176013147,1.0841303766829247,2.4463683529818687
5.22,5.722145637722117,1.0898641864463556,2.4559453327273713
5.23,5.7240971422068805,1.0956114228698914,2.4655162420290684
5.24,5.725967235283921,1.1013719746832262,2.47508080460698
5.25,5.727756476479683,1.1071457299074812,2.4846387475442757
5.26,5.729465438547658,1.1129325758743467,2.494189801358386
5.2700000000000005,5.731094706985489,1.1187323992452307,2.503733700072109
5.28,5.732644878502837,1.124545086054595,2.5132701809080173
5.29,5.734116559041707,1.1303705217636164,2.5227989838221787
5.3,5.735510366893627,1.1362085911963204,2.532319852867815
5.3100000000000005,5.736826930700058,1.1420591785936987,2.5418325357218743
5.32,5.738066888831755,1.1479221676360296,2.5513367837066885
5.33,5.739230888857229,1.1537974414631484,2.560832351843625
5.34,5.740319586954458,1.1596848826985844,2.570318998797456
5.3500000000000005,5.741333646743864,1.1655843735131828,2.579796485706582
5.36,5.742273739606326,1.1714957955874128,2.589264577872218
5.37,5.743140544053481,1.1774190301383345,2.598723044623056
5.38,5.74393474504338,1.1833539579502896,2.6081716590747264
5.39,5.744657033442338,1.1893004593956193,2.61761019817071
5.4,5.7453081054867825,1.1952584144553844,2.627038442723247
5.41,5.7458886622450995,1.2012277027400817,2.636456177454242
5.42,5.746399409407957,1.2072082035151535,2.6458631906573213
5.43,5.746841058470452,1.2131997957467808,2.6552592722545967
5.44,5.747214323378962,1.2192023580815692,2.664644217084316
5.45,5.747519920752695,1.2252157688783398,2.674017824065545
5.46,5.747758569630383,1.2312399062330033,2.6833798959105493
5.47,5.747930990951601,1.2372746479995598,2.692730239143242
5.48,5.748037907038087,1.2433198718111023,2.702068664117638
5.49,5.748080041075059,1.249375455100818,2.711394985036301
5.5,5.748058118262837,1.255441275103938,2.720709019454778
5.51,5.747972869438328,1.2615172088315094,2.730010587025942
5.5200000000000005,5.74782502188463,1.2676031331903213,2.7392995121871024
5.53,5.747615302050162,1.2736989249669717,2.7485756231820373
5.54,5.747344435508279,1.2798044608434145,2.7578387519322636
5.55,5.747013146497803,1.285919617417286,2.767088734037258
5.5600000000000005,5.746622157463558,1.292044271222232,2.776325408774692
5.57,5.746172188596902,1.2981782987482329,2.7855486191006524
5.58,5.745663960794986,1.3043215764093463,2.794758210996002
5.59,5.745098198399548,1.3104739805148344,2.803954032854893
5.6000000000000005,5.744475618108342,1.3166353874529932,2.813135937517956
5.61,5.743796933407343,1.3228056736362312,2.8223037813369283
5.62,5.743062854397084,1.3289847155170038,2.8314574241202255
5.63,5.74227408741312,1.3351723896069079,2.840596729117875
5.64,5.74143133464651,1.341368572495781,2.8497215630064585
5.65,5.740535293764283,1.347573140870797,2.8588317958740515
5.66,5.739586662850078,1.353785971433143,2.867927300507194
5.67,5.738586139842833,1.3600069409206172,2.877007952399686
5.68,5.737534413122637,1.3662359263006547,2.8860736309227915
5.69,5.736432166205075,1.3724728046917463,2.8951242186445305
5.7,5.735280077473451,1.378717453380382,2.9041596012999524
5.71,5.734078819886854,1.3849697498384663,2.9131796677645894
5.72,5.732829060688227,1.3912295717407255,2.9221843100278995
5.73,5.73153146446575,1.3974967969034304,2.93117342285774
5.74,5.730186684509878,1.4037713034977735,2.940146904543281
5.75,5.728795384504117,1.4100529695514292,2.949104654842953
5.76,5.727358211923633,1.416341673583349,2.958046577382067
5.7700000000000005,5.725875808421473,1.4226372943705972,2.9669725786423697
5.78,5.724348809564336,1.4289397109651087,2.9758825679329357
5.79,5.7227778445790785,1.435248802710202,2.9847764573600775
5.8,5.721163536110004,1.4415644492568327,2.993654161796254
5.8100000000000005,5.719506500204398,1.4478865305733402,3.0025155988351666
5.82,5.717807352992279,1.4542149267626516,3.0113606883516484
5.83,5.716066703207386,1.460549518286906,3.0201893528963284
5.84,5.714285150691972,1.4668901860199715,3.029001517736991
5.8500000000000005,5.712463288808283,1.473236811187624,3.037797110669153
5.86,5.710601704385276,1.4795892753786941,3.0465760619716606
5.87,5.708700977681898,1.4859474605557985,3.0553383043609608
5.88,5.706761682366928,1.492311249065648,3.0640837729440284
5.89,5.704784385515375,1.4986805236489373,3.0728124051699663
5.9,5.702769647621447,1.5050551674498163,3.081524140780271
5.91,5.70071802290434,1.5114350639889271,3.0902189218930247
5.92,5.698630059554221,1.5178200971459794,3.0988966930483755
5.93,5.696506299013215,1.524210151269857,3.1075574007720723
5.94,5.69434727643804,1.5306051111364312,3.1162009937081283
5.95,5.6921535208183744,1.5370048619529846,3.1248274225734813
5.96,5.6899255550996966,1.5434092893638,3.1334366401054035
5.97,5.687663896323161,1.5498182794552626,3.142028601007798
5.98,5.6853690557825045,1.5562317187604835,3.150603261896407
5.99,5.683041539197994,1.5626494942634377,3.1591605812429053
6.0,5.680681845661456,1.5690714934249272,3.167700519455121
6.01,5.67829045713701,1.5754976043773732,3.176223039998093
6.0200000000000005,5.675867854137662,1.5819277156509952,3.184728107633234
6.03,5.6734145130536415,1.5883617162281676,3.19321568867891
6.04,5.67093090402292,1.5947994955879063,3.201685751212087
6.05,5.668417491014506,1.6012409437105701,3.2101382650270667
6.0600000000000005,5.665874731919888,1.6076859510822452,3.2185732015940944
6.07,5.663303078652633,1.6141344086988034,3.2269905340178497
6.08,5.6607029772561415,1.6205862080696432,3.2353902369958143
6.09,5.658074868019312,1.6270412412211086,3.243772286776532
6.1000000000000005,5.655419181926564,1.633499400775475,3.2521366614214458
6.11,5.652736342400854,1.6399605799204466,3.260483340629737
6.12,5.650026769451383,1.6464246723288294,3.2688123053649316
6.13,5.647290877101299,1.652891572216858,3.2771235380375665
6.140000000000001,5.644529073459314,1.6593611743477588,3.2854170224698507
6.15,5.641741760795477,1.6658333740350673,3.2936927438605306
6.16,5.638929335621116,1.672308067145714,3.3019506887499666
6.17,5.636092188772938,1.678785150102863,3.310190844985412
6.18,5.633230705501301,1.6852645198885141,3.318413201686499
6.19,5.630345265035135,1.6917460740581434,3.3266177492662417
6.2,5.6274362390514066,1.698229710780698,3.3348044795675174
6.21,5.6245039949473234,1.7047153287666585,3.3429733854966885
6.22,5.621548894807036,1.711202827296173,3.351124461109245
6.23,5.618571295284191,1.717692106225733,3.3592577016000775
6.24,5.615571547678394,1.7241830659901891,3.3673731032740584
6.25,5.612549998014166,1.7306756076045717,3.3754706635170146
6.26,5.609506987122381,1.7371696326657056,3.383550380767077
6.2700000000000005,5.606442850724186,1.743665043353625,3.3916122544864136
6.28,5.603357919477886,1.7501617424329037,3.3996562851357335
6.29,5.600252517680853,1.7566596332577264,3.4076824742306426
6.3,5.597126964788012,1.7631586197685274,3.415690824228246
6.3100000000000005,5.593981575811382,1.7696586064917086,3.4236813384819342
6.32,5.590816660876723,1.776159498541628,3.4316540212476547
6.33,5.587632525297118,1.782661201620887,3.439608877659478
6.34,5.584429469647844,1.7891636220204141,3.4475459137056044
6.3500000000000005,5.581207789842572,1.795666666619357,3.455465136204831
6.36,5.577967777210867,1.8021702428847715,3.463366552783472
6.37,5.574709718577001,1.8086742588711195,3.4712501718527333
6.38,5.571433895876474,1.8151786232491145,3.479116002578274
6.390000000000001,5.5681405858610775,1.8216832453288117,3.4869640548517786
6.4,5.56483006155203,1.8281880349711603,3.494794339294122
6.41,5.561502591661814,1.834692902628921,3.5026068672227577
6.42,5.55815844063787,1.8411977593478277,3.510401650630616
6.43,5.554797868731146,1.8477025167660537,3.5181787021658764
6.44,5.551421132065126,1.8542070871135332,3.5259380351121834
6.45,5.5480284827053525,1.8607113832111348,3.533679663369296
6.46,5.544620168729444,1.8672153184696958,3.541403601434184
6.47,5.541196434206159,1.873718806892707,3.549109864380415
6.48,5.537757518459425,1.8802217631086133,3.556798467821219
6.49,5.534303657368529,1.886724102318309,3.5644694279206823
6.5,5.5308350832041775,1.8932257403034032,3.5721227613710753
6.51,5.527352024510831,1.899726593432428,3.5797584853716797
6.5200000000000005,5.5238547061708845,1.9062265786593648,3.587376617612316
6.53,5.520343349468994,1.9127256135220365,3.5949771762572915
6.54,5.516818172156538,1.9192236161403726,3.60256017992979
6.55,5.513279388516239,1.9257205052145412,3.6101256476966843
6.5600000000000005,5.5097272094269085,1.932216200022951,3.6176735990537843
6.57,5.506161842428348,1.9387106204201205,3.6252040539115122
6.58,5.502583491750784,1.945203686836609,3.632717032578608
6.59,5.4989923572278485,1.9516953203473926,3.6402125556707654
6.6000000000000005,5.495388635665414,1.958185442589283,3.6476906441857384
6.61,5.4917725211101205,1.964673975745801,3.655151319504466
6.62,5.488144204460715,1.9711608425722988,3.662594603348198
6.63,5.484503873521275,1.977645966393816,3.6700205177659084
6.640000000000001,5.480851713054067,1.9841292711028358,3.677429085122114
6.65,5.4771879048320535,1.9906106811569422,3.68482032808508
6.66,5.473512627691045,1.9970901215763788,3.692194269615437
6.67,5.469826057581486,2.0035675179415033,3.69955093295518
6.68,5.466128367619896,2.010042796390147,3.706890341617079
6.69,5.462419728139821,2.0165158836148884,3.714212519374438
6.7,5.458700306405628,2.0229867069089167,3.721517490148562
6.71,5.45497026686008,2.0294551941345813,3.728805278059491
6.72,5.451229771512177,2.0359212736715118,3.736075907519987
6.73,5.447478979740215,2.0423848744491213,3.7433294031517477
6.74,5.443718048336546,2.0488459259440197,3.750565789775804
6.75,5.439947131551792,2.055304358177355,3.757785092403269
6.76,5.4361663811385235,2.0617601017120784,3.7649873362264263
6.7700000000000005,5.432375946394398,2.0682130876501366,3.772172546610155
6.78,5.4285759742047635,2.07466324762959,3.7793407490837034
6.79,5.424766609084714,2.081110513821661,3.7864919693328014
6.8,5.420947993220618,2.0875548189277016,3.793626233192113
6.8100000000000005,5.417120266414914,2.0939960962027824,3.800743566576079
6.82,5.413283566081623,2.1004342794649795,3.807843995443103
6.83,5.40943802754234,2.1068693030210763,3.8149275459539984
6.84,5.405583783933128,2.1133011016999936,3.8219942443804746
6.8500000000000005,5.40172096623787,2.119729610850911,3.829044117095773
6.86,5.397849703324499,2.1261547663403704,3.8360771905678437
6.87,5.393970121980602,2.132576504549326,3.8430934913528114
6.88,5.390082346948413,2.1389947623701433,3.8500930460887366
6.890000000000001,5.38618650095918,2.145409477203546,3.8570758814896604
6.9,5.382282704766921,2.1518205869555107,3.864042024339941
6.91,5.378371077181553,2.1582280300341146,3.8709915014888865
6.92,5.374451735108764,2.1646317453579367,3.8779243398093204
6.93,5.370524793599396,2.171031672380393,3.88484056610639
6.94,5.366590365840804,2.1774277510234508,3.891740207310256
6.95,5.36264856320327,2.183819921699118,3.898623290394054
6.96,5.358699495272312,2.190208125309639,3.9054898423586972
6.97,5.354743269878379,2.1965923032444494,3.9123398902279187
6.98,5.350779993125929,2.2029723973771054,3.9191734610435516
6.99,5.346809769421891,2.2093483500621707,3.925990581861043
7.0,5.342832701503535,2.215720104132075,3.932791279745214
7.01,5.338848890465715,2.222087602893934,3.9395755817662517
7.0200000000000005,5.334858435787521,2.228450790126336,3.9463435149959425
7.03,5.330861435375443,2.234809610081153,3.953095106488271
7.04,5.326857985702414,2.241164007513826,3.9598303831709214
7.05,5.322848181646372,2.247513927625018,3.966549372014704
7.0600000000000005,5.318832116560564,2.253859316070883,3.9732520999880485
7.07,5.314809882320567,2.260200118966592,3.979938594032745
7.08,5.310781569348551,2.26653628288329,3.9866088810604237
7.09,5.306747266636999,2.272867754845032,3.99326298794922
7.1000000000000005,5.302707061771858,2.279194482325698,3.999900941540632
7.11,5.2986610409551425,2.2855164132458876,4.00652276863657
7.12,5.294609289026971,2.2918334959697995,4.0131284959966
7.13,5.290551889487046,2.2981456793020847,4.019718150335374
7.140000000000001,5.286488924523162,2.304452912485798,4.026291758315905
7.15,5.282420475191261,2.310755145222646,4.0328493464558175
7.16,5.2783466212368335,2.3170523276406723,4.039390941239118
7.17,5.274267441109509,2.323344410290345,4.045916569117068
7.18,5.270183012036003,2.3296313441492793,4.052426256475459
7.19,5.266093410039961,2.335913080619225,4.058920029632215
7.2,5.261998709961303,2.3421895715230403,4.065397914835147
7.21,5.257898985475084,2.3484607691016635,4.071859938259863
7.22,5.2537943091098525,2.354726626011069,4.078306126007826
7.23,5.249684752265536,2.360987095319213,4.084736504104572
7.24,5.245570385230825,2.3672421305029725,4.091151098498069
7.25,5.241451277201174,2.3734916854451944,4.097549935056738
7.26,5.2373274965489385,2.3797357144594193,4.103933039453029
7.2700000000000005,5.233199110604833,2.385974172261094,4.110300437268598
7.28,5.2290661855046014,2.3922070139459755,4.116652154069819
7.29,5.2249287863679506,2.398434195004995,4.122988215332538
7.3,5.220786977314026,2.4046556713212466,4.129308646440871
7.3100000000000005,5.216640821476421,2.4108713991669695,4.135613472686164
7.32,5.212490381017736,2.417081335200527,4.141902719266086
7.33,5.208335717143662,2.423285436463379,4.148176411283858
7.34,5.204176890116612,2.4294836603770436,4.154434573747623
7.3500000000000005,5.200013959268889,2.435675964740055,4.1606772315699585
7.36,5.195846983015402,2.4418623077249135,4.166904409567522
7.37,5.191676018865897,2.448042647875031,4.173116132460839
7.38,5.187501123436756,2.4542169441016664,4.179312424874236
7.390000000000001,5.1833223524623175,2.460385155680858,4.185493311335898
7.4,5.17913976080574,2.466547242250344,4.19165881627808
7.41,5.174953402469406,2.472703163806483,4.197808964037453
7.42,5.170763331052237,2.4788528807465275,4.203943778661439
7.43,5.166569599992126,2.4849963538891484,4.210063283807761
7.44,5.162372261189503,2.491133544330846,4.21616750334641
7.45,5.1581713657436055,2.4972644135166298,4.222256461044765
7.46,5.153966963990344,2.5033889232399207,4.228330180555708
7.47,5.149759105513311,2.509507035639772,4.2343886854173505
7.48,5.145547839154406,2.515618713198087,4.2404319990528485
7.49,5.141333213024095,2.52172391873684,4.246460144770322
7.5,5.137115274511308,2.5278226154153085,4.252473145762877
7.51,5.132894070292966,2.5339147667272948,4.258471025108716
7.5200000000000005,5.128669646343143,2.5400003364983625,4.2644538057713595
7.53,5.124442047941854,2.5460792888830683,4.270421510599949
7.54,5.120211319683485,2.552151588362199,4.27637416232967
7.55,5.11597750548485,2.558217199740013,4.282311783582255
7.5600000000000005,5.111740648592883,2.5642760881414812,4.288234396866595
7.57,5.107500791591957,2.5703282190095327,4.294142024579442
7.58,5.1032579765823005,2.576373558113689,4.300034688945535
7.59,5.099012245915523,2.5824120715957197,4.305912411760473
7.6000000000000005,5.094763640712255,2.5884437258680473,4.311775214918632
7.61,5.090512201367952,2.594468487644202,4.317623120237304
7.62,5.086257967693785,2.600486323945075,4.323456149409966
7.63,5.082000978924829,2.606497202096381,4.329274324006492
7.640000000000001,5.077741273727949,2.612501089726136,4.335077665473439
7.65,5.073478890209422,2.618497954762132,4.340866195134402
7.66,5.0692138659222605,2.624487765429438,4.346639934190433
7.67,5.06494623787327,2.6304704902478884,4.352398903720529
7.68,5.060676042529819,2.6364460980296,4.358143124682192
7.69,5.056403315826324,2.6424145578764815,4.36387261791205
7.7,5.052128093170459,2.6483758391777603,4.369587404126555
7.71,5.04785040944908,2.654329911607518,4.375287503922741
7.72,5.043570299033874,2.6602767451222284,4.380972937779053
7.73,5.039287795786714,2.6662163099583105,4.386643726056251
7.74,5.03500293309528,2.6721485766310398,4.3922998889883775
7.75,5.030715744578615,2.6780735159632285,4.39794144645462
7.76,5.0264262631413725,2.6839910990406124,4.403568418291193
7.7700000000000005,5.02213452096868,2.68990129720902,4.409180824295578
7.78,5.0178405497965075,2.6958040820837885,4.414778684140628
7.79,5.013544380917834,2.701699425547483,4.420362017375064
7.8,5.009246045188602,2.7075872997476127,4.425930843424006
7.8100000000000005,5.004945573033465,2.7134676770943704,4.431485181589557
7.82,5.000642994451318,2.719340530258376,4.437025051051428
7.83,4.996338339020618,2.7252058321684385,4.442550470867616
7.84,4.9920316359045005,2.7310635560093224,4.448061459975112
7.8500000000000005,4.987722913855676,2.736913675219531,4.453558037190669
7.86,4.983412201221124,2.7427561634890982,4.459040221211608
7.87,4.979099525946568,2.7485909947573965,4.464508030616669
7.88,4.9747849155807495,2.75441814321095,4.469961483866904
7.890000000000001,4.970468397279481,2.760237583281264,4.4754005993066315
7.9,4.966149997809493,2.766049289642663,4.480825395164406
7.91,4.961829743938664,2.771853237229126,4.486235889432225
7.92,4.957507662238884,2.777649401222297,4.491632099929802
7.930000000000001,4.953183778563744,2.783437757023565,4.49701404447133
7.94,4.948858118419284,2.7892182802699987,4.502381740750742
7.95,4.944530706969007,2.7949909468323595,4.507735206342223
7.96,4.940201569038416,2.8007557328131023,4.513074458700851
7.97,4.935870729119374,2.8065126145443973,4.518399515163275
7.98,4.931538211374325,2.812261568586161,4.523710392948411
7.99,4.927204039640341,2.818002571724106,4.529007109158173
8.0,4.922868237433027,2.823735600967803,4.534289680778228
8.01,4.918530827950259,2.829460633548756,4.539558124678783
8.02,4.91419183407577,2.8351776469184937,4.544812457615397
8.03,4.909851278382578,2.8408866187466737,4.550052696229821
8.040000000000001,4.905509183136258,2.8465875269192047,4.55527885705087
8.05,4.901165570298055,2.852280349536373,4.560490956495311
8.06,4.8968204615278434,2.8579650649109998,4.565689010868803
8.07,4.892473878332398,2.8636416515657244,4.570873036329396
8.08,4.888125842282613,2.869310088229901,4.576043048833302
8.09,4.883776374345779,2.874970353841799,4.58119906430838
8.1,4.879425495193221,2.8806224275449814,4.586341098576601
8.11,4.875073225229853,2.886266288686357,4.5914691673480705
8.120000000000001,4.870719584597643,2.8919019168144118,4.596583286221744
8.13,4.86636459317897,2.8975292916774382,4.6016834706861625
8.14,4.862008270599849,2.903148393221798,4.606769736120215
8.15,4.857650636233053,2.9087592015901826,4.611842097793907
8.16,4.853291709201123,2.9143616971198965,4.616900570869148
8.17,4.848931508379241,2.919955860341152,4.621945170400561
8.18,4.8445700523980095,2.9255416719753775,4.626975911336313
8.19,4.840207359646098,2.931119112933542,4.631992808518947
8.2,4.835843448272788,2.93668816431449,4.636995876686255
8.21,4.831478336190384,2.942248807403297,4.641985130472145
8.22,4.8271120410765285,2.947801023669626,4.646960584407543
8.23,4.8227445804146925,2.9533447947659828,4.651922252911402
8.24,4.818375971783782,2.9588801025250864,4.656870150217305
8.25,4.814006232359801,2.9644069289600448,4.661804290503741
8.26,4.80963537903945,2.969925256262347,4.666724687863593
8.27,4.805263428510978,2.9754350668000527,4.6716313562872545
8.28,4.80089039725685,2.98093634311624,4.676524309663353
8.290000000000001,4.796516301556343,2.9864290679274643,4.68140356177949
8.3,4.792141157488047,2.991913224122229,4.686269126322977
8.31,4.7877649809322795,2.997388794759478,4.691121016881598
8.32,4.783387787573423,3.0028557630670947,4.695959246944369
8.33,4.779009592902162,3.008314112440416,4.700783829902312
8.34,4.774630412217654,3.0137638264407633,4.705594779049239
8.35,4.770250260629588,3.0192048887939857,4.710392107582548
8.36,4.765869153060183,3.024637283389016,4.715175828604023
8.370000000000001,4.761487104246081,3.030060994276444,4.719945955120649
8.38,4.75710412874017,3.035476005667096,4.724702500045432
8.39,4.752720240917333,3.0408823019305053,4.729445476197316
8.4,4.748335455235095,3.0462798675847664,4.734174896243067
8.41,4.743949785933538,3.0516686873053565,4.738890772766788
8.42,4.73956324694945,3.0570487459267297,4.743593118290664
8.43,4.735175852054371,3.0624200284363527,4.74828194524472
8.44,4.7307876148565065,3.067782519973351,4.7529572659675665
8.45,4.726398548802556,3.0731362058271707,4.757619092707145
8.46,4.722008667179478,3.0784810714362565,4.762267437621487
8.47,4.717617983116184,3.0838171023867336,4.766902312779475
8.48,4.713226509585153,3.089144284411116,4.771523730161613
8.49,4.708834259403988,3.09446260338702,4.7761317016608
8.5,4.704441245236888,3.0997720453358903,4.780726239083115
8.51,4.700047479596058,3.1050725964217443,4.785307354148599
8.52,4.695652974843043,3.1103642429499274,4.789875058492056
8.53,4.691257743189995,3.1156469713658814,4.79442936366385
8.540000000000001,4.686861796700864,3.120920768253929,4.798970281130716
8.55,4.682465147292519,3.126185620336063,4.803497822276564
8.56,4.678067806735801,3.1314415144707652,4.808011998403315
8.57,4.673669786656501,3.1366884376518223,4.812512820731714
8.58,4.669271098537881,3.1419263770070813,4.817000300401815
8.59,4.664871754089735,3.1471553197786277,4.821474448393288
8.6,4.660471764891731,3.1523752533397715,4.825935275604436
8.61,4.656071142154178,3.1575861652060926,4.8303827929055165
8.620000000000001,4.651669896962592,3.162788043021961,4.834817011086257
8.63,4.647268040279177,3.167980874559388,4.839237940856508
8.64,4.642865582944256,3.1731646477169004,4.84364559284691
8.65,4.6384625356776645,3.178339350518418,4.848039977609555
8.66,4.634058909080086,3.183504971112147,4.8524211056186575
8.67,4.629654713634343,3.1886614977694836,4.856788987271213
8.68,4.625249959706638,3.1938089188839345,4.861143632887673
8.69,4.62084465754775,3.1989472229700433,4.865485052712611
8.700000000000001,4.616438817294177,3.2040763986623357,4.869813256915395
8.71,4.612032448969234,3.2091964347142676,4.8741282555908585
8.72,4.6076255624841025,3.2143073199972,4.878430058759975
8.73,4.603218167638829,3.2194090434993714,4.882718676370536
8.74,4.598810274123277,3.224501594324891,4.886994118297821
8.75,4.594401891518035,3.229584961692742,4.891256394345281
8.76,4.589993029295265,3.2346591349357965,4.895505514245218
8.77,4.585583696819516,3.239724103499843,4.89974148765946
8.78,4.581173903534932,3.244779856923702,4.903964324151808
8.790000000000001,4.576763658831761,3.2498263848518985,4.9081740332090416
8.8,4.572352971844461,3.254863677054287,4.912370624272287
8.81,4.5679418516119314,3.2598917234089306,4.91655410671353
8.82,4.5635303070786115,3.2649105139011305,4.9207244898362195
8.83,4.559118347095541,3.269920038622475,4.924881782875872
8.84,4.5547059804213825,3.2749202877698975,4.929025995000683
8.85,4.550293215723408,3.2799112516447426,4.93315713531213
8.86,4.545880061578457,3.284892920651847,4.937275212845578
8.870000000000001,4.541466526473854,3.2898652852986294,4.941380236570887
8.88,4.537052618808288,3.294828336194189,4.945472215393008
8.89,4.532638346892663,3.2997820640484217,4.949551158152598
8.9,4.528223718950912,3.3047264596711408,4.953617073626614
8.91,4.523808743120768,3.30966151397121,4.957669970528919
8.92,4.519393427454512,3.3145872179556903,4.961709857510884
8.93,4.5149777799196755,3.319503562728994,4.965736743161986
8.94,4.510561808399715,3.324410539492054,4.9697506360104144
8.950000000000001,4.506145520694643,3.329308139541498,4.973751544523666
8.96,4.501728924521636,3.3341963542688378,4.977739477109146
8.97,4.497312027642195,3.339075175142678,4.981714442095066
8.98,4.492894837812641,3.3439445937146393,4.985676447738827
8.99,4.488477362574615,3.348804601646769,4.9896255022603
9.0,4.484059609395684,3.3536551906919647,4.993561613820612
9.01,4.479641585670776,3.3584963526930767,4.99748479052258
9.02,4.475223298722991,3.363328079582108,5.001395040411251
9.03,4.470804755804394,3.368150363379422,5.005292371474422
9.040000000000001,4.466385964096782,3.3729631961929565,5.009176791643168
9.05,4.461966930712423,3.3777665702174473,5.013048308792361
9.06,4.45754766269477,3.3825604777336706,5.016906930741199
9.07,4.45312816701915,3.3873449111076814,5.020752665253719
9.08,4.4487084505934344,3.3921198627900697,5.024585520039312
9.09,4.444288520258674,3.3968853253152265,5.028405502753244
9.1,4.439868382789715,3.4016412913006144,5.032212620997162
9.11,4.435448044895791,3.4063877534460527,5.036006882319605
9.120000000000001,4.431027513221086,3.411124704533011,5.039788294216519
9.13,4.426606794345276,3.4158521374239066,5.043556864131752
9.14,4.422185894784041,3.4205700450614223,5.0473125994575625
9.15,4.417764820989559,3.4252784204678255,5.051055507535124
9.16,4.413343579423663,3.429977256733038,5.054785595646944
9.17,4.408922176558025,3.434666547014017,5.058502871017389
9.18,4.404500618704916,3.4393462845603846,5.062207340832029
9.19,4.400078912118053,3.444016462698227,5.065899012226973
