t,cyclin_CDK_active,cyclin,cyclin_CDK_inactive,APC,wee1,Cdc25_2P,CKI,cyclin_CDK_CKI,cyclin_CDK_CKI_P,Cdc25,Cdc25_P,wee1_P
2.48,20.390699673352078,14.531963604587785,5.900878292179934,0.03727749421319558,3.212166477994212,48.703315498186335,0.0,0.0,0.0,16.699041675836845,26.22332026502881,5.950401265910989
2.49,20.372686140235786,14.5182377220612,5.896121010410499,0.03764767418528445,3.2168569100659035,48.719518929521605,0.0,0.0,0.0,16.73225942927418,26.25722498207192,5.9540434240208695
2.5,20.354892065000698,14.504426820087433,5.891280487225495,0.038017680996576965,3.2214858931299286,48.736105629259924,0.0,0.0,0.0,16.764780110225107,26.290614396610533,5.957664120479631
2.5100000000000002,20.337283079013638,14.490543847753827,5.886369753716436,0.03838751493727296,3.2260588001142145,48.75297829684965,0.0,0.0,0.0,16.79667373387037,26.32352404371231,5.961258807329021
2.52,20.319828808828944,14.476600942010174,5.881401007289394,0.03875717625442329,3.2305804702751146,48.77004866540087,0.0,0.0,0.0,16.828004295861128,26.35598636232167,5.964823462083253
2.5300000000000002,20.302502710819038,14.462609547074052,5.876385387751586,0.03912666515595957,3.235055248314977,48.78723697909228,0.0,0.0,0.0,16.858830085685582,26.38803090485396,5.968354548648206
2.54,20.285281588673236,14.448580362846398,5.871333162892308,0.039495981815902116,3.2394870276742136,48.80447134053906,0.0,0.0,0.0,16.889204118177975,26.419684560033737,5.9718489742008645
2.5500000000000003,20.26814531595223,14.434523378039751,5.866253706112558,0.0398651263783738,3.243879287667223,48.82168718870303,0.0,0.0,0.0,16.919174468471663,26.450971740181387,5.9753040520683856
2.56,20.25107651824429,14.420447877808384,5.861155556934722,0.04023409896146334,3.248235128666328,48.838826766060215,0.0,0.0,0.0,16.948784617661588,26.48191456908389,5.978717466614244
2.57,20.234060270881702,14.406362464005424,5.856046471582717,0.04060289966090504,3.252557307661542,48.85583857228661,0.0,0.0,0.0,16.978073809449036,26.512533072419068,5.982087237753931
2.58,20.21708382844533,14.392275088957783,5.850933483137033,0.04097152855311122,3.2568482716815943,48.872676818126216,0.0,0.0,0.0,17.007077411885575,26.542845364758772,5.985411687795464
2.59,20.20013643962564,14.378193058415736,5.845822919307627,0.04133998569764853,3.2611101804097458,48.889301111152456,0.0,0.0,0.0,17.035827124797642,26.572867753957148,5.9886894185809805
2.6,20.183209159540063,14.364123051482233,5.840720445840585,0.04170827113936431,3.265344926521682,48.905676111245945,0.0,0.0,0.0,17.064351198696464,26.602614867169166,5.991919291189477
2.61,20.166294453191533,14.350071194488104,5.835631174243139,0.04207638491247534,3.269554186062222,48.921770654533454,0.0,0.0,0.0,17.092675016919422,26.63209995086231,5.995100376169297
2.62,20.14938616683326,14.336043046228323,5.830559668368003,0.04244432704101988,3.273739422700387,48.937557720767835,0.0,0.0,0.0,17.120821124186296,26.661334871000957,5.998231948895122
2.63,20.132479345779007,14.322043647806993,5.825509974385075,0.04281209754087277,3.277901914444944,48.95301398825736,0.0,0.0,0.0,17.14880952691335,26.690330259775703,6.001313463049698
2.64,20.11557012004536,14.308077548166015,5.820485646916903,0.04317969642096156,3.282042768680273,48.96811957023575,0.0,0.0,0.0,17.17665786682011,26.71909560618454,6.004344535643767
2.65,20.098655493976878,14.294148853941783,5.8154897992576915,0.04354712368545934,3.2861629489708077,48.98285752733203,0.0,0.0,0.0,17.204381737475618,26.747639428087286,6.007324920318686
2.66,20.08173328644284,14.280261223884168,5.810525153162349,0.04391437933414778,3.290263280332088,48.997213766070466,0.0,0.0,0.0,17.231994756566003,26.77596930174773,6.010254502106332
2.67,20.06480191497031,14.266417897294517,5.8055941376228075,0.04428146336429947,3.2943444740792747,49.011176576441066,0.0,0.0,0.0,17.259508875260753,26.804092016063635,6.013133272697272
2.68,20.04786047984187,14.252621777538987,5.800698745291416,0.04464837577052223,3.2984071366249093,49.0247365405933,0.0,0.0,0.0,17.286934452157737,26.832013590220892,6.015961321672284
2.69,20.030908451071028,14.238875421332837,5.795840724268285,0.0450151165472663,3.302451795509353,49.037886017762915,0.0,0.0,0.0,17.31428059002619,26.859739453257163,6.018738810595274
2.7,20.013945775191463,14.225181032038885,5.791021572514817,0.04538168568737067,3.306478886515618,49.05061932835305,0.0,0.0,0.0,17.34155501776035,26.887274378034856,6.021465985899208
2.71,19.996972748184973,14.21154053555453,5.786242515462292,0.04574808318369066,3.3104887785376955,49.0629323289367,0.0,0.0,0.0,17.3687643708905,26.914622626804913,6.024143154125517
2.72,19.97998995050113,14.197955576848642,5.781504571000091,0.04611430902935039,3.3144817785002822,49.07482229482402,0.0,0.0,0.0,17.39591427447547,26.94178798625033,6.026770677054702
2.73,19.962998216293325,14.18442756564686,5.776808530333611,0.04648036321812255,3.318458141078138,49.08628773799543,0.0,0.0,0.0,17.423009464004092,26.968773829446068,6.029348962066423
2.74,19.945998557543387,14.170957682179445,5.772155012957795,0.04684624574488618,3.32241807671576,49.097328244966214,0.0,0.0,0.0,17.45005389854407,26.995583165457326,6.031878454181003
2.75,19.928992116555246,14.157546907989802,5.767544474670184,0.047211956606040995,3.3263617608793945,49.10794430185436,0.0,0.0,0.0,17.47705087985373,27.022218695905874,6.034359626882004
2.7600000000000002,19.91198014655467,14.144196029276987,5.762977239738255,0.04757749579940497,3.3302893356431547,49.11813723706657,0.0,0.0,0.0,17.50400309325258,27.048682831973586,6.036792980586122
2.77,19.8949639688228,14.130905666924013,5.758453505879559,0.04794286332459713,3.334200918129337,49.127909058589665,0.0,0.0,0.0,17.530912716890896,27.074977748532344,6.039179034271956
2.7800000000000002,19.87794496029874,14.117676285051123,5.7539733649005935,0.04830805918292871,3.3380966022935716,49.13726239644388,0.0,0.0,0.0,17.55778146219638,27.101105401826807,6.041518323753138
2.79,19.860924526331466,14.104508212467811,5.749536807282754,0.04867308337761555,3.341976464516965,49.146200392385886,0.0,0.0,0.0,17.584610648820462,27.1270675654857,6.043811396152242
2.8000000000000003,19.84390408066887,14.091401657559146,5.745143738498999,0.049037935913790236,3.3458405671310256,49.15472661312681,0.0,0.0,0.0,17.61140126383333,27.152865858712783,6.046058806436269
2.81,19.826885041995464,14.078356714225595,5.740793986736422,0.04940261679841939,3.3496889594905146,49.1628450208448,0.0,0.0,0.0,17.638153983832595,27.17850175428555,6.048261116405782
2.82,19.809868797171553,14.065373386349702,5.736487318237865,0.04976712604051789,3.3535216845229607,49.170559832960556,0.0,0.0,0.0,17.66486926935569,27.203976624999978,6.050418888208664
2.83,19.792856718838646,14.052451585153934,5.732223437695251,0.050131463650887,3.357338776636903,49.177875554913214,0.0,0.0,0.0,17.69154734561899,27.229291730731546,6.052532686489474
2.84,19.775850126628583,14.039591153324666,5.728002006545334,0.05049562964232898,3.3611402683503413,49.18479683639768,0.0,0.0,0.0,17.718188299242126,27.25444826611941,6.054603071825583
2.85,19.758850303533197,14.026791857616262,5.723822647820311,0.05085962402938589,3.3649261874442704,49.19132851639112,0.0,0.0,0.0,17.744792050061562,27.279447344259683,6.056630603626968
2.86,19.741858469575632,14.014053413206897,5.719684954342373,0.051223446828477334,3.36869656271489,49.197475501137625,0.0,0.0,0.0,17.771358433965684,27.30429003654125,6.058615834449568
2.87,19.724875800771038,14.001375480432019,5.7155884867651805,0.05158709805765422,3.3724514213490107,49.20324280431695,0.0,0.0,0.0,17.79788717635316,27.328977359525013,6.060559312670504
2.88,19.707903406929006,13.988757677713755,5.711532788766875,0.05195057773666764,3.376190792615606,49.2086354644252,0.0,0.0,0.0,17.824377949334828,27.353510300994273,6.062461578859827
2.89,19.69094234370103,13.97619958440334,5.707517383931813,0.0523138858867999,3.3799147068114874,49.21365855570079,0.0,0.0,0.0,17.850830364555275,27.377889816735628,6.064323166887684
2.9,19.67399359553603,13.96370075377459,5.703541788059492,0.05267702253088712,3.3836231985565757,49.21831711339151,0.0,0.0,0.0,17.877244025415983,27.40211685367547,6.066144600691722
2.91,19.657058104386724,13.95126070615508,5.699605494990616,0.05303998769308316,3.3873163030433653,49.22261620593255,0.0,0.0,0.0,17.903618478294877,27.426192326933432,6.067926398072722
2.92,19.640136732484432,13.938878951293097,5.695708003830606,0.053402781398964594,3.390994062107073,49.226560794405216,0.0,0.0,0.0,17.929953308968006,27.45011716465201,6.069669064695451
2.93,19.623230300664158,13.926554967484536,5.691848800286216,0.053765403675289175,3.394656517841915,49.23015586715647,0.0,0.0,0.0,17.95624805173191,27.473892264603002,6.071373100507225
2.94,19.60633955837693,13.914288232645571,5.688027375658701,0.054127854550024695,3.398303719289808,49.23340628361072,0.0,0.0,0.0,17.982502296442327,27.497518544096334,6.073038993125132
2.95,19.589465207736044,13.902078203853414,5.684243217127164,0.05449013405222486,3.4019357173513676,49.236316883553215,0.0,0.0,0.0,18.008715614370228,27.52099690517932,6.07466722295891
2.96,19.57260789276236,13.88992433483134,5.680495817610308,0.0548522422119565,3.4055525678918865,49.238892408446524,0.0,0.0,0.0,18.034887612859187,27.544328259335018,6.076258260172188
2.97,19.5557682064689,13.877826073433017,5.676784672476068,0.055214179060241064,3.4091543307034584,49.24113752218727,0.0,0.0,0.0,18.061017921427542,27.567513521082518,6.077812565766276
2.98,19.538946694318597,13.865782862685869,5.673109280312091,0.05557594462898055,3.4127410691776814,49.24305681292736,0.0,0.0,0.0,18.087106191046495,27.59055360739088,6.079330591958794
2.99,19.52214385172162,13.85379414772457,5.669469149113076,0.05593753895087243,3.416312851213688,49.244654763974594,0.0,0.0,0.0,18.113152114845104,27.61344944665951,6.080812781334235
3.0,19.505360133244572,13.841859370789372,5.665863788490418,0.056298962059386504,3.419869747816856,49.24593578755007,0.0,0.0,0.0,18.139155405029996,27.6362019684353,6.082259568284684
3.0100000000000002,19.48859594855995,13.82997798051367,5.662292719814963,0.05666021398864279,3.4234118343080144,49.24690418426102,0.0,0.0,0.0,18.165115821661328,27.658812115813703,6.083671377865594
3.02,19.47185167045931,13.818149420531636,5.658755467818681,0.05702129477345702,3.426939188263247,49.24756419677663,0.0,0.0,0.0,18.191033135683764,27.681280829018476,6.085048627884643
3.0300000000000002,19.455127632547864,13.806373149393508,5.655251570548259,0.057382204449121316,3.43045189190967,49.2479199360253,0.0,0.0,0.0,18.21690718083049,27.70360906810989,6.086391726586902
3.04,19.43842413438471,13.79464862869657,5.6517805737590505,0.05774294305146581,3.433950030213787,49.247975431418645,0.0,0.0,0.0,18.242737819021897,27.725797797639956,6.087701074594267
3.0500000000000003,19.421741443995245,13.782975316488082,5.648342027033415,0.058103510616907356,3.437433689887055,49.24773465921238,0.0,0.0,0.0,18.26852492074355,27.747847978241676,6.088977065932709
3.06,19.40507979884809,13.77135269118661,5.644935496645077,0.058463907182113466,3.440902961785071,49.24720145784607,0.0,0.0,0.0,18.29426842515808,27.76976059214165,6.090220085729512
3.0700000000000003,19.388439408965137,13.759780233402639,5.641560555421951,0.058824132784195564,3.444357938634872,49.24637959868089,0.0,0.0,0.0,18.319968290662118,27.791536621950318,6.091430512494464
3.08,19.37182045845021,13.748257422634241,5.638216780458195,0.059184187460732236,3.447798714545606,49.24527280025634,0.0,0.0,0.0,18.34562448520962,27.813177046453497,6.092608718646344
3.09,19.355223109467456,13.736783758173386,5.634903765287019,0.05954407124941211,3.451225386616457,49.24388466018171,0.0,0.0,0.0,18.37123703493544,27.834682861081156,6.093755069003377
3.1,19.338647501793112,13.725358742035775,5.631621108790762,0.05990378418828992,3.4546380533316667,49.24221871603436,0.0,0.0,0.0,18.396805981269765,27.856055059893595,6.094869922388108
3.11,19.322093754024284,13.713981880495556,5.628368415197232,0.06026332631575412,3.4580368146055123,49.24027844241583,0.0,0.0,0.0,18.422331383246036,27.877294636681185,6.095953631628796
3.12,19.3055619708257,13.702652694108725,5.625145302337698,0.06062269767023813,3.4614217717960214,49.238067225497645,0.0,0.0,0.0,18.44781333668434,27.898402592092946,6.097006543631475
3.13,19.289052237300933,13.691370708188128,5.62195139428112,0.060981898290464215,3.464793027547114,49.235588389029914,0.0,0.0,0.0,18.47325195530481,27.919379926540156,6.098028999540377
3.14,19.272564621808602,13.680135454854414,5.6187863228511254,0.061340928215363216,3.4681506856388804,49.232845191423074,0.0,0.0,0.0,18.49864737332831,27.940227641048196,6.099021334941081
3.15,19.256099184595026,13.668946477311668,5.615649728963411,0.061699787483885875,3.47149485036174,49.22984082518061,0.0,0.0,0.0,18.523999746806773,27.960946737206516,6.0999838805576525
3.16,19.239655969702426,13.65780332546417,5.6125412595488,0.062058476135201025,3.4748256271400764,49.22657842003804,0.0,0.0,0.0,18.549309250749356,27.981538216964264,6.100916961635092
3.17,19.223235010155353,13.646705557438548,5.609460568524525,0.062416994208586124,3.478143122036795,49.22306104580184,0.0,0.0,0.0,18.574576077880415,28.002003081629326,6.101820898494366
3.18,19.206836332901037,13.635652740446067,5.606407317999134,0.06277534174332351,3.4814474412064573,49.21929171669465,0.0,0.0,0.0,18.599800436398393,28.022342330360264,6.102696007138876
3.19,19.190459946076782,13.62464444518059,5.6033811791225885,0.06313351877893796,3.484738691771598,49.21527338973622,0.0,0.0,0.0,18.62498255024904,28.042556961395313,6.103542598366462
3.2,19.17410585619274,13.613680252867995,5.600381828509958,0.06349152535490483,3.48801698068843,49.211008970350235,0.0,0.0,0.0,18.650122656591158,28.062647970021583,6.104360979007871
3.21,19.157774067127555,13.602759754175906,5.597408948674499,0.06384936151066724,3.491282414730413,49.20650131433079,0.0,0.0,0.0,18.67522100458924,28.082616348165892,6.105151451978181
3.22,19.141464576103743,13.591882546728822,5.594462229252476,0.06420702728570361,3.4945351006474863,49.20175322927617,0.0,0.0,0.0,18.700277854390222,28.102463084220545,6.10591431614121
3.23,19.125177363487655,13.581048230613048,5.591541365390231,0.0645645227197522,3.4977751459449444,49.19676747428052,0.0,0.0,0.0,18.725293476458383,28.122189163842517,6.106649865513201
3.24,19.10891240827605,13.57025641404649,5.588646058380432,0.06492184785249915,3.5010026576433413,49.19154676547188,0.0,0.0,0.0,18.750268149381437,28.1417955677609,6.107358390618082
3.25,19.09266969658001,13.559506716239254,5.5857760158868635,0.06527900272341039,3.5042177415770173,49.18609377998605,0.0,0.0,0.0,18.77520215809425,28.161283270377552,6.108040179268771
3.2600000000000002,19.07644920787217,13.548798761333666,5.582930950862665,0.06563598737202007,3.5074205034029924,49.180411154973,0.0,0.0,0.0,18.800095793428632,28.180653240886944,6.108695515525868
3.27,19.06025090839368,13.538132177151164,5.5801105809416605,0.06599280183805806,3.510611049365751,49.174501480874696,0.0,0.0,0.0,18.824949356452585,28.199906445619476,6.109324678928928
3.2800000000000002,19.044074758432902,13.527506596625967,5.57731462856678,0.06634944616131336,3.51378948553896,49.16836730870318,0.0,0.0,0.0,18.849763154222103,28.21904384578653,6.109927945332224
3.29,19.027920733318183,13.516921662648057,5.574542821867579,0.06670592038123094,3.5169559156807604,49.16201116830734,0.0,0.0,0.0,18.874537489073436,28.238066391471474,6.110505589204467
3.3000000000000003,19.0117888008821,13.50637702208505,5.571794893160095,0.06706222453735465,3.520110443489574,49.155435551761315,0.0,0.0,0.0,18.899272668417844,28.256975027536086,6.111057881281953
3.31,18.99567892139322,13.495872327178457,5.56907057954851,0.06741835866930937,3.5232531727900844,49.14864290828279,0.0,0.0,0.0,18.923969008476433,28.27577069525887,6.1115850884117275
3.3200000000000003,18.97959104590648,13.485407235308815,5.566369622835247,0.06777432281683071,3.526384207739636,49.14163564236323,0.0,0.0,0.0,18.94862683563032,28.29445433310388,6.112087473370109
3.33,18.96352514177643,13.474981409311104,5.563691767882714,0.06813011701934943,3.529503649589906,49.13441615610431,0.0,0.0,0.0,18.973246459296934,28.313026863528655,6.112565298303087
3.34,18.947481169723158,13.46459451680874,5.56103676373667,0.06848574131636978,3.5326115995925407,49.12698681270883,0.0,0.0,0.0,18.997828195591868,28.331489204692577,6.113018821706789
3.35,18.931459087316505,13.45424623080156,5.558404364061422,0.06884119574740168,3.5357081585887316,49.11934994023772,0.0,0.0,0.0,19.022372365152275,28.349842269387306,6.113448298889001
3.36,18.91545884353649,13.44393623053937,5.55579432861417,0.06919648035203048,3.538793427752684,49.111507819074234,0.0,0.0,0.0,19.046879301518047,28.368086969072877,6.1138539812138335
3.37,18.89948040025003,13.433664197563527,5.553206417068054,0.06955159516964497,3.541867505665546,49.10346273360159,0.0,0.0,0.0,19.071349317422374,28.38622419809347,6.1142361192462005
3.38,18.883523714805495,13.423429818728579,5.5506403938879565,0.06990654023965907,3.5449304906902084,49.095216931120476,0.0,0.0,0.0,19.095782731884658,28.40425484652483,6.1145949602627905
3.39,18.867588743779876,13.413232785524455,5.548096027321624,0.07026131560146383,3.5479824804637317,49.08677263086931,0.0,0.0,0.0,19.120179864454382,28.422179797513095,6.114930748819949
3.4,18.851675437409423,13.403072795403663,5.54557309147487,0.07061592129449336,3.5510235726646635,49.078132009593446,0.0,0.0,0.0,19.144541044800516,28.4399999317037,6.115243725945105
3.41,18.83578375503364,13.392949547799896,5.543071360400174,0.07097035735804341,3.554053862893613,49.069297242904895,0.0,0.0,0.0,19.168866585852346,28.457716115135668,6.11553413149568
3.42,18.819913653419384,13.382862746997892,5.540590612492791,0.07132462383140922,3.557073446279461,49.06027047463873,0.0,0.0,0.0,19.19315680398088,28.47532920847547,6.11580220243005
3.43,18.80406508945571,13.372812101324453,5.538130629311034,0.07167872075385628,3.5600824171139993,49.05105382456112,0.0,0.0,0.0,19.217412014105193,28.49284006486056,6.116048173238691
3.44,18.78823801294594,13.362797324304815,5.535691196898062,0.07203264816472922,3.5630808698761025,49.04164937197318,0.0,0.0,0.0,19.241632540330627,28.51024953462007,6.116272274816288
3.45,18.772432384598936,13.35281813143905,5.533272102200242,0.07238640610318367,3.5660688966862675,49.032059198118304,0.0,0.0,0.0,19.265818688968853,28.527558453555223,6.116474737377973
3.46,18.756648162193372,13.342874242510465,5.5308731356786165,0.0727399946083944,3.5690465892696577,49.022285354319656,0.0,0.0,0.0,19.289970769070255,28.54476765198407,6.116655788267743
3.47,18.740885304442692,13.332965380817345,5.528494090476057,0.07309341371949866,3.572014038411729,49.01232987142309,0.0,0.0,0.0,19.31408908653221,28.561877952238106,6.116815652607615
3.48,18.72514376927447,13.323091273407696,5.526134762737925,0.07344666347562087,3.574971334219838,49.00219475582292,0.0,0.0,0.0,19.33817394682097,28.57889016984649,6.116954553029203
3.49,18.709423507652954,13.313251652164874,5.523794952958148,0.07379974391595953,3.5779185670511997,48.9918819741786,0.0,0.0,0.0,19.36222566500027,28.5958051177313,6.11707270863982
3.5,18.693724482988976,13.303446250008037,5.521474461438243,0.07415265507951832,3.580855824615228,48.98139350305884,0.0,0.0,0.0,19.38624453381073,28.612623593116055,6.117170338383338
3.5100000000000002,18.678046655063735,13.293674803867672,5.519173091910863,0.07450539700533053,3.5837831943814766,48.970731288540414,0.0,0.0,0.0,19.410230849927007,28.629346388408536,6.1172476583061215
3.52,18.662389984531362,13.283937053732174,5.516890650428651,0.0748579697323973,3.586700762910804,48.95989725802516,0.0,0.0,0.0,19.434184906477036,28.645974288180618,6.11730488235748
3.5300000000000002,18.646754430092,13.274232743525866,5.51462694635784,0.07521037329971993,3.589608616274908,48.94889331218887,0.0,0.0,0.0,19.458106998312875,28.662508071518413,6.11734222192711
3.54,18.631139946018735,13.26456162186697,5.512381793239628,0.0755626077463279,3.592506840423861,48.93772131798239,0.0,0.0,0.0,19.481997426612075,28.678948514082407,6.117359885443828
3.5500000000000003,18.61554649649572,13.254923437122544,5.5101550033690865,0.07591467311112017,3.595395519083334,48.92638315161789,0.0,0.0,0.0,19.50585647167496,28.695296376395305,6.1173580808854835
3.56,18.599974042410405,13.2453179418081,5.507946392668157,0.0762665694330127,3.598274735699539,48.9148806596521,0.0,0.0,0.0,19.529684417834382,28.711552414696502,6.117337013518761
3.5700000000000003,18.584422545142345,13.235744891221286,5.5057557792069165,0.07661829675089712,3.601144572886615,48.90321567060596,0.0,0.0,0.0,19.553481546210605,28.727717377872303,6.117296886582274
3.58,18.568891964951312,13.226204044660703,5.503582984351406,0.07696985510364901,3.604005112739284,48.89138998732171,0.0,0.0,0.0,19.577248139731406,28.743792009421856,6.117237900908216
3.59,18.55338226149755,13.216695164937022,5.501427832319458,0.07732124453012598,3.606856436738513,48.87940538984876,0.0,0.0,0.0,19.600984481441273,28.759777046877268,6.117160255078221
3.6,18.53789339767863,13.20721801522781,5.499290147260094,0.07767246506914971,3.609698625024089,48.86726365470758,0.0,0.0,0.0,19.62469084237164,28.775673217263655,6.117064146410201
3.61,18.522425335376568,13.19777236241154,5.497169756373321,0.07802351675952696,3.6125317572114,48.854966534204976,0.0,0.0,0.0,19.64836749487348,28.791481242218456,6.1169497699182935
3.62,18.50697803673851,13.18835797596968,5.495066488898148,0.07837439964004414,3.615355912151939,48.84251576307531,0.0,0.0,0.0,19.672014708533002,28.807201836503573,6.116817318659253
3.63,18.49155146407055,13.178974629050995,5.492980177039397,0.07872511374945548,3.6181711679591246,48.8299130547293,0.0,0.0,0.0,19.6956327522507,28.82283570886426,6.116666983625304
3.64,18.476145579929458,13.16962209727274,5.49091065493878,0.07907565912649603,3.620977601995184,48.81716010557311,0.0,0.0,0.0,19.719221892098297,28.838383561268994,6.116498953898859
3.65,18.460760347198832,13.160300157699583,5.488857757799571,0.07942603580989256,3.623775290861091,48.804258598693735,0.0,0.0,0.0,19.742782389507248,28.853846088276523,6.116313416786662
3.66,18.44539572893566,13.151008590448237,5.486821323280348,0.07977624383834611,3.626564310431688,48.79121019818103,0.0,0.0,0.0,19.766314504355837,28.869223978281298,6.1161105576501305
3.67,18.430051688410593,13.141747178077143,5.484801190974635,0.08012628325053837,3.629344735852689,48.77801655134823,0.0,0.0,0.0,19.789818493924017,28.884517913174328,6.11589055999197
3.68,18.414728189795728,13.132515706316125,5.482797202576202,0.0804761540851163,3.632116641559712,48.76467928690724,0.0,0.0,0.0,19.813294613869477,28.899728568132016,6.115653605331163
3.69,18.399425197140474,13.123313962873068,5.480809201543759,0.08082585638071571,3.6348801012667615,48.75120001819901,0.0,0.0,0.0,19.83674311679293,28.91485661207152,6.1153998734395865
3.7,18.384142674461938,13.114141737492524,5.478837033091578,0.08117539017595972,3.6376351879746,48.73758034313284,0.0,0.0,0.0,19.860164252372943,28.929902707672166,6.115129542343197
3.71,18.36888058624088,13.104998822469858,5.476880544298676,0.08152475550944734,3.640381973986352,48.72382184292819,0.0,0.0,0.0,19.883558268071766,28.94486751123895,6.1148427882375405
3.72,18.353638897212758,13.095885012373598,5.474939584011893,0.08187395241975876,3.6431205309105352,48.70992608293791,0.0,0.0,0.0,19.906925408848647,28.95975167284052,6.114539785552175
3.73,18.338417571116867,13.086800105236287,5.47301400453201,0.0822229809454497,3.645850929691653,48.695894605870706,0.0,0.0,0.0,19.930265919596447,28.974555836577373,6.114220706512801
3.74,18.32321657340996,13.07774389982289,5.4711036578327645,0.08257184112506447,3.64857324056503,48.68172894719699,0.0,0.0,0.0,19.95358003986011,28.989280640180688,6.11388572215875
3.75,18.30803586960835,13.068716197224363,5.4692083978082975,0.08292053299712829,3.6512875330951835,48.667430626093655,0.0,0.0,0.0,19.97686800706579,29.003926715349273,6.1135350017556895
3.7600000000000002,18.292875425218075,13.059716800879983,5.467328080330571,0.08326905660014763,3.6539938761838493,48.65300114527519,0.0,0.0,0.0,20.000130056658175,29.018494687818336,6.113168712791323
3.77,18.277735205962514,13.050745516305422,5.4654625628966995,0.08361741197261133,3.6566923380723213,48.63844199248871,0.0,0.0,0.0,20.0233664216589,29.032985177378098,6.11278702108025
3.7800000000000002,18.26261517777904,13.041802151049284,5.463611704594665,0.08396559915299104,3.659382986348208,48.623754640717145,0.0,0.0,0.0,20.046577332674406,29.047398797931326,6.112390090784082
3.79,18.247515306815743,13.032886514649615,5.461775366069029,0.08431361817974138,3.6620658879521826,48.60894054838247,0.0,0.0,0.0,20.06976301790382,29.061736157550936,6.1119780844315414
3.8000000000000003,18.232435559428115,13.02399841859043,5.459953409486642,0.08466146909130039,3.664741109184741,48.594001159548846,0.0,0.0,0.0,20.092923703146823,29.07599785853753,6.11155116293858
3.81,18.217375899037624,13.01513768051982,5.458145702443847,0.0850091519260824,3.66740871594549,48.5789378840825,0.0,0.0,0.0,20.1160596193702,29.090184498810682,6.111109484280849
3.8200000000000003,18.202336292562567,13.006304115468836,5.4563521098508785,0.08535666672249333,3.6700687732631248,48.56375213895019,0.0,0.0,0.0,20.139170987218,29.10429666923198,6.110653206276894
3.83,18.18731670721921,12.99749754014762,5.454572497911206,0.08570401351892351,3.6727213455389762,48.54844532801223,0.0,0.0,0.0,20.162258024716436,29.118334955020703,6.110182485235962
3.84,18.172317109532337,12.988717774241085,5.452806735325838,0.08605119235374581,3.6753664966268405,48.53301883592706,0.0,0.0,0.0,20.185320949657033,29.132299936230492,6.109697475554619
3.85,18.15733746614004,12.979964639268072,5.451054692244078,0.08639820326531768,3.67800428977985,48.517474033515825,0.0,0.0,0.0,20.20835997765809,29.146192187463498,6.109198330083894
3.86,18.14237774378629,12.971237958543437,5.449316240234403,0.08674504629198143,3.680634787657533,48.50181227793927,0.0,0.0,0.0,20.23137532218247,29.160012277929685,6.108685200147611
3.87,18.127437909313542,12.962537557140163,5.447591252255334,0.08709172147206465,3.6832580523328735,48.486034912874665,0.0,0.0,0.0,20.254367194555346,29.17376077150613,6.108158235560742
3.88,18.112517929655297,12.953863261851458,5.4458796026263245,0.08743822884388035,3.685874145299367,48.470143268692716,0.0,0.0,0.0,20.277335803982016,29.187438226796374,6.107617584647745
3.89,18.0976177706944,12.945214906457037,5.444181171513295,0.08778456844568576,3.6884831274072196,48.45413864220608,0.0,0.0,0.0,20.300281363523272,29.201045197220715,6.107063392887787
3.9,18.08273739941773,12.936592321574796,5.4424958362939835,0.08813074031576178,3.691085059005477,48.438022335785504,0.0,0.0,0.0,20.323204078757193,29.214582231016415,6.106495805550435
3.91,18.067876783160443,12.927995338122388,5.440823474507418,0.08847674449238596,3.6936799999023293,48.42179564405888,0.0,0.0,0.0,20.346104151727552,29.228049871317477,6.105914966808062
3.92,18.053035888898627,12.919423790552194,5.439163966610499,0.08882258101380697,3.696268009328446,48.40545984148315,0.0,0.0,0.0,20.368981784637594,29.241448656233096,6.105321018906938
3.93,18.038214683631622,12.910877514991022,5.437517194397734,0.08916824991825933,3.6988491459683837,48.38901618953994,0.0,0.0,0.0,20.391837177820957,29.254779118896323,6.104714102657339
3.94,18.023413134372966,12.902356349209848,5.4358830409786165,0.08951375124396349,3.70142346796754,48.37246593688315,0.0,0.0,0.0,20.414670529767996,29.268041787523416,6.104094357449917
3.95,18.00863120814134,12.893860132593568,5.434261390755009,0.08985908502912619,3.7039910329391104,48.355810319486395,0.0,0.0,0.0,20.43748203715215,29.28123718547319,6.103461921272063
3.96,17.993868871951534,12.885388706110733,5.43265212939852,0.09020425131194056,3.706551897971044,48.33905056079053,0.0,0.0,0.0,20.4602718948563,29.294365831306404,6.1028169307242806
3.97,17.979126095112342,12.876941915851996,5.431055146095529,0.0905492501305209,3.709106119196031,48.32218786236207,0.0,0.0,0.0,20.48304029591072,29.30742823590434,6.102159520221681
3.98,17.964402845213115,12.868519606805338,5.429470329588409,0.09089408152301658,3.7116537525569466,48.305223420511744,0.0,0.0,0.0,20.505787431672875,29.320424907632706,6.101489823424785
3.99,17.949699088659862,12.860121623669121,5.427897568688769,0.0912387455275969,3.71419485371055,48.288158424199736,0.0,0.0,0.0,20.52851349183293,29.33335635170606,6.100807973063322
4.0,17.935014792914494,12.851747814299783,5.426336754464808,0.0915832421823873,3.7167294776085784,48.27099404593533,0.0,0.0,0.0,20.551218664353886,29.346223067381217,6.100114100158464
