t,T,VI,T_,VNI,Cc
2.7600000000000002,999999.970781375,0.7925447311249207,0.991154369858059,0.28396936445645904,3.072573559352061e-07
2.77,999999.9705938031,0.7949802984369285,0.9913555566116364,0.28172706469212827,3.038960475320455e-07
2.7800000000000002,999999.9704056663,0.797409058663053,0.9915624244485439,0.2794974511301453,3.0057151041638374e-07
2.79,999999.9702169662,0.7998310500034724,0.9917750371516655,0.27728055380160815,2.9728334257847324e-07
2.8000000000000003,999999.9700277046,0.802246312787237,0.9919934588329542,0.2750764009658392,2.9403114730569543e-07
2.81,999999.969837883,0.8046548899193041,0.9922177536004553,0.27288501831144335,2.908145301368444e-07
2.82,999999.9696475032,0.8070568264146244,0.9924479858882602,0.2707064297703166,2.876331017884093e-07
2.83,999999.9694565668,0.8094521695254437,0.9926842203557014,0.2685406572835928,2.8448647720037666e-07
2.84,999999.9692650754,0.8118409687309207,0.9929265218865256,0.2663877208108424,2.8137427548267927e-07
2.85,999999.9690730306,0.8142232757267457,0.9931749555880671,0.26424763833927056,2.782961198616437e-07
2.86,999999.9688804342,0.8165991424128051,0.993429586938521,0.2621204280355033,2.7525163873132824e-07
2.87,999999.9686872875,0.8189686239196321,0.993690481561457,0.26000610500462074,2.7224046392392733e-07
2.88,999999.9684935923,0.8213317788196401,0.9939577052085974,0.25790468106217335,2.692622305339102e-07
2.89,999999.9682993501,0.8236886668313271,0.994231323928061,0.2558161671893401,2.663165781258002e-07
2.9,999999.9681045625,0.8260393497291514,0.9945114039954569,0.25374057255722265,2.634031501727296e-07
2.91,999999.9679092309,0.8283838913263496,0.9947980119135609,0.25167790454332234,2.605215940066399e-07
2.92,999999.9677133568,0.8307223574577534,0.9950912144119909,0.2496281687480178,2.5767156076848536e-07
2.93,999999.967516942,0.8330548156886858,0.9953910787090858,0.24759136955686206,2.5485270696831526e-07
2.94,999999.9673199877,0.8353813359210251,0.9956976719149975,0.24556750891516624,2.52064690772544e-07
2.95,999999.9671224955,0.8377019899112318,0.9960110614762733,0.24355658727062796,2.4930717468581115e-07
2.96,999999.9669244668,0.8400168513451459,0.9963313150874864,0.2415586034065256,2.4657982496059426e-07
2.97,999999.966725903,0.8423259958351822,0.9966585006771491,0.23957355442954675,2.4388231146291203e-07
2.98,999999.9665268057,0.8446295009025878,0.9969926864079244,0.23760143578737963,2.412143076258119e-07
2.99,999999.966327176,0.8469274456123821,0.9973339407374262,0.23564224169690892,2.3857549077357926e-07
3.0,999999.9661270155,0.8492199099686949,0.9976823325208188,0.23369596585567176,2.359655427016945e-07
3.0100000000000002,999999.9659263255,0.8515069775842827,0.9980379305422358,0.23176259828253457,2.3338414676197683e-07
3.02,999999.9657251074,0.853788733104963,0.9984008039612029,0.22984212835917975,2.3083099054625766e-07
3.0300000000000002,999999.9655233624,0.85606526294623,0.998771022181252,0.22793454395588356,2.2830576503467504e-07
3.04,999999.9653210918,0.8583366552722825,0.9991486548506953,0.2260398314529275,2.2580816455260971e-07
3.0500000000000003,999999.965118297,0.8606029999750512,0.9995337718633999,0.2241579757620083,2.2333788672761938e-07
3.06,999999.9649149792,0.8628643890543995,0.9999264435166236,0.22228896011946273,2.2089463326046103e-07
3.0700000000000003,999999.9647111396,0.8651209160596011,1.0003267403013367,0.22043276641343482,2.1847810879119577e-07
3.08,999999.9645067794,0.8673726758549102,1.0007347328194283,0.2185893753266996,2.1608802042296928e-07
3.09,999999.9643018998,0.8696197651946169,1.001150492017827,0.21675876601905542,2.137240788884383e-07
3.1,999999.9640965019,0.8718622824796469,1.0015740891021938,0.21494091627525097,2.1138599805534265e-07
3.11,999999.963890587,0.8741003277380791,1.002005595538283,0.2131358025255478,2.0907349488646802e-07
3.12,999999.9636841561,0.8763340026056662,1.0024450830532978,0.21134339986628178,2.0678628939960778e-07
3.13,999999.9634772103,0.8785634088403325,1.0028926240279281,0.2095636839497224,2.0452410646020353e-07
3.14,999999.9632697506,0.8807886516845804,1.003348290596476,0.2077966266924502,2.0228667151359794e-07
3.15,999999.9630617781,0.883009837404285,1.0038121552989046,0.206042199409319,2.0007371359740632e-07
3.16,999999.962853294,0.8852270736192556,1.0042842909889156,0.20430037238768448,1.97884964863889e-07
3.17,999999.9626442989,0.887440469428296,1.0047647707967882,0.202571114723665,1.9572016035922337e-07
3.18,999999.962434794,0.8896501353880564,1.0052536681311823,0.20085439434482932,1.935790379855497e-07
3.19,999999.9622247802,0.8918561834918848,1.0057510566809427,0.19915017803288515,1.914613384630191e-07
3.2,999999.9620142584,0.8940587271486788,1.0062570104169006,0.197458431446367,1.8936680529183963e-07
3.21,999999.9618032296,0.8962578814733293,1.0067716042428825,0.19577911951848498,1.872951874781445e-07
3.22,999999.9615916944,0.8984537625155368,1.0072949124348067,0.19411220557676132,1.8524623284322253e-07
3.23,999999.9613796538,0.9006464878351429,1.0078270098852582,0.19245765208388785,1.832196932763461e-07
3.24,999999.9611671085,0.9028361763412399,1.008367971814137,0.19081542049216202,1.8121532345729928e-07
3.25,999999.9609540594,0.9050229482588459,1.0089178737450917,0.18918547125151564,1.7923288071042455e-07
3.2600000000000002,999999.960740507,0.9072069251080823,1.0094767915080007,0.1875677638325937,1.7727212496955216e-07
3.27,999999.9605264522,0.9093882296833495,1.0100448012414518,0.1859622567498347,1.7533281874293106e-07
3.2800000000000002,999999.9603118956,0.9115669860101977,1.0106219794053803,0.1843689076177213,1.7341472711852808e-07
3.29,999999.960096838,0.9137433175795604,1.0112084035781308,0.1827876757686602,1.7151762088680042e-07
3.3000000000000003,999999.9598812797,0.9159173517352461,1.0118041504515565,0.1812185157207193,1.6964126852784867e-07
3.31,999999.9596652216,0.9180892159186614,1.0124092975340295,0.17966138275399052,1.6778544293462958e-07
3.3200000000000003,999999.9594486641,0.9202590387094537,1.013023922669569,0.1781162313552279,1.65949919456941e-07
3.33,999999.9592316078,0.9224269498029014,1.0136481040411354,0.17658301524358175,1.641344758695824e-07
3.34,999999.9590140531,0.9245930799873077,1.0142819201739226,0.1750616873963318,1.6233889234051475e-07
3.35,999999.9587960006,0.9267575611213912,1.0149254499386515,0.1735522000746212,1.6056295139902077e-07
3.36,999999.9585774505,0.9289205263768585,1.0155787725873031,0.17205450461969596,1.5880643801984985e-07
3.37,999999.9583584033,0.9310821137735227,1.01624196819165,0.17056854839968438,1.5706914114745493e-07
3.38,999999.9581388595,0.9332424569308775,1.0169151165179013,0.16909428281960637,1.5535084962896821e-07
3.39,999999.9579188194,0.9354016927218541,1.0175982979690894,0.16763165670377075,1.536513555398463e-07
3.4,999999.9576982831,0.937559959134163,1.0182915933294947,0.16618061815279628,1.5197045322651432e-07
3.41,999999.9574772511,0.9397173952585635,1.0189950837692692,0.16474111455993198,1.5030793927928245e-07
3.42,999999.9572557234,0.9418741412771305,1.0197088508490604,0.16331309262737875,1.4866361250526387e-07
3.43,999999.9570337004,0.9440303366208157,1.0204329766737879,0.16189650036695918,1.4703727427003004e-07
3.44,999999.9568111822,0.946186123883328,1.0211675435774352,0.1604912828613715,1.4542872767983726e-07
3.45,999999.9565881689,0.9483416461715852,1.0219126343425846,0.15909738513970495,1.4383777808584868e-07
3.46,999999.9563646606,0.9504970473886877,1.0226683321810301,0.15771475187432166,1.422642329976928e-07
3.47,999999.9561406574,0.9526524723896553,1.0234347207247567,0.1563433272156541,1.4070790202264906e-07
3.48,999999.9559161593,0.9548080669644106,1.0242118840309946,0.15498305481425556,1.391685968396301e-07
3.49,999999.9556911665,0.9569639769685183,1.0249999066652624,0.15363387877601514,1.3764613132046635e-07
3.5,999999.9554656785,0.9591203497515095,1.0257988735741577,0.15229574210162827,1.3614032125407299e-07
3.5100000000000002,999999.9552396955,0.9612773338049116,1.0266088701210634,0.15096858707540425,1.34650984378325e-07
3.52,999999.9550132174,0.9634350781629987,1.027429982144482,0.14965235592483286,1.3317794045467378e-07
3.5300000000000002,999999.9547862441,0.9655937326592294,1.028262295938065,0.1483469905432139,1.317210111948639e-07
3.54,999999.9545587752,0.9677534479058727,1.029105898255975,0.14705243251538377,1.3028002023549585e-07
3.5500000000000003,999999.9543308106,0.9699143761697447,1.0299608764215737,0.14576862236165142,1.2885479341203467e-07
3.56,999999.95410235,0.9720766705489816,1.0308273182402081,0.144495500263953,1.2744515846508925e-07
3.5700000000000003,999999.9538733932,0.9742404836324455,1.0317053118523483,0.14323300724336985,1.2605094457380543e-07
3.58,999999.9536439399,0.9764059694371069,1.032594945964684,0.1419810834778598,1.2467198298463814e-07
3.59,999999.9534139895,0.9785732827349823,1.0334963097802303,0.14073966889740347,1.2330810676780932e-07
3.6,999999.9531835418,0.9807425790380081,1.0344094930042926,0.1395087032051526,1.2195915079362355e-07
3.61,999999.9529525962,0.9829140156752838,1.0353345859264402,0.13828812488997894,1.206249519255075e-07
3.62,999999.9527211525,0.9850877528159507,1.0362716794986961,0.13707787028922094,1.1930534920226235e-07
3.63,999999.9524892098,0.9872639471462634,1.0372208649026122,0.1358778794338963,1.1800018256292957e-07
3.64,999999.9522567678,0.9894427580173681,1.038182233984045,0.13468809037956958,1.1670929404580947e-07
3.65,999999.9520238257,0.9916243456107372,1.0391558791325277,0.1335084409074081,1.1543252740380581e-07
3.66,999999.9517903831,0.9938088709343476,1.0401418932880229,0.13233886853489243,1.1416972808298371e-07
3.67,999999.9515564392,0.9959964956402624,1.0411403699699253,0.13117931072784933,1.1292074325004907e-07
3.68,999999.9513219933,0.9981873802516382,1.0421514035042199,0.13002970690547846,1.1168542225551971e-07
3.69,999999.9510870447,1.0003816889133261,1.043175088437923,0.12888999309159016,1.1046361530994694e-07
3.7,999999.9508515925,1.0025795853899169,1.0442115200439277,0.12776010643225108,1.0925517455764617e-07
3.71,999999.9506156358,1.004781234169613,1.0452607941897594,0.12663998395783457,1.0805995375183456e-07
3.72,999999.9503791741,1.0069868004546254,1.046323007345047,0.1255295626002474,1.0687780823477234e-07
3.73,999999.950142206,1.0091964501515707,1.047398256588998,0.12442877921015727,1.0570859491790494e-07
3.74,999999.949904731,1.011410349455774,1.0484866398301695,0.12333757120858217,1.0455217264389778e-07
3.75,999999.9496667478,1.0136286657272324,1.0495882553509812,0.12225587522076208,1.0340840133398284e-07
3.7600000000000002,999999.9494282556,1.0158515668613122,1.0507032021391582,0.12118362806142717,1.0227714255087174e-07
3.77,999999.949189253,1.0180792213723937,1.0518315798464555,0.12012076660636015,1.0115825939120586e-07
3.7800000000000002,999999.9489497393,1.0203117984138348,1.052973488780673,0.11906722776343649,1.0005161643789298e-07
3.79,999999.9487097131,1.0225494677672284,1.0541290299137243,0.11802294849162981,9.895707974131967e-08
3.8000000000000003,999999.9484691733,1.024792401324954,1.0552983050445488,0.11698786449860629,9.787451708075116e-08
3.81,999999.9482281186,1.0270407704584454,1.056481416535402,0.11596191257903694,9.680379745376437e-08
3.8200000000000003,999999.9479865477,1.0292947468009634,1.0576784674022044,0.11494502993142429,9.574479120634727e-08
3.83,999999.9477444594,1.0315545030906808,1.0588895614111467,0.11393715342155783,9.469737017431619e-08
3.84,999999.9475018522,1.0338202127259761,1.060114803041758,0.11293821998553381,9.366140758310202e-08
3.85,999999.9472587248,1.0360920497603652,1.0613542974955628,0.11194816664373994,9.263677803002688e-08
3.86,999999.9470150758,1.0383701903451283,1.0626081508334169,0.11096692920161971,9.162335768000137e-08
3.87,999999.9467709037,1.040654811262539,1.0638764698542398,0.1099944435895846,9.062102403231516e-08
3.88,999999.9465262069,1.0429460881718746,1.0651593619482147,0.10903064746346063,8.962965564508692e-08
3.89,999999.9462809839,1.0452441984584033,1.066456935359132,0.10807547762953267,8.864913253828717e-08
3.9,999999.946035233,1.0475493202576327,1.0677692991067655,0.10712887093904405,8.767933603291667e-08
3.91,999999.9457889525,1.049861632458323,1.0690965629962468,0.10619076429485085,8.672014873447383e-08
3.92,999999.9455421411,1.0521813142270435,1.0704388377061915,0.10526109521785264,8.577145463774577e-08
3.93,999999.9452947966,1.0545085447018874,1.0717962348489845,0.10433980221551513,8.48331391887052e-08
3.94,999999.9450469174,1.0568435054197902,1.0731688665811216,0.10342682195217216,8.390508865324243e-08
3.95,999999.9447985018,1.0591863778921946,1.0745568460121182,0.10252209209559106,8.298719071614022e-08
3.96,999999.9445495477,1.0615373443312537,1.0759602870948475,0.10162555047751877,8.207933428116066e-08
3.97,999999.9443000533,1.0638965876482491,1.077379304635673,0.10073713510571317,8.118140945567813e-08
3.98,999999.9440500167,1.0662642914865237,1.078814014333303,0.09985678417235769,8.029330757481984e-08
3.99,999999.9437994357,1.068640640481956,1.0802645330069913,0.09898443603863122,7.941492148602821e-08
4.0,999999.9435483086,1.0710258195283775,1.081730977996707,0.09812002932355242,7.854614469476043e-08
4.01,999999.9432966331,1.0734200143994148,1.0832134676920453,0.09726350285068107,7.768687206264491e-08
4.0200000000000005,999999.9430444071,1.0758234115732637,1.0847121213978639,0.09641479567834595,7.683699959337941e-08
4.03,999999.9427916283,1.0782361982320274,1.0862270593451813,0.09557384711158015,7.599642441841803e-08
4.04,999999.9425382946,1.080658562261054,1.0877584027020737,0.09474059671405578,7.516504478265752e-08
4.05,999999.9422844038,1.0830906943685226,1.0893062738732615,0.09391498250488366,7.434276037629724e-08
4.0600000000000005,999999.9420299535,1.0855327833874102,1.0908707958714212,0.09309694499194467,7.352947155358661e-08
4.07,999999.9417749413,1.087985019682902,1.0924520927921182,0.09228642426618966,7.272507987494802e-08
4.08,999999.941519365,1.0904475945257073,1.094050289739468,0.09148336054950856,7.192948799045247e-08
4.09,999999.9412632218,1.0929206999748802,1.0956655128211679,0.09068769430641434,7.114259960648319e-08
4.1,999999.9410065095,1.0954045288829284,1.0972978891601801,0.08989936625103662,7.036431947236464e-08
4.11,999999.9407492256,1.0978992761721311,1.098947547144661,0.08911831632406202,6.959455359256837e-08
4.12,999999.9404913672,1.1004051365373817,1.1006146160081598,0.08834448556524221,6.883320880480371e-08
4.13,999999.940232932,1.102922305292795,1.1022992259990136,0.08757781543852594,6.808019291597102e-08
4.14,999999.9399739171,1.1054509789699902,1.104001508503201,0.0868182473584069,6.73354147940501e-08
4.15,999999.9397143198,1.1079913549900822,1.1057215959935922,0.08606572296684137,6.659878429561725e-08
4.16,999999.9394541375,1.1105436316734518,1.107459622042508,0.08532018413646479,6.587021225330188e-08
4.17,999999.9391933671,1.113108007894665,1.1092157215077154,0.08458157350765295,6.514961061548561e-08
4.18,999999.938932006,1.1156846834877692,1.1109900303516658,0.08384983389670361,6.443689226406557e-08
4.19,999999.9386700512,1.118273859597912,1.1127826854869636,0.08312490778477089,6.37319708552466e-08
4.2,999999.9384074996,1.120875738061384,1.1145938250967167,0.08240673826845422,6.303476107717168e-08
4.21,999999.9381443483,1.1234905216343711,1.116423588540062,0.0816952687335764,6.234517854342798e-08
4.22,999999.9378805943,1.1261184140008338,1.118272116365647,0.0809904428612449,6.166313978131485e-08
4.23,999999.9376162344,1.1287596196394134,1.1201395504290952,0.08029220488969167,6.098856230926511e-08
4.24,999999.9373512655,1.131414343777755,1.122026033945992,0.07960049971750616,6.032136465898288e-08
4.25,999999.9370856842,1.1340827930271746,1.1239317110430338,0.07891527177247248,5.966146596732236e-08
4.26,999999.9368194875,1.1367651747456649,1.1258567272471827,0.07823646618766983,5.900878637238234e-08
4.2700000000000005,999999.936552672,1.1394616972397973,1.1278012293560322,0.07756402845550749,5.836324687907225e-08
4.28,999999.9362852343,1.1421725697713376,1.1297653654522193,0.07689790443607668,5.7724769348178384e-08
4.29,999999.936017171,1.1448980028611784,1.131749284963845,0.07623804011608416,5.7093276518073795e-08
4.3,999999.9357484786,1.1476382100652769,1.1337531389526796,0.07558438013290568,5.646869218805176e-08
4.3100000000000005,999999.9354791538,1.1503934028032239,1.1357770793272992,0.07493687212684291,5.5850940638854684e-08
4.32,999999.9352091928,1.153163794822605,1.1378212595473098,0.07429546300983977,5.523994711118962e-08
4.33,999999.9349385921,1.1559496009570749,1.1398858344445548,0.07366010002124654,5.463563765770696e-08
4.34,999999.9346673482,1.1587510371397012,1.1419709602385675,0.0730307307305277,5.4037939132805384e-08
4.3500000000000005,999999.9343954569,1.1615683204163116,1.1440767945520247,0.07240730303996953,5.344677918243645e-08
4.36,999999.9341229149,1.1644016713499563,1.1462034968879649,0.07178976322538998,5.286208648537845e-08
4.37,999999.9338497183,1.167251308657214,1.1483512276068453,0.07117806035089795,5.228379017754892e-08
4.38,999999.9335758631,1.1701174532512382,1.1505201487201981,0.07057214296508926,5.171182026560466e-08
4.39,999999.9333013454,1.1730003273988872,1.1527104237407342,0.06997195980630727,5.1146107526700265e-08
4.4,999999.9330261614,1.1759001546435397,1.1549222176803133,0.06937745987963559,5.0586583488771645e-08
4.41,999999.9327503068,1.178817159824763,1.1571556970666184,0.06878859245441525,5.003318042100631e-08
4.42,999999.9324737777,1.181751568067823,1.1594110303135052,0.06820530845359939,4.948583149810106e-08
4.43,999999.93219657,1.184703606723508,1.1616883870784536,0.06762755785698078,4.89444704668034e-08
4.44,999999.9319186793,1.187673504578692,1.163987938557024,0.06705529079188206,4.840903177287766e-08
4.45,999999.9316401015,1.1906614914977316,1.1663098576294006,0.06648845804175316,4.7879450615389705e-08
4.46,999999.9313608323,1.1936677986842659,1.168654318793939,0.06592701071655155,4.7355662896329744e-08
4.47,999999.9310808673,1.1966926586972388,1.171021498185095,0.06537090025519018,4.683760521169822e-08
4.48,999999.9308002021,1.1997363047428842,1.1734115738279838,0.0648200794399906,4.632521495758335e-08
4.49,999999.9305188323,1.2027989715680971,1.1758247253695693,0.06427450117283336,4.581843018190551e-08
4.5,999999.9302367533,1.2058808960099476,1.1782611339222344,0.06373411773193276,4.531718949077355e-08
4.51,999999.9299539606,1.2089823158587414,1.1807209824585236,0.06319888238580684,4.482143222268431e-08
4.5200000000000005,999999.9296704496,1.2121034702850528,1.1832044556947436,0.06266874882124517,4.4331098374331394e-08
4.53,999999.9293862154,1.2152445998520562,1.185711740110096,0.06214367115091327,4.3846128592276964e-08
4.54,999999.9291012533,1.2184059476745797,1.188243024138526,0.06162360295031867,4.3366464231338014e-08
4.55,999999.9288155587,1.2215877595967115,1.1907984982127482,0.06110849712551906,4.2892047355873656e-08
4.5600000000000005,999999.9285291265,1.2247902797354635,1.1933783541103293,0.06059830970321943,4.2422820471474425e-08
4.57,999999.9282419519,1.2280137552325543,1.1959827856866563,0.06009299582668095,4.195872679237013e-08
4.58,999999.9279540299,1.2312584348257183,1.198611988677031,0.05959251098307634,4.1499710149264035e-08
4.59,999999.9276653554,1.2345245688706465,1.2012661607172492,0.05909681100296044,4.1045714981563694e-08
4.6000000000000005,999999.9273759233,1.237812409701917,1.2039455014500684,0.05860585179179807,4.0596686355190444e-08
4.61,999999.9270857285,1.2411222132573654,1.2066502129517753,0.058119588062839206,4.0152570075724406e-08
4.62,999999.9267947657,1.2444542341618987,1.209380498501655,0.05763797723979222,3.971331230801985e-08
4.63,999999.9265030298,1.247808730056351,1.2121365636937607,0.05716097605201734,3.927885989342175e-08
4.64,999999.9262105152,1.2511859604060187,1.2149186161500696,0.05668854149309954,3.8849160250436703e-08
4.65,999999.9259172166,1.2545861865292536,1.2177268655427493,0.05622063081506253,3.8424161367465434e-08
4.66,999999.9256231285,1.258009671626053,1.2205615236164218,0.05575720152258289,3.800381179553541e-08
4.67,999999.9253282456,1.2614566790160713,1.2234228048878835,0.0552982139022125,3.7588060829501216e-08
4.68,999999.9250325619,1.2649274762508547,1.2263109251233566,0.054843625235193615,3.717685807095251e-08
4.69,999999.924736072,1.2684223319912091,1.2292261025529965,0.054393394253004296,3.6770153752629276e-08
4.7,999999.92443877,1.2719415167847392,1.2321685576097974,0.05394748007125258,3.6367898652323676e-08
4.71,999999.9241406504,1.2754853031329096,1.2351385129373058,0.053505842129429736,3.597004408156346e-08
4.72,999999.9238417071,1.2790539655150304,1.2381361934136281,0.05306844019164551,3.557654187882939e-08
4.73,999999.9235419342,1.2826477802314566,1.2411618267102427,0.05263523513652904,3.518734453428243e-08
4.74,999999.9232413258,1.2862670257735924,1.2442156422924158,0.05220618744753203,3.480240493127645e-08
4.75,999999.9229398757,1.2899119826847512,1.247297871925771,0.05178125792573675,3.442167645823823e-08
4.76,999999.922637578,1.2935829335347795,1.2504087498463181,0.05136040790606495,3.4045113037792325e-08
4.7700000000000005,999999.9223344263,1.2972801629819106,1.2535485126724453,0.05094359909271708,3.367266909243272e-08
4.78,999999.9220304146,1.3010039577961308,1.2567173994307577,0.050530793562610296,3.330429953819071e-08
4.79,999999.9217255362,1.3047546081710313,1.2599156519925443,0.050121952892073246,3.293995986323553e-08
4.8,999999.9214197851,1.308532406069684,1.263143514565021,0.04971703930172447,3.25796060109669e-08
4.8100000000000005,999999.9211131546,1.3123376445695956,1.2664012335009684,0.04931601612153181,3.2223194328963846e-08
4.82,999999.9208056383,1.3161706197198668,1.269689057908979,0.04891884654645614,3.187068168353068e-08
4.83,999999.9204972294,1.3200316298922872,1.2730072394650547,0.04852549409733367,3.1522025409050277e-08
4.84,999999.9201879214,1.3239209758109878,1.276356032440448,0.0481359226200361,3.117718330206636e-08
4.8500000000000005,999999.9198777076,1.3278389612257548,1.2797356940195896,0.04775009591636166,3.083611366451529e-08
4.86,999999.9195665809,1.3317858928992448,1.2831464843088063,0.047367977767475006,3.0498775294567915e-08
4.87,999999.9192545348,1.3357620784433355,1.286588665375692,0.046989533187965435,3.0165127313230835e-08
4.88,999999.918941562,1.339767828755901,1.2900625023617878,0.04661472704777298,2.983512934223644e-08
4.89,999999.9186276556,1.3438034573102404,1.2935682631768222,0.04624352449486798,2.950874144160146e-08
4.9,999999.9183128084,1.3478692801897967,1.297106218528838,0.04587589095151337,2.9185924104095766e-08
4.91,999999.9179970133,1.3519656161655795,1.3006766420987674,0.045511792215825034,2.886663827080208e-08
4.92,999999.917680263,1.3560927868922747,1.3042798111164398,0.04515119485595432,2.855084540528636e-08
4.93,999999.9173625503,1.3602511164150923,1.307916004605248,0.044794064904833834,2.8238507227378746e-08
4.94,999999.9170438675,1.3644409316713775,1.3115855049914873,0.044440369007612196,2.7929585938217132e-08
4.95,999999.9167242073,1.36866256239297,1.3152885976867945,0.04409007409157484,2.762404414935136e-08
4.96,999999.9164035622,1.3729163411416632,1.3190255711207743,0.043743147364226395,2.7321844877576517e-08
4.97,999999.9160819243,1.3772026033446578,1.3227967167736212,0.04339955631137342,2.7022951539766482e-08
4.98,999999.915759286,1.3815216877206542,1.3266023302800987,0.04305926944532201,2.672732808444415e-08
4.99,999999.9154356394,1.3858739354124854,1.3304427089860726,0.042722254569314354,2.6434938670592502e-08
5.0,999999.9151109768,1.3902596907379927,1.3343181539432487,0.042388480149393684,2.6145747912911693e-08
5.01,999999.9147852899,1.3946793010395413,1.338228969431834,0.04205791495543578,2.58597208115665e-08
5.0200000000000005,999999.914458571,1.3991331167172225,1.3421754629869755,0.04173052805490114,2.557682274623039e-08
5.03,999999.9141308117,1.4036214912652865,1.3461579454340646,0.04140628881279466,2.5297019471261204e-08
5.04,999999.9138020038,1.4081447827639224,1.3501767319856037,0.04108516652188282,2.5020277225717254e-08
5.05,999999.913472139,1.412703350951556,1.3542321401144006,0.04076713115571659,2.47465624946344e-08
5.0600000000000005,999999.9131412089,1.4172975588740293,1.3583244907652476,0.04045215295885989,2.447584213146256e-08
5.07,999999.9128092051,1.4219277731510804,1.3624541085580253,0.04014020238840359,2.420808337139451e-08
5.08,999999.9124761189,1.4265943637333312,1.3666213216191732,0.039831250184921625,2.3943253804490015e-08
5.09,999999.9121419417,1.431297703942026,1.3708264616194044,0.039525267371590296,2.3681321371112628e-08
5.1000000000000005,999999.9118066648,1.4360381705087772,1.3750698638114243,0.03922222525330727,2.3422254357366315e-08
5.11,999999.9114702791,1.4408161462111657,1.3793518689576498,0.0389220947191477,2.3166021564558183e-08
5.12,999999.9111327758,1.4456320139109635,1.3836728189983214,0.03862484785213903,2.2912591902294356e-08
5.13,999999.9107941461,1.4504861611852553,1.3880330604321252,0.03833045669617067,2.2661934691721784e-08
5.14,999999.9104543807,1.4553789793675809,1.392432943626847,0.038038893523111975,2.2414019594019005e-08
5.15,999999.9101134703,1.4603108634795159,1.39687282277834,0.037750130860959095,2.216881659858167e-08
5.16,999999.9097714056,1.4652822122751576,1.4013530559516951,0.037464141491680834,2.1926296018777416e-08
5.17,999999.9094281774,1.4702934284736517,1.4058740053039323,0.037180898445435165,2.168642850224076e-08
5.18,999999.909083776,1.4753449206969655,1.4104360389528243,0.03690037496187564,2.1449185173030185e-08
5.19,999999.9087381918,1.480437098277497,1.4150395259627409,0.03662254458906601,2.121453722243105e-08
5.2,999999.9083914153,1.485570375794877,1.4196848407223974,0.03634738109462674,2.098245625208752e-08
5.21,999999.9080434365,1.4907451718512497,1.4243723617608202,0.03607485848807568,2.0752914171613093e-08
5.22,999999.9076942456,1.4959619091200338,1.4291024717926455,0.03580495101859127,2.0525883194676216e-08
5.23,999999.9073438325,1.50122101439469,1.4338755577634217,0.03553763317277576,2.030133583508576e-08
5.24,999999.9069921874,1.5065229191156397,1.4386920114179278,0.035272879731059706,2.0079244937485464e-08
5.25,999999.9066392997,1.5118680602117123,1.4435522302125232,0.035010665862679265,1.9859583730813012e-08
5.26,999999.9062851593,1.5172568764501433,1.4484566133146677,0.0347509666698226,1.9642325556671005e-08
5.2700000000000005,999999.9059297559,1.5226898120281778,1.4534055655234486,0.034493757619887024,1.942744412184122e-08
5.28,999999.9055730788,1.528167315571484,1.4583994961659874,0.03423901441442732,1.9214913418346508e-08
5.29,999999.9052151174,1.5336898401869703,1.4634388191471734,0.03398671298741538,1.9004707719829274e-08
5.3,999999.904855861,1.539257843515596,1.4685239529993912,0.03373682950350003,1.8796801577930155e-08
5.3100000000000005,999999.9044952987,1.5448717887019534,1.4736553218794546,0.03348934040836378,1.8591169869016266e-08
5.32,999999.9041334197,1.5505321440984643,1.4788333552581447,0.03324422240717187,1.8387787771413532e-08
5.33,999999.9037702129,1.556239380696802,1.484058485261523,0.03300145231386614,1.8186630617815886e-08
5.34,999999.903405667,1.56199397530945,1.489331149953277,0.03276100722722198,1.7987674063497594e-08
5.3500000000000005,999999.9030397709,1.5677964096212083,1.4946517923498994,0.03252286447220665,1.7790894027698963e-08
5.36,999999.902672513,1.5736471702466126,1.5000208604751784,0.03228700159850102,1.759626669025815e-08
5.37,999999.902303882,1.579546748787362,1.5054388074146925,0.03205339637902119,1.74037684882428e-08
5.38,999999.901933866,1.5854956435080865,1.510906092893206,0.031822026739744796,1.7213376180084903e-08
5.39,999999.9015624532,1.5914943572895164,1.516423181349007,0.03159287084755377,1.702506675444178e-08
5.4,999999.9011896321,1.5975433966228123,1.521990540988005,0.03136590715388186,1.6838817382485067e-08
5.41,999999.9008153905,1.6036432742671656,1.5276086462850529,0.031141114282864476,1.665460552298881e-08
5.42,999999.9004397162,1.6097945083477736,1.5332779771355738,0.030918471070586893,1.647240887894135e-08
5.43,999999.9000625971,1.6159976224189048,1.5389990189153653,0.03069795656336634,1.6292205394412597e-08
5.44,999999.8996840208,1.6222531455269678,1.5447722625404041,0.030479550016034022,1.6113973251421192e-08
5.45,999999.8993039746,1.6285616146816342,1.5505982068141397,0.030263230806432874,1.5937690954060636e-08
5.46,999999.8989224461,1.6349235705236302,1.5564773543120838,0.030048978586626016,1.576333716609811e-08
5.47,999999.8985394225,1.6413395588350765,1.5624102128164241,0.02983677323082331,1.5590890760285486e-08
5.48,999999.8981548909,1.6478101319859346,1.5683972966899469,0.029626594785531084,1.5420330865354847e-08
5.49,999999.8977688383,1.6543358482571016,1.574439126232915,0.029418423493580308,1.525163683607201e-08
5.5,999999.8973812516,1.6609172719097898,1.5805362277488695,0.029212239792189034,1.5084788250332227e-08
5.51,999999.8969921174,1.6675549732549,1.586689133610423,0.029008024311025053,1.491976490625601e-08
