t,X,K,V,Y,Z
2.67,99999999830.88779,2.604844454495183e-12,542.3938458880468,0.4488796507057575,1.6284066073151705e-06
2.68,99999999829.48001,2.6156829663052446e-12,541.4566511561203,0.44753502750581525,1.6400924214217205e-06
2.69,99999999828.06888,2.6265026937453107e-12,540.5154224783233,0.4461944321216045,1.6518328480335145e-06
2.7,99999999826.65445,2.6373035569351094e-12,539.5702400125853,0.4448578524877855,1.6636281391746086e-06
2.71,99999999825.23674,2.6480854775870252e-12,538.6211830000342,0.44352527657516017,1.6754785483972e-06
2.72,99999999823.81581,2.6588483789876548e-12,537.6683297745824,0.4421966923905637,1.6873843307863657e-06
2.73,99999999822.3917,2.669592185995892e-12,536.711757764235,0.44087208797675875,1.6993457429836684e-06
2.74,99999999820.96443,2.6803168250339005e-12,535.7515434959605,0.43955145141232843,1.7113630432024268e-06
2.75,99999999819.53407,2.6910222240179767e-12,534.7877626306365,0.43823477081156337,1.7234364911736729e-06
2.7600000000000002,99999999818.10063,2.701708312367565e-12,533.8204899588889,0.4369220343243575,1.735566348181887e-06
2.77,99999999816.66418,2.712375020988807e-12,532.8497994096714,0.43561323013610187,1.7477528770712838e-06
2.7800000000000002,99999999815.22473,2.7230222822572537e-12,531.8757640592647,0.434308346467578,1.7599963422509934e-06
2.79,99999999813.78235,2.733650030000736e-12,530.8984561401942,0.43300737157485203,1.7722970097002822e-06
2.8000000000000003,99999999812.33707,2.744258199482399e-12,529.9179470500655,0.4317102937491689,1.7846551469738232e-06
2.81,99999999810.88892,2.754846727383888e-12,528.9343073603229,0.4304171013168471,1.797071023207003e-06
2.82,99999999809.43794,2.7654155517886916e-12,527.947606824928,0.42912778263917317,1.8095449091212773e-06
2.83,99999999807.98419,2.775964612165635e-12,526.957914388962,0.42784232611229756,1.8220770770295624e-06
2.84,99999999806.52768,2.786493849352519e-12,525.965298197154,0.42656072016712965,1.8346678008416654e-06
2.85,99999999805.06848,2.797003205539914e-12,524.9698256023337,0.4252829532692337,1.8473173560697603e-06
2.86,99999999803.60661,2.807492624255082e-12,523.9715631738125,0.42400901391872536,1.8600260198338915e-06
2.87,99999999802.1421,2.8179620503460553e-12,522.9705767056928,0.4227388906501674,1.8727940708675237e-06
2.88,99999999800.67503,2.828411429965842e-12,521.9669312251077,0.42147257203246724,1.8856217895231184e-06
2.89,99999999799.2054,2.838840710556771e-12,520.960691000392,0.4202100466687736,1.8985094577777537e-06
2.9,99999999797.73325,2.8492498408397047e-12,519.951919546815,0.4189513031963746,1.911457359243504e-06
2.91,99999999796.25864,2.8596387708855905e-12,518.9406795911107,0.41769633028660647,1.924465779260031e-06
2.92,99999999794.7816,2.8700074519775117e-12,517.9270331408421,0.41644511664473627,1.937535004777663e-06
2.93,99999999793.30215,2.880355836601509e-12,516.9110414893296,0.4151976510098601,1.9506653243690995e-06
2.94,99999999791.82037,2.8906838784619954e-12,515.8927652082667,0.4139539221548064,1.9638570282656028e-06
2.95,99999999790.33626,2.9009915324672993e-12,514.8722641552865,0.4127139188860343,1.9771104083632447e-06
2.96,99999999788.84987,2.911278754715339e-12,513.8495974814592,0.4114776300435333,1.990425758229189e-06
2.97,99999999787.36125,2.921545502479438e-12,512.8248236387205,0.41024504450072247,2.0038033731080327e-06
2.98,99999999785.87042,2.9317917341942678e-12,511.7980003872333,0.40901615116435064,2.017243549928182e-06
2.99,99999999784.37743,2.9420174094419263e-12,510.76918480268154,0.407790938974396,2.030746587308288e-06
3.0,99999999782.8823,2.952222488938139e-12,509.7384332835012,0.40656939690396726,2.044312785563713e-06
3.0100000000000002,99999999781.38509,2.962406934518593e-12,508.705801558045,0.4053515139592037,2.0579424467130563e-06
3.02,99999999779.8858,2.972570709125388e-12,507.67134469168553,0.4041372791791768,2.07163587448471e-06
3.0300000000000002,99999999778.38452,2.982713776793616e-12,506.63511709385585,0.4029266816357909,2.0853933743234724e-06
3.04,99999999776.88126,2.9928361026380536e-12,505.5971725250298,0.4017197104336854,2.0992152533971923e-06
3.0500000000000003,99999999775.37605,3.002937652839979e-12,504.55756410364233,0.40051635471013625,2.113101820603464e-06
3.06,99999999773.86893,3.0130183946340934e-12,503.51634431295173,0.3993166036349586,2.127053386576358e-06
3.0700000000000003,99999999772.35994,3.023078296295571e-12,502.473565007844,0.3981204464104086,2.141070263693201e-06
3.08,99999999770.84912,3.0331173271554388e-12,501.42927740744864,0.3969278722710913,2.1551527661018228e-06
3.09,99999999769.3365,3.043135457612386e-12,500.3835320895488,0.39573887048386613,2.1693012097451804e-06
3.1,99999999767.82211,3.0531326590176293e-12,499.336379048519,0.3945534303477361,2.1835159122940645e-06
3.11,99999999766.306,3.0631089037133447e-12,498.2878676764051,0.3933715411937588,2.1977971931909198e-06
3.12,99999999764.7882,3.0730641650232505e-12,497.238046767954,0.3921931923849501,2.212145373658995e-06
3.13,99999999763.26874,3.082998417240613e-12,496.1869645269269,0.3910183733161894,2.226560776709595e-06
3.14,99999999761.74767,3.092911635616379e-12,495.13466857235386,0.38984707341412317,2.2410437271493896e-06
3.15,99999999760.22499,3.1028037963474077e-12,494.081205944733,0.38867928213707076,2.2555945515877645e-06
3.16,99999999758.70078,3.1126748765648224e-12,493.0266231121729,0.3875149889749284,2.2702135784442245e-06
3.17,99999999757.17505,3.12252485432246e-12,491.9709659764815,0.3863541834490758,2.2849011379558383e-06
3.18,99999999755.64784,3.1323537085854354e-12,490.91427987919985,0.38519685511228063,2.299657562184739e-06
3.19,99999999754.11917,3.1421614192188004e-12,489.85660960758463,0.3840429935486054,2.3144831850256595e-06
3.2,99999999752.5891,3.1519479669763147e-12,488.7979994005372,0.382892588373313,2.329378342213528e-06
3.21,99999999751.05765,3.1617133334893043e-12,487.7384929544833,0.381745629232774,2.344343371331095e-06
3.22,99999999749.52486,3.1714575012556328e-12,486.6781334292016,0.38060210580437237,2.3593786118166188e-06
3.23,99999999747.99074,3.1811804536287535e-12,485.6169634536037,0.3794620077964135,2.374484404971585e-06
3.24,99999999746.45535,3.1908821748068694e-12,484.55502513146644,0.3783253249480309,2.389661093968482e-06
3.25,99999999744.91872,3.200562649824656e-12,483.4923600458744,0.37719204702909476,2.404909023860107e-06
3.2600000000000002,99999999743.38087,3.210221864603507e-12,482.4290092343738,0.37606216384012914,2.4202285416242042e-06
3.27,99999999741.84186,3.2198598058599586e-12,481.3650132351066,0.3749356652122074,2.435619996122455e-06
3.2800000000000002,99999999740.30168,3.229476461092932e-12,480.3004120935002,0.37381254100685996,2.451083738107056e-06
3.29,99999999738.7604,3.2390718185970102e-12,479.23524535591724,0.37269278111598714,2.4666201202430006e-06
3.3000000000000003,99999999737.21803,3.2486458674524333e-12,478.1695520749631,0.37157637546176786,2.482229497116305e-06
3.31,99999999735.67462,3.25819859751518e-12,477.10337081474586,0.37046331399656923,2.4979122252422714e-06
3.3200000000000003,99999999734.1302,3.267729999407154e-12,476.03673965608647,0.3693535867028557,2.5136686630738135e-06
3.33,99999999732.5848,3.2772400645064517e-12,474.969696201684,0.3682471835930993,2.529499171009822e-06
3.34,99999999731.03842,3.2867287849377295e-12,473.9022775812323,0.3671440947096897,2.5454041114035913e-06
3.35,99999999729.49113,3.296196153562657e-12,472.8345204564926,0.366044310124844,2.56138384857129e-06
3.36,99999999727.94296,3.3056421639704558e-12,471.76646102632077,0.3649478199405183,2.5774387488004788e-06
3.37,99999999726.39394,3.3150668104685314e-12,470.69813503165017,0.3638546142883176,2.5935691803586905e-06
3.38,99999999724.84407,3.3244700880731803e-12,469.62957776043197,0.36276468332940787,2.609775513502045e-06
3.39,99999999723.29341,3.333851992500391e-12,468.56082405253255,0.3616780172544266,2.626058120483926e-06
3.4,99999999721.74199,3.343212520156716e-12,467.4919083045895,0.3605946062833953,2.6424173755636974e-06
3.41,99999999720.18983,3.3525516681302327e-12,466.4228644748267,0.35951444066563065,2.65885365501548e-06
3.42,99999999718.63698,3.361869434181575e-12,465.3537260878294,0.3584375106796575,2.6753673371369655e-06
3.43,99999999717.08344,3.371165816754949e-12,464.28452622931763,0.35736380663312417,2.6919588022683105e-06
3.44,99999999715.52927,3.3804408149937267e-12,463.2152975386251,0.3562933188627199,2.7086284328133443e-06
3.45,99999999713.97447,3.389694428648298e-12,462.1460722551141,0.3552260377340729,2.7253766132065307e-06
3.46,99999999712.41908,3.398926658106773e-12,461.0768822030874,0.3541619536416707,2.742203729941808e-06
3.47,99999999710.86314,3.4081375043894414e-12,460.0077587948479,0.35310105700877387,2.7591101715831916e-06
3.48,99999999709.30669,3.417326969140508e-12,458.9387330351167,0.3520433382873303,2.7760963287740164e-06
3.49,99999999707.74973,3.426495054619915e-12,457.869835525409,0.3509887879578887,2.7931625942462387e-06
3.5,99999999706.19229,3.4356417636952383e-12,456.8010964683714,0.34993739652951344,2.8103093628297872e-06
3.5100000000000002,99999999704.63443,3.444767099833664e-12,455.73254567207846,0.3488891545396987,2.8275370314619754e-06
3.52,99999999703.07616,3.4538710670940382e-12,454.6642125542916,0.3478440525542836,2.8448459991969563e-06
3.5300000000000002,99999999701.51749,3.4629536701189954e-12,453.59612614667867,0.3468020811673668,2.8622366672152476e-06
3.54,99999999699.95848,3.4720149141271542e-12,452.52831509899727,0.3457632310012226,2.8797094388332922e-06
3.5500000000000003,99999999698.39914,3.481054804905391e-12,451.4608076832403,0.34472749270621555,2.897264719513089e-06
3.56,99999999696.8395,3.4900733488011792e-12,450.39363179774614,0.3436948569607173,2.914902916871866e-06
3.5700000000000003,99999999695.27959,3.4990705527150033e-12,449.3268149712725,0.3426653144710216,2.932624440691815e-06
3.58,99999999693.71942,3.508046424092833e-12,448.2603843670365,0.3416388559712617,2.950429702929873e-06
3.59,99999999692.15906,3.5170009709186737e-12,447.1943667867195,0.34061547222332594,2.968319117727565e-06
3.6,99999999690.59851,3.52593420170828e-12,446.1287886738857,0.33959515401677554,2.9862931014213777e-06
3.61,99999999689.03778,3.534846125539725e-12,445.063676098945,0.3385778921687698,3.0043520725692275e-06
3.62,99999999687.47693,3.543736751998919e-12,443.9990547867064,0.33756367752397304,3.0224964519398726e-06
3.63,99999999685.91595,3.5526060911665935e-12,442.93495012316305,0.3365525009544705,3.0407266625204275e-06
3.64,99999999684.35492,3.5614541536275932e-12,441.8713871511104,0.33554435335969,3.0590431295336404e-06
3.65,99999999682.79381,3.5702809504639847e-12,440.80839057386237,0.33453922566632044,3.0774462804481305e-06
3.66,99999999681.23268,3.5790864932482423e-12,439.74598475893265,0.33353710882822935,3.0959365449886995e-06
3.67,99999999679.67154,3.5878707940364904e-12,438.6841937416837,0.33253799382638194,3.114514355146685e-06
3.68,99999999678.11043,3.5966338653618183e-12,437.62304122894113,0.3315418716687599,3.1331801451903857e-06
3.69,99999999676.54936,3.6053757202276502e-12,436.5625506025769,0.33054873339028046,3.151934351675531e-06
3.7,99999999674.98837,3.614096372101186e-12,435.50274492305965,0.32955857005271527,3.170777413455819e-06
3.71,99999999673.42747,3.622795834906896e-12,434.4436469329743,0.3285713727446106,3.1897097716935045e-06
3.72,99999999671.8667,3.631474123020082e-12,433.3852790605102,0.32758713258120664,3.2087318698700517e-06
3.73,99999999670.30608,3.64013125126049e-12,432.3276634229197,0.32660584070435766,3.227844153796834e-06
3.74,99999999668.74564,3.648767234885987e-12,431.27082182994667,0.32562748828245214,3.2470470716259075e-06
3.75,99999999667.18538,3.657382089586294e-12,430.2147757872257,0.32465206651033357,3.2663410738608233e-06
3.7600000000000002,99999999665.62535,3.66597583147677e-12,429.15954649965283,0.32367956660922065,3.285726613367516e-06
3.77,99999999664.06555,3.674548477092255e-12,428.10515487472895,0.32270997982662897,3.3052041453852355e-06
3.7800000000000002,99999999662.50604,3.68310004339385e-12,427.0516215194211,0.3217432974362942,3.3247741275426853e-06
3.79,99999999660.94681,3.691630547783957e-12,425.9989667328912,0.32077951073809896,3.3444370198774836e-06
3.8000000000000003,99999999659.38791,3.700140008038102e-12,424.9472105408903,0.3198186110579801,3.364193284822486e-06
3.81,99999999657.82935,3.708628442326794e-12,423.8963726850681,0.3188605897478572,3.3840433872280417e-06
3.8200000000000003,99999999656.27115,3.717095869212409e-12,422.84647262479143,0.3179054381855549,3.4039877943743364e-06
3.83,99999999654.71333,3.725542307643518e-12,421.79752954023445,0.3169531477747258,3.4240269759827474e-06
3.84,99999999653.15593,3.733967776949291e-12,420.7495623354396,0.3160037099447724,3.4441614042272765e-06
3.85,99999999651.59895,3.742372296833937e-12,419.7025896413507,0.31505711615077053,3.4643915537460323e-06
3.86,99999999650.04243,3.750755887371211e-12,418.6566298188184,0.3141133578733923,3.4847179016527777e-06
3.87,99999999648.4864,3.759118568998966e-12,417.6117009615781,0.31317242661882905,3.5051409275485466e-06
3.88,99999999646.93086,3.767460362513762e-12,416.5678208992017,0.3122343139187154,3.5256611135333096e-06
3.89,99999999645.37584,3.775781289065524e-12,415.5250072000222,0.31129901133005267,3.5462789442177176e-06
3.9,99999999643.82138,3.784081370152248e-12,414.48327717403345,0.31036651043513297,3.5669949067348916e-06
3.91,99999999642.26747,3.792360627614761e-12,413.4426478757639,0.3094368028414635,3.5878094907522907e-06
3.92,99999999640.71416,3.800619083631525e-12,412.4031361071259,0.3085098801816908,3.608723188483629e-06
3.93,99999999639.16144,3.808856760713489e-12,411.36475842024,0.3075857341135255,3.6297364947008683e-06
3.94,99999999637.60938,3.817073681698991e-12,410.3275311202361,0.30666435631966743,3.6508499067462604e-06
3.95,99999999636.05795,3.8252698697492354e-12,409.2914702677623,0.30574573850773035,3.6720639245446743e-06
3.96,99999999634.5072,3.833445348370613e-12,408.25659166805053,0.3048298724101754,3.6933790506264445e-06
3.97,99999999632.95714,3.841600141378095e-12,407.2229108894945,0.3039167497842274,3.714795790127252e-06
3.98,99999999631.40779,3.8497342728825865e-12,406.1904432702284,0.30300636241179896,3.736314650797406e-06
3.99,99999999629.85918,3.857847767299308e-12,405.1592039141718,0.30209870209941975,3.7579361430193953e-06
4.0,99999999628.31133,3.865940649343094e-12,404.12920769362466,0.30119376067816317,3.779660779820368e-06
4.01,99999999626.76424,3.874012944023745e-12,403.10046925183684,0.3002915300035722,3.8014890768846883e-06
4.0200000000000005,99999999625.21796,3.882064676641424e-12,402.07300300555517,0.2993920019555868,3.8234215525665566e-06
4.03,99999999623.67249,3.890095872782095e-12,401.0468231475466,0.29849516843847024,3.845458727902685e-06
4.04,99999999622.12785,3.898106558313008e-12,400.0219436490979,0.29760102138073646,3.867601126625063e-06
4.05,99999999620.58406,3.906096759378234e-12,398.99837826249393,0.2967095527350775,3.889849275173769e-06
4.0600000000000005,99999999619.04115,3.914066502394231e-12,397.9761405234728,0.2958207544782907,3.912203702709863e-06
4.07,99999999617.49915,3.9220158140454564e-12,396.95524375366,0.2949346186112071,3.9346649411283284e-06
4.08,99999999615.95804,3.92994472128003e-12,395.93570106298023,0.29405113715861875,3.957233525071111e-06
4.09,99999999614.41786,3.937853251305422e-12,394.9175253520495,0.2931703021692072,3.979909991940199e-06
4.1,99999999612.87863,3.945741431584197e-12,393.9007293145453,0.29229210571547193,4.0026948819107825e-06
4.11,99999999611.34038,3.953609289829778e-12,392.88532543955773,0.291416539893659,4.025588737944481e-06
4.12,99999999609.8031,3.9614568540022675e-12,391.87132601392034,0.29054359682368985,4.048592105802631e-06
4.13,99999999608.26683,3.969284152313587e-12,390.8587431198659,0.2896732686490931,4.071705534063329e-06
4.14,99999999606.73158,3.977091213242282e-12,389.8475886278393,0.28880554753693954,4.094929574142322e-06
4.15,99999999605.19737,3.984878065477615e-12,388.83787422474154,0.28794042567775585,4.118264780286055e-06
4.16,99999999603.66423,3.9926447379378485e-12,387.8296114049984,0.2870778952854614,4.141711709594038e-06
4.17,99999999602.13216,4.00039125976899e-12,386.82281147141754,0.2862179485972984,4.165270922033597e-06
4.18,99999999600.60118,4.008117660340926e-12,385.8174855373577,0.28536057787376234,4.188942980453599e-06
4.19,99999999599.0713,4.015823969243584e-12,384.81364452887675,0.28450577539853217,4.212728450598292e-06
4.2,99999999597.54257,4.023510216283137e-12,383.8112991868627,0.2836535334784012,4.23662790112118e-06
4.21,99999999596.01497,4.031176431478245e-12,382.8104600691444,0.2828038444432074,4.260641903598997e-06
4.22,99999999594.48854,4.038822645056323e-12,381.81113755258576,0.28195670064576434,4.284771032545741e-06
4.23,99999999592.96329,4.046448887449853e-12,380.8133418351606,0.2811120944617927,4.3090158654267835e-06
4.24,99999999591.43922,4.054055189292722e-12,379.81708293801177,0.2802700182898515,4.333376982673037e-06
4.25,99999999589.91638,4.061641581416601e-12,378.8223707074916,0.27943046455126935,4.357854967695224e-06
4.26,99999999588.39476,4.069208094847346e-12,377.82921481718637,0.27859342569007656,4.382450406898194e-06
4.2700000000000005,99999999586.87437,4.076754760801438e-12,376.8376247699245,0.27775889417293687,4.40716388969532e-06
4.28,99999999585.35527,4.0842816106824505e-12,375.8476098997687,0.27692686248908,4.431996008522968e-06
4.29,99999999583.83742,4.091788676077549e-12,374.85917937399176,0.27609732315023333,4.456947358855051e-06
4.3,99999999582.32088,4.099275988754017e-12,373.8723421950378,0.27527026869055515,4.482018539217635e-06
4.3100000000000005,99999999580.80563,4.106743580655817e-12,372.8871072024682,0.27444569166656685,4.507210151203642e-06
4.32,99999999579.2917,4.114191483900163e-12,371.90348307489324,0.2736235846570864,4.532522799487599e-06
4.33,99999999577.77913,4.121619730791566e-12,370.9214783231618,0.2728039402631668,4.557957091847578e-06
4.34,99999999576.2679,4.129028353851517e-12,369.94110127569985,0.2719867511080397,4.583513639193538e-06
4.3500000000000005,99999999574.75804,4.1364173857217e-12,368.9623601272281,0.27117200983701967,4.609193055544323e-06
4.36,99999999573.24956,4.143786859201595e-12,367.9852629201367,0.2703597091174507,4.634995958059351e-06
4.37,99999999571.74248,4.1511368072499095e-12,367.00981754398606,0.2695498416386417,4.660922967055684e-06
4.38,99999999570.2368,4.158467262981501e-12,366.0360317372641,0.2687424001118005,4.686974706023304e-06
4.39,99999999568.73256,4.165778259664333e-12,365.0639130891261,0.2679373772699686,4.713151801640491e-06
4.4,99999999567.22977,4.173069830716466e-12,364.09346904111925,0.26713476586795537,4.739454883789267e-06
4.41,99999999565.72842,4.180342009703069e-12,363.12470688889215,0.26633455868227324,4.765884585570916e-06
4.42,99999999564.22855,4.187594830333471e-12,362.1576337838881,0.26553674851107223,4.792441543321602e-06
4.43,99999999562.73015,4.19482832645823e-12,361.1922567350244,0.2647413281740754,4.819126396628046e-06
4.44,99999999561.23325,4.20204253206624e-12,360.22858261035594,0.26394829051251417,4.845939788343296e-06
4.45,99999999559.73785,4.209237481281858e-12,359.26661813872613,0.2631576283890638,4.872882364602563e-06
4.46,99999999558.24399,4.216413208362062e-12,358.3063699114014,0.26236933468777907,4.899954774839159e-06
4.47,99999999556.75166,4.223569747693637e-12,357.34784438369365,0.2615834023140303,4.927157671800497e-06
4.48,99999999555.2609,4.230707133790381e-12,356.3910478765686,0.2607998241944394,4.954491711564182e-06
4.49,99999999553.77168,4.2378254012903384e-12,355.4359865782409,0.26001859327681653,4.981957553554167e-06
4.5,99999999552.28404,4.2449245849530635e-12,354.4826665457556,0.2592397025300959,5.009555860557021e-06
4.51,99999999550.798,4.252004719656902e-12,353.53109370655824,0.2584631449442729,5.03728729873825e-06
4.5200000000000005,99999999549.31355,4.259065840396297e-12,352.5812738600513,0.25768891353034107,5.065152537658714e-06
4.53,99999999547.83072,4.26610798229e-12,351.6332126736842,0.2569170013202333,5.093152250296561e-06
4.54,99999999546.34952,4.273131180597635e-12,350.68691567485394,0.2561474013667673,5.121287113073436e-06
4.55,99999999544.86995,4.280135470660923e-12,349.7423882805798,0.2553801067435594,5.149557805843024e-06
4.5600000000000005,99999999543.39204,4.287120887926052e-12,348.79963578649,0.2546151105449731,5.177965011920302e-06
4.57,99999999541.91579,4.294087467943779e-12,347.8586633669743,0.2538524058860577,5.2065094180997e-06
4.58,99999999540.44122,4.301035246366988e-12,346.91947607661433,0.25309198590248594,5.235191714672088e-06
4.59,99999999538.96834,4.307964258948259e-12,345.98207885160167,0.25233384375049284,5.264012595441816e-06
4.6000000000000005,99999999537.49715,4.314874541537474e-12,345.04647651114357,0.25157797260681364,5.292972757743859e-06
4.61,99999999536.02766,4.321766130079433e-12,344.1126737588563,0.25082436566862265,5.322072902461042e-06
4.62,99999999534.55992,4.328639060611506e-12,343.18067518414534,0.25007301615347166,5.351313734041361e-06
4.63,99999999533.0939,4.335493369261302e-12,342.2504852635749,0.24932391729922923,5.3806959605153795e-06
4.64,99999999531.62962,4.342329092244357e-12,341.32210836222526,0.2485770623640196,5.410220293513722e-06
4.65,99999999530.16711,4.34914626586185e-12,340.3955487350386,0.24783244462616205,5.439887448284651e-06
4.66,99999999528.70636,4.355944926498334e-12,339.47081052815395,0.2470900573841105,5.469698143711725e-06
4.67,99999999527.24738,4.362725110619492e-12,338.5478977802306,0.2463498939563928,5.49965310233157e-06
4.68,99999999525.79019,4.369486854769914e-12,337.62681442376135,0.24561194768155095,5.529753050351708e-06
4.69,99999999524.33481,4.37623019557089e-12,336.70756428637515,0.24487621191808087,5.559998717668503e-06
4.7,99999999522.88124,4.3829551697182226e-12,335.7901510921294,0.2441426800443728,5.590390837885168e-06
4.71,99999999521.42947,4.389661813980062e-12,334.87457846279193,0.24341134545865148,5.620930148329892e-06
4.72,99999999519.97955,4.396350165194759e-12,333.9608499191138,0.24268220157891662,5.651617390074038e-06
4.73,99999999518.53146,4.4030202602803825e-12,333.04896887625034,0.2419552418428888,5.682453307956673e-06
4.74,99999999517.08524,4.4096721362516966e-12,332.1389386354421,0.24123045970795826,5.713438650613161e-06
4.75,99999999515.64085,4.416305830160243e-12,331.230762414254,0.24050784865110156,5.744574170462704e-06
4.76,99999999514.19835,4.422921379118382e-12,330.32444333471136,0.23978740216883382,5.775860623740881e-06
4.7700000000000005,99999999512.75772,4.429518820299854e-12,329.41998442321255,0.23906911377715123,5.807298770519716e-06
4.78,99999999511.31898,4.436098190937849e-12,328.5173886116887,0.23835297701147296,5.83888937472648e-06
4.79,99999999509.88216,4.442659528323093e-12,327.61665873875205,0.2376389854265824,5.870633204162614e-06
4.8,99999999508.44722,4.449202869801966e-12,326.71779755083446,0.23692713259656972,5.902531030522728e-06
4.8100000000000005,99999999507.0142,4.455728252774623e-12,325.8208077033153,0.23621741211477354,5.9345836294137e-06
4.82,99999999505.58313,4.46223571469315e-12,324.9256917616402,0.23550981759372372,5.966791780373864e-06
4.83,99999999504.15398,4.468725293059724e-12,324.0324522024285,0.23480434266508343,5.999156266892321e-06
4.84,99999999502.72678,4.475197025424803e-12,323.14109141457214,0.234100980979592,6.0316778764283115e-06
4.8500000000000005,99999999501.30153,4.481650949385329e-12,322.25161170032493,0.23339972620700777,6.064357400430713e-06
4.86,99999999499.87823,4.488087102582942e-12,321.3640152763826,0.23270057203605116,6.097195634357608e-06
4.87,99999999498.45692,4.494505522702226e-12,320.47830427495313,0.2320035121743476,6.130193377695985e-06
4.88,99999999497.03758,4.500906247468955e-12,319.59448074481884,0.231308540348371,6.1633514339815075e-06
4.89,99999999495.62022,4.5072893146483685e-12,318.71254665238996,0.23061565030338738,6.196670610818392e-06
4.9,99999999494.20488,4.513654762043457e-12,317.83250388274865,0.22992483580339826,6.23015171989939e-06
4.91,99999999492.79152,4.52000262749326e-12,316.95435424068626,0.22923609063108494,6.263795577025854e-06
4.92,99999999491.38019,4.526332948871185e-12,316.07809945173085,0.22854940858775197,6.29760300212793e-06
4.93,99999999489.97087,4.532645764092676e-12,315.2037411584859,0.22786478349327619,6.331574819291216e-06
4.94,99999999488.56358,4.53894111112771e-12,314.33128091454245,0.22718220918605778,6.365711856786837e-06
4.95,99999999487.15833,4.545219027954613e-12,313.4607202078278,0.22650167952294337,6.4000149470614055e-06
4.96,99999999485.75511,4.551479552578875e-12,312.59206045135244,0.22582318837918033,6.434484926771607e-06
4.97,99999999484.35396,4.5577227230334416e-12,311.72530298324193,0.22514672964836271,6.469122636806183e-06
4.98,99999999482.95485,4.5639485773772086e-12,310.8604490676743,0.22447229724237608,6.503928922306778e-06
4.99,99999999481.55782,4.5701571536935266e-12,309.9974998958092,0.2237998850913431,6.538904632688877e-06
5.0,99999999480.16286,4.576348490088732e-12,309.1364565867071,0.22312948714356842,6.574050621662878e-06
5.01,99999999478.76997,4.582522624690682e-12,308.27732018824145,0.22246109736548444,6.609367747255241e-06
5.0200000000000005,99999999477.37918,4.58867959564731e-12,307.42009167800217,0.22179470974159698,6.644856871829758e-06
5.03,99999999475.99048,4.594819441125194e-12,306.5647719641908,0.2211303182744312,6.680518862108915e-06
5.04,99999999474.60388,4.600942199308151e-12,305.711361886508,0.2204679169844773,6.7163545891953835e-06
5.05,99999999473.21939,4.607047908395824e-12,304.85986221703286,0.21980749991013698,6.752364928593603e-06
5.0600000000000005,99999999471.83702,4.6131366066023056e-12,304.0102736610952,0.21914906110766963,6.7885507602314736e-06
5.07,99999999470.45677,4.619208332154763e-12,303.1625968581401,0.21849259465113893,6.824912968482148e-06
5.08,99999999469.07864,4.625263123292076e-12,302.3168323825848,0.21783809463235929,6.86145244218596e-06
5.09,99999999467.70265,4.631301018263496e-12,301.47298074466875,0.21718555516084276,6.898170074672429e-06
5.1000000000000005,99999999466.3288,4.637322055327315e-12,300.63104239129666,0.21653497036374597,6.935066763782398e-06
5.11,99999999464.9571,4.643326272749538e-12,299.7910177068748,0.21588633438581734,6.972143411890255e-06
5.12,99999999463.58755,4.649313708802585e-12,298.95290701414007,0.2152396413893441,7.009400925926299e-06
5.13,99999999462.22017,4.655284401770664e-12,298.1167105716312,0.2145948855541044,7.046840217405737e-06
5.14,99999999460.85495,4.66123838995783e-12,297.2824285698147,0.21395206107732095,7.08446220246041e-06
5.15,99999999459.4919,4.667175711656091e-12,296.4500611472736,0.21331116217358845,7.1222678018314475e-06
5.16,99999999458.13103,4.673096405158406e-12,295.61960838434925,0.212672183074831,7.1602579409060264e-06
5.17,99999999456.77234,4.679000508758682e-12,294.7910703033158,0.21203511803025074,7.198433549741521e-06
5.18,99999999455.41583,4.684888060750595e-12,293.96444686914066,0.21139996130627633,7.23679556308856e-06
5.19,99999999454.06152,4.6907590994264286e-12,293.13973799023796,0.21076670718651114,7.275344920414236e-06
5.2,99999999452.70941,4.696613663075919e-12,292.3169435192154,0.2101353499716821,7.314082565925395e-06
5.21,99999999451.35951,4.7024517899851255e-12,291.49606325361367,0.20950588397958797,7.353009448592085e-06
5.22,99999999450.01181,4.7082735184352985e-12,290.67709693664017,0.20887830354504844,7.3921265221710865e-06
5.23,99999999448.66634,4.714078886701769e-12,289.8600442578958,0.2082526030198531,7.431434745229581e-06
5.24,99999999447.32307,4.7198679330528446e-12,289.04490485409576,0.20762877677271063,7.4709350811689115e-06
5.25,99999999445.98204,4.725640695748718e-12,288.23167830978355,0.20700681918919792,7.510628498248501e-06
5.26,99999999444.64323,4.731397213040391e-12,287.42036415803983,0.20638672467170965,7.550515969609856e-06
5.2700000000000005,99999999443.30667,4.737137523168601e-12,286.6109618811845,0.20576848763940786,7.590598473300703e-06
5.28,99999999441.97234,4.742861664362765e-12,285.8034709114738,0.2051521025281718,7.630876992299233e-06
5.29,99999999440.64026,4.748569674839933e-12,284.9978906317909,0.20453756379054755,7.67135251453849e-06
5.3,99999999439.31042,4.754261592803745e-12,284.1942203763316,0.2039248658956983,7.712026032930853e-06
5.3100000000000005,99999999437.98285,4.759937456443412e-12,283.3924594312844,0.20331400332935448,7.752898545392666e-06
5.32,99999999436.65753,4.765597303932686e-12,282.5926070355054,0.20270497059376413,7.793971054868944e-06
5.33,99999999435.33447,4.771241173436259e-12,281.79466237747425,0.2020977622076476,7.835244569365904e-06
