t,a,g
6.51,4.956317561416634,1.5705737727191267
6.5200000000000005,5.009783728871559,1.5629488470452535
6.53,5.061722714876087,1.556841516476923
6.54,5.111991306654868,1.552246514337321
6.55,5.160448382967766,1.54915919496563
6.5600000000000005,5.206954520050401,1.5475757890285164
6.57,5.2513716132550545,1.5474936696240615
6.58,5.293562487964344,1.5489115585583142
6.59,5.333390540105386,1.5518297300142128
6.6000000000000005,5.370719366942778,1.55625016823534
6.61,5.4054124478189385,1.5621767034368688
6.62,5.437332811522413,1.5696151127176166
6.63,5.466342786246834,1.5785731732689792
6.640000000000001,5.492303732133672,1.5890606919845378
6.65,5.515075905989055,1.6010894500745882
6.66,5.534518305950585,1.6146731324233148
6.67,5.5504887055469485,1.6298271286863775
6.68,5.56284367971907,1.6465683180109068
6.69,5.571438905017203,1.6649146657109013
6.7,5.576129458427679,1.6848848025922463
6.71,5.576770507391114,1.7064973372504244
6.72,5.57321801973867,1.729770140261474
6.73,5.565330011274366,1.7547192653567936
6.74,5.55296781613561,1.7813578428763024
6.75,5.535998176032478,1.8096944335707825
6.76,5.514295395364872,1.8397313348216497
6.7700000000000005,5.4877441364284625,1.8714624682599537
6.78,5.456242973863521,1.9048707903761852
6.79,5.41970835842741,1.9399254587078982
6.8,5.378079403391809,1.9765785131455003
6.8100000000000005,5.331323340653087,2.014761202040409
6.82,5.279441645614538,2.054379953566647
6.83,5.222476845030499,2.095312111101105
6.84,5.160519729441844,2.1374015777509685
6.8500000000000005,5.093717044568596,2.180454416615448
6.86,5.02227881194515,2.224235160657919
6.87,4.9464855027849195,2.2684635515622826
6.88,4.866694212806684,2.3128124830808243
6.890000000000001,4.783343097721768,2.356907768770109
6.9,4.696953636377355,2.4003298925310075
6.91,4.608129952754989,2.4426183944581608
6.92,4.517554589134312,2.4832791568442967
6.93,4.425980287870805,2.5217947720181773
6.94,4.334217609561348,2.5576378828753437
6.95,4.243118596117455,2.5902870045411266
6.96,4.153557083955509,2.619244092077783
6.97,4.06640653300301,2.6440528383048267
6.98,3.982516950684584,2.6643161456803917
6.99,3.902691899597679,2.6797120160916905
7.0,3.8276677037627875,2.6900058765415795
7.01,3.7580957831475006,2.6950589424142692
7.0200000000000005,3.694529347094409,2.6948317380562266
7.03,3.637414977945952,2.6893827881333467
7.04,3.5870892291053855,2.6788627911262246
7.05,3.543779916669628,2.663504964474838
7.0600000000000005,3.5076114630825335,2.6436126338577233
7.07,3.4786133009519453,2.6195451084480377
7.08,3.456730454969616,2.591702920561109
7.09,3.4418353036163127,2.5605133749569524
7.1000000000000005,3.4337396836190313,2.526417171753975
7.11,3.432206661295712,2.489856618195745
7.12,3.436961482700149,2.4512657259052673
7.13,3.4477013929966027,2.411062298790762
7.140000000000001,3.4641041613036796,2.3696419640945825
7.15,3.4858352811048907,2.327373981644088
7.16,3.5125538869149118,2.284598643428319
7.17,3.543917492416543,2.24162597484409
7.18,3.5795856710697556,2.1987355067148755
7.19,3.6192228865747937,2.1561768442465388
7.2,3.6625005568864397,2.11417085213849
7.21,3.7090985023905043,2.072911281286417
7.22,3.7587059205723423,2.032566641009437
7.23,3.811021996269776,1.9932821981862048
7.24,3.865756199956429,1.9551820591842153
7.25,3.9226283691591664,1.9183712243623243
7.26,3.9813686334586693,1.8829375679969822
7.2700000000000005,4.041717227167538,1.8489537154628068
7.28,4.103424206327615,1.816478811199189
7.29,4.166249118388178,1.7855601470082294
7.3,4.229960607164585,1.7562346675470502
7.3100000000000005,4.294336047291803,1.7285303221952941
7.32,4.3591611035735935,1.702467311952343
7.33,4.4242293177379155,1.678059209084003
7.34,4.489341674041715,1.6553139714525391
7.3500000000000005,4.554306164707133,1.6342348473642332
7.36,4.618937356132311,1.6148212080167827
7.37,4.683055948159666,1.5970692816536733
7.38,4.746488336077852,1.5809728243059806
7.390000000000001,4.809066167464963,1.5665237315967344
7.4,4.870625897693475,1.553712580815184
7.41,4.931008342040876,1.5425291363924056
7.42,4.9900582251304835,1.5329627966881707
7.43,5.047623726218832,1.5250030278714681
7.44,5.103556020980756,1.5186397284499595
7.45,5.157708819060385,1.5138635852180184
7.46,5.209937903540214,1.5106663910154725
7.47,5.260100666284111,1.5090413403140617
7.48,5.308055643444579,1.5089832958446547
7.49,5.353662052315844,1.5104890348252928
7.5,5.396779337666736,1.5135574657138107
7.51,5.437266720059484,1.5181898262148357
7.5200000000000005,5.474982764190391,1.524389845334711
7.53,5.5097849579658,1.5321638861280826
7.54,5.541529327974401,1.541521043752213
7.55,5.570070081127984,1.5524732130285042
7.5600000000000005,5.595259301593072,1.5650351015273274
7.57,5.616946680230417,1.5792242107970507
7.58,5.6349793979636384,1.5950606886944299
7.59,5.649201997975101,1.6125671875763425
7.6000000000000005,5.659456504921692,1.6317685323418767
7.61,5.665582615436914,1.65269132983864
7.62,5.6674181103644345,1.6753634138434916
7.63,5.6647996033744645,1.6998130440819277
7.640000000000001,5.6575633664160145,1.7260680456001798
7.65,5.645546846010361,1.7541544667712623
7.66,5.628590374639035,1.7840950930983923
7.67,5.606539464755846,1.8159075685842418
7.68,5.57924768977656,1.8496021094570598
7.69,5.546580433240969,1.885178654483091
7.7,5.508419223161705,1.9226236249911195
7.71,5.464667095994821,1.9619060734173697
7.72,5.41525484179535,2.0029732570954546
7.73,5.360148253944474,2.0457457051055528
7.74,5.299356403323642,2.090111683799301
7.75,5.232940564397059,2.1359215790236505
7.76,5.161023992443611,2.182981891441298
7.7700000000000005,5.083802050537671,2.2310494383043418
7.78,5.001551736166758,2.2798266180416618
7.79,4.914640924470342,2.3289572963297442
7.8,4.82353551346341,2.3780250478251674
7.8100000000000005,4.72880411124844,2.426553798426356
7.82,4.631119072426533,2.4740118356298293
7.83,4.531252949552302,2.519819747969882
7.84,4.43006960804203,2.5633626352402237
7.8500000000000005,4.32850961799242,2.604006597078945
7.86,4.227570013626229,2.6411189992864577
7.87,4.128279168298386,2.674091503924795
7.88,4.031668047239841,2.7023644120774177
7.890000000000001,3.938739766672075,2.7254503827994574
7.9,3.8504396494344877,2.7429555580698706
7.91,3.767627783465156,2.754596424787203
7.92,3.69105642281408,2.7602106326912983
7.930000000000001,3.6213534102568024,2.759761220374871
7.94,3.5590125171883287,2.7533340352995688
7.95,3.5043906875711723,2.7411290063937943
7.96,3.4577116399857784,2.7234462829510835
7.97,3.4190746309871662,2.7006690159337867
7.98,3.388466942872754,2.6732442649569816
7.99,3.365778869275471,2.6416633990301848
8.0,3.350819632820365,2.6064435623568394
8.01,3.343333224786432,2.5681109587995166
8.02,3.3430133053610187,2.5271866269284198
8.03,3.349516626511226,2.4841749360934737
8.040000000000001,3.362474662416164,2.4395548329181267
8.05,3.38150339071027,2.393773667367574
8.06,3.406211198299906,2.347243256507272
8.07,3.436205167461777,2.300337861360653
8.08,3.4710958663258444,2.253393691926629
8.09,3.5105008972067147,2.206709580914987
8.1,3.55404742169966,2.1605485095558397
8.11,3.6013738607923327,2.1151397152766056
8.120000000000001,3.652130958391262,2.070681154319967
8.13,3.705982346606183,2.0273421587663214
8.14,3.762604748460177,1.9852661432472194
8.15,3.821687916321139,1.9445732683612509
8.16,3.8829343883333864,1.905362992118629
8.17,3.9460590909281654,1.8677164926393377
8.18,4.010788910534083,1.8316988715596703
8.19,4.076862165566932,1.7973612160617136
8.2,4.144028073064234,1.7647424522154476
8.21,4.212046203563618,1.7338710180877521
8.22,4.2806859306046245,1.7047663722211424
8.23,4.349725883612219,1.6774403394199269
8.24,4.418953410588656,1.6518983125096023
8.25,4.488164048198125,1.6281403274163038
8.26,4.557160999130205,1.60616202174463
8.27,4.625754616859265,1.5859554737883699
8.28,4.693761898994354,1.567509998784543
8.290000000000001,4.761005979652584,1.550812814009753
8.3,4.827315621200153,1.535849661378804
8.31,4.892524715226043,1.5226053660542926
8.32,4.956471777567711,1.5110643435559743
8.33,5.018999440308202,1.5012110588442333
8.34,5.079953941947625,1.4930304513973272
8.35,5.139184615228467,1.4865083193495907
8.36,5.1965433681848925,1.4816316794095667
8.370000000000001,5.251884163492289,1.478389092080645
8.38,5.305062493160395,1.476770968931194
8.39,5.355934851555155,1.4767698529038262
8.4,5.404358207837434,1.4783806759865146
8.41,5.450189473448304,1.4816010060674794
8.42,5.493284980941598,1.486431258749524
8.43,5.533499969442668,1.492874884993435
8.44,5.5706880666571985,1.5009385593010267
8.45,5.6047008251710055,1.5106322938348993
8.46,5.635387233477447,1.521969574722862
8.47,5.662593323524792,1.5349673998901245
8.48,5.686161779562852,1.549646311159965
8.49,5.705931636653579,1.5660303487878795
8.5,5.721738108045294,1.584146896315628
8.51,5.733412418809643,1.6040265165531038
8.52,5.740781980031647,1.625702524168962
8.53,5.743670522584981,1.649210582510673
8.540000000000001,5.7418986770376685,1.6745879699645627
8.55,5.735284828548577,1.7018726404454896
8.56,5.72364626056925,1.7311020764589036
8.57,5.706800781257907,1.7623117920066154
8.58,5.684569044657352,1.7955333442353987
8.59,5.656777433148452,1.8307919491554425
8.6,5.623261803183261,1.8681035274059872
8.61,5.583872106821891,1.9074711404956082
8.620000000000001,5.538478150851002,1.94888070332836
8.63,5.486976465529633,1.9922959625359773
8.64,5.429298439089891,2.0376527857718894
8.65,5.365419845074958,2.084852553314155
8.66,5.295371345377224,2.133755240656508
8.67,5.219250220486372,2.184171926046887
8.68,5.137232848330333,2.235857189374895
8.69,5.04958711958332,2.2885022735888394
8.700000000000001,4.956684245945368,2.3417293569416406
8.71,4.859009212565101,2.3950875628726616
8.72,4.75716791696137,2.448052480803807
8.73,4.651890365748041,2.500029304988096
8.74,4.544028220817027,2.550361062685967
8.75,4.434545644872258,2.5983423616233776
8.76,4.324502701016829,2.643238842404789
8.77,4.215031424689331,2.684311807512177
8.78,4.107305224164133,2.7208468414706135
8.790000000000001,4.002503351172841,2.7521844842755376
8.8,3.9017729182173433,2.7777504168264455
8.81,3.806191428200059,2.797082415729765
8.82,3.716732881230713,2.8098515395112966
8.83,3.634239990884306,2.815875648707841
8.84,3.55940461598633,2.8151240364194687
8.85,3.4927573597519137,2.8077131083883873
8.86,3.434665699417404,2.7938945816255423
8.870000000000001,3.385340768586653,2.7740366623105843
8.88,3.3448497811650104,2.748601922105522
8.89,3.3131332248187486,2.718122728021485
8.9,3.2900242459928046,2.683177095628029
8.91,3.2752687920822283,2.644366092423923
8.92,3.2685450080859533,2.6022941450384884
8.93,3.2694810043276967,2.557552725097662
8.94,3.277670401333822,2.510707670443398
8.950000000000001,3.2926853997506296,2.4622900042647093
8.96,3.314087419562217,2.412789870044143
8.97,3.34143544754242,2.3626531511011897
8.98,3.3742923759537424,2.3122802447260513
8.99,3.412229631489426,2.2620265052096307
9.0,3.4548304062552897,2.2122039022398545
9.01,3.501691776122788,2.1630835129533095
9.02,3.5524259623808625,2.114898527784139
9.03,3.6066609458482755,2.0678475345806833
9.040000000000001,3.664040611569192,2.022097881765559
9.05,3.724224560825589,1.9777889966534978
9.06,3.786887697205045,1.9350355620175688
9.07,3.8517196674417122,1.8939304954295282
9.08,3.918424215512186,1.8545476977131203
9.09,3.9867184910070104,1.8169445583431811
9.1,4.056332341224616,1.781164216186427
9.11,4.127007615486129,1.7472375747480682
9.120000000000001,4.198497460937017,1.7151851207173714
9.13,4.270565659280857,1.685018514503677
9.14,4.3429859779789135,1.6567420081834878
9.15,4.415541538032056,1.6303537013410878
9.16,4.488024212803506,1.6058466444485757
9.17,4.560234036130532,1.5832098211714556
9.18,4.631978627181657,1.5624290167197148
9.19,4.703072627593152,1.5434875925158889
9.200000000000001,4.773337144818667,1.5263671756545067
9.21,4.842599201991051,1.5110482783530557
9.22,4.910691189621616,1.4975108562347734
9.23,4.977450318249348,1.4857348125652041
9.24,5.04271806809125,1.4757004651757926
9.25,5.106339638841114,1.4673889543182639
9.26,5.168163390896637,1.4607826443590648
9.27,5.228040288156067,1.4558654703908231
9.28,5.285823328306036,1.4526232815300733
9.290000000000001,5.341366973919759,1.45104414100506
9.3,5.39452657324814,1.4511186246280507
9.31,5.445157782583337,1.4528400841255922
9.32,5.493115979378357,1.4562049061671418
9.33,5.5382556806942596,1.46121274047436
9.34,5.580429957819389,1.4678667208933764
9.35,5.619489864230055,1.4761736542237227
9.36,5.655283867413118,1.4861441955867754
9.370000000000001,5.687657309735726,1.4977929835463883
9.38,5.716451889182639,1.5111387504597784
9.39,5.74150519527326,1.5262043758063395
9.4,5.762650275586947,1.5430169072574333
9.41,5.779715342613481,1.5616074619714444
9.42,5.792523518144326,1.5820110904558518
9.43,5.8008927815988995,1.6042664828961863
9.44,5.804636063397205,1.6284155529853908
9.450000000000001,5.803561607648258,1.654502817902897
9.46,5.797473644179801,1.6825745443532902
9.47,5.786173404155785,1.7126776339507799
9.48,5.769460725527255,1.7448580896443036
9.49,5.747136105426323,1.7791591402466183
9.5,5.719003649780366,1.8156187462582722
9.51,5.6848747604933285,1.8542665677801347
9.52,5.6445729309351185,1.895120194949133
9.53,5.597939756983952,1.9381805447405194
9.540000000000001,5.544842243497436,1.9834264034349554
9.55,5.485181602212142,2.0308080905653525
9.56,5.41890386982586,2.080239887671224
9.57,5.346011539380248,2.131592195703663
9.58,5.266577106964488,2.184682550349948
9.59,5.180757510929229,2.239266554120144
9.6,5.0888090535597374,2.295029128883569
9.61,4.991101973733503,2.3515768425841763
9.620000000000001,4.888133465219839,2.408432345432731
9.63,4.7805376526631465,2.465032124120523
9.64,4.669090837910146,2.520728870947477
9.65,4.5547104342911515,2.574799584176645
9.66,4.43844570216778,2.6264605732447825
9.67,4.3214596365756375,2.674889446221884
9.68,4.205001548524359,2.7192538290056087
9.69,4.0903717716919274,2.758744940286941
9.700000000000001,3.978879327958892,2.792614626545956
9.71,3.8717971302075216,2.8202114218685015
9.72,3.7703172846200816,2.8410132037165607
9.73,3.6755110250262106,2.8546525197756263
9.74,3.5882963742813057,2.8609323998425182
9.75,3.5094160086429698,2.859831171406386
9.76,3.4394263353178705,2.8514964046265416
9.77,3.3786974870844344,2.8362292636632205
9.78,3.3274227708708066,2.8144615591388695
9.790000000000001,3.2856353608949163,2.7867282512043183
9.8,3.2532297118491225,2.7536382015739087
9.81,3.229985250082063,2.7158456153735555
9.82,3.215590267556383,2.6740240412717915
9.83,3.2096644162392076,2.628844186208763
9.84,3.2117788560206972,2.5809560073054296
9.85,3.2214734391338107,2.530975306598824
9.86,3.238270833814664,2.479474412846563
9.870000000000001,3.2616876750888575,2.4269765118899667
9.88,3.2912430634927445,2.3739529427748045
9.89,3.3264647811082924,2.320822838413913
9.9,3.366893627051635,2.267954504383247
9.91,3.4120862563537027,2.2156680091795207
9.92,3.4616168623361094,2.164238557982914
9.93,3.5150779966580266,2.1139002926830135
9.94,3.572080764001625,2.0648502716389308
9.950000000000001,3.632254579549825,2.0172524291076015
9.96,3.695246635944193,1.9712413901113126
9.97,3.7607211872743416,1.9269260548056777
9.98,3.82835872960073,1.8843929057838726
9.99,3.897855133128636,1.8437090167151944
