t,R,RI,O,I
3.5,1.2098401117884638,1.1689890015605895,0.8245054650337635,0.7966654216171836
3.5100000000000002,1.2103925292210909,1.1694089867870465,0.8240503106935944,0.7961481732982688
3.52,1.21094469434719,1.169828641046082,0.8235954037482908,0.7956312608584378
3.5300000000000002,1.2114966072986149,1.1702479645552228,0.8231407440662472,0.7951146840799155
3.54,1.2120482682071478,1.1706669575318451,0.8226863315159296,0.794598442745078
3.5500000000000003,1.2125996772044987,1.1710856201931732,0.8222321659658758,0.7940825366364527
3.56,1.2131508344223063,1.1715039527562807,0.8217782472846953,0.7935669655367181
3.5700000000000003,1.2137017399921375,1.1719219554380895,0.8213245753410691,0.7930517292287044
3.58,1.2142523940454875,1.1723396284553707,0.82087115000375,0.7925368274953924
3.59,1.2148027967137796,1.172756972024744,0.8204179711415623,0.7920222601199148
3.6,1.2153529481283658,1.1731739863626773,0.8199650386234023,0.7915080268855551
3.61,1.215902848420526,1.1735906716854885,0.8195123523182378,0.7909941275757482
3.62,1.2164524977214695,1.1740070282093429,0.819059912095108,0.7904805619740802
3.63,1.2170018961623321,1.1744230561502553,0.8186077178231242,0.7899673298642887
3.64,1.2175510438741797,1.1748387557240896,0.818155769371469,0.7894544310302622
3.65,1.2180999409880051,1.1752541271465575,0.8177040666093972,0.7889418652560407
3.66,1.2186485876347304,1.1756691706332203,0.8172526094062345,0.7884296323258154
3.67,1.2191969839452057,1.1760838863994874,0.8168013976313789,0.7879177320239286
3.68,1.2197451300502091,1.1764982746606176,0.8163504311542998,0.787406164134874
3.69,1.2202930260804477,1.176912335631718,0.8158997098445384,0.7868949284432966
3.7,1.2208406721665563,1.1773260695277445,0.8154492335717073,0.7863840247339925
3.71,1.221388068439098,1.1777394765635019,0.8149990022054912,0.7858734527919092
3.72,1.2219352141027269,1.1781525544095757,0.8145490165414675,0.7853632149462307
3.73,1.222482111200883,1.1785653085371695,0.814099274536478,0.7848533057254701
3.74,1.2230287588801094,1.1789777364572802,0.81364977704421,0.784343727618401
3.75,1.2235751572710158,1.1793898383850234,0.8132005239343014,0.7838344804096598
3.7600000000000002,1.2241213065041407,1.1798016145353645,0.8127515150764615,0.7833255638840338
3.77,1.224667206709951,1.1802130651231169,0.812302750340471,0.7828169778264614
3.7800000000000002,1.2252128580188422,1.180624190362944,0.8118542295961825,0.7823087220220318
3.79,1.2257582605611377,1.181034990469358,0.8114059527135199,0.781800796255985
3.8000000000000003,1.22630341446709,1.1814454656567208,0.8109579195624785,0.7812932003137113
3.81,1.2268483198668798,1.1818556161392435,0.8105101300131252,0.7807859339807521
3.8200000000000003,1.2273929768906169,1.1822654421309868,0.810062583935598,0.7802789970427989
3.83,1.2279373856683393,1.182674943845861,0.8096152812001065,0.7797723892856936
3.84,1.228481546330014,1.1830841214976267,0.8091682216769316,0.7792661104954285
3.85,1.2290254590055363,1.1834929752998933,0.8087214052364252,0.7787601604581459
3.86,1.2295691238247306,1.1839015054661208,0.8082748317490107,0.7782545389601384
3.87,1.2301125409173501,1.1843097122096193,0.8078285010851827,0.7777492457878483
3.88,1.2306557104130766,1.184717595743549,0.807382413115507,0.7772442807278682
3.89,1.2311986324415207,1.1851251562809197,0.8069365677106202,0.77673964356694
3.9,1.231741307132222,1.1855323940345925,0.8064909647412303,0.7762353340919557
3.91,1.2322837346146494,1.1859393092172783,0.8060456040781165,0.7757313520899565
3.92,1.2328259150182,1.1863459020415383,0.8056004855921287,0.7752276973481335
3.93,1.2333678484722006,1.186752172719785,0.805155609154188,0.774724369653827
3.94,1.2339095351059064,1.1871581214642812,0.8047109746352864,0.7742213687945266
3.95,1.2344509750485022,1.1875637484871404,0.8042665819064868,0.7737186945578711
3.96,1.2349921684291016,1.1879690540003272,0.8038224308389231,0.7732163467316487
3.97,1.2355331153767473,1.188374038215657,0.8033785213037999,0.7727143251037963
3.98,1.2360738160204114,1.1887787013447966,0.8029348531723929,0.7722126294623998
3.99,1.236614270488995,1.1891830435992636,0.8024914263160481,0.7717112595956938
4.0,1.2371544789113287,1.189587065190427,0.8020482406061826,0.771210215292062
4.01,1.237694441416172,1.1899907663295077,0.8016052959142844,0.7707094963400365
4.0200000000000005,1.2382341581322136,1.1903941472275772,0.8011625921119118,0.7702091025282979
4.03,1.2387736291880722,1.190797208095559,0.8007201290706939,0.7697090336456754
4.04,1.2393128547122954,1.1911999491442282,0.8002779066623303,0.7692092894811465
4.05,1.2398518348333603,1.191602370584212,0.7998359247585916,0.7687098698238368
4.0600000000000005,1.2403905696796733,1.1920044726259889,0.7993941832313183,0.7682107744630202
4.07,1.2409290593795703,1.1924062554798893,0.7989526819524219,0.7677120031881188
4.08,1.2414673040613173,1.1928077193560966,0.7985114207938843,0.7672135557887025
4.09,1.242005303853109,1.193208864464645,0.7980703996277575,0.766715432054489
4.1,1.2425430588830702,1.1936096910154221,0.7976296183261644,0.766217631775344
4.11,1.243080569279255,1.1940101992181673,0.7971890767612978,0.7657201547412804
4.12,1.2436178351696476,1.194410389282472,0.7967487748054214,0.7652230007424595
4.13,1.2441548566821614,1.1948102614177811,0.7963087123308685,0.7647261695691895
4.14,1.2446916339446399,1.1952098158333915,0.7958688892100433,0.7642296610119259
4.15,1.2452281670848562,1.1956090527384529,0.7954293053154197,0.7637334748612719
4.16,1.245764456230513,1.1960079723419677,0.7949899605195423,0.7632376109079777
4.17,1.2463005015092432,1.1964065748527912,0.7945508546950254,0.7627420689429406
4.18,1.2468363030486096,1.1968048604796324,0.7941119877145538,0.7622468487572049
4.19,1.2473718609761042,1.1972028294310524,0.7936733594508821,0.761751950141962
4.2,1.2479071754191495,1.1976004819154662,0.7932349697768352,0.7612573728885497
4.21,1.2484422465050982,1.1979978181411415,0.7927968185653078,0.7607631167884531
4.22,1.2489770743612325,1.1983948383162,0.7923589056892648,0.7602691816333034
4.23,1.2495116591147648,1.1987915426486166,0.7919212310217407,0.7597755672148785
4.24,1.2500460008928376,1.1991879313462195,0.7914837944358405,0.759282273325103
4.25,1.2505800998225234,1.1995840046166912,0.7910465958047385,0.7587892997560475
4.26,1.251113956030825,1.1999797626675675,0.790609635001679,0.758296646299929
4.2700000000000005,1.2516475696446756,1.200375205706238,0.7901729118999764,0.7578043127491104
4.28,1.2521809407909381,1.2007703339399467,0.7897364263730146,0.7573122988961012
4.29,1.2527140695964056,1.2011651475757914,0.7893001782942471,0.7568206045335564
4.3,1.2532469561878024,1.2015596468207237,0.7888641675371978,0.7563292294542767
4.3100000000000005,1.2537796006917818,1.2019538318815504,0.7884283939754593,0.7558381734512092
4.32,1.2543120032349284,1.2023477029649314,0.7879928574826944,0.7553474363174462
4.33,1.254844163943757,1.2027412602773822,0.7875575579326357,0.7548570178462255
4.34,1.2553760829447127,1.2031345040252721,0.787122495199085,0.7543669178309308
4.3500000000000005,1.255907760364171,1.2035274344148252,0.7866876691559134,0.7538771360650908
4.36,1.256439196328438,1.2039200516521207,0.7862530796770621,0.7533876723423796
4.37,1.2569703909637504,1.204312355943092,0.7858187266365415,0.7528985264566166
4.38,1.257501344396275,1.204704347493528,0.7853846099084314,0.7524096982017662
4.39,1.2580320567521102,1.205096026509072,0.7849507293668809,0.7519211873719377
4.4,1.2585625281572836,1.205487393195223,0.7845170848861086,0.7514329937613853
4.41,1.259092758737755,1.2058784477573348,0.7840836763404023,0.7509451171645084
4.42,1.2596227486194136,1.2062691904006169,0.7836505036041194,0.7504575573758506
4.43,1.2601524979280803,1.206659621330134,0.7832175665516861,0.7499703141901004
4.44,1.260682006789506,1.2070497407508058,0.782784865057598,0.7494833874020906
4.45,1.261211275329373,1.2074395488674088,0.7823523989964202,0.7489967768067988
4.46,1.261740303673294,1.2078290458845737,0.7819201682427864,0.7485104821993466
4.47,1.2622690919468127,1.2082182320067882,0.7814881726713999,0.7480245033749998
4.48,1.2627976402754042,1.2086071074383953,0.7810564121570326,0.7475388401291685
4.49,1.2633259487844737,1.208995672383594,0.780624886574526,0.7470534922574068
4.5,1.263854017599358,1.2093839270464395,0.7801935957987901,0.7465684595554128
4.51,1.2643818468453247,1.2097718716308432,0.7797625397048041,0.7460837418190284
4.5200000000000005,1.2649094366482732,1.2101595063424644,0.7793317181669158,0.7455993388423472
4.53,1.2654367871385495,1.2105468313990169,0.7789011310550256,0.7451152504074088
4.54,1.2659638984424413,1.2109338470072941,0.7784707782430925,0.7446314763071726
4.55,1.266490770685143,1.2113205533711793,0.7780406596061694,0.7441480163375092
4.5600000000000005,1.2670174039917819,1.211706950694418,0.777610775019375,0.7436648702944256
4.57,1.26754379848742,1.2120930391806204,0.7771811243578948,0.7431820379740653
4.58,1.2680699542970528,1.2124788190332603,0.7767517074969796,0.7426995191727079
4.59,1.2685958715456094,1.2128642904556752,0.7763225243119471,0.742217313686769
4.6000000000000005,1.2691215503579532,1.213249453651067,0.7758935746781807,0.7417354213128
4.61,1.2696469908588812,1.2136343088225012,0.7754648584711296,0.7412538418474885
4.62,1.2701721931731254,1.2140188561729086,0.7750363755663093,0.7407725750876575
4.63,1.2706971574253503,1.2144030959050838,0.7746081258393012,0.7402916208302653
4.64,1.271221883740156,1.2147870282216864,0.7741801091657521,0.7398109788724061
4.65,1.2717463722420763,1.2151706533252404,0.7737523254213752,0.739330649011309
4.66,1.2722706230555787,1.2155539714181347,0.7733247744819489,0.7388506310443382
4.67,1.2727946363050657,1.2159369827026236,0.772897456223318,0.7383709247689934
4.68,1.273318412114874,1.2163196873808262,0.7724703705213921,0.7378915299829085
4.69,1.2738419506092742,1.2167020856547268,0.7720435172521471,0.7374124464838525
4.7,1.2743652519124715,1.2170841777261756,0.7716168962916243,0.7369336740697292
4.71,1.2748883161486062,1.2174659637968877,0.7711905075159304,0.7364552125385765
4.72,1.2754111434417523,1.2178474440684441,0.7707643508012375,0.7359770616885666
4.73,1.275933733915919,1.2182286187422922,0.7703384260237832,0.7354992213180064
4.74,1.2764560876950495,1.218609488019744,0.7699127330598707,0.7350216912253364
4.75,1.276978204903022,1.218990052101979,0.7694872717858683,0.7345444712091314
4.76,1.2775000856636496,1.219370311190042,0.7690620420782095,0.7340675610680996
4.7700000000000005,1.2780217301006798,1.2197502654848444,0.768637043813393,0.7335909606010833
4.78,1.278543138337795,1.220129915187164,0.7682122768679832,0.7331146696070583
4.79,1.2790643104986128,1.2205092604976453,0.767787741118609,0.7326386878851335
4.8,1.2795852467066848,1.2208883016167995,0.7673634364419647,0.7321630152345515
4.8100000000000005,1.280105947085499,1.2212670387450042,0.7669393627148096,0.7316876514546878
4.82,1.280626411758477,1.221645472082505,0.7665155198139678,0.7312125963450511
4.83,1.281146640848976,1.2220236018294133,0.7660919076163287,0.7307378497052828
4.84,1.2816666344802885,1.2224014281857087,0.7656685259988463,0.730263411335157
4.8500000000000005,1.2821863927756418,1.2227789513512384,0.7652453748385395,0.729789281034581
4.86,1.2827059158581988,1.2231561715257158,0.764822454012492,0.7293154586035939
4.87,1.2832252038510572,1.2235330889087233,0.7643997633978524,0.7288419438423678
4.88,1.2837442568772504,1.2239097036997102,0.7639773028718339,0.7283687365512064
4.89,1.2842630750597464,1.2242860160979945,0.763555072311714,0.7278958365305459
4.9,1.2847816585214495,1.2246620263027612,0.7631330715948356,0.7274232435809544
4.91,1.2853000073851988,1.2250377345130645,0.7627113005986053,0.7269509575031321
4.92,1.2858181217737694,1.2254131409278262,0.7622897592004948,0.7264789780979104
4.93,1.2863360018098713,1.2257882457458367,0.76186844727804,0.7260073051662527
4.94,1.2868536476161507,1.2261630491657551,0.7614473647088412,0.7255359385092536
4.95,1.287371059315189,1.2265375513861092,0.7610265113705632,0.7250648779281391
4.96,1.2878882370295035,1.2269117526052955,0.760605887140935,0.7245941232242666
4.97,1.2884051808815469,1.2272856530215794,0.76018549189775,0.7241236741991243
4.98,1.2889218909937084,1.2276592528330956,0.7597653255188656,0.7236535306543311
4.99,1.2894383674883116,1.228032552237848,0.7593453878822034,0.7231836923916375
5.0,1.2899546104876178,1.2284055514337096,0.7589256788657495,0.7227141592129238
5.01,1.290470620113823,1.2287782506184228,0.7585061983475535,0.7222449309202013
5.0200000000000005,1.2909863964890593,1.2291506499896003,0.7580869462057295,0.7217760073156114
5.03,1.291501939735395,1.2295227497447239,0.7576679223184554,0.7213073882014263
5.04,1.2920172499748348,1.2298945500811456,0.7572491265639728,0.7208390733800476
5.05,1.2925323273293186,1.2302660511960868,0.7568305588205877,0.7203710626540075
5.0600000000000005,1.2930471719207233,1.23063725328664,0.7564122189666694,0.7199033558259678
5.07,1.2935617838708615,1.2310081565497677,0.7559941068806514,0.7194359526987202
5.08,1.2940761633014823,1.231378761182302,0.7555762224410306,0.7189688530751857
5.09,1.2945903103342713,1.2317490673809464,0.755158565526368,0.718502056758415
5.1000000000000005,1.29510422509085,1.2321190753422746,0.7547411360152876,0.7180355635515885
5.11,1.2956179076927763,1.2324887852627318,0.7543239337864777,0.717569373258015
5.12,1.2961313582615448,1.232858197338633,0.7539069587186896,0.717103485681133
5.13,1.2966445769185868,1.2332273117661654,0.7534902106907386,0.7166379006245099
5.14,1.2971575637852695,1.2335961287413866,0.7530736895815029,0.7161726178918416
5.15,1.2976703189828973,1.2339646484602258,0.7526573952699246,0.715707637286953
5.16,1.2981828426327107,1.2343328711184838,0.7522413276350087,0.7152429586137975
5.17,1.2986951348558873,1.2347007969118327,0.7518254865558239,0.7147785816764567
5.18,1.2992071957735414,1.2350684260358167,0.751409871911502,0.7143145062791408
5.19,1.2997190255067237,1.235435758685851,0.7509944835812378,0.7138507322261879
5.2,1.3002306241764223,1.2358027950572243,0.7505793214442896,0.7133872593220645
5.21,1.3007419919035617,1.2361695353450959,0.7501643853799788,0.7129240873713645
5.22,1.3012531288090035,1.236535979744498,0.7497496752676894,0.71246121617881
5.23,1.3017640350135462,1.2369021284503352,0.749335190986869,0.7119986455492504
5.24,1.3022747106379255,1.2372679816573844,0.7489209324170277,0.711536375287663
5.25,1.302785155802814,1.2376335395602955,0.7485068994377391,0.711074405199152
5.26,1.3032953706288215,1.237998802353591,0.7480930919286389,0.7106127350889492
5.2700000000000005,1.303805355236495,1.238363770231666,0.7476795097694262,0.7101513647624134
5.28,1.3043151097463186,1.238728443388789,0.7472661528398628,0.7096902940250303
5.29,1.3048246342787135,1.2390928220191018,0.7468530210197729,0.7092295226824125
5.3,1.3053339289540387,1.2394569063166188,0.7464401141890439,0.7087690505402995
5.3100000000000005,1.3058429938925902,1.2398206964752283,0.7460274322276252,0.708308877404557
5.32,1.3063518292146012,1.2401841926886925,0.7456149750155294,0.7078490030811774
5.33,1.3068604350402433,1.2405473951506467,0.7452027424328312,0.7073894273762795
5.34,1.3073688114896242,1.2409103040546001,0.7447907343596681,0.7069301500961083
5.3500000000000005,1.3078769586827903,1.2412729195939365,0.7443789506762397,0.7064711710470343
5.36,1.3083848767397248,1.2416352419619128,0.7439673912628083,0.7060124900355547
5.37,1.3088925657803494,1.2419972713516607,0.7435560559996983,0.7055541068682921
5.38,1.3094000259245229,1.2423590079561864,0.7431449447672966,0.7050960213519948
5.39,1.3099072572920416,1.24272045196837,0.7427340574460524,0.7046382332935366
5.4,1.3104142600026405,1.2430816035809669,0.7423233939164766,0.7041807424999167
5.41,1.3109210341759914,1.2434424629866068,0.7419129540591428,0.7037235487782597
5.42,1.3114275799317046,1.243803030377794,0.7415027377546867,0.7032666519358153
5.43,1.3119338973893282,1.2441633059469088,0.7410927448838055,0.702810051779958
5.44,1.3124399866683485,1.2445232898862058,0.7406829753272589,0.7023537481181875
5.45,1.3129458478881895,1.2448829823878147,0.7402734289658685,0.7018977407581279
5.46,1.3134514811682132,1.2452423836437414,0.7398641056805176,0.7014420295075283
5.47,1.3139568866277203,1.245601493845867,0.7394550053521516,0.7009866141742619
5.48,1.3144620643859488,1.2459603131859478,0.7390461278617776,0.7005314945663264
5.49,1.3149670145620758,1.2463188418556166,0.7386374730904645,0.7000766704918437
5.5,1.3154717372752163,1.2466770800463818,0.7382290409193427,0.6996221417590599
5.51,1.3159762326444233,1.2470350279496278,0.7378208312296047,0.6991679081763449
5.5200000000000005,1.3164805007886886,1.2473926857566153,0.7374128439025042,0.6987139695521926
5.53,1.3169845418269426,1.2477500536584811,0.7370050788193567,0.6982603256952202
5.54,1.3174883558780532,1.2481071318462391,0.7365975358615393,0.697806976414169
5.55,1.3179919430608282,1.2484639205107788,0.7361902149104903,0.6973539215179033
5.5600000000000005,1.3184953034940128,1.2488204198428674,0.7357831158477096,0.6969011608154109
5.57,1.3189984372962913,1.2491766300331482,0.7353762385547585,0.6964486941158027
5.58,1.3195013445862864,1.2495325512721418,0.7349695829132596,0.6959965212283127
5.59,1.32000402548256,1.2498881837502462,0.7345631488048968,0.6955446419622976
5.6000000000000005,1.3205064801036126,1.250243527657736,0.7341569361114151,0.695093056127237
5.61,1.3210087085678828,1.2505985831847637,0.7337509447146209,0.6946417635327334
5.62,1.3215107109937487,1.250953350521359,0.7333451744963815,0.6941907639885114
5.63,1.3220124874995274,1.2513078298574294,0.7329396253386257,0.6937400573044181
5.64,1.3225140382034748,1.2516620213827603,0.7325342971233428,0.6932896432904229
5.65,1.3230153632237855,1.2520159252870144,0.7321291897325836,0.6928395217566171
5.66,1.3235164626785934,1.2523695417597334,0.7317243030484594,0.6923896925132145
5.67,1.3240173366859715,1.2527228709903362,0.7313196369531427,0.6919401553705502
5.68,1.324517985363932,1.2530759131681206,0.7309151913288668,0.6914909101390813
5.69,1.3250184088304258,1.2534286684822629,0.7305109660579259,0.6910419566293862
5.7,1.3255186072033436,1.2537811371218173,0.7301069610226746,0.6905932946521651
5.71,1.3260185806005154,1.2541333192757171,0.7297031761055286,0.6901449240182396
5.72,1.32651832913971,1.2544852151327748,0.7292996111889639,0.6896968445385518
5.73,1.327017852938636,1.2548368248816812,0.7288962661555175,0.6892490560241658
5.74,1.3275171521149414,1.2551881487110068,0.7284931408877866,0.6888015582862659
5.75,1.3280162267862134,1.2555391868092005,0.7280902352684293,0.6883543511361574
5.76,1.3285150770699792,1.2558899393645913,0.7276875491801638,0.6879074343852666
5.7700000000000005,1.329013703083705,1.2562404065653874,0.7272850825057687,0.6874608078451396
5.78,1.3295121049447969,1.2565905885996764,0.7268828351280835,0.6870144713274438
5.79,1.3300102827706008,1.2569404856554263,0.7264808069300075,0.6865684246439661
5.8,1.330508236678808,1.2572900979212194,0.7260789977940947,0.6861226676058787
5.8100000000000005,1.331005966787231,1.257639425585849,0.7256774076027774,0.6856772000241433
5.82,1.3315034732130673,1.2579884688369813,0.7252760362391034,0.6852320217108485
5.83,1.332000756073451,1.2583372278621567,0.7248748835861841,0.6847871324782089
5.84,1.3324978154854557,1.2586857028487959,0.7244739495271907,0.6843425321385583
5.8500000000000005,1.332994651566096,1.2590338939842014,0.7240732339453541,0.6838982205043493
5.86,1.3334912644323265,1.2593818014555567,0.7236727367239646,0.6834541973881529
5.87,1.333987654201042,1.2597294254499274,0.7232724577463723,0.6830104626026591
5.88,1.3344838209890784,1.2600767661542596,0.7228723968959868,0.6825670159606758
5.89,1.3349797649132116,1.2604238237553824,0.7224725540562772,0.6821238572751296
5.9,1.3354754860901583,1.2607705984400057,0.7220729291107717,0.6816809863590649
5.91,1.3359709846365757,1.261117090394722,0.7216735219430582,0.6812384030256446
5.92,1.336466260669062,1.2614632998060058,0.721274332436784,0.680796107088149
5.93,1.3369613143041554,1.261809226860214,0.7208753604756553,0.6803540983599761
5.94,1.3374561456583358,1.2621548717435853,0.7204766059434375,0.6799123766546419
5.95,1.3379507548480232,1.2625002346422418,0.7200780687239559,0.6794709417857796
5.96,1.3384451419895786,1.262845315742188,0.719679748701094,0.6790297935671399
5.97,1.3389393071993043,1.2631901152293108,0.7192816457587949,0.6785889318125905
5.98,1.3394332505934434,1.2635346332893806,0.7188837597810604,0.6781483563361161
5.99,1.3399269722881795,1.2638788701080506,0.7184860906519518,0.6777080669518188
6.0,1.3404204723996378,1.264222825870857,0.7180886382555887,0.677268063473917
6.01,1.3409137510438847,1.26456650076322,0.7176914024761498,0.676828345716746
6.0200000000000005,1.3414068083369277,1.264909894970443,0.7172943831978728,0.6763889134947574
6.03,1.3418996443947149,1.2652530086777123,0.7168975803050539,0.6759497666225194
6.04,1.3423922593331366,1.2655958420700992,0.7165009936820483,0.6755109049147165
6.05,1.3428846532680239,1.265938395332558,0.7161046232132695,0.6750723281861492
6.0600000000000005,1.3433768263151493,1.2662806686499275,0.7157084687831899,0.6746340362517337
6.07,1.3438687785902268,1.2666226622069305,0.7153125302763406,0.6741960289265028
6.08,1.3443605102089118,1.266964376188174,0.7149168075773107,0.6737583060256042
6.09,1.3448520212868014,1.2673058107781494,0.7145213005707481,0.6733208673643016
6.1000000000000005,1.3453433119394342,1.267646966161233,0.7141260091413594,0.6728837127579741
6.11,1.34583438228229,1.2679878425216855,0.7137309331739089,0.6724468420221161
6.12,1.3463252324307908,1.2683284400436525,0.7133360725532198,0.6720102549723372
6.13,1.3468158625003004,1.268668758911165,0.7129414271641734,0.671573951424362
6.140000000000001,1.3473062726061238,1.269008799308138,0.712546996891709,0.6711379311940299
6.15,1.3477964628635082,1.269348561418373,0.7121527816208243,0.6707021940972951
6.16,1.3482864333876428,1.2696880454255561,0.7117587812365751,0.6702667399502267
6.17,1.3487761842936583,1.2700272515132596,0.7113649956240751,0.6698315685690078
6.18,1.3492657156966275,1.2703661798649404,0.7109714246684964,0.6693966797699364
6.19,1.3497550277115655,1.2707048306639421,0.7105780682550684,0.6689620733694245
6.2,1.3502441204534295,1.271043204093494,0.7101849262690794,0.6685277491839979
6.21,1.350732994037118,1.2713813003367112,0.7097919985958745,0.6680937070302969
6.22,1.3512216485774728,1.2717191195765951,0.7093992851208573,0.6676599467250753
6.23,1.3517100841892773,1.2720566619960338,0.709006785729489,0.6672264680852006
6.24,1.352198300987257,1.2723939277778014,0.7086145003072886,0.666793270927654
6.25,1.35268629908608,1.2727309171045584,0.7082224287398324,0.6663603550695297
6.26,1.353174078600357,1.2730676301588528,0.7078305709127549,0.6659277203280359
6.2700000000000005,1.3536616396446408,1.2734040671231188,0.7074389267117477,0.6654953665204933
6.28,1.3541489823334265,1.273740228179678,0.7070474960225601,0.665063293464336
6.29,1.3546361067811523,1.2740761135107388,0.7066562787309989,0.6646315009771107
6.3,1.3551230131021983,1.274411723298397,0.7062652747229283,0.6641999888764771
6.3100000000000005,1.3556097014108877,1.274747057724636,0.7058744838842697,0.6637687569802073
6.32,1.3560961718214861,1.2750821169713265,0.705483906101002,0.663337805106186
6.33,1.356582424448202,1.2754169012202268,0.7050935412591613,0.6629071330724103
6.34,1.3570684594051867,1.2757514106529833,0.7047033892448412,0.6624767406969894
6.3500000000000005,1.3575542768065343,1.2760856454511302,0.7043134499441919,0.6620466277981443
6.36,1.3580398767662811,1.2764196057960897,0.7039237232434211,0.6616167941942085
6.37,1.3585252593984074,1.2767532918691726,0.7035342090287937,0.6611872397036269
6.38,1.359010424816836,1.2770867038515772,0.7031449071866313,0.6607579641449562
6.390000000000001,1.3594953731354324,1.2774198419243912,0.7027558176033124,0.6603289673368646
6.4,1.3599801044680055,1.2777527062685905,0.7023669401652728,0.6599002490981318
6.41,1.3604646189283074,1.2780852970650396,0.701978274759005,0.6594718092476485
6.42,1.3609489166300333,1.2784176144944923,0.7015898212710583,0.6590436476044167
6.43,1.3614329976868214,1.2787496587375913,0.7012015795880386,0.6586157639875494
6.44,1.3619168622122535,1.2790814299748678,0.7008135495966089,0.6581881582162703
6.45,1.3624005103198544,1.2794129283867435,0.7004257311834886,0.6577608301099142
6.46,1.3628839421230923,1.2797441541535286,0.7000381242354538,0.657333779487926
6.47,1.3633671577353792,1.280075107455423,0.699650728639337,0.6569070061698615
6.48,1.3638501572700703,1.2804057884725166,0.6992635442820273,0.6564805099753863
6.49,1.364332940840464,1.2807361973847893,0.6988765710504706,0.6560542907242767
6.5,1.364815508559803,1.28106633437211,0.6984898088316689,0.6556283482364187
6.51,1.365297860541273,1.2813961996142387,0.6981032575126805,0.6552026823318085
6.5200000000000005,1.3657799968980033,1.2817257932908255,0.6977169169806202,0.6547772928305515
6.53,1.366261917743068,1.2820551155814102,0.6973307871226591,0.6543521795528635
6.54,1.3667436231894832,1.2823841666654239,0.6969448678260243,0.6539273423190695
6.55,1.3672251133502102,1.2827129467221878,0.6965591589779992,0.6535027809496035
6.5600000000000005,1.367706388338154,1.2830414559309142,0.6961736604659233,0.653078495265009
6.57,1.368187448266163,1.283369694470706,0.6957883721771925,0.6526544850859392
6.58,1.3686682932470298,1.2836976625205578,0.6954032939992579,0.6522307502331551
6.59,1.3691489233934913,1.2840253602593545,0.6950184258196275,0.6518072905275275
6.6000000000000005,1.3696293388182277,1.284352787865873,0.6946337675258645,0.6513841057900354
6.61,1.3701095396338645,1.2846799455187812,0.6942493190055885,0.6509611958417665
6.62,1.3705895259529701,1.285006833396639,0.6938650801464746,0.650538560503917
6.63,1.3710692978880583,1.2853334516778974,0.6934810508362538,0.6501161995977912
6.640000000000001,1.3715488555515862,1.2856598005409001,0.6930972309627126,0.6496941129448017
6.65,1.3720281990559557,1.2859858801638822,0.6927136204136936,0.6492723003664692
6.66,1.372507328513513,1.2863116907249712,0.6923302190770945,0.6488507616844221
6.67,1.3729862440365488,1.2866372324021864,0.6919470268408691,0.6484294967203965
6.68,1.3734649457372978,1.2869625053734401,0.6915640435930263,0.6480085052962364
6.69,1.37394343372794,1.287287509816537,0.6911812692216306,0.647587787233893
6.7,1.3744217081205994,1.2876122459091741,0.690798703614802,0.6471673423554251
6.71,1.3748997690273448,1.2879367138289415,0.6904163466607159,0.6467471704829985
6.72,1.3753776165601894,1.2882609137533223,0.6900341982476029,0.646327271438886
6.73,1.3758552508310917,1.2885848458596925,0.6896522582637488,0.6459076450454677
6.74,1.3763326719519544,1.288908510325321,0.6892705265974948,0.6454882911252303
6.75,1.3768098800346253,1.289231907327371,0.6888890031372372,0.6450692095007671
6.76,1.377286875190897,1.2895550370428983,0.6885076877714273,0.6446503999947779
6.7700000000000005,1.3777636575325072,1.2898778996488525,0.6881265803885719,0.6442318624300691
6.78,1.378240227171138,1.2902004953220771,0.6877456808772321,0.6438135966295533
6.79,1.3787165842184173,1.2905228242393094,0.6873649891260247,0.6433956024162492
6.8,1.3791927287859174,1.2908448865771809,0.686984505023621,0.6429778796132813
6.8100000000000005,1.3796686609851563,1.2911666825122168,0.686604228458747,0.6425604280438805
6.82,1.3801443809275964,1.291488212220837,0.6862241593201843,0.6421432475313827
6.83,1.3806198887246461,1.291809475879356,0.6858442974967683,0.6417263378992302
6.84,1.381095184487659,1.292130473663982,0.68546464287739,0.64130969897097
6.8500000000000005,1.3815702683279332,1.2924512057508186,0.6850851953509941,0.6408933305702548
6.86,1.3820451403567129,1.2927716723158644,0.6847059548065809,0.6404772325208424
6.87,1.3825198006851878,1.2930918735350123,0.6843269211332048,0.640061404646596
6.88,1.3829942494244925,1.2934118095840506,0.6839480942199746,0.639645846771483
6.890000000000001,1.3834684866857077,1.293731480638663,0.6835694739560538,0.6392305587195761
6.9,1.3839425125798592,1.2940508868744285,0.6831910602306602,0.6388155403150527
6.91,1.3844163272179189,1.2943700284668211,0.6828128529330663,0.6384007913821945
6.92,1.3848899307108036,1.2946889055912114,0.6824348519525982,0.6379863117453874
6.93,1.3853633231693767,1.2950075184228649,0.682057057178637,0.637572101229122
6.94,1.385836504704447,1.2953258671369434,0.6816794685006176,0.6371581596579926
6.95,1.3863094754267689,1.2956439519085048,0.6813020858080293,0.6367444868566978
6.96,1.3867822354470427,1.2959617729125028,0.6809249089904154,0.6363310826500397
6.97,1.3872547848759151,1.2962793303237878,0.6805479379373732,0.6359179468629245
6.98,1.3877271238239786,1.2965966243171065,0.6801711725385543,0.6355050793203614
