t,R,LR,R_star,LR_star,LR_ds,R_ds,G_star,G
1.7,0.029331876186853994,0.010654533435678593,2.93322307269198e-06,1.0654533329257144e-05,0.009923535459776782,0.010076467161291782,0.00711770215589634,0.012882297844103661
1.71,0.029371236035723888,0.010615208964790403,2.93715892661134e-06,1.061520885876221e-05,0.009923087462505125,0.010076915169198335,0.007103480974144942,0.01289651902585506
1.72,0.029410450481367596,0.010576029766434956,2.9410802406919022e-06,1.0576029660798144e-05,0.009922639486177925,0.010077363156121176,0.007089288206502941,0.012910711793497062
1.73,0.02944952005860691,0.010536995306271182,2.944987068414066e-06,1.0536995201023806e-05,0.009922191530794346,0.010077811122061287,0.0070751237962599755,0.012924876203740027
1.74,0.029488445300048547,0.01049810505217109,2.948879463036731e-06,1.049810494731114e-05,0.00992174359635355,0.010078259067019651,0.007060987686825951,0.01293901231317405
1.75,0.029527226736084156,0.010459358474219761,2.9527574775972977e-06,1.0459358369745164e-05,0.009921295682854698,0.010078706990997246,0.0070468798217310355,0.012953120178268966
1.76,0.029565864894890312,0.010420755044715369,2.956621164911665e-06,1.0420754940623972e-05,0.009920847790296955,0.010079154893995055,0.007032800144625663,0.012967199855374338
1.77,0.029604360302428516,0.01038229423816916,2.9604705775742335e-06,1.0382294134458741e-05,0.009920399918679478,0.010079602776014059,0.007018748599280531,0.01298125140071947
1.78,0.0296427134824452,0.010343975531305465,2.964305767957904e-06,1.0343975427973716e-05,0.009919952068001428,0.010080050637055237,0.007004725129586599,0.012995274870413402
1.79,0.029680924988241295,0.01030579837132068,2.968126791390928e-06,1.0305798268366096e-05,0.009919504238261979,0.010080498477119572,0.006990729678676599,0.013009270321323402
1.8,0.02971899551753014,0.010267762061128588,2.97193371764232e-06,1.0267761958554523e-05,0.009919056429460334,0.01008094629620804,0.006976762185748965,0.013023237814251036
1.81,0.029756925414100514,0.010229866257249422,2.9757265810898125e-06,1.0229866155054337e-05,0.009918608641595605,0.010081394094321626,0.006962822599847906,0.013037177400152094
1.82,0.02979471519728392,0.010192110440818474,2.9795054336648274e-06,1.0192110339000859e-05,0.009918160874666954,0.010081841871461309,0.006948910865222517,0.013051089134777484
1.83,0.029832365384215145,0.010154494095165783,2.983270327079122e-06,1.0154493993724153e-05,0.009917713128673537,0.01008228962762807,0.006935026926241649,0.013064973073758352
1.84,0.0298698764898392,0.010117016705809175,2.9870213128254855e-06,1.0117016604742075e-05,0.009917265403614515,0.010082737362822893,0.006921170727393716,0.013078829272606285
1.85,0.029907249026918326,0.010079677760447311,2.9907584421784343e-06,1.0079677659753305e-05,0.009916817699489043,0.010083185077046754,0.0069073422132865095,0.013092657786713492
1.86,0.029944483506038913,0.010042476748952723,2.9944817661949095e-06,1.0042476648630397e-05,0.00991637001629628,0.010083632770300636,0.006893541328646992,0.01310645867135301
1.87,0.02998158043561851,0.010005413163364854,2.9981913357149737e-06,1.0005413063412811e-05,0.00991592235403538,0.010084080442585519,0.006879768018321118,0.013120231981678884
1.8800000000000001,0.030018540321912753,0.009968486497883101,3.001887201362506e-06,9.96848639829996e-06,0.009915474712705503,0.010084528093902383,0.006866022227273633,0.013133977772726369
1.8900000000000001,0.03005536366902236,0.009931696248859857,3.005569413545901e-06,9.931696149644255e-06,0.009915027092305803,0.01008497572425221,0.006852303900587886,0.013147696099412114
1.9000000000000001,0.030092050978900067,0.009895041914793548,3.009238022458762e-06,9.895041815944132e-06,0.009914579492835435,0.01008542333363598,0.006838612983465634,0.013161387016534368
1.9100000000000001,0.030128602751357626,0.00985852299632168,3.012893078080601e-06,9.85852289783711e-06,0.009914131914293555,0.010085870922054672,0.006824949421226847,0.013175050578773155
1.92,0.03016501948407274,0.009822138996213875,3.016534630177533e-06,9.82213889809282e-06,0.009913684356679314,0.010086318489509267,0.0068113131593095224,0.013188686840690479
1.93,0.03020130167259605,0.00978588941936491,3.020162728302972e-06,9.785889321606052e-06,0.009913236819991868,0.010086766036000746,0.0067977041432694865,0.013202295856730516
1.94,0.030237449810358093,0.009749773772787766,3.02377742179833e-06,9.749773675389795e-06,0.009912789304230368,0.01008721356153009,0.006784122318780204,0.013215877681219798
1.95,0.030273464388676254,0.009713791565606665,3.027378759793712e-06,9.713791468568278e-06,0.009912341809393968,0.010087661066098276,0.006770567631632584,0.013229432368367417
1.96,0.030309345896761757,0.009677942309050105,3.0309667912086113e-06,9.677942212370007e-06,0.009911894335481819,0.010088108549706288,0.006757040027734791,0.01324295997226521
1.97,0.030345095015230132,0.009642225323114314,3.034541584102317e-06,9.642225226790945e-06,0.009911446882493128,0.010088556012355102,0.006743539447090952,0.01325646055290905
1.98,0.030380712122786514,0.009606640229434549,3.038103176344082e-06,9.606640133466507e-06,0.009910999450427015,0.010089003454045698,0.006730065839151266,0.013269934160848734
1.99,0.030416197663437998,0.009571186584402808,3.041651612333139e-06,9.571186488788754e-06,0.00991055203928262,0.010089450874779056,0.006716619151385775,0.013283380848614225
2.0,0.030451552122294896,0.009535863903344809,3.045186940578905e-06,9.535863808083408e-06,0.009910104649059092,0.01008989827455616,0.0067031993300373524,0.013296800669962649
2.0100000000000002,0.030486775982599475,0.009500671703452646,3.0487092094039974e-06,9.500671608542567e-06,0.009909657279755586,0.01009034565337799,0.006689806321458839,0.013310193678541162
2.02,0.030521869725737123,0.009465609503773613,3.052218466945354e-06,9.465609409213529e-06,0.009909209931371246,0.01009079301124552,0.006676440072112717,0.013323559927887283
2.0300000000000002,0.030556833831247555,0.009430676825199024,3.0557147611553512e-06,9.430676730987608e-06,0.009908762603905224,0.010091240348159737,0.0066631005285707826,0.013336899471429218
2.04,0.03059166877683598,0.009395873190453045,3.05919813980292e-06,9.39587309658898e-06,0.009908315297356671,0.010091687664121616,0.0066497876375138255,0.013350212362486175
2.05,0.0306263750383843,0.009361198124081515,3.062668650474667e-06,9.361198030563489e-06,0.009907868011724736,0.01009213495913214,0.006636501345731303,0.013363498654268696
2.06,0.03066095308996229,0.009326651152440774,3.066126340575992e-06,9.326651059267479e-06,0.009907420747008563,0.010092582233192284,0.006623241600121019,0.013376758399878981
2.07,0.030695403403838764,0.00929223180368649,3.069571257332206e-06,9.292231710856633e-06,0.009906973503207303,0.010093029486303034,0.006610008347688796,0.013389991652311204
2.08,0.030729726450492795,0.009257939607762477,3.07300344778965e-06,9.257939515274772e-06,0.009906526280320103,0.010093476718465364,0.006596801535548155,0.013403198464451845
2.09,0.030763922698624872,0.009223774096389534,3.0764229588168125e-06,9.223774004242707e-06,0.009906079078346109,0.010093923929680258,0.00658362111091999,0.01341637888908001
2.1,0.03079799261516809,0.009189734803054257,3.0798298371054512e-06,9.18973471124705e-06,0.009905631897284469,0.010094371119948693,0.006570467021132241,0.013429532978867759
2.11,0.030831936665299344,0.00915582126299787,3.0832241291717064e-06,9.155821171529043e-06,0.009905184737134327,0.01009481828927165,0.006557339213619579,0.013442660786380421
2.12,0.030865755312450505,0.009122033013205053,3.0866058813572237e-06,9.122032922073383e-06,0.00990473759789483,0.010095265437650108,0.006544237635923071,0.01345576236407693
2.13,0.030899449018319595,0.009088369592392766,3.089975139830269e-06,9.088369501597053e-06,0.009904290479565123,0.010095712565085044,0.006531162235689864,0.013468837764310137
2.14,0.030933018242882006,0.009054830540999068,3.093331950586851e-06,9.054830450538136e-06,0.00990384338214435,0.010096159671577442,0.0065181129606728585,0.013481887039327142
2.15,0.030966463444401637,0.009021415401171958,3.0966763594518343e-06,9.02141531104466e-06,0.009903396305631657,0.01009660675712828,0.0065050897587303836,0.013494910241269616
2.16,0.030999785079442118,0.008988123716758181,3.1000084120800637e-06,8.988123626963397e-06,0.009902949250026187,0.010097053821738533,0.006492092577825875,0.013507907422174125
2.17,0.031032983602877973,0.008954955033292073,3.103328153957477e-06,8.954954943828717e-06,0.009902502215327081,0.010097500865409186,0.00647912136602755,0.01352087863397245
2.18,0.03106605946790582,0.008921908897984365,3.1066356304022287e-06,8.921908808851394e-06,0.009902055201533486,0.010097947888141215,0.006466176071508085,0.013533823928491916
2.19,0.031099013134774617,0.008888984850999785,3.1099308874376827e-06,8.888984762195945e-06,0.009901608208644545,0.010098394889935601,0.006453256642195257,0.013546743357804742
2.2,0.031131845119923562,0.008856182376363325,3.1132139767060384e-06,8.85618228788552e-06,0.009901161236659418,0.010098841870793324,0.006440363023805053,0.013559636976194948
2.21,0.031164555811581562,0.008823501086195033,3.116484937028896e-06,8.82350099804192e-06,0.009900714285577232,0.010099288830715359,0.00642749516722346,0.013572504832776541
2.22,0.031197145657729772,0.008790940532916422,3.119743813202881e-06,8.79094044508667e-06,0.009900267355397127,0.010099735769702689,0.006414653020982328,0.013585346979017672
2.23,0.031229615104794724,0.008758500270502213,3.122990649869161e-06,8.758500182994508e-06,0.009899820446118247,0.010100182687756292,0.006401836533713652,0.013598163466286348
2.24,0.031261964597660966,0.008726179854467737,3.126225491514711e-06,8.726179767280786e-06,0.00989937355773973,0.010100629584877147,0.006389045654149184,0.013610954345850816
2.25,0.03129419457968365,0.00869397884185635,3.12944838247357e-06,8.69397875498888e-06,0.00989892669026072,0.010101076461066233,0.006376280331120057,0.013623719668879944
2.2600000000000002,0.031326305492701136,0.008661896791226833,3.132659366928104e-06,8.661896704677598e-06,0.009898479843680355,0.010101523316324528,0.006363540513556401,0.013636459486443599
2.27,0.031358297777047586,0.008629933262640806,3.1358584889102645e-06,8.629933176408588e-06,0.009898033017997776,0.010101970150653011,0.006350826150486966,0.013649173849513033
2.2800000000000002,0.031390171871565585,0.008598087817650132,3.1390457923028495e-06,8.598087731733741e-06,0.009897586213212123,0.010102416964052662,0.006338137191038739,0.013661862808961261
2.29,0.031421928213618736,0.008566360019284326,3.1422213208407636e-06,8.566359933682613e-06,0.009897139429322533,0.01010286375652446,0.006325473584436563,0.013674526415563437
2.3000000000000003,0.031453567239104266,0.008534749432037966,3.145385118112279e-06,8.534749346749815e-06,0.00989669266632815,0.010103310528069382,0.006312835280002757,0.013687164719997244
2.31,0.03148508938246561,0.008503255621858096,3.1485372275602946e-06,8.503255536882439e-06,0.009896245924228105,0.010103757278688407,0.006300222227156736,0.013699777772843263
2.32,0.03151649507670505,0.008471878156131636,3.1516776924835976e-06,8.471878071467447e-06,0.009895799203021543,0.010104204008382515,0.006287634375414631,0.01371236562458537
2.33,0.031547784753396306,0.008440616603672789,3.1548065560381227e-06,8.440616519319096e-06,0.009895352502707599,0.010104650717152684,0.0062750716743889025,0.013724928325611098
2.34,0.031578958842697104,0.008409470534710457,3.1579238612382127e-06,8.409470450666335e-06,0.009894905823285411,0.010105097404999892,0.006262534073787968,0.013737465926212031
2.35,0.031610017773361844,0.00837843952087563,3.161029650957879e-06,8.378439437140222e-06,0.009894459164754116,0.010105544071925118,0.006250021523415817,0.013749978476584183
2.36,0.03164096197275413,0.008347523135188818,3.164123967932063e-06,8.347523051761323e-06,0.00989401252711285,0.01010599071792934,0.006237533973171632,0.013762466026828369
2.37,0.03167179186685945,0.008316720952047435,3.1672068547578933e-06,8.316720868927125e-06,0.009893565910360752,0.010106437343013537,0.006225071373049402,0.013774928626950598
2.38,0.03170250788029772,0.008286032547213232,3.170278353895949e-06,8.286032464399446e-06,0.009893119314496957,0.010106883947178688,0.006212633673137551,0.013787366326862449
2.39,0.03173311043633591,0.008255457497799676,3.1733385076715195e-06,8.255457415291834e-06,0.009892672739520601,0.01010733053042577,0.006200220823618552,0.013799779176381448
2.4,0.03176359995690064,0.008224995382259386,3.1763873582758633e-06,8.224995300056991e-06,0.009892226185430817,0.010107777092755761,0.006187832774768547,0.013812167225231453
2.41,0.031793976862590806,0.00819464578037152,3.1794249477674694e-06,8.194645698474162e-06,0.009891779652226745,0.010108223634169642,0.006175469476956964,0.013824530523043036
2.42,0.031824241500537614,0.008164408345316896,3.182451310858304e-06,8.164408263721988e-06,0.009891333139907496,0.01010867015466839,0.006163130882498928,0.013836869117501071
2.43,0.03185439424069106,0.008134282707478046,3.1854664845421386e-06,8.134282626181592e-06,0.00989088664847219,0.010109116654252985,0.006150816943182686,0.013849183056817314
2.44,0.03188443558583318,0.008104268364524835,3.1884705190955016e-06,8.104268283525648e-06,0.009890440177919988,0.010109563132924404,0.006138527607444547,0.013861472392555453
2.45,0.03191436594832775,0.008074364904464141,3.1914634557533976e-06,8.074364823761047e-06,0.009889993728250022,0.010110009590683627,0.00612626282610161,0.01387373717389839
2.46,0.031944185739126565,0.008044571916713544,3.1944453356096394e-06,8.044571836305387e-06,0.009889547299461426,0.010110456027531628,0.0061140225500661465,0.013885977449933855
2.47,0.031973895367778976,0.008014888992091808,3.1974161996177997e-06,8.014888911977444e-06,0.009889100891553333,0.010110902443469386,0.0061018067303452855,0.013898193269654715
2.48,0.03200349524244142,0.007985315722809366,3.2003760885921632e-06,7.985315642987676e-06,0.009888654504524873,0.010111348838497881,0.006089615318040724,0.013910384681959277
2.49,0.032032985769886925,0.007955851702458808,3.20332504320868e-06,7.955851622928686e-06,0.00988820813837518,0.01011179521261809,0.0060774482643484165,0.013922551735651583
2.5,0.03206236735551465,0.007926496526005364,3.206263104005916e-06,7.926496446765729e-06,0.009887761793103385,0.01011224156583099,0.006065305520558281,0.01393469447944172
2.5100000000000002,0.032091640403359385,0.00789724978977739,3.209190311386009e-06,7.897249710827182e-06,0.009887315468708618,0.010112687898137561,0.00605318703805389,0.01394681296194611
2.52,0.03212080531610113,0.007868111091456855,3.2121067056156153e-06,7.868111012795034e-06,0.009886869165190012,0.010113134209538778,0.006041092768312175,0.013958907231687826
2.5300000000000002,0.03214986249507453,0.007839080030069818,3.215012326826867e-06,7.83907995169538e-06,0.009886422882546694,0.010113580500035621,0.00602902266290312,0.01397097733709688
2.54,0.032178812340278494,0.00781015620597693,3.2179072150183215e-06,7.810156127888887e-06,0.009885976620777798,0.010114026769629067,0.006016976673489464,0.013983023326510536
2.5500000000000003,0.03220765525038564,0.0077813392208639,3.2207914100559157e-06,7.781339143061298e-06,0.009885530379882452,0.010114473018320094,0.006004954751826397,0.013995045248173604
2.56,0.03223639162275185,0.007752628677731994,3.2236649516739165e-06,7.752628600213912e-06,0.009885084159859786,0.01011491924610968,0.00599295684976126,0.01400704315023874
2.57,0.03226502185342583,0.0077240241808885154,3.226527879475874e-06,7.724024103654063e-06,0.009884637960708929,0.010115365452998801,0.005980982919233241,0.01401901708076676
2.58,0.032293546337158544,0.007695525335937287,3.2293802329355744e-06,7.695525258985609e-06,0.00988419178242901,0.010115811638988437,0.005969032912273075,0.014030967087726925
2.59,0.032321965467412825,0.007667131749769146,3.23222205139799e-06,7.667131673099424e-06,0.009883745625019157,0.010116257804079563,0.0059571067810027445,0.014042893218997257
2.6,0.03235027963637285,0.0076388430305524176,3.235053374080235e-06,7.638842954163869e-06,0.0098832994884785,0.010116703948273159,0.005945204477635172,0.014054795522364829
2.61,0.03237848923495369,0.007610658787723409,3.237874240072514e-06,7.610658711615297e-06,0.009882853372806168,0.010117150071570201,0.005933325954473925,0.014066674045526075
2.62,0.03240659465281081,0.00758257863197689,3.240684688339078e-06,7.582578556148517e-06,0.009882407278001284,0.010117596173971668,0.00592147116391291,0.01407852883608709
2.63,0.032434596278349596,0.0075546021752565815,3.2434847577191734e-06,7.554602099707296e-06,0.009881961204062982,0.010118042255478535,0.005909640058436074,0.014090359941563926
2.64,0.03246249449873489,0.007526729030745636,3.2462744869279963e-06,7.5267289554748335e-06,0.009881515150990382,0.01011848831609178,0.005897832590617099,0.014102167409382901
2.65,0.03249028954165973,0.007498958970955685,3.249053898734083e-06,7.498958895961413e-06,0.009881069118782572,0.010118934355812383,0.0058860487175046525,0.014113951282495346
2.66,0.03251798185859588,0.0074712915448207655,3.2518230382831113e-06,7.471291470101715e-06,0.009880623107438695,0.01011938037464132,0.0058742883900007896,0.01412571160999921
2.67,0.03254557188135482,0.007443726320917518,3.254581948754796e-06,7.443726246472857e-06,0.00988017711695789,0.01011982637257957,0.00586255155960768,0.014137448440392318
2.68,0.03257305998841889,0.007416262921103793,3.2573306679961117e-06,7.416262846932715e-06,0.009879731147339282,0.010120272349628106,0.0058508381793606875,0.014149161820639312
2.69,0.03260044655689482,0.007388900968611818,3.2600692337164764e-06,7.388900894713538e-06,0.009879285198582,0.010120718305787908,0.005839148202388464,0.014160851797611536
2.7,0.032627731962519474,0.007361640088042456,3.262797683488326e-06,7.3616400144162155e-06,0.009878839270685162,0.010121164241059953,0.005827481581912759,0.01417251841808724
2.71,0.03265491657966555,0.007334479905359504,3.265516054747685e-06,7.3344798320045676e-06,0.009878393363647897,0.010121610155445217,0.005815838271248221,0.014184161728751778
2.72,0.03268200078134734,0.007307420047883953,3.268224384794741e-06,7.307419974799611e-06,0.009877947477469326,0.010122056048944677,0.005804218223802201,0.014195781776197798
2.73,0.03270898493922642,0.00728046014428828,3.270922710794416e-06,7.280460071473853e-06,0.009877501612148573,0.010122501921559312,0.005792621393074556,0.014207378606925444
2.74,0.03273586942361743,0.007253599824590717,3.2736110697769385e-06,7.253599752045552e-06,0.00987705576768476,0.010122947773290097,0.005781047732657453,0.014218952267342546
2.75,0.032762654603493715,0.007226838720149538,3.2762894986384186e-06,7.226838647873011e-06,0.009876609944077012,0.010123393604138008,0.005769497196235175,0.014230502803764825
2.7600000000000002,0.032789340846493154,0.00720017646365733,3.2789580341414184e-06,7.2001763916488456e-06,0.00987616414132445,0.010123839414104026,0.005757969737583918,0.014242030262416081
2.77,0.03281592851892381,0.007173612689135278,3.281616712915526e-06,7.1736126173942715e-06,0.009875718359426196,0.010124285203189124,0.005746465310571602,0.014253534689428398
2.7800000000000002,0.03284241798576968,0.007147147031927433,3.284265571457927e-06,7.147146960453375e-06,0.009875272598381371,0.01012473097139428,0.005734983869157671,0.014265016130842328
2.79,0.032868809610696444,0.007120779128695007,3.286904646133978e-06,7.1207790574873965e-06,0.009874826858189098,0.010125176718720472,0.005723525367392896,0.014276474632607103
2.8000000000000003,0.03289510375605715,0.0070945086174106315,3.289533973177779e-06,7.094508546469005e-06,0.009874381138848495,0.010125622445168674,0.00571208975941918,0.014287910240580818
2.81,0.03292130078289798,0.007068335137352656,3.292153588692746e-06,7.068335066676583e-06,0.009873935440358687,0.010126068150739865,0.005700676999469364,0.014299323000530635
2.82,0.032947401050963956,0.00704225832909941,3.294763528652184e-06,7.042258258688497e-06,0.009873489762718792,0.01012651383543502,0.005689287041867024,0.014310712958132975
2.83,0.032973404918704666,0.007016277834523489,3.297363828899859e-06,7.016277764377377e-06,0.00987304410592793,0.010126959499255118,0.005677919841026281,0.014322080158973719
2.84,0.032999312743279996,0.006990393296786035,3.299954525150571e-06,6.9903932269044065e-06,0.009872598469985224,0.010127405142201134,0.0056665753514516005,0.014333424648548398
2.85,0.03302512488056585,0.006964604360331009,3.302535652990727e-06,6.964604290713584e-06,0.009872152854889788,0.010127850764274044,0.005655253527737601,0.0143447464722624
2.86,0.03305084168515991,0.006938910670879476,3.3051072478789128e-06,6.938910601526015e-06,0.009871707260640745,0.010128296365474826,0.005643954324568851,0.014356045675431148
2.87,0.0330764635070969,0.006913311878711312,3.3076693448174396e-06,6.9133118096214015e-06,0.009871261687237213,0.010128741945804454,0.005632677696805807,0.014367322303194192
2.88,0.03310199062622415,0.006887807704230741,3.310221971790135e-06,6.887807635399291e-06,0.009870816134678289,0.010129187505263907,0.005621423601202556,0.014378576398797444
2.89,0.033127423454420525,0.006862397735929093,3.3127651699834934e-06,6.86239766735505e-06,0.009870370602963112,0.01012963304385416,0.005610191991113476,0.014389808008886524
2.9,0.033152762339918165,0.006837081625887245,3.3152989742195684e-06,6.837081557569514e-06,0.009869925092090795,0.01013007856157619,0.005598982821615272,0.014401017178384727
2.91,0.0331780076296357,0.006811859027498381,3.3178234191890694e-06,6.811858959435824e-06,0.009869479602060457,0.010130524058430974,0.005587796047875293,0.014412203952124706
2.92,0.03320315966918265,0.006786729595463635,3.3203385394517984e-06,6.7867295276550655e-06,0.009869034132871216,0.010130969534419486,0.005576631625151372,0.014423368374848627
2.93,0.03322821880286379,0.006761692985787694,3.3228443694370886e-06,6.761692918231879e-06,0.009868588684522188,0.010131414989542705,0.0055654895087916606,0.014434510491208339
2.94,0.03325318537368355,0.006736748855774443,3.325340943444241e-06,6.736748788470094e-06,0.00986814325701249,0.010131860423801604,0.005554369654234474,0.014445630345765525
2.95,0.03327805972335037,0.0067118968640225716,3.327828295642963e-06,6.711896796968344e-06,0.009867697850341238,0.010132305837197162,0.005543272017008124,0.014456727982991874
2.96,0.033302842192281114,0.006687136670421212,3.3303064600738086e-06,6.687136603615703e-06,0.009867252464507547,0.010132751229730353,0.005532196552730764,0.014467803447269237
2.97,0.033327533119605394,0.006662467936145553,3.3327754706486115e-06,6.662467869587294e-06,0.009866807099510534,0.010133196601402154,0.005521143217110218,0.014478856782889783
2.98,0.03335213284317002,0.006637890323652469,3.335235361150928e-06,6.63789025733993e-06,0.009866361755349311,0.010133641952213541,0.005510111965943833,0.014489888034056167
2.99,0.03337664169954331,0.006613403496676145,3.337686165236472e-06,6.61340343060772e-06,0.009865916432022996,0.010134087282165489,0.005499102755118307,0.014500897244881693
3.0,0.03340106002401954,0.006589007120223699,3.340127916433554e-06,6.589007054397714e-06,0.009865471129530703,0.010134532591258976,0.005488115540609532,0.014511884459390468
3.0100000000000002,0.03342538815062326,0.006564700860570805,3.3425606481435183e-06,6.5647007949855035e-06,0.009865025847871547,0.010134977879494977,0.005477150278482433,0.014522849721517565
3.02,0.0334496264121137,0.006540484385257321,3.3449843936411825e-06,6.5404843199108694e-06,0.00986458058704464,0.010135423146874467,0.0054662069248908075,0.014533793075109191
3.0300000000000002,0.03347377513998917,0.006516357363082908,3.3473991860752743e-06,6.516357297973386e-06,0.009864135347049096,0.01013586839339842,0.00545528543607716,0.01454471456392284
3.04,0.03349783466449141,0.006492319464102661,3.3498050584688683e-06,6.49231939922806e-06,0.00986369012788403,0.010136313619067817,0.005444385768372548,0.014555614231627451
3.0500000000000003,0.03352180531460998,0.006468370359622724,3.352202043719828e-06,6.468370294980942e-06,0.009863244929548555,0.01013675882388363,0.0054335078781964155,0.014566492121803585
3.06,0.03354568741808663,0.006444509722195926,3.3545901746012377e-06,6.444509657784765e-06,0.009862799752041781,0.010137204007846835,0.005422651722056432,0.014577348277943568
3.0700000000000003,0.033569481301419714,0.006420737225617391,3.356969483761847e-06,6.420737161434552e-06,0.009862354595362824,0.01013764917095841,0.005411817256548334,0.014588182743451666
3.08,0.03359318728986853,0.006397052544920179,3.3593400037265033e-06,6.3970524809632566e-06,0.009861909459510793,0.010138094313219326,0.005401004438355764,0.014598995561644236
3.09,0.03361680570745771,0.006373455356370892,3.361701766896593e-06,6.373455292637375e-06,0.009861464344484802,0.010138539434630563,0.005390213224250106,0.014609786775749893
3.1,0.0336403368865253,0.0063499453279301996,3.3640548065047883e-06,6.349945264421829e-06,0.009861019250283968,0.010138984535193093,0.0053794435707276555,0.014620556429272343
3.11,0.033663781159741876,0.0063265221272265255,3.3663991558170083e-06,6.326522063950012e-06,0.0098605741769074,0.010139429614907894,0.005368695434312908,0.014631304565687092
3.12,0.03368713883219038,0.006303185449451164,3.3687348453405764e-06,6.303185386406105e-06,0.00986012912435421,0.010139874673775938,0.005357968772619561,0.014642031227380439
3.13,0.033710410223483415,0.006279934975278795,3.3710619070356887e-06,6.279934912464881e-06,0.009859684092623503,0.010140319711798204,0.005347263542750017,0.014652736457249982
3.14,0.03373359565204417,0.0062567703865724356,3.373380372743604e-06,6.2567703239894564e-06,0.009859239081714394,0.010140764728975666,0.005336579701892726,0.014663420298107273
3.15,0.033756695435111284,0.006233691366378586,3.3756902741871306e-06,6.233691304026439e-06,0.009858794091625994,0.0101412097253093,0.0053259172073220114,0.014674082792677987
3.16,0.03377970988874374,0.006210697598922356,3.3779916429711136e-06,6.210697536801052e-06,0.00985834912235741,0.010141654700800081,0.0053152760163978855,0.014684723983602113
3.17,0.033802639327825706,0.0061877887696026096,3.3802845105829204e-06,6.187788707712276e-06,0.009857904173907753,0.010142099655448983,0.005304656086565875,0.014695343913434125
3.18,0.03382548406607141,0.0061649645649870894,3.38256890839293e-06,6.164964503327982e-06,0.009857459246276132,0.010142544589256982,0.005294057375356835,0.014705942624643165
3.19,0.033848244416030016,0.006142224672807562,3.3848448676550178e-06,6.142224611380069e-06,0.00985701433946166,0.010142989502225053,0.005283479840386775,0.014716520159613224
3.2,0.033870920689090485,0.006119568781954949,3.3871124195070432e-06,6.119568720759597e-06,0.00985656945346344,0.010143434394354172,0.005272923439356676,0.014727076560643324
3.21,0.03389351319548646,0.006096996582474464,3.389371594971336e-06,6.096996521511926e-06,0.009856124588280583,0.010143879265645313,0.005262388130052313,0.014737611869947686
3.22,0.03391602224430112,0.006074507765560743,3.3916224249551854e-06,6.074507704831849e-06,0.0098556797439122,0.010144324116099451,0.005251873870344072,0.014748126129655927
3.23,0.033938448143472036,0.00605210202355299,3.3938649402513224e-06,6.052101963058729e-06,0.009855234920357395,0.01014476894571756,0.005241380618186774,0.014758619381813226
3.24,0.03396079119979608,0.006029779049930101,3.3960991715384123e-06,6.029778989671632e-06,0.00985479011761528,0.010145213754500618,0.005230908331619492,0.014769091668380509
3.25,0.033983051718934246,0.006007538539305809,3.398325149381537e-06,6.007538479284469e-06,0.009854345335684961,0.010145658542449598,0.005220456968765374,0.014779543031234625
3.2600000000000002,0.034005230005416574,0.005985380187423813,3.4005429042326843e-06,5.985380127641123e-06,0.009853900574565545,0.010146103309565472,0.005210026487831462,0.014789973512168538
3.27,0.03402732636264696,0.0059633036911529175,3.4027524664312334e-06,5.9633036316105925e-06,0.009853455834256139,0.010146548055849221,0.0051996168471085125,0.014800383152891486
3.2800000000000002,0.03404934109290807,0.0059413087484821644,3.4049538662044434e-06,5.941308689182119e-06,0.009853011114755849,0.010146992781301815,0.005189228004970816,0.014810771995029183
3.29,0.03407127449736616,0.005919395058515974,3.407147133667938e-06,5.9193949994603325e-06,0.009852566416063784,0.01014743748592423,0.005178859919876019,0.01482114008012398
3.3000000000000003,0.03409312687607603,0.0058975623214692725,3.4093322988261957e-06,5.897562262660378e-06,0.00985212173817905,0.01014788216971744,0.005168512550364943,0.014831487449635056
3.31,0.0341148985279858,0.005875810238662637,3.411509391573032e-06,5.875810180103058e-06,0.00985167708110075,0.010148326832682422,0.0051581858550614045,0.014841814144938594
3.3200000000000003,0.034136589750941825,0.005854138512517419,3.41367844169209e-06,5.854138454209963e-06,0.009851232444827994,0.010148771474820148,0.005147879792672037,0.014852120207327964
3.33,0.034158200857996465,0.00583254683026268,3.415839480487733e-06,5.83254677218643e-06,0.009850787829359888,0.010149216096131593,0.005137594321178216,0.014862405678821784
3.34,0.034179732139212604,0.005811034902096235,3.417992536965224e-06,5.811034844238754e-06,0.00985034323469554,0.010149660696617732,0.005127329399728905,0.014872670600271094
3.35,0.03420118388169108,0.0057896024411752955,3.4201376398336112e-06,5.789602383535389e-06,0.00984989866083405,0.010150105276279539,0.005117084987648257,0.014882915012351743
3.36,0.03422255637911725,0.005768249154078465,3.422274818460455e-06,5.768249096654918e-06,0.009849454107774524,0.010150549835117989,0.005106861043962586,0.014893138956037413
3.37,0.03424384992410561,0.0057469747484542805,3.424404102106228e-06,5.746974691245865e-06,0.009849009575516068,0.010150994373134055,0.005096657527779804,0.014903342472220195
3.38,0.034265064808204675,0.005725778933016269,3.4265255199248144e-06,5.725778876021735e-06,0.009848565064057782,0.010151438890328714,0.005086474398289231,0.014913525601710768
3.39,0.034286201321902,0.005704661417537977,3.4286391009640027e-06,5.7046613607560584e-06,0.009848120573398775,0.010151883386702937,0.005076311614761414,0.014923688385238587
3.4,0.034307259754629116,0.0056836219128480175,3.4307448741659833e-06,5.683621856277433e-06,0.009847676103538148,0.010152327862257702,0.005066169136547938,0.014933830863452062
